[00:00:00.170 --> 00:00:00.613]  Network.
[02:18:01.290 --> 02:18:09.754]  I mean, if there was another earthquake at the direct site of Fukushima, I mean, this is a top scientist who's researching this, and this was a water ecology symposium.
[02:18:10.174 --> 02:18:14.036]  In fact, what's the hydrology term they use where it's all spongy and it's all sinkholing?
[02:18:14.376 --> 02:18:14.857]  No, exactly.
[02:18:14.877 --> 02:18:17.918]  It's a form of erosion that happens, and basically... Liquefaction.
[02:18:18.038 --> 02:18:28.443]  They've already destroyed the Pacific anyway, and there's so much toxic debris and contaminants in the Pacific Ocean that it's just swallowing the whole of Fukushima.
[02:18:29.844 --> 02:18:31.405]  God forbid there is another earthquake.
[02:18:31.445 --> 02:18:34.066]  He says there's a 95% chance in the next three years there'll be one.
[02:18:34.307 --> 02:18:38.209]  But one thing we didn't mention, by the way, I'm not even as concerned about the earthquake.
[02:18:38.709 --> 02:18:44.652]  I'm concerned about TEPCO going in with those 1,400 spent fuel rods and two of them coming together.
[02:18:44.712 --> 02:18:48.635]  I think there's a much bigger probability of that happening, and that's happening now this month.
[02:18:48.775 --> 02:18:50.996]  In two weeks they're starting the test protocols for that.
[02:18:51.536 --> 02:18:54.438]  And we have someone quoted here speaking
[02:18:55.098 --> 02:19:04.752]  On that, Dr. Helen Caldecott says that two rods could touch each other in this process, which has been done before, and there could be a fission reaction and a very large release of radiation just from two rods.
[02:19:05.293 --> 02:19:08.939]  I have less faith in TEPCO than I do...
[02:19:09.940 --> 02:19:10.501]  We're good to go.
[02:19:32.043 --> 02:19:38.167]  ...and fund our operation with things that, that we use and that we believe are good and high quality.
[02:19:38.187 --> 02:19:46.133]  At Infowarslife.com, I was researching the very best iodine to protect my thyroid during the increased radiation levels and also for good health of my family.
[02:19:46.713 --> 02:19:54.159]  And so many medical doctors and scientists and nutritionists and others, like doctor groups, said it is this particular type of nascent iodine that no one even knew about.
[02:19:54.719 --> 02:19:56.200]  And I have been using it for two months.
[02:19:56.380 --> 02:19:57.100]  Listers have had it.
[02:19:57.180 --> 02:19:58.121]  Nothing but great reviews.
[02:19:58.381 --> 02:19:59.502]  We got a bunch more of it in.
[02:19:59.542 --> 02:20:00.062]  It's available.
[02:20:00.722 --> 02:20:02.343]  It's InfoWars Life Survival Shield.
[02:20:02.383 --> 02:20:03.844]  It's also a fluoride detoxer.
[02:20:04.204 --> 02:20:08.727]  InfoWarsLife.com or call toll free 888-253-3139.
[02:20:09.247 --> 02:20:14.770]  My friends, Alex Jones here to tell you about some of the most important information concerning you and your family's health.
[02:20:14.990 --> 02:20:22.212]  Radiation levels have more than doubled in the last 60 years in the Northern Hemisphere from all of the nuclear testing and radiological accidents.
[02:20:22.372 --> 02:20:25.613]  Radioactive contamination is now in most of the food supply.
[02:20:25.673 --> 02:20:27.494]  There's only two ways to avoid this.
[02:20:27.714 --> 02:20:32.255]  Move south of the equator or properly protect your thyroid with nascent iodine.
[02:20:32.375 --> 02:20:35.116]  Looking to protect my family, I've done deep research.
[02:20:35.276 --> 02:20:40.998]  Nascent iodine is the purest, cleanest, absolute best form of iodine to protect yourself and your family.
[02:20:41.218 --> 02:20:44.721]  It's made right here in the USA completely non-GMO.
[02:20:44.901 --> 02:20:53.187]  I searched out the best quality and now have developed a double strength form of nascent iodine exclusively available at InfoWarsLife.com.
[02:20:53.327 --> 02:20:59.211]  Nascent iodine is on record as one of the only safe ways to detox from fluoride poisoning.
[02:20:59.311 --> 02:21:01.312]  Survival Shield Nascent Iodine.
[02:21:01.472 --> 02:21:06.916]  Secure your super high quality nascent iodine today at InfoWarsLife.com.
[02:21:06.996 --> 02:21:08.377]  That's InfoWarsLife.com.
[02:21:09.418 --> 02:21:16.523]  From the makers of Block-It Pocket, we bring you a serious message about the health risks associated with cell phones and wireless devices.
[02:21:16.843 --> 02:21:21.547]  Studies have shown that long-term exposure can contribute to an assortment of health risks.
[02:21:21.867 --> 02:21:26.570]  Block-It Pocket offers you two new products designed to help alleviate your concerns.
[02:21:26.810 --> 02:21:30.173]  See these two remarkable products at Block-It Pocket dot com.
[02:21:30.293 --> 02:21:31.634]  Call 888-315-9618.
[02:21:31.674 --> 02:21:34.316]  Free shipping to the lower 48.
[02:21:35.096 --> 02:21:36.517]  Block-It Pocket dot com.
[02:21:36.777 --> 02:21:38.459]  Enhancing health and privacy.
[02:21:39.159 --> 02:21:40.960]  This month only at Emergency Essentials.
[02:21:41.020 --> 02:21:43.182]  Get 34% off freeze-dried roast beef.
[02:21:43.262 --> 02:21:48.045]  That's a number 10 can with a 25-year shelf life for only $32.99 while supplies last.
[02:21:48.146 --> 02:21:50.367]  Ever tried cooking a holiday dinner during an emergency?
[02:21:50.427 --> 02:21:52.229]  Try our new Thanksgiving dinner combo.
[02:21:52.389 --> 02:21:54.010]  On sale now at 24% off.
[02:21:54.090 --> 02:21:56.191]  And the Katadyn Hiker water filter is only $49.99.
[02:21:56.251 --> 02:21:56.672]  That's 38% off.
[02:21:58.473 --> 02:22:05.237]  Call Emergency Essentials at 800-999-1863 today or visit BePrepared.com, the low-price leader.
[02:22:05.377 --> 02:22:06.318]  The choice is clear.
[02:22:06.438 --> 02:22:08.820]  Be unprepared or BePrepared.com.
[02:22:09.020 --> 02:22:11.021]  It's time for a home security quiz.
[02:22:11.401 --> 02:22:24.389]  What effective home security device is smaller than a coffee cup, fakes out burglars into thinking someone is home at your house while you're away, plugs into any wall outlet, is recommended by many police departments, and sells for less than $30?
[02:22:25.470 --> 02:22:27.151]  Yes, it's fake TV.
[02:22:27.391 --> 02:22:29.552]  This year, about one in every 50 U.S.
[02:22:29.592 --> 02:22:35.675]  homes will have a break-in with burglars usually picking the easy target, a dark house that looks like no one is home.
[02:22:35.996 --> 02:22:44.020]  Fake TV is a small electronic security device that makes it look like someone is home watching TV by simulating the light from a real TV.
[02:22:44.580 --> 02:22:50.085]  Fake TV could be the difference between coming home to a secure house or one that's been ransacked.
[02:22:50.285 --> 02:22:57.232]  To get your fake TV for only $29.95 with free shipping, go to faketv.com or call 1-877-5-FAKE-TV.
[02:22:57.272 --> 02:22:57.572]  That's 877-532-5388.
[02:22:57.632 --> 02:22:58.613]  Or go to faketv.com.
[02:22:58.733 --> 02:23:00.535]  Fake TV, the burglar deterrent.
[02:23:08.722 --> 02:23:12.164]  It's been said, those who control the food, control the people.
[02:23:12.384 --> 02:23:16.106]  Are you concerned about GMO foods making you sick and affecting your mind?
[02:23:16.206 --> 02:23:22.108]  Many people suffer from lack of energy, insomnia, loss of stamina, weight gain, and the inability to think clearly.
[02:23:22.408 --> 02:23:32.453]  Genetically modified crops, processed foods, and toxic chemicals can compromise your health and are silently destroying your digestive system, which accounts for 80% of your immune system.
[02:23:32.593 --> 02:23:34.494]  Take back control of your health with
[02:23:34.574 --> 02:23:37.075]  Pro-EM1 probiotic from Terragenics.
[02:23:37.255 --> 02:23:47.277]  Pro-EM1 probiotic helps protect your body against irritable bowel syndrome, constipation, Crohn's disease, celiac disease, diabetes, the common cold, and much more.
[02:23:47.417 --> 02:23:58.899]  And including a powerful probiotic like Pro-EM1 is part of your daily routine, puts you back in control, and prevents you from becoming a mindless zombie, manipulated by the pharmaceutical and GMO agendas.
[02:23:59.119 --> 02:24:04.966]  Call Terragonics at 866-369-3678 or visit Terragonics.com.
[02:24:05.306 --> 02:24:07.989]  T-E-R-A-G-A-N-I-X dot com.
[02:24:09.651 --> 02:24:11.854]  He's the T-Rex of political talk.
[02:24:12.414 --> 02:24:15.218]  Alex Jones on the GCN Radio Network.
[02:24:26.756 --> 02:24:34.179]  I'd like to hear from active police in the United States about all the riot control training that is going on on record.
[02:24:35.100 --> 02:24:43.423]  I would like to hear from active duty military about riot control preparations, about the litmus test, will you confiscate guns for American citizens.
[02:24:43.923 --> 02:24:45.604]  We've had Navy SEALs on the show.
[02:24:47.441 --> 02:24:58.583]  We have had basically military police with video of them being told they're under FEMA command and that gun confiscation may happen if Obama suspends the Constitution.
[02:24:59.684 --> 02:25:02.424]  That is the type of information that we have.
[02:25:03.385 --> 02:25:09.426]  And we separately, on top of that, we separately
[02:25:10.839 --> 02:25:19.264]  Have all of our articles dealing with the purging of the top military brass, like retired Army Major General Patrick Brady, recipient of the U.S.
[02:25:19.444 --> 02:25:27.589]  Military's highest decoration, the Medal of Honor, said that top officers that he's talked to say President Obama's agenda is decimating the morale of the U.S.
[02:25:27.669 --> 02:25:32.832]  ranks to the point where members no longer feel prepared to fight or to have the desire to win.
[02:25:33.769 --> 02:25:43.256]  There's no doubt he, Obama, is on tent on emaciating the military and will fire anyone who disagrees with him over such issues as homosexuals, women, and foxholes.
[02:25:43.796 --> 02:25:46.258]  The Obama sequester, Brady told WorldNetDaily.
[02:25:46.638 --> 02:25:51.562]  They are purging everyone and if you want to keep your job, just keep your mouth shut, one source told WorldNetDaily.
[02:25:51.942 --> 02:25:58.386]  Not only are military service members demoralizing the ranks, overall readiness being reduced by the Obama administration.
[02:25:58.446 --> 02:25:59.187]  It goes through that.
[02:25:59.627 --> 02:26:02.850]  Retired Army Lieutenant General William G. Jerry Boykin
[02:26:03.610 --> 02:26:04.670]  Who was with Delta Force.
[02:26:04.710 --> 02:26:05.731]  We found a Delta Force.
[02:26:06.091 --> 02:26:14.313]  And later, Deputy Undersecretary of Defense for Intelligence under President Bush says it's worrying that four-star generals are being retired at the rate that has occurred under Obama.
[02:26:14.333 --> 02:26:15.093]  They're being fired.
[02:26:15.653 --> 02:26:24.035]  Over the past three years, it's unprecedented for the number of four-star generals to be relieved of duty and not necessarily relieved for cause, Boykin said.
[02:26:24.515 --> 02:26:26.156]  I believe there is a purging of the military.
[02:26:26.176 --> 02:26:28.576]  He said the problem is worse than we have ever seen.
[02:26:28.616 --> 02:26:29.656]  Yeah, that's undoubted.
[02:26:30.037 --> 02:26:31.617]  And folks, we know that
[02:26:32.297 --> 02:26:41.661]  AP reported that they were told not to report this information, that it had to be leaked to them, and that Obama does not want people knowing this is going on.
[02:26:42.001 --> 02:26:52.344]  So, I want to hear from people in the Department of Defense, civilians, active duty military officers, recently out officers, military police, and active police.
[02:26:53.265 --> 02:26:56.286]  Because if you study history, this is unprecedented what's happening.
[02:26:56.994 --> 02:26:59.997]  This is a big, big deal, and it's getting crazier and crazier.
[02:27:00.918 --> 02:27:04.441]  And they're already using the IRS to persecute the Tea Party, Christians, Mainline Gribs.
[02:27:04.942 --> 02:27:07.605]  We already have all the new Army manuals bad-mouthing the Founding Fathers.
[02:27:08.486 --> 02:27:15.432]  All of the Founding Father-type material is being taken off the uniforms.
[02:27:15.733 --> 02:27:19.817]  They're, you know, talking about getting ready towards Washington on the Purple Heart.
[02:27:21.926 --> 02:27:23.567]  I mean, that's the type of stuff that's happening.
[02:27:23.987 --> 02:27:26.529]  They're getting the don't tread on me off the Navy uniforms.
[02:27:26.969 --> 02:27:37.236]  There it is, CBS News, Army vet mother banned, I saw that this morning, from daughter's school for posting concealed weapons permit on Facebook.
[02:27:38.157 --> 02:27:47.003]  And now imagine, the Army vet mother, on her own Facebook, just post her concealed carry permit to show it to somebody.
[02:27:47.643 --> 02:27:50.365]  It's totally legal and lawful, and then they're banned from the school.
[02:27:51.542 --> 02:28:01.209]  Oh yeah, I mean if your dad's in the Marines and you bring a photo of your dad with his sidearm on, that was the case, the kid is kicked out for a photo of a gun.
[02:28:02.249 --> 02:28:04.771]  This is the authoritarianism and you think, oh these people are idiots.
[02:28:05.031 --> 02:28:06.292]  They're not idiots, it's upheld.
[02:28:07.833 --> 02:28:10.995]  They kicked a kid out of school for having a Nerf gun in his backyard playing tag.
[02:28:12.476 --> 02:28:13.457]  A neighbor called the school.
[02:28:13.657 --> 02:28:15.158]  The school's meant to run your life.
[02:28:15.298 --> 02:28:17.760]  It's the takeover arm in their own documents.
[02:28:20.666 --> 02:28:35.529]  So we're going to go to break and come back with your phone calls at 800-259-9231, 800-259-9231, and we will get you up and on the air.
[02:28:35.669 --> 02:28:48.992]  I want to hear what you have to say about the officers being purged out of the military, what the military thinks about this, and of course it's meant to ruin the military to put women in frontline combat.
[02:28:49.152 --> 02:28:50.032]  Nobody does that.
[02:28:50.996 --> 02:28:53.917]  Of course it's going to cause incredible problems and fraternization.
[02:28:55.997 --> 02:28:58.458]  Of course, women, they're having to lower the standards.
[02:28:58.858 --> 02:29:02.718]  I can't carry some 70-pound pack on 20-mile runs.
[02:29:02.838 --> 02:29:08.780]  I mean, I couldn't carry a 70-pound pack, I couldn't run a mile unless I had to, like, save my family or something.
[02:29:09.420 --> 02:29:10.780]  I mean, I could jog, like, three, four miles.
[02:29:10.840 --> 02:29:11.720]  I mean, imagine that.
[02:29:12.160 --> 02:29:15.581]  Imagine a woman carrying an average woman, and they're already lowering the standards
[02:29:17.478 --> 02:29:20.140]  Again, it's not about equality, folks.
[02:29:20.180 --> 02:29:26.163]  It's about wrecking institutions, wrecking... The name Mother and Father has been banned in France in government documents.
[02:29:26.203 --> 02:29:27.343]  Now they're banning it in the U.S.
[02:29:28.624 --> 02:29:34.226]  The federal government tells its employees, don't invite married couples, you know, saying, oh, we're gonna have a couples party.
[02:29:34.266 --> 02:29:35.007]  That's hurtful.
[02:29:37.276 --> 02:29:41.177]  See, it's not about inclusion, it's about exclusion of us.
[02:29:41.197 --> 02:29:45.958]  It's about discrimination against men, against women, against families.
[02:29:46.779 --> 02:29:47.299]  There it is.
[02:29:47.379 --> 02:29:49.239]  France bans the words mother and father.
[02:29:50.700 --> 02:29:51.980]  I mean, this is their program.
[02:29:52.000 --> 02:29:55.241]  These are authoritarians that know that they can take over.
[02:29:55.281 --> 02:29:56.782]  We'll be right back with your phone calls.
[02:29:58.462 --> 02:29:59.382]  We're on the march.
[02:29:59.862 --> 02:30:01.463]  The empire's on the run.
[02:30:02.383 --> 02:30:05.064]  Alex Jones and the GCN Radio Network.
[02:30:09.270 --> 02:30:12.353]  Alex Jones here with a very important announcement for truth seekers.
[02:30:12.733 --> 02:30:18.458]  We've carried a lot of amazing films and books over the years on the online video bookstore at Infowars.com.
[02:30:18.679 --> 02:30:25.084]  And out of all the titles we've carried, one stands out because it is just so chillingly convincing.
[02:30:25.265 --> 02:30:30.689]  And that's Dreams from My Real Father by Joel Gilbert, available at Infowars.com.
[02:30:30.970 --> 02:30:34.613]  This film exposes the fraud that Obama is like nothing I've seen.
[02:30:34.793 --> 02:30:38.357]  If you want to know who Obama's real daddy is, this is the film for you.
[02:30:38.597 --> 02:30:42.981]  Don't forget, your purchase supports our broadcast and our growing media network.
[02:30:43.181 --> 02:30:45.524]  You'll also find it at infowarshop.com.
[02:30:45.704 --> 02:30:49.248]  None Dare Call a Conspiracy by Gary Allen, the book that woke me up.
[02:30:49.548 --> 02:30:53.832]  We're also carrying Behind the Green Mask, UN Agenda 21, by Rosa Corey.
[02:30:53.972 --> 02:30:56.615]  This book is coffin nails to the globalist takeover.
[02:30:56.915 --> 02:31:03.458]  The Greater Good, the most professional and up-to-date film I've ever seen, exposing the scourge that is vaccines.
[02:31:03.738 --> 02:31:08.000]  These titles and a lot more are all available at InfoWarshop.com.
[02:31:09.775 --> 02:31:16.001]  Strategic relocation is a systematic way to think strategically in the future about how do I safeguard.
[02:31:16.401 --> 02:31:18.803]  Renowned author and expert, Joel Skousen.
[02:31:18.883 --> 02:31:19.183]  The U.S.
[02:31:19.243 --> 02:31:23.387]  isn't building huge underground bases and bunkers because of some terrorist threat.
[02:31:23.467 --> 02:31:26.070]  They know that a massive nuclear attack is coming.
[02:31:26.450 --> 02:31:27.691]  They want that attack to come.
[02:31:27.931 --> 02:31:34.117]  Joel Skousen is renowned as one of the world's foremost experts in strategic relocation and the securing of your home.
[02:31:34.497 --> 02:31:36.958]  What I tell people is that you do have time.
[02:31:37.178 --> 02:31:41.940]  We talk about natural disasters, the health environment, we talk about pollution, the water quality.
[02:31:42.121 --> 02:31:49.564]  My personal experience about being in every one of these states, most people won't even be ready, won't be able to get out of town, because there'll be absolute panic.
[02:31:49.884 --> 02:31:52.427]  There is no preparedness without strategy.
[02:31:52.647 --> 02:31:55.269]  This Christmas, give the gift of preparedness.
[02:31:55.750 --> 02:31:59.994]  Strategic Relocation Film with Joel Skousen and Alex Jones.
[02:32:00.314 --> 02:32:04.878]  Available only at InfoWarsShop.com or by calling 888-253-3139.
[02:32:09.577 --> 02:32:14.678]  Alex Jones here, and I want to tell you about a longtime friend of the show, My Patriot Supply.
[02:32:15.038 --> 02:32:23.519]  As you might remember, this is the company that stood up to the DHS and exposed FEMA's secret plan to begin hoarding emergency survival food.
[02:32:23.919 --> 02:32:31.241]  It has always been my belief that it's key to stand behind companies who share the same values as their fellow Patriots.
[02:32:31.761 --> 02:32:39.142]  My Patriot Supply brings us their exclusive Patriot Pantry brand, along with many other fine preparedness products.
[02:32:39.662 --> 02:32:43.045]  I personally store and use their high-quality products.
[02:32:43.605 --> 02:32:47.247]  It tastes great, and it's easy to store for up to 25 years.
[02:32:47.788 --> 02:32:54.392]  For a limited time, you can save $50 instantly on a four-week supply of food, along with other special offers.
[02:32:54.953 --> 02:33:01.678]  Visit mypatriotsupply.com forward slash alex today with the new world order making rapid advances on every front.
[02:33:02.158 --> 02:33:06.201]  It is essential to prepare with My Patriot Supply today.
[02:33:10.485 --> 02:33:16.232]  This transmission is coming to you.
[02:33:16.312 --> 02:33:18.435]  Waging war on corruption.
[02:33:20.698 --> 02:33:26.325]  It's Alex Jones, coming to you live from the front lines of the InfoWar.
[02:33:32.867 --> 02:33:36.109]  Well, the show has a bigger audience than it's ever had.
[02:33:37.109 --> 02:33:43.954]  But we've had a bunch of people call in that are retired, Department of Defense, or out of the military wanting to comment about the purge.
[02:33:44.794 --> 02:33:49.237]  On any given day, not even on subject, military calls in to talk about the purge.
[02:33:50.458 --> 02:33:59.684]  But we've not gotten any calls from active duty military or police talking about preparations for riot control, talking about preparations for economic collapse.
[02:33:59.744 --> 02:34:01.005]  I mean, we've got all the documents.
[02:34:02.406 --> 02:34:03.666]  In fact, here are some of the articles.
[02:34:04.107 --> 02:34:13.110]  DHS publicly denies preparation for riots, civil unrest, flip-flop while admitting equipment and armed guards for, quote, civil disturbances.
[02:34:13.590 --> 02:34:15.631]  Federal agency claims otherwise.
[02:34:16.371 --> 02:34:20.533]  Remember the TSA would like be videotaped hundreds of times sticking their hands in the pants?
[02:34:20.553 --> 02:34:22.573]  And they would say, we don't do that.
[02:34:23.174 --> 02:34:24.034]  That's a lie.
[02:34:25.205 --> 02:34:49.592]  Responding to an inquiry by the International Business Times regarding the recent purchase of riot control equipment that we broke, that Drudge carried, pepper spray launchers, pepper spray projectiles, as well as the hiring of armed guards with top-secret security clearances, I should add, to protect government buildings, the DHS dismissed reports primarily from InfoWars, which such activity was related to preparations for domestic disorder.
[02:34:49.952 --> 02:34:51.373]  These reports are false.
[02:34:52.193 --> 02:35:10.746]  The reference Federal Protective Services acquisition request, including automatic pepper spray guns, requested for protective security officers will replace an existing contract due to expire November 2014, which provides security and screening within federal facilities throughout the upstate New York area.
[02:35:10.766 --> 02:35:12.567]  So they used one of many examples.
[02:35:13.247 --> 02:35:18.591]  And you heard them, there's also no drones over America, even though there are, and there's no Somarisol in the vaccines, even though there are.
[02:35:18.611 --> 02:35:19.351]  It just goes on and on.
[02:35:21.345 --> 02:35:29.711]  There's all these admissions, even in mainstream state-run media, that this is going on, and they're busy telling us it's not.
[02:35:29.811 --> 02:35:35.114]  So, there was an article in the Fort Hood paper last week we wrote about, where they were admitting it was for domestic unrest.
[02:35:35.134 --> 02:35:36.715]  I mean, this is all over the news.
[02:35:37.096 --> 02:35:43.860]  So, I'd like to hear from police, military, active duty, on the purge, on the civil unrest build-up.
[02:35:43.980 --> 02:35:45.782]  What do you make of this latest lie?
[02:35:46.662 --> 02:35:52.008]  And I see a lot of calls coming in there, but none of them are calling in on the specific of that.
[02:35:52.489 --> 02:35:56.173]  So again, I'm going to give out the toll-free number 800-259-9231.
[02:35:56.193 --> 02:35:56.233]  800-259-9231.
[02:35:56.253 --> 02:35:58.255]  But first, while those calls are coming in,
[02:36:08.510 --> 02:36:18.974]  I wanted to play a New World Order clip that I only played part of in the first hour today that was just a few clips put together by my crew.
[02:36:18.994 --> 02:36:20.295]  We could put hours of these out.
[02:36:21.515 --> 02:36:25.677]  In fact, I think it was the extra from Fabled Enemies.
[02:36:25.717 --> 02:36:27.398]  That was the next Burmese film we produced.
[02:36:31.741 --> 02:36:43.014]  Where we just had hours, hours, if we wanted to use it all, of them announcing global government, New World Order, and defining the current New World Order definition as a planetary corporate government.
[02:36:43.752 --> 02:36:44.692]  That is above the law.
[02:36:44.712 --> 02:36:49.874]  So I want to play this clip, and then we'll come back and go to your phone calls.
[02:36:50.234 --> 02:36:51.135]  Again, the toll-free number.
[02:36:51.435 --> 02:36:54.536]  And we'll also open it up for folks who want to talk about Obamacare or any other news.
[02:36:55.056 --> 02:36:57.377]  But we'll try to get those military calls in.
[02:36:57.397 --> 02:36:58.297]  800-259-9231.
[02:36:58.317 --> 02:37:02.879]  And just open the phones entirely up there.
[02:37:03.179 --> 02:37:04.579]  So we do have some military calls coming in.
[02:37:04.599 --> 02:37:05.820]  We'll go to those, then the other calls.
[02:37:06.180 --> 02:37:10.782]  But right now, they blamed us a few days ago and yesterday that I believe in the New World Order.
[02:37:10.922 --> 02:37:11.622]  I made that up.
[02:37:12.678 --> 02:37:17.462]  Uh, and this imaginary thing made the guy reportedly go shoot the TSA people.
[02:37:17.722 --> 02:37:19.483]  Shooting and wounding six, killing one.
[02:37:21.245 --> 02:37:29.191]  Folks, the New World Order is what they call the New Global Order of... When they use the term New World Order, they mean a new global power structure run by them.
[02:37:30.114 --> 02:37:34.277]  Planetary government is what their definition of it means, in all the big white papers.
[02:37:35.518 --> 02:37:38.341]  But they'll still act like no one's even using this term.
[02:37:38.801 --> 02:37:43.725]  I mean, for over a decade the media has said that I'm insane, no one's even using this term.
[02:37:44.005 --> 02:37:44.786]  So let's go to that club.
[02:37:47.225 --> 02:37:53.889]  British Prime Minister Gordon today calling for a new world order to tackle our global economic crisis.
[02:37:54.569 --> 02:37:58.952]  And the President outlined his vision of a new world order in which the U.S.
[02:37:59.012 --> 02:38:00.413]  would participate fully.
[02:38:01.053 --> 02:38:06.516]  We've got to give them a stake in creating the kind of world order that I think all of us would like to see.
[02:38:06.816 --> 02:38:11.239]  So I see a world order in the future with a multipolar world order.
[02:38:11.759 --> 02:38:18.784]  I think the New World Order is emerging, and with it the foundations of a new and progressive era of international cooperation.
[02:38:19.164 --> 02:38:25.168]  But in a globalized economy, we are going to have to take global responsibilities.
[02:38:25.348 --> 02:38:30.512]  And there is going to have to be some semblance of global governance.
[02:38:30.992 --> 02:38:38.598]  Never before has a New World Order had to be assembled from so many different perceptions, or on so global a scale.
[02:38:39.518 --> 02:38:51.703]  Nor has any previous order had to combine the attributes of the historic balance of power system with global democratic opinion and the exploding technology of the contemporary period.
[02:38:51.903 --> 02:38:58.886]  And I strongly believe India will be a central actor in the new world order.
[02:38:59.126 --> 02:39:06.009]  There also exists an extraordinary opportunity to form, for the first time in history, a truly global society.
[02:39:07.130 --> 02:39:14.034]  2009 is also the first year of global governance with the establishment of the G20 in the middle of the financial crisis.
[02:39:14.274 --> 02:39:21.598]  The climate conference in Copenhagen is another step towards the global management of our planet.
[02:39:21.758 --> 02:39:24.380]  New World Order is the headline in the Globe and Mail in Canada.
[02:39:24.840 --> 02:39:26.921]  Is this global governance at last?
[02:39:27.021 --> 02:39:28.002]  Is it one world?
[02:39:28.062 --> 02:39:29.503]  The central bank is in charge.
[02:39:29.563 --> 02:39:33.045]  But aren't we all just living and dying for what the central banks do?
[02:39:33.285 --> 02:39:33.905]  Of course we are.
[02:39:33.945 --> 02:39:42.271]  We are absolutely slaves to central banks.
[02:39:44.532 --> 02:39:51.937]  We have before us the opportunity to forge for ourselves and for future generations a new world order.
[02:39:52.718 --> 02:39:58.742]  A world where the rule of law, not the law of the jungle, governs the conduct of nations.
[02:40:00.050 --> 02:40:06.017]  When we are successful, and we will be, and we will be, we have a real chance at this New World Order.
[02:40:06.758 --> 02:40:15.728]  An order in which a credible United Nations, where the globalists are above the law, can use its peacekeeping role to fulfill the promise and vision of the UN's founders.
[02:40:16.529 --> 02:40:17.990]  It is a big idea.
[02:40:19.112 --> 02:40:20.153]  A New World Order.
[02:40:21.514 --> 02:40:25.535]  A world in which there is the very real prospect of a New World Order.
[02:40:26.296 --> 02:40:33.578]  After 1989, President Bush said, and it's a phrase that I often use myself, that we needed a New World Order.
[02:40:33.738 --> 02:40:38.400]  There is a chance for the President of the United States to use this disaster
[02:40:39.404 --> 02:40:46.948]  To carry out what his father, a phrase his father used I think only once, and hasn't been used since, and that is a new world order.
[02:40:47.028 --> 02:40:53.212]  So that the problem of the Bush presidency will be the emergence of a new international order.
[02:40:54.172 --> 02:40:58.275]  Within the next four years we will see the emergence of a new international order.
[02:40:58.415 --> 02:41:01.697]  The beginning, the beginning of a new international order.
[02:41:02.037 --> 02:41:05.279]  The pieces are in flux, soon they will settle again.
[02:41:06.519 --> 02:41:07.200]  Before they do,
[02:41:08.757 --> 02:41:10.638]  Let us reorder this world around us.
[02:41:11.538 --> 02:41:21.221]  I think his task will be to develop an overall strategy for America in this period when really a new world order can be created.
[02:41:21.241 --> 02:41:22.601]  It's a great opportunity.
[02:41:22.681 --> 02:41:24.902]  It isn't just a crisis.
[02:41:25.602 --> 02:41:28.683]  It's about the future of Europe and a new world order.
[02:41:29.963 --> 02:41:31.783]  There's a need for a new world order.
[02:41:32.924 --> 02:41:36.785]  But it has different characteristics in different parts.
[02:41:39.594 --> 02:41:47.876]  But today, with Asia already outproducing Europe, India and China are clearly becoming part of our new order.
[02:41:49.376 --> 02:41:53.237]  We are now facing a common challenge.
[02:41:53.317 --> 02:42:03.780]  And the challenge is how to build a world order for the first time in history on a global basis.
[02:42:04.480 --> 02:42:08.901]  So, in conclusion, ladies and gentlemen, a new world is emerging.
[02:42:10.001 --> 02:42:16.406]  It is a new world order with significantly different and radically new challenges.
[02:42:17.787 --> 02:42:26.634]  The affirmative task we have now is to actually create a new world order.
[02:42:27.472 --> 02:42:36.679]  Good evening everybody, President Obama and British Prime Minister Gordon today calling for a new world order to tackle our global economic crisis.
[02:42:37.379 --> 02:42:41.762]  And the President outlined his vision of a new world order in which the U.S.
[02:42:41.802 --> 02:42:43.223]  would participate fully.
[02:42:43.864 --> 02:42:49.307]  We've got to give them a stake in creating the kind of world order that I think all of us would like to see.
[02:42:49.608 --> 02:42:54.051]  So I see a world order in the future with a multipolar world order.
[02:42:54.611 --> 02:42:55.732]  So there you go, folks.
[02:42:55.772 --> 02:42:57.793]  We could keep playing that for hours.
[02:42:57.833 --> 02:43:15.943]  We have clips of where they define it as the state is God, the New World Order is the state is God, the New World Order is an above-the-law planetary corporate system, like out of Rollerball with James Caan, where it doesn't matter he's the top football player in the world, a top exec wants his wife and he has to hand her over.
[02:43:17.403 --> 02:43:19.985]  This is the new royalty, ladies and gentlemen.
[02:43:20.986 --> 02:43:22.988]  And, by the way, they don't want to just enslave you.
[02:43:23.088 --> 02:43:29.173]  They're going to use world government to turn the resources off to get you on state-run pensions.
[02:43:30.700 --> 02:43:43.929]  And state-run welfare with all these big factories and GMO systems displacing your jobs and then you're a ward of the state so they can phase you out and then euthanize you as they go on to merge with the machines and become God.
[02:43:44.329 --> 02:43:46.011]  Now I'm not saying their plan's going to work.
[02:43:46.071 --> 02:43:47.291]  Here it is in the BBC though.
[02:43:49.533 --> 02:43:54.536]  Human species is split into the elite and the subspecies goblin-like creature.
[02:43:54.556 --> 02:43:55.977]  Now that's the quote.
[02:43:56.217 --> 02:43:57.999]  So that is their plan.
