[00:00:01.769 --> 00:00:02.269]  You've got it.
[01:11:50.631 --> 01:11:51.412]  Let's punch that up.
[01:11:51.912 --> 01:11:53.314]  Trail goes very cold.
[01:11:53.454 --> 01:11:54.435]  One million reward.
[01:11:54.475 --> 01:11:56.437]  Accused killer cheered by left.
[01:11:56.517 --> 01:11:58.598]  We are all Chris Dorner now.
[01:11:59.039 --> 01:12:03.062]  I gotta turn my guns in because one of your little program government bots
[01:12:03.973 --> 01:12:05.254]  Man, I've seen that smile so much.
[01:12:05.294 --> 01:12:07.014]  So proud to be a government bureaucrat.
[01:12:07.034 --> 01:12:08.895]  Everybody else is scum, but you.
[01:12:08.915 --> 01:12:10.796]  Oh, yeah.
[01:12:11.416 --> 01:12:13.818]  He wants to reportedly kill their families.
[01:12:14.538 --> 01:12:15.919]  Oh, yeah, that's nice.
[01:12:15.999 --> 01:12:16.879]  Kill their families.
[01:12:17.239 --> 01:12:20.641]  He's out randomly shooting cops, reportedly.
[01:12:20.661 --> 01:12:22.662]  These people are so sick.
[01:12:24.713 --> 01:12:30.036]  All I ever hear about from the so-called left or a bunch of authoritarians is how once they get power, how they're going to kill libertarians.
[01:12:30.496 --> 01:12:32.217]  You know, I'll keep my guns, scum.
[01:12:32.537 --> 01:12:33.177]  How's that sound?
[01:12:33.217 --> 01:12:34.578]  And you can get them from my cold dead hands.
[01:12:34.878 --> 01:12:37.820]  You want me to be your property, your mule pulling your plow.
[01:12:38.260 --> 01:12:39.861]  It ain't happening, turds!
[01:12:40.521 --> 01:12:42.242]  Okay, just get that through your little heads.
[01:12:47.048 --> 01:12:48.989]  Alright, I apologize for ranting there.
[01:12:49.209 --> 01:12:53.610]  Let's go now talking about the suicide and the troops to Chris in Colorado.
[01:12:53.630 --> 01:12:57.351]  Chris, tell us who you knew and who committed suicide and what you think was behind it.
[01:12:57.651 --> 01:13:01.733]  What is behind the epidemic of military personnel committing suicide, Chris?
[01:13:03.273 --> 01:13:14.057]  Well, I personally definitely think since they use our troops as guinea pigs from the time that they begin training, it's the combination of the vaccines and the gases
[01:13:15.057 --> 01:13:27.960]  And even down to the food that they expose our troops to, is the whole time that they're enlisted and their name and life is on that paper, is that they're being tested, and it's on a biological level.
[01:13:28.701 --> 01:13:34.222]  And now that we see the increased amount of suicides, that's next what they plan for the American people.
[01:13:35.060 --> 01:13:44.907]  And everyone out there listening right now, every time they see a military and police, they need to go out of their way to walk up to them and shake their hand and thank them for the oath that they swore to the Constitution.
[01:13:46.101 --> 01:13:47.582]  And then talk to them on a serious level.
[01:13:47.602 --> 01:13:48.043]  That's right.
[01:13:48.083 --> 01:13:51.305]  Don't thank them for serving in a globalist war for opium or oil or whatever.
[01:13:51.325 --> 01:14:01.613]  Thank them, or a war for globalism, thank them for defending the Bill of Rights and Constitution and following their oath, something the system is so afraid of and oath keepers.
[01:14:01.973 --> 01:14:04.915]  I totally, absolutely agree with you.
[01:14:05.016 --> 01:14:06.056]  And fight for the military.
[01:14:06.116 --> 01:14:10.260]  I fought for the military to not be given the experimental smallpox shot that killed so many of them in 2002.
[01:14:10.960 --> 01:14:13.002]  They had to stop it ten years ago.
[01:14:13.623 --> 01:14:17.177]  I fought to get the deadly experimental anthrax shot stopped that killed so many.
[01:14:19.542 --> 01:14:26.046]  They use the troops to get all sorts of approval where you've got to do human testing of dangerous vaccines and stuff.
[01:14:26.787 --> 01:14:29.349]  It's illegal to make troops take experimental vaccines.
[01:14:29.629 --> 01:14:33.772]  They're the only group you can make take approved vaccines.
[01:14:34.032 --> 01:14:34.812]  FDA approved.
[01:14:35.052 --> 01:14:36.814]  But they've got rights like we do, too.
[01:14:37.114 --> 01:14:38.815]  I mean, folks, do troops have rights?
[01:14:38.835 --> 01:14:40.836]  Because everybody says, oh, the troops are God.
[01:14:41.096 --> 01:14:43.618]  But then, oh, they don't have rights to say no to an anthrax shot.
[01:14:43.898 --> 01:14:44.699]  Yes, they do.
[01:14:45.059 --> 01:14:46.800]  And it's up to us to inform them.
[01:14:47.140 --> 01:14:49.342]  I talked to a gun shop owner, one of the biggest in the country.
[01:14:49.962 --> 01:14:51.062]  The head of Tactical Firearms.
[01:14:51.122 --> 01:14:51.823]  It's on video.
[01:14:52.123 --> 01:14:53.863]  And he says, well, you know, it's the law.
[01:14:53.903 --> 01:14:56.844]  I've got to, you know, report when somebody buys a gun to the ATF.
[01:14:56.884 --> 01:14:57.704]  It's already registered.
[01:14:57.724 --> 01:14:58.465]  There is no law.
[01:14:58.725 --> 01:14:59.985]  It's a ATF order.
[01:15:00.905 --> 01:15:03.026]  Just to see if you'll do something that's not the law.
[01:15:03.766 --> 01:15:04.926]  It's all color of law.
[01:15:05.126 --> 01:15:06.967]  Now, tell us who you lost in your family.
[01:15:09.065 --> 01:15:11.107]  Well, it's real personal.
[01:15:11.167 --> 01:15:13.409]  I don't want to get emotional on the phone right now.
[01:15:13.490 --> 01:15:25.121]  But again, reminding their service members and the police by just shaking their hand and looking in their face, it really means a lot to them, the family members, and especially the police.
[01:15:25.802 --> 01:15:27.143]  I mean, a lot's going on right now.
[01:15:27.183 --> 01:15:31.888]  We need to stay together as a nation and as families and as people.
[01:15:32.133 --> 01:15:33.074]  That's why they want to divide us.
[01:15:33.114 --> 01:15:34.515]  Listen, Chris, can we come back to you?
[01:15:34.895 --> 01:15:36.256]  I know you don't want to share this.
[01:15:36.316 --> 01:15:37.256]  It's painful for you.
[01:15:37.296 --> 01:15:41.059]  But we need to humanize, whether it was your dad, your brother, your uncle.
[01:15:41.079 --> 01:15:43.360]  I mean, was it your dad, your brother, your uncle?
[01:15:43.400 --> 01:15:43.901]  Who was it?
[01:15:47.123 --> 01:15:47.883]  Let me pull it together.
[01:15:47.903 --> 01:15:48.704]  You can come back to me.
[01:15:48.724 --> 01:15:50.505]  All right, I'll come back to you after the break.
[01:15:50.765 --> 01:15:52.226]  We'll be right back after this quick break.
[01:15:52.246 --> 01:15:54.848]  We've got others calling in who lost family to this.
[01:15:54.868 --> 01:15:58.090]  They make them serve up to 10 tours, ladies and gentlemen.
[01:15:58.130 --> 01:15:59.791]  Nobody ever made them serve more than one.
[01:16:03.559 --> 01:16:11.226]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[01:16:11.666 --> 01:16:15.289]  Alex and his staff have used these pure soap products for years.
[01:16:15.729 --> 01:16:22.555]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[01:16:23.036 --> 01:16:25.858]  See them on the web at 5starsoap.com.
[01:16:26.058 --> 01:16:30.562]  Or call 800-340-7091 for a free catalog.
[01:16:30.903 --> 01:16:36.568]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[01:16:36.848 --> 01:16:41.953]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[01:16:42.253 --> 01:16:43.874]  This is an amazing deal.
[01:16:44.235 --> 01:16:48.859]  You can save thousands of dollars and you will love the way Real Soap makes you feel.
[01:16:49.480 --> 01:16:51.942]  See them on the web at 5starsoap.com.
[01:16:52.202 --> 01:16:53.969]  Or call 800-340-7091 for a free catalog.
[01:17:01.536 --> 01:17:04.599]  You prepare by purchasing gold, food, and firearms.
[01:17:04.959 --> 01:17:10.405]  But if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection.
[01:17:11.005 --> 01:17:14.188]  When you're sleeping or away from home, who's watching out for intruders?
[01:17:14.889 --> 01:17:16.130]  Check out SimpliSafe.
[01:17:16.470 --> 01:17:20.334]  It's a new do-it-yourself home security system that is completely wireless.
[01:17:20.935 --> 01:17:22.957]  Go to GetSimpliSafe.com.
[01:17:23.621 --> 01:17:26.003]  SimpliSafe is independent and off the grid.
[01:17:26.363 --> 01:17:30.146]  It runs on battery power, so even if the grid goes down, you're protected.
[01:17:30.727 --> 01:17:36.872]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit, or shed.
[01:17:37.372 --> 01:17:38.994]  Get SimpliSafe.com.
[01:17:39.714 --> 01:17:43.637]  SimpliSafe is also ridiculously easy to install yourself in under 20 minutes.
[01:17:44.378 --> 01:17:46.559]  So there's no need to let a stranger into your home.
[01:17:47.080 --> 01:17:50.661]  If you move or need to relocate, you can take the system with you wherever you go.
[01:17:51.162 --> 01:17:57.605]  You aren't always at home, but SimpliSafe will stand guard, protecting your property 24 hours a day, 7 days a week.
[01:17:58.186 --> 01:18:00.347]  Again, that's GetSimpliSafe.com
[01:18:01.047 --> 01:18:06.469]  Looking back on 2012, I know personally I'm thanking God that my family and I made it through the year.
[01:18:06.489 --> 01:18:15.593]  From natural disasters like Hurricane Sandy and the devastating summer drought, to the family hardships brought on by a disastrous economy, our hearts go out to those that have lost everything.
[01:18:15.813 --> 01:18:22.016]  My friends at eFoods Direct hear from customers every day that are fortunate to weather life's storm by having a supply of food on hand.
[01:18:22.236 --> 01:18:26.259]  Danny from New York City wrote in following Hurricane Sandy and said, Bottom line?
[01:18:26.279 --> 01:18:29.221]  It's better to be prepared ten years too early than one day too late.
[01:18:38.447 --> 01:18:43.950]  Call 800-409-5633 today or go to efoodsdirect.com forward slash Alex.
[01:18:44.150 --> 01:18:46.992]  They have the best tasting long-term storable food on the planet.
[01:18:47.112 --> 01:18:54.176]  Call 800-409-5633 and ask about the Alex Jones Special or go to efoodsdirect.com forward slash Alex.
[01:18:54.396 --> 01:18:55.737]  Get self-sufficient today.
[01:18:55.857 --> 01:18:57.578]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[01:19:00.840 --> 01:19:03.921]  Alex Jones here with a very important announcement for truth seekers.
[01:19:04.301 --> 01:19:10.022]  We've carried a lot of amazing films and books over the years on the online video bookstore at Infowars.com.
[01:19:10.242 --> 01:19:16.643]  And out of all the titles we've carried, one stands out because it is just so chillingly convincing.
[01:19:16.823 --> 01:19:22.244]  And that's Dreams from My Real Father by Joel Gilbert, available at Infowars.com.
[01:19:22.524 --> 01:19:26.165]  This film exposes the fraud that Obama is like nothing I've seen.
[01:19:26.365 --> 01:19:29.928]  If you want to know who Obama's real daddy is, this is the film for you.
[01:19:30.169 --> 01:19:34.553]  Don't forget, your purchase supports our broadcast and our growing media network.
[01:19:34.753 --> 01:19:37.095]  You'll also find it at infowarshop.com.
[01:19:37.255 --> 01:19:40.798]  None Dare Call a Conspiracy by Gary Allen, the book that woke me up.
[01:19:41.118 --> 01:19:45.402]  We're also carrying Behind the Green Mask, UN Agenda 21, by Rosa Corey.
[01:19:45.543 --> 01:19:48.185]  This book is coffin nails to the globalist takeover.
[01:19:48.485 --> 01:19:55.029]  The Greater Good, the most professional and up-to-date film I've ever seen, exposing the scourge that is vaccines.
[01:19:55.330 --> 01:20:00.053]  These titles and a lot more are all available at InfoWarshot.com.
[01:20:02.314 --> 01:20:05.276]  Coast to Coast, direct from Austin.
[01:20:05.916 --> 01:20:09.118]  You're listening to the Alex Jones Broadcasting Network.
[01:20:23.291 --> 01:20:31.014]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[01:20:39.497 --> 01:20:45.879]  Alright, Chris, Ron, Sandy, Matt, James, Rick, those first six callers, they've all lost family to suicide.
[01:20:45.899 --> 01:20:49.781]  I think all of them but one from military suicide.
[01:20:51.158 --> 01:20:53.080]  The issue is, why is this happening?
[01:20:53.160 --> 01:20:54.181]  Why is it epidemic?
[01:20:54.201 --> 01:21:13.241]  Well, I saw a story two years ago that the Big Ten insurance companies got together back in 99 with Clinton and the Republicans and said, let's do a deal where all these death pensions that troops have had part of their check taken out to be put into life insurance, let's just take that money, which was trillions, and they took it.
[01:21:14.346 --> 01:21:16.787]  But the veterans groups, oh, we don't talk about that.
[01:21:17.107 --> 01:21:21.909]  Patriotism is worshipping the foreign banks that have hijacked and taken America over.
[01:21:23.329 --> 01:21:31.152]  And then, I've met people that have served seven tours and had automatic re-ups and forced back in, fine print of the contracts.
[01:21:31.872 --> 01:21:37.074]  I mean, they didn't make you serve but one tour in World War II, or Vietnam, or Korea.
[01:21:38.266 --> 01:21:42.457]  Or World War I, because they knew, more than that, if you wanted out, get out.
[01:21:42.497 --> 01:21:47.409]  And then even if you wanted to stay in, two years max, because it could screw you up.
[01:21:48.587 --> 01:21:50.288]  It could absolutely screw you up.
[01:21:50.668 --> 01:21:56.652]  And now they put them on psychotropic drugs that the insert says can make you commit suicide or go haywire and kill others.
[01:21:57.273 --> 01:22:02.797]  But every time a veteran does something wrong, they blame all veterans instead of blaming the system that did this.
[01:22:03.077 --> 01:22:07.239]  But statistically, veterans still are some of the most law-abiding people out there.
[01:22:07.280 --> 01:22:13.203]  The media is hyping that veterans, while saying they love them and they're the best people in the world, oh, but they're the main danger.
[01:22:13.223 --> 01:22:14.564]  Homeland Security.
[01:22:14.785 --> 01:22:18.427]  Why, look how this guy's a veteran out there who shot three cops.
[01:22:19.108 --> 01:22:27.703]  And I just cannot believe that the left is cheering this guy.
[01:22:27.723 --> 01:22:31.530]  And I mean, I got CBS News here saying that he's a...
[01:22:32.887 --> 01:22:34.407]  I'm living in the twilight zone at this point.
[01:22:34.727 --> 01:22:35.968]  Chris, I'm going to get to others.
[01:22:36.008 --> 01:22:37.108]  I appreciate you holding.
[01:22:37.148 --> 01:22:37.608]  Finish up.
[01:22:37.668 --> 01:22:44.849]  I know it's hard for you to talk if you don't want to, I understand, but you talked about them being guinea pigs for drugs and things, a lot of experimental stuff.
[01:22:45.769 --> 01:22:51.330]  Your family member that committed suicide, can you, I mean, what do you think happened?
[01:22:51.750 --> 01:22:52.270]  Who were they?
[01:22:53.931 --> 01:23:01.632]  I definitely think it's tied to the vaccines and the psychotropic drugs that they're practically forcing down our troops' throats.
[01:23:02.626 --> 01:23:05.668]  I don't want to make this about me, our struggle, my family.
[01:23:05.688 --> 01:23:07.089]  This is about all of us.
[01:23:07.109 --> 01:23:08.569]  No, no, I understand, but we have to listen.
[01:23:08.610 --> 01:23:11.791]  Listen, you have to, you have to, you have to, you don't have to.
[01:23:11.811 --> 01:23:15.734]  I'm saying it's good to identify an individual to humanize them.
[01:23:15.774 --> 01:23:17.455]  You see, they don't want to put a face to this.
[01:23:19.276 --> 01:23:26.700]  I definitely want to take this chance to talk to all those troops out there that are listening right now that might have had that thought go through their head of suicide.
[01:23:27.699 --> 01:23:28.960]  We need you in this fight.
[01:23:29.261 --> 01:23:34.365]  We don't need you to lose your life anywhere on any battlefield, especially one in your mind.
[01:23:35.006 --> 01:23:46.017]  You need to turn that energy toward this info war and go after somebody in the Illuminati, somebody in the New World Order, just like right now.
[01:23:46.827 --> 01:23:49.949]  Alex Jones, you're not telling the truth about hiring Mallory Mahoney.
[01:23:50.570 --> 01:23:52.271]  Oh, I appreciate your call.
[01:23:52.331 --> 01:23:56.574]  My gosh, that caller calls in and sits there and obsesses over stuff.
[01:23:56.614 --> 01:23:57.395]  It's unbelievable.
[01:23:58.175 --> 01:23:59.756]  Let's talk to Ron in Arizona.
[01:23:59.816 --> 01:24:00.697]  Ron, you're on the air.
[01:24:00.757 --> 01:24:02.939]  Go ahead.
[01:24:03.099 --> 01:24:04.660]  Good afternoon, Alex.
[01:24:05.901 --> 01:24:12.405]  I got an email a couple of days ago from a buddy of mine in the Air Force.
[01:24:12.505 --> 01:24:14.026]  We served over in Germany in the 70s.
[01:24:15.598 --> 01:24:19.240]  And it was called The Last Words of So-and-So.
[01:24:20.500 --> 01:24:36.248]  And I thought he had committed suicide, and his wife had sent this out to, you know, all the people on his email list, and I just got a, you know, obviously I sent an email back, and I just got an email from him saying, no, I didn't kill myself.
[01:24:37.368 --> 01:24:39.429]  This is just preparation for it.
[01:24:43.065 --> 01:24:54.651]  I think the reason why a lot of these guys in the military are committing suicide is because it's just too much pressure.
[01:24:56.772 --> 01:25:01.694]  And especially if you're under the fear of being blown up by IED.
[01:25:03.815 --> 01:25:05.516]  You know, that's something I've never thought of.
[01:25:05.536 --> 01:25:10.399]  I am less afraid of being killed than I am of being locked up in some dungeon.
[01:25:11.354 --> 01:25:14.536]  And so, that's something that I really never thought of.
[01:25:15.036 --> 01:25:21.380]  Are they committing suicide, a lot of them, when they're being forced to go back, just because they're so sick of it all?
[01:25:22.941 --> 01:25:23.421]  Well, yeah.
[01:25:23.601 --> 01:25:25.903]  Also, the living conditions are horrendous.
[01:25:26.083 --> 01:25:36.049]  I mean, I never went bivouac, and when I was in the Air Force, one of the guys I served with went out on a bivouac.
[01:25:36.489 --> 01:25:37.369]  But it's, you're out,
[01:25:39.042 --> 01:25:50.071]  Out in the wilderness or the wild or whatever you want to call it and you're living in tents and sleeping on the ground and eating the lousiest food you could ever imagine.
[01:25:50.111 --> 01:25:57.737]  Now imagine these guys in Afghanistan and Iraq doing that for a year or more at a time.
[01:25:58.444 --> 01:26:00.945]  Well, on top of it, they're putting them on the psychotropics.
[01:26:00.985 --> 01:26:01.845]  They're re-upping them.
[01:26:02.186 --> 01:26:04.647]  The IRS is going after them at home.
[01:26:04.987 --> 01:26:06.127]  They're going bankrupt.
[01:26:06.147 --> 01:26:08.068]  A lot of that feeds into it.
[01:26:08.428 --> 01:26:12.690]  They've never... I mean, let's say you're supposed to put 50,000 miles on a pair of tires.
[01:26:13.030 --> 01:26:15.651]  They've put 300,000, 400,000 miles on these guys.
[01:26:16.612 --> 01:26:18.692]  And then the media doesn't want to focus on it.
[01:26:18.712 --> 01:26:21.574]  They want to just demonize the veterans and say, oh, they're dangerous.
[01:26:22.694 --> 01:26:24.475]  When statistically, they're not that dangerous.
[01:26:25.962 --> 01:26:31.105]  I was in Iraq in 2004 and I was in Afghanistan in 2007 and as a nurse I was just absolutely astounded.
[01:26:46.895 --> 01:26:47.015]  Yes.
[01:26:47.075 --> 01:26:51.577]  I was in Iraq in 2004 and Afghanistan in 2007.
[01:27:13.012 --> 01:27:19.376]  And I worked in medical, and I was just absolutely astounded at the number of psych drugs these troops are on.
[01:27:20.117 --> 01:27:31.724]  One individual can be on three to four different types of psych and still be given a weapon and sent to Afghanistan or Iraq.
[01:27:32.345 --> 01:27:35.227]  And in Iraq, we had multiple.
[01:27:35.287 --> 01:27:38.469]  In 2004, it was a ridiculous amount of suicide.
[01:27:40.039 --> 01:27:47.563]  Yeah, I'd love to be able to hear what you're saying.
[01:27:47.623 --> 01:27:48.283]  It's so important.
[01:27:48.303 --> 01:27:53.265]  I'm going to put you on hold and see if we can call you back or if you can call us back on a landline.
[01:27:53.285 --> 01:27:59.808]  Because that cordless phone or whatever is out of batteries and it just plagues us, the quality of phones in this country.
[01:27:59.928 --> 01:28:01.429]  Cell phone, landline, you name it.
[01:28:03.424 --> 01:28:04.465]  Okay, well that's all you've got.
[01:28:04.505 --> 01:28:05.625]  Go ahead and finish up then.
[01:28:06.185 --> 01:28:14.169]  So you're saying you worked in medical and they were on, what, Luvox, you name it?
[01:28:14.589 --> 01:28:16.370]  Just go down the list.
[01:28:16.710 --> 01:28:19.751]  Lithium hydroxide drugs, all of them dangerous.
[01:28:19.811 --> 01:28:20.832]  Every single one of them.
[01:28:21.532 --> 01:28:23.953]  And people on two and three different drugs.
[01:28:26.508 --> 01:28:34.091]  The vaccines on top of that, I mean, we took, when I went over, we took the nasal, which was the live vaccine.
[01:28:35.972 --> 01:28:37.013]  Yeah, absolutely.
[01:28:37.033 --> 01:28:38.093]  You can tell you're a nurse.
[01:28:38.133 --> 01:28:39.174]  You know how deadly that is.
[01:28:39.554 --> 01:28:40.654]  Ma'am, call us back.
[01:28:40.795 --> 01:28:41.955]  Give her a hotline number.
[01:28:41.975 --> 01:28:43.216]  I'd like to get her on as a guest.
[01:28:44.249 --> 01:28:45.310]  I want to get her on as a guest.
[01:28:45.910 --> 01:28:46.470]  As a guest.
[01:28:46.931 --> 01:28:48.452]  I want to get her on as a guest.
[01:28:49.132 --> 01:28:49.672]  As a guest.
[01:28:49.692 --> 01:28:51.073]  I want to make sure that happens.
[01:28:51.373 --> 01:28:53.435]  We'll be back with more of your calls on the other side.
[01:28:53.455 --> 01:28:54.195]  Stay with us.
[01:28:54.215 --> 01:28:55.316]  We're going to put her on hold.
[01:28:55.376 --> 01:28:56.416]  More of your calls coming up.
[01:29:01.334 --> 01:29:02.955]  Introducing Pro-1.
[01:29:03.215 --> 01:29:06.737]  All of your filtration in one system, portable, on-the-go.
[01:29:06.877 --> 01:29:11.259]  No more do you have two or three filters to just reduce sodium fluoride.
[01:29:11.399 --> 01:29:17.402]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[01:29:17.522 --> 01:29:28.307]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals, all in one filter element.
[01:29:28.507 --> 01:29:34.810]  It is the only one that does it and out of the gates we have a discounted at 10% off with promo code water.
[01:29:35.010 --> 01:29:50.017]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and
[01:29:50.157 --> 01:29:51.979]  Sodium hexafluorosilicate.
[01:29:52.300 --> 01:29:57.606]  Get your Pro-Pure with the new Pro-1 filters today at infowarstore.com or by calling 888-253-3139.
[01:30:01.647 --> 01:30:08.510]  It's no secret that pathogens such as bacteria, viruses, moles and fungus can inflict severe damage in the human body.
[01:30:08.670 --> 01:30:13.192]  Fortunately, a new and vastly improved silver solution has been developed.
[01:30:13.312 --> 01:30:23.917]  Supernatural Silver is a revolutionary, broad-spectrum, antibacterial, antiviral, antifungal solution that can be used inside the body as well as on the skin.
[01:30:24.118 --> 01:30:29.380]  Supernatural Silver is unique and superior to colloidal and ionic silvers.
[01:30:29.580 --> 01:30:37.704]  Using a patented technology that is highly effective against colds, flus, infections, food poisoning, and yeast, in addition to many other pathogens.
[01:30:38.024 --> 01:30:46.808]  Supernatural Silver is scientifically supported, extremely safe, and is the number one choice of thousands of people for immune system support.
[01:30:46.888 --> 01:30:50.429]  Find out how Supernatural Silver could change your life.
[01:30:50.550 --> 01:30:55.012]  Go to SupernaturalSilver.com and use the promo code HEALTHY for 20% off.
[01:30:56.052 --> 01:30:58.593]  That's supernaturalsilver.com.
[01:30:58.833 --> 01:31:00.134]  And like us on Facebook.
[01:31:03.055 --> 01:31:10.739]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[01:31:11.159 --> 01:31:14.781]  Alex and his staff have used these pure soap products for years.
[01:31:15.241 --> 01:31:22.064]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[01:31:22.545 --> 01:31:25.366]  See them on the web at 5starsoap.com.
[01:31:25.566 --> 01:31:30.067]  Or call 800-340-7091 for a free catalog.
[01:31:30.387 --> 01:31:36.049]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[01:31:36.329 --> 01:31:41.430]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[01:31:41.750 --> 01:31:43.371]  This is an amazing deal.
[01:31:43.731 --> 01:31:48.332]  You can save thousands of dollars and you will love the way real soap makes you feel.
[01:31:48.952 --> 01:31:51.433]  See them on the web at 5starsoap.com.
[01:31:51.693 --> 01:31:53.822]  Or call 800-340-7091 for a free catalog.
[01:32:01.075 --> 01:32:04.137]  You prepare by purchasing gold, food, and firearms.
[01:32:04.477 --> 01:32:09.940]  But if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection.
[01:32:10.541 --> 01:32:13.723]  When you're sleeping or away from home, who's watching out for intruders?
[01:32:14.423 --> 01:32:15.664]  Check out SimpliSafe.
[01:32:16.004 --> 01:32:19.866]  It's a new do-it-yourself home security system that is completely wireless.
[01:32:20.467 --> 01:32:22.488]  Go to GetSimpliSafe.com.
[01:32:23.160 --> 01:32:25.564]  SimpliSafe is independent and off the grid.
[01:32:25.904 --> 01:32:29.690]  It runs on battery power, so even if the grid goes down, you're protected.
[01:32:30.271 --> 01:32:36.420]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit or shed.
[01:32:36.941 --> 01:32:38.463]  Get SimpliSafe.com
[01:32:39.244 --> 01:32:43.449]  SimplySafe is also ridiculously easy to install yourself in under 20 minutes.
[01:32:43.909 --> 01:32:46.112]  So there's no need to let a stranger into your home.
[01:32:46.632 --> 01:32:50.216]  If you move or need to relocate, you can take the system with you wherever you go.
[01:32:50.717 --> 01:32:57.164]  You aren't always at home, but SimplySafe will stand guard, protecting your property 24 hours a day, 7 days a week.
[01:32:57.744 --> 01:32:59.887]  Again, that's GetSimplySafe.com
[01:33:02.324 --> 01:33:05.286]  Coast to coast, direct from Austin.
[01:33:05.906 --> 01:33:09.989]  You're listening to the Alex Jones Broadcasting Network.
[01:33:16.533 --> 01:33:22.096]  We now take you live to the Central Texas Command Center, in the heart of the Resistance.
[01:33:22.576 --> 01:33:25.118]  You're listening to the Alex Jones Show!
[01:33:30.482 --> 01:33:35.826]  We got three or four more callers who said that they've had friends and family commit suicide or knew people in the military that did.
[01:33:36.266 --> 01:33:38.307]  But we got Sandy on a better line.
[01:33:39.088 --> 01:33:40.749]  She was a nurse in medical.
[01:33:41.609 --> 01:33:42.850]  And the statistics are there.
[01:33:43.030 --> 01:33:44.131]  I mean, you heard her.
[01:33:44.151 --> 01:33:46.192]  They can put them on three psychotropics at once.
[01:33:46.753 --> 01:33:53.257]  They put foster children, 68% of them national average, on an average of seven drugs apiece.
[01:33:54.437 --> 01:34:02.103]  Many of them psychotropics because they get more money for a special needs child, so they'll make you special needs to get that money.
[01:34:03.664 --> 01:34:20.078]  And some foster parents, some people in the system are not immoral and don't do that, but a lot of them are in a culture where you just make excuses for whatever gets you ahead so you can go get more money for foster kids you've got on seven drugs to buy that Gucci bag that you're selling your soul for.
[01:34:21.403 --> 01:34:29.209]  But they're now reporting that drones again are chasing the suspect.
[01:34:29.709 --> 01:34:31.731]  The drones are going to save us.
[01:34:32.551 --> 01:34:34.753]  The reported person shooting police.
[01:34:36.014 --> 01:34:37.134]  It just goes on and on.
[01:34:38.235 --> 01:34:42.919]  But notice two weeks ago you had Al Sharpton say, hey forget your second amendment for government.
[01:34:43.584 --> 01:34:45.245]  We got drones to take you out.
[01:34:45.745 --> 01:34:48.707]  Really, the drones couldn't hold Baghdad, they can't hold Afghanistan.
[01:34:49.448 --> 01:34:52.510]  One guy's got Southern California paralyzed in fear.
[01:34:53.230 --> 01:34:59.395]  If the globalists start a civil war, ladies and gentlemen, there's no way they'll win with physical force.
[01:34:59.635 --> 01:35:07.020]  They're going to stage terror attacks against soft targets with children, and blame the patriot movement for it, and stage a PSYOP.
[01:35:07.720 --> 01:35:08.881]  Why isn't this a PSYOP?
[01:35:09.321 --> 01:35:12.664]  They would never do something like this where one of their people does some of this.
[01:35:13.632 --> 01:35:18.916]  And this whole background, and how they want the image of they're the good guys, you're the bad guy.
[01:35:19.657 --> 01:35:20.397]  You understand that?
[01:35:20.998 --> 01:35:23.460]  And the whole MO, the background, all of it.
[01:35:23.800 --> 01:35:26.062]  If it is staged, I haven't seen the angles yet.
[01:35:26.763 --> 01:35:32.848]  Alright, Sandy, who was working in medical in Iraq, talking about what she witnessed.
[01:35:32.948 --> 01:35:37.031]  Recap what you said, because it was very important, but some of it was breaking up.
[01:35:38.012 --> 01:35:39.273]  We're talking about people that know
[01:35:39.753 --> 01:35:50.856]  Folks that committed suicide in the military, how the media has been trying to cover this up and not make it a big issue, and what people who've experienced it, what they think is causing folks to commit suicide.
[01:35:51.157 --> 01:35:52.937]  So Sandy, go ahead and recap what you were saying.
[01:35:54.217 --> 01:36:08.882]  Yes, I was in Iraq in 2004 and in Afghanistan in 2007 as a nurse, and I saw all the troops on these psych drugs, everything from serotonin uptake to lithium type drugs,
[01:36:09.389 --> 01:36:13.252]  Some individuals up to three different types of psych drugs.
