[00:00:03.123 --> 00:00:05.145]  You're listening to GCN.
[05:08:01.496 --> 05:08:02.277]  That is 877-789-ALEX, or you can do 2539.
[05:08:02.317 --> 05:08:02.657]  That's Alex.
[05:08:02.697 --> 05:08:06.019]  And David Knight, you have a clip that you want to throw to before we go to the calls?
[05:08:14.284 --> 05:08:16.186]  Yeah, I just wanted to comment on that last clip.
[05:08:16.206 --> 05:08:28.301]  That was a great job by Anthony Gucciardi and a real important eyewitness account of what was going on there because there has been, it really kind of keys off of whether or not there was a drill going on there.
[05:08:28.461 --> 05:08:29.923]  And what did the police department know?
[05:08:30.063 --> 05:08:32.286]  And now we're hearing multiple different versions.
[05:08:32.306 --> 05:08:33.167]  We're hearing one version
[05:08:33.827 --> 05:08:34.207]  We're good to go.
[05:08:55.385 --> 05:08:55.806]  I don't know.
[05:09:11.543 --> 05:09:13.065]  We want to investigate that.
[05:09:13.085 --> 05:09:16.547]  I think that honors the memory of the people.
[05:09:16.667 --> 05:09:20.751]  You know, you never honor anybody's memory, you know, by letting the guy get away.
[05:09:20.791 --> 05:09:28.177]  You know, if you see a guy running down the street, well, I don't want to dishonor their memory by chasing this guy with a bloody knife down the street or calling the police on him.
[05:09:28.317 --> 05:09:28.757]  Exactly.
[05:09:29.378 --> 05:09:36.744]  And so, you know, and one of the things that Anthony Gucci already mentioned there is that the Boston police chief is now saying they had no prior intelligence.
[05:09:37.324 --> 05:09:44.138]  But we've got a clip here of the press conference that the Boston Police Chief was having, and we want you to listen to this.
[05:09:44.900 --> 05:09:45.682]  Go ahead, you got that cued up?
[05:09:46.988 --> 05:10:04.640]  This particular plan was very well thought out and executed and there were more offices assigned to this race than we've ever assigned before and we were particularly concerned with the finish line this year and assigned more offices down in that area.
[05:10:05.101 --> 05:10:06.922]  I think if you look at the videotapes you can see that.
[05:10:07.002 --> 05:10:10.464]  So a lot of time to vet all these plans and to
[05:10:11.485 --> 05:10:13.466]  Well, you know, this is a soft target.
[05:10:13.506 --> 05:10:16.346]  And so, anybody can go into a church service and do this type of thing.
[05:10:16.406 --> 05:10:20.747]  When you have an event like this, you can't lock it down like it's a military operation.
[05:10:35.923 --> 05:10:37.104]  It needs to be open to the public.
[05:10:37.444 --> 05:10:39.985]  There's commerce occurring up and down that parade route.
[05:10:40.685 --> 05:10:47.868]  And by the virtue of the type of event this is, it requires that we don't turn these events into a police state.
[05:10:48.488 --> 05:10:51.949]  So we struck what we believe to be the appropriate balance.
[05:10:52.390 --> 05:10:55.671]  We'll review all of that and we'll come to some conclusions down the road.
[05:10:55.891 --> 05:10:58.432]  But this investigation is really our priority right now.
[05:10:58.672 --> 05:10:59.393]  Well, that's good.
[05:10:59.793 --> 05:11:02.597]  Yeah, we want to hear just the very beginning of that again in just a second.
[05:11:02.637 --> 05:11:06.901]  But what he's saying there is that they've never had more coverage there.
[05:11:07.062 --> 05:11:09.985]  And they were focused particularly on the finish line.
[05:11:10.686 --> 05:11:14.788]  And so that would indicate that they did, in fact, have some prior knowledge of this.
[05:11:15.228 --> 05:11:24.051]  And it would also give more additional weight to the eyewitnesses who are not government, who are not media, who are saying that they saw a lot of bomb-sniffing dogs.
[05:11:24.491 --> 05:11:26.912]  As this guy said, he's run many, many events.
[05:11:27.293 --> 05:11:32.375]  He's never seen anything like that at another event, at both the starting line and the finishing line.
[05:11:32.775 --> 05:11:34.575]  They had a lot of stuff there.
[05:11:34.635 --> 05:11:36.156]  So, yeah, can you play that again?
[05:11:36.336 --> 05:11:38.217]  Right at the very beginning, just a couple of seconds then.
[05:11:39.017 --> 05:11:47.281]  This particular plan was very well thought out and executed and there were more offices assigned to this race than we've ever assigned before.
[05:11:47.982 --> 05:11:55.886]  And we were particularly concerned with the finish line this year and assigned more offices down in that area.
[05:11:56.406 --> 05:11:57.447]  I think if you look at the video.
[05:11:57.507 --> 05:11:58.107]  Why is that?
[05:11:58.227 --> 05:12:00.209]  Why would they be more concerned this year?
[05:12:00.289 --> 05:12:02.230]  Why would they have more officers this year?
[05:12:02.671 --> 05:12:03.191]  Well, that's it.
[05:12:03.551 --> 05:12:09.535]  You know, and that's why, you know, why would he say that he has no prior intelligence of anything going on and yet he has more officers assigned?
[05:12:09.876 --> 05:12:19.723]  Okay, so again, you know, if they would just be candid, honest, and transparent, but apparently that's asking too much from our government anymore for them to do that.
[05:12:19.983 --> 05:12:23.465]  Right, and speaking of being honest and transparent, if we can get the
[05:12:24.528 --> 05:12:29.033]  The Dan Badondi piece from his camera angle, I believe it's the clip at 3.38.
[05:12:30.114 --> 05:12:36.421]  And in the meantime, while you guys are getting that ready, if we're ready for the phones, we can go to, is that Daniel in Alberta, Canada?
[05:12:40.104 --> 05:12:40.285]  Hello?
[05:12:41.212 --> 05:12:41.432]  Hello.
[05:12:41.893 --> 05:12:42.353]  Hi, sir.
[05:12:42.413 --> 05:12:43.554]  It's nice to talk to both of you.
[05:12:43.594 --> 05:12:45.436]  I'm a long-time listener, first-time caller.
[05:12:45.916 --> 05:12:47.097]  All right.
[05:12:47.418 --> 05:12:50.641]  First of all, I would just like to say briefly that I support the operation.
[05:12:50.721 --> 05:12:51.562]  I have a membership.
[05:12:51.682 --> 05:12:53.924]  I buy all... I have t-shirts.
[05:12:54.064 --> 05:12:56.806]  I use all the Young Jeopardy Health products.
[05:12:57.287 --> 05:12:58.068]  You guys are awesome.
[05:12:58.368 --> 05:13:06.235]  I would just like to say briefly that, first of all, on the Boston bombing, the reason why I'm calling is because I'm concerned because, especially in Alberta here, from Canada,
[05:13:07.794 --> 05:13:18.196]  We are slowly adopting everything that you guys are doing, and what's been concerning me, especially from Sandy Hook, I've noticed police forces, they're starting to just raid, like, schools.
[05:13:18.236 --> 05:13:21.417]  Like, cops are being installed almost in all the schools now.
[05:13:22.797 --> 05:13:33.619]  Government, especially, they're cutting the pension funds, our military, they're even cutting some of the military's pension funds out, and recently a whole bunch of youngsters have just been recruited.
[05:13:34.378 --> 05:13:34.819]  We're good to go.
[05:13:48.584 --> 05:14:08.664]  These bombings and stuff, it's really going to escalate things here as well, and I just wanted to say, especially to Alex, I know he's been really going off the top lately just for his life and being concerned, and I just want to say that our prayers from Canada are out here with him, and we want to support all you gentlemen and your great war, and you guys keep up the great info, that's all I'd like to say.
[05:14:09.665 --> 05:14:15.069]  I just want to say I'm a little bit nervous right now, but you know, it's an honor to speak to you guys on the air live and keep up the great work.
[05:14:15.369 --> 05:14:16.370]  And thank you very much.
[05:14:16.390 --> 05:14:17.211]  Salute you both.
[05:14:17.591 --> 05:14:18.332]  Oh, thank you, sir.
[05:14:18.392 --> 05:14:25.357]  Thank you for supporting us, not just financially, but, you know, spreading the word and not just, you know, the word of InfoWars, just getting the information out there.
[05:14:25.737 --> 05:14:26.178]  That's what it's.
[05:14:26.658 --> 05:14:27.578]  That's what it's really about.
[05:14:27.598 --> 05:14:30.779]  It's not about us being better than whoever else.
[05:14:30.819 --> 05:14:34.040]  It's about getting the information out.
[05:14:34.120 --> 05:14:35.481]  Our rivals aren't Glenn Beck.
[05:14:35.541 --> 05:14:36.721]  Our rivals aren't whoever.
[05:14:36.821 --> 05:14:40.722]  Our rivals are the people who are pushing this agenda against us.
[05:14:40.742 --> 05:14:44.783]  There may be some people with a little mudslinging back and forth, but that's not what the real issue is.
[05:14:45.043 --> 05:14:47.524]  The real issue is getting this information out to the people.
[05:14:47.984 --> 05:14:52.148]  And thank you for your prayers, because Alex is, in fact, literally working around the clock.
[05:14:52.168 --> 05:14:54.590]  Like you said, he had two hours of sleep last night.
[05:14:54.610 --> 05:14:55.511]  Yeah, he's on coast to coast.
[05:14:55.531 --> 05:14:57.973]  Pretty long hours, but nobody's working like Alex is working.
[05:14:58.614 --> 05:15:01.276]  And you know, what the scholar said is very true.
[05:15:02.017 --> 05:15:04.899]  You can't run away from America and run away from this.
[05:15:05.420 --> 05:15:08.162]  This is a global tyranny that is coming along.
[05:15:08.983 --> 05:15:33.291]  And it is also something that, but even, you know, even if you don't believe that this is a global tyranny, even if you don't believe that these guys are getting together and kind of orchestrating this with a, you know, a few elite individuals and corporations, it still is something that even if you go back and you look at Churchill's historical analysis of the English-speaking people, he said that when America won its freedom,
[05:15:34.309 --> 05:15:36.610]  It gave freedom to the British people as well.
[05:15:37.070 --> 05:15:41.171]  Because what it did was it broke the power of an authoritarian king.
[05:15:42.552 --> 05:15:52.095]  And so, when you see, and really, America led the way for a while with our Declaration of Independence and, you know, it was a light to other countries.
[05:15:52.375 --> 05:15:53.915]  Now it's flipped around.
[05:15:54.375 --> 05:16:00.457]  Now what we're doing is we're spreading disease and tyranny and war and technology that is oppressing people.
[05:16:00.957 --> 05:16:02.338]  And we need to turn that around.
[05:16:02.978 --> 05:16:04.960]  This is where the fight is, in America.
[05:16:05.520 --> 05:16:07.682]  But it's a fight that affects every country.
[05:16:07.922 --> 05:16:16.830]  It doesn't just affect America, it affects Canadians, it affects people in Ireland, it affects people in the UK, it affects people in Western Europe, Central and South America.
[05:16:16.970 --> 05:16:18.451]  They're all affected by this.
[05:16:19.532 --> 05:16:23.736]  America is so strong and so powerful and it is the point of the
[05:16:24.316 --> 05:16:24.836]  No, I don't think so.
[05:16:43.667 --> 05:16:47.368]  Security, and safety, and guns, and CISPA, and all this other stuff.
[05:16:47.408 --> 05:16:50.389]  I mean, you can get in a fight at any level, at any way.
[05:16:50.429 --> 05:16:55.390]  And speaking of getting in a fight, we have that clip of Dan Badandi terrorizing these people.
[05:16:55.770 --> 05:16:57.510]  I love the look on the governor's face.
[05:16:57.810 --> 05:16:59.691]  We freeze-framed it last night on the nightly news.
[05:16:59.711 --> 05:17:05.732]  You can see this guy just... It's beyond deer in the headlights, but if we have that clip, we can roll it right now.
[05:17:07.182 --> 05:17:09.784]  Is there any security footage of any of these explosions?
[05:17:10.865 --> 05:17:12.606]  We are looking at all of that right now.
[05:17:12.626 --> 05:17:14.588]  That's one of the investigative steps that we're taking.
[05:17:14.928 --> 05:17:16.229]  Was there any prior knowledge of?
[05:17:16.269 --> 05:17:22.635]  Because according to BostonGlobe.com, they said they were doing drills this morning for the same exact thing to happen, according to BostonGlobe.com.
[05:17:22.955 --> 05:17:26.438]  Now, were you guys given any warning ahead of time of this taking place?
[05:17:26.818 --> 05:17:29.060]  As I said earlier, there was no specific intelligence.
[05:17:29.220 --> 05:17:32.763]  We certainly increased our posture around a big event like this.
[05:17:33.163 --> 05:17:38.507]  All of those things happened in preparation for this event, but there was no specific intelligence that anything was going to happen.
[05:17:38.547 --> 05:17:41.149]  Can you talk a little bit about what type of device do you have?
[05:17:41.169 --> 05:17:47.194]  The city of Boston is open and will be open tomorrow, but it will not be business as usual.
[05:17:47.654 --> 05:17:54.680]  There will be a heightened law enforcement presence consistent with the severity and seriousness of the ongoing investigation.
[05:17:54.700 --> 05:17:55.681]  People should expect
[05:17:56.161 --> 05:18:03.407]  Those who are riding the T, that there will be random checks of backpacks and other parcels.
[05:18:03.568 --> 05:18:07.651]  And we just ask everyone to be patient with that inconvenience for the time being.
[05:18:08.111 --> 05:18:09.993]  It is for the public's sake.
[05:18:10.514 --> 05:18:18.801]  Here in the state, at the local level, and at the federal level, we are all coming together to do everything we can to get to the bottom of this.
[05:18:19.761 --> 05:18:25.422]  The most important fact that I want to convey to everybody this evening has already been mentioned by Governor Patrick.
[05:18:25.442 --> 05:18:28.383]  The FBI is taking the lead in this investigation.
[05:18:28.623 --> 05:18:30.663]  It is asserting federal jurisdiction.
[05:18:30.703 --> 05:18:39.085]  It will do so through the Boston Joint Terrorism Task Force, members of which are comprised by all the members of the law enforcement agencies here represented at the podium.
[05:18:39.745 --> 05:18:42.446]  This will be a combined federal, state, and local effort.
[05:18:42.906 --> 05:18:44.606]  It will be an ongoing investigation.
[05:18:45.306 --> 05:18:51.532]  It is a criminal investigation that is, has the potential, is a potential terrorist investigation.
[05:18:52.432 --> 05:18:53.493]  Did you take any questions?
[05:18:53.553 --> 05:18:53.613]  No.
[05:19:07.541 --> 05:19:10.744]  I'm not going to confirm that right now.
[05:19:10.784 --> 05:19:12.665]  We'll have that information for you first thing in the morning.
[05:19:12.685 --> 05:19:14.847]  The medical people are compiling that as we speak.
[05:19:15.087 --> 05:19:16.749]  This is a very powerful point.
[05:19:16.809 --> 05:19:21.833]  Right now, that area that the governor outlined is our main point of focus.
[05:19:28.579 --> 05:19:33.042]  Again, why were people telling, you know, our speakers telling people to be calm before the bomb went off?
[05:19:33.102 --> 05:19:34.243]  I want to answer that question.
[05:19:34.263 --> 05:19:39.906]  Currently in your search for additional devices, are you searching the entire route of the marathon, or are you just focused on certain areas right now?
[05:19:40.006 --> 05:19:42.288]  Are there specific areas that you're focused on?
[05:19:42.308 --> 05:19:43.208]  Beyond the Copley area?
[05:19:43.789 --> 05:19:47.291]  At this point in time, our focus of the investigation is in the areas that the governor mentioned.
[05:19:47.331 --> 05:19:49.832]  Why was people being told prior to the bomb going off...
[05:19:53.200 --> 05:19:56.141]  We're actually working very closely with the family right now.
[05:19:56.501 --> 05:20:01.241]  We're setting up a location near here that families can come to if they have any questions.
[05:20:01.862 --> 05:20:07.203]  The mayor's office has fielded many calls of concern.
[05:20:07.863 --> 05:20:14.984]  We're going through those right now.
[05:20:15.064 --> 05:20:18.325]  Why was people being told prior to the bombs going off to stay calm?
[05:20:18.765 --> 05:20:20.105]  That's a false flag, gentlemen.
[05:20:21.046 --> 05:20:24.477]  Just to put more TSA on the street, to rob our civil liberties.
[05:20:26.501 --> 05:20:27.282]  Way to go, Dan.
[05:20:27.382 --> 05:20:27.862]  Way to go.
[05:20:28.222 --> 05:20:35.425]  Now, if you're watching on InfoWars.com forward slash listen or PrisonPlanet.tv, you may have saw the girl in the far corner.
[05:20:35.445 --> 05:20:37.366]  She came over and tapped a guy on the shoulder.
[05:20:37.386 --> 05:20:39.347]  She's like, hey, let's wrap this thing up.
[05:20:39.387 --> 05:20:41.528]  These guys are asking real questions.
[05:20:41.888 --> 05:20:42.868]  So way to go, Dan.
[05:20:43.148 --> 05:20:44.169]  The phone lines are open.
[05:20:44.189 --> 05:20:44.849]  877-789-Alex.
[05:20:44.869 --> 05:20:45.209]  That is 877-789-2539.
[05:20:45.229 --> 05:20:47.330]  Now, before we go back to our calls, David, you had a couple articles.
[05:20:53.953 --> 05:20:58.457]  Yeah, I just wanted to say about Dan there, you know, what he's doing is exactly what we've all got to do.
[05:20:58.797 --> 05:21:00.358]  And that is we just keep coming after him.
[05:21:00.418 --> 05:21:02.920]  They may want to try to ignore us and marginalize us.
[05:21:02.960 --> 05:21:06.663]  They want to try to change the, uh, what we're talking about.
[05:21:06.683 --> 05:21:12.267]  You know, they, they turned their backs on him and they walked out and he's still shouting the same question at him because they gave, they didn't give him an answer.
[05:21:12.307 --> 05:21:15.750]  You know, we start out the program that says Alex Jones wants answers.
[05:21:15.850 --> 05:21:16.671]  We all want answers.
[05:21:16.691 --> 05:21:17.351]  That's why we're here.
[05:21:17.371 --> 05:21:17.792]  Right.
[05:21:17.892 --> 05:21:21.795]  And, uh, and we're just not gonna go away if they don't give us a credible answer.
[05:21:21.835 --> 05:21:22.896]  Now, in this particular case,
[05:21:23.496 --> 05:21:27.159]  The Boston Police Chief has given us a couple of different answers, right?
[05:21:27.319 --> 05:21:29.861]  And they're answers that don't match up with what the witnesses are telling us.
[05:21:30.301 --> 05:21:31.482]  And that's what we have a problem with.
[05:21:31.522 --> 05:21:46.093]  And that's why we said, and we took a lot of heat for doing it, just like Dan has taken a lot of heat for asking those questions, and basically from the get-go, as soon as somebody said there was a bomb drill going on at the same time in the same place, we called BS on it.
[05:21:46.233 --> 05:21:50.496]  We said this is a false flag because they have motivation,
[05:21:51.076 --> 05:21:57.883]  And it's their MO, the way they've done this all the time, and they don't want to answer that question because they know that people are catching on to that.
[05:21:58.023 --> 05:22:02.568]  And now, Dan has made false flag a big searchable item.
[05:22:02.668 --> 05:22:07.433]  Yeah, and if you guys can, just put one of the articles that they wrote about Dan.
[05:22:07.473 --> 05:22:11.077]  They called him a troll, they called him a heckler, and all that stuff.
[05:22:11.357 --> 05:22:13.239]  But in the meantime, let's see what David has.
[05:22:13.539 --> 05:22:21.649]  Yeah, well earlier Dr. Pucinich was talking to Alex and he was saying that he had come at this from a different way, believing that it was a false flag.
[05:22:22.090 --> 05:22:28.178]  We looked at it and we said there was a bomb drill going on there at the same time and we've seen this over and over again to give them cover.
[05:22:28.578 --> 05:22:32.002]  He looked at it and said, ah, you know, the articles underneath
[05:22:32.883 --> 05:22:35.887]  They got pushed out of the way because of this bombing.
[05:22:36.428 --> 05:22:43.236]  One of them was about an indictment of the Clinton, Bush, and Obama administration of war crimes.
[05:22:44.068 --> 05:22:45.789]  Done by a bipartisan commission.
[05:22:45.829 --> 05:22:48.270]  It was a task force on detainee treatment.
[05:22:48.870 --> 05:22:51.351]  And it is a 600-page report.
[05:22:51.971 --> 05:22:54.372]  They produced an hour-long video at their press conference.
[05:22:54.872 --> 05:22:57.674]  So we have not had time to go through and look at this.
[05:22:57.734 --> 05:22:59.154]  We just found out about this today.
[05:22:59.654 --> 05:23:04.756]  Some other people who have already started looking at this had some quotes, and I'm going to read a few things here to you about this.
[05:23:06.880 --> 05:23:11.442]  It says, the task force amassed an enormous and overwhelming quantity of evidence on U.S.
[05:23:11.503 --> 05:23:11.923]  crimes.
[05:23:12.383 --> 05:23:18.946]  The report's introduction contains this indictment of the American government's conduct in the so-called War on Terror.
[05:23:19.267 --> 05:23:23.549]  Quoting from the report, the events examined in this report are unprecedented in U.S.
[05:23:23.569 --> 05:23:23.929]  history.
[05:23:24.429 --> 05:23:28.632]  In the course of the nation's many previous conflicts, there's little doubt that some U.S.
[05:23:28.672 --> 05:23:33.654]  personnel committed brutal acts against captives, as have armies and governments throughout history.
[05:23:34.935 --> 05:23:53.942]  There is no evidence there had ever been before and the kind of considered and detailed discussions that occurred after September 11 directly involving a president and his top advisors on the wisdom, the propriety, and the legality of inflicting pain on some detainees in our custody.
[05:23:54.522 --> 05:24:07.530]  Despite this extraordinary aspect, the Obama administration declined, as a matter of policy, to undertake or commission an official study of what happened, saying it was unproductive to look backwards rather than forward.
[05:24:09.051 --> 05:24:12.434]  They don't want you looking at their crimes, is basically what they're saying.
[05:24:12.454 --> 05:24:12.934]  Absolutely.
[05:24:12.954 --> 05:24:13.474]  It says the U.S.
[05:24:13.514 --> 05:24:19.918]  government, quote, indisputably engaged in torture, which was approved by the nation's highest officials.
[05:24:20.996 --> 05:24:26.860]  It is absolutely imperative that we take our government back from these criminals.
[05:24:26.920 --> 05:24:33.385]  We heard earlier Judge Napolitano saying, are they allowed to break the law in order to enforce the law?
[05:24:33.686 --> 05:24:36.968]  Are they allowed to break the law in the name of national security?
[05:24:37.368 --> 05:24:39.310]  That has become the operating
[05:24:39.970 --> 05:24:41.110]  We're allowed to have guns.
[05:24:41.130 --> 05:24:41.451]  You aren't.
[05:24:41.491 --> 05:24:43.791]  Now, on that note, David Knight, I have this article here.
[05:24:43.831 --> 05:24:45.472]  Texas soldier arrested for rudely displaying weapon.
[05:25:08.579 --> 05:25:23.312]  I'm not exactly sure how you can rudely display and I think that being the eye of the beholder if it was rudely or not but basically the situation is that there's a video online you can guys you guys can go ahead and check out and this guy is hiking with his son he's a a soldier
[05:25:25.373 --> 05:25:28.976]  He's hiking with his son and he's approached by an officer.
[05:25:28.996 --> 05:25:31.097]  The officer says, hey, what are you doing?
[05:25:31.357 --> 05:25:33.399]  He's like, I'm out here hiking with my son.
[05:25:33.479 --> 05:25:34.599]  He's like, why do you have a gun?
[05:25:34.639 --> 05:25:36.120]  Which he didn't even really have to answer.
[05:25:36.561 --> 05:25:37.902]  He just was polite enough to do it.
[05:25:38.362 --> 05:25:41.204]  And he says, well, they're cougars and, you know, wild boars out here.
[05:25:41.224 --> 05:25:42.445]  You know, I got to protect my son.
[05:25:42.765 --> 05:25:47.568]  And you can see the image right there on Infowars.com forward slash listen or prison planet dot TV.
[05:25:48.008 --> 05:25:49.689]  The officer grabs his gun.
[05:25:49.709 --> 05:25:50.630]  The guy's a soldier.
[05:25:50.670 --> 05:25:53.552]  He has the instinct to grab his gun back.
[05:25:54.393 --> 05:25:56.175]  And you know they tussled around for a little bit.
[05:25:56.195 --> 05:25:57.797]  Well I think it was also strapped on his shoulder.
[05:25:57.917 --> 05:25:58.758]  It was strapped on.
[05:25:58.798 --> 05:26:01.962]  It was strapped on his shoulder and the guy reacted.
[05:26:02.002 --> 05:26:04.244]  And this cop kind of looks like the actor Ned Beatty, doesn't he?
[05:26:04.685 --> 05:26:06.487]  Except Ned Beatty was probably a nice guy.
[05:26:06.787 --> 05:26:08.529]  This guy is definitely not a nice guy.
[05:26:08.549 --> 05:26:09.911]  This guy is a criminal.
[05:26:10.031 --> 05:26:13.355]  If you watch this video, he is somebody who thinks that he is above the law.
[05:26:13.755 --> 05:26:19.739]  And he will probably never be called into question by the Temple Police Force because we've seen this happen over and over again.
[05:26:20.199 --> 05:26:27.084]  But that's what we see from the policemen on the street to the President and his advisors in the Oval Office.
[05:26:27.164 --> 05:26:33.688]  We have people who believe that there is no controlling legal authority on them, as Al Gore said famously once before.
[05:26:34.409 --> 05:26:43.975]  This report goes all the way back to the 1990s, and it says that extraordinary renditions became a regular practice during the Clinton administration in the late 90s.
[05:26:44.315 --> 05:26:54.081]  Richard Clark, chief counterterrorism advisor to Clinton, is quoted as saying that Clinton approved every single, quote, snatch operation he was asked to review.
[05:26:54.101 --> 05:27:00.625]  And of course, that's probably an easier way for people to understand it, a snatch rather than extraordinary rendition.
[05:27:00.985 --> 05:27:11.047]  Well, that means they're grabbing people off the street and they're sending them to a foreign country where they can get, and they had, Gaddafi's Libya, where they took them to get them tortured.
[05:27:11.348 --> 05:27:14.548]  They had Mubarak's Egypt, where they took them to get tortured.
[05:27:14.828 --> 05:27:15.188]  Oh yeah.
[05:27:15.248 --> 05:27:17.769]  They had Saddam's Iraq.
[05:27:17.849 --> 05:27:25.671]  I mean, you know, they're... Anywhere, anywhere, you know, when they're not constrained by the laws of the United States, even though they like to break them regularly.
[05:27:25.871 --> 05:27:31.918]  There were over 50 countries, we just learned a month or two ago, that were involved in these extraordinary renditions.
[05:27:32.458 --> 05:27:41.568]  And the rogues list of states that we are now supposed to go to war against, that we've been overthrowing one by one, these are people who are partners with the CIA.
[05:27:42.609 --> 05:27:47.052]  in these renditions going all the way back to the Clinton administration and throughout the Bush administration.
[05:27:47.352 --> 05:27:57.538]  And what you see is extraordinary renditions and torture starting in the Clinton administration, getting far worse in the Bush administration, getting far worse in the Obama administration.
[05:27:57.578 --> 05:28:02.922]  And then he adds to it his list of drone assassinations and that sort of thing.
[05:28:02.942 --> 05:28:04.222]  So he adds new outrages.
[05:28:05.183 --> 05:28:06.104]  And we have to understand
[05:28:07.253 --> 05:28:11.175]  But when these people can do this type of stuff, and I want to read you something that they did.
[05:28:11.235 --> 05:28:19.941]  Here's an Army Pathologist Report, and this is still from this article where they're reviewing this bipartisan group that has indicted these officials for war crimes.
[05:28:20.361 --> 05:28:20.901]  Listen to this.
[05:28:21.061 --> 05:28:35.110]  An Army Pathologist Report on the in-custody death of a detainee known only as Dhalawar at the Bagram Air Base found that the prisoner's legs were beaten so savagely that they became pulpified.
[05:28:35.430 --> 05:28:35.710]  Oh, man.
[05:28:36.050 --> 05:28:40.873]  And that his injuries resembled those of someone who had been run over by a truck.
[05:28:41.714 --> 05:28:46.597]  Dalawar, a 22-year-old taxi driver, was innocent of any crime.
[05:28:47.257 --> 05:28:56.303]  Some 166 men have been detained there in Gitmo for years, most of whom have never been accused of a crime, all without a trial.
[05:28:57.143 --> 05:28:59.545]  And no basic due process of law.
[05:28:59.605 --> 05:29:01.887]  This is the NDAA in practice, folks.
[05:29:02.308 --> 05:29:08.893]  This is the future of America if we do not stop these war criminals that are in high places in our country right now.
[05:29:09.273 --> 05:29:10.014]  They're going to do this.
[05:29:10.334 --> 05:29:18.581]  Anybody that can do this to a human being is capable of doing it to you as long as they can convince themselves that you're the enemy.
[05:29:18.861 --> 05:29:23.145]  They just switch off any kind of compassion or morality that they may have had.
[05:29:23.385 --> 05:29:27.687]  Right, and the thing people need to understand, they say, well, you know, Obama can do whatever he wants.
[05:29:27.927 --> 05:29:28.748]  He's my guy.
[05:29:29.268 --> 05:29:35.591]  Even if that is true, maybe Obama has a list of everybody who voted for him and he'll never do anything to the people who voted for him.
[05:29:35.611 --> 05:29:35.871]  Fine.
[05:29:36.151 --> 05:29:37.052]  What about the next guy?
[05:29:37.332 --> 05:29:38.192]  Or the guy after that?
[05:29:38.472 --> 05:29:39.193]  Or the guy after that?
[05:29:39.213 --> 05:29:43.615]  You don't, you have to understand that once you give these people the power, they're not going to give it up easily.
[05:29:43.735 --> 05:29:46.557]  And you have to understand that it is not Obama that is sitting there.
[05:29:46.597 --> 05:29:50.099]  These guys are sitting in place and presiding over the system.
[05:29:50.819 --> 05:29:54.021]  The people who are doing this at the bottom are brute animals.
[05:29:54.161 --> 05:30:02.486]  Just like that video we showed a couple of weeks ago about that prisoner, that he had a group of guys strapping him down with riot gear on to protect them.
[05:30:03.246 --> 05:30:08.310]  They strapped him down and sprayed pepper spray right in his face at a very close range.
[05:30:08.350 --> 05:30:09.191]  While he was restrained.
[05:30:09.311 --> 05:30:12.414]  While he was restrained, which is something that can be fatal to someone.
[05:30:12.474 --> 05:30:14.555]  It's meant to be done at a distance.
[05:30:14.776 --> 05:30:20.901]  It was far, far worse even than that horrific thing we saw in the California protests with that cop.
[05:30:20.941 --> 05:30:24.844]  Yeah, he sprayed the kids, but he was at a farther distance than that.
[05:30:25.144 --> 05:30:26.765]  I don't want to spend all the time on that, David.
[05:30:26.785 --> 05:30:28.667]  Those are some good points we need to get back to our calls.
[05:30:29.067 --> 05:30:30.809]  We will go to Phil in Boston.
[05:30:32.560 --> 05:30:33.481]  Hi, how are you doing?
[05:30:33.921 --> 05:30:34.401]  Doing well.
[05:30:34.441 --> 05:30:36.182]  So you're in the city of Boston?
[05:30:36.942 --> 05:30:38.103]  I'm in the city of Boston.
[05:30:38.123 --> 05:30:45.447]  I have a group of friends, too, in Queens that missed Faith by about four minutes, too, so the strike's really close to home.
[05:30:46.668 --> 05:30:48.389]  I had a couple of points to make.
[05:30:49.629 --> 05:30:57.914]  First of all, I don't know, maybe we should crowdsource a contest to at least identify, I mean, in the face of Faith's book, these people that are
[05:30:58.922 --> 05:31:07.168]  You know, with backpacks, I don't understand, like, if I was running the investigation, I would say, anybody who is wearing a backpack at the scene has to come in for questioning.
[05:31:07.248 --> 05:31:14.653]  If you're found, you know, in pictures later on with a backpack and you didn't come in for questioning, you know, you're going to be held twice as suspect.
[05:31:14.873 --> 05:31:15.814]  You have to come in.
[05:31:15.854 --> 05:31:23.379]  There's so many of these people, but I don't understand why there isn't some kind of, like, wanted poster for these people to come in for questioning.
[05:31:23.599 --> 05:31:24.060]  Exactly.
[05:31:25.398 --> 05:31:26.761]  Um, it's just an idea.
[05:31:26.801 --> 05:31:32.973]  I know you're having a Paul Revere contest, but maybe you could throw a little cash at it and inspire people to have a contest to, um...
[05:31:33.863 --> 05:31:37.224]  You know, name these people, their names and their occupations.
[05:31:39.324 --> 05:31:47.205]  That's a slippery slope because then you have people's information out there and I mean, you know, lo and behold somebody's going to have a little five-year-old with a Hello Kitty backpack.
[05:31:47.666 --> 05:31:49.546]  Yeah, there might be some legal issues with that.
[05:31:49.606 --> 05:31:58.267]  I mean, the obvious, you know, the grown-ups there with, I just don't understand why they shouldn't be publicly called in, you know, for questioning.
[05:31:58.527 --> 05:32:01.108]  It just seems to be common sense.
[05:32:02.082 --> 05:32:03.023]  Yeah, and that's the deal.
