[00:00:00.089 --> 00:00:01.309]  Network.
[02:42:35.279 --> 02:42:36.881]  I don't want higher taxes at all.
[02:42:36.921 --> 02:42:40.626]  Warren Buffett is someone that everybody talks about because he's such an exception.
[02:42:40.967 --> 02:42:48.437]  Well, all the hedge fund guys, the private equity guys on Wall Street cry bloody murder if you touch their taxes by 1%, and they're paying 15%, which is out...
[02:42:50.920 --> 02:42:58.583]  They wrote the laws, they wrote the laws, and it's the very same mega banks and Wall Street people that fund the Democrats and Republicans.
[02:42:58.643 --> 02:42:59.523]  I mean, look at Romney.
[02:42:59.863 --> 02:43:05.185]  He was funded by the exact same groups, except for the Koch brothers, so you guys always use them all day.
[02:43:05.785 --> 02:43:08.446]  But the point is, is that now they flipped against the Republicans.
[02:43:08.766 --> 02:43:16.329]  I mean, it's just such a cynical game, and any big government is going to create that trough for the fraud, waste, and abuse to take place.
[02:43:17.472 --> 02:43:26.978]  Absolutely true, and the Democrats and Republicans are playing us all day long in Fox News and MSNBC set up this false debate, this false drama.
[02:43:27.058 --> 02:43:29.860]  Oh my God, is it going to be the Democrats or is it going to be the Republicans?
[02:43:30.260 --> 02:43:31.180]  What difference does it make?
[02:43:31.320 --> 02:43:35.243]  Obama renewed, in fact he didn't just renew, he made the Bush tax cuts.
[02:43:35.823 --> 02:43:37.884]  Permanent for 99% of America.
[02:43:37.924 --> 02:43:39.805]  So that's the 1% change we voted for.
[02:43:39.825 --> 02:43:41.285]  I mean, look, you're upset.
[02:43:41.405 --> 02:43:47.128]  If you're a progressive, we're 10 times more upset because they never do anything progressive.
[02:43:47.408 --> 02:43:47.728]  Never.
[02:43:47.848 --> 02:43:48.108]  Why?
[02:43:48.128 --> 02:43:52.029]  Because Wall Street and the guys who pay the politicians aren't progressive at all.
[02:43:52.049 --> 02:43:53.350]  They're massively conservative.
[02:43:53.897 --> 02:43:55.058]  No, they're selective.
[02:43:55.078 --> 02:43:59.119]  They selectively enforce it on the general public, and then they're exempt from it all.
[02:43:59.399 --> 02:44:08.943]  So cynical with Bill Gates and all them up there talking about, oh, raise taxes, rich people don't pay enough, knowing it's all written where they can be tax-free and their tax-free foundations.
[02:44:08.963 --> 02:44:12.485]  Alex, let me ask you a more fundamental question.
[02:44:13.465 --> 02:44:15.106]  And I always wonder this about libertarians.
[02:44:15.686 --> 02:44:17.527]  So how much government do you believe in?
[02:44:17.627 --> 02:44:19.448]  So, I mean, you gotta have some government, right?
[02:44:19.468 --> 02:44:21.710]  You gotta have police, firemen, teachers, etc.
[02:44:22.190 --> 02:44:25.872]  So, we obviously have to have some taxes to support that government.
[02:44:25.892 --> 02:44:28.634]  So what do you think is an ideal tax rate and how much government would you want?
[02:44:29.386 --> 02:44:37.710]  Well, that is a huge discussion, incredibly complex, because like Ron Paul has stated, we've gotten so domesticated, it'll take 50 years to even wean off this.
[02:44:38.271 --> 02:44:46.655]  But if we don't turn the ship around and start going back, at least in a partially different direction, we know it's all going bankrupt and going to collapse, and then there'll be nothing!
[02:44:46.935 --> 02:44:47.215]  Jink!
[02:44:48.416 --> 02:44:50.977]  Yeah, but it isn't going to collapse because of these things.
[02:44:51.197 --> 02:44:52.658]  The main reason that it's going to collapse
[02:44:53.251 --> 02:45:02.015]  It's because we allow the banks to do unlimited gambling, and unfortunately they control such a huge percentage of our... And then government backs and guarantees it.
[02:45:02.135 --> 02:45:04.936]  Government then backs and signs us onto it.
[02:45:05.476 --> 02:45:07.577]  No, look, again, that's our fundamental agreement.
[02:45:07.637 --> 02:45:08.758]  They've captured the government.
[02:45:08.878 --> 02:45:10.098]  And J.P.
[02:45:10.118 --> 02:45:15.581]  Morgan alone, and this is in an Atlantic article you can read, well, it's public information you can see anywhere,
[02:45:16.315 --> 02:45:16.475]  Yeah.
[02:45:41.810 --> 02:45:44.271]  It's five times the size of the U.S.
[02:45:44.311 --> 02:45:45.891]  economy, and that's just one bag.
[02:45:45.911 --> 02:45:50.773]  By the way, you know worldwide it's estimated by the Washington Post to be 1.5 quadrille.
[02:45:51.553 --> 02:45:52.734]  Yeah, it's insanity.
[02:45:52.914 --> 02:45:54.474]  So that's going to blow up.
[02:45:54.654 --> 02:45:57.035]  It's going to take the whole world economy down with it.
[02:45:57.395 --> 02:46:02.037]  What I'm afraid of is that people are going to take that and then misinterpret what happened there.
[02:46:02.677 --> 02:46:05.678]  The answer in that case, Alex, isn't less government.
[02:46:06.158 --> 02:46:08.419]  The answer is more regulation, more honesty.
[02:46:09.119 --> 02:46:15.001]  Yeah, after the bankers have collapsed and taken everything over, they shut the game down so nobody else can even basically do anything.
[02:46:15.221 --> 02:46:16.102]  See, that's the problem.
[02:46:16.382 --> 02:46:17.742]  They know this is going to screw up.
[02:46:17.782 --> 02:46:18.723]  They signed us onto it.
[02:46:18.943 --> 02:46:22.264]  Then they implode it, then they pose as saviors, then they bring government in.
[02:46:22.464 --> 02:46:30.147]  We go from 25 million on food stamps to 50 million to 100 million, and then we're all completely domesticated, and the social engineers win.
[02:46:30.427 --> 02:46:31.467]  Let me shift gears with you.
[02:46:32.648 --> 02:46:37.750]  General Boykin, former head of Special Forces Command, is in CNS News today.
[02:46:39.151 --> 02:46:42.033]  Talking about how there's evidence that our government's arming Al Qaeda.
[02:46:42.073 --> 02:46:42.734]  Well, come on.
[02:46:43.054 --> 02:46:44.415]  That's in the New York Times even.
[02:46:44.796 --> 02:46:47.378]  Against Libya, in Benghazi, now in Syria.
[02:46:47.718 --> 02:46:48.900]  They're doing horrible things.
[02:46:48.920 --> 02:46:51.242]  They're making sure the Arab Spring doesn't become something good.
[02:46:51.522 --> 02:46:54.245]  They're making sure that Saudi Arabia runs it.
[02:46:54.305 --> 02:46:58.508]  Where you're from, Turkey, so I know you have knowledge about this, is helping bring them in with the U.S.
[02:46:58.589 --> 02:46:59.169]  and NATO.
[02:46:59.870 --> 02:47:03.073]  And I'm not saying Assad's a good guy, but compared to Al Qaeda, he's a wonderful guy.
[02:47:04.073 --> 02:47:07.436]  And they are killing Christians, they are killing Alawite minority Muslims.
[02:47:08.457 --> 02:47:09.798]  It is unprecedented.
[02:47:10.158 --> 02:47:12.880]  Obama, it was called peace bombs when he did Libya.
[02:47:12.900 --> 02:47:19.866]  I mean, what is your take on where this is going, where the TSA wants to look for bin Laden, you know, in my underwear?
[02:47:20.806 --> 02:47:31.070]  And in my wife's brassiere, and in my daughter's underwear, my son's underwear, but then the government is openly funding, and CFR admits those groups are led by Al Qaeda.
[02:47:31.430 --> 02:47:32.591]  I mean, what about that?
[02:47:32.611 --> 02:47:34.711]  I mean, should we give Obama another Peace Prize?
[02:47:34.911 --> 02:47:35.852]  How about ten more?
[02:47:38.233 --> 02:47:39.733]  I'm really conflicted on this one.
[02:47:39.873 --> 02:47:41.514]  I'm not conflicted on his Peace Prize.
[02:47:41.694 --> 02:47:42.874]  That was insanity.
[02:47:43.295 --> 02:47:47.856]  He hadn't even done anything yet, and once he did something, we found out he wasn't altogether that interested in peace.
[02:47:50.222 --> 02:47:58.325]  Look, when I see Qaddafi oppressing and killing and butchering his own people and I see it with Assad, I want to do something about it.
[02:47:58.725 --> 02:48:03.207]  But doing something is a really hard question.
[02:48:03.427 --> 02:48:04.667]  What are you supposed to do?
[02:48:05.148 --> 02:48:16.632]  And I totally understand that the more we get involved, and I think here Ron Paul makes a lot of good points, the more blowback we get and we constantly seem to be
[02:48:17.330 --> 02:48:20.732]  Look at what happened in Mali.
[02:48:22.273 --> 02:48:28.957]  You know, we trained some of the guys in Libya, they go over to Mali, and then they turn on... Oh, it's all an accident, and then we've got to invade, oh!
[02:48:29.197 --> 02:48:31.359]  We've got to invade all of Africa with AFRICAN now!
[02:48:31.719 --> 02:48:36.222]  I said four years ago in Obama Deception, they'd use Al Qaeda to invade those very countries and do this.
[02:48:36.442 --> 02:48:37.102]  You know how I knew?
[02:48:37.423 --> 02:48:39.104]  There's Pentagon public white papers.
[02:48:39.344 --> 02:48:40.825]  They think we're so... See, Cenk?
[02:48:41.465 --> 02:48:48.294]  I've got West Point documents from four years ago, and last year, and now this year, where they're trying to take on gun owners and take our guns.
[02:48:48.574 --> 02:48:50.777]  That's why I know, Jake, they're coming!
[02:48:51.038 --> 02:48:53.200]  Because I have the Army manuals!
[02:48:53.541 --> 02:48:55.043]  I have the Army sources!
[02:48:55.603 --> 02:48:58.007]  Do you understand what's going to happen when they come for the guns, bro?
[02:48:58.945 --> 02:49:04.028]  Okay, I just, I keep going back to, it is totally unnecessary.
[02:49:04.448 --> 02:49:09.251]  What they would do if they came for guns is they would, you know, stir up the biggest S-storm you've ever seen.
[02:49:09.272 --> 02:49:10.352]  They're trying right now!
[02:49:10.732 --> 02:49:14.415]  Why would they bother doing that when they've already got the whole system on lockdown?
[02:49:14.995 --> 02:49:16.176]  I mean, they're not!
[02:49:16.236 --> 02:49:22.461]  No, no, you don't know about the... Mao said... Mao said political power goes out of the barrel of a gun.
[02:49:22.761 --> 02:49:24.562]  Our four founders knew that as well.
[02:49:24.802 --> 02:49:26.323]  They just wanted the people to have the power.
[02:49:26.704 --> 02:49:27.844]  Don't you get that, man?
[02:49:27.865 --> 02:49:29.005]  Don't you trust yourself?
[02:49:30.466 --> 02:49:35.650]  Look, you can't do through guns and violence if you're going to fight back against the government.
[02:49:35.950 --> 02:49:41.655]  You've got to do it the King way, the Gandhi way, because if you try to outgun them, you know what Gandhi said?
[02:49:41.675 --> 02:49:45.637]  He said, part of the reason we didn't use guns is because we didn't have them.
[02:49:45.998 --> 02:49:48.159]  Now you would take that as an example for your side.
[02:49:48.279 --> 02:49:53.123]  I actually say, well of course Gandhi was never going to beat the British with weapons.
[02:49:53.143 --> 02:49:54.664]  They had so many more weapons.
[02:49:55.084 --> 02:49:57.066]  The way you beat them is by other means.
[02:49:57.706 --> 02:50:02.090]  And so if you do it democratically, you do it politically, you get people riled up and you say...
[02:50:22.140 --> 02:50:29.268]  I'm not picking up a gun.
[02:50:29.889 --> 02:50:31.811]  I don't want to have a physical conflict.
[02:50:32.132 --> 02:50:35.796]  They are preparing to try to confiscate the guns and demonize gun owners.
[02:50:35.836 --> 02:50:39.160]  It's in the Homeland Security documents that we broke three and a half years ago.
[02:50:39.440 --> 02:50:45.467]  They want to start a civil war and then call us terrorists, and you'll be like, well, they killed Ron Paul and Alex Jones.
[02:50:45.727 --> 02:50:46.348]  They had to.
[02:50:46.388 --> 02:50:47.510]  They were going to lead a revolution.
[02:50:47.870 --> 02:50:48.871]  See how that spinning works?
[02:50:48.951 --> 02:50:51.895]  I want to give you some statistics when we come back.
[02:50:51.935 --> 02:50:53.717]  I can't wait to have you back on Skype.
[02:50:53.997 --> 02:50:55.739]  I saw how great your Skype looked before it failed.
[02:50:56.060 --> 02:50:58.462]  There in your Young Turks studio, theyoungturks.com.
[02:50:58.803 --> 02:50:59.524]  I'm Alex Jones.
[02:51:01.741 --> 02:51:03.702]  It's time for a home security quiz.
[02:51:04.023 --> 02:51:04.563]  Answer this.
[02:51:04.963 --> 02:51:17.232]  What effective home security device is smaller than a coffee cup, fakes out burglars into thinking someone is home at your house while you're away, plugs into any wall outlet, is recommended by many police departments, and sells for less than $35?
[02:51:18.493 --> 02:51:20.193]  Yes, it's fake TV.
[02:51:20.654 --> 02:51:26.575]  This year about one in every 50 US homes will have a break-in, with burglars usually picking the easy target.
[02:51:26.855 --> 02:51:29.216]  A dark house that looks like no one is home.
[02:51:29.456 --> 02:51:37.258]  Fake TV is a small electronic security device that makes it look like someone is home watching TV by simulating the light from a real TV.
[02:51:37.498 --> 02:51:40.239]  It's like a lamp on a timer, but far more convincing.
[02:51:40.459 --> 02:51:40.899]  And for only $34.95,
[02:51:42.219 --> 02:51:47.362]  Fake TV could be the difference between coming home to a secure house or one that's been ransacked.
[02:51:47.522 --> 02:51:50.163]  Go to faketv.com or call 1-877-5-FAKE-TV.
[02:51:50.203 --> 02:51:51.544]  That's 877-532-5388 or go to faketv.com.
[02:51:51.724 --> 02:51:53.825]  Fake TV, the burglar deterrent.
[02:51:53.925 --> 02:51:54.365]  Hi there.
[02:52:02.549 --> 02:52:03.610]  My name is Frank Bates.
[02:52:04.070 --> 02:52:07.291]  What I'm about to tell you in the next 60 seconds could get me in a lot of trouble.
[02:52:07.932 --> 02:52:16.716]  I just created a free video presentation at 123coverup.com that exposes the electricity monopolies and government agencies for what they really are.
[02:52:17.077 --> 02:52:23.100]  Incompetent, lying crooks that are counting on your ignorance and fear to keep your power bills criminally high.
[02:52:23.780 --> 02:52:25.361]  Some have called this a conspiracy.
[02:52:25.961 --> 02:52:31.044]  Others have called it a cover-up and you will be shocked to find out how deep the conspiracy goes.
[02:52:31.824 --> 02:52:38.908]  My video at 123coverup.com exposes the truth and shows you the secret of how I beat them and how you can beat them too.
[02:52:39.768 --> 02:52:44.671]  Watch the controversial video that thousands of other smart patriots have already seen in the last three months.
[02:52:45.351 --> 02:52:51.234]  Go to 123coverup.com and discover one weird trick to slash your power bill and protect your home.
[02:52:51.855 --> 02:52:57.237]  Go watch my video now at 123coverup.com before they force me to shut it down.
[02:52:57.618 --> 02:52:58.798]  Again, that's 123coverup.com.
[02:53:01.414 --> 02:53:04.936]  Digestive health is the key to wellness and elimination of toxins.
[02:53:05.276 --> 02:53:05.997]  That bears repeating.
[02:53:06.317 --> 02:53:09.839]  Digestive health is the key to wellness and elimination of toxins.
[02:53:10.200 --> 02:53:14.462]  And Pro-EM1 Daily Probiotic Cleanse is the key to digestive health.
[02:53:14.762 --> 02:53:20.226]  Pro-EM1 is a powerful liquid probiotic, strong enough to cleanse, gentle enough to use every day.
[02:53:20.606 --> 02:53:22.807]  Pro-EM1 is dairy, wheat, and soy free.
[02:53:23.067 --> 02:53:25.328]  Contains all natural and certified organic ingredients.
[02:53:25.568 --> 02:53:27.469]  Contains no preservatives or animal products.
[02:53:27.729 --> 02:53:29.690]  Supports a healthy digestive and immune system.
[02:53:29.830 --> 02:53:30.570]  Supports weight loss.
[02:53:30.850 --> 02:53:32.351]  Improves absorption of food nutrients.
[02:53:32.651 --> 02:53:34.052]  Aids in controlling yeast infections.
[02:53:34.312 --> 02:53:35.552]  Is never freeze-dried.
[02:53:35.872 --> 02:53:39.754]  And uses three groups of live, viable, beneficial microbes to cleanse and remove toxins.
[02:53:40.094 --> 02:53:43.535]  Order Pro-EM1 Daily Probiotic Cleanse at Terragonics.com.
[02:53:43.875 --> 02:53:47.496]  Spelled T-E-R-A-G-A-N-I-X dot com.
[02:53:47.776 --> 02:53:48.937]  Terragonics dot com.
[02:53:49.317 --> 02:53:50.137]  Or call toll free 866-369-3678.
[02:53:50.157 --> 02:53:50.577]  That's 866-369-3678.
[02:53:50.597 --> 02:53:51.498]  Pro-EM1, the raw probiotic.
[02:54:10.267 --> 02:54:13.608]  Alright, we got him five minutes into the next hour and he promises after he does his big D.C.
[02:54:13.648 --> 02:54:18.830]  trip next month he'll come back with us in March or so via video Skype.
[02:54:19.450 --> 02:54:25.313]  Jink, Ugar, and I gotta say I don't agree with a lot of stuff he says, but he says it real slick the way he sells it.
[02:54:25.433 --> 02:54:26.033]  Very funny.
[02:54:26.973 --> 02:54:30.574]  And, you know, I'm a fan of a lot of the stuff they cover.
[02:54:30.914 --> 02:54:37.895]  He covers things that the other Democrats and Liberals won't cover, because they're really a bunch of authoritarian scum, just like most of the Republican leadership.
[02:54:38.675 --> 02:54:39.495]  But he joins us.
[02:54:39.515 --> 02:54:44.476]  But I brought Melissa Melton in, because she was going to be on earlier today, but then I ran out of time.
[02:54:44.616 --> 02:54:48.277]  And, Melissa, we've got FBI statistics from FBI.gov for TV viewers.
[02:54:48.297 --> 02:54:50.897]  We're going to be putting these up on screen for radio listeners.
[02:54:51.177 --> 02:54:54.018]  The video will be posted later today at Infowars.com.
[02:54:54.238 --> 02:54:55.938]  Go over these statistics for Jink.
[02:54:56.218 --> 02:54:56.999]  So he can respond.
[02:54:57.660 --> 02:55:03.226]  Well, the situation is that we have a lot of media and politicians that are throwing out statistics and they don't cite their sources.
[02:55:03.626 --> 02:55:06.770]  So we don't know if those are coming from think tanks or special interest groups.
[02:55:06.870 --> 02:55:08.171]  This is from the FBI.gov.
[02:55:08.211 --> 02:55:12.816]  They collect this data from 18,000 law enforcement agencies across the country every year.
[02:55:12.856 --> 02:55:13.917]  And private groups have studied it.
[02:55:13.937 --> 02:55:15.179]  It's some of the most accurate numbers out there.
[02:55:15.199 --> 02:55:15.719]  That's what they use.
[02:55:15.739 --> 02:55:17.121]  They're not usually fans of government numbers.
[02:55:17.421 --> 02:55:20.343]  But this is what we have that's the most consistent over the years.
[02:55:20.883 --> 02:55:30.128]  And using basic calculations for percentages, you can see by their own data that goes back to 1992, the Uniform Crime Report shows violent crime has been cut in half since 1992.
[02:55:30.168 --> 02:55:33.830]  And if you take the 1992 violent crime rate per 100,000 people of 757.7, you subtract the 2011 violent crime rate,
[02:55:38.712 --> 02:55:39.092]  I think so.
[02:56:00.109 --> 02:56:07.054]  So, people think it's the end of the world and everybody's dying, but the truth is, the only thing going up is mass school shootings, and that's 88 a year.
[02:56:07.334 --> 02:56:08.996]  About half of those gangbangers killing each other.
[02:56:09.016 --> 02:56:09.876]  It's still a bad thing.
[02:56:10.196 --> 02:56:13.459]  But, I mean, Biden going riddled with holes, beautiful children.
[02:56:13.499 --> 02:56:14.600]  I mean, it's so exploitive.
[02:56:14.760 --> 02:56:16.141]  We're going to go to more numbers here in a moment.
[02:56:16.181 --> 02:56:16.921]  Hit pause on that.
[02:56:17.181 --> 02:56:18.482]  But, Cenk, I mean, respond.
[02:56:18.763 --> 02:56:24.207]  I mean, almost a 50% cut as more guns get bought, as the criminals get scared in the last 20 years.
[02:56:25.185 --> 02:56:29.827]  So Alex, there's about 12 different possibilities as to why the crime rate started going down in the early 1990s.
[02:56:29.927 --> 02:56:37.511]  I read a brilliant article in Mother Jones about this, and we had Kevin Drumm on the show to talk about it.
[02:56:38.111 --> 02:56:46.875]  And I was really skeptical about it, but it turns out the one thing that correlates with crime increases and decreases is lead.
[02:56:47.715 --> 02:56:51.637]  And so the leaded gasoline really screwed this country up in a big, big way.
[02:56:52.157 --> 02:57:00.367]  Now, to me, I get that the crime rate is going down, and that's a terrific thing, and again, there's a lot of facts... Is that why we all beat the hell out of each other in the 80s?
[02:57:00.387 --> 02:57:01.749]  I think so.
[02:57:02.269 --> 02:57:02.750]  I'm sorry.
[02:57:02.890 --> 02:57:04.152]  I thought that was unspoken.
[02:57:04.532 --> 02:57:05.493]  Anyway, I'm sorry, go ahead.
[02:57:07.115 --> 02:57:10.059]  But the problem with the guns isn't...
[02:57:10.973 --> 02:57:11.273]  I think so.
[02:57:27.845 --> 02:57:30.266]  Oh yeah, now they're trying to take the bolt action guns!
[02:57:30.827 --> 02:57:32.487]  Now they're... Okay, but let me throw this at you.
[02:57:32.948 --> 02:57:36.669]  Long after leaded gas was out, they did concealed carry, and that's when the real drops started.
[02:57:36.889 --> 02:57:37.770]  So it's not the lead.
[02:57:37.810 --> 02:57:38.790]  That's a small part.
[02:57:39.110 --> 02:57:40.391]  I agree, I've seen the studies.
[02:57:40.691 --> 02:57:44.473]  That's a small part from the complete rage of the 70s and 80s, okay?
[02:57:44.933 --> 02:57:47.874]  But in the 90s, it's concealed carry, more guns, less crime.
[02:57:48.094 --> 02:57:53.077]  You can use Japan, where nobody robs each other when there's a tsunami, and say, look, they have lower crime.
[02:57:53.677 --> 02:57:55.758]  I mean, it's just, it's a different culture, is my point.
[02:57:57.019 --> 02:57:58.140]  Look at Japan for one second.
[02:57:58.701 --> 02:58:07.171]  They have in the ballpark of two to ten gun homicides over the last six years or so, per year.
[02:58:08.192 --> 02:58:09.974]  And Japan is a smaller country than us.
[02:58:11.055 --> 02:58:11.855]  They don't have guns, Alex.
[02:58:11.875 --> 02:58:13.936]  They can't kill each other with guns because they don't have them.
[02:58:13.956 --> 02:58:14.517]  And they don't die.
[02:58:43.206 --> 02:58:45.048]  Thank you for listening to GCN.
[02:58:46.629 --> 02:58:48.931]  Visit GCNlive.com today.
[02:58:52.094 --> 02:58:56.678]  The new year is a great time to take charge of your health and wellness.
[02:58:57.199 --> 02:59:01.143]  Get serious and make a stand with Supernatural Silver.
[02:59:01.603 --> 02:59:06.988]  This is a breakthrough in silver technology that is several hundred times more effective
[02:59:09.829 --> 02:59:18.714]  Supernatural silver can be taken orally every day to help fight bacteria, viruses, infections, yeast and molds.
[02:59:19.274 --> 02:59:26.258]  Supernatural silver is also exceptional for wound care and is highly effective for water purification.
[02:59:26.878 --> 02:59:36.323]  It is the number one choice for thousands of people for immune system support and it is also a perfect choice for your emergency preparedness.
[02:59:36.883 --> 02:59:43.928]  Go to SupernaturalSilver.com today and give yourself and your loved ones a fighting chance.
[02:59:44.529 --> 02:59:46.810]  That's SupernaturalSilver.com.
[02:59:47.371 --> 02:59:50.933]  Check out our new low prices and like us on Facebook.
[02:59:52.494 --> 02:59:53.675]  Coast to Coast.
[02:59:54.036 --> 02:59:55.477]  Direct from Austin.
[02:59:56.077 --> 02:59:59.299]  You're listening to the Alex Jones Broadcasting Network.
[03:00:06.138 --> 03:00:10.260]  Big Brother, Mainstream Media, Government Cover-Ups.
[03:00:10.980 --> 03:00:11.781]  You want answers?
[03:00:12.561 --> 03:00:13.562]  Well, so does he.
[03:00:14.122 --> 03:00:17.743]  He's Alex Jones on the GCN Radio Network.
[03:00:18.304 --> 03:00:22.366]  And now, live from Austin, Texas, Alex Jones.
[03:00:23.206 --> 03:00:31.937]  Alright, it is our final little segment with Jake Ugar of TheYoungTurks.com, Connecticut radio TV host and star of YouTube with their news.
[03:00:32.618 --> 03:00:34.680]  Pretty entertaining, but I don't agree with a lot of it.
[03:00:35.701 --> 03:00:39.626]  I mean, I'll say that up front because, oh, it's an accident, oh, it's corrupt, oh, whatever.
[03:00:40.687 --> 03:00:47.512]  But at least the guy is not one of these skeletor demons like the mainline Democrats are that I've met behind the scenes.
[03:00:47.992 --> 03:01:00.081]  At least she'll admit that it's wrong that Obama... I mean did you think that was sneaky how he said don't worry I'm gonna veto NDAA so you don't have to fight it and then he blamed the Senate so they released the letters where his lawyers wrote it and Obama demanded it.
[03:01:00.261 --> 03:01:02.242]  Then he said don't worry I won't sign it and he did.
[03:01:02.262 --> 03:01:04.444]  I mean it's the way Obama
[03:01:04.944 --> 03:01:08.671]  Gets you to feel good when he walks you out behind the barn and slits your throat.
[03:01:09.051 --> 03:01:10.434]  I mean, it's really creepy.
[03:01:11.986 --> 03:01:15.728]  It's a great show, or there was on Starz called Boss.
[03:01:16.029 --> 03:01:17.389]  Kelsey Grammer was the star of it.
[03:01:17.530 --> 03:01:20.191]  I don't agree with Kelsey's politics, but damn, he's brilliant.
[03:01:20.211 --> 03:01:21.852]  I thought he was the best actor on TV.
[03:01:21.952 --> 03:01:24.314]  And there's a great line in there about politics.
[03:01:24.354 --> 03:01:30.297]  They say, the donors say, we want change on the outside and continuity on the inside.
[03:01:30.818 --> 03:01:33.660]  And that right there is Obama in a nutshell.
[03:01:33.700 --> 03:01:37.402]  He sells you change, and then he just keeps the machine rolling.
[03:01:37.842 --> 03:01:40.964]  We give kind of wrestling nicknames to people sometimes.
[03:01:41.345 --> 03:01:43.506]  Obama's nickname is The Establishment.
[03:01:44.427 --> 03:01:56.395]  And God, he does a brilliant job of pretending he's giving you historic change while he... I'll stay anti-honestly on the police state and the warrantless wiretapping and the NDAA.
[03:01:56.935 --> 03:01:58.036]  I don't know why he does it.
[03:01:58.256 --> 03:02:00.918]  I mean, I'm not a psychologist, but I do know he does do it.
[03:02:01.718 --> 03:02:03.682]  Well, he's bought and paid for by the very same interest.
[03:02:03.722 --> 03:02:08.231]  I mean, we already went over that, but I would just ask you to do this, because I know you care about the children.
[03:02:09.692 --> 03:02:13.315]  The vaccines, in most cases like flu, do not protect you from what it does.
[03:02:13.495 --> 03:02:17.418]  On the insert it says it can kill you, give you narcolepsy, you name it.
[03:02:17.918 --> 03:02:23.402]  And all over the world with the meningitis and other shots they're giving kids, polio shots, it's killing them.
[03:02:23.662 --> 03:02:25.683]  I've got articles up at Infowars.com right now.
[03:02:26.064 --> 03:02:34.910]  If I send you the actual studies and reports about vaccines killing kids, will the Young Turks cover that or would you get kicked off the Al Jazeera TV?
[03:02:37.031 --> 03:02:39.193]  Well, right now we don't have any deal with Al Jazeera.
[03:02:39.253 --> 03:02:44.998]  I mean, I'm continuing on my old contract, and I've never been worried about getting kicked off of anything, as you might know.
[03:02:45.819 --> 03:02:47.640]  But on the polio stuff, will I read it?
[03:02:47.680 --> 03:02:48.061]  Of course.
[03:02:48.081 --> 03:02:48.741]  Will I cover it?
[03:02:48.821 --> 03:02:49.202]  I don't know.
[03:02:49.242 --> 03:02:52.685]  It depends on what's in it, because, you know, look, I don't know anything about it.
[03:02:52.725 --> 03:02:59.991]  I'm not an expert on it, but every single doctor I know says that they believe in the vaccine, they think the polio vaccine is enormously
[03:03:00.717 --> 03:03:01.758]  Well, they've been brainwashed.
[03:03:01.778 --> 03:03:05.920]  They've been brainwashed by it and they're told to do that by the medical companies they work for.
[03:03:06.220 --> 03:03:10.782]  I happen to know doctors that are pushed and given kickbacks for how many people they give shots.
[03:03:10.802 --> 03:03:15.405]  Well, in closing, tell us about YoungTurks.com and what you guys are going to be covering tonight.
[03:03:16.684 --> 03:03:22.450]  So, you know, we do our live show 9 o'clock to 11 o'clock Eastern on TheYoungTurks.com.
[03:03:22.470 --> 03:03:26.093]  You can also see it on YouTube.com slash TYT.
[03:03:26.454 --> 03:03:29.817]  And especially on YouTube.com slash TYT, you got all the clips.
[03:03:30.277 --> 03:03:38.926]  So if you like a story about guns or you like a story about the NDAA, you'll be able to watch that in about five minutes and not necessarily have to watch the whole show.
[03:03:39.486 --> 03:03:54.374]  And we do all the news, so we got pop culture, we got really serious politics, foreign policy, and then we've got a network of about 20 channels on YouTube as well, so you can watch sports or any of the other topics that you like.
[03:03:54.875 --> 03:03:56.576]  So, youtube.com slash TYT.
[03:03:57.156 --> 03:03:58.877]  Yeah, you certainly pioneered things.
[03:03:59.137 --> 03:04:02.039]  Glenn Beck's trying to copy what I've done, but also what you've done.
[03:04:02.579 --> 03:04:04.781]  In closing, look, I know the New World Order is real.
[03:04:05.201 --> 03:04:06.262]  I've studied what they plan.
[03:04:06.322 --> 03:04:09.123]  It's a eugenics program, just like injecting black people with syphilis.
[03:04:09.444 --> 03:04:10.604]  That's the tip of the iceberg.
[03:04:10.945 --> 03:04:12.245]  And I'm telling you, they're evil.
[03:04:12.706 --> 03:04:14.507]  If you care about your children, you have children, right?
[03:04:15.888 --> 03:04:20.771]  If you care about your children, the GMO, the top companies are on record, it's designed to sterilize you.
[03:04:21.051 --> 03:04:23.353]  If you care about your kids, look into the vaccines.
[03:04:23.673 --> 03:04:27.055]  If you care about what's happening, I'm telling you, this is not my opinion.
[03:04:27.075 --> 03:04:33.759]  The reason I get so upset, Cenk, is because I know this stuff's real, and I think you might have a heart and a soul, so I'm asking you.
[03:04:34.239 --> 03:04:35.981]  Don't sell out to the New World Order.
[03:04:36.001 --> 03:04:40.205]  You've shown you left MSNBC because you were against the war and stuff and the things they're doing.
[03:04:40.925 --> 03:04:41.846]  Go all the way.
[03:04:42.347 --> 03:04:43.468]  You don't need the system.
[03:04:43.528 --> 03:04:44.789]  Come out against the New World Order.
[03:04:44.989 --> 03:04:46.530]  I'm telling you, look into what I've covered.
[03:04:47.291 --> 03:04:47.852]  It's real.
[03:04:50.314 --> 03:04:54.277]  So far I disagree with you on that, Alex, but I'm always open to reading things.
[03:04:54.858 --> 03:04:55.338]  All right, Cenk.
[03:04:55.378 --> 03:04:56.379]  I'll say bye to you during the break.
[03:04:56.419 --> 03:04:57.320]  Thank you for spending so much time with us.
