[00:00:00.349 --> 00:00:01.570]  Well, so does he.
[01:12:11.735 --> 01:12:17.397]  But Muammar Gaddafi is independent and has tried to build a strong Africa outside of the New World Order.
[01:12:17.817 --> 01:12:19.518]  And that's why he must be brought down.
[01:12:19.578 --> 01:12:23.199]  He doesn't have an international private central bank running his country.
[01:12:23.459 --> 01:12:24.740]  They have their own central bank.
[01:12:25.180 --> 01:12:26.781]  And that's why the system is doing this.
[01:12:28.081 --> 01:12:34.626]  They think we have no memory where they're telling us Al-Qaeda is horrible, we've got to take all your liberties in America because they may attack you any minute.
[01:12:35.066 --> 01:12:37.008]  The end of the Bill of Rights, freedom is dead.
[01:12:37.328 --> 01:12:43.492]  America surrenders and gives up all its rights to homeland security to keep us safe because of Al-Qaeda.
[01:12:44.093 --> 01:12:56.242]  But then Al-Qaeda, who wants to overthrow the secular Arab leader, Gaddafi, is being brought in to do this and then we're being told it's humanitarian and we've got to bomb them and attack them to protect them.
[01:12:57.469 --> 01:12:58.430]  I mean, think about it, folks.
[01:12:59.130 --> 01:13:03.773]  Amr al-Awlaki, the number one guy under bin Laden, secretly hanging out at the Pentagon.
[01:13:04.193 --> 01:13:09.577]  The Taliban and Al-Qaeda being flown out to safety in the first few months of the Afghan war to start the next crisis.
[01:13:10.077 --> 01:13:11.838]  Al-Qaeda being used to attack the Serbs.
[01:13:11.858 --> 01:13:14.900]  When the Serbs fight back, oh, it's humanitarian, we've got to bomb them.
[01:13:15.600 --> 01:13:24.606]  They just move Al-Qaeda around all over the world, call them humanitarian freedom fighters if anybody resists them, and then the UN and NATO comes in and bombs the daylights out of them.
[01:13:25.626 --> 01:13:32.369]  But at least with the attack in the 90s against Serbia, they went and got congressional authorization for force.
[01:13:32.670 --> 01:13:41.954]  At least Bush, with his illegal wars, because they were still wars of aggression, but he went and got the Congress to sign off on it, wasn't engaged in that form of brazen treason.
[01:13:43.055 --> 01:13:50.739]  Obama, less than 48 hours after the UN gave that resolution to invade, openly, in front of everyone,
[01:13:52.094 --> 01:13:52.995]  He ordered the U.S.
[01:13:53.015 --> 01:13:59.701]  military to start bombing and firing cruise missiles when, out in the open, the U.N.
[01:13:59.741 --> 01:14:03.204]  had given the order and Obama hadn't even consulted Congress.
[01:14:03.644 --> 01:14:10.930]  This is a huge issue that's taking place here, my friends, and I hope you'll research the fact that Al-Qaeda is an arm of the globalists.
[01:14:11.030 --> 01:14:12.932]  Al-Qaeda is an arm of the New World Order.
[01:14:13.412 --> 01:14:28.838]  Al-Qaeda is a system that the New World Order uses to menace civilizations into giving up their liberties in the name of protection and also to go stir up revolutions and wars to then pose as freedom fighters so the globalists have an excuse to come in and take over countries.
[01:14:29.158 --> 01:14:35.301]  This is 21st century imperialism and Al-Qaeda is the key set piece on this game of chess.
[01:14:36.061 --> 01:14:38.602]  to bring us into the world government.
[01:14:38.862 --> 01:14:50.208]  They are a creation of the private banking cartels who are waging wars against the nation-state and all basic liberties that defend the rights of the indigenous populations of the nation-states.
[01:14:50.648 --> 01:14:56.251]  Al Qaeda is CIA, is MI6, is Mossad, is Saudi Arabian intelligence.
[01:14:57.171 --> 01:15:05.274]  And they've caught British SAS dressed up like Al-Qaeda shooting at police in Basra to get Sunnis and Shiites killing each other.
[01:15:05.754 --> 01:15:09.055]  I mean, Al-Qaeda is the Swiss Army knife of destabilization.
[01:15:09.415 --> 01:15:16.517]  They are that magic go-to tool that's used to foment the crisis so the globalists have the excuse to offer the solution.
[01:15:16.777 --> 01:15:25.300]  We've broken down one of the biggest, modern, ongoing hoaxes in history where you're un-American if you don't support the freedom fighters of Al-Qaeda.
[01:15:25.700 --> 01:15:30.987]  Well, I don't support them, and I don't agree with what Ronald Reagan said about them, saying that they were founding father material.
[01:15:31.387 --> 01:15:32.429]  I don't like Al Qaeda.
[01:15:33.050 --> 01:15:35.292]  Now, you may hate me because I don't love Al Qaeda.
[01:15:35.973 --> 01:15:37.075]  I'm not gonna apologize.
[01:15:37.495 --> 01:15:37.996]  I'm sorry.
[01:15:38.537 --> 01:15:40.940]  I hate Al Qaeda, and I hate their handlers even more.
[01:15:42.637 --> 01:15:45.319]  Alright folks, that's my report from two years ago.
[01:15:45.339 --> 01:15:59.447]  We're going to come back from break and get into the fact that, I mean I said that months ago when it happened, the West is blowing up major buildings and infrastructure in Afghanistan as an excuse to keep US troops there to get the opium.
[01:16:01.027 --> 01:16:09.293]  Devastating events like earthquakes, tornadoes, floods, hurricanes, or the threat of martial law have highlighted the need for Americans to prepare for emergencies.
[01:16:09.593 --> 01:16:13.015]  As a result, millions are stockpiling food, gold, and weapons.
[01:16:13.256 --> 01:16:17.418]  But how will these items help if you or one of your loved ones becomes ill?
[01:16:17.719 --> 01:16:22.422]  Supernatural silver is the ultimate tool to prepare you for a medical emergency.
[01:16:22.762 --> 01:16:32.654]  Supernatural Silver is a natural antibiotic that is uniquely effective against bacteria, viruses, moles and fungus, and is remarkable for wound care.
[01:16:32.894 --> 01:16:38.060]  Taken internally or used topically, it can help keep you safe from deadly pathogens.
[01:16:38.300 --> 01:16:46.864]  Supernatural Silver has over 500 different uses and a long-term shelf life, making it the number one choice of preppers across the country.
[01:16:47.104 --> 01:16:54.047]  To find out how this amazing new technology can help you be prepared, go to SupernaturalSilver.com.
[01:16:54.327 --> 01:16:58.228]  Use the promo code PREPARED for 20% off your entire order.
[01:16:58.448 --> 01:16:59.609]  And like us on Facebook.
[01:17:01.147 --> 01:17:04.630]  If you're listening, you know your basic freedoms are being threatened every day.
[01:17:04.931 --> 01:17:07.993]  If you're listening, you know the economy is not getting better.
[01:17:08.174 --> 01:17:10.596]  You know gas and food prices are skyrocketing.
[01:17:10.976 --> 01:17:12.918]  Now is the time to get prepared.
[01:17:13.118 --> 01:17:15.961]  For years we've told you about our friends at eFoods Direct.
[01:17:16.101 --> 01:17:19.163]  They have the best tasting long-term storable food on the planet.
[01:17:19.344 --> 01:17:23.267]  This food will taste just as great 25 years from now as it does tonight.
[01:17:23.467 --> 01:17:29.011]  A long-term food supply allows you to freeze the cost and the availability of the one thing you need most.
[01:17:29.311 --> 01:17:32.674]  Be prepared and get your supply from eFoods Direct.
[01:17:32.974 --> 01:17:38.259]  Right now is the best time to stock up and save hundreds of dollars with free shipping on all food supplies.
[01:17:38.479 --> 01:17:39.880]  Give yourself peace of mind.
[01:17:40.140 --> 01:17:40.881]  And be prepared.
[01:17:40.901 --> 01:17:47.908]  Act now and call 800-409-5633 or visit efoodsdirect.com slash Alex.
[01:17:48.168 --> 01:17:50.691]  Get free shipping on all orders for a limited time.
[01:17:50.811 --> 01:17:56.917]  Call 800-409-5633 or go to efoodsdirect.com slash Alex.
[01:17:57.117 --> 01:17:59.700]  You can bet your life on eFoodsDirect.
[01:18:00.819 --> 01:18:03.882]  You prepare by purchasing gold, food, and firearms.
[01:18:04.223 --> 01:18:09.689]  But if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection.
[01:18:10.290 --> 01:18:13.473]  When you're sleeping or away from home, who's watching out for intruders?
[01:18:14.174 --> 01:18:15.415]  Check out SimpliSafe.
[01:18:15.756 --> 01:18:19.620]  It's a new do-it-yourself home security system that is completely wireless.
[01:18:20.221 --> 01:18:22.243]  Go to GetSimpliSafe.com.
[01:18:22.904 --> 01:18:25.288]  SimplySafe is independent and off the grid.
[01:18:25.648 --> 01:18:29.454]  It runs on battery power, so even if the grid goes down, you're protected.
[01:18:30.015 --> 01:18:36.164]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit, or shed.
[01:18:36.685 --> 01:18:38.207]  Get SimplySafe.com
[01:18:38.988 --> 01:18:43.191]  SimplySafe is also ridiculously easy to install yourself in under 20 minutes.
[01:18:43.652 --> 01:18:45.854]  So there's no need to let a stranger into your home.
[01:18:46.374 --> 01:18:49.957]  If you move or need to relocate, you can take the system with you wherever you go.
[01:18:50.457 --> 01:18:56.902]  You aren't always at home, but SimplySafe will stand guard, protecting your property 24 hours a day, 7 days a week.
[01:18:57.483 --> 01:18:59.645]  Again, that's GetSimplySafe.com.
[01:19:00.285 --> 01:19:01.927]  Introducing Pro-1.
[01:19:02.187 --> 01:19:05.690]  All of your filtration in one system, portable, on-the-go.
[01:19:05.830 --> 01:19:10.234]  No more do you have two or three filters to just reduce sodium fluoride.
[01:19:10.374 --> 01:19:16.359]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[01:19:16.479 --> 01:19:27.269]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals, all in one filter element.
[01:19:27.469 --> 01:19:33.773]  It is the only one that does it and out of the gates we have it discounted at 10% off with promo code water.
[01:19:33.954 --> 01:19:48.984]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and
[01:19:49.144 --> 01:19:49.584]  Coast to coast.
[01:19:49.645 --> 01:19:50.606]  Direct from Austin.
[01:19:50.646 --> 01:19:51.426]  Oh yeah!
[01:19:51.466 --> 01:19:53.749]  You're listening to the Alex Jones Broadcasting Network.
[01:20:22.554 --> 01:20:30.277]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[01:20:33.499 --> 01:20:36.980]  All right, I'm just going to cover news for the rest of the 40 minutes we've got left today.
[01:20:37.000 --> 01:20:37.541]  No calls.
[01:20:37.581 --> 01:20:39.822]  I'll be taking calls tomorrow on the weekday show, 11 a.m.
[01:20:39.942 --> 01:20:42.163]  to 2 p.m., because I've got so much I need to get to.
[01:20:42.183 --> 01:20:49.606]  If you're a new listener and you're saying, well, what do you mean Al-Qaeda works for our government?
[01:20:49.646 --> 01:20:50.667]  They attacked us on 9-11.
[01:20:53.615 --> 01:20:56.836]  You have to stop thinking the government at the top is like you.
[01:20:57.797 --> 01:21:02.879]  You don't cheat on your quote taxes, even though they're a fraud paid to the private Federal Reserve.
[01:21:03.580 --> 01:21:06.301]  You don't cheat on your wife.
[01:21:06.421 --> 01:21:07.501]  You're a nice guy.
[01:21:07.601 --> 01:21:08.482]  You're a nice lady.
[01:21:10.239 --> 01:21:12.140]  That's not how everybody else is.
[01:21:12.180 --> 01:21:15.162]  And if you've read a history book, you'd know how other governments operated.
[01:21:15.603 --> 01:21:17.024]  And you'd recognize what's happening.
[01:21:17.544 --> 01:21:24.469]  The worst criminals have gotten in government, put there by select globalist corporations that operate as governments themselves.
[01:21:25.009 --> 01:21:28.212]  Of the hundred biggest economies, more than half of them are corporations.
[01:21:28.972 --> 01:21:29.613]  You understand that?
[01:21:31.454 --> 01:21:32.555]  And they're cutthroat.
[01:21:33.115 --> 01:21:34.876]  And they want to shut down their competition.
[01:21:35.537 --> 01:21:36.798]  And they want to take over countries.
[01:21:36.818 --> 01:21:38.339]  And they want to destabilize areas.
[01:21:39.184 --> 01:21:41.425]  And so the West radicalized Muslims.
[01:21:42.566 --> 01:21:47.129]  The British did it about a hundred years ago to take over the Middle East.
[01:21:47.489 --> 01:21:50.231]  Hitler came in and took over from them, kicked them out for a while.
[01:21:50.871 --> 01:21:52.372]  Look this up, it's all mainline history.
[01:21:53.372 --> 01:21:59.396]  Look up the Boxer Rebellion, how the Chinese, a hundred and sixty-seven years ago, made opium illegal.
[01:22:00.578 --> 01:22:04.299]  We can punch up an article about the opium wars.
[01:22:04.919 --> 01:22:13.942]  And because they made it illegal, it made there be a black market, so British intelligence was able to take over China and implode the country.
[01:22:14.442 --> 01:22:16.102]  Well, that's all our drug war is.
[01:22:17.043 --> 01:22:25.505]  They make drugs illegal so they can ship them in and make higher profits, but then use the breakdown of society as a pretext to then imprison everybody.
[01:22:27.688 --> 01:22:28.889]  So, I'm going to explain this.
[01:22:29.029 --> 01:22:33.651]  Foreign mega-banks run the CIA, they run the UN, they have diplomatic immunity.
[01:22:34.311 --> 01:22:38.533]  They're kicking out scores of top generals who won't go along with this right now.
[01:22:39.013 --> 01:22:47.357]  And now, Mohammed Karzai, after almost 13 years, he's a mafia don, he's an opium king, he's really the mayor of Kabul.
[01:22:48.777 --> 01:22:54.660]  He is being checkmated by Al-Qaeda and Taliban now, who's been trying to kill him, and who killed his brother.
[01:22:56.007 --> 01:22:58.989]  And since they killed his brother a few years ago, he's come out against the West.
[01:22:59.429 --> 01:23:00.610]  Because they're trying to double-cross him.
[01:23:01.130 --> 01:23:03.552]  Just like they double-crossed Saddam, who they put in.
[01:23:04.733 --> 01:23:10.897]  And he's saying, hey, you're running Al-Qaeda, you're running the OPM, don't you try to do this to me.
[01:23:12.378 --> 01:23:13.578]  Don't you ever think about that.
[01:23:14.999 --> 01:23:18.261]  So it's not that I trust him, I know this is already true.
[01:23:18.842 --> 01:23:21.103]  And it's amazing to see how the media is handling it.
[01:23:22.304 --> 01:23:25.306]  Troubles mount for Hegel on first Afghan visit.
[01:23:26.957 --> 01:23:29.218]  That's how they spin it, but we put the headline on it.
[01:23:29.358 --> 01:23:31.459]  Afghan leader alleges U.S.
[01:23:31.560 --> 01:23:32.780]  Taliban colluding.
[01:23:32.840 --> 01:23:34.301]  That's actually the AFP headline.
[01:23:34.621 --> 01:23:36.162]  And let's punch up DrugsReport.com.
[01:23:36.182 --> 01:23:37.163]  DrugsReport gets it right.
[01:23:37.563 --> 01:23:45.147]  He has a link to Reuters where they break down this fact.
[01:23:45.167 --> 01:23:47.188]  You guys can just punch up my screen if you want.
[01:23:47.208 --> 01:23:48.309]  There you go, for TV viewers.
[01:23:48.749 --> 01:23:49.830]  Karzai accuses U.S.
[01:23:49.870 --> 01:23:51.250]  Taliban of collaborating.
[01:23:52.291 --> 01:23:55.333]  And Afghanistan Karzai blasts U.S.
[01:23:56.661 --> 01:23:57.862]  Marring Hagel visit.
[01:23:57.903 --> 01:24:00.886]  He goes through to say the bombing is a destabilization program.
[01:24:00.906 --> 01:24:02.928]  Folks, it came out in court.
[01:24:04.430 --> 01:24:14.441]  The Iraqi government put in by our government caught repeatedly US, British, Israeli, Pakistani, Afghan
[01:24:15.703 --> 01:24:16.664]  And what was the other one?
[01:24:16.784 --> 01:24:18.245]  Ukrainian mercenaries.
[01:24:18.285 --> 01:24:18.925]  Look this up.
[01:24:19.526 --> 01:24:20.527]  This is in the London Guardian.
[01:24:21.367 --> 01:24:29.773]  Dressed up like Wahhabist Muslims, Sunnis, shooting Shiites, trying to get a sectarian war going in 2005, 2006, 2007.
[01:24:29.913 --> 01:24:31.094]  And it got so bad,
[01:24:35.717 --> 01:24:41.781]  I had the former top CIA advisor to Ronald Reagan on, Ray McGovern, White House briefer for Ronald Reagan, George Bush Sr.
[01:24:42.121 --> 01:24:44.022]  I had him on, and he broke down when it first happened.
[01:24:44.222 --> 01:24:49.746]  They blew up the Golden Mosque, and he exposed... Let's get Ray McGovern back on, by the way, folks, on this Cars Eye thing this week.
[01:24:50.066 --> 01:24:51.047]  Go after McGovern, thank you.
[01:24:51.067 --> 01:24:51.707]  Put a note on that.
[01:24:51.727 --> 01:24:57.931]  You know, high-level CIA, because they're not all criminals, folks.
[01:24:57.951 --> 01:24:59.032]  They don't like what's happening.
[01:25:00.092 --> 01:25:02.174]  To expose, they blew up the Golden Mosque.
[01:25:02.514 --> 01:25:02.954]  What was that, in 2008?
[01:25:04.727 --> 01:25:09.828]  To get the Muslims all killing each other and said the Sunnis had blown up the Shiite mosque, or was it vice versa?
[01:25:10.549 --> 01:25:25.013]  You see, when you realize it's not America versus the Muslims, it's not Israel versus the Muslims, it's globalist versus everybody creating crises to destroy economies so they can come in and buy everything up cheap.
[01:25:25.493 --> 01:25:27.493]  Or so they can have wars for no-bid contracts.
[01:25:27.753 --> 01:25:33.295]  Or so they can get the oil and then shut the oil off to increase the profits in their other oil holdings.
[01:25:34.810 --> 01:25:45.318]  You know, there's a lot of evidence that Hugo Chavez probably worked for the globalists, because he actually cut back on oil production, which is what they'd ordered Saddam to do in 1990, but he wanted to pay off the national debts.
[01:25:45.619 --> 01:25:50.302]  He was driving down oil prices to what, 75 cents, 65 cents a gallon?
[01:25:51.803 --> 01:25:54.285]  Oh, since we got all that oil, did prices go up or down?
[01:25:54.305 --> 01:25:54.746]  They went up.
[01:25:56.067 --> 01:25:57.408]  Venezuela cuts off the oil.
[01:25:57.948 --> 01:26:00.630]  The West gets control of Iraq, they cut production.
[01:26:01.290 --> 01:26:02.991]  Because OPEC wants production cut.
[01:26:03.231 --> 01:26:04.072]  And who's the head of that?
[01:26:04.472 --> 01:26:05.372]  Saudi Arabia.
[01:26:05.613 --> 01:26:06.673]  And who runs Al-Qaeda?
[01:26:06.953 --> 01:26:07.694]  Saudi Arabia.
[01:26:07.854 --> 01:26:08.654]  Who took over Libya?
[01:26:08.814 --> 01:26:10.175]  Who's taking over Syria?
[01:26:10.435 --> 01:26:11.556]  Who provides the commandos?
[01:26:11.596 --> 01:26:12.417]  Who funds Al-Qaeda?
[01:26:13.357 --> 01:26:15.799]  Saudi Arabia, where the hijackers come from.
[01:26:16.240 --> 01:26:18.122]  I don't know if they really hijacked or what really happened.
[01:26:18.162 --> 01:26:21.104]  I know that they were in the news as U.S.
[01:26:21.224 --> 01:26:21.565]  agents.
[01:26:22.085 --> 01:26:22.926]  And U.S.
[01:26:23.386 --> 01:26:29.572]  officers, colonels, went public and said, Mohammed Atta trained in my class, AP Reuters.
[01:26:30.553 --> 01:26:31.594]  And I called the colonel up.
[01:26:33.410 --> 01:26:36.391]  First it was the San Jose Mercury News and I said, Sir, I'd like you on.
[01:26:36.411 --> 01:26:37.972]  He said, Listen, I'm getting threats.
[01:26:38.012 --> 01:26:39.032]  They're going to court-martial me.
[01:26:39.212 --> 01:26:41.573]  I heard some woman going, They've already threatened you!
[01:26:41.633 --> 01:26:42.774]  Get off that phone!
[01:26:43.074 --> 01:26:43.414]  Click.
[01:26:44.034 --> 01:26:45.875]  Two days later, the court-martial begins.
[01:26:46.235 --> 01:26:47.836]  National security violation.
[01:26:48.556 --> 01:26:55.242]  He violated national security, Mohammed Adda, the lead hijacker, and four others were in his class for a year.
[01:26:56.043 --> 01:26:57.764]  Because the dean also caught classes.
[01:26:58.385 --> 01:27:06.212]  He taught spies, he taught code-breaking, he taught... The hijackers he saw on the news were in his class!
[01:27:08.914 --> 01:27:11.036]  How dare you say 9-11's an inside job?
[01:27:11.236 --> 01:27:12.217]  What does that mean?
[01:27:13.258 --> 01:27:14.018]  It's a fact!
[01:27:15.123 --> 01:27:17.364]  I don't know the whole details.
[01:27:17.384 --> 01:27:18.664]  It's like a criminal investigation.
[01:27:19.925 --> 01:27:22.146]  It's like we've dug up a body in somebody's backyard.
[01:27:24.167 --> 01:27:25.627]  A kid's been missing for three years.
[01:27:26.127 --> 01:27:29.009]  Somebody says, you know, we got a tip that he did something with the kid.
[01:27:29.309 --> 01:27:30.249]  You get a warrant.
[01:27:30.289 --> 01:27:30.869]  You go dig it.
[01:27:30.889 --> 01:27:33.270]  There's a skeleton of a little kid in the backyard.
[01:27:33.590 --> 01:27:34.831]  It matches the dental records.
[01:27:35.731 --> 01:27:37.932]  I'm saying that the Globalist pulled off 9-11.
[01:27:37.952 --> 01:27:39.793]  They're like, you haven't convicted him.
[01:27:40.393 --> 01:27:41.634]  When did he grab the kid?
[01:27:41.954 --> 01:27:44.435]  All I know is the dead kid's in his backyard.
[01:27:46.152 --> 01:27:47.434]  And he's the prime suspect.
[01:27:50.737 --> 01:27:51.078]  Okay?
[01:27:52.039 --> 01:27:58.346]  I mean, I could go on for hour after hour after hour with you of the evidence of 9-11.
[01:27:58.366 --> 01:28:00.709]  The official story is a fable, a fraud.
[01:28:00.889 --> 01:28:02.351]  There was a NORAD stand-down.
[01:28:07.854 --> 01:28:10.496]  I mean, literally, there's thousands of pieces of evidence.
[01:28:10.536 --> 01:28:13.539]  In fact, the first Road to Tyranny, it's online somewhere.
[01:28:13.559 --> 01:28:16.882]  I think it's called Road to Tyranny Emergency Release.
[01:28:16.902 --> 01:28:20.485]  And it's like three hours long.
[01:28:21.305 --> 01:28:24.468]  And I just go through hundreds of mainstream articles admitting all this.
[01:28:24.668 --> 01:28:26.069]  The thing is, it all gets admitted.
[01:28:26.449 --> 01:28:27.550]  It's back of the paper, though.
[01:28:28.111 --> 01:28:30.613]  The real propaganda is whatever the cover of the paper is.
[01:28:33.888 --> 01:28:35.549]  I'm going to do one more little piece when we come back.
[01:28:35.589 --> 01:28:37.630]  My son, a few months ago, he comes up to work once a week.
[01:28:39.851 --> 01:28:43.433]  And he came up here, and he wanted to talk about government-sponsored terrorists.
[01:28:43.453 --> 01:28:45.655]  So he cut a little piece called, uh, Terrorism 101.
[01:28:45.695 --> 01:28:46.635]  We're going to re-air it.
[01:28:46.655 --> 01:28:47.676]  It's about two and a half minutes long.
[01:28:47.996 --> 01:28:55.580]  Then I'll get into the Southern Poverty Law Center that is a mouthpiece of the Justice Department saying conservatives and libertarians are terrorists.
[01:28:55.620 --> 01:28:56.621]  And that I'm a terrorist.
[01:28:56.641 --> 01:28:56.961]  Stay with us.
[01:29:02.739 --> 01:29:10.426]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[01:29:10.866 --> 01:29:14.490]  Alex and his staff have used these pure soap products for years.
[01:29:14.930 --> 01:29:21.756]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[01:29:22.236 --> 01:29:24.719]  See them on the web at 5starsoap.com.
[01:29:25.259 --> 01:29:29.761]  Or call 800-340-7091 for a free catalog.
[01:29:30.081 --> 01:29:35.744]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[01:29:36.024 --> 01:29:41.126]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[01:29:41.426 --> 01:29:43.047]  This is an amazing deal.
[01:29:43.427 --> 01:29:48.029]  You can save thousands of dollars and you will love the way real soap makes you feel.
[01:29:48.650 --> 01:29:51.791]  See them on the web at 5starsoap.com or call
[01:29:55.834 --> 01:30:07.422]  A little over a year ago, I began to do a lot of research into why, even though I had a pretty good-sized meal, that I was still starving.
[01:30:07.642 --> 01:30:15.327]  And my research led me to a well-known fact that most of the soils that we grow our crops on here in the United States and across the industrialized world
[01:30:15.607 --> 01:30:17.249]  I've lost 37 pounds in two months.
[01:30:43.371 --> 01:30:46.094]  Simply getting the vitamins and minerals I need.
[01:30:46.154 --> 01:30:47.195]  Check it out for yourself.
[01:30:47.435 --> 01:30:48.156]  It's incredible.
[01:30:48.296 --> 01:30:57.345]  Go to Infowarsteam.com today and order your first canister of Beyond Tangy Tangerine Complete Multivitamin Mineral Complex Dietary Supplement.
[01:30:57.505 --> 01:30:59.347]  That's Infowarsteam.com.
[01:31:00.640 --> 01:31:08.883]  Devastating events like earthquakes, tornadoes, floods, hurricanes, or the threat of martial law have highlighted the need for Americans to prepare for emergencies.
[01:31:09.183 --> 01:31:12.624]  As a result, millions are stockpiling food, gold, and weapons.
[01:31:12.864 --> 01:31:17.005]  But how will these items help if you or one of your loved ones becomes ill?
[01:31:17.305 --> 01:31:22.027]  Supernatural silver is the ultimate tool to prepare you for a medical emergency.
[01:31:22.367 --> 01:31:32.256]  Supernatural Silver is a natural antibiotic that is uniquely effective against bacteria, viruses, molds and fungus, and is remarkable for wound care.
[01:31:32.497 --> 01:31:37.682]  Taken internally or used topically, it can help keep you safe from deadly pathogens.
[01:31:37.922 --> 01:31:46.450]  Supernatural Silver has over 500 different uses and a long-term shelf life, making it the number one choice of preppers across the country.
[01:31:46.690 --> 01:31:53.655]  To find out how this amazing new technology can help you be prepared, go to SupernaturalSilver.com.
[01:31:53.916 --> 01:31:57.859]  Use the promo code PREPARED for 20% off your entire order.
[01:31:58.059 --> 01:31:59.220]  And like us on Facebook!
[01:32:02.211 --> 01:32:03.473]  We're subject to other police action.
[01:32:04.354 --> 01:32:05.275]  Tyranny is here.
[01:32:05.635 --> 01:32:09.320]  The grim future foretold in 1984 has become reality.
[01:32:09.340 --> 01:32:11.762]  It really says that the state is God.
[01:32:11.782 --> 01:32:17.229]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[01:32:17.649 --> 01:32:23.911]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[01:32:24.311 --> 01:32:29.853]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[01:32:30.294 --> 01:32:33.975]  Police State 4 chronicles the sickening depth to which our Republic has fallen.
[01:32:34.455 --> 01:32:38.456]  Prepare to enter the secretive world of emergency dictatorship.
[01:32:38.757 --> 01:32:44.258]  Body scanners, sound cannons, citizen spies, stage terror and cameras on every street corner.
[01:32:44.698 --> 01:32:47.659]  It's only the beginning of the New World Order's hellish plan.
[01:32:48.260 --> 01:32:49.680]  The police state isn't coming.
[01:32:50.220 --> 01:32:50.740]  It's here.
[01:32:51.341 --> 01:32:58.163]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv.
[01:33:01.505 --> 01:33:04.467]  Coast to coast, direct from Austin.
[01:33:05.087 --> 01:33:09.170]  You're listening to the Alex Jones Broadcasting Network.
[01:33:16.415 --> 01:33:21.979]  We now take you live to the Central Texas Command Center, in the heart of the resistance.
[01:33:22.459 --> 01:33:24.981]  You're listening to the Alex Jones Show!
[01:33:37.009 --> 01:33:47.695]  So, if you're a group of megabanks, six of them, who've gotten the world to accept derivatives, fake fiat counterfeit digits, fraud,
[01:33:49.383 --> 01:33:50.224]  You want a couple things.
[01:33:50.264 --> 01:33:56.368]  You want governments that want high taxes because you can selectively set it where you're exempt and that money's transferred to you.
[01:33:57.008 --> 01:34:00.010]  And you want to make the governments back up your debt, too big to fail.
[01:34:00.891 --> 01:34:06.915]  And you also want to make sure people politically never stand up to you and are never able to take your countries back.
[01:34:07.355 --> 01:34:13.059]  And so the exact same program of control is used in Australia, that's used in Europe, that's used in the Middle East, that's used here.
[01:34:13.780 --> 01:34:15.661]  They basically say you're a terrorist.
[01:34:17.318 --> 01:34:22.520]  Or an extremist, and then blow stuff up and blame it on you if you don't go along with them.
[01:34:23.501 --> 01:34:26.342]  And they stonewall and lie and make things up.
[01:34:26.402 --> 01:34:29.023]  I mean, Operation Gladio's been declassified in Italy.
[01:34:29.423 --> 01:34:30.924]  NATO's declassified some of it.
[01:34:30.944 --> 01:34:32.144]  Some of it's been declassified here.
[01:34:32.585 --> 01:34:38.487]  Just in Italy, it was over 200 bombings from the 50s into the 80s, killing hundreds at a time.
[01:34:39.207 --> 01:34:39.828]  School buses.
[01:34:40.868 --> 01:34:43.849]  Train stations, that they would blame on political groups.
[01:34:44.249 --> 01:34:47.070]  Conservative, liberal, communist, they didn't care.
[01:34:47.451 --> 01:34:54.113]  If your group was getting popular, Operation Gladio, NATO option, just look it up, they would blow up a school bus and say you did it.
[01:34:55.434 --> 01:34:56.174]  It's called a frame up.
[01:34:56.894 --> 01:34:58.255]  The czars were real famous for it.
[01:34:59.696 --> 01:35:10.661]  But it's even better if you can go hire a group of radical Muslims whose leader is a globalist, or just a criminal, who are literally under cultural mind control.
[01:35:11.282 --> 01:35:12.542]  You don't have to drug them up or anything.
[01:35:12.843 --> 01:35:23.468]  They grew up in a dirt village, they were already bombed by the West, they already hate you, they don't know they're working for the West, and they will come and blow you up, they will come and suicide bomb you, and then you get
[01:35:24.264 --> 01:35:33.586]  To take the people's liberties and have a multi-trillion dollar every decade defense budget domestically and have the defense take over domestically.
[01:35:34.026 --> 01:35:37.927]  So you make money off the contracts while you militarize the society.
[01:35:38.147 --> 01:35:40.487]  And Eisenhower, our president, warned us about this.
[01:35:40.547 --> 01:35:43.208]  So they always spin it like, you don't like military checkpoints?
[01:35:43.448 --> 01:35:44.288]  You're anti-military.
[01:35:44.568 --> 01:35:44.828]  Really?
[01:35:45.148 --> 01:35:46.849]  Our military doesn't like having checkpoints.
