[00:00:02.304 --> 00:00:04.326]  You're listening to GCN.
[02:31:58.621 --> 02:32:03.464]  See them on the web www.5starsoap.com or call 1-800-340-7091 for a catalog.
[02:32:08.857 --> 02:32:11.920]  You prepare by purchasing gold, food, and firearms.
[02:32:12.260 --> 02:32:17.724]  But if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection.
[02:32:18.305 --> 02:32:21.508]  When you're sleeping or away from home, who's watching out for intruders?
[02:32:22.188 --> 02:32:23.449]  Check out SimpliSafe.
[02:32:23.789 --> 02:32:27.653]  It's a new do-it-yourself home security system that is completely wireless.
[02:32:28.233 --> 02:32:30.275]  Go to GetSimpliSafe.com.
[02:32:30.942 --> 02:32:33.344]  SimpliSafe is independent and off the grid.
[02:32:33.684 --> 02:32:37.467]  It runs on battery power, so even if the grid goes down, you're protected.
[02:32:38.028 --> 02:32:44.192]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit or shed.
[02:32:44.693 --> 02:32:46.314]  Get SimpliSafe.com.
[02:32:47.034 --> 02:32:50.938]  SimpliSafe is also ridiculously easy to install yourself in under 20 minutes.
[02:32:51.698 --> 02:32:53.880]  So there's no need to let a stranger into your home.
[02:32:54.400 --> 02:32:57.982]  If you move or need to relocate, you can take the system with you wherever you go.
[02:32:58.483 --> 02:33:04.927]  You aren't always at home, but SimpliSafe will stand guard, protecting your property 24 hours a day, 7 days a week.
[02:33:05.507 --> 02:33:07.669]  Again, that's GetSimpliSafe.com
[02:33:18.553 --> 02:33:20.214]  The Alex Jones Show.
[02:33:20.675 --> 02:33:23.597]  Because there is a war on for your mind.
[02:33:26.920 --> 02:33:29.322]  All right, Max Keiser is our guest for a few more minutes.
[02:33:29.582 --> 02:33:32.525]  Then I'm going to cover a ton of news and go back to your phone calls.
[02:33:32.565 --> 02:33:35.207]  And believe me, there is a ton of important news.
[02:33:35.227 --> 02:33:36.909]  So please stay with us here today.
[02:33:38.567 --> 02:33:44.849]  Max, in closing, I bought gold when it was $300 an ounce, didn't sell it when it went up to, you know, almost $2,000.
[02:33:45.429 --> 02:33:48.830]  I bought silver when it was $5 an ounce, didn't sell it when it went right up to $50.
[02:33:50.111 --> 02:33:53.492]  And if you look at the 12-15 year charts, it's only going straight up.
[02:33:54.232 --> 02:34:01.475]  But I don't have gold and silver as a investment, even though it's been a pretty good investment the last decade, one of the best.
[02:34:01.895 --> 02:34:07.697]  I have it as an emergency backup because we've never been awash in so many giant inflationary bubbles.
[02:34:09.071 --> 02:34:14.212]  Where do you see gold really going, and in layman's terms, how are they driving it downward?
[02:34:15.333 --> 02:34:20.754]  Well, first of all, in terms of gold, the alternative would be government-issued paper.
[02:34:21.474 --> 02:34:28.256]  And have we heard anything in the last two months, three months, six months, that would give you more confidence in the government?
[02:34:28.696 --> 02:34:33.937]  Does the NSA spying scandal and the PRISM scandal give you more confidence in the government?
[02:34:34.318 --> 02:34:35.678]  No, it gives me less confidence.
[02:34:37.002 --> 02:34:39.167]  I don't want to be in a government...
[02:34:40.006 --> 02:34:41.627]  Issued piece of paper, the U.S.
[02:34:41.667 --> 02:34:43.528]  dollar or any other fiat currency.
[02:34:43.628 --> 02:34:46.929]  That means that leaves only gold, silver, and bitcoin.
[02:34:47.169 --> 02:34:48.390]  I put in the same category.
[02:34:48.870 --> 02:34:52.112]  Now, the number of ounces that I own has not changed.
[02:34:52.332 --> 02:34:56.354]  Whether the price is $1,900 or $1,500, I have the exact same number of ounces.
[02:34:56.594 --> 02:34:58.315]  And going forward, that's the key.
[02:34:58.635 --> 02:35:00.476]  It's not the price, but ounces.
[02:35:00.916 --> 02:35:02.216]  And at some point, grams.
[02:35:02.557 --> 02:35:07.439]  If you have the same number of ounces and grams, you have some protection against these lunatics.
[02:35:08.320 --> 02:35:11.022]  The price is not really the most important thing to consider.
[02:35:11.322 --> 02:35:14.305]  Paul Krugman is a guy who defends the status quo.
[02:35:14.645 --> 02:35:21.731]  The New York Times, he writes for, defends the government, and they want more government spending, more government control.
[02:35:21.751 --> 02:35:23.192]  That's just, it's not going to work.
[02:35:23.232 --> 02:35:24.233]  It didn't work for Stalin.
[02:35:24.494 --> 02:35:26.015]  It didn't work for Pol Pot.
[02:35:26.095 --> 02:35:27.656]  It's not going to work for Barack Obama.
[02:35:27.897 --> 02:35:29.998]  More government control is not going to work.
[02:35:30.018 --> 02:35:30.459]  I'm sorry.
[02:35:32.005 --> 02:35:40.492]  Well, you're certainly right about that, and at the same time, you're saying you believe this is the beginning of the bond market imploding.
[02:35:40.512 --> 02:35:44.915]  You notice the bond market's been going up and up and up, because that's all people think is good.
[02:35:45.076 --> 02:35:47.057]  And you said a year ago, that's the sign.
[02:35:47.117 --> 02:35:49.299]  How high will the U.S.
[02:35:49.359 --> 02:35:50.940]  bond market go, the Treasury market?
[02:35:51.641 --> 02:35:53.983]  Okay, the last bond collapse we've had was 1994.
[02:35:54.143 --> 02:35:59.887]  Interest rates went from 6 to 8 percent, and bonds lost between 20, 25, 26 percent of their value.
[02:36:02.324 --> 02:36:07.165]  Here we're talking about interest rates going from 2% to 4, 5, and 6%.
[02:36:07.525 --> 02:36:11.006]  So doubling or tripling from where they've been.
[02:36:11.026 --> 02:36:15.027]  That means that the bond prices won't lose 20 or 25% of their value.
[02:36:15.067 --> 02:36:19.328]  The bond prices will lose 50, 60, 70% of their value.
[02:36:19.628 --> 02:36:21.829]  That means that all banks are insolvent.
[02:36:22.209 --> 02:36:26.270]  That means the government has to come back and print, as we've said, $100 trillion to bail them out.
[02:36:26.330 --> 02:36:29.251]  And I know the Fed has made noise about... That's as little as $10,000 an ounce.
[02:36:29.551 --> 02:36:44.105]  So the Fed has made noise, the private Federal Reserve that calls itself Federal, the foreign bank that has a fake name, a camouflaged name, the invader bank says they're going to raise interest rates probably next year, and at the same time they're going to keep, though you think, giving themselves...
[02:36:45.023 --> 02:36:45.524]  I think so.
[02:37:03.320 --> 02:37:11.209]  People who might be on the edge of a, you know, a fault line will play a game as to whether or not the earthquake will hit, and they'll try to profit from it.
[02:37:11.229 --> 02:37:15.494]  But once the earthquake hits, there's nobody around the earthquake that's going to be able to control it.
[02:37:15.554 --> 02:37:16.595]  It's just out of control.
[02:37:16.915 --> 02:37:20.179]  And once these interest rates hit that critical mass, people's banks... we're still...
[02:37:21.894 --> 02:37:27.978]  We're going to see one of these major banks are going to come out and say, we're bankrupt because interest rates, and we already saw this happening in Japan.
[02:37:28.018 --> 02:37:29.580]  Japan is already on the critical list.
[02:37:29.920 --> 02:37:33.242]  We're seeing banks now reporting stress because interest rates are creeping higher.
[02:37:33.282 --> 02:37:34.543]  Their balance sheets are imploding.
[02:37:35.384 --> 02:37:36.805]  They'll come out and they'll print more money.
[02:37:36.845 --> 02:37:38.566]  Maybe they can stave it off for another month or two.
[02:37:39.626 --> 02:37:43.347]  And that parallels with decadence and corruption.
[02:37:46.108 --> 02:37:50.849]  Anytime societies get degenerate and lose touch with reality, things implode.
[02:37:52.349 --> 02:37:54.850]  Unfortunately, Max, we're going to have some interesting times ahead.
[02:37:55.130 --> 02:37:56.490]  Thanks for spending so much time with us.
[02:37:56.530 --> 02:37:59.571]  Let's get that one final call from Paul in New Jersey.
[02:38:00.111 --> 02:38:01.931]  Paul, ask your question of Max Keiser.
[02:38:03.332 --> 02:38:05.532]  I wanted to ask him who controls the world.
[02:38:06.253 --> 02:38:07.713]  I more or less know who does.
[02:38:09.764 --> 02:38:11.147]  Well, since you know Paul, tell us.
[02:38:12.048 --> 02:38:14.533]  Well, it's the big banks and the esoteric societies.
[02:38:14.553 --> 02:38:15.596]  They've been doing it for years.
[02:38:16.157 --> 02:38:19.082]  We haven't had a constitutional government since the Civil War.
[02:38:19.975 --> 02:38:28.378]  When we went into martial law, then came the Federal Reserve and the Communist Manifesto, and they locked it in in 1933, and set up the U.S.
[02:38:28.458 --> 02:38:32.639]  Corporation in 1935 after the bankruptcy, and set aside our Constitution.
[02:38:32.739 --> 02:38:33.199]  You're right.
[02:38:33.279 --> 02:38:46.743]  It's esoteric societies, basically think tanks, that study how to manipulate humanity and create new scams, who then lobby to dumb the public down so that we can never rival them and actually try to be free.
[02:38:46.803 --> 02:38:48.244]  Max Keiser, do you agree with that statement?
[02:38:48.962 --> 02:38:56.664]  Well, I would just add that now we have the addition of computer programs that do all the heavy lifting and go out there and do a lot of sturdy work for them.
[02:38:57.644 --> 02:38:58.424]  Yeah, thank you, Paul.
[02:38:58.685 --> 02:39:00.565]  Max, that's a final question there.
[02:39:01.625 --> 02:39:11.508]  From what I've been told by people with the NSA, who over the years, you know, literally, I don't go to them, they come to me and just pop up, but their info has turned out to be very accurate.
[02:39:13.772 --> 02:39:17.035]  And when I say NSA, contractor groups associated with it.
[02:39:17.896 --> 02:39:23.021]  The holy grail for 20 years has been to get enough data to be able to predict mass movement in the future.
[02:39:23.062 --> 02:39:24.083]  And they've now got that.
[02:39:24.423 --> 02:39:26.865]  And with that, they can actually manipulate the future.
[02:39:27.506 --> 02:39:31.070]  And so we have these control freaks manipulating our future.
[02:39:32.450 --> 02:39:33.951]  It's a worst-case scenario.
[02:39:34.331 --> 02:39:39.512]  I mean, from your inside info, is that basically what the NSA is about?
[02:39:39.552 --> 02:39:42.513]  People say, oh, jam it talking about terrorism.
[02:39:42.793 --> 02:39:44.854]  From all we know, it's not about that.
[02:39:44.894 --> 02:39:49.375]  It's about rigging the world economy and rigging the human culture.
[02:39:50.956 --> 02:39:51.176]  Right.
[02:39:51.256 --> 02:39:55.197]  The human psyche is a lot more predictable than people want to admit.
[02:39:55.717 --> 02:39:58.358]  And if you give the government the power to play on that,
[02:39:59.205 --> 02:40:06.430]  Obvious predictable ability, predictive ability, where human nature tends to react very consistently under certain conditions.
[02:40:06.810 --> 02:40:09.772]  You're giving away the power to be free.
[02:40:10.072 --> 02:40:11.232]  I mean, this is what we're talking about.
[02:40:11.252 --> 02:40:13.474]  But the prism is a prison!
[02:40:15.415 --> 02:40:21.759]  The only group not in control of themselves is Jamie Dimon and Don Corzine making 50 to 1 bets.
[02:40:21.839 --> 02:40:24.240]  I mean, isn't that the paradox here?
[02:40:24.320 --> 02:40:26.762]  Is that the people running things are not in control of themselves?
[02:40:30.293 --> 02:40:34.114]  Well, it's hard to understand the motivation.
[02:40:34.674 --> 02:40:36.235]  You know, Jamie Dimon has kids.
[02:40:36.815 --> 02:40:40.096]  You know, his daughter now writes for some fancy magazine.
[02:40:40.736 --> 02:40:43.957]  The world that he's left her is quite appalling.
[02:40:45.217 --> 02:40:46.978]  And he should be ashamed of himself.
[02:40:48.618 --> 02:40:50.079]  Yeah, I mean, what about your children?
[02:40:50.099 --> 02:40:53.661]  I used to always hear this as a youth and go, ah, kids, who cares about them?
[02:40:53.701 --> 02:40:58.104]  And now that I have them, that's all I think about is, how do I make the world better?
[02:40:58.364 --> 02:40:59.505]  And people laugh at me.
[02:40:59.745 --> 02:41:00.846]  Oh, you're a square.
[02:41:01.186 --> 02:41:02.487]  You don't know how to get ahead.
[02:41:02.587 --> 02:41:03.508]  And they're just idiots.
[02:41:03.928 --> 02:41:10.993]  Isn't that the biggest con game in the world, is thinking that you're not, you know, that you're going to spoil things and not have it come back on you?
[02:41:13.826 --> 02:41:22.227]  It's just the delusionary behavior that comes with omnipotence and unlimited power and no government checks or balances.
[02:41:22.347 --> 02:41:23.088]  There's no law.
[02:41:23.828 --> 02:41:24.908]  There's no deterrent.
[02:41:25.908 --> 02:41:33.609]  Anyone will go psychotic if you give them unlimited access to cash and no law and no deterrent.
[02:41:33.649 --> 02:41:39.670]  Just about anyone would start acting out in a bizarre, heinous, omnipotent, godlike way.
[02:41:40.070 --> 02:41:40.691]  I wouldn't.
[02:41:40.811 --> 02:41:41.691]  I wouldn't.
[02:41:42.451 --> 02:41:43.111]  I'm not like that.
[02:41:44.013 --> 02:41:58.040]  You know, if you give the average person a billion dollars and say you can do anything you want, there's no laws, and anytime you lose any of it, we'll just give you more, then most people would go crazy, and they'll just start acting very godlike.
[02:41:58.080 --> 02:41:59.521]  No, no, that's what history shows.
[02:41:59.821 --> 02:42:00.341]  Exactly.
[02:42:01.342 --> 02:42:01.942]  Absolutely.
[02:42:02.002 --> 02:42:02.322]  Wow.
[02:42:02.382 --> 02:42:03.623]  Max Keiser, thank you so much.
[02:42:03.663 --> 02:42:08.906]  I look forward to you being back with us, and thanks for writing an exclusive article for InfoWars.com.
[02:42:09.807 --> 02:42:11.268]  Okay, great Alex, glad you enjoyed it.
[02:42:11.488 --> 02:42:12.368]  Speak to you soon.
[02:42:12.408 --> 02:42:12.709]  Will do.
[02:42:32.337 --> 02:42:32.877]  Nice folks.
[02:42:33.117 --> 02:42:34.578]  I'll tell you what they look a lot alike.
[02:42:34.598 --> 02:42:36.539]  In person, meeting them, it's really strange.
[02:42:37.059 --> 02:42:37.940]  They even say the same thing.
[02:42:37.960 --> 02:42:39.381]  They have the same little pug noses.
[02:42:40.221 --> 02:42:41.802]  And they look the same.
[02:42:41.862 --> 02:42:43.423]  It's just very, very interesting.
[02:42:44.563 --> 02:42:46.004]  Okay, ladies and gentlemen.
[02:42:46.865 --> 02:42:47.165]  Wow.
[02:42:48.345 --> 02:42:49.046]  No exaggeration.
[02:42:49.086 --> 02:42:51.707]  I've got like 50 articles I've got to at least mention.
[02:42:52.347 --> 02:42:56.730]  Briefly, I want to just add a couple things here for everybody out there.
[02:42:58.959 --> 02:43:00.200]  And it's basically this.
[02:43:00.720 --> 02:43:03.501]  We are a listener-supported broadcast.
[02:43:04.781 --> 02:43:09.403]  And everything I do here on air, things I promote are things I believe in.
[02:43:10.664 --> 02:43:22.348]  That's A. B, these tools will help wake up your friends and family and others.
[02:43:23.529 --> 02:43:26.910]  And by voting with your dollars, we're going to really be able to change the world.
[02:43:28.965 --> 02:43:39.747]  So I promote things I have looked into, I've studied that I really think are excellent, and we also offer very, very low prices and good deals, and so it's important to shop with the good guys.
[02:43:40.328 --> 02:43:47.289]  This is a free will universe, if we have our way, and it's up to you to support us, spread the word about the broadcast, you name it.
[02:43:48.309 --> 02:43:55.251]  The entire system is attacking us and demonizing us every day because they know we're growing and they know that we understand their game plan.
[02:43:56.038 --> 02:44:03.383]  And so that's why it's important now more than ever to support InfoWars.com to get a Nightly News membership, a PrisonPlanet.tv membership.
[02:44:03.603 --> 02:44:04.403]  We make it so easy.
[02:44:04.423 --> 02:44:05.524]  It takes about a minute to sign up.
[02:44:06.084 --> 02:44:08.866]  You get 11 memberships on the same username and passcode.
[02:44:09.287 --> 02:44:18.512]  So you create a unique username and passcode that you can share, give it to 11 friends or family or even more, and 11 people can be logged in simultaneously with the same username and passcode.
[02:44:18.813 --> 02:44:21.394]  PrisonPlanet.tv or InfoWarsNews.com.
[02:44:21.795 --> 02:44:23.856]  If you already have a membership and haven't been sharing it,
[02:44:25.347 --> 02:44:26.388]  Give it to friends and family.
[02:44:26.428 --> 02:44:29.751]  Say, here's your free, you know, news site subscription.
[02:44:29.791 --> 02:44:31.052]  This is really powerful info.
[02:44:31.772 --> 02:44:32.833]  Wake people up.
[02:44:32.993 --> 02:44:34.455]  That's how we're going to win this fight.
[02:44:34.755 --> 02:44:35.415]  And it's happening.
[02:44:35.475 --> 02:44:37.177]  The president has the lowest approval rating ever.
[02:44:37.997 --> 02:44:39.599]  The Congress has the lowest approval rating ever.
[02:44:39.919 --> 02:44:41.861]  The mainstream media has the lowest approval rating ever.
[02:44:42.301 --> 02:44:52.269]  They've figured out that you and I and millions of people in the US, it's billions worldwide, are discrediting them, are stabbing them.
[02:44:53.150 --> 02:44:54.351]  And I want to go on stabbing them.
[02:44:56.374 --> 02:45:00.797]  And I'm not trying to be on the air to become an aristocrat.
[02:45:00.817 --> 02:45:03.599]  You know, they say every revolutionary is a closet aristocrat.
[02:45:04.460 --> 02:45:05.621]  Many philosophers have said that.
[02:45:05.821 --> 02:45:06.622]  I think that's bull.
[02:45:08.303 --> 02:45:09.684]  I really want to build a better world.
[02:45:09.864 --> 02:45:11.025]  I really want to go to space.
[02:45:11.205 --> 02:45:17.488]  I really want to empower the individual and empower our greatest people to flourish.
[02:45:17.588 --> 02:45:28.694]  It is the ultimate sin, in my view, of the establishment trying to dumb people down to control them and poison them, culturally but also chemically and biologically, to manage them.
[02:45:28.714 --> 02:45:31.156]  I mean, it is really a cold-blooded move.
[02:45:32.615 --> 02:45:39.777]  And then I look at the globalists themselves, a bunch of hunchback, crazy-looking old men, you know, who just drip evil.
[02:45:39.837 --> 02:45:43.258]  I mean, more BBC people indicted and arrested.
[02:45:43.858 --> 02:45:44.538]  Another one?
[02:45:44.558 --> 02:45:47.539]  I mean, I see this all the time.
[02:45:47.939 --> 02:45:55.221]  BBC ex-broadcaster sentenced for sex assaults of nine-year-old girls, 14 counts, pled guilty.
[02:45:58.410 --> 02:46:05.575]  Folks, David Icke said that this guy was a child molester many years ago, and I did stuff like delay him out on air and stuff.
[02:46:06.636 --> 02:46:10.659]  David Icke, by the way, worked there, and he says it's basically all pedophiles at the top.
[02:46:12.842 --> 02:46:15.204]  And Prime Minister slitting kids' throats and all this stuff.
[02:46:15.544 --> 02:46:19.947]  And you hear this stuff a decade ago and you're like, man, I'm not going to have David Icke back on.
[02:46:20.527 --> 02:46:21.868]  And then it turns out it's true.
[02:46:21.888 --> 02:46:25.130]  I mean, no wonder he was around this and heard about it.
[02:46:25.630 --> 02:46:26.651]  I mean, you can't blame him.
[02:46:26.691 --> 02:46:28.052]  Think of their blood-drinking lizards.
[02:46:28.112 --> 02:46:29.452]  Maybe that's easier to believe.
[02:46:29.552 --> 02:46:33.995]  I mean, you know, I mean, they might as well be a blood-drinking lizard or not.
[02:46:34.015 --> 02:46:35.216]  He's not saying they're blood-drinking lizards.
[02:46:35.236 --> 02:46:37.157]  The point is, I don't even know.
[02:46:37.297 --> 02:46:38.198]  This is just one article.
[02:46:40.561 --> 02:46:42.102]  I mean, who are these people?
[02:46:42.762 --> 02:46:43.682]  Anyway, side issue.
[02:46:46.083 --> 02:46:51.765]  There's a new film I'm in, I consulted on, and I like it so much, I am the exclusive distributor of this film.
[02:46:53.766 --> 02:46:55.447]  For the first 90 days of its release.
[02:46:55.747 --> 02:46:57.288]  We've got it on Blu-ray and DVD.
[02:46:58.655 --> 02:47:10.082]  And you can get it on Blu-ray or DVD, State of Mind, the History of Mind Control, the present and the future, to really get people to understand the admissions of this, so they understand there's a war on for their mind.
[02:47:10.162 --> 02:47:26.293]  And I'm doing this... We might want to add up there at the top of the special that every order of State of Mind gets a free citizen rulebook and InfoWars bumper sticker, but more importantly,
[02:47:27.577 --> 02:47:32.620]  You get a American Dream film absolutely free.
[02:47:33.461 --> 02:47:35.162]  And I see it hidden there in the fine print.
[02:47:35.222 --> 02:47:52.094]  We might want to add there on the site and in the banners that you get a new film and then you get the 35 minute or so animated documentary that's so entertaining and really made for the general public to wake them up to the Federal Reserve really being a Rothschild Rockefeller offshore crime syndicate.
[02:47:52.814 --> 02:48:00.962]  So again, ladies and gentlemen, I want to encourage everybody, go to InfoWarsTore.com and get State of Mind, The Psychology of Control.
[02:48:02.219 --> 02:48:05.100]  And with it, you get the American Dream free while supplies last.
[02:48:05.561 --> 02:48:07.221]  And it's not like you order and then don't get it.
[02:48:07.602 --> 02:48:13.304]  The computer knows how many of these we have, and as soon as it's sold out, it'll disappear off the screen that it's available.
[02:48:13.324 --> 02:48:16.826]  But we've got less than 5,000 of these, and it will go quick.
[02:48:17.146 --> 02:48:25.970]  This is a new major release, and it's voiced over by the lady that plays the replicant in Blade Runner and a bunch of other stuff.
[02:48:25.990 --> 02:48:27.491]  It's just got a lot of amazing people in it.
[02:48:27.851 --> 02:48:30.032]  So state of mind, the psychology of control.
[02:48:33.211 --> 02:48:38.016]  Available exclusively at InfowarsStore.com or by calling toll-free 888-253-3139.
[02:48:38.036 --> 02:48:47.647]  And don't forget, we have the very best health and vitamins and minerals and wellness products at InfowarsTeam.com.
[02:48:47.687 --> 02:48:51.251]  You can also sign up there as a distributor and get discounts at InfowarsTeam.com.
[02:48:52.432 --> 02:49:01.138]  And you can also go to InfoWarsHealth.com, or if you have any questions, you can call 888-789-9277, 888-789-9277.
[02:49:01.579 --> 02:49:04.801]  That's for InfoWars team, 888-789-9277.
[02:49:05.601 --> 02:49:10.985]  Or you can simply go to InfoWarsHealth.com, a mirror site as well.
[02:49:11.485 --> 02:49:17.510]  Well, I'm running out of time, and I said I'd go to these callers, Wesley and Eric and Charlene and Corey and others.
[02:49:19.741 --> 02:49:21.141]  I've got all this news as well.
[02:49:21.421 --> 02:49:22.281]  What are we going to do here?
[02:49:23.982 --> 02:49:25.982]  It really becomes overwhelming at a certain point.
[02:49:28.262 --> 02:49:29.223]  Where to start here?
[02:49:30.943 --> 02:49:31.563]  Where to start?
[02:49:31.823 --> 02:49:33.023]  You know what I'm going to do?
[02:49:33.043 --> 02:49:36.844]  Take a call now, I'm going to go to break, come back, cover the news, and then go into overdrive with calls.
[02:49:36.884 --> 02:49:39.384]  But I've got to get to this news, I promise to, and there's so much of it.
[02:49:39.704 --> 02:49:41.725]  And then it almost becomes a kaleidoscope of info.
[02:49:42.145 --> 02:49:44.145]  Wesley in Oklahoma, you're on the air.
[02:49:44.825 --> 02:49:45.205]  Go ahead.
[02:49:45.305 --> 02:49:45.986]  Thank you for holding.
[02:49:47.046 --> 02:49:47.586]  Hey, Alex.
[02:49:48.246 --> 02:49:48.526]  Hey, buddy.
[02:49:48.877 --> 02:49:51.859]  I'm friends with James Lane, actually.
[02:49:51.939 --> 02:49:59.302]  I do his hair, and I'm telling everyone else they do need to buy State of Mind, uh, History of Mind Control off of InfoWars.
[02:49:59.623 --> 02:50:04.225]  Uh, I'm also a prison plant subscriber, uh, enough of that, I know you get that too much.
[02:50:04.365 --> 02:50:13.850]  Um, what I called for was, uh, something I haven't heard you mention is, um, uh, onion routing, or, uh, it's called a TOR, and it's a, uh,
[02:50:14.454 --> 02:50:17.799]  The type of software you can download that will encrypt all of your data.
[02:50:18.480 --> 02:50:21.926]  It directs your internet traffic through a volunteer network.
[02:50:24.955 --> 02:50:28.277]  It keeps you from surveilling or analyzing what you're doing online.
[02:50:28.297 --> 02:50:36.461]  It makes everything more difficult to trace because everyone else running a Tor client is bouncing what you're searching online.
[02:50:36.481 --> 02:50:37.521]  Sure, sure.
[02:50:37.962 --> 02:50:39.082]  We've talked about that some.
[02:50:39.422 --> 02:50:47.286]  You know, my whole issue is even above trying to avoid all the surveillance that's illegal, by the way, how about we take our government back and stop this?
[02:50:48.027 --> 02:50:49.347]  I mean, they say they're doing it for terrorists.
[02:50:49.367 --> 02:50:50.328]  They run the terrorists.
[02:50:50.928 --> 02:50:52.069]  The elephant is in the room.
[02:50:52.089 --> 02:50:59.433]  They're mainly using this to spy on the economy to have unfair trade advantage.
[02:50:59.493 --> 02:51:00.954]  I appreciate your call.
[02:51:00.994 --> 02:51:02.214]  Maybe you can do my hair.
[02:51:02.234 --> 02:51:03.255]  Maybe you can shave my head.
[02:51:03.895 --> 02:51:04.976]  That's how I get my hair done.
[02:51:05.356 --> 02:51:06.037]  We'll be right back.
[02:51:06.057 --> 02:51:06.537]  Stay with us.
[02:51:09.065 --> 02:51:13.988]  Wouldn't it be nice to have one product that replaces more than 10, saving you space, time, and money?
[02:51:14.188 --> 02:51:20.753]  HempUSA.org has a complete full-spectrum vitamin mineral detox formulation called Micro Plant Powder Gold.
[02:51:20.813 --> 02:51:30.219]  Micro Plant Powder Gold contains 101 vitamins, minerals, probiotics, and iodine, has a 100-year shelf life, and is a perfect addition to any storage shelter.
[02:51:30.339 --> 02:51:32.660]  Make Micro Plant Powder Gold your choice.
[02:51:32.800 --> 02:51:34.562]  Call 888-910-4367 or visit HempUSA.org today.
[02:51:38.464 --> 02:51:47.730]  We the people grow cotton, weave fabric, engrave ink, embed strips and fibers to protect from counterfeit, then carting to a private bank, having it led back at interest, forcing taxes to service debt.
[02:51:47.790 --> 02:51:48.531]  This capitalism?
[02:51:48.591 --> 02:51:54.735]  Or was Jefferson correct when stating a central bank issuing the public currency is a greater menace to the liberties of the people than a standing army?
[02:51:54.855 --> 02:51:55.676]  Hi, Ted Anderson.
[02:51:55.716 --> 02:51:58.838]  I'm placing a silver dollar in a book explains our monetary system.
[02:51:58.978 --> 02:51:59.758]  Call for your copy 800-686-2237.
[02:51:59.778 --> 02:52:01.119]  It's time to understand the system.
[02:52:01.179 --> 02:52:01.459]  Call 800-686-2237.
[02:52:01.499 --> 02:52:01.780]  That's 800-686-2237.
[02:52:08.804 --> 02:52:12.929]  Hello, this is Ty Bollinger, author of the best-selling book, Cancer Step Outside the Box.
[02:52:13.590 --> 02:52:15.732]  I want you to know some very important information.
[02:52:16.613 --> 02:52:24.962]  In 1985, President Ronald Reagan requested that carnivora be sent directly to the White House at a time when only the President could obtain this world-class healer.
[02:52:25.603 --> 02:52:30.508]  Now, 27 years later, carnivora capsules are used around the world to keep people healthy.
[02:52:31.124 --> 02:52:42.097]  Now you can protect yourself and your loved ones in this age of superbugs with 17 naturally occurring compounds that instinctively respond to abnormal cells only without harming a single normal cell.
[02:52:42.497 --> 02:52:49.506]  If you want to stay healthy, now's your chance to literally wake up your critical immune cells to attack harmful invaders that don't belong in your body.
[02:52:50.166 --> 02:52:54.450]  Call 1-866-VENUSFLY or order from carnivora.com.
[02:52:54.470 --> 02:52:57.652]  That's C-A-R-N-I-V-O-R-A dot com.
[02:52:58.073 --> 02:53:05.039]  That's 1-866-836-8735, 1-866-VENUSFLY or visit carnivora.com.
[02:53:05.339 --> 02:53:06.320]  Protect your immune system.
[02:53:06.620 --> 02:53:07.661]  It's the only one you've got.
[02:53:10.310 --> 02:53:12.011]  Are you still a traditional smoker?
[02:53:12.391 --> 02:53:17.094]  Now experience a new lifestyle and try vaping with e-cigarettes by Le Cig.
[02:53:17.535 --> 02:53:21.197]  Imagine no ashes, stains, nasty smell, or coughing and hacking.
[02:53:21.397 --> 02:53:32.144]  With Le Cig e-cigarettes revolutionary microelectronic technology, rechargeable battery, and unique replaceable cartridge, you'll get all the benefits and satisfaction of smoking without the hazards.
[02:53:32.284 --> 02:53:37.768]  Choose your taste from a wide variety of our new American-made vape-free e-liquids at lecig.com.
[02:53:38.368 --> 02:53:49.533]  And Lecig smokes the competition by serving thousands of worldwide customers with real people customer service, fast, free, same-day shipping, and a 30-day warranty and satisfaction guarantee.
[02:53:49.713 --> 02:53:52.275]  So are you ready for a new vaping lifestyle?
[02:53:52.475 --> 02:53:53.055]  Then call 870-518-4307.
[02:53:53.075 --> 02:53:53.435]  That's 870-518-4307.
[02:53:53.455 --> 02:53:54.956]  Or visit lecig.com, spelled L-E-C-I-G.com.
[02:53:54.976 --> 02:53:57.017]  Lecig e-cigarettes, for today's modern smoker.
[02:54:18.897 --> 02:54:21.980]  All right, let's run through a bunch of the news here.
[02:54:22.681 --> 02:54:29.748]  Edward Snowden says Google, Facebook misleading their users about how much of their data goes to the NSA.
[02:54:30.348 --> 02:54:30.789]  No kidding.
[02:54:30.829 --> 02:54:32.530]  I've interviewed the telecom whistleblowers.
[02:54:32.590 --> 02:54:34.012]  It's in the Telecommunications Act.
[02:54:34.712 --> 02:54:36.154]  Everything is run through and stored.
[02:54:37.312 --> 02:54:39.333]  They're just incrementally introducing you to this.
[02:54:39.633 --> 02:54:40.534]  Here's another article.
[02:54:40.934 --> 02:54:46.497]  Obamacare will share personal health info with federal state agencies.
[02:54:47.038 --> 02:54:49.919]  You see, that's always been the plan.
[02:54:51.220 --> 02:54:57.124]  So those articles are out of, both these articles are out of the Washington Examiner.
[02:54:57.524 --> 02:55:01.967]  Maybe we can have a document cam shot on that and I'll show the TV viewers right down here.
[02:55:02.527 --> 02:55:03.868]  So again, Obamacare
