[00:00:02.782 --> 00:00:04.806]  You're listening to GCN.
[02:26:53.996 --> 02:26:56.819]  What do you think about... Something's wrong and it's not going the way it should.
[02:26:57.099 --> 02:26:57.379]  What do you...
[02:26:58.280 --> 02:27:00.602]  What do you think about the whole NSA thing being exposed?
[02:27:00.642 --> 02:27:05.366]  We know that's been going on for a long time, but why now is it getting exposed, and where do you think it's going?
[02:27:05.646 --> 02:27:10.350]  Well, it's getting exposed because someone, Edward Snowden, said something and showed us.
[02:27:11.050 --> 02:27:13.572]  Now, he's hiding out in Russia now, unfortunately Russia.
[02:27:14.653 --> 02:27:16.675]  However, why are we worrying about the NSA?
[02:27:16.735 --> 02:27:20.998]  It's every single covert agency of the government, and there are 15 or 20 of those agencies.
[02:27:21.379 --> 02:27:26.643]  And you know for a fact that if one agency is spying on us, that they're all spying on us.
[02:27:26.943 --> 02:27:27.604]  This is a fact.
[02:27:27.924 --> 02:27:34.290]  And they all share information, so the CIA, the FBI, Army Intelligence, they're all watching us.
[02:27:34.551 --> 02:27:36.092]  I know this, I've known this for years.
[02:27:36.472 --> 02:27:38.895]  If I say something, people go, oh, you're paranoid, you're crazy.
[02:27:39.235 --> 02:27:43.820]  And it takes someone like Snowden to pop up and show us, and we go, oh my God, the NSA is spying on us.
[02:27:44.300 --> 02:27:44.841]  Well, duh!
[02:27:45.261 --> 02:27:45.862]  Of course they are.
[02:27:45.922 --> 02:27:46.963]  They have been for years.
[02:27:48.851 --> 02:28:00.141]  Well, talking about CGI, they do the Pentagon's most complex systems, so they obviously knew this wasn't going to work, so therefore it was done by design to put off Obamacare and only bring in the fine part.
[02:28:00.641 --> 02:28:02.383]  I think clearly it's just there to fine people.
[02:28:02.603 --> 02:28:03.744]  It's entirely possible.
[02:28:03.764 --> 02:28:09.109]  I don't know for a fact, but something is going on that is not sensible.
[02:28:09.489 --> 02:28:12.752]  Not to the mind of someone who has been developing systems like this their whole life.
[02:28:13.292 --> 02:28:14.413]  So you could be absolutely right.
[02:28:14.773 --> 02:28:17.735]  Let's shift gears into your device.
[02:28:18.176 --> 02:28:19.556]  I can't wait till this comes out.
[02:28:20.117 --> 02:28:22.839]  We were talking during the break about the government won't be your biggest problem.
[02:28:22.859 --> 02:28:25.781]  Who will be your biggest problem with your device that blocks the NSA?
[02:28:26.241 --> 02:28:28.422]  I think the music industry and the TV industry.
[02:28:28.463 --> 02:28:33.766]  They are so paranoid about intellectual property.
[02:28:34.006 --> 02:28:38.910]  That is, please don't let anybody make one copy of my music or my video.
[02:28:39.310 --> 02:28:42.072]  And yet statistically, I mean if you look at the figures,
[02:28:43.084 --> 02:28:51.949]  The music industry and the television industry and the movie industry has never made more money than they are today with all of the piracy that's going on.
[02:28:51.989 --> 02:28:58.152]  And also statistics say that people who pirate videos are the most purchasers.
[02:28:58.172 --> 02:29:00.193]  They pay them more money for the ones that they do want.
[02:29:00.594 --> 02:29:03.635]  So they have no reason to be doing what they're doing.
[02:29:03.675 --> 02:29:10.599]  But I guarantee you there's already been comments made that this is a dangerous product and a dangerous idea that they're going to try and block it.
[02:29:10.973 --> 02:29:14.295]  I want to talk about this when we come back in the long segment because it tortures me.
[02:29:14.375 --> 02:29:20.259]  I have an old TV, not that old, like five, six years, that has a DVD player on the side that I've run in the garage and the treadmill.
[02:29:20.779 --> 02:29:21.619]  It broke.
[02:29:22.800 --> 02:29:23.681]  That DVD player.
[02:29:24.081 --> 02:29:29.504]  So I went and got another one plugged it in and it gave me a message and said, you're not allowed to run another device in this anti-piracy.
[02:29:29.844 --> 02:29:31.265]  And these are bought DVDs.
[02:29:31.325 --> 02:29:31.925]  Right, I understand.
[02:29:32.366 --> 02:29:37.489]  And then I have all this other equipment in here for TV where we're trying to put on a show and I'll buy the equipment.
[02:29:37.509 --> 02:29:38.349]  It's my show.
[02:29:38.429 --> 02:29:39.650]  It won't let it run over a television.
[02:29:39.770 --> 02:29:47.932]  Right, and I can buy a DVD from Australia and pay for it legitimately and it will not run on my American DVD player because it's a different region.
[02:29:47.972 --> 02:29:56.994]  So it's stopping technological development so that they can kleptocratically make more money and instead they're screwing up all the devices like Dr. Stallman talks about.
[02:29:57.154 --> 02:29:58.274]  We'll be right back, stay with us.
[02:29:58.654 --> 02:30:01.635]  We're on the march, the empire's on the run.
[02:30:02.575 --> 02:30:05.236]  Alex Jones and the GCN Radio Network.
[02:30:09.315 --> 02:30:20.481]  Cal Bend Soap Company can save you thousands of dollars and give you good old-fashioned real soap that is triple concentrated and made from the highest quality vegetable and coconut oils.
[02:30:21.102 --> 02:30:32.268]  See them on the web, www.5starsoap.com or call 1-800-340-7091 for a free catalog and buy American-made products.
[02:30:32.548 --> 02:30:38.772]  Order the sampler, a 1-2 month supply or get a 1-2 year supply of soaps for all your cleaning needs.
[02:30:39.212 --> 02:30:42.214]  You're getting soap products twice as good as what you're using now.
[02:30:42.754 --> 02:30:47.177]  This is an amazing deal and you will love the way real soap makes your skin feel.
[02:30:47.417 --> 02:30:54.481]  Call 1-800-340-7091 or visit www.5starsoap.com.
[02:30:54.801 --> 02:30:58.884]  Alex and his staff have used these earth friendly pure soaps for years.
[02:30:59.424 --> 02:31:04.267]  See them on the web www.5starsoap.com or call 1-800-340-7091 for a catalog.
[02:31:09.150 --> 02:31:13.132]  When an emergency happens, you'll be left to fend for yourself and your family.
[02:31:13.433 --> 02:31:19.036]  An outbreak of contagious disease can happen anywhere, and the threat of bioterrorism is always at hand.
[02:31:19.336 --> 02:31:24.739]  Because we're faced with more diseases than ever before, we need a better solution than ever before.
[02:31:25.140 --> 02:31:28.642]  Fortunately, there's a simple, effective way to protect yourself.
[02:31:29.062 --> 02:31:35.772]  Supernatural Silver offers a safe and effective means of fighting pathogens and can help defeat the root of these problems.
[02:31:36.252 --> 02:31:45.866]  Supernatural Silver is effective against more than 500 different disease-causing pathogens without encouraging drug resistance and without side effects.
[02:31:46.386 --> 02:31:52.248]  Supernatural Silver is the number one choice of thousands of people for immune system support.
[02:31:52.589 --> 02:31:57.911]  Go to SupernaturalSilver.com and give you and your loved ones a fighting chance.
[02:31:58.351 --> 02:32:00.552]  That's SupernaturalSilver.com.
[02:32:01.012 --> 02:32:04.293]  Use the promo code OCTOBER2013 for 20% off your entire order and like us on Facebook.
[02:32:09.534 --> 02:32:14.959]  When you're out on the road, the last place you want to be is on the road.
[02:32:16.180 --> 02:32:20.944]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[02:32:21.324 --> 02:32:28.110]  There's a place down in Tennessee where they make blue diamond gusset jeans.
[02:32:30.052 --> 02:32:32.214]  They sew pride in every stitch.
[02:32:34.116 --> 02:32:36.077]  Guarantee you'll love the way they fit.
[02:32:38.547 --> 02:32:42.408]  Put a diamond gusset in the crotch where you need it most.
[02:32:43.129 --> 02:32:46.250]  Blue diamond gussets got it.
[02:32:46.970 --> 02:32:47.790]  Others don't.
[02:32:48.190 --> 02:32:50.071]  We turn jeans inside out.
[02:32:50.331 --> 02:32:51.832]  Diamond gusset jeans.
[02:32:52.132 --> 02:32:54.672]  Made in the USA with unparalleled quality.
[02:32:55.013 --> 02:33:01.275]  Our Defender motorcycle jeans combine gusset comfort with Kevlar protection so you can ride all day with confidence.
[02:33:01.635 --> 02:33:03.856]  Order yours at gusset.com.
[02:33:04.336 --> 02:33:06.356]  Diamond gusset jeans got it.
[02:33:06.697 --> 02:33:07.577]  Others don't.
[02:33:19.398 --> 02:33:23.841]  It's Alex Jones and the GCN Radio Network.
[02:33:40.421 --> 02:33:41.921]  We're back live, ladies and gentlemen.
[02:33:41.941 --> 02:33:44.382]  We're here Monday through Friday from 11 a.m.
[02:33:44.402 --> 02:33:44.822]  to 2 p.m.
[02:33:44.862 --> 02:33:46.043]  Central Standard Time.
[02:33:46.063 --> 02:33:50.804]  Then, of course, we come back 7 o'clock Central with InfoWars Nightly News.
[02:33:51.144 --> 02:33:57.787]  John McAfee, the legendary anti-virus software engineer and mogul, is here in studio.
[02:33:57.847 --> 02:33:59.787]  Who is McAfee.com?
[02:33:59.927 --> 02:34:04.049]  That is his very interesting and informative website.
[02:34:04.449 --> 02:34:06.769]  So you can go there and check that out.
[02:34:06.910 --> 02:34:07.910]  And it has lots of guns.
[02:34:08.670 --> 02:34:12.193]  We're going to talk to John in a minute before we get back into his new device he's developing.
[02:34:13.073 --> 02:34:13.654]  Sounds very interesting.
[02:34:13.674 --> 02:34:14.595]  During the break he was telling me about it.
[02:34:14.915 --> 02:34:20.459]  We went down with an open carry at the Alamo over a thousand people with guns Saturday and it made national news.
[02:34:20.559 --> 02:34:26.823]  That was certainly fun to openly exercise our right to self-defense and deprogram all these people who think you shouldn't own guns.
[02:34:26.843 --> 02:34:28.565]  We'll talk to him about guns as well.
[02:34:28.865 --> 02:34:29.826]  Before we go any further,
[02:34:30.646 --> 02:34:35.729]  Don't forget we have InfowarsStore.com and this broadcast is listener supported.
[02:34:36.009 --> 02:34:43.172]  So I sell the very best products that I've researched, that I believe in, that I think are high quality for you and your family at the lowest prices.
[02:34:43.212 --> 02:34:48.595]  Like Pro-1, Pro-Pure, stainless steel systems, the entire family of Pro-Pure systems.
[02:34:48.995 --> 02:34:50.956]  The lowest price anywhere already.
[02:34:50.976 --> 02:34:55.058]  10% off promo code WATER at InfowarsStore.com.
[02:34:56.567 --> 02:35:03.312]  Or call toll-free 888-253-3139 if you have any questions or comments or want to order over the phone.
[02:35:03.913 --> 02:35:09.176]  Or you can also find out the listings and prices online and then order via snail mail at P.O.
[02:35:10.117 --> 02:35:12.499]  Box 19549 Austin, Texas 78760.
[02:35:14.280 --> 02:35:20.004]  And of course there's hundreds of books and films and hard to get titles at InfoWarsStore.com as well.
[02:35:20.045 --> 02:35:25.669]  And there's InfoWarsHealth.com and InfoWarsLife.com with all the great products like InfoWarsLife.com
[02:35:26.309 --> 02:35:27.009]  We're good to go.
[02:35:47.237 --> 02:35:49.318]  Let me tell you, it is something else.
[02:35:49.759 --> 02:35:51.500]  So, Infowarslife.com.
[02:35:51.540 --> 02:35:52.260]  It is sold out.
[02:35:52.640 --> 02:35:53.781]  We'll have more in about two weeks.
[02:35:54.121 --> 02:35:56.063]  So, get in line to get it shipped out to you first.
[02:35:56.203 --> 02:36:01.866]  I'm sorry they had to expand the size of their FDA-approved laboratory to be able to supply us.
[02:36:01.886 --> 02:36:03.067]  They've never seen anything like this.
[02:36:03.527 --> 02:36:03.967]  So, it's great.
[02:36:03.987 --> 02:36:07.349]  We're getting high-quality products out and funding our operation.
[02:36:07.389 --> 02:36:08.790]  It was just a little 40-year
[02:36:10.231 --> 02:36:15.454]  Scientific, you know, specialist installation that we had do this, so they weren't ready to mass-produce it.
[02:36:15.814 --> 02:36:17.575]  But that is now, now happening.
[02:36:17.615 --> 02:36:21.458]  Infowarslife.com, or as I said, 888-253-3139.
[02:36:22.638 --> 02:36:26.501]  John McAfee is here with us, and whoismcafee.com is his site.
[02:36:26.901 --> 02:36:28.102]  So we got cut off by the break.
[02:36:29.042 --> 02:36:30.283]  You were getting into your device.
[02:36:30.343 --> 02:36:32.884]  I mean, tell the audience as much as you can tell them.
[02:36:32.904 --> 02:36:41.589]  You were telling me quite a bit, but I don't know if that was in confidence, about how revolutionary but also simple this is going to be and what it's going to do.
[02:36:42.990 --> 02:36:46.752]  The device is basically a hardware device that interfaces with your smartphone.
[02:36:47.432 --> 02:36:48.292]  You carry it in your pocket.
[02:36:48.332 --> 02:36:49.073]  It has no screen.
[02:36:49.153 --> 02:36:52.475]  It has an on-off switch and a little light to show that the battery is running and that's it.
[02:36:54.023 --> 02:37:10.534]  And we have an application that runs on your iPhone or your Android phone that when you want to switch from the internet to the secure network, you press a button and then you're now in our network, which is anybody else who has one of these devices within a quarter of a mile, you're communicating.
[02:37:11.014 --> 02:37:15.438]  And if you're in a city or a college campus, there may be thousands of those that are close by.
[02:37:16.338 --> 02:37:19.260]  Um, it's an information sharing network, it's a file sharing network.
[02:37:19.280 --> 02:37:20.621]  So it's like a new internet or a private?
[02:37:20.661 --> 02:37:24.703]  It's a new internet and it'll start out small of course because everyone won't have these things.
[02:37:25.083 --> 02:37:39.011]  But eventually, I mean, you switch from the current internet to the secure internet over and over and over and to begin with you might not be able to communicate with someone in India, but after a year when we get enough of these and the information is relayed,
[02:37:39.531 --> 02:37:40.852]  Then it'll be just like the internet.
[02:37:40.872 --> 02:37:44.914]  But it'll be able to get on the net as the first reason to then protect your identity.
[02:37:44.954 --> 02:37:45.554]  That's... Absolutely.
[02:37:45.654 --> 02:37:49.396]  It protects your identity and when you're on the secure part of the network, no one knows who you are.
[02:37:50.016 --> 02:37:57.359]  All of the data is encrypted and it's encrypted by a technique that the NSA has not been involved in, so they can't break it, they can't get into it.
[02:37:58.280 --> 02:38:02.381]  And neither the sender nor the receiver... Let me guess, does it have to deal with holograms?
[02:38:03.022 --> 02:38:03.882]  It does not, no sir.
[02:38:04.122 --> 02:38:04.362]  Okay.
[02:38:05.183 --> 02:38:06.523]  I was trying to... If it did, I wouldn't tell you, would I?
[02:38:08.516 --> 02:38:13.260]  No, no, I was talking to my dad about this, and he said, I bet it's a hologram interface.
[02:38:13.300 --> 02:38:15.142]  My dad's smarter than I am in some ways, but go ahead.
[02:38:15.442 --> 02:38:20.386]  No, so I'm not going to say for the simple reason that we don't want people to know.
[02:38:22.068 --> 02:38:23.309]  So it's going to be very secure.
[02:38:23.369 --> 02:38:35.279]  So neither the NSA, nor the CIA, nor the FBI, nor Army Intelligence, nor anyone can find out who you're talking to, what you're saying, and what you're exchanging, which is really what we should have that right anyway.
[02:38:35.619 --> 02:38:40.906]  Now, you're a trailblazer in your own right, obviously, but other great minds are going to hear this, or they probably already thought of it.
[02:38:41.387 --> 02:38:49.638]  Even if they try to stop you selling this here domestically, it's going to be a huge international market, and then other people are going to make clones, or knockoffs, and then other technologies.
[02:38:49.958 --> 02:38:51.000]  They're not going to be able to stop this.
[02:38:51.400 --> 02:38:53.921]  Well, they may stop me temporarily, of course.
[02:38:54.141 --> 02:38:55.802]  They may say, you can't sell this.
[02:38:56.222 --> 02:38:58.123]  And I'll say, fine.
[02:38:58.523 --> 02:39:00.304]  Your control stops at your boundaries.
[02:39:00.384 --> 02:39:02.124]  You have Canada and Mexico in the ocean.
[02:39:02.164 --> 02:39:03.245]  I'll sell it everywhere else.
[02:39:04.245 --> 02:39:05.546]  It will have to get here eventually.
[02:39:05.846 --> 02:39:08.907]  Any technology which is beneficial will eventually get here.
[02:39:08.967 --> 02:39:09.387]  We know that.
[02:39:09.807 --> 02:39:10.668]  It just may take time.
[02:39:10.908 --> 02:39:13.589]  The music industry is going to raise hell and complain.
[02:39:14.389 --> 02:39:15.930]  The movie industry is going to complain.
[02:39:16.730 --> 02:39:22.097]  You know, intellectual property has been way overplayed by them for the past 10 years.
[02:39:22.377 --> 02:39:23.038]  Well, think about it.
[02:39:23.058 --> 02:39:26.622]  They're trying to get world treaties that end free speech globally for them.
[02:39:27.043 --> 02:39:30.868]  They are encroaching on our rights in the name of their rights.
[02:39:30.928 --> 02:39:31.609]  I'm sick of it.
[02:39:32.049 --> 02:39:32.490]  Absolutely.
[02:39:33.010 --> 02:39:38.796]  And so, they are shutting down operations that are valid, useful things.
[02:39:39.416 --> 02:39:41.218]  It's like shutting down telephones.
[02:39:41.659 --> 02:39:46.103]  Because criminals are using it to covertly rob banks or whatever.
[02:39:46.343 --> 02:39:46.904]  It's insane.
[02:39:46.924 --> 02:39:51.648]  We can't protect ourselves to the point that we can't even use technology.
[02:39:51.668 --> 02:39:53.430]  Well, folks used to hack with a telephone.
[02:39:53.450 --> 02:39:55.352]  I mean, do you ban using telephones?
[02:39:55.452 --> 02:39:55.732]  That's right.
[02:39:55.752 --> 02:40:00.296]  In fact, the first one to do so was a gentleman named Captain Crunch, who got these little whistles.
[02:40:00.737 --> 02:40:06.221]  And he learned how to make tones on it for the old telephone so that he could make free long-distance calls.
[02:40:06.281 --> 02:40:07.703]  That was the first telephone hacking.
[02:40:07.903 --> 02:40:09.584]  Well, we didn't shut down the phones because of that.
[02:40:10.245 --> 02:40:10.505]  We didn't.
[02:40:10.525 --> 02:40:11.686]  We just arrested him.
[02:40:12.086 --> 02:40:13.307]  Isn't that the sensible thing to do?
[02:40:14.108 --> 02:40:19.371]  But now they're wanting us to shut down technologies like file sharing, which is very useful for everything.
[02:40:19.411 --> 02:40:24.114]  You have files, you've got photographs that you take on vacation that you want to share with your friends.
[02:40:24.134 --> 02:40:25.814]  You put it out in the cloud and they can share it.
[02:40:25.835 --> 02:40:31.418]  Do you want to stop that because people can put music that they haven't paid for on the net?
[02:40:31.558 --> 02:40:31.938]  That's right.
[02:40:31.958 --> 02:40:33.759]  You can't have prior restraint.
[02:40:34.279 --> 02:40:40.563]  I ran into anti-gun people at our Alamo open carry this Saturday and they said,
[02:40:41.443 --> 02:40:51.607]  You know, my daughter got shot at Aurora, and I said, I'm sorry for your daughter, but statistically, crimes using guns are down 49% because of good guys having guns, just department numbers.
[02:40:51.927 --> 02:40:55.608]  They didn't even deny that, but they still said, well, it's still gun owner's fault this happened.
[02:40:55.628 --> 02:41:00.310]  And I said, if somebody stabs somebody, is it the knife maker's fault?
[02:41:00.470 --> 02:41:08.173]  Or if I sell somebody a car, and they drive down the road and kill somebody, this putting the guilt on us when we didn't do it, it's just crazy.
[02:41:08.453 --> 02:41:10.194]  It's an authoritarianism!
[02:41:10.294 --> 02:41:10.654]  Absolutely.
[02:41:11.114 --> 02:41:15.196]  You know, I've owned and carried guns ever since I was 12 when my father took me hunting for the first time.
[02:41:16.396 --> 02:41:20.978]  And he taught me how to handle guns properly, and not to point them at people, and how to load them and unload them.
[02:41:21.678 --> 02:41:26.820]  And seriously, for the past 10 years, I have never been without a gun, except when I shower.
[02:41:27.400 --> 02:41:30.841]  And when I get paranoid sometimes, I don't shower, so my wife complains.
[02:41:30.981 --> 02:41:33.822]  And I've never pointed a gun at anyone.
[02:41:33.862 --> 02:41:35.143]  Certainly never shot at anybody.
[02:41:36.304 --> 02:41:39.166]  But it is, to me, a deterrent if we all carry guns.
[02:41:39.446 --> 02:41:42.048]  I lived in a town called Rodeo, New Mexico.
[02:41:42.068 --> 02:41:43.710]  A small town of a couple of hundred people.
[02:41:44.230 --> 02:41:45.331]  Everybody was armed there.
[02:41:45.551 --> 02:41:45.911]  Everybody.
[02:41:46.031 --> 02:41:46.492]  I love it!
[02:41:46.872 --> 02:41:48.193]  Well, they never had a problem.
[02:41:48.213 --> 02:41:50.575]  They never had a robbery in the grocery store.
[02:41:50.595 --> 02:41:51.296]  They never had anything.
[02:41:51.536 --> 02:41:55.939]  A criminal coming through town that, you know, pulls a gun out at a cafe.
[02:41:56.740 --> 02:41:58.421]  All the customers are going to pull a gun.
[02:41:58.982 --> 02:42:03.365]  Criminals are on record that they don't go to small towns and rural areas because they know.
[02:42:03.626 --> 02:42:03.926]  They know.
[02:42:04.366 --> 02:42:05.487]  And so what's wrong with that?
[02:42:05.567 --> 02:42:06.868]  And there's no violent crime there.
[02:42:06.888 --> 02:42:09.889]  We all carry guns, but I never saw a gun pulled and pointed.
[02:42:09.909 --> 02:42:10.950]  Well, you asked permission.
[02:42:10.990 --> 02:42:12.671]  If you could, you know, like, hey, I'm bringing a gun.
[02:42:12.691 --> 02:42:13.472]  We're like, well, you better.
[02:42:13.492 --> 02:42:14.312]  Right.
[02:42:14.332 --> 02:42:14.952]  That's what they said.
[02:42:14.972 --> 02:42:16.133]  So don't try anything here, they said.
[02:42:16.533 --> 02:42:17.134]  We're all armed.
[02:42:17.708 --> 02:42:20.611]  Well, no, but I mean, for us it's like having a pencil or a coffee cup.
[02:42:20.731 --> 02:42:21.372]  It's a tool.
[02:42:21.812 --> 02:42:22.613]  I sleep with mine.
[02:42:22.633 --> 02:42:25.916]  Now, I stopped sleeping with it in my hand for obvious reasons, okay?
[02:42:26.757 --> 02:42:27.498]  But I sleep with it.
[02:42:27.518 --> 02:42:28.759]  Oh, then it gets all lonely.
[02:42:28.980 --> 02:42:29.520]  Yeah, you know what?
[02:42:30.021 --> 02:42:33.104]  Nightmares and things like that, it's pretty scary.
[02:42:33.164 --> 02:42:33.484]  No more.
[02:42:33.504 --> 02:42:35.266]  It's not going to be in your hand anymore.
[02:42:37.228 --> 02:42:39.590]  If I lay it next to me here on the bed, that's okay.
[02:42:40.391 --> 02:42:42.474]  Um, but I'm always with a gun.
[02:42:43.094 --> 02:42:43.635]  And why not?
[02:42:43.795 --> 02:42:45.737]  I mean, the criminals have guns.
[02:42:45.897 --> 02:42:49.241]  Well, off record, you've had a lot of issues, obviously.
[02:42:49.561 --> 02:42:49.942]  Of course.
[02:42:50.042 --> 02:42:55.187]  And I, you know, I mean, for a month and a half, the Belizean government was actively trying to shoot me.
[02:42:55.267 --> 02:42:57.770]  And why shouldn't I carry guns?
[02:42:57.830 --> 02:42:59.212]  And why shouldn't I be able to protect myself?
[02:42:59.232 --> 02:43:01.054]  Well, why are they allowed to have guns, but we aren't?
[02:43:01.790 --> 02:43:02.711]  That's the problem, isn't it?
[02:43:02.891 --> 02:43:03.432]  And here's the thing.
[02:43:03.732 --> 02:43:07.676]  If you pass a law saying we can't have guns, I promise you, the criminals don't care.
[02:43:07.696 --> 02:43:08.978]  They're already breaking the law.
[02:43:08.998 --> 02:43:11.580]  Do you think they care if they're carrying an illegal weapon?
[02:43:11.781 --> 02:43:12.621]  That's so absurd.
[02:43:12.902 --> 02:43:16.285]  So we're not going to take it out of the hands of the people who are going to do damage with guns.
[02:43:16.806 --> 02:43:21.671]  We're taking it out of the hands of people who protect themselves from those people who are trying to do damage.
[02:43:21.691 --> 02:43:22.652]  So, I don't know.
[02:43:23.212 --> 02:43:27.254]  I'm going to have my gun in my hand except when I'm sleeping, or in my pocket.
[02:43:27.474 --> 02:43:28.974]  I've got one here now, obviously.
[02:43:28.994 --> 02:43:34.056]  As long as I can, because it's my right.
[02:43:34.076 --> 02:43:39.318]  But it goes back to rural areas where you had grizzly bears, or the immigrants were fighting with the natives.
[02:43:40.198 --> 02:43:42.919]  It came down to you better have a gun on you or you could get killed.
[02:43:43.120 --> 02:43:43.920]  Or you would get killed.
[02:43:44.660 --> 02:43:45.461]  It's a fact of life.
[02:43:45.521 --> 02:43:50.205]  I mean, you know, the world is a dangerous place, especially outside of our comfort zone.
[02:43:50.225 --> 02:43:51.146]  Well, here's my issue.
[02:43:51.166 --> 02:44:01.195]  We're not worried about death threats around here and stuff, because somebody ever tries to come around here with something, I mean, anybody wants to carry a gun in their briefcase, or CHL, you name it, folks are packing around here.
[02:44:01.235 --> 02:44:01.415]  Right.
[02:44:01.716 --> 02:44:04.598]  And that's just the way it is, and it's peaceful, it's happy, and everybody's friendly.
[02:44:04.618 --> 02:44:04.778]  Right.
[02:44:04.878 --> 02:44:07.120]  If someone does come in here, I'll stand with you with my gun, alright?
[02:44:11.348 --> 02:44:11.828]  Ready to go.
[02:44:12.549 --> 02:44:15.611]  You know, I like revolvers myself, just because they're, you know, you know.
[02:44:16.031 --> 02:44:17.732]  I do too, and I prefer the hammerless.
[02:44:17.812 --> 02:44:18.032]  Oh, really?
[02:44:18.052 --> 02:44:19.653]  I didn't even know that's what you had.
[02:44:19.673 --> 02:44:20.794]  Well, I've got all kinds of guns.
[02:44:21.214 --> 02:44:22.975]  I carry different guns for different occasions.
[02:44:23.075 --> 02:44:23.395]  It's loaded.
[02:44:23.415 --> 02:44:25.376]  Here, I'll let you... I notice yours is not.
[02:44:25.396 --> 02:44:26.097]  There you go.
[02:44:26.934 --> 02:44:27.254]  Alright.
[02:44:27.975 --> 02:44:31.238]  I like a .357 just because in a stressful situation.
[02:44:31.338 --> 02:44:33.379]  Oh yeah, oh yeah.
[02:44:33.479 --> 02:44:35.761]  A .357, you know, in a stressful situation is good.
[02:44:35.941 --> 02:44:37.803]  It's got the best penetration for something like this.
[02:44:37.823 --> 02:44:39.724]  No question, but that's a little lighter to carry.
[02:44:40.105 --> 02:44:41.046]  It's beautiful, it's beautiful.
[02:44:41.446 --> 02:44:48.071]  So, and the hammerless variety, you know, so many times you pull your gun out of your pocket, not to point it at someone, just at the end of the day, and the hammer gets caught on your pocket.
[02:44:48.091 --> 02:44:48.832]  But look at our guns!
[02:44:49.092 --> 02:44:49.693]  They're friendly.
[02:44:49.713 --> 02:44:52.075]  They're hanging out together right there.
[02:44:52.095 --> 02:44:53.275]  We got a document cam shot on that?
[02:44:54.272 --> 02:44:59.394]  In fact, we'll put them over here by you, and they can just have some time together.
[02:44:59.434 --> 02:45:03.255]  Look at that, that's like powerful, they're like exchanging.
[02:45:03.315 --> 02:45:04.436]  I have some .357s too.
[02:45:04.736 --> 02:45:09.858]  I tell you what the finest little carry gun is, is the new Ruger, that little micro .380.
[02:45:09.898 --> 02:45:12.959]  It doesn't carry a bunch of a punch, but you know.
[02:45:12.999 --> 02:45:15.240]  One of my friend's wives carries that in her purse.
[02:45:15.580 --> 02:45:17.321]  Yeah, well I carry one in each pocket sometimes.
[02:45:17.721 --> 02:45:20.381]  Because they're so light you can't see them, you don't even know you're carrying them.
[02:45:21.182 --> 02:45:24.142]  Um, you know, seven rounds, 380, 380's not a bad gun.
[02:45:24.162 --> 02:45:28.384]  James Bond used the Beretta 380, remember that, in the first James Bond movie?
[02:45:28.844 --> 02:45:30.104]  They tried to give him a different gun.
[02:45:30.144 --> 02:45:31.645]  You're like an adventurer, aren't you?
[02:45:32.865 --> 02:45:34.025]  What made you go down to Belize?
[02:45:34.705 --> 02:45:35.446]  I guess adventure.
[02:45:35.906 --> 02:45:36.226]  Why not?
[02:45:37.286 --> 02:45:39.907]  You know, I think we might live once, just once.
[02:45:40.467 --> 02:45:42.088]  And if that's the case, I don't want to miss anything.
[02:45:42.108 --> 02:45:43.528]  I don't want to miss anything, Alex.
[02:45:45.643 --> 02:45:49.384]  Without getting into your security and things, you're traveling around the U.S.
[02:45:49.404 --> 02:45:49.764]  right now?
[02:45:49.784 --> 02:45:50.244]  I am.
[02:45:50.684 --> 02:45:51.624]  I'm traveling with security.
[02:45:52.244 --> 02:45:58.046]  And because of an incident that happened recently, I've beefed it up, and I'm traveling with some very serious security now.
[02:45:58.666 --> 02:45:59.406]  I did notice that.
[02:45:59.426 --> 02:46:00.286]  Well, that's a good thing.
[02:46:01.286 --> 02:46:06.987]  But, I mean, going back, obviously you were a computer programmer, I think worked at NASA in places, going over your bio.
[02:46:07.728 --> 02:46:10.728]  I mean, do you have any shadowy background that you think they might be after you for?
[02:46:10.748 --> 02:46:14.609]  I mean, not shadowy bad, but secretive stuff.
[02:46:15.503 --> 02:46:19.286]  Well, I mean, I had a top-secret security clearance for a while when I worked at NASA.
[02:46:19.527 --> 02:46:23.890]  And I did work on some black programs, but nothing that anyone wanted to off me for.
[02:46:23.910 --> 02:46:26.112]  I think my biggest concern is Belize.
[02:46:26.192 --> 02:46:29.015]  You know, I ran afoul of the Belizean government.
[02:46:29.055 --> 02:46:32.858]  And I came back and I stated some things that maybe should not have been stated.
[02:46:33.118 --> 02:46:35.581]  That the Prime Minister ordered the death of Arthur Young.
[02:46:36.141 --> 02:46:39.944]  That John Salivar was selling passports illegally.
[02:46:40.624 --> 02:46:47.068]  And this is the Minister of National Security, he's in charge of the army and the police and of course the Prime Minister is in charge of everything.
[02:46:47.989 --> 02:46:53.012]  They're not happy about that and they're afraid that if I provide more evidence the entire government will unravel.
[02:46:53.572 --> 02:47:00.837]  So obviously I have to think that maybe in the back of their minds they would feel better if I wasn't here.
[02:47:01.698 --> 02:47:03.539]  Well I know you talk... Is that paranoia?
[02:47:03.559 --> 02:47:03.879]  May I ask you?
[02:47:03.919 --> 02:47:05.000]  No I don't think that's paranoia.
