[00:00:08.116 --> 00:00:10.365]  Oh, yeah.
[01:16:02.717 --> 01:16:05.037]  Hi, are you going to take my guns today?
[01:16:05.137 --> 01:16:06.258]  Yes, I am.
[01:16:06.518 --> 01:16:09.259]  Give me all your guns, Mr. and Mrs. America.
[01:16:09.279 --> 01:16:09.339]  Eww!
[01:16:10.499 --> 01:16:11.239]  I mean, eww!
[01:16:11.459 --> 01:16:13.480]  Talk about despicable and disgusting.
[01:16:15.527 --> 01:16:17.869]  Oh, here's the scorecard.
[01:16:17.929 --> 01:16:20.831]  How many rights have Americans really lost?
[01:16:21.332 --> 01:16:21.752]  There it is.
[01:16:21.772 --> 01:16:22.913]  That's from Washington's blog.
[01:16:22.953 --> 01:16:23.714]  I mean, great stuff.
[01:16:23.734 --> 01:16:25.536]  And then, you know, as Gerald was talking about...
[01:16:27.247 --> 01:16:29.749]  Throughout the interview today, gold and silver.
[01:16:30.069 --> 01:16:32.270]  We have a great special from Midas Resources.
[01:16:32.350 --> 01:16:35.012]  Two silver dollars at cost for $72.
[01:16:35.072 --> 01:16:40.756]  Plus you get the American Dream film, plus the Obama deception, plus the book, Dishonest Money.
[01:16:40.996 --> 01:16:44.438]  So even if you have these, you could pass them out and educate some people.
[01:16:44.798 --> 01:16:51.863]  Because, you know, American Dream's a little over 30 minutes long, a lot of great information, and it kind of gives you, it's a great primer to like,
[01:16:52.717 --> 01:16:55.378]  Slap you over the head and say, hey, look, here's the Federal Reserve.
[01:16:56.018 --> 01:16:57.358]  You know, this is how it all started.
[01:16:57.558 --> 01:16:58.279]  Red Shield.
[01:16:58.319 --> 01:16:59.059]  What does that mean?
[01:16:59.319 --> 01:17:00.299]  Well, it's Rothschild.
[01:17:00.579 --> 01:17:01.679]  The Obama deception.
[01:17:02.120 --> 01:17:11.502]  This breaks through the left-right paradigm because Alex did so many documentaries against the Bush administration, and then Obama came in, and in March of 2009, we released this.
[01:17:11.522 --> 01:17:11.742]  Okay?
[01:17:14.935 --> 01:17:18.038]  And it has everything in there, and everything that Obama's basically done.
[01:17:18.479 --> 01:17:22.963]  We were even talking about him going into Africa back then, and now it's all coming true.
[01:17:23.023 --> 01:17:23.864]  We're in Africa.
[01:17:24.064 --> 01:17:26.186]  We're full-tilt boogie.
[01:17:26.246 --> 01:17:30.530]  The book Dishonest Money, you can get that all by going to MidasResources.com.
[01:17:30.570 --> 01:17:31.511]  There's the phone number 800-686-2237.
[01:17:31.571 --> 01:17:32.772]  Get your gold and silver.
[01:17:35.575 --> 01:17:42.640]  And if anybody from Cyprus out there did use gold and silver in a transaction during this crazy time, you know, that you guys are going through, send me an email.
[01:17:42.680 --> 01:17:44.301]  I'd like to get you on the show to talk about it.
[01:17:44.801 --> 01:17:46.923]  RobD at InfoWars.com.
[01:17:47.083 --> 01:17:49.324]  RobD at InfoWars.com.
[01:17:50.045 --> 01:18:01.472]  If you know somebody out there who's been, or if you yourself have been in, you know, a time where they were, you're in a different country and they suddenly cut off the money supply or something, and you're able to use gold and silver, let's share those stories.
[01:18:01.492 --> 01:18:04.114]  Let's, you know, I have silver.
[01:18:04.134 --> 01:18:04.735]  I don't have gold.
[01:18:06.027 --> 01:18:11.429]  I'm not heavy in the pockets like that, and I didn't get in early enough when gold was inexpensive.
[01:18:11.450 --> 01:18:12.870]  But I was getting into silver.
[01:18:12.910 --> 01:18:18.613]  I've been getting into silver, and silver's a great way to go, especially if you don't have a lot of money.
[01:18:18.633 --> 01:18:21.694]  You only have, you know, maybe 50 bucks a week to put aside.
[01:18:21.914 --> 01:18:22.655]  Get you some silver.
[01:18:22.675 --> 01:18:25.636]  It's a great tool to have, and you never know if you're going to need it.
[01:18:26.176 --> 01:18:33.660]  And it's better to have it, and even if they take the dollar for some reason, well, at least you have some reserves in silver that you can cash in.
[01:18:34.740 --> 01:18:35.481]  For anything like that.
[01:18:36.262 --> 01:18:42.389]  One more thing, if you're watching this on YouTube, please go to PrisonPlanet.TV and sign up for a membership.
[01:18:42.449 --> 01:18:43.571]  It's $5.95 a month.
[01:18:43.651 --> 01:18:45.133]  We have a 15-day free trial.
[01:18:45.593 --> 01:18:50.879]  You've got the Alex Jones Radio Show, you have the nightly news, you have special reports, all the movies.
[01:18:51.440 --> 01:18:55.144]  We even have some films that we didn't produce ourselves, but we do carry at the InfoWars store.
[01:18:55.164 --> 01:18:59.149]  We have United We Fall, which is from Dan Dixon, Press for Truth, and Don't Tread on Me.
[01:18:59.169 --> 01:19:00.510]  It's about the Tea Party movement.
[01:19:00.610 --> 01:19:04.174]  So, you know, a lot of stuff there on PrisonPlanet.tv.
[01:19:04.655 --> 01:19:07.738]  It is the way we fund the lights, we fund the cameras.
[01:19:09.460 --> 01:19:09.980]  The suit?
[01:19:10.420 --> 01:19:16.602]  Actually, Jones told me to go out and buy a new jacket, so I went out and got this jacket, which I've been wearing for the last few months, along with the other stuff.
[01:19:17.242 --> 01:19:20.863]  And, you know, we definitely appreciate your support out there.
[01:19:21.683 --> 01:19:22.724]  We're trying to get the truth out.
[01:19:22.764 --> 01:19:30.866]  We're trying to bring you the people out there, like Gerald Cilente, like Paul Craig Roberts, the other great thinkers that we've had, Mike Adams.
[01:19:31.286 --> 01:19:35.587]  Getting all these people in here takes time, it does take money, and we appreciate your support.
[01:19:36.087 --> 01:19:38.369]  For joining us at PrisonPlanet.tv.
[01:19:38.409 --> 01:19:41.792]  Plus, you get the InfoWars Nightly News when it comes out at 7 p.m.
[01:19:41.812 --> 01:19:45.314]  Central every night, because it comes out on YouTube the next day.
[01:19:45.515 --> 01:19:48.757]  We have our YouTube guy out in Oregon who does that for us.
[01:19:49.498 --> 01:19:52.100]  And say a little hi to Dave out there.
[01:19:52.580 --> 01:19:54.762]  Anyway, that's it for the InfoWars Nightly News.
[01:19:54.822 --> 01:19:55.523]  I'm Rob Dew.
[01:19:55.583 --> 01:19:58.125]  Thanks to Paul Watson for doing the news, and we will see you next week.
