[00:00:00.429 --> 00:00:04.212]  2024.
[04:52:45.473 --> 04:52:47.214]  It was so easy.
[04:52:47.274 --> 04:52:48.215]  These people are so pathetic.
[04:52:48.255 --> 04:52:49.956]  I'm like, you don't even have a law or an order.
[04:52:50.396 --> 04:52:52.838]  I just had like the security company check the law and they backed off.
[04:52:53.138 --> 04:52:54.879]  Everybody's like, oh God, well then it's not a problem.
[04:52:54.919 --> 04:52:56.380]  No, they're trying to shut it down.
[04:52:56.440 --> 04:53:00.382]  This is, so even though the first attack is weak, it means they're doing it.
[04:53:00.783 --> 04:53:01.743]  So I'm going to explain that.
[04:53:02.144 --> 04:53:03.765]  It's like, oh, well then you're still here.
[04:53:04.585 --> 04:53:09.916]  Yeah, so we caught them and now they're doing it, so they're going to come back.
[04:53:10.297 --> 04:53:14.405]  And again, let's move away from InfoWars, folks, because I'm just a person.
[04:53:15.868 --> 04:53:17.849]  They're trying to start a nuclear war.
[04:53:18.189 --> 04:53:19.710]  They're going crazy after Trump.
[04:53:20.050 --> 04:53:26.613]  The fact that they so recklessly went after us shows that they are more dangerous because they're not smart.
[04:53:27.113 --> 04:53:27.773]  That's my issue.
[04:53:27.853 --> 04:53:29.254]  I don't look at them and say, they're pathetic.
[04:53:29.314 --> 04:53:30.054]  I just beat them.
[04:53:30.454 --> 04:53:30.995]  I'm so smart.
[04:53:31.035 --> 04:53:33.416]  I go, whoa, these people are dangerous.
[04:53:33.456 --> 04:53:34.016]  They're caged.
[04:53:34.056 --> 04:53:35.937]  They're like a feral hog in a cage.
[04:53:36.497 --> 04:53:39.379]  You're going to reach into a cage and grab a feral hog?
[04:53:39.459 --> 04:53:39.999]  No, you're not.
[04:53:40.059 --> 04:53:41.540]  Because that's very, very dangerous.
[04:53:41.841 --> 04:53:42.581]  So that's where they're at.
[04:53:42.741 --> 04:53:43.562]  And they're on their spurs.
[04:53:43.942 --> 04:53:44.222]  Got it.
[04:53:45.363 --> 04:53:46.264]  But we've got to match them.
[04:53:46.464 --> 04:53:49.085]  And because of what you said, you have a vision, right?
[04:53:49.186 --> 04:53:50.226]  And you do have anointment.
[04:53:50.707 --> 04:53:51.447]  And you have that vision.
[04:53:51.807 --> 04:53:53.588]  That vision is what we call being left to bang.
[04:53:53.649 --> 04:53:55.250]  So the bang is the IED in the road.
[04:53:55.910 --> 04:53:57.251]  You're seeing it before you get there.
[04:53:57.371 --> 04:53:58.071]  I learned to do that.
[04:53:58.152 --> 04:54:00.993]  When my truck got blown up, I learned how to be really good with IEDs.
[04:54:01.013 --> 04:54:01.574]  How to avoid them.
[04:54:01.954 --> 04:54:03.335]  Because you pay attention to cues.
[04:54:03.375 --> 04:54:05.697]  And when you get two or three cues, you don't go down that street.
[04:54:06.477 --> 04:54:07.617]  And you start figuring out how to move.
[04:54:07.637 --> 04:54:09.878]  You learn, you can't even quantify it.
[04:54:09.898 --> 04:54:11.779]  Your brain is now, you just know.
[04:54:12.239 --> 04:54:12.999]  It's a heuristic.
[04:54:13.159 --> 04:54:13.820]  It's a heuristic.
[04:54:13.860 --> 04:54:15.560]  Heuristic comes from the Greek word Eureka.
[04:54:15.620 --> 04:54:16.040]  I found it.
[04:54:16.481 --> 04:54:17.521]  So it's a heuristic.
[04:54:17.561 --> 04:54:23.783]  And when you have a heuristic, and you have the Holy Spirit then whispering in your ear, that still small voice telling you, hey bro, check it out.
[04:54:23.983 --> 04:54:24.544]  Don't do this.
[04:54:24.824 --> 04:54:25.944]  And here's what's happening over here.
[04:54:26.504 --> 04:54:31.626]  Collectively though, collectively it makes us extremely dangerous to the enemy because... And they know that.
[04:54:31.666 --> 04:54:32.767]  It's not about how great we are.
[04:54:32.807 --> 04:54:33.887]  They are afraid of this power.
[04:54:34.147 --> 04:54:35.848]  That's why they're trying to squash the book.
[04:54:36.028 --> 04:54:38.190]  They're talking about certain chapters of the book.
[04:54:38.310 --> 04:54:42.713]  It's scary to them because you're talking about the Zionists and things like that.
[04:54:42.733 --> 04:54:43.573]  Well, that scares them.
[04:54:43.914 --> 04:54:44.834]  Don't talk about that.
[04:54:45.194 --> 04:54:46.876]  Well, then we're going to make it illegal eventually.
[04:54:46.976 --> 04:54:53.120]  I don't say they're doing that right now, but I'm just looking at what happened in Germany with Bibles and I'm just saying.
[04:54:53.820 --> 04:54:56.842]  They're using Zionism and Israel as a template to make us fight.
[04:54:57.343 --> 04:54:57.803]  It's happening.
[04:54:58.403 --> 04:55:01.465]  It's a Hegelian dialectic and a synthesis is being created through that.
[04:55:01.585 --> 04:55:02.446]  Well, that's another question.
[04:55:02.466 --> 04:55:03.387]  If you've got time, we'll keep going.
[04:55:04.587 --> 04:55:13.590]  I'm not anti-Israel, but clearly Israel is a cog founding Hamas, working with Iran, standing down for seven and a half hours, when attack helicopters are ten minutes away.
[04:55:14.150 --> 04:55:15.070]  That was staged.
[04:55:15.590 --> 04:55:19.992]  So then they do all this, they won't free the hostages, they're gonna ship them here.
[04:55:20.492 --> 04:55:24.613]  This is part of a... I think that's why Iran killed their president, because I think they found out he was working with Israel.
[04:55:24.975 --> 04:55:29.878]  All religions have been, in many ways, all religions have a certain element of being usurped.
[04:55:30.519 --> 04:55:34.621]  The Catholic Charities on the border, the HIAC, you know, Michael Yon talks about.
[04:55:34.641 --> 04:55:35.442]  Yeah, the Jewish group.
[04:55:35.482 --> 04:55:35.922]  Jewish group.
[04:55:36.322 --> 04:55:38.764]  These things have been usurped using the name of religion.
[04:55:39.164 --> 04:55:40.625]  So, we need to get away from that.
[04:55:40.705 --> 04:55:43.127]  We just need to talk about the Holy Spirit and God.
[04:55:43.527 --> 04:55:44.748]  And that's pretty much it, right?
[04:55:45.228 --> 04:55:46.109]  That's just the way it is.
[04:55:46.389 --> 04:55:47.630]  I respect all religions.
[04:55:48.050 --> 04:55:48.350]  Exactly.
[04:55:48.370 --> 04:55:52.313]  Whether you're Muslim, Christian, Jewish, Hindu, whatever, God's real bow down right now.
[04:55:52.853 --> 04:55:57.737]  God is real, there is a Holy Spirit, works with God, and it's real.
[04:55:58.117 --> 04:55:59.578]  And Jesus Christ is my Savior.
[04:56:00.515 --> 04:56:03.758]  If you don't believe in Jesus Christ, the only thing I can do is tell you about him.
[04:56:03.978 --> 04:56:04.519]  Because I love him.
[04:56:05.139 --> 04:56:05.820]  That's the only thing I can do.
[04:56:05.920 --> 04:56:06.500]  Well, they fear it.
[04:56:06.580 --> 04:56:07.801]  Satan is real.
[04:56:07.881 --> 04:56:08.742]  It has the power.
[04:56:09.163 --> 04:56:18.050]  I'm not going to tell you who, but very multiple famous people, like the biggest names in America, who weren't even Christians five years ago, got demonically attacked.
[04:56:18.951 --> 04:56:21.073]  And then they cried out to Jesus and it went away.
[04:56:21.493 --> 04:56:22.494]  So this is how real it is.
[04:56:23.555 --> 04:56:24.215]  Say his name.
[04:56:25.376 --> 04:56:27.678]  Guys, I pledge to not tell you the names.
[04:56:28.464 --> 04:56:30.627]  Who are the other... It's not Joe Rogan.
[04:56:31.028 --> 04:56:32.810]  Who are the other two biggest people in America?
[04:56:33.371 --> 04:56:34.212]  It's not Elon Musk.
[04:56:34.753 --> 04:56:35.534]  Who else would it be?
[04:56:35.694 --> 04:56:36.495]  Is it Donald Trump?
[04:56:36.555 --> 04:56:36.795]  Is it...
[04:56:38.980 --> 04:56:40.021]  Is it Tucker Carlson?
[04:56:40.061 --> 04:56:43.603]  I'm not going to tell you the name, but they have literally didn't believe in God.
[04:56:43.623 --> 04:56:45.124]  They were anti-God.
[04:56:45.144 --> 04:56:45.965]  They said it was real.
[04:56:46.225 --> 04:56:49.687]  They literally got attacked, and then God said, cry out to Jesus, and the thing went away.
[04:56:50.108 --> 04:56:56.172]  Literally in their rooms, a black shadow attacks them and rips their skin, and they're bleeding everywhere.
[04:56:56.272 --> 04:56:59.534]  I mean, guys, strike me down, God, if I'm lying.
[04:56:59.654 --> 04:57:00.234]  I'm not lying.
[04:57:00.494 --> 04:57:01.615]  I'm not going to tell you who this happened to.
[04:57:01.995 --> 04:57:04.477]  These people are being demonically attacked.
[04:57:04.817 --> 04:57:06.098]  This is hell.
[04:57:06.118 --> 04:57:08.580]  The Bible says at the end days, it's being opened right now.
[04:57:09.120 --> 04:57:12.445]  The spiritual is actually more real than the tactile.
[04:57:12.465 --> 04:57:13.626]  Yeah, we're the only third dimension.
[04:57:13.646 --> 04:57:14.247]  There's all the others.
[04:57:14.848 --> 04:57:15.088]  That's it.
[04:57:15.368 --> 04:57:19.553]  And if we're going to talk about that, then we have to talk about the more
[04:57:20.410 --> 04:57:21.150]  How it's more real.
[04:57:21.691 --> 04:57:25.052]  And when you start to see in it, when you start to feel it, then it's more real.
[04:57:25.072 --> 04:57:28.413]  So I've had a lot of psychic experiences, and the best soldiers I know have all had them.
[04:57:28.453 --> 04:57:32.215]  So, don't call it psychic, over-the-horizon, God information.
[04:57:32.615 --> 04:57:37.757]  What have you had where you're like, you're like just walking along, you're like, right there, the guy's about to kill you, the guy's right there.
[04:57:37.777 --> 04:57:38.517]  That's happened to me.
[04:57:38.818 --> 04:57:40.258]  Like, have you had those experiences?
[04:57:40.318 --> 04:57:40.738]  Absolutely.
[04:57:41.459 --> 04:57:41.939]  All the time.
[04:57:41.999 --> 04:57:45.020]  I mean, it is, when you walk in them, you have more.
[04:57:45.400 --> 04:57:47.541]  When you understand it, you have more, because you can ask for it.
[04:57:47.561 --> 04:57:48.141]  It says seek.
[04:57:48.261 --> 04:57:49.042]  No, you're dialed in.
[04:57:49.082 --> 04:57:49.502]  You're dialed in.
[04:57:50.042 --> 04:57:50.603]  You shall find.
[04:57:51.063 --> 04:57:52.604]  Knock and the door shall be opened unto you.
[04:57:52.624 --> 04:57:53.325]  So, give us a story.
[04:57:54.165 --> 04:58:01.971]  So, you know, the next IED would be in Afghanistan and we're coming down south to Ghazni and we had MRAPs at that point.
[04:58:02.031 --> 04:58:02.872]  These weren't Humvees.
[04:58:03.192 --> 04:58:11.078]  And we're going south and it was just a, I know that this is, because this looks like this, I got eyes to see, this is a discernment, okay?
[04:58:11.778 --> 04:58:12.378]  It's discernment.
[04:58:12.479 --> 04:58:14.400]  The Holy Spirit's telling you there's something wrong here.
[04:58:14.420 --> 04:58:15.601]  Sometimes people say... You don't got to sell me.
[04:58:15.701 --> 04:58:17.062]  It's a sixth sense, right?
[04:58:17.102 --> 04:58:17.922]  The hair stands up.
[04:58:18.343 --> 04:58:19.083]  The hair stands up.
[04:58:19.463 --> 04:58:20.184]  And you say, stop.
[04:58:20.424 --> 04:58:20.684]  All right?
[04:58:21.305 --> 04:58:24.907]  So I'm the truck, the lead truck, because they know that I'm good with IDs after being blown up.
[04:58:25.588 --> 04:58:26.588]  Doc, we want you in the front.
[04:58:27.049 --> 04:58:27.989]  OK, so then I'm watching.
[04:58:28.409 --> 04:58:30.071]  And it's just, at that point,
[04:58:30.831 --> 04:58:31.111]  Stop.
[04:58:31.331 --> 04:58:31.992]  Stop the vehicle.
[04:58:32.212 --> 04:58:33.233]  Get the EOD guys out.
[04:58:33.333 --> 04:58:34.093]  They go do their job.
[04:58:34.213 --> 04:58:36.655]  Yeah, we got 10,000 pounds of organophosphate in this ditch.
[04:58:37.035 --> 04:58:40.818]  Which would send a... And what... it was just... you just knew?
[04:58:41.218 --> 04:58:41.539]  Just knew.
[04:58:42.159 --> 04:58:43.100]  Yeah, because you're sensing it.
[04:58:43.120 --> 04:58:43.960]  And you've been there before.
[04:58:43.980 --> 04:58:47.062]  And they all know the FBI and everybody secretly uses psychics.
[04:58:47.343 --> 04:58:48.784]  Not the fake ones on TV, the real ones.
[04:58:48.824 --> 04:58:50.265]  Like, they know.
[04:58:50.585 --> 04:58:57.249]  There's a name for that where they can remote view and they can do things and they can use... Stanley Kubrick was a big remote viewer.
[04:58:57.630 --> 04:58:58.390]  That's a big secret.
[04:58:58.430 --> 04:58:59.371]  I learned from my daughter.
[04:58:59.671 --> 04:59:02.854]  So, I know about those programs, the men who stare with goats, that was at Fort Bragg.
[04:59:02.894 --> 04:59:04.916]  I made a joke about it, but the point, it's all real.
[04:59:05.196 --> 04:59:10.060]  So, but the thing is, you were literally, after you got dialed in, you just said, what did you see on there?
[04:59:10.100 --> 04:59:13.203]  Was there any temporal thing, or was it just like, stop, there's a bomb right there?
[04:59:13.623 --> 04:59:14.584]  Stop, there's a bomb right there.
[04:59:14.624 --> 04:59:19.108]  But this is, now that's the military sense, but in the other senses,
[04:59:19.628 --> 04:59:20.688]  But what did you pick up?
[04:59:20.708 --> 04:59:22.169]  Because you were saying, well, someone else said it.
[04:59:22.529 --> 04:59:22.889]  I get it.
[04:59:23.049 --> 04:59:23.889]  God gives us clues.
[04:59:23.909 --> 04:59:24.189]  No, no, no.
[04:59:24.209 --> 04:59:27.810]  There are certain things that you would look for and say, there's an aiming stake over there, or there's this or that.
[04:59:27.850 --> 04:59:28.531]  We're in a desert.
[04:59:28.571 --> 04:59:30.431]  This is not like we're in a city.
[04:59:30.791 --> 04:59:32.852]  We're in a desert.
[04:59:32.952 --> 04:59:37.113]  And so there wasn't anything that I saw that I said, oh, there's some disturbed dirt there.
[04:59:37.153 --> 04:59:37.733]  This wasn't that.
[04:59:37.773 --> 04:59:38.573]  This was just stop.
[04:59:38.613 --> 04:59:39.394]  This doesn't look right.
[04:59:39.454 --> 04:59:40.294]  This doesn't feel right.
[04:59:40.894 --> 04:59:42.215]  I didn't see anything particular.
[04:59:42.355 --> 04:59:42.835]  Exactly.
[04:59:43.215 --> 04:59:45.136]  And I, because we're limited.
[04:59:45.156 --> 04:59:46.617]  We're not God, but God's telling us.
[04:59:46.917 --> 04:59:47.518]  That's what I've learned.
[04:59:47.558 --> 04:59:48.939]  Like, I don't even see what it is.
[04:59:49.379 --> 04:59:50.560]  I'm just told stop.
[04:59:51.220 --> 04:59:51.700]  Exactly.
[04:59:51.740 --> 04:59:53.241]  God's like, look, this is what it is.
[04:59:53.681 --> 04:59:54.702]  And that's what's so amazing.
[04:59:54.742 --> 04:59:55.602]  We are eternal beings.
[04:59:55.622 --> 04:59:56.503]  That's great news.
[04:59:56.843 --> 04:59:57.844]  Like, this is amazing.
[04:59:58.547 --> 05:00:01.208]  If you walk in it, you'll have the ears to hear, eyes to see.
[05:00:01.228 --> 05:00:01.569]  You will.
[05:00:02.029 --> 05:00:07.091]  It's just that it takes a while to develop that, but you can get it like that if you accept it.
[05:00:07.111 --> 05:00:08.072]  But you've got to take a knee.
[05:00:08.152 --> 05:00:10.253]  I was about to say, I said that on the show.
[05:00:10.793 --> 05:00:12.214]  I would ignore this my whole life.
[05:00:13.114 --> 05:00:17.116]  And now, I finally got to the point where I just, I take the orders.
[05:00:17.236 --> 05:00:18.377]  Like, I don't even question.
[05:00:18.837 --> 05:00:19.878]  And it's incredible.
[05:00:20.118 --> 05:00:21.499]  That's the obedience over sacrifice.
[05:00:22.099 --> 05:00:26.081]  When you exhibit that, sometimes it's, you're in a wilderness, sometimes you're not.
[05:00:26.501 --> 05:00:28.082]  But I'll tell you, when you walk in that,
[05:00:28.602 --> 05:00:29.444]  There's power in that.
[05:00:30.526 --> 05:00:33.432]  You have the authorities to have the powers that Jesus Christ had.
[05:00:33.813 --> 05:00:35.476]  He says, you will have them greater than me.
[05:00:35.857 --> 05:00:36.558]  To his apostles.
[05:00:36.738 --> 05:00:37.219]  To our men.
[05:00:38.086 --> 05:00:39.166]  You will have them greater than me.
[05:00:39.226 --> 05:00:39.887]  That's scary.
[05:00:40.067 --> 05:00:41.107]  He wants to give you that.
[05:00:41.527 --> 05:00:42.988]  But we don't, we don't walk in it.
[05:00:43.028 --> 05:00:43.848]  We don't ask for it.
[05:00:43.948 --> 05:00:44.689]  Exactly.
[05:00:44.709 --> 05:00:46.929]  That's what I'm now getting is the enemy's coming in like a flood.
[05:00:46.949 --> 05:00:48.450]  God doesn't have a standard against it.
[05:00:48.790 --> 05:00:52.171]  The more I submit, it's like every day it's getting crazy.
[05:00:52.231 --> 05:01:02.015]  It's like... If we were to flood this world with the Holy Spirit and the love for mankind between us, we would overwhelm them and they would literally probably just melt.
[05:01:02.315 --> 05:01:02.675]  I don't know.
[05:01:02.695 --> 05:01:03.716]  That's why they're creating all the hate.
[05:01:04.116 --> 05:01:05.037]  That's why they're creating the hate.
[05:01:05.057 --> 05:01:09.320]  There's a dissension between the races and between people and between the classes.
[05:01:09.681 --> 05:01:10.822]  That's why they're creating that hate.
[05:01:11.222 --> 05:01:21.470]  That's why they sent us to 20 years of war, so we could leave everything in Afghanistan, so we could end up using those same weapons to come down through the Darien Gap, probably, or down through the southern border here that I worked on.
[05:01:22.011 --> 05:01:26.554]  And it doesn't mean that the attacks aren't real, but they're satanically manipulated.
[05:01:27.015 --> 05:01:29.217]  And only by Christ transcending it do we defeat it.
[05:01:29.237 --> 05:01:31.979]  It transcends all understanding, yes.
[05:01:32.830 --> 05:01:33.771]  Yeah, that's it.
[05:01:34.151 --> 05:01:36.313]  Well, I don't want to scare listeners.
[05:01:36.353 --> 05:01:37.254]  We're going to end this right now.
[05:01:37.354 --> 05:01:38.395]  Dr. Chamberlain, I appreciate you.
[05:01:39.156 --> 05:01:47.885]  I am, as a person, fleshly, very upset because I can see all the change happening and the energy being so strong.
[05:01:48.345 --> 05:01:52.089]  Big stuff's going down because I've learned Newtonian physics that God created.
[05:01:52.109 --> 05:01:54.191]  Newton just kind of quantified it.
[05:01:54.671 --> 05:01:56.493]  For every action, there's an opposite-equal reaction.
[05:01:56.533 --> 05:02:05.219]  So if our power level is going way up, which mine is, and I think you can probably say your ability, it's going way up.
[05:02:06.340 --> 05:02:10.484]  It's like in Lord of the Rings, when the goblins are close, the sword of sting glows.
[05:02:11.164 --> 05:02:12.386]  The sword's white hot.
[05:02:13.126 --> 05:02:14.788]  So we're like, oh, look, our sword's white hot.
[05:02:14.888 --> 05:02:15.249]  Yeah, man.
[05:02:15.269 --> 05:02:19.734]  That's because the goblins are about to ram down the door and 50,000 of them are about to attack you.
[05:02:20.195 --> 05:02:25.941]  So as positive as this is, folks, the sword's glowing because the war has just started.
[05:02:26.684 --> 05:02:27.684]  The Lord of the Rings, right?
[05:02:27.884 --> 05:02:29.285]  They were written, uh, Tolkien.
[05:02:29.605 --> 05:02:29.785]  Yeah.
[05:02:30.145 --> 05:02:31.125]  Um, Christian.
[05:02:31.466 --> 05:02:31.666]  Yes.
[05:02:32.026 --> 05:02:32.206]  Right?
[05:02:32.566 --> 05:02:33.926]  He said it was a whole Christian allegory.
[05:02:33.986 --> 05:02:35.807]  It's all, there's a meaning in all of that.
[05:02:35.907 --> 05:02:38.828]  And so if people can look at that and think, well, I'd really like to be in that.
[05:02:38.868 --> 05:02:39.328]  Well, guess what?
[05:02:39.368 --> 05:02:40.468]  You can right now.
[05:02:40.869 --> 05:02:43.129]  You can, you can be, you're in that he was in world war one.
[05:02:43.469 --> 05:02:44.910]  He was, he was a warrior.
[05:02:44.930 --> 05:02:45.850]  Yeah.
[05:02:46.170 --> 05:02:46.350]  Yeah.
[05:02:46.810 --> 05:02:49.211]  So this, this is, this is real as it gets as real as this.
[05:02:49.251 --> 05:02:51.512]  He said, this is my Christian allegory of how it really works.
[05:02:51.872 --> 05:02:52.232]  Exactly.
[05:02:52.553 --> 05:02:55.556]  Pay attention to it, and then seek it out in the book.
[05:02:56.357 --> 05:03:01.824]  I go back and I look at the Old Testament battle stuff in there, and the New Testament is battle.
[05:03:01.904 --> 05:03:04.106]  It's just the sword is the weapon.
[05:03:05.308 --> 05:03:07.771]  All the archaeologists go find everything the Bible says is there.
[05:03:08.251 --> 05:03:09.371]  Oh yeah, it's confirmed.
[05:03:09.431 --> 05:03:11.312]  And it's in triplicate.
[05:03:11.632 --> 05:03:17.595]  And it's confirmed by the prophecies that took place in the Old Testament that then were fulfilled in Christ.
[05:03:17.875 --> 05:03:20.436]  He didn't come to change the law or to end the law.
[05:03:20.476 --> 05:03:21.736]  But to fulfill it.
[05:03:22.036 --> 05:03:24.997]  Because it's already talked about prophesying that He's coming.
[05:03:25.177 --> 05:03:28.599]  And He was telling the Pharisees, you didn't properly interpret it, I fulfill it.
[05:03:28.759 --> 05:03:30.780]  And the next time He comes, He's coming in on a war horse.
[05:03:32.740 --> 05:03:34.921]  So we've got to be prepared for that because we have to usher that in.
[05:03:35.161 --> 05:03:36.222]  Is it a thousand years from now?
[05:03:36.342 --> 05:03:36.662]  I don't know.
[05:03:38.197 --> 05:03:47.080]  God says, as you know, as you're a theologian, we don't know the hour of the time, but we, it's, there's many Antichrists, but man, Margaret the Beast's world government, I think it's 20 years out.
[05:03:47.100 --> 05:03:49.241]  Yeah, the Antichrist is a spirit.
[05:03:49.501 --> 05:03:50.141]  It definitely is.
[05:03:50.241 --> 05:03:51.041]  It just possesses people.
[05:03:51.081 --> 05:03:51.221]  Right.
[05:03:51.441 --> 05:03:53.642]  It possesses, it oppresses as well.
[05:03:54.402 --> 05:04:01.905]  But you can throw that off, Ricky Bobby, you know, you, you know, I mean, Talladega Knights, don't you put that evil on me, but you can, you can be oppressed as well.
[05:04:02.465 --> 05:04:12.133]  And that's where, when you're making that decision, as you take control of your flesh, and if you don't have control and your flesh is living on top, it's harder to be, it's easier to be oppressed.
[05:04:12.473 --> 05:04:15.976]  I'm going to coin a phrase, you kind of said it, flesh on bottom.
[05:04:16.396 --> 05:04:17.016]  Flesh on bottom.
[05:04:17.217 --> 05:04:21.400]  Because this Holy Spirit is so heavy when it's in the right place.
[05:04:23.582 --> 05:04:27.046]  Absolutely.
[05:04:27.307 --> 05:04:31.612]  It's what I tell my guys on my team.
[05:04:32.012 --> 05:04:32.934]  Guys, there are darts.
[05:04:34.095 --> 05:04:36.057]  We'll call them, for most of my guys, the Spirit of Jezebel.
[05:04:36.077 --> 05:04:37.199]  It's like Pilgrim's Progress.
[05:04:37.379 --> 05:04:37.780]  The darts.
[05:04:37.880 --> 05:04:38.060]  Right.
[05:04:38.120 --> 05:04:40.343]  The darts that take out the noble warriors.
[05:04:41.482 --> 05:04:42.323]  You are noble wars.
[05:04:42.383 --> 05:04:44.004]  All my guys are Christians and they all believe.
[05:04:44.044 --> 05:04:44.664]  Oh, believe me.
[05:04:45.465 --> 05:04:46.606]  But now I see it.
[05:04:46.646 --> 05:04:48.367]  When I was younger, I would take the temptation.
[05:04:48.407 --> 05:04:49.508]  Now I see the demon.
[05:04:49.528 --> 05:04:51.830]  I'm like, yeah, the Jezebel spirits everywhere.
[05:04:51.870 --> 05:05:01.477]  So as soon as you, as you stop allowing those darts to hit you at Achilles heel, let's say in the ankle, then at this point now you've taken control of it.
[05:05:01.497 --> 05:05:02.718]  You, you turn the other way.
[05:05:03.178 --> 05:05:07.621]  Uh, Jerry Clower in the old days, you know, the old comedian from Mississippi run home to mama.
[05:05:07.922 --> 05:05:09.603]  You got, you got to walk away from that stuff.
[05:05:09.863 --> 05:05:10.524]  And that's what.
[05:05:11.144 --> 05:05:12.904]  Because it never ends well.
[05:05:13.124 --> 05:05:13.905]  It never ends well.
[05:05:13.985 --> 05:05:16.305]  You can never get enough sin to be satisfied.
[05:05:16.325 --> 05:05:17.986]  And then what happens to the degenerates?
[05:05:18.766 --> 05:05:20.966]  The more you do it, the more you want.
[05:05:21.206 --> 05:05:23.127]  I only had three women today.
[05:05:23.647 --> 05:05:24.727]  I need seven tomorrow.
[05:05:24.767 --> 05:05:26.588]  Cross a line into degeneracy.
[05:05:27.028 --> 05:05:32.249]  At that point, when you've given yourself and your soul completely to the devil, there's not a lot of hope for you.
[05:05:32.369 --> 05:05:35.730]  I don't say this to act tough or cool, but at like 17 years old,
[05:05:37.844 --> 05:05:41.125]  I was really good looking and everything, and women could not get their hands off me.
[05:05:41.545 --> 05:05:44.826]  I was with like three women a day some days, and I felt so empty.
[05:05:45.106 --> 05:05:47.127]  And literally God came to me and said, stop doing this.
[05:05:47.387 --> 05:05:48.468]  And for years I was celibate.
[05:05:48.848 --> 05:05:49.668]  And then I got married.
[05:05:50.688 --> 05:05:52.429]  People, guys would think, that's really great.
[05:05:52.449 --> 05:05:54.229]  But it wasn't.
[05:05:54.350 --> 05:05:54.950]  It wasn't great.
[05:05:55.470 --> 05:05:58.891]  Most guys think that's really cool to have three women a day when I wanted them.
[05:05:58.971 --> 05:05:59.351]  It wasn't.
[05:05:59.611 --> 05:06:03.112]  What we're taught, you know, as young men, it's not taught by our families.
[05:06:03.192 --> 05:06:04.273]  It's taught by our buddies.
[05:06:04.913 --> 05:06:06.414]  You think about devaluing them?
[05:06:06.454 --> 05:06:08.455]  Well, I don't tell a story that cool.
[05:06:08.475 --> 05:06:09.636]  I tell people I paid for abortion.
[05:06:21.483 --> 05:06:23.164]  I thought I was a Christian and it's not a baby.
[05:06:23.224 --> 05:06:23.884]  I lied to myself.
[05:06:24.204 --> 05:06:25.244]  I've admitted my crimes.
[05:06:25.325 --> 05:06:25.865]  I repented.
[05:06:25.905 --> 05:06:28.866]  God put me on a mission and said, I will forgive you if you go and do this.
[05:06:28.926 --> 05:06:31.307]  And by the way, you're going to get really hurt, but you're going to be forgiven.
[05:06:31.327 --> 05:06:36.689]  I literally was told this by God like 25, 27 years ago, but I've told the stories about the bad things I did.
[05:06:37.409 --> 05:06:40.370]  The left goes, oh, this guy admits he paid for an abortion when he was 16.
[05:06:40.670 --> 05:06:41.190]  He's evil.
[05:06:41.490 --> 05:06:42.630]  No, I'm not agreeing with abortion.
[05:06:42.690 --> 05:06:43.330]  I'm wrong.
[05:06:43.390 --> 05:06:44.210]  I'm saying it was wrong.
[05:06:44.550 --> 05:06:53.912]  But the reason I tell that story is because I've, I've had, not Wilt Chamberlain level stuff, but you know, whatever trick I had or whatever, women will just instantly, whatever.
[05:06:54.412 --> 05:06:57.593]  It was, it was evil and, and literally got super dark.
[05:06:57.673 --> 05:07:02.374]  And it was, I would be sitting there like, go to one woman, the next woman, I had to have more women.
[05:07:02.714 --> 05:07:04.715]  And it felt really, and God's like, stop it.
[05:07:04.755 --> 05:07:06.335]  I felt so good when I quit doing it.
[05:07:06.835 --> 05:07:09.256]  I'm telling people, like most guys think they want all these women.
[05:07:09.316 --> 05:07:10.196]  You don't, guys.
[05:07:10.536 --> 05:07:12.196]  Porn, all of it, it's evil.
[05:07:12.316 --> 05:07:13.136]  It's not real.
[05:07:13.156 --> 05:07:18.398]  Because you're supposed to commit to a woman and have kids and build a world, not just have one woman and go another woman, another woman.
[05:07:18.638 --> 05:07:23.779]  And sure, the women smell that all the women want you, but you're supposed to be a leader of women, not using them.
[05:07:24.079 --> 05:07:25.239]  Right.
[05:07:25.359 --> 05:07:29.700]  There's a certain holiness to a man and a woman, a helpmate, to each other.
[05:07:30.361 --> 05:07:30.541]  Right?
[05:07:30.621 --> 05:07:31.082]  To each other.
[05:07:31.402 --> 05:07:31.703]  Yeah.
[05:07:31.743 --> 05:07:32.384]  Nobody's the boss.
[05:07:32.444 --> 05:07:32.945]  It's a team.
[05:07:32.985 --> 05:07:33.266]  Help me.
[05:07:33.326 --> 05:07:33.726]  It's a team.
[05:07:34.147 --> 05:07:36.671]  And there's something beautiful about that arrangement.
[05:07:37.012 --> 05:07:39.917]  And it's to create the next generation.
[05:07:40.916 --> 05:07:41.456]  Just like us.
[05:08:02.185 --> 05:08:03.586]  Create them in our image.
[05:08:03.626 --> 05:08:05.467]  We will create them in our image.
[05:08:05.507 --> 05:08:08.888]  He's talking about God the Father, the Holy Spirit, and Jesus, right?
[05:08:08.908 --> 05:08:11.549]  And the only reason I tell those horrible stories about myself is because God told me to.
[05:08:12.130 --> 05:08:16.512]  I'm ashamed of that, and I had nightmares about it years ago.
[05:08:16.552 --> 05:08:17.172]  I've gotten over it.
[05:08:17.212 --> 05:08:17.893]  God's forgiven me.
