[00:00:00.000 --> 00:00:03.439]  [BEEPING]
[02:58:58.032 --> 02:58:59.192]  It's been sold out for over a year.
[02:58:59.672 --> 02:59:01.913]  That won't come in for at least three months.
[02:59:02.453 --> 02:59:10.617]  So if you want X2, if you want Winter Sun, if you want these products, they are all selling out, including our high quality Patriot coffee.
[02:59:11.377 --> 02:59:13.178]  Hundreds and hundreds of products on the site.
[02:59:13.519 --> 02:59:20.662]  Books, films, t-shirts, everything are up to 60% off, except for our new fundraising t-shirt.
[02:59:21.042 --> 02:59:24.643]  That's Team Humanity that Elon Musk and I coined the term.
[02:59:24.963 --> 02:59:27.944]  That's a fundraiser for InfoWars, so that's got a little bit of a premium on it.
[02:59:28.204 --> 02:59:30.244]  Please get that shirt to support the InfoWars.
[02:59:30.544 --> 02:59:31.804]  Take action now.
[02:59:31.864 --> 02:59:33.505]  All the products are still in stock.
[02:59:33.965 --> 02:59:35.865]  Double Patreon points, free shipping.
[02:59:35.885 --> 02:59:39.006]  You'll find them all at InfoWarsStore.com.
[02:59:39.286 --> 02:59:43.547]  It's part of the 2024 January New Year's Mega Sale.
[02:59:43.887 --> 02:59:45.047]  Thanks for keeping us on the air.
[02:59:45.126 --> 03:00:01.525]   Plus, these are great products that will enrich and empower your life.
[03:00:01.525 --> 03:00:03.866]  (whooshing)
[03:00:03.866 --> 03:00:13.866]  [BLANK_AUDIO]
[03:00:05.200 --> 03:00:06.040]  You can feel it.
[03:00:07.481 --> 03:00:08.421]  Something is off.
[03:00:10.082 --> 03:00:12.102]  Things are getting stranger by the day.
[03:00:12.783 --> 03:00:17.625]  Just a coincidence, or is something more sinister happening right under our noses?
[03:00:18.385 --> 03:00:21.006]  We want to warn you now, this next story is disturbing.
[03:00:23.163 --> 03:00:33.252]  Namely, in earlier times, it was easier to control a million people, literally, than physically to kill a million people.
[03:00:33.332 --> 03:00:40.619]  Today, it is infinitely easier to kill a million people than to control a million people.
[03:00:41.239 --> 03:00:42.720]  It's easier to kill than to control.
[03:00:43.260 --> 03:00:49.182]  I would like to reduce the number of people on the planet because there's too many of us.
[03:00:49.922 --> 03:00:53.423]  It's a planet of finite resources and we're using them up.
[03:00:55.944 --> 03:00:57.405]  First we've got population.
[03:00:57.925 --> 03:00:59.486]  That's headed up to about 9 billion.
[03:01:00.106 --> 03:01:08.489]  Now if we do a really great job on new vaccines, health care, reproductive health services, we could lower that by perhaps 10 or 15 percent.
[03:01:10.049 --> 03:01:12.613]  The true ruling elite are a death cult.
[03:01:13.254 --> 03:01:14.015]  Pure evil.
[03:01:14.736 --> 03:01:16.698]  The elite are extremely wealthy.
[03:01:17.199 --> 03:01:19.342]  They have more money than you can think of.
[03:01:20.223 --> 03:01:23.929]  So why would they want even more money, even more control?
[03:01:25.996 --> 03:01:31.880]  It's because they use their wealth and power to execute their agenda, to live out their evil.
[03:01:32.600 --> 03:01:36.202]  If you think this is just conspiracy theory, think again.
[03:01:36.823 --> 03:01:37.703]  Look around you.
[03:01:38.584 --> 03:01:41.605]  Everything benefits them, and not humanity.
[03:01:41.946 --> 03:01:43.727]  The globalists have a religion.
[03:01:44.327 --> 03:01:48.330]  To the public it's sold as climate change or the global crisis.
[03:01:49.250 --> 03:01:51.691]  What is the basis of the climate change agenda?
[03:01:52.371 --> 03:01:53.891]  It's population control.
[03:01:54.591 --> 03:01:55.812]  It's depopulation.
[03:01:56.512 --> 03:02:00.633]  The elite look at us as parasites that need to be controlled and killed.
[03:02:00.653 --> 03:02:05.774]  There is an unelected network that controls what the public sees.
[03:02:06.935 --> 03:02:09.235]  Plausible deniability is their cover.
[03:02:09.715 --> 03:02:12.476]  They are playing dumb on every level to gaslight us.
[03:02:14.096 --> 03:02:18.660]  The same agendas throughout history are presented differently with the same goals.
[03:02:19.421 --> 03:02:24.145]  The elite are becoming restless and are now out in the open with who they really are.
[03:02:24.665 --> 03:02:28.208]  Corruption in the government is just the tip of the iceberg.
[03:02:28.969 --> 03:02:32.172]  The upper echelon at the top have an anti-human agenda.
[03:02:34.372 --> 03:02:35.592]  Threats of world war.
[03:02:36.032 --> 03:02:41.554]  But behind the scene, it's more about control and backdoor dealings between world governments.
[03:02:42.214 --> 03:02:48.915]  The open border, drug trafficking, human trafficking is covered up and controlled by our own government.
[03:02:49.476 --> 03:02:50.456]  It's deeper than that.
[03:02:51.656 --> 03:02:55.777]  There is a reason why most of these corruption networks never get shut down.
[03:02:56.477 --> 03:02:59.498]  These anti-humanists control mostly everything.
[03:03:01.667 --> 03:03:07.069]  You'd be shocked to know what the people in most power positions really think of the general public.
[03:03:08.169 --> 03:03:14.211]  The elite's corruption network operates like prison gangs or like a mafia, but on a larger scale.
[03:03:14.872 --> 03:03:15.552]  Blackmail.
[03:03:16.072 --> 03:03:16.772]  Controllers.
[03:03:17.273 --> 03:03:17.813]  Handlers.
[03:03:18.473 --> 03:03:19.253]  Money laundering.
[03:03:20.033 --> 03:03:24.175]  If you want to stay rich and powerful, you'll have to do their dirty work.
[03:03:24.715 --> 03:03:26.496]  They have their hands in everything.
[03:03:27.532 --> 03:03:30.395]  A lot of these players simply love the spotlight.
[03:03:31.135 --> 03:03:36.100]  Most of the celebrities, politicians, CEOs love the fame and fortune.
[03:03:36.740 --> 03:03:40.143]  But the ones at the top of these groups are completely evil.
[03:03:41.024 --> 03:03:47.890]  Many become unwillingly controlled by signing on into the club without knowing what they are actually involved with behind the scenes.
[03:03:48.711 --> 03:03:52.515]  Most of humanity is asleep and distracted by meaninglessness.
[03:03:53.976 --> 03:03:59.187]  The elite are warning us of a cyber attack, also known as a digital 9-11 event.
[03:03:59.748 --> 03:04:03.095]  The economy would collapse if we suffered an internet shutdown.
[03:04:05.205 --> 03:04:08.967]  The modern power grid relies on the internet to coordinate power plants.
[03:04:09.707 --> 03:04:17.970]  Without it, each country's national grid will become unbalanced, and local outages escalate into a blackout for most of the world.
[03:04:18.650 --> 03:04:24.893]  A society slipping into chaos will allow the elite to reset and rebuild a world for themselves.
[03:04:25.593 --> 03:04:28.314]  There will be events leading up to a total collapse.
[03:04:28.795 --> 03:04:33.136]   Domestic terror attacks, biological attacks, World Wars.
[03:04:33.756 --> 03:04:36.817]  With each event, more and more control is gained.
[03:04:37.698 --> 03:04:38.878]  Time is running out.
[03:04:39.738 --> 03:04:44.860]  If society suffers from any of these trigger events, there might be no turning back.
[03:04:45.400 --> 03:04:47.221]  Humanity is at the crossroads.
[03:04:48.181 --> 03:04:49.661]  This is happening right now.
[03:04:51.622 --> 03:04:57.604]  We need to reject the global agenda and know who the world rulers really are and what they are up to.
[03:04:58.244 --> 03:05:00.405]  The fight for humanity is happening.
[03:05:01.485 --> 03:05:01.725]  Now.
[03:05:04.611 --> 03:05:12.697]  January 2024 is here, and that means up to 60% off at InfoWareStore.com, free shipping and double Patreon points.
[03:05:13.137 --> 03:05:16.839]  This is one of the biggest deals of the year, and it supports the InfoWare.
[03:05:16.920 --> 03:05:18.701]  And we're selling out a lot of these products.
[03:05:18.761 --> 03:05:24.545]   It'll be months and months until more are back in stock, whether it's books, films, T-shirts, you name it.
[03:05:24.825 --> 03:05:34.253]  You need to go to InfoWarStore.com right now and take advantage of this 2024 New Year sale, double Patreon points, free shipping, and so much more.
[03:05:34.534 --> 03:05:40.619]  Get a copy of my book, Signed or Unsigned, The Great Awakening, The Plan to Defeat the Globalists, and launch the next great renaissance.
[03:05:41.039 --> 03:05:44.421]  And again, thank you so much for your amazing support in 2023.
[03:05:44.481 --> 03:05:47.662]  But 2024, as everybody knows, is the big year.
[03:05:47.962 --> 03:05:51.764]  So please support us and get great products at InfoWarsStore.com.
[03:05:52.264 --> 03:05:58.007]  And tell everybody you know and those you don't know, tune into the live show at InfoWars.com forward slash show.
[03:05:58.086 --> 03:06:08.246]  God bless and we're going into 2024 together.
[03:06:08.381 --> 03:06:09.942]  It's about shocking our children.
[03:06:09.962 --> 03:06:11.903]  A lot of these groups are pedophiles, let's face it.
[03:06:12.083 --> 03:06:14.725]  They want to talk about sex with your kids.
[03:06:14.745 --> 03:06:22.069]  In the name of tolerance, they're going to put your kids on Ritalin and Prozac, they're going to inject them with deadly vaccines full of cancer viruses, and they're going to really screw them up.
[03:06:22.509 --> 03:06:28.613]  While other networks lie to you about what's happening now, InfoWars tells you the truth about what's happening next.
[03:06:28.432 --> 03:06:35.432]  Visit Infowars.com/show and share the link today.
[03:06:36.432 --> 03:06:37.432]  Say it!
[03:06:38.432 --> 03:06:41.432]  Visit Infowars.com/show and share the link today.
[03:06:41.432 --> 03:06:54.432]  Visit Infowars.com/show and share the link today.
[03:06:54.748 --> 03:06:55.949]  So you nailed it.
[03:06:56.370 --> 03:06:58.412]  History doesn't just rhyme, it repeats.
[03:06:58.993 --> 03:07:06.838]   Rome Started doing this, and in a couple hundred years, they collapsed because the enforcers they brought in said, hey, we're the bosses.
[03:07:07.158 --> 03:07:08.579]  Well, this won't take hundreds of years.
[03:07:09.039 --> 03:07:10.480]  Everything now is compressed.
[03:07:11.400 --> 03:07:12.441]  Everything is accelerated.
[03:07:12.461 --> 03:07:15.963]  There's more change now in a year than, you know, happened in the previous 10.
[03:07:17.023 --> 03:07:20.665]  And that's going to get more accelerated in a type of singularity.
[03:07:20.685 --> 03:07:26.108]  I don't believe in a pure singularity or a total singularity, but it's definitely going towards that.
[03:07:26.188 --> 03:07:28.310]  So they locked down the third world.
[03:07:29.230 --> 03:07:35.962]  And then Al Gore says, man, climate change is what's making a billion people, he said last week on TV.
[03:07:37.188 --> 03:07:37.588]  Come here.
[03:07:37.648 --> 03:07:49.731]  Well, it's funny, in the UN replacement migration document that they say doesn't exist, you're racist if you point it out, from the year 2000 to 2001, there's several of them, official UN policy, is to bring the third world here.
[03:07:49.751 --> 03:07:53.852]  And they say climate change will be the reason, then we'll bring them here.
[03:07:53.892 --> 03:08:03.976]   No, the policies of shutting those countries down and then flooding us You know, tens of millions extra starved to death, the UN admits, during the lockdowns.
[03:08:04.016 --> 03:08:05.097]  They blame the virus.
[03:08:05.597 --> 03:08:06.398]  It was the lockdown.
[03:08:06.438 --> 03:08:34.117]   So they destroy the third world, and then do reverse colonization, bringing these groups in, and then they put many of them, as you know, Working 15 hours a day as young as 12 years old in tire factories and cereal factories and kids get caught in the machines and their fingers and arms get cut off and it's back of the newspaper and then you've got all the sex slavery and they've lost track of 87,000 children, 400 plus thousand, they don't know where they're at either.
[03:08:34.137 --> 03:08:37.199]  I mean folks, this is the jungle 2.0.
[03:08:37.300 --> 03:08:53.368]   This is absolute dehumanization and this is lowering the standards Not helping the third world, but lowering them and lowering us again, so no one can aspire to the big carbon footprint.
[03:08:54.068 --> 03:08:55.229]  Austerity's good.
[03:08:55.349 --> 03:08:56.269]  Humans are bad.
[03:08:56.649 --> 03:08:57.589]  Cows are evil.
[03:08:57.609 --> 03:08:58.610]  We've got to get rid of them.
[03:08:58.630 --> 03:08:59.650]  The cow farts are bad.
[03:08:59.850 --> 03:09:00.790]  Well, we fart too.
[03:09:01.091 --> 03:09:02.431]  And I said that years ago.
[03:09:02.491 --> 03:09:10.974]  I said, when they're done going after the cows, which they've started, Netherlands is getting rid of a bunch, Ireland, you name it, Sri Lanka, massive starvation, riots in Sri Lanka.
[03:09:11.474 --> 03:09:14.856]  Notice what I said, next will be our breath is bad.
[03:09:15.216 --> 03:09:23.922]  Wall Street Journal, New York Times, USA Today, London Guardian, all two weeks ago said breathing is bad for the earth.
[03:09:23.982 --> 03:09:27.464]  No, the gases we put off hold actually in.
[03:09:28.516 --> 03:09:28.977]  The sun.
[03:09:30.139 --> 03:09:31.622]  We're off gassing into space.
[03:09:31.662 --> 03:09:34.006]  We have to continue to put gas into the atmosphere.
[03:09:34.046 --> 03:09:36.971]  You can debate this all day, but they know that's how it works.
[03:09:37.031 --> 03:09:40.077]  So now they've officially said breathing is bad.
[03:09:40.137 --> 03:09:41.379]  Well, whales breathe.
[03:09:42.520 --> 03:09:43.440]  Dolphins breathe.
[03:09:45.421 --> 03:09:46.681]  Chipmunks breathe.
[03:09:47.101 --> 03:09:48.021]  Birds breathe.
[03:09:48.401 --> 03:09:49.361]  Lizards breathe.
[03:09:49.761 --> 03:09:50.622]  Insects breathe.
[03:09:50.962 --> 03:09:52.402]  So imagine the mania.
[03:09:52.662 --> 03:09:53.962]  Two men can have a baby.
[03:09:54.482 --> 03:09:56.763]  There are no longer Y and X chromosomes.
[03:09:57.103 --> 03:09:59.203]  Bill Nye the Science Guy teaches that officially.
[03:09:59.223 --> 03:10:02.104]  And your breath is evil.
[03:10:02.804 --> 03:10:03.764]  Also human farts.
[03:10:04.024 --> 03:10:05.184]  They all say about human farting.
[03:10:05.224 --> 03:10:05.824]  Not just cows.
[03:10:06.064 --> 03:10:06.304]  Right.
[03:10:06.945 --> 03:10:08.085]  You have to buy fart credits.
[03:10:10.626 --> 03:10:12.447]  I have fart offsets I buy for the year.
[03:10:13.668 --> 03:10:16.729]  And I know this is all exhausting, folks, but that's why I'm so freaked out.
[03:10:17.490 --> 03:10:22.352]  I've been... I've known about this 40 years because I had family that told me about it from the inside.
[03:10:23.193 --> 03:10:26.294]  And now I'm just some guy up here trying to warn people I'm not perfect.
[03:10:26.314 --> 03:10:28.015]  And I'm just telling folks, I'm not the threat.
[03:10:28.115 --> 03:10:29.016]  Jimmy's not the threat.
[03:10:29.376 --> 03:10:30.657]  Tucker Carlson's not the threat.
[03:10:30.757 --> 03:10:32.558]  We at least know we live here.
[03:10:33.098 --> 03:10:39.021]  We at least know that you can't have nuclear reactors, almost all of them, leaking while you cut off all the coal power.
[03:10:40.729 --> 03:10:50.244]  I mean, we know the ship is sinking, and they think they're going to sink it with the Great Reset and then build back better their new system.
[03:10:51.027 --> 03:10:53.909]  And so, again, I'll plug it, because they're trying to shut me down.
[03:10:53.949 --> 03:10:55.430]  I need the funds, and I appreciate you letting me do it.
[03:10:55.650 --> 03:10:56.631]  Plus, these are really good books.
[03:10:56.651 --> 03:10:57.431]  This went to number one.
[03:10:57.451 --> 03:11:01.494]  New York Times wouldn't put it in their bestseller, but it went to number one, Wall Street Journal, USA Today list.
[03:11:01.814 --> 03:11:03.455]  This book has been the top of the charts.
[03:11:03.495 --> 03:11:04.035]  It's part two.
[03:11:04.075 --> 03:11:04.776]  It's twice as thick.
[03:11:05.096 --> 03:11:09.419]  You've got the Death Star Plans, the Great Reset, and the War for the World.
[03:11:09.779 --> 03:11:13.001]   And then you've got the great Awakening, defeating the globalists.
[03:11:13.421 --> 03:11:18.483]  This gets into it, and this lays out an alternate team humanity program.
[03:11:18.503 --> 03:11:25.126]  I was on with Elon Musk again a few weeks ago for two and a half hours, and he said, yeah, the globalists want to depopulate us.
[03:11:25.146 --> 03:11:26.507]  They want to destroy civilization.
[03:11:26.767 --> 03:11:29.628]  We may never be able to restart it once they cut it off.
[03:11:30.048 --> 03:11:31.489]  Fossil fuels aren't perfect.
[03:11:31.509 --> 03:11:33.170]  We need to phase them out, but they're a bridge.
[03:11:33.630 --> 03:11:34.831]  It'll take decades to do it.
[03:11:34.871 --> 03:11:36.391]  What they're doing now, I've looked at the numbers.
[03:11:36.511 --> 03:11:41.831]   Elon Musk will cause billions to starve to death and that'll cause giant wars.
[03:11:41.831 --> 03:11:42.831]  We can't do it.
[03:11:42.831 --> 03:11:44.551]  And I said, what do we call this?
[03:11:44.551 --> 03:11:49.631]   He said, we should call this team humanity versus team death cult.
[03:11:49.631 --> 03:11:51.511]  And he said, I agree.
[03:11:51.511 --> 03:11:53.150]  Let's call it team humanity.
[03:11:53.150 --> 03:11:58.671]   Well, team humanity is in this book and I hope people will go to Infowarsstore.com and
[03:11:58.671 --> 03:11:59.671]  get it.
[03:11:59.671 --> 03:12:03.511]   And that'll help keep my broadcast embattled on the air because contrary to what they're
[03:12:03.511 --> 03:12:05.470]  saying, we're more influential now than ever.
[03:12:05.466 --> 03:12:07.006]  Thanks for coming back on X. We've exploded.
[03:12:07.106 --> 03:12:07.787]  Thank God for that.
[03:12:08.207 --> 03:12:08.827]  You've exploded.
[03:12:09.028 --> 03:12:10.188]  Anybody telling the truth is exploding.
[03:12:10.588 --> 03:12:12.530]  But we are trying to build back.
[03:12:12.570 --> 03:12:13.850]  We're trying to get more reporters.
[03:12:14.191 --> 03:12:17.312]  We're trying to really, in this election cycle, be on the ground.
[03:12:17.673 --> 03:12:20.254]  So I hope people will get the books because they're really powerful.
[03:12:20.614 --> 03:12:23.096]  Who is the co-author of that Great Awakening?
[03:12:24.062 --> 03:12:26.586]  Kit Heavenlive, heckin' lively, great guy.
[03:12:26.606 --> 03:12:31.693]  I mean, what happened is I recorded a bunch of stuff, gave him hundreds of articles and documents, really thousands.
[03:12:31.993 --> 03:12:33.795]  It was 800 pages long when I'd written it.
[03:12:34.456 --> 03:12:40.124]  And then Kit and their lawyers, he's a lawyer too, because you know, I'm Alex Jones, they fact-checked everything.
[03:12:40.945 --> 03:12:44.208]  And there was one thing I put in the book that they couldn't prove.
[03:12:44.268 --> 03:12:49.574]  It was theoretical, the story of you put fleas in a jar and they learn they can't jump out of it.
[03:12:49.954 --> 03:12:52.797]  And then once you take them out of the jar, they never jump higher than the jar.
[03:12:53.117 --> 03:12:55.760]  And I thought it was a good allegory, but I put it in the book like it was true.
[03:12:56.100 --> 03:12:59.483]  Turned out no one can prove it ever happened, but it's a good theoretical analogy.
[03:12:59.844 --> 03:13:01.105]  That was the one thing out of 800 pages.
[03:13:02.586 --> 03:13:04.387]  Uh, that they couldn't prove everything else.
[03:13:04.407 --> 03:13:05.328]  They vetted everything.
[03:13:05.348 --> 03:13:06.808]  Of course, that got cut from the book.
[03:13:07.469 --> 03:13:09.510]  Uh, but, and it got cut to 400 pages.
[03:13:09.990 --> 03:13:12.031]  Uh, but, this is kind of stream of consciousness.
[03:13:12.652 --> 03:13:13.832]  Alex Jones, The Great Awakening.
[03:13:13.852 --> 03:13:15.113]  And this is what I actually say.
[03:13:15.133 --> 03:13:16.794]  A lot of people are going to watch this.
[03:13:16.874 --> 03:13:17.214]  Millions.
[03:13:17.274 --> 03:13:19.135]  I bet 10 million people watch this the next week.
[03:13:19.615 --> 03:13:22.197]  And they're going to say, I never knew this guy talked about all this.
[03:13:22.257 --> 03:13:25.138]  Because all they see, and then they're going to do this.
[03:13:25.178 --> 03:13:29.040]  They're going to take, they're going to take me talking about Willie Nelson's spit.
[03:13:29.441 --> 03:13:30.261]  And that'll be the story.
[03:13:30.821 --> 03:13:38.088]   Instead of, You know, Zuckerberg and the WEF say we're going to control you in the workplace reading your thoughts.
[03:13:38.128 --> 03:13:43.473]  I mean, people should know that they're collectively building a digital prison.
[03:13:43.533 --> 03:13:44.093]  We're already in it.
[03:13:44.434 --> 03:13:55.542]   And now they're thickening the bars and the walls, and the walls are closing in, and we should all say, Doesn't matter if you're black, white, Christian, Muslim, Jewish, agnostic, atheist, gay, straight, I don't care.
[03:13:56.043 --> 03:14:06.650]  If you want to have a future, and if you don't want to live in a dystopia where you'll own nothing and, quote, be happy, then for heaven's sakes, get educated on this stuff now, folks, because it's real.
[03:14:07.310 --> 03:14:09.331]  Jimmy just showed everything he said.
[03:14:09.611 --> 03:14:11.232]  He showed you a clip or an article.
[03:14:11.672 --> 03:14:13.313]  And I try to do the same thing on my show.
[03:14:13.733 --> 03:14:15.254]  And maybe our interpretation's wrong.
[03:14:15.594 --> 03:14:18.015]  The point is, we're right about more than we're wrong.
[03:14:18.476 --> 03:14:20.136]  I would say, I watch your show all the time.
[03:14:20.837 --> 03:14:21.257]  95% accurate.
[03:14:21.637 --> 03:14:22.878]  I'm 95% accurate.
[03:14:23.838 --> 03:14:25.819]  And that's really a pretty accurate number, folks.
[03:14:26.099 --> 03:14:32.242]  Because stuff's so wild, I wouldn't even need to think about making stuff up.
[03:14:32.262 --> 03:14:33.123]  I mean, here's a quick example.
[03:14:33.953 --> 03:14:45.007]   Three years ago, Bill Gates files a patent for this nanotech that puts little microscopic spikes into your skin to track you and/or deliver vaccines.
[03:14:45.007 --> 03:14:49.728]   They had articles saying it wasn't true and they weren't planning that even though it was official.
[03:14:49.728 --> 03:14:55.487]   He came out last week and officially said they're launching the technology but spun it like it's no
[03:14:55.487 --> 03:14:59.647]   big deal. And he says, you know, the thing is we're going to put vaccines in your food so you
[03:14:59.647 --> 03:15:02.788]  basically will comply because you won't know any better.
[03:15:02.788 --> 03:15:05.887]  Like a cow. So again, this is real.
[03:15:05.887 --> 03:15:08.927]  Max Blumenthal told us about it.
[03:15:09.157 --> 03:15:11.238]  So yeah, he did.
[03:15:12.318 --> 03:15:19.479]  Bill Gates was talking about putting mRNA into our plants, and so you don't have to worry about vaccines.
[03:15:19.499 --> 03:15:20.439]  That's what he was saying.
[03:15:21.119 --> 03:15:22.119]  That's not what I'm saying.
[03:15:23.360 --> 03:15:52.335]   And now the EU just announced a new initiative where they say they're getting ready for, just like with the last COVID rollout with mRNA, I've got the article right here, it's called Fast Track, and they say Oh, we're gonna have new stuff for everything, hundreds of new shots a year, but it's gonna be in stickers and in food, and just like you get a flu shot quote for free, they're only being paid to give it to you by a government fund, now you're gonna get social credits when you take all these shots.
[03:15:52.415 --> 03:15:56.098]  I mean, this is literally them raping our bodies.
[03:15:55.977 --> 03:16:05.177]  I mean, physical rape is bad enough.
[03:16:05.211 --> 03:16:06.672]  I'm not on Team NBA.
[03:16:06.892 --> 03:16:07.852]  I'm not on Team Olympics.
[03:16:08.152 --> 03:16:11.534]  I'm not on Team Globalist or Wokeism in the New World Order.
[03:16:11.794 --> 03:16:22.020]  I'm on Team Humanity, ladies and gentlemen, that loves God and loves our families and loves humanity and knows that we're destined to do even more incredible things than we've already done together.
[03:16:22.200 --> 03:16:33.164]   And so, inspired by my conversation with Elon Musk recently, where he agreed with my idea to call it Team Humanity, We've launched two limited edition t-shirts at infowarestore.com.
[03:16:33.464 --> 03:16:37.405]  Let people know that, hey, it isn't about the football games, or is it even about the UFC?
[03:16:37.906 --> 03:16:41.967]  It's about Team Humanity being under globalist attack.
[03:16:42.267 --> 03:16:52.270]  You can wear it, it's a great conversation starter, and you know it's supporting the InfoWar that is at the very tip of the spear in the fight for Team Humanity.
[03:16:52.389 --> 03:16:57.389]   Get your limited edition Team Humanity t-shirts right now at InfoWarsTore.com and I thank you.
[03:16:57.389 --> 03:17:05.389]  Please listen to me very carefully.
[03:17:05.723 --> 03:17:15.306]  If you don't have enough vitamin D3 in your body, which particularly happens in the winter months because sun and your skin produce vitamin D3 naturally.
[03:17:15.686 --> 03:17:23.008]  If you don't have enough vitamin D in your body, you will get viral infections and the viruses will replicate in your body.
[03:17:23.228 --> 03:17:28.230]  That's the number one cause of viral infection and viral replication and illness.
[03:17:28.370 --> 03:17:30.291]  Vitamin D3 is so incredibly important.
[03:17:30.311 --> 03:17:38.894]   We have the highest quality organic vitamin D3 back in stock, winter sun, for 40% off with free shipping and double Patriot points for the new year.
[03:17:39.254 --> 03:17:41.976]  So this 2024, do the right thing.
[03:17:42.216 --> 03:17:44.097]  Protect yourself, protect your family.
[03:17:44.457 --> 03:17:49.000]  Get Winter Sun at InfoWarStore.com and then more importantly, take it.
[03:17:49.020 --> 03:17:50.081]  It's the highest quality.
[03:17:50.441 --> 03:17:56.044]  Winter Sun, 40% off, free shipping, double Patriot points, InfoWarStore.com.
[03:17:56.064 --> 03:17:59.146]  But whatever you do, get vitamin D3 organic and take it.
[03:17:59.306 --> 03:18:00.967]  Vitamin D3 is beyond critical.
[03:18:01.067 --> 03:18:03.048]  Get yours at InfoWarStore.com today.
[03:18:03.168 --> 03:18:09.674]  We brought in a non-globalist paid actor and did a blind taste test between the mac and cheese from Storable Foods at Infowarsstore.com and one of America's leading brands.
[03:18:09.954 --> 03:18:10.735]  These are the results.
[03:18:11.135 --> 03:18:14.318]  Now go ahead and try the first macaroni and cheese to your right.
[03:18:16.260 --> 03:18:17.581]  It literally smells like nothing.
[03:18:18.882 --> 03:18:24.447]  What were your first thoughts?
[03:18:27.506 --> 03:18:27.886]  Typical.
[03:18:28.587 --> 03:18:37.752]  Takes me back to when the babysitter doesn't quite know how to make it like your mom makes it, so it's just not... Let's move on to the one on your left.
[03:18:39.393 --> 03:18:41.393]  See, this one actually smells like cheese.
[03:18:41.393 --> 03:18:43.393]  Alright, do I have any on my fork here?
[03:18:43.393 --> 03:19:02.893]   Go buy your storable food at infowarsstore.com com.
[03:19:02.893 --> 03:19:05.932]  [MUSIC PLAYING]
[03:19:04.260 --> 03:19:07.443]  I talk a lot about the great successes InfoWars has had.
[03:19:07.763 --> 03:19:08.984]  I don't think anybody can deny it.
[03:19:09.725 --> 03:19:12.787]  And it is because of listeners and viewers supporting us.
[03:19:13.648 --> 03:19:21.745]   When we talk about the crew at InfoWars, people behind the scenes, the researchers, the writers, They really have been the MVPs in this fight.
[03:19:22.566 --> 03:19:30.374]  And when you look at Harrison Smith and Owen Schroer and the hard work they engage in every day, five, six, seven days a week, it's really just incredible.
[03:19:31.394 --> 03:19:34.256]  So for myself and the whole InfoWars crew, I thank you for your past support.
[03:19:34.276 --> 03:19:40.041]  I only encourage you now to realize that InfoWars cannot stay on air if you do not support us.
[03:19:40.822 --> 03:19:43.824]  I know you spread the word, I know you pray for us, and that's wonderful, keep doing it.
[03:19:43.864 --> 03:19:52.171]  But most viewers and listeners never go to InfoWarsStore.com, and you never buy great products that enrich and empower your life, while at the same time keeping us on air.
[03:19:52.792 --> 03:19:56.375]  I know that less than 1% of our listeners actually go buy products at InfoWarsStore.com.
[03:19:57.055 --> 03:20:01.719]  If just 1% more of you took action and went to m4store.com, our funding problems will be over.
[03:20:02.039 --> 03:20:02.899]  Please take action now.
[03:20:04.400 --> 03:20:10.239]   Leading a frontal assault on the lies of the New World Order. It's Alex Jones
[03:20:10.239 --> 03:20:21.760]   While other networks lie to you about what's happening now InfoWars tells you the truth about what's happening next
[03:20:22.224 --> 03:20:27.224]  Visit Infowars.com/show and share the link today.
[03:20:27.224 --> 03:20:32.424]   I was on Joe Rogan a few years ago and I said the majority of polio is caused by
[03:20:32.424 --> 03:20:37.224]   the polio vaccine and Joe said Alex I'm fact-checking that right now that's I
[03:20:37.224 --> 03:20:42.263]  can't believe it. Pulls up AP Reuters headline.
[03:20:40.976 --> 03:20:44.022]  Again, I'm not saying rape is good of children.
[03:20:44.042 --> 03:20:45.866]  It's terrible, it's horrible, we fight it all the time.
[03:20:46.287 --> 03:20:48.612]  But if I was a child, I would rather be raped.
[03:20:49.611 --> 03:20:53.993]  Then be given polio and paralyzed for life or killed.
[03:20:54.454 --> 03:20:58.796]  So, they're raping people with stuff that's killing them.
[03:20:59.536 --> 03:21:00.957]  So, this is rape.
[03:21:02.018 --> 03:21:05.440]  And the UN treaty to take over our bodies and our medical system is rape.
[03:21:05.900 --> 03:21:10.602]  And systems to scan our brains at the office is invasion of privacy and rape.
[03:21:10.943 --> 03:21:16.205]  If your boss wanted to stick their finger up your butt, he would go to jail.
[03:21:16.846 --> 03:21:17.786]  He would be sued.
[03:21:18.106 --> 03:21:21.750]   But if they want to Stick their fingers in your brain, it's okay.
[03:21:22.570 --> 03:21:28.576]  Well, I think I have to say that the polio vaccine, Kurt, is safe and effective.
[03:21:29.357 --> 03:21:30.918]  All vaccines are.
[03:21:31.059 --> 03:21:32.420]  All vaccines are.
[03:21:32.460 --> 03:21:33.421]  Especially the COVID vaccine.
[03:21:33.441 --> 03:21:34.322]  It slows the spread.
[03:21:34.402 --> 03:21:36.764]  And it certainly does slow the spread.
[03:21:37.044 --> 03:21:38.706]  Oh, look at that spread slowing.
[03:21:38.766 --> 03:21:39.367]  Look at it.
[03:21:39.387 --> 03:21:44.979]   No, no, actually, no one search engine Majority of new polio cases caused by vaccine.
