[00:00:56.474 --> 00:00:56.814]  Okay.
[02:47:46.767 --> 02:47:51.650]  And we just had so fun this young lady that's got basically a million subscribers.
[02:47:52.451 --> 02:47:57.354]  Her videos have got hundreds of millions of views and the left wants her deplatformed and has almost done it.
[02:47:58.499 --> 02:48:00.380]  And she can confidently laugh at him all day.
[02:48:00.820 --> 02:48:01.560]  This is criminal.
[02:48:01.740 --> 02:48:02.460]  It needs to stop.
[02:48:03.320 --> 02:48:04.521]  But it just shows where they're going.
[02:48:04.581 --> 02:48:05.601]  But when I was in D.C.
[02:48:05.641 --> 02:48:07.481]  a few weeks ago, I'm not bragging about me.
[02:48:08.942 --> 02:48:14.003]  I kept getting mobbed by school tours of high schoolers and middle students.
[02:48:14.963 --> 02:48:22.425]  And finally, about, you know, into the 10th, mobbing, I said, hey, videotape this.
[02:48:22.605 --> 02:48:23.906]  And they're back there grabbing it.
[02:48:24.006 --> 02:48:25.746]  A dude did a video the other day.
[02:48:25.966 --> 02:48:28.247]  This is just one of the events that happened.
[02:48:29.414 --> 02:48:32.115]  The young people don't know what CNN is, literally.
[02:48:32.615 --> 02:48:34.436]  And that's where the system has miscalculated.
[02:48:34.456 --> 02:48:35.857]  They've already lost the hearts and minds.
[02:48:37.037 --> 02:48:46.281]  And yeah, they've kind of got that generation after that, and they've got the baby boomers who think they're the rightful rulers of America and the world, but they're not in full control.
[02:48:47.101 --> 02:48:49.522]  And so that's why they're cracking down on speech everywhere.
[02:48:49.562 --> 02:48:55.265]  Now, this is perfect timing, ladies and gentlemen.
[02:48:57.046 --> 02:48:57.766]  Absolutely
[02:49:00.100 --> 02:49:19.433]  Perfect timing right now, because Trump and the White House and others are starting to move to understand what we're dealing with.
[02:49:19.553 --> 02:49:24.176]  And if we win the free speech situation,
[02:49:25.734 --> 02:49:31.839]  We win everything else, and you've had all these different senators starting to figure it out.
[02:49:33.400 --> 02:49:39.905]  You've had the big speech given in the Senate today by the freshman senator from Missouri.
[02:49:40.626 --> 02:49:42.367]  You've got the big article up on InfoWars.com.
[02:49:42.407 --> 02:49:44.348]  We're going to post this full speech there as we speak.
[02:49:45.049 --> 02:49:50.053]  In the article, Trumpism 2.0, Senator Josh Hawley
[02:49:52.276 --> 02:49:54.418]  Unveils populist platform to fight big tech.
[02:49:54.998 --> 02:49:56.220]  Aristocrats restore America.
[02:49:56.740 --> 02:49:57.681]  It's happening.
[02:49:57.741 --> 02:50:00.503]  The worm is starting to turn.
[02:50:00.543 --> 02:50:02.005]  That doesn't mean we're completely winning.
[02:50:02.685 --> 02:50:05.268]  But man, we've already come back a lot.
[02:50:05.388 --> 02:50:14.015]  We've already come back light years from where we were.
[02:50:15.216 --> 02:50:17.939]  So I wanted to get George on with us.
[02:50:19.915 --> 02:50:26.319]  And he's a documentary filmmaker, and I'd say more of a kind of a classical liberal, not a leftist.
[02:50:27.340 --> 02:50:31.783]  And they came here, I guess about eight months ago, and then about four months ago, I'm not getting all the times right.
[02:50:33.404 --> 02:50:38.107]  And they said, we want to make really a fair film about the deplatforming and the censorship.
[02:50:38.808 --> 02:50:46.253]  And then basically right on time with the next wave of censorship, the film is coming out today.
[02:50:51.917 --> 02:50:52.357]  And so.
[02:51:00.605 --> 02:51:06.249]  So just imagine what it's going to be like if they're able to shut down everybody else's free speech.
[02:51:09.392 --> 02:51:09.572]  But.
[02:51:11.754 --> 02:51:12.675]  That's what it comes down to.
[02:51:20.245 --> 02:51:23.006]  Imagine if this show just goes off the air.
[02:51:24.127 --> 02:51:24.667]  Imagine that.
[02:51:28.989 --> 02:51:35.452]  And I can sit here speechless at this point, and I'm going to play a few clips here before we go to our guest from the film.
[02:51:36.653 --> 02:51:38.474]  And we're going to go over all of it here today.
[02:51:40.415 --> 02:51:42.916]  But let's go ahead and play the clip of.
[02:51:46.438 --> 02:51:48.439]  Gab McGinnis reveals his nightmare
[02:51:49.614 --> 02:52:06.427]  situation this is from the film that is going to be released in about an hour and eight minutes central time at youcan'twatchthis.com that is the main website and censoredmovie.com is where you can go directly and watch it
[02:52:07.765 --> 02:52:13.068]  And either watch it one time or you can buy the film and save it on your own device.
[02:52:13.108 --> 02:52:16.229]  And I would suggest you do that because this is a real fight for free speech.
[02:52:16.249 --> 02:52:21.792]  This is the only film, that must be a very good film as well, that even has the courage to cover this topic.
[02:52:21.812 --> 02:52:22.692]  Everybody else is scared.
[02:52:22.772 --> 02:52:25.053]  You either attack us or you're blackballed.
[02:52:25.073 --> 02:52:29.996]  So we'll talk to George about why he's done this and why he's had this courage in a moment, but here's that clip.
[02:52:33.843 --> 02:52:38.144]  So, two neighbors put up these signs that the leader of a hate group lives in our town.
[02:52:38.244 --> 02:52:38.584]  Oh no!
[02:52:38.964 --> 02:52:43.505]  So they put up the signs on my lawn that said hate has no home here.
[02:52:43.525 --> 02:52:45.205]  Instead of talking to me, of course.
[02:52:46.945 --> 02:52:51.806]  And being known as a Nazi is the same as being known as a pedophile in today's society.
[02:52:52.266 --> 02:52:57.707]  If I heard there was a pedophile in my neighborhood, I would not put a sign saying pedophiles have no home here.
[02:52:57.787 --> 02:53:00.008]  I'd knock at his door and go, so what's going on?
[02:53:00.048 --> 02:53:00.508]  What did you do?
[02:53:04.073 --> 02:53:06.515]  But I sent them all a letter.
[02:53:07.476 --> 02:53:16.725]  Not everyone, because some of them weren't about me, but I saw some even where they said, let's put the signs on his lawn and around his house and show him that hate has no home here.
[02:53:17.026 --> 02:53:19.788]  And again, we're talking about a very shrill minority.
[02:53:21.409 --> 02:53:26.332]  95% of the people in the burbs just want to raise their kids and not have any trouble.
[02:53:27.092 --> 02:53:35.916]  But there's 5% of these bored, rich housewives who have a nanny doing the loving and an au pair doing the driving and a maid doing the cleaning and the cooking.
[02:53:36.376 --> 02:53:40.758]  And the next thing you know, they've got these octopus arms, which I think all women have.
[02:53:41.798 --> 02:53:49.244]  They're brilliant at multitasking and their octopus arms have nothing to do so they just start being a busybody and meddling in your life.
[02:53:50.045 --> 02:53:54.488]  So, they do that and then it just keeps getting worse.
[02:53:54.568 --> 02:54:06.577]  I mean, they vandalized my car and they screamed obscenities at my house and planned a vigil on my front lawn and just ridiculous s***.
[02:54:07.218 --> 02:54:09.500]  And so I put out a letter saying, hey, reach out to me, I want to talk.
[02:54:10.302 --> 02:54:11.383]  You know, what I was saying earlier.
[02:54:11.743 --> 02:54:17.449]  So again, that's just some of what's in the film, a lot of action, a lot of other things, but it's humanizing the people that have been censored.
[02:54:18.209 --> 02:54:20.772]  It's showing what's really happening.
[02:54:21.472 --> 02:54:29.400]  And so I wanted to go to George Llewellyn, one of the directors and producers of the film, to get into what made you make the plunge?
[02:54:29.780 --> 02:54:33.864]  There's obviously a lot of intimidation, a lot of blackballing going on out there, and try to make a
[02:54:34.144 --> 02:54:36.265]  Classical, liberal, free speech film.
[02:54:36.306 --> 02:54:40.468]  And when did the left, in your view, basically abandon free speech?
[02:54:42.970 --> 02:54:45.412]  I think it happened a long time ago, to be honest.
[02:54:45.952 --> 02:54:50.295]  I've spent a fair amount of time working with people like Tommy Robinson.
[02:54:50.315 --> 02:54:53.557]  I haven't always agreed with them.
[02:54:53.697 --> 02:54:55.679]  It's kind of a job that I fell into.
[02:54:55.699 --> 02:55:01.683]  I actually got my start kind of interning at the BBC and kind of seeing how things would work there.
[02:55:02.228 --> 02:55:08.513]  That was a real wake-up call, and I think from there it's kind of just been a gradual progression, you know?
[02:55:08.974 --> 02:55:16.100]  A lot of the people in this movie I still don't agree with on a lot of issues, but what's happening to them is scary.
[02:55:16.200 --> 02:55:17.181]  It's scary for me.
[02:55:17.201 --> 02:55:24.467]  I've always, you know, been into things like more controversial topics.
[02:55:24.487 --> 02:55:30.352]  I think those are the interesting discussions that we're having as a society, and so for that
[02:55:31.144 --> 02:55:35.848]  To be taken away from people who are involved in that conversation, I think does.
[02:55:35.908 --> 02:55:37.630]  It's a worrying, worrying trend.
[02:55:40.779 --> 02:55:46.921]  Well, I mean, I look at the censorship going on, and it's gotten cartoonish level, like they're trying to act like villains.
[02:55:47.401 --> 02:55:49.322]  And then, like, I had the young lady on who they're trying to censor.
[02:55:49.342 --> 02:55:50.582]  She goes, it's almost like it's on purpose.
[02:55:50.663 --> 02:55:51.263]  No, it's not.
[02:55:51.703 --> 02:55:53.023]  We've gotten the internal emails.
[02:55:53.163 --> 02:55:54.764]  I've been in lawsuits with these people.
[02:55:55.204 --> 02:55:57.985]  They want to silence anyone they want.
[02:55:58.705 --> 02:56:01.086]  And you look at universities, there's no free speech on those anymore.
[02:56:01.106 --> 02:56:03.067]  I mean, it's just, it's a total
[02:56:05.954 --> 02:56:08.036]  Abandonment of any Western values.
[02:56:08.116 --> 02:56:12.479]  And I guess that's why the left is so allied with radical Islam now.
[02:56:14.360 --> 02:56:15.901]  Yeah, I mean, this is the thing.
[02:56:15.981 --> 02:56:26.068]  You look at Facebook, and one of the co-founders of Facebook this week was literally talking about how Facebook should be broken up because it's become too powerful.
[02:56:26.248 --> 02:56:31.952]  And there is the kind of libertarian argument that these are private companies, they can do what they want.
[02:56:32.757 --> 02:56:43.783]  One of the things that this movie goes on to explore that I think is so important is not just whether they're platforms or publishers, but how much power do we want to afford a private company like Facebook?
[02:56:43.803 --> 02:56:47.225]  How much power do we want to afford a company like Twitter?
[02:56:47.245 --> 02:56:57.211]  Because they literally, by removing one person from the debate, they're removing a huge number of people's ability to hear those arguments, to hear that side of the story.
[02:56:57.691 --> 02:56:58.952]  I've always believed that we
[02:57:01.544 --> 02:57:01.804]  We're good.
[02:57:16.519 --> 02:57:16.859]  Exactly.
[02:57:16.879 --> 02:57:18.180]  It's the opposite of Western culture.
[02:57:18.241 --> 02:57:18.561]  Hold on.
[02:57:18.641 --> 02:57:19.502]  Stay there, George.
[02:57:43.679 --> 02:57:45.039]  We're gonna be right back.
[02:57:45.119 --> 02:57:46.220]  Again, it's May 15, 2019.
[02:57:46.660 --> 02:57:48.741]  In one hour, the film drops.
[02:57:49.121 --> 02:57:50.101]  You can't watch this.
[02:57:52.062 --> 02:57:55.362]  We've not shut down our speech!
[02:57:55.382 --> 02:58:00.204]  We're at Infowars.com and Newswars.com, and we're defeating the leftist tyrants!
[02:58:00.464 --> 02:58:07.626]  I got mobbed on the streets by fans, but almost all of them said, we used to love you on air, it was so good to see you on, you know, the iTunes or on YouTube.
[02:58:07.966 --> 02:58:08.786]  Are you coming back?
[02:58:09.307 --> 02:58:10.447]  We're at Infowars.com.
[02:58:11.047 --> 02:58:12.348]  We're at NewsWars.com.
[02:58:12.408 --> 02:58:14.609]  Paul Watson's launched his own Summit.News.
[02:58:14.669 --> 02:58:16.391]  We have our own videos, we have our own articles.
[02:58:16.651 --> 02:58:21.174]  They're trying to destroy us, but thanks to you and others having us on, InfoWars are still chugging along.
[02:58:21.414 --> 02:58:23.655]  So we're there, folks, tomorrow's news, today.
[02:58:23.675 --> 02:58:26.677]  InfoWars.com, man!
[02:58:26.918 --> 02:58:27.298]  Woo!
[02:58:30.015 --> 02:58:34.177]  InfoWars.com, because that's a bunch of people out here that don't know about InfoWars.com.
[02:58:34.617 --> 02:58:37.199]  I'm at InfoWars.com and NewsWars.com.
[02:58:37.319 --> 02:58:39.520]  We knew this censorship was coming forever.
[02:58:39.540 --> 02:58:43.042]  We have our own video streams, our own audio streams, and it's all free to air.
[02:58:43.062 --> 02:58:45.723]  Anybody can use it, re-upload it, do whatever you want.
[02:58:45.803 --> 02:58:47.884]  People go to InfoWars.com and NewsWars.com.
[02:58:47.904 --> 02:58:48.845]  That's where they find it.
[02:58:49.085 --> 02:58:50.385]  You know, there's things called websites.
[02:58:51.066 --> 02:58:51.486]  Just go there.
[02:58:55.667 --> 02:59:05.435]  This is next level, breaking ground, history book level, science fiction dystopia, Tyranny on Steroids.
[02:59:22.794 --> 02:59:24.755]  Bing, bing, bong, bong.
[02:59:24.775 --> 02:59:35.220]  Just take the red pill, people!
[02:59:35.300 --> 02:59:35.660]  InfoWars.
[02:59:35.680 --> 02:59:39.122]  The most banned network in the world.
[02:59:56.454 --> 03:00:00.618]  If you are receiving this transmission, you are the Resistance.
[03:00:35.094 --> 03:00:35.715]  All right, folks.
[03:00:35.795 --> 03:00:36.976]  The film comes out in an hour.
[03:00:38.438 --> 03:00:39.359]  It's about the censors.
[03:00:39.439 --> 03:00:40.820]  It's how they're trying to suppress everybody.
[03:00:41.421 --> 03:00:42.882]  It's the people that are really being blocked.
[03:00:43.683 --> 03:00:48.729]  It's important to champion this, and it's important to support independent filmmakers that are telling the truth and have courage.
[03:00:50.170 --> 03:00:52.333]  So everybody, ladies and gentlemen, right now,
[03:00:53.669 --> 03:00:55.310]  Should go to the website.
[03:00:55.350 --> 03:00:56.570]  We'll put it up on screen for you.
[03:00:57.570 --> 03:00:59.191]  CensoredMovie.com.
[03:00:59.231 --> 03:01:00.611]  What a great URL.
[03:01:00.631 --> 03:01:02.052]  I don't know how George got that.
[03:01:02.512 --> 03:01:03.692]  CensoredMovie.com.
[03:01:04.152 --> 03:01:06.013]  The main website is YouCan'tWatchThis.com.
[03:01:06.433 --> 03:01:12.155]  YouCan'tWatchThis.com is the name of the film and it's out in one hour.
[03:01:13.873 --> 03:01:18.376]  So, finishing up here, George, I appreciate you spending time with us today.
[03:01:18.456 --> 03:01:22.899]  Mike Adams is coming on with, I always say huge breaking news, but this is really big, bombshell.
[03:01:23.400 --> 03:01:33.166]  Bayer discovers black ops division run by Monsanto, shuts it down, initiates internal investigation as law enforcement prepares criminal charges against the chemical giant.
[03:01:34.107 --> 03:01:39.030]  Yes, this is Bayer putting HIV in your blood products.
[03:01:40.111 --> 03:01:41.852]  Monsanto doing any more criminal things.
[03:01:41.952 --> 03:01:43.352]  It's a eugenics cult.
[03:01:43.752 --> 03:01:45.073]  Trump's getting ready to bust it all.
[03:01:45.133 --> 03:01:46.113]  I told you this last week.
[03:01:46.713 --> 03:01:48.374]  So this is going to be huge with Mike Adams coming up.
[03:01:49.054 --> 03:01:50.234]  George, very exciting.
[03:01:50.274 --> 03:01:53.616]  I want to get you back on in the aftermath of the film coming out.
[03:01:53.636 --> 03:01:55.176]  I'm sure the censors are going to come after it.
[03:01:55.516 --> 03:01:56.116]  They haven't yet.
[03:01:56.156 --> 03:01:57.977]  It's not out yet, but it drops in one hour.
[03:01:59.778 --> 03:02:02.439]  Yeah, so it's going to be on censoredmovie.com.
[03:02:02.979 --> 03:02:03.779]  It is coming out.
[03:02:04.531 --> 03:02:08.053]  As you say, in an hour, I'm so excited for this for this launch.
[03:02:08.073 --> 03:02:09.394]  I'm so excited for people to see it.
[03:02:09.834 --> 03:02:12.335]  I think it's going to be a really, really surprising take.
[03:02:12.535 --> 03:02:18.138]  It's it's something that hasn't been covered in this depth or this detail before.
[03:02:18.538 --> 03:02:21.780]  And the way that we've covered it is it's all about social media.
[03:02:21.860 --> 03:02:23.041]  It's all about free speech.
[03:02:23.441 --> 03:02:31.145]  The power that social media companies have on the Constitution, on the First Amendment and these new questions that are being raised.
[03:02:32.529 --> 03:02:34.730]  What is going to happen in America?
[03:02:34.750 --> 03:02:36.351]  What is going to happen to political discourse?
[03:02:36.371 --> 03:02:37.552]  What is going to happen to culture?
[03:02:37.612 --> 03:02:40.214]  What is going to happen when these people are gone?
[03:02:40.414 --> 03:02:41.555]  It's an amazing watch.
[03:02:41.775 --> 03:02:43.876]  I still get excited watching it back now.
[03:02:44.737 --> 03:02:46.938]  People aren't going to be disappointed.
[03:02:47.318 --> 03:02:48.999]  So it's on CensoredMovie.com.
[03:02:49.379 --> 03:02:51.901]  You can find out more information at YouCan'tWatchThis.com.
[03:02:51.961 --> 03:03:01.527]  We've actually created a code because the guys, since Caelan was on yesterday, the viewers have been amazing, sharing and getting involved to create a code.
[03:03:02.111 --> 03:03:02.831]  It's InfoWars.
[03:03:02.891 --> 03:03:05.473]  If you go to the checkout, you can pre-order it now or buy it in an hour.
[03:03:05.493 --> 03:03:09.255]  If you go to the checkout, use the code InfoWars, you can get 10% off buying or renting the movie.
[03:03:09.275 --> 03:03:13.757]  Just because we wanted to say a little thank you to the people who have already been supporting this project.
[03:03:13.877 --> 03:03:22.041]  It's been such a passion project of mine and I'm really excited for these stories to be out there in a way that they haven't been before and people are going to see
[03:03:22.947 --> 03:03:31.091]  If you watch this movie you're going to see a different side to all of the people involved, to Gavin, to Tommy, especially Laura and even you Alex.
[03:03:31.151 --> 03:03:38.614]  I was very surprised coming to interview you and kind of learning a lot of new things about you that I didn't know and there's a lot of that stuff in the movie as well.
[03:03:38.654 --> 03:03:43.296]  So this is more than just a movie about a big issue right now, it's
[03:03:44.355 --> 03:03:50.479]  A real insight into not just the issue, but these characters as people, as individuals.
[03:03:51.139 --> 03:03:53.901]  So yeah, CensoredMovie.com or YouCan'tWatchThis.com.
[03:03:54.662 --> 03:03:56.583]  I'm really, really excited for people to see it.
[03:03:59.363 --> 03:04:01.384]  Well, I can't wait till they see the film.
[03:04:01.424 --> 03:04:02.705]  I can't wait to see the response.
[03:04:02.765 --> 03:04:04.825]  And, you know, I always just put films out for free.
[03:04:04.845 --> 03:04:08.347]  And I'd sell DVDs to fund them, but I would just put them out in general.
[03:04:08.827 --> 03:04:10.208]  A lot of times, you can't even do that now.
[03:04:10.228 --> 03:04:11.869]  And I know you guys flew all over the world to make this.
[03:04:11.889 --> 03:04:12.809]  You spend a lot of money making it.
[03:04:13.109 --> 03:04:14.130]  So people need to support you.
[03:04:14.610 --> 03:04:21.253]  But I wonder, because five banned individuals are even in this film, I wonder if YouTube would even let us or let you put this up.
[03:04:22.862 --> 03:04:25.543]  Yeah, it's a concern.
[03:04:25.724 --> 03:04:28.125]  We've got lots of backups as well.
[03:04:28.705 --> 03:04:30.926]  It's currently being hosted on Vimeo On Demand.
[03:04:30.946 --> 03:04:34.188]  They've actually been really great with us, surprisingly.
[03:04:34.248 --> 03:04:42.392]  But we're worried, so we're getting DVDs printed, so we're going to have DVDs available very soon as well, because we need that insurance policy.
[03:04:42.452 --> 03:04:45.414]  We want as many people to see this movie as possible.
[03:04:45.854 --> 03:04:48.016]  Well, it's exciting, George.
[03:04:48.036 --> 03:04:50.037]  We're going to talk to you soon.
[03:04:50.077 --> 03:04:50.478]  Thank you.
[03:04:50.498 --> 03:04:52.659]  Joey, we have something here for our special visitors.
[03:04:53.120 --> 03:04:53.700]  Would you like to have it?
[03:05:09.562 --> 03:05:10.222]  Thank you!
[03:05:10.743 --> 03:05:11.383]  Thanks a lot!
[03:05:11.883 --> 03:05:12.283]  Sure.
[03:05:12.543 --> 03:05:13.804]  You ever been in a cockpit before?
[03:05:13.824 --> 03:05:14.604]  No, sir.
[03:05:14.724 --> 03:05:16.805]  I've never been up in a plane before.
[03:05:17.545 --> 03:05:19.446]  You ever seen a grown man naked?
[03:05:19.466 --> 03:05:21.447]  Paula, who said they like Coke?
[03:05:21.487 --> 03:05:21.767]  Me!
[03:05:21.787 --> 03:05:22.947]  Alright, you tell me about that.
[03:05:22.967 --> 03:05:23.748]  I like Coca-Cola.
[03:05:24.148 --> 03:05:25.148]  Oh, Coca-Cola.
[03:05:25.388 --> 03:05:27.249]  Alright, but who knows about cocaine?
[03:05:27.409 --> 03:05:28.470]  Anyone ever seen cocaine?
[03:05:30.991 --> 03:05:31.571]  Yes!
[03:05:31.691 --> 03:05:32.611]  Hold it, one at a time.
[03:05:32.631 --> 03:05:33.372]  What about cocaine?
[03:05:33.512 --> 03:05:34.672]  Good thing, bad thing, what?
[03:05:34.832 --> 03:05:38.294]  Joey, you ever hang around a gymnasium?
[03:05:38.474 --> 03:05:39.194]  Two here smokes.
[03:05:40.717 --> 03:05:42.038]  Come here, come on, raise your hand.
[03:05:43.038 --> 03:05:44.759]  Other than your parents, who smokes?
[03:05:45.299 --> 03:05:46.119]  You got your smoke ready?
[03:05:46.179 --> 03:05:48.140]  I've seen a lot of kids with 12 and 11 smoking.
[03:05:48.340 --> 03:05:49.140]  I don't smoke.
[03:05:49.380 --> 03:05:49.720]  Alright.
[03:05:49.740 --> 03:05:52.201]  I don't smoke because I'm a little kid.
[03:05:52.241 --> 03:05:54.322]  I'm only 5 years old.
[03:05:55.022 --> 03:05:55.463]  Join.
[03:05:57.003 --> 03:05:58.804]  You like movies about gladiators?
[03:06:10.282 --> 03:06:13.405]  You are either with the Republic or against it.
[03:06:13.565 --> 03:06:17.829]  Resistance to tyrants is obedience to God.
[03:06:18.609 --> 03:06:19.750]  It's Alex Jones.
[03:06:47.233 --> 03:06:47.874]  All right, folks.
[03:06:49.855 --> 03:06:58.801]  We've got Mike Adams coming up with some news that I don't wanna use the word incredible or epic or insane or nightmarish.
[03:06:59.622 --> 03:07:07.107]  You know, you go watch a movie like Silence of the Lambs and, oh, she's gonna eat your liver with a fine Chianti.
[03:07:09.528 --> 03:07:11.410]  And it's like, oh, so scary.
[03:07:11.990 --> 03:07:16.153]  Anthony Hopkins eating your liver with a fine Italian red wine.
[03:07:17.654 --> 03:07:19.455]  And everyone, oh, is so shocked by it.
[03:07:21.817 --> 03:07:44.171]  But then a company like Bayer Pharmaceuticals that worked for Hitler, I should add, knowingly, over a decade, works with Hillary, Rodham Clinton, and Bill Clinton, and pays them millions of dollars through a Canadian company,
[03:07:46.957 --> 03:07:58.388]  To give them untested blood with HIV in it, but certified as clean, so they could give it to millions of people.
[03:07:58.468 --> 03:08:00.489]  Now, why would you do that?
[03:08:01.370 --> 03:08:03.432]  Well, it came out over a decade ago in the lawsuits.
[03:08:03.492 --> 03:08:09.598]  The executives said, there are too many hemophiliacs.
[03:08:14.192 --> 03:08:15.373]  You're like, that doesn't make sense.
[03:08:16.113 --> 03:08:17.635]  You know, I never played this last Friday.
[03:08:20.497 --> 03:08:24.020]  Do we have that clip off of what, like ABC News about the famous serial killer?
[03:08:26.061 --> 03:08:34.548]  That would climb up in people's homes at night and murder their little 10, 12, 13-year-old daughters like a vampire.
[03:08:35.108 --> 03:08:37.410]  Slit their throats just because they wanted to.
[03:08:38.459 --> 03:08:39.680]  By the way, these people are run-of-the-mill.
[03:08:40.181 --> 03:08:41.222]  You're like, well, why would he do that?
[03:08:41.342 --> 03:08:45.085]  Because why would Bayer seek out dirty blood?
[03:08:47.287 --> 03:08:51.491]  Because when you're a demon, you don't want money in the bank.
[03:08:51.671 --> 03:08:57.457]  Your daddy, Lucifer, gives you fun coins.
[03:08:58.377 --> 03:09:01.841]  When you go to the Dave & Buster's, you get the tickets, you get to go get little toys and stuff.
[03:09:02.435 --> 03:09:03.836]  You're like, you know, kids want that.
[03:09:03.896 --> 03:09:04.556]  You don't want that.
[03:09:05.437 --> 03:09:07.158]  Psychopaths, though, want to slit your kids throat.
[03:09:07.759 --> 03:09:08.799]  And watch them beg for mommy.
[03:09:08.819 --> 03:09:10.521]  Because they get the energy from it.
[03:09:12.302 --> 03:09:15.964]  And all these mass murderers, they try to keep it out of the liberal news.
[03:09:16.425 --> 03:09:18.606]  Well, I've talked to the top psychiatrists that actually interview them.
[03:09:20.307 --> 03:09:22.029]  At the end of the day, they say, no, I have nightmares.
[03:09:22.049 --> 03:09:22.909]  Demons are attacking me.
[03:09:22.929 --> 03:09:24.230]  They're only nice when I kill children.
[03:09:25.271 --> 03:09:28.033]  They kill children because demons want them to.
[03:09:29.087 --> 03:09:37.115]  And remember, the governor of Virginia and the governor of New York are legalizing killing babies after they're born because that's their religion.
[03:09:44.982 --> 03:09:47.385]  And so those of us that aren't into this, we're like, that doesn't make sense.
[03:09:47.525 --> 03:09:51.629]  Because you don't want to climb a second story house and slit a little girl's throat.
[03:09:55.612 --> 03:10:00.196]  You don't understand that whatever this entity is that runs these people, it likes to kill babies.
[03:10:01.397 --> 03:10:02.578]  It likes to suck their energy.
[03:10:03.558 --> 03:10:07.522]  You keep saying that doesn't make sense, because you're not demon possessed.
[03:10:08.803 --> 03:10:11.385]  There's thousands of these serial killers.
[03:10:11.685 --> 03:10:12.866]  Let's just play one of these guys.
[03:10:12.906 --> 03:10:14.287]  You say, why would he do that?
[03:10:15.188 --> 03:10:17.990]  Why would Bayer want blood with HIV and hepatitis?
[03:10:18.691 --> 03:10:20.672]  Well, their executive said, we want to kill people.
[03:10:23.274 --> 03:10:24.475]  And if we've got a governor
[03:10:25.652 --> 03:10:28.795]  selling it to us, then the U.S.
[03:10:28.955 --> 03:10:34.479]  government, especially when it becomes president, will never get after us for other stuff with our drugs.
[03:10:37.041 --> 03:10:47.290]  If we have a governor paid $10 million to certify blood is clean that they know isn't, now you get into their sick mind game.
[03:10:48.791 --> 03:10:52.274]  When these guys get together at a golf course or something, man, they are just
[03:10:53.424 --> 03:11:00.967]  The power it gives them, the husbands and wives and their daughters and sons dying and begging for mommy and bleeding to death.
[03:11:00.987 --> 03:11:06.649]  You have to understand, to a Governor Northam or a Governor Clinton, this is, you don't understand their God.
[03:11:06.709 --> 03:11:09.190]  This is like beautiful music to them.
[03:11:11.810 --> 03:11:13.751]  Hurting you is their music.
[03:11:15.252 --> 03:11:17.252]  And you have to get in their mind.
[03:11:18.093 --> 03:11:21.114]  So here's a clip of one of their dumber
[03:11:22.128 --> 03:11:25.390]  The first time I killed somebody and it was such a rush.
[03:11:25.410 --> 03:11:26.791]  I was raised to do time.
[03:11:26.811 --> 03:11:29.413]  I wasn't raised to live out there in that world.
[03:11:51.713 --> 03:11:56.656]  Sells was convicted of killing 13-year-old Katie Harris, stabbing her to death in her bedroom.
[03:11:57.056 --> 03:11:59.337]  I like to use a knife.
[03:12:00.058 --> 03:12:06.421]  A gun is too violent, too noisy, but just... Hit pause.
[03:12:06.642 --> 03:12:15.747]  ...fit my... Now you understand, you give someone HIV and hepatitis, and it kills them over 10 years, and you get all their money, ooh, that's even slicker.
[03:12:16.327 --> 03:12:20.990]  It's kind of like in Gladiator, he kills four dudes real quick, and the guy goes, listen, you gotta chop them up slowly.
[03:12:21.735 --> 03:12:22.995]  This has got to be done artfully.
[03:12:23.015 --> 03:12:36.760]  You understand, the art, the art of getting doctors to give your kids stuff that will give them HIV, and then watching your kids spend all the money on the drugs, and watching them die, that is a work of art to a Satanist.
[03:12:37.040 --> 03:12:37.640]  Let's continue.
[03:12:38.462 --> 03:12:41.404]  And later, he admitted to killing dozens more.
[03:12:41.784 --> 03:12:44.245]  So many, he says he can't even keep track.
[03:12:44.365 --> 03:12:52.009]  I'm not Billy the Kid making notches on my poster, so I know it's been a lot.
[03:12:52.469 --> 03:12:55.011]  Addicted to killing is the way he characterized it.
[03:12:55.751 --> 03:12:57.372]  I don't have an on and off switch.
[03:12:57.732 --> 03:12:59.193]  I'm just after that drug.
[03:12:59.213 --> 03:13:00.774]  I'm after that.
[03:13:05.057 --> 03:13:07.979]  Nightline interviewed Sells on Death Row in 2010.
[03:13:08.579 --> 03:13:11.842]  One of the rare glimpses into the mind of a serial killer.
[03:13:12.302 --> 03:13:13.283]  It's complicated.
[03:13:13.303 --> 03:13:16.885]  When people enter my life, they get hurt.
[03:13:21.428 --> 03:13:23.770]  When you look at me, you know what hate is.
[03:13:23.810 --> 03:13:26.091]  Because I don't know what love is.
[03:13:26.111 --> 03:13:27.872]  Two words I don't like to use is love and sorry.
[03:13:40.501 --> 03:13:42.162]  Because I'm about hate.
[03:13:42.643 --> 03:13:46.365]  His methods for killing were as random as the people he targeted.
[03:13:46.545 --> 03:13:49.687]  He raped many before cutting their throats or beating them.
[03:13:49.968 --> 03:13:50.708]  Stabbing others.
[03:13:51.008 --> 03:13:52.089]  He strangled some.
[03:13:52.309 --> 03:13:53.150]  A lot of jerking.
[03:13:53.550 --> 03:13:54.591]  A lot of movement.
[03:13:55.131 --> 03:13:59.454]  It's the physical... You become part of it.
[03:13:59.874 --> 03:14:04.077]  And described it all with seeming detachment from the horrors he caused.
