[00:00:05.419 --> 00:00:09.150]  Infowars.com is tomorrow's news.
[03:18:44.850 --> 03:18:51.552]  Get Super Blue, Silver Immune Gargle, and Super Silver Wound Dressing for 40% off at InfoWarsTore.com.
[03:18:52.032 --> 03:18:54.972]  Again, this is a limited-time Immune Boost Special.
[03:18:55.172 --> 03:19:01.674]  Get Super Blue, Silver Immune Gargle, and Super Silver Wound Dressing for 40% off at InfoWarsTore.com.
[03:19:02.699 --> 03:19:08.302]  We're bringing back one of the biggest fan favorite formulas we've ever offered with even better ingredients.
[03:19:08.983 --> 03:19:10.083]  Ultimate Bone Broth.
[03:19:10.523 --> 03:19:16.287]  Info Wars Life is proud to bring you a powerhouse bone broth formula to help push you to your limits.
[03:19:16.887 --> 03:19:20.329]  This incredible formula will help you get the most out of your workout.
[03:19:20.589 --> 03:19:37.646]  With the power of ultra-high quality bone broth, one of the most popular health trends on the planet, built with more than seven different superfoods and crucial compounds, Ultimate Bone Broth will help support your healthy muscles, digestion, tendons and ligaments, while also supporting your body's fight against free radicals.
[03:19:38.207 --> 03:19:43.392]  This incredible chicken bone broth formula contains time-tested ingredients such as turmeric
[03:19:44.012 --> 03:19:46.654]  You're listening to The Alex Jones Show.
[03:20:23.168 --> 03:20:24.751]  The answer to 1984 is 1776.
[03:20:25.092 --> 03:20:30.802]  You're listening to The Alex Jones Show with Doug Hagman.
[03:20:36.832 --> 03:20:37.633]  Hey, welcome back.
[03:20:38.193 --> 03:20:40.976]  InfoWars, InfoWars.com, this fourth hour.
[03:20:41.036 --> 03:20:43.538]  InfoWars.com, InfoWarsStore.com.
[03:20:43.578 --> 03:20:52.247]  I gotta tell you, you know, some of the products there, the nutritional supplements, you don't think maybe that they can make a difference?
[03:20:52.387 --> 03:20:53.007]  Oh, they do.
[03:20:53.508 --> 03:20:54.168]  Oh, they do.
[03:20:54.249 --> 03:20:56.951]  In fact, I can see through people, okay?
[03:20:57.692 --> 03:21:00.835]  I'm kidding, of course, but for example, Brain Force Plus and
[03:21:01.335 --> 03:21:02.476]  All of the other products, folks.
[03:21:02.696 --> 03:21:03.757]  Support the movement.
[03:21:03.817 --> 03:21:06.600]  Support this bigger movement.
[03:21:06.880 --> 03:21:09.162]  Buy the products at InfoWareStore.com.
[03:21:09.903 --> 03:21:14.467]  And I'll tell you this, you've got birthdays coming up, you've got special occasions coming up.
[03:21:15.087 --> 03:21:21.272]  I'm sure you're a guy, if you're a woman listening to this, or even for yourself, look, the products work.
[03:21:21.353 --> 03:21:25.196]  And we're at a time right now where we need to be mentally sharp, physically fit.
[03:21:25.802 --> 03:21:27.684]  Because we're in a fight, we're in a fight of our lives.
[03:21:27.804 --> 03:21:29.625]  And that's not a sales pitch, that's just the way it is.
[03:21:30.085 --> 03:21:34.949]  Before the break, we're talking about, and Joe, by the way, Joe is with me, our home base is Hagman.
[03:21:34.989 --> 03:21:35.510]  Did I say this?
[03:21:36.110 --> 03:21:40.013]  HagmanReportLive, HagmanReport.com and HagmanReportLive.com.
[03:21:40.033 --> 03:21:42.615]  HagmanReport.com and HagmanReportLive.com.
[03:21:42.635 --> 03:21:43.736]  Two N's on Hagman, by the way.
[03:21:44.817 --> 03:21:46.718]  And we broadcast Monday through Friday.
[03:21:48.092 --> 03:21:48.212]  It's
[03:22:05.584 --> 03:22:07.825]  They're boots on to the throats of the patriots.
[03:22:08.566 --> 03:22:10.747]  They're growing, we're growing, we're all growing together.
[03:22:10.767 --> 03:22:13.588]  And the globalists, they can't stand it.
[03:22:13.968 --> 03:22:14.589]  And you can see it.
[03:22:15.829 --> 03:22:17.350]  People are coming unglued on Twitter.
[03:22:17.370 --> 03:22:19.051]  They're coming unglued on social networking.
[03:22:19.451 --> 03:22:20.292]  And I love it.
[03:22:20.472 --> 03:22:22.393]  I love to see those people coming unglued.
[03:22:22.853 --> 03:22:25.294]  It's about time that they're the ones.
[03:22:25.614 --> 03:22:29.276]  It's about time to see them squirm and to say, God, we can't be exposed.
[03:22:29.376 --> 03:22:30.016]  Oh my God!
[03:22:30.777 --> 03:22:32.097]  So we got to shut up Alex Jones.
[03:22:32.117 --> 03:22:33.238]  We got to shut up Haggis.
[03:22:33.258 --> 03:22:34.479]  We got to shut up.
[03:22:34.539 --> 03:22:35.039]  But you know what?
[03:22:35.709 --> 03:22:36.430]  We will prevail.
[03:22:36.570 --> 03:22:37.670]  In the end, we will prevail.
[03:22:37.710 --> 03:22:38.811]  Of course, we know how it all turns out.
[03:22:38.831 --> 03:22:41.193]  But anyway, right before the break, we're talking about Planned Parenthood.
[03:22:41.813 --> 03:22:44.395]  In my view, in my personal opinion, Planned Butcherhood.
[03:22:45.215 --> 03:22:46.596]  Just very quickly to wrap this up.
[03:22:47.257 --> 03:22:50.579]  In total, Planned Parenthood Action Fund and Planned Parenthood votes
[03:22:51.155 --> 03:22:52.096]  It's more than that.
[03:23:10.638 --> 03:23:11.678]  It's more than that.
[03:23:11.859 --> 03:23:15.180]  It is 30 million dollars from reports.
[03:23:15.380 --> 03:23:15.800]  Big plan.
[03:23:15.840 --> 03:23:19.442]  This is from Snopes and I love how... I love Snopes.
[03:23:19.482 --> 03:23:20.202]  Don't take me wrong.
[03:23:20.522 --> 03:23:39.030]  I love it because of how inaccurate... I love it because of the liberal insanity bias that they have and their ability to think that they can change facts and change people's statements, what they say, to twist them to make their claims true or false or whatever the agenda that they're trying to push.
[03:23:39.090 --> 03:23:39.970]  Obviously it's always the
[03:23:40.610 --> 03:23:43.631]  Socialist, communist agenda, but this is an article from Snopes.
[03:23:43.651 --> 03:23:47.273]  Did Planned Parenthood donate $30 million to Democrats to influence the midterm election?
[03:23:47.293 --> 03:23:48.093]  Well, what did Snopes say?
[03:23:48.113 --> 03:23:50.014]  They said it's a mixture of true or false.
[03:23:50.074 --> 03:23:50.494]  What's true?
[03:23:50.575 --> 03:23:51.415]  Planned Parenthood votes...
[03:23:52.089 --> 03:24:02.012]  Is one member of a coalition of organizations which is planning on extending or to expend 30 million to mobilize infrequent voters in the midterm elections.
[03:24:02.492 --> 03:24:05.413]  And they say that this is not Planned Parenthood per se.
[03:24:05.453 --> 03:24:06.873]  It's an offshoot of Planned Parenthood.
[03:24:06.893 --> 03:24:07.653]  So what's not true?
[03:24:07.953 --> 03:24:09.754]  It's not actually Planned Parenthood.
[03:24:09.814 --> 03:24:10.874]  It's separate from the organization.
[03:24:10.914 --> 03:24:15.175]  But it's the same organization, the same organization at the very top.
[03:24:15.475 --> 03:24:16.936]  And then I have a few other things here.
[03:24:17.356 --> 03:24:19.216]  Planned Parenthood in recent elections.
[03:24:19.736 --> 03:24:21.077]  Think of what happened in Virginia.
[03:24:21.097 --> 03:24:21.517]  The governor
[03:24:21.997 --> 03:24:22.918]  We're good to go.
[03:24:39.878 --> 03:24:39.938]  Yes.
[03:24:58.420 --> 03:24:58.700]  I think?
[03:25:16.750 --> 03:25:29.135]  But not only that, pushing the infanticide issue, execution of babies after they've been born by the mother, and after they have survived abortions, wanting to kill them again, or try to kill them again.
[03:25:29.535 --> 03:25:33.717]  So is there any relationship between Planned Parenthood money, which is essentially
[03:25:35.922 --> 03:25:45.104]  Going to these candidates who then turn around and get these laws implemented in their states, which take the infanticide issue now, and they're taking it to the extreme.
[03:25:45.724 --> 03:26:03.568]  I can't wrap my mind around how this is even legal, but this is what we're seeing, and what we see with this infanticide and abortion issue is it went from the Bill Clinton years, Planned Parenthood said, you know, was pushing in the left wing, Bill Clinton was pushing to have abortions much more easily accessible for women who were in health risks,
[03:26:04.368 --> 03:26:07.690]  They said they didn't want to use it, except for certain parameters.
[03:26:07.770 --> 03:26:17.474]  If the woman was in danger of losing her life in the pregnancy, or there was going to be some very serious complications from that pregnancy.
[03:26:17.534 --> 03:26:30.479]  Now, we went from that in the 1990s to what, 20-30 years later, they are celebrating not only abortion but infanticide in the streets, in the media, in Hollywood, and it's only going to get worse from there because who's next after the baby?
[03:26:32.169 --> 03:26:33.671]  And let me just say this, alright?
[03:26:34.031 --> 03:26:35.753]  Look, I understand the blackface stuff.
[03:26:35.833 --> 03:26:36.353]  I get that.
[03:26:36.714 --> 03:26:39.456]  I understand the racial insensitivity.
[03:26:39.476 --> 03:26:43.040]  Okay, but aside from that, what should we be talking about?
[03:26:43.080 --> 03:26:43.881]  What's more important?
[03:26:43.921 --> 03:26:46.103]  Is it the racial aspect of this?
[03:26:46.503 --> 03:26:56.373]  Or is it the fact that the very person accused of the racial insensitivities is the one that's promoting this infanticide, this baby murder?
[03:26:57.073 --> 03:27:15.922]  And becoming enriched, whether it's via the campaign, in my view, or personally through PACs and what have you, and campaign funds, people who know how that works understand that there is a level of enrichment there that does occur in the process.
[03:27:15.942 --> 03:27:19.104]  You've got to be absolutely the moron not to understand it.
[03:27:19.719 --> 03:27:31.984]  But the fact is, look, this is all happening, and this is happening on the backs, and people don't understand the aspect that Barack Hussein Obama played into this infanticide.
[03:27:32.004 --> 03:27:34.285]  I'm not even going to use the word abortion anymore, it's infanticide.
[03:27:34.665 --> 03:27:45.130]  Because the infanticidal Democrats took their cues from Barack Obama, this and a piece from American Thinker Today, as well by Trevor Thomas, and when you look back, you know, for decades,
[03:27:46.674 --> 03:27:57.604]  Democrats have dehumanized, deliberately dehumanized the unborn and argued against protecting the most innocent and helpless among us, even when they escaped death in their mother's wombs.
[03:27:58.164 --> 03:28:01.908]  And in order to further their wicked sexual agenda, which is attached to this,
[03:28:02.535 --> 03:28:04.817]  So you've got the wicked sexual agenda.
[03:28:05.257 --> 03:28:09.340]  Think back to the counterculture culture of the 60s and how that impacted American morality.
[03:28:09.960 --> 03:28:17.025]  And you even go back further into the eugenics and then go a step later now and look at what's happening on the other side of the coin.
[03:28:17.305 --> 03:28:32.155]  In addition to infanticide, you're looking at not post-birth abortions, although that's definitely part of it, but also what's going on with these comfort choices about, oh, aid and comfort to expedite the terminally ill and the infirm.
[03:28:32.435 --> 03:28:33.716]  We're good to go.
[03:29:02.813 --> 03:29:07.755]  Wars are like 12-round heavyweight boxing championship fights.
[03:29:08.976 --> 03:29:13.958]  It's about who wants it, who's prepared to go the longest, and who's ready to do the damage.
[03:29:14.899 --> 03:29:15.759]  We took on Hillary Clinton.
[03:29:16.499 --> 03:29:16.979]  We stopped her.
[03:29:17.019 --> 03:29:17.920]  We got a nationalist in.
[03:29:19.180 --> 03:29:21.261]  Nationalists are getting elected all over the world right now.
[03:29:21.401 --> 03:29:22.302]  We are winning.
[03:29:23.291 --> 03:29:28.197]  Those of us who are at the very front line of the tip of the spear are under unprecedented attack.
[03:29:28.657 --> 03:29:33.723]  So I come to you each day and try to explain to you that this is a war of a treasure.
[03:29:33.763 --> 03:29:34.884]  This is about who wants it most.
[03:29:36.300 --> 03:29:39.401]  You know the persecution, the censorship, the sponsors, they've taken everything.
[03:29:39.841 --> 03:29:40.581]  I am in your hands.
[03:29:40.621 --> 03:29:41.341]  You are in my hands.
[03:29:41.981 --> 03:29:44.602]  I need financial support, and I got products you and your family need.
[03:29:45.182 --> 03:29:45.802]  It's that simple.
[03:29:46.302 --> 03:29:47.383]  Thousands of great products.
[03:29:47.743 --> 03:29:53.804]  Whatever's award-winning, whatever's best-selling, what folks love, what I love, we bring it to you at InfoWorksShore.com.
[03:29:53.844 --> 03:30:01.946]  So please, go to InfoWorksShore.com today, look at all the great products, because we're in your hands, I'm in your hands, and your support is beyond critical.
[03:30:01.966 --> 03:30:02.266]  Thank you.
[03:30:02.768 --> 03:30:08.393]  We're bringing back one of the biggest fan favorite formulas we've ever offered with even better ingredients.
[03:30:09.074 --> 03:30:10.175]  Ultimate Bone Broth.
[03:30:10.615 --> 03:30:16.380]  Info Wars Life is proud to bring you a powerhouse bone broth formula to help push you to your limits.
[03:30:16.981 --> 03:30:23.186]  This incredible formula will help you get the most out of your workout with the power of ultra high quality bone broth.
[03:30:23.447 --> 03:30:25.669]  One of the most popular health trends on the planet.
[03:30:25.909 --> 03:30:29.252]  Built with more than seven different superfoods and crucial compounds
[03:30:29.652 --> 03:30:37.719]  Ultimate Bone Broth will help support your healthy muscles, digestion, tendons and ligaments, while also supporting your body's fight against free radicals.
[03:30:38.279 --> 03:30:49.789]  This incredible chicken bone broth formula contains time-tested ingredients such as turmeric root, chaga mushroom, goji berry powder, bee pollen, and alfalfa herb powder to support your body.
[03:30:50.129 --> 03:30:53.332]  It's time to experience what Ultimate Bone Broth can do for you.
[03:30:54.112 --> 03:30:56.254]  Get Ultimate Bone Broth now at 50% off.
[03:31:03.530 --> 03:31:10.116]  For those looking for the ultimate source of energy for their day, every day, the Brain Synergy Combo is here.
[03:31:10.477 --> 03:31:19.846]  Combining the powerful Turbo Force and Brain Force Plus nootropic formulas, this combo has what you need to hit your maximum potential every day.
[03:31:20.246 --> 03:31:31.229]  Take the tasty tropical berry flavored turbo force instant ring with you on the go or at work to help provide you with focus, clarity and energy and to reach your full potential.
[03:31:31.589 --> 03:31:44.293]  Hit the next generation of advanced neural activation with the brain force plus neutral, a fan favorite formula fueled by powerful time tested ingredients for a true 360 with with this
[03:31:47.994 --> 03:31:48.995]  Here's the thing.
[03:31:49.075 --> 03:31:52.116]  I know how metaphysics works.
[03:31:52.236 --> 03:31:54.096]  I know how the universe works.
[03:31:54.237 --> 03:31:56.017]  I know how the cow ate the cabbage.
[03:31:56.097 --> 03:31:59.859]  If you're not expanding, you're imploding.
[03:32:14.745 --> 03:32:17.946]  I can go on air and tell people that InfoWars could shut down.
[03:32:19.186 --> 03:32:21.386]  And that would be a very true statement.
[03:32:21.406 --> 03:32:27.547]  If I don't have the will, InfoWars could shut down tomorrow.
[03:32:28.608 --> 03:32:33.548]  If I fight as hard as I can, and people don't support us, we shut down in a year.
[03:32:34.989 --> 03:32:40.110]  You support us and get creative and get fired up, we won't just be here 100 years, we'll be here forever.
[03:32:40.490 --> 03:32:41.570]  We'll turn the whole thing around.
[03:32:42.765 --> 03:32:50.970]  Our grandchildren on Mars bases and jump bases and God knows what are going to look back and say, you know, we struggled here, we made it.
[03:32:51.370 --> 03:32:55.552]  Unlike all these other test cases that God put in place, you know, there's a lot of eggs.
[03:32:56.112 --> 03:32:58.854]  We're proud of what we brought you and the whole family of InfoWars products.
[03:32:59.314 --> 03:33:00.515]  Without you, we won't be here.
[03:33:07.038 --> 03:33:09.660]  You're listening to the Alex Jones Show.
[03:33:15.121 --> 03:33:18.726]  Crashing through the lies and disinformation, it's Alex Jones.
[03:33:18.786 --> 03:33:20.228]  And now, your host, Doug Hagman.
[03:33:34.494 --> 03:33:39.035]  Man, this is the InfoWars.com InfoWars Show.
[03:33:39.075 --> 03:33:42.817]  Doug Eggman and Joe Eggman sitting in for Alex Jones, of course, in the fourth hour here.
[03:33:45.698 --> 03:33:47.858]  Do you remember Antonio Scalia?
[03:33:48.638 --> 03:33:53.440]  Obviously, as the Supreme Court Justice who passed away, allegedly, on a ranch.
[03:33:54.300 --> 03:33:55.781]  Unattended death.
[03:33:56.561 --> 03:33:56.741]  Right.
[03:33:56.941 --> 03:33:58.501]  Unattended death, obviously.
[03:33:58.521 --> 03:34:00.062]  This was an unattended death.
[03:34:00.877 --> 03:34:13.106]  And look, in my capacity, professionally, I've seen unattended deaths and handled things, and there's a protocol that you adhere to for unattended deaths.
[03:34:14.187 --> 03:34:20.311]  Well, you know, initially I looked at that and I thought, well, okay, things weren't followed exactly 100%.
[03:34:21.151 --> 03:34:24.854]  I could see where maybe things might have just slipped through the cracks or whatever.
[03:34:25.434 --> 03:34:29.097]  But then again, I thought, okay, wait, this is a Supreme Court justice.
[03:34:29.137 --> 03:34:30.238]  You don't want any kind of
[03:34:30.962 --> 03:34:38.244]  You know, you don't want anything to be, believe me, there's a lot, I gotta tell you, there's a lot of people, a lot of paperwork in unattended deaths, okay?
[03:34:38.844 --> 03:34:46.166]  A lot of paperwork, and even more in suspicious deaths that are also unattended, but you get the idea.
[03:34:46.186 --> 03:34:49.847]  All right, so here's the bottom line.
[03:34:49.927 --> 03:34:58.790]  I thought, well, maybe those people who were saying that this is really not right, or making something more of it, you know, kind of on the fringe of things.
[03:34:58.870 --> 03:34:59.370]  Okay, now,
[03:35:00.524 --> 03:35:04.966]  That's at the end of, as Joe said, the end of Obama's term, basically, or the time in office.
[03:35:05.167 --> 03:35:10.389]  And you can see how, you can see the impact of the Supreme Court justices have.
[03:35:11.230 --> 03:35:12.390]  But what I'm getting to is this.
[03:35:13.691 --> 03:35:14.571]  I want proof of life.
[03:35:14.691 --> 03:35:17.573]  I want proof of life of Ruth Bader Ginsburg.
[03:35:18.513 --> 03:35:23.136]  And Joe and I, primarily Joe's done a lot of investigative work on, okay,
[03:35:23.955 --> 03:35:24.656]  Where is she?
[03:35:25.056 --> 03:35:29.941]  And again, for those people looking for Ruth Bader Ginsburg, look, she's not here.
[03:35:30.782 --> 03:35:33.644]  She's not up, you know, in my home, in my guest room.
[03:35:35.927 --> 03:35:44.475]  And I do suspect kind of a, forgive me, but kind of a Norman Bates kind of thing going on here, where maybe somebody will find her in a rocking chair.
[03:35:44.975 --> 03:35:47.738]  And I would suggest if you do,
[03:35:48.726 --> 03:35:53.749]  Just those people looking for carry a little can of Vicks around with you and it always helps underneath the nose.
[03:35:54.509 --> 03:35:57.911]  Little tip from LAO for the LAO community.
[03:35:58.552 --> 03:36:05.656]  But I do wonder at this point if we're not seeing this deep state hiding and for as much as that sounds
[03:36:06.440 --> 03:36:07.600]  Gruesome, I'll just say this.
[03:36:07.620 --> 03:36:16.984]  Look, we pray, hope and pray that she's on the road to a fast recovery and all that, but you know, don't pee on my leg and tell me it's raining out, alright?
[03:36:17.744 --> 03:36:20.825]  Just be honest and just tell me what the deal is.
[03:36:20.945 --> 03:36:28.388]  After all, we have the right to know as American citizens, given her prominence, position of prominence, and we're not getting that.
[03:36:28.408 --> 03:36:29.749]  So, Joe, I'm going to give it to you.
[03:36:33.533 --> 03:36:34.214]  Well, let's do this.
[03:36:34.314 --> 03:36:42.240]  OK, with Ruth Bader Ginsburg, there was a number of interesting things that have happened from January till just the State of the Union.
[03:36:42.740 --> 03:36:46.263]  And as we all know, in late December, she fell and broke her ribs.
[03:36:46.723 --> 03:36:48.965]  When that happened, they found, I believe it was,
[03:36:49.805 --> 03:36:59.148]  Paul up or two lesions of some kind in her lung, cancerous tumors in her lung that were very small, which she had in operation and had them removed.
[03:36:59.248 --> 03:37:00.928]  And people have not seen her since.
[03:37:00.948 --> 03:37:05.449]  She has not been serving on the bench, leaving many to ask, you know, what's her condition?
[03:37:05.489 --> 03:37:06.570]  There's no public appearances.
[03:37:06.590 --> 03:37:07.570]  There's no proof of life.
[03:37:08.690 --> 03:37:18.813]  The real question is, are they holding her in the back room on ice till 2020 elections when they believe Trump will not be in office and not allowing him to get another Supreme Court pick?
[03:37:19.333 --> 03:37:22.054]  Well, this is the series of events that have happened.
[03:37:22.094 --> 03:37:25.196]  By the way, Hillary Clinton, I just want to put this in there.
[03:37:25.536 --> 03:37:28.857]  Hillary Clinton, not sick either, okay?
[03:37:28.917 --> 03:37:29.998]  Don't believe your lying eyes.
[03:37:30.018 --> 03:37:30.538]  She didn't fall.
[03:37:31.238 --> 03:37:32.178]  No, she didn't fall.
[03:37:32.199 --> 03:37:33.399]  She didn't lose a shoe.
[03:37:33.459 --> 03:37:35.560]  That was just one of those unfortunate things.
[03:37:36.000 --> 03:37:38.481]  Again, don't believe your lying eyes.
[03:37:38.921 --> 03:37:44.364]  Don't believe what the right or the new media is telling you.
[03:37:44.384 --> 03:37:44.804]  Okay, go ahead.
[03:37:45.224 --> 03:37:47.545]  I just want to make sure people aren't losing their minds.
[03:37:48.482 --> 03:37:51.784]  With Hillary Clinton, even the fact-checkers were saying, oh, no, that's not true.
[03:37:51.824 --> 03:37:52.845]  She didn't collapse.
[03:37:52.885 --> 03:37:54.226]  She didn't fall down.
[03:37:54.266 --> 03:37:54.846]  She wasn't sick.
[03:37:54.886 --> 03:37:55.427]  She was fine.
[03:37:55.707 --> 03:37:58.609]  But Ruth Bader Ginsburg, and there's a footage of her falling right there.
[03:37:58.869 --> 03:38:03.472]  Ruth Bader Ginsburg, in January, Fox showed a graphic.
[03:38:04.145 --> 03:38:11.728]  And this graphic had a date, I believe it was 1933 to 2019, and it was serving as a memorial.
[03:38:12.008 --> 03:38:13.869]  Pretty much what happens when people pass away.
[03:38:14.209 --> 03:38:17.991]  They put up these little graphics and, you know, in memory of, and they had the date.
[03:38:18.031 --> 03:38:23.833]  So they further issued a retraction or an apology saying, you know, we're sorry we did this on accident.
[03:38:24.093 --> 03:38:24.993]  We're good to go.
[03:38:43.942 --> 03:38:45.463]  There's no reason to show that on TV.
[03:38:46.064 --> 03:38:52.548]  And I can understand somebody pressing the wrong button, but why is that even in the, you know, in circulation of things that could make its way to TV?
[03:38:52.568 --> 03:38:53.229]  That's my question.
[03:38:53.269 --> 03:38:54.730]  But let's put that aside.
[03:38:54.910 --> 03:38:56.971]  Now, Monday, there was an event.
[03:38:57.372 --> 03:39:04.416]  And this event was, I believe, at the National Women's of Arts in D.C.
[03:39:05.517 --> 03:39:06.858]  And I'm not sure that the correct name.
[03:39:06.878 --> 03:39:08.259]  It's a pretty obscure place.
[03:39:08.479 --> 03:39:10.961]  I mean, it was an obscure event, right?
[03:39:11.001 --> 03:39:12.622]  I mean, it wasn't one of these things where
[03:39:13.217 --> 03:39:15.038]  It was a notorious RPG in song.
[03:39:15.118 --> 03:39:25.503]  It was an hour and a half musical, if you will, about her life and about her practice on the Supreme Court.
[03:39:25.543 --> 03:39:30.786]  And this lady was singing about her life, using quotes in cases she ruled on.
[03:39:31.066 --> 03:39:35.769]  But anyway, this is what was reported, that Supreme Court Justice Ruth Bader Ginsburg is making her first public appearance.
[03:39:38.697 --> 03:39:45.121]  This was at a concert at a museum a few blocks from the White House given by her daughter-in-law and other musicians.
[03:39:45.681 --> 03:39:50.424]  Now, the concert is dedicated to Ginsburg's life in the law.
[03:39:50.884 --> 03:40:03.531]  What goes on from here and what is reported from here is very interesting because they say she was sitting in the room, in the very back of the room, and it was darkly lit and it wasn't announced that she was there and nobody saw her.
[03:40:03.571 --> 03:40:04.692]  You weren't allowed to take pictures.
[03:40:05.072 --> 03:40:17.699]  Well, a lot of pictures and video from the actual event itself has been released, and there has been no pictures of her taken at this event, and they also said, as I said, no cameras there.
[03:40:17.919 --> 03:40:28.144]  Other people took pictures of the crowd, and it seemed like a lot of younger people, and I think it was part of a high school was there, and then there were other people who attended, but nonetheless, there was no proof of life, no pictures of her.
[03:40:28.824 --> 03:40:31.546]  And no video of her being anywhere near this place.
[03:40:31.606 --> 03:40:40.592]  And Sebastian Gorka tweeted out the next day saying, I believe that this concert or non-appearance of hers is going to be her excuse to not go to the State of the Union address.
[03:40:40.652 --> 03:40:46.917]  And sure enough, right before that, they announced that she was not going to be present at the State of the Union due to her attendance at this conference.
[03:40:47.437 --> 03:40:53.621]  But during the concert, during the concert, her son-in-law got up there and said that Ruth is fine.
[03:40:53.681 --> 03:40:57.384]  She walks a mile a day and meets with her personal trainer twice a week.
[03:40:58.164 --> 03:40:59.165]  But here's the question.
[03:41:00.045 --> 03:41:09.950]  Basically, I believe TMZ, I believe this still is true, TMZ camping out in front of her house or they have people sitting there waiting for her, you know, to make her appearance, to come out of the house.
[03:41:10.410 --> 03:41:11.711]  We still have not seen that.
[03:41:11.731 --> 03:41:12.792]  You're bouncing on screen, Joe.
[03:41:13.232 --> 03:41:14.393]  You're making viewers seasick, man.
[03:41:14.413 --> 03:41:14.513]  Sorry.
[03:41:20.037 --> 03:41:28.763]  Anyway, the news, Fox News, the AP, to everybody else reported that she attended this conference a few blocks from the White House that was dedicated to her.
[03:41:28.963 --> 03:41:33.866]  There was no mention of this by the people who were hosting or putting on the concert.
[03:41:34.186 --> 03:41:36.547]  There was nothing to say, you know, thank you, she's here.
[03:41:38.008 --> 03:41:40.209]  Nothing like that, which is pretty customary.
[03:41:40.429 --> 03:41:47.894]  You'd think that when a concert is given in the honor and memory of her life in the law, she would be in the front row and it would make it a big deal, you know.
[03:41:48.154 --> 03:41:50.275]  Well, at least one picture.
[03:41:51.496 --> 03:41:51.997]  But you know what?
[03:41:52.197 --> 03:41:53.337]  Here's what I heard.
[03:41:53.437 --> 03:41:55.799]  I heard Norman was talking to her.
[03:41:56.259 --> 03:41:57.360]  Her son, Norman.
[03:41:57.440 --> 03:41:58.841]  I heard Norman was talking to her.
[03:41:59.161 --> 03:42:02.563]  And the rocking chair was going back and forth and back and forth.
[03:42:02.583 --> 03:42:03.364]  And I guarantee you,
[03:42:04.324 --> 03:42:05.665]  Yeah, in the trophy room.
[03:42:05.705 --> 03:42:06.226]  Go ahead, Joe.
[03:42:06.266 --> 03:42:06.746]  I didn't mean that.
[03:42:06.786 --> 03:42:09.349]  I guess that was foretaste, but so what?
[03:42:09.489 --> 03:42:25.324]  One other little aspect of this as we're closing out this segment was an anonymous nurse posted to one of the forums online and stated that, you know, Ruth Bader Ginsburg is in a coma somewhere out west, and they put a picture up.
[03:42:25.344 --> 03:42:27.146]  You couldn't make heads or tails of who it was,
[03:42:27.806 --> 03:42:28.247]  I don't know.
[03:42:45.882 --> 03:42:46.362]  I think so.
[03:43:02.912 --> 03:43:10.277]  At InfoWars, we're always looking for the very best, best-selling, highest-rated products that we can then private label and sell.
[03:43:10.617 --> 03:43:23.766]  Well, there is a national company who has FDA approval to sell their wound gel that is the strongest out there, and we private label it, and we sell it for $10 less online than they sell it at CVS and Walgreens.
[03:43:23.986 --> 03:43:28.529]  We also have another product, also produced by the same company, Immune Gargle.
[03:43:28.889 --> 03:43:32.392]  We've been selling a lot of the wound gel and a lot of the Immune Gargle.
[03:43:33.052 --> 03:43:41.654]  We're gonna go from full price to 40% off on both of these best-selling products right now at InfoWarsLife.com and InfoWarsTore.com.
[03:43:42.154 --> 03:43:44.494]  This is a limited-time Immune Boost Special.
[03:43:44.914 --> 03:43:51.615]  Get Super Blue, Silver Immune Gargle, and Super Silver Wound Dressing for 40% off at InfoWarsTore.com.
[03:43:52.095 --> 03:43:55.036]  Again, this is a limited-time Immune Boost Special.
[03:43:55.236 --> 03:44:01.737]  Get Super Blue, Silver Immune Gargle, and Super Silver Wound Dressing for 40% off at InfoWarsTore.com.
[03:44:06.531 --> 03:44:10.714]  A rare window with Gateway Pundit reporter Cassandra Fairbanks for articles at gatewaypundit.com.
[03:44:10.834 --> 03:44:16.817]  Julian Assange's living conditions deteriorate, more akin to Stasi-era dissident than an award-winning publisher with asylum.
[03:44:16.837 --> 03:44:19.359]  Then I asked her, I said, why is your article just about how horrible the conditions are?
[03:44:19.899 --> 03:44:23.341]  And she just said, because I can't write about it or say anything.
[03:44:23.902 --> 03:44:28.845]  Nothing about anything he ever did, politics, that he's innocent, that he's not a Russian agent, none of that.
[03:44:29.065 --> 03:44:31.986]  Or they're threatening to, I guess, throw him in the river or something.
[03:44:32.087 --> 03:44:34.148]  Cassandra, this is beyond Kafkaesque.
[03:44:34.228 --> 03:44:36.049]  I mean, to me, I think the guy's a hero.
[03:44:36.229 --> 03:44:36.950]  No, me too.
[03:44:37.190 --> 03:44:39.652]  I, of course, I'm a huge fan of his.
[03:44:40.032 --> 03:44:43.335]  I have been covering WikiLeaks for a very long time now.
[03:44:44.384 --> 03:44:47.227]  And it was pretty shocking this last visit.
[03:44:47.327 --> 03:44:49.188]  The security hammers are everywhere.
[03:44:49.308 --> 03:44:51.290]  You can't speak anywhere at all.
[03:44:51.831 --> 03:44:56.775]  I mean, the treatment that he's receiving right now, it's worse than being in a federal prison.
[03:44:56.995 --> 03:44:59.897]  So this time when I went, I had to jump through all kinds of hoops.
[03:44:59.937 --> 03:45:02.199]  I had to get a letter from the ambassador clearing me.
