[00:00:01.733 --> 00:00:02.915]  Coast to coast.
[02:32:45.281 --> 02:32:50.344]  I searched out the best quality and now have developed a double strength form of nascent iodine.
[02:32:50.544 --> 02:32:53.226]  Exclusively available at Infowarslife.com.
[02:32:53.746 --> 02:32:59.630]  Nascent Iodine is on record as one of the only safe ways to detox from fluoride poisoning.
[02:32:59.730 --> 02:33:01.731]  Survival Shield Nascent Iodine.
[02:33:01.891 --> 02:33:07.335]  Secure your super high quality Nascent Iodine today at InfoWarsLife.com.
[02:33:07.415 --> 02:33:08.795]  That's InfoWarsLife.com.
[02:33:27.808 --> 02:33:31.334]  Resistance to tyrants is obedience to God.
[02:33:31.895 --> 02:33:33.678]  It's Alex Jones.
[02:33:56.158 --> 02:33:58.040]  Anthony Frida is our guest.
[02:33:58.340 --> 02:34:00.543]  Really a legendary illustrator.
[02:34:01.283 --> 02:34:15.518]  I'm just such a fan of his work and it's so exciting to see all his original ideas put to paper and sometimes see things and you know analogies I brought up like dinosaur media and then he makes it a t-rex being bombed by a drone that says truth.
[02:34:16.298 --> 02:34:18.559]  Just very, very exciting to see his work.
[02:34:18.599 --> 02:34:26.082]  We're going to go to your phone calls come up in about 10 minutes, but I want to shut up since he's here in studio with us and let him actually expound on things.
[02:34:26.202 --> 02:34:31.384]  I just get so mad during the breaks when he was telling me what else his friends were telling him about.
[02:34:31.624 --> 02:34:32.744]  You might get on the list.
[02:34:32.764 --> 02:34:34.525]  They might come after you.
[02:34:35.145 --> 02:34:36.586]  But we're not in a tyranny, though.
[02:34:36.786 --> 02:34:37.986]  It's just you better watch out.
[02:34:38.487 --> 02:34:43.548]  See, they think groveling to the system and denying it or going along with it protects them.
[02:34:43.809 --> 02:34:44.589]  No, it destroys them.
[02:34:45.376 --> 02:34:47.997]  Or they say it's racist if you don't want open borders.
[02:34:48.257 --> 02:34:48.598]  Look at this.
[02:34:48.638 --> 02:34:53.180]  Fast food companies grease the skids and lobbying wheels for amnesty.
[02:34:53.820 --> 02:34:54.220]  Look at that.
[02:34:54.300 --> 02:34:54.580]  Boom.
[02:34:54.840 --> 02:34:55.861]  Why do you think they want that?
[02:34:55.881 --> 02:34:57.742]  To drive down the wages.
[02:34:58.683 --> 02:35:02.385]  I mean, the same big banks are for open borders that were for Obamacare.
[02:35:02.826 --> 02:35:04.487]  A total screw job.
[02:35:04.867 --> 02:35:08.329]  Let's continue with some of these headlines.
[02:35:09.390 --> 02:35:11.671]  Food stamps sold for cash on Twitter, Facebook.
[02:35:11.691 --> 02:35:13.232]  There's video of it happening.
[02:35:13.252 --> 02:35:14.413]  The feds don't prosecute them.
[02:35:15.073 --> 02:35:18.775]  Consumers fed up with early holiday sales.
[02:35:19.576 --> 02:35:22.578]  The list goes on and on and on and on.
[02:35:22.918 --> 02:35:24.179]  And then meanwhile, the government
[02:35:25.348 --> 02:35:31.356]  is trying to stop people making fun of the TSA and the NSA threatening to arrest you if you do.
[02:35:31.376 --> 02:35:34.080]  And we even have that announcement if you're a new listener.
[02:35:34.280 --> 02:35:39.487]  Maybe we should cue up the TSA clip, which TSA confirmed they air it nationwide now.
[02:35:39.527 --> 02:35:43.151]  We will arrest you if you criticize us.
[02:35:44.238 --> 02:35:52.062]  Also, you see the nation of fear, the jitters, universities shut down after man reported with a knife or a gun.
[02:35:52.363 --> 02:35:54.464]  Half the time it's a water gun and people panic.
[02:35:54.684 --> 02:35:56.065]  Does this land in the free home of the brave?
[02:35:56.885 --> 02:36:02.688]  This is the type of insanity that we are seeing unfold right now.
[02:36:02.749 --> 02:36:03.689]  Let's look at InfoWars.com.
[02:36:05.543 --> 02:36:06.704]  And what's up on that site?
[02:36:07.584 --> 02:36:19.991]  In the featured news area, Neocon Max Boot hates Edward Snowden, and they go into a whole call to demonize Snowden, arrest Snowden, Snowden's a traitor, but the world knows that Snowden's a hero!
[02:36:20.391 --> 02:36:21.312]  Does it matter if...
[02:36:21.812 --> 02:36:28.078]  Frida's acquaintances tell him, you know, he's bad for having free speech or bad for not wanting reporters arrested.
[02:36:28.459 --> 02:36:32.563]  They are the shameful people living in fear and groveling to it and living in denial.
[02:36:32.863 --> 02:36:37.448]  See, once you sign on to tyranny, you start signing on to more and more because you never want to admit you're wrong, you see.
[02:36:37.688 --> 02:36:40.551]  That's how you get the exploits of tyrants like Hitler.
[02:36:41.312 --> 02:36:45.376]  Cops, Tay's father trying to save his three-year-old son from house fire.
[02:36:46.618 --> 02:36:49.259]  Meanwhile, they didn't go in to try to save the kid when they probably could have.
[02:36:50.239 --> 02:36:51.859]  What cannot be said about Iraq?
[02:36:51.939 --> 02:36:55.680]  Ron Paul has a big article out about how it was a total fraud and a lie.
[02:36:56.360 --> 02:36:58.200]  That is just some of the news.
[02:36:58.700 --> 02:37:01.481]  Breeders' Cup attendees face TSA-style security.
[02:37:01.821 --> 02:37:08.902]  You are also reminded that any inappropriate remarks or jokes concerning security may result in your arrest.
[02:37:09.542 --> 02:37:12.863]  We appreciate your cooperation while these measures are in effect.
[02:37:13.510 --> 02:37:15.751]  That's right, so don't criticize that or you'll be arrested.
[02:37:16.171 --> 02:37:16.411]  U.S.
[02:37:16.451 --> 02:37:22.493]  government may force doctors to accept Obamacare and Medicare patients eventually at gunpoint.
[02:37:22.553 --> 02:37:23.113]  That's right.
[02:37:24.713 --> 02:37:29.935]  The tide of thefts and cargo hijackings and cattle rustling is rising.
[02:37:29.995 --> 02:37:32.756]  Why is an epidemic of thievery sweeping America?
[02:37:33.956 --> 02:37:35.497]  Because we're in a depression, folks.
[02:37:35.817 --> 02:37:36.617]  Pro-life group.
[02:37:36.677 --> 02:37:39.998]  Texas abortionists killed live, already born babies.
[02:37:41.345 --> 02:37:42.245]  That's standard procedure.
[02:37:42.265 --> 02:37:43.606]  Yeah, they put them on the shelf to die.
[02:37:44.246 --> 02:37:44.526]  U.S.
[02:37:44.586 --> 02:37:49.928]  points out that only tyrants treat journalists as terrorists while doing the exact same thing.
[02:37:50.228 --> 02:37:53.469]  And if you criticize it, well, you're an extremist and have to be dealt with.
[02:37:53.589 --> 02:37:55.750]  Anthony Frida, illustrator, is with us.
[02:37:55.770 --> 02:37:57.651]  We were getting into all these things that are happening.
[02:37:57.991 --> 02:38:01.112]  We were talking about the attack on free speech, talking about the left-right paradigm.
[02:38:02.573 --> 02:38:03.874]  In essence, you've got the floor.
[02:38:03.954 --> 02:38:08.899]  What do you want to say to the audience watching and listening out there about the state of our world?
[02:38:08.939 --> 02:38:25.235]  As a great artist, what would you say about folks rallying their art, even if it's stick figures, to go out and post posters in public, to go out and speak in public, to go out and really take the streets over, not just cyberspace, and
[02:38:26.576 --> 02:38:29.558]  Turn loose the tide of liberty against these would-be censors.
[02:38:29.598 --> 02:38:30.618]  I think that's the answer.
[02:38:30.799 --> 02:38:33.780]  Because they're so afraid of it, they know it's what can defeat them.
[02:38:34.081 --> 02:38:35.001]  Well, that is the answer.
[02:38:35.521 --> 02:38:41.465]  And, you know, when I started in this game, it was kind of probably just me and David Dees doing liberty artwork.
[02:38:42.306 --> 02:38:45.988]  And I might have been one of the first guys to put drones in a piece of art.
[02:38:46.468 --> 02:38:48.929]  You know, that potent symbol of everything that's wrong with America.
[02:38:50.026 --> 02:38:54.807]  Spying in illegal wars and just disgraceful cowardly acts of war crimes.
[02:38:55.327 --> 02:38:57.527]  And it's all symbolizing that one image.
[02:38:57.808 --> 02:38:58.748]  This is the power of the image.
[02:38:59.508 --> 02:39:04.309]  So, um, that use of imagery is very powerful.
[02:39:04.389 --> 02:39:07.169]  And now anybody who has Photoshop pretty much can do what I do.
[02:39:07.189 --> 02:39:15.031]  Uh, you know, if they have half a brain, they can figure out a way to make it interesting and make it compelling and make it ironic or, or sarcastic.
[02:39:15.991 --> 02:39:19.094]  And get it up online and get these memes going.
[02:39:19.334 --> 02:39:28.801]  And this is exciting to me, the democratization of ideas and of imagery, rather than this top-down media, which we've always lived with, where you couldn't respond.
[02:39:28.821 --> 02:39:32.304]  The only thing you could do is yell at the TV or, you know, get in a fight with your friend at the bar.
[02:39:33.024 --> 02:39:37.928]  And I'm interested in things that bring us together and make people think, you know.
[02:39:38.188 --> 02:39:39.910]  Propaganda is designed to make people hate.
[02:39:40.768 --> 02:39:50.892]  Either glorify the state and make you feel like you're a part of reflected glory of the state, or demonize your enemy to make them less than human so they can be killed by soldiers.
[02:39:51.872 --> 02:39:57.054]  This is what imagery has always been used by the Tricoms, you know, totalitarian regimes, back all the way back to the Romans.
[02:39:57.374 --> 02:40:01.536]  You know, they'd have huge towers glorifying their... Triumphs!
[02:40:01.776 --> 02:40:01.996]  Yeah.
[02:40:02.396 --> 02:40:04.037]  Towers and obelisks and...
[02:40:05.387 --> 02:40:24.768]  And, uh, whatever, um, but that's, that's, this is the ancient lineage of archetypes of good and evil, and these are the two paradigms that we can use, uh, individual form to promote ideas, and we need to turn the whole thing on our head and its head and use this leverage we have as citizen journalists and social media and, um,
[02:40:25.589 --> 02:40:26.790]  It's a powerful tool.
[02:40:27.310 --> 02:40:31.693]  And it's being used, thank God, by millions of people all over the world.
[02:40:32.133 --> 02:40:33.054]  And it's having an effect.
[02:40:33.114 --> 02:40:34.035]  We saw it in Syria.
[02:40:34.415 --> 02:40:36.776]  We're seeing it happen to have actual real effect.
[02:40:37.337 --> 02:40:43.961]  Oh, there's a reason they take down memes off Facebook, Twitter, that are just very simple, especially your artwork and others.
[02:40:44.001 --> 02:40:49.085]  And as you point out, six, seven, eight years ago, it was just you and David Dees putting out memes.
[02:40:49.165 --> 02:40:50.666]  Now everybody's doing it.
[02:40:51.326 --> 02:40:56.028]  And it's the new political graffiti like they had in Rome and it's a rediscovery.
[02:40:56.048 --> 02:40:59.749]  You don't just put some gang symbol up and only the gangs do it and say it's my turf.
[02:41:00.149 --> 02:41:03.050]  It's taking back the real graffiti, the street art.
[02:41:03.630 --> 02:41:07.571]  I just admire, I just want to tell you this, I admire what you're doing.
[02:41:07.952 --> 02:41:14.334]  You are a trailblazer, a general in the fight of reigniting a real
[02:41:15.394 --> 02:41:16.015]  Discussion.
[02:41:16.275 --> 02:41:17.456]  And that's why they're so scared of it.
[02:41:17.817 --> 02:41:32.292]  And if you can become an archetype and an example to others out there, to realize the power they have, that's one of the final dominoes to fall, is people realizing, I mean, I'm not that skilled at what I do on many fronts, but I'm angry, I'm focused, it's real, it's effective.
[02:41:32.672 --> 02:41:35.875]  So even if you're not an incredibly gifted artist like yourself,
[02:41:36.926 --> 02:41:38.866]  I can go out with stuff I've done.
[02:41:38.907 --> 02:41:40.107]  I mean, I'll be honest, folks.
[02:41:40.527 --> 02:41:45.248]  I get obsessed with it a little bit sometimes, and go out with spray paint and put political stuff up in the middle of the night.
[02:41:45.588 --> 02:41:47.208]  Anyways, I don't have time to do it anymore.
[02:41:47.308 --> 02:41:48.449]  The point is, I can't help it.
[02:41:48.469 --> 02:41:52.630]  I've got to fight them on every front, and I've got to be out there where the cops could get me.
[02:41:52.890 --> 02:41:54.950]  Because it's got to be real.
[02:41:55.350 --> 02:41:56.771]  But I'm ranting now.
[02:41:56.811 --> 02:41:57.091]  Go ahead.
[02:41:57.231 --> 02:41:58.451]  No, every front, you're right.
[02:41:58.571 --> 02:42:01.092]  And the visual front is a powerful one.
[02:42:02.532 --> 02:42:07.398]  To have this leverage, where you can get an image seen by millions of people, that's a powerful tool.
[02:42:07.418 --> 02:42:12.285]  It used to be the only people who could do that were, you know, the top-down media, the government or Wolf Blitzer.
[02:42:12.565 --> 02:42:13.426]  So give them the orders.
[02:42:13.486 --> 02:42:19.174]  I mean, give them the... General, you tell all those artists out there that are sitting on their butts, what should they be doing right now?
[02:42:19.997 --> 02:42:27.906]  You should take these ideas, and I know you're out there, and you're yelling at your friends, or you're in a bar, or you're yelling at the TV, and you're upset about these things.
[02:42:27.926 --> 02:42:28.927]  And let me tell you, I did too.
[02:42:29.167 --> 02:42:30.208]  I had a nickname.
[02:42:30.369 --> 02:42:33.312]  My friends started calling me Rantany, because I, like, for a while I thought I was you.
[02:42:33.332 --> 02:42:35.394]  I would go out and start ranting about these things, and it's...
[02:42:36.414 --> 02:42:37.214]  Not everybody can be out.
[02:42:37.254 --> 02:42:38.475]  But that's because you're normal.
[02:42:38.935 --> 02:42:40.495]  A man is supposed to get mad about this.
[02:42:40.515 --> 02:42:41.195]  Yeah, but you can pull it off.
[02:42:41.255 --> 02:42:43.856]  Most people, somehow you're able to do it.
[02:42:43.896 --> 02:42:47.577]  Most normal people, like me, you know, I draw my pictures, whatever.
[02:42:47.597 --> 02:42:50.178]  We all have a different, our own way of making it happen.
[02:42:50.298 --> 02:42:53.919]  We all can't be... Well, if I see a New World Order billboard, I'm going up on it.
[02:42:53.959 --> 02:42:54.860]  I mean, I'm sick of these people.
[02:42:54.880 --> 02:42:55.540]  Yeah, man, take it.
[02:42:55.820 --> 02:43:00.961]  The other thing is, you know, these surveillance cameras, maybe a little spray paint might be heading their way.
[02:43:01.001 --> 02:43:01.302]  I don't know.
[02:43:01.462 --> 02:43:01.882]  Who knows?
[02:43:02.202 --> 02:43:04.282]  These things kind of fell down and hit their head, though.
[02:43:04.322 --> 02:43:06.063]  You know, this is tragic, but these things happen.
[02:43:07.870 --> 02:43:09.910]  Listen, the other thing is, do it with humor.
[02:43:09.930 --> 02:43:14.551]  You know, it's like we can be too strident at some points, and that's what I appreciate about you.
[02:43:14.871 --> 02:43:15.691]  You do have humor.
[02:43:15.711 --> 02:43:16.352]  You use humor.
[02:43:16.392 --> 02:43:17.832]  Well, plus I bring other people on.
[02:43:17.852 --> 02:43:18.812]  I think that's the secret.
[02:43:18.852 --> 02:43:19.552]  Different angles.
[02:43:19.612 --> 02:43:19.812]  Yeah.
[02:43:20.432 --> 02:43:24.333]  But it's like Oscar Wilde said, if you're going to tell people the truth, you better make them laugh or they'll kill you.
[02:43:24.933 --> 02:43:27.334]  And that's really the heart of, you know, what we're trying to do.
[02:43:27.374 --> 02:43:29.794]  We're trying to talk about serious issues and serious messages.
[02:43:30.254 --> 02:43:34.115]  But if you're just so didactic, it becomes, it pushes people away.
[02:43:34.255 --> 02:43:34.635]  I agree.
[02:43:35.655 --> 02:43:37.256]  What makes you most mad?
[02:43:37.276 --> 02:43:41.477]  You know, the drugging of the kids, all the fraudulent wars, the funding Al-Qaeda?
[02:43:42.238 --> 02:43:46.299]  Well, I think at the heart of it, part of what I do is an anti-war message.
[02:43:46.339 --> 02:43:47.740]  You know, that's what really drives me.
[02:43:47.940 --> 02:43:51.762]  And that's what I've heard you call a lot of things, but nobody ever calls you an anti-war activist.
[02:43:51.862 --> 02:43:52.642]  But that's what you are!
[02:43:52.662 --> 02:43:59.645]  I mean, by exposing these ideas of false flags and making people question the pretext that bring us into these wars, you're...
[02:44:00.425 --> 02:44:02.607]  It's, you know, maybe preventing some wars.
[02:44:02.788 --> 02:44:03.148]  Sure, sure.
[02:44:03.168 --> 02:44:07.873]  You're supposed to just be a Ford Foundation fake left who really don't even do anything effectual.
[02:44:08.934 --> 02:44:11.777]  They totally have taken over the anti-war movement since the 60s.
[02:44:12.277 --> 02:44:15.761]  And again, I'm anti-aggressive fraudulent war crime.
[02:44:15.981 --> 02:44:17.082]  Yeah.
[02:44:17.162 --> 02:44:18.223]  And that's what this is.
[02:44:18.844 --> 02:44:19.024]  Yeah.
[02:44:19.923 --> 02:44:21.344]  I mean, I don't want that going on in my name.
[02:44:21.704 --> 02:44:29.068]  I get physically sick when they start a new war and are blowing up buildings and killing men, women, and children because my tax money is going to do that.
[02:44:29.689 --> 02:44:34.171]  And then I'm between a rock and a hard place where I don't want to pay taxes, but I know they'll arrest me if I don't.
[02:44:34.231 --> 02:44:42.796]  Plus, I want to be able to have the political platform, but then I feel guilty when I send the money into the Federal Reserve because I know it's being sent to kill men, women, and children.
[02:44:43.797 --> 02:44:47.039]  Well, Samara, I see every issue now, the older I get, on a moral basis.
[02:44:47.099 --> 02:44:48.921]  It's not a political or a partisan basis.
[02:44:48.941 --> 02:44:51.402]  You know, is this morally the right thing we should do?
[02:44:51.462 --> 02:44:57.807]  I mean, should our resources be going to this war machine and this surveillance state at home?
[02:44:58.587 --> 02:45:02.410]  You know, the police state and the war machine are $2 trillion arms of this.
[02:45:02.950 --> 02:45:05.473]  Fear-based psychology, this fear-based culture.
[02:45:05.493 --> 02:45:07.755]  I mean, we've become a culture of cowards.
[02:45:07.835 --> 02:45:11.238]  We send drones instead of, you know, people to fight our wars.
[02:45:11.599 --> 02:45:14.522]  And we, you know, strip search little children.
[02:45:14.762 --> 02:45:17.945]  They say we are the ones who are afraid and paranoid.
[02:45:18.245 --> 02:45:20.448]  I think anybody who strip searches is a little American girl.
[02:45:20.888 --> 02:45:21.989]  They're the ones who are scared.
[02:45:22.029 --> 02:45:22.829]  They're the ones who are paranoid.
[02:45:22.849 --> 02:45:24.871]  I was about to say, they say I'm pushing fear.
[02:45:25.091 --> 02:45:26.812]  The globalists are bringing in the fear.
[02:45:27.212 --> 02:45:29.654]  I'm angry saying, let's get up and take action.
[02:45:29.674 --> 02:45:32.716]  And if some people get scared by that, I'm sorry they're cowards.
[02:45:33.396 --> 02:45:35.758]  I would be scared to not take action against this.
[02:45:36.498 --> 02:45:41.602]  I mean, that's where the real insanity is, is that people think groveling is going to protect them.
[02:45:42.062 --> 02:45:42.902]  Well, they use fear.
[02:45:42.922 --> 02:45:43.942]  They always use fear.
[02:45:44.802 --> 02:46:00.705]  Every government in history has used fear, xenophobia, and ratcheting that up and manipulating people's tribal instincts on a cultural level and the fear of the other to enact their policies, their agenda, whatever they are.
[02:46:01.225 --> 02:46:03.006]  And you're being manipulated.
[02:46:03.026 --> 02:46:04.746]  I mean, just like the way we were lied into Iraq.
[02:46:05.006 --> 02:46:08.347]  Every single pretext they used to send us into that war was a lie.
[02:46:08.567 --> 02:46:08.867]  Proven.
[02:46:09.307 --> 02:46:10.287]  And you were saying at the time,
[02:46:11.027 --> 02:46:30.361]  Yet, you know, Wolf Blitzer and these, you know, other, you know, mainstream prostitutes were just so diligently reading the Pentagon talking points and reading the State Department talking points without any questioning or any, you know, introspection or any journalism.
[02:46:30.401 --> 02:46:34.705]  They just read things like they were the, you know, press secretary.
[02:46:35.485 --> 02:46:37.367]  And, um, but that's changed.
[02:46:37.387 --> 02:46:39.028]  I think you don't see that as much anymore.
[02:46:39.068 --> 02:46:40.189]  You know, people question it more.
[02:46:40.249 --> 02:46:41.350]  And skepticism is good.
[02:46:41.370 --> 02:46:43.632]  You're not crazy to be a skeptic.
[02:46:43.652 --> 02:46:44.253]  You're smart.
[02:46:44.273 --> 02:46:50.158]  The people who believe everything that they're told, they're the ones who are gullible and skeptical.
[02:46:50.819 --> 02:46:52.480]  Oh, I wonder who did that to that billboard.
[02:46:52.520 --> 02:46:53.241]  I'd like to catch them.
[02:46:53.301 --> 02:46:53.802]  I don't know.
[02:46:53.882 --> 02:46:56.884]  If it was Colin Powell, he would never lie to us.
[02:46:59.375 --> 02:47:01.657]  On Giuliani, we've got 9-11's an inside job.
[02:47:02.719 --> 02:47:05.301]  On General McChrystal, we've got Pat Tillman killed.
[02:47:05.321 --> 02:47:09.345]  And then on Colin Powell, we've got Yellowcake and Anthrax.
[02:47:10.166 --> 02:47:13.329]  And for those on radio, somebody did a bad thing to a billboard.
[02:47:13.370 --> 02:47:14.831]  That actually wasn't me in that case.
[02:47:15.091 --> 02:47:15.712]  That's horrible.
[02:47:15.772 --> 02:47:18.675]  I'm really... A little bird, I know, might have done it.
[02:47:20.757 --> 02:47:21.958]  Well, images are powerful.
[02:47:21.978 --> 02:47:27.422]  Remember when Colin Powell held up that vile anthrax and that image of him going like this, holding that thing?
[02:47:28.002 --> 02:47:29.343]  That basically launched a war.
[02:47:29.503 --> 02:47:31.204]  And now we take it back like you've done.
[02:47:31.224 --> 02:47:32.485]  Yeah, that's right.
[02:47:32.645 --> 02:47:35.227]  I like the love bombs, because that's what I call Obama's love bombs.
[02:47:35.267 --> 02:47:36.888]  Now, listen, you have inspired my work.
[02:47:36.928 --> 02:47:38.109]  That's one thing you inspired.
[02:47:38.209 --> 02:47:39.710]  You inspire a lot of stuff.
[02:47:40.250 --> 02:47:44.433]  I hear you and I just like, I want to, like I said, I want to create a visual counterpart.
[02:47:44.453 --> 02:47:46.374]  But shouldn't they like the love bombs from the Peace Press?
[02:47:46.394 --> 02:47:46.975]  They should.
[02:47:46.995 --> 02:47:48.075]  I mean, it's love.
[02:47:48.275 --> 02:47:49.196]  It's liberal and loving.
[02:47:50.737 --> 02:47:51.657]  What else have I inspired?
[02:47:51.677 --> 02:47:52.718]  I mean, just because I'm interested in it.
[02:47:54.379 --> 02:47:55.119]  The dinosaur one?
[02:47:55.379 --> 02:47:58.461]  The dinosaur media, yeah.
[02:47:58.561 --> 02:47:59.201]  Absolutely.
[02:47:59.621 --> 02:48:00.742]  I think you coined that term.
[02:48:01.142 --> 02:48:01.882]  Oh, yeah.
[02:48:02.522 --> 02:48:05.044]  Now, a lot of it's Gerald, too, but most of it's out of your brain.
[02:48:05.064 --> 02:48:06.004]  That's why it's so original.
[02:48:06.224 --> 02:48:07.465]  Well, I love working with you.
[02:48:07.505 --> 02:48:10.926]  By the way, I see your stuff a lot and it inspires me for an angle on air, too.
[02:48:10.966 --> 02:48:11.547]  It's the same thing.
[02:48:11.587 --> 02:48:11.927]  It's like that.
[02:48:12.107 --> 02:48:14.228]  That's that great thing about creativity and collaboration.
[02:48:14.488 --> 02:48:15.608]  Yeah, I love it.
[02:48:15.908 --> 02:48:17.309]  And, uh, yes, that whole feedback.
[02:48:17.329 --> 02:48:20.669]  Listen, we're all on the same page, and we're all, we're the good guys, the way I look at it.
[02:48:20.729 --> 02:48:24.190]  I mean, my God, the way people demonize you, it's insane to me.
[02:48:24.270 --> 02:48:25.951]  You're fighting for their liberties, too.
[02:48:26.211 --> 02:48:27.731]  You're fighting for, you know, peace.
[02:48:27.751 --> 02:48:29.631]  You're fighting to expose corruption.
[02:48:29.651 --> 02:48:31.512]  I mean, how could anybody have a problem with that?
[02:48:31.692 --> 02:48:39.494]  It's really, it's bizarre to me, because, um... Well, it's because I do come off like a big redneck, you know, goblin or something, but that's my nickname around here, actually.
[02:48:39.514 --> 02:48:40.614]  But you're not the one killing people.
[02:48:40.854 --> 02:48:41.134]  They are.
[02:48:41.234 --> 02:48:42.014]  No, no, I agree.
[02:48:42.114 --> 02:48:48.696]  Listen, I'm a guy threatened by classical tyranny being set up around me and my family, and I feel guilty every day.
[02:48:48.777 --> 02:48:49.577]  I haven't fled.
[02:48:50.937 --> 02:48:58.119]  But they're more angry at you than the people who are actually committing war crimes and actually taking the rights that they're supposed to be afforded as American citizens away from them.
[02:48:58.800 --> 02:48:59.460]  They're more angry at you.
[02:48:59.480 --> 02:49:08.923]  Well, they're angry at us, Anthony Frieda, because we're pointing out that things are bad, and they want to be lazy, and they don't want to hear about it, so of course they've got to say the messenger is the guy who's bad.
[02:49:10.285 --> 02:49:14.089]  Listen, I think the other thing I want to talk about is partisanship.
[02:49:14.130 --> 02:49:15.912]  I think it's ripping this country apart.
[02:49:15.932 --> 02:49:18.655]  I mean, people just want to hate the other.
[02:49:18.735 --> 02:49:22.259]  It's the same idea that, you know, starts wars, where it's the other.
[02:49:22.519 --> 02:49:27.665]  I admit, I should be better with the authoritarian liberals and actually explain how they've been calling the culture they're in.
[02:49:28.226 --> 02:49:30.488]  Because I was mad at the Bush people how like they were robots.
[02:49:30.528 --> 02:49:33.250]  But now with Obama, it's like three times the cult.
[02:49:33.570 --> 02:49:36.272]  Bush would have never gotten away with this and it makes me mad.
[02:49:36.652 --> 02:49:38.813]  And then they're like, shut up right-wing racist.
[02:49:38.894 --> 02:49:40.375]  And I'm just like, what are you talking about?
[02:49:40.715 --> 02:49:42.696]  See, I know you're not a right-wing racist.
[02:49:42.756 --> 02:49:43.297]  That's hard to say.
[02:49:47.418 --> 02:49:50.819]  I know you're not because I listened to you back in the Bush days and you were extremely critical.
[02:49:51.299 --> 02:49:54.120]  And like I said, that's what gives you credibility to me.
[02:49:54.340 --> 02:49:58.201]  And I think people need this hypocrisy on both sides.
[02:49:58.621 --> 02:50:03.342]  Where was the right when Bush was taking all rights away, launching these illegal wars and lying to us?
[02:50:03.962 --> 02:50:04.182]  You know?
[02:50:04.603 --> 02:50:06.925]  And now, all of a sudden, when Obama does it, the left says it.
[02:50:23.163 --> 02:50:25.484]  I couldn't come on at first, but you woke me up.
[02:50:25.824 --> 02:50:29.025]  I had to come on later, after the trial, because you're so radical.
[02:50:29.365 --> 02:50:31.086]  My advisor said, don't go on that show.
[02:50:31.346 --> 02:50:35.507]  No, no, we need to radicalize everybody, because the globalists, they're the radical tyrants.
[02:50:35.547 --> 02:50:36.608]  We're actually not radical.
[02:50:36.908 --> 02:50:51.713]  So by them saying we're radical, we need to move the Overton window over where people get back to being radical libertarians, radical peace people, radical freedom folks, radical free speech, radical good, radical.
[02:50:55.296 --> 02:50:58.118]  They've labeled normal instinct as radical.
[02:50:58.178 --> 02:50:59.720]  We have to say, yes, we're radical.
[02:51:00.400 --> 02:51:02.022]  I'm radically into love and freedom.
[02:51:02.082 --> 02:51:03.763]  You are radically into bootlicking.
[02:51:03.983 --> 02:51:07.546]  We'll be right back with Anthony Frida and your phone calls and a lot more.
[02:51:07.586 --> 02:51:08.027]  Stay with us.
[02:51:09.540 --> 02:51:15.147]  My friends, Alex Jones here to tell you about some of the most important information concerning you and your family's health.
[02:51:15.307 --> 02:51:22.535]  Radiation levels have more than doubled in the last 60 years in the Northern Hemisphere from all of the nuclear testing and radiological accidents.
[02:51:22.695 --> 02:51:25.839]  Radioactive contamination is now in most of the food supply.
[02:51:25.999 --> 02:51:27.780]  There's only two ways to avoid this.
[02:51:28.020 --> 02:51:32.581]  Move south of the equator or properly protect your thyroid with nascent iodine.
[02:51:32.661 --> 02:51:35.422]  Looking to protect my family, I've done deep research.
[02:51:35.582 --> 02:51:41.364]  Nascent iodine is the purest, cleanest, absolute best form of iodine to protect yourself and your family.
[02:51:41.544 --> 02:51:45.025]  It's made right here in the USA, completely non-GMO.
[02:51:45.205 --> 02:51:50.247]  I searched out the best quality and now have developed a double strength form of nascent iodine.
[02:51:50.467 --> 02:51:53.490]  Exclusively available at Infowarslife.com.
[02:51:53.630 --> 02:51:59.516]  Nascent Iodine is on record as one of the only safe ways to detox from fluoride poisoning.
[02:51:59.616 --> 02:52:01.598]  Survival Shield Nascent Iodine.
[02:52:01.778 --> 02:52:07.203]  Secure your super high quality Nascent Iodine today at Infowarslife.com.
[02:52:07.303 --> 02:52:08.664]  That's Infowarslife.com.
[02:52:10.037 --> 02:52:12.821]  Protecting your home with a security system is a must.
[02:52:13.042 --> 02:52:19.071]  But when it comes to protecting your family, your home, and belongings, there's no need to sign a long-term contract.
[02:52:19.411 --> 02:52:25.821]  Listen, there is some real scum in the alarm business cashing in by locking you into long, punishing contracts.
[02:52:26.201 --> 02:52:28.162]  Not with SimpliSafe Home Security.
[02:52:28.503 --> 02:52:29.543]  They're the good guys.
[02:52:29.844 --> 02:52:32.565]  You can trust SimpliSafe to protect your family.
[02:52:32.926 --> 02:52:37.208]  SimpliSafe was created by a Harvard Business School engineer and it's revolutionary.
[02:52:37.429 --> 02:52:40.691]  You'll get 24-hour protection for just $14.99 a month.
[02:52:40.971 --> 02:52:43.693]  There are no hidden fees and no contracts.
[02:52:43.893 --> 02:52:44.854]  You'll save thousands.
[02:52:45.114 --> 02:52:48.176]  Plus, you're protected by their 100% money-back guarantee.
[02:52:48.516 --> 02:52:51.558]  Protect yourself against home invasions and break-ins.
[02:52:51.958 --> 02:52:55.881]  Order your SimpliSafe system now and receive a wireless keychain remote.
