[00:00:01.849 --> 00:00:06.913]  From the front lines of the Information War, it's Alex Jones.
[01:15:08.063 --> 01:15:13.345]  We'll be right back with the conclusion of our important interview with the head of Gun Owners of America, Larry Pratt.
[01:16:01.821 --> 01:16:06.426]  The New Year is a great time to take charge of your health and wellness.
[01:16:06.926 --> 01:16:10.971]  Get serious and make a stand with Supernatural Silver.
[01:16:11.451 --> 01:16:16.837]  This is a breakthrough in silver technology that is several hundred times more effective
[01:16:19.658 --> 01:16:28.542]  Supernatural silver can be taken orally every day to help fight bacteria, viruses, infections, yeast and molds.
[01:16:29.102 --> 01:16:36.085]  Supernatural silver is also exceptional for wound care and is highly effective for water purification.
[01:16:36.706 --> 01:16:46.170]  It is the number one choice for thousands of people for immune system support and it is also a perfect choice for your emergency preparedness.
[01:16:46.730 --> 01:16:53.773]  Go to SupernaturalSilver.com today and give yourself and your loved ones a fighting chance.
[01:16:54.373 --> 01:16:56.654]  That's SupernaturalSilver.com.
[01:16:57.214 --> 01:17:00.756]  Check out our new low prices and like us on Facebook.
[01:17:01.316 --> 01:17:06.538]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[01:17:06.818 --> 01:17:09.019]  Start purifying your water with ProPure.
[01:17:09.219 --> 01:17:18.162]  My friends, I've done a lot of research and the best gravity filter out there bar none is ProPure and it's available discounted at Infowars.com.
[01:17:18.322 --> 01:17:21.524]  Its filters are silver impregnated to prevent bacterial growth.
[01:17:21.764 --> 01:17:23.184]  There's no priming required.
[01:17:23.444 --> 01:17:25.485]  It's NSF 42 certified.
[01:17:25.725 --> 01:17:28.166]  Optional fluoride filters can reduce fluoride up to
[01:17:28.506 --> 01:17:30.627]  95% easy to set up and use.
[01:17:30.827 --> 01:17:32.108]  Doesn't require electricity.
[01:17:32.248 --> 01:17:35.089]  Purify water from lakes, streams, ponds and wells.
[01:17:35.409 --> 01:17:38.591]  This filter system leaves in beneficial minerals, which is key.
[01:17:38.791 --> 01:17:42.772]  Save money by not buying bottled water and avoid BPA that leaches from the plastic.
[01:17:42.932 --> 01:17:45.514]  ProPure is the best gravity-fed filter out there.
[01:17:45.674 --> 01:17:46.974]  It's what my family uses.
[01:17:47.234 --> 01:17:53.117]  Infowars.com already has the lowest price on ProPure, but if you add the promo code WATER at checkout,
[01:17:53.217 --> 01:17:56.178]  You get an additional 10% off at InfoWars.com.
[01:17:56.378 --> 01:17:58.939]  You can also call to order.
[01:17:58.959 --> 01:17:58.999]  888-253-3139.
[01:18:01.120 --> 01:18:05.162]  Millions of people are going to get sick this winter from colds, flu, and other illnesses.
[01:18:05.242 --> 01:18:06.343]  Don't be one of them.
[01:18:06.463 --> 01:18:11.965]  Protect yourself with Supernatural Silver, a revolutionary new broad-spectrum antibacterial solution.
[01:18:12.165 --> 01:18:21.768]  Recent advances in silver technology have resulted in a silver solution that can be used daily to prevent bacteria, viruses, mold, and food poisoning, and help improve wound healing.
[01:18:21.948 --> 01:18:32.832]  Supernatural silver is safe enough to consume every day, while powerful enough to destroy the causes of many serious diseases, such as strep, staph, pneumonia, colds, flus, and other harmful pathogens.
[01:18:33.092 --> 01:18:42.055]  This new technology has the ability to terminate entire colonies of harmful bacteria at several hundred times the effectiveness of colloidal or ionic silver solutions.
[01:18:42.175 --> 01:18:45.616]  The Science Digest Journal says silver is our mightiest germ fighter.
[01:18:45.856 --> 01:18:49.518]  It is virtually non-toxic and is emerging as a wonder of modern medicine.
[01:18:49.678 --> 01:18:55.940]  Go to SupernaturalSilver.com today and use the promo code silver2012 for 20% off.
[01:18:56.080 --> 01:18:59.541]  That's SupernaturalSilver.com and like us on Facebook.
[01:19:02.859 --> 01:19:10.545]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[01:19:10.985 --> 01:19:14.608]  Alex and his staff have used these pure soap products for years.
[01:19:15.048 --> 01:19:21.873]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[01:19:22.354 --> 01:19:25.176]  See them on the web at 5starsoap.com.
[01:19:25.376 --> 01:19:29.879]  Or call 800-340-7091 for a free catalog.
[01:19:30.220 --> 01:19:35.884]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[01:19:36.164 --> 01:19:41.268]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[01:19:41.568 --> 01:19:43.189]  This is an amazing deal.
[01:19:43.550 --> 01:19:48.153]  You can save thousands of dollars and you will love the way real soap makes you feel.
[01:19:48.794 --> 01:19:51.936]  See them on the web at 5starsoap.com or call
[01:19:52.477 --> 01:19:56.422]  800-340-7091 for a free catalog.
[01:20:02.249 --> 01:20:03.430]  Coast to Coast.
[01:20:03.791 --> 01:20:05.113]  Direct from Austin.
[01:20:05.833 --> 01:20:09.058]  You're listening to the Alex Jones Broadcasting Network.
[01:20:12.549 --> 01:20:15.430]  I can't believe we're to the point that we're having to talk about 1775, 1776.
[01:20:16.590 --> 01:20:19.591]  I mean, this is not a joke.
[01:20:19.951 --> 01:20:23.151]  And I had you on a few weeks ago and I said, from all I've seen, this will be the greatest assault ever.
[01:20:23.171 --> 01:20:24.952]  And you said it's shaping up to be that.
[01:20:25.492 --> 01:20:30.293]  Undoubtedly now, Larry Pratt of GunOwners.org, this is clearly the greatest assault ever.
[01:20:31.973 --> 01:20:33.294]  Certainly in my lifetime.
[01:20:33.314 --> 01:20:39.595]  For a while I've been comparing it to Columbine, but I'm beginning to think that they are
[01:20:40.547 --> 01:20:44.030]  Much bolder than they were even back in Columbine.
[01:20:44.591 --> 01:20:49.335]  And one of the guys here made a suggestion which I still think could well be the case.
[01:20:49.735 --> 01:20:51.797]  And that is, they've overreached.
[01:20:51.857 --> 01:20:59.824]  What Dianne Feinstein has proposed in her legislation is so far beyond what she got enacted in 94.
[01:21:01.232 --> 01:21:01.432]  Yes.
[01:21:21.525 --> 01:21:25.927]  We know what her objectives are, so we shouldn't be fooled.
[01:21:25.967 --> 01:21:30.428]  She's told us, and she's now indicating that she wants more.
[01:21:30.448 --> 01:21:34.390]  Now, I think she's getting greedy, and I think we can use that against her.
[01:21:35.010 --> 01:21:41.053]  Without money, I guarantee you, Alex, none of these Jaspers here inside the Beltway are volunteers.
[01:21:41.453 --> 01:21:43.353]  They're extremely well-paid.
[01:21:44.094 --> 01:21:44.634]  I'm sure that
[01:21:46.256 --> 01:21:53.466]  99% of your listeners would love to have what this 1% that works here in the government class is being paid.
[01:21:53.486 --> 01:22:01.278]  This is definitely something that can be solved partially by money.
[01:22:02.389 --> 01:22:21.302]  If we can get around the Speaker of the House who is like a downed tank blocking a bridge, and if somehow we can build another bridge or get him off the bridge in some way, then I think we could actually enact a spending measure that had a proviso in it.
[01:22:21.782 --> 01:22:26.665]  None of these funds may be used for the implementation of executive order, whatever it might be.
[01:22:28.407 --> 01:22:28.807]  Sure, go ahead.
[01:22:30.836 --> 01:22:33.997]  You have always, again, been a very measured, calm person.
[01:22:34.197 --> 01:22:35.297]  And I'm like that in private.
[01:22:35.337 --> 01:22:37.998]  When I get wound up, I get very, very upset.
[01:22:38.158 --> 01:22:40.699]  And, you know, did that with Piers Morgan because he's always been a bully.
[01:22:41.019 --> 01:22:42.260]  I was not going to let him bully me.
[01:22:42.740 --> 01:22:44.780]  So I just basically dominated him.
[01:22:45.241 --> 01:22:50.442]  But I want to play you a clip here because this is what was said last night, amongst other things.
[01:22:51.102 --> 01:22:53.723]  They said they hope my children don't end up dead.
[01:22:54.423 --> 01:22:55.284]  And then there was this.
[01:22:56.164 --> 01:22:57.324]  So I'm going to play it for you now.
[01:22:58.204 --> 01:23:01.385]  Piers Morgan and guest discuss shooting Alex Jones.
[01:23:01.425 --> 01:23:07.067]  Daily Beast writer Buzz Bissinger says Piers Morgan should pop Alex Jones with a semi-automatic weapon.
[01:23:08.007 --> 01:23:14.268]  Then Huntsman's daughter, Abby Huntsman of the Huffington Post says, I'd love to see that laughter in a uniform.
[01:23:14.528 --> 01:23:17.929]  Piers Morgan, I'd borrow my brother's uniform, who reportedly is an army officer.
[01:23:18.289 --> 01:23:19.609]  So I guess if it's a uniform, it's okay.
[01:23:19.789 --> 01:23:21.550]  I want to play this clip and get your take on it.
[01:23:21.570 --> 01:23:21.850]  Here it is.
[01:23:22.521 --> 01:23:26.062]  But what do you need a semi-automatic weapon for?
[01:23:26.122 --> 01:23:34.266]  The only reason I think you need it is, Pierce, challenge Alex Jones to a boxing match, show up with a semi-automatic that you got legally, and pop him.
[01:23:34.466 --> 01:23:35.166]  I'd love to see that.
[01:23:35.706 --> 01:23:36.586]  In uniform.
[01:23:36.666 --> 01:23:39.648]  I'll borrow my brother's uniform.
[01:23:39.688 --> 01:23:40.308]  That's enough.
[01:23:41.164 --> 01:23:42.706]  I'll borrow my brother's uniform.
[01:23:42.786 --> 01:23:45.688]  And then there was talk of, I hope my children don't get killed.
[01:23:45.808 --> 01:23:49.112]  I mean, and this is entering a whole nother level of creepville.
[01:23:49.152 --> 01:23:53.336]  What they did there is reveal the heart of the leftist.
[01:23:53.976 --> 01:23:55.918]  The leftist is about force.
[01:23:56.298 --> 01:24:03.005]  They're about imposing their righteousness on us schlubs that don't know what's good for us.
[01:24:03.909 --> 01:24:10.056]  And it's such a delightful topic to talk about, offing some loudmouth like Alex Jones.
[01:24:10.837 --> 01:24:14.041]  That'll teach those bumpkins a thing or two, won't it?
[01:24:15.346 --> 01:24:16.106]  I guess it will.
[01:24:16.166 --> 01:24:19.207]  My children were there watching when their deaths were being discussed.
[01:24:19.267 --> 01:24:23.308]  I mean, they're clearly trying to terrorize the entire American people with these shootings.
[01:24:23.428 --> 01:24:26.729]  While they're horrible, statistically, it's one of the rarest forms of death.
[01:24:27.129 --> 01:24:27.349]  Right.
[01:24:27.769 --> 01:24:30.330]  Along with our general murder rate, which is declining.
[01:24:31.030 --> 01:24:33.651]  And I was just looking at something happily.
[01:24:33.671 --> 01:24:36.612]  My son Eric pulled something up that's quite good.
[01:24:37.632 --> 01:24:44.654]  There's an under-reporting of murder data in England, which has always held up as the country that's so wonderful compared to ours.
[01:24:45.354 --> 01:24:51.340]  British crime, I'm quoting from the finding, uh, reporting tactics keep murder rates artificially low.
[01:24:51.360 --> 01:24:56.825]  And then this is a quote from a report from the Inspectorate of Constabulary.
[01:24:57.466 --> 01:25:00.969]  Um, suppose that three men kill a woman during an argument outside a bar.
[01:25:01.429 --> 01:25:04.752]  They are arrested for murder but because of problems with identification.
[01:25:04.913 --> 01:25:05.133]  Quote.
[01:25:05.633 --> 01:25:06.213]  We're good.
[01:25:35.703 --> 01:25:40.548]  That's the British cop group, the Inspectorate of Constabulary.
[01:25:40.628 --> 01:25:41.589]  Well, can I have that headline?
[01:25:41.609 --> 01:25:46.614]  Because I've got the Telegraph and others admitting that they're the crime capital of Europe.
[01:25:46.674 --> 01:25:51.779]  Switzerland has the lowest crime rate in the world, because of course they have more guns.
[01:25:52.560 --> 01:25:56.404]  But you can just type in Britain or England, the crime capital of Europe.
[01:25:57.285 --> 01:25:58.646]  People are beat, stabbed, you name it.
[01:26:00.027 --> 01:26:05.948]  I read all the time where if you fist fight someone raping your wife that busts in your house, they throw the book at you.
[01:26:05.968 --> 01:26:10.549]  You know, the farmer who'd been robbed three times, defended himself, and they threw him in prison.
[01:26:11.029 --> 01:26:16.811]  Yeah, they probably give some condoms to the guy that was raping your wife and tell him to clean up his act.
[01:26:17.731 --> 01:26:18.271]  Amazing.
[01:26:18.471 --> 01:26:20.531]  I know, I mean, but see, that's on purpose.
[01:26:20.571 --> 01:26:24.252]  They want, that's a criminal government trying to team up with the criminals.
[01:26:24.552 --> 01:26:27.973]  Why do they love crime-ridden cities run by mafias?
[01:26:28.882 --> 01:26:39.445]  Well, because we're then terrorized and we must depend all the more for our, quote, protection on the very authorities that have put us into that predicament to begin with.
[01:26:40.085 --> 01:26:52.488]  And I don't know whether they're accepting it in England, although it is, as The Telegraph said two days after that Piers Morgan interview, it is the fourth most violent country in the world.
[01:26:53.431 --> 01:26:57.494]  Violent crime, which would include murder, but also rape and everything else.
[01:26:57.755 --> 01:27:01.277]  And that's what watered down numbers because I've seen those numbers before that they just let murder.
[01:27:01.297 --> 01:27:05.040]  I mean, they don't even investigate when they come to your house and you and your wife are chopped up.
[01:27:05.080 --> 01:27:10.965]  I mean, it's just like you could have the neighbor running around with a hand in their, you know, hand of a chopped off person.
[01:27:11.005 --> 01:27:12.026]  They just say, oh, no big deal.
[01:27:12.512 --> 01:27:13.513]  Right.
[01:27:13.653 --> 01:27:15.674]  They do not believe in self-defense.
[01:27:16.334 --> 01:27:34.786]  That farmer who was infamous up in the little town of Norfolk in England had, after like a third home invasion by the same gypsy gang members that had been terrorizing the whole area, he shot one of them in the dark of night who was coming up the stairs.
[01:27:34.866 --> 01:27:36.567]  Actually shot both of them and killed one of them.
[01:27:37.592 --> 01:27:42.538]  See, that's what scares me, is that I'm still a young man, 38, but I've got aches and pains and things, and you know...
[01:27:54.051 --> 01:27:54.471]  I don't know.
[01:28:13.386 --> 01:28:17.729]  You know, I mean, as I get older, more and more I try to avoid physical stuff.
[01:28:17.809 --> 01:28:18.589]  It's just natural.
[01:28:18.949 --> 01:28:25.073]  We need to equalize things for the infirm, the old, the women, handicapped.
[01:28:25.093 --> 01:28:28.355]  I mean, the real liberal thing to do is to arm women.
[01:28:29.656 --> 01:28:30.156]  Exactly.
[01:28:31.157 --> 01:28:31.677]  Exactly.
[01:28:31.937 --> 01:28:33.098]  And to make it so that
[01:28:34.000 --> 01:28:46.111]  Unarmed children can be protected by their teachers, the janitors, whatever, in schools, rather than insist for now 20 years that if we just say no guns at schools, everything will be fine.
[01:28:46.131 --> 01:28:47.192]  Well, everything is not fine.
[01:28:47.232 --> 01:28:53.759]  That's where most of our, in fact, that's where all of our mass murders have occurred in whatever kind of gun control.
[01:28:53.899 --> 01:28:55.900]  I hope you can get that out tonight with Piers Morgan.
[01:28:55.921 --> 01:28:59.404]  Five more minutes with our guest on the other side, GunOwners.org, it's Larry Pratt.
[01:29:01.775 --> 01:29:06.377]  The New Year is a great time to take charge of your health and wellness.
[01:29:06.898 --> 01:29:10.940]  Get serious and make a stand with Supernatural Silver.
[01:29:11.400 --> 01:29:16.803]  This is a breakthrough in silver technology that is several hundred times more effective
[01:29:19.625 --> 01:29:28.512]  Supernatural silver can be taken orally every day to help fight bacteria, viruses, infections, yeast and molds.
[01:29:29.093 --> 01:29:36.079]  Supernatural silver is also exceptional for wound care and is highly effective for water purification.
[01:29:36.699 --> 01:29:46.127]  It is the number one choice for thousands of people for immune system support and it is also a perfect choice for your emergency preparedness.
[01:29:46.687 --> 01:29:53.731]  Go to SupernaturalSilver.com today and give yourself and your loved ones a fighting chance.
[01:29:54.331 --> 01:29:56.633]  That's SupernaturalSilver.com.
[01:29:57.193 --> 01:30:00.655]  Check out our new low prices and like us on Facebook.
[01:30:01.192 --> 01:30:12.419]  Looking back on 2012, we ask ourselves, how did we ever survive from natural disasters like Hurricane Sandy and the devastating summer drought to the family hardships brought on by a disastrous economy?
[01:30:12.699 --> 01:30:15.101]  Our hearts go out to those that have lost everything.
[01:30:15.401 --> 01:30:21.765]  At eFoods Direct, we hear from customers every day that are fortunate enough to weather life's storm by having a supply of food on hand.
[01:30:22.005 --> 01:30:30.691]  After Hurricane Sandy, Danny from New York City wrote, almost all of the grocery stores are closed, but I managed to get my eFoods just in time to be able
[01:30:30.691 --> 01:30:30.911]  I think so.
[01:31:01.747 --> 01:31:07.585]  Now that we have moved into the winter season, there is an increased need to support our immunity and health.
[01:31:08.504 --> 01:31:14.389]  At Silver Lungs, we are committed to meeting your needs by providing a full selection of silver-based products.
[01:31:15.250 --> 01:31:25.338]  Our most popular silver-based products are the 32-ounce Nano-Silver solutions, our 2-ounce Nano-Silver nasal applicators, as well as our all-natural silver soaps.
[01:31:26.219 --> 01:31:29.502]  Just released is our 100% natural silver gel.
[01:31:30.342 --> 01:31:36.548]  Our new silver gel is not based on synthetic gelling agents, which quickly evaporate and leave the silver at the surface.
[01:31:37.268 --> 01:31:47.693]  But rather, we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera to quickly penetrate and nourish the skin while delivering the silver more effectively.
[01:31:48.513 --> 01:31:56.077]  Visit www.silverlungs.com and click on our store page to find what silver based products are best for you.
[01:31:57.267 --> 01:32:00.250]  That's www.silverlungs.com.
[01:32:00.830 --> 01:32:06.075]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[01:32:06.315 --> 01:32:08.517]  Start purifying your water with ProPure.
[01:32:08.737 --> 01:32:17.665]  My friends, I've done a lot of research, and the best gravity filter out there bar none is ProPure, and it's available discounted at infowars.com.
[01:32:17.845 --> 01:32:21.028]  Its filters are silver impregnated to prevent bacterial growth.
[01:32:21.288 --> 01:32:22.709]  There's no priming required.
[01:32:22.969 --> 01:32:23.770]  It's NSF-42 certified.
[01:32:25.211 --> 01:32:28.214]  Optional fluoride filters can reduce fluoride up to 95%.
[01:32:28.314 --> 01:32:30.136]  Easy to set up and use.
[01:32:30.316 --> 01:32:31.617]  Doesn't require electricity.
[01:32:31.737 --> 01:32:34.600]  Purify water from lakes, streams, ponds, and wells.
[01:32:34.920 --> 01:32:38.083]  This filter system leaves in beneficial minerals, which is key.
[01:32:38.283 --> 01:32:42.287]  Save money by not buying bottled water and avoid BPA that leaches from the plastic.
[01:32:42.427 --> 01:32:45.029]  ProPure is the best gravity-fed filter out there.
[01:32:45.170 --> 01:32:46.491]  It's what my family uses.
[01:32:46.751 --> 01:32:47.432]  Infowars.com
[01:32:48.012 --> 01:32:49.954]  Already has the lowest price on Propeer.
[01:32:50.034 --> 01:32:55.680]  But if you add the promo code WATER at checkout, you get an additional 10% off at InfoWars.com.
[01:32:55.881 --> 01:32:57.082]  You can also call to order.
[01:32:57.102 --> 01:32:57.783]  888-253-3139.
[01:32:57.903 --> 01:33:03.469]  Coast to Coast.
[01:33:03.849 --> 01:33:05.231]  Direct from Austin.
[01:33:05.911 --> 01:33:09.115]  You're listening to the Alex Jones Broadcasting Network.
[01:33:14.577 --> 01:33:23.283]  From the front lines of the information war, it's Alex Jones.
[01:33:23.763 --> 01:33:27.605]  Welcome back to the second half of InfoWars Nightly News.
[01:33:28.346 --> 01:33:32.529]  We got the Obama phone lady to come down to Austin, Texas.
[01:33:32.569 --> 01:33:42.075]  And if you're a new viewer and you missed it, it's the famous clip that we're gonna play right now of her saying, hey, he gave us a phone, he's gonna do more.
[01:33:44.636 --> 01:33:45.116]  Obama.
[01:33:45.157 --> 01:33:46.278]  You got Obama phone?
[01:33:46.318 --> 01:33:50.041]  Yes, everybody in Cleveland, low minority, got Obama phone.
[01:33:50.282 --> 01:33:52.384]  Keep Obama in president, you know?
[01:33:52.884 --> 01:33:53.885]  He gave us a phone.
[01:33:54.246 --> 01:33:54.906]  He gave you a phone.
[01:33:54.966 --> 01:33:55.867]  He's gonna do more.
[01:33:55.927 --> 01:33:57.169]  How'd he give you a phone?
[01:33:57.209 --> 01:34:02.714]  You sign up and you're on full stamps, you're on Social Security, you got low income, you disability.
[01:34:02.774 --> 01:34:03.735]  I have a question.
[01:34:03.815 --> 01:34:05.377]  Okay, what's wrong with Romney again?
[01:34:05.677 --> 01:34:07.058]  Romney, he sucks!
[01:34:07.159 --> 01:34:07.239]  Hey!
[01:34:11.388 --> 01:34:14.491]  And so here they are, all the way from Cleveland, Ohio.
[01:34:14.531 --> 01:34:20.535]  We've got Harvey, her husband, and we've got Michelle Dowery right here in studio with us.
[01:34:20.956 --> 01:34:22.137]  Thank you for coming to Austin.
[01:34:22.817 --> 01:34:23.538]  Thank you.
[01:34:24.358 --> 01:34:25.519]  So what are you thinking so far?
[01:34:26.420 --> 01:34:27.781]  Well, I'm liking it.
[01:34:28.341 --> 01:34:29.943]  I like Austin, Texas.
[01:34:31.004 --> 01:34:35.007]  I like what you told me about Obama and showed me on the internet what he
[01:34:36.132 --> 01:34:38.073]  Was doing and what he's about.
[01:34:38.593 --> 01:34:41.134]  And we're going to show some more of those clips here in a moment.
[01:34:41.154 --> 01:34:42.075]  But I mean, talk about that.
[01:34:42.115 --> 01:34:43.095]  Talk about the clips you saw.
[01:34:43.576 --> 01:34:44.796]  Well, I say one clip.
[01:34:44.956 --> 01:34:52.400]  One clip was about me with my new job and my taxes and how much taxes they took out for me.
[01:34:52.780 --> 01:34:54.861]  And he said he wouldn't do that.
[01:34:55.541 --> 01:35:00.707]  So there he is, saying that he's going to do something and he did other.
[01:35:01.307 --> 01:35:04.851]  And let's be clear, I'm not here trying to get you to support Mitt Romney.
[01:35:04.931 --> 01:35:06.072]  I didn't support Mitt Romney.
[01:35:06.112 --> 01:35:06.953]  No, you told me that.
[01:35:07.033 --> 01:35:10.057]  In fact, I'm going to show you... You're not for Romney or you're for Obama.
[01:35:10.317 --> 01:35:12.940]  In fact, I'm going to give you some documentaries like Terror Storm.
[01:35:13.360 --> 01:35:13.580]  Right.
[01:35:13.640 --> 01:35:20.323]  That exposes Bush involved in or at least elements that control him in allowing terror attacks to take place to take our liberties.
[01:35:20.703 --> 01:35:20.943]  Right.
[01:35:21.163 --> 01:35:24.725]  My whole issue is I'm here to shoot down politically this whole facade.
[01:35:25.325 --> 01:35:25.605]  Right.
[01:35:25.665 --> 01:35:38.151]  That's my goal and it's annoying to me to know that the big mega banks they want taxes higher on the average people because there's there's hundreds of millions of us that turns into trillions because they take that money offshore.
[01:35:38.451 --> 01:35:40.292]  It's the big banks that get those bailouts.
[01:35:40.692 --> 01:35:41.032]  Right.
[01:35:41.092 --> 01:35:44.373]  They're always criticizing people who are down and out, get a little bit of help, welfare.
[01:35:45.054 --> 01:35:48.635]  My issue is, is that most welfare is corporate welfare.
[01:35:49.675 --> 01:35:56.398]  And if we're going to have corporate welfare, like General Motors, I want General Motors to stay in America, not to move to China.
[01:35:57.578 --> 01:35:58.639]  Harvey, what's your take on that?
[01:35:59.199 --> 01:36:02.840]  Yeah, I'd rather for them to stay here in America because we need the jobs in America.
[01:36:03.560 --> 01:36:04.741]  Especially if we bail them out.
[01:36:05.161 --> 01:36:05.361]  Right.
[01:36:05.381 --> 01:36:07.702]  Yeah, if we bail them out, we've got to have the jobs in America.
[01:36:07.722 --> 01:36:10.223]  Can't send them over there because all the taxes and money going over there.
[01:36:11.744 --> 01:36:12.584]  It's amazing.
[01:36:12.845 --> 01:36:15.866]  And they spin it and say, oh, we're going to help other countries giving them jobs.
[01:36:16.507 --> 01:36:22.009]  All they do is basically force the people off their farms in China and make them go work as slaves in those factories.
[01:36:22.690 --> 01:36:26.272]  Did you know they have suicide nets around the apple factories in China?
[01:36:26.852 --> 01:36:28.633]  Because they go up on top of the building and jump off.
[01:36:30.379 --> 01:36:32.121]  Oh, and then they catch him and make him go back to work.
[01:36:32.501 --> 01:36:33.182]  I'm not joking.
[01:36:33.923 --> 01:36:35.644]  In fact, folks, that sounds so insane.
[01:36:35.664 --> 01:36:40.249]  When you guys type in suicide nets at Foxconn factories, that's the subcontractor.
[01:36:40.889 --> 01:36:44.473]  Again, this stuff's so crazy, I say it and feel like a liar.
[01:36:45.595 --> 01:37:02.308]  But then when you show it, like you showed me in the interview with the radio station, you showed me how, yeah, you got a job, but look how many took 2%, more taxes, but just a couple years ago, he said he won't do that.
[01:37:02.628 --> 01:37:08.493]  Well, actually, it's 3.8, and then another 2%, and then another 3-something on investments, yeah.
[01:37:08.973 --> 01:37:14.037]  Let's say you're 401K, where they just take that out for the, there it is, inside Apple's Foxconn factories.
[01:37:14.397 --> 01:37:15.118]  See the suicide nets?
[01:37:16.337 --> 01:37:16.657]  Yep.
[01:37:16.777 --> 01:37:17.018]  Right.
[01:37:17.518 --> 01:37:18.619]  Wow, that's crazy.
[01:37:18.659 --> 01:37:21.762]  Scroll down and show them.
[01:37:21.942 --> 01:37:24.244]  And by the way, they now forced drug them, reportedly.
[01:37:24.624 --> 01:37:26.686]  And they have forced abortions inside the factory.
[01:37:27.287 --> 01:37:28.067]  I think that sucks.
[01:37:28.208 --> 01:37:28.768]  Where is it?
[01:37:29.328 --> 01:37:31.149]  I wish they'd make a Django movie about that.
[01:37:31.830 --> 01:37:36.612]  Showing some communist Chinese getting busted up instead of trying to create division.
[01:37:36.632 --> 01:37:37.213]  See, here's the difference.
[01:37:37.713 --> 01:37:40.375]  I didn't bring you here to put you down and make Democrats look bad.
[01:37:40.855 --> 01:37:43.176]  Because I understand they gave you the Democrat or the Republican choice.
[01:37:43.196 --> 01:37:44.477]  They're both a con game.
[01:37:44.537 --> 01:37:44.977]  Both of them.
[01:37:44.997 --> 01:37:46.078]  Getting clowned both ways.
[01:37:46.698 --> 01:37:56.264]  I brought you here to bring us together and say we've got to stand up and demand we be treated like human beings or all of us, like Ross Perot said, naphthene gap will create a giant sucking sound.
[01:37:56.764 --> 01:37:58.725]  He would bring us down, not Mexico up.
[01:37:59.206 --> 01:38:01.487]  And Mexico went down, and we went down, didn't we?
[01:38:01.507 --> 01:38:01.607]  Right.
[01:38:01.807 --> 01:38:03.388]  We went right down with them, for real.
[01:38:03.408 --> 01:38:06.210]  I mean, did things get better after Nathan got?
[01:38:06.490 --> 01:38:06.910]  Nope.
[01:38:07.611 --> 01:38:08.131]  No sir.
[01:38:08.992 --> 01:38:09.192]  Nope.
[01:38:10.523 --> 01:38:22.351]  And see, that's real, because when me and you was in our news cam, you know, when we were interviewing for the radio station, you showed me how he said it.
[01:38:22.651 --> 01:38:24.332]  He said it in his own words.
[01:38:24.833 --> 01:38:35.019]  It was Obama face, and it was Obama talking, saying he would not cut a person like me $20,000 or $30,000 a year, our taxes.
[01:38:35.680 --> 01:38:36.280]  Here I am.
[01:38:36.340 --> 01:38:37.321]  I just got a job.
[01:38:37.641 --> 01:38:38.742]  My taxes are cut.
[01:38:40.371 --> 01:38:41.251]  He did everybody.
[01:38:41.311 --> 01:38:42.332]  He did everybody.
[01:38:42.372 --> 01:38:43.052]  He said $200,000 or more, didn't he?
[01:38:43.072 --> 01:38:43.512]  $250,000 or more.
[01:38:43.592 --> 01:38:48.454]  And people, 77% of Americans, people making under $30,000, right around $30,000, depending on how they break it down, you get 3.8% taken out, on top of 10% already.
[01:39:02.547 --> 01:39:05.612]  That's the thing, when you get unemployment and all that, you already paid into that.
[01:39:06.172 --> 01:39:08.896]  But see, that's like misleading us saying he's the president.
[01:39:09.557 --> 01:39:16.466]  You know, and if you don't know, like, you know, you show me the incidents with the Happy Meal, and that's true.
[01:39:17.227 --> 01:39:24.892]  Here you is getting a Happy Meal that's worth $2, a cheeseburger and a fry, a dollar a piece, because it's a 99-cent menu.
[01:39:25.293 --> 01:39:28.615]  But I'm going to throw in this toy for free, because it's for kids.
[01:39:28.975 --> 01:39:34.399]  And I know I'm going to get a lot of fools to buy this Happy Meal for $4 or $5, when it's only worth $2.
[01:39:34.499 --> 01:39:38.222]  Woody bought a million and billions of those toys!
[01:39:38.982 --> 01:39:40.463]  Just a fraud in the box.
[01:39:40.603 --> 01:39:41.184]  Exactly.
[01:39:41.664 --> 01:39:45.087]  Same thing as with the phones.
[01:39:45.107 --> 01:39:49.731]  $47 trillion since 2008 has been given one way or another to foreign banks.
[01:39:50.351 --> 01:39:50.571]  Right.
[01:39:51.032 --> 01:39:53.394]  And a couple hundred billion in infrastructure.
[01:39:54.074 --> 01:39:55.956]  Can you imagine if they put $47 trillion into that?
[01:39:55.976 --> 01:40:00.139]  If you divided $47 trillion amongst 315 million Americans, what's the math on that?
[01:40:07.425 --> 01:40:08.185]  At least about $56.
[01:40:08.285 --> 01:40:10.426]  I think it's more than that.
[01:40:10.446 --> 01:40:13.447]  That's like blind to the full of Obama phone lady.
[01:40:13.887 --> 01:40:17.108]  Listen, the Obama phone's corporate welfare.
