[00:00:00.670 --> 00:00:01.210]  Network.
[02:30:12.007 --> 02:30:15.631]  Alex and his staff have used these pure soap products for years.
[02:30:16.071 --> 02:30:22.897]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[02:30:23.377 --> 02:30:26.200]  See them on the web at 5starsoap.com.
[02:30:26.400 --> 02:30:30.902]  Or call 800-340-7091 for a free catalog.
[02:30:31.242 --> 02:30:36.904]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[02:30:37.164 --> 02:30:42.285]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[02:30:42.586 --> 02:30:44.206]  This is an amazing deal.
[02:30:44.566 --> 02:30:49.168]  You can save thousands of dollars and you will love the way real soap makes you feel.
[02:30:49.788 --> 02:30:51.969]  See them on the web at 5starsoap.com.
[02:30:52.549 --> 02:30:54.273]  Or call 800-340-7091 for a free catalog.
[02:31:01.622 --> 02:31:05.644]  Millions of people are going to get sick this winter from colds, flu, and other illnesses.
[02:31:05.724 --> 02:31:06.824]  Don't be one of them!
[02:31:06.944 --> 02:31:12.466]  Protect yourself with Supernatural Silver, a revolutionary new broad-spectrum antibacterial solution.
[02:31:12.646 --> 02:31:22.250]  Recent advances in silver technology have resulted in a silver solution that can be used daily to prevent bacteria, viruses, mold, and food poisoning, and help improve wound healing.
[02:31:22.450 --> 02:31:29.112]  Supernatural Silver is safe enough to consume every day, while powerful enough to destroy the causes of many serious diseases.
[02:31:29.232 --> 02:31:33.354]  Such as strep, staph, pneumonia, colds, flus, and other harmful pathogens.
[02:31:33.574 --> 02:31:42.537]  This new technology has the ability to terminate entire colonies of harmful bacteria at several hundred times the effectiveness of colloidal or ionic silver solutions.
[02:31:42.677 --> 02:31:46.118]  The Science Digest Journal says, silver is our mightiest germ fighter.
[02:31:46.339 --> 02:31:49.960]  It is virtually non-toxic and is emerging as a wonder of modern medicine.
[02:31:50.160 --> 02:31:56.443]  Go to SupernaturalSilver.com today and use the promo code SILVER2012 for 20% off.
[02:31:56.563 --> 02:32:00.044]  That's SupernaturalSilver.com and like us on Facebook.
[02:32:01.625 --> 02:32:06.227]  The new year is a great time to take charge of your health and wellness.
[02:32:06.727 --> 02:32:10.789]  Get serious and make a stand with Supernatural Silver.
[02:32:11.250 --> 02:32:16.632]  This is a breakthrough in silver technology that is several hundred times more effective
[02:32:19.473 --> 02:32:28.358]  Supernatural silver can be taken orally every day to help fight bacteria, viruses, infections, yeast and molds.
[02:32:28.919 --> 02:32:35.902]  Supernatural silver is also exceptional for wound care and is highly effective for water purification.
[02:32:36.523 --> 02:32:45.968]  It is the number one choice for thousands of people for immune system support and it is also a perfect choice for your emergency preparedness.
[02:32:46.528 --> 02:32:53.570]  Go to SupernaturalSilver.com today and give yourself and your loved ones a fighting chance.
[02:32:54.171 --> 02:32:56.471]  That's SupernaturalSilver.com.
[02:32:57.012 --> 02:33:00.553]  Check out our new low prices and like us on Facebook.
[02:33:01.893 --> 02:33:06.875]  From the front lines of the information war, it's Alex Jones.
[02:33:11.189 --> 02:33:18.654]  We got a story up at InfoWars.com, reposted by William F. Jasper, who we need to get back on the show.
[02:33:19.815 --> 02:33:22.077]  Just incredible articles over there at the New American.
[02:33:22.477 --> 02:33:25.059]  Communists cheer on Obama's gun grab.
[02:33:26.200 --> 02:33:28.461]  And it's just incredible.
[02:33:28.481 --> 02:33:35.426]  I forgot to tell you, the Communist Party USA, who I've caught on video in New York, some of their reported members.
[02:33:36.227 --> 02:33:37.508]  It's in my film, Martial Law.
[02:33:38.700 --> 02:33:39.540]  Just saying, get out of here!
[02:33:40.140 --> 02:33:43.661]  And they went on to say, you know, we're going to kill you like Stalin did.
[02:33:43.681 --> 02:33:46.282]  And I've told this story, and it's no exaggeration.
[02:33:46.302 --> 02:33:47.182]  Let me just be conservative.
[02:33:48.142 --> 02:33:53.203]  20 times I can remember or more, I've had communists come up and tell me that when they take over, I'm dead.
[02:33:53.303 --> 02:33:55.724]  I mean, their religion is how they're going to kill us.
[02:33:57.124 --> 02:34:01.425]  And so again, that's also at newamerican.com, but up at drugreport.com.
[02:34:01.765 --> 02:34:04.646]  Communists cheer on Obama's gun grab.
[02:34:06.523 --> 02:34:08.145]  And there it is, right there.
[02:34:09.187 --> 02:34:15.656]  We syndicate some of their better reports, and even had Bob Dacey, one of their writers, in studio last week, a fellow Austinite.
[02:34:16.477 --> 02:34:22.685]  And it's got links to all of it, and to the official peoplesworld.org saying, take our guns.
[02:34:23.949 --> 02:34:31.577]  Unbelievable information up at DrudgeReport.com, easiest place to find it, because I think this has already scrolled off our featured news from this morning.
[02:34:32.158 --> 02:34:33.680]  Which is a problem with InfoWars.
[02:34:33.720 --> 02:34:40.166]  It's not a problem, but we're going to redesign Prison Planet as a test with a big, you know, official company, and then redesign some things.
[02:34:40.206 --> 02:34:42.569]  And if that works, good, we're going to go to InfoWars with a redesign.
[02:34:42.589 --> 02:34:43.930]  Still the basic look that's popular.
[02:34:44.611 --> 02:34:48.834]  But if you go to the top of InfoWars.com, which we can punch up, you'll see two links here.
[02:34:48.875 --> 02:34:51.757]  Breaking News, that's the total RSS News Feed.
[02:34:51.777 --> 02:35:02.265]  And I think I'm going to change that red link to the Top Stories, because the stories we write are the stuff that we think is most important, probably 20 or 30 of them a day, depending on how many we put out, go in this.
[02:35:02.786 --> 02:35:07.329]  And every five or six hours, on average, the top six or seven stories scroll through.
[02:35:07.349 --> 02:35:14.015]  Oh, I just noticed that the Top Story area
[02:35:16.357 --> 02:35:18.639]  Or he must have just written a new article about that.
[02:35:18.739 --> 02:35:21.422]  Infowars launches Operation Paul Revere.
[02:35:21.883 --> 02:35:24.425]  Kissinger predicts nuclear war with Iran.
[02:35:24.886 --> 02:35:28.810]  Sheriff refuses to enforce unconstitutional executive orders in Arizona County.
[02:35:29.570 --> 02:35:32.473]  Airport terror announcements now being played in hotels.
[02:35:32.994 --> 02:35:36.717]  TSA conducts random checks at Austin train station.
[02:35:37.638 --> 02:35:39.540]  Population control advocacy group.
[02:35:39.861 --> 02:35:41.903]  Humans equal locusts.
[02:35:42.383 --> 02:35:46.508]  Illinois citizens still being arrested for filming police in their own yard, by the way.
[02:35:46.988 --> 02:35:50.732]  For filming cops while they put a smart meter on their house without a warrant.
[02:35:51.413 --> 02:35:53.375]  Communist cheer on Obama's gun grab.
[02:35:54.476 --> 02:35:56.158]  That already has scrolled off the front page.
[02:35:56.658 --> 02:36:21.824]  Feinstein declares war on Mill of Rights, calls for American citizens to be disarmed, or registered, urgent, big agri-group trying to ban raw sales of milk in South Carolina, private sales, Muslim Brotherhood propped up by the government, man who brought down Akron tells all, defiant sheriffs, just dozens and dozens and dozens and dozens of them now, standing up all over this great land, from the north to the south to the east to the west.
[02:36:21.844 --> 02:36:25.925]  They're trying to say owning guns is a southern thing and try to play us off against each other.
[02:36:26.805 --> 02:36:30.770]  New Yorkers and everybody else are coming together and saying, how dare you bash people in the South?
[02:36:31.031 --> 02:36:32.072]  We're all Americans.
[02:36:32.092 --> 02:36:33.995]  We're not hyphenated like you want us to be.
[02:36:34.015 --> 02:36:35.677]  We're not going to have a race war like you want.
[02:36:36.057 --> 02:36:37.179]  You're not getting our guns.
[02:36:37.219 --> 02:36:40.883]  And I've seen so many black folks, and veterans mainly, all over YouTube.
[02:36:40.903 --> 02:36:41.885]  I'm not even looking for it.
[02:36:41.905 --> 02:36:42.625]  Every day I see like...
[02:36:44.608 --> 02:36:50.135]  20 really strong, smart, super well-spoken, on-air radio show black guys.
[02:36:50.455 --> 02:36:55.401]  Just all over YouTube going, we're not socialist, we're not globalist, we're not turning our guns in.
[02:36:55.762 --> 02:36:56.923]  We know what's going on.
[02:36:56.963 --> 02:36:57.984]  We know what's happening.
[02:36:58.044 --> 02:36:58.845]  We know the fraud.
[02:36:59.286 --> 02:37:00.387]  We know about eugenics.
[02:37:00.447 --> 02:37:01.248]  I mean, it's exciting.
[02:37:02.136 --> 02:37:02.657]  It's exciting.
[02:37:02.677 --> 02:37:05.961]  Okay, I'm going to shut up and go back to our guest, Ben Fuchs.
[02:37:06.722 --> 02:37:10.486]  I'm glad Drudge linked to that, because I saw that article this morning and wanted to talk about it.
[02:37:10.526 --> 02:37:11.247]  Look at all these stacks.
[02:37:11.267 --> 02:37:12.349]  I mean, there's hundreds of articles.
[02:37:12.389 --> 02:37:13.129]  It's all insane.
[02:37:13.149 --> 02:37:16.273]  I'm going to cover a lot of special stuff tonight on the Nightly News.
[02:37:16.313 --> 02:37:20.218]  We've got the reporters doing the news, but I'm going to have a special report on a couple things.
[02:37:20.538 --> 02:37:21.199]  Ben Fuchs.
[02:37:22.216 --> 02:37:29.859]  Like, this is your radio show now, because I'm actually going to turn off the microphone and walk out of the room, because this gets me so angry and so excited that I'll start cutting into you.
[02:37:30.699 --> 02:37:38.642]  In the rest of this segment, get into the tryptophan and the fact that they don't, you know, what's in meat, they don't want us getting that.
[02:37:38.702 --> 02:37:43.764]  Explain to somebody on Prozac, I know you're not their doctor or pharmacist, but what you would do personally
[02:37:44.404 --> 02:37:49.348]  I say Prozac, the whole class of dozens of, what is it, 30 or 40 of these on the market or more right now.
[02:37:49.689 --> 02:37:52.291]  Some numbers are over 70, but they're not quite the same class.
[02:37:52.491 --> 02:37:53.372]  Well, you're the pharmacist.
[02:37:53.832 --> 02:38:03.020]  Break down what's not in our body, how they know this, why it says on the insert could make you cause mass murder, have schizophrenic, you know, mania.
[02:38:03.701 --> 02:38:05.923]  I've known women on it in college that were...
[02:38:06.323 --> 02:38:08.464]  Every woman I knew on it was a nymphomaniac.
[02:38:08.484 --> 02:38:10.746]  I don't want to get into details here, but I didn't like that.
[02:38:10.806 --> 02:38:11.886]  I want the real woman.
[02:38:11.946 --> 02:38:15.248]  I want the real personality, not like some biological android.
[02:38:15.548 --> 02:38:20.871]  What's... Why does this... Obviously, they want more crazy people, so they want to put you on something that makes you crazy.
[02:38:21.372 --> 02:38:27.155]  What are things out there naturally that would actually help people because of the deficiencies in this toxic system?
[02:38:27.475 --> 02:38:28.296]  You have the floor.
[02:38:28.356 --> 02:38:28.836]  Break it down.
[02:38:29.192 --> 02:38:34.393]  Well, there's so many ways, and we'll talk about that in a second, but I want people on SSRIs to understand this.
[02:38:34.453 --> 02:38:37.214]  The chemical imbalance theory of depression.
[02:38:37.754 --> 02:38:43.515]  The idea that depression is caused by a lack of serotonin and that you build your serotonin and you're not depressed.
[02:38:43.836 --> 02:38:45.696]  Number one, it's simplistic and naive.
[02:38:45.716 --> 02:38:48.877]  And number two, it's never been shown to be the case.
[02:38:48.957 --> 02:38:53.998]  In fact, drugs that block serotonin have been shown to have antidepressant activity.
[02:38:54.178 --> 02:38:56.601]  Just as well as drugs that increase serotonin.
[02:38:56.641 --> 02:39:03.669]  So, please do not be fooled by the simplistic idea that all you do is raise your serotonin levels and you're not depressed anymore.
[02:39:04.049 --> 02:39:06.813]  That is drug company propaganda.
[02:39:07.033 --> 02:39:12.179]  That is marketing and advertising information that has never been shown to be the case.
[02:39:12.259 --> 02:39:13.020]  That's first of all.
[02:39:13.380 --> 02:39:30.090]  What has been shown to be the case is that elevations in serotonin, super high levels of serotonin, such as the kind that are caused by artificially manipulating the serotonin system, are associated with agitation, with restlessness, with diarrhea, with hallucinations, with fast heartbeat.
[02:39:30.410 --> 02:39:32.392]  Serotonin itself, the very word
[02:39:33.372 --> 02:39:38.196]  Serotonin means sero for blood, tonin for tightening.
[02:39:38.557 --> 02:39:44.162]  That's because serotonin's classic effect is blood clotting and hypertension.
[02:39:44.422 --> 02:39:45.162]  Let me say that again.
[02:39:45.503 --> 02:39:52.289]  Serotonin's classic effect on the body is blood clotting and hypertension and it's in the very name serotonin.
[02:39:52.329 --> 02:39:59.375]  Now blood clotting and hypertension are two iconic signs of the body's stress response and given the fact that
[02:40:00.335 --> 02:40:08.279]  80 million or more Americans are hypertensive and some of the best-selling drugs on the planet are blood-thinning drugs and among the most toxic drugs.
[02:40:08.719 --> 02:40:12.260]  So clearly blood clotting and hypertension are big problems in this country.
[02:40:12.300 --> 02:40:24.846]  It seems to me that anybody who's considering taking a drug that would manipulate serotonin levels, that would up serotonin levels, that would increase the amount of this neurotransmitter that's associated with blood clotting and hypertension,
[02:40:25.106 --> 02:40:31.069]  Would want to think twice, especially considering that this chemical imbalance theory has never been shown to be the case.
[02:40:31.129 --> 02:40:34.871]  Now, what we do know is that serotonin is a hormone of awareness.
[02:40:35.251 --> 02:40:36.412]  It's a hormone of vigilance.
[02:40:36.732 --> 02:40:38.753]  It is a summertime hormone.
[02:40:39.033 --> 02:40:41.074]  It is a daytime hormone.
[02:40:41.414 --> 02:40:49.058]  It is associated with the sun and it's associated with light, which is why the best way to get your serotonin is to make sure you're getting some sunlight.
[02:40:49.358 --> 02:40:54.041]  And not only that, take your sunglasses off and make sure you're looking at the sun.
[02:40:55.001 --> 02:41:03.569]  The rays from the sun, the photonic energy from the sun will go through your eyes, it'll go into your brain, and it will help upregulate serotonin production.
[02:41:04.049 --> 02:41:11.056]  In addition, Alex, as you mentioned, there's wonderful, wonderful nutritional strategies that you can use to upregulate your serotonin system.
[02:41:11.696 --> 02:41:20.301]  Earlier we talked about how digestive stress cells, they're called enterochromaffin cells, are the largest producers of serotonin in the body.
[02:41:20.942 --> 02:41:36.912]  One of the best ways that you can make sure that your serotonin system is running cleanly is to eliminate problem foods, number one, and that means any kind of foods that the body will perceive as a toxin, that is processed foods, that is things like excitotoxins, MSG for example, artificial flavors.
[02:41:37.572 --> 02:41:42.038]  And secondly, make sure you're addressing something called H. pylori.
[02:41:42.198 --> 02:41:55.675]  H. pylori is a bacteria that overgrows in the digestive tract as we get older and as our digestive system becomes more compromised, as our acid production in our digestive system and our stomach starts to become compromised, this bacteria overgrows.
[02:41:56.175 --> 02:42:01.580]  And that is a big time stressor on the serotonin system, the digestive serotonin system.
[02:42:01.600 --> 02:42:17.134]  So addressing your digestive system by clearing out H. pylori using things like apple cider vinegar, for example, digestive enzymes, for example, probiotics, unbelievably important for supporting digestive health and supporting the serotonin, the digestive serotonin system.
[02:42:17.615 --> 02:42:19.116]  Then there's the supplements that you could take.
[02:42:19.156 --> 02:42:21.258]  You mentioned 5-HTP and tryptophan.
[02:42:22.139 --> 02:42:30.705]  In order to understand the importance of tryptophan and 5-HTP when it comes to serotonin, we have to understand a little bit about how biochemistry works in the body.
[02:42:30.725 --> 02:42:38.471]  The body is always taking chemical A, turning it into chemical B, turning it into chemical C, turning it into chemical D. Sort of like Tinker Toys.
[02:42:38.931 --> 02:42:40.932]  Imagine when you were a kid, you used to play with Tinker Toys.
[02:42:40.952 --> 02:42:42.874]  You stick a little piece in the Tinker Toy and you create
[02:42:43.254 --> 02:42:45.836]  Well, serotonin starts off with tryptophan.
[02:42:45.856 --> 02:42:48.438]  Tryptophan gets one piece stuck on and it becomes 5-HTP or 5-hydroxytryptophan.
[02:43:05.990 --> 02:43:06.070]  Yes.
[02:43:22.316 --> 02:43:22.656]  I think so.
[02:43:46.135 --> 02:43:56.209]  Dealing with SSRIs or wants to get off of SSRIs, the first thing you want to think about is getting yourself on some good whey protein, a good whey protein supplement.
[02:43:56.470 --> 02:44:02.138]  If you can't handle it from a digestive standpoint, make sure you take it with digestive enzymes and a little bit of apple cider vinegar.
[02:44:02.278 --> 02:44:02.358]  Yes.
[02:44:25.282 --> 02:44:27.084]  It's appetite suppressing, it'll help you lose weight.
[02:44:27.444 --> 02:44:32.328]  It's crazy cheap, it's like $10 or $15 for a 3 month supply.
[02:44:32.348 --> 02:44:37.513]  You take about 100mg or 200mg a night and that too will boost your serotonin.
[02:44:37.833 --> 02:44:41.796]  Now when it comes to making serotonin in the brain, it's not just protein.
[02:44:41.836 --> 02:44:47.401]  Even though serotonin comes from tryptophan, it's not just protein foods that help you build serotonin.
[02:44:47.741 --> 02:44:51.765]  You actually have to have carbohydrate with your protein.
[02:44:52.225 --> 02:45:00.456]  So you want to make sure that you're getting carbohydrates, but you want to make sure it's not super fast burning carbohydrates like processed foods and soda pop and desserts.
[02:45:00.476 --> 02:45:05.462]  You want to make sure it's a carbohydrate that's got a lot of fiber in it, especially vegetable carbohydrates.
[02:45:05.482 --> 02:45:08.426]  There's a big, big problem and there's an important relationship.
[02:45:08.786 --> 02:45:09.387]  We're good to go!
[02:45:36.909 --> 02:45:42.791]  The body's stress response is triggered, and this stress response involves serotonin.
[02:45:42.811 --> 02:45:47.912]  In fact, the hormone insulin and the hormone serotonin work hand-in-hand.
[02:45:48.292 --> 02:45:54.013]  And today we have a big problem, maybe the biggest health crisis of all, is something called insulin resistance.
[02:45:54.053 --> 02:46:01.015]  And this is when the body stops listening to insulin and going hand-in-hand with insulin resistance is serotonin resistance.
[02:46:01.535 --> 02:46:04.416]  And just like insulin resistance will keep the body from listening to insulin,
[02:46:04.616 --> 02:46:04.936]  Yes, sir.
[02:46:23.644 --> 02:46:23.704]  Yes.
[02:46:41.374 --> 02:46:42.215]  We're good to go.
[02:47:02.927 --> 02:47:10.090]  Going over this, and people go to InfoWorseHealth.com, there's many of the products you and others and Dr. Wallach have formulated, and this is no joke, folks.
[02:47:10.770 --> 02:47:19.714]  What would you, again, we're not giving them the advice they should, because it's very dangerous to go off the serotonin reuptake inhibitors, and we have a report here we're going to show people in a moment.
[02:47:21.048 --> 02:47:38.543]  What would you do if you were, say, a 35-year-old man or woman who's been on psychotropics for, say, six years, they've got you on three of them because, quote, the others didn't work, and you don't know who you are anymore, and, you know, you're kind of eating a regular McDonald's diet.
[02:47:38.863 --> 02:47:53.655]  What would be just the brief process that Ben Fuchs, and again, my dad's a dentist, oral surgeon, the people he respects more than anybody aren't even doctors and people, it's pharmacists, because he knows, especially long-time master pharmacists, you guys kill people if you make a mistake.
[02:47:54.115 --> 02:48:00.500]  And so you guys really went to school to actually know what the drugs do, you know, I don't know, 20, 30 times what doctors do.
[02:48:01.021 --> 02:48:03.283]  So that's why you're the guy to talk to on this.
[02:48:03.783 --> 02:48:09.301]  What are the dangers of going off the serotonin reuptake inhibitors or other antipsychotic classes?
[02:48:10.014 --> 02:48:13.396]  Well, first of all, we have to understand how serotonin reuptake inhibitors work.
[02:48:13.496 --> 02:48:18.079]  When the brain secretes serotonin, it immediately sucks that serotonin back up again.
[02:48:18.099 --> 02:48:23.262]  So the serotonin will get released and then it will get uptaken, reuptaken.
[02:48:23.302 --> 02:48:28.706]  It'll get sucked up again, back up again into the nerves so that it doesn't have too much of an effect.
[02:48:28.746 --> 02:48:33.068]  This is called reuptake and it's a standard process that occurs in the body, or in the brain.
[02:48:33.188 --> 02:48:33.769]  It inhibits that?
[02:48:34.829 --> 02:48:35.430]  Exactly.
[02:48:35.550 --> 02:48:40.835]  Reuptake inhibitors inhibit that process so the serotonin stays in the system.
[02:48:40.895 --> 02:48:42.236]  It creates a chemical imbalance.
[02:48:42.716 --> 02:48:44.378]  A major chemical imbalance.
[02:48:44.398 --> 02:48:47.200]  That serotonin is artificially kept active.
[02:48:47.600 --> 02:48:50.463]  So you get off your serotonin reuptake inhibitors and because this
[02:48:50.603 --> 02:48:50.723]  Yes.
[02:49:07.995 --> 02:49:18.802]  If you're going to get off of serotonin reuptake inhibitors, that you wean yourself off of them very slowly, and you build your serotonin levels back up by number one, making sure you're getting out in the sun.
[02:49:18.842 --> 02:49:22.384]  Make sure you get 10 or 15 minutes of sun three or four days a week.
[02:49:22.405 --> 02:49:24.806]  You don't want to burn, but you want to make sure that you're getting some sun.
[02:49:24.826 --> 02:49:27.408]  Yeah, the ultimate Prozac is climbing mountains, I'm telling you right now.
[02:49:28.035 --> 02:49:28.535]  Absolutely.
[02:49:28.555 --> 02:49:31.796]  The ultimate Prozac is the great outdoors, nature and the divine force.
[02:49:31.816 --> 02:49:33.057]  That's the Prozac that we need.
[02:49:33.077 --> 02:49:33.917]  Oh my God, I want more of it!
[02:49:34.537 --> 02:49:34.797]  Right.
[02:49:34.837 --> 02:49:38.639]  You get out in the sun and don't we all feel, Alex, don't we all feel better when we're out in the sun?
[02:49:38.659 --> 02:49:39.039]  Are you kidding?
[02:49:39.099 --> 02:49:40.779]  If I had my way, all I'd do is climb mountains.
[02:49:41.280 --> 02:49:49.122]  How do we let the medical model bamboozle us into thinking that the sun is this demon in the sky that's hell-bent on our destruction?
[02:49:49.502 --> 02:49:53.204]  You know, we've been bamboozled and entranced and we believe this nonsense.
[02:49:53.244 --> 02:49:56.785]  And then as you point out, when we don't have the vitamins and minerals, we do get sunburned.
[02:49:57.679 --> 02:49:58.679]  Well, that's another thing.
[02:49:58.719 --> 02:50:04.801]  If you want to prevent yourself from getting sunburned, make sure you're getting nutrients that get stored in your skin to protect you from the sun.
[02:50:04.861 --> 02:50:11.664]  Carotenes, flavonoids, vitamin C, zinc, vitamin E, they literally get deposited in your skin to protect you from the sun.
[02:50:11.684 --> 02:50:17.546]  And let me tell you something, skin cancer rates are increasing dramatically despite the fact that... Because we're not in the sun!
[02:50:18.286 --> 02:50:19.287]  How do you like that?
[02:50:19.467 --> 02:50:22.169]  The sun is actually protective against skin cancer!
[02:50:22.429 --> 02:50:29.954]  The sun is protective against skin cancer, and people are using sunscreens like they're going out of style, and skin cancer rates are increasing by 100%!
[02:50:29.994 --> 02:50:31.415]  Aluminum-based!
[02:50:31.556 --> 02:50:32.176]  Aluminum-based!
[02:50:32.616 --> 02:50:33.297]  We're going to come back.
[02:50:33.337 --> 02:50:41.382]  I want to talk about, again, somebody on these drugs, because I've got a schedule here from ssrstories.com, and it talks about warning.
[02:50:41.423 --> 02:50:42.984]  Going off this is a big deal.
[02:50:43.664 --> 02:50:47.207]  I mean, folks, you're on a LSD molecule, okay?
[02:50:48.308 --> 02:50:50.569]  So we're gonna come back, and we're extremists.
[02:50:50.589 --> 02:50:54.032]  We're saying LSD's bad to give to kids, especially.
[02:50:54.052 --> 02:50:56.194]  They're gonna have a bad trip.
[02:50:56.414 --> 02:50:59.957]  And almost all these shooters and mothers that kill their kids, they're on it.
[02:51:00.037 --> 02:51:01.038]  Why don't we send them to jail?
[02:51:01.923 --> 02:51:06.146]  This is Alex Jones with 5 good reasons you should consider buying a solar power generator.
[02:51:06.466 --> 02:51:07.066]  Number 1.
[02:51:07.386 --> 02:51:10.528]  New climate legislation could easily double or triple your electric bill.
[02:51:10.809 --> 02:51:11.369]  Number 2.
[02:51:11.669 --> 02:51:16.212]  Our new energy czar wants to control how much power your electric company allows you to have.
[02:51:16.552 --> 02:51:16.993]  It's true.
[02:51:17.293 --> 02:51:21.856]  Total government control of electricity in the name of smart grid technology is coming.
[02:51:22.176 --> 02:51:22.716]  Number 3.
[02:51:22.996 --> 02:51:26.278]  In some areas of the country, the power grid is dangerously overloaded.
[02:51:26.579 --> 02:51:30.281]  And now, new socialist legislation is only compounding the problem.
[02:51:30.481 --> 02:51:31.022]  Number 4.
[02:51:31.282 --> 02:51:33.644]  Dangerous weather is always a threat to local grids.
[02:51:34.045 --> 02:51:37.428]  Every year, thousands of families lose their power from weather-related outages.
[02:51:37.729 --> 02:51:37.929]  Number 5.
[02:51:38.509 --> 02:51:42.434]  A solar power generator provides powerful backup, insurance, and peace of mind.
[02:51:42.654 --> 02:51:47.419]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[02:51:47.699 --> 02:51:51.725]  You can get more information at www.mysolarbackup.com.
[02:51:51.885 --> 02:51:53.447]  That's mysolarbackup.com.
[02:51:53.668 --> 02:51:55.771]  Remember, the government doesn't own the sun.
[02:51:55.911 --> 02:51:58.274]  So go to mysolarbackup.com or call 1-877-327-0365.
[02:52:03.407 --> 02:52:14.138]  You land in Buenos Aires, then a shuttle to Santa Rosa, where a nicely furnished cabin with all amenities, Wi-Fi, executive food and wine, and laundry service awaits.
[02:52:14.959 --> 02:52:17.962]  After a good night's sleep, your adventure begins.
[02:52:18.382 --> 02:52:21.825]  You're on a golden stag safari for big game.
[02:52:22.787 --> 02:52:23.768]  But it's not Africa.
[02:52:24.108 --> 02:52:25.190]  It's Argentina.
[02:52:25.670 --> 02:52:33.981]  One-on-one guided hunts for water buffalo, cougar, bighorn rams, wild boar, and the biggest stag deer in South America.
[02:52:34.441 --> 02:52:35.983]  All gold medal quality.
[02:52:36.344 --> 02:52:37.906]  All the action you can handle.
[02:52:39.406 --> 02:52:47.054]  Land rovers, top rental guns with scopes, all food, beverages, hunting guides, ground transportation included and more.
[02:52:47.534 --> 02:52:49.817]  All more affordable than you can imagine.
[02:52:50.477 --> 02:52:55.282]  The adventure of a lifetime starts at GoldenStagSafaris.com.
[02:52:55.622 --> 02:52:57.244]  The big game hunting ranch.
[02:52:57.704 --> 02:52:59.526]  GoldenStagSafaris.com.
[02:53:01.562 --> 02:53:04.425]  Is this the year you finally get serious about your family's drinking water?
[02:53:04.745 --> 02:53:08.048]  If so, keep listening for a special offer from Big Berkey Water Filters.
[02:53:08.128 --> 02:53:10.971]  Did you know that over 60% of municipal water is fluoridated?
[02:53:11.111 --> 02:53:21.940]  Berkey Water Filters distinguish themselves from many other filtration systems with the capability to significantly reduce dangerous chlorine, fluoride, arsenic, and disinfection byproducts from municipal water via the Black Berkey and PF line of filters.
[02:53:22.041 --> 02:53:23.102]  Then there's affordability.
[02:53:23.182 --> 02:53:27.766]  At only 1.7 cents per gallon, Berkey Water Filters purify treated and untreated water.
[02:53:28.046 --> 02:53:28.786]  We're good to go!
[02:53:55.711 --> 02:53:57.633]  Free shipping on every order over $50.
[02:53:57.753 --> 02:54:00.355]  Big Berkey water filters for the love of clean water.
[02:54:00.375 --> 02:54:06.379]  We don't need no education.
[02:54:11.303 --> 02:54:14.706]  We don't need no thought control.
[02:54:16.613 --> 02:54:18.654]  Again, ladies and gentlemen, I don't have a dairy.
[02:54:18.674 --> 02:54:19.594]  I don't sell milk.
[02:54:20.534 --> 02:54:21.595]  I don't sell eggs.
[02:54:21.755 --> 02:54:22.855]  I don't sell beefsteak.
[02:54:23.536 --> 02:54:26.176]  There's a lot of contaminants in the beef and stuff now, as you know.
[02:54:26.737 --> 02:54:32.719]  There's some downsides to a bunch of meat, and even though I love every piece of it, because of the industrial system.
[02:54:33.499 --> 02:54:40.922]  We've got high-quality whey available, obviously, so I guess we do sell that, and we're at InfoWarsHealth.com, and it's a great place to get it and support the broadcast, become a distributor.
[02:54:41.902 --> 02:54:46.404]  By signing up with $10 and get discounts, you can sign up at Infowarshealth.com to get free shipping.
[02:54:46.704 --> 02:54:49.145]  There's over 400 products linked on there, total.
[02:54:50.065 --> 02:54:58.868]  And, by the way, the root beer belly probiotic is one of the most amazing mixes of healthy bacteria that they've ever come out with.
[02:54:59.288 --> 02:55:00.408]  I'm using this myself.
[02:55:01.129 --> 02:55:01.849]  That's available.
[02:55:01.929 --> 02:55:02.529]  Tastes great.
[02:55:02.709 --> 02:55:03.289]  Kids love it.
[02:55:03.709 --> 02:55:04.910]  They can put it in water and stir it up.
[02:55:05.450 --> 02:55:06.350]  It tastes just like root beer.
[02:55:06.370 --> 02:55:08.751]  Well, I guess it is root beer, without the sugar and stuff.
[02:55:09.091 --> 02:55:11.372]  It's all available at InfoWarsHealth.com.
[02:55:12.012 --> 02:55:16.813]  And also, if you're a radio listener and people complain, they go, hey man, give us the phone number.
[02:55:17.534 --> 02:55:24.796]  And so, I will also give you that number, 888-636-9277 for customer service.
[02:55:25.276 --> 02:55:28.697]  If you're already a preferred member to get discounts, you can just order right off the site, 888-636-9277.
[02:55:31.838 --> 02:55:35.962]  Or new customer product orders 888-789-9277, 888-789-9277.
[02:55:36.202 --> 02:55:44.168]  And there's also an international order area there as well for people.
[02:55:44.388 --> 02:55:46.130]  Catherine at InfoWars.com.
