[00:00:03.683 --> 00:00:03.803]  Okay.
[01:06:15.272 --> 01:06:19.056]  Erin Dykes lost 92 pounds.
[01:06:19.076 --> 01:06:20.878]  We're going to show you some before and afters.
[01:06:21.298 --> 01:06:23.078]  Aaron, break down what happened.
[01:06:23.118 --> 01:06:23.659]  Your story.
[01:06:23.939 --> 01:06:29.020]  I've worked really hard with diet and exercise to try to lose weight, but I just didn't get the results.
[01:06:29.060 --> 01:06:29.920]  It just didn't happen.
[01:06:30.220 --> 01:06:32.801]  Then I saw what you were doing with Infowarsteam.com.
[01:06:33.301 --> 01:06:37.102]  I wasn't even trying to lose weight, but I got it because I wanted to feel better energy.
[01:06:37.122 --> 01:06:38.062]  I wanted that nutrition.
[01:06:38.102 --> 01:06:41.703]  Didn't even understand how that could kickstart my own weight loss goals.
[01:06:41.903 --> 01:06:43.623]  But the products did that for me.
[01:06:43.964 --> 01:06:51.725]  I found myself suddenly losing weight, more energetic, wanting to exercise, wanting to eat the right foods, and they don't even advertise it as weight loss!
[01:06:52.026 --> 01:07:01.308]  I want to challenge our radio listeners to go to Infowarsteam.com, sign up as a distributor, and get wholesale pricing discounts at Infowarsteam.com.
[01:07:07.715 --> 01:07:17.824]  In 1953, the CIA and British intelligence staged terror attacks to overthrow the democratically elected leader of Iran, Mohammad Mossadegh.
[01:07:18.305 --> 01:07:23.950]  Mossadegh had nationalized Iran's oil fields and denied British petroleum a monopoly.
[01:07:24.290 --> 01:07:24.590]  U.S.
[01:07:24.651 --> 01:07:33.959]  and British intelligence operatives launched a successful coup d'état and overthrew the Iranian government, replacing the regime with a ruthless dictatorship.
[01:07:34.179 --> 01:07:37.466]  While seizing control of Iran's oil supply.
[01:07:39.519 --> 01:07:41.360]  1964, U.S.
[01:07:41.400 --> 01:07:47.683]  warships were apparently attacked by North Vietnamese PT boats, an incident that kicked off the U.S.
[01:07:47.744 --> 01:07:49.665]  involvement in the Vietnam War.
[01:07:50.065 --> 01:07:54.127]  The attack was a staged event that never actually took place.
[01:07:54.467 --> 01:08:06.173]  What followed was an excuse by President Lyndon Johnson to dramatically expand the scale of the Vietnam War, ultimately at the cost of three or four million dead Vietnamese and 58,000 Americans.
[01:08:09.938 --> 01:08:10.238]  June 8, 1967.
[01:08:11.139 --> 01:08:22.386]  The USS Liberty, an American naval vessel sailing off the coast of Gaza, was suddenly and deliberately attacked by naval and air forces of Israel.
[01:08:22.726 --> 01:08:32.812]  The well-coordinated attack, which lasted for hours, resulted in the deaths of 34 crewmen, 170 injured, and catastrophic damage to the ship.
[01:08:33.252 --> 01:08:35.954]  One of the most highly decorated vessels in U.S.
[01:08:36.014 --> 01:08:36.475]  history.
[01:08:36.875 --> 01:08:41.999]  Egypt was to be blamed for the attack, to serve as a pretext to drag the U.S.
[01:08:42.119 --> 01:08:44.601]  and her allies into war in the Middle East.
[01:08:44.981 --> 01:08:52.207]  If not for the heroic efforts of the ship's captain and his brave crew, the Liberty would have faced almost certain destruction.
[01:08:52.787 --> 01:09:01.034]  The truth about Israel's attack and subsequent White House cover-up continues to be officially concealed from the American people to this day.
[01:09:24.614 --> 01:09:29.942]  And we are back with the conclusion of tonight's edition of Infowars Nightly News, Monday the 14th, 2013.
[01:09:33.522 --> 01:09:46.671]  Adon Salazar, one of our crack researchers and writers, has been working on this story since yesterday when Cody Wilson, inventor and technology expert, showed him the video they just posted yesterday.
[01:09:46.711 --> 01:09:47.592]  Adon's been working on it.
[01:09:48.192 --> 01:10:00.761]  And within one hour of our report going up on InfoWars.com, Forbes and a bunch of other mainstream newspapers, magazines, Wired, you name it, had all basically rewritten our story and put it up.
[01:10:01.121 --> 01:10:02.262]  And I'm not even mad about that.
[01:10:02.902 --> 01:10:05.605]  I understand that we have to be the leaders and they have to be the followers.
[01:10:06.486 --> 01:10:10.389]  It's just that this is happening all right here in Austin, Texas.
[01:10:10.409 --> 01:10:16.716]  You can see, what is that, like an M4 variant you've got there on screen and you've got kind of an M16 variant right here.
[01:10:17.356 --> 01:10:17.857]  Breaking!
[01:10:18.996 --> 01:10:23.644]  Printable AR-30 round magazines now available for download.
[01:10:24.005 --> 01:10:25.567]  Seriously, that's the headline.
[01:10:25.908 --> 01:10:32.699]  And just reading from this, what just a few months ago was dismissed as a pipe dream or wishful thinking has today become a reality.
[01:10:33.735 --> 01:10:38.559]  That will no doubt take the gun debate, not just nationally but worldwide, to a whole new level.
[01:10:38.980 --> 01:10:44.604]  Infowars.com has been reporting on this 3D printing innovator's amazing work over the last few months.
[01:10:45.125 --> 01:10:55.314]  As Infowars breaks the story online, we wonder if the dinosaur press will realize the incredible significance of this, the technology and the technological development will
[01:10:56.014 --> 01:11:03.596]  circumvent unconstitutional magazine bans and could end the huge shortages we're seeing the future is now.
[01:11:03.616 --> 01:11:04.536]  I actually wrote that part.
[01:11:04.596 --> 01:11:05.577]  Adan wrote the rest of the article.
[01:11:05.977 --> 01:11:08.037]  But the point is, I saw his article.
[01:11:08.077 --> 01:11:09.458]  Let me just add this one little point here.
[01:11:09.478 --> 01:11:14.059]  That's kind of like, my name's not on it, but I'm fluttering around here always like a gadfly.
[01:11:14.679 --> 01:11:16.840]  And the video is up on your YouTube site.
[01:11:16.880 --> 01:11:18.100]  Very exciting, Cody.
[01:11:18.500 --> 01:11:23.642]  You've been talking to us ever since you started a while back putting out a printable gun design.
[01:11:23.662 --> 01:11:24.482]  The ATF came.
[01:11:25.302 --> 01:11:32.908]  Tell us about that later, but first off, tell us about how big a deal this is, because obviously they're trying to talk about confiscating magazines now.
[01:11:32.968 --> 01:11:35.349]  Well, this ends that, and this could end the shortage.
[01:11:36.150 --> 01:11:40.593]  What gave you the idea with the whole 3D printer revolution to go with guns?
[01:11:40.693 --> 01:11:41.454]  And thanks for joining us.
[01:11:41.974 --> 01:11:42.894]  Yeah, it's my pleasure, man.
[01:11:43.855 --> 01:11:47.116]  We hypothesized a gun control future, right?
[01:11:47.156 --> 01:11:48.717]  Even when they weren't coming for us.
[01:11:48.837 --> 01:11:50.117]  You said that three or four months ago.
[01:11:50.137 --> 01:11:50.797]  That's right, yeah.
[01:11:50.838 --> 01:11:53.839]  We saw, you know, you can't anticipate the tendency of this state.
[01:11:53.879 --> 01:11:55.299]  This state is a totalizing state.
[01:11:55.539 --> 01:11:56.580]  It wants to observe everything.
[01:11:56.840 --> 01:11:57.660]  It wants to know everything.
[01:11:57.680 --> 01:11:59.461]  It wants to write everything in the tables of power.
[01:11:59.841 --> 01:12:03.864]  So even if they're not going for the guns, when we proposed this project, we knew one day they would.
[01:12:04.725 --> 01:12:10.289]  How convenient then that Sandy Hook would happen and they could dust off their playbook from, you know, ever since the 50s and 60s.
[01:12:10.589 --> 01:12:12.030]  They want to take military pattern rifles away.
[01:12:12.050 --> 01:12:12.451]  We know that.
[01:12:12.811 --> 01:12:16.454]  So when we saw Feinstein suggesting her new bill, we thought, magazine's easy.
[01:12:16.694 --> 01:12:19.136]  So I took three people off of lowers and put them onto magazines.
[01:12:19.556 --> 01:12:26.842]  In a weekend, we worked out all the bugs, and the video that you see is the result of 12 hours worth of note-taking and modifications.
[01:12:27.817 --> 01:12:29.138]  Amazing, and you made that mag.
[01:12:29.198 --> 01:12:29.699]  Show us that.
[01:12:29.779 --> 01:12:33.802]  Yeah, so this is an SLA printed 30 round magazine.
[01:12:33.822 --> 01:12:35.583]  The only thing that's not printed is the mainspring.
[01:12:35.623 --> 01:12:37.364]  The follower's printed, the floor plate's printed.
[01:12:37.844 --> 01:12:41.587]  Everything's based off of standard measurements that we took from other mags compared to other mags.
[01:12:42.888 --> 01:12:46.751]  I ran 90 rounds through this, almost 90 rounds through this, almost on full auto the whole time.
[01:12:47.411 --> 01:12:48.652]  Only a little bit of deformation.
[01:12:48.992 --> 01:12:49.633]  Yeah, I'm jealous.
[01:12:49.653 --> 01:12:51.114]  That's a nice rivalry.
[01:12:51.334 --> 01:12:51.895]  It's not mine.
[01:12:52.435 --> 01:12:53.676]  It's a friend of mine, but yeah.
[01:12:54.344 --> 01:12:56.165]  This is a proof of concept, you know?
[01:12:56.325 --> 01:13:06.611]  And a symbol, I think, a really powerful symbol, that, yeah, they can try to go back to 94 and ban these things, but there's new methods of manufacturing, and the internet will preserve that file forever.
[01:13:06.631 --> 01:13:08.973]  You know, forever.
[01:13:09.093 --> 01:13:10.794]  There's no putting the genie back in the bottle.
[01:13:11.034 --> 01:13:11.814]  It's out, you know?
[01:13:12.014 --> 01:13:16.377]  And it will always get better, and more complex materials will be introduced, and better printers will be here.
[01:13:17.357 --> 01:13:19.699]  They've walked back into a wall, and they didn't know it.
[01:13:20.828 --> 01:13:22.409]  You can see the printer how it laid it down.
[01:13:22.469 --> 01:13:23.110]  Tell us how it works.
[01:13:23.150 --> 01:13:26.793]  You can see this particular, there's different... This is bigger than the Gutenberg Press.
[01:13:26.833 --> 01:13:27.413]  Oh, come on.
[01:13:27.433 --> 01:13:28.794]  You know, who knows, right?
[01:13:28.894 --> 01:13:30.495]  Like, I'm... Well, no, this whole printing system.
[01:13:30.555 --> 01:13:34.038]  I'm not saying this is the next big thing, but I know it's the next big thing for this, right?
[01:13:34.378 --> 01:13:35.959]  If I want to achieve a political end.
[01:13:36.020 --> 01:13:39.842]  So this is printed with a laser in a resin bed, and just layer by layer, man.
[01:13:39.862 --> 01:13:40.963]  It actually prints down.
[01:13:40.983 --> 01:13:45.106]  A lot of people see these things print up, but you can see the striations of how it was made.
[01:13:45.166 --> 01:13:45.827]  Now I can see it.
[01:13:45.947 --> 01:13:46.027]  Yeah.
[01:13:46.047 --> 01:13:48.990]  I don't know if we can get that caught on camera, but you can see the layer.
[01:13:50.071 --> 01:13:51.232]  Here may be a document camera right here.
[01:13:52.072 --> 01:13:53.393]  You can see the lines.
[01:13:53.413 --> 01:13:53.874]  I don't know.
[01:13:54.274 --> 01:13:54.715]  There you go.
[01:13:54.735 --> 01:13:55.415]  You can see it right there.
[01:13:57.777 --> 01:13:58.638]  Yeah.
[01:13:58.658 --> 01:14:00.199]  So it's not the most economical thing.
[01:14:01.420 --> 01:14:07.926]  But again, in a world where you can only pay black market prices for magazines, this is an option.
[01:14:08.026 --> 01:14:08.687]  It's an alternative.
[01:14:09.209 --> 01:14:10.891]  But I mean, this is a major game changer.
[01:14:11.352 --> 01:14:12.093]  I mean, that's it.
[01:14:12.253 --> 01:14:12.714]  I hope so.
[01:14:13.014 --> 01:14:14.857]  I think it's a real symbol of things to come.
[01:14:15.638 --> 01:14:19.163]  I think it's easier for people to grasp, too, than the lowers or the printable pistol.
[01:14:20.350 --> 01:14:21.571]  They can't have this now.
[01:14:22.092 --> 01:14:26.376]  Now, you were telling me the New York Times days ago talked to you, never ran the story.
[01:14:26.516 --> 01:14:26.896]  I don't know.
[01:14:26.956 --> 01:14:29.519]  I haven't checked the internet in a while, but... A few hours.
[01:14:29.539 --> 01:14:30.660]  Well, it hadn't been up since I last checked.
[01:14:30.680 --> 01:14:32.522]  The point is, you were... Well, tell me what you told me off air.
[01:14:32.802 --> 01:14:36.406]  I think the New York Times was interested in running a piece for Today on their blog, their tech blog.
[01:14:36.426 --> 01:14:39.148]  They're kind of cataloging all the things happening in the gun debate right now.
[01:14:39.829 --> 01:14:44.954]  But it seems that they wanted to omit this, or perhaps they just dropped the ball, and you guys are the first people to run it.
[01:14:45.654 --> 01:14:46.075]  Exactly.
[01:14:46.095 --> 01:14:49.077]  It doesn't matter if they don't report, because the real media is there.
[01:14:49.637 --> 01:14:52.720]  They kind of set what the narrative is, so I'm not saying it's hostile or pernicious.
[01:14:52.780 --> 01:14:56.402]  I can't know, but we were omitted from the conversation, and I think this is pretty significant.
[01:14:56.723 --> 01:14:59.505]  You know, I think this is something that needs to be part of the conversation.
[01:14:59.525 --> 01:15:00.405]  No, you're right.
[01:15:00.425 --> 01:15:01.967]  That document cam can't pick it up.
[01:15:02.007 --> 01:15:05.109]  Can we aim one of these other higher def cameras on this?
[01:15:05.449 --> 01:15:08.892]  I want people to see this, because you can see how it was printed.
[01:15:09.452 --> 01:15:12.194]  You see the striations there?
[01:15:13.075 --> 01:15:14.396]  You can see the layers.
[01:15:15.410 --> 01:15:15.630]  Of course.
[01:15:31.850 --> 01:15:34.371]  And is part of the lower part of that rifle printed as well?
[01:15:34.791 --> 01:15:36.171]  Yeah, the whole lower receiver is printed.
[01:15:36.391 --> 01:15:39.732]  And in the eyes of the ATF, that is the firearm, you know, for regulating commerce.
[01:15:39.993 --> 01:15:42.353]  So, this could have been assembled.
[01:15:42.373 --> 01:15:48.455]  I could have printed the lower, then ordered the pieces from online and assembled, you know, an unseen gun, basically.
[01:15:48.655 --> 01:15:50.256]  You can see the levels of the printing right there?
[01:15:50.696 --> 01:15:51.236]  Yeah, you can.
[01:15:52.020 --> 01:15:53.301]  Okay, is there a little propaganda on this?
[01:15:53.421 --> 01:15:55.582]  Well, we said defense distributed on one side, but yeah.
[01:15:55.922 --> 01:16:04.126]  So, you know, it's not, it's not impossible to then, you know, you just print an extra hole in the receiver and now you have a fully auto receiver you've printed.
[01:16:04.746 --> 01:16:06.227]  You know, if you have the right autos here, I mean.
[01:16:06.247 --> 01:16:09.689]  And they, right after we'd interviewed you, you actually got a visit, didn't you?
[01:16:10.467 --> 01:16:12.568]  Yeah, back in, what, October when we did that?
[01:16:12.588 --> 01:16:13.028]  Yeah.
[01:16:13.088 --> 01:16:13.808]  So yeah, the ATA.
[01:16:14.308 --> 01:16:15.869]  I went to visit them and that was my mistake.
[01:16:15.909 --> 01:16:16.469]  I shouldn't have done that.
[01:16:16.489 --> 01:16:17.049]  They called you in, right?
[01:16:17.069 --> 01:16:20.171]  But they said they were already looking for me, so how convenient that you're here, sir.
[01:16:20.611 --> 01:16:27.193]  You know, and it was a friendly conversation, but it was pretty tense at first because I had been criminally referred to them by someone.
[01:16:28.413 --> 01:16:29.434]  You know, they were looking for me.
[01:16:29.494 --> 01:16:31.515]  They would have found me, so I found them.
[01:16:32.035 --> 01:16:38.037]  We came to some kind of understanding about who we were to each other, you know, and I think they decided I wasn't breaking the law.
[01:16:39.466 --> 01:16:41.769]  They're the ones breaking the law shipping guns into Mexico.
[01:16:42.310 --> 01:16:42.550]  Right.
[01:16:43.151 --> 01:16:43.892]  DOJ, right?
[01:16:45.494 --> 01:16:46.035]  What to say?
[01:16:46.555 --> 01:16:51.622]  No one out here has a big opinion of the ATF and I'm just trying to stay on the right side of their opinion.
[01:16:52.723 --> 01:16:54.706]  So where are they now on printable
[01:16:56.149 --> 01:16:58.191]  Lower receivers, magazines, things like that.
[01:16:58.531 --> 01:17:01.433]  Their official line is that the laws already regulate them.
[01:17:01.513 --> 01:17:03.995]  They've already got, there's already adequate law to regulate this.
[01:17:04.095 --> 01:17:08.199]  So if I was to make this and sell it to you, I'd be a manufacturer, unlicensed, it's already legal.
[01:17:08.859 --> 01:17:11.501]  Same thing with, well really, any other component.
[01:17:11.541 --> 01:17:14.184]  If I was to print a whole printable gun, there's already laws in the books.
[01:17:14.824 --> 01:17:16.285]  It's illegal, of course, right?
[01:17:17.126 --> 01:17:18.167]  So they think they have it covered.
[01:17:18.867 --> 01:17:22.729]  But in many fundamental ways they don't, you know, because now anyone can email this to each other.
[01:17:22.749 --> 01:17:23.590]  You know what I'm saying?
[01:17:23.610 --> 01:17:24.910]  I have friends in Europe, right?
[01:17:24.930 --> 01:17:29.312]  They can download this file, they find a mainspring, or maybe I could ship them a mainspring, you know, in the mail.
[01:17:29.773 --> 01:17:32.054]  Now they can have a magazine where before they really never could.
[01:17:33.294 --> 01:17:36.556]  And this is only one of the first generations of these 3D printers.
[01:17:36.576 --> 01:17:38.817]  They're coming out with printers that actually do the metal.
[01:17:39.057 --> 01:17:41.279]  In fact, I use an old 3D printer to do this.
[01:17:41.339 --> 01:17:43.660]  I use one from like the 90s to do this.
[01:17:43.700 --> 01:17:45.121]  There are better ways of doing this.
[01:17:45.181 --> 01:17:46.682]  I'm just limited with my resources.
[01:17:46.722 --> 01:17:52.245]  I know there are better people out there with more skill than me, with access to better capital than me, who can take this all the way.
[01:17:52.685 --> 01:17:52.945]  You know?
[01:17:54.066 --> 01:17:55.547]  Just trying to get the ball rolling.
[01:17:55.587 --> 01:17:55.927]  Yeah, look.
[01:17:55.967 --> 01:17:56.848]  Wired's covering it.
[01:17:59.970 --> 01:18:01.751]  Yeah, that's from October when they came and seized it.
[01:18:03.041 --> 01:18:05.102]  You know, Wired's been pretty diligent about keeping up with us.
[01:18:05.222 --> 01:18:08.485]  I don't think they understood the significance of the magazine though, but you guys did.
[01:18:08.505 --> 01:18:09.785]  Because it's on the table.
[01:18:10.026 --> 01:18:11.166]  You know, they want it.
[01:18:11.467 --> 01:18:12.087]  They want to take it.
[01:18:12.207 --> 01:18:14.168]  And I've got video of you shooting.
[01:18:14.849 --> 01:18:16.530]  You can see the powder burns on this.
[01:18:16.590 --> 01:18:19.332]  I mean, I've got video of you using this and it worked great.
[01:18:19.472 --> 01:18:20.332]  And that's a big deal.
[01:18:20.352 --> 01:18:22.494]  Because sometimes you buy mags and they don't work too good.
[01:18:23.314 --> 01:18:25.916]  We made sure it was going to work before we put it on video.
[01:18:26.056 --> 01:18:28.878]  This is just an incredible force for liberty right here.
[01:18:29.398 --> 01:18:29.979]  I'm hoping so.
[01:18:30.519 --> 01:18:31.720]  Even if it's just symbolic, you know.
[01:18:33.123 --> 01:18:38.049]  I think people should be confident that they have fundamental liberties and they should protect their individual sovereignty.
[01:18:38.069 --> 01:18:43.075]  And if I'm just one guy and can do something like this, I wish other people would help us or at least try to preserve their liberties.
[01:18:43.095 --> 01:18:49.223]  Tell us about the organization that you're kind of the unofficial spokesman of and what your goals are, what you're doing, the different websites.
[01:18:49.363 --> 01:18:54.208]  Yeah, defensedistributed.com, defcad.org is where you can find our files.
[01:18:54.249 --> 01:18:58.273]  There's already over 30 files we've got you can download all at one time if you want or piecemeal.
[01:18:58.714 --> 01:19:02.157]  Please download them, protect them, keep them in case they bring us down.
[01:19:03.179 --> 01:19:07.704]  We accept donations, we're just a non-profit corporation in Texas just doing what we can on a budget.
[01:19:08.280 --> 01:19:10.742]  Well, it's truly revolutionary against the corporate borg.
[01:19:11.102 --> 01:19:12.343]  I mean, this is what they fear.
[01:19:12.924 --> 01:19:20.410]  It's like the Reddit founder went to the MIT site that had a bunch of files locked up of just research papers that taxpayers paid for.
[01:19:20.890 --> 01:19:22.872]  He put them out, and they were going to put him in jail for 35 years.
[01:19:22.912 --> 01:19:23.853]  Now he's been Arkansas-ed.
[01:19:24.113 --> 01:19:25.233]  That's a real tragedy.
[01:19:25.253 --> 01:19:26.134]  I saw that, yeah.
[01:19:26.774 --> 01:19:27.434]  And it's the same thing.
[01:19:27.454 --> 01:19:28.634]  He's an information anarchist.
[01:19:28.654 --> 01:19:30.155]  He believes that information should be free.
[01:19:30.375 --> 01:19:33.576]  And this is information generated in universities, right?
[01:19:33.636 --> 01:19:35.636]  Paid for by other people, you know?
[01:19:35.656 --> 01:19:41.178]  It's insane that he would go to jail for 30 years, whereas a common criminal, right, who would kill someone might get 5, 10.
[01:19:43.760 --> 01:19:45.161]  They show you their interests.
[01:19:45.542 --> 01:19:48.385]  They want to stop that activity at all costs.
[01:19:48.665 --> 01:19:50.988]  And I think they're interested in stopping activity like this as well.
[01:19:51.509 --> 01:19:53.291]  They call it disruptive technology.
[01:19:53.411 --> 01:19:53.791]  That's right.
[01:19:53.831 --> 01:19:54.692]  Disruptive to what?
[01:19:55.073 --> 01:19:56.034]  To their tyranny.
[01:19:56.054 --> 01:19:56.654]  Exactly, yeah.
[01:19:56.674 --> 01:19:59.598]  Disruptive to a state interest, or perhaps a corporatist interest.
[01:19:59.738 --> 01:20:03.861]  Well, see, I've never called myself an anarchist in most ways, because I know how humans operate in groups.
[01:20:03.901 --> 01:20:07.164]  I want the very small, limited government, kind of a Jeffersonian view.
[01:20:07.564 --> 01:20:09.846]  When it comes to information, why not have anarchy?
[01:20:10.367 --> 01:20:15.711]  Because you already have the very worst people running things anyways, and they don't want other people to have the technology.
[01:20:15.971 --> 01:20:18.153]  They always claim they want to suppress technology for safety.
[01:20:18.193 --> 01:20:19.014]  It's really the opposite.
[01:20:19.034 --> 01:20:19.294]  That's right.
[01:20:19.514 --> 01:20:21.435]  I say open Pandora's box all the way.
[01:20:21.475 --> 01:20:21.855]  Let's go.
[01:20:21.875 --> 01:20:22.275]  That's right.
[01:20:22.475 --> 01:20:29.418]  I have essays from 1994 where this woman at an OECD conference was saying, oh, we should never let the public have PGP, you know, the email encryption.
[01:20:29.438 --> 01:20:29.638]  Sure.
[01:20:30.158 --> 01:20:33.360]  Because, well, terrorists and national security and ZOMG terrorism, right?
[01:20:33.520 --> 01:20:34.960]  And meanwhile, we know who's really behind the terrorism.
[01:20:34.980 --> 01:20:35.921]  Of course.
[01:20:35.981 --> 01:20:39.022]  We know it was totally banal, totally safe, and has improved our lives.
[01:20:39.082 --> 01:20:42.523]  But it's always in their interest to protect themselves, you know, before us.
[01:20:42.644 --> 01:20:44.724]  So this is something that no one wants to happen.
[01:20:45.405 --> 01:20:45.965]  Cody Wilson.
[01:20:47.324 --> 01:20:49.246]  Tell us about yourself, how you got into all of this.
[01:20:49.526 --> 01:20:56.852]  Yeah, well, this was just a political project, so you reach a point, especially post-Obama, post-2008, you're so disgusted with process.
[01:20:57.353 --> 01:21:00.856]  You're like, political process is just pageant, is just fraud, right?
[01:21:01.577 --> 01:21:05.240]  Biden and his recommendations, we all know what he's going to say, you know, it's just simulated.
[01:21:05.920 --> 01:21:07.481]  It's everything they've said before.
[01:21:07.561 --> 01:21:09.161]  Of course, it's the same stuff.
[01:21:09.181 --> 01:21:10.802]  So, I don't believe in voting, really.
[01:21:10.822 --> 01:21:12.442]  I don't believe in Romney versus Obama.
[01:21:12.482 --> 01:21:15.923]  And to portray them as the two titans of separate ideologies is a lie.
[01:21:16.123 --> 01:21:17.924]  They represent the same... They're almost mirror images.
[01:21:17.944 --> 01:21:18.964]  They're the very same person.
[01:21:19.004 --> 01:21:21.845]  So, I think, well, let's introduce real ideology again.
[01:21:21.865 --> 01:21:23.125]  Let's introduce real politics.
[01:21:23.565 --> 01:21:24.526]  This means something.
[01:21:24.566 --> 01:21:26.286]  This is a step toward radical equality.
[01:21:26.426 --> 01:21:29.287]  This means forget your factories, forget your centralized system.
[01:21:29.807 --> 01:21:32.509]  I'll design whatever I want or redesign it and build it right here.
[01:21:33.590 --> 01:21:34.671]  This is real innovation.
[01:21:35.031 --> 01:21:39.315]  I mean, this right here is the same thing as free energy.
[01:21:39.615 --> 01:21:39.995]  I hope so.
[01:21:40.035 --> 01:21:42.837]  I mean, when you get down to it, this idea is a singularity.
[01:21:43.098 --> 01:21:46.760]  Well, I love in our video we said, I didn't realize it until after we said it, but download a mag today.
[01:21:47.241 --> 01:21:48.222]  You know what I'm saying?
[01:21:48.282 --> 01:21:49.262]  Download what you want.
[01:21:50.063 --> 01:21:50.343]  Have it.
[01:21:50.724 --> 01:21:51.004]  Make it.
[01:21:51.364 --> 01:21:52.525]  No, that's our headline.
[01:21:53.126 --> 01:21:54.366]  AR-30 magazines
[01:21:56.767 --> 01:21:57.448]  It's just amazing that
[01:22:09.224 --> 01:22:12.666]  The power structure is run by a bunch of old dinosaurs.
[01:22:12.686 --> 01:22:15.228]  They've got a lot of high-tech scientists working for them.
[01:22:15.248 --> 01:22:17.849]  They even projected most of what our civilization is.
[01:22:18.410 --> 01:22:20.551]  But they've still got old, inbred brains.
[01:22:20.931 --> 01:22:23.413]  They're not even going to think of the ways we're going to use all this stuff.
[01:22:23.453 --> 01:22:24.073]  It's too late.
[01:22:24.833 --> 01:22:26.955]  They shouldn't have never let the Internet happen.
[01:22:28.115 --> 01:22:28.576]  It's too late.
[01:22:28.736 --> 01:22:30.017]  Because it is an anarchy.
[01:22:30.297 --> 01:22:32.658]  And it will always preserve information and liberate information.
[01:22:32.698 --> 01:22:34.779]  It's a tool and an implement of liberation.
[01:22:35.140 --> 01:22:38.822]  Despite what your opinion of the Arab Spring is, it facilitated a lot of that activity.
[01:22:39.082 --> 01:22:40.944]  Well, they knew a revolution was coming.
[01:22:41.504 --> 01:22:45.208]  They can predict the future with the Internet and mass movements, so they try to trigger it to control it.
[01:22:45.468 --> 01:22:45.929]  Oh, I see.
[01:22:45.969 --> 01:22:46.149]  Right.
[01:22:46.169 --> 01:22:48.631]  To get the right, you know... But they won't even be able to control that.
[01:22:48.971 --> 01:22:49.632]  I agree with you, though.
[01:22:49.672 --> 01:22:57.620]  It's like these boomers that can't give up power and they must insulate themselves ever and ever and ever and kind of permanently ensconce themselves in some political class.
[01:22:58.100 --> 01:22:58.921]  We don't need them.
[01:22:59.481 --> 01:23:01.183]  And we're moving toward crypto commerce.
[01:23:01.403 --> 01:23:02.645]  This is facilitated by the internet.
[01:23:02.665 --> 01:23:03.946]  We're moving toward things like this.
[01:23:04.066 --> 01:23:06.209]  I mean, decentralism, federalism.
[01:23:06.469 --> 01:23:09.833]  We'll simply just expand free spheres of action until they have no power.
[01:23:10.253 --> 01:23:11.094]  Take the boomers.
[01:23:11.595 --> 01:23:13.457]  They claim they were going to liberate everybody.
[01:23:14.158 --> 01:23:17.182]  They are in a cult of worshipping how smart they are.
[01:23:17.782 --> 01:23:23.929]  I've noticed all they do is talk about how smart they are, and how we're all idiots, and they're not... Look, I don't even think of myself as smart.
[01:23:24.309 --> 01:23:33.659]  These people are so critically dumb that they think a tyranny is going to empower them, when it's only going to destroy the foundation of liberty that gave them all the wealth they have to begin with.
[01:23:34.547 --> 01:23:37.368]  They're the spoiled children of history to borrow from someone else.
[01:23:37.869 --> 01:23:38.849]  And their time's over.
[01:23:39.449 --> 01:23:45.112]  It's simply a matter of how long can they cling, reactionary style, to the vestiges of power that were built up in the 20th century.
[01:23:45.612 --> 01:23:48.654]  Cody Wilson, we're going to aim that camera at you right now for the last five minutes.
[01:23:48.694 --> 01:23:50.354]  Give me the floor instead of me asking questions.
[01:23:50.494 --> 01:23:50.975]  Five minutes?
[01:23:51.515 --> 01:23:53.876]  What do you want to impart to the audience?
[01:23:54.136 --> 01:24:00.342]  Millions of people that one way or another will end up seeing this out there in cyberspace while we still have a so-called free open web.
[01:24:00.362 --> 01:24:01.323]  What do you want to say to them?
[01:24:01.343 --> 01:24:01.923]  That's tough.
[01:24:02.003 --> 01:24:03.044]  The free internet is important.
[01:24:03.064 --> 01:24:04.466]  Don't let anyone ever get control of it.
[01:24:04.506 --> 01:24:05.567]  The internet is the future.
[01:24:05.587 --> 01:24:07.949]  It is an implement of liberation, a tool of freedom.
[01:24:08.169 --> 01:24:09.771]  This is only a symbol of what's to come.
[01:24:10.191 --> 01:24:13.494]  If capital is to improve, if materials are to improve, we can have more of what we want.
[01:24:14.115 --> 01:24:15.055]  You can be independent.
[01:24:15.536 --> 01:24:18.619]  You should harvest and cultivate your independence.
[01:24:20.262 --> 01:24:21.083]  And embrace liberty.
[01:24:21.704 --> 01:24:23.086]  Don't be fearful.
[01:24:23.166 --> 01:24:24.788]  Don't let these people take things away from you.
[01:24:24.888 --> 01:24:26.390]  There's a liberty interest in everything.
[01:24:26.410 --> 01:24:28.513]  There's no good reason to ever give up your civil liberties.
[01:24:29.173 --> 01:24:34.080]  If people were half as intensely devoted to preserving civil liberties as we were, we would not have a problem.
[01:24:35.201 --> 01:24:35.642]  What can I say?
[01:24:36.303 --> 01:24:38.425]  Well, that was short and sweet, but it's true.
[01:24:38.445 --> 01:24:39.686]  I want to have you back.
[01:24:39.707 --> 01:24:43.630]  I mean, Don's always talking about what a great guy you are, and I haven't talked to you in person since you got up here.
[01:24:43.650 --> 01:24:46.213]  You're really a neat guy, because I resonate with your spirit.
