[00:00:00.090 --> 00:00:00.614]  You've got it.
[01:10:04.110 --> 01:10:07.031]  Well, first of all, to me, that would be an act of tyranny.
[01:10:07.031 --> 01:10:21.793]  So, the people of Milwaukee County do not have to worry about me enforcing some sort of order that goes out and collects everybody's handgun or rifles or any kind of firearm and makes them turn them in.
[01:10:21.793 --> 01:10:29.715]  And the reason is, I don't want to get shot because I believe that if somebody tried to enforce something of that magnitude,
[01:10:30.583 --> 01:10:40.454]  You would see the second coming of an American Revolution, the likes of which would make the first revolution pale by comparison.
[01:10:40.454 --> 01:10:45.300]  So the people in Milwaukee County don't have to worry about me engaging in that sort of tyranny.
[01:10:46.343 --> 01:10:47.364]  You're absolutely right.
[01:11:16.965 --> 01:11:17.446]  15 years.
[01:11:17.446 --> 01:11:19.250]  Some of those liners you hear are from like 1997.
[01:11:22.456 --> 01:11:25.479]  And people are like, heart of the resistance, what is all this?
[01:11:25.479 --> 01:11:28.741]  Look, I know these are tyrants we're dealing with.
[01:11:28.741 --> 01:11:32.284]  Now, 15 years ago, it sounded crazy to say, heart of the resistance.
[01:11:32.284 --> 01:11:33.825]  Now, where's everybody moving?
[01:11:33.825 --> 01:11:38.009]  Rick Perry saying, gun manufacturers, come to Texas.
[01:11:38.009 --> 01:11:39.190]  I actually agree with that.
[01:11:39.190 --> 01:11:40.731]  That's something good Rick Perry's doing.
[01:11:40.731 --> 01:11:42.552]  Remington, you name it, come here.
[01:11:42.552 --> 01:11:45.735]  Leave Connecticut, leave New York, come to us.
[01:11:45.735 --> 01:11:47.476]  We won't say you're child killers.
[01:11:47.476 --> 01:11:49.458]  It's the killer that did that, the Prozac head.
[01:11:50.592 --> 01:11:53.134]  And so, absolutely.
[01:11:53.134 --> 01:11:56.395]  And we've got to... Who was it said the other day?
[01:11:56.395 --> 01:12:01.438]  I think it was Immortal Technique we had on, said, you don't need to die for the revolution, you need to live for it.
[01:12:01.438 --> 01:12:06.801]  You need to vote with your dollars, vote with your time, vote with your mouth, and get aggressive and say, shut up!
[01:12:06.801 --> 01:12:15.807]  How dare you say some spoiled rotten kid who got guns illegally reportedly killed some people, and then he was on a bunch of psychotropic drugs and so you're going to blame me?
[01:12:17.313 --> 01:12:21.757]  Those are fighting words to say I am guilty?
[01:12:21.757 --> 01:12:23.819]  As a gun owner?
[01:12:23.819 --> 01:12:25.200]  What this country was founded on?
[01:12:25.200 --> 01:12:27.462]  I am guilty with no criminal record?
[01:12:27.462 --> 01:12:30.024]  You're telling me I killed those kids?
[01:12:30.024 --> 01:12:34.168]  Don't try your guilt trip with me, you slack-jawed piece of trash!
[01:12:34.168 --> 01:12:35.769]  That's outrageous!
[01:12:35.769 --> 01:12:37.871]  It's outrageous to disarm the veterans!
[01:12:37.871 --> 01:12:41.935]  It's outrageous to be saying they want to confiscate the guns!
[01:12:41.935 --> 01:12:43.917]  These people need to be locked up, not us!
[01:12:44.980 --> 01:12:46.781]  Doc in Delaware, thanks for holding.
[01:12:46.781 --> 01:12:47.461]  You're on the air.
[01:12:47.461 --> 01:12:48.801]  Welcome.
[01:12:48.801 --> 01:12:51.342]  Yeah, I've got a couple things quick, Alex, so I'll be real quick.
[01:12:51.342 --> 01:12:51.962]  Go ahead.
[01:12:51.962 --> 01:12:58.585]  Number one, it's nowhere but in our local newspaper here, the Delaware State News out of Dover.
[01:12:58.585 --> 01:13:02.706]  Our Wilmington News Journal is owned by the Gannett chain, which is Al Newhart.
[01:13:02.706 --> 01:13:04.467]  He's a very known anti-gunner.
[01:13:05.457 --> 01:13:14.525]  Our Governor, Jack Markell, who's being counted as presidential material, and his Attorney General, Beau Biden, Joe Sun, want not a seven-round limit, Alex.
[01:13:14.525 --> 01:13:18.508]  They want a five-round limit on all weapons in Delaware to be sold in Delaware.
[01:13:18.508 --> 01:13:21.851]  Okay, well that's national news, because it ties into Biden, as you just said.
[01:13:21.851 --> 01:13:23.332]  Give me the headline.
[01:13:23.332 --> 01:13:27.155]  We'll post it at InfoWars.com, and then it'll probably go viral.
[01:13:27.155 --> 01:13:29.637]  That's why you guys are so important.
[01:13:29.637 --> 01:13:30.758]  What's the headline on that article?
[01:13:31.699 --> 01:13:47.266]  It's in the Delaware State News, it's recent, and it says that Markell does not want a 10-round ban, he wants a 5-round ban, even more so than the 7-round ban that Cuomo got in New York.
[01:13:47.266 --> 01:13:49.787]  Yeah, and again, 7 rounds or more.
[01:13:49.787 --> 01:13:55.170]  Above 7 rounds, you get a felony, and they're setting up checkpoints and searching houses.
[01:13:55.170 --> 01:13:58.631]  Delaware State wants a 5-round ban.
[01:13:58.631 --> 01:13:59.532]  Let me try to find that.
[01:14:00.166 --> 01:14:00.907]  Well, that's insane!
[01:14:00.907 --> 01:14:04.249]  I mean, they send people to that for marriage counseling, you name it!
[01:14:23.900 --> 01:14:26.601]  I mean, or you might have a neurological problem.
[01:14:26.601 --> 01:14:29.121]  You want to know if it's physical or if it's mental.
[01:14:29.121 --> 01:14:33.082]  I mean, that'll, that'll, listen, psychiatry has become a tyranny.
[01:14:33.082 --> 01:14:35.262]  In Russia, in Nazi Germany, it was a tyranny.
[01:14:35.262 --> 01:14:36.483]  It's becoming a tyranny.
[01:14:36.483 --> 01:14:40.584]  They're going to extinct themselves, becoming agents of the state.
[01:14:40.584 --> 01:14:44.064]  They're going to extinct their business with this type of behavior.
[01:14:44.064 --> 01:14:50.066]  So listen, to email me at ShowTipsAtInfoWars.com, that article, because I'm having trouble finding it.
[01:14:50.066 --> 01:14:51.906]  I mean, I believe you because I know they've been talking about
[01:14:52.506 --> 01:14:57.207]  Sixteen states have introduced bills to ban everything above ten rounds and make you turn them in.
[01:14:57.207 --> 01:14:58.648]  What is the headline on the article?
[01:14:58.648 --> 01:15:01.228]  Because I put it in and didn't find it.
[01:15:01.228 --> 01:15:04.870]  I don't have it, but I've got a book that I need you to get out there to all your listeners.
[01:15:04.870 --> 01:15:06.990]  They can get it at Amazon.com.
[01:15:06.990 --> 01:15:09.571]  The name of the book is called, I've Heard You Paint Houses.
[01:15:10.453 --> 01:15:12.777]  The author is Charles Brett.
[01:15:12.777 --> 01:15:14.680]  B-R-A-N-D-T.
[01:15:14.680 --> 01:15:18.125]  It is about the leader of the local Teamsters local here.
[01:15:18.125 --> 01:15:23.413]  When Joe Biden got elected senator first time around, he got it with Teamsters help directly.
[01:15:24.142 --> 01:15:33.046]  Illegally, and at that time, and to the end of his life, Frank Sharon, the Irishman, was an associate of La Cosa Nostra in Delaware.
[01:15:33.046 --> 01:15:38.409]  No, I don't know those names, but Joe Biden, a good fella, come on.
[01:15:38.409 --> 01:15:45.412]  Chicago, as well, the Obama people, all the weathermen who are convicted bombers, those are nice people.
[01:15:45.412 --> 01:15:46.953]  Convicted bombers are good people!
[01:15:47.873 --> 01:15:49.735]  They said they want to put us in re-education camps.
[01:15:49.735 --> 01:15:51.616]  I mean, how dare you talk that about Joe Biden?
[01:15:51.616 --> 01:15:54.238]  He's a wonderful man.
[01:15:54.238 --> 01:15:56.780]  Let's talk to Leigh in Minnesota.
[01:15:56.780 --> 01:15:57.581]  You're on the air, Leigh.
[01:15:57.581 --> 01:15:57.921]  Go ahead.
[01:15:57.921 --> 01:15:59.702]  Hi, Alex.
[01:15:59.702 --> 01:16:00.243]  Can you hear me?
[01:16:00.243 --> 01:16:00.743]  Yes, I can.
[01:16:00.743 --> 01:16:00.943]  Go ahead.
[01:16:00.943 --> 01:16:03.305]  You've got about a minute and a half.
[01:16:03.305 --> 01:16:08.790]  I have a personal story about the manufacturers of those disgusting police training targets.
[01:16:08.790 --> 01:16:10.971]  I wrote it down so I wouldn't forget any of the details.
[01:16:10.971 --> 01:16:12.633]  I'd like to quickly read that if I could.
[01:16:12.633 --> 01:16:12.813]  Sure.
[01:16:16.877 --> 01:16:24.343]  Several weeks ago I was standing in a really long line at our local post office where there's registers for only three postal clerks to help customers.
[01:16:24.343 --> 01:16:25.484]  Sure.
[01:16:25.484 --> 01:16:30.287]  Two clerks were waiting on people and then one put up a sign at her counter saying that she was closed.
[01:16:30.287 --> 01:16:41.136]  We all kind of looked funny at her and several people grumbled so she informed all of us that she had to wait on a businessman who brought in two full pallets of packages before she could take any more people in line.
[01:16:42.566 --> 01:16:49.528]  I can tell she was uncomfortable having to give this guy a free pass to head a line while the rest of us peons had to wait.
[01:16:49.528 --> 01:16:50.928]  I was peed like everyone else.
[01:16:50.928 --> 01:16:52.829]  So what happened?
[01:16:52.829 --> 01:16:56.230]  Well, I looked at his packages to try and see why he was getting special attention.
[01:16:56.230 --> 01:17:00.111]  Because business people usually have to wait in line like the rest of us.
[01:17:00.111 --> 01:17:01.011]  Sure.
[01:17:01.011 --> 01:17:08.173]  And he starts bringing out big packages and bundles and putting them on the counter and I noticed the markings on them that said law enforcement something.
[01:17:09.853 --> 01:17:11.534]  I couldn't make out the last words.
[01:17:11.534 --> 01:17:12.975]  I figured law enforcement.
[01:17:12.975 --> 01:17:18.218]  That's weird because he was dressed all in camo from head to toe.
[01:17:18.218 --> 01:17:23.120]  And it just seemed like people who are dressed that way usually are enemies of the law enforcement.
[01:17:23.120 --> 01:17:26.122]  Well, I mean, you've got to know all the government's been talking about foreign banks now.
[01:17:26.122 --> 01:17:26.842]  It's a takeover.
[01:17:26.842 --> 01:17:29.183]  But do you ever find out what they were?
[01:17:29.183 --> 01:17:31.024]  But it just shows government goes ahead of the line now.
[01:17:31.024 --> 01:17:31.545]  They're God.
[01:17:31.545 --> 01:17:31.805]  Go ahead.
[01:17:32.697 --> 01:17:45.204]  Yeah, this guy actually is one of the people who makes those law enforcement targets and was getting special attention at the post office and made the rest of us stand there and wait for him.
[01:17:45.204 --> 01:17:49.806]  Amazing, so you found that out, the targets of women and children that Homeland Security requested for shooting.
[01:17:49.806 --> 01:17:54.769]  From the front lines of the information war, it's Alex Jones.
[01:17:54.769 --> 01:17:57.030]  Alright, here's the deal.
[01:17:57.030 --> 01:17:59.612]  I can't go to like 20 people on hold, but I want to get to everybody.
[01:17:59.612 --> 01:18:01.313]  Lee, Sam, William, Don, Tony.
[01:18:02.338 --> 01:18:06.381]  The Nando, or Gandalf, excuse me, Kay and Jimmy.
[01:18:06.381 --> 01:18:09.444]  I'll at least get to you, but each person will get about a minute.
[01:18:09.444 --> 01:18:18.872]  All the articles, the DOJ memos, the Department of Justice, the Pentagon, saying they're going after the veterans, they're gonna confiscate the general public's guns.
[01:18:18.872 --> 01:18:21.094]  They will do this if you don't say no.
[01:18:21.094 --> 01:18:21.975]  They're testing you.
[01:18:23.294 --> 01:18:28.397]  And even if you say no and push them back this time, they see it as conditioning to normalize you for it.
[01:18:28.397 --> 01:18:31.098]  You've got to decide you're not backing off.
[01:18:31.098 --> 01:18:34.320]  And the good news is, this is blowing up in their face at many levels.
[01:18:34.320 --> 01:18:36.581]  The bad news is, they don't care.
[01:18:36.581 --> 01:18:41.264]  They have that arrogance that so many corrupt groups have had before where they just keep going forward.
[01:18:41.264 --> 01:18:43.245]  So, that's just the way it is.
[01:18:43.245 --> 01:18:47.988]  But we'll cover it all at InfoWars.com and on the radio show and back tomorrow, 11 a.m.
[01:18:47.988 --> 01:18:48.308]  Central.
[01:18:48.908 --> 01:18:53.930]  You don't have a local AM or FM in your area, a lot of them carry the Sunday show and not the weekday show, tell them to carry it.
[01:18:53.930 --> 01:19:02.794]  Or listen to the free podcast, or the free iPhone apps, or the free Android apps at InfoWars.com, and the listen page has them all right there for you.
[01:19:02.794 --> 01:19:04.915]  Sam in Wisconsin, and William.
[01:19:04.915 --> 01:19:06.116]  Sam, you're on the air, welcome.
[01:19:07.302 --> 01:19:09.343]  I'm listening to the show.
[01:19:09.343 --> 01:19:10.804]  I like the show a lot.
[01:19:10.804 --> 01:19:11.865]  Thanks for the bumper stickers.
[01:19:11.865 --> 01:19:13.346]  I got those.
[01:19:13.346 --> 01:19:15.547]  And I don't know.
[01:19:15.547 --> 01:19:17.348]  It's pretty crazy.
[01:19:17.348 --> 01:19:18.289]  Things that are going on.
[01:19:18.289 --> 01:19:20.170]  The government.
[01:19:20.170 --> 01:19:23.332]  Why do you think the government wants to start a civil war?
[01:19:23.332 --> 01:19:23.592]  Why?
[01:19:23.592 --> 01:19:23.672]  Yeah.
[01:19:26.909 --> 01:19:29.311]  Just because they're crooks.
[01:19:29.311 --> 01:19:30.633]  The NWO, they want to control us.
[01:19:30.633 --> 01:19:33.075]  Yeah, they know it's going to be cops and military dying.
[01:19:33.075 --> 01:19:33.976]  Why do they care?
[01:19:33.976 --> 01:19:35.517]  They'll make money off the war.
[01:19:35.517 --> 01:19:37.800]  They'll make money off the economy falling apart.
[01:19:37.800 --> 01:19:40.022]  They'll sit offshore in Europe while we kill each other.
[01:19:40.022 --> 01:19:40.522]  So what?
[01:19:40.522 --> 01:19:42.584]  Yeah.
[01:19:42.584 --> 01:19:44.746]  Yeah, it's too bad.
[01:19:44.746 --> 01:19:48.190]  Well, after this is all said and done, we need to make sure the real criminal's got to jail.
[01:19:48.190 --> 01:19:49.131]  Go ahead, what's your comment?
[01:19:50.311 --> 01:19:51.852]  My question is to you.
[01:19:51.852 --> 01:19:54.273]  I want to get some banners made up.
[01:19:54.273 --> 01:19:55.353]  Infowars.com.
[01:19:55.353 --> 01:19:55.793]  Banners.
[01:19:55.793 --> 01:19:57.234]  Maybe some yard signs.
[01:19:57.234 --> 01:19:58.034]  Vehicle wraps.
[01:19:58.034 --> 01:19:59.975]  Anything like that we can do, maybe.
[01:19:59.975 --> 01:20:00.855]  Brother, anything.
[01:20:00.855 --> 01:20:02.636]  You can put any... Infowars.
[01:20:02.636 --> 01:20:03.676]  You don't have to ask permission.
[01:20:03.676 --> 01:20:04.476]  Go for it.
[01:20:04.476 --> 01:20:09.298]  That's why I just mailed out 150,000 bumper stickers for free for anybody that asks for them.
[01:20:09.298 --> 01:20:10.519]  Shipping included.
[01:20:10.519 --> 01:20:11.719]  That's what the guy's talking about.
[01:20:11.719 --> 01:20:12.799]  Thank you, Sam.
[01:20:12.799 --> 01:20:15.040]  William in Tennessee, you're on the air.
[01:20:15.040 --> 01:20:16.381]  I'm all in, folks.
[01:20:16.381 --> 01:20:17.861]  I'm going 110%.
[01:20:17.861 --> 01:20:18.922]  William, you're on the air.
[01:20:18.922 --> 01:20:19.222]  Welcome.
[01:20:20.336 --> 01:20:21.857]  Well, thank you, Alex.
[01:20:21.857 --> 01:20:22.817]  Long time listener.
[01:20:22.817 --> 01:20:24.257]  First time caller.
[01:20:24.257 --> 01:20:24.758]  Well, bless you.
[01:20:24.758 --> 01:20:26.858]  Go ahead.
[01:20:26.858 --> 01:20:33.000]  Alex, recently I just attended a Second Amendment meeting in my hometown.
[01:20:33.000 --> 01:20:34.581]  I'm a former Marine.
[01:20:34.581 --> 01:20:37.262]  I've been preaching this to everybody I've known for years.
[01:20:37.262 --> 01:20:38.582]  I've worked with.
[01:20:38.582 --> 01:20:39.243]  To be ready.
[01:20:39.243 --> 01:20:40.963]  Be prepared.
[01:20:40.963 --> 01:20:49.086]  I get to my Second Amendment meeting, and I find out there's nobody from my local law enforcement there attending.
[01:20:50.069 --> 01:20:51.490]  In my county.
[01:20:51.490 --> 01:20:53.051]  This really worries me, Alex.
[01:20:53.051 --> 01:20:53.912]  Oh, it's bad, yeah.
[01:20:53.912 --> 01:20:58.595]  To get this out in the open, where I'm at.
[01:20:58.595 --> 01:21:07.942]  You send them video clips of all the other sheriffs on TV saying they're going to stand with America, and you tell them they need to say which side they're on.
[01:21:07.942 --> 01:21:10.644]  And if they won't say which side they're on, you know you're in trouble.
[01:21:11.653 --> 01:21:14.336]  Let me tell you, you know why so many sheriffs and police are waking up?
[01:21:14.336 --> 01:21:17.660]  Because they're in the DOJ training where they're talking about the gun confiscation.
[01:21:17.660 --> 01:21:18.841]  That's on record.
[01:21:18.841 --> 01:21:21.884]  And that'll wake police up who aren't total traitors real quick.
[01:21:21.884 --> 01:21:23.746]  Wait, you are going to do all this?
[01:21:23.746 --> 01:21:25.648]  You are demonizing the founding fathers?
[01:21:25.648 --> 01:21:26.489]  Well, I'm not with you!
[01:21:27.563 --> 01:21:30.605]  And so that's how it always is in history, and it's biblical.
[01:21:30.605 --> 01:21:33.908]  The evil, when it gets down to the line, it becomes real clear.
[01:21:33.908 --> 01:21:35.809]  And people are given their choice.
[01:21:35.809 --> 01:21:36.650]  Who are they going to serve?
[01:21:36.650 --> 01:21:40.292]  Are you going to sign on to these foreign bankers, who could care less about you?
[01:21:40.292 --> 01:21:42.794]  Or are you going to sign on to liberty and honor?
[01:21:42.794 --> 01:21:45.916]  Let me tell you, it's exciting to have a chance to face this evil.
[01:21:45.916 --> 01:21:47.878]  It's exciting to be in danger.
[01:21:47.878 --> 01:21:49.539]  It's exciting to be real.
[01:21:49.539 --> 01:21:51.460]  It's exciting to not be a sellout.
[01:21:51.460 --> 01:21:53.602]  It's exciting to be doing the right thing.
[01:21:53.602 --> 01:21:56.324]  I mean, I feel blessed to be on the front lines of this thing.
[01:21:57.304 --> 01:21:58.086]  I'm not scared.
[01:21:58.086 --> 01:22:00.992]  I'm scared of these people winning, William.
[01:22:00.992 --> 01:22:02.835]  Well, Alex, I wear my colors all the time.
[01:22:02.835 --> 01:22:07.104]  There's a lady saying that most people who wear camouflage are not like the enemy.
[01:22:07.967 --> 01:22:10.990]  I wear my camouflage and my Marine Corps colors all the time.
[01:22:10.990 --> 01:22:12.431]  She just didn't understand.
[01:22:12.431 --> 01:22:13.492]  Sure, sure.
[01:22:13.492 --> 01:22:19.558]  She just meant that she would think of someone else wearing, you know, the, you know, camouflage of another government.
[01:22:19.558 --> 01:22:26.404]  My point is they're trying to now make the military wage war against us, but all that's doing is waking the military up.
[01:22:26.404 --> 01:22:31.389]  I think the ruling establishment's gone crazy, but that doesn't mean that they won't try something.
[01:22:31.889 --> 01:22:33.991]  Well, Alex, like I said, I'm a longtime listener.
[01:22:33.991 --> 01:22:36.673]  I've listened to you about the Bohemian Grove and all this in the past.
[01:23:00.356 --> 01:23:04.462]  I've listened to you and Alex for about 10-15 years.
[01:23:04.462 --> 01:23:08.368]  And, uh, got a lot of your videos.
[01:23:08.368 --> 01:23:12.654]  Have you got anything that you can send me, Alex, to help wake up my community?
[01:23:13.547 --> 01:23:19.932]  You know what, if people aren't awake right now, they may never wake up, but there are people who are awake in your area.
[01:23:19.932 --> 01:23:22.093]  God bless you, I appreciate your call.
[01:23:22.093 --> 01:23:29.478]  It's just that, see, being someone whose face is now known, anywhere I go, anywhere in the country, people walk up.
[01:23:29.478 --> 01:23:38.585]  Sometimes, the whole restaurant, as happened in Wimberley yesterday, everyone in the restaurant, everyone, in the hour when I was in Wimberley, Texas, came over.
[01:23:38.585 --> 01:23:42.908]  To the point of I couldn't even eat, and I'm not bragging, I'm saying that shows there's a wake-up happening.
[01:23:44.208 --> 01:23:46.910]  But people who aren't known feel like they're all alone.
[01:23:46.910 --> 01:23:47.631]  Do you see what I'm saying?
[01:23:47.631 --> 01:23:49.553]  Because no one recognizes you.
[01:23:49.553 --> 01:23:53.696]  That's why you should wear an InfoWars.com hat or a t-shirt.
[01:23:53.696 --> 01:23:55.578]  You'll find the patriots in your area.
[01:23:55.578 --> 01:23:58.140]  And then work with them to wake up others.
[01:23:58.140 --> 01:23:59.141]  Thank you, William.
[01:23:59.141 --> 01:24:00.222]  Don in Michigan.
[01:24:00.222 --> 01:24:01.083]  You're on the air, Don.
[01:24:01.083 --> 01:24:01.504]  Go ahead.
[01:24:01.504 --> 01:24:05.507]  Okay, Don.
[01:24:05.507 --> 01:24:06.068]  Are you there, buddy?
[01:24:07.438 --> 01:24:08.699]  Hey, Don's gone.
[01:24:08.699 --> 01:24:09.819]  Tony in Illinois.
[01:24:09.819 --> 01:24:11.080]  I'm going to go to Tony now.
[01:24:11.080 --> 01:24:12.700]  Tony in Illinois, you're on the air.
[01:24:12.700 --> 01:24:14.201]  Go ahead, Tony.
[01:24:14.201 --> 01:24:15.261]  Yeah, it's good to talk to you.
[01:24:15.261 --> 01:24:16.062]  I'll keep it quick.
[01:24:16.062 --> 01:24:19.403]  Here in Chicago, land of the free, home of the crooks.
[01:24:19.403 --> 01:24:23.085]  We're talking about how, you know, they're coming after our consulate or the Congresswoman here.
[01:24:23.806 --> 01:24:28.467]  Who, she aligned herself with Obama, and in her, her whole, uh, M.O.
[01:24:28.467 --> 01:24:34.389]  is getting rid of the guns, and if you hear her commercial, she's basically saying they're deadly assault weapons.
[01:24:34.389 --> 01:24:35.229]  That's what they want to get rid of.
[01:24:35.229 --> 01:24:37.449]  She's not getting rid of the guns for the government.
[01:24:37.449 --> 01:24:38.249]  No, no, no, no, no, no.
[01:24:38.249 --> 01:24:40.270]  They're all for checkpoints and control.
[01:24:40.270 --> 01:24:42.350]  She wants our guns.
[01:24:42.350 --> 01:24:53.133]  No, and that's the verbage they'll use, you know, they'll put that deadly in there, and the weak-minded are the ones that, oh my god, you know, she's right, I'm going to vote for her, and this is how I, this is how it keeps going, is these
[01:24:53.809 --> 01:24:55.871]  I want to call them the wrong-minded people.
[01:24:55.871 --> 01:25:02.276]  That they don't want to listen to reason and they want to believe what they are told by the mainstream media.
[01:25:02.276 --> 01:25:03.556]  That's the bad part about that.
[01:25:03.556 --> 01:25:05.018]  Well, listen, here's the deal.
[01:25:05.018 --> 01:25:10.722]  They've been told by the people that give them campaign money that are foreign banks that have taken the country over, you do this.
[01:25:10.722 --> 01:25:16.406]  That's why they're doing it and they're not going to stop and they're not going to listen to reason because they're bought and paid for.
[01:25:16.406 --> 01:25:17.567]  God bless you, sir.
[01:25:17.567 --> 01:25:21.290]  Before I go to Gandalf, Kay, and Jimmy, last callers we have time for,
[01:25:21.730 --> 01:25:25.112]  Look at this article at Infowars.com, now in the Featured Archive.
[01:25:25.112 --> 01:25:26.633]  Communist propaganda poster.
[01:25:26.633 --> 01:25:28.795]  Comrades, turn in your weapons.
[01:25:28.795 --> 01:25:30.235]  From 1918.
[01:25:30.235 --> 01:25:33.898]  Shows the public turning in their knives and guns, and then the government killed them en masse.
[01:25:34.986 --> 01:25:35.927]  Okay?
[01:25:35.927 --> 01:25:37.448]  That's what gun control's about.
[01:25:37.448 --> 01:25:39.589]  Get that article, get it out to everybody you know.
[01:25:39.589 --> 01:25:45.174]  Gandalf, from Middle Earth, joining us from a space-time continuum.
[01:25:45.174 --> 01:25:47.055]  You're on the air, go ahead.
[01:25:47.055 --> 01:25:48.836]  Oh, it's such a pleasure to talk to you.
[01:25:48.836 --> 01:25:50.738]  Dittos.
[01:25:50.738 --> 01:25:54.320]  I have ten years on you, you won't be up two years ago, but I just want to say you're ahead of your time.
[01:25:54.320 --> 01:25:56.102]  I know you don't like that, so I'm going to go to my question.
[01:25:56.802 --> 01:26:01.887]  Um, these people have the bureaucracy to go against you, okay?
[01:26:01.887 --> 01:26:14.919]  So my question is, they have your bank account, they have the PSA, the DEA, the FBI, the ATF, the DMV, to get you on the road, and uh... So did every other tyranny in history.
[01:26:14.919 --> 01:26:16.181]  Once they lose the support...
[01:26:16.601 --> 01:26:17.763]  How do you resist that?
[01:26:17.763 --> 01:26:18.144]  That!
[01:26:18.144 --> 01:26:21.250]  Because they can just... They don't have to come and SWAT team you.
[01:26:21.250 --> 01:26:22.613]  That's easy to resist.
[01:26:22.613 --> 01:26:28.424]  If they get you from the bureaucracy and they take you away to an NDAA prison in a FEMA camp, what do you do?
[01:26:29.212 --> 01:26:35.196]  Well, number one, they always need to tell us they love us, they care about us, they're good, because they need the moral authority.
[01:26:35.196 --> 01:26:42.740]  You call the bluff, you start a YouTube channel, you start a local radio show, you get active at least an hour a day, you speak to people.
[01:26:42.740 --> 01:26:45.842]  And look, the government already has a 9% approval rating.
[01:26:45.842 --> 01:26:47.944]  Most police and military I know are already waking up.
[01:26:48.664 --> 01:26:51.667]  This is a gamble the tyrant's trying to take over like this.
[01:26:51.667 --> 01:26:54.470]  It could backfire on them if we resist them.
[01:26:54.470 --> 01:26:56.292]  Politically, it will.
[01:26:56.292 --> 01:27:00.997]  But as Churchill said, you know, there may come a time when we just got to fight because there's no other choice.
[01:27:00.997 --> 01:27:03.000]  They're coming to put us in a camp.
[01:27:03.000 --> 01:27:07.144]  And then it's what Alexander Shultz and Nixon talked about.
[01:27:07.144 --> 01:27:10.468]  One of every time the secret police went out to grab people, folks resisted them.
[01:27:11.243 --> 01:27:13.364]  I mean, there comes a time where you just don't bend over.
[01:27:13.364 --> 01:27:14.645]  You're like, you know what, bully?
[01:27:14.645 --> 01:27:17.127]  I don't know how this is going to end, but you want to beat me up?
[01:27:17.127 --> 01:27:20.469]  You know, when I was like 10, 11, 12 years old, I got beat up by bullies almost every week.
[01:27:21.209 --> 01:27:24.271]  And my dad was the type of guy who just said, well, learn how to fight them.
[01:27:24.271 --> 01:27:26.212]  I guess he was old school.
[01:27:26.212 --> 01:27:26.852]  And you know what?
[01:27:26.852 --> 01:27:29.954]  It was really fun when I learned how to beat up the bullies.
[01:27:29.954 --> 01:27:31.095]  And I just learned, you know what?
[01:27:31.095 --> 01:27:33.696]  I'm going to absolutely attack you back full power.
[01:27:33.696 --> 01:27:41.781]  And even if sometimes they were five years older than me and a lot tougher than I was, they didn't mess with me next time, even if they kicked my butt, because I ended up hurting them.
[01:27:41.781 --> 01:27:44.622]  And if they got on top of me in a dog pile, I'd start biting them.
[01:27:44.622 --> 01:27:45.523]  And I was like 12 years old.
[01:27:45.523 --> 01:27:46.604]  Big bloody chunks out of them.
[01:27:46.604 --> 01:27:48.465]  They backed off real quick.
[01:27:48.465 --> 01:27:48.665]  Okay?
[01:27:50.063 --> 01:27:52.205]  And then years later, I went a little overboard.
[01:27:52.205 --> 01:27:54.048]  I'd find those bullies and stomp their brains out.
[01:27:54.048 --> 01:27:55.349]  Okay?
[01:27:55.349 --> 01:27:56.751]  I'm not kidding around here.
[01:27:56.751 --> 01:27:57.932]  Let's go ahead and jam in.
[01:27:57.932 --> 01:27:58.633]  We're out of time.
[01:27:58.633 --> 01:28:00.255]  I'm sorry to Kay and Jimmy.
[01:28:00.255 --> 01:28:02.157]  We're out of time, ladies and gentlemen.
[01:28:02.157 --> 01:28:03.438]  Find your humanity.
[01:28:03.438 --> 01:28:04.439]  Find your manhood.
[01:28:05.180 --> 01:28:06.341]  Learn to spit at the enemy.
[01:28:06.341 --> 01:28:07.261]  Learn to hate them.
[01:28:07.261 --> 01:28:10.323]  Learn to see the occupation for what it is of foreign banks.
[01:28:10.323 --> 01:28:13.725]  And all the other talk show hosts and people out there, admit I was right.
[01:28:13.725 --> 01:28:14.925]  Admit we're in trouble.
[01:28:14.925 --> 01:28:16.846]  Half measures won't counter this.
[01:28:16.846 --> 01:28:19.167]  Call the tyranny out for what it is.
[01:28:19.167 --> 01:28:21.629]  Decide which side you're on.
[01:28:21.629 --> 01:28:24.390]  Spread the word about beacons like InfoWars.com.
[01:28:24.390 --> 01:28:27.132]  Alex Jones signing off until tomorrow, 11 a.m.
[01:28:27.132 --> 01:28:27.472]  Central.
