[00:00:03.652 --> 00:00:05.702]  You're listening to GCN.
[02:17:53.429 --> 02:17:56.251]  I mean, there is some good news on the horizon.
[02:17:56.271 --> 02:17:58.372]  I mean, it's interesting to go to Denver right now.
[02:17:58.392 --> 02:18:02.856]  I just got back from Denver again since I was on your show again, and I'm filming a thing out there.
[02:18:04.497 --> 02:18:09.359]  All I can say is that Denver is probably a lot like Chicago was when they ended prohibition.
[02:18:09.379 --> 02:18:19.164]  I mean, it is basically people in the streets smoking and, you know, I mean, everybody's, you know, I mean, everybody's got a joint in their pipe in their hands.
[02:18:19.264 --> 02:18:22.385]  It's kind of crazy and funny to see what happens when prohibition ends.
[02:18:22.725 --> 02:18:28.168]  I hope they don't ruin it by kind of going overboard and becoming a bad example for the rest of the country.
[02:18:28.228 --> 02:18:32.510]  But, you know, it just got completely legalized for recreational in Colorado.
[02:18:33.150 --> 02:18:37.413]  And Washington State, so it's an interesting time to keep your eyes on that.
[02:18:37.493 --> 02:18:43.938]  So, you know, where there is a lot of stuff, there is also a lot of forward movement in ending the drug war.
[02:18:43.978 --> 02:18:45.319]  So it's a battle.
[02:18:45.359 --> 02:18:47.001]  We're still at a tipping point.
[02:18:47.221 --> 02:18:47.581]  Absolutely.
[02:18:47.601 --> 02:18:48.382]  Well, great job, Kevin.
[02:18:48.402 --> 02:18:50.103]  People can get the film at InfoWarsTore.com.
[02:18:50.443 --> 02:18:51.644]  Very important to wake up friends and family.
[02:18:51.704 --> 02:18:56.688]  I'll say this, though, as a proviso, and you've said this on air last time you were on, and we've said it privately.
[02:18:57.881 --> 02:18:59.142]  There's extremes in everything.
[02:18:59.182 --> 02:19:01.703]  The drug war is one of the biggest evils ever to kill our Constitution.
[02:19:01.723 --> 02:19:02.303]  It has to end.
[02:19:02.763 --> 02:19:10.787]  When you have drug prohibition, it makes more drug use happen, makes it avant-garde, makes criminal groups make money off of it, so it's evil up one side and down the other.
[02:19:11.227 --> 02:19:21.211]  But the total pothead movement, where they get it so strong now, and just, I mean, you can abuse marijuana, you can abuse aspirin, you can abuse coconut oil,
[02:19:23.852 --> 02:19:26.436]  I mean, there are a lot of people abusing marijuana.
[02:19:26.656 --> 02:19:35.189]  Now, I don't think they should have their kids taken away, unless they're actually hurting their kids, but, I mean, you've admitted to me there's some really people getting screwed up on pot.
[02:19:35.209 --> 02:19:38.574]  I mean, pot is not God, and it's not perfect.
[02:19:39.055 --> 02:19:39.255]  Right?
[02:19:39.716 --> 02:19:43.339]  Well, I mean, but this is kind of like what happens with Prohibition, right?
[02:19:43.379 --> 02:19:44.520]  This is the reaction.
[02:19:44.780 --> 02:19:53.407]  That's why it's interesting to go to Denver and see what's happening in Denver right now, because this is what happens when Prohibition gets lifted in one little area and that people jump to these extremes.
[02:19:53.887 --> 02:20:03.474]  It's also very interesting to note, and this is in the film as well, you know, that you hear the same thing about, like, well, the marijuana today is no longer your parents' woodstock pot.
[02:20:03.514 --> 02:20:04.295]  It's way stronger.
[02:20:04.695 --> 02:20:08.178]  But because of Prohibition, they've made the pot stronger.
[02:20:08.198 --> 02:20:08.798]  Exactly.
[02:20:08.858 --> 02:20:09.399]  Well done, Kevin!
[02:20:09.879 --> 02:20:14.603]  Hello, this is Ty Bollinger, author of the best-selling book, Cancer Step Outside the Box.
[02:20:15.264 --> 02:20:17.406]  I want you to know some very important information.
[02:20:18.286 --> 02:20:26.633]  In 1985, President Ronald Reagan requested that carnivora be sent directly to the White House at a time when only the President could obtain this world-class healer.
[02:20:27.274 --> 02:20:32.178]  Now, 27 years later, carnivora capsules are used around the world to keep people healthy.
[02:20:32.797 --> 02:20:43.788]  Now you can protect yourself and your loved ones in this age of superbugs with 17 naturally occurring compounds that instinctively respond to abnormal cells only without harming a single normal cell.
[02:20:44.189 --> 02:20:51.196]  If you want to stay healthy, now's your chance to literally wake up your critical immune cells to attack harmful invaders that don't belong in your body.
[02:20:51.856 --> 02:20:56.119]  Call 1-866-VENUSFLY or order from Carnivora.com.
[02:20:56.159 --> 02:20:59.321]  That's C-A-R-N-I-V-O-R-A dot com.
[02:20:59.761 --> 02:21:02.683]  That's 1-866-836-8735.
[02:21:02.703 --> 02:21:06.705]  1-866-VENUSFLY or visit Carnivora.com.
[02:21:07.025 --> 02:21:08.006]  Protect your immune system.
[02:21:08.286 --> 02:21:09.327]  It's the only one you've got.
[02:21:09.847 --> 02:21:11.488]  Introducing Pro-1.
[02:21:11.748 --> 02:21:15.270]  All of your filtration in one system, portable, on-the-go.
[02:21:15.410 --> 02:21:19.812]  No more do you have two or three filters to just reduce sodium fluoride.
[02:21:19.952 --> 02:21:25.915]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[02:21:26.055 --> 02:21:36.820]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals all in one filter element.
[02:21:37.040 --> 02:21:43.345]  It is the only one that does it and out of the gates we have a discounted at 10% off with promo code water.
[02:21:43.525 --> 02:21:58.416]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and
[02:22:00.838 --> 02:22:06.142]  Get your Pro-Pure with the new Pro-1 filters today at Infowarsstore.com or by calling 888-253-3139.
[02:22:11.010 --> 02:22:13.871]  Ceramic Body Armor is rated to stop six hits.
[02:22:14.151 --> 02:22:15.292]  But what about the seventh?
[02:22:15.532 --> 02:22:19.553]  Unlike Ceramic or Kevlar, Infidel Body Armor is proven to take hit after hit.
[02:22:19.793 --> 02:22:21.114]  And it just won't quit.
[02:22:21.334 --> 02:22:27.857]  Reasonably priced and designed for the smart civilian preference, Infidel stops hundreds of hits from small arms to high-powered rifles.
[02:22:28.037 --> 02:22:29.997]  That means safety and peace of mind.
[02:22:30.178 --> 02:22:33.359]  Buy yours at InfidelBodyArmor.com.
[02:22:33.479 --> 02:22:36.660]  Infidel Body Armor just won't quit.
[02:22:39.181 --> 02:22:48.427]  We the people grow cotton, weave fabric, engrave ink, embed strips and fibers to protect from counterfeit, then carting to a private bank, having it led back at interest, forcing taxes to service debt.
[02:22:48.487 --> 02:22:49.227]  This capitalism?
[02:22:49.288 --> 02:22:55.391]  Or was Jefferson correct when stating a central bank issuing the public currency is a greater menace to the liberties of the people than a standing army?
[02:22:55.451 --> 02:22:59.094]  Ted Anderson, I'm placing a free silver dollar in a book that explains our monetary system.
[02:22:59.134 --> 02:23:00.074]  Call for your copy 800-686-2237.
[02:23:00.094 --> 02:23:01.595]  It's time to understand the system.
[02:23:01.615 --> 02:23:01.756]  Call 800-686-2237.
[02:23:01.796 --> 02:23:02.076]  That's 800-686-2237.
[02:23:08.860 --> 02:23:10.942]  Amino acids are the building blocks of proteins.
[02:23:11.202 --> 02:23:17.468]  Amino acids have to be delivered to your body in the shape that nature gave them, if they are to be used to create new proteins in your body.
[02:23:17.809 --> 02:23:25.817]  Just like a bricklayer cannot use bent or twisted bricks to build a brick wall, so too your body cannot use bent or twisted amino acids to build new proteins.
[02:23:26.337 --> 02:23:30.438]  Giving your body an undamaged amino acid food can make a huge difference in your health.
[02:23:31.118 --> 02:23:34.959]  One World Way is an undamaged amino acid food unlike any other.
[02:23:35.239 --> 02:23:43.001]  You see, heating bends and twists amino acids, and all whey protein powders we've investigated, and most proteins you consume, are heated.
[02:23:43.381 --> 02:23:46.882]  With our TrueCool process, you now have a choice with One World Way.
[02:23:47.262 --> 02:23:48.182]  My name is Daniel.
[02:23:48.302 --> 02:23:49.463]  I'm 34 years old.
[02:23:49.503 --> 02:23:53.224]  When I started using One World Way, I weighed 228 pounds.
[02:23:53.465 --> 02:23:56.146]  Now, after two and a half months, I weigh 182 pounds.
[02:23:56.446 --> 02:23:58.327]  This is my ideal weight.
[02:23:58.487 --> 02:24:03.149]  I've noticed an increase in stamina, rate of recovery from workouts, and an increase in my potency.
[02:24:22.282 --> 02:24:25.023]  Alright folks, I've got my reporters on it.
[02:24:26.783 --> 02:24:28.684]  And quite frankly, Kevin's a great guy.
[02:24:28.704 --> 02:24:35.825]  I probably should have just cancelled him today, but I cancelled him yesterday because of such big news on the attack on the First Amendment in this country across the board.
[02:24:35.845 --> 02:24:41.847]  And then I got him on again today, and it's important news about the drug war, but it just pales in significance.
[02:24:42.367 --> 02:24:47.848]  But I'm just kind of apologizing on air, not for Kevin, he's a great guest, an intelligent guy, that we should have been covering.
[02:24:48.547 --> 02:24:52.230]  More what's happening in Egypt, Saudi Arabia, Syria, Libya, you name it.
[02:24:52.630 --> 02:24:54.512]  Because this could lead to World War III.
[02:24:55.092 --> 02:24:56.634]  And a lot of analysts are saying that.
[02:24:56.774 --> 02:24:58.275]  But let me tell you who is covering it.
[02:24:58.675 --> 02:24:59.836]  DrudgeReport.com.
[02:24:59.856 --> 02:25:01.037]  Let's put them up on screen.
[02:25:01.558 --> 02:25:04.480]  Video shows urban warfare in central Cairo.
[02:25:04.760 --> 02:25:06.081]  That's the capital of Egypt, folks.
[02:25:07.022 --> 02:25:08.944]  I know most of you know that, but in case you have new listeners.
[02:25:09.064 --> 02:25:09.765]  Protestors.
[02:25:09.825 --> 02:25:11.106]  Guns don't scare us anymore.
[02:25:11.206 --> 02:25:12.166]  Hundreds and hundreds dead.
[02:25:13.129 --> 02:25:13.809]  The last few days.
[02:25:14.509 --> 02:25:16.790]  Some jump off bridges to avoid gunfire.
[02:25:17.190 --> 02:25:19.771]  At least 27 dead more in new clashes today.
[02:25:21.051 --> 02:25:22.811]  Tourism faces meltdown.
[02:25:22.851 --> 02:25:24.232]  Yeah, that's the only thing propping up the economy.
[02:25:25.332 --> 02:25:26.952]  Reuters has a live feed.
[02:25:28.033 --> 02:25:32.154]  Dozens of phone calls from Obama, Hagel, Kerry ignored by top general.
[02:25:32.214 --> 02:25:36.575]  Yeah, well, Obama's gone to Martha's Vineyard to vacation again and go boating some.
[02:25:38.235 --> 02:25:40.716]  Saudi King calls on Arabs to stand with Egypt.
[02:25:40.836 --> 02:25:42.136]  Egyptian military.
[02:25:43.254 --> 02:25:45.236]  Promises to rebuild Christian churches.
[02:25:45.276 --> 02:25:46.137]  Good job for them.
[02:25:49.239 --> 02:25:53.863]  Now, over on the left hand or right hand side of Drudge, he has the real key intel.
[02:25:54.904 --> 02:25:56.085]  The Nile runs red.
[02:25:56.826 --> 02:25:59.488]  Incoherent Obama policy under fire as violence spreads.
[02:25:59.868 --> 02:26:01.290]  Speak softly and carry no stick.
[02:26:01.390 --> 02:26:01.550]  U.S.
[02:26:01.570 --> 02:26:02.471]  credibility in tatters.
[02:26:02.871 --> 02:26:03.992]  Peace, killer of U.S.
[02:26:04.012 --> 02:26:04.793]  Marine released.
[02:26:05.933 --> 02:26:08.734]  POTUS, party time on Martha's Vineyard, I just mentioned that.
[02:26:09.154 --> 02:26:11.054]  Rand slams Congress for funding.
[02:26:11.734 --> 02:26:13.515]  How does your conscience feel now?
[02:26:14.475 --> 02:26:17.316]  That's funding Morrissey, which Rand warned against.
[02:26:17.996 --> 02:26:20.976]  Congressional Stafford, and it just goes on from there.
[02:26:21.356 --> 02:26:27.638]  Now, here's why you need to go read all those articles on redreport.com so you have the facts about what I'm about to tell you.
[02:26:28.646 --> 02:26:33.808]  To explain things, I don't have time to get into the whole geopolitical breakdown, but basically there's this.
[02:26:34.308 --> 02:26:49.055]  You watch the movie Lawrence of Arabia, that's based on the true story of almost a hundred years ago, a little under a hundred years ago, how the British went in, founded the Bedouins to basically take over much of what is Saudi Arabia today, and Syria, and surrounding countries.
[02:26:50.175 --> 02:26:58.019]  And they carved out the most radical sect of Wahhabists, like the super enforcers, holy rollers of the Muslims, basically.
[02:27:00.012 --> 02:27:04.154]  Of the Sunnis, of the majority group, the Brits are always smart with their empire.
[02:27:04.194 --> 02:27:14.439]  They want me to deal with the biggest group, 80% of Islam, and the most radical sect of that, which was like 1%, but now is the majority basically in control of Saudi Arabia.
[02:27:16.100 --> 02:27:20.963]  And projecting their empire worldwide, and they've got to deal with the globalists, okay?
[02:27:22.734 --> 02:27:28.463]  And you go back three years ago with Hosni Mubarak, who was a 31-year dictator, trained in the West.
[02:27:29.301 --> 02:27:31.142]  But was a stabilizer, just like Saddam.
[02:27:31.662 --> 02:27:34.983]  Folks, he said, I'm not giving Libya to Al-Qaeda and the radicals.
[02:27:35.563 --> 02:27:37.524]  They're too dangerous, you want to destabilize things.
[02:27:37.884 --> 02:27:40.705]  They had him house-arrest, drugged up, you never heard from him again.
[02:27:41.426 --> 02:27:55.371]  And they carried out this program that's in the PENAC documents, and that Wesley Clark also talked about, a plan to bring down eight countries, to de-industrialize them and create absolute squalor, put in radicals, so the Pentagon's got somebody to bomb.
[02:27:56.932 --> 02:27:59.413]  And could have no-bid weapons contracts, black hole.
[02:28:00.894 --> 02:28:05.577]  Not a US interest, as has been pointed out by many, many top analysts we've had on.
[02:28:05.597 --> 02:28:07.678]  An interest of defense contractors.
[02:28:09.309 --> 02:28:13.411]  ...themselves owned and run by hedge fund hyenas that just look at bottom lines.
[02:28:13.471 --> 02:28:17.693]  These people are going to cause World War III, according to every top analyst out there.
[02:28:17.974 --> 02:28:20.095]  Left, right, center, conservative, libertarian.
[02:28:20.495 --> 02:28:28.099]  But Rand Paul and Ron Paul have had the nerve to come out and say it and be attacked by all the neocons and all the authoritarian left people.
[02:28:29.554 --> 02:28:39.144]  And you've got the authoritarian left, the neocons, circling the wagons together, trying to put Al-Qaeda in all over the Middle East, raising unholy hell, okay?
[02:28:40.725 --> 02:28:49.074]  And Saudi Arabia, we've heard rumblings of this from our NSA sources, Wayne Madsen and others that have proven to be very accurate in the past, Tarpley, others.
[02:28:50.658 --> 02:29:01.346]  That there's a shift, and that's why Bandar Bush was his nickname, Prince Bandar, has disappeared the last few years, because he was part of a coup, counter-coup, not wanting to be, or a coup, not wanting to be part of this, reportedly.
[02:29:02.387 --> 02:29:08.892]  And that Saudi Arabia, and it's a horrible corrupt elite, any corrupt elite become sick, but I mean, they're nothing compared to the New World Order.
[02:29:09.193 --> 02:29:13.116]  The point is that Saudi Arabia is not going to go along with all of this.
[02:29:14.244 --> 02:29:18.106]  That they understand that this is a destabilization that will finally even bring them down.
[02:29:18.466 --> 02:29:20.327]  Which, by the way, is part of the plan, finally.
[02:29:20.707 --> 02:29:23.128]  Saudi Arabia will be the last to fall.
[02:29:23.868 --> 02:29:26.810]  And then, by the way, the UN plans to make Israel fall next.
[02:29:27.630 --> 02:29:29.291]  As the final deal for world government.
[02:29:29.311 --> 02:29:30.631]  This has all been charted out.
[02:29:31.252 --> 02:29:31.572]  Okay?
[02:29:31.952 --> 02:29:33.233]  So, Saudi Arabia, then Israel.
[02:29:33.573 --> 02:29:34.613]  Now, that's down the road.
[02:29:34.893 --> 02:29:38.055]  But look, Saudi King calls on Arabs to stand with Egypt.
[02:29:39.315 --> 02:29:53.686]  He said the Kingdom of Saudi Arabia and its people and government stood and stand today with the brothers in Egypt against terrorism and against the attempts by, as they said in the past, outsiders to destabilize Egypt with radical Islam.
[02:29:55.147 --> 02:29:57.629]  Now, this is their own people.
[02:29:58.109 --> 02:29:59.230]  We're going to explain this when we come back.
[02:29:59.630 --> 02:30:00.511]  We're on the march.
[02:30:01.011 --> 02:30:02.613]  The empire's on the run.
[02:30:03.553 --> 02:30:06.215]  Alex Jones and the GCN Radio Network.
[02:30:10.731 --> 02:30:13.493]  Protecting your home with a security system is a must.
[02:30:13.713 --> 02:30:19.757]  But when it comes to protecting your family, your home, and belongings, there's no need to sign a long-term contract.
[02:30:20.097 --> 02:30:26.481]  Listen, there is some real scum in the alarm business cashing in by locking you into long, punishing contracts.
[02:30:26.881 --> 02:30:28.842]  Not with SimpliSafe Home Security.
[02:30:29.183 --> 02:30:30.223]  They're the good guys.
[02:30:30.524 --> 02:30:33.225]  You can trust SimpliSafe to protect your family.
[02:30:33.606 --> 02:30:37.908]  SimpliSafe was created by a Harvard Business School engineer, and it's revolutionary.
[02:30:38.109 --> 02:30:41.391]  You'll get 24-hour protection for just $14.99 a month.
[02:30:41.651 --> 02:30:44.373]  There are no hidden fees and no contracts.
[02:30:44.573 --> 02:30:45.554]  You'll save thousands.
[02:30:45.794 --> 02:30:48.856]  Plus, you're protected by their 100% money-back guarantee.
[02:30:49.196 --> 02:30:52.258]  Protect yourself against home invasions and break-ins.
[02:30:52.618 --> 02:30:56.561]  Order your SimpliSafe system now and receive a wireless keychain remote.
[02:30:56.821 --> 02:30:58.742]  A $25 gift, free.
[02:30:59.163 --> 02:31:01.785]  So don't waste your time dealing with scum.
[02:31:02.145 --> 02:31:08.830]  Visit GetSimplySafe.com GetSimplySafe.com GetSimplySafe.com
[02:31:10.273 --> 02:31:14.835]  Why does the United States spend the largest percentage of GDP in the world on healthcare?
[02:31:14.995 --> 02:31:17.957]  Why do we have the highest cancer rates on the planet?
[02:31:18.117 --> 02:31:23.339]  The highest rates of diabetes, autism, and every other major disease?
[02:31:23.659 --> 02:31:25.320]  It all comes down to one thing.
[02:31:25.600 --> 02:31:26.881]  We are what we eat.
[02:31:27.261 --> 02:31:31.564]  Our food is devoid of nutrition and processed with poisons and additives.
[02:31:31.904 --> 02:31:35.887]  Our water is filled with toxic poisons and Big Pharma runoff.
[02:31:36.107 --> 02:31:38.449]  All of this has been engineered by design.
[02:31:38.689 --> 02:31:44.614]  We can turn the tide against the eugenicist by giving ourselves the nutrients our body desperately needs.
[02:31:44.914 --> 02:31:47.656]  To learn more, visit InfoWarsHealth.com.
[02:31:47.896 --> 02:31:54.701]  The site is literally packed with audio and video featuring top health professionals who don't bow down to Big Pharma.
[02:31:54.941 --> 02:32:00.763]  The fight against the New World Order starts with you, and you can't stand against the machine of your sick, tired, and obese.
[02:32:00.983 --> 02:32:06.925]  When you visit Infowarshealth.com, be sure and check out the catalog with nearly 400 life-changing products.
[02:32:07.145 --> 02:32:09.646]  And get free shipping when you sign up for AutoShip.
[02:32:10.552 --> 02:32:23.681]  With over 3,000 years of historic use, Pure Silver continues to be one of nature's most reliable and effective agents against fighting viruses, mold, fungus, bacteria, pathogens and parasites.
[02:32:24.321 --> 02:32:34.628]  At Silver Lungs, we have developed a reliable and easy-to-use full production system for creating endless Pure Nano Silver solutions right from the convenience and comfort of your home.
[02:32:35.248 --> 02:32:39.490]  Your self-produced nano-silver solutions can be applied topically to the skin.
[02:32:39.910 --> 02:32:55.958]  For many who are new to silver that wish to try silver for the first time, we offer a full line of consumables and cosmetics, such as our 2-ounce nano-silver nasal sprays, our nano-silver soap, and our most popular product, the all-natural nano-silver gel.
[02:32:56.798 --> 02:33:04.225]  Visit www.silverlungs.com to learn more about the industry-leading technology of the Silver Lungs System.
[02:33:04.645 --> 02:33:07.888]  That's www.silverlungs.com.
[02:33:28.084 --> 02:33:31.566]  Resistance to tyrants is obedience to God.
[02:33:32.166 --> 02:33:33.987]  It's Alex Jones.
[02:33:34.687 --> 02:33:52.876]  We've got a story up on Infowars.com where WikiLeaks Julian Assange says that the only hope for America is a libertarian movement led by Rand Paul and Matt Drudge.
[02:33:54.057 --> 02:33:55.818]  And I think that that's really true.
[02:33:57.958 --> 02:34:05.623]  All he's been doing is pointing out that putting the radical Muslim Brotherhood and Morrissey in and increasing their funding was to destabilize.
[02:34:05.763 --> 02:34:07.545]  And because he's up there, he knows what's going on.
[02:34:08.485 --> 02:34:09.546]  And now that's happened.
[02:34:10.547 --> 02:34:23.756]  And now even Saudi Arabia has come out and said, you know, Arabs must not side with the Muslim Brotherhood and must not side with the Al Qaeda groups.
[02:34:26.172 --> 02:34:31.315]  Which have been their little proxy army, because now Saudi Arabia is getting what's happening here.
[02:34:31.935 --> 02:34:33.076]  And of course, they've always known.
[02:34:33.136 --> 02:34:35.697]  It's all a balancing act with these different empires.
[02:34:37.818 --> 02:34:40.540]  But, bottom line, the globalists want to bring down every country.
[02:34:40.580 --> 02:34:43.942]  They want squalor, they want collapse that allows them to buy things up.
[02:34:44.822 --> 02:34:53.227]  And I'm telling you, for three years, we've been breaking down what's going to happen in the Middle East, and it's now happening.
[02:34:54.215 --> 02:34:56.616]  And this is a big, big, big deal.
[02:34:58.156 --> 02:35:01.037]  Out of Reuters, Saudi King calls on Arabs to stand with Egypt.
[02:35:01.377 --> 02:35:07.660]  Saudi King Abdullah called on Arabs to stand together against attempts to destabilize Egypt in a strong message of support.
[02:35:07.720 --> 02:35:11.461]  Yeah, the full quote is outside destabilization.
[02:35:11.981 --> 02:35:17.863]  In a strong message of support for the country's military leadership read out on Saudi television on Friday.
[02:35:18.283 --> 02:35:23.225]  The Kingdom of Saudi Arabia, its people and government stood and stands today with the brothers in Egypt against terrorism, he said.
[02:35:24.238 --> 02:35:34.486]  I call on the honest men of Egypt and the Arabs of all Muslim nations to stand as one man with one heart in the face of attempts to destabilize a country that is the forefront of Arab and Muslim history, he added.
[02:35:34.846 --> 02:35:38.429]  Saudi Arabia was close ally with former President Hazem Mubarak.
[02:35:38.469 --> 02:35:41.291]  Historically had a different relationship with the Muslim Brotherhood.
[02:35:41.331 --> 02:35:46.995]  It pledged five billion to aid Egypt after Mohammed Morsi, the Brotherhood, was ousted from the presidency last month.
[02:35:47.436 --> 02:35:50.258]  And that just further proves their siding
[02:35:52.344 --> 02:35:53.705]  against Obama.
[02:35:53.925 --> 02:36:01.969]  And let me tell you, there's big splits in the Pentagon, big splits in even the CFR.
[02:36:02.189 --> 02:36:04.571]  I mean, you see them out there saying, this is crazy.
[02:36:05.131 --> 02:36:11.495]  I mean, we do crazy stuff, but I mean, we're going to put basically Al-Qaeda in charge and the Egyptian military.
[02:36:11.595 --> 02:36:17.098]  I never support military mowing down people, but when our news says... I saw this last time on CNN.
[02:36:17.138 --> 02:36:18.678]  I was walking through the coffee room about nine at night.
[02:36:18.699 --> 02:36:19.019]  They were like,
[02:36:19.739 --> 02:36:22.881]  Yes, protesters firebombed and shot the military.
[02:36:23.361 --> 02:36:25.522]  That isn't protesters firebombing and shooting.
[02:36:26.123 --> 02:36:29.785]  They call them protesters in Libya and Syria when they're burning down churches.
[02:36:29.825 --> 02:36:32.546]  And now the Egyptian military promises to rebuild Christian churches.
[02:36:33.607 --> 02:36:37.889]  They have been protecting Christians that are being ethically cleansed and they're attacking the military bases.
[02:36:39.070 --> 02:36:41.151]  And you know who's given them weapons and training.
[02:36:44.543 --> 02:36:50.206]  I mean, folks, they want to take every stable pro-America country and bring them down over there.
[02:36:50.726 --> 02:36:51.326]  Why is that?
[02:36:51.887 --> 02:36:57.109]  Or a country that's third-party and neutral, because they want total chaos.
[02:36:57.149 --> 02:36:57.789]  They're globalists.
[02:36:57.829 --> 02:37:00.611]  They are playing all our countries off against each other.
[02:37:00.671 --> 02:37:11.316]  It's called full-spectrum dominance, where the globalists fund the al-Qaeda and the Taliban, who then fund subgroups that don't even know they're funded by the central banks, who then fight U.S.
[02:37:11.356 --> 02:37:11.716]  soldiers.
[02:37:12.691 --> 02:37:13.131]  So the U.S.
[02:37:13.151 --> 02:37:19.836]  soldiers have an excuse to be there, so the opium can be grown, so the no-bid contracts can be given by the trillions.
[02:37:20.116 --> 02:37:21.156]  This is the plan!
[02:37:21.176 --> 02:37:26.220]  Remember the guy 15 years ago in New York got caught?
[02:37:27.260 --> 02:37:33.344]  Hundreds of windshields for years got knocked out every night with a ball-peen hammer, and the police detective finally noticed.
[02:37:33.364 --> 02:37:34.045]  He looked this up.
[02:37:34.725 --> 02:37:41.890]  Billboards everywhere for inexpensive windshield repair that just happened to be the perfect type for what was happening with the ball-peen.
[02:37:43.220 --> 02:37:48.005]  The spot windshield crack repair and they staked out and they caught the guy knocking windows out.
[02:37:48.105 --> 02:37:52.269]  The owner at night would go out in just an hour and bust windshields.
[02:37:52.309 --> 02:37:53.149]  That's the new world order.
[02:37:53.390 --> 02:37:54.150]  Busting windshields.
[02:37:54.170 --> 02:37:55.812]  La la la la la la la la.
[02:37:56.132 --> 02:37:57.033]  Totally amoral.
[02:37:57.333 --> 02:37:59.235]  Playing all sides scientifically.
[02:38:00.436 --> 02:38:04.820]  Might as well be Borg landing from the planet Snoopy or something doing this.
[02:38:06.265 --> 02:38:10.087]  I mean the hypothetical folks for the New York Times says I believe there's a planet Snoopy in the border going to land.
[02:38:10.588 --> 02:38:19.372]  Alright, now shifting gears to give you an example of how the establishment has turned food into something entirely different.
[02:38:19.392 --> 02:38:21.153]  I want to show you just so you know the history of this.
[02:38:22.234 --> 02:38:23.254]  What's in fast food?
[02:38:23.314 --> 02:38:26.536]  What's in the non-chicken half of the McNugget oven compost?
[02:38:27.574 --> 02:38:28.514]  Here's a London Guardian.
[02:38:28.895 --> 02:38:31.016]  Ten gross ingredients you didn't know were in your food.
[02:38:31.856 --> 02:38:43.241]  Chicken McNuggets from McDonald's have a breakdown of silicone, or flat-out silicone, silly putty, and breast implant filler in it.
[02:38:43.541 --> 02:38:46.663]  I mean, ladies and gentlemen, you cannot make this up.
[02:38:46.703 --> 02:38:53.866]  Well, Mike Adams of the Health Ranger Report, of course, at NaturalNews.com, right here in Central Texas with us,
[02:38:55.683 --> 02:38:58.145]  He always is hiring outside labs to do tests.
[02:38:58.165 --> 02:39:00.607]  Well, they've now set up their own labs, and they've brought in their own people.
[02:39:01.327 --> 02:39:04.649]  And he's got a factory outside town, puts out his great products and everything.
[02:39:05.150 --> 02:39:09.032]  And we've got a video up on InfoWars.com that shows what's in it.
[02:39:09.693 --> 02:39:12.315]  And folks, this makes the pink slime look nutritious.
[02:39:13.896 --> 02:39:18.780]  And he joins us now to give us the first big interview breaking this down.
[02:39:19.580 --> 02:39:24.284]  Mike Adams, you described this in your text to me this morning as more Gellons-like materials.
[02:39:24.404 --> 02:39:25.405]  What is going on, sir?
[02:39:26.260 --> 02:39:27.721]  Hi Alex, thanks for having me on.
[02:39:27.781 --> 02:39:33.324]  Yeah, we just launched the Natural News Forensic Food Laboratory and this is our first research project.
[02:39:33.804 --> 02:39:40.288]  You may have noticed that I haven't been covering politics as much lately because I've been in the lab and we are taking a really close look at foods.
[02:39:40.328 --> 02:39:42.329]  We started with chicken McNuggets and
[02:39:43.589 --> 02:39:49.553]  So we have a really high-end, it's like a $100,000 microscope that we have access to now as part of this lab.
[02:39:50.233 --> 02:39:55.457]  It's a 3D modeling digital microscope and we're able to look very closely at chicken McNuggets.
[02:39:56.117 --> 02:39:59.539]  And if you do that, you find some shocking things.
[02:39:59.619 --> 02:40:06.623]  We found mysterious fibers that resemble Morgellons or resemble some kind of hairs.
[02:40:08.084 --> 02:40:13.987]  Or resemble even algae, or one thing looks like an egg-shaped structure with a tail.
[02:40:14.947 --> 02:40:21.791]  I don't know exactly what these are that someone else who's maybe an expert in this realm would be able to tell us.
[02:40:21.811 --> 02:40:25.953]  Maybe proteins forming ring structures, because they reconstituted them.
[02:40:26.793 --> 02:40:32.215]  I'm telling you, but the thing is, Alex, I did not find anything that, to me, looked like chicken.
[02:40:32.756 --> 02:40:42.020]  So, it's a chicken McNugget, and you would expect to find things that look like chicken meat fibers or strands of meat tissue.
[02:40:42.740 --> 02:40:48.743]  I personally, after hours and hours of looking at multiple chicken McNuggets, I did not find anything that looked like chicken.
[02:40:49.600 --> 02:40:51.181]  I found weird alien shapes.
[02:40:51.241 --> 02:40:55.043]  I found like transparent, it looks like silicone to me.
[02:40:55.063 --> 02:40:57.844]  I found gel-like structures.
[02:40:58.524 --> 02:41:03.126]  I found, you know, these weird fibers and things that look like hair of some kind.
[02:41:03.887 --> 02:41:04.767]  It freaked me out.
[02:41:05.548 --> 02:41:07.589]  I literally almost puked on the microscope.
[02:41:07.649 --> 02:41:09.209]  It was that bizarre.
[02:41:10.090 --> 02:41:12.171]  And Alex, we're just getting started.
