[00:00:00.009 --> 00:00:01.489]  Alex Jones Broadcasting Network.
[02:45:33.440 --> 02:45:38.242]  Even though they failed and midterm elections are coming up, they're not going to give up.
[02:45:38.802 --> 02:45:39.262]  They might.
[02:45:39.963 --> 02:45:44.464]  If they stage another false flag, and I really think that Sandy Hook has the earmarks.
[02:45:44.945 --> 02:45:47.365]  We don't know exactly what happened, but we know there was a stand down.
[02:45:48.166 --> 02:45:51.047]  The Aurora shooting is absolutely mind control.
[02:45:51.067 --> 02:45:51.047]  100%.
[02:45:51.087 --> 02:45:51.807]  No debate.
[02:45:55.419 --> 02:45:56.299]  Signed, sealed, delivered.
[02:45:56.319 --> 02:45:57.299]  So's the Boston bombing.
[02:45:57.580 --> 02:45:58.840]  We've already hashed over all that.
[02:46:00.480 --> 02:46:05.961]  They could go with a nuke of a major city or a bioweapon release, or they could shoot up a mall and kill 200 people.
[02:46:07.042 --> 02:46:13.823]  Have a team go in, lock down a mall, systematically with a, it'll be a foreign mercenary team.
[02:46:13.843 --> 02:46:17.544]  It's just hard to get people that'll actually do that because they know whoever does that's going to be killed later.
[02:46:18.184 --> 02:46:21.045]  But they do have some teams that, that, that they may be able to get teams that'll do it.
[02:46:22.458 --> 02:46:31.280]  And then they'll have guys tied up in a storage room, three patriots, three gun owners, guys they've set up, guys that they thought were joining a militia.
[02:46:31.700 --> 02:46:35.521]  It'll be guys that think, this is how they work, I'm not saying this will happen, this is a scenario.
[02:46:36.261 --> 02:46:37.902]  It'll be guys that think they're joining a militia.
[02:46:38.622 --> 02:46:40.082]  It'll be three vets, four vets.
[02:46:41.183 --> 02:46:46.344]  And they'll think they're going to meetings and for militia training in case America collapses to maintain order.
[02:46:49.946 --> 02:46:57.428]  These guys will be people that don't have a lot of family, so they can grab them, drug them up for a few weeks to get them electroshocked and drugged so they know who they are.
[02:46:57.909 --> 02:47:06.531]  Just so they're confused and can't defend themselves, they'll be kept, after the brainwashing, in a coma state until the day of the event.
[02:47:07.132 --> 02:47:13.354]  And then at midnight, they'll roll into the storage area at a front company in a mall or a business area they control.
[02:47:14.654 --> 02:47:16.715]  It'll be about a five to ten man team that does it.
[02:47:16.795 --> 02:47:17.675]  This is how they operate.
[02:47:19.073 --> 02:47:24.516]  They'll have the guys drugged up, the patsies they're going to drug, and who they've drugged and who they're going to blame.
[02:47:25.757 --> 02:47:27.838]  And then they'll go lock things down.
[02:47:27.858 --> 02:47:31.381]  They'll even have a drill in case they get caught to tell the cops it's part of a drill.
[02:47:31.401 --> 02:47:35.323]  And if the cops get wise, they'll just kill those cops and run the operation early.
[02:47:35.883 --> 02:47:37.444]  And then they'll shoot a couple hundred people.
[02:47:37.484 --> 02:47:38.745]  They want a big number.
[02:47:39.606 --> 02:47:42.708]  And then it'll all be coincided with the guys wearing off from the drugs.
[02:47:43.763 --> 02:47:54.675]  And then they'll have inside people, inside the department they choose, who will go in and shoot up and wound the guys that are drugged up, so that'll be the cover in the hospital for why these guys can't talk.
[02:47:54.995 --> 02:47:57.958]  And then in a couple days, they'll come out of the drugs not knowing who they are.
[02:47:58.219 --> 02:47:59.220]  That's how they run operations.
[02:47:59.820 --> 02:48:01.222]  And that's how they did the Boston bombing.
[02:48:03.404 --> 02:48:04.845]  I mean, those guys weren't drugged up.
[02:48:04.885 --> 02:48:15.433]  They were CIA guys that they thought were going to actually get to work for the agency who were sent in as playboy wannabe idiots to infiltrate and promote Al-Qaeda groups in Chechnya.
[02:48:15.713 --> 02:48:16.353]  That was confirmed.
[02:48:16.373 --> 02:48:17.794]  We know the State Department groups that funded it.
[02:48:18.255 --> 02:48:21.837]  The younger brother was just a tag follower with his arrogant, narcissistic brother.
[02:48:23.699 --> 02:48:25.920]  And, I mean, we know that.
[02:48:26.421 --> 02:48:27.982]  And then they were part of the drill
[02:48:29.844 --> 02:48:32.545]  Part of the simulation drill, and then we're told to go stand down.
[02:48:32.565 --> 02:48:38.027]  Then they figured out they were going to be set up when they saw their pictures on the news, because they got wise enough to figure out what was happening.
[02:48:38.967 --> 02:48:46.550]  That's why they had to kill both of them, but one of them still lived, so they had to do the tracheotomy to shut him up, but he's now pled not guilty, so that causes him a problem.
[02:48:46.850 --> 02:48:50.371]  Before they death-threatened the family, the family spoke out and said, indeed, they were set up.
[02:48:51.431 --> 02:49:00.197]  And they had a whole other network of Chechen anti-Islamicists who wanted money and be playboys, just like other grips that they programmed.
[02:49:00.217 --> 02:49:06.862]  I'm sorry, I've kind of gone off the deep end today into a bunch of different areas, but that's the type of stuff that they're going to do in the new year.
[02:49:13.709 --> 02:49:15.169]  Oh, a new bombing!
[02:49:15.930 --> 02:49:23.412]  So, Saudi Arabia is definitely going ahead with ruining the Olympics for Russia, which will cost them tens of billions of dollars.
[02:49:27.053 --> 02:49:33.475]  Novostok reports one person was killed and two injured in a roadside bombing in Russia's North Caucasus Republic of Dagestan.
[02:49:34.522 --> 02:49:40.907]  Late Monday, a police spokesman said an improvised explosive device went off as a traffic police car was driving by.
[02:49:40.947 --> 02:49:45.411]  Two officers in the car were injured and a passerby was killed, the spokesman said.
[02:49:46.332 --> 02:49:58.522]  An Islamist insurgency once confirmed largely that Chechnya has spread across North Caucasus in recent years with attacks on security forces, police and civilians reportedly almost daily in nearby republics of Dagestan.
[02:49:59.042 --> 02:50:00.364]  Again, that's where they're having the Olympics.
[02:50:01.224 --> 02:50:05.225]  And that's very close to the area in Russia where they just had all the attacks.
[02:50:05.265 --> 02:50:06.646]  So, it's on folks!
[02:50:08.566 --> 02:50:08.967]  It's on.
[02:50:12.588 --> 02:50:14.148]  Here's what I wanted to report to you.
[02:50:14.228 --> 02:50:18.710]  Chinese icebreaker turns back from Antarctic rescue mission.
[02:50:18.770 --> 02:50:21.591]  One of the biggest and most powerful icebreakers known.
[02:50:21.611 --> 02:50:23.831]  A modern design.
[02:50:24.412 --> 02:50:28.913]  Chinese ship trying to reach a trapped expedition vessel in Antarctica has turned back.
[02:50:32.782 --> 02:50:34.843]  So both the North and South Pole are just massive.
[02:50:37.225 --> 02:50:46.812]  The icebreaker, the Zoolong, or Snow Dragon, is just six nautical miles away from the Russian flag vessel when the captain decided the ship could not get any closer.
[02:50:46.832 --> 02:50:50.875]  And there's another icebreaker I've got that's actually stuck as well, trying to get to them.
[02:50:52.116 --> 02:50:57.359]  And so now they're going to try to use an airlift to evacuate them from the stranded, frozen Antarctic ship.
[02:50:57.660 --> 02:51:02.123]  So the North and South Poles are record sizes, but it was all going to be melted, according to Al Gore.
[02:51:03.203 --> 02:51:08.264]  To thank you for being a loyal listener, we have a limited time freebie offer for you.
[02:51:08.924 --> 02:51:16.486]  Claim your free heirloom tomato seeds, just pay shipping, right now at 123freeseeds.com.
[02:51:17.266 --> 02:51:19.106]  These aren't ordinary seeds.
[02:51:19.586 --> 02:51:28.408]  These are heirloom, non-genetically modified, super seeds that are open pollinated and can be grown, harvested, and replanted endlessly.
[02:51:29.068 --> 02:51:34.190]  These survival seeds are actually more valuable than gold in a crisis.
[02:51:35.030 --> 02:51:47.034]  Go to 123freeseeds.com and you can get an airtight storage packet of 150 super seeds free while supplies last to say thank you for being a loyal listener.
[02:51:47.714 --> 02:51:49.294]  First come, first served.
[02:51:49.695 --> 02:51:50.595]  Just cover shipping.
[02:51:51.235 --> 02:51:57.563]  Go to 123freeseeds.com now to see if your free heirloom seeds are still available.
[02:51:57.964 --> 02:51:58.745]  That's 123freeseeds.com.
[02:52:02.407 --> 02:52:05.870]  It's been said, those who control the food, control the people.
[02:52:06.070 --> 02:52:09.773]  Are you concerned about GMO foods making you sick and affecting your mind?
[02:52:09.893 --> 02:52:15.838]  Many people suffer from lack of energy, insomnia, loss of stamina, weight gain, and the inability to think clearly.
[02:52:16.079 --> 02:52:26.167]  Genetically modified crops, processed foods, and toxic chemicals can compromise your health and are silently destroying your digestive system, which accounts for 80% of your immune system.
[02:52:26.307 --> 02:52:30.751]  Take back control of your health with Pro-EM1 probiotic from Terragonics.
[02:52:30.951 --> 02:52:40.953]  Pro-EM1 probiotic helps protect your body against irritable bowel syndrome, constipation, Crohn's disease, celiac disease, diabetes, the common cold, and much more.
[02:52:41.093 --> 02:52:45.434]  And including a powerful probiotic like Pro-EM1 is part of your daily routine.
[02:52:45.514 --> 02:52:52.596]  Put you back in control and prevent you from becoming a mindless zombie manipulated by the pharmaceutical and GMO agendas.
[02:52:52.816 --> 02:52:58.639]  Call Terragonics at 866-369-3678 or visit Terragonics.com.
[02:52:58.979 --> 02:53:01.641]  T-E-R-A-G-A-N-I-X dot com.
[02:53:02.481 --> 02:53:08.865]  By now you may know that a Bitcoin is the first decentralized currency that's easily transferred from person to person over the internet.
[02:53:09.185 --> 02:53:10.066]  No bank needed.
[02:53:10.326 --> 02:53:13.948]  This means lower fees and accounts can never be frozen, limited, or closed.
[02:53:14.208 --> 02:53:17.710]  Plus, a large number of businesses and merchants already accept Bitcoins.
[02:53:18.090 --> 02:53:18.390]  I think?
[02:53:36.346 --> 02:53:37.366]  Just like you.
[02:53:37.586 --> 02:53:43.448]  To get started, join us at cloudhashing.com and you will start mining bitcoins right away and get paid daily.
[02:53:43.608 --> 02:53:44.508]  You heard correctly.
[02:53:44.768 --> 02:53:47.029]  You will receive payments every single day.
[02:53:47.289 --> 02:53:48.089]  And the best part?
[02:53:48.269 --> 02:53:51.570]  You do not need a computer or need any experience in mining bitcoins.
[02:53:51.790 --> 02:53:53.331]  It's perfect for everyone.
[02:53:53.571 --> 02:53:57.792]  Learn more at cloudhashing.com, just like it sounds, cloudhashing.com.
[02:53:58.072 --> 02:54:00.713]  Start making money today at cloudhashing.com.
[02:54:07.156 --> 02:54:09.237]  You're gonna see evil come out in the open in 2014.
[02:54:10.858 --> 02:54:16.160]  And good better come out in the open and resist it at every level by shouting it down and pointing out it's a fraud.
[02:54:16.640 --> 02:54:20.161]  They'll back off, just like going in to support Al-Qaeda in Syria.
[02:54:21.622 --> 02:54:22.302]  At least publicly.
[02:54:23.543 --> 02:54:28.665]  I mean, your voices out there, your support of liberty, your support of independent free speech is so essential.
[02:54:28.685 --> 02:54:36.088]  They're gonna try to pass hate laws that ban speech that is, quote, offensive or hurtful to any group.
[02:54:37.568 --> 02:54:40.468]  Well, you can find people out there that are offended by anything.
[02:54:41.049 --> 02:54:42.869]  And that's why you see the media putting this image out.
[02:54:42.889 --> 02:54:47.610]  But you'll see the power of the kleptocratic media wane.
[02:54:48.130 --> 02:54:53.051]  But with their target, captured, kept audience, you'll see them get even more delusional.
[02:54:53.751 --> 02:54:55.851]  I mean, you can tell when somebody's a big TV head.
[02:54:57.251 --> 02:55:06.953]  I've got so many friends that end up, who have great marriages, their marriages end as soon as their wife starts becoming a big television head.
[02:55:08.898 --> 02:55:11.400]  Because you watch it, it's scientific programming.
[02:55:11.900 --> 02:55:30.594]  Every word they say on sitcoms, dramas, soap operas, movies, is meant to shred the family, is meant to put men down, and is meant to have women just be total narcissistic, arrogant, self-serving creatures that care about nothing but their own personal power and being glamorous.
[02:55:30.974 --> 02:55:34.677]  That's the new feminism, is just being a tyrant.
[02:55:35.771 --> 02:55:39.174]  And dominating your man, not working with them.
[02:55:40.515 --> 02:55:41.816]  And it's just spreading everywhere.
[02:55:41.836 --> 02:55:51.103]  And again, men are buying into the image of men just being childlike, moron, pleasure seekers, who just sit around gibbering mindlessly all day.
[02:55:51.163 --> 02:55:53.405]  So you're seeing the effects of that in 2013 and 2014.
[02:55:53.545 --> 02:55:55.146]  But you'll see CNN, MSNBC continue to race bait.
[02:56:02.359 --> 02:56:03.960]  Continue to push balkanization.
[02:56:04.641 --> 02:56:10.285]  You're just going to see the establishment throw total fits in what they're doing because they can't stop stealing.
[02:56:10.585 --> 02:56:13.327]  And they can't stop their instinct to want to eradicate good.
[02:56:13.647 --> 02:56:14.808]  It's not just they want to dominate.
[02:56:15.068 --> 02:56:16.189]  They don't like goodness.
[02:56:17.870 --> 02:56:19.211]  They've turned themselves over to it.
[02:56:21.772 --> 02:56:22.813]  They're animated by it.
[02:56:22.913 --> 02:56:25.775]  And so you're going to just see madness.
[02:56:26.155 --> 02:56:30.558]  You're going to see mass mental illness and a pouring out of a spirit of evil in 2014.
[02:56:32.708 --> 02:56:37.793]  But you know what the Bible says, when the enemy comes in like a flood, the Spirit of the Lord will lift up a standard against it.
[02:56:38.214 --> 02:56:42.538]  So these are historic times, and I don't want to hear from anybody that you're bored.
[02:56:43.199 --> 02:56:48.024]  I don't want to hear from anybody that, you know, oh my gosh, life's so meaningless.
[02:56:48.484 --> 02:56:55.511]  It's meaningless if you only care about substantive, you know, garbage of trappings of success.
[02:56:56.445 --> 02:56:57.426]  The fake substance.
[02:56:58.066 --> 02:56:58.947]  The fake material.
[02:56:59.508 --> 02:57:07.074]  You've got to care about the real essence of freedom, the engine of all that's good, minus the fake substance of materialism.
[02:57:07.595 --> 02:57:11.198]  Now again, they don't want you to have enough materialism so they can dangle it in front of you and control you.
[02:57:11.518 --> 02:57:14.341]  I want people to materially be satisfied.
[02:57:14.621 --> 02:57:15.282]  You want that.
[02:57:16.863 --> 02:57:18.584]  Because then they can't be as easily controlled.
[02:57:18.625 --> 02:57:23.449]  The problem is, is that in this narcissistic
[02:57:25.063 --> 02:57:31.125]  Decadent, total materialistic society, where that's worshipped, there's never enough.
[02:57:32.585 --> 02:57:39.427]  And that's where all the control freak manifestations come from, as the people that have all the power are totally unhappy.
[02:57:39.987 --> 02:57:42.408]  So if they could just dominate the world, they might be happy.
[02:57:42.948 --> 02:57:47.569]  Or if they could just have the life decision technologies, but they can't let the general public have it, you know, they would be happy.
[02:57:47.689 --> 02:57:48.170]  On and on and on.
[02:57:48.190 --> 02:57:52.631]  I'm gonna do a little bit of overdrive, because folks have been holding patiently, Nick in Pennsylvania,
[02:57:53.911 --> 02:57:59.555]  And then Ryan and James and Nathan and Rod, I'll try to get to all of you to make your points.
[02:57:59.895 --> 02:58:04.638]  We didn't have any guests today, and I tend to run on at the mouth sometimes when I don't have guests.
[02:58:04.658 --> 02:58:08.200]  It's kind of an intermission or rest from my ranting.
[02:58:08.900 --> 02:58:15.564]  But I hope that this has spurred people to think about where we've been in 2013, where we're going in 2014.
[02:58:16.025 --> 02:58:17.626]  And I'm not trying to give you gloom and doom.
[02:58:17.706 --> 02:58:18.946]  We're in this situation.
[02:58:19.667 --> 02:58:21.128]  It's the best of times, worst of times.
[02:58:21.588 --> 02:58:22.709]  But if we're honest,
[02:58:24.395 --> 02:58:29.777]  About where we are as a civilization and as a society, and admit that we're in peril, we can get out of it.
[02:58:31.957 --> 02:58:35.338]  It's like that icebreaker up there with the melted, or down there in the melted Arctic.
[02:58:35.578 --> 02:58:36.078]  Antarctic.
[02:58:36.699 --> 02:58:37.979]  You know, down there in the global warming.
[02:58:38.439 --> 02:58:39.459]  I mean, it's stuck in the ice.
[02:58:39.499 --> 02:58:41.000]  They have to admit they're stuck in the ice.
[02:58:42.040 --> 02:58:44.661]  They have to admit that ManBearPig is completely full of baloney.
[02:58:45.561 --> 02:58:46.961]  Nightly News Tonight, 7 o'clock.
[02:58:47.121 --> 02:58:48.702]  Visit TCNlive.com today.
[02:58:52.276 --> 02:58:56.860]  Why does the United States spend the largest percentage of GDP in the world on healthcare?
[02:58:56.980 --> 02:58:59.963]  Why do we have the highest cancer rates on the planet?
[02:59:00.123 --> 02:59:05.347]  The highest rates of diabetes, autism, and every other major disease.
[02:59:05.667 --> 02:59:07.289]  It all comes down to one thing.
[02:59:07.589 --> 02:59:08.931]  We are what we eat.
[02:59:09.231 --> 02:59:13.576]  Our food is devoid of nutrition and processed with poisons and additives.
[02:59:13.916 --> 02:59:17.900]  Our water is filled with toxic poisons and big pharma runoff.
[02:59:18.141 --> 02:59:20.463]  All of this has been engineered by design.
[02:59:20.683 --> 02:59:26.630]  We can turn the tide against the eugenicist by giving ourselves the nutrients our body desperately needs.
[02:59:26.930 --> 02:59:29.172]  To learn more visit InfoWarsHealth.com
[02:59:29.873 --> 02:59:36.800]  The site is literally packed with audio and video featuring top health professionals who don't bow down to Big Pharma.
[02:59:36.940 --> 02:59:42.745]  The fight against the New World Order starts with you, and you can't stand against the machine of your sick, tired, and obese.
[02:59:42.986 --> 02:59:48.931]  When you visit InfoWarsHealth.com, be sure and check out the catalog with nearly 400 life-changing products.
[02:59:49.171 --> 02:59:51.654]  And get free shipping when you sign up for AutoShip.
[02:59:53.311 --> 02:59:54.473]  Coast to Coast.
[02:59:54.854 --> 02:59:56.176]  Direct from Austin.
[02:59:56.917 --> 03:00:00.103]  You're listening to the Alex Jones Broadcasting Network.
[03:00:07.253 --> 03:00:07.894]  Big Brother.
[03:00:08.574 --> 03:00:09.595]  Mainstream media.
[03:00:10.335 --> 03:00:11.436]  Government cover-ups.
[03:00:12.097 --> 03:00:12.897]  You want answers?
[03:00:13.678 --> 03:00:14.578]  Well, so does he.
[03:00:15.219 --> 03:00:18.861]  He's Alex Jones on the GCN Radio Network.
[03:00:19.402 --> 03:00:23.465]  And now, live from Austin, Texas, Alex Jones.
[03:00:26.367 --> 03:00:31.171]  2013 was the year the world began to wake up to the fact that all was not as it seemed.
[03:00:31.751 --> 03:00:35.935]  That we were living in a facade, a matrix-like fraud.
[03:00:36.535 --> 03:00:47.303]  2014 will be the year people wake up to the fact that the facade hides a military-designed mind-control program to literally destroy humanity as we know it.
[03:00:48.324 --> 03:00:51.867]  The question is, will the general population have the will
[03:00:53.646 --> 03:00:56.267]  To admit that that's indeed happening.
[03:00:56.807 --> 03:00:57.608]  2014 is so critical.
[03:00:58.588 --> 03:00:59.929]  Let's talk to Nick in Pennsylvania.
[03:00:59.949 --> 03:01:00.829]  Thanks for calling, go ahead.
[03:01:02.970 --> 03:01:04.451]  Alex, how you doing my friend?
[03:01:04.471 --> 03:01:07.012]  Pretty good brother, thanks for calling.
[03:01:07.052 --> 03:01:08.112]  You're welcome.
[03:01:08.712 --> 03:01:13.214]  One thing I wanted to say is evil wins when good does nothing.
[03:01:13.374 --> 03:01:14.415]  We gotta fight this stuff.
[03:01:15.472 --> 03:01:16.973]  Yeah, but I mean, I like to watch football.
[03:01:17.013 --> 03:01:18.013]  That's where I see fighting.
[03:01:19.013 --> 03:01:19.853]  I'm concerned about that.
[03:01:19.893 --> 03:01:23.735]  I don't care if they're taking kids for no reason and putting them on 7-8 drugs and killing them.
[03:01:23.755 --> 03:01:26.976]  I mean, so what if they're doing pesticide tests on little black kids in New York?
[03:01:27.036 --> 03:01:29.357]  I mean, it's racist if you don't want to kill the black kids.
[03:01:30.877 --> 03:01:32.118]  Let me tell you something, Alex.
[03:01:32.138 --> 03:01:35.079]  My country means more to me than a football game.
[03:01:35.399 --> 03:01:37.719]  The people have got to get their heads out of the sand.
[03:01:38.200 --> 03:01:43.321]  I mean, I watched your video, your DVD, Endgame.
[03:01:43.341 --> 03:01:44.162]  Let me tell you something.
[03:01:44.182 --> 03:01:45.142]  It's fantastic.
[03:01:45.785 --> 03:01:47.909]  I watched it over and over again and you're right.
[03:01:48.209 --> 03:01:50.213]  This is being done through incrementalism.
[03:01:59.071 --> 03:02:01.713]  Absolutely it has happened, and you were right.
[03:02:01.993 --> 03:02:03.734]  You hit the nail right on the head.
[03:02:04.074 --> 03:02:06.395]  This is being done through incrementalism.
[03:02:06.795 --> 03:02:10.257]  It's getting people to think, oh, it's okay to spy on you.
[03:02:10.277 --> 03:02:11.318]  We're being protected.
[03:02:11.638 --> 03:02:12.919]  No, it's not okay.
[03:02:12.939 --> 03:02:18.202]  The government does not have a right to put us under a microscope and look at us like a disease.
[03:02:18.302 --> 03:02:22.744]  We have the right to freedom and privacy in this country, and it makes me sick, Alex.
[03:02:22.804 --> 03:02:23.725]  I'm tired of this.
[03:02:25.205 --> 03:02:26.327]  You said it beautifully, brother.
[03:02:26.347 --> 03:02:26.928]  God bless you.
[03:02:26.948 --> 03:02:29.352]  What do you think is coming up in 2014?
[03:02:30.153 --> 03:02:31.055]  Well, you know what?
[03:02:31.095 --> 03:02:34.461]  In 2014, Alex, this is what I'm praying for.
[03:02:34.801 --> 03:02:37.005]  The good people have got to come together.
[03:02:37.561 --> 03:02:42.366]  I intend on being by your side 100% and prayfully vice versa.
[03:02:42.747 --> 03:02:44.869]  I'm hoping to be on your show more often.
[03:02:45.169 --> 03:02:47.852]  I'm hoping to tell you what's going on here in Philly.
[03:02:47.932 --> 03:02:48.753]  It's a disgrace.
[03:02:49.153 --> 03:02:49.814]  I see U.S.
[03:02:49.914 --> 03:02:53.898]  military aircraft flying around the city of Philadelphia 24-7.
[03:02:54.298 --> 03:02:57.682]  There's frequency weapons that are out there.
[03:02:57.962 --> 03:02:59.584]  Incidentally, how's your uncle doing?
[03:03:01.216 --> 03:03:12.380]  He's, by the grace of God, he's still not cognitively there, but he's getting better and getting more responsive, and they're doing brain scans and stuff today, but he didn't die, and that's a big blessing.
[03:03:13.300 --> 03:03:24.664]  Well, I want to let you know I am praying for your uncle every single day, and, you know, like I said, I hope they do that fungus test, because I've been doing research, and there's a fungus called
[03:03:25.314 --> 03:03:26.234]  Aspergillus.
[03:03:26.454 --> 03:03:29.775]  A-S-P-E-R-G-I-L-L-I-S.
[03:03:29.815 --> 03:03:31.115]  That attacks the lungs.
[03:03:31.615 --> 03:03:35.536]  It can also attack the lining of your brain that causes meningitis.
[03:03:36.277 --> 03:03:40.277]  And, you know, I'm not saying that's what it is, but there is a possibility.
[03:03:41.378 --> 03:03:42.818]  They need to do more focus.
[03:03:43.038 --> 03:03:43.738]  No, I hear you.
[03:03:44.038 --> 03:03:44.618]  I hear you, brother.
[03:03:44.678 --> 03:03:45.899]  I'm going to jump.
[03:03:45.939 --> 03:03:46.619]  Thank you so much.
[03:03:48.210 --> 03:03:49.110]  We're going to go to break.
[03:03:49.150 --> 03:03:50.631]  I'm going to continue doing some overdrive.
[03:03:50.651 --> 03:03:52.751]  There's a 12-minute segment coming up so I can get to everybody.
[03:03:53.791 --> 03:03:55.552]  Breaking down the major trends of 2013.
[03:03:55.692 --> 03:03:57.892]  I appreciate everybody holding.
[03:03:58.392 --> 03:03:59.812]  Let's just get Ryan's call started.
[03:03:59.852 --> 03:04:00.953]  Ryan, what are you calling about?
[03:04:00.973 --> 03:04:04.633]  Hi there, Alex.
[03:04:04.654 --> 03:04:05.194]  Do you hear me?
[03:04:05.534 --> 03:04:05.914]  Yeah, I do.
[03:04:05.934 --> 03:04:10.975]  Yeah, I was just calling about something that I didn't hear anybody touch on yet.
[03:04:11.275 --> 03:04:16.076]  It was actually the false flag nuclear attack down there in South Carolina.
[03:04:17.242 --> 03:04:27.808]  Yeah, that is the year they fired a bunch of nuke generals right after we were told by our high-level source that they transferred secret nukes out of Dyess Air Force Base, West Texas, yes.
[03:04:27.828 --> 03:04:30.169]  That's what I was calling about, yeah.
[03:04:30.229 --> 03:04:39.274]  I just kind of followed up on that and found out there was a 4.5 earthquake off the coast about 620 miles, supposedly detonated underwater, so...
[03:04:40.658 --> 03:04:41.859]  Yeah, that was pretty key.
[03:04:42.139 --> 03:04:43.240]  I wanted to touch on that.
[03:04:43.821 --> 03:04:54.370]  Well, Lindsey Graham, hours after we reported it, gave a speech and the Associated Press carried it saying that they were looking at that harbor being nuked and then an earthquake happens and some have said it was a nuke.
[03:04:54.450 --> 03:04:54.850]  I don't know.
[03:04:55.351 --> 03:04:56.332]  I appreciate your call.
[03:04:56.352 --> 03:05:01.416]  We're going to go to Rod, James, Nathan and others straight ahead on the other side of this ship.
[03:05:02.819 --> 03:05:08.563]  The Genesis Communications Network is one of America's premier broadcasters of captivating talk radio.
[03:05:08.783 --> 03:05:09.944]  We thank you for listening.
[03:05:10.164 --> 03:05:15.428]  Now, just imagine, there are thousands of people who are just as passionate about radio as you are.
[03:05:15.548 --> 03:05:19.711]  But what you may not realize is how easy and affordable it is to advertise with us.
[03:05:19.951 --> 03:05:24.274]  Radio commercials for your business could be heard on hundreds of radio stations across the U.S.
[03:05:24.474 --> 03:05:25.054]  every day.
[03:05:25.515 --> 03:05:30.138]  We can help you by creating an effective radio advertising campaign for your company.
[03:05:30.578 --> 03:05:39.165]  From script writing to producing your commercial, just like the one you're listening to right now, no other network provides the level of customer service we do.
[03:05:39.365 --> 03:05:43.048]  When it comes to radio advertising, we are your one-stop shop.
[03:05:43.269 --> 03:05:46.691]  And no matter how big or small your business is, we can help.
[03:05:47.232 --> 03:05:57.080]  Email us at advertise at gcnlive.com, and an experienced advertising executive will help you take the first step towards driving more customers to your business or website.
[03:05:57.300 --> 03:05:59.002]  Advertise at gcnlive.com.
[03:05:59.682 --> 03:06:01.743]  Easy, affordable, effective.
[03:06:01.763 --> 03:06:07.967]  To thank you for being a loyal listener, we have a limited time freebie offer for you.
[03:06:08.628 --> 03:06:16.192]  Claim your free heirloom tomato seeds, just pay shipping, right now at 123freeseeds.com.
[03:06:16.973 --> 03:06:18.814]  These aren't ordinary seeds.
[03:06:19.294 --> 03:06:28.120]  These are heirloom, non-genetically modified, super seeds that are open pollinated and can be grown, harvested, and replanted endlessly.
[03:06:28.760 --> 03:06:33.882]  These survival seeds are actually more valuable than gold in a crisis.
[03:06:34.722 --> 03:06:46.727]  Go to 123freeseeds.com and you can get an airtight storage packet of 150 super seeds free while supplies last to say thank you for being a loyal listener.
[03:06:47.407 --> 03:06:48.987]  First come, first served.
[03:06:49.387 --> 03:06:50.288]  Just cover shipping.
[03:06:50.928 --> 03:06:57.258]  Go to 123freeseeds.com now to see if your free heirloom seeds are still available.
[03:06:57.659 --> 03:06:58.440]  That's 123freeseeds.com.
[03:07:02.133 --> 03:07:02.953]  The facts are in.
[03:07:03.153 --> 03:07:04.274]  The studies are legion.
[03:07:04.554 --> 03:07:11.936]  Sodium fluoride and other toxic members of the fluoride family are devastating the health and cognitive ability of the American people.
[03:07:12.056 --> 03:07:15.517]  So why are the social engineers adding it to the water?
[03:07:15.897 --> 03:07:16.298]  Simple.
[03:07:16.458 --> 03:07:20.879]  Dumb down the host population that the parasitic technocracy is feeding on.
[03:07:21.179 --> 03:07:26.621]  We may not have been able to get fluoride out of the water supply yet, but we can help to get it out of our bodies.
[03:07:26.901 --> 03:07:32.223]  I am extremely excited to announce the exclusive InfoWars Live Fluoride Shield Formulation.
[03:07:32.423 --> 03:07:42.888]  Fusing six of the best documented ingredients from around the world to help the body remove not just toxic fluoride residues from the body, but a whole host of toxic substances.
[03:07:43.228 --> 03:07:47.449]  Let's take a stand against the globalists by blocking their poisons with Fluoride Shield.
[03:07:47.789 --> 03:07:49.650]  I use Fluoride Shield every day.
[03:07:49.950 --> 03:07:55.272]  Secure your Fluoride Shield and other pioneering formulations at InfoWarsLife.com today.
[03:07:55.512 --> 03:07:59.753]  Let's start cleansing our bodies now and support the InfoWar at the same time.
[03:07:59.913 --> 03:08:01.374]  That's InfoWarsLife.com.
[03:08:07.273 --> 03:08:07.893]  Big Brother.
[03:08:08.574 --> 03:08:09.614]  Mainstream media.
[03:08:10.355 --> 03:08:11.436]  Government cover-ups.
[03:08:12.096 --> 03:08:12.916]  You want answers?
[03:08:13.677 --> 03:08:14.577]  Well, so does he.
[03:08:15.238 --> 03:08:18.840]  He's Alex Jones on the GCN Radio Network.
[03:08:19.440 --> 03:08:23.523]  And now, live from Austin, Texas, Alex Jones.
[03:08:26.645 --> 03:08:27.866]  Alright, we're in overdrive.
[03:08:27.886 --> 03:08:31.548]  Nightly News will be original, live tonight, 7 o'clock central.
[03:08:34.944 --> 03:08:36.205]  Or taped to Airstream.
[03:08:36.245 --> 03:08:38.306]  I'm not sure how they're doing it tonight.
[03:08:38.326 --> 03:08:39.046]  7 o'clock Central.
[03:08:39.106 --> 03:08:40.387]  PrisonPlanet.TV.
[03:08:40.927 --> 03:08:42.167]  I'm gonna go right back to your calls.
