[00:00:00.230 --> 00:00:00.331]  Okay.
[03:00:19.798 --> 03:00:23.981]  Metaphysical here in the next two segments before the next host takes over.
[03:00:23.981 --> 03:00:25.502]  What is spiritually happening?
[03:00:25.502 --> 03:00:27.603]  Let's go down the rabbit hole from your deep research.
[03:00:27.603 --> 03:00:34.007]  You're a great investigative journalist for decades, an author, a filmmaker, a great artist.
[03:00:34.007 --> 03:00:35.888]  I mean, you're an amazing guy.
[03:00:35.888 --> 03:00:36.709]  Everybody can see that.
[03:00:36.709 --> 03:00:38.430]  We know that.
[03:00:38.430 --> 03:00:39.571]  The cosmology.
[03:00:39.571 --> 03:00:41.292]  I'm brought up a Christian.
[03:00:41.292 --> 03:00:42.413]  I have spiritual experiences.
[03:00:42.413 --> 03:00:43.193]  I know there's good and evil.
[03:00:43.193 --> 03:00:45.134]  I'm kind of, you know, the church, whatever.
[03:00:45.134 --> 03:00:46.455]  But then I get higher level.
[03:00:46.455 --> 03:00:47.656]  The globalists try to buy me off.
[03:00:50.669 --> 03:00:54.332]  At least the way they see their perspective is real, like this template's real.
[03:00:54.332 --> 03:00:55.473]  What is it though?
[03:00:55.473 --> 03:00:57.094]  What's happening on the planet?
[03:00:57.094 --> 03:00:58.174]  Who are they?
[03:00:58.174 --> 03:01:00.396]  What are they trying to stop us from realizing?
[03:01:00.396 --> 03:01:02.317]  Let's really get to the deep secrets here.
[03:01:02.317 --> 03:01:13.065]  At the bottom of your soul, at the top of your focus, who you are, what is, you're the imprint of the universe in your conscious, sentient mind.
[03:01:13.065 --> 03:01:16.628]  What is this?
[03:01:16.628 --> 03:01:16.868]  Wow.
[03:01:19.363 --> 03:01:23.664]  You know, I have to start off in a very simple way.
[03:01:23.664 --> 03:01:26.625]  People know what the right thing to do is.
[03:01:26.625 --> 03:01:31.166]  You don't have to show them or condition them.
[03:01:31.166 --> 03:01:35.226]  They know inside what's right and what's wrong.
[03:01:35.226 --> 03:01:39.107]  And this is not just a little petty little thing that we're talking about.
[03:01:39.107 --> 03:01:44.929]  You can go out as big as you want to on this into the entire universe, right?
[03:01:44.929 --> 03:01:45.589]  To know that
[03:01:47.970 --> 03:02:12.336]  When you see something that is so pathologically evil, spiritually evil, that is motivating and animating people to destroy other people, and you can see it, if you just stand there and you do nothing about it consciously, then you become part of them.
[03:02:12.336 --> 03:02:14.276]  So consciousness is right action?
[03:02:14.276 --> 03:02:16.057]  It's choosing God or destruction?
[03:02:17.677 --> 03:02:24.659]  Yeah, it's choosing, just in my own language, the right thing, the spiritually right thing to do.
[03:02:24.659 --> 03:02:27.120]  There is no getting away from the spiritual issue.
[03:02:27.120 --> 03:02:30.361]  So you're saying consciousness is will?
[03:02:30.361 --> 03:02:34.522]  Consciousness is not material.
[03:02:34.522 --> 03:02:40.424]  It's not like saying, well, because I've got this money that I have to have.
[03:02:40.424 --> 03:02:42.325]  I've got a big mansion, a castle.
[03:02:42.325 --> 03:02:45.186]  I killed a million people, but it's okay.
[03:02:45.186 --> 03:02:46.466]  Everyone says I'm powerful.
[03:02:47.369 --> 03:02:47.689]  Right.
[03:02:47.689 --> 03:02:57.956]  And then if somebody comes along and says, well, we can take that away from you unless you keep doing evil things or stand by and let us do them.
[03:02:57.956 --> 03:03:01.938]  And then the guy with the mansion says, hey, do anything you want to.
[03:03:01.938 --> 03:03:04.420]  I mean, look at it on a small scale.
[03:03:04.420 --> 03:03:06.501]  Cosmologically speaking, look at Hollywood.
[03:03:06.892 --> 03:03:18.337]  Look how many cowards there are in Hollywood who would appear on the screen to be the greatest superheroes in the world and so on, but then you approach them on an issue and you say, well, what do you think about this?
[03:03:18.337 --> 03:03:19.718]  Don't you realize that's evil?
[03:03:19.718 --> 03:03:21.779]  And yeah, but I roll over instantly.
[03:03:22.399 --> 03:03:23.400]  I can't say anything.
[03:03:23.400 --> 03:03:24.721]  Why can't you say anything about it?
[03:03:24.721 --> 03:03:27.202]  Because then I'm going to lose my position.
[03:03:27.202 --> 03:03:29.724]  I'll never get work in this town again.
[03:03:29.724 --> 03:03:30.705]  Yeah, so?
[03:03:30.705 --> 03:03:31.525]  So what?
[03:03:31.525 --> 03:03:34.227]  So how do you live with yourself in the meantime?
[03:03:34.227 --> 03:03:45.555]  And of course they have no answer for that, but the answer is drugs, lowering their own consciousness, pretending they're somebody else, making up all kinds of excuses and so on.
[03:03:45.555 --> 03:03:46.656]  Becoming robots.
[03:03:47.597 --> 03:03:48.558]  And that's a cult!
[03:04:18.015 --> 03:04:18.776]  It could be a cult.
[03:04:18.776 --> 03:04:20.257]  It could be gigantic.
[03:04:20.257 --> 03:04:23.039]  It could be a hundred million people and so on.
[03:04:23.039 --> 03:04:27.002]  So, you know, it could be more.
[03:04:27.002 --> 03:04:31.286]  Or it could be five people, but it's the same principle.
[03:04:31.286 --> 03:04:32.947]  We've now reached... I'm not just saying this.
[03:04:32.947 --> 03:04:34.128]  Stay there, John.
[03:04:34.128 --> 03:04:35.529]  We've reached the high plateau here.
[03:04:35.529 --> 03:04:37.631]  This is what it's all about.
[03:04:37.631 --> 03:04:40.133]  You're going to serve somebody like Bob Dylan said.
[03:04:40.133 --> 03:04:40.313]  Really.
[03:04:40.313 --> 03:04:41.494]  Who are you going to serve, folks?
[03:04:41.494 --> 03:04:44.356]  Who are you going to serve?
[03:04:44.356 --> 03:04:45.297]  What cult are you going to join?
[03:04:45.297 --> 03:04:46.218]  You're going to join a cult.
[03:04:47.365 --> 03:04:50.361]  Be advised that there are cults to join.
[03:04:50.361 --> 03:04:51.045]  Or you can join.
[03:04:53.263 --> 03:04:56.926]  It's time to take a new, healthier approach to one of your most basic needs.
[03:04:56.926 --> 03:05:03.991]  The Alexa Pure Pro water filtration system is the same water filter that Alex and the Infowars crew use every day for the purest water possible.
[03:05:03.991 --> 03:05:07.975]  You can start cleaning the toxins from your water for clean, healthy, and delicious drinking water.
[03:05:07.975 --> 03:05:14.960]  Perfect for preppers or anyone concerned with a healthier source of water, the Alexa Pure Pro can remove up to 99.9% of impurities.
[03:05:14.960 --> 03:05:19.263]  This groundbreaking, gravity-fed water filtration system is like no other.
[03:05:19.263 --> 03:05:22.146]  Make sure your water is up to your standards today with the Alexa Pure Pro.
[03:05:22.639 --> 03:05:27.421]  There's a new way to show your support for the InfoWars crew at InfoWarsStore.com.
[03:05:27.421 --> 03:05:32.103]  Now when you buy your favorite products, you can add a donation right at the checkout.
[03:05:32.103 --> 03:05:37.586]  Simply open the donation option and either select a preset amount or enter a custom amount.
[03:05:37.586 --> 03:05:42.868]  With this brand new donation module, donating to support the InfoWars crew has never been easier.
[03:05:42.868 --> 03:05:44.329]  You asked, we delivered.
[03:05:44.329 --> 03:05:47.890]  This easy option gives you the means to donate directly to the cause.
[03:05:47.890 --> 03:05:49.791]  Remember, we're all part of the fight.
[03:05:49.791 --> 03:05:52.132]  InfoWars, brought to you by you.
[03:06:12.185 --> 03:06:19.590]  All right, John Rappaport's our guest, and Dr. Nick Begich, another great patriot, and the great mind's about to take over about where we are as a crossroads.
[03:06:19.590 --> 03:06:35.501]  You know, there are people like Dr. Begich, who's super smart, smarter than I am, and he already knows the endgame, and he's so confident that he's zenned out.
[03:06:36.365 --> 03:06:38.026]  And I can do that too.
[03:06:38.026 --> 03:06:45.109]  I have made the decision, like nuclear fuel rods shoved in, that I'm gonna deal the whole deal.
[03:06:45.109 --> 03:06:46.410]  And that's what I'm doing.
[03:06:46.410 --> 03:06:49.832]  And I appreciate the listeners and viewers keeping us in this position.
[03:06:49.832 --> 03:06:50.692]  John Rappaport's here.
[03:06:50.692 --> 03:06:55.375]  We're talking about the nature of evil, the nature of the world, the nature of where all this is going.
[03:06:55.375 --> 03:06:57.676]  They're not even talking about atheism now.
[03:06:57.676 --> 03:06:59.777]  They're not even talking about all that.
[03:06:59.777 --> 03:07:03.519]  They're just racing past saying computers are God, get rid of humans.
[03:07:05.877 --> 03:07:15.422]  And you're seeing so many people fall away from reality and the spirit, but so many coming towards it.
[03:07:15.422 --> 03:07:18.164]  What is this collision?
[03:07:18.164 --> 03:07:19.104]  What is this event?
[03:07:19.104 --> 03:07:22.606]  What is this time we're in, John Rappaport?
[03:07:22.606 --> 03:07:26.008]  Well, I think that collision is exactly what you're talking about.
[03:07:26.008 --> 03:07:32.652]  It's a collision between the spirit and matter, between the people that are materialists
[03:07:34.195 --> 03:07:35.095]  What can I gain?
[03:07:35.095 --> 03:07:36.796]  What advantage can I have?
[03:07:36.796 --> 03:07:38.357]  How can I get ahead?
[03:07:38.357 --> 03:07:39.418]  And that's all there is.
[03:07:39.418 --> 03:07:40.939]  There isn't anything else.
[03:07:40.939 --> 03:07:41.979]  That's all there is.
[03:07:41.979 --> 03:07:44.781]  And that kind of thing.
[03:07:44.781 --> 03:07:54.526]  And these are people who turn into robots and people who make robots that turn into robots, you know, mechanical, made of flesh, whatever.
[03:07:54.526 --> 03:08:02.150]  And then there are people who see that they have some kind of a spiritual choice to make and a
[03:08:03.211 --> 03:08:09.456]  journey to go on that involves doing what they know is the right thing.
[03:08:09.456 --> 03:08:12.478]  This is what happens when people tune in to you.
[03:08:12.478 --> 03:08:26.428]  Regardless of what you're talking about, regardless of what position you're taking on what issue and whatever and whatever, you push people to figure out, without even trying, what is the right thing to do.
[03:08:27.967 --> 03:08:30.432]  You know, this is what people are hungry for.
[03:08:30.432 --> 03:08:35.924]  Someone who is saying to them, you have to find out what the right thing to do is in your soul.
[03:08:35.924 --> 03:08:38.690]  Because the Satanists don't even want people to know there's a decision.
[03:08:40.017 --> 03:08:40.277]  Right.
[03:08:40.277 --> 03:08:41.318]  There is no decision.
[03:08:41.318 --> 03:08:43.459]  There's only joining up in the big cult.
[03:08:43.459 --> 03:08:48.662]  Oh, that's what the globalists in front of my crew, Rothkopf and many others, they said there's not even a choice!
[03:08:48.662 --> 03:08:49.322]  Oh, money!
[03:08:49.322 --> 03:08:49.742]  Power!
[03:08:49.742 --> 03:08:50.503]  Why wouldn't you?
[03:08:50.503 --> 03:08:58.247]  Because my soul recoils from it, and then the poison that comes out the end of what, when they get power, there's not good stuff coming out of it, John.
[03:08:59.608 --> 03:09:02.710]  No, and that's just the beginning of what you're talking about.
[03:09:02.710 --> 03:09:05.352]  That's sort of like opening the door.
[03:09:05.352 --> 03:09:06.874]  Look, you can join the club.
[03:09:06.874 --> 03:09:08.255]  You can come in.
[03:09:08.255 --> 03:09:12.798]  And then you have all these advantages given to you if you do.
[03:09:12.798 --> 03:09:14.720]  And then you say, oh, that sounds good.
[03:09:14.720 --> 03:09:15.941]  Okay, let's try that.
[03:09:15.941 --> 03:09:22.105]  And then what happens to you actually is you give up your spirit.
[03:09:22.105 --> 03:09:22.946]  Step by step.
[03:09:22.946 --> 03:09:25.108]  Which is all that matters.
[03:09:25.108 --> 03:09:27.049]  Which is all that matters, exactly.
[03:09:27.049 --> 03:09:29.271]  And then you start doing evil things.
[03:09:30.231 --> 03:09:32.772]  And then you say, well, I want to turn around and go back.
[03:09:32.772 --> 03:09:37.134]  And then the fellow cult members say, no, no, no, you can't turn around.
[03:09:37.134 --> 03:09:37.894]  It's too late.
[03:09:37.894 --> 03:09:39.595]  You crossed the threshold.
[03:09:39.595 --> 03:09:41.916]  That's what it means when you join up.
[03:09:41.916 --> 03:09:43.497]  You crossed the threshold.
[03:09:43.497 --> 03:09:45.237]  You're now in this with all of us.
[03:09:45.237 --> 03:09:46.018]  We're all doing this.
[03:09:46.018 --> 03:09:52.381]  You say, well, I didn't know that when I came in, it was going to involve doing evil and letting other people just do evil.
[03:09:52.381 --> 03:09:54.702]  And they say, well, we don't call it evil.
[03:09:54.702 --> 03:09:55.622]  It's actually good.
[03:09:56.218 --> 03:09:59.860]  And we can explain why if you want to, but you can't turn around.
[03:09:59.860 --> 03:10:02.702]  You're now joined to the hip with all of us.
[03:10:02.702 --> 03:10:03.842]  That's right.
[03:10:03.842 --> 03:10:07.144]  And that is what happens to these people.
[03:10:07.144 --> 03:10:13.468]  And then we look at these arch-evil people and we see them for what they are.
[03:10:13.468 --> 03:10:14.808]  They are committed now.
[03:10:14.808 --> 03:10:16.069]  They have to be committed.
[03:10:16.570 --> 03:10:27.877]  To doing evil, not just on a material level now, but on a spiritual level, because they've gone so far they don't see how they can turn back.
[03:10:27.877 --> 03:10:31.279]  You can turn back, but you have to make a stand.
[03:10:31.279 --> 03:10:32.760]  You have to say, no, that's it.
[03:10:32.760 --> 03:10:35.361]  Uh-uh.
[03:10:35.361 --> 03:10:41.585]  Well, where it leads is absolute defilement, when in my experience, being good and virtuous and loving
[03:10:42.930 --> 03:10:45.251]  Like, material things are just tools to be free.
[03:10:45.251 --> 03:10:46.751]  It becomes a joke.
[03:10:46.751 --> 03:10:53.513]  Like worshipping a can of soda, or a... Everything is ethereal.
[03:10:53.513 --> 03:10:54.733]  Everything is thought.
[03:10:54.733 --> 03:10:56.134]  Everything is what you stand for.
[03:10:56.134 --> 03:10:57.694]  Everything is being good.
[03:10:57.694 --> 03:11:01.935]  And they don't even know that, so they wage war against what's honorable.
[03:11:01.935 --> 03:11:07.737]  The man, the woman, the family, the archetype, the program, the original code.
[03:11:07.737 --> 03:11:08.637]  Exactly.
[03:11:08.637 --> 03:11:10.778]  Exactly what happens.
[03:11:10.778 --> 03:11:12.018]  The operation is
[03:11:13.086 --> 03:11:29.461]  To get people to forget that they have a choice, that they know what's right, that they can do what's right, that they have a spirit, and that that is far more important than any momentary... And let's explain this because this is a secret to it all in my view.
[03:11:31.149 --> 03:11:36.992]  The devil, the system tells you, you could be powerful, you could be amazing, you could have all these dreams.
[03:11:36.992 --> 03:11:42.735]  It puts a mirror in front of your face that interdimensionally looks back through your entire potential and forward.
[03:11:42.735 --> 03:11:47.698]  It shows you your soul and says, I will give you your soul if you follow me.
[03:11:47.698 --> 03:11:54.882]  When that great vision it's giving you is the potential you already have, that if you give it to Satan, you lose!
[03:11:54.882 --> 03:11:57.624]  You're already made in the image of God.
[03:11:57.624 --> 03:12:00.065]  You're already divine in God's will.
[03:12:00.325 --> 03:12:14.071]  You already have all this potential and it's tricking you to give it power to control you because you believe that it's given you that vision and that power when God made you that way.
[03:12:14.071 --> 03:12:16.132]  Didn't give it to you, made you.
[03:12:16.132 --> 03:12:16.833]  You're free will.
[03:12:16.833 --> 03:12:17.533]  You're made.
[03:12:18.834 --> 03:12:20.115]  Like, you're there.
[03:12:20.115 --> 03:12:24.159]  You're a made man, you're a made woman, and they're trying to steal that power.
[03:12:24.159 --> 03:12:37.871]  And that's the most frustrating thing, is watching people shine away their birthright and everything they've got to these midget gremlins that are older than us, and they're there and placing themselves in front of our vision.
[03:12:37.871 --> 03:12:38.772]  Exactly.
[03:12:38.772 --> 03:12:40.614]  They want to sell you back to you.
[03:12:41.963 --> 03:12:44.287]  Nothing could be more insane or ridiculous.
[03:12:44.287 --> 03:12:46.951]  Say that again, just the way you just boil it down.
[03:12:46.951 --> 03:12:49.134]  The way they sell you back to you.
[03:12:49.134 --> 03:12:50.636]  Sell you back to you.
[03:12:50.636 --> 03:12:54.182]  Just like, that's what you were saying, in essence.
[03:12:54.182 --> 03:12:56.225]  You see, you don't already have it.
[03:12:56.636 --> 03:13:00.339]  We have it, and we can give it to you, and then you have it.
[03:13:00.339 --> 03:13:02.662]  And you're saying, well, you already have it.
[03:13:02.662 --> 03:13:03.562]  That's right.
[03:13:03.562 --> 03:13:15.053]  So their trick is to convince you that you don't have spirit, power, knowledge of the right thing to do, and a great vision of what you can do in this world and other worlds.
[03:13:15.053 --> 03:13:17.555]  No, you don't have that, they're saying.
[03:13:17.555 --> 03:13:22.340]  But we can sell it to you, we can give it to you, and if you're tricked,
[03:13:23.294 --> 03:13:26.297]  Then you buy it, whereas it's already there.
[03:13:26.297 --> 03:13:27.337]  You already have it.
[03:13:27.337 --> 03:13:28.558]  It's already you.
[03:13:28.558 --> 03:13:29.599]  That's what you are.
[03:13:29.599 --> 03:13:31.801]  There's no way to get out of that.
[03:13:31.801 --> 03:13:34.483]  If you recognize it, that's what you've already got.
[03:13:34.483 --> 03:13:36.165]  So how do we spread that to others?
[03:13:37.944 --> 03:13:44.910]  Well, by one, we keep saying it, saying it over and over again in different ways to wake people up to that fact.
[03:13:44.910 --> 03:14:00.723]  I'm sure that this conversation is waking up more than a few people who are getting... No, I agree, but God is free will, so how do you open yourself up to God, but not to bad stuff and just say, because if people open yourself up to God, I could instantly just...
[03:14:01.263 --> 03:14:03.024]  I think you recognize that you're you.
[03:14:03.024 --> 03:14:03.684]  You're an individual.
[03:14:03.684 --> 03:14:04.765]  You're not existing by virtue of the fact
[03:14:30.191 --> 03:14:34.833]  That you're hooked up to other things and people and so forth.
[03:14:34.833 --> 03:14:37.314]  That's not the source of your existence.
[03:14:37.314 --> 03:14:37.774]  Exactly.
[03:14:37.774 --> 03:14:40.636]  You don't need Facebook, Goldman Sachs.
[03:14:40.636 --> 03:14:42.296]  You need you.
[03:14:42.296 --> 03:14:43.297]  You need you.
[03:14:43.297 --> 03:14:46.818]  If you start there, you're going to go on the path.
[03:14:46.818 --> 03:14:50.460]  There's nothing that's going to stop you because that's where it leads.
[03:14:51.277 --> 03:15:09.448]  It's only when you, just like you said, it's only when you start saying, no, I'm actually, you know, I'm Pepsi-Cola, I'm Coca-Cola, I'm the little, the house, I'm the car, I'm the this, I'm these other people that are robots, and we're all, that's the source of my existence.
[03:15:09.448 --> 03:15:12.850]  You know, then you're a goner.
[03:15:12.850 --> 03:15:16.773]  But if you know that you're you, just you as you are,
[03:15:17.426 --> 03:15:20.349]  Then you can't not go on.
[03:15:20.349 --> 03:15:21.391]  Well, that's it.
[03:15:21.391 --> 03:15:23.934]  I mean, they thought they'd take things away from me.
[03:15:23.934 --> 03:15:25.255]  Those are nothing.
[03:15:25.255 --> 03:15:27.578]  John Rappaport, you've got to come on more than once every six months.
[03:15:27.578 --> 03:15:28.659]  Please come back on next week.
[03:15:28.659 --> 03:15:29.440]  We love you.
[03:15:29.440 --> 03:15:30.301]  NoMoreFakeNews.com.
[03:15:30.301 --> 03:15:31.222]  You're a beautiful soul.
[03:15:31.222 --> 03:15:32.403]  We love you, John.
[03:15:32.403 --> 03:15:33.264]  We love John Rappaport.
[03:15:33.264 --> 03:15:34.766]  Thank you so much.
[03:15:34.766 --> 03:15:35.547]  Thank you, Alex.
[03:15:35.547 --> 03:15:36.248]  Thank you so much.
[03:15:36.991 --> 03:15:38.534]  There's such a quickening now.
[03:15:38.534 --> 03:15:39.856]  We're coming closer to God.
[03:15:39.856 --> 03:15:42.521]  Those that aren't with God are falling to the devil right now.
[03:15:42.521 --> 03:15:45.285]  Such a beautiful time, but also a painful time.
[03:15:45.285 --> 03:15:47.990]  Best of times, worst of times.
[03:15:47.990 --> 03:15:49.332]  Dr. Nick Batygash takes over.
[03:15:51.579 --> 03:15:55.462]  Most of you know that heart disease is the number one silent killer in the U.S.
[03:15:55.462 --> 03:16:00.446]  What if I told you for just $54.95 a month you could fight against heart disease naturally?
[03:16:00.446 --> 03:16:05.270]  At Heart and Body Extract, we've been helping thousands of people get back to a healthier heart.
[03:16:05.270 --> 03:16:06.631]  Don't just take my word for it.
[03:16:06.631 --> 03:16:10.394]  Check out all of the success stories at HBExtract.com.
[03:16:10.394 --> 03:16:11.395]  Or to order, call 866-295-5305.
[03:16:11.395 --> 03:16:11.615]  That's 866-295-5305.
[03:16:17.419 --> 03:16:19.040]  HB extract .com.
[03:16:19.040 --> 03:16:21.242]  Don't risk it when you can take charge of it.
[03:16:21.242 --> 03:16:23.884]  Hunters, anglers, campers and survivalists.
[03:16:23.884 --> 03:16:25.005]  Get back to nature.
[03:16:25.005 --> 03:16:32.291]  Expand your horizons with the highest quality, most versatile, unique sling shots and sling bows on the market at sling bow .com.
[03:16:32.291 --> 03:16:36.234]  Slingbow products are compact and models start from just seventy ninety eight.
[03:16:36.234 --> 03:16:39.296]  They're perfect for your bug out bag or storing in your vehicle.
[03:16:39.296 --> 03:16:40.697]  Give yourself and your loved
[03:16:43.439 --> 03:16:48.001]  A new frontier in archery and truly modern twist on this primitive survival tool.
[03:16:48.001 --> 03:16:51.143]  Feel the thrill only at slingbow.com.
[03:16:51.143 --> 03:16:56.865]  Finally, there's a way for you to get into the blockchain, the hottest financial sector without all the speculation.
[03:16:56.865 --> 03:17:01.968]  Now enjoy a 27% annualized payment each month without the ups and downs of Bitcoin.
[03:17:01.968 --> 03:17:09.431]  Seen on programs broadcast on Fox Business News, blockchain data centers offer an equipment leasing program in the explosive digital asset marketplace.
[03:17:09.611 --> 03:17:10.091]  We're good.
[03:17:28.419 --> 03:17:29.059]  Each month.
[03:17:29.059 --> 03:17:29.900]  Don't miss this one.
[03:17:29.900 --> 03:17:31.201]  Stake your claim today.
[03:17:31.201 --> 03:17:31.461]  Call 800-600-3388.
[03:17:31.461 --> 03:17:31.801]  That's 800-600-3388.
[03:17:31.801 --> 03:17:33.882]  These valuable lease contracts won't last long.
[03:17:33.882 --> 03:17:34.122]  Call now.
[03:17:34.122 --> 03:17:34.182]  800-600-3388.
[03:17:34.182 --> 03:17:34.283]  800-600-3388.
[03:17:34.283 --> 03:17:36.204]  Equipment offer poses a financial risk to owners.
[03:17:36.204 --> 03:17:38.425]  Consult with financial professionals before purchasing.
[03:17:38.425 --> 03:17:40.766]  Not an offer to buy or sell a security which requires an offering document.
[03:17:53.467 --> 03:18:01.866]  I spend a lot of time reminding the M4s, the family of listeners and viewers, that without you we won't be on the air.
[03:18:01.866 --> 03:18:03.350]  And I spend a lot of time thanking you.
[03:18:04.141 --> 03:18:11.506]  But I really think you should thank yourself for keeping us on the air and really changing the world for the better and raising the alarm as modern Paul Revere's.
[03:18:11.506 --> 03:18:19.011]  But something I should spend more time on is just reminding you that these products are really amazing.
[03:18:19.011 --> 03:18:27.838]  You've got that pledge from me, but you've seen the third party test out there, the air filtration, the water filtration, the supplements are all the very best you're going to find out there.
[03:18:27.838 --> 03:18:32.381]  And you can't fund an operation anywhere else that's fighting the globalists.
[03:18:33.274 --> 03:18:37.796]  This hard, so it's not a burden to support InfoWars.
[03:18:37.796 --> 03:18:48.421]  It really is something that is good for everybody that stands for justice and freedom and makes your life and your family's life and your children's life so much better.
[03:18:48.421 --> 03:18:52.643]  So visit InfoWarsStore.com today.
[03:18:52.643 --> 03:19:00.827]  Knock on wood, I am not tempting fate, but everybody around the office, especially folks that have worked there a long time,
[03:19:02.051 --> 03:19:04.832]  I've noticed that I really don't ever get sick.
[03:19:04.832 --> 03:19:08.454]  Now, again, I might get sick tomorrow because I just made that statement.
[03:19:08.454 --> 03:19:09.734]  I'm not tempting fate.
[03:19:09.734 --> 03:19:12.856]  I'll say that again because I am superstitious when it comes down to that.
[03:19:12.856 --> 03:19:17.478]  I'm very thankful to the good Lord for the constitution I've been given.
[03:19:17.478 --> 03:19:26.362]  But up until about eight, nine years ago when I started taking X2 and the products to enforce life, I still got sick every couple of years.
[03:19:27.483 --> 03:19:31.606]  And, you know, I still get sore throats from allergies and pollen and things like that.
[03:19:31.606 --> 03:19:42.934]  But now that I religiously take the products at InfoWars Life, one of the highest quality supplements you're going to find out there, I just never get a fever anymore.
[03:19:42.934 --> 03:19:48.157]  It's probably been three, four years since I've had a fever.
[03:19:48.157 --> 03:19:49.538]  It's just crazy.
[03:19:49.538 --> 03:19:51.660]  So I chalk it up to genetics and the great products.
[03:19:55.569 --> 03:20:11.862]  You're listening to the Alex Jones Show!
[03:20:11.862 --> 03:20:24.893]  All right, Dr. Nick Begich, scientist, filmmaker, author, is taking over right now, but I want to tell you something.
[03:20:25.984 --> 03:20:27.245]  Real quick here.
[03:20:27.245 --> 03:20:31.546]  While they're trying to impeach the president, all hell's breaking loose around the world.
[03:20:31.546 --> 03:20:35.508]  They're launching this simulant bio-weapon, obviously.
[03:20:35.508 --> 03:20:44.632]  But, you heard about Mike Adams and thousands of other sites, not hundreds, being taken down by bizarre, illegal, secret court orders that we're finding out are totally fraudulent.
[03:20:44.632 --> 03:20:46.933]  Now, why is that so important?
[03:20:46.933 --> 03:20:49.854]  It's not about Mike Adams getting natural news blocked.
[03:20:49.854 --> 03:20:52.075]  It's only up on a backup server.
[03:20:52.075 --> 03:20:52.755]  Mike will tell you that.
[03:20:54.338 --> 03:20:57.419]  If they shot me in the street today, that means they're going for broke.
[03:20:57.419 --> 03:20:59.680]  It's a canary in the coal mine.
[03:20:59.680 --> 03:21:04.342]  So the fact that all this hell's breaking loose shows they're going for broke.
[03:21:04.342 --> 03:21:09.384]  So I haven't made a big deal about this, but let me just do an overhead shot for TV viewers, please.
[03:21:09.384 --> 03:21:15.166]  We have some of the biggest servers in the world on a system called CloudFlare.
[03:21:15.166 --> 03:21:19.228]  And listeners have been asking the last few days, why does it say checking your browser?
[03:21:20.598 --> 03:21:22.059]  That's what my kids call me.
[03:21:22.059 --> 03:21:26.580]  Checking your browser because we've got to put this big service in front of it.
[03:21:26.580 --> 03:21:36.424]  That's the highest level of defense because there's denial of service attacks and other attacks happening that are 20 times any previous attack.
[03:21:36.424 --> 03:21:38.044]  That's the number.
[03:21:38.044 --> 03:21:39.064]  But it's not just us.
[03:21:39.064 --> 03:21:40.005]  It's everybody.
[03:21:40.959 --> 03:21:54.086]  So while the trial of this president's going on, and while this bio system's whirling out, and while all this is happening, this is going on, not just to us, but basically anybody that's pro-human.
[03:21:54.086 --> 03:21:58.528]  Not about liberal, not about conservative now, it's about pro-human future, anti-human future.
[03:21:58.528 --> 03:21:59.368]  Love versus hate.
[03:22:03.332 --> 03:22:10.916]  As Dr. Nick Beggins always says, we shouldn't give in to hate, we shouldn't give in to fear, we should give in to love and not be afraid, because that's how they try to control us.
[03:22:10.916 --> 03:22:16.358]  But, Owens Troyer got arrested for just putting a piece of tape over his mouth at the Capitol.
[03:22:16.358 --> 03:22:17.679]  Other people could protest.
[03:22:17.679 --> 03:22:18.939]  The judge dropped it.
[03:22:18.939 --> 03:22:21.260]  So there's some good in the universe as well.
[03:22:21.260 --> 03:22:28.804]  It's just, and he'll be on the war room, I'm told, he's getting out of jail right now, coming up here in about 40 minutes, war room, Owens Troyer, so please tell folks about that.
[03:22:31.220 --> 03:22:32.341]  This is the world we're in.
[03:22:32.341 --> 03:22:33.181]  This is what's happening.
[03:22:33.181 --> 03:22:34.362]  This is the crossroads.
[03:22:34.362 --> 03:22:35.963]  And a lot of good things are happening.
[03:22:35.963 --> 03:22:37.064]  A lot of bad things are happening.
[03:22:37.064 --> 03:22:42.407]  But I just wanted to let folks know that we set up our own audio and video streaming.
[03:22:42.407 --> 03:22:43.888]  We set up our own servers.
[03:22:43.888 --> 03:22:45.309]  And we spent a lot of money doing it.
[03:22:45.309 --> 03:22:46.510]  And it's you.
[03:22:46.510 --> 03:22:52.274]  When you see us still standing in the face of this, when everybody else is going down, that's you.
[03:22:52.274 --> 03:22:53.695]  You stood up to the fight.
[03:22:54.659 --> 03:22:56.060]  You stood up to the attack.
[03:22:56.060 --> 03:22:59.141]  Again, that isn't fanciful words to make you feel important.
[03:22:59.141 --> 03:23:02.563]  When you buy products at InfoWareStore.com, you are important.
[03:23:02.563 --> 03:23:04.784]  You're getting great products that are good for you and your family.
[03:23:04.784 --> 03:23:07.125]  Books, films, supplements, water filtration.
[03:23:07.125 --> 03:23:10.527]  Anything I sell is because I know it's good for you.
[03:23:10.527 --> 03:23:11.728]  Why wouldn't I sell something that was good?
[03:23:12.932 --> 03:23:14.153]  Metaphysically, I want to do it.
[03:23:14.153 --> 03:23:15.273]  I want you to get a response.
[03:23:15.273 --> 03:23:17.735]  I want you to order it again.
[03:23:17.735 --> 03:23:18.716]  See, evil isn't like that.
[03:23:18.716 --> 03:23:23.018]  It disrespects you because it disrespects humanity because it's anti-human.
