[00:00:00.289 --> 00:00:05.432]  From the front lines of the information war, it's Alex Jones.
[00:27:39.962 --> 00:27:42.264]  I didn't actually know it was snake when I was eating it.
[00:27:42.284 --> 00:27:44.986]  I was subsequently told that I'd just eaten snake.
[00:27:45.266 --> 00:27:45.646]  Yummy.
[00:27:46.407 --> 00:27:55.794]  So the media's very concerned, not about the potential for a global coronavirus pandemic, but about people's feelings being hurt on the internet.
[00:27:56.134 --> 00:27:59.156]  Something they're also not really concerned about is this.
[00:27:59.577 --> 00:28:00.838]  Headline up on Summit News.
[00:28:01.858 --> 00:28:07.943]  Muslim cleric issues fatwa calling for coronavirus, quote, annihilation of Chinese people.
[00:28:09.184 --> 00:28:19.512]  While the media continues to fret about racist bat soup memes, the Muslim cleric just issued a fatwa celebrating the coronavirus outbreak and calling for the, quote, annihilation of Chinese people.
[00:28:19.972 --> 00:28:29.940]  This is Syrian jihadi cleric, Ab al-Razak al-Mahdi, celebrating the spread of coronavirus in China and urging Muslims to pray for Allah to, quote, annihilate the people of China.
[00:28:30.859 --> 00:28:41.967]  This is being put out by Memory, says Almady is a prominent cleric, he's well respected by jihadi factions, known for his sermons and fatwas, which he put out, by the way, on Telegram.
[00:28:42.887 --> 00:28:49.732]  But according to Memory, Almady, this jihadist preacher, also has a Twitter account.
[00:28:50.794 --> 00:28:51.715]  Well, what do you know?
[00:28:52.055 --> 00:28:54.677]  I actually tried to look for his Twitter account, couldn't find it.
[00:28:54.997 --> 00:29:05.405]  Possibly he's now been banned finally by Twitter, but for a long time he was circulating jihadist propaganda and calling for the annihilation of entire groups of people.
[00:29:05.985 --> 00:29:08.207]  On Twitter, nothing happened to him.
[00:29:08.387 --> 00:29:12.750]  Oh, Zero Hedge though, they questioned the source of the coronavirus outbreak.
[00:29:13.311 --> 00:29:16.673]  They were immediately banned and we're going to get onto that story in a minute.
[00:29:17.614 --> 00:29:19.135]  But this Muslim cleric came out
[00:29:19.844 --> 00:29:30.454]  The fatwa issued by Telegram and he said yes, he was responding to a question as to whether Muslim people should pray for the quote annihilation of Chinese people.
[00:29:31.673 --> 00:29:34.835]  The cleric responded, they, the Chinese, have declared resounding war.
[00:29:35.495 --> 00:29:38.657]  They killed, slaughtered, imprisoned and oppressed the Uyghurs and non-Uyghur Muslims.
[00:29:38.677 --> 00:29:42.258]  They are the enemies of Allah and are Buddhists and communists.
[00:29:42.298 --> 00:29:44.399]  So he's calling for their complete annihilation.
[00:29:44.780 --> 00:29:46.501]  He had a presence on Twitter.
[00:29:46.821 --> 00:29:53.884]  But again, that's not the main concern in terms of spreading racism, bigotry about the coronavirus.
[00:29:53.924 --> 00:29:57.066]  The main concern is that soup memes.
[00:29:58.214 --> 00:30:03.237]  Now, if you read the World Health Organization's official statement on Friday, I believe.
[00:30:04.258 --> 00:30:08.680]  Actually, it was on Thursday when they actually elevated it to a global health emergency.
[00:30:09.741 --> 00:30:24.910]  During several, in several passages in that statement, the World Health Organization itself seemed to be more concerned about bigotry, stigma and discrimination regarding the coronavirus than they were the actual spread of the disease.
[00:30:24.970 --> 00:30:26.271]  I read the entire statement.
[00:30:27.017 --> 00:30:28.958]  The article's up on Summit News Headline.
[00:30:29.899 --> 00:30:36.082]  WHO orders countries not to engage in stigma or discrimination in response to coronavirus outbreak.
[00:30:36.982 --> 00:30:48.809]  In their official statement, declaring the global health emergency, the WHO stressed that they are not recommending, quote, any travel or trade restriction based on the current information available.
[00:30:49.289 --> 00:30:52.291]  Because God forbid that we should challenge
[00:30:53.044 --> 00:31:03.373]  The necessity of the global migration of people, even at risk of creating a global pandemic, because of course it's more important in every step of the way.
[00:31:05.114 --> 00:31:07.436]  Numerous countries have closed their borders with China.
[00:31:07.596 --> 00:31:11.940]  Pilots and flight attendants in America are demanding an immediate halt to all flights out of China.
[00:31:11.980 --> 00:31:15.983]  Of course, some airliners in the US have actually carried that through.
[00:31:17.310 --> 00:31:23.912]  But the WHO appears to rank the threat posed by profiling above that of preventing a pandemic.
[00:31:24.372 --> 00:31:28.513]  This is a quote from their statement when they declared the global health emergency.
[00:31:29.193 --> 00:31:35.375]  Quote, countries are cautioned against actions that promote stigma or discrimination in line with the principles of the IHR.
[00:31:35.970 --> 00:31:45.479]  At the end of their statement the WHO again insisted that maintaining the quote international traffic of people was essential and should not be interfered with.
[00:31:45.919 --> 00:31:56.729]  And they go on to make a further statement again insisting that nations will have to report to them under threat of sanctions if they do that without the WHO's permission.
[00:31:57.648 --> 00:32:06.372]  This is yet another example of how the mass movement of people is more important to globalist authorities than stopping a potential global pandemic.
[00:32:07.313 --> 00:32:13.176]  If travel from China had been shut down earlier, the virus would not now be in at least 23 different countries, probably more countries by now.
[00:32:15.225 --> 00:32:21.447]  So we have the WHO telling countries that they can't basically profile in trying to stop this coronavirus spreading.
[00:32:21.467 --> 00:32:28.369]  We also have this article, WHO demands gratitude and respect for Chinese dictator's coronavirus response.
[00:32:29.569 --> 00:32:33.770]  From the beginning, I wondered, is this all just hype?
[00:32:33.970 --> 00:32:40.752]  We've never seen a governmental response unified across the world acting like this coronavirus could be
[00:32:42.794 --> 00:32:46.956]  The globalists, I've learned, don't like big giant frontal assaults, big obvious things.
[00:32:46.976 --> 00:32:47.516]  They want stealth.
[00:32:47.556 --> 00:32:48.876]  They want silent weapons for quiet wars.
[00:33:05.362 --> 00:33:32.036]  But now with the information coming out about it having the HIV delivery system in it, and now the attempt to cover all that up, and the huge, huge push to suppress any discussion of it, and to not send out to medical facilities and research laboratories, the RNA sequence of this thing, clearly it is man-made, and they're trying to cover up the fact that it's very obviously man-made, which means it was probably released by accident.
[00:33:33.337 --> 00:33:41.807]  And that's why there's such a giant response because governments are trying to cover their ass now because this can bring down the whole globalist corporate structure even further.
[00:33:42.068 --> 00:33:43.510]  This does not strengthen globalism.
[00:33:43.910 --> 00:33:50.959]  This weakens globalism if they get caught being the culprit that either leaked it or the vaccine went terribly wrong.
[00:33:51.920 --> 00:34:00.148]  So this is a big deal, and InfoWars is under massive hack attack every day and other forms of sabotage and massive censorship because they don't want this getting out.
[00:34:00.168 --> 00:34:05.273]  That's why you spreading these articles and videos is the entire mission, if you choose to accept it.
[00:34:05.333 --> 00:34:07.095]  And I'm not just saying you're critical, you know that.
[00:34:07.575 --> 00:34:16.140]  It's your human intelligence that's able to spread this information far and wide, from person to person, on email, by text message, however you can get around the censors.
[00:34:16.540 --> 00:34:26.245]  That's why now, Facebook's coming in with its WhatsApp and censoring Alex Jones and Jordan Peterson, again setting the precedent that they're watching you in live time.
[00:34:26.265 --> 00:34:32.749]  Of course, it came out over the weekend, the Pentagon has been funding millions of dollars in research with major universities to have a Lexus
[00:34:33.409 --> 00:34:34.070]  We're good to go.
[00:34:54.252 --> 00:34:54.892]  Thank you.
[00:35:12.421 --> 00:35:21.205]  But the globalists embedded within it to spy on the troops, to hear what they're saying, and then have them be punished with reports that are sent to the officers above them.
[00:35:21.966 --> 00:35:26.388]  That's the level of control we're talking about that they're trying to just condition us to accept.
[00:35:26.948 --> 00:35:28.049]  Now that's said separately.
[00:35:29.485 --> 00:35:39.128]  There's a way to make sure that you're self-sufficient, and there's a way to protect yourself, and there's a way to also set yourself on the path of beginning to think like that.
[00:35:39.608 --> 00:35:41.148]  And I'm talking to myself when I say this.
[00:35:42.069 --> 00:35:43.009]  It's time to get prepared.
[00:35:43.149 --> 00:35:45.730]  We aren't selling high-quality, affordable food.
[00:35:45.870 --> 00:35:49.971]  We actually have it in stock, ready to ship from our supplier.
[00:35:50.791 --> 00:35:51.952]  They just have to package it.
[00:35:52.232 --> 00:35:53.232]  But they actually have the food.
[00:35:53.252 --> 00:35:54.753]  It takes 7 to 10 days.
[00:35:55.174 --> 00:35:57.015]  They are going to end up selling out very, very soon.
[00:35:57.035 --> 00:36:00.677]  But if you get your orders in right now, you're guaranteed within 7 to 10 days to get it.
[00:36:01.277 --> 00:36:02.678]  And a lot of people are responding.
[00:36:02.758 --> 00:36:04.219]  In fact, this is the highest volume we've ever seen.
[00:36:04.279 --> 00:36:04.879]  It's continuing.
[00:36:05.540 --> 00:36:07.961]  Because people understand this is serious.
[00:36:07.961 --> 00:36:17.464]  I'm serious, and this is 2020, and there's so many other big issues happening that are coming together in a cascade of events that people instinctively understand now it's time to get ready.
[00:36:17.865 --> 00:36:27.768]  Well, when you get storable food from us, it funds the InfoWar, it's high quality, it's a great price, and it actually gets delivered to you because I have relationships with people over decades that I trust.
[00:36:27.788 --> 00:36:30.589]  That's how I do business, and I want to treat you like I want to be treated.
[00:36:31.009 --> 00:36:35.211]  So I want to thank all of you that have got your storable food at infowarrestore.com, powered by myPatriot.
