[00:00:02.631 --> 00:00:03.233]  We're good.
[03:12:11.899 --> 03:12:17.724]  Climate apartheid to push 120 million into poverty, UN says so.
[03:12:20.404 --> 03:12:22.704]  We didn't pay our carbon tax, they're all gonna die, but now the U.N.'
[03:12:22.664 --> 03:12:24.065]  's done just what'll kill them.
[03:12:24.065 --> 03:12:26.405]  Half a million more people face poverty due to the virus.
[03:12:26.405 --> 03:12:28.765]  ABC News.
[03:12:28.765 --> 03:12:32.206]  Around 400 million Indians have slipped deeper into poverty due to coronavirus.
[03:12:32.206 --> 03:12:36.067]  Millions have starved to death from malnutrition where normal viruses just kill them.
[03:12:36.067 --> 03:12:39.887]  But that's just the normal virus, it's not as sexy as corona.
[03:12:39.887 --> 03:12:42.588]  The poor will starve to death under quarantine in developing countries.
[03:12:42.588 --> 03:12:44.328]  Telegraph.
[03:12:44.328 --> 03:12:45.848]  That's okay.
[03:12:45.848 --> 03:12:48.729]  In Zimbabwe, hunger wins out of coronavirus fears.
[03:12:49.966 --> 03:12:52.708]  It's not gonna restart the death, just stay away from it.
[03:12:52.708 --> 03:12:56.971]  Some countries face an awful, questioned death by coronavirus or hunger.
[03:12:56.971 --> 03:13:01.515]  All these little girls seem to die, little boys, a little malnourished.
[03:13:01.515 --> 03:13:01.955]  Die!
[03:13:01.955 --> 03:13:03.817]  There's too many of you, it's for the earth.
[03:13:03.817 --> 03:13:06.659]  The Pope said, Mother Nature's killing you.
[03:13:06.659 --> 03:13:10.061]  The old degenerate Pope, he's not gonna die, you're gonna die.
[03:13:10.061 --> 03:13:13.844]  Nigerians face starvation as Africa's largest city enters lockdown.
[03:13:13.844 --> 03:13:14.725]  It's okay!
[03:13:14.725 --> 03:13:18.648]  You don't wanna die of that virus if a hundred times die of starvation.
[03:13:20.097 --> 03:13:24.660]  We will starve Zimbabwe's poor.
[03:13:24.660 --> 03:13:26.802]  It's okay.
[03:13:26.802 --> 03:13:27.482]  It's okay.
[03:13:27.482 --> 03:13:28.283]  Just die.
[03:13:28.283 --> 03:13:30.224]  It's liberal.
[03:13:30.224 --> 03:13:33.707]  Okay, it's all... It's okay.
[03:13:33.707 --> 03:13:39.211]  Look, I'm sorry I can't get to Steve, Sue, Dominique, Johnny, James, and Chase.
[03:13:39.211 --> 03:13:41.172]  I got to like 30 calls.
[03:13:41.172 --> 03:13:42.093]  Did the best I could.
[03:13:42.093 --> 03:13:46.556]  I was gonna take a few days off of my children just because I need to.
[03:13:46.556 --> 03:13:47.297]  But who knows if I will.
[03:13:50.242 --> 03:13:52.083]  I don't know anymore.
[03:13:52.083 --> 03:13:53.824]  But I know this.
[03:13:53.824 --> 03:13:56.245]  This is a weapon to depopulate.
[03:13:56.245 --> 03:14:02.549]  This is a weapon to kill the economy and make those in the West subservient and poor to be in position for extermination later.
[03:14:02.549 --> 03:14:08.312]  But for the third world, their time is here.
[03:14:08.312 --> 03:14:12.414]  Their time for euthanasia has begun.
[03:14:12.414 --> 03:14:13.735]  So Gerald Cilente takes over.
[03:14:13.735 --> 03:14:16.176]  We're going to air the swillent green intro.
[03:14:16.176 --> 03:14:18.697]  We come back on the other side from like six years ago.
[03:14:18.697 --> 03:14:19.458]  Totally pertinent.
[03:14:20.285 --> 03:14:24.281]  Because when they teach you not to care about yourself or care about others, you've been taught to be a slave.
[03:14:25.934 --> 03:14:30.337]  Please remember, too, your word of mouth is king, it's paramount, it's the coin of the realm.
[03:14:30.337 --> 03:14:39.404]  When you tell folks about Band.Video or InfoWars.com or NewsWars.com, or you share an article, you share a video, it transcends their censorship and totally pisses off the globalists.
[03:14:39.404 --> 03:14:52.674]  And when you buy products that you and your family already need, like high-quality vitamin D3, back in stock, Winter Sun, 50% off, X3, selling out very soon, 60% off, so good for you and your family, Real Red Pill, Vitamin Refusion for your children and adults, all of it, 40 to 60% off, InfoWarsStore.com,
[03:14:54.935 --> 03:14:56.637]  And who knows how long this will be available?
[03:14:56.637 --> 03:14:59.420]  I mean, I told you that you see him trying to shut us down.
[03:14:59.420 --> 03:15:04.966]  But as long as you provision us into the future, we'll be able to keep on and operate as long as we can.
[03:15:04.966 --> 03:15:07.328]  I want to thank the crew for the great job they've done.
[03:15:07.328 --> 03:15:11.132]  I just want to thank all the listeners for what you've done as well and just remind you that
[03:15:12.264 --> 03:15:15.265]  Just because they're over-hyping this doesn't mean it's not a real threat.
[03:15:15.265 --> 03:15:17.345]  It's a threat against the economy, the culture, everything.
[03:15:17.345 --> 03:15:23.466]  And before this was going on, I said, get your vitamin D3, Winter Sun, your DNA Force Plus 50% off back in stock.
[03:15:23.466 --> 03:15:28.167]  Get your, so many other great products like the Living Defense.
[03:15:28.167 --> 03:15:28.747]  Wow.
[03:15:28.747 --> 03:15:31.728]  But I promise Sue and Steve and Johnny, we never do this.
[03:15:31.728 --> 03:15:32.828]  We always promise to never do this.
[03:15:32.828 --> 03:15:33.988]  It's the one thing I lie about.
[03:15:33.988 --> 03:15:34.608]  It's not on purpose.
[03:15:34.608 --> 03:15:38.889]  I always say, we'll call these callers back tomorrow, but they never answer, actually.
[03:15:38.889 --> 03:15:41.210]  But I appreciate you holding, and I'm sorry we didn't get to you.
[03:15:41.210 --> 03:15:41.570]  All right.
[03:15:42.290 --> 03:15:44.796]  The, uh, Soylent Green piece.
[03:15:44.796 --> 03:15:46.180]  With Charlton Essin from the grave.
[03:15:46.180 --> 03:15:48.345]  And then, Gerald Solynte takes over.
[03:15:49.804 --> 03:15:51.024]  Hi, I'm Dan Pilla.
[03:15:51.024 --> 03:15:54.945]  I started fighting the IRS over 40 years ago when they tried to seize my mother's house.
[03:15:54.945 --> 03:15:56.486]  I sued the IRS and won.
[03:15:56.486 --> 03:15:59.447]  I beat the IRS then, and I've been beating them ever since.
[03:15:59.447 --> 03:16:05.008]  I wrote the book on tax debt settlement, and I've helped thousands of people deal with tax problems they thought might never be solved.
[03:16:05.008 --> 03:16:06.208]  I can help you, too.
[03:16:06.208 --> 03:16:09.129]  If you owe taxes you can't pay, don't wait another day.
[03:16:09.129 --> 03:16:11.370]  There's no such thing as a hopeless tax case.
[03:16:11.370 --> 03:16:15.791]  Call 800-34-NO-TAX or go to my website, danpilla.com.
[03:16:15.791 --> 03:16:18.092]  That's danpilla.com, danpilla.com.
[03:16:19.332 --> 03:16:25.674]  The United States of Empire is a book that claims the United States is the empire of the world.
[03:16:25.674 --> 03:16:28.715]  George Washington had warned us against foreign wars.
[03:16:28.715 --> 03:16:34.637]  The United States of Empire shows that World Wars I and II left England broken.
[03:16:34.637 --> 03:16:38.418]  Its former colony, the U.S., had to save the empire.
[03:16:38.418 --> 03:16:39.699]  Was there ever a vote?
[03:16:39.699 --> 03:16:40.679]  Who do we fight for?
[03:16:40.679 --> 03:16:47.241]  The Deep State began with World War I. The United States of Empire by James Dunn.
[03:16:47.241 --> 03:16:48.662]  Available at Amazon Books.
[03:16:50.430 --> 03:16:55.091]  House flies defecate every four to five minutes, spreading diseases and germs.
[03:16:55.091 --> 03:16:58.872]  Protect your food and your health with Bug Assault.
[03:16:58.872 --> 03:17:04.254]  A miniaturized shotgun, which utilizes ordinary table salt as ammunition.
[03:17:04.254 --> 03:17:05.194]  Non-toxic.
[03:17:05.194 --> 03:17:06.795]  No batteries required.
[03:17:06.795 --> 03:17:07.155]  Only $39.95.
[03:17:07.155 --> 03:17:14.457]  Use discount code GCN and get an extra 10% off your purchase at BugAssault.com.
[03:17:14.457 --> 03:17:17.177]  Fire your fly swatter.
[03:17:17.177 --> 03:17:18.838]  Get your Bug Assault today.
[03:17:20.011 --> 03:17:25.092]  Fellow Patriots, my name is Todd Savage, founder of BlackRifleRealEstate.com.
[03:17:25.092 --> 03:17:30.434]  Like you, I was a prisoner of the Alt-Left Sanctuary State until one day I chose to leave my family to freedom.
[03:17:30.434 --> 03:17:38.496]  Today we live on a sustainable 20-acre homestead where we shoot, hunt, garden, and homeschool our children without the tyranny of the nanny state looking over us.
[03:17:38.496 --> 03:17:43.938]  If you're ready to flee the city to the freedom of Idaho or Montana, our Black Rifle Real Estate team is here to help.
[03:17:43.938 --> 03:17:45.918]  Go to BlackRifleRealEstate.com.
[03:17:45.918 --> 03:17:47.179]  That's BlackRifleRealEstate.com.
[03:17:50.598 --> 03:17:57.623]  As predicted, the human rebellion against globalist machines has begun.
[03:17:57.623 --> 03:18:07.649]  The LA Times, The Washington Post, Wired Magazine all reported years ago that major studies show 5G caused increased cancer in rats.
[03:18:07.649 --> 03:18:08.270]  It's a fact.
[03:18:08.270 --> 03:18:15.355]  5G is just a later generation of systems that are on record for more than 70 years to cause cancer.
[03:18:15.355 --> 03:18:18.317]  They rub the DNA molecules together.
[03:18:18.317 --> 03:18:20.218]  They are microwaves.
[03:18:20.798 --> 03:18:27.543]  Well now, YouTube has admitted to the BBC and others that they're banning anyone criticizing 5G.
[03:18:27.543 --> 03:18:30.825]  Even if you don't connect it to coronavirus, they're banning it.
[03:18:30.825 --> 03:18:35.688]  But the studies do show that 5G lowers your immunity to viruses, period.
[03:18:35.688 --> 03:18:37.509]  There are peer-reviewed journals.
[03:18:37.509 --> 03:18:41.512]  We're showing these documents on air, and the globalists can go to hell.
[03:18:41.512 --> 03:18:44.754]  The human rebellion against globalist machines has begun.
[03:18:44.754 --> 03:18:47.016]  We're not troglodytes afraid of technology.
[03:18:47.016 --> 03:18:50.358]  We don't like technology with Trojan horse anti-human crap in it.
[03:18:50.578 --> 03:18:55.982]  One of the best nutrients nature has provided, beetroot, has been used for hundreds of years in natural medicine.
[03:18:55.982 --> 03:19:00.765]  Now you can experience the power of this ingredient today with Basso Beet from InfoWars Life.
[03:19:00.765 --> 03:19:06.549]  Guaranteed to be the next addition to your daily routine, Basso Beet is the most concentrated liquid beet extract on the market.
[03:19:06.549 --> 03:19:15.655]  Fully utilizing the heart healthy nitrates and antioxidants to support your mind and body, Basso Beet is great for anyone looking to support healthy living or athletic performance.
[03:19:16.144 --> 03:19:20.342]  So check out one of the most incredible ingredients today with Basso B from M4's Life.
[03:19:21.249 --> 03:19:24.891]  It's time to take a new, healthier approach to one of your most basic needs.
[03:19:24.891 --> 03:19:31.974]  The Alexa Pure Pro water filtration system is the same water filter that Alex and the Infowars crew use every day for the purest water possible.
[03:19:31.974 --> 03:19:35.956]  You can start cleaning the toxins from your water for clean, healthy, and delicious drinking water.
[03:19:35.956 --> 03:19:42.939]  Perfect for preppers or anyone concerned with a healthier source of water, the Alexa Pure Pro can remove up to 99.9% of impurities.
[03:19:42.939 --> 03:19:47.221]  This groundbreaking, gravity-fed water filtration system is like no other.
[03:19:47.221 --> 03:19:50.103]  Make sure your water is up to your standards today with the Alexa Pure Pro.
[03:19:53.647 --> 03:20:05.190]  You're listening to The Alex Jones Show.
[03:20:05.190 --> 03:20:11.432]  Aborted babies incinerated to heat UK hospitals.
[03:20:12.671 --> 03:20:16.833]  Soylent Green, ladies and gentlemen, is made out of people.
[03:20:16.833 --> 03:20:23.096]  But now, children are literally being passed through the furnace in order to fuel hospitals in the UK.
[03:20:23.096 --> 03:20:28.178]  They're being sacrificed on the altar of efficiency and prosperity.
[03:20:28.178 --> 03:20:32.220]  What is the secret of Soylent Green?
[03:20:33.081 --> 03:20:35.603]  The powdered flesh from dead babies.
[03:20:35.603 --> 03:20:38.246]  Some people believe they can cure disease.
[03:20:38.246 --> 03:20:43.090]  Because of its enormous popularity, Soylent Green is in short supply.
[03:20:43.090 --> 03:20:46.093]  Remember, Tuesday is Soylent Green Day.
[03:20:46.093 --> 03:20:49.696]  The supply of Soylent Green has been exhausted.
[03:20:49.696 --> 03:20:51.317]  You must evacuate the area.
[03:20:53.939 --> 03:21:06.451]  The federal court ruled that the shareholders of PepsiCo, Big Bilderberg Group Company, are not allowed to know what they're using the baby parts for in the flavoring, but we already know.
[03:21:06.451 --> 03:21:08.452]  So enjoy the flavor.
[03:21:08.452 --> 03:21:13.097]  We're going to get the real solution, which is going to be a combination of death panels and sales taxes.
[03:21:13.097 --> 03:21:15.079]  I'm consistently pro-death.
[03:21:15.079 --> 03:21:16.940]  I'm for assisted suicide.
[03:21:16.940 --> 03:21:18.261]  I'm for regular suicide.
[03:21:18.261 --> 03:21:19.863]  I'm for whatever gets the freeway moving.
[03:21:20.143 --> 03:21:31.466]  ...is spending a million dollars on that last three months of life for that patient, would it be better not to lay off those 10 teachers and to make that trade up in medical costs?
[03:21:31.466 --> 03:21:35.847]  But that's called the death panel and you're not supposed to have that discussion.
[03:21:35.847 --> 03:21:42.228]  They told me to say that they were sorry, but that you had become unreliable.
[03:21:50.365 --> 03:21:52.967]  Is this the kind of society that you want to live in?
[03:21:52.967 --> 03:21:57.872]  Any kind of society that would do this to its children will do it to its senior citizens.
[03:21:57.872 --> 03:22:00.374]  It will do it to its dissidents.
[03:22:00.374 --> 03:22:09.762]  That kind of society will also eventually turn on its police, on its army, on its prison guards, on the quizlings and the collaborators who make that possible.
[03:22:09.762 --> 03:22:12.944]  This is nothing but a suicide cult.
[03:22:12.944 --> 03:22:15.086]  The scoops are on their way!
[03:22:15.086 --> 03:22:16.447]  The scoops are on their way!
[03:22:17.648 --> 03:22:20.150]  I repeat, the scoops are on their way.
[03:22:20.150 --> 03:22:24.073]  You will find out why Soylent Green means life.
[03:22:24.073 --> 03:22:27.536]  You will find out why Soylent Green means death.
[03:22:27.536 --> 03:22:29.257]  We gotta stop them!
[03:22:29.257 --> 03:22:34.261]  That is the secret of Soylent Green.
[03:22:34.261 --> 03:22:39.825]  Soylent Green is people!
[03:22:39.825 --> 03:22:42.888]  Next thing they'll be breeding us like cattle for food.
[03:22:59.080 --> 03:23:05.662]  Leading a frontal assault on the lives of the New World Order, it's Alex Jones.
[03:23:05.662 --> 03:23:09.543]  And now, your host, Gerald Salente.
[03:23:13.473 --> 03:23:14.474]  Hello, hello!
[03:23:14.474 --> 03:23:17.736]  Great being on the Alex Jones Show!
[03:23:17.736 --> 03:23:30.264]  And here we are in the midst of the pandemonium panic, being brought to you by the prostitutes around the world, spreading fear and hysteria.
[03:23:30.264 --> 03:23:38.090]  And so all this is, as I see it, I'm only going by the numbers, and the numbers add up to
[03:23:39.403 --> 03:23:49.627]  At this time, over 100,000 people dead around the world in a global population of 7.7 billion people.
[03:23:49.627 --> 03:23:58.170]  And how many people are dying over there in Yemen of cholera and Ebola?
[03:23:58.170 --> 03:24:02.332]  About 10 million of them starvation.
[03:24:02.332 --> 03:24:05.133]  And we won't talk about that.
[03:24:05.133 --> 03:24:07.894]  Again, these numbers are tiny, but this is the way
[03:24:08.493 --> 03:24:10.593]  The media escalates it.
[03:24:10.593 --> 03:24:15.775]  This is from the toilet paper of record, the New York Times.
[03:24:15.775 --> 03:24:18.455]  Worldwide death toll surpasses 100,000.
[03:24:18.455 --> 03:24:18.895]  All right?
[03:24:18.895 --> 03:24:22.476]  That's the headline up here.
[03:24:22.476 --> 03:24:32.978]  How come you didn't say worldwide death toll surpasses 100,000 when an estimated 650,000 died of the flu last year?
[03:24:32.978 --> 03:24:34.339]  I'll tell you why.
[03:24:34.339 --> 03:24:35.199]  Because you're a bunch of
[03:24:43.004 --> 03:24:59.712]  I believe this house quarantine by the media, controlled by the government, controlled by the elite, is nothing more than house arrest while they construct the 5G towers.
[03:24:59.712 --> 03:25:05.455]  Every single day patients are lining up outside here, many of them with cold and flu-like symptoms.
[03:25:05.455 --> 03:25:07.616]  They come here to be tested.
[03:25:07.616 --> 03:25:09.037]  This is bad.
[03:25:09.037 --> 03:25:10.758]  People are dying.
[03:25:10.758 --> 03:25:11.678]  We don't have the
[03:25:13.079 --> 03:25:15.080]  People waiting in the cold to get care.
[03:25:15.080 --> 03:25:23.044]  The hospital tells us every day they are working to increase the capacity of this hospital by flooding it with nurses and doctors and equipment.
[03:25:23.044 --> 03:25:28.747]  Outside it's swamped with New Yorkers waiting in long lines to get tested for the coronavirus.
[03:25:28.747 --> 03:25:37.292]  This is the emergency room and you would expect if you believe the mainstream media that this emergency room would be overflowing with people and as you can tell
[03:25:38.700 --> 03:25:39.861]  There are no people here.
[03:25:39.861 --> 03:25:40.822]  I quit my job today.
[03:25:52.648 --> 03:26:03.454]  I went into work and I was assigned to a COVID patient on an ICU unit that has been converted to a designated COVID unit.
[03:26:03.454 --> 03:26:05.255]  It's like a war zone.
[03:26:05.255 --> 03:26:11.979]  None of the nurses are wearing masks, not even surgical masks, in the hallways when they're giving reports to each other.
[03:26:11.979 --> 03:26:13.519]  Everybody is terrified.
[03:26:13.519 --> 03:26:15.861]  I had my own N95 mask.
[03:26:15.861 --> 03:26:19.823]  I told my manager I understand we're short on supplies, but let me protect you.
[03:26:20.646 --> 03:26:23.569]  Let me feel safe.
[03:26:23.569 --> 03:26:26.311]  I have family that I have to come home to.
[03:26:26.311 --> 03:26:32.298]  And the way things are looking, this isn't going to get any better.
[03:26:32.298 --> 03:26:34.260]  America is not prepared.
[03:26:34.260 --> 03:26:36.502]  And nurses are not being protected.
[03:26:53.483 --> 03:26:55.826]  What is going on?
[03:27:28.792 --> 03:27:33.935]  You walk into this room at your own risk, because it leads to the future.
[03:27:33.935 --> 03:27:37.377]  Not a future that will be, but one that might be.
[03:27:37.377 --> 03:27:39.619]  This is not a new world.
[03:27:39.619 --> 03:27:44.041]  It is simply an extension of what began in the old one.
[03:27:44.041 --> 03:27:51.486]  It has patterned itself after every dictator who has ever planted the ripping imprint of a boot on the pages of history since the beginning of time.
[03:27:52.458 --> 03:28:00.503]  It has refinements, technological advances and a more sophisticated approach to the destruction of human freedom.
[03:28:00.503 --> 03:28:06.226]  But like every one of the super states that preceded it, it has one iron rule.
[03:28:06.226 --> 03:28:13.831]  Logic is an enemy and truth is a menace.
[03:28:13.831 --> 03:28:16.553]  This is Mr. Romney Wordsworth.
[03:28:16.553 --> 03:28:17.573]  In his last 48 hours on Earth,
[03:28:19.249 --> 03:28:23.213]  He's a citizen of the state, but will soon have to be eliminated.
[03:28:23.213 --> 03:28:25.676]  Because he is built out of flesh.
[03:28:25.676 --> 03:28:27.979]  And because he has a mind.
[03:28:27.979 --> 03:28:32.644]  Mr. Romney Wordsworth, who will draw his last breaths in the Twilight Zone.
[03:28:49.619 --> 03:28:55.747]  Get healthy, not high, with 100% pure CBD, powerful natural pain relief from Veterans Vitality.
[03:28:55.747 --> 03:28:59.553]  GCN listeners, have you ever thought about how CBD may help you?
[03:28:59.553 --> 03:29:02.176]  I'm sure you've heard about the many benefits of CBD.
[03:29:02.176 --> 03:29:04.620]  Well, here's your opportunity to try before you buy.
[03:29:04.940 --> 03:29:05.640]  We're good to go.
[03:29:05.640 --> 03:29:06.341]  We're good to go.
[03:29:06.341 --> 03:29:07.001]  We're good to go.
[03:29:27.213 --> 03:29:27.853]  It's incontrovertible.
[03:29:27.853 --> 03:29:28.454]  Humanity is dying.
[03:29:55.356 --> 03:30:07.881]  Every metric, every gauge we have shows that we're living shorter lives, we are diseased, our IQs are plunging, and we're ugly.
[03:30:07.881 --> 03:30:09.662]  We're falling apart.
[03:30:09.662 --> 03:30:14.384]  Big Pharma and the entire loveless operation is a kill grid.
[03:30:14.384 --> 03:30:20.026]  And the studies are clear, the average person is in a dreamlike state, a near dreamlike daydream.
[03:30:20.822 --> 03:30:25.785]  World program of the flicker rates of the televisions and all the screens.
[03:30:25.785 --> 03:30:44.037]  We are in a trance and now they're turning up the power of the ambient electromagnetic radiation which again all the studies conclusively show cause massive cancer and destroy your immune system and push viruses across cell membrane.
[03:30:44.037 --> 03:30:49.320]  We are being murdered and I've got to tell you it's very sophisticated and looks non-human.
[03:30:50.543 --> 03:30:58.054]  One of our best-selling products is Living Defense, and it's been sold out for over four months because it's hard to source the ingredients that are organic.
[03:30:58.054 --> 03:31:04.243]  We've got a limited supply right now, but it's selling out fast, and I want those of you that haven't experienced Living Defense to get it for yourself.
[03:31:04.243 --> 03:31:05.705]  Here's just part of one testimonial.
[03:31:05.905 --> 03:31:08.608]  Look, in January 2016, I went in a hospital.
[03:31:08.608 --> 03:31:12.091]  I went in a VA hospital out here in Boise, and I was in there until June.
[03:31:12.091 --> 03:31:21.360]  And one of the only things that got me through that ordeal was listening to InfoWars three hours a day, and I kept hearing Dr. Group and all you guys talking about living defense.
[03:31:21.360 --> 03:31:22.261]  Let me tell you something, man.
[03:31:22.381 --> 03:31:27.302]  I had an internal digestive problem and I suffered with it for about five or six years.
[03:31:27.302 --> 03:31:29.203]  And the doctors, they tried every test.
[03:31:29.203 --> 03:31:30.683]  Nobody could figure out what it is.
[03:31:30.683 --> 03:31:34.685]  And then every day when I kept hearing you and Dr. Group and those commercials, I said, you know what?
[03:31:34.685 --> 03:31:36.865]  I'm going to get me some of that freaking Living Defense.
[03:31:36.865 --> 03:31:39.886]  Now, I wasn't supposed to have any nutritionals because they don't want you to have that stuff.
[03:31:39.886 --> 03:31:41.747]  But I ordered it, had it shipped to me.
[03:31:41.747 --> 03:31:42.287]  I got it.
[03:31:42.287 --> 03:31:43.527]  I hid it from the nurses.
[03:31:43.527 --> 03:31:44.567]  I started taking it.
[03:31:44.567 --> 03:31:46.608]  Man, that stuff changed my life.
[03:31:46.608 --> 03:31:47.548]  It saved my life.
[03:31:47.548 --> 03:31:50.249]  Alex Jones and InfoWars saved my life.
[03:31:51.129 --> 03:31:53.252]  What's amazing about the U.S.
[03:31:53.252 --> 03:32:01.885]  Constitution, the Bill of Rights, is that even though it's 240 years old, it's more pertinent and more powerful today than it's ever been.
[03:32:02.813 --> 03:32:10.119]  We look at the huge AI takeover, total surveillance of our lives, and the tyranny that comes with it, the oppression.
[03:32:10.119 --> 03:32:18.526]  And it's all linked to not having due process and not having a Fourth Amendment against being illegally surveilled.
[03:32:18.526 --> 03:32:23.389]  It's all predicated on having no privacy.
[03:32:24.230 --> 03:32:30.514]  If we simply embrace the Bill of Rights and Constitution and enforce that against big tech, they would never get away with this.
[03:32:30.514 --> 03:32:40.041]  But because we're not enforcing our Bill of Rights and Constitution based in common sense, the bottom has fallen out and the sky is just the beginning.
[03:32:40.041 --> 03:32:42.223]  It's certainly not the limit.
[03:32:42.223 --> 03:32:46.265]  That's why we're rediscovering what made America great and what the Renaissance is all about.
[03:32:46.265 --> 03:32:47.766]  True human empowerment.
[03:32:47.766 --> 03:32:49.187]  It begins at InfoWars.com.
[03:32:53.645 --> 03:32:56.279]  You're listening to The Alex Jones Show.
[03:33:13.229 --> 03:33:15.170]  The answer to 1984 is 1776.
[03:33:15.170 --> 03:33:24.016]  You're listening to The Alex Jones Show with Gerald Cilente.
[03:33:24.016 --> 03:33:30.840]  So hello, I'm back, I'm back.
[03:33:30.840 --> 03:33:36.423]  But I'm only on a cell phone and I don't carry one of these things.
[03:33:36.423 --> 03:33:38.785]  And up there's a guy walking down the street.
[03:33:39.449 --> 03:33:42.652]  Um, we lost our power here in Kingston.
[03:33:42.652 --> 03:33:44.494]  Yeah, third world country over here.
[03:33:44.494 --> 03:33:47.517]  We had a little rainstorm and some wind.
[03:33:47.517 --> 03:33:50.980]  So all the power's out, all the landlines are down.
[03:33:50.980 --> 03:33:53.503]  And this guy, there's nobody out in the street over here.
[03:33:53.503 --> 03:33:57.867]  And you know, this is a pretty, it's not a bustling city.
[03:33:57.867 --> 03:34:01.571]  And this cat's walking down the street with a mask on.
[03:34:01.571 --> 03:34:02.291]  He sees me.
[03:34:03.194 --> 03:34:06.375]  Goes across the street to get away.
[03:34:06.375 --> 03:34:09.397]  Everybody's freaking out on this thing.
[03:34:09.397 --> 03:34:10.717]  The freaks of one.
[03:34:10.717 --> 03:34:18.440]  I was reading to you the headlines from the toilet paper record, the New York Times, the coronavirus update.
[03:34:18.440 --> 03:34:22.102]  Worldwide death toll surpasses 100,000.
[03:34:22.102 --> 03:34:27.864]  But they don't tell us when, you know, 650,000 are dying from the flu each year.
[03:34:27.864 --> 03:34:29.985]  They don't have that coming up every day.
[03:34:30.979 --> 03:34:40.424]  Oh, and how about the 480,000 people in America that have died of the, uh, from smoking them cigarettes.
[03:34:40.424 --> 03:34:44.527]  More doctors smoke Camels than any other cigarette.
[03:34:44.527 --> 03:34:48.089]  And that's what they used to promote when I was a kid.
[03:34:48.089 --> 03:34:55.093]  Some of the predictions that it would be a devastating week turned out to be true!
[03:34:55.093 --> 03:35:00.496]  Validated by a terrifying six-digit number!
[03:35:02.092 --> 03:35:02.112]  100,745?
[03:35:02.112 --> 03:35:10.576]  The worldwide death toll in the coronavirus pandemic.
[03:35:10.576 --> 03:35:11.876]  That's the New York Times.
[03:35:11.876 --> 03:35:16.038]  Do you need any more proof of that hysteria that they're selling?
[03:35:16.038 --> 03:35:26.442]  Hey, you slimy little lowlives, as I was saying before we went off the air, how about all the murders going on, huh?
[03:35:26.442 --> 03:35:30.624]  When Obama was bombing 4,000, you know, with them drone strikes.
[03:35:31.627 --> 03:35:37.349]  Hey, how about that million killed in Iraq by George W. Bush?
[03:35:37.349 --> 03:35:40.630]  You want to know how ignorant and stupid the people are?
[03:35:40.630 --> 03:35:45.992]  And how you're seeing all these politicians popping up in the poll ratings?
[03:35:45.992 --> 03:35:50.574]  That guy Newsome, Doosome, Screwsome, whatever he is over there in California.
[03:35:50.574 --> 03:35:57.097]  Holder, Holding, Handjob, whatever his name over here in, uh, down there in Maryland is.
[03:35:57.097 --> 03:36:00.218]  And another governor up there in, uh, Michigan.
[03:36:01.172 --> 03:36:05.354]  Well, the one in New York, all their polls, oh, they're really going up.
[03:36:05.354 --> 03:36:06.655]  People love them.
[03:36:06.655 --> 03:36:13.839]  Oh, yeah, they're doing a great job.
[03:36:13.839 --> 03:36:22.423]  They're doing a great job, and the people are just enamored with them.
[03:36:22.423 --> 03:36:25.265]  And look what they're doing, robbing us of our rights.
[03:36:25.265 --> 03:36:29.847]  Low-life politicians telling us what to do.
[03:36:29.847 --> 03:36:30.588]  Nobody cares.
[03:36:31.889 --> 03:36:35.590]  We got them bragging over the great job they're doing.
[03:36:35.590 --> 03:36:37.851]  One after another.
[03:36:37.851 --> 03:36:40.352]  Lobbing us out of our rights.
[03:36:40.352 --> 03:36:44.914]  Little daddy's boy over here, Andy Cuomo, named the bridge after his papa.
[03:36:44.914 --> 03:36:46.374]  His father's better than mine.
[03:36:46.374 --> 03:36:47.335]  No, no, no.
[03:36:47.335 --> 03:36:49.235]  Take it easy, Andy boy.
[03:36:49.235 --> 03:36:51.016]  Going on third base.
[03:36:51.016 --> 03:36:54.337]  They are selling the Thea and Hysteria.
[03:36:54.337 --> 03:36:56.998]  And the facts don't buy it at all.
[03:36:56.998 --> 03:36:58.879]  The facts are there for everybody to look at.
[03:37:01.553 --> 03:37:03.394]  And I went back to Cuomo.
[03:37:03.394 --> 03:37:14.721]  I did this on our Trends in the News broadcast, and remember, you can follow me on YouTube, subscribe to the Trends Journal at TrendsJournal.com, the only magazine that tells you what's going on, and spread the word!
[03:37:14.721 --> 03:37:15.882]  We have to band together.
[03:37:15.882 --> 03:37:21.225]  New law expands Cuomo's power during coronavirus outbreak.
[03:37:21.225 --> 03:37:27.289]  This goes back to March 16th.
[03:37:27.289 --> 03:37:28.370]  March 3rd, excuse me.
[03:37:29.011 --> 03:37:34.973]  Governor Andrew Cuomo signed a law Tuesday that expands his emergency management powers.
[03:37:34.973 --> 03:37:39.495]  A move that drew bipartisan criticism.
[03:37:39.495 --> 03:37:42.716]  But that the Democratic governor said is justified.
[03:37:42.716 --> 03:37:45.817]  Oh yeah, the Democratic... This is what I was saying.
[03:37:45.817 --> 03:37:47.338]  The Democratic governor.
[03:37:47.338 --> 03:37:49.519]  To show how stupid the people are.
[03:37:49.519 --> 03:37:51.740]  And I'm going through all the names.
[03:37:51.740 --> 03:37:55.821]  Millions of people being killed in wars and everything, and that's not news.
[03:37:55.821 --> 03:37:57.602]  The people are so stupid!
