[00:00:00.289 --> 00:00:08.032]  From the front lines of the information war, it's Alex Jones.
[02:18:17.208 --> 02:18:24.334]  Like, it's as if Michael Moore tweeted to ISIS to apologise for Trump ordering the assassination of Baghdadi.
[02:18:24.374 --> 02:18:25.375]  It's on the same level.
[02:18:26.178 --> 02:18:34.547]  Just because Soleimani committed his terrorist atrocities, commanded his terrorist army under the auspices of a state, doesn't make it okay!
[02:18:35.788 --> 02:18:36.489]  This is what he said.
[02:18:37.550 --> 02:18:42.595]  I deeply regret the violence committed on our behalf by a man that most Americans never voted for!
[02:18:44.648 --> 02:18:46.068]  He literally said this on Twitter.
[02:18:46.488 --> 02:18:56.470]  He also posted an Instagram message in Farsi in which he begged the Ayatollah and the President of Iran to allow the American people to remove President Trump from office in a peaceful election or through impeachment via the Senate.
[02:18:57.311 --> 02:19:13.014]  First of all, what kind of arrogance does Michael Moore, some fat hypocrite, failed documentarian, who again, nobody watches his recent stuff, Variety did an article about it where they outlined how he was basically just tanking and his career was over.
[02:19:13.763 --> 02:19:27.393]  What kind of arrogance does it take for him to think he represents the American people and to think he can reach out to foreign leaders and try and conduct diplomacy through Twitter when he's a failed fat film director?
[02:19:28.774 --> 02:19:29.975]  Absolutely incredible.
[02:19:31.296 --> 02:19:32.517]  This is what he said on Instagram.
[02:19:33.478 --> 02:19:35.479]  And to say he represents the American people?
[02:19:35.519 --> 02:19:36.000]  No, you don't.
[02:19:37.080 --> 02:19:40.303]  Even your own supporters aren't watching your documentaries.
[02:19:41.283 --> 02:19:44.984]  The filmmaker began the post by expressing his deep condolences.
[02:19:45.864 --> 02:19:51.126]  He's literally expressing deep condolences because some terrorist commander warlord was killed.
[02:19:51.506 --> 02:19:54.287]  This is like saying sorry to ISIS for killing Baghdadi.
[02:19:54.327 --> 02:19:54.827]  Seriously.
[02:19:55.787 --> 02:20:00.808]  I want you not to respond violently, he said, but to act bravely instead.
[02:20:01.689 --> 02:20:04.129]  We will take care of this in our Senate or at the ballot box.
[02:20:04.249 --> 02:20:04.689]  No, you won't.
[02:20:05.450 --> 02:20:06.310]  Non-violently.
[02:20:07.030 --> 02:20:08.810]  Violence only increases violence.
[02:20:09.071 --> 02:20:10.651]  Absolutely pathetic.
[02:20:11.818 --> 02:20:15.160]  And he's been matched, almost, by Bernie Sanders.
[02:20:15.741 --> 02:20:20.284]  Headline, Bernie Sanders' Soleimani strike akin to Putin assassinating dissidents.
[02:20:21.464 --> 02:20:34.453]  Monday on CNN's Anderson Cooper, Bernie Sanders, candidate for the Democratic presidential nomination, likened the Trump administration's strike against Qasem Soleimani, the head of Iranian Revolutionary Guard Quds Force, to actions taken by Russia and China against dissidents.
[02:20:35.093 --> 02:20:39.476]  He specifically mentioned the actions of Russian President Vladimir Putin when making his comparison.
[02:20:40.672 --> 02:20:52.375]  He said this guy you know was as bad as he was an official of the Iranian government and you unleash then if China does that you know if Russia does that Russia has been implicated under Putin with assassinating dissidents.
[02:20:53.796 --> 02:21:02.778]  So he's literally again siding with a guy and talking about Putin assassinating dissidents comparing that to what Trump did to Soleimani.
[02:21:03.553 --> 02:21:12.155]  This is a regime in Iran that literally in the space of like three weeks assassinated 5,000 political dissidents.
[02:21:12.876 --> 02:21:19.137]  This is a regime that killed hundreds of people, gunned them down on the streets only last month.
[02:21:19.878 --> 02:21:20.858]  But Trump's bad.
[02:21:21.670 --> 02:21:25.252]  We're assassinating a terrorist commander, a terrorist warlord.
[02:21:25.812 --> 02:21:37.197]  The level of absolute, just ingratiating, genuflecting weakness that we've seen from the likes of Ilhan Omar, Bernie Sanders, Michael Moore just makes your skin crawl.
[02:21:38.438 --> 02:21:38.898]  Similarly,
[02:21:40.071 --> 02:21:53.235]  You have people in the dissident right, you know, what's left the dregs of the alt-right, literally putting Iranian flags in their bios and pleading with Iran and saying, you know, throwing Trump under the bus.
[02:21:53.275 --> 02:21:54.596]  It's like, come on, come on.
[02:21:55.116 --> 02:21:56.576]  You can oppose escalation.
[02:21:56.616 --> 02:22:05.839]  You can oppose Middle Eastern intervention without literally putting the flag of a brutal Islamic theocracy in your Twitter profile.
[02:22:06.179 --> 02:22:08.020]  How cringe is that?
[02:22:09.364 --> 02:22:11.045]  New York Times is doing the same thing.
[02:22:11.065 --> 02:22:17.930]  Headline out of Daily Caller, New York Times paints Iran, Soleimani and vaunted terms following Trump strike.
[02:22:18.990 --> 02:22:27.896]  Of course we had the New York Times journalist posting a Cope post after Soleimani was killed, exhibiting his poetry.
[02:22:27.956 --> 02:22:29.217]  He was just a humble poet.
[02:22:29.717 --> 02:22:34.320]  Now the New York Times has repeatedly peddled Iranian propaganda in the aftermath of the drone strike.
[02:22:35.695 --> 02:22:40.378]  And basically, they're following the same rhetoric they reported in Iran.
[02:22:40.398 --> 02:22:42.160]  Many saw him as a larger-than-life hero.
[02:22:43.100 --> 02:22:49.425]  Anecdotes about his asceticism, his quiet charisma, joined to create an image of a warrior philosopher.
[02:22:50.746 --> 02:22:59.412]  So, just the same as they described Baghdadi, The Washington Post, as an austere religious scholar, The New York Times is now worshipping Soleimani, the terrorist commander.
[02:22:59.432 --> 02:23:00.733]  Don't go away, we'll be back.
[02:23:02.862 --> 02:23:07.467]  We're going to get straight into this video, the truth about the Australian bushfires.
[02:23:07.487 --> 02:23:13.394]  We're going to play that video, it's about eight and a half minutes long, come back and talk about exactly who is behind the fires.
[02:23:13.434 --> 02:23:16.398]  But here's the video, the truth about the Australian bushfires.
[02:23:17.469 --> 02:23:19.751]  The Australian bushfires are horrendous.
[02:23:19.911 --> 02:23:28.179]  At least 18 people dead, thousands of homes destroyed, millions of hectares of land torched, half a billion animals burned alive.
[02:23:28.300 --> 02:23:30.422]  Look at this satellite image of the country.
[02:23:30.762 --> 02:23:32.544]  It's absolutely terrifying.
[02:23:32.724 --> 02:23:35.346]  And all because of climate change, right?
[02:23:35.406 --> 02:23:39.971]  Make no mistake, the tragedy unfolding in Australia is climate change based.
[02:23:40.131 --> 02:23:40.511]  Wrong.
[02:23:40.692 --> 02:23:49.160]  For weeks, we've been bombarded with this relentless, sustained narrative that man-made global warming caused and exacerbated this disaster.
[02:23:49.180 --> 02:23:54.685]  This is the kind of emergency that scientists say is made much more likely and more damaging by climate change.
[02:23:54.765 --> 02:23:55.586]  Climate change.
[02:23:55.646 --> 02:23:56.446]  Climate change.
[02:23:56.546 --> 02:23:57.287]  Climate change.
[02:23:57.347 --> 02:23:58.008]  Climate change.
[02:23:58.288 --> 02:24:03.710]  And it's all total bulls**t. Guess what the primary cause of these fires was?
[02:24:03.830 --> 02:24:06.371]  People deliberately starting the fires.
[02:24:06.571 --> 02:24:14.054]  Australian authorities are now working on the premise that, quote, arson is to blame for much of the devastation caused this bushfire season.
[02:24:14.134 --> 02:24:18.976]  Firebugs known to be responsible for lighting deliberately lit fires like this one.
[02:24:20.457 --> 02:24:34.782]  Last time I checked, people deliberately starting fires had nothing whatsoever to do with CO2 driven planetary climate change.
[02:24:34.862 --> 02:24:44.045]  Figures obtained by news agency AAP show that nearly 200 people across the country have already been arrested or investigated by police.
[02:24:44.465 --> 02:24:46.666]  for deliberately starting the fires.
[02:24:46.746 --> 02:24:54.430]  Nearly 200 people identified as having started these fires and probably hundreds more who have not been identified.
[02:24:54.510 --> 02:25:06.115]  In Queensland, police concluded that 103 of the fires had been deliberately lit, with 98 people, 67 of them juveniles, having been identified as the culprits.
[02:25:06.235 --> 02:25:18.760]  According to Dr. Paul Reed, co-director of the National Center for Research in Bushfire and Arson, around 85% of bushfires are caused by humans either deliberately or accidentally starting them.
[02:25:18.880 --> 02:25:25.623]  About 85% are related to human activity, 13% confirmed arson and 37% suspected arson.
[02:25:25.663 --> 02:25:31.806]  He said, the remainder are usually due to reckless firelighting or even just children playing with fire.
[02:25:31.886 --> 02:25:34.688]  The disaster has also been made worse by the timing.
[02:25:34.848 --> 02:25:39.351]  It's the school holidays in Australia and many of the fire bugs are teenagers.
[02:25:39.491 --> 02:25:51.839]  The other main reason why the fires are raging is because green environmentalist policies have outlawed property owners doing controlled burns that create fire breaks to prevent inferno spreading.
[02:25:51.979 --> 02:25:53.420]  As Miranda Devine explains...
[02:25:53.900 --> 02:26:00.883]  Governments appeasing the green beast have ignored numerous state and federal bushfire inquiries over the past decade.
[02:26:00.983 --> 02:26:07.525]  Almost all of which have recommended increasing the practice of prescribed burning, also known as hazard reduction.
[02:26:07.665 --> 02:26:16.868]  It's a methodical regime of burning off flammable ground covering coolamonts in a controlled fashion so it does not fuel the inevitable summer bushfires.
[02:26:16.888 --> 02:26:18.169]  I'm here at King Creek.
[02:26:19.029 --> 02:26:19.570]  Look at this.
[02:26:19.890 --> 02:26:24.596]  These greenies and the government and these wombats who don't want to burn it off.
[02:26:24.957 --> 02:26:25.357]  Look at this.
[02:26:25.397 --> 02:26:36.291]  We're going to lose all our houses and properties because you useless pieces of garbage will not burn off when it's supposed to through the wintertime like we used to do years ago out in the
[02:26:36.631 --> 02:26:37.652]  We're good to go.
[02:26:54.619 --> 02:27:02.104]  In East Gippsland in the state of Victoria, protesters successfully stopped one of these controlled burns from happening.
[02:27:02.164 --> 02:27:17.734]  With one protester quoted as saying, So because of green policies preventing the vital forest management process of clearing areas via controlled reduction burns, these bushfires have spread far quicker.
[02:27:17.834 --> 02:27:24.539]  In many parts of Australia, trees were legally designated as carbon sinks to offset CO2 emissions.
[02:27:24.779 --> 02:27:30.602]  This made it illegal for Australians to fell trees on their own property to create firebreaks.
[02:27:30.662 --> 02:27:33.624]  This then aggravated the spread of the bushfires.
[02:27:33.724 --> 02:27:39.627]  A firefighter was fined $100,000 for creating a firebreak on his own property.
[02:27:39.727 --> 02:27:44.710]  And surprise, surprise, his house was the only one that survived the bushfires in his area.
[02:27:44.730 --> 02:27:48.412]  Because, and I know this is hard to believe, firebreaks
[02:27:48.812 --> 02:27:50.353]  Prevent the spread of fires!
[02:27:50.493 --> 02:27:58.676]  These environmental regulations that outlawed the creation of firebreaks, worsened the previous Australian bushfire disaster in 2009.
[02:27:59.656 --> 02:28:06.359]  They knew this for at least a decade, yet the same laws remained in place, thanks to the Green Lobby.
[02:28:06.479 --> 02:28:19.311]  So the very same enviro-extremists pointing the finger at you and I for our carbon emissions, exacerbating the bushfires, are themselves infinitely more responsible for exacerbating the bushfires.
[02:28:19.391 --> 02:28:26.257]  They're the ones responsible for the half a billion dead animals and they've got the nerve to point the finger in the opposite direction.
[02:28:26.377 --> 02:28:32.101]  Data also shows there's been no significant decrease in rainfall in the affected regions.
[02:28:32.201 --> 02:28:40.106]  Droughts in the affected regions were caused by a natural weather phenomenon, the Indian Ocean Dipole, not by man-made climate change.
[02:28:40.186 --> 02:28:42.988]  Temperatures haven't been significantly higher either.
[02:28:43.088 --> 02:28:51.915]  In fact, during the years 1899 to 1901, average December mean maximum temperatures were well above 38 degrees.
[02:28:52.055 --> 02:28:53.856]  As James Derlingpole writes, to be clear,
[02:28:54.156 --> 02:29:01.640]  There is zero evidence of any change in climatic conditions that might have increased the likelihood or severity of these bushfires.
[02:29:01.760 --> 02:29:10.645]  This is not, repeat not, a man-made climate change story, and anyone who claims otherwise is either a gullible idiot or a lying charlatan.
[02:29:10.765 --> 02:29:29.249]  To emphasise the point, the two main factors causing and exacerbating the bushfires in Australia, people deliberately starting the fires and environmentalist regulations, are not even being mentioned, never mind debated, in the vast majority of mainstream media reporting on this subject.
[02:29:29.309 --> 02:29:36.173]  The BBC did a 12-minute piece about the bushfires and neither of those factors were mentioned once.
[02:29:36.453 --> 02:29:42.016]  What they did mention was the apparent solution to eliminate carbon emissions entirely.
[02:29:42.096 --> 02:29:46.859]  A process that would completely devastate the economy and hurt poor people.
[02:29:46.899 --> 02:29:56.564]  Around 50,000 workers in Australia are connected to the fossil fuel industry and we know that around 60% of Australia's electricity comes from coal-fired power stations.
[02:29:56.784 --> 02:29:57.044]  Great!
[02:29:57.164 --> 02:30:00.087]  Let's put thousands of working class people out of work.
[02:30:00.187 --> 02:30:04.651]  Let's make fuel prices completely unaffordable for those on low or no incomes.
[02:30:04.812 --> 02:30:11.958]  Let's alienate and anger another generation of resentful rural inhabitants left behind by globalism.
[02:30:12.038 --> 02:30:20.446]  A generation who are already out on the streets in France, Germany and Holland protesting against these very same environmentalist regulations.
[02:30:20.626 --> 02:30:33.229]  Simply to make middle-class virtue-signallers feel better about themselves as they spew hysterical, debunked nonsense about climate change, while they lobby for green policies that actually make bosh fires worse.
[02:30:33.429 --> 02:30:34.310]  Great idea!
[02:30:34.430 --> 02:30:47.533]  And listen, I know it's very easy to be emotionally manipulated by images of burned koalas and dead baby kangaroos, lulled into believing that if you just give your masters more power to tax, more power to regulate,
[02:30:47.913 --> 02:30:51.437]  More power to control, that they can make it all go away.
[02:30:51.517 --> 02:30:58.223]  But they can't make human stupidity and the sheer awesome force of Mother Nature ever go away.
[02:30:58.303 --> 02:30:59.424]  And they're lying to you.
[02:30:59.504 --> 02:31:01.706]  When are we going to stop listening to these people?
[02:31:01.787 --> 02:31:02.848]  They've been caught lying!
[02:31:03.388 --> 02:31:04.649]  Time and time again.
[02:31:04.729 --> 02:31:09.852]  Whether it be the experts who told us at the end of the 70s that a new ice age was coming.
[02:31:09.952 --> 02:31:17.417]  Paul Ehrlich's prediction that hundreds of millions of people would die of starvation due to crop failure by the 1980s.
[02:31:17.558 --> 02:31:25.803]  Or the 2004 prediction that major European cities would be underwater and that Britain would be plunged into a Siberian climate by 2020.
[02:31:27.064 --> 02:31:31.067]  Or Al Gore's doomsday warning that the Arctic would have ice-free summers by 2013.
[02:31:31.327 --> 02:31:33.128]  None of it happened.
[02:31:33.508 --> 02:31:52.667]  And yet now a certain teenage climate activist who is beyond question is spewing the exact same... Fires have been absolutely cataclysmic but of course the narrative stampede is completely centered around climate change even though the people responsible for those bushfires spreading
[02:31:53.385 --> 02:32:08.559]  We're green lobbyists after they passed laws in Australia preventing property owners, preventing farmers from creating firebreaks by burning undergrowth, by felling and burning trees to stop the spread of bushfires.
[02:32:08.579 --> 02:32:15.386]  So again, they're pointing the finger at us for our carbon emissions and they're the ones responsible for these massive bushfires.
[02:32:16.371 --> 02:32:19.754]  The other people responsible, of course, are the people who actually started the fires.
[02:32:20.154 --> 02:32:26.359]  They've arrested nearly 200 people across the country for deliberately starting these bushfires.
[02:32:26.379 --> 02:32:29.802]  There are probably 100, 200 more who haven't been caught.
[02:32:30.523 --> 02:32:35.167]  This is not being discussed by any mainstream media network that I've seen.
[02:32:36.048 --> 02:32:39.891]  So, of course, the next question to ask, who is starting these bushfires?
[02:32:40.571 --> 02:32:44.134]  Well, of course, we had another fire last year
[02:32:45.663 --> 02:32:49.926]  At the Notre Dame Cathedral, which of course, as we know, was completely an accident.
[02:32:50.587 --> 02:32:51.948]  It was totally an accident.
[02:32:52.008 --> 02:32:53.369]  It wasn't started deliberately.
[02:32:55.070 --> 02:32:55.690]  You can believe them.
[02:32:56.811 --> 02:33:03.436]  And it brings me back to this headline out of Summit News, which is Buzzfeed caught in huge light about Notre Dame fire.
[02:33:04.337 --> 02:33:05.858]  Now, of course, they tried to spin it.
[02:33:07.173 --> 02:33:12.454]  That we had started this conspiracy theory that the fire at Notre Dame had been started deliberately.
[02:33:12.814 --> 02:33:15.555]  That was a reporter on the scene who said that.
[02:33:15.975 --> 02:33:18.676]  We reported on his comments, but then, oh no, it was our fault.
[02:33:19.396 --> 02:33:30.018]  Then they completely lied by claiming that certain people from a certain demographic were not celebrating the Notre Dame fire.
[02:33:30.579 --> 02:33:36.720]  Even though, as it was happening, and the headline is BuzzFeed caught in huge lie about Notre Dame fire.
[02:33:37.745 --> 02:34:04.515]  As it was happening, as the cathedral was burning, on Al Jazeera's Facebook page, on France 24 Arabic's Facebook page, post after post, comment after comment, were people, let's just say of a certain demographic, with a certain kind of name, this is France 24 Arabic, this is Al Jazeera, celebrating the Notre Dame fire with smiley faces, with proclamations of joy.
[02:34:06.187 --> 02:34:08.617]  And BuzzFeed put out an article in the aftermath of that.
[02:34:09.520 --> 02:34:12.049]  Here are the hoaxes and misinformation about Notre Dame Fire.
[02:34:12.825 --> 02:34:19.467]  InfoWars contributor Paul Joseph Watson tweeted a link to a video that claims to show Muslim people celebrating the fire.
[02:34:19.487 --> 02:34:21.008]  This is what BuzzFeed said.
[02:34:21.428 --> 02:34:25.589]  Critically, the video in question does not show what people on Facebook were reacting to.
[02:34:26.329 --> 02:34:27.550]  Uh, yes it did.
[02:34:27.970 --> 02:34:30.831]  The Notre Dame fire was in the shot.
[02:34:31.191 --> 02:34:32.391]  That was the video.
[02:34:32.591 --> 02:34:36.973]  You can see it right here in this article if you scroll back up to the top of the article.
[02:34:38.228 --> 02:34:45.622]  The tweet was, a brief summary of who is responding to the tragic Notre Dame fire with smiley faces on Facebook.
[02:34:46.249 --> 02:34:56.936]  If you scroll down to that first tweet, it shows, if you restart the video there, it shows what they were reacting to right there in the background, the Notre Dame Cathedral on fire.
[02:34:57.316 --> 02:35:02.039]  So BuzzFeed came out and said, oh, we had no, nobody knows what they were reacting to.
[02:35:02.300 --> 02:35:09.304]  It was a live feed of the Notre Dame Cathedral on fire, which they were reacting to with smiley faces.
[02:35:09.344 --> 02:35:13.167]  So then BuzzFeed comes out and says, oh, nobody reacted with smiley faces.
[02:35:13.983 --> 02:35:16.404]  Absolute flagrant fake news.
[02:35:17.725 --> 02:35:19.105]  And then they did another hoax.
[02:35:19.926 --> 02:35:29.190]  There was a post and the headline out of RT is the Guardian apologizes for saying Sputnik posted fake Notre Dame photo vilifying Muslims.
[02:35:29.870 --> 02:35:34.652]  This was a photo of two men from a certain demographic
[02:35:35.914 --> 02:35:41.740]  Lifting up emergency tape, police tape, and in the background you can see the Notre Dame Cathedral on fire.
[02:35:41.780 --> 02:35:44.503]  These two individuals are smiling and laughing.
[02:35:45.104 --> 02:35:52.631]  The Guardian, Buzzfeed, all these other news outlets came out immediately and claimed that this photo had been faked, had been photoshopped.
[02:35:53.332 --> 02:35:54.894]  Sputnik then went and provided
[02:35:55.723 --> 02:36:10.346]  The metadata for the photo, which wasn't even their photo, I think they got it from Getty or some other news agency, proving that it was a real photo showing real individuals smiling as the Notre Dame Cathedral burned behind them.
[02:36:10.646 --> 02:36:18.068]  And the Guardian had to apologize to Sputnik for saying that they'd faked that photo when it was a completely genuine photo.
[02:36:18.408 --> 02:36:24.809]  So they have a kind of history of lying about who's celebrating these suspicious fires, let's just put it that way.
[02:36:25.649 --> 02:36:39.599]  Which is not to say that the majority of these fires, or even all of these bushfires in Australia, were started, as I explained in the video in the previous segment, by fire bugs, by teenagers on school holidays.
[02:36:39.639 --> 02:36:43.161]  They've arrested almost 200 people for starting the fires.
[02:36:44.262 --> 02:36:52.928]  And then James Dellingpole pointed out in his article today, Australian police arrest 180 arsonists for bushfires, someone tell Russell Crowe.
[02:36:54.229 --> 02:36:55.110]  He linked to a tweet
[02:36:56.385 --> 02:37:02.989]  Which pointed out that, quote, officials in Israel has stated that the deliberate setting of fires is a form of terrorism.
[02:37:03.889 --> 02:37:08.291]  As of 28th of November, at least 25 cases of fires were caused by suspected arsons.
[02:37:09.352 --> 02:37:20.097]  On 13th of January 2017, the Israeli Fire Investigation, the GAL report, found that 80 checked fires, out of 80, 71 had been a result of arson.
[02:37:21.278 --> 02:37:24.780]  So we know that this is a method of terrorism.
[02:37:25.583 --> 02:37:32.749]  And in fact, ISIS itself came out and said that wildfires were a terrorist technique, were a terrorist weapon.
[02:37:33.149 --> 02:37:45.839]  They'd line out of the Daily Mail, ISIS is using wildfire as terror weapon against its enemies with a group claiming responsibility for arson attacks at scorched land in Iraq and Syria and warning this is just the beginning.
[02:37:45.899 --> 02:37:51.344]  That article came out in May 2019 and it points out that the terror group says the fires are just the beginning
[02:37:52.222 --> 02:37:57.427]  And they bragged, ISIS, that, quote, tons of crops had been destroyed.
[02:37:57.847 --> 02:37:59.548]  This was in Iraq and Syria.
[02:37:59.909 --> 02:38:06.274]  So we know for a fact that terrorists have encouraged and indeed started these very kind of wildfires.
[02:38:06.614 --> 02:38:11.759]  That's not to say that there's any evidence that that's taking place in Australia.
[02:38:11.979 --> 02:38:13.280]  But we have to ask the question.
[02:38:13.761 --> 02:38:14.781]  We know these fires.
[02:38:15.282 --> 02:38:17.324]  Hundreds of them have been deliberately started.
[02:38:17.644 --> 02:38:19.826]  Who is deliberately starting the fires?
[02:38:22.119 --> 02:38:30.286]  Now there's an article out of the Daily Telegraph in Australia, headline, Teen accused of lighting fire laughs after court appearance.
[02:38:31.027 --> 02:38:39.294]  Remember, I just mentioned the image which the Guardian claimed was fake out of the Notre Dame fire, the two individuals laughing, celebrating the fire.
[02:38:39.774 --> 02:38:41.956]  Well, they just had a similar thing in Australia.
[02:38:43.577 --> 02:38:46.640]  Western Sydney teen, Fadi Zrakia,
[02:38:47.981 --> 02:38:48.721]  Interesting name.
[02:38:49.141 --> 02:38:59.524]  One of the two teens accused of lighting a grass fire at Guildford Park while bushfires ravaged New South Wales laughed outside court today after appearing on multiple charges.
[02:39:00.445 --> 02:39:09.767]  Police allege Fadi and Abraham Zarkia, both 18, set off fireworks that sparked a grass fire at Bright Park Guildford on December 22nd.
[02:39:09.787 --> 02:39:11.508]  And then there's a picture of those two individuals.
[02:39:11.948 --> 02:39:15.989]  Once again, they are from a certain demographic.
[02:39:17.193 --> 02:39:37.957]  Now I'm not saying, before people clip this out of context, that any of the bushfires in Australia were started by terrorists or people from a certain demographic, but we know that this is a terror tactic and we know that in two cases, two teens from that demographic have been arrested and they were pictured laughing about it outside of court.
[02:39:37.997 --> 02:39:40.337]  They were filming the reporters on their mobile phones.
[02:39:40.817 --> 02:39:45.798]  They found the whole thing very funny indeed, despite the fact that 18 people are dead,
[02:39:46.596 --> 02:39:48.237]  Half a billion animals are dead.
[02:39:48.698 --> 02:39:49.919]  The country is on fire.
[02:39:50.539 --> 02:39:53.442]  Millions of hectares of property have been completely destroyed.
[02:39:54.022 --> 02:39:58.866]  I would say that that was not a laughing matter, but they found it very funny indeed.
[02:39:59.587 --> 02:40:01.048]  So we don't know who started the fires.
[02:40:01.088 --> 02:40:02.549]  Obviously, some of it's teens.
[02:40:02.609 --> 02:40:03.470]  We've seen the numbers.
[02:40:03.570 --> 02:40:04.611]  Mainly juveniles.
[02:40:05.652 --> 02:40:06.813]  Some of it's fire bugs.
[02:40:07.694 --> 02:40:26.406]  Adults starting these fires, but the fact is people are starting these fires and the fires are spreading because of environmentalist policies that made it illegal for farmers, for landowners in Australia to burn off that undergrowth and to create fire breaks that stop the spread of fires.
[02:40:26.726 --> 02:40:36.292]  So the very people screaming climate change and pointing the finger at us to reduce our carbon emissions are directly responsible for worsening these fires.
[02:40:37.972 --> 02:40:44.257]  Headline out of Daily Caller, ABC News deletes, issues correction on misleading tweet depicting Australia wildfires.
[02:40:45.177 --> 02:40:58.167]  They put a map of Australia onto a map of the US and they exaggerated the fires by making them cover the entire area when in fact these fires were individual fires dotted around the coast of the country.
[02:40:58.207 --> 02:41:00.349]  So we have several instances of them
[02:41:01.585 --> 02:41:10.850]  Again, spreading hysteria to heighten the climate change propaganda when it's proven that climate change policies were actually responsible for spreading these fires.
[02:41:10.910 --> 02:41:11.450]  We'll be back.
[02:41:12.330 --> 02:41:17.173]  We're back and we're going to get into Facebook's plan to ban deepfake videos.
[02:41:17.233 --> 02:41:23.356]  What they consider to be deepfake videos seems like a very, very broad, vague concept.
[02:41:23.396 --> 02:41:24.637]  So we're going to get into that.
[02:41:25.117 --> 02:41:30.980]  We're going to get into the fifth year anniversary of the Charlie Hebdo attack and how that ties in also.
[02:41:32.102 --> 02:41:40.370]  First I want to tell you about some of the great deals available at InfoWarsStore.com where we are continuing the end of the year mega blowout sale.
[02:41:41.331 --> 02:41:45.155]  Your support has enabled us to not only survive through 2019 but thrive also into 2020.
[02:41:48.248 --> 02:42:03.119]  And we've still got some massive discounts, some of them up to 75% off right now at InfoWarsStore.com, including the Super Blue Fluoride Free Toothpaste, which is now available again for 50% off at just £7.47.
[02:42:03.419 --> 02:42:05.501]  The reviews are absolutely outstanding.
[02:42:05.521 --> 02:42:10.024]  3,635 reviews, 4.8 average score.
[02:42:10.064 --> 02:42:13.187]  People are loving the Super Blue Fluoride Free Toothpaste.
[02:42:13.207 --> 02:42:17.450]  You're going to buy Fluoride Free Toothpaste, hopefully anyway, unless you want to reduce your IQ.
[02:42:18.348 --> 02:42:19.649]  So why not get it from us?
[02:42:20.470 --> 02:42:24.793]  We also have Alpha Power at a massive 60% off discount.
[02:42:25.673 --> 02:42:36.281]  And we've also got Brain Force, the nootropic supplement, which I take, which is absolutely excellent, gives you added concentration, added focus, added mental clarity.
[02:42:36.661 --> 02:42:44.667]  And that is available again for a massive 50% discount right now at InfoWarsStore.com, where we also have
[02:42:45.945 --> 02:42:47.111]  The Knockout Sleep.
[02:42:47.372 --> 02:42:48.860]  Support available again.
[02:42:49.790 --> 02:42:58.217]  Greater than 50% discount by the looks of it right now at InfoWarsStore.com as part of this mega blowout end of year sale.
[02:42:58.257 --> 02:43:02.100]  We've also got great t-shirts, great caps, mugs, whatever you need.
[02:43:02.480 --> 02:43:09.525]  The ProPure water filter as well available at discount as part of the special at InfoWarsStore.com.
[02:43:10.106 --> 02:43:17.491]  Please go there, take a look at the products and support this network as you've done to such a great extent throughout 2019 and into 2020.
[02:43:20.427 --> 02:43:29.356]  As we continue this battle to be a real news network offering real news, real opinions that you actually give a damn about.
[02:43:30.136 --> 02:43:33.199]  That is the Mega Blowout Sale at InfoWarsStore.com.
[02:43:34.320 --> 02:43:36.002]  Headline here out of RT.
[02:43:36.823 --> 02:43:43.289]  Facebook bans deepfakes ahead of US election but vows no collateral damage against satire or parody videos.
[02:43:43.929 --> 02:43:44.390]  Really?
[02:43:45.416 --> 02:43:55.062]  Well, Instagram, which is owned by Facebook, we had this article a few weeks ago, they're already fact-checking memes and censoring memes.
[02:43:55.102 --> 02:44:00.286]  We had this headline, Instagram fact-checks meme saying Hillary killed Jeffrey Epstein.
[02:44:00.526 --> 02:44:02.747]  It was obviously humorous and satirical.
[02:44:03.488 --> 02:44:05.729]  They fact-check and remove the meme.
[02:44:05.769 --> 02:44:08.751]  They either remove it or you have to click through to another screen to see it.
[02:44:08.771 --> 02:44:10.172]  You have to be logged into your account.
[02:44:10.793 --> 02:44:12.834]  It is a form of soft censorship.
[02:44:13.394 --> 02:44:14.055]  There was a meme
[02:44:14.969 --> 02:44:20.294]  Oh, but Facebook's not going to ban satire, meme or parody videos and you can trust them.
[02:44:40.467 --> 02:44:51.317]  Facebook has announced a new policy to tackle machine learning and AI-manipulated deepfake videos on the platform ahead of the 2020 US presidential election, but claims satire and parody videos will be spared.
[02:44:51.737 --> 02:45:07.311]  No they won't, because you saw what happened with the video of Jim Acosta swatting away the arm of that White House staffer during that press conference back in November 2018, when I uploaded a video of it to Twitter
[02:45:08.226 --> 02:45:15.868]  And the media stampede said that I had faked the video and they were saying, why is he still allowed on social media?
[02:45:16.169 --> 02:45:17.929]  Why is this post not being banned?
[02:45:18.289 --> 02:45:19.530]  This is manipulated.
[02:45:19.830 --> 02:45:20.590]  This is fake.
[02:45:20.690 --> 02:45:22.050]  This is a deepfake video.
[02:45:22.591 --> 02:45:23.491]  This should be banned.
[02:45:23.691 --> 02:45:24.731]  It wasn't edited.
[02:45:24.751 --> 02:45:26.352]  The video was not doctored.
[02:45:26.772 --> 02:45:29.333]  As you saw with Trump, he actually came out and defended me.
[02:45:30.573 --> 02:45:33.314]  When you say doctor, you're a dishonest guy.
[02:45:33.514 --> 02:45:34.754]  Because it wasn't doctored.
[02:45:35.054 --> 02:45:36.515]  They gave a close-up view.
[02:45:36.715 --> 02:45:39.356]  That's not doctoring.
