[00:00:02.674 --> 00:00:04.155]  You have the power.
[01:08:41.873 --> 01:08:48.138]  I really go as far as I can to try to wake people up and try to really change society without causing infighting and civil war.
[01:08:49.036 --> 01:08:50.276]  I mean, I'm really trying to fix stuff.
[01:08:50.276 --> 01:08:52.757]  I really believe the pen is mightier than the sword.
[01:08:52.757 --> 01:08:57.059]  I don't get off on, you know, twisted dreams of physical confrontation.
[01:08:57.059 --> 01:08:59.840]  The globalists want to go to that because they think they can win that.
[01:08:59.840 --> 01:09:02.521]  They definitely can't win a velvet revolution of ideas.
[01:09:02.521 --> 01:09:12.704]  Most revolutions are actually intellectual, business, corporate, intellectual developments, societal, technological.
[01:09:15.094 --> 01:09:16.195]  They don't call those revolutions.
[01:09:16.195 --> 01:09:22.678]  They always want to bill revolution as, you know, killing people, because those are the hardest to win.
[01:09:22.678 --> 01:09:24.398]  Almost all of those are lost.
[01:09:24.398 --> 01:09:34.083]  Almost all of those create something worse than what you had before historically, except for ours, because ours was 90% intellectual, 10% physical.
[01:09:34.083 --> 01:09:35.504]  And the founders said that.
[01:09:35.504 --> 01:09:39.405]  We had 3% of the country fighting, maybe 2% supporting.
[01:09:40.765 --> 01:09:42.326]  By the end of the war, it was 30-40%.
[01:09:42.326 --> 01:09:44.208]  The British knew it was shifting against them.
[01:09:44.208 --> 01:09:46.970]  After six years, they had to back off.
[01:09:46.970 --> 01:09:53.476]  But ours was a velvet revolution backed up by a gun.
[01:09:53.476 --> 01:09:56.839]  And it may go to that.
[01:09:56.839 --> 01:09:59.861]  And God knows I'll be one of the first targets they're going to try to take out.
[01:09:59.861 --> 01:10:07.988]  Not because I'm going to be leading some physical operation, but because I'm an intellectual leader.
[01:10:07.988 --> 01:10:08.589]  A born leader.
[01:10:09.795 --> 01:10:18.301]  And not because I'm even the sharpest knife in the drawer or my elevator doesn't go all the way up to Valhalla, but I'll tell you this, I'm not out to screw people.
[01:10:18.301 --> 01:10:19.962]  I got good will.
[01:10:19.962 --> 01:10:22.424]  I believe in humanity and I have vision.
[01:10:22.424 --> 01:10:30.670]  A purpose-driven life of wanting others to succeed and wanting to believe in others because I'm self-confident.
[01:10:30.670 --> 01:10:37.535]  And the minute I start trying to think of bringing other people down, I feel weak and pathetic and not like a leader.
[01:10:37.535 --> 01:10:38.476]  And that's what a leader is.
[01:10:39.716 --> 01:10:45.579]  Is somebody who's first at the scene, ready to take action, not afraid of criticism.
[01:10:45.579 --> 01:10:49.540]  To quote Mark Twain in the beginning, a patriot's a scarce man, hated, feared, scorned.
[01:10:49.540 --> 01:10:56.203]  But in time when his cause succeeds, attempt to join him, because then it costs nothing to be a patriot.
[01:10:56.203 --> 01:11:02.166]  And I remember being three years old at the daycare Christmas
[01:11:06.684 --> 01:11:07.565]  Whatever you call it, play.
[01:11:07.565 --> 01:11:10.246]  And they had like 20 kids there.
[01:11:10.246 --> 01:11:11.187]  Nice little daycare.
[01:11:11.187 --> 01:11:12.787]  My mom worked at Dallas Morning News.
[01:11:12.787 --> 01:11:15.869]  My dad was finishing medical school.
[01:11:15.869 --> 01:11:16.710]  He finished the next year.
[01:11:16.710 --> 01:11:20.312]  It was a nice little daycare and they had the thing and none of the kids would come out.
[01:11:20.312 --> 01:11:22.733]  None of them would do the play.
[01:11:22.733 --> 01:11:28.356]  I'd been given a little roll of the moo the cow that brought milk to the baby Jesus.
[01:11:28.356 --> 01:11:31.598]  And I remember watching all the kids not come out, all of them being scared.
[01:11:33.268 --> 01:11:41.831]  All of them yelling to speak, all of them crying, and like a hundred adults out there wanting to watch the kids on the little stage they had.
[01:11:41.831 --> 01:11:46.252]  And I remember saying, well, I can't let everybody be bummed out and everybody be losers.
[01:11:46.252 --> 01:11:48.913]  I remember thinking, I can't let everybody be scared.
[01:11:48.913 --> 01:11:49.693]  Why are they scared?
[01:11:49.693 --> 01:11:51.253]  It's fun to go out and do this.
[01:11:51.253 --> 01:11:53.294]  I'm going to make everybody happy out there.
[01:11:53.294 --> 01:11:55.215]  I've got to go out and deliver these words.
[01:11:55.215 --> 01:11:57.435]  And I ran out and said, I moo the cow.
[01:11:57.435 --> 01:11:59.316]  I bring milk for the baby Jesus.
[01:11:59.952 --> 01:12:03.220]  Everybody had a standing ovation, everybody made a joke about it, and the thing ended.
[01:12:03.220 --> 01:12:05.005]  Not one child took the stage.
[01:12:05.005 --> 01:12:07.090]  From ages 3 years old to like 7.
[01:12:11.260 --> 01:12:13.160]  And that's that's why I'm here fighting the globalists.
[01:12:13.160 --> 01:12:25.124]  I mean, I'm not going to just sit here and be overrun with propaganda where the UN openly runs open borders and brings in all the people with diseases to collapse the country and admits it's the plan and then tells us it isn't happening.
[01:12:25.124 --> 01:12:26.264]  We have video of it.
[01:12:26.264 --> 01:12:26.924]  Well, guess what?
[01:12:26.924 --> 01:12:28.624]  Years later, it's all over the news.
[01:12:28.624 --> 01:12:30.545]  Years later, it's admitted that's going on.
[01:12:31.912 --> 01:12:35.213]  And I'm not up here saying, oh, look, I'm this great leader, kiss my butt.
[01:12:35.213 --> 01:12:41.515]  I'm saying you just got to care about other people and not want to be run over and do your own research and you'll be a leader as well.
[01:12:41.515 --> 01:12:48.338]  The problem is so many real leaders don't ever get involved in leadership because they're so humble.
[01:12:48.338 --> 01:12:54.580]  Well, listen, humble, being humble is great, but being a slave is something you don't want to be.
[01:12:54.580 --> 01:12:58.481]  So stand up, speak up, get involved today in my humble view.
[01:12:58.481 --> 01:13:00.682]  We need leaders to stand up and take action.
[01:13:02.810 --> 01:13:07.812]  Speaking of leaders, Nigel Farage, 20-something years ago, founded the UKIP party.
[01:13:07.812 --> 01:13:11.393]  Had no coverage, no support, but kept pointing out the EU's unelected.
[01:13:11.393 --> 01:13:13.394]  We're going into it without being able to vote.
[01:13:13.394 --> 01:13:18.576]  Then they were brought into it without a vote, 15-something years ago, by Tony Blair.
[01:13:18.576 --> 01:13:20.617]  Then they pointed out how almost all their laws were made by it.
[01:13:20.617 --> 01:13:24.999]  Now it's banning free speech, and how it's unelected, and how it's evil.
[01:13:24.999 --> 01:13:26.839]  And finally people said, man, you're right.
[01:13:26.839 --> 01:13:30.681]  And all of a sudden, it's the fastest growing party in Europe and the UK.
[01:13:31.857 --> 01:13:37.162]  And it's Patriot, and he comes on this show, and he's aware of the New World Order.
[01:13:37.162 --> 01:13:40.745]  That shows how, in the beginning, a Patriot's a scarce man.
[01:13:40.745 --> 01:13:50.154]  Hated, feared, and scorned, but in time, when his cause succeeds, the Pima join him, because then it costs nothing to be a Patriot.
[01:13:50.154 --> 01:13:54.698]  I don't want to just be some braying sheep that agrees with the crowd and sells my family out.
[01:13:54.698 --> 01:13:57.621]  If I know something's true, if I know something's run by bad people,
[01:13:59.110 --> 01:14:00.871]  I'm not a hero because I challenge it.
[01:14:00.871 --> 01:14:04.333]  Man, I'm self-preservation here.
[01:14:04.333 --> 01:14:07.695]  I'm somebody who's not going to get pushed around or run over.
[01:14:07.695 --> 01:14:09.576]  And I'm willing to die.
[01:14:09.576 --> 01:14:12.197]  Not because I'm a hero, but because I'm alive.
[01:14:12.197 --> 01:14:14.338]  My progeny's going to go on.
[01:14:14.338 --> 01:14:19.061]  Humanity's going to be successful if we succeed because I'm like my ancestors.
[01:14:19.061 --> 01:14:23.563]  I'm not going to lay down without a fight.
[01:14:23.563 --> 01:14:25.944]  And that's called civilization.
[01:14:25.944 --> 01:14:26.265]  Goodwill.
[01:14:27.472 --> 01:14:28.814]  Being informed, being involved.
[01:14:28.814 --> 01:14:29.815]  Let's just play a short clip of this.
[01:14:29.815 --> 01:14:32.319]  I'll come back and play the rest, and we'll go to your phone calls.
[01:14:32.319 --> 01:14:36.445]  Here's somebody who came from nowhere to now be the true leader of Europe.
[01:14:36.445 --> 01:14:37.467]  The sun has risen.
[01:14:38.516 --> 01:14:41.477]  On an independent, united kingdom.
[01:14:41.477 --> 01:14:42.437]  And just look at it.
[01:14:42.437 --> 01:14:44.878]  Even the weather's improved.
[01:14:44.878 --> 01:14:46.458]  It's been a hell of a long journey this.
[01:14:46.458 --> 01:14:50.760]  I first got involved in Eurosceptic politics 25 years ago.
[01:14:50.760 --> 01:14:57.702]  And the first election I contested, I managed to beat the late, great Screaming Lord Such by 164 votes.
[01:14:57.702 --> 01:14:59.082]  So I didn't come last.
[01:14:59.082 --> 01:15:03.624]  And now, there are 17 million people that voted for Brexit.
[01:15:04.444 --> 01:15:07.849]  It's a victory for ordinary people, decent people.
[01:15:07.849 --> 01:15:14.396]  It's a victory against the big merchant banks, against the big businesses, and against big politics.
[01:15:14.396 --> 01:15:23.547]  And I'm proud of everybody that had the courage, in the face of all the threats, everything they were told, they had the guts to stand up and do the right thing.
[01:15:25.532 --> 01:15:37.762]  The election was won, in my view, in the Midlands and the North and I think it was the old Labour vote that came to us and we, particularly as a party, campaigned as hard as we could in those areas.
[01:15:37.762 --> 01:15:47.510]  There is still a massive disconnect between Westminster, SW1 and real communities and the one image I will remember
[01:15:48.191 --> 01:15:51.238]  Throughout the rest of my life was a woman in Bolton grabbing my hands.
[01:15:51.238 --> 01:15:52.160]  Let's back this up.
[01:15:52.160 --> 01:15:53.363]  We're on a break.
[01:15:53.363 --> 01:15:54.766]  This is historic.
[01:15:54.766 --> 01:15:55.488]  Stay with us.
[01:15:55.488 --> 01:15:56.991]  He's now admittedly the new leader of Europe.
[01:15:57.893 --> 01:16:06.058]  If you ever wanted a great deal on a powerful solar generator, but were waiting for an outrageously low price, you are not going to want to miss this important message.
[01:16:06.058 --> 01:16:06.879]  Here's why.
[01:16:06.879 --> 01:16:11.021]  My friends, we already see major power grid problems, and it's getting worse.
[01:16:11.021 --> 01:16:11.942]  So please listen.
[01:16:11.942 --> 01:16:15.664]  Solar generators really do provide life-saving electrical power.
[01:16:15.664 --> 01:16:22.028]  And unlike gas generators, solar generators run silently, emit no fumes or gases, and produce electricity from the sun.
[01:16:22.028 --> 01:16:26.131]  Whether it's dangerous summer storms, blackouts, intensifying civil unrest,
[01:16:26.371 --> 01:16:29.312]  You're not going to have to suffer through it like the rest of the sheep.
[01:16:29.312 --> 01:16:31.673]  And here's the best news if you want to get one this week.
[01:16:31.673 --> 01:16:36.515]  Solutions from Science has a big sale on their fast charge solar generators.
[01:16:36.515 --> 01:16:43.258]  And they're giving away a couple thousand dollars worth of off-the-grid gear in addition to the low price for InfoWars listeners.
[01:16:43.258 --> 01:16:44.999]  So it's a good time to check it out.
[01:16:44.999 --> 01:16:46.679]  Go to gridwars.com.
[01:16:46.679 --> 01:16:48.420]  That's gridwars.com.
[01:16:48.420 --> 01:16:52.282]  It's a great opportunity to generate maximum electricity with minimum money.
[01:16:52.282 --> 01:16:53.842]  Go to gridwars.com.
[01:16:53.842 --> 01:16:55.203]  That's gridwars.com.
[01:16:57.574 --> 01:16:58.395]  Hey, everyone!
[01:16:58.395 --> 01:17:00.697]  Pharmacist Ben Fuchs here, host of The Bright Side.
[01:17:00.697 --> 01:17:04.540]  And as many of you know, I'm on a mission to help Americans get and stay healthy.
[01:17:04.540 --> 01:17:06.622]  You've all heard the shocking statistics.
[01:17:06.622 --> 01:17:16.891]  Despite spending trillions of dollars in health care, nearly $10,000 per man, woman, and child in this country, obesity, diabetes, cancer, heart disease, and autoimmune illnesses are rampant.
[01:17:16.891 --> 01:17:22.877]  One out of three or four people is dealing with some kind of health challenge, and everyone knows at least one person with a degenerative disease.
[01:17:23.337 --> 01:17:40.186]  If you're dealing with a health challenge, or if you're healthy and want to maintain your vigor and longevity, and you're looking for a convenient, easy way to incorporate nutritional raw materials into your day-to-day lives to guarantee that your body is getting the fundamental nutrients, the 90 essential vitamins, minerals, fats, and amino acids it needs to do its healing work,
[01:17:40.626 --> 01:17:41.266]  We're good to go.
[01:17:58.456 --> 01:18:04.960]  More than two years ago, InfoWars first told you about our research into what has been called the Iodine Conspiracy.
[01:18:04.960 --> 01:18:17.949]  I've told you about how scientists have known for decades that iodine deficiencies can devastate IQ, and how the government knowingly started taking iodine out of the food and adding fluoride, the bad member of the halogen family, into the water.
[01:18:17.949 --> 01:18:21.612]  They took the good halogen out and put the deadly halogen in.
[01:18:21.612 --> 01:18:28.256]  And when the Fukushima crisis worsened, as it still is worsening today, I was there telling you how to prepare yourself and your family
[01:18:28.576 --> 01:18:41.444]  Now, in 2016, even more information has been revealed concerning the connection between iodine and the gut, which many experts are now saying could be the biggest revelation ever concerning iodine.
[01:18:41.444 --> 01:18:43.305]  You can pull these studies up for yourself.
[01:18:43.305 --> 01:18:49.689]  This is the real deal, folks, and the truth is that iodine is essential, in my view, to any optimum health regimen.
[01:18:49.689 --> 01:18:54.632]  Stock up on Survival Shield X2 today at InfoWarsLife.com or by calling 888-253-3139.
[01:18:58.294 --> 01:18:59.957]  Clean, pure drinking water.
[01:18:59.957 --> 01:19:01.459]  You can't survive without it.
[01:19:01.459 --> 01:19:02.640]  But where do you get it?
[01:19:02.640 --> 01:19:08.649]  Alexa Pure Pro is a brand new, groundbreaking, gravity-fed water filtration system that is like no other.
[01:19:08.649 --> 01:19:14.357]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[01:19:14.537 --> 01:19:31.407]  Pairing the unprecedented superfiltration power of an all-new Gravity Block Core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[01:19:31.807 --> 01:19:34.288]  Filter capacity up to 5,000 gallons.
[01:19:34.288 --> 01:19:35.768]  Stainless steel construction.
[01:19:35.768 --> 01:19:36.789]  Easy assembly.
[01:19:36.789 --> 01:19:37.709]  Low maintenance.
[01:19:37.709 --> 01:19:39.809]  Replacement filters are simple to install.
[01:19:39.809 --> 01:19:47.072]  And now, as part of an exclusive limited time introductory offer, you can save $20 off the retail price and get free shipping.
[01:19:47.072 --> 01:19:52.273]  This is a limited time offer, so order your unit today and receive free shipping and $20 off.
[01:19:52.273 --> 01:19:54.854]  Go to InfowarsStore.com or call 888-253-3139.
[01:20:02.330 --> 01:20:04.935]  You're listening to The Alex Jones Show!
[01:20:21.335 --> 01:20:23.916]  Waging war on corruption.
[01:20:23.916 --> 01:20:27.577]  It's Alex Jones.
[01:20:27.577 --> 01:20:31.538]  I see on my TV screen here, my monitor, the callers coming in.
[01:20:31.538 --> 01:20:34.959]  There's like 11 of them on hold.
[01:20:34.959 --> 01:20:38.960]  And it's Scottish John says Brexit issue disturbing news.
[01:20:38.960 --> 01:20:40.541]  I don't know what he's gonna say, but...
[01:20:41.869 --> 01:20:44.511]  I'm guessing he's going to get into the pitfalls of it.
[01:20:44.511 --> 01:20:48.654]  How globalists are planning to use it to create a new scam.
[01:20:48.654 --> 01:20:54.999]  How Scotland says they want to block the England's attempt to pull out.
[01:20:54.999 --> 01:20:56.120]  We're going to cover all that.
[01:20:56.120 --> 01:20:57.601]  We're going to take your calls.
[01:20:57.601 --> 01:20:59.263]  And yes, there's going to be pitfalls.
[01:20:59.263 --> 01:21:00.043]  Nothing's perfect.
[01:21:00.043 --> 01:21:06.108]  But unelected EU taking over the UK without there ever being a vote.
[01:21:07.816 --> 01:21:12.679]  And now trying to ban people's free speech and becoming openly dictatorial, it's blowing up in their face.
[01:21:12.679 --> 01:21:19.323]  And from Spain to the Netherlands, they now have prominent leaders saying it's time for us to exit.
[01:21:19.323 --> 01:21:29.810]  And they have the leader of the Czech Republic, and the leader of Romania, and the leader of Hungary, and the second most powerful party in Germany calling it a tyranny.
[01:21:29.810 --> 01:21:35.574]  We couldn't even get people 20 years ago to admit they were setting up an EU when it was already set up.
[01:21:39.022 --> 01:21:43.685]  They would say there isn't an EU, it doesn't start until 2000, when it was already under treaty going.
[01:21:43.685 --> 01:21:48.409]  I mean, that's the games we played fighting these globalists.
[01:21:48.409 --> 01:21:49.470]  But it's not a game.
[01:21:49.470 --> 01:21:50.470]  But they act like it is.
[01:21:50.470 --> 01:21:58.256]  It just goes back and forth, these games they make you play, of trying to get the public to even know something exists.
[01:21:58.256 --> 01:22:03.100]  And they call UKIP racist, and all sorts of names, and try every dirty trick in the book.
[01:22:04.025 --> 01:22:07.367]  And all UKIP says is we can't have totally open borders and give everybody free stuff.
[01:22:07.367 --> 01:22:08.847]  This is the globalist programs.
[01:22:08.847 --> 01:22:15.070]  Let's finish up a little bit of Nigel Farage, the leader of UKIP, fastest growing party in the UK, fastest growing in Europe.
[01:22:15.070 --> 01:22:17.711]  It's UKIP, UK Independence Party.
[01:22:17.711 --> 01:22:18.832]  Get out of the EU.
[01:22:18.832 --> 01:22:21.973]  They have a ceremonial EU Parliament.
[01:22:21.973 --> 01:22:27.696]  He got elected to that and gets up every week and points out that they have no power and the bureaucracy runs everything.
[01:22:27.696 --> 01:22:28.616]  And who set that up?
[01:22:28.616 --> 01:22:29.417]  A bunch of billionaires.
[01:22:30.177 --> 01:22:31.638]  The EU is a giant scam.
[01:22:31.638 --> 01:22:36.180]  People say, well why was George Soros involved in the EU?
[01:22:36.180 --> 01:22:41.223]  And wanting an EU bailout in Ukraine and backing it, but now he's making money off of it.
[01:22:41.223 --> 01:22:43.905]  Because these guys play both sides.
[01:22:43.905 --> 01:22:48.147]  But just because they're playing both sides doesn't mean we're losers by battling
[01:22:49.909 --> 01:22:54.331]  The EU's tyranny, and then they just jump over and try to control the opposition.
[01:22:54.331 --> 01:22:57.232]  That's how this works, and we fight them at that level.
[01:22:57.232 --> 01:22:59.513]  We're fighting unelected government.
[01:22:59.513 --> 01:23:01.894]  We're fighting global centralization.
[01:23:01.894 --> 01:23:06.076]  We're fighting taxation boxes in your smart meter of your car.
[01:23:06.076 --> 01:23:10.058]  We're informing people to the scams that aren't free market.
[01:23:11.004 --> 01:23:17.013]  We want to have a system based on justice, and voting with your dollars, and a free open society, and a renaissance.
[01:23:17.013 --> 01:23:25.986]  Not one based on UN bureaucrats above the law, tax exempt, with diplomatic immunity, owning and running global corporations that are exempt from carbon taxes!
[01:23:27.000 --> 01:23:33.503]  You know that a whole bunch of UN officials, like Pachari and others, are exempt from carbon taxes.
[01:23:33.503 --> 01:23:35.084]  So, of course, they're factories.
[01:23:35.084 --> 01:23:43.127]  They own factories and power plants next to them, and everybody goes to build their factory there because they're above the law.
[01:23:43.127 --> 01:23:43.928]  You can't compete.
[01:23:43.928 --> 01:23:44.728]  That's what Donald Trump says.
[01:23:44.728 --> 01:23:48.350]  He goes, yeah, I print my shirts in China and Mexico.
[01:23:48.350 --> 01:23:49.610]  You can't afford to do it here.
[01:23:49.610 --> 01:23:53.832]  I want to change the deal or I can do it here.
[01:23:53.832 --> 01:23:54.993]  We get shirts made in America.
[01:23:56.641 --> 01:24:00.624]  A normal t-shirt printed in America costs us $14 to $15 a piece.
[01:24:00.624 --> 01:24:02.985]  We sell it for $25, and after everything, make like $5.
[01:24:02.985 --> 01:24:09.190]  I can get it printed in Mexico for $3, $4.
[01:24:09.190 --> 01:24:12.432]  And I can then sell it for $5 and make a dollar.
[01:24:12.432 --> 01:24:15.194]  Oh my gosh, I'm so evil.
[01:24:15.194 --> 01:24:20.137]  I mean, how am I supposed to... So we print... Most of our shirts are made in America.
[01:24:20.137 --> 01:24:21.418]  They're actually woven in America.
[01:24:21.418 --> 01:24:22.499]  The cotton's from America.
[01:24:22.499 --> 01:24:23.480]  They're printed in America.
[01:24:24.949 --> 01:24:30.952]  I make special deals with people trying to drive the price down to maybe nine bucks in the U.S.
[01:24:30.952 --> 01:24:32.113]  Cotton's in the U.S.
[01:24:32.113 --> 01:24:32.973]  Ink's in the U.S.
[01:24:32.973 --> 01:24:34.214]  It's printed in the U.S.
[01:24:34.214 --> 01:24:36.094]  The trucks ship it in the U.S.
[01:24:36.094 --> 01:24:39.476]  It's $9.95 and I sell it for $5.
[01:24:39.476 --> 01:24:41.877]  Try that one on for size.
[01:24:41.877 --> 01:24:45.519]  But see, I've got other products where we make enough of a profit to do stuff like that.
[01:24:45.519 --> 01:24:46.419]  I'm just in a war.
[01:24:46.419 --> 01:24:48.681]  I wish I had a billion t-shirts saying Hillary for president.
[01:24:48.681 --> 01:24:50.441]  I'd give them away.
[01:24:50.441 --> 01:24:51.242]  What am I supposed to do?
[01:24:51.242 --> 01:24:52.102]  I'm all in.
[01:24:52.102 --> 01:24:53.303]  I'm firing everything I got.
[01:24:54.864 --> 01:24:56.405]  I'm set to not take any money in 2016.
[01:24:56.405 --> 01:24:58.985]  I don't even care.
[01:24:58.985 --> 01:25:02.647]  I'm just like, hire more people, more cameras, more crews, battle, battle, battle, battle.
[01:25:02.647 --> 01:25:05.668]  I am all in like the Alamo swinging my musket here.
[01:25:05.668 --> 01:25:10.690]  And all I'm saying is, if you have that attitude, there is nothing these globalists can do to stop us.
[01:25:10.690 --> 01:25:11.390]  That's all I'm saying.
[01:25:11.390 --> 01:25:12.090]  I'm all in.
[01:25:12.090 --> 01:25:12.330]  I'm all in.
[01:25:12.330 --> 01:25:13.571]  Because I have no birthright.
[01:25:13.571 --> 01:25:14.391]  I have no future.
[01:25:14.391 --> 01:25:17.212]  My kids have no future if we don't beat these people.
[01:25:17.212 --> 01:25:17.692]  I'm desperate.
[01:25:18.891 --> 01:25:25.076]  And what do one of the most famous, I forget his name, guys look up The Way of the Samurai is Desperate.
[01:25:25.076 --> 01:25:27.018]  I'm going to go to your calls, I'm sorry.
[01:25:27.018 --> 01:25:29.499]  The Way of the Samurai is Desperate.
[01:25:29.499 --> 01:25:34.343]  It's one of the most famous samurais and he said, The Way of the Samurai is Desperateness, not even 10 men.
[01:25:37.952 --> 01:25:41.493]  A hundred men can stop such a man, and in my life, I've actually found that.
[01:25:41.493 --> 01:25:45.514]  Most people are scared, they're timid, they're acting like they're tough, they're acting like they're bullying you.
[01:25:45.514 --> 01:25:52.236]  You know, when you take the gloves off and some thugs attack and you actually start pounding the living hell out of them, they get down on the ground and start crying for mommy real fast.
[01:25:52.236 --> 01:25:55.737]  I don't care how big they are, because they're always the aggressor.
[01:25:55.737 --> 01:25:59.118]  The aggressor is a punk trying to get something for free.
[01:25:59.118 --> 01:26:00.238]  They don't have the spirit to win.
[01:26:00.238 --> 01:26:03.999]  I don't care that we have a hundred pounds more than me, and they're the state wrestling champion.
[01:26:03.999 --> 01:26:06.720]  They start the fight, they get the tracheotomy.
[01:26:08.373 --> 01:26:13.635]  And I'm just telling you right now, ladies and gentlemen, it's time to realize this spirit of weakness must be broken.
[01:26:13.635 --> 01:26:16.415]  And it is being broken.
[01:26:16.415 --> 01:26:17.636]  I can tell you, we've turned the tide.
[01:26:17.636 --> 01:26:19.416]  We are going to win the war long term.
[01:26:19.416 --> 01:26:22.217]  God already promised that, but you can see it.
[01:26:22.217 --> 01:26:23.798]  The empire is going to strike back.
[01:26:23.798 --> 01:26:24.658]  They don't know they've won.
[01:26:24.658 --> 01:26:27.539]  They don't know they've lost the battle.
[01:26:27.539 --> 01:26:28.579]  They don't understand that we've won.
[01:26:29.872 --> 01:26:30.853]  They're like Hitler in his bunker.
[01:26:51.366 --> 01:27:03.030]  I'm Alex Jones, your host, but this is the leader of the UKIP party from nowhere 25 years ago, running for office 20 years ago, and now the leader of Europe, the leader of opposition.
[01:27:03.030 --> 01:27:06.651]  He's a libertarian, he's a nationalist, he's a listener of the show, he's a patriot.
[01:27:08.069 --> 01:27:12.734]  Just like 1776, they're having their Declaration of Independence in the UK.
[01:27:12.734 --> 01:27:16.177]  You gotta hit bottom first before you come back up to the top, and they're now doing it.
[01:27:16.177 --> 01:27:19.621]  The UK's hit bottom, it's now coming back up to the top, and it's a beautiful thing.
[01:27:19.621 --> 01:27:21.543]  We'll go out to break with more of the UKIP leader.
[01:27:28.630 --> 01:27:42.979]  Throughout the rest of my life was a woman in Bolton grabbing my hands with tears in her eyes saying why doesn't David Cameron, why doesn't the government come and see what they've done to my community, what they've done to the prospects for my kids.
[01:27:42.979 --> 01:27:45.481]  People here don't understand, they're too wealthy.
[01:27:46.081 --> 01:27:59.095]  They don't get what open door mass immigration as a result of EU membership has done to people's wages, to people's availability of getting GP appointments or their kids into local schools.
[01:27:59.095 --> 01:28:02.299]  This was the issue ultimately that won this election.
[01:28:03.520 --> 01:28:06.281]  I'm thrilled that we've done this.
[01:28:06.281 --> 01:28:12.604]  I believe the other big effect of this election is not what's happened in Britain, but what will happen in the rest of Europe.
[01:28:12.604 --> 01:28:16.826]  I mean, in the rest of the EU, Eurosceptic parties never talked about leaving the EU.
[01:28:16.826 --> 01:28:18.006]  Now they are.
[01:28:18.006 --> 01:28:22.768]  An opinion poll in the Netherlands said that a majority there now want to leave.
[01:28:22.768 --> 01:28:26.190]  So we may well be close, perhaps, to an exit.
[01:28:27.110 --> 01:28:27.731]  That's right.
[01:28:27.731 --> 01:28:29.452]  The EU is collapsing.
[01:28:29.452 --> 01:28:30.633]  The EU is collapsing.
[01:28:30.633 --> 01:28:32.294]  We need Trump-Farage 2016.
[01:28:32.294 --> 01:28:34.836]  It's a global movement.
[01:28:34.836 --> 01:28:36.217]  It's 1776 worldwide.
[01:28:36.217 --> 01:28:36.997]  I coined the term.
[01:28:36.997 --> 01:28:41.500]  It's now been adopted by UKIP, Lord Monkton and others, and is now happening.
[01:28:41.500 --> 01:28:45.603]  Not global government, but global awakening of liberty.
[01:28:45.603 --> 01:28:47.024]  1776 worldwide.
[01:28:47.024 --> 01:28:48.005]  It's unstoppable.
[01:28:57.719 --> 01:29:02.781]  Over the years, there have been a lot of powerful advancements in the field of science and nutraceuticals.
[01:29:02.781 --> 01:29:11.624]  Youngevity integrates years of scientific research into creating fantastic products like Beyond Tangy Tangerine, plant-derived minerals, and much more.
[01:29:11.624 --> 01:29:15.565]  Youngevity also offers you an ingenious way to augment your income.
[01:29:15.565 --> 01:29:16.365]  And the best part?
[01:29:16.365 --> 01:29:19.226]  You'll be helping your friends and family along the way.
[01:29:19.226 --> 01:29:21.847]  Visit InfoWarsTeam.com today.
[01:29:21.847 --> 01:29:22.628]  Become a member.
[01:29:22.628 --> 01:29:26.689]  Get discounts on the amazing products and free shipping when you sign up for AutoShip.
[01:29:26.909 --> 01:29:33.652]  And you're able to promote the products to friends and family and neighbors in your community and make money while helping people at the same time.
[01:29:33.652 --> 01:29:34.593]  Another win-win.
[01:29:34.593 --> 01:29:38.334]  That's why I'm a member of the Longevity Team at Infowarsteam.com.
[01:29:38.334 --> 01:29:39.575]  And you can be too.
[01:29:39.575 --> 01:29:40.135]  It's simple.
[01:29:40.135 --> 01:29:43.077]  Just go to Infowarsteam.com today.
[01:29:43.077 --> 01:29:45.178]  Complete a short sign-up and you're part of the team.
[01:29:45.178 --> 01:29:48.419]  That's Infowarsteam.com or Infowarshealth.com.
[01:29:48.419 --> 01:29:54.722]  So many people call into my radio show and tell me how Longevity and the products at Infowarsteam.com have changed their lives.
[01:29:54.722 --> 01:29:56.043]  Check it out for yourself today.
[01:29:58.732 --> 01:29:59.633]  Shower Filters.
[01:29:59.633 --> 01:30:01.354]  We're introducing the best yet.
[01:30:01.354 --> 01:30:05.438]  The brand new ProPure ProMax High Performance Shower Filter.
[01:30:05.438 --> 01:30:10.241]  It removes and reduces over 200 contaminants while preserving a strong, powerful flow.
[01:30:10.241 --> 01:30:17.327]  This new 4-stage filtration process helps protect the largest organ in your body, your skin, from the unhealthy contaminants in the water.
[01:30:17.327 --> 01:30:24.273]  You can find more details on this amazing new filter and free shipping at InfowarsStore.com or call 888-253-3139 to order your ProMax Shower Filter from ProPure today.
[01:30:28.416 --> 01:30:31.939]  When cells become toxic, they die early and aging sets in.
[01:30:31.939 --> 01:30:40.165]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[01:30:40.165 --> 01:30:45.589]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
