[00:00:00.009 --> 00:00:01.532]  The Alex Jones Show.
[02:55:57.319 --> 02:56:01.702]  You know, when I look at Carly, I think she really ought to be sneed, Fiorina.
[02:56:01.762 --> 02:56:07.285]  She is now endorsing Cruz as well because, you know, that's what the establishment is moving toward.
[02:56:08.566 --> 02:56:11.307]  This is a clear sign, folks, of what's going on.
[02:56:11.467 --> 02:56:18.651]  It is a clear sign that they're desperate enough that they are taking the mask off of Ted Cruz.
[02:56:18.671 --> 02:56:21.713]  A mask that I've been pointing out, I think, has been there a very long time.
[02:56:21.753 --> 02:56:24.115]  Perhaps that's why he has such awkward smiles.
[02:56:24.195 --> 02:56:24.475]  I don't know.
[02:56:24.835 --> 02:56:27.036]  I want to tell you something right now that is free.
[02:56:27.576 --> 02:56:29.217]  This is something I'm selling for free.
[02:56:29.497 --> 02:56:31.018]  The Alex Jones Newsletter.
[02:56:31.038 --> 02:56:36.441]  You can get access to all of your requests, your tips, your feedback sent directly to us.
[02:56:36.501 --> 02:56:42.304]  We send you exclusive videos, daily content, special discounts days before they're made public.
[02:56:42.484 --> 02:56:43.784]  It is completely free.
[02:56:43.824 --> 02:56:44.885]  All you need to do is sign up.
[02:56:45.325 --> 02:56:52.249]  We'll send you information, breaking stuff that is exclusive just for the people who sign up to the Alex Jones Insider Newsletter.
[02:56:52.269 --> 02:56:58.253]  And again, you can sign up at Infowars.com forward slash newsletter or you will see the link there.
[02:56:58.273 --> 02:57:02.936]  It's one of the ways that you can keep in touch, that you can see the new reports as they come out.
[02:57:03.916 --> 02:57:07.358]  And one last thing I want to mention before we get to the break here.
[02:57:07.679 --> 02:57:11.501]  And as I was talking earlier about the news report that came out.
[02:57:12.285 --> 02:57:14.907]  About the drones being used to spy on us.
[02:57:16.247 --> 02:57:18.548]  Understand that they're doing more than that with the drones.
[02:57:19.389 --> 02:57:24.792]  We had a document that listed, and I was trying to find this through the show, haven't been able to find it yet.
[02:57:25.392 --> 02:57:30.815]  It was a document somebody had given us from the FAA where they listed everybody who had been licensed to have drones at the time.
[02:57:30.835 --> 02:57:34.157]  And this is before they started requiring everybody register their drones with them.
[02:57:34.870 --> 02:57:41.455]  And it was amazing to see how many different agencies, and some universities for research purposes, had drones.
[02:57:41.495 --> 02:57:47.260]  But when you look at the agencies, when you look at what the BLM has, they had a massive number of drones.
[02:57:47.360 --> 02:57:50.883]  A lot of their drones were Reaper drones and Predator drones.
[02:57:51.823 --> 02:57:57.204]  Now, they're saying that they're using these drones to map out resources.
[02:57:57.764 --> 02:57:59.685]  And that would be frightening enough.
[02:58:00.265 --> 02:58:12.548]  If we're going to live in a country where the government maps out everything that they claim they own, and of course the government is not allowed under the Constitution to own land outside the District of Columbia, but they assert ownership over all this land.
[02:58:13.148 --> 02:58:17.669]  They're going to map it out to the last detail, but they're going to map out your land to the last detail.
[02:58:18.649 --> 02:58:23.351]  And as we're looking at this, they try to say, well, you know, it's just, uh, we're just monitoring people.
[02:58:23.391 --> 02:58:24.551]  We're just looking at people.
[02:58:24.731 --> 02:58:35.375]  Understand that when this is really going to get bad, and nobody's talking about this, it is the vehicle to infrastructure communication devices that they're going to be putting in your car within the next year or two.
[02:58:35.395 --> 02:58:37.295]  They're going to be mandating that you buy that.
[02:58:37.556 --> 02:58:40.897]  They're going to be monitoring every aspect of your movement.
[02:58:40.937 --> 02:58:42.737]  They say, hey, it's just metadata.
[02:58:43.237 --> 02:58:44.658]  That's the most important data.
[02:58:45.018 --> 02:58:46.599]  That's how they map the human domain.
[02:58:46.619 --> 02:58:46.959]  Stay with us.
[02:58:46.979 --> 02:58:47.499]  We'll be right back.
[02:58:51.525 --> 02:58:55.526]  This is GCN, the Genesis Communications Radio Network.
[02:58:58.787 --> 02:59:00.788]  Brainforce, it's completely different.
[02:59:00.868 --> 02:59:01.908]  Try a bottle of it.
[02:59:02.108 --> 02:59:03.569]  Rob Dew joins us.
[02:59:03.689 --> 02:59:06.510]  You worked, I guess, like 20 plus hours.
[02:59:06.790 --> 02:59:07.850]  Tell us what Brainforce did.
[02:59:07.870 --> 02:59:08.811]  I'd been working all day.
[02:59:08.831 --> 02:59:11.191]  I took a couple hours off coaching basketball.
[02:59:11.331 --> 02:59:12.332]  I get in here at 830.
[02:59:12.752 --> 02:59:14.912]  I was kind of run down, you know.
[02:59:14.953 --> 02:59:16.373]  I just didn't feel like I was gonna make it.
[02:59:16.573 --> 02:59:18.454]  And I really wanted to do a good job on the interview.
[02:59:18.474 --> 02:59:20.276]  I got my bottle of Brain Force right there.
[02:59:20.296 --> 02:59:21.076]  I popped two of them.
[02:59:21.356 --> 02:59:23.498]  And about 20 minutes later, it's like, bing!
[02:59:23.638 --> 02:59:25.319]  Everything just kind of clears up.
[02:59:25.419 --> 02:59:26.880]  It's got four and a half stars.
[02:59:27.080 --> 02:59:28.101]  People really love it.
[02:59:28.421 --> 02:59:28.942]  Read about it.
[02:59:29.022 --> 02:59:32.764]  Find out why third-party nutraceutical sites give it such high praise.
[02:59:32.864 --> 02:59:38.128]  Because it really does have the best organic-based systems that will blow your socks off.
[02:59:38.308 --> 02:59:42.190]  I haven't pulled an all-nighter like that in a while, but I probably could not have done it without BrainForce.
[02:59:42.370 --> 02:59:48.153]  I went home about 6.45 this morning, took three hours of sleep, got up, took two more BrainForce and came in.
[02:59:48.494 --> 02:59:53.776]  You will find BrainForce and other game-changing products at InfoWarsLife.com or call 888-253-3139.
[02:59:53.917 --> 02:59:55.717]  You're listening to the Alex Jones Show.
[03:00:17.789 --> 03:00:21.672]  If you are receiving this transmission, you are the resistance.
[03:00:22.613 --> 03:00:27.518]  From the front lines of the Information War, it's Alex Jones.
[03:00:31.181 --> 03:00:33.023]  Welcome back to the Alex Jones Show, the fourth hour.
[03:00:33.103 --> 03:00:35.124]  Rob Dew is going to be joining us in the next segment.
[03:00:36.351 --> 03:00:40.714]  I want to talk a little bit about a couple of articles we didn't have time to talk about earlier.
[03:00:40.814 --> 03:00:45.637]  Of course, we have many of these articles that came up on the Drudge Report earlier today.
[03:00:45.657 --> 03:00:48.598]  The Bloomberg article, The Crime You Have Not Yet Committed.
[03:00:48.819 --> 03:00:55.763]  Another one from The Guardian, The FBI Quietly Changes Its Privacy Rules for Accessing NSA Data on Americans.
[03:00:56.403 --> 03:01:00.025]  Let me read you a phrase from this, and I want you to let this sink in.
[03:01:07.435 --> 03:01:08.015]  Think about that.
[03:01:08.036 --> 03:01:08.816]  Let me repeat it.
[03:01:09.437 --> 03:01:11.218]  Classified revisions.
[03:01:11.578 --> 03:01:16.562]  Classified revisions were accepted by the secret U.S.
[03:01:16.683 --> 03:01:16.983]  court.
[03:01:18.984 --> 03:01:28.492]  What's going on here is that we have a secret court, a star chamber court, that is now secretly changing the law.
[03:01:31.274 --> 03:01:32.796]  How does it get any worse than this?
[03:01:33.917 --> 03:01:36.721]  This is anathema to democracy.
[03:01:36.741 --> 03:01:41.408]  It is everything our system of governance was designed to stop.
[03:01:42.264 --> 03:01:48.946]  The Magna Carta and the Constitution were designed to stop precisely this type of secret star chamber government.
[03:01:49.566 --> 03:01:52.546]  And the amazing thing to me is the path that we have taken to get here.
[03:01:52.646 --> 03:01:56.387]  You understand that back in the 70s we had the Church Commission in the Senate.
[03:01:56.427 --> 03:01:58.188]  We had the Pike Commission in the House.
[03:01:58.788 --> 03:02:00.388]  What were they doing there?
[03:02:00.608 --> 03:02:04.869]  They were trying to get control of this secret government that was rising up.
[03:02:04.969 --> 03:02:07.630]  The CIA was really kind of the focus of the Church Commission.
[03:02:08.210 --> 03:02:13.476]  And we've all seen the pictures of the heart attack gun and the other assassination things that the CIA was doing.
[03:02:13.516 --> 03:02:20.485]  It's like, wait a minute, we don't want a government that secretly assassinates political leaders and perhaps its dissidents within its own country.
[03:02:20.505 --> 03:02:21.406]  Okay?
[03:02:21.566 --> 03:02:24.129]  Or even government officials within its own government.
[03:02:24.569 --> 03:02:25.929]  We don't want that, okay?
[03:02:25.989 --> 03:02:34.611]  Meanwhile, the Pike Commission, which was in the House, was trying to get some information on the NSA, and they called the director of the NSA in, and he at first wouldn't come in, and then he comes in.
[03:02:34.631 --> 03:02:36.032]  They said, we'd like to see your charter.
[03:02:36.172 --> 03:02:38.432]  You know, CIA has a charter.
[03:02:38.472 --> 03:02:39.492]  Where's your charter, NSA?
[03:02:39.572 --> 03:02:41.673]  And he said, well, it's classified.
[03:02:41.693 --> 03:02:43.593]  I'm not going to show it to you, Congressman.
[03:02:45.074 --> 03:02:45.574]  Congressman?
[03:02:46.154 --> 03:02:50.735]  NSA was created by a secret executive order by President Truman.
[03:02:51.977 --> 03:02:59.762]  And within a couple of decades, they had been doing the same kind of stuff that everybody's complaining about now, that Snowden has illustrated to the public.
[03:03:00.302 --> 03:03:07.566]  Spying on Americans, listening to their phone calls, doing all the stuff that is prohibited by the Constitution.
[03:03:07.927 --> 03:03:19.714]  And so these two commissions came in and said, well, okay, I can't, you know, I can just imagine them sitting there like Senator Sessions when the guy who was the guy, I want to say Panera, Panetta.
[03:03:21.493 --> 03:03:29.776]  Panera says, yeah, we would go to the UN or we would go to NATO to get authority to call for a no-fly zone over Syria.
[03:03:29.796 --> 03:03:31.176]  And he goes, I can't believe you're saying that.
[03:03:31.216 --> 03:03:31.837]  You're a senator.
[03:03:31.877 --> 03:03:32.877]  You know what the Constitution is.
[03:03:32.897 --> 03:03:33.877]  They could care less.
[03:03:34.377 --> 03:03:38.119]  OK, so these secret organizations, the NSA says, we're not going to show you our charter.
[03:03:38.139 --> 03:03:39.279]  It's secret.
[03:03:39.379 --> 03:03:40.219]  It's an executive order.
[03:03:40.259 --> 03:03:41.320]  You can't see it, Congressman.
[03:03:41.800 --> 03:03:46.501]  And so they said, all right, we're going to create an organization to oversee these guys, to try to keep them in check.
[03:03:46.521 --> 03:03:47.682]  We'll call it the FISA.
[03:03:48.496 --> 03:03:50.877]  Or the Foreign Intelligence Surveillance Act.
[03:03:51.157 --> 03:03:52.177]  We're going to set up a court.
[03:03:52.637 --> 03:03:54.538]  And we're going to keep these guys in line.
[03:03:54.638 --> 03:03:54.898]  Okay?
[03:03:55.078 --> 03:03:56.058]  Now what are they doing?
[03:03:56.438 --> 03:04:00.699]  They're using that court to secretly modify the Constitution.
[03:04:00.719 --> 03:04:02.320]  We've reported on this multiple times.
[03:04:02.360 --> 03:04:03.660]  Here it is again from The Guardian.
[03:04:04.140 --> 03:04:05.561]  Classified revisions.
[03:04:05.621 --> 03:04:06.641]  We can't see them.
[03:04:07.401 --> 03:04:08.523]  Not for the public to see.
[03:04:08.763 --> 03:04:11.887]  They're changing the Constitution and they say you can't see it.
[03:04:12.007 --> 03:04:12.588]  It's a secret.
[03:04:12.648 --> 03:04:23.201]  Meanwhile, we have Hillary Clinton who is putting all of these thousands of secret documents on her private server for who knows what reason she would set this thing up.
[03:04:24.195 --> 03:04:29.656]  Why did she hatch this conspiracy to subvert the religion of the national security state?
[03:04:30.056 --> 03:04:44.060]  The thing on which we have to sacrifice our constitution and all of our individual rights for this national security state, and Hillary Clinton conspires with others who are now being given immunity to investigate this and understand
[03:04:44.980 --> 03:04:50.023]  Judge Napolitano went on and he pointed out, hey, you give somebody immunity, that means you're going after somebody higher up.
[03:04:50.043 --> 03:04:53.404]  He also said, yesterday he said, she's playing word games.
[03:04:53.444 --> 03:04:55.105]  She says, none of these things are marked classified.
[03:04:55.145 --> 03:04:56.666]  Of course they're not marked classified.
[03:04:56.686 --> 03:05:00.647]  They're marked confidential, or they're marked secret, or they're marked top secret.
[03:05:00.667 --> 03:05:01.828]  They don't write classified.
[03:05:02.048 --> 03:05:02.928]  They write those other things.
[03:05:03.028 --> 03:05:04.569]  It's a word game, just like her husband.
[03:05:04.609 --> 03:05:05.029]  Stay with us.
[03:05:05.049 --> 03:05:06.230]  We'll be right back with Rob Dew.
[03:05:08.792 --> 03:05:17.236]  In the last Democratic debate, we learned that there are no poor white people, and that Hillary Clinton single-handedly saved the auto industry.
[03:05:17.456 --> 03:05:19.237]  What will we learn this time around?
[03:05:19.857 --> 03:05:21.878]  First, they wouldn't debate at all.
[03:05:22.218 --> 03:05:26.000]  Then, only during NFL playoff games or Christmas Eve.
[03:05:26.320 --> 03:05:29.321]  Well, finally, the moment you've been waiting for is here.
[03:05:29.661 --> 03:05:32.963]  Watch the InfoWars crew dismantle the Democratic debate.
[03:05:33.263 --> 03:05:37.668]  Join InfoWars.com this Wednesday, March 9th at 7 p.m.
[03:05:37.728 --> 03:05:44.014]  Central as we get a crack at the race-baiting, give-us-free-stuff duo of Hillary Clinton and Bernie Sanders.
[03:05:44.234 --> 03:05:50.240]  We'll be crashing through their lies in real time for live coverage like you won't see anywhere else.
[03:05:50.621 --> 03:05:55.386]  Watch for free at InfoWars.com slash show and the Alex Jones Channel on YouTube.
[03:05:55.686 --> 03:05:59.491]  We'll be taking your phone calls before, during, and after the debate.
[03:05:59.912 --> 03:06:04.518]  Join us for live debate coverage this Wednesday, March 9th at 7 p.m.
[03:06:04.598 --> 03:06:04.918]  Central.
[03:06:07.972 --> 03:06:12.795]  Over the years, there have been a lot of powerful advancements in the field of science and nutraceuticals.
[03:06:13.055 --> 03:06:21.700]  Youngevity integrates years of scientific research into creating fantastic products like Beyond Tangy Tangerine, plant-derived minerals, and much more.
[03:06:21.900 --> 03:06:25.682]  Youngevity also offers you an ingenious way to augment your income.
[03:06:25.842 --> 03:06:26.522]  And the best part?
[03:06:26.642 --> 03:06:29.224]  You'll be helping your friends and family along the way.
[03:06:29.504 --> 03:06:31.945]  Visit InfoWarsTeam.com today.
[03:06:32.125 --> 03:06:32.746]  Become a member.
[03:06:32.906 --> 03:06:36.968]  Get discounts on the amazing products and free shipping when you sign up for AutoShip.
[03:06:37.168 --> 03:06:43.670]  And you're able to promote the products to friends and family and neighbors in your community and make money while helping people at the same time.
[03:06:43.910 --> 03:06:44.631]  Another win-win.
[03:06:44.871 --> 03:06:48.432]  That's why I'm a member of the Longevity Team at Infowarsteam.com.
[03:06:48.612 --> 03:06:49.592]  And you can be too.
[03:06:49.832 --> 03:06:50.312]  It's simple.
[03:06:50.393 --> 03:06:53.213]  Just go to Infowarsteam.com today.
[03:06:53.334 --> 03:06:55.254]  Complete a short sign-up and you're part of the team.
[03:06:55.434 --> 03:06:58.495]  That's Infowarsteam.com or Infowarshealth.com.
[03:06:58.675 --> 03:07:04.837]  So many people call into my radio show and tell me how Longevity and the products at Infowarsteam.com have changed their lives.
[03:07:04.977 --> 03:07:06.298]  Check it out for yourself today.
[03:07:07.831 --> 03:07:10.793]  A clean, toxic-free body is the foundation of true health.
[03:07:11.013 --> 03:07:13.175]  Deep Cleanze by InfoWarsLife.com.
[03:07:13.375 --> 03:07:20.080]  A scientifically formulated blend of nanocolloidal zeolites and organic ingredients that aid the body in cleansing chemicals and toxic metals.
[03:07:20.380 --> 03:07:25.564]  Using our proprietary multi-step extraction technology, Deep Cleanze is our most affordable all-in-one cleanser.
[03:07:25.704 --> 03:07:34.691]  With concentrated organic compounds like cilantro, milk thistle, fulvic acid, orange peel, zeolites, and others, Deep Cleanze doesn't hold back.
[03:07:35.131 --> 03:07:43.733]  Instead of buying five, six, or even seven different cleansing products, we use decades-old scientific research to put together the Rolls-Royce of all-in-one cleansing.
[03:07:43.993 --> 03:07:50.895]  Look, there's a reason Deep Cleanse is the only product on the market that uses our proprietary SpiteGerex herbal processing technique.
[03:07:51.075 --> 03:07:56.436]  We use only the highest quality organic herbs, backed by serious research, and we still bring it to you the best way.
[03:07:56.756 --> 03:08:02.261]  If you wish to find deep cleanse and experience the all-in-one cleansing, visit Infowarslife.com.
[03:08:02.381 --> 03:08:04.323]  That's Infowarslife.com or call 888-253-3139.
[03:08:21.804 --> 03:08:29.330]  The world is a dangerous place, not because of evil, but because of those who look on and do nothing.
[03:08:30.311 --> 03:08:34.194]  If you are receiving this transmission, you are the resistance.
[03:08:34.694 --> 03:08:38.477]  We now take you live to the Central Texas Command Center.
[03:08:38.837 --> 03:08:40.419]  It's Alex Jones.
[03:08:43.288 --> 03:08:56.981]  Welcome to the fourth hour of overdrive of the Alex Jones Show and you can be watching this in video format over the internet at Infowars.com forward slash show or if you're a PrisonPlanet.tv member you can be watching it live as it happens.
[03:08:58.106 --> 03:08:58.586]  Right now.
[03:08:59.027 --> 03:09:05.910]  So if you're listening to the radio, you only get to see half the show, but we enjoy our radio audience nonetheless.
[03:09:06.311 --> 03:09:07.251]  I am Rob Doo, your host.
[03:09:07.952 --> 03:09:11.073]  About halfway through this fourth hour, I'm going to have Leanne McAdoo in studio.
[03:09:11.093 --> 03:09:12.274]  We're going to be taking your calls.
[03:09:12.294 --> 03:09:13.695]  I'm going to give out the number right now, 800-259-9231.
[03:09:13.715 --> 03:09:13.755]  800-259-9231.
[03:09:13.775 --> 03:09:14.955]  Let's start the little studio login.
[03:09:24.136 --> 03:09:26.657]  Application and what are we going to talk about today?
[03:09:26.697 --> 03:09:33.958]  Well, there's been some interesting news having to deal with Sandy Hook and Donald Trump and the connection they're trying.
[03:09:33.998 --> 03:09:37.059]  I guess they're going to try to turn Donald Trump into a Sandy Hook truther.
[03:09:37.079 --> 03:09:40.460]  I'm going to show you a video in a little bit.
[03:09:41.340 --> 03:09:44.440]  Is this the most powerful Donald Trump video ever?
[03:09:45.061 --> 03:09:48.121]  And it's a pro-Trump montage by In The Fed Facebook.
[03:09:48.501 --> 03:09:50.322]  And let me tell you, I'm really hot on this right now.
[03:09:50.362 --> 03:09:50.822]  Last night,
[03:09:51.862 --> 03:09:57.923]  Biggs and I, Joe Biggs, and a few others were at a local bar where we've been competing in a ping-pong tournament.
[03:09:58.924 --> 03:10:02.944]  We're pretty crazy about ping-pong here, at least some of us at the InfoWars studios.
[03:10:03.364 --> 03:10:12.586]  You might have seen, I think me and Biggs, Biggs dressed up as an ISIS fighter and I was dressed up as Uncle Sam and we played some ping-pong one time during the money bomb.
[03:10:14.707 --> 03:10:18.928]  Nevertheless, we did this, we have this contest and the first time we
[03:10:20.928 --> 03:10:21.288]  We did it.
[03:10:21.368 --> 03:10:21.749]  I won.
[03:10:21.789 --> 03:10:28.093]  I beat a guy wearing a commie red shirt and it had like linen and Stalin and everybody had party hats on.
[03:10:28.113 --> 03:10:32.576]  It had a little sickle and hammer and I really enjoyed beating that guy and I was wearing my Mulan Labe t-shirt.
[03:10:32.956 --> 03:10:35.038]  So it was a clash of civilizations there.
[03:10:35.078 --> 03:10:38.300]  Well, the same thing happened again this last time.
[03:10:40.422 --> 03:10:46.306]  Basically, we sent the Trinity's home packing and then they got mad and we had arguments at the end of the night at the bar.
[03:10:46.326 --> 03:10:46.746]  It was great.
[03:10:46.966 --> 03:10:47.546]  Good fun, though.
[03:10:47.566 --> 03:10:52.349]  It was good to debate people because they were throwing out, Donald Trump's a racist, he's a bigot.
[03:10:52.369 --> 03:10:53.169]  I said, well, why?
[03:10:53.369 --> 03:10:53.589]  Why?
[03:10:53.809 --> 03:10:54.370]  Why do you say that?
[03:10:54.950 --> 03:10:56.171]  He doesn't want to bring in any Muslims.
[03:10:56.531 --> 03:11:06.636]  Well, look at the results of the Michigan race last night, where Donald Trump won in Dearborn, which is, if you've driven around in Dearborn, it's a Muslim town.
[03:11:07.136 --> 03:11:15.140]  I mean, majority of the Muslims, I've been there a couple times when back in the day we went to Detroit to document the decimation that's going on there.
[03:11:15.160 --> 03:11:16.940]  We also went to Dearborn to document some stuff.
[03:11:17.361 --> 03:11:24.164]  The guys recently went back there to film like one of the biggest mosques in, I think, the United States.
[03:11:24.224 --> 03:11:25.164]  This thing is huge.
[03:11:25.644 --> 03:11:28.586]  So, big Muslim population voting for Trump.
[03:11:29.006 --> 03:11:29.966]  That must tell you something.
[03:11:30.006 --> 03:11:31.447]  They obviously don't think he's racist.
[03:11:31.827 --> 03:11:33.548]  You have a lot of Mexican-Americans voting for Trump.
[03:11:34.168 --> 03:11:35.530]  Are showing their support for Trump.
[03:11:35.850 --> 03:11:36.911]  Obviously, they don't think he's racist.
[03:11:37.292 --> 03:11:42.898]  So let's go now to is this the most powerful Donald Trump video ever?
[03:11:44.160 --> 03:11:46.522]  Mr. Trump, you've done great things in your life.
[03:11:47.043 --> 03:11:50.627]  And I just wonder how do I as an average person begin?
[03:11:52.135 --> 03:11:54.516]  Well, first of all, never think of yourself as average.
[03:11:54.596 --> 03:11:56.736]  You started off with the wrong question.
[03:11:57.216 --> 03:11:58.277]  Because you're not average.
[03:11:58.357 --> 03:11:59.317]  You've got a lot going.
[03:11:59.377 --> 03:12:00.097]  I see you're smart.
[03:12:00.157 --> 03:12:01.197]  I see you're very beautiful.
[03:12:01.377 --> 03:12:04.818]  What we were able to do today was allow people to see his heart for themselves.
[03:12:05.358 --> 03:12:07.319]  And to make up their own minds about him.
[03:12:07.759 --> 03:12:12.920]  And they find out that he's not the person that the media has depicted him to be.
[03:12:13.200 --> 03:12:14.201]  Are you in Jordan?
[03:12:14.241 --> 03:12:16.202]  I support Donald Trump and everybody knows.
[03:12:16.482 --> 03:12:17.243]  Everybody knows.
[03:12:17.263 --> 03:12:18.824]  100% I know Donald forever.
[03:12:18.884 --> 03:12:20.885]  I like Donald very much.
[03:12:20.945 --> 03:12:21.865]  He's a wonderful guy.
[03:12:22.086 --> 03:12:22.406]  He is.
[03:12:22.866 --> 03:12:24.587]  And he's miscast by the media.
[03:12:24.627 --> 03:12:25.087]  You know that.
[03:12:25.768 --> 03:12:26.868]  Oh, I like Donald.
[03:12:26.949 --> 03:12:29.110]  He's got an enormous ego, but he's a good guy.
[03:12:29.130 --> 03:12:31.171]  He's got a big heart, by the way.
[03:12:31.211 --> 03:12:32.452]  He's very good to people.
[03:12:32.492 --> 03:12:34.673]  He's very kind to people.
[03:12:34.773 --> 03:12:35.574]  People don't know that.
[03:12:36.573 --> 03:12:42.077]  You just have to get that word average out of your vocabulary and you have to tell yourself that you're great and you have to believe it.
[03:12:42.357 --> 03:12:44.779]  If you can say it and don't believe it, it doesn't matter.
[03:12:44.799 --> 03:12:47.360]  A kid that worked in the back.
[03:12:47.500 --> 03:12:47.781]  Right.
[03:12:47.981 --> 03:12:49.722]  I said, hey, how is Donald Trump?
[03:12:49.762 --> 03:12:50.643]  This is before he ran.
[03:12:50.823 --> 03:12:51.403]  This is months ago.
[03:12:51.423 --> 03:12:52.724]  He goes, unbelievable.
[03:12:52.764 --> 03:12:57.848]  He would come backstage, come back to the kitchen and give $100 to the staff.
[03:12:57.868 --> 03:12:58.248]  Yeah.
[03:12:58.428 --> 03:12:59.929]  He would give these guys quietly.
[03:12:59.949 --> 03:13:01.050]  Nobody would know about that.
[03:13:01.070 --> 03:13:01.230]  Amazing.
[03:13:01.730 --> 03:13:07.277]  The fact is, I go down the streets of New York and the people that really like me are the taxi drivers and the workers, etc, etc.
[03:13:07.478 --> 03:13:08.259]  Also his children.
[03:13:08.980 --> 03:13:11.062]  I know his son Eric, I've met him a couple of times.
[03:13:11.683 --> 03:13:12.344]  He's a great kid.
[03:13:12.704 --> 03:13:13.806]  They're great kids.
[03:13:14.246 --> 03:13:15.928]  You know, the apple doesn't fall far from the tree.
[03:13:16.329 --> 03:13:17.010]  Do you like him?
[03:13:20.055 --> 03:13:21.075]  I like his ideas.
[03:13:21.335 --> 03:13:22.375]  Those are real letters.
[03:13:22.415 --> 03:13:23.596]  Those are not corporate letters.
[03:13:23.976 --> 03:13:25.237]  Those are not letters from Exxon.
[03:13:25.257 --> 03:13:26.077]  These are handwritten.
[03:13:26.337 --> 03:13:28.538]  Those are not letters from General Motors.
[03:13:28.558 --> 03:13:29.899]  Those are letters from people.
[03:13:30.099 --> 03:13:30.899]  You have to have heart.
[03:13:30.939 --> 03:13:34.080]  You have to take care of women's health issues.
[03:13:34.100 --> 03:13:38.542]  You have to take care of poor people that don't have, that they're never gonna have a shot.
[03:13:39.282 --> 03:13:44.484]  And you have to take care of African-American youth who have never been in a worse position than they are right now.
[03:13:44.505 --> 03:13:45.105]  This sounds like
[03:13:45.845 --> 03:13:49.587]  Political presidential talk to me, and I know people have talked to you about whether or not you want to run.
[03:13:50.247 --> 03:13:50.747]  Would you ever?
[03:13:51.428 --> 03:13:53.109]  I just probably wouldn't do it, Oprah.
[03:13:53.149 --> 03:13:56.390]  I probably wouldn't, but I do get tired of seeing what's happening with this country.
[03:13:56.410 --> 03:13:59.151]  And if it got so bad, I would never want to rule it out totally.
[03:13:59.191 --> 03:14:03.173]  I think Donald Trump, underneath it all, isn't just a business guy.
[03:14:03.494 --> 03:14:04.374]  I think he loves America.
[03:14:05.131 --> 03:14:05.611]  I really do.
[03:14:05.631 --> 03:14:06.412]  I think he cares.
[03:14:06.652 --> 03:14:07.893]  This country has such potential.
[03:14:07.933 --> 03:14:09.134]  I love the country.
[03:14:09.194 --> 03:14:11.815]  I think we can make it better than ever before.
[03:14:12.316 --> 03:14:13.376]  We have to unleash it.
[03:14:13.456 --> 03:14:15.158]  People have lost their spirit.
[03:14:15.578 --> 03:14:20.061]  Donald Trump represents truth, logic, and common sense.
[03:14:20.781 --> 03:14:26.525]  His incentive and his self-interest is tied to the well-being of the country that he's supposed to represent.
[03:14:26.925 --> 03:14:27.585]  They love me.
[03:14:27.746 --> 03:14:28.366]  I love them.
[03:14:28.666 --> 03:14:29.467]  And I'll tell you something.
[03:14:29.507 --> 03:14:32.148]  If I get the nomination, I'll win the Latino vote.
[03:14:32.308 --> 03:14:32.869]  I will win it.
[03:14:33.169 --> 03:14:34.370]  Because I'm going to create jobs.
[03:14:35.010 --> 03:14:37.472]  I know.
[03:15:01.835 --> 03:15:11.162]  What Donald Trump is doing is representing the absolute heartbreak and anger and frustration at a government gone mad.
[03:15:11.422 --> 03:15:16.807]  I guess I just wanted to find out if there was one thing that you wanted people to remember about Donald Trump.
[03:15:16.887 --> 03:15:17.327]  What is it?
[03:15:17.867 --> 03:15:19.709]  Never ever give up.
[03:15:23.752 --> 03:15:29.016]  The power of positive thinking and I think that's very much in Donald's makeup.
[03:15:30.430 --> 03:15:33.892]  If I become president, I couldn't care less about my company.
[03:15:34.513 --> 03:15:42.118]  I want to use that same up here, whatever it may be, to make America rich again and to make America great again.
[03:15:42.278 --> 03:15:53.366]  Ladies and gentlemen, I am officially running for President of the United States
[03:15:55.000 --> 03:15:59.022]  And we are going to make our country great again!
[03:15:59.523 --> 03:16:07.647]  Do not underestimate the power of Donald Trump, or you will be scratching your head wondering, how did he get the Republican nomination?
[03:16:07.807 --> 03:16:10.409]  And we will see the best debate in history.
[03:16:10.549 --> 03:16:12.710]  Hillary Rodham Clinton, Donald J. Trump.
[03:16:13.476 --> 03:16:15.317]  We are here to stay.
[03:16:16.078 --> 03:16:19.180]  Donald Trump on the way.
[03:16:19.621 --> 03:16:26.606]  Donald Trump has came up with some very strict immigration laws that would guarantee work in the African American community.
[03:16:26.626 --> 03:16:30.069]  I hope he gets through with his intentions about building the wall.
[03:16:30.689 --> 03:16:35.334]  Well, I just want to let everybody know that not all Latinos are blind.
[03:16:35.694 --> 03:16:43.822]  He knows what money is, where it comes from, and how to make more of it, rather than redistributing other people's in exchange for their vote.
[03:16:43.902 --> 03:16:50.168]  And the intensity with Trump is like nothing I've seen since I was a little kid and Reagan was running.
[03:16:50.248 --> 03:16:52.270]  And they were saying, this is America's last shot.
[03:16:53.266 --> 03:16:56.148]  If we don't get it right this time, we're not gonna have a country left for us.
[03:16:56.168 --> 03:16:57.149]  We're not gonna have a time.
[03:16:57.570 --> 03:17:01.673]  Are we seriously trying to figure out whether or not Donald Trump would make a good president?
[03:17:02.033 --> 03:17:05.396]  The man has major, major skills that he can offer.
[03:17:05.416 --> 03:17:13.002]  This country, right now, owes 19 trillion dollars and they need somebody like me to straighten out that mess.
