[00:00:00.069 --> 00:00:00.870]  This is our land.
[01:03:15.947 --> 01:03:18.107]  Uh, she's protected by the political powers.
[01:03:19.187 --> 01:03:23.088]  So she's got a big veil of strength in front of her that they can't get through.
[01:03:23.208 --> 01:03:27.689]  Do you think it's a failure of our political system that she's like the frontrunner for the presidency?
[01:03:28.449 --> 01:03:28.869]  Oh yes.
[01:03:29.249 --> 01:03:29.989]  Oh no, I agree.
[01:03:30.289 --> 01:03:31.369]  That's why I'm voting for Trump.
[01:03:31.429 --> 01:03:34.450]  I was a Democrat all the way, but Republican all the way.
[01:03:35.126 --> 01:03:46.115]  I'm a Democrat, and I feel like both candidates are just not suited for what we have, and Donald Trump is a completely different card, so it's a really tough decision.
[01:03:46.135 --> 01:03:48.337]  You don't think he would run the country like a business?
[01:03:49.678 --> 01:03:52.420]  God, I think he'd run it like a circus.
[01:03:52.960 --> 01:03:54.962]  So you were a Democrat, and now you're voting Trump?
[01:03:55.262 --> 01:03:55.562]  Right.
[01:03:55.762 --> 01:03:56.823]  Wow, what happened?
[01:03:57.184 --> 01:03:59.866]  Well, because I'm tired of all the bull, you know what I mean?
[01:04:02.898 --> 01:04:05.340]  He's not a, I don't think he's out there for the money.
[01:04:05.400 --> 01:04:07.001]  I think he's out to straighten this country out.
[01:04:07.481 --> 01:04:07.801]  Yeah.
[01:04:08.502 --> 01:04:09.783]  And that's what we need.
[01:04:09.803 --> 01:04:16.347]  We need somebody who's gonna bring back our jobs, stop outsourcing everything, and build the borders like he said.
[01:04:17.068 --> 01:04:18.729]  Hillary may be a bitch, but you know what?
[01:04:18.989 --> 01:04:19.590]  She's our bitch.
[01:04:19.910 --> 01:04:20.851]  Join me.
[01:04:21.151 --> 01:04:24.373]  So you don't see her getting arrested or indicted for anything?
[01:04:25.094 --> 01:04:25.594]  Oh, come on.
[01:04:26.826 --> 01:04:33.037]  Bill Clinton had a blowjob in the Oval Office, and he got indicted, but he didn't get impeached?
[01:04:33.097 --> 01:04:34.620]  I mean, come on, over some emails?
[01:04:36.778 --> 01:04:37.258]  Well, there you go.
[01:04:37.278 --> 01:04:40.000]  Those were some interesting responses, were they not?
[01:04:40.501 --> 01:04:40.881]  It was.
[01:04:40.941 --> 01:04:44.503]  It's always interesting to see what people have to say, especially after these debates.
[01:04:44.784 --> 01:04:46.985]  And, you know, a lot of people are still awake.
[01:04:47.405 --> 01:04:48.346]  I mean, still asleep.
[01:04:48.666 --> 01:04:49.947]  But we have some out there that are awake.
[01:04:50.387 --> 01:04:52.989]  You know, it's interesting to see when you find those people out on the street.
[01:04:53.029 --> 01:04:54.590]  We find them all the time, people that are awake.
[01:04:54.630 --> 01:04:55.911]  And, you know, what are you doing out there?
[01:04:55.931 --> 01:04:57.012]  Are you waking people up?
[01:04:57.472 --> 01:04:59.874]  Are you sitting on your couch just pretending everything's okay?
[01:05:00.434 --> 01:05:01.335]  Curling up in a ball?
[01:05:01.355 --> 01:05:02.496]  Or are you going to wake up?
[01:05:02.836 --> 01:05:03.738]  Don't curl up in a ball.
[01:05:03.758 --> 01:05:04.420]  We'll be right back.
[01:05:04.440 --> 01:05:05.442]  This is the Alex Jones Show.
[01:05:05.522 --> 01:05:08.048]  More news, special reports, and a story to share with you.
[01:05:09.542 --> 01:05:16.484]  For all of recorded history, civilizations around the world praised the health benefits of silver.
[01:05:16.744 --> 01:05:26.187]  At InfoWarsLife, our mission is to bring you the highest quality, purest, cleanest, effective colloidal silver on the market today for the lowest price available.
[01:05:26.427 --> 01:05:33.309]  Now, InfoWarsLife.com has taken colloidal silver to the next level using a cutting-edge technique that is free of toxic artificial additives.
[01:05:33.789 --> 01:05:41.234]  Infowarslife.com developed Silver Bullet by closely working with one of the top silver manufacturing labs in the United States.
[01:05:41.614 --> 01:05:44.956]  We set out to bring you the very best at the lowest price.
[01:05:45.296 --> 01:05:50.059]  Find out more about the proprietary development of Silver Bullet at Infowarslife.com.
[01:05:50.259 --> 01:05:54.321]  In these times, it's essential to have high-quality, loyal silver on hand.
[01:05:54.681 --> 01:05:57.683]  No survival chest is complete without Silver Bullet.
[01:05:57.703 --> 01:06:00.725]  Exclusively available at Infowarslife.com.
[01:06:00.825 --> 01:06:02.326]  Secure your Silver Bullet today.
[01:06:02.546 --> 01:06:06.549]  Hello, this is Hank Hill, and I'm telling you what, you need to listen to Alex Jones.
[01:06:29.950 --> 01:06:36.203]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[01:06:39.477 --> 01:06:40.798]  It is the Alex Jones Show.
[01:06:40.898 --> 01:06:43.919]  It's Super Bowl Sunday in under 24 minutes.
[01:06:43.979 --> 01:06:51.783]  The Super Bowl starts, but you're not going to be watching the Super Bowl because you're going to be with us where the real fight is and actually doing something with your life.
[01:06:52.143 --> 01:06:56.566]  I'm not attacking people to watch the Super Bowl again, but remember, this is more meaningful.
[01:06:56.626 --> 01:06:57.946]  This is a red alert scenario.
[01:06:57.986 --> 01:06:59.407]  This is an emergency transmission.
[01:06:59.727 --> 01:07:06.971]  Plus, Alex is coming up in a few segments to talk about his take on all this and what he finds to be the number one story right now.
[01:07:07.848 --> 01:07:09.089]  And we're going to get into some news.
[01:07:09.129 --> 01:07:17.858]  We've got a report how the DHS is using an F-15 jet fighter warplane over to protect the Super Bowl today with just a few jet fighters.
[01:07:18.338 --> 01:07:20.861]  Because it is, after all, the most important thing in the world.
[01:07:21.401 --> 01:07:23.163]  But first I want to share a story with you guys.
[01:07:23.603 --> 01:07:27.527]  And I also want to get Rob Dues' take on this, who's riding shotgun with me for this entire program.
[01:07:28.188 --> 01:07:32.351]  And this is representative of how easy it is to overcome a bully.
[01:07:33.166 --> 01:07:34.387]  When I say a bully, what do I mean?
[01:07:34.427 --> 01:07:45.414]  I mean, a bully, such as the overreaching, bloated government in some ways, such as just bullies of all kind, they're often pretty times, a lot of the time, pretty weak.
[01:07:46.134 --> 01:07:48.375]  So, I was driving today, I was going to a restaurant.
[01:07:48.756 --> 01:07:58.081]  For those of you who don't know how Austin works, there's this thing where aspiring restauranteurs open restaurants in bad parts of town because it's cheap and they can have a good restaurant there.
[01:07:58.121 --> 01:08:00.623]  So I'm going to check out my buddy's restaurant.
[01:08:01.063 --> 01:08:01.644]  So I park.
[01:08:02.557 --> 01:08:06.020]  It's somewhat of a bad part of town, but it's, you know, I'm going to go to the restaurant, whatever.
[01:08:06.761 --> 01:08:08.562]  I'm from somewhat of a bad area.
[01:08:08.602 --> 01:08:09.603]  I know how to conduct myself.
[01:08:09.803 --> 01:08:15.948]  So I go into this convenience store and someone follows me into the convenience store right after I get out of my car.
[01:08:16.449 --> 01:08:17.129]  I look around.
[01:08:17.590 --> 01:08:18.170]  It's this guy.
[01:08:18.230 --> 01:08:23.755]  He's like super jacked and he's got like face tattoos, like in weird languages all over himself.
[01:08:24.296 --> 01:08:26.938]  And he's just staring me down, walking like two feet behind me.
[01:08:27.658 --> 01:08:28.739]  So I go to get a water.
[01:08:29.620 --> 01:08:31.681]  Buyings like a smart water out of the convenience store.
[01:08:31.701 --> 01:08:36.562]  I go up to check out and he's still following me after getting the water with nothing in his hands to the checkout.
[01:08:37.122 --> 01:08:38.442]  Again, super close behind me.
[01:08:39.222 --> 01:08:44.104]  I check out, even the checkout guy is looking at him and looking at me like, uh, what's, you know, what's going on here?
[01:08:44.524 --> 01:08:49.585]  I walk out the door and he follows me out the door and that's when I realized, okay, I have to do something right away.
[01:08:50.345 --> 01:08:55.009]  So I'm walking over to the restaurant, and he's still walking with me, getting closer and closer and closer.
[01:08:55.029 --> 01:09:00.413]  And that's when I turn around, and I'm not, you know, I'm not like some hulking person.
[01:09:00.433 --> 01:09:02.315]  I turn around and I said, hey, what's up, man?
[01:09:03.055 --> 01:09:12.863]  And he just changes his expression from like a cold-faced, like, face-tatted, jacked-up dude looking at me all angry to, nothing, nothing, nothing.
[01:09:12.903 --> 01:09:15.205]  And he walks away and goes to his car and drives away.
[01:09:15.225 --> 01:09:16.646]  Okay?
[01:09:17.107 --> 01:09:18.488]  So look, here's what this means.
[01:09:19.770 --> 01:09:22.491]  It is so easy sometimes to actually stand up to people.
[01:09:22.511 --> 01:09:25.173]  I mean, that guy could probably destroy me, okay?
[01:09:25.613 --> 01:09:29.355]  But I'm looking at him in the eyes and saying, hey, what's up, man?
[01:09:29.375 --> 01:09:31.536]  And it's that.
[01:09:31.696 --> 01:09:37.439]  It's actually just caring and looking at him with intent and saying, hey, don't mess with me.
[01:09:37.879 --> 01:09:45.823]  Even though he could destroy me physically, looking at him and confronting him made him back off and really run away and get into his car.
[01:09:47.113 --> 01:09:48.815]  So, what does that mean in the larger view?
[01:09:49.256 --> 01:09:57.607]  It means once you actually stand up for yourself and do something about it, with all of this crap going on, if you actually stand up, the bully will run away!
[01:09:58.068 --> 01:09:59.369]  The bully is weak!
[01:09:59.710 --> 01:10:01.132]  The bully is insecure!
[01:10:01.392 --> 01:10:03.234]  The bully has no power over you!
[01:10:04.443 --> 01:10:06.404]  None of these things have power over you.
[01:10:06.484 --> 01:10:09.166]  You can actually stop it by confronting it and say, I'm not going to deal with that.
[01:10:09.206 --> 01:10:09.886]  What's wrong with you?
[01:10:10.646 --> 01:10:13.888]  You stand up, you'll be surprised how quickly your enemies fall.
[01:10:13.908 --> 01:10:18.551]  It's like pulling out a camera if the cops have stopped you or a CPS person wants to come into your house.
[01:10:18.591 --> 01:10:20.312]  You pull out a camera and you start filming them.
[01:10:20.752 --> 01:10:23.716]  They're going to change because then they don't have anything to hide.
[01:10:23.736 --> 01:10:25.238]  They're not hiding behind that badge.
[01:10:25.258 --> 01:10:26.680]  They're not hiding behind their authority.
[01:10:27.100 --> 01:10:28.502]  They have to say what they are.
[01:10:28.562 --> 01:10:29.863]  They have to uncloak themselves.
[01:10:29.984 --> 01:10:32.226]  And that is the quickest way to get somebody to turn.
[01:10:32.246 --> 01:10:35.571]  Just pop out your camera and say, we're going to tape all our encounters together.
[01:10:35.591 --> 01:10:36.452]  I just want you to know that.
[01:10:37.443 --> 01:10:38.704]  Especially if you come in my house.
[01:10:39.425 --> 01:10:42.327]  You know, this is something that most people definitely can't say.
[01:10:42.887 --> 01:10:55.817]  When I went into the NSA headquarters, and I was arrested years ago, which I'm very sorry NSA for doing that, because I was told if I came back I would be thrown into a military prison, so I'm very, very sorry for that.
[01:10:56.918 --> 01:11:03.363]  I was told that I was going to potentially be eaten by a dog, a German Shepherd, who was a militarized German Shepherd.
[01:11:03.563 --> 01:11:05.825]  But once we realized and told them that we were live streaming,
[01:11:06.721 --> 01:11:06.901]  Right?
[01:11:07.121 --> 01:11:12.686]  Which is a very brutish way to do it, but once we told them we were live streaming, they totally changed and everything was okay.
[01:11:12.726 --> 01:11:14.767]  By the way, this is going out to millions of people, just so you know.
[01:11:14.787 --> 01:11:14.967]  Exactly.
[01:11:14.987 --> 01:11:17.189]  They tried to steal our cameras and take everything out of it.
[01:11:17.229 --> 01:11:22.233]  And my whole thing with the NSA, and I'm not all about like getting in cops' faces and filming them, no, no, I'm not about that.
[01:11:22.313 --> 01:11:25.455]  But the NSA is literally collecting every single thing that we do.
[01:11:25.755 --> 01:11:29.378]  So my angle was, why not go to the NSA and ask them for the information?
[01:11:29.538 --> 01:11:30.019]  So that's what we did.
[01:11:30.059 --> 01:11:31.140]  We said, hey, give me your ID, bro.
[01:11:31.880 --> 01:11:32.660]  Give me your information.
[01:11:32.741 --> 01:11:34.241]  Give me your browser history.
[01:11:34.281 --> 01:11:35.682]  Take your laptop out and let me see it.
[01:11:35.882 --> 01:11:36.483]  Let me look at it.
[01:11:37.023 --> 01:11:38.684]  Because they're doing that to us, right?
[01:11:39.044 --> 01:11:40.765]  So there's definitely tactile ways.
[01:11:41.445 --> 01:11:43.646]  Anyway, we're going to talk a little bit about the Super Bowl.
[01:11:43.666 --> 01:11:56.974]  I want to hear your take on all this, because I've kind of pontificated my views that it's really, if we could take 10% of the energy of everyone watching the Super Bowl, over 120 to 180 million people, and just put it in something that matters, imagine what we could do, right?
[01:11:58.214 --> 01:11:58.955]  We could do a lot.
[01:11:59.195 --> 01:12:01.056]  We could change the world in five seconds.
[01:12:01.897 --> 01:12:04.498]  If you get leaders that really believe in what they're doing.
[01:12:04.818 --> 01:12:05.938]  Exactly, exactly.
[01:12:05.958 --> 01:12:09.859]  Do we have enough time now to go to this clip about the DHS?
[01:12:10.119 --> 01:12:10.839]  We do not have enough time.
[01:12:10.899 --> 01:12:12.099]  It helps to hold it up for this next segment.
[01:12:12.420 --> 01:12:13.700]  I want to hear your take on the Super Bowl.
[01:12:14.100 --> 01:12:18.501]  Tell the people, a lot of people are about to go actually watch it in the next 15 minutes.
[01:12:19.961 --> 01:12:22.262]  Tell the people what you really think about the Super Bowl.
[01:12:23.015 --> 01:12:31.242]  You know, I've never understood football and why people are so obsessed with it to begin with because you have like five or six different officials out on the floor.
[01:12:32.162 --> 01:12:33.844]  Everything is a penalty.
[01:12:34.544 --> 01:12:36.166]  There's too much stop and go.
[01:12:36.186 --> 01:12:38.748]  It's just, to me, it doesn't have enough oomph in it.
[01:12:38.908 --> 01:12:41.370]  And if I ever watch a game, I just watch the highlights.
[01:12:41.710 --> 01:12:47.172]  Because that's the only good, it's like, let's get these 10 bits, these 10 second bits of entertainment and watch those.
[01:12:47.232 --> 01:12:49.413]  I'm not going to sit down for three and a half hours and waste my life.
[01:12:49.693 --> 01:12:50.753]  Boys, that's what they like to do.
[01:12:50.773 --> 01:12:59.757]  They like you to sit down and waste three and a half hours of your life, two or three times on a weekend, just watching these games so they can push their, their corporate feces on you.
[01:13:00.037 --> 01:13:03.260]  I mean, that's what I really feel about professional sports in general.
[01:13:04.261 --> 01:13:06.263]  But I'm a big, I'm a pro sports fan.
[01:13:06.303 --> 01:13:09.086]  I think I play basketball, I like to snowboard.
[01:13:09.106 --> 01:13:11.108]  I don't think there's anything wrong with watching sports.
[01:13:11.368 --> 01:13:11.768]  I really don't.
[01:13:11.788 --> 01:13:12.148]  There's nothing.
[01:13:12.309 --> 01:13:12.989]  Every once in a while.
[01:13:13.049 --> 01:13:14.571]  It's when you get sucked in too much.
[01:13:14.591 --> 01:13:15.071]  Exactly.
[01:13:15.191 --> 01:13:16.252]  It's like anything else, really.
[01:13:16.292 --> 01:13:18.074]  It's like, it's the addiction of anything else.
[01:13:18.434 --> 01:13:22.839]  But once you get sucked in, and I notice though, it is created in such a way to draw men in.
[01:13:23.459 --> 01:13:29.442]  And use their primal instincts on things that could be creating and touching people in their lives and just enhancing the world.
[01:13:29.822 --> 01:13:43.509]  Instead, it's like instead of memorizing important facts and information or watching what's going on in the world, they memorize the stats of the players, they worship the players, who a lot of the times are not very good role models, right?
[01:13:43.529 --> 01:13:45.029]  They just, they all look up to them.
[01:13:45.049 --> 01:13:47.391]  I actually, you know, used to have a friend
[01:13:48.371 --> 01:13:48.551]  That's
[01:14:11.620 --> 01:14:12.921]  They can beat you at?
[01:14:12.941 --> 01:14:16.082]  It's like the Philadelphia Eagles aren't all people from Philadelphia, guys.
[01:14:16.222 --> 01:14:17.363]  It's people from wherever.
[01:14:17.683 --> 01:14:18.483]  Just like the U.S.
[01:14:18.523 --> 01:14:22.025]  Olympics is like 90% people from other countries.
[01:14:22.785 --> 01:14:23.246]  It's absurd.
[01:14:23.426 --> 01:14:30.269]  But you can walk in Boston and wear, I don't remember what the jersey is that they don't like over there, and they will punch you.
[01:14:30.369 --> 01:14:31.609]  It's been shown on YouTube.
[01:14:31.789 --> 01:14:34.070]  They will threaten you and get punched in the face.
[01:14:34.391 --> 01:14:39.033]  So if you wear a Cowboys jersey in Philadelphia, for example, you walk around and you're like, yeah, Cowboys.
[01:14:40.151 --> 01:14:41.972]  They will say, you want to fight me?
[01:14:42.272 --> 01:14:42.913]  You want to fight?
[01:14:42.993 --> 01:14:52.099]  It's like male tribalism perfected into a corporate Borg weird system where it's like, it's like, it's like NFL sports sponsored by Pepsi.
[01:14:52.239 --> 01:14:54.521]  It's like totally absurd.
[01:14:54.941 --> 01:15:02.426]  It has gone to idiocracy level where people join their teams like tribes and battle each other if they don't have the same color shirt.
[01:15:02.646 --> 01:15:06.129]  If you don't have the same jersey color as I do, you are my enemy now.
[01:15:06.169 --> 01:15:06.609]  Exactly.
[01:15:06.849 --> 01:15:07.729]  And people have been beat up.
[01:15:07.789 --> 01:15:16.332]  I think it was either a 49ers fan or 49ers fans beat up a guy at a football contest and put the guy in a coma because he was wearing a different colored jersey.
[01:15:16.392 --> 01:15:18.452]  And hey, not to interrupt, I want to hear your story.
[01:15:18.672 --> 01:15:18.932]  Sorry.
[01:15:19.352 --> 01:15:22.713]  But listen, it's also soccer, they call it football, right?
[01:15:23.173 --> 01:15:25.974]  The same thing happens with soccer fans in other countries.
[01:15:26.014 --> 01:15:27.135]  They'll just kill each other too.
[01:15:27.195 --> 01:15:28.575]  So it's not even just an American issue.
[01:15:28.755 --> 01:15:37.282]  They've harnessed that tribal instinct with people and said, now we're going to put you guys against each other while we're taking everything from you.
[01:15:37.302 --> 01:15:38.222]  It's like the Hunger Games.
[01:15:38.523 --> 01:15:39.123]  Exactly.
[01:15:39.323 --> 01:15:41.885]  Cities versus cities when people aren't even from that city.
[01:15:42.706 --> 01:15:45.168]  Anyway, Rob has a really interesting story he just pulled up.
[01:15:45.328 --> 01:15:46.409]  Is the Super Bowl rigged?
[01:15:46.469 --> 01:15:48.310]  Here are some of the biggest conspiracy theories.
[01:15:48.691 --> 01:15:49.331]  Sounds really interesting.
[01:15:49.351 --> 01:15:50.272]  You actually tell me about that.
[01:15:50.532 --> 01:15:50.753]  Yeah.
[01:15:50.773 --> 01:16:00.290]  So we're going to cover that and a lot more and Alex Jones is coming up with his take on last night's debates and his number one story that he thinks is the most essential.
[01:16:00.310 --> 01:16:00.831]  We'll be right back.
[01:16:00.871 --> 01:16:01.873]  This is the Alex Jones Show.
[01:16:08.365 --> 01:16:11.567]  When cells become toxic, they die early and aging sets in.
[01:16:11.867 --> 01:16:19.871]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[01:16:20.111 --> 01:16:25.134]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[01:16:25.534 --> 01:16:27.815]  You want the best that's out there at the lowest price anywhere?
[01:16:28.055 --> 01:16:29.856]  We now have the synergistic solution.
[01:16:30.156 --> 01:16:34.359]  Secure your DNA force today at InfoWarsLife.com or call toll-free 888-253-3139.
[01:16:38.377 --> 01:16:42.579]  Used since before the days of the Roman Empire to support the body's natural systems.
[01:16:42.739 --> 01:16:46.701]  Introducing the new Infowarslife.com oil of oregano formulation.
[01:16:46.901 --> 01:16:51.683]  We have now procured the most high quality and potent forms of oregano oil on the market.
[01:16:51.843 --> 01:16:56.365]  Extracted directly from the wild herb and sealed in easy to use capsules.
[01:16:56.385 --> 01:16:59.826]  You will no longer need to endure the burning of liquid oregano on the tongue.
[01:16:59.987 --> 01:17:03.308]  Now available in our limited first run at Infowarslife.com.
[01:17:03.428 --> 01:17:05.249]  That's Infowarslife.com or call 888-253-3139.
[01:17:08.110 --> 01:17:11.091]  A clean, toxic-free body is the foundation of true health.
[01:17:11.311 --> 01:17:13.452]  Deep Cleanse by InfoWarsLife.com.
[01:17:13.652 --> 01:17:20.374]  A scientifically formulated blend of nanocolloidal zeolites and organic ingredients that aid the body in cleansing chemicals and toxic metals.
[01:17:20.674 --> 01:17:25.836]  Using our proprietary multi-step extraction technology, Deep Cleanse is our most affordable all-in-one cleanser.
[01:17:25.996 --> 01:17:34.979]  With concentrated organic compounds like cilantro, milk thistle, fulvic acid, orange peel, zeolites, and others, Deep Cleanse doesn't hold back.
[01:17:35.419 --> 01:17:44.029]  Instead of buying five, six, or even seven different cleansing products, we use decades-old scientific research to put together the Rolls-Royce of all-in-one cleansing.
[01:17:44.289 --> 01:17:51.257]  Look, there's a reason Deep Cleanse is the only product on the market that uses our proprietary SpiteGerex herbal processing technique.
[01:17:51.377 --> 01:17:56.763]  We use only the highest quality organic herbs backed by serious research, and we still bring it to you at the best price.
[01:17:57.044 --> 01:18:02.495]  If you wish to find deep cleanse and experience the all-in-one cleansing, visit InfoWarsLife.com.
[01:18:02.656 --> 01:18:04.620]  That's InfoWarsLife.com or call 888-253-3139.
[01:18:09.195 --> 01:18:23.366]  My fellow InfoWarriors, I am very excited to be able to announce to you the introduction at InfoWarsLife.com of a new way to save time and money when you stock up on InfoWarsLife formulations like Survival Shield X2 and Super Metal Vitality.
[01:18:23.586 --> 01:18:33.074]  Just go to InfoWarsLife.com today, select your favorite product, click on Auto Ship before adding to cart, and choose how often you want us to send you another order.
[01:18:33.374 --> 01:18:42.164]  Every time you choose AutoShip at Infowarslife.com, you get 10% off and you won't have to worry about running out and having to reorder next time.
[01:18:42.384 --> 01:18:44.807]  And of course, you can cancel with one click anytime.
[01:18:45.208 --> 01:18:48.712]  As you know, I'm all about the idea of a 360 win.
[01:18:48.912 --> 01:18:53.057]  And the new AutoShip feature at Infowarslife.com is a sure win for everybody.
[01:18:53.277 --> 01:18:54.138]  A win for liberty.
[01:18:54.358 --> 01:18:56.960]  A win for health and a win when it comes to big savings.
[01:18:57.260 --> 01:19:03.405]  Visit InfoWarsLife.com today and save 10% on your next InfoWarsLife order by selecting AutoShip at checkout.
[01:19:03.545 --> 01:19:05.566]  That's InfoWarsLife.com or call 888-253-3139.
[01:19:08.834 --> 01:19:09.294]  Hey, everyone!
[01:19:09.654 --> 01:19:11.915]  Pharmacist Ben Fuchs here, host of The Bright Side.
[01:19:11.935 --> 01:19:15.516]  And as many of you know, I'm on a mission to help Americans get and stay healthy.
[01:19:15.796 --> 01:19:17.376]  You've all heard the shocking statistics.
[01:19:17.856 --> 01:19:27.778]  Despite spending trillions of dollars in health care, nearly $10,000 per man, woman, and child in this country, obesity, diabetes, cancer, heart disease, and autoimmune illnesses are rampant.
[01:19:28.139 --> 01:19:34.120]  One out of three or four people is dealing with some kind of health challenge, and everyone knows at least one person with a degenerative disease.
[01:19:34.600 --> 01:19:51.455]  If you're dealing with a health challenge, or if you're healthy and want to maintain your vigor and longevity, and you're looking for a convenient, easy way to incorporate nutritional raw materials into your day-to-day lives to guarantee that your body is getting the fundamental nutrients, the 90 essential vitamins, minerals, fats, and amino acids it needs to do its healing work,
[01:19:51.895 --> 01:19:53.576]  You're listening to the Alex Jones Show!
[01:20:38.391 --> 01:20:39.834]  You want to stop tyranny?
[01:20:40.094 --> 01:20:41.236]  Well, so does he.
[01:20:41.757 --> 01:20:46.486]  Live from the InfoWars.com studios, it's Alex Jones.
[01:20:49.972 --> 01:20:51.313]  It's the Alex Jones Show.
[01:20:51.353 --> 01:20:56.136]  I'm Anthony Gucciardi with Rob Doo and Countdown to the Super Bowl.
[01:20:56.857 --> 01:21:02.140]  We're here covering things that are way more important and way more impactful in the grand scheme of things.
[01:21:02.620 --> 01:21:14.128]  And Alex, coming up, is going to be joining the show to give us his breakdown of the debate last night, the election, and what he says is his number one story that no one else seems to be talking about today.
[01:21:14.688 --> 01:21:16.228]  Also, we've got some news right now.
[01:21:16.809 --> 01:21:19.229]  We're going to talk about, is the Super Bowl rigged?
[01:21:19.289 --> 01:21:20.970]  Here are some of the biggest conspiracy theories.
[01:21:20.990 --> 01:21:21.850]  This is very interesting.
[01:21:21.870 --> 01:21:23.670]  And then we're going to cut right to a special report.
[01:21:23.951 --> 01:21:25.211]  Yeah, here's the biggest one down here.
[01:21:25.451 --> 01:21:27.892]  The NFL is rigged for one, which I think a lot of people know.
[01:21:27.992 --> 01:21:32.033]  Peyton Manning wins a decisive Super Bowl 50 and retires as best QB of all time.
[01:21:32.093 --> 01:21:33.513]  That's what they want.
[01:21:33.593 --> 01:21:39.475]  So people think that they're spending, and you know what, there's probably some people out there making some money off of Peyton Manning winnings.
[01:21:39.535 --> 01:21:42.456]  I think the Panthers are in the odds of winning.
[01:21:42.696 --> 01:21:43.736]  But here's what they really want.
[01:21:44.096 --> 01:21:45.618]  They want to jack your ass.
[01:21:46.198 --> 01:21:46.439]  Okay?
[01:21:46.459 --> 01:21:47.780]  They want to jack your DNA.
[01:21:48.141 --> 01:21:48.341]  Okay?
[01:21:48.361 --> 01:21:52.085]  Because they're working on GMO babies, they're growing them in pigs and in cows.
[01:21:52.526 --> 01:21:53.787]  This is what they really want to do.
[01:21:53.827 --> 01:21:57.091]  This is an article by Julie Fidler on InfoWars.com.
[01:21:59.133 --> 01:22:02.215]  It takes the fourth major step towards creating a GMO baby in a year.
[01:22:02.315 --> 01:22:03.195]  Fourth major step.
[01:22:03.235 --> 01:22:04.856]  Are you ready for designer babies?
[01:22:05.236 --> 01:22:10.559]  Because then they're going to give you a baby without humanity that wants to fight, that wants to die, and is ready to kill.
[01:22:11.179 --> 01:22:12.920]  And doesn't mind stuff like this!
[01:22:13.601 --> 01:22:18.523]  Oh, 65,000 percent radioactivity spike in New York, New Jersey.
[01:22:18.663 --> 01:22:20.384]  New York governor owners probe into water leak.
[01:22:20.865 --> 01:22:21.885]  Next nuclear crisis.
[01:22:22.265 --> 01:22:23.006]  So they're not...
[01:22:23.726 --> 01:22:24.907]  But they're not worried about that.
[01:22:24.927 --> 01:22:25.847]  People aren't worried about that.
[01:22:25.887 --> 01:22:27.808]  They're worried about whether the game is rigged.
[01:22:27.948 --> 01:22:35.032]  Well, speaking of the game, this year they launched F-15 fighter jets as a part of the security layout for the game.
[01:22:35.092 --> 01:22:36.493]  And here's John Bowne's report on that.
[01:22:36.993 --> 01:22:38.174]  Actually, this is from Jacobson.
[01:22:38.254 --> 01:22:40.675]  Rob Jacobson's report on that.
[01:22:40.775 --> 01:22:41.695]  Very crazy stuff.
[01:22:41.715 --> 01:22:42.376]  Let's take a look at this.
[01:22:43.163 --> 01:22:44.244]  The Super Bowl!
[01:22:44.624 --> 01:22:52.149]  Many Americans will argue that this single event brings more people together than any other American pastime.
[01:22:52.910 --> 01:23:02.236]  And just like football fans who are preparing their Super Bowl parties, the military-industrial complex is making preparations of their own.
[01:23:02.676 --> 01:23:06.719]  This year's spectacle won't be the star-studded halftime show,
[01:23:07.099 --> 01:23:14.103]  But rather, the outrageously overblown security theater that's being staged in and around the event.
[01:23:14.583 --> 01:23:24.568]  According to CBS San Francisco Bay Area News, Super Bowl 50 security is to include F-15 fighter jets and helicopters.
[01:23:24.948 --> 01:23:29.691]  Again, that's F-15 jets and helicopters at the Super Bowl.
[01:23:30.091 --> 01:23:33.313]  If this seems a little over the top, there's good reason for it.
[01:23:33.593 --> 01:23:37.116]  There's much more theatrics here than actual security.
[01:23:37.396 --> 01:23:45.843]  In fact, many, if not all, of the security techniques being used at the event have been proven to be ineffectual by up to 95%.
[01:23:46.704 --> 01:23:50.167]  And yet they've still elevated their routine to include F-15s.
[01:23:52.811 --> 01:24:05.263]  To illustrate the incompetence of the Department of Homeland Security, just look at the testimony given by the Deputy Assistant Secretary for the Office of Screening in the DHS, Kellyanne Barishi.
[01:24:05.884 --> 01:24:06.064]  Ms.
[01:24:06.084 --> 01:24:09.787]  Barishi, I've asked you, the number of Americans who've traveled to Syria, you don't know.
[01:24:09.867 --> 01:24:12.029]  The number of Americans who may have traveled in return, you don't know.
[01:24:12.089 --> 01:24:15.773]  The number of Syrian refugees who've entered the country in the last year, you don't know.
[01:24:16.033 --> 01:24:18.796]  The number of visa waiver program overstays, you don't know.
[01:24:19.016 --> 01:24:23.961]  The number of visa waiver overstays who may have been to Syria before they came here, you don't know.
[01:24:24.181 --> 01:24:27.044]  And the number of American citizens on the no-fly list, and you don't know.
[01:24:27.284 --> 01:24:37.635]  And yet you are the Deputy Assistant Secretary for Screening Coordination, Office of Policy, Department of Homeland Security, in front of the Oversight Committee, and you can't give us one single number to some, I think, pretty basic questions?
