[00:00:03.110 --> 00:00:04.051]  We're live.
[03:17:06.474 --> 03:17:07.515]  How did they shoot them on sight?
[03:17:07.515 --> 03:17:11.657]  How did they identify them as foreigners and enemies on sight?
[03:17:11.657 --> 03:17:14.958]  Well, it's because they're black, sub-Saharan Africans.
[03:17:14.958 --> 03:17:16.039]  That's how they identify them.
[03:17:16.039 --> 03:17:19.981]  They said they're his allies if they're black.
[03:17:19.981 --> 03:17:25.303]  So what she did was she took a powder on that genocide, and we see her doing that everywhere.
[03:17:25.303 --> 03:17:29.886]  Remember, remember that the first Gulf War was under George H.W.
[03:17:29.886 --> 03:17:30.126]  Bush.
[03:17:31.328 --> 03:17:35.091]  But under Bill Clinton, they bombed Saddam a couple of times.
[03:17:35.091 --> 03:17:39.353]  We've got a story out of the Daily Mail that's up on Infowars today.
[03:17:39.353 --> 03:17:44.757]  Bill Clinton bombed Saddam to distract from the Monica Lewinsky scandal.
[03:17:44.757 --> 03:17:51.422]  And this is something that all of us, you know, that vast right-wing conspiracy that is now the alt-right conspiracy,
[03:17:52.102 --> 03:17:54.283]  We were all talking about this back in the 90s.
[03:17:54.283 --> 03:17:55.943]  It was pretty clear.
[03:17:55.943 --> 03:18:05.647]  And this is something that came out of this Muslim journal that was run by Huma Abedin's mother, as they call her, an academic in Saudi Arabia.
[03:18:05.647 --> 03:18:08.728]  She's a Sharia law academic.
[03:18:08.728 --> 03:18:11.269]  Just like the guy that Hillary Clinton had behind her.
[03:18:11.269 --> 03:18:14.990]  When is Hillary Clinton going to denounce Sharia law?
[03:18:16.668 --> 03:18:17.969]  Okay.
[03:18:17.969 --> 03:18:20.449]  Not as long as she's taking cash from the Saudis, no.
[03:18:20.449 --> 03:18:24.630]  But this is an article in the Muslim Journal where Huma Abedin was an assistant editor.
[03:18:24.630 --> 03:18:30.712]  They claim Bill Clinton bombed Saddam Hussein to deflect from his Monica Lewinsky affair.
[03:18:30.712 --> 03:18:33.132]  And this is an article that talked in the aftermath.
[03:18:33.132 --> 03:18:34.613]  This is early 2000s.
[03:18:34.613 --> 03:18:37.293]  They say it was bombed twice in 96 and 98.
[03:18:37.293 --> 03:18:40.054]  They said in the article, the crisis with Iraq
[03:18:40.774 --> 03:18:49.362]  Has also probably benefited Bill Clinton serving as a good deterrent of attention from personal crises like his campaign funding scandals.
[03:18:49.362 --> 03:18:51.224]  Pay for play, again.
[03:18:51.224 --> 03:18:53.766]  Legislative failures or the Monica Lewinsky affair.
[03:18:53.766 --> 03:18:59.572]  By occasionally bombing Iraq in the name of humanity, at least he has been able to look strong and presidential.
[03:19:01.434 --> 03:19:09.519]  This is the two times, okay, in 1996, the strikes were known as Operation Desert Fox, okay?
[03:19:09.519 --> 03:19:16.784]  Ordered the day after the House of Representatives issued a report accusing the President of high crimes and misdemeanors.
[03:19:16.784 --> 03:19:20.386]  And of course, having an affair with Monica Lewinsky isn't a high crime or misdemeanor.
[03:19:21.112 --> 03:19:23.034]  Committing perjury is.
[03:19:23.034 --> 03:19:28.680]  And we've seen Hillary Clinton publicly do that before the Congress.
[03:19:28.680 --> 03:19:40.292]  This is one of the reasons why I think she was meeting on the tarmac with the Attorney General schooling her on what the FBI raid knew so that she wouldn't commit perjury with the FBI.
[03:19:40.292 --> 03:19:43.335]  But of course, you know, she could be given a pass by Comey.
[03:19:43.815 --> 03:19:51.958]  Just as Comey gave their buddy, their partner, Sandy Berger a pass when he stole and shredded documents.
[03:19:51.958 --> 03:19:58.380]  But of course, the previous strike that they had in 1996 was ordered during a campaign finance scandal.
[03:19:58.380 --> 03:19:59.481]  Campaign finance?
[03:19:59.481 --> 03:20:00.601]  Monica Lewinsky?
[03:20:00.601 --> 03:20:01.361]  Go kick somebody!
[03:20:01.361 --> 03:20:04.463]  So you gotta take a state construction license exam or certification.
[03:20:04.463 --> 03:20:06.903]  Can't decide on what books or what chapters to study?
[03:20:06.903 --> 03:20:11.165]  Discover right now how you can eliminate unnecessary books and wasted study time.
[03:20:11.445 --> 03:20:19.014]  At ContractorExam.com, our study materials zero in on state-required test topics in an effective, multiple-choice format.
[03:20:19.014 --> 03:20:26.663]  So whether you're a plumber, electrician, general contractor or other construction-related trade, ContractorExam.com will help get you prepared.
[03:20:26.663 --> 03:20:30.448]  Visit us at www.ContractorExam.com today!
[03:20:30.848 --> 03:20:35.649]  KatiArmor.com is your one-stop shop for the highest quality body armor, period.
[03:20:35.649 --> 03:20:39.730]  With packages starting at $169.99 and free shipping on every order.
[03:20:39.730 --> 03:20:41.451]  Why would you go anywhere else?
[03:20:41.451 --> 03:20:44.352]  Kati offers rifle threat rated armor up to level 4.
[03:20:44.352 --> 03:20:46.112]  And now introducing Trauma Pads.
[03:20:46.112 --> 03:20:50.373]  Go to KatiArmor.com and get your body armor today while you still can.
[03:20:50.373 --> 03:20:55.015]  Mention this ad and receive a free water filter for a limited time with any body armor package.
[03:20:55.015 --> 03:20:56.475]  Go to KatiArmor.com.
[03:20:56.475 --> 03:20:58.576]  That's K-A-T-I-Armor.com.
[03:20:58.576 --> 03:20:59.596]  Come and take it.
[03:21:00.592 --> 03:21:04.875]  Paid non-attorney spokesperson, Bar Justice is responsible for the content of this ad.
[03:21:04.875 --> 03:21:08.117]  Attention all women who have been diagnosed with ovarian cancer.
[03:21:08.117 --> 03:21:22.045]  In February and May 2016, Johnson & Johnson Baby Powder was ordered to pay $72 million and $55 million by two juries to two women who contracted ovarian cancer after years of using the talcum baby powder product.
[03:21:22.205 --> 03:21:22.305]  Yes!
[03:21:45.834 --> 03:21:54.424]  So if you or a loved one used talcum baby powder products before being diagnosed with or died from ovarian cancer, make this important free call today.
[03:21:54.424 --> 03:21:54.784]  Call 1-800-588-7342.
[03:21:54.784 --> 03:21:54.884]  1-800-588-7342.
[03:21:54.884 --> 03:21:56.987]  We use mobile devices right against our bodies every day.
[03:22:03.194 --> 03:22:09.839]  But growing scientific evidence has emerged showing serious health risks associated with exposure to EMF radiation emitted from these devices.
[03:22:09.839 --> 03:22:14.261]  The solution is DefenderShield, the most effective mobile radiation shielding ever developed.
[03:22:14.261 --> 03:22:20.366]  DefenderShield blocks virtually 100% of EMF radiation from cell phones, tablets, and laptops, and starts at just $64.99.
[03:22:20.366 --> 03:22:23.127]  Buy now at DefenderShield.com.
[03:22:23.127 --> 03:22:25.549]  For 10% off, use promo code GCN.
[03:22:25.549 --> 03:22:29.071]  DefenderShield.com, the worldwide leader in mobile radiation shielding.
[03:22:30.092 --> 03:22:37.054]  By now you know that wireless technology like cell phones do in fact pose dangers to the health and privacy of everyone.
[03:22:37.054 --> 03:22:42.035]  Block It Pocket's wide range of products are unmatched in providing the protection you deserve.
[03:22:42.035 --> 03:22:44.315]  No scare tactics, just common sense.
[03:22:44.315 --> 03:22:50.917]  BlockItPocket.com offers quality American-made options to alleviate and eliminate these invisible dangers.
[03:22:50.917 --> 03:22:55.938]  Learn more at BlockItPocket.com or call 888-315-9618.
[03:22:55.938 --> 03:22:59.139]  BlockItPocket.com, enhancing health and privacy.
[03:22:59.981 --> 03:23:04.806]  Will the government protect your family from Iran and North Korea's newest weapon, EMP?
[03:23:04.806 --> 03:23:06.668]  We buy guns to protect ourselves.
[03:23:06.668 --> 03:23:08.951]  Home, health, and car insurance for accidents.
[03:23:08.951 --> 03:23:10.653]  Maybe you also have food storage.
[03:23:10.653 --> 03:23:14.697]  But how would you keep your refrigerator running in a long-term EMP blackout?
[03:23:14.697 --> 03:23:17.480]  Using tested military designs, the Solar Key.
[03:23:17.560 --> 03:23:26.705]  This EMP-hardened solar generator protects and powers your critical appliances for years without burying items underground or wrapping them in aluminum foil.
[03:23:26.705 --> 03:23:32.148]  Unlike other preps, SOLARC is used every day to help offset your electric bill automatically.
[03:23:32.148 --> 03:23:37.090]  Visit PortableSolarLLC.com to learn how easily expandable the system is.
[03:23:37.090 --> 03:23:40.292]  SOLARC is the most affordable and powerful solution on the market.
[03:23:40.492 --> 03:23:45.395]  The whole system even fits in the back of a pickup or SUV and can install in less than an hour.
[03:23:45.395 --> 03:23:51.178]  See for yourself why Solark beats other off-grid systems at PortableSolarLLC.com.
[03:23:51.178 --> 03:23:52.579]  Don't wait for the government.
[03:23:52.579 --> 03:23:58.443]  Go to PortableSolarLLC.com to learn why Solark is energy insurance for your family.
[03:24:26.016 --> 03:24:27.417]  Welcome back to the Alex Jones Show.
[03:24:27.417 --> 03:24:27.977]  I'm David Neider.
[03:24:27.977 --> 03:24:33.680]  We're going to be joined by Mark Hall and talk to him about his film, Killing Ed, in the next segment.
[03:24:33.680 --> 03:24:41.423]  It is at the juncture of a lot of geopolitics, a lot of crony capitalism, a lot of the things that we see continuing to happen.
[03:24:41.423 --> 03:24:49.166]  And of course, as long as we have a lot of power and money in Washington, it is going to be like a black hole pulling in corruption.
[03:24:49.166 --> 03:24:52.288]  That's one of the things that we need to be concerned about with charter schools.
[03:24:52.998 --> 03:24:58.663]  And we look at the worst case example of charter schools in this documentary.
[03:24:58.663 --> 03:24:59.964]  You'll be joining us in the next segment.
[03:24:59.964 --> 03:25:08.891]  Before we get back to the news, I want to remind you that we have a new special that we put out in honor of Hillary Clinton saying that Alex has a dark heart.
[03:25:08.891 --> 03:25:14.235]  We have a black t-shirt that says Hillary for prison and we have put it on a
[03:25:15.256 --> 03:25:18.097]  Huge discount.
[03:25:18.097 --> 03:25:18.658]  $9.95 a shirt.
[03:25:18.658 --> 03:25:20.819]  That's the equivalent of more than 50% off.
[03:25:20.819 --> 03:25:24.481]  This is the popular Hillary for Prison t-shirt that you see everywhere now.
[03:25:24.481 --> 03:25:29.123]  I think it's one of the reasons that she called out Alex Jones.
[03:25:29.123 --> 03:25:31.544]  It's Hillary for the big house, okay?
[03:25:31.544 --> 03:25:35.186]  Hillary for Prison, and that's a very, very popular design.
[03:25:35.186 --> 03:25:36.827]  Now, discounted to $9.95 at our cost.
[03:25:39.568 --> 03:25:45.771]  Also, we have introduced this week selenium, a good bio-true source of selenium.
[03:25:45.771 --> 03:25:53.676]  And when I saw this was coming up, I talked to Anthony Gucciardi and Dr. Group and I said, I am really happy to see you selling selenium.
[03:25:53.676 --> 03:25:56.397]  I know how important this is.
[03:25:56.397 --> 03:26:08.243]  I have family members who alerted me to the ties with selenium and the studies that Dr. Group was going in talking about how all these different types of cancers when they had studies
[03:26:09.344 --> 03:26:14.989]  People supplementing on selenium, how they saw reduced cancer rates, reduced rates of other diseases.
[03:26:14.989 --> 03:26:22.416]  Cancer rates, so different types of cancers, anywhere from 40, 50, 60 percent reduction when people get rid of their selenium deficiency.
[03:26:22.416 --> 03:26:26.200]  I know about that firsthand and my family as well.
[03:26:26.200 --> 03:26:29.683]  You can get that now, $19.95 when you visit InfoWarsLife.com.
[03:26:29.683 --> 03:26:30.985]  And the thing that got me excited about this,
[03:26:31.445 --> 03:26:45.393]  Because whenever you look at a supplement, and you see people do these studies, and you know that they're very effective in reducing risks of certain types of diseases, and they can go back and talk about the mechanisms of it, but I'm just impressed with the results that they get.
[03:26:45.393 --> 03:26:49.656]  But I want to make sure that I'm getting something that is potent, that is pure.
[03:26:50.376 --> 03:26:52.897]  And that's what I liked about this selenium.
[03:26:52.897 --> 03:26:58.119]  This is an organic selenium because they press it out of organic mustard seed.
[03:26:58.119 --> 03:27:00.060]  And that's something that's hard to get when you're getting minerals.
[03:27:00.060 --> 03:27:05.842]  A lot of times you get minerals, you get trace elements of other things that you don't want alongside of it, or you get fillers.
[03:27:05.842 --> 03:27:10.544]  So this is a high-potency selenium that is organic.
[03:27:10.544 --> 03:27:13.445]  This is a very, very important product.
[03:27:13.445 --> 03:27:18.107]  Now, before we go to the break, I want to talk a little bit about what Hillary Clinton said yesterday.
[03:27:19.255 --> 03:27:22.017]  In terms of how she characterized Donald Trump.
[03:27:22.017 --> 03:27:24.239]  And this is Joseph Fair from WND.
[03:27:24.239 --> 03:27:27.941]  He says, here's how she distorted Trump's effective outreach to black voters.
[03:27:27.941 --> 03:27:35.306]  She said, Trump has stood up in front of largely white audiences and described black communities in insulting and ignorant terms.
[03:27:35.306 --> 03:27:41.811]  Like, you know, kind of a way Obama referred to us as bitter clingers with guns and Bibles, you know, that type of thing.
[03:27:41.811 --> 03:27:43.232]  Was it that inflammatory?
[03:27:43.232 --> 03:27:43.572]  No.
[03:27:43.572 --> 03:27:44.653]  What he said was this.
[03:27:44.653 --> 03:27:45.513]  Poverty.
[03:27:45.513 --> 03:27:45.934]  Rejection.
[03:27:46.334 --> 03:27:49.496]  Horrible education, no housing, no homes, no ownership.
[03:27:49.496 --> 03:27:51.977]  Crime at levels nobody has seen.
[03:27:51.977 --> 03:27:54.379]  Right now you walk down the street, you get shot.
[03:27:54.379 --> 03:27:57.140]  And Hillary Clinton said, those are Trump's words.
[03:27:57.140 --> 03:27:57.801]  Are they?
[03:27:57.801 --> 03:27:58.981]  Are they false?
[03:27:58.981 --> 03:28:04.945]  Is it racist to say that, as Joseph Farah points out, Trump wasn't blaming the black communities.
[03:28:04.945 --> 03:28:10.288]  He was pointing out to them that democratic policies of the last 50 so years have failed.
[03:28:10.948 --> 03:28:11.849]  I talked about this on Monday.
[03:28:11.849 --> 03:28:18.675]  I talked about how over the weekend in Chicago, where you see the black policies, here's one of them, gun control, okay?
[03:28:18.675 --> 03:28:21.118]  How does gun control working out for Chicago?
[03:28:21.118 --> 03:28:25.882]  Looks like they have some kind of a mass shooting event every weekend there, okay?
[03:28:25.882 --> 03:28:30.467]  35 people shot, an additional four people killed just last weekend.
[03:28:30.467 --> 03:28:34.911]  In just a 14-hour period, 25 people were shot in Chicago, a gun-free zone.
[03:28:35.706 --> 03:28:36.767]  A gun-free zone.
[03:28:36.767 --> 03:28:39.690]  That's how gun control, how Democrat policies work out for you.
[03:28:39.690 --> 03:28:41.832]  Here's another way how that works out, of course.
[03:28:41.832 --> 03:28:44.735]  They like to say, you know, distance yourself from the Ku Klux Klan.
[03:28:44.735 --> 03:28:52.783]  When he doesn't seek the Ku Klux Klan, he doesn't have them stand up behind him in the speeches, like Hillary has Sharia lawyers stand up behind her.
[03:28:53.443 --> 03:29:02.949]  Or the way they've got a La Raza, the racist judge, attacking Donald Trump and attacking him for saying, hey, this guy is biased.
[03:29:02.949 --> 03:29:03.749]  Yeah, he is biased.
[03:29:03.749 --> 03:29:10.233]  He's biased because he belongs to a group that says everything for the race, for those outside of the race, nothing.
[03:29:10.233 --> 03:29:13.255]  I think that sounds pretty racist by my definition.
[03:29:13.255 --> 03:29:17.398]  But let's talk about what she did to actually encourage Black Lives Matter.
[03:29:18.078 --> 03:29:19.380]  Does she distance herself from them?
[03:29:19.380 --> 03:29:20.120]  No.
[03:29:20.120 --> 03:29:21.362]  She honors them.
[03:29:21.362 --> 03:29:22.183]  Okay?
[03:29:22.183 --> 03:29:26.647]  And this is what a guy who is Asian, who wrote for Politico, again, not a Trump organization, said.
[03:29:26.647 --> 03:29:30.371]  What I learned when I was attacked and spared because of my race at Black Lives Matter.
[03:29:30.371 --> 03:29:30.872]  Okay?
[03:29:30.872 --> 03:29:35.497]  Talks about his fellow photographer who has to run for it because he's white.
[03:29:35.497 --> 03:29:36.658]  He throws the cameras down.
[03:29:36.658 --> 03:29:37.819]  He tries to pick it up.
[03:29:37.819 --> 03:29:39.661]  They jump on him and start beating him and say, wait a minute!
[03:29:40.462 --> 03:29:41.524]  He's not white.
[03:29:41.524 --> 03:29:42.205]  Leave him alone.
[03:29:42.205 --> 03:29:43.026]  Okay?
[03:29:43.026 --> 03:29:44.908]  That's the hatred.
[03:29:44.908 --> 03:29:49.815]  That's the hatred and the racism that Hillary Clinton has supported and encouraged.
[03:29:49.815 --> 03:29:51.597]  We'll be right back with Mark Hall.
[03:29:51.597 --> 03:29:54.141]  The empire's on the run.
[03:29:54.141 --> 03:29:56.825]  Alex Jones and the GCN Radio Network.
[03:30:01.024 --> 03:30:06.126]  Bill Clinton rape accuser Juanita Broderick has said that she now fears for her life.
[03:30:06.126 --> 03:30:09.106]  But what does Juanita Broderick have to be concerned about?
[03:30:09.106 --> 03:30:11.887]  It's not like there's a body count behind the Clintons.
[03:30:11.887 --> 03:30:14.888]  No one has ever turned up dead after dealing with the Clintons.
[03:30:14.888 --> 03:30:17.109]  Paula Grover, Jerry Parks, Barry Seal.
[03:30:17.509 --> 03:30:22.251]  Never ever has anyone died after calling out the Clintons for scandalous behavior.
[03:30:22.251 --> 03:30:23.252]  James McDougal?
[03:30:23.252 --> 03:30:28.855]  There haven't been women in the past turn up dead who were accusing Bill Clinton of sexual misconduct?
[03:30:28.855 --> 03:30:29.875]  Mary Mahoney?
[03:30:29.875 --> 03:30:33.277]  It's just a coincidence all the suicides that have followed the Clintons.
[03:30:33.277 --> 03:30:40.580]  Vince Foster, Ed Willey, James Bunch, James Winston, Kathy Ferguson, Gandhi Baugh, Suzanne Coleman, Danny Caspillaro.
[03:30:40.580 --> 03:30:46.043]  There haven't been any strange deaths that can be tied to the Clintons that have happened lately.
[03:30:46.283 --> 03:30:47.684]  Seth Rich, John Ash.
[03:30:47.684 --> 03:30:57.188]  So, since there's no evidence that the Clintons might have a hit team out to silence people who are a threat to their political empire, I think Juanita Broderick's fears are unfounded.
[03:30:57.188 --> 03:30:57.868]  Not!
[03:30:57.868 --> 03:31:00.229]  This is Owen Schroer from InfoWars.com.
[03:31:00.229 --> 03:31:01.830]  I've been working all day.
[03:31:01.830 --> 03:31:03.871]  I took a couple hours off coaching basketball.
[03:31:03.871 --> 03:31:04.531]  I get in here at 830.
[03:31:15.496 --> 03:31:16.817]  I was kind of run down.
[03:31:16.817 --> 03:31:18.759]  You know, I just didn't feel like I was gonna make it.
[03:31:18.759 --> 03:31:20.640]  And I really wanted to do a good job on the interview.
[03:31:20.640 --> 03:31:22.461]  I got my bottle of Brain Force right there.
[03:31:22.461 --> 03:31:23.522]  I popped two of them.
[03:31:23.522 --> 03:31:25.804]  And about 20 minutes later, it's like, bing!
[03:31:25.804 --> 03:31:27.785]  Everything just kind of clears up.
[03:31:27.785 --> 03:31:29.267]  It's got four and a half stars.
[03:31:29.267 --> 03:31:30.608]  People really love it.
[03:31:30.608 --> 03:31:31.188]  Read about it.
[03:31:31.188 --> 03:31:35.031]  Find out why third-party nutraceutical sites give it such high praise.
[03:31:35.031 --> 03:31:40.315]  Because it really does have the best organic-based systems that will blow your socks off.
[03:31:40.495 --> 03:31:44.519]  I haven't pulled an all-nighter like that in a while, but I probably could not have done it without BrainForce.
[03:31:44.519 --> 03:31:50.665]  I went home about 6.45 this morning, took three hours of sleep, got up, took two more BrainForce and came in.
[03:31:50.665 --> 03:31:56.591]  You will find BrainForce and other game-changing products at InfoWarsLife.com or call 888-253-3139.
[03:32:00.779 --> 03:32:01.600]  Hey, everyone!
[03:32:01.600 --> 03:32:03.902]  Pharmacist Ben Fuchs here, host of The Bright Side.
[03:32:03.902 --> 03:32:07.745]  And as many of you know, I'm on a mission to help Americans get and stay healthy.
[03:32:07.745 --> 03:32:09.827]  You've all heard the shocking statistics.
[03:32:09.827 --> 03:32:20.116]  Despite spending trillions of dollars in health care, nearly $10,000 per man, woman, and child in this country, obesity, diabetes, cancer, heart disease, and autoimmune illnesses are rampant.
[03:32:20.116 --> 03:32:26.082]  One out of three or four people is dealing with some kind of health challenge, and everyone knows at least one person with a degenerative disease.
[03:32:26.542 --> 03:32:47.286]  If you're dealing with a health challenge, or if you're healthy and want to maintain your vigor and longevity, and you're looking for a convenient, easy way to incorporate nutritional raw materials into your day-to-day lives to guarantee that your body is getting the fundamental nutrients, the 90 essential vitamins, minerals, fats, and amino acids it needs to do its healing work, you need to check out InfoWarsTeam.com.
[03:32:47.286 --> 03:32:49.267]  Give your body the gift of good nutrition.
[03:32:49.267 --> 03:32:49.647]  Head over to
[03:32:49.867 --> 03:32:51.711]  Infowarsteam.com.
[03:32:51.711 --> 03:32:53.554]  Your body will be very grateful.
[03:32:53.554 --> 03:32:56.600]  On the web at Infowarsteam.com.
[03:32:56.600 --> 03:32:58.344]  That's Infowarsteam.com.
[03:33:15.619 --> 03:33:18.225]  Waging war on corruption.
[03:33:18.225 --> 03:33:23.238]  It's Alex Jones, coming to you live from the front lines of the InfoWar.
[03:33:27.654 --> 03:33:29.115]  Welcome back to the Alex Jones Show.
[03:33:29.115 --> 03:33:34.877]  I'm David Knight, your host, and joining me now is filmmaker Mark Hall, and we're going to talk about his film, Killing Ed.
[03:33:34.877 --> 03:33:41.519]  I've got a DVD of it here, and the subtitle is, Charter Schools, Corruption, and the Gulen Movement in America.
[03:33:41.519 --> 03:33:44.600]  There are a lot of things in this important documentary.
[03:33:44.600 --> 03:33:45.360]  Very well done.
[03:33:45.360 --> 03:33:46.360]  Very entertaining to watch.
[03:33:46.360 --> 03:33:47.761]  I mean, you can get the soundtrack on Amazon.
[03:33:47.761 --> 03:33:50.402]  You can also pick up the DVD as well.
[03:33:51.122 --> 03:33:55.345]  And we're going to talk to him about what he uncovered about the Gulen movement.
[03:33:55.345 --> 03:34:13.575]  I think it is a very important story, this documentary, not even so much about education as it is about crony capitalism and corruption and buying influence here in this country from political officials, people who are coming here with an agenda.
[03:34:13.575 --> 03:34:18.197]  And of course, Hillary Clinton has a tie to this as well that we've learned since this documentary.
[03:34:18.197 --> 03:34:19.698]  I don't think you really addressed it in here, Bill.
[03:34:20.658 --> 03:34:24.461]  She has gotten a lot of money from the Gulenist movement.
[03:34:24.461 --> 03:34:30.104]  This is a movement that has a great deal of money that has been involved in the coup in Turkey.
[03:34:30.104 --> 03:34:35.527]  The Turkish government is trying to extradite Fethullah Gulen, rightly or wrongly.
[03:34:35.527 --> 03:34:39.910]  I don't really want to get so much in the fight as there's not a good guy in here.
[03:34:39.910 --> 03:34:43.172]  I get people sending me stuff like, who should we be supporting?
[03:34:44.032 --> 03:34:46.174]  I don't think either one of them there.
[03:34:46.174 --> 03:34:50.458]  But we do have a base there that was surrounded.
[03:34:50.458 --> 03:34:53.020]  They had the power cut off for over a week.
[03:34:53.020 --> 03:34:55.382]  A nuclear base in Incirlik.
[03:34:55.382 --> 03:34:58.744]  And this has reopened in kind of a geopolitical way.
[03:34:58.744 --> 03:35:02.968]  This coup that's happened there has reopened talks between Turkey and Putin.
[03:35:03.528 --> 03:35:10.872]  So, there's a lot of geopolitical aspects of this, but we're really kind of going to focus on the corruption that's going on here.
[03:35:10.872 --> 03:35:12.773]  Give us a bit of an overview.
[03:35:12.773 --> 03:35:22.118]  Tell us about the screeners that are coming up, screenings that are coming up in Texas and other places, and kind of the pushback that you've gotten in media.
[03:35:22.118 --> 03:35:23.559]  Start first with the overview.
[03:35:23.559 --> 03:35:26.600]  Tell us a little bit about the documentary for those people who don't know about it.
[03:35:26.600 --> 03:35:27.020]  Sure, David.
[03:35:27.020 --> 03:35:28.661]  Thanks for having me on.
[03:35:28.661 --> 03:35:31.323]  Killing It is a film that took about five years to produce.
[03:35:32.003 --> 03:35:39.867]  And it's really focused on the charter schools that Ftula Gulen and the Gulen movement operate here in the United States.
[03:35:39.867 --> 03:35:44.189]  So there's in excess of 150 schools operated here in the United States.
[03:35:44.189 --> 03:35:47.290]  51 of those now are here in Texas.
[03:35:47.290 --> 03:35:47.930]  Yeah.
[03:35:47.930 --> 03:35:50.611]  It's interesting because when we first started shooting this film in 2011,
[03:35:51.912 --> 03:35:54.293]  There were only 35 or 36 schools.
[03:35:54.293 --> 03:35:54.593]  Wow.
[03:35:54.593 --> 03:35:56.553]  I remember the first time we talked it was in the 40s.
[03:35:56.553 --> 03:35:56.753]  Yeah.
[03:35:56.753 --> 03:35:58.114]  Now it's over 50.
[03:35:58.114 --> 03:36:03.775]  And you'll see in this film people say 35 and then later in the film it'll be 44 here in Texas.
[03:36:03.775 --> 03:36:04.835]  Now they're up to 51.
[03:36:04.835 --> 03:36:07.296]  They're opening three new schools here in Texas.
[03:36:07.296 --> 03:36:10.197]  These are all taxpayer financed schools.
[03:36:10.197 --> 03:36:18.439]  And they're operated by Turkish administrators who are followers of Imam Fethullah Gulen, who operates this very large global Islamist group.
[03:36:19.119 --> 03:36:27.263]  A lot of Turks that are secular Turks believe the Gulen movement is a cult, that it's very similar in certain ways like to Scientology.
[03:36:27.263 --> 03:36:33.287]  Yeah, there's a mysticism mixed in with Islamic religion.
[03:36:33.287 --> 03:36:33.667]  That's right.
[03:36:33.667 --> 03:36:42.412]  A lot of Sunni Muslims don't believe that this is truly an authentic version of Islam, but whatever it is, they're operating their schools here in the United States.
[03:36:43.032 --> 03:36:47.474]  They're generating in excess of $500 million a year in taxpayer dollars.
[03:36:47.474 --> 03:36:48.255]  Let's repeat that.
[03:36:48.255 --> 03:36:49.635]  That's taxpayer money.
[03:36:49.635 --> 03:36:50.256]  Absolutely.
[03:36:50.256 --> 03:36:54.818]  Half a billion dollars that is going directly to this organization.
[03:36:54.818 --> 03:36:55.198]  Yes.
[03:36:55.198 --> 03:36:56.219]  And people have to look at this.
[03:36:56.219 --> 03:37:06.064]  Look, if this is going to work for them, if we're going to have this kind of system set up for education, there's nothing that's going to stop the Scientologists from taking over the schools and starting to teach your kids.
[03:37:06.064 --> 03:37:09.686]  I mean, we laugh about it, but I mean, in principle, it's the same thing.
[03:37:09.686 --> 03:37:10.386]  You pointed that out.
[03:37:10.566 --> 03:37:19.412]  Yeah, and the Gulen movement has focused on education around the world, so they have in excess of 1,200 schools worldwide.
[03:37:19.412 --> 03:37:29.179]  150 or so are here in the United States, but this is the only nation, our country is the only nation, that pays for these schools to operate and gives them in excess of $500 million a year.
[03:37:30.820 --> 03:37:42.190]  So, and we know, as you see in the film, the interviews in the film with former Gulenists, former followers of Fethullah Gulen, that a certain amount of that money is being kicked back for non-educational purposes.
[03:37:42.190 --> 03:37:45.933]  And given what we know now about the coup in Turkey last month on July 15th,
[03:37:47.154 --> 03:37:55.961]  And the fact that there's been a lot of allegations that Fethullah Gulen and his followers were the ones that instigated this coup to overthrow the government.
[03:37:55.961 --> 03:38:04.427]  It makes me wonder, you know, did our tax dollars go in part to trying to overthrow a supposed ally of ours in the Middle East?
[03:38:04.687 --> 03:38:04.987]  Yeah.
[03:38:04.987 --> 03:38:07.729]  There has been a civil war, as you pointed out, before we've been on.
[03:38:07.729 --> 03:38:15.856]  There's an ongoing civil war in Turkey between these two poles, the polar forces, and it just turned hot at that moment.
[03:38:15.856 --> 03:38:16.336]  Exactly.
[03:38:16.336 --> 03:38:21.040]  I mean, there'd been a soft civil war in Turkey between these two Islamist groups.
[03:38:21.040 --> 03:38:23.923]  Erdogan and Gulen are both Islamists.
[03:38:23.923 --> 03:38:31.229]  They'd like to take Turkey away from its Kemalist, more secular government, style of government.
[03:38:31.909 --> 03:38:33.929]  And, you know, just to say, who should we support?
[03:38:33.929 --> 03:38:36.990]  Well, we haven't been supporting the people we should be supporting.
[03:38:36.990 --> 03:38:40.011]  We haven't been supporting those people that are secular Turks.
[03:38:40.011 --> 03:38:40.471]  That's right.
[03:38:40.471 --> 03:38:49.993]  Those people that do not want a political style of Islam installed in this huge geopolitical partner of ours in NATO.
[03:38:49.993 --> 03:38:51.913]  It's always the false dichotomy, isn't it?
[03:38:51.913 --> 03:38:52.374]  Oh, yeah.
[03:38:52.374 --> 03:38:58.255]  They offer us the choice of Erdogan and Gulen as if, like, which one would you like to have run the worldwide telephate?
[03:38:59.471 --> 03:39:02.212]  It's like, well, I don't think I want either one.
[03:39:02.212 --> 03:39:08.034]  Yeah, and I don't know if it's just our mentality as Westerners, but we always see things binary, we see things left-right.
[03:39:08.034 --> 03:39:09.295]  And it's the way they offer it to us.
[03:39:09.295 --> 03:39:13.076]  They always offer us a choice of two things, okay?
[03:39:13.076 --> 03:39:14.117]  Exactly.
