[00:00:05.091 --> 00:00:05.852]  You've got it.
[03:11:54.754 --> 03:11:55.654]  Of course, we can't have that.
[03:11:55.714 --> 03:11:57.475]  Every university has to be a safe space.
[03:11:57.515 --> 03:11:59.236]  They can't be challenged on any of their views.
[03:12:00.457 --> 03:12:04.159]  So these therapy dogs, these therapy puppies have been brought in to help them.
[03:12:04.720 --> 03:12:10.343]  Quote, we provide you with supplies to complete an art project designed to increase self-awareness, compassion and gratitude.
[03:12:10.904 --> 03:12:11.464]  And it goes on.
[03:12:12.518 --> 03:12:18.802]  So they literally bring in a bunch of puppies for them to hug to de-stress as therapy.
[03:12:20.163 --> 03:12:27.507]  Which again goes back to this whole depression thing where now everybody has to have emotional incontinence.
[03:12:27.527 --> 03:12:29.308]  There's no such thing as stoicism.
[03:12:29.909 --> 03:12:33.411]  You have to vent your spleen about every little infraction.
[03:12:33.431 --> 03:12:39.234]  If you see a pocket constitution, you've got to have Play-Doh and, you know, drawing paper like you're three years old.
[03:12:39.294 --> 03:12:40.275]  It's Arrested Development.
[03:12:41.738 --> 03:12:47.782]  No, exactly, and that's the video I made a few months ago, Alex, about, you know, this is the daycare generation.
[03:12:48.383 --> 03:12:53.146]  They weren't given enough attention in daycare, so they've carried it forward.
[03:12:53.606 --> 03:12:59.931]  Now they're being taught at these re-education centres, which are now openly political re-education centres.
[03:13:00.191 --> 03:13:05.835]  We had a story yesterday about how one of the new courses, I think this was also in Boston, was
[03:13:06.636 --> 03:13:14.182]  The resistance course, the anti-Trump course, literally a political re-education, now overt.
[03:13:14.222 --> 03:13:15.543]  They're not even hiding it anymore.
[03:13:16.083 --> 03:13:19.566]  They have the indoctrination that words are weapons.
[03:13:20.346 --> 03:13:21.788]  So that's how they ban free speech.
[03:13:21.948 --> 03:13:28.793]  That's not just an opposing argument, it's literally a weapon that is going to sprout fists and start attacking me.
[03:13:29.446 --> 03:13:35.369]  So they have coloring crayons, they have puppies that they can hug, and it's all part of this insanity.
[03:13:35.409 --> 03:13:46.195]  But remember, these people are coming out of these colleges, they're getting jobs through all the diversity hires, so they can get a job even though they got some useless degree in gender studies.
[03:13:46.215 --> 03:13:50.357]  Reality winner, top secret clearance, al-Qaeda operative.
[03:13:51.738 --> 03:13:57.862]  They have diversity hires, Alex, where you don't need to have the skills, you don't need to have the qualifications anymore.
[03:13:58.362 --> 03:14:07.768]  If you can claim to be part of an oppressed group, maybe it's a transgender person, maybe it's just a woman, maybe you can claim you're a quartered Swahili or whatever.
[03:14:08.028 --> 03:14:14.712]  You're oppressed, you've got some oppression Olympics points, they will hire you even though you don't have the skills to do the job.
[03:14:15.390 --> 03:14:19.516]  That's what many of these Conservatives are in Silicon Valley coming out and saying.
[03:14:20.117 --> 03:14:26.006]  They're increasingly working with people who obviously don't have the skills to do the job.
[03:14:26.527 --> 03:14:30.954]  They do have the skills to censor people on the internet for having a different opinion.
[03:14:31.654 --> 03:14:35.700]  Hence, we have the YouTube Heroes program where people mass flag content.
[03:14:36.080 --> 03:14:43.129]  Hence, we have the new limited state program where controversial opinions are hidden behind an electronic Berlin Wall.
[03:14:43.149 --> 03:14:44.150]  So we know the future.
[03:14:44.190 --> 03:14:49.557]  During the robot takeover, they'll have little liberal helpers blocking humans from fighting back.
[03:14:49.597 --> 03:14:50.158]  This is the plan.
[03:14:51.755 --> 03:14:59.326]  Yeah, so when we, you know, we deride these people on a daily basis, the point is they're coming out of those colleges, they're being given positions of power.
[03:14:59.767 --> 03:15:02.451]  These are the people who they want to run your life.
[03:15:03.200 --> 03:15:08.263]  So again, there's this, there's this, um, you know, backlash to this, which says, oh, that's just complete idiocy.
[03:15:08.303 --> 03:15:09.744]  Why are you even paying attention to it?
[03:15:10.144 --> 03:15:11.805]  No, these are your new rulers.
[03:15:12.206 --> 03:15:13.366]  Paying attention?
[03:15:13.466 --> 03:15:19.350]  They just cost us $15 million this year, cutting us off, demonetizing us and blocking us on Google.
[03:15:19.590 --> 03:15:20.971]  What the hell do you mean we're bitching?
[03:15:21.151 --> 03:15:22.092]  They're running the whole show!
[03:15:23.402 --> 03:15:23.802]  Exactly.
[03:15:23.822 --> 03:15:31.347]  And then they go out and start, you know, throwing water on disabled people, attacking women with American flags, pepper spraying women in the face.
[03:15:32.007 --> 03:15:37.611]  And big Hollywood celebrities, big mainstream media outlets come out and say, yes, this is moral.
[03:15:37.691 --> 03:15:38.912]  We support these people.
[03:15:39.292 --> 03:15:42.854]  We support these ski mask wearing chicken neck thugs.
[03:15:43.234 --> 03:15:47.357]  Oh, and by the way, they're just like the brave soldiers who landed on the beach at Normandy.
[03:15:48.288 --> 03:15:57.673]  Literally, they came out and said that a few weeks ago, Alex, of course, since some of them have backed away now because on the face of it, it was so patently absurd.
[03:15:58.173 --> 03:16:00.655]  But these are the people who are now going to be running your lives.
[03:16:01.295 --> 03:16:03.857]  You know, we're going to skip this break in the 50s.
[03:16:03.937 --> 03:16:05.998]  You have more time, even though I popped in, Paul.
[03:16:07.018 --> 03:16:08.739]  I am sitting here eating my lunch, watching you, though.
[03:16:08.759 --> 03:16:09.640]  This is really powerful.
[03:16:11.101 --> 03:16:15.463]  These are the people who we talk about terror attacks, the backlash to terror attacks.
[03:16:16.189 --> 03:16:18.970]  Barcelona of course happened a few weeks ago.
[03:16:19.751 --> 03:16:26.474]  Now it's moved beyond the stage of changing your Facebook profile picture, tweeting pray for whatever city fill in the blank.
[03:16:27.054 --> 03:16:34.018]  They actually reacted to the Barcelona terror attack and this goes back to the infantilization of young people
[03:16:34.716 --> 03:16:55.050]  By insisting that nobody share images of the attack, even if they weren't explicitly gory images, which by the way people need to see, the consequences of the policies that they have advocated, just any image of the attack, like emergency vehicles or whatever, they insisted nobody do that and instead everybody share pictures of cats.
[03:16:55.874 --> 03:16:59.400]  On Twitter, in the immediate aftermath of the Barcelona terror attack.
[03:16:59.420 --> 03:17:02.445]  This is pre-AI probing for the global takeover.
[03:17:02.465 --> 03:17:05.710]  They're trying to turn off our life force instinct, Paul.
[03:17:07.413 --> 03:17:08.975]  Yeah, they've literally bred this
[03:17:10.296 --> 03:17:13.878]  Toys out of the pram generation, ostrich-like behavior.
[03:17:14.338 --> 03:17:16.860]  Now they can't even deflect from it.
[03:17:17.180 --> 03:17:20.062]  They can't even like pander to the emotional aspect of it.
[03:17:20.082 --> 03:17:21.502]  They can't even handle that anymore.
[03:17:21.843 --> 03:17:25.105]  It's like, no, everybody just start posting pictures of cats.
[03:17:25.445 --> 03:17:26.645]  That's how we're going to deal with it.
[03:17:27.026 --> 03:17:32.729]  Literally like sticking their fingers in their ears and going, wow, that's actually what's going on now.
[03:17:32.749 --> 03:17:34.470]  So they've moved beyond that stage.
[03:17:35.268 --> 03:17:37.930]  And now we see the mass hysteria kicking in.
[03:17:38.811 --> 03:17:44.736]  There was a great post a few days ago which was called a handy guide to the language of the alt-left.
[03:17:45.157 --> 03:17:47.079]  And this is literally what they've embraced.
[03:17:47.939 --> 03:17:49.481]  People have made memes about it.
[03:17:50.101 --> 03:17:52.463]  Here's the language guide to the alt-left.
[03:17:52.563 --> 03:17:53.184]  Fascist.
[03:17:54.105 --> 03:17:55.486]  Someone I disagree with.
[03:17:56.255 --> 03:17:56.795]  Nazi.
[03:17:57.235 --> 03:17:58.956]  Someone I really disagree with.
[03:17:59.336 --> 03:18:00.437]  White supremacist.
[03:18:00.837 --> 03:18:03.198]  Someone I disagree with who is white.
[03:18:03.818 --> 03:18:05.079]  Internalized misogyny.
[03:18:05.219 --> 03:18:07.300]  Someone I disagree with who is a woman.
[03:18:07.953 --> 03:18:09.354]  Low information voter.
[03:18:09.414 --> 03:18:12.116]  Someone I disagree with who is working class.
[03:18:12.557 --> 03:18:13.197]  Xenophobe.
[03:18:13.277 --> 03:18:15.499]  Someone I disagree with about immigration.
[03:18:15.999 --> 03:18:16.800]  Islamophobe.
[03:18:16.920 --> 03:18:18.982]  Someone I disagree with about Islam.
[03:18:19.262 --> 03:18:20.022]  Transphobe.
[03:18:20.203 --> 03:18:22.945]  Someone I disagree with who understands biology.
[03:18:23.465 --> 03:18:24.866]  Post-truth world.
[03:18:25.507 --> 03:18:28.369]  I can't believe how many people disagree with me.
[03:18:29.244 --> 03:18:36.651]  So literally, you go down the line, it boils down to that point, anyone who disagrees with me is a Nazi.
[03:18:36.992 --> 03:18:43.057]  Now you've got actual Never Trumpers, ex-Bush people coming out and basically using that argument as we talk about it.
[03:18:43.078 --> 03:18:46.020]  Oh yeah, the new guy coming out saying all Trump supporters are Nazis.
[03:18:46.421 --> 03:18:48.423]  Your article's up on InfoWars.com, but here's the deal.
[03:18:48.843 --> 03:18:53.645]  You keep saying, God, they're crazy, but you expose it in your videos about the CIA and architecture and art.
[03:18:54.085 --> 03:18:54.986]  They know this.
[03:18:55.406 --> 03:18:56.787]  This is weaponized.
[03:18:56.847 --> 03:18:58.227]  They know it doesn't make sense.
[03:18:58.628 --> 03:18:59.668]  It's weaponized, Paul.
[03:18:59.968 --> 03:19:03.530]  So how do we get the public to admit it's not an intellectual debate about left versus right?
[03:19:03.830 --> 03:19:06.011]  This is scientific brainwashing.
[03:19:07.935 --> 03:19:12.657]  Well, it is weaponized, and it's not the fight that people are just melting down and becoming hysterical.
[03:19:12.717 --> 03:19:21.061]  It's designed to be this way, because that is the Marxist goal, to overthrow everything that is in existence, whether good or bad.
[03:19:21.421 --> 03:19:27.324]  We're talking about the entire Western capitalist system, the entire Enlightenment set of values.
[03:19:27.524 --> 03:19:27.984]  Exactly.
[03:19:28.024 --> 03:19:29.325]  We don't defend all of it.
[03:19:29.605 --> 03:19:31.286]  This is an overwrite.
[03:19:31.306 --> 03:19:32.927]  They admit it's a total overwrite.
[03:19:34.427 --> 03:19:34.788]  Exactly.
[03:19:36.323 --> 03:19:42.804]  Whether they're aware of it or not, the more dominant force that will come in and start to run everything will be Islam.
[03:19:43.024 --> 03:19:47.205]  Because it's dominant, it's aggressive, they will take over whether they like it or not.
[03:19:47.585 --> 03:19:55.887]  Maybe not in the United States, or it may take a long time, but in Europe, that's already happening, and that's why they're now just capitulating and teaming up with it.
[03:19:56.247 --> 03:20:00.568]  We had an article out of Germany today, and we've seen this before.
[03:20:00.768 --> 03:20:05.429]  Germany, police tell women not to run alone after migrant rapes jogger in park.
[03:20:06.030 --> 03:20:10.556]  So you had a woman in her 50s jogging on a Friday morning.
[03:20:10.616 --> 03:20:13.340]  It's not as if this was late at night, which would be no excuse.
[03:20:13.680 --> 03:20:15.503]  You may understand that an attack would be more likely.
[03:20:15.523 --> 03:20:23.133]  Even if Cologne last year said, don't wear hot skirts, we're going to ban Germans drinking outside at night, because you're making them show more capitulation.
[03:20:23.905 --> 03:20:31.690]  Yeah, I remember the mayor in Cologne after the mass molestation of literally 1,200 women by 2,000 men, almost all of whom were Muslim migrants.
[03:20:32.050 --> 03:20:38.474]  She came out and said, hold the rapist at arm's length and walk around in groups and that's how you deal with it.
[03:20:38.815 --> 03:20:40.276]  They literally gave the same advice.
[03:20:40.316 --> 03:20:40.576]  They said,
[03:20:41.316 --> 03:20:58.250]  Women need to start jogging in pairs, or they need to make sure that someone else is around, and get this, this is a quote, when they run past someone, this is the police in Germany, when they run past someone, joggers should always look back to make sure they are not about to be attacked.
[03:20:58.850 --> 03:21:02.353]  So it's literally, you have to constantly look behind your shoulder.
[03:21:02.513 --> 03:21:06.296]  And they also have the little, remember the rape things in German?
[03:21:06.677 --> 03:21:08.178]  Don't rape me, rape bracelets?
[03:21:09.417 --> 03:21:15.522]  Yeah, and I think it was in Finland they had the force where it was literally holding their arms out and telling them to back off.
[03:21:16.082 --> 03:21:21.206]  But again, as he said, this is capitulation to Islamic modesty culture.
[03:21:21.326 --> 03:21:22.647]  It's worse than that, Paul.
[03:21:22.867 --> 03:21:26.710]  The mayor of Cologne said, you're wearing too short of skirts, honey.
[03:21:26.971 --> 03:21:28.752]  And she's like this fake Green Party feminist.
[03:21:28.772 --> 03:21:29.333]  Sorry, go ahead.
[03:21:30.193 --> 03:21:34.477]  And the day after, all the feminists went out to the local migrant center and gave them roses.
[03:21:36.144 --> 03:21:41.067]  After 1,200 women have been molested by migrants, so that's how the feminists responded.
[03:21:41.567 --> 03:22:01.279]  But yeah, it's this capitulation to Islamic modesty culture while they bring in hundreds of thousands of people a year from a culture that produced something literally called the rape game, which we've seen, you know, Laura Logan was a victim of it in Tahir Square where they literally just mass molest women because they're not covered up.
[03:22:01.299 --> 03:22:05.582]  Let's talk about the rape game and how you're anti-Islam if you don't support rape.
[03:22:07.046 --> 03:22:07.506]  Exactly.
[03:22:07.527 --> 03:22:17.434]  And also, of course, in Afghanistan, US troops blew the whistle on Bacha Barzi, which is where the old men in Afghanistan get to rape little boys.
[03:22:18.015 --> 03:22:20.557]  And it's OK, because it's just part of their culture.
[03:22:20.877 --> 03:22:23.860]  And of course, many of the migrants coming over are from Afghanistan.
[03:22:24.420 --> 03:22:29.804]  You see boys at swimming pools being molested, being raped, and the migrants respond.
[03:22:29.864 --> 03:22:32.126]  They wait around for the police to come, by the way.
[03:22:32.467 --> 03:22:35.209]  It's not like they actually think they've even done anything wrong.
[03:22:35.769 --> 03:22:36.489]  I don't think so.
[03:22:54.947 --> 03:23:01.630]  Lifeguards, they're hiring Muslim migrants as lifeguards to deal with the fact that people are being molested in swimming pools.
[03:23:02.110 --> 03:23:06.512]  So it's not, let's deal with these people who are all responsible for all the molestation.
[03:23:06.572 --> 03:23:13.556]  No, let's give them positions of authority at the very places where those sexual assaults are taking place.
[03:23:14.096 --> 03:23:15.957]  This is the insanity that's gripping Europe.
[03:23:15.977 --> 03:23:17.437]  This is the capitulation.
[03:23:17.477 --> 03:23:18.658]  Total capitulation!
[03:23:20.279 --> 03:23:22.860]  And we have another article out of Breitbart today, Alex.
[03:23:23.783 --> 03:23:28.428]  Swedish summer festivals see over 150 sex attacks, 20 rapes this year.
[03:23:28.468 --> 03:23:29.689]  This is getting even worse.
[03:23:30.190 --> 03:23:39.860]  The summer festival season in Sweden is over for the year, but reports claim that there are over 150 cases of sex attacks, including 20 rapes at various festivals around the country.
[03:23:39.880 --> 03:23:43.204]  But Merkel says if we make whole towns Muslim, that'll fix it.
[03:23:44.673 --> 03:23:50.575]  Yeah, they literally deluged villages of 150 people with like 700 migrants and said, just deal with it.
[03:23:50.595 --> 03:23:54.256]  Oh, and by the way, if you complain about it on Facebook, we'll send police round to your house.
[03:23:55.116 --> 03:23:55.796]  That's freedom.
[03:23:56.156 --> 03:23:57.037]  That's freedom, Alex.
[03:23:57.557 --> 03:23:59.437]  So now we've got this situation in Sweden.
[03:23:59.457 --> 03:24:05.599]  We had three years ago, massive cover-up by the police that the fact that these sexual assaults were taking place.
[03:24:05.999 --> 03:24:11.961]  In some cases, literally women being raped in the middle of a field while a concert is going on around them.
[03:24:12.541 --> 03:24:13.602]  This is spiking.
[03:24:13.642 --> 03:24:17.544]  There were a total of 156 assaults at the 20... And I dare folks to watch those videos.
[03:24:17.564 --> 03:24:19.105]  Those videos gave me nightmares.
[03:24:19.485 --> 03:24:22.707]  Where they hold a woman down and like 40 guys line up and rape the hell out of her.
[03:24:23.168 --> 03:24:24.528]  And the cops stand by and watch.
[03:24:24.628 --> 03:24:25.429]  Good Lord!
[03:24:26.890 --> 03:24:27.850]  Absolutely chilling.
[03:24:28.371 --> 03:24:31.853]  Meanwhile, over in the UK, we talked about this story last week.
[03:24:31.913 --> 03:24:34.514]  Now it's being picked up more widely, more detail on it.
[03:24:35.115 --> 03:24:41.999]  Student probed by uni bosses for hate crime after calling ISIS barbarians in mocking Facebook posts.
[03:24:42.702 --> 03:24:45.085]  This is the guy at Edinburgh University.
[03:24:45.225 --> 03:24:48.529]  Let's read exactly what he posted on Facebook.
[03:24:49.030 --> 03:24:54.857]  So this was in response to the massive bombardment of an ISIS stronghold in Afghanistan back in April.
[03:24:55.177 --> 03:24:57.260]  You remember that story, the mother of all bombs?
[03:24:58.251 --> 03:25:09.794]  Robbie Travers, who is a 21-year-old student at the University of Edinburgh, wrote in response to that news story, I'm glad we could bring these barbarians a step closer to collecting their 72 virgins.
[03:25:10.254 --> 03:25:23.258]  So he's literally posting about ISIS terrorists being killed, mocking ISIS, and for that he's being investigated for hate crime because that may have offended Muslims.
[03:25:23.718 --> 03:25:25.479]  Okay, so who's the Islamophobe here?
[03:25:25.859 --> 03:25:26.739]  The University
[03:25:27.379 --> 03:25:33.108]  Is insinuating that Muslims, all Muslims, would be offended by somebody mocking ISIS.
[03:25:33.588 --> 03:25:35.992]  Oh but wait, I thought ISIS had nothing to do with Islam.
[03:25:36.588 --> 03:25:44.993]  If you want to play it on their level, if you want to get into their narrative, the actual Islamophobia is being committed by the university.
[03:25:45.473 --> 03:25:46.734]  You can't mock ISIS.
[03:25:47.034 --> 03:25:48.154]  You can't make fun of them.
[03:25:48.475 --> 03:25:49.615]  That's now a hate crime.
[03:25:49.915 --> 03:25:51.336]  He's being investigated.
[03:25:51.676 --> 03:25:58.320]  This is what's taking place in universities in the United Kingdom, while in the US you can't talk English because that's racist.
[03:25:58.840 --> 03:25:59.960]  So you can't mock ISIS.
[03:26:00.001 --> 03:26:06.943]  Meanwhile, ISIS is now sending out a call, but don't criticize it because you might- To poison supermarket food!
[03:26:08.164 --> 03:26:08.644]  Exactly.
[03:26:09.244 --> 03:26:13.926]  So they literally want to inject fruit and vegetables with cyanide.
[03:26:13.946 --> 03:26:16.427]  They've put it out in their official propaganda manual.
[03:26:16.747 --> 03:26:20.048]  And I guess that is technically a, you know, cultural enrichment.
[03:26:20.108 --> 03:26:27.191]  And if you- And the answer will be a new TSA to test every fruit, every orange, every apple, instead of keeping ISIS people out, Paul.
[03:26:29.039 --> 03:26:37.685]  It technically is cultural enrichment, so if you don't embrace it, you know, somebody somewhere might be offended, Alex, so let's just be careful about it.
[03:26:37.705 --> 03:26:39.266]  So if I don't eat a cyanide apple, I'm bad?
[03:26:40.667 --> 03:26:44.489]  Yeah, and don't make fun of ISIS because that's bad, that's a hate crime now.
[03:26:44.950 --> 03:26:48.392]  This is what's taking place in academia!
[03:26:49.116 --> 03:26:50.217]  This is what's happening.
[03:26:50.677 --> 03:26:53.559]  We talk about it every day, and again, these people are taking jobs.
[03:26:53.599 --> 03:26:55.441]  These people are going to be ruling your lives soon.
[03:26:56.041 --> 03:27:01.104]  So we've got that going on, we've got the whole... Yeah, because they know there's a billion and a half Muslims, about to be three billion in ten years.
[03:27:01.125 --> 03:27:02.906]  They're having like seven kids on average.
[03:27:03.306 --> 03:27:05.007]  The globalists think this is a winning formula.
[03:27:05.027 --> 03:27:15.715]  They're really going to make us all eat cyanide oranges, and put burkas on top of our little girdles, and chop our genitals off with loppers, and just run around screaming, Durka Durka Muhammad Jihad.
[03:27:17.475 --> 03:27:39.542]  Well, I mean, the thing about Europe now, Alex, and if you read The Strange Death of Europe, which is a new book by Douglas Murray, even if they stopped all Islamic immigration coming into Europe now, and there was never any more, even if they stopped it all, demographically, they would still be the majority within, in certain countries, within our lifetimes.
[03:27:39.562 --> 03:27:41.062]  That's with even stopping... That's right.
[03:27:41.082 --> 03:27:45.684]  Did you see the EU Vice President say, just get used to it, we're getting rid of all the European countries?
[03:27:46.994 --> 03:27:51.018]  Yeah, I mean they get up in front of Parliament and say Germans will be a minority and that's a good thing.
[03:27:51.318 --> 03:27:54.060]  You will die out and that's a good thing and we'll celebrate it.
[03:27:54.481 --> 03:27:55.301]  But it's going to happen.
[03:27:55.662 --> 03:28:01.146]  Sweden, ethnic Swedes will be a minority within our lifetimes in Sweden.
[03:28:01.247 --> 03:28:04.449]  I'm not just talking about capital cities, I'm talking about the entire country.
[03:28:04.910 --> 03:28:06.972]  Ethnic Swedes will be a minority.
[03:28:07.432 --> 03:28:08.313]  And of course, who is it?
[03:28:08.353 --> 03:28:10.314]  National Geographic celebrated it.
[03:28:10.815 --> 03:28:12.957]  The New Europeans is a bunch of
[03:28:13.577 --> 03:28:15.939]  Blobs in hijabs and Muslim men.
[03:28:15.999 --> 03:28:17.120]  That's the new Europeans.
[03:28:17.160 --> 03:28:17.440]  Great.
[03:28:17.720 --> 03:28:18.881]  That's something to look forward to.
[03:28:18.901 --> 03:28:25.385]  And again, it's all based on this premise of eroding Western civilization, of making that bad.
[03:28:25.745 --> 03:28:32.950]  Like we've got something to be ashamed of when the entire history of the world is about warring tribes, is about slavery.
[03:28:33.490 --> 03:28:36.672]  Every single major power in the world was involved in slavery.
[03:28:37.012 --> 03:28:38.653]  Many were involved in colonialism.
[03:28:38.974 --> 03:28:40.795]  We were the first to stop slavery.
[03:28:41.315 --> 03:28:50.322]  I mean, even Robert Lee, this Confederate general that they're all, you know, having tantrums about and pulling down statues, he wrote that slavery was evil.
[03:28:50.682 --> 03:28:53.064]  He freed slaves on his own plantation.
[03:28:53.344 --> 03:28:59.109]  So the very worst example, the very worst guy they hold up, even he was anti-slavery.
[03:28:59.169 --> 03:29:04.733]  And since the founding of the country when his father was a top general of Washington, they were trying to figure out a way to end it.
[03:29:05.774 --> 03:29:05.994]  Yeah.
[03:29:07.085 --> 03:29:09.047]  I mean, I've got a whole video about that coming out.
[03:29:09.067 --> 03:29:09.828]  This is his quote.
[03:29:10.309 --> 03:29:19.719]  In this enlightened age there are few, I believe, but what will acknowledge that slavery as an institution is a moral and political evil in any country.
[03:29:20.120 --> 03:29:25.066]  That was Confederate General Robert Lee who wrote that in a letter to his wife.
[03:29:25.686 --> 03:29:29.229]  And of course, even before... He was the head of the Northern Army, Paul.
[03:29:29.550 --> 03:29:30.431]  He was the head of West Point.
[03:29:30.451 --> 03:29:31.151]  He didn't want to do it.
[03:29:31.692 --> 03:29:32.753]  It was all a big manipulation.
[03:29:32.773 --> 03:29:34.174]  You're going to take over.
[03:29:35.375 --> 03:29:37.917]  For the time I popped in, though, we skipped a break, so Paul's good.
[03:29:37.937 --> 03:29:44.263]  We're going to come right back on the other side of this break with Paul Watson, hosting from Her Britannic Majesty's London, England.
[03:29:44.684 --> 03:29:45.565]  This is Key & Tell.
[03:29:45.605 --> 03:29:48.587]  The enemy does not want you to hear this, because they don't want human success.
[03:29:48.607 --> 03:29:49.628]  But we're going to be victorious.
[03:29:50.009 --> 03:29:50.749]  Newswars.com.
[03:29:52.642 --> 03:29:55.629]  We're on the march, the empire's on the run.
[03:29:56.572 --> 03:29:59.258]  Alex Jones and the GCN Radio Network.
[03:30:15.387 --> 03:30:16.367]  How did he get in here?
[03:30:16.428 --> 03:30:18.589]  He's supposed to be with a few people outside.
[03:30:18.669 --> 03:30:26.072]  How about... How about all week they're talking about masks and gloves that are going to be outside.
[03:30:26.132 --> 03:30:27.153]  Where are they?
[03:30:27.293 --> 03:30:27.973]  Well, it's hot out.
[03:30:28.133 --> 03:30:29.074]  It is hot.
[03:30:29.194 --> 03:30:31.495]  I think it's very warm.
[03:30:31.715 --> 03:30:37.298]  You know, they show up with the helmets and the black masks.
[03:30:37.398 --> 03:30:40.619]  They've got gloves and they've got everything.
[03:30:40.819 --> 03:30:41.560]  Antifa!
[03:31:04.952 --> 03:31:09.835]  New from Emmerich's Essentials, fragrance-free natural deodorant for your body care needs.
[03:31:10.636 --> 03:31:13.578]  Playing basketball in the dry summer heat really makes me sweat.
[03:31:14.238 --> 03:31:17.040]  To maintain my game, I need all the confidence I can get.
[03:31:17.661 --> 03:31:22.564]  That's why I use Emmerich's Essentials natural deodorant, made with organic ingredients.
[03:31:22.904 --> 03:31:29.208]  This deodorant combines mineral crystals with natural botanicals to ionize odor, keeping me fresh throughout the day.
[03:31:29.568 --> 03:31:34.692]  While shooting hoops, the last thing I want is sweaty armpits making my hands slippery and the ball wet.
[03:31:35.412 --> 03:31:38.834]  That's why I recommend Emmerich's Essentials Fragrance-Free Deodorant.
[03:31:39.394 --> 03:31:47.218]  Even though it's unscented, it's effective at combating strong body odor, and I don't have to worry about any unwanted allergic reactions to my sensitive skin.
[03:31:47.798 --> 03:31:52.141]  Whether you're a guy or gal, the last thing you want to be worried about is your deodorant.
[03:31:52.481 --> 03:31:56.403]  No petroleum-based ingredients, 100% natural and cruelty-free.
[03:31:56.703 --> 03:32:00.525]  Stay in the game with Emmerich's Essentials Fragrance-Free Natural Deodorant.
[03:32:00.765 --> 03:32:02.426]  Available at InfoWarsStore.com.
[03:32:03.186 --> 03:32:07.552]  We have the new product at Infowarsandlife.com, BioTrue Selenium.
[03:32:07.653 --> 03:32:18.609]  We've had so many requests over the years for selenium, and just recently, we were able to source a certified organic, bioavailable selenium from mustard seed extract.
[03:32:18.749 --> 03:32:23.693]  When you take selenium in the body, it actually benefits the detoxification systems in your body.
[03:32:23.813 --> 03:32:26.314]  It helps balance the thyroid gland.
[03:32:26.374 --> 03:32:27.895]  It helps detoxify.
[03:32:28.096 --> 03:32:30.918]  Selenium is another one of those absolute must-haves.
[03:32:30.978 --> 03:32:35.741]  The highest concentration of selenium is in the thyroid gland, but it's actually used all over the body.
[03:32:35.761 --> 03:32:41.985]  As a matter of fact, there's 25 genes in the body that are directly dependent upon selenium.
[03:32:42.025 --> 03:32:47.329]  So it really is an all-around nutrient that everybody really needs.
[03:32:47.349 --> 03:32:48.110]  I'm taking it now.
[03:32:48.490 --> 03:32:48.850]  Every day.
[03:32:49.050 --> 03:32:49.771]  This is so key.
[03:32:50.031 --> 03:32:52.353]  BioTrue Selenium is the product.
[03:32:52.593 --> 03:32:54.334]  The best selenium that we could bring you.
[03:32:54.354 --> 03:32:56.456]  We believe it's the best out there at a very, very low price.
[03:32:56.576 --> 03:33:00.038]  Exclusively available at InfowarsLive.com or by calling toll-free 888-253-3139.
[03:33:08.030 --> 03:33:10.233]  Broadcasting live from the U.N.
[03:33:10.293 --> 03:33:16.001]  stronghold, Austin, Texas, you're listening to The Alex Jones Show.
[03:33:16.622 --> 03:33:20.327]  And now, your host, Paul Joseph Watson.
[03:33:23.484 --> 03:33:23.944]  We are live.
[03:33:23.984 --> 03:33:26.065]  It is the fourth hour of the Alex Jones Show.
[03:33:26.105 --> 03:33:30.926]  Before we go to our guests, I just want to mention, in this hour, we have a limited time Flash Special.
[03:33:30.966 --> 03:33:35.768]  Get super male vitality for 57% off at infowarslive.com.
[03:33:36.148 --> 03:33:37.968]  That is a special that's still ongoing.
[03:33:38.048 --> 03:33:38.888]  Please support us.
[03:33:38.908 --> 03:33:40.769]  This will be available for a limited time.
[03:33:41.389 --> 03:33:43.471]  Support the broadcast by getting the products.
[03:33:43.511 --> 03:33:44.772]  We're under constant attack.
[03:33:44.812 --> 03:33:48.875]  We've managed to sustain ourselves and thrive through you getting the products.
[03:33:48.915 --> 03:33:58.862]  We're not dependent on outside advertisers that can be targeted with boycotts by intolerant hysterical leftists, which is why we've been able to prosper and are outside of their remit.
[03:33:59.362 --> 03:34:01.784]  But only if you continue to support us by getting the products.
[03:34:01.824 --> 03:34:04.746]  We also have Emrix Essentials line of organic household products.
[03:34:05.672 --> 03:34:16.176]  The Oxide sunscreen, the herbal bug spray, the mouthwash, the body wash, it's all available for 50% off all Emrix Essentials products right now at InfowarsStore.com.
[03:34:16.196 --> 03:34:20.838]  Another massive discount to take advantage of while it lasts.
[03:34:21.018 --> 03:34:22.678]  InfowarsStore.com.
[03:34:23.699 --> 03:34:24.879]  Right, let's go to our guest.
[03:34:24.979 --> 03:34:31.141]  He is, and this is a tough pronunciation, but I'm going to attempt it, Stixx Hexenhammer666 on YouTube.
[03:34:34.140 --> 03:34:39.968]  By my estimation, one of the smartest commentators on YouTube on such a wide variety of topics.
[03:34:40.528 --> 03:34:42.711]  He's otherwise known as Carl Warwick.
[03:34:42.891 --> 03:34:44.593]  Again, another easy pronunciation.
[03:34:45.014 --> 03:34:46.455]  But Carl, welcome to the show!
