[00:00:15.409 --> 00:00:17.210]  This is our land.
[01:08:50.446 --> 01:08:51.246]  You found it.
[01:08:51.406 --> 01:08:52.867]  It's the real news.
[01:08:53.208 --> 01:08:55.089]  That's what you have to look forward to.
[01:08:57.125 --> 01:09:00.046]  He's not sorry when snowflakes can't handle the truth.
[01:09:00.586 --> 01:09:02.486]  It's your host, David Knight.
[01:09:02.566 --> 01:09:04.967]  Watch the real news with David Knight.
[01:09:05.187 --> 01:09:06.527]  Weekday mornings, 8 a.m.
[01:09:06.707 --> 01:09:10.668]  till 11 central at Infowars.com forward slash show.
[01:09:13.869 --> 01:09:24.892]  So bravo to that and it's gonna be great to be able to get on the treadmill or be going to the, you know, doctor's office or taking the kids to school and to not have to listen to Fox News.
[01:09:25.976 --> 01:09:28.979]  Or CNN, or MSNBC, or local radio.
[01:09:29.459 --> 01:09:32.242]  I know I can just hit my app, or even turn to a local station.
[01:09:32.302 --> 01:09:33.483]  I'm told, make sure of the show.
[01:09:34.184 --> 01:09:36.406]  And I can just, bloop, pull a free iPhone out.
[01:09:37.278 --> 01:09:37.738]  I don't
[01:10:00.438 --> 01:10:02.859]  I'm going to hit the big news concerning the White House now.
[01:10:02.879 --> 01:10:06.841]  I get to some of these other clips, but we have to do this.
[01:10:07.502 --> 01:10:24.631]  If just the Nightly News and my show are given the globalist conniption fits, we've got to launch other good talk show hosts who are, again, live in the time they are, to put the clips out from the live show, not just terrestrial radio, to then counter, because we are the talking point that's getting picked up by everybody.
[01:10:25.231 --> 01:10:26.712]  Rush Limbaugh, Sean Hannity, everybody.
[01:10:27.193 --> 01:10:28.694]  I'm not saying that to brag.
[01:10:28.734 --> 01:10:30.196]  I've known this for about six, seven years.
[01:10:31.016 --> 01:10:32.938]  The enemy knows it and has figured it out.
[01:10:32.998 --> 01:10:35.901]  It's trying to shut all of them down now to get at me.
[01:10:36.622 --> 01:10:36.962]  Okay?
[01:10:36.982 --> 01:10:39.704]  But the thing is, it's not just like I made these talking points up.
[01:10:40.165 --> 01:10:46.311]  I've studied black budget, black ops, globalism, COG, all these things, so I understand it.
[01:10:46.911 --> 01:10:48.833]  And people high level go, no, listen to this guy.
[01:10:48.853 --> 01:10:49.454]  He's got it right.
[01:10:50.094 --> 01:10:53.499]  Folks that can't tell Sean Hannity classified stuff, they just go, Alex Jones.
[01:10:53.780 --> 01:10:57.044]  And Sean Hannity in these meetings is like, Alex Jones, the conspiracy guy?
[01:10:57.645 --> 01:10:58.667]  This happened about six months ago.
[01:10:58.687 --> 01:10:59.168]  And he goes, yeah.
[01:10:59.188 --> 01:11:00.129]  He goes, really?
[01:11:00.149 --> 01:11:01.371]  They go, yeah, basically.
[01:11:01.391 --> 01:11:02.212]  You can take it word for word.
[01:11:03.314 --> 01:11:03.794]  Ask Hannity.
[01:11:04.827 --> 01:11:07.029]  I mean, I was talking to folks that were in those meetings with him.
[01:11:08.150 --> 01:11:15.477]  But the point, that's why suddenly he saw the DNC, he saw NIA about 8 months ago, he was like, I really like you guys, now keep up the good work, because nobody's perfect.
[01:11:15.617 --> 01:11:17.118]  I used to dislike people I like now.
[01:11:17.178 --> 01:11:18.279]  We all change, we all grow.
[01:11:18.640 --> 01:11:21.062]  Kennedy's talented, super hardworking, great guy.
[01:11:21.482 --> 01:11:24.805]  The fact that he's the new Alex Jones and bigger than I am in some respects,
[01:11:25.846 --> 01:11:28.247]  Wonderful, wonderful!
[01:11:28.947 --> 01:11:36.790]  But we need to get David Knight and other people prominently out there who are just as smart as I am, just as informed, just as on target.
[01:11:36.810 --> 01:11:39.210]  So David, you won't just be hosting every few weeks now.
[01:11:39.230 --> 01:11:41.811]  I know you wanted this, but I better not, I don't think I will.
[01:11:41.871 --> 01:11:49.774]  I think you'll get more energy doing it, but doing a three-hour show, and I'll still want you to come on some too, just get ready to really enter the arena.
[01:11:49.874 --> 01:11:50.374]  Are you ready?
[01:11:50.874 --> 01:11:51.494]  Absolutely, Alex.
[01:11:51.514 --> 01:11:55.276]  You know, you were talking earlier about your new site, NewsWars.com.
[01:11:55.856 --> 01:11:59.898]  And of course, we could just go with InfoWars.com, but it's a different look to it.
[01:11:59.958 --> 01:12:00.959]  It's a different feel.
[01:12:01.019 --> 01:12:03.380]  It's going to have a little bit different content, but it's going to be basically the same.
[01:12:03.400 --> 01:12:04.400]  That's your website, too.
[01:12:04.861 --> 01:12:05.641]  Yeah, exactly.
[01:12:05.661 --> 01:12:06.942]  InfoWars is yours, too, David.
[01:12:06.962 --> 01:12:07.582]  We're all in this together.
[01:12:07.822 --> 01:12:16.166]  So, but the point is that when you sell the different supplements and things like Quay or you have Caveman, you've got them in different flavors.
[01:12:16.306 --> 01:12:17.327]  Same thing with your toothpaste.
[01:12:17.367 --> 01:12:22.449]  So you've got different flavors, basically the same stuff, but it's packaged in a slightly different way.
[01:12:22.489 --> 01:12:24.890]  Just like we have a new look on a new website.
[01:12:24.930 --> 01:12:26.051]  And so that's basically what
[01:12:26.611 --> 01:12:33.560]  Is behind this, and we look at one of the things I liked about News Wars, besides the nice, clean look of it, looks like a newspaper.
[01:12:33.580 --> 01:12:44.134]  One of the things that they put at the top, I think, to get back at the Washington Post, they've got the kind of strange subtitle for the Washington Post, they say, Democracy Dies in Darkness.
[01:12:44.975 --> 01:12:46.415]  And that's exactly what we're seeing now.
[01:12:46.455 --> 01:12:49.396]  We see the left, we see the corporate media pushing back.
[01:12:49.436 --> 01:12:51.737]  We got a story that's on Drudge Report today from Kusama Media.
[01:12:51.757 --> 01:12:51.937]  Exactly.
[01:12:51.957 --> 01:12:54.138]  Their slogan is what they're doing to us.
[01:12:54.378 --> 01:12:54.578]  Exactly.
[01:12:54.598 --> 01:12:56.318]  So I think we said, tyranny dies in the light.
[01:12:56.438 --> 01:12:57.319]  Tyranny dies in the light.
[01:12:57.639 --> 01:12:57.839]  Yes.
[01:12:58.179 --> 01:13:03.621]  And you know as well as I do, when we had this, we went to that protest there at Planned Parenthood.
[01:13:03.661 --> 01:13:04.521]  My wife was there.
[01:13:04.941 --> 01:13:08.862]  We had signs saying, this is genocide against black people.
[01:13:08.982 --> 01:13:11.523]  And the protesters, the counter protesters, showed up
[01:13:11.883 --> 01:13:13.144]  With black signs.
[01:13:13.164 --> 01:13:15.907]  They had nothing to say in defense of abortion.
[01:13:16.147 --> 01:13:20.091]  Instead they showed up with their black signs to try to eclipse our message.
[01:13:20.511 --> 01:13:23.434]  And I think it's significant that The Real News is starting on Eclipse Day.
[01:13:23.775 --> 01:13:25.516]  Because that's the tactic of the left.
[01:13:25.777 --> 01:13:26.978]  They don't want to argue.
[01:13:27.198 --> 01:13:30.241]  They simply want to censor you and they want to shut you down.
[01:13:30.261 --> 01:13:31.962]  And so we got this story from... That's a good point.
[01:13:31.983 --> 01:13:32.983]  Can we search engine?
[01:13:33.584 --> 01:13:35.526]  Can we search engine what was the headline like?
[01:13:35.866 --> 01:13:40.271]  Communist attack InfoWars and anti-abortion rally I think is the main video.
[01:13:40.311 --> 01:13:41.312]  We did a live feed.
[01:13:41.572 --> 01:13:45.456]  They showed up with black tar paper and were physically attacking us.
[01:13:45.936 --> 01:13:49.640]  And then black people were going, we murder our children, shut up!
[01:13:49.900 --> 01:13:51.101]  We're going to kill the blacks!
[01:13:51.501 --> 01:13:53.563]  And you're just like, what the hell?
[01:13:54.004 --> 01:13:55.806]  And that's not the first time that's happened.
[01:13:55.826 --> 01:13:57.727]  I've told the story of weird black people
[01:13:58.308 --> 01:13:59.429]  With like green skin.
[01:13:59.690 --> 01:14:00.651]  The whites have green skin.
[01:14:00.671 --> 01:14:01.451]  They have green skin.
[01:14:01.732 --> 01:14:02.793]  It's all like they're demonic.
[01:14:02.833 --> 01:14:03.574]  Just like in a movie.
[01:14:04.074 --> 01:14:05.616]  Just like in Omega Man.
[01:14:05.696 --> 01:14:06.777]  Everybody has green skin.
[01:14:06.797 --> 01:14:09.220]  And they're just like, we're gonna kill him and you won't stop.
[01:14:09.240 --> 01:14:12.944]  And then they'll even start going, like it's Exorcist or something.
[01:14:13.244 --> 01:14:18.290]  And it really makes you believe in God when you go out and people are going, they're gonna kill the blacks racist.
[01:14:18.450 --> 01:14:20.052]  You'll never stop us from killing the blacks.
[01:14:20.712 --> 01:14:22.074]  I mean, it's just, it's insane.
[01:14:22.094 --> 01:14:26.118]  Your wife's like, you know, I have a daughter adopted and then they're like, shut up, white devil.
[01:14:26.398 --> 01:14:29.021]  You just did it to moral signal.
[01:14:29.061 --> 01:14:30.342]  Better to kill that baby.
[01:14:30.362 --> 01:14:31.864]  I mean, it's all on video.
[01:14:31.924 --> 01:14:33.145]  You cannot make... That's right.
[01:14:33.185 --> 01:14:34.987]  And then they tried to spit on my daughter.
[01:14:36.568 --> 01:14:42.509]  Fortunately, the glass is up, but they saw her in the car and they spit on the glass where my daughter was, that we had adopted.
[01:14:42.969 --> 01:14:44.509]  This is what's happening now, though, Alex.
[01:14:44.529 --> 01:14:52.951]  We've got Google working with liberal groups like the Southern Poverty Law Center to algorithmically censor people to label them as hate groups.
[01:14:53.511 --> 01:14:55.211]  And of course, who are they labeling as hate groups?
[01:14:55.231 --> 01:15:00.132]  We've had the Southern Poverty Law Center this last week put out more lists, and this isn't the first time they've done it.
[01:15:00.152 --> 01:15:04.553]  They've put Christian groups on there, like Family Research Council, like the Alliance Defending Freedom.
[01:15:05.293 --> 01:15:07.675]  Yeah, and so they put them out, label them as hate groups.
[01:15:07.775 --> 01:15:08.075]  Why?
[01:15:08.396 --> 01:15:10.798]  Because they stand for traditional marriage.
[01:15:10.918 --> 01:15:13.280]  Martin Luther King stood for traditional marriage.
[01:15:13.340 --> 01:15:15.182]  Are they going to remove his name from all the streets?
[01:15:15.222 --> 01:15:17.264]  Are they going to tear down the monuments to Martin Luther King?
[01:15:17.284 --> 01:15:19.265]  They actually are calling for removing him.
[01:15:19.726 --> 01:15:22.548]  They're calling him a homophobe and they're calling him a transphobe.
[01:15:22.688 --> 01:15:23.209]  Well, that's what it is.
[01:15:23.229 --> 01:15:26.071]  Actually, major universities are removing Martin Luther King now.
[01:15:26.351 --> 01:15:26.512]  Yeah.
[01:15:26.532 --> 01:15:28.834]  Because he said, judge somebody off what they do.
[01:15:29.434 --> 01:15:29.935]  Yeah!
[01:15:30.875 --> 01:15:31.796]  You fix my car?
[01:15:31.836 --> 01:15:33.557]  I don't care what color you are, if you're good at it.
[01:15:33.597 --> 01:15:34.378]  You play good music?
[01:15:34.398 --> 01:15:35.078]  I don't care what color you are.
[01:15:35.398 --> 01:15:37.820]  You got good southern cooking?
[01:15:38.240 --> 01:15:43.504]  There's some black restaurants on the east side got the best southern cooking over there, and you bet I'm in there eating like a little pig.
[01:15:44.404 --> 01:15:45.405]  Because they don't know how to cook it.
[01:15:46.670 --> 01:15:48.492]  There's some black barbecue joints in East Austin.
[01:15:48.512 --> 01:15:51.835]  I go there not because they're black, because the barbecue falls off the bone!
[01:15:52.656 --> 01:15:58.481]  Speaking of Jimi Hendrix, we're playing his music not because he's black, but because that music's got what it takes, baby!
[01:15:58.982 --> 01:16:01.324]  I got something, and I'm super bad!
[01:16:11.502 --> 01:16:12.988]  This memo will bring down the traitors.
[01:16:13.450 --> 01:16:17.003]  McMasters doesn't want you... Deep State doesn't want you to read this memo.
[01:16:18.484 --> 01:16:19.725]  I mean, talk about traitors.
[01:16:19.745 --> 01:16:24.148]  You've got McMaster granting Susan Rice her same level of security clearance.
[01:16:24.288 --> 01:16:28.510]  At the same time, Trump is actively saying, we need to find the leakers.
[01:16:28.871 --> 01:16:29.771]  I'm being surveilled.
[01:16:30.071 --> 01:16:30.872]  Oh no, you're not.
[01:16:30.932 --> 01:16:31.852]  That's a big lie.
[01:16:31.872 --> 01:16:32.993]  How are you going to lie to the people?
[01:16:33.093 --> 01:16:35.515]  No, they wiretapped Trump Tower.
[01:16:35.915 --> 01:16:43.220]  And so at the same time that Trump is saying this to the American people, McMaster is saying, I don't think Susan Rice did anything wrong.
[01:16:43.320 --> 01:16:46.822]  I'm going to allow her to still have her same level of security clearance.
[01:16:47.702 --> 01:16:48.423]  It's insane.
[01:16:48.563 --> 01:16:50.624]  Why are the neocons surrounding Trump?
[01:16:50.844 --> 01:16:51.684]  What do they have on him?
[01:16:51.845 --> 01:16:52.565]  What's happening?
[01:16:53.125 --> 01:17:03.331]  Well again, David admit in the memo, as I've said on air without the memo, the Bolsheviks, same globalist operatives, they created a state within a state for years and Russia only controlled Moscow.
[01:17:03.971 --> 01:17:08.473]  And then they got everybody through time to turn in their guns through propaganda, then they slaughtered millions of people.
[01:17:08.953 --> 01:17:11.734]  So they admit that it is a Maoist strategy.
[01:17:11.754 --> 01:17:13.155]  That's what the weathermen taught Obama.
[01:17:13.395 --> 01:17:19.697]  They are all carrying out a Maoist strategy with deep staters and cowards like McMasters and others that Trump picked.
[01:17:19.777 --> 01:17:26.640]  They get approached by deep state, they get scared, and they join with it because they want to play golf and do whatever while we're being carted off to death camps.
[01:17:27.040 --> 01:17:30.706]  And, you know, pot-bellied liberals are kicking our brains out and raping our families, literally.
[01:17:31.087 --> 01:17:36.335]  That's what the left talks about, how they're going to rape us, how they're going to murder us, how they're going to have all these little snow bodies.
[01:17:36.676 --> 01:17:40.903]  This is their existential dream of power, is to run around defecating on everybody.
[01:17:42.779 --> 01:17:45.620]  Well, people need to look no further than Venezuela and what happened.
[01:17:45.640 --> 01:17:48.580]  That's the exact same thing that they did there just several years ago.
[01:17:48.620 --> 01:17:49.781]  They got rid of the guns.
[01:17:49.841 --> 01:17:52.682]  Everyone turn in your guns because we want to be a peaceful nation.
[01:17:53.342 --> 01:18:06.245]  And then just about a year or so later, we saw the total collapse there where the government was actually purging people who are eating dogs and giraffes out of the zoo, purging them because they don't have the guns or anything to fight back.
[01:18:07.962 --> 01:18:11.005]  Yeah, it only shows their hand even so more.
[01:18:11.205 --> 01:18:14.087]  When the minute you start telling the truth, they try to slap you down.
[01:18:14.127 --> 01:18:18.651]  The minute they start sharing anything that has a headline that's anti-them, they try to ban it.
[01:18:18.931 --> 01:18:25.196]  They are going to be forcing their hand so much that they're showing us, they're exposing us what their actual plans are.
[01:18:25.496 --> 01:18:29.940]  They're trying to ban us, they're trying to shut us down, they're trying to fire people for speaking the truth.
[01:18:30.220 --> 01:18:32.302]  That's only going to mean that more people are going to hear it.
[01:18:32.322 --> 01:18:33.823]  We're not the radicals saying all this.
[01:18:33.863 --> 01:18:35.544]  They're on C-SPAN.
[01:18:36.545 --> 01:18:43.514]  At the Aspen Institute with Wolf Blitzer, Brennan, and Clapper saying a violent overthrow is coming in the next few months.
[01:18:43.814 --> 01:18:44.996]  Don't wait for impeachment.
[01:18:45.036 --> 01:18:46.037]  We're now moving.
[01:18:46.378 --> 01:18:48.921]  And then Al Gore goes on the Late Late Show and says the same thing.
[01:18:49.281 --> 01:18:50.783]  I mean, they are doing it!
[01:19:02.870 --> 01:19:06.395]  It's Paul Joseph Watson and the t-shirt has finally arrived.
[01:19:06.876 --> 01:19:12.924]  Nothing triggers safe space snowflakes more than this slogan and my face.
[01:19:13.144 --> 01:19:16.128]  It is the new t-shirt from InfoWarsStore.com.
[01:19:16.509 --> 01:19:19.473]  Conservatism is the new counterculture.
[01:19:19.693 --> 01:19:23.136]  You've seen how much this triggers the safe space snowflakes.
[01:19:23.477 --> 01:19:25.218]  The left controls culture.
[01:19:25.258 --> 01:19:26.239]  They control arts.
[01:19:26.299 --> 01:19:27.521]  They control entertainment.
[01:19:27.821 --> 01:19:34.908]  They have the complete monopoly on culture, which is why conservatism is the new counterculture.
[01:19:34.968 --> 01:19:37.370]  We are striking back in the culture war.
[01:19:37.851 --> 01:19:41.714]  This triggers snowflakes like nothing you've ever seen in your life.
[01:19:41.774 --> 01:19:43.836]  You've seen how much they absolutely hate
[01:19:44.457 --> 01:19:49.841]  The image of my face and that particular slogan, conservatism, is the new counterculture.
[01:19:50.081 --> 01:19:56.346]  This t-shirt is not only a conversation starter, it will trigger the holy hell out of leftists.
[01:19:56.406 --> 01:19:58.107]  It will make me incredibly happy.
[01:19:58.267 --> 01:19:59.448]  It's available right now.
[01:19:59.768 --> 01:20:02.310]  Get yours at infowarsstore.com.
[01:20:07.013 --> 01:20:09.655]  You're listening to the Alex Jones Show.
[01:20:27.006 --> 01:20:31.949]  Worldwide, defending the republic from enemies foreign and domestic.
[01:20:32.669 --> 01:20:34.170]  It's Alex Jones.
[01:20:39.873 --> 01:20:40.434]  Okay, folks.
[01:20:41.579 --> 01:20:43.421]  Okay, folks, we are back live.
[01:20:43.461 --> 01:20:47.745]  Thank you so much for joining us on this Worldwide Sunday Global Transmission.
[01:20:47.765 --> 01:20:52.949]  At the start of the next segment, JK, Ryan, Sean, Don, Kim, Nicole, many others were going to you.
[01:20:53.550 --> 01:20:59.014]  Sean gave us a little comment that reminds me of something I forgot to write about our cover Friday.
[01:20:59.715 --> 01:21:00.376]  My wife
[01:21:02.663 --> 01:21:06.486]  Used an Uber to go see some of her friends here in Seattle while I was working Friday.
[01:21:07.066 --> 01:21:09.768]  And they sent her this whole email about racism is everywhere.
[01:21:10.188 --> 01:21:11.809]  Trump is a KKK member.
[01:21:12.890 --> 01:21:14.551]  There's evil racists everywhere.
[01:21:14.951 --> 01:21:16.752]  Please report it to us immediately.
[01:21:17.173 --> 01:21:19.454]  Help us deny service to anybody that's a Nazi.
[01:21:19.474 --> 01:21:22.056]  I mean, they're just creating a hysteria.
[01:21:24.017 --> 01:21:26.239]  Where, meanwhile, I'm walking down the street and they're trying to attack me.
[01:21:26.319 --> 01:21:27.439]  It's just pure bullying.
[01:21:27.820 --> 01:21:29.461]  It's a full corporate press.
[01:21:29.541 --> 01:21:30.802]  And I believe it's going to backfire.
[01:21:31.667 --> 01:21:38.169]  But Sean says email from his job calling Trump a Nazi.
[01:21:38.189 --> 01:21:45.592]  So we're going to go to him first at the start of the next segment with David Knight who is riding shotgun today.
[01:21:48.311 --> 01:21:49.712]  But we'll be hosting tomorrow at 8 a.m.
[01:21:49.752 --> 01:21:51.313]  Central, The Real News.
[01:21:51.893 --> 01:21:55.695]  We're going to build a whole new radio slash TV network around that.
[01:21:56.155 --> 01:21:59.257]  And we've got Infowars.com forward slash show affiliate links.
[01:21:59.677 --> 01:22:03.018]  We're on the big establishment, you know, satellite.
[01:22:03.039 --> 01:22:03.739]  We lease time.
[01:22:04.199 --> 01:22:07.561]  Big contract I signed for the next year to put out his show live on that.
[01:22:07.601 --> 01:22:11.443]  Then it archives so they can play it anytime they want off the Star Guide systems.
[01:22:11.943 --> 01:22:14.644]  And I've signed the contracts for two other shows that start.
[01:22:14.724 --> 01:22:15.845]  One of them hasn't been announced yet.
[01:22:16.285 --> 01:22:17.165]  One of them is War Room.
[01:22:17.245 --> 01:22:20.047]  It starts on the 4th of September.
[01:22:20.087 --> 01:22:21.807]  So we're busy hiring people moving forward.
[01:22:22.168 --> 01:22:23.048]  Thanks for all your prayers.
[01:22:23.088 --> 01:22:25.449]  Thanks for everything you do out there.
[01:22:25.569 --> 01:22:29.971]  Infowarsstore.com is where you can get great products and fund the operation.
[01:22:30.491 --> 01:22:35.213]  But before we go to those callers, I wanted to mention just some big breaking news.
[01:22:35.233 --> 01:22:38.235]  And I was told I could basically get into this from both sources.
[01:22:39.326 --> 01:22:41.867]  I'm going to be very, very careful about what I get into here.
[01:22:43.848 --> 01:22:48.470]  I don't really care about regular court or palace intrigue in an administration.
[01:22:48.810 --> 01:22:55.593]  If the palace intrigue is just globalist against globalist, trying to get control of the president so they themselves can get better sweetheart deals.
[01:22:56.494 --> 01:23:04.077]  We've seen Democrats and Republicans sell out our infrastructure, our military, the Panama Canal, our missile secrets, arm North Korea, fund the Arab Spring.
[01:23:04.377 --> 01:23:06.378]  Bipartisanly, both groups are against Trump.
[01:23:06.971 --> 01:23:21.096]  And that's why I'm proud to stand against the media bullies, the Hollywood bullies, the Saudi Arabian bullies, the Islamic bullies, the Chinese Communist bullies, the EU bullies, the Democrats, all of it, the demonizations, the thugs on the street, the useful idiots.
[01:23:21.416 --> 01:23:24.137]  Because I know I'm right, and we're going to change the world together.
[01:23:24.157 --> 01:23:28.459]  Because we're not the yes men, you know, selling gasoline in hell.
[01:23:28.499 --> 01:23:29.699]  We're selling snow cones in hell.
[01:23:31.380 --> 01:23:33.362]  Ice cold ice tea in the middle of the Sahara Desert.
[01:23:33.802 --> 01:23:35.444]  We're selling what folks want, what we want.
[01:23:35.724 --> 01:23:37.146]  Treating folks like we want to be treated.
[01:23:37.646 --> 01:23:39.247]  Good old fashioned straight up shooting.
[01:23:40.569 --> 01:23:42.030]  I couldn't sit around and scheme anything.
[01:23:42.070 --> 01:23:42.791]  I'm just straight up.
[01:23:43.411 --> 01:23:44.112]  Everybody knows that.
[01:23:44.953 --> 01:23:50.038]  And the globalists just don't know what to do at this point.
[01:23:51.035 --> 01:23:54.037]  But I don't just get into White House intrigue to cover White House intrigue.
[01:23:54.057 --> 01:23:56.999]  But, you know, we tell you, hey, Trump's going to announce no boots on the ground.
[01:23:57.039 --> 01:23:59.061]  Three days later, he does it on Syria.
[01:23:59.561 --> 01:24:04.645]  Or we tell you, yeah, Priebus and Spicer are going to be out Friday.
[01:24:04.665 --> 01:24:05.906]  It happens exactly as we told you.
[01:24:06.166 --> 01:24:07.007]  We told you on Monday.
[01:24:07.928 --> 01:24:10.990]  We just have to prove to you here, you know, we told you a few weeks ago.
[01:24:11.050 --> 01:24:12.711]  No, he is out.
[01:24:12.771 --> 01:24:20.317]  Bannon is out for this book, Devil's Bargain, where he takes credit for everything.
[01:24:21.300 --> 01:24:26.566]  And a lot of stuff that Trump actually did and that other people did, he takes credit for in Devil's Bargain.
[01:24:27.327 --> 01:24:32.413]  And it's not about Trump wanting the credit or other people that actually made those shots getting the credit.
[01:24:34.114 --> 01:24:34.915]  Some of it's my work.
[01:24:35.456 --> 01:24:36.117]  I don't want the credit.
[01:24:36.457 --> 01:24:38.057]  I'm just telling you that was part of the issue.
[01:24:38.898 --> 01:24:43.098]  And the Army, you know, he took credit for stuff the Army did.
[01:24:43.799 --> 01:24:46.099]  And look, I'm not here criticizing Bannon.
[01:24:46.119 --> 01:24:47.819]  I think he's super smart, a great asset.
[01:24:48.199 --> 01:24:49.000]  I love Breitbart.
[01:24:49.280 --> 01:24:50.580]  I'm not in competition with Breitbart.
[01:24:50.860 --> 01:24:51.920]  I'm not here to count coup.
[01:24:52.560 --> 01:24:54.481]  When we knew he was out two weeks ago, I was bemoaning.
[01:24:54.541 --> 01:25:00.202]  And David Knight thought it was a really bad sign that Trump was getting rid of loyalists and the few patriots that were remaining.
[01:25:01.182 --> 01:25:03.624]  I was called David two days ago and I said we should wait on this.
[01:25:03.944 --> 01:25:05.365]  I never tell hosts what to say or do.
[01:25:05.785 --> 01:25:06.545]  I didn't tell him what to do.
[01:25:06.565 --> 01:25:07.846]  I just said I don't know yet.
[01:25:07.946 --> 01:25:13.149]  I'm talking to a lot of people that are very close to this and making some phone calls.
[01:25:13.689 --> 01:25:15.970]  And I think it's just classic power struggles.
[01:25:16.911 --> 01:25:20.533]  Bannon's a great guy, a patriot, not a racist, a great guy.
[01:25:20.573 --> 01:25:24.135]  He got in there though and his great sin was thinking they'd eat him last.
[01:25:24.515 --> 01:25:25.456]  Well finally they got to him.
[01:25:26.383 --> 01:25:33.103]  And so he brought in the generals, he brought in McMaster, he brought in Rex Tillerson and all these corporate guys.
[01:25:34.025 --> 01:25:36.827]  Who are executing Trump's Make America Great Again agenda.
[01:25:37.148 --> 01:25:39.389]  It's all I care about is the President's agenda is executed.
[01:25:39.790 --> 01:25:54.162]  He may take goblins, his goblin guides, and put them into a goblin's nest, as long as he's not, you know, kissing goblins, and goblins are vomiting everywhere, catch them in bed with a goblin, succubus with a goblin, as long as that's not going on, we're cool.
[01:25:54.742 --> 01:25:57.384]  And so far, he's gotten more done than I thought he would in seven months.
[01:25:59.671 --> 01:26:01.212]  Right now, we're in a holding pattern.
[01:26:01.912 --> 01:26:05.554]  Overall, I can tell you, though, that it was over the inter-fighting.
[01:26:06.494 --> 01:26:16.618]  And it was over Bannon fighting with Jarrett and Ivanka, and then McMaster, and then McMaster, and Bannon kind of teaming up against Scaramucci.
[01:26:17.338 --> 01:26:24.702]  And then out of the wreckage of Scaramucci, Bannon, two weeks ago, said he was going to do his resignation.
[01:26:25.022 --> 01:26:27.703]  And I've been told he was going to resign two weeks ago, within three days.
[01:26:28.419 --> 01:26:30.280]  I guess for whatever reason they had him hold off on it.
[01:26:30.300 --> 01:26:32.502]  He had nothing to do with Charlottesville.
[01:26:32.902 --> 01:26:33.643]  That's just a fact.
[01:26:33.683 --> 01:26:34.924]  And they're admitting that.
[01:26:36.285 --> 01:26:37.526]  And I love Breitbart.
[01:26:37.606 --> 01:26:38.626]  I love the work they're doing.
[01:26:39.047 --> 01:26:39.807]  Really great folks.
[01:26:39.847 --> 01:26:41.609]  Really good nationalist patriots.
[01:26:42.329 --> 01:26:44.030]  And so I sleep good at night knowing they're there.
[01:26:44.050 --> 01:26:46.072]  It's like I sleep good at night knowing DrudgeReport.com's there.
[01:26:47.132 --> 01:26:48.694]  Because, you know, I don't want to walk point all the time.
[01:26:48.754 --> 01:26:54.298]  It's good to have those folks out there with their professionalism, their funding, their crowdsourcing, everything they're doing.
[01:26:55.258 --> 01:26:59.919]  But it is of concern because right now the President says, now I'll get my agenda done.
[01:27:00.259 --> 01:27:01.259]  Now I want peace.
[01:27:01.699 --> 01:27:05.140]  I don't want to hear I'm not getting my agenda done because there's infighting.
[01:27:05.160 --> 01:27:09.061]  Well, the infighting was over what was left of loyal opposition battling.
[01:27:10.061 --> 01:27:18.143]  And now you've got deep staters that have brought in Condoleezza Rice around the State Department and brought in Petraeus' people and Soros' people at National Security with McMaster.
[01:27:19.143 --> 01:27:23.428]  Uh, more and more it looks like from my high-level sources that the kingpin is a.k.a.
[01:27:23.989 --> 01:27:26.051]  General Mattis, a.k.a.
[01:27:26.632 --> 01:27:27.533]  the real Palpatine.
[01:27:28.654 --> 01:27:32.038]  And so, uh, that's the big rooster in the henhouse there.
[01:27:33.533 --> 01:27:39.636]  And as long as these are American eggs we're laying, I don't have a problem who's running around with the rooster behavior.
[01:27:40.237 --> 01:27:43.579]  But I'm going to get real upset if things start going sideways at this point.
[01:27:43.619 --> 01:27:44.939]  So let's wait and see.
[01:27:45.199 --> 01:27:47.081]  As they're telling Trump, we'll get your agenda done now, sir.
[01:27:47.101 --> 01:27:48.661]  We'll get those tax cuts, sir.
[01:27:48.681 --> 01:27:49.902]  We'll get Obamacare repealed, sir.
[01:27:49.942 --> 01:27:51.083]  We'll get the borders secured.
[01:27:51.103 --> 01:27:51.943]  A lot of it they've already done.
[01:27:51.983 --> 01:27:53.724]  And we'll get our military strengthened again.
[01:27:53.744 --> 01:27:55.145]  And we'll finish knocking out ISIS.
[01:27:55.205 --> 01:27:56.606]  I mean, incredible successes.
[01:27:56.626 --> 01:28:00.048]  And we'll have the seven-nation ban, which we've successfully had.
[01:28:01.621 --> 01:28:05.743]  North Korea's kind of halfway back down, so Trump's just having devastating success.
[01:28:06.083 --> 01:28:08.985]  You watch mainstream media, you'd think he'd totally blown himself up.
[01:28:09.345 --> 01:28:14.688]  We're going to come back, talk to David Knight about this, play some clips and go to calls, but David Knight, what do you think of what I just said?
[01:28:15.253 --> 01:28:16.234]  I think you're absolutely right, Alex.
[01:28:16.274 --> 01:28:23.060]  One of the things I'm worried about, reported on this on Friday, was the fact there's going to be a Camp David meeting with the generals and Trump.
[01:28:23.601 --> 01:28:29.106]  And now we see that McMaster's says, we've reached a decision on an Afghan strategy after rigorous debate.
