[00:00:04.648 --> 00:00:05.749]  You've got it.
[03:16:12.594 --> 03:16:13.575]  We're on the radio in Chicago.
[03:16:13.595 --> 03:16:21.019]  There are great people there, but they're infested by criminals like this guy that wants to exploit and lower wages.
[03:16:21.380 --> 03:16:25.902]  In the eyes of the city of Chicago, because you have big dreams, and we want to be part of those dreams.
[03:16:26.463 --> 03:16:27.944]  So rest assured in that effort.
[03:16:28.737 --> 03:16:30.678]  He wants gun owners to not be able to fly on planes.
[03:16:30.738 --> 03:16:31.458]  Not with their guns!
[03:16:31.759 --> 03:16:33.780]  Just because you're a gun owner, you can't fly on planes.
[03:16:34.640 --> 03:16:35.220]  What do you make of that?
[03:16:35.981 --> 03:16:39.283]  Yeah, he wants to bring in more death and destruction into Chicago.
[03:16:39.303 --> 03:16:40.083]  That's what they all want.
[03:16:40.363 --> 03:16:42.324]  They can't build so they want to destroy.
[03:16:42.364 --> 03:16:44.605]  They want MS-13 in Chicago.
[03:16:44.906 --> 03:16:46.126]  They want mass shootings in Chicago.
[03:16:46.166 --> 03:16:46.947]  You're from Illinois.
[03:16:47.207 --> 03:16:47.647]  Exactly.
[03:16:47.987 --> 03:16:49.788]  They want murders in Chicago.
[03:16:49.868 --> 03:16:51.209]  They want crime in Chicago.
[03:16:51.489 --> 03:16:54.771]  Because then that allows a big government to come in and say, oh, you need us.
[03:16:54.851 --> 03:16:56.912]  Because if you don't have us, you'll have even more crime.
[03:16:57.392 --> 03:17:01.654]  So what he is saying there is that I want MS-13 in Chicago.
[03:17:01.955 --> 03:17:02.915]  I want more murders.
[03:17:02.975 --> 03:17:03.856]  I want more shootings.
[03:17:03.916 --> 03:17:04.756]  I want more crime.
[03:17:05.056 --> 03:17:05.997]  I want more chaos.
[03:17:06.457 --> 03:17:07.598]  I want more destruction.
[03:17:07.638 --> 03:17:10.779]  That way you're going to have to come to me on your knees and give me more power.
[03:17:10.959 --> 03:17:11.960]  Ed Cernovich on Twitter.
[03:17:12.000 --> 03:17:13.101]  I'm at RealAlexJones.
[03:17:13.461 --> 03:17:18.764]  We're going to skip this little four minute break and then the one at 50 so that all the time I just took from Rappaport is given back.
[03:17:19.024 --> 03:17:19.644]  Just like that.
[03:17:19.704 --> 03:17:20.125]  Voila!
[03:17:20.385 --> 03:17:22.406]  Thank you all for your support of the InfoWar.
[03:17:22.666 --> 03:17:24.487]  Now back to John Rappaport.
[03:17:24.947 --> 03:17:26.669]  And, NoMoreFakeNews.com.
[03:17:26.929 --> 03:17:27.669]  John, take over.
[03:17:31.472 --> 03:17:32.433]  Rahm Emanuel.
[03:17:33.674 --> 03:17:37.317]  The man of great peace brings peace to Chicago.
[03:17:37.337 --> 03:17:39.479]  Of course, he can't be the mayor.
[03:17:40.460 --> 03:17:41.761]  That's the position he's in.
[03:17:42.401 --> 03:17:43.502]  Why can't he be the mayor?
[03:17:43.522 --> 03:17:52.309]  Because he can't do anything about shootings, and more shootings, and more killings, and more crime, and more shootings, and more killings in Chicago.
[03:17:53.248 --> 03:17:54.688]  Because he won't do anything about it.
[03:17:55.129 --> 03:18:01.371]  Because he wants to deflect the attention to some grand idealistic program.
[03:18:01.891 --> 03:18:03.771]  Everybody come to Chicago.
[03:18:03.991 --> 03:18:05.412]  Everybody come to Chicago.
[03:18:06.192 --> 03:18:16.015]  The main hub for the transshipment of drugs, street drugs, in the United States.
[03:18:16.835 --> 03:18:17.356]  By the way.
[03:18:18.476 --> 03:18:18.996]  By the way.
[03:18:20.076 --> 03:18:21.677]  Yeah, Rahm Emanuel.
[03:18:22.944 --> 03:18:23.805]  This is a guy.
[03:18:24.525 --> 03:18:33.552]  How the people of Chicago can even think about leaving this guy in office is way beyond any semblance of sanity.
[03:18:35.133 --> 03:18:36.974]  But let's get to another American city.
[03:18:37.015 --> 03:18:39.757]  I've got some stories here we're going to cover.
[03:18:40.897 --> 03:18:49.704]  Technocracy on parade, on the march, planned societies, planned to self-destruct, planned to be insane.
[03:18:50.743 --> 03:19:07.273]  Planned to plan your life, how you will fit into a slot, how you will be a citizen of the world, denied of your basic rights and freedoms and the ability to pursue your dreams, as Rahm is talking about.
[03:19:07.333 --> 03:19:11.715]  But I'm talking about the real thing, not his fake news.
[03:19:12.776 --> 03:19:13.636]  Sacramento.
[03:19:14.537 --> 03:19:16.358]  That's the capital city of California.
[03:19:17.631 --> 03:19:22.053]  Which has got one of the biggest economies in the world drowning in debt, of course, the government.
[03:19:23.473 --> 03:19:26.474]  Another lunatic bunch of bureaucrats there.
[03:19:27.735 --> 03:19:30.015]  But guess what Sacramento is doing now?
[03:19:31.356 --> 03:19:38.878]  They have just instituted a program which they call Advance Peace, P-E-A-C-E.
[03:19:40.219 --> 03:19:43.460]  City Council voted on it, reported by Fox up there.
[03:19:44.640 --> 03:19:50.508]  They're going to pay gangs not to commit crimes in Sacramento.
[03:19:51.930 --> 03:19:59.619]  They're going to pay selected gang members to finish school and then they're going to get good jobs for them.
[03:20:01.982 --> 03:20:02.163]  So
[03:20:05.334 --> 03:20:17.620]  The capital city, one of the largest economies in the world, California, is down on its knees, surrendering to gang violence and bloodshed in the city because they admit they can't do anything about it.
[03:20:17.640 --> 03:20:18.640]  They don't know what to do.
[03:20:19.661 --> 03:20:23.663]  They're idiots and lunatics in bureaucratic offices.
[03:20:24.223 --> 03:20:28.765]  I'm sure there are police officers in that city who would like to do the right thing.
[03:20:29.560 --> 03:20:37.981]  But apparently there is no plan and there is no way from the top to deal with gang crime in Sacramento.
[03:20:38.041 --> 03:20:45.343]  So they're going to pay and they put about 1.5 million in the pot in Sacramento.
[03:20:45.403 --> 03:20:46.603]  Is it that's going to make a difference?
[03:20:46.643 --> 03:20:47.223]  I can just see.
[03:20:47.263 --> 03:20:49.003]  Well, you get a gang member there.
[03:20:49.023 --> 03:20:50.264]  Look, we got this program.
[03:20:50.304 --> 03:20:52.804]  You see, we know that you're you're shooting people.
[03:20:53.804 --> 03:20:54.624]  That's OK.
[03:20:54.684 --> 03:20:58.065]  You know, I mean, we can't do anything about that, but we can give you some money.
[03:20:59.005 --> 03:21:06.167]  If you'll finish school and just not kill anybody for the next three, four years and we could find you a job.
[03:21:07.627 --> 03:21:07.947]  Really?
[03:21:08.447 --> 03:21:08.707]  Yeah.
[03:21:08.927 --> 03:21:09.648]  Yeah, we could do that.
[03:21:09.968 --> 03:21:11.388]  And how much would this job pay?
[03:21:12.088 --> 03:21:12.988]  Well, I don't know.
[03:21:13.068 --> 03:21:15.869]  I mean, maybe, I don't know, thirty five, forty thousand a year.
[03:21:16.469 --> 03:21:18.670]  Well, I could make that in a month dealing drugs.
[03:21:19.930 --> 03:21:20.830]  Oh, I see.
[03:21:21.770 --> 03:21:24.251]  Well, but look, you could be a good citizen.
[03:21:25.268 --> 03:21:25.568]  Really?
[03:21:25.968 --> 03:21:27.489]  Who said I wanted to be a good citizen?
[03:21:27.929 --> 03:21:32.692]  This is the program of the capital city of the state of California.
[03:21:33.472 --> 03:21:42.037]  They're trying to plan society, plan their city around the idea of total capitulation to gang violence in the city.
[03:21:44.618 --> 03:21:45.718]  Think about that for a minute.
[03:21:47.179 --> 03:21:49.500]  Talk about the breakdown of law and order.
[03:21:49.740 --> 03:21:50.941]  This is way beyond that.
[03:21:51.061 --> 03:21:52.542]  This is law and order saying,
[03:21:53.857 --> 03:21:55.218]  There's nothing we can do.
[03:21:56.478 --> 03:21:57.258]  Nothing we can do.
[03:21:57.558 --> 03:22:00.740]  Because if we did something, it might offend somebody.
[03:22:01.340 --> 03:22:08.543]  So let's just continue to go down and grovel on our knees in front of these gangs and offer them money.
[03:22:09.523 --> 03:22:10.423]  Tax money.
[03:22:11.364 --> 03:22:15.165]  The people's money to not commit crimes.
[03:22:16.326 --> 03:22:19.787]  Please, sir, would you not commit crimes?
[03:22:20.027 --> 03:22:21.788]  We will pay you money.
[03:22:23.351 --> 03:22:24.712]  That's the program.
[03:22:25.792 --> 03:22:30.694]  That's the fantastic plan that has been forwarded by the city of Sacramento.
[03:22:30.714 --> 03:22:33.816]  And not a word from the governor of California about this, Jerry Brown.
[03:22:34.256 --> 03:22:34.976]  What's he thinking?
[03:22:36.997 --> 03:22:38.278]  He's right there in Sacramento.
[03:22:38.298 --> 03:22:40.279]  That's where the governor's office is.
[03:22:41.699 --> 03:22:42.960]  Does he care about this?
[03:22:44.360 --> 03:22:46.922]  He's like Rahm Emanuel, writ large.
[03:22:47.902 --> 03:22:49.963]  Welcome to the sanctuary state.
[03:22:50.737 --> 03:23:00.761]  Did you know, for example, if you take in what they call future unfunded liabilities, that's promises to pay out pension money and so forth into the future.
[03:23:01.181 --> 03:23:05.023]  Do you know what the total debt of the state of California, the government is?
[03:23:09.105 --> 03:23:13.486]  Bordering on 500 billion dollars.
[03:23:14.847 --> 03:23:16.628]  500 billion dollars.
[03:23:16.668 --> 03:23:17.568]  I'm not making that up.
[03:23:19.223 --> 03:23:22.205]  And they want to, you know, open the borders.
[03:23:22.865 --> 03:23:28.747]  Unlimited numbers of immigrants will give you free services, give you free everything, because what's money after all?
[03:23:28.807 --> 03:23:30.388]  It's just something that we're inventing.
[03:23:31.068 --> 03:23:34.790]  And the federal government will never let us go completely broke, will they?
[03:23:36.591 --> 03:23:37.291]  We don't think so.
[03:23:37.371 --> 03:23:40.412]  So we're just going to keep adding debt and more debt and more debt.
[03:23:42.453 --> 03:23:43.454]  That's their attitude.
[03:23:44.094 --> 03:23:46.595]  So we throw a few more million in the pot.
[03:23:47.489 --> 03:23:52.954]  For gangs, so that they will not commit crimes, as if this program is really going to work.
[03:23:53.294 --> 03:23:53.794]  Who's kidding?
[03:23:53.834 --> 03:23:54.495]  Who here, right?
[03:23:55.756 --> 03:24:00.420]  But it'll show that we're really peaceful people, you see.
[03:24:00.440 --> 03:24:04.523]  This is another attitude on the left.
[03:24:07.005 --> 03:24:07.826]  We're peaceful.
[03:24:07.886 --> 03:24:08.967]  We love everybody.
[03:24:09.487 --> 03:24:16.393]  Doesn't matter what you've done, what you're doing, what you're gonna do, who you're gonna hurt, who you're gonna kill.
[03:24:17.719 --> 03:24:19.219]  Yeah, you see, we're peaceful.
[03:24:19.279 --> 03:24:25.581]  We forgive everything, and we're willing to show it by giving you money, as much money as we can spare.
[03:24:25.601 --> 03:24:41.265]  You know, to you it might be spare change, Mr. Gang Member, but it's in the spirit of giving, and gifting, and being nice, because above all, we have to be seen to be nice, because we actually started
[03:24:42.680 --> 03:24:50.343]  I don't know, using our police force and the state guard to crack down on murder.
[03:24:51.343 --> 03:24:52.803]  Murder, we're talking about here.
[03:24:54.764 --> 03:24:57.865]  Then we might be perceived to be of ill will.
[03:24:59.206 --> 03:25:04.587]  We might be perceived to be bad people, harsh, harsh people, severe people.
[03:25:04.928 --> 03:25:09.529]  And we can't have that, because in California, it's all about being nice.
[03:25:10.509 --> 03:25:12.010]  That's the deal, you see.
[03:25:13.012 --> 03:25:14.012]  And that's who we are.
[03:25:15.073 --> 03:25:15.433]  All right.
[03:25:15.553 --> 03:25:16.834]  So that's story number one.
[03:25:17.034 --> 03:25:19.035]  Planned society doomed to fail.
[03:25:19.055 --> 03:25:22.296]  I'm going to get into another one.
[03:25:22.336 --> 03:25:23.736]  This is just unbelievable.
[03:25:23.796 --> 03:25:26.478]  This has flown below the radar.
[03:25:27.258 --> 03:25:27.878]  A study.
[03:25:29.239 --> 03:25:34.361]  There are several German researchers on this, so you know it has to do with Germany, but there's also U.S.
[03:25:34.881 --> 03:25:35.421]  researchers.
[03:25:35.941 --> 03:25:37.262]  It applies across the board.
[03:25:38.202 --> 03:25:39.743]  The premise of the study was.
[03:25:41.264 --> 03:25:42.144]  Mass immigration.
[03:25:43.018 --> 03:25:43.778]  It's a good thing.
[03:25:43.818 --> 03:25:45.019]  This is a scientific study.
[03:25:45.279 --> 03:25:45.959]  It's a good thing.
[03:25:46.019 --> 03:25:46.799]  We all know that.
[03:25:46.819 --> 03:25:55.843]  You just open the doors and the gates and the borders to everybody, everywhere, and you just let everybody in, in unlimited numbers, and that's a good thing.
[03:25:55.903 --> 03:25:56.763]  That's the premise.
[03:25:56.803 --> 03:26:03.525]  There's no argument about money breaking the back of government budgets, terrorism, crime, etc.
[03:26:04.165 --> 03:26:05.566]  That's all off the table.
[03:26:06.713 --> 03:26:17.617]  But what we really have to deal with here, you see, folks, in this scientific study is how do we get people who are hostile to immigration to change their attitudes?
[03:26:18.697 --> 03:26:34.502]  That's what we're looking for, because they are obviously the bad people and we have to do something about their physiology, their metabolic processes, their brains, their hormones.
[03:26:34.622 --> 03:26:35.963]  And so this study
[03:26:36.849 --> 03:26:50.212]  gave a hormone slash neurotransmitter called oxytocin to a group of people who were considered to be hostile toward immigrants and immigration.
[03:26:51.672 --> 03:27:01.494]  Because oxytocin is called the cuddle hormone, the nice hormone, the love hormone, the friendly hormone, nasal spray,
[03:27:03.177 --> 03:27:06.278]  To these volunteers in a medical study.
[03:27:06.358 --> 03:27:08.558]  This is medical study.
[03:27:08.618 --> 03:27:11.259]  This is Brave New World we're talking about here.
[03:27:12.519 --> 03:27:14.459]  This is technocracy at work.
[03:27:15.459 --> 03:27:23.781]  We're going to rearrange society by rearranging people's thoughts and their minds by affecting their hormones.
[03:27:24.181 --> 03:27:30.042]  And lo and behold, they discovered that if they gave this love hormone, oxytocin,
[03:27:31.115 --> 03:27:36.139]  to these xenophobic, hostile people toward immigrants and immigration.
[03:27:36.559 --> 03:27:40.082]  And they also threw in some social cues.
[03:27:41.103 --> 03:27:46.648]  They turned around a surprising number of these hostile people in their attitude.
[03:27:47.508 --> 03:27:50.491]  Ooh, we like this.
[03:27:50.671 --> 03:27:51.612]  This is good.
[03:27:52.132 --> 03:27:54.334]  Let's have more medical experiments.
[03:27:54.374 --> 03:28:00.599]  How about dropping it from planes instead of just shooting it up volunteers' noses?
[03:28:01.588 --> 03:28:02.889]  Yes, indeed.
[03:28:03.029 --> 03:28:04.449]  This is wonderful.
[03:28:05.209 --> 03:28:06.430]  Very, very good.
[03:28:07.290 --> 03:28:08.991]  Make no mistake about it, folks.
[03:28:09.271 --> 03:28:18.834]  And I've detailed this for 20 years or more now about how medical drugs are being used to actually engineer society, and not in a good way.
[03:28:20.815 --> 03:28:24.156]  This is the cutting edge, or a cutting edge, of technocracy.
[03:28:24.176 --> 03:28:29.678]  The use of technology, in this case medical, to transform society.
[03:28:31.085 --> 03:28:34.222]  And here's a study that was based on that alone.
[03:28:35.609 --> 03:29:03.008]  So, if you sitting out there might have some reservations about open borders, mass immigration, if you are aware of certain crimes that immigrants have committed, factual crimes on the record, brutal crimes and so on and so forth, and you might be inclined to speak out or say anything about this, well, the obvious remedy for you would be oxytocin.
[03:29:04.224 --> 03:29:05.505]  You'll be smiling.
[03:29:06.045 --> 03:29:07.826]  You'll be friendly to everybody.
[03:29:08.527 --> 03:29:13.030]  It won't be a problem anymore for you or society.
[03:29:14.270 --> 03:29:15.231]  That's the deal.
[03:29:16.152 --> 03:29:18.553]  That's your technocracy at work.
[03:29:19.294 --> 03:29:29.800]  That's globalism and technocracy hand in hand, marching toward a glorious future in which everybody is free and placid.
[03:29:31.341 --> 03:29:32.482]  We will return in a moment.
[03:29:52.442 --> 03:29:55.445]  We're on the march, the empire's on the run.
[03:29:56.386 --> 03:29:59.208]  Alex Jones and the GCN Radio Network.
[03:30:04.193 --> 03:30:10.758]  You know, someone very profoundly once said, many years ago, that if fascism ever comes to America, it'll come in the name of liberalism.
[03:30:11.279 --> 03:30:12.460]  You're a white male!
[03:30:17.478 --> 03:30:22.960]  Welcome to The War Room, the latest expansion in InfoWars live broadcasting.
[03:30:23.260 --> 03:30:25.740]  We are live weekdays from 3 to 6 p.m.
[03:30:25.800 --> 03:30:31.782]  Central at InfoWars.com slash show and this YouTube channel right here that you've landed on.
[03:30:32.162 --> 03:30:35.003]  Please subscribe to the channel for updates and notifications.
[03:30:35.283 --> 03:30:38.164]  You can follow us on Twitter at War Room Show.
[03:30:38.624 --> 03:30:41.445]  We are going to have the most powerful guests, the most powerful hosts.
[03:30:41.745 --> 03:30:46.506]  We'll be hearing from Alex Jones regularly, as well as taking your phone calls.
[03:30:46.907 --> 03:30:50.148]  The liberal establishment media has controlled the narrative for too long.
[03:30:50.508 --> 03:30:52.888]  The silent majority is no longer silent.
[03:30:53.429 --> 03:30:54.709]  This is The War Room.
[03:31:04.525 --> 03:31:06.326]  It's not just our water we need to filter.
[03:31:06.346 --> 03:31:08.286]  It's not just our food that needs to be cleaned.
[03:31:08.446 --> 03:31:11.287]  It's the air we're breathing, especially for our children.
[03:31:11.347 --> 03:31:17.209]  The artificial particulates, the chemicals, is absolutely weighing down our immune systems.
[03:31:17.409 --> 03:31:26.271]  The same team based right here in America that brought you the Alexa Pure groundbreaking water filtration systems have now developed Alexa Pure Breathe.
[03:31:26.592 --> 03:31:31.453]  Whether it's your home or office, you owe it to yourself, your co-workers, your family, your children.
[03:31:31.673 --> 03:31:33.775]  Do the best job you can to purify your air.
[03:31:34.136 --> 03:31:41.844]  The elite are masters at poisoning our environment while themselves doing things that mitigate or avoid most of the toxic effects for themselves.
[03:31:42.164 --> 03:31:43.125]  The general public doesn't.
[03:31:44.330 --> 03:31:46.651]  The Alexa Pure Breeze will be a steal at $300, $400, $500.
[03:31:47.712 --> 03:31:51.694]  One of these systems can keep 800 square feet incredibly clean.
[03:31:51.854 --> 03:31:58.317]  This is a system I'm personally putting in throughout my house, replacing older, more expensive filters that didn't do as good a job.
[03:31:58.558 --> 03:32:02.660]  Find out why this system is so revolutionary today at InfoWarsTore.com.
[03:32:05.077 --> 03:32:10.380]  After being sold out for months, our best-selling Super Blue fluoride toothpaste is now back in stock at InfoWareStore.com.
[03:32:10.480 --> 03:32:13.302]  The first shipment of Super Blue sold out in one week.
[03:32:13.322 --> 03:32:15.183]  I thought it would be a six-month supply for listeners.
[03:32:15.303 --> 03:32:20.185]  And since then, people are beating down our doors, wanting to be able to resupply their Super Blue.
[03:32:20.325 --> 03:32:22.226]  Research across the board is clear.
[03:32:22.427 --> 03:32:23.607]  In fact, it's certified.
[03:32:23.707 --> 03:32:28.670]  When bacteria infects your gums, it can enter your bloodstream and even contribute to blood clots and heart attacks.
[03:32:28.830 --> 03:32:32.192]  That's why the last Surgeon General's report on oral health warrants.
[03:32:32.332 --> 03:32:35.573]  that your oral health can have a serious impact on your entire body.
[03:32:35.713 --> 03:32:38.554]  Super Blue Fluoride Free Toothpaste is a groundbreaking new formula.
[03:32:38.695 --> 03:32:42.196]  It's loaded with good halogen iodide instead of the bad halogen fluoride.
[03:32:42.396 --> 03:32:49.159]  Super Blue contains natural oils and ingredients used since biblical times to help wipe out bad bacteria and eliminate bad breath.
[03:32:49.299 --> 03:32:56.602]  Just some of the ingredients in Super Blue chosen by our dental experts include xylitol, peppermint oil, iodine, nano silver and more.
[03:32:56.802 --> 03:32:59.683]  Learn more about InfoWars Life Super Blue Toothpaste.
[03:32:59.963 --> 03:33:04.587]  At Infowarslife.com and support the InfoWars while you support healthy gums and teeth.
[03:33:14.675 --> 03:33:17.617]  You're listening to the Alex Jones Show.
[03:33:22.721 --> 03:33:27.345]  Alex, InfoWars.
[03:33:28.920 --> 03:33:33.802]  Before we jump into the third story I want to cover today, check this baby out.
[03:33:34.142 --> 03:33:46.228]  Get Chocolate or Strawberry Caveman True Paleo Formula 50% off retail right now at infowarsstore.com for a limited time.
[03:33:46.248 --> 03:33:52.491]  That's the first time ever 50% off retail on Caveman True Paleo Formula.
[03:33:53.627 --> 03:34:02.829]  High-quality bone broth, seven different primal superfoods to help support muscles, fight free radicals, and so much more.
[03:34:03.329 --> 03:34:07.290]  Cutting-edge nutraceutical science and ancient nutrition.
[03:34:08.230 --> 03:34:14.412]  Turmeric, shiaga mushroom, bee pollen, bone broth, true paleo nutrition.
[03:34:15.472 --> 03:34:20.073]  So, 50% off retail, 50% off on Caveman.
[03:34:20.733 --> 03:34:22.914]  Get there before it sells out once again.
[03:34:23.923 --> 03:34:26.184]  At InfoWarsStore.com.
[03:34:26.224 --> 03:34:30.204]  That's InfoWarsStore.com.
[03:34:32.365 --> 03:34:32.725]  All right.
[03:34:33.145 --> 03:34:34.065]  This is a big one.
[03:34:34.605 --> 03:34:35.325]  This is a big one.
[03:34:35.385 --> 03:34:51.549]  Screw in your brains real tight on this one, because this is a window into technocracy, medical death science, and the planned society.
[03:34:52.376 --> 03:34:54.077]  Via vaccines.
[03:34:55.078 --> 03:35:05.205]  I've been tracking this one for decades, but here's quite an interesting current story is where it starts, because the FDA is cracking down.
[03:35:05.886 --> 03:35:17.894]  There's some company in California that decided that they could push a cancer treatment that combines stem cells with the smallpox vaccine.
[03:35:18.655 --> 03:35:19.936]  That's the story in the press.
[03:35:21.346 --> 03:35:28.988]  I have no idea whether that's accurate, true, a complete picture of what's going on at this company.
[03:35:29.128 --> 03:35:36.890]  But nevertheless, whatever the FDA is cracking down, especially on the issue of where did this company get the smallpox vaccine?
[03:35:36.930 --> 03:35:41.972]  Because it is guarded very carefully wherever it exists around the world.
[03:35:42.592 --> 03:35:44.633]  And you'll understand why in a minute.
[03:35:46.353 --> 03:35:49.454]  So that's the current lead on the story.
[03:35:49.574 --> 03:35:49.814]  But
[03:35:50.689 --> 03:36:18.796]  In the statement from the FDA, they talk about how powerful the smallpox vaccine is, and then they make the statement that it could be life-threatening or cause very, very, very severe problems, health medical problems, in people with certain prior medical conditions, etc., etc., including
[03:36:19.830 --> 03:36:22.133]  Immune system problems.
[03:36:23.595 --> 03:36:23.995]  Get that?
[03:36:24.856 --> 03:36:35.408]  In other words, a person who has a weak, compromised immune system should never be taking the smallpox vaccine.
[03:36:35.508 --> 03:36:37.531]  It's a no, no, no, no, no, no, no.
[03:36:38.248 --> 03:36:43.670]  For several reasons, one of which is that this is called a live virus vaccine.
[03:36:43.730 --> 03:36:51.532]  It's got whatever it is that they say, called smallpox, right there in the vaccine, percolating.
[03:36:52.692 --> 03:36:56.413]  That's the FDA, the official word from the U.S.
[03:36:56.453 --> 03:36:57.333]  government on this.
[03:36:58.494 --> 03:37:02.075]  If your immune system is weak, watch out.
[03:37:03.095 --> 03:37:06.316]  Do not take this smallpox vaccine.
[03:37:08.183 --> 03:37:09.644]  Okay, that's part one.
[03:37:10.985 --> 03:37:35.363]  Part two, however, however, get this, between 1966 and 1980 on the continent of Africa, and I'm sure we have many listeners from Africa, there was a World Health Organization mass vaccination campaign to eradicate smallpox
[03:37:36.141 --> 03:37:38.262]  With the smallpox vaccine?
[03:37:40.383 --> 03:37:49.567]  Roughly a hundred million shots of the smallpox vaccine were given to Africans on the African continent.
[03:37:53.348 --> 03:38:02.632]  So how many of those people would you guess already had severely compromised immune systems?
[03:38:05.729 --> 03:38:21.716]  From hunger, starvation, protein, calorie malnutrition, contaminated water supplies for decades and decades, overcrowding, sheer poverty, war, etc, etc, etc.
[03:38:22.376 --> 03:38:31.160]  The things that have existed on the African continent for a very long time and are in fact the primary causes of disease there.
[03:38:32.376 --> 03:38:35.998]  And rip apart people's immune systems.
[03:38:36.738 --> 03:38:38.739]  Getting the picture?
[03:38:38.759 --> 03:38:57.428]  In other words, from the years 1966 through 1980, the World Health Organization was making sure that the smallpox vaccine, which should never be given to anybody with a weak immune system, was given to millions of Africans with weak immune systems.
[03:38:58.795 --> 03:39:16.100]  The FDA, which recently warned that this could be life-threatening, which means it could kill you, they were giving that vaccine to anything and anybody that moved that they could find on the continent of Africa.
[03:39:19.641 --> 03:39:21.122]  Depopulation anybody?
[03:39:23.002 --> 03:39:23.583]  Of course, in 1980,
[03:39:25.427 --> 03:39:34.809]  When they popped the corks on the champagne, the World Health Organization and said, we have eradicated smallpox on the African continent.
[03:39:36.570 --> 03:39:41.751]  Maybe they were just talking about eradicating people on the African continent.
[03:39:44.011 --> 03:39:44.612]  Think about it.
[03:39:45.512 --> 03:39:46.032]  Think about it.
[03:39:47.312 --> 03:39:50.753]  And now I'll give you the capper on that story.
[03:39:54.716 --> 03:40:18.300]  In the late 1980s, an acquaintance of mine who shall remain nameless, a respected biologist with close and intimate knowledge of the smallpox eradication campaign in Africa, a very reliable source, told me off the record the following.
[03:40:19.720 --> 03:40:23.681]  Actually, after they popped those champagne corks,
[03:40:24.955 --> 03:40:35.339]  The World Health Organization held a secret meeting in Geneva, secret, at which they discussed the smallpox vaccine.
[03:40:36.499 --> 03:40:42.261]  And they decided that they would never, ever use this vaccine again.
[03:40:44.462 --> 03:40:47.883]  And I said to this biologist, why did they decide that?
[03:40:49.003 --> 03:40:49.983]  And he said, why?
[03:40:50.064 --> 03:40:53.945]  Because it caused cases of smallpox.
[03:40:55.399 --> 03:40:55.979]  That's why.
[03:40:59.342 --> 03:41:00.823]  The globalists at work.
[03:41:02.123 --> 03:41:03.004]  Medical branch.
[03:41:04.145 --> 03:41:07.467]  Medical cartel of the globalist takeover.
[03:41:08.447 --> 03:41:10.809]  We know what's good for the African continent.
[03:41:11.369 --> 03:41:12.990]  We know what we're going to do.
[03:41:13.611 --> 03:41:15.372]  We decide, they obey.
[03:41:15.392 --> 03:41:17.593]  We sell, they buy.
[03:41:18.414 --> 03:41:20.976]  We destroy, they accept.
[03:41:21.956 --> 03:41:22.877]  And we call it
[03:41:25.151 --> 03:41:35.617]  Help, aid, humanity, wonderful, triumph, victory, the greatest thing that ever happened in the history of medical progress.
[03:41:37.518 --> 03:41:39.219]  That's the story for the ages, folks.
[03:41:41.420 --> 03:41:48.884]  Get it around, spread it around, let people really know what was behind that campaign.
[03:41:49.875 --> 03:41:53.637]  And what is, in fact, behind many vaccine campaigns?
[03:41:53.717 --> 03:41:56.999]  Because smallpox is not the only vaccine.
[03:41:58.700 --> 03:42:11.206]  Even if you believed in vaccine pseudoscience, smallpox is by far from the only vaccine that you would want to give someone whose immune system is already compromised.
[03:42:11.846 --> 03:42:18.730]  But it's being done every day, all over the world, with dire, dire consequences.
[03:42:20.552 --> 03:42:20.912]  All right.
[03:42:22.073 --> 03:42:24.814]  Before we jump on.
[03:42:26.895 --> 03:42:33.358]  These products for InfoWars, as Alex has said many times, it's a win-win proposition.
[03:42:33.979 --> 03:42:35.219]  You win with the product.
[03:42:35.620 --> 03:42:44.684]  You support InfoWars in getting this kind of information out to the world that flies below the radar of the mainstream press.
[03:42:46.505 --> 03:42:47.185]  They're aware.
[03:42:48.206 --> 03:42:49.286]  They won't talk about it.
[03:42:49.366 --> 03:42:50.267]  They won't cover it.
[03:42:51.500 --> 03:43:02.969]  So here's another offer, Supermail Vitality Limited Time Flash Special, 57% off at InfoWarsLife.com.
[03:43:04.510 --> 03:43:08.513]  Never offered this price slash before.
[03:43:09.214 --> 03:43:13.457]  Game-changing formula received thousands of five-star reviews from listeners.
[03:43:15.258 --> 03:43:18.921]  Visit InfoWarsLife.com, read the reviews for yourself,
[03:43:19.884 --> 03:43:21.886]  Super male vitality.
[03:43:21.906 --> 03:43:25.029]  57% off.
[03:43:25.129 --> 03:43:32.255]  That's $29.95 after the discount at Infowarslife.com for a limited time.
[03:43:32.596 --> 03:43:35.098]  That's Infowarslife.com.
[03:43:39.102 --> 03:43:39.382]  Okay.
[03:43:41.232 --> 03:43:42.953]  You see where we're going with all these stories?
[03:43:43.033 --> 03:43:56.137]  Sacramento story, oxytocin, the love hormone, FDA smallpox vaccine, the so-called eradication campaign of smallpox on the African continent.
[03:43:56.537 --> 03:44:10.141]  Every one of these stories is all about technocratic globalist type government intervention from the local level all the way to the global level to say,
[03:44:11.411 --> 03:44:12.872]  This is what the future looks like.
[03:44:13.092 --> 03:44:14.934]  This is the future we're installing.
[03:44:15.474 --> 03:44:17.276]  This is the future we're lying about.
[03:44:17.356 --> 03:44:21.739]  This is the future that you'll just love because we tell you to love it.
