[00:00:12.174 --> 00:00:13.055]  We're live.
[03:22:39.442 --> 03:22:41.603]  We don't have somebody who's gonna throw in the towel there's fraud.
[03:22:41.863 --> 03:22:46.145]  We got Donald Trump and an awake population that's aware of your scams.
[03:22:47.205 --> 03:22:48.846]  The social engineers have jumped the shark.
[03:22:49.266 --> 03:22:51.287]  They are stealing this election in front of everyone.
[03:22:52.167 --> 03:22:55.989]  By forcing them to engage in fraud, we are exposing them forever.
[03:22:56.329 --> 03:23:00.951]  So even if Donald Trump loses, even if that happens due to fraud,
[03:23:01.926 --> 03:23:02.466]  Or scandals.
[03:23:02.867 --> 03:23:08.211]  It doesn't matter because we've been in the arena, we've politically exposed the system, political correctness, globalism.
[03:23:08.631 --> 03:23:09.892]  The maxim has been introduced.
[03:23:10.233 --> 03:23:11.694]  Americanism, not globalism.
[03:23:12.495 --> 03:23:14.556]  This is a good time to be alive, ladies and gentlemen.
[03:23:14.937 --> 03:23:20.981]  And we owe Donald Trump so much for being willing to put his family, his life, his treasure on the line.
[03:23:21.402 --> 03:23:22.643]  He is the man in the arena.
[03:23:23.243 --> 03:23:25.005]  And I'm honored to be in that arena with him as well.
[03:23:25.465 --> 03:23:30.049]  If you haven't joined us in this historic fight, it's time to pick a side right now.
[03:23:40.842 --> 03:23:42.243]  The radio host is Alex Jones.
[03:23:42.323 --> 03:23:44.204]  He's a conspiracy theorist.
[03:23:44.265 --> 03:23:46.986]  Radio talk show host Alex Jones.
[03:23:47.187 --> 03:23:48.007]  Alex Jones.
[03:23:48.107 --> 03:23:50.869]  Jones is the wildly popular conspiracy theorist.
[03:23:50.929 --> 03:23:54.132]  Radio talk show host and conspiracy theorist Alex Jones.
[03:23:54.152 --> 03:23:55.473]  Deeply I think racist.
[03:23:55.573 --> 03:23:57.414]  I just got called racist by MSNBC.
[03:23:57.534 --> 03:23:59.335]  I don't want that man to have a gun.
[03:23:59.355 --> 03:24:03.438]  1776 will commence again if you try to take our firearms!
[03:24:03.458 --> 03:24:04.619]  The Alex Jones Show.
[03:24:04.679 --> 03:24:09.583]  Watch the free stream live at infowars.com forward slash show.
[03:24:35.143 --> 03:24:36.504]  Welcome back to the Alex Jones Show.
[03:24:36.524 --> 03:24:37.084]  I'm David Neider.
[03:24:37.104 --> 03:24:42.266]  We're going to be joined by Mark Hall and talk to him about his film, Killing Ed, in the next segment.
[03:24:42.806 --> 03:24:50.529]  It is at the juncture of a lot of geopolitics, a lot of crony capitalism, a lot of the things that we see continuing to happen.
[03:24:50.549 --> 03:24:58.253]  And of course, as long as we have a lot of power and money in Washington, it is going to be like a black hole pulling in corruption.
[03:24:58.293 --> 03:25:01.414]  That's one of the things that we need to be concerned about with charter schools.
[03:25:02.114 --> 03:25:07.298]  And we look at the worst case example of charter schools in this documentary.
[03:25:07.778 --> 03:25:09.059]  You'll be joining us in the next segment.
[03:25:09.079 --> 03:25:17.905]  Before we get back to the news, I want to remind you that we have a new special that we put out in honor of Hillary Clinton saying that Alex has a dark heart.
[03:25:18.005 --> 03:25:23.248]  We have a black t-shirt that says Hillary for prison and we have put it on a
[03:25:24.369 --> 03:25:26.810]  Huge discount.
[03:25:27.210 --> 03:25:27.731]  $9.95 a shirt.
[03:25:27.771 --> 03:25:29.892]  That's the equivalent of more than 50% off.
[03:25:29.932 --> 03:25:33.554]  This is the popular Hillary for Prison t-shirt that you see everywhere now.
[03:25:33.614 --> 03:25:38.096]  I think it's one of the reasons that she called out Alex Jones.
[03:25:38.236 --> 03:25:40.557]  It's Hillary for the big house, okay?
[03:25:40.677 --> 03:25:44.279]  Hillary for Prison, and that's a very, very popular design.
[03:25:44.319 --> 03:25:45.940]  Now, discounted to $9.95 at our cost.
[03:25:48.681 --> 03:25:54.845]  Also, we have introduced this week selenium, a good bio-true source of selenium.
[03:25:54.885 --> 03:26:02.551]  And when I saw this was coming up, I talked to Anthony Gucciardi and Dr. Group and I said, I am really happy to see you selling selenium.
[03:26:02.791 --> 03:26:04.893]  I know how important this is.
[03:26:05.533 --> 03:26:17.742]  I have family members who alerted me to the ties with selenium and the studies that Dr. Group was going in talking about how all these different types of cancers when they had studies
[03:26:18.462 --> 03:26:24.025]  People supplementing on selenium, how they saw reduced cancer rates, reduced rates of other diseases.
[03:26:24.105 --> 03:26:31.430]  Cancer rates, so different types of cancers, anywhere from 40, 50, 60 percent reduction when people get rid of their selenium deficiency.
[03:26:31.530 --> 03:26:34.592]  I know about that firsthand and my family as well.
[03:26:35.312 --> 03:26:36.052]  You can get that now.
[03:26:36.072 --> 03:26:38.754]  $19.95 when you visit Infowarslife.com.
[03:26:38.794 --> 03:26:40.075]  And the thing that got me excited about this,
[03:26:40.595 --> 03:26:54.469]  Because whenever you look at a supplement, and you see people do these studies, and you know that they're very effective in reducing risks of certain types of diseases, and they can go back and talk about the mechanisms of it, but I'm just impressed with the results that they get.
[03:26:54.509 --> 03:26:58.793]  But I want to make sure that I'm getting something that is potent, that is pure.
[03:26:59.494 --> 03:27:01.614]  And that's what I liked about this selenium.
[03:27:02.014 --> 03:27:06.835]  This is an organic selenium because they press it out of organic mustard seed.
[03:27:07.235 --> 03:27:09.156]  And that's something that's hard to get when you're getting minerals.
[03:27:09.176 --> 03:27:14.917]  A lot of times you get minerals, you get trace elements of other things that you don't want alongside of it, or you get fillers.
[03:27:14.957 --> 03:27:19.378]  So this is a high-potency selenium that is organic.
[03:27:19.638 --> 03:27:21.618]  This is a very, very important product.
[03:27:22.558 --> 03:27:27.219]  Now, before we go to the break, I want to talk a little bit about what Hillary Clinton said yesterday.
[03:27:28.379 --> 03:27:30.621]  In terms of how she characterized Donald Trump.
[03:27:31.141 --> 03:27:33.322]  And this is Joseph Fair from WND.
[03:27:33.342 --> 03:27:36.625]  He says, here's how she distorted Trump's effective outreach to black voters.
[03:27:37.045 --> 03:27:42.929]  She said, Trump has stood up in front of largely white audiences and described black communities in insulting and ignorant terms.
[03:27:44.430 --> 03:27:50.454]  Like, you know, kind of the way Obama referred to us as bitter clingers with guns and Bibles, you know, that type of thing.
[03:27:50.914 --> 03:27:52.255]  Was it that inflammatory?
[03:27:52.335 --> 03:27:52.515]  No.
[03:27:52.675 --> 03:27:53.416]  What he said was this.
[03:27:53.756 --> 03:27:54.157]  Poverty.
[03:27:54.617 --> 03:27:55.077]  Rejection.
[03:27:55.438 --> 03:27:56.298]  Horrible education.
[03:27:56.358 --> 03:27:56.819]  No housing.
[03:27:56.859 --> 03:27:57.279]  No homes.
[03:27:57.599 --> 03:27:58.200]  No ownership.
[03:27:58.620 --> 03:28:00.642]  Crime at levels nobody has seen.
[03:28:01.102 --> 03:28:02.643]  Right now you walk down the street, you get shot.
[03:28:03.504 --> 03:28:05.486]  And Hillary Clinton said, those are Trump's words.
[03:28:06.286 --> 03:28:06.546]  Are they?
[03:28:06.907 --> 03:28:07.487]  Are they false?
[03:28:08.108 --> 03:28:13.812]  Is it racist to say that, as Joseph Farah points out, Trump wasn't blaming the black communities.
[03:28:14.072 --> 03:28:19.417]  He was pointing out to them that democratic policies of the last 50 so years have failed.
[03:28:20.057 --> 03:28:20.958]  I talked about this on Monday.
[03:28:20.978 --> 03:28:27.504]  I talked about how over the weekend in Chicago, where you see the black policies, here's one of them, gun control, okay?
[03:28:27.785 --> 03:28:29.627]  How does gun control working out for Chicago?
[03:28:29.647 --> 03:28:34.772]  Looks like they have some kind of a mass shooting event every weekend there, okay?
[03:28:35.012 --> 03:28:39.136]  35 people shot, an additional four people killed just last weekend.
[03:28:39.576 --> 03:28:44.041]  In just a 14-hour period, 25 people were shot in Chicago at gun-free zones.
[03:28:44.835 --> 03:28:45.496]  A gun-free zone.
[03:28:45.896 --> 03:28:48.579]  That's how gun control, how Democrat policies work out for you.
[03:28:48.820 --> 03:28:50.542]  Here's another way how that works out, of course.
[03:28:50.942 --> 03:28:53.825]  They like to say, you know, distance yourself from the Ku Klux Klan.
[03:28:53.845 --> 03:29:01.915]  When he doesn't seek the Ku Klux Klan, he doesn't have them stand up behind him in the speeches, like Hillary has Sharia lawyers stand up behind her.
[03:29:02.575 --> 03:29:12.041]  Or the way they've got a La Raza, the racist judge, attacking Donald Trump and attacking him for saying, hey, this guy is biased.
[03:29:12.061 --> 03:29:12.841]  Yeah, he is biased.
[03:29:12.881 --> 03:29:19.345]  He's biased because he belongs to a group that says everything for the race, for those outside of the race, nothing.
[03:29:20.006 --> 03:29:22.027]  I think that sounds pretty racist by my definition.
[03:29:22.367 --> 03:29:26.530]  But let's talk about what she did to actually encourage Black Lives Matter.
[03:29:27.190 --> 03:29:28.431]  Does she distance herself from them?
[03:29:28.492 --> 03:29:28.732]  No.
[03:29:29.252 --> 03:29:30.033]  She honors them.
[03:29:30.474 --> 03:29:30.734]  Okay?
[03:29:31.295 --> 03:29:35.479]  And this is what a guy who is Asian, who wrote for Politico, again, not a Trump organization, said.
[03:29:35.779 --> 03:29:39.343]  What I learned when I was attacked and spared because of my race at Black Lives Matter.
[03:29:39.483 --> 03:29:39.704]  Okay?
[03:29:39.984 --> 03:29:44.569]  Talks about his fellow photographer who has to run for it because he's white.
[03:29:44.609 --> 03:29:45.730]  He throws the cameras down.
[03:29:45.790 --> 03:29:46.651]  He tries to pick it up.
[03:29:46.931 --> 03:29:48.793]  They jump on him and start beating him and say, wait a minute!
[03:29:49.574 --> 03:29:50.375]  He's not white.
[03:29:50.635 --> 03:29:51.316]  Leave him alone.
[03:29:51.336 --> 03:29:51.977]  Okay?
[03:29:52.137 --> 03:29:53.219]  That's the hatred.
[03:29:54.040 --> 03:29:58.905]  That's the hatred and the racism that Hillary Clinton has supported and encouraged.
[03:29:58.925 --> 03:30:00.187]  We'll be right back with Mark Hall.
[03:30:00.707 --> 03:30:02.329]  The Empire's on the run.
[03:30:03.250 --> 03:30:05.934]  Alex Jones and the GCN Radio Network.
[03:30:10.265 --> 03:30:14.810]  Bill Clinton rape accuser Juanita Broderick has said that she now fears for her life.
[03:30:15.350 --> 03:30:18.313]  But what does Juanita Broderick have to be concerned about?
[03:30:18.333 --> 03:30:20.875]  It's not like there's a body count behind the Clintons.
[03:30:21.116 --> 03:30:26.361]  No one has ever turned up dead after dealing with the Clintons, Paula Grover, Jerry Parks, Barry Seal.
[03:30:26.741 --> 03:30:32.244]  Never ever has anyone died after calling out the Clintons for scandalous behavior, James McDougal.
[03:30:32.484 --> 03:30:38.847]  There haven't been women in the past turn up dead who were accusing Bill Clinton of sexual misconduct, Mary Mahoney.
[03:30:39.107 --> 03:30:42.409]  It's just a coincidence all the suicides that have followed the Clintons.
[03:30:42.509 --> 03:30:49.652]  Vince Foster, Ed Willey, James Bunch, James Winston, Kathy Ferguson, Gandhi Baugh, Suzanne Coleman, Danny Caspillaro.
[03:30:49.812 --> 03:30:55.275]  There haven't been any strange deaths that can be tied to the Clintons that have happened lately.
[03:30:55.515 --> 03:30:56.715]  Seth Rich, John Ash.
[03:30:56.916 --> 03:31:06.079]  So, since there's no evidence that the Clintons might have a hit team out to silence people who are a threat to their political empire, I think Juanita Broderick's fears are unfounded.
[03:31:06.419 --> 03:31:06.819]  NOT!
[03:31:07.099 --> 03:31:09.861]  This is Owen Schroer from InfoWars.com.
[03:31:10.001 --> 03:31:16.143]  We're selling a product, DNA Force, that is the very best nutraceutical that we can produce.
[03:31:18.564 --> 03:31:24.966]  It's been something that I've been working on for a long time, Alex, because I think it's very, very important.
[03:31:25.387 --> 03:31:31.349]  What the aging process is, is when the cell replicates, we lose a little bit of our telomeres.
[03:31:31.489 --> 03:31:34.630]  Telomeres are the little cups on the end of our chromosomes.
[03:31:34.770 --> 03:31:36.231]  And when it runs out, you start dying.
[03:31:36.451 --> 03:31:40.575]  We chose the PQQ because it has over 175 different clinical trials.
[03:31:40.775 --> 03:31:43.637]  It's one of the most effective substances in the world.
[03:31:43.717 --> 03:31:45.299]  It works like an antioxidant.
[03:31:45.379 --> 03:31:48.562]  It works to repair nerve growth factor.
[03:31:48.862 --> 03:31:51.184]  So this is a formula to deliver the maximum amount.
[03:31:51.464 --> 03:31:52.405]  It's in powder form.
[03:31:52.505 --> 03:31:55.227]  We have so many five-star reviews.
[03:31:55.388 --> 03:31:56.008]  I take this.
[03:31:56.108 --> 03:31:57.810]  This is the product that I take.
[03:31:57.930 --> 03:31:59.892]  Infowarslife.com and the profit we make.
[03:32:00.712 --> 03:32:01.473]  We fight the Globals.
[03:32:01.493 --> 03:32:02.354]  We fight the New World Order.
[03:32:02.654 --> 03:32:08.961]  Secure your DNA Force today at Infowarslife.com or call toll free 888-253-3139.
[03:32:10.002 --> 03:32:11.023]  Brain Force is here.
[03:32:11.544 --> 03:32:13.826]  Ladies and gentlemen, I've been on this the last few months.
[03:32:14.106 --> 03:32:21.914]  You probably noticed I've been more crazed, more focused, less brain fog, more energy, more special reports, and it's because of Brain Force.
[03:32:22.699 --> 03:32:25.861]  One of the worst things with most energy products is it's not sustainable.
[03:32:26.141 --> 03:32:26.261]  Right?
[03:32:26.281 --> 03:32:28.623]  You're gonna crash and gonna feel really bad afterwards.
[03:32:29.003 --> 03:32:32.505]  This has a bunch of different antioxidants and compounds and polyphenols.
[03:32:32.565 --> 03:32:35.687]  Everybody's on these drugs to knock their brain out because the brain's so fried.
[03:32:36.187 --> 03:32:40.990]  We kept changing this formula over and over and over again until it became sort of a grand puzzle.
[03:32:41.530 --> 03:32:43.371]  For example, the L-theanine inside of it.
[03:32:43.712 --> 03:32:48.134]  That is activated by the different compounds in the Yerba Mate that we put inside of it as well.
[03:32:48.294 --> 03:32:50.316]  This just increases the compounds you already have.
[03:32:50.936 --> 03:32:52.397]  This is what you're actually designed to run on.
[03:32:52.537 --> 03:32:52.797]  Exactly.
[03:32:52.817 --> 03:32:56.779]  It's kind of like a car will run on one form of junky gas, but it runs really good on what it's designed for.
[03:32:57.100 --> 03:33:04.364]  You will find Brain Force, Survival Shield X2, and other game-changing products at InfoWarsLife.com.
[03:33:04.644 --> 03:33:05.084]  Or call 888-253-3139.
[03:33:24.739 --> 03:33:26.801]  Waging war on corruption.
[03:33:27.362 --> 03:33:32.347]  It's Alex Jones, coming to you live from the front lines of the InfoWar.
[03:33:36.783 --> 03:33:38.183]  Welcome back to the Alex Jones Show.
[03:33:38.203 --> 03:33:43.965]  I'm David Knight, your host, and joining me now is filmmaker Mark Hall, and we're going to talk about his film, Killing Ed.
[03:33:43.985 --> 03:33:50.226]  I've got a DVD of it here, and the subtitle is, Charter Schools, Corruption, and the Gulen Movement in America.
[03:33:50.627 --> 03:33:53.607]  There are a lot of things in this important documentary.
[03:33:53.707 --> 03:33:54.348]  Very well done.
[03:33:54.488 --> 03:33:55.448]  Very entertaining to watch.
[03:33:55.468 --> 03:33:56.848]  I mean, you can get the soundtrack on Amazon.
[03:33:56.868 --> 03:33:59.449]  You can also pick up the DVD as well.
[03:34:00.229 --> 03:34:04.371]  And we're going to talk to him about what he uncovered about the Gulen movement.
[03:34:04.452 --> 03:34:22.662]  I think it is a very important story, this documentary, not even so much about education as it is about crony capitalism and corruption and buying influence here in this country from political officials, people who are coming here with an agenda.
[03:34:22.702 --> 03:34:27.284]  And of course, Hillary Clinton has a tie to this as well that we've learned since this documentary.
[03:34:27.304 --> 03:34:28.585]  I don't think you really addressed it in here.
[03:34:29.525 --> 03:34:33.529]  You know, she has gotten a lot of money from the Gulenist movement.
[03:34:33.569 --> 03:34:38.533]  This is a movement that has a great deal of money that has been involved in the coup in Turkey.
[03:34:39.233 --> 03:34:43.977]  The Turkish government is trying to extradite Fethullah Gulen, rightly or wrongly.
[03:34:44.657 --> 03:34:49.001]  I don't really want to get so much in the fight as there's not a good guy in here.
[03:34:49.021 --> 03:34:52.464]  I get people sending me stuff, well, who should we be supporting there?
[03:34:53.164 --> 03:34:55.006]  I don't think either one of them there.
[03:34:55.286 --> 03:34:59.549]  But we do have a base there that was surrounded.
[03:34:59.569 --> 03:35:01.450]  They had the power cut off for over a week.
[03:35:02.131 --> 03:35:03.932]  A nuclear base in Incirlik.
[03:35:04.492 --> 03:35:07.815]  And this has reopened in kind of a geopolitical way.
[03:35:07.855 --> 03:35:12.078]  This coup that's happened there has reopened talks between Turkey and Putin.
[03:35:12.658 --> 03:35:19.822]  So, there's a lot of geopolitical aspects of this, but we're really kind of going to focus on the corruption that's going on here.
[03:35:19.982 --> 03:35:21.482]  Give us a bit of an overview.
[03:35:21.883 --> 03:35:30.587]  Tell us about these screeners that are coming up, screenings that are coming up in Texas and other places, and kind of the pushback that you've gotten in media.
[03:35:31.227 --> 03:35:32.648]  Start first with the overview.
[03:35:32.668 --> 03:35:35.609]  Tell us a little bit about the documentary for those people who don't know about it.
[03:35:35.709 --> 03:35:36.110]  Sure, David.
[03:35:36.130 --> 03:35:37.270]  Thanks for having me on.
[03:35:37.770 --> 03:35:40.452]  Killing It is a film that took about five years to produce.
[03:35:41.112 --> 03:35:48.196]  And it's really focused on the charter schools that Fethullah Gulen and the Gulen movement operate here in the United States.
[03:35:48.977 --> 03:35:53.279]  So there's in excess of 150 schools operated here in the United States.
[03:35:53.299 --> 03:35:56.181]  51 of those now are here in Texas.
[03:35:56.401 --> 03:35:56.862]  Yeah.
[03:35:57.062 --> 03:35:59.703]  It's interesting because when we first started shooting this film in 2011,
[03:36:01.024 --> 03:36:03.305]  There were only 35 or 36 schools.
[03:36:03.405 --> 03:36:03.645]  Wow.
[03:36:03.745 --> 03:36:05.385]  I remember the first time we talked it was in the 40s.
[03:36:05.685 --> 03:36:05.805]  Yeah.
[03:36:05.865 --> 03:36:06.785]  Now it's over 50.
[03:36:07.226 --> 03:36:12.427]  And you'll see in this film people say 35 and then later in the film it'll be 44 here in Texas.
[03:36:12.887 --> 03:36:13.907]  Now they're up to 51.
[03:36:13.947 --> 03:36:15.948]  They're opening three new schools here in Texas.
[03:36:16.408 --> 03:36:18.609]  These are all taxpayer financed schools.
[03:36:19.329 --> 03:36:27.551]  And they're operated by Turkish administrators who are followers of Imam Fethullah Gulen, who operates this very large global Islamist group.
[03:36:28.251 --> 03:36:32.394]  A lot of Turks that are secular Turks believe the Gulen movement is a cult.
[03:36:33.034 --> 03:36:36.377]  That it's very similar in certain ways like to Scientology.
[03:36:38.598 --> 03:36:42.301]  There's a mysticism mixed in with Islamic religion.
[03:36:42.401 --> 03:36:42.761]  That's right.
[03:36:42.801 --> 03:36:47.865]  A lot of Sunni Muslims don't believe that this is truly an authentic version of Islam.
[03:36:47.905 --> 03:36:51.528]  But whatever it is, they're operating their schools here in the United States.
[03:36:52.148 --> 03:36:56.130]  They're generating in excess of $500 million a year in taxpayer dollars.
[03:36:56.590 --> 03:36:57.270]  Let's repeat that.
[03:36:57.370 --> 03:36:58.591]  That's taxpayer money.
[03:36:58.731 --> 03:36:59.271]  Absolutely.
[03:36:59.371 --> 03:37:03.833]  Half a billion dollars that is going directly to this organization.
[03:37:03.933 --> 03:37:04.213]  Yes.
[03:37:04.313 --> 03:37:05.293]  And people have to look at this.
[03:37:05.333 --> 03:37:14.897]  Look, if this is going to work for them, if we're going to have this kind of system set up for education, there's nothing that's going to stop the Scientologists from taking over the schools and starting to teach your kids.
[03:37:15.157 --> 03:37:18.759]  I mean, we laugh about it, but I mean, in principle, it's the same thing.
[03:37:18.799 --> 03:37:19.479]  You pointed that out.
[03:37:19.679 --> 03:37:27.925]  Yeah, and the Gulen movement has focused on education around the world, so they have in excess of 1,200 schools worldwide.
[03:37:27.945 --> 03:37:38.292]  150 or so are here in the United States, but this is the only nation, our country is the only nation, that pays for these schools to operate and gives them in excess of $500 million a year.
[03:37:39.913 --> 03:37:50.580]  So, and we know, as you see in the film, the interviews in the film with former Gulenists, former followers of Fethullah Gulen, that a certain amount of that money is being kicked back for non-educational purposes.
[03:37:51.301 --> 03:37:55.043]  And given what we know now about the coup in Turkey last month on July 15th,
[03:37:56.264 --> 03:38:03.830]  And the fact that there's been a lot of allegations that Fethullah Gulen and his followers were the ones that instigated this coup to overthrow the government.
[03:38:05.071 --> 03:38:13.557]  It makes me wonder, you know, did our tax dollars go in part to trying to overthrow a supposed ally of ours in the Middle East?
[03:38:13.837 --> 03:38:14.037]  Yeah.
[03:38:14.097 --> 03:38:16.559]  There has been a civil war, as you pointed out, before we've been on.
[03:38:16.839 --> 03:38:24.666]  There's an ongoing civil war in Turkey between these two poles, the polar forces, and it just turned hot at that moment.
[03:38:24.986 --> 03:38:25.426]  Exactly.
[03:38:25.446 --> 03:38:29.550]  I mean, there'd been a soft civil war in Turkey between these two Islamist groups.
[03:38:30.170 --> 03:38:32.973]  Erdogan and Gulen are both Islamists.
[03:38:33.053 --> 03:38:40.339]  They'd like to take Turkey away from its Kemalist, more secular government, style of government.
[03:38:41.039 --> 03:38:43.000]  And, you know, just to say, who should we support?
[03:38:43.040 --> 03:38:45.742]  Well, we haven't been supporting the people we should be supporting.
[03:38:46.102 --> 03:38:48.964]  We haven't been supporting those people that are secular Turks.
[03:38:49.124 --> 03:38:49.484]  That's right.
[03:38:49.585 --> 03:38:58.910]  Those people that do not want a political style of Islam installed in this huge geopolitical partner of ours in NATO.
[03:38:59.191 --> 03:39:00.772]  It's always the false dichotomy, isn't it?
[03:39:01.492 --> 03:39:07.396]  They offer us a choice of Erdogan and Gulen, as if, like, which one would you like to have run the worldwide caliphate?
[03:39:08.601 --> 03:39:11.503]  It's like, well, I don't think I want either one.
[03:39:11.624 --> 03:39:15.787]  I don't know if it's just our mentality as Westerners, but we always see things binary.
[03:39:15.807 --> 03:39:17.068]  We see things left, right.
[03:39:17.168 --> 03:39:18.389]  And it's the way they offer it to us.
[03:39:18.409 --> 03:39:22.613]  They always offer us a choice of two things.
[03:39:23.474 --> 03:39:29.338]  The crony capitalists or whatever will come in and they'll put everybody else out of business and you wind up with Coke or Pepsi.
[03:39:29.479 --> 03:39:30.019]  Exactly.
[03:39:31.380 --> 03:39:31.780]  Or do I?
[03:39:31.820 --> 03:39:32.841]  Which one do you want?
[03:39:32.941 --> 03:39:34.302]  Around the worldwide caliphate?
[03:39:34.322 --> 03:39:35.963]  Well, I don't want a worldwide caliphate.
[03:39:36.244 --> 03:39:38.645]  And you know, David, it's much more complex than that, as we know.
[03:39:39.166 --> 03:39:41.387]  And it's much more complex than that in Turkey.
[03:39:41.427 --> 03:39:45.810]  And I'm afraid that over the years, our government has been supporting Fethullah Gulen.
[03:39:46.271 --> 03:39:57.118]  As you say, rightly, the Turks have requested that Fethullah Gulen be extradited back to Turkey to stand trial for his crimes in partaking in this coup.
[03:39:58.679 --> 03:40:07.286]  And as of now, we're about a month after the coup, it doesn't look like anything has been done to move that forward very much.
[03:40:07.366 --> 03:40:09.808]  There have been some exchanges of papers between our governments.
[03:40:11.490 --> 03:40:11.890]  The U.S.
[03:40:11.910 --> 03:40:15.152]  government says they're not seeing any evidence that links him to the coup.
[03:40:16.173 --> 03:40:25.020]  I guess this will play out over time, but it has led to a very angry populace in Turkey because they're comparing this.
[03:40:25.060 --> 03:40:27.643]  I just got off the phone before I came over here to talk to you today.
[03:40:28.303 --> 03:40:31.284]  I was talking with a friend in Turkey and he said, you know, this is our 9-11.
[03:40:31.884 --> 03:40:34.865]  Many people in Turkey are viewing this as a 9-11 event.
[03:40:35.585 --> 03:40:42.247]  And what if it had been Osama Bin Laden staying in Turkey after 9-11?
[03:40:42.787 --> 03:40:50.770]  Wouldn't you want to at least have him under some sort of watch or in jail until this issue had been
[03:40:51.630 --> 03:40:54.192]  Declared in our extradition treaty allows for that.
[03:40:54.212 --> 03:40:59.236]  It allows for detention for up to 60 days of people that have been involved in these types of coup attempts.
[03:40:59.876 --> 03:41:03.059]  So it's led to tremendous strain between our two governments.
[03:41:03.679 --> 03:41:07.262]  As you say, Incirlik was a nuclear airbase run by NATO.
[03:41:07.282 --> 03:41:11.786]  I have on good authority that our nuclear weapons have been removed.
[03:41:12.446 --> 03:41:14.928]  From Incirlik and have gone to either Bulgaria or Romania.
[03:41:14.949 --> 03:41:19.133]  And I don't think our foreign policy in this regard, U.S.
[03:41:19.833 --> 03:41:21.355]  foreign policy, has done us very well.
[03:41:22.366 --> 03:41:24.067]  They're telling you that they're removed by who?
[03:41:24.087 --> 03:41:24.527]  By the U.S.
[03:41:24.547 --> 03:41:24.907]  government?
[03:41:24.947 --> 03:41:25.427]  Yeah.
[03:41:25.547 --> 03:41:25.847]  Okay.
[03:41:25.987 --> 03:41:26.347]  Yeah.
[03:41:27.088 --> 03:41:27.668]  Thankfully.
[03:41:29.709 --> 03:41:33.650]  So we look at this and you're talking about the extradition requests.
[03:41:33.950 --> 03:41:38.432]  There was a formal request finally made two days ago by Turkey to the State Department.
[03:41:38.472 --> 03:41:42.313]  We had Joe Biden talk about it and say, well, you know, we don't really see anything there.
[03:41:42.333 --> 03:41:43.934]  So I don't think they're going to do that because
[03:41:44.834 --> 03:41:52.501]  You've got not only the pay-to-play corruption that we see just rampant in Washington, with Hillary Clinton being the poster child for that,
[03:41:53.154 --> 03:41:54.995]  But you also have essentially a pay to stay.
[03:41:55.015 --> 03:41:57.876]  I mean, this is a guy you had when he first came into the country.
[03:41:58.897 --> 03:42:10.662]  He had people who opposed him being here, who were concerned about his connections to radical Islam, and yet you had people within the CIA who wrote him letters who got him to stay here.
[03:42:10.702 --> 03:42:16.825]  But let's talk about what's going on with the schools, and let's talk about what's happening with your film first.
[03:42:16.845 --> 03:42:18.966]  Let's talk about that, and then let's talk about what's going on with the schools.
[03:42:18.986 --> 03:42:22.668]  Tell us about the screenings that you've got coming up, I think, starting this weekend.
[03:42:23.028 --> 03:42:23.369]  Sure.
[03:42:23.529 --> 03:42:29.173]  We've started having what we call the Texas screenings because a lot of this film takes place in Texas.
[03:42:29.673 --> 03:42:34.177]  The largest chain of these Gulen schools are here in Texas.
[03:42:34.237 --> 03:42:36.058]  But it is a national problem.
[03:42:36.138 --> 03:42:37.159]  It is a national problem.
[03:42:37.199 --> 03:42:38.260]  It's happening all across the country.
[03:42:38.280 --> 03:42:39.601]  We're in 26 states in our country.
[03:42:40.041 --> 03:42:43.804]  They just opened, I think this happened just in the past month,
[03:42:44.304 --> 03:42:52.608]  They've opened a new school on Nellis Air Force Base, which I just don't understand at all, you know, given what we know about this group now.
[03:42:52.648 --> 03:42:57.070]  Why would the Air Force allow a Gulen-run charter school on an Air Force base?
[03:42:57.130 --> 03:42:57.670]  Very strange.
[03:42:57.690 --> 03:43:03.153]  And they operate as explicitly religious schools elsewhere in the world, but not here, so they can get the money here.
[03:43:03.373 --> 03:43:03.893]  Exactly.
[03:43:04.093 --> 03:43:09.117]  And I understand why people, look, I want to see parents making choices in education.
[03:43:09.157 --> 03:43:11.699]  I want to see them taking over their children's education.
[03:43:11.719 --> 03:43:23.107]  That's becoming essentially impossible within the government school system because the control of education has transferred up the chain of command from local schools to state control to federal control.
[03:43:23.587 --> 03:43:27.988]  So that you don't really have any control of what's going on within the school structure.
[03:43:28.008 --> 03:43:29.849]  So they're looking for other alternatives.
[03:43:29.889 --> 03:43:32.810]  But I think we're jumping out of the frying pan into the fire.
[03:43:33.070 --> 03:43:40.112]  Many conservatives are looking at the government school system and saying, I don't want my kids being taught by secular humanists who hate Christianity.
[03:43:40.612 --> 03:43:45.594]  Then we're going to have them taught by people who want to establish a worldwide caliphate based out of Turkey.
[03:43:45.874 --> 03:43:48.315]  I mean, you know, this is the situation.
[03:43:48.335 --> 03:43:51.617]  We have to look at this, again, going back to the dichotomy that we have.
[03:43:52.318 --> 03:43:57.421]  It's not always the solutions that are offered to us are really the ones that we really ought to be seriously considering.
[03:43:57.701 --> 03:44:05.225]  Well, and you're right, you know, parents are looking for alternatives, and there has been this charter movement in our country for the 20 years or so.
