[00:00:13.976 --> 00:00:20.638]  Well, here we are.
[01:16:18.833 --> 01:16:26.076]  Jefferson was warning us about the global elite, the 1% of the 1%, consolidating the world's wealth and subverting the people's voice in government.
[01:16:26.216 --> 01:16:28.037]  Unfortunately, we didn't heed his advice.
[01:16:28.197 --> 01:16:34.240]  We now live in a neo-feudalistic society in which we're treated as indentured servants who only exist to serve the needs of the establishment.
[01:16:34.440 --> 01:16:41.809]  Political office no longer represents the voice of the people, but rather the initiation process politicians go through to gain acceptance into the aristocracy.
[01:16:41.949 --> 01:16:49.538]  Simply put, we the people are responsible for civilization and culture, yet we're suppressed by a tiny elite who have organized into criminal gangs that operate governments around the world.
[01:16:49.758 --> 01:16:57.900]  We falsely believe that everything is simply black and white, one extreme against the other, conservative versus liberal, but things will change once more of us realize this truth.
[01:16:58.040 --> 01:17:05.322]  As Thomas Jefferson also said, enlighten the people generally and tyranny and oppressions of body and mind will vanish like evil spirits at the dawn of day.
[01:17:05.342 --> 01:17:07.823]  This is Kit Daniels with InfoWars.com
[01:17:08.303 --> 01:17:19.293]  A staunch anti-federalist, Patrick Henry was opposed to the Constitution, fearing it would become a monster that would take over not only the sovereign states that had created it, but that it would become a tool to destroy individual liberty.
[01:17:19.373 --> 01:17:22.035]  His warnings, ignored, have now come to pass.
[01:17:22.376 --> 01:17:30.763]  He said, you're not to inquire how your trade may be increased, nor how you are to become a great and powerful people, but how your liberties can be secured.
[01:17:30.943 --> 01:17:33.606]  For liberty ought to be the direct end of your government.
[01:17:33.846 --> 01:17:41.754]  Patrick Henry warned us, the liberties of a people never were nor ever will be secure when the transactions of their rulers may be concealed from them.
[01:17:41.974 --> 01:17:46.018]  Today, everything the government does, at every level, is concealed from us.
[01:17:46.318 --> 01:17:50.883]  We have trade deals to manage our economy that not even our elected representatives are allowed to see.
[01:17:51.243 --> 01:17:57.229]  Later in life, Patrick Henry looked back and said, when the American spirit was in its youth, the language of America was different.
[01:17:57.469 --> 01:17:59.450]  Liberty, sir, was the primary object.
[01:17:59.650 --> 01:18:05.252]  Today, our primary concern is safety and comfort, when we should be demanding liberty.
[01:18:05.512 --> 01:18:07.532]  For Infowars.com, I'm David Knight.
[01:18:08.232 --> 01:18:17.255]  Alex Jones here to tell you about how you can help spread liberty worldwide, while also enjoying what I have found to be the best-tasting, 100% organic coffee on the planet.
[01:18:17.335 --> 01:18:25.418]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[01:18:25.718 --> 01:18:30.420]  We have now managed to secure the sought-after beans in a highly customized blend.
[01:18:30.600 --> 01:18:37.302]  Discover and try a bag of the Patriot Blend 100% Organic Coffee at Infowarslife.com.
[01:18:37.382 --> 01:18:44.465]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[01:18:44.565 --> 01:18:51.427]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[01:18:51.587 --> 01:18:55.929]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed.
[01:18:56.069 --> 01:18:59.310]  Available in original or with our immune support infusion blend.
[01:18:59.450 --> 01:19:05.592]  You will be supporting a free press, all the while enjoying a truly great tasting cup of my favorite coffee.
[01:19:05.752 --> 01:19:07.953]  Available at InfoWarsLife.com.
[01:19:08.213 --> 01:19:09.734]  My name is Alex Jones.
[01:19:10.114 --> 01:19:16.056]  Most of you know me from my syndicated radio program and my documentary films, as well as InfoWars Nightly News.
[01:19:16.276 --> 01:19:17.377]  When I got on air 20 years ago,
[01:19:18.837 --> 01:19:32.946]  I had discovered the Globalist program, their plan to take over the world, and my focus went from running six miles every other day, swimming two, three miles a couple times a week, and lifting weights, to focusing on fighting the Globalist.
[01:19:33.366 --> 01:19:37.449]  I've gone from 279 pounds all the way down to 235 pounds, and the weight's going off even faster.
[01:19:41.371 --> 01:19:48.513]  And it wasn't just that my weight loss accelerated, my muscle mass increased, my stamina, my energy levels exploded.
[01:19:48.793 --> 01:19:54.514]  Super Male has the key concentrated natural compounds that my body needed to go to the next level.
[01:19:54.635 --> 01:20:00.896]  Today is the day to take the InfoWarsLife.com challenge and to secure your bottle of Super Male or Super Female Vitality.
[01:20:01.076 --> 01:20:04.817]  Check them out today at InfoWarsLife.com or give our crew a call at 888-253-3139.
[01:20:12.378 --> 01:20:14.966]  You're listening to The Alex Jones Show.
[01:20:22.967 --> 01:20:32.991]  They're intentionally leaving the borders open in Europe, bringing in mass refugees, among them are going to be jihadists, who are setting up a future Tet Offensive, Tet-style offensive, in Europe.
[01:20:33.191 --> 01:20:34.732]  And the same thing's being done to this country.
[01:20:35.192 --> 01:20:45.616]  On her way to work one morning, down the path along the lake, a tender-hearted woman saw a poor, half-frozen snake.
[01:20:47.324 --> 01:20:51.767]  His pretty colored skin had been all frosted with the dew.
[01:20:52.267 --> 01:20:53.348]  Oh well, she cried.
[01:20:53.829 --> 01:20:54.609]  I'll take you in.
[01:20:55.049 --> 01:20:56.170]  And I'll take care of you.
[01:20:57.311 --> 01:20:58.772]  Take me in, oh tender woman.
[01:20:59.332 --> 01:21:00.793]  Take me in for heaven's sake.
[01:21:01.254 --> 01:21:02.815]  Take me in, oh tender woman.
[01:21:03.875 --> 01:21:06.497]  Sighed the vicious snake.
[01:21:08.499 --> 01:21:10.580]  Take me in, oh tender woman.
[01:21:11.020 --> 01:21:12.461]  Take me in for heaven's sake.
[01:21:13.322 --> 01:21:14.803]  Take me in, oh tender woman.
[01:21:15.845 --> 01:21:18.607]  Beside the vicious snake.
[01:21:19.847 --> 01:21:22.329]  Now she clutched him to her bosom.
[01:21:22.809 --> 01:21:24.650]  You're so beautiful, she cried.
[01:21:25.470 --> 01:21:29.733]  But if I hadn't brought you in by now, you might have died.
[01:21:30.839 --> 01:21:36.121]  She stroked his pretty skin and then she kissed and held him tight.
[01:21:36.942 --> 01:21:44.145]  But instead of saying thank you, that snake gave her a vicious bite.
[01:21:45.025 --> 01:21:46.626]  I saved you, cried the woman.
[01:21:47.674 --> 01:21:50.356]  And you've bit me, heavens why?
[01:21:51.296 --> 01:21:55.819]  You know your bite is poisonous, and now I'm going to die.
[01:21:56.799 --> 01:22:00.902]  Oh shut up, silly woman, said the reptile with a grin.
[01:22:01.742 --> 01:22:07.006]  You knew damn well I was a snake before you took me in.
[01:22:10.588 --> 01:22:15.631]  From the front lines of the Information War, it's Alex Jones.
[01:22:16.783 --> 01:22:21.948]  That's right, it is the Alex Jones Show and I'm Anthony Gucciardi and I'm joined right now by Joe Biggs.
[01:22:22.649 --> 01:22:28.194]  The reason he's going to come in and talk is, number one, he's got back from an Oregon anti-Trump rally.
[01:22:29.075 --> 01:22:39.726]  And to me, the biggest thing about all these anti-Trump rallies is the ridiculousness and the lack of details and the lack of actual discussion.
[01:22:40.146 --> 01:22:49.589]  It just turns into destroying cop cars, screaming slurs at people, screaming curse words, saying you're a bad person, you're a racist, you're a horrible human being.
[01:22:50.050 --> 01:22:52.551]  And I've talked to a lot of people that are rabidly anti-Trump.
[01:22:52.951 --> 01:22:59.293]  And again, not even proclaiming myself to be a Trump supporter, or, you know, I never even told them I liked him at all, right?
[01:22:59.373 --> 01:23:02.394]  So for all they know, or for all everyone knows, I could completely dislike him.
[01:23:02.714 --> 01:23:04.135]  But I would say, how is he racist?
[01:23:04.475 --> 01:23:07.136]  And they just say, I don't know, it's just, shut up, F you, racist.
[01:23:07.981 --> 01:23:09.742]  You know, Biggs, tell us about what you saw up there.
[01:23:09.962 --> 01:23:12.023]  And I guess we're going to play some video over it as well.
[01:23:12.043 --> 01:23:15.124]  Yeah, so we went out to Eugene, Oregon, Friday.
[01:23:15.144 --> 01:23:19.886]  Flew out that morning, got there probably around 3 o'clock in the afternoon.
[01:23:20.226 --> 01:23:22.407]  There were already thousands of people waiting.
[01:23:22.887 --> 01:23:28.209]  There was guys that got there 6.30 in the morning to go see Donald Trump speak at this rally.
[01:23:28.709 --> 01:23:28.769]  And
[01:23:48.760 --> 01:23:54.682]  Barricaded themselves into this area to where, when you walked into this event, into this gated area, you had to go through them.
[01:23:54.962 --> 01:24:01.025]  You had to go through the slurs, being cussed at, screamed at, called a racist, a sexist, a homophobe, the spitting, the yelling.
[01:24:01.505 --> 01:24:07.607]  Children, you know, were being hugged by their mothers as they were going through these crowds of people just yelling and flipping out.
[01:24:09.682 --> 01:24:10.402]  It's really surreal.
[01:24:10.422 --> 01:24:23.448]  I mean, it's crazy to see that because they're sitting here calling for this world where there's peace and love and there's no hate, but there's some of the most vile, hateful people you will ever encounter in your life.
[01:24:23.508 --> 01:24:25.849]  It's completely and totally ridiculous to see that.
[01:24:26.169 --> 01:24:32.432]  To see one say, you know, love Trump's all, or they have all these different signs that go against completely the way that they're acting.
[01:24:32.932 --> 01:24:39.956]  You know, there's one guy that says, I'm here today to ask these pro-Trump guys, you know, these people, why they're voting for him.
[01:24:40.296 --> 01:24:45.339]  And I want to, you know, get involved in the conversation and find out why they would vote for him.
[01:24:46.040 --> 01:24:48.121]  And I said, so you're going to be willing to be calm?
[01:24:48.141 --> 01:24:49.742]  You're not going to act a fool?
[01:24:49.782 --> 01:24:53.725]  And you're going to have an actual discussion with someone who goes, yes, that's what I'm here for.
[01:24:53.805 --> 01:24:54.865]  I don't want to act crazy.
[01:24:55.546 --> 01:24:56.406]  Two minutes goes by.
[01:24:56.446 --> 01:25:00.629]  This guy's at the fence screaming and yelling and shaking the fence.
[01:25:01.289 --> 01:25:11.325]  You know, F-U, F-U, you're a racist, you're... And then another guy runs up beside him, pulls his pants down, and is like exposing himself, you know, mooning everybody in here.
[01:25:11.545 --> 01:25:14.249]  There's kids walking by, and they're trying to go, and the cops are just kind of like...
[01:25:15.165 --> 01:25:18.748]  They're walking around filming as well, you know, this insanity that's going on.
[01:25:18.768 --> 01:25:26.474]  And, you know, they hate borders, but meanwhile they were using, like, they were building this human wall to stop people from going to see someone.
[01:25:26.494 --> 01:25:29.577]  And it was so ironic to see this whole thing unfold.
[01:25:29.617 --> 01:25:39.926]  They're locking, they're building a wall to not allow people to go do something, and yet they're fighting to not have any walls and to allow everyone to go be free and, you know, talk about whatever.
[01:25:39.946 --> 01:25:41.647]  It's just completely and totally ridiculous.
[01:25:41.807 --> 01:25:45.909]  Do they not realize that they're making everyone that's actually anti-Trump look terrible?
[01:25:46.210 --> 01:25:50.432]  Oh, and you're making these people that love Trump stand even taller.
[01:25:50.872 --> 01:25:53.874]  I mean, these guys were walking through that, coming out with their heads even higher.
[01:25:54.314 --> 01:25:55.415]  Like, just ready, you know?
[01:25:55.815 --> 01:25:59.938]  And I'm sitting out here, and these guys are like, those guys are gonna come out here and they're gonna attack us!
[01:26:00.678 --> 01:26:02.979]  And I'm sitting here like, not one person's thinking about that.
[01:26:02.999 --> 01:26:09.143]  I was like, if you guys left or whatever, if you were willing to have an intelligent conversation and not bother anyone, no one would care.
[01:26:09.603 --> 01:26:16.548]  But by the end of the night, they had blocked the entrances and exits to this convention center, not allowing vehicles to leave.
[01:26:16.908 --> 01:26:24.232]  What's going to happen when you're sitting there with your family and you're trying to get out of there and these crazy people are sitting there blocking off these areas and you can't get out?
[01:26:24.252 --> 01:26:25.933]  They had to scramble, find another
[01:26:27.074 --> 01:26:27.414]  I don't know.
[01:26:42.068 --> 01:26:46.734]  You know, protesting and promoting this La Raza, which means the race of the Mexican KKK.
[01:26:47.094 --> 01:26:52.361]  I saw not one American flag being waved by any of the Hispanics there.
[01:26:52.701 --> 01:26:58.368]  And they were sitting there saying, screw America, we want Azatlan, this is our country, you know, this used to be our land.
[01:26:58.388 --> 01:27:01.271]  Well, sorry, I guess you don't know anything about history because when you lose a war,
[01:27:01.932 --> 01:27:03.633]  That land becomes the winners.
[01:27:03.853 --> 01:27:07.175]  If they wanted that to be their land, they should learn how to fly a little bit better.
[01:27:07.415 --> 01:27:08.435]  It's not even about Trump.
[01:27:08.495 --> 01:27:09.836]  I mean, these people are just mad.
[01:27:10.156 --> 01:27:10.997]  They just hate.
[01:27:12.217 --> 01:27:15.359]  It's funny because they're like, oh, love, Trump's hate.
[01:27:15.399 --> 01:27:22.443]  And then they're spewing hatred, screaming at people, saying they're racist, mooning them, destroying cop cars, blowing things up.
[01:27:23.376 --> 01:27:30.983]  There were cars driving up and down the road, and they had people on both sides, and as the cars walked by, they were like shaking and spitting and yelling at them.
[01:27:31.544 --> 01:27:34.306]  F-U, F-U, you racist, you know, S-O-B, blah, blah, blah.
[01:27:34.627 --> 01:27:40.032]  And those little kids, like, you strap in their car seats, and they're just kind of like looking out the window, like, what the, you know, what the hell's going on?
[01:27:40.052 --> 01:27:45.197]  Well, the truth is, they're just hate-filled people, and they're just using Trump as an excuse to funnel their hatred into.
[01:27:45.817 --> 01:27:46.097]  I think.
[01:27:46.177 --> 01:27:51.580]  I think it's not even political, because you talk to the people that are totally radicalized, and it's not everyone that's anti-Trump.
[01:27:51.680 --> 01:27:56.603]  Obviously, there's a lot of people that are anti-Trump, including listeners of this show, and I get it.
[01:27:57.043 --> 01:28:01.225]  I'm talking about the crazed people, the hateful, crazed people that we're talking about.
[01:28:01.625 --> 01:28:03.026]  I think Trump is just a scapegoat.
[01:28:03.306 --> 01:28:07.889]  They're just full of hatred, and they're going to spew their garbage anyway, and you talk politics with them.
[01:28:08.789 --> 01:28:09.529]  Don't forget politics.
[01:28:09.689 --> 01:28:10.670]  Talk logic.
[01:28:10.830 --> 01:28:13.971]  You talk real life with them, those people can't even figure it out.
[01:28:14.011 --> 01:28:14.971]  They can't even talk back.
[01:28:15.331 --> 01:28:18.612]  They just spew curse words at you when you talk about anything.
[01:28:19.092 --> 01:28:23.834]  The people that organized that counter-protest, the anti-Trump people, were all La Raza.
[01:28:24.454 --> 01:28:30.258]  They all had La Raza stuff, they all had Mexican flags, and when you saw... By the way, can you break down what La Raza is for people that don't know?
[01:28:30.418 --> 01:28:37.043]  It is the, uh, basically like the Mexican KKK, like Alex calls them, uh, uh, La Raza means the race.
[01:28:37.543 --> 01:28:42.667]  So it's a one race, uh, agenda, kind of like how the KKK wants everyone to be white.
[01:28:43.027 --> 01:28:43.827]  You know, this, uh...
[01:28:45.028 --> 01:28:46.208]  White, you know, blue-eyed.
[01:28:46.728 --> 01:28:47.189]  They're friendly.
[01:28:47.229 --> 01:28:56.011]  And some of the extreme versions of the group say to kill all the white males above 16 years old and basically, you know, I guess kill the women too.
[01:28:56.451 --> 01:28:58.131]  So, very friendly stuff.
[01:28:58.511 --> 01:29:02.852]  Really, really good things to make the anti-terrorist sisters look really, really good.
[01:29:02.912 --> 01:29:04.292]  Anyway, be right back with Joe Biggs.
[01:29:04.332 --> 01:29:04.812]  A lot more.
[01:29:04.832 --> 01:29:06.073]  This is the Alex Jones Show.
[01:29:06.093 --> 01:29:06.873]  I'm Anthony Gucciardi.
[01:29:08.786 --> 01:29:24.658]  I've been warning you for a long, long time that strategic elites, governmental and corporate power structures have been digging in for a societal and cultural collapse that will make the Great Depression of the 1930s look tame in comparison.
[01:29:32.148 --> 01:29:39.794]  Now, major university studies estimate that more than 7 million Americans starved to death or died via malnutrition during the Great Depression.
[01:29:39.974 --> 01:29:45.058]  The United States fared better than some nations because we were still agrarian.
[01:29:45.138 --> 01:29:46.259]  We were still farmers.
[01:29:46.639 --> 01:29:48.821]  We were not the urban dwellers we are today.
[01:29:49.121 --> 01:29:50.302]  In fact, the numbers have flipped.
[01:29:50.802 --> 01:29:57.768]  In the 1930s, about 89% of people considered themselves rural and about 11% were urban or city.
[01:29:59.853 --> 01:30:07.857]  Now those numbers have basically flipped with maybe 10-11% being rural and upwards of 90% being urban.
[01:30:08.177 --> 01:30:10.698]  We are totally dependent on this system.
[01:30:10.898 --> 01:30:15.441]  And now a top insurer warns global unrest could go viral.
[01:30:16.121 --> 01:30:18.362]  Violent riots threaten international stability.
[01:30:18.662 --> 01:30:27.207]  Lloyds of London has commissioned the leading risk management agency, Risk Advisory Group, to produce a report analyzing these factors.
[01:30:27.527 --> 01:30:32.810]  The story is up on InfoWars.com and PrisonPlanet.com right now.
[01:30:33.351 --> 01:30:37.273]  And if you add it into all the other massive preparations that are taking place, it's stunning.
[01:30:37.913 --> 01:30:46.123]  Billionaires in Europe, the United States, and areas like New Zealand are digging in and building multi-billion dollar, in some cases, armored redoubts.
[01:30:46.724 --> 01:30:48.226]  Local governments are digging in.
[01:30:48.687 --> 01:30:52.512]  And then policies are being put in place to shut down half of our power plants.
[01:30:53.052 --> 01:31:00.294]  and cut off our energy and put regulations on farmers that bankrupt them and shut down local industries and jobs.
[01:31:00.574 --> 01:31:01.574]  It's cloward and pivot.
[01:31:01.634 --> 01:31:04.275]  They want us bankrupt so we can be socially engineered.
[01:31:04.655 --> 01:31:08.116]  This is the globalist revolution against humanity.
[01:31:08.396 --> 01:31:16.258]  We have to stand up and say we are the constitutionalist, we are the anti-globalist, we are the nationalist, we are the global pro-human
[01:31:17.950 --> 01:31:18.530]  Renaissance.
[01:31:18.991 --> 01:31:19.411]  Movement.
[01:31:19.911 --> 01:31:20.932]  Whatever you want to call it.
[01:31:21.132 --> 01:31:22.133]  We're against feudalism.
[01:31:22.173 --> 01:31:22.933]  We're against serfdom.
[01:31:23.474 --> 01:31:25.415]  And we have to get armed with the truth.
[01:31:26.135 --> 01:31:27.936]  And we have to get armed with our own gardens.
[01:31:28.337 --> 01:31:29.497]  And we have to get prepared.
[01:31:29.617 --> 01:31:33.460]  Another part of a solution, in closing, is to have storable foods.
[01:31:34.140 --> 01:31:36.362]  If you don't have storable foods, you're totally dependent on the system.
[01:31:37.482 --> 01:31:43.324]  InfoWars Select is the lowest price you're going to find anywhere on high-quality storable foods at InfoWarsStore.com.
[01:31:43.764 --> 01:31:49.145]  Find the very best storable foods powered by My Patriot Supply at InfoWarsStore.com.
[01:31:49.685 --> 01:31:54.206]  Find our nutraceuticals, it's also key to be as healthy as possible, at InfoWarsLife.com.
[01:31:54.646 --> 01:32:04.349]  And whatever you do, redouble your efforts in the information war and tell your neighbors, your friends, your family, your co-workers, your church members, whoever they are,
[01:32:05.390 --> 01:32:13.663]  That Infowars.com has its finger on the pulse of what's happening and is trying to mobilize humanity in peaceful preparation and resistance against it.
[01:32:13.943 --> 01:32:18.510]  But whatever you do, let's pray for peace and prepare for war.
[01:32:19.657 --> 01:32:23.821]  And when I say war, I mean the globalist war of famine and economic collapse.
[01:32:24.201 --> 01:32:25.462]  They don't want us to be prepared.
[01:32:25.802 --> 01:32:27.083]  They don't want us to be independent.
[01:32:27.484 --> 01:32:29.485]  I hope we never have to use our storable foods.
[01:32:29.906 --> 01:32:32.047]  I hope we never have to defend ourselves with the Second Amendment.
[01:32:32.648 --> 01:32:39.634]  But now it's becoming a probability, almost a certainty, and not just the possibility it was 21 years ago when I first got on air.
[01:32:40.354 --> 01:32:42.596]  Everybody in their gut knows big stuff's happening.
[01:32:42.796 --> 01:32:44.277]  You can also see it economically.
[01:32:44.557 --> 01:32:45.918]  You can also see it culturally.
[01:32:46.438 --> 01:32:48.239]  You can see it unfolding all around you.
[01:32:48.660 --> 01:32:56.365]  Now is the time to get prepared, and the front lines of true preparedness starts at InfoWars.com and InfoWarsStore.com.
[01:32:56.745 --> 01:33:06.031]  And finally, when you shop with the good guys, you're helping fund the tip of the spear in the information war that's so key while getting the high-quality products you and your family desperately need.
[01:33:12.825 --> 01:33:15.432]  You're listening to The Alex Jones Show.
[01:33:46.164 --> 01:33:48.325]  Waging war on corruption.
[01:33:48.826 --> 01:33:54.069]  It's Alex Jones, coming to you live from the front lines of the InfoWar.
[01:33:58.712 --> 01:34:00.073]  Friday, it's the Alex Jones Show.
[01:34:00.273 --> 01:34:02.235]  Anthony Gucciardi with Joe Biggs.
[01:34:03.035 --> 01:34:04.336]  Picking some metal.
[01:34:05.297 --> 01:34:06.738]  Bad to the bone metal.
[01:34:08.022 --> 01:34:09.984]  Speed Metal, Megadeth, actually an amazing band.
[01:34:10.244 --> 01:34:11.225]  Big fan myself.
[01:34:12.326 --> 01:34:16.148]  So listen, we're going to talk about Uber and Lyft leaving Austin.
[01:34:16.168 --> 01:34:18.670]  We're going to talk about no Muslims on German soil.
[01:34:18.750 --> 01:34:24.095]  Quote, thousands of right-wing extremists rally outside Berlin train station against city's influx of refugees.
[01:34:24.395 --> 01:34:27.537]  Some more about what Bigg saw at the anti-Trump rally.
[01:34:28.018 --> 01:34:31.220]  Army shrinks to smallest level since before World War II.
[01:34:31.240 --> 01:34:32.481]  I want to get Joe's take on that.
[01:34:32.781 --> 01:34:34.723]  But first, but first,
[01:34:36.237 --> 01:34:50.971]  It is actually my failure to only mention this a couple times already, is that the storable food sale, the unprecedented storable food sale at InfoWarsStore.com, 30-40% off all of the storable food, and 10% off all preparedness items.
[01:34:51.111 --> 01:34:54.435]  InfoWarsStore.com has to end tonight at midnight.
[01:34:55.333 --> 01:34:58.554]  Alright, Alex was talking about ending it before and we extended it.
[01:34:58.794 --> 01:35:00.274]  We're on the phone with the manufacturer.
[01:35:00.534 --> 01:35:03.495]  They're not exactly happy about it and I talked to him before the show.
[01:35:03.575 --> 01:35:05.735]  It has to end tonight at midnight.
[01:35:06.255 --> 01:35:08.416]  So that was already discounted storable food.
[01:35:08.436 --> 01:35:09.976]  Stuff that I use and I have.
[01:35:10.496 --> 01:35:14.237]  It is 30 to 40 percent off now and it will end tonight at midnight.
[01:35:14.277 --> 01:35:18.798]  So the sale will officially be over and we're not going to be able to run it for a very long time.
[01:35:20.038 --> 01:35:24.060]  Alex is unable to run this, obviously, because number one, it's basically a loss leader.
[01:35:24.080 --> 01:35:30.024]  Number two, the manufacturer gets upset and we're only supposed to run it for like a day or something.
[01:35:30.724 --> 01:35:31.565]  And number three...
[01:35:33.294 --> 01:35:34.494]  It's about time, okay?
[01:35:35.495 --> 01:35:40.036]  It's about time to get prepared now, and we can't continue to give 30-40% off.
[01:35:40.336 --> 01:35:43.297]  So there it is, storable food and 10% off preparedness items.
[01:35:43.337 --> 01:35:45.278]  But the storable food is ending tonight, 12 a.m.
[01:35:45.598 --> 01:35:46.678]  Discount is over.
[01:35:46.818 --> 01:35:48.799]  Infowarsstore.com.
[01:35:49.399 --> 01:35:51.360]  Shelf life of like 25 years, the real deal.
[01:35:52.065 --> 01:35:54.167]  Now, Joe Biggs, let's talk about a couple things.
[01:35:54.727 --> 01:35:58.951]  So I do want to get your take on Army shrinks to smallest levels since before World War II.
[01:35:59.331 --> 01:36:04.056]  But first, so Uber and Lyft have left Austin as of 5 a.m.
[01:36:04.596 --> 01:36:04.976]  Monday.
[01:36:05.717 --> 01:36:12.723]  They put 8.6 million dollars into a campaign to keep fingerprinting on their end and they essentially
[01:36:13.644 --> 01:36:20.571]  Proposition 1 wanted Uber to pay the city to run background checks and do training for its drivers under the guise of safety.
[01:36:20.591 --> 01:36:32.184]  A lot of people said it's like total BS and basically that Uber is being kind of shaken through the coals and that the city wants more money and they want to charge fees to Uber and they want to take a little bit of their cut.
[01:36:32.584 --> 01:36:34.686]  And you offered some interesting perspective.
[01:36:35.543 --> 01:36:37.003]  I must say, it is a conspiracy theory.
[01:36:38.264 --> 01:36:39.964]  But it's an interesting perspective.
[01:36:39.984 --> 01:36:41.064]  Tell me what you were telling me earlier.
[01:36:41.084 --> 01:36:48.946]  Well, so, you know, not only are there tons of people losing jobs, you know, this is a great starter job when you move to a new city.
[01:36:49.406 --> 01:36:52.447]  Anytime I get, I use Lyft daily almost.
[01:36:52.727 --> 01:36:58.108]  It's going to be a huge crush on my transportation because you can't find parking downtown, all that stuff.
[01:36:58.148 --> 01:37:00.649]  It just makes more sense to use Lyft or Uber or whatever.
[01:37:03.052 --> 01:37:08.494]  What's going on is now they have to leave because of the fact that they don't want to pay the city.
[01:37:08.694 --> 01:37:11.296]  And they don't want to set a precedent, because other cities will do the same thing.
[01:37:11.336 --> 01:37:11.536]  Yeah.
[01:37:11.556 --> 01:37:13.737]  This might happen, by the way, all throughout the United States.
[01:37:13.957 --> 01:37:15.077]  It's already happened in Midland.
[01:37:15.097 --> 01:37:16.658]  They're lobbying all the city council people.
[01:37:16.698 --> 01:37:19.379]  It's happened in a couple other little cities throughout Texas as well.
[01:37:19.819 --> 01:37:21.640]  But this is going to be the largest hit on them.
[01:37:21.680 --> 01:37:26.222]  And like you said, the city wants money because here's the thing, here's the kicker.
[01:37:26.622 --> 01:37:29.843]  Since Uber and Lyft have been in Austin, the DUIs have gone down about 20%.
[01:37:31.590 --> 01:37:35.333]  So, we have roughly now a little over 2 million people.
[01:37:35.633 --> 01:37:37.154]  When I moved here 2 years ago, there was about 800,000.
[01:37:37.194 --> 01:37:38.135]  We're at 2 million now, 2 years later.
[01:37:38.175 --> 01:37:38.435]  Ridiculous!
[01:37:42.881 --> 01:37:55.104]  That's about 30 DUIs a day or something like that at $8,000 to $10,000 per case that the city is not getting because of Uber and Lyft, these ride-sharing apps that really help people out.
[01:37:55.124 --> 01:37:56.605]  It cuts down that whole thing.
[01:37:56.745 --> 01:38:01.566]  Now, by taking this away and forcing these guys pretty much out with this Prop 1,
[01:38:03.177 --> 01:38:06.038]  Now you're going to have people forced with, are they going to drink and drive?
[01:38:06.078 --> 01:38:07.558]  Are they going to take that chance now?
[01:38:08.159 --> 01:38:09.359]  Or are they just not going to go out?
[01:38:09.399 --> 01:38:10.319]  Is it going to hurt the economy?
[01:38:10.419 --> 01:38:11.660]  People are going to drink and drive.
[01:38:11.680 --> 01:38:14.001]  People are going to drink and drive, but it's going to happen more though now.
[01:38:14.181 --> 01:38:14.361]  Yeah.
[01:38:14.401 --> 01:38:17.582]  Because you know, for me, like when I go out, I like to go out and drink some beers.
[01:38:17.862 --> 01:38:18.982]  I take a Lyft or an Uber.
[01:38:19.302 --> 01:38:20.943]  It's 10 times harder to get a cab.
[01:38:21.343 --> 01:38:23.445]  Now you've got to plan things out a lot further.
[01:38:23.465 --> 01:38:24.205]  You've got to do a lot of stuff.
[01:38:24.445 --> 01:38:25.686]  And a lot of people out there are pretty lazy.
[01:38:25.706 --> 01:38:26.347]  They're not going to do it.
[01:38:26.367 --> 01:38:28.929]  They're going to take that risk and go, I haven't had many.
[01:38:28.989 --> 01:38:30.690]  I'm going to drive anyways.
[01:38:30.710 --> 01:38:32.911]  And the next thing you know, their DUIs are going back up.
[01:38:32.931 --> 01:38:33.532]  They're making money.
[01:38:33.572 --> 01:38:38.475]  The police departments, at the end of the day, the government, this is an institution to make money off of you.
[01:38:38.716 --> 01:38:41.157]  They say they want to cut down on DUI, drinking and driving.
[01:38:41.177 --> 01:38:42.618]  They want you to wear your seatbelts.
[01:38:42.638 --> 01:38:44.780]  They want to do all this stuff and act like they're here to help.
[01:38:44.800 --> 01:38:46.181]  But at the end of the day, they're making money.
[01:38:46.201 --> 01:38:47.362]  They're trying to generate revenue.
[01:38:47.722 --> 01:38:48.523]  It's weird, right?
[01:38:48.543 --> 01:38:53.486]  Because on one side, you're like, wow, we are just kind of feeding into this corporation of Uber and Lyft.
[01:39:08.775 --> 01:39:12.579]  Oh, poor Uber and Lyft, these billion-dollar companies, they're pushing out.
[01:39:12.679 --> 01:39:25.390]  But at the same time, if the city is really concerned about these scary Uber drivers without background checks, isn't there more public safety concern about people drunk driving and dying and killing other people that are innocent?
[01:39:25.730 --> 01:39:30.114]  And I mean, the goal should not to be getting people with DUIs, obviously.
[01:39:30.154 --> 01:39:30.595]  You know what I mean?
[01:39:30.695 --> 01:39:31.696]  I see your point, it's interesting.
[01:39:32.436 --> 01:39:48.070]  Um, I think regardless, even though it is Uber and it is kind of weird to be like, oh this poor corporation, I think it's indisputable, it's a safety issue, that more people, period, you know how many people I see downtown, they're going to drive drunk, they don't care, and you know what's going to happen?
