[00:00:00.729 --> 00:00:04.871]  You're listening to The Alex Jones Show.
[01:12:30.351 --> 01:12:31.052]  I don't care about you.
[01:12:31.352 --> 01:12:35.295]  But if you're just trying to cause strife and take our country down, then no.
[01:12:35.355 --> 01:12:37.096]  You're going to have to pull it from my cold, dead hands.
[01:12:37.176 --> 01:12:39.277]  Because that's not going to happen on my watch.
[01:12:39.297 --> 01:12:39.798]  That's beautiful.
[01:12:39.818 --> 01:12:40.078]  Not happening.
[01:12:40.098 --> 01:12:42.780]  What do you think about the Democrats openly being caught running?
[01:12:43.540 --> 01:12:48.584]  Hillary, move on, admit they're doing it, but they're blaming Bernie because they got their own operatives to chant Bernie.
[01:12:48.604 --> 01:12:50.045]  I mean, that's really a dirty trick.
[01:12:50.105 --> 01:12:51.406]  Trump needs to get on that right now.
[01:12:52.403 --> 01:13:07.072]  Well, I did see, I was messing off on Facebook last night, I caught your live broadcast with Roger Stone, so I wanted to thank you about that, but I tried to share it as much as I could, and I actually went on Donald Trump's Facebook and put it out there.
[01:13:07.092 --> 01:13:12.055]  I don't know how to reach out to anybody, but I'm trying to share it as much as I can.
[01:13:12.720 --> 01:13:19.783]  And they're smug in thinking what they're thinking, like, haha, we got one over on you, but I'm just disgusted with them.
[01:13:20.163 --> 01:13:26.646]  And you know what is funny is that these people, these protesters are being interviewed and they were asking, hey, why are you here?
[01:13:26.746 --> 01:13:28.327]  And I don't want to talk about that right now.
[01:13:28.627 --> 01:13:30.528]  Notice somebody came and asked me why I was here.
[01:13:30.548 --> 01:13:32.889]  I would say, I'm trying to save my freaking country.
[01:13:33.029 --> 01:13:36.550]  That's how the communists and socialists and move-ons, they always won't talk.
[01:13:36.890 --> 01:13:43.251]  They get in meetings in a warehouse, they get paid, a lot of them admit they're being paid, and then they march out and they follow their orders, stir up trouble.
[01:13:43.491 --> 01:13:44.332]  Then they blame Trump.
[01:13:44.372 --> 01:13:51.653]  Can you believe the Washington Post wants him arrested because dirty Nazi collaborator George Soros sends a bunch of thugs in there to punch people?
[01:13:52.593 --> 01:13:59.515]  Well, and that's why I was calling because I'm a 51-year-old grandma, and I was actually on the
[01:14:00.140 --> 01:14:02.921]  I remember covering those, but the police still come after you.
[01:14:03.001 --> 01:14:03.581]  Right, exactly.
[01:14:03.601 --> 01:14:06.261]  If you're fighted by communists or a Nazi collaborator, you can punch cops in the face.
[01:14:06.281 --> 01:14:17.443]  But if you stand on the street corner and promote freedom, the cops are ordered to come after you because their bosses are a bunch of anti-freedom leftists.
[01:14:30.342 --> 01:14:30.882]  Exactly.
[01:14:31.182 --> 01:14:31.723]  Exactly.
[01:14:31.763 --> 01:14:38.106]  I've had South by Southwest handing out free pamphlets that just promote free speech, and they go, you and Austin can't do it.
[01:14:38.126 --> 01:14:39.406]  The cop goes, I'm not going to arrest him.
[01:14:39.606 --> 01:14:41.667]  And then they have bureaucrats come and order the cop to do it.
[01:14:41.967 --> 01:14:44.589]  And then two different sets of cops two years ago wouldn't do it.
[01:14:44.909 --> 01:14:46.650]  And I learned they filed complaints on them.
[01:14:47.230 --> 01:14:49.171]  That's how out of control these people are.
[01:14:49.707 --> 01:14:51.309]  We need to get our country back, Alex.
[01:14:51.389 --> 01:14:52.290]  Just keep on fighting.
[01:14:52.310 --> 01:14:53.671]  We need to get our country back.
[01:14:53.731 --> 01:15:02.179]  And if someone like me can wake up from my deep slumber, and I've only been awake for about five or six years, but let me tell you, I am frickin' awake, okay?
[01:15:05.706 --> 01:15:09.568]  Me, who was not engaged at all, can wake up.
[01:15:09.948 --> 01:15:10.589]  Trust me.
[01:15:11.089 --> 01:15:12.210]  There are others like me.
[01:15:12.230 --> 01:15:12.630]  That's right.
[01:15:12.690 --> 01:15:14.291]  People get mad at folks that aren't awake.
[01:15:14.611 --> 01:15:18.573]  When you're asleep, you can laugh at somebody and put shaving cream on their face like you do in college or whatever.
[01:15:19.013 --> 01:15:20.674]  It's easy to laugh at somebody when they're asleep.
[01:15:20.794 --> 01:15:21.795]  Once they're awake, they're awake.
[01:15:22.095 --> 01:15:23.796]  Don't be too mad at a lot of these people.
[01:15:23.836 --> 01:15:24.756]  They're brainwashed.
[01:15:24.996 --> 01:15:25.937]  They've been manipulated.
[01:15:25.957 --> 01:15:31.460]  If we don't just fight with them mindlessly and actually show them how they've been conned, we can get through to some of them.
[01:15:31.480 --> 01:15:32.040]  God bless you.
[01:15:32.060 --> 01:15:32.900]  You're an amazing lady.
[01:15:32.920 --> 01:15:33.581]  We appreciate you.
[01:15:34.221 --> 01:15:37.043]  Now I just spent five minutes on Roseanne.
[01:15:37.063 --> 01:15:37.744]  I gotta go quicker.
[01:15:38.184 --> 01:15:41.107]  When we come back, Sam, Wyatt, a whole bunch of others.
[01:15:41.147 --> 01:15:42.067]  We got like 15 calls.
[01:15:42.087 --> 01:15:48.813]  I'm gonna get to everybody before the show ends today, but let me tell you, if you are a quote so-called minority,
[01:15:50.350 --> 01:15:53.154]  You need to go to a tea party or a Patriot or Libertarian event.
[01:15:54.075 --> 01:15:56.779]  You're actually going to see people that aren't involved in white guilt.
[01:15:57.400 --> 01:16:01.345]  They're involved in being tired of the brainwashing and you're going to absolutely get your butt kissed.
[01:16:01.846 --> 01:16:02.166]  Okay?
[01:16:02.607 --> 01:16:05.250]  Now, there'll be a few, you know, idiots there, but so what?
[01:16:05.330 --> 01:16:06.031]  Break through that.
[01:16:06.132 --> 01:16:06.913]  Come in for liberty.
[01:16:08.484 --> 01:16:11.706]  Infowarslife.com, oil of oregano formulation.
[01:16:11.986 --> 01:16:17.269]  We have now procured the most high quality and potent forms of oregano oil on the market.
[01:16:17.570 --> 01:16:25.494]  A highly advanced nutraceutical form of this key herb that has been traditionally used by civilizations for thousands of years to promote health.
[01:16:25.935 --> 01:16:31.598]  Sourced from top leading manufacturers to ensure a concentrated level of bioactive ingredients.
[01:16:32.038 --> 01:16:40.844]  Extracted directly from the wild herb and sealed in easy-to-use capsules, you will no longer need to endure the burning of liquid oregano on the tongue.
[01:16:41.164 --> 01:16:47.009]  Used since before the days of the Roman Empire to support the body's natural systems and enhance overall health.
[01:16:47.389 --> 01:16:53.793]  Wild-crafted from the Mediterranean oregano species that experts agree is one of the most powerful and most challenging to acquire.
[01:16:54.133 --> 01:16:59.177]  This winter season, it's more important than ever to secure this true form of oil of oregano.
[01:16:59.497 --> 01:17:01.683]  Now available at Infowarslife.com.
[01:17:01.984 --> 01:17:03.989]  That's Infowarslife.com or call 888-253-3139.
[01:17:08.163 --> 01:17:12.965]  Over the years, there have been a lot of powerful advancements in the field of science and nutraceuticals.
[01:17:12.985 --> 01:17:21.887]  Longevity integrates years of scientific research into creating fantastic products like Beyond Tangy Tangerine, plant-derived minerals, and much more.
[01:17:21.907 --> 01:17:25.868]  Longevity also offers you an ingenious way to augment your income.
[01:17:26.029 --> 01:17:26.709]  And the best part?
[01:17:26.809 --> 01:17:29.410]  You'll be helping your friends and family along the way.
[01:17:29.690 --> 01:17:32.130]  Visit InfoWarsTeam.com today.
[01:17:32.290 --> 01:17:32.971]  Become a member.
[01:17:33.071 --> 01:17:37.152]  Get discounts on the amazing products and free shipping when you sign up for AutoShip.
[01:17:37.352 --> 01:17:43.855]  And you're able to promote the products to friends and family and neighbors in your community and make money while helping people at the same time.
[01:17:44.095 --> 01:17:44.796]  Another win-win.
[01:17:45.056 --> 01:17:48.597]  That's why I'm a member of the Longevity Team at Infowarsteam.com.
[01:17:48.777 --> 01:17:49.778]  And you can be too.
[01:17:50.018 --> 01:17:50.498]  It's simple.
[01:17:50.578 --> 01:17:53.380]  Just go to Infowarsteam.com today.
[01:17:53.520 --> 01:17:55.421]  Complete a short sign-up and you're part of the team.
[01:17:55.621 --> 01:17:58.682]  That's Infowarsteam.com or Infowarshealth.com.
[01:17:58.882 --> 01:18:05.025]  So many people call into my radio show and tell me how Longevity and the products at Infowarsteam.com have changed their lives.
[01:18:05.165 --> 01:18:06.486]  Check it out for yourself today.
[01:18:09.304 --> 01:18:23.435]  My fellow InfoWarriors, I am very excited to be able to announce to you the introduction at InfoWarsLife.com of a new way to save time and money when you stock up on InfoWarsLife formulations like Survival Shield X2 and Super Mel Vitality.
[01:18:23.655 --> 01:18:33.162]  Just go to InfoWarsLife.com today, select your favorite product, click on auto ship before adding to cart, and choose how often you want us to send you another one.
[01:18:33.442 --> 01:18:42.225]  Every time you choose AutoShip at InfoWarsLife.com, you get 10% off and you won't have to worry about running out and having to reorder next time.
[01:18:42.465 --> 01:18:44.885]  And of course, you can cancel with one click anytime.
[01:18:45.286 --> 01:18:48.767]  As you know, I'm all about the idea of a 360 win.
[01:18:48.987 --> 01:18:53.148]  And the new AutoShip feature at InfoWarsLife.com is a sure win for everybody.
[01:18:53.348 --> 01:18:57.029]  A win for liberty, a win for health, and a win when it comes to big savings.
[01:18:57.369 --> 01:19:02.951]  Visit InfoWarsLife.com today and save 10% on your next InfoWarsLife order by selecting AutoShip
[01:19:04.092 --> 01:19:12.063]  When cells become toxic, they die early and aging sets in.
[01:19:12.383 --> 01:19:18.251]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimized
[01:19:18.271 --> 01:19:18.551]  We're good.
[01:19:38.852 --> 01:19:39.632]  Shower Filters.
[01:19:39.773 --> 01:19:41.373]  We're introducing the best yet.
[01:19:41.493 --> 01:19:45.415]  The brand new ProPure ProMax High Performance Shower Filter.
[01:19:45.555 --> 01:19:50.178]  It removes and reduces over 200 contaminants while preserving a strong, powerful flow.
[01:19:50.378 --> 01:19:57.301]  This new 4-stage filtration process helps protect the largest organ in your body, your skin, from the unhealthy contaminants in the water.
[01:19:57.461 --> 01:20:04.385]  You can find more details on this amazing new filter and free shipping at InfowarsStore.com or call 888-253-3139 to order your ProMax Shower Filter from ProPure today.
[01:20:12.965 --> 01:20:15.576]  You're listening to The Alex Jones Show.
[01:20:28.507 --> 01:20:30.309]  You want answers?
[01:20:30.349 --> 01:20:32.292]  Well, so does he.
[01:20:32.312 --> 01:20:35.255]  It's Alex Jones.
[01:20:35.315 --> 01:20:42.524]  By the way, we don't usually have foibles or mess ups in InfoWars.com, but it happens.
[01:20:43.104 --> 01:20:47.490]  There's a video that got posted just yesterday by reporters in Ohio.
[01:20:49.502 --> 01:20:53.605]  To YouTube, but it somehow didn't get posted in the article at InfoWars.com.
[01:20:54.126 --> 01:21:01.652]  So I'm gonna have whoever did that, it's no big deal, post the video to the front page of InfoWars.com and PrisonPlanet.com.
[01:21:02.112 --> 01:21:05.014]  And I see it there, it's not working on my phone or two of my computers.
[01:21:05.815 --> 01:21:10.198]  So that's kind of a mystery, but this is what MSM is hiding at Trump rallies.
[01:21:11.159 --> 01:21:16.543]  Political adversaries attempt to discuss their differences.
[01:21:17.224 --> 01:21:18.525]  Well, I mean, it's beyond that.
[01:21:19.878 --> 01:21:24.681]  Groups actually come together at Trump rallies, media covers it up, is the real headline.
[01:21:25.021 --> 01:21:25.882]  I want to tweet that up.
[01:21:26.322 --> 01:21:30.865]  Media covers up races coming together.
[01:21:30.985 --> 01:21:32.666]  It really is just one race, but they call it that.
[01:21:32.686 --> 01:21:33.546]  It's more like breeds.
[01:21:34.347 --> 01:21:36.348]  Like dogs are all dogs, they're different breeds.
[01:21:36.428 --> 01:21:36.989]  It's breeds.
[01:21:37.489 --> 01:21:39.750]  But to say race, a race is a different group.
[01:21:40.971 --> 01:21:44.133]  Different races of fish, different races of birds, different races.
[01:21:44.433 --> 01:21:45.574]  They can't breed together.
[01:21:46.977 --> 01:21:48.638]  So whatever, all these terms are wrong.
[01:21:49.258 --> 01:21:52.279]  But this is what the MSM is hiding at Trump rallies.
[01:21:53.359 --> 01:21:54.920]  And the video needs to go viral.
[01:21:55.020 --> 01:21:56.440]  It's up on Infowars.com.
[01:21:56.460 --> 01:21:57.480]  I guess they just got it posted.
[01:21:58.281 --> 01:21:59.581]  So let's get that out to everybody.
[01:22:00.041 --> 01:22:00.941]  Very, very important.
[01:22:00.961 --> 01:22:02.022]  The media hates this.
[01:22:03.202 --> 01:22:08.304]  And it's... Let me tell you, I've talked to so many Hispanics, blacks and others.
[01:22:08.324 --> 01:22:11.445]  They don't want to admit they like Trump because they think they'll be demonized.
[01:22:11.485 --> 01:22:15.266]  Who cares what the media or dumb people that you know say to you?
[01:22:17.136 --> 01:22:23.899]  Again, I go back to my dad's dad, World War II vet, you name it, running for office and winning as part of the big Eisenhower sweep in Texas.
[01:22:24.300 --> 01:22:25.220]  It was all over the country.
[01:22:25.600 --> 01:22:30.363]  And it was very unpopular to be a Republican, but they were for civil rights and the civil rights movement in the 50s.
[01:22:30.403 --> 01:22:31.763]  It was Republicans that did that.
[01:22:32.224 --> 01:22:37.026]  The Democrats saw they were being beaten, so they flipped and just turned the minority groups into like Klan groups.
[01:22:37.826 --> 01:22:38.507]  That's what they did.
[01:22:38.567 --> 01:22:39.447]  They know what they're doing.
[01:22:41.488 --> 01:22:45.090]  And the Republicans played along with it because they're bought and paid for by the Rockefellers.
[01:22:46.667 --> 01:22:48.411]  We have manipulated consensus.
[01:22:49.053 --> 01:22:50.857]  There have been books written on it by Carol Quigley.
[01:22:50.877 --> 01:22:54.084]  We sell it, Tragedy and Hope, where he admits how they control the left and right.
[01:22:54.505 --> 01:22:56.329]  This is a real shot at breaking that.
[01:22:57.864 --> 01:23:05.189]  So, go find somebody that's a, quote, minority and take them to a Libertarian or Patriot meeting or Tea Party meeting or Trump meeting.
[01:23:05.969 --> 01:23:10.612]  Everybody will be absolutely embracing them and their paradigm will be shifted forever.
[01:23:11.112 --> 01:23:11.633]  Just like that.
[01:23:12.073 --> 01:23:13.874]  Just like you say, you want to beat the gun grabbers?
[01:23:14.194 --> 01:23:22.619]  Take a trendy out with a revolver to the gun range, teach them safety, have them shoot, they'll be empowered, they won't be scared anymore, paradigm shattered, it's over.
[01:23:22.980 --> 01:23:24.540]  I actually do that with Mike Judge.
[01:23:24.580 --> 01:23:24.821]  I took
[01:23:25.541 --> 01:23:27.923]  Most of the cast of Silicon Valley out like two years ago.
[01:23:28.123 --> 01:23:29.804]  It's South by Southwest, two years ago right now.
[01:23:31.145 --> 01:23:33.567]  And they were all basically anti-gun, got them to shoot.
[01:23:33.887 --> 01:23:35.088]  They were salivating.
[01:23:35.408 --> 01:23:39.731]  They were freaking out going, why shouldn't I have a gun if a criminal can get one?
[01:23:39.771 --> 01:23:40.471]  It makes sense.
[01:23:40.531 --> 01:23:41.032]  It's wrong.
[01:23:41.472 --> 01:23:42.273]  It was incredible.
[01:23:43.914 --> 01:23:45.155]  So I don't just fight here on air.
[01:23:45.415 --> 01:23:48.437]  I deprogram people on a regular basis.
[01:23:50.080 --> 01:23:51.380]  They want us all hating each other.
[01:23:51.400 --> 01:23:52.180]  Let's go back to calls.
[01:23:52.260 --> 01:23:53.261]  I got so many calls here.
[01:23:53.281 --> 01:23:54.961]  Let's see who's up first.
[01:23:55.041 --> 01:23:58.482]  Sam in San Marcos, Texas, just south of Austin.
[01:23:58.782 --> 01:23:59.902]  You're on the air worldwide.
[01:23:59.922 --> 01:24:00.882]  Thanks for calling today, Sam.
[01:24:03.583 --> 01:24:03.903]  Hey, Alex.
[01:24:03.923 --> 01:24:04.543]  Can you hear me?
[01:24:04.643 --> 01:24:05.483]  Yes, I sure can.
[01:24:05.503 --> 01:24:06.524]  Welcome to the airwaves.
[01:24:07.684 --> 01:24:10.184]  Good to talk to you, finally.
[01:24:10.524 --> 01:24:13.105]  Actually a long-time listener, first-time caller.
[01:24:14.253 --> 01:24:17.515]  I was actually with you, a little nervous here, but I'll try to get through it.
[01:24:17.555 --> 01:24:21.037]  I was with you in the rain over at the Occupy the Fed protest.
[01:24:21.597 --> 01:24:24.879]  I was with you at the Alamo for that gathering on the Second Amendment.
[01:24:24.959 --> 01:24:29.902]  And I was at the Planned Parenthood there in Austin for the All Black Lives Matter protest.
[01:24:29.922 --> 01:24:33.124]  I know, because we're so racist, we don't want to kill 15 million black people.
[01:24:33.204 --> 01:24:33.785]  I know, we're horrible.
[01:24:33.805 --> 01:24:35.766]  You want to apologize for trying to save black babies right now?
[01:24:37.287 --> 01:24:40.549]  Well, can you please disavow David Duke?
[01:24:41.009 --> 01:24:42.630]  Because that's all I really want to hear right now.
[01:24:44.405 --> 01:24:45.026]  Disavow him.
[01:24:45.266 --> 01:24:46.206]  Are you joking?
[01:24:47.167 --> 01:24:47.967]  Like Donald Trump?
[01:24:48.147 --> 01:24:48.828]  He disavows him?
[01:24:48.868 --> 01:24:49.748]  Yes, I disavow.
[01:24:50.048 --> 01:24:50.549]  I disavow.
[01:24:50.949 --> 01:24:52.510]  And I disavow all the other groups.
[01:24:52.770 --> 01:24:54.191]  You know, I would meet with Duke.
[01:24:54.711 --> 01:24:58.113]  I actually had him on to try to expose eugenics, the attack against everybody.
[01:24:58.133 --> 01:24:59.894]  It'd be like if aliens attacked the Earth.
[01:25:00.134 --> 01:25:02.896]  Could I meet with David Duke and say, let's stop fighting with other humans?
[01:25:03.720 --> 01:25:05.382]  And his argument is, well, whites are under attack.
[01:25:05.482 --> 01:25:06.282]  Everybody's under attack.
[01:25:06.343 --> 01:25:06.803]  I agree.
[01:25:07.123 --> 01:25:07.984]  It's balkanization.
[01:25:08.024 --> 01:25:08.945]  It's full-spectrum dominance.
[01:25:08.965 --> 01:25:11.007]  But I'll bet with Farrakhan, he agreed.
[01:25:11.087 --> 01:25:12.468]  The globalists are attacking everybody.
[01:25:12.749 --> 01:25:13.830]  It's time to stop fighting.
[01:25:14.050 --> 01:25:14.830]  They want a race war.
[01:25:15.091 --> 01:25:16.092]  That was a big interview.
[01:25:16.672 --> 01:25:17.993]  He actually likes Trump.
[01:25:18.274 --> 01:25:19.715]  Notice the media won't pick that up.
[01:25:20.476 --> 01:25:22.177]  That Louis Farrakhan has woken up.
[01:25:22.257 --> 01:25:22.538]  Go ahead.
[01:25:23.897 --> 01:25:24.337]  Exactly.
[01:25:24.357 --> 01:25:27.558]  They're too afraid to pick that up because they want to keep race-baiting.
[01:25:28.458 --> 01:25:35.560]  I just want to also mention, I'm that same guy that wrote that song, the All Black Lives Matter song that you graciously put up on your Alex Jones channel.
[01:25:35.581 --> 01:25:36.901]  Appreciate that very much.
[01:25:37.241 --> 01:25:39.102]  That song, I believe it.
[01:25:39.522 --> 01:25:42.122]  This government has been taken over by criminals.
[01:25:42.182 --> 01:25:43.783]  We need to take our country back.
[01:25:44.103 --> 01:25:46.044]  That's the core message of the song.
[01:25:46.064 --> 01:25:46.344]  We do.
[01:25:46.364 --> 01:25:47.164]  Good job, Sam.
[01:25:47.184 --> 01:25:48.004]  Thank you so much.
[01:25:48.524 --> 01:25:49.705]  Let's move on to the next person.
[01:25:49.825 --> 01:25:50.225]  Wyatt.
[01:25:51.045 --> 01:25:54.128]  Wyatt calling in from the great state of Kentucky.
[01:25:54.148 --> 01:25:55.489]  You're on the air globally.
[01:25:55.509 --> 01:25:55.849]  Go ahead.
[01:25:56.790 --> 01:25:58.031]  Hey Alex, glad to talk to you.
[01:25:58.472 --> 01:25:59.373]  Glad to talk to you, my friend.
[01:25:59.393 --> 01:25:59.733]  Go ahead.
[01:26:00.674 --> 01:26:06.679]  Okay, I went to the Trump rally in Louisville about two weeks ago and we had a good vantage point.
[01:26:06.699 --> 01:26:11.183]  We were able to see some of the protesters and how they were filming each other and
[01:26:12.600 --> 01:26:18.986]  Literally instigating different things and kind of, not actually punching, but poking out at people as they were being hauled out.
[01:26:19.046 --> 01:26:23.049]  Yeah, they link arms, they run into you, they jab you with an elbow, they bump into you.
[01:26:23.330 --> 01:26:24.331]  They're all well-trained.
[01:26:24.351 --> 01:26:31.397]  I mean, this is all admittedly run, you know, Bill Ayers was out there, you know, and he's not involved in bombing, you know, police stations or whatever.
[01:26:31.797 --> 01:26:37.502]  He's involved, you know, pissing on American flags and it's just total trash.
[01:26:37.563 --> 01:26:37.843]  Go ahead.
[01:26:39.080 --> 01:26:41.301]  Absolutely, and totally coordinated, too.
[01:26:41.881 --> 01:26:45.202]  People who think this is organic and people just getting together.
[01:26:45.222 --> 01:26:49.823]  This is totally planned and obvious from the beginning, just watching it unfold.
[01:26:49.884 --> 01:26:51.324]  And we were able to see it several times.
[01:26:51.704 --> 01:26:59.106]  And the protesters themselves were some of the rudest people we'd ever seen because they stood within two inches in front of me, blocking my view.
[01:26:59.146 --> 01:27:00.747]  I had a Vietnam veteran standing next to me.
[01:27:01.407 --> 01:27:08.289]  I've noticed that when they show up to attack us, we have it on footage, they will attack people in wheelchairs and stuff because they're paid to do it, but they're such cowards.
[01:27:24.335 --> 01:27:27.138]  That, that, because they don't know what's going on.
[01:27:27.178 --> 01:27:30.041]  They attack who they think is weak, because they're told go punch somebody in the face.
[01:27:30.501 --> 01:27:34.846]  But then it's kind of scary to do that to somebody in a wheelchair, somebody on crutches, an old lady.
[01:27:35.166 --> 01:27:36.087]  That's who they'll attack.
[01:27:36.307 --> 01:27:38.770]  But a lot of them are well-meaning liberals that are brainwashed.
[01:27:39.110 --> 01:27:42.834]  If you actually talk to them, they freak out and get deprogrammed on the spot.
[01:27:43.354 --> 01:27:43.674]  See this?
[01:27:44.847 --> 01:27:49.832]  And these are Black Lives Matter people that don't know what's going on, being deprogrammed by the Trump people.
[01:27:50.092 --> 01:27:50.993]  They're just patriots.
[01:27:52.074 --> 01:27:53.916]  This is devastating the globalists, folks.
[01:27:54.217 --> 01:27:55.918]  We need to reach out to these people right now.
[01:27:56.719 --> 01:27:57.560]  It will defeat them.
[01:27:57.600 --> 01:27:59.522]  Go ahead.
[01:27:59.642 --> 01:28:01.684]  When I say defeat them, I mean the globalist controllers.
[01:28:02.205 --> 01:28:02.465]  Go ahead.
[01:28:03.052 --> 01:28:19.489]  Yeah, totally brainwashed, and once you sit down and talk to some of these people, they really don't even know any of the policies, like some of the interviews with Joe Biggs and Jakari, where you're interviewing people at UT, and they can't even name one policy that they're in favor of for Hillary.
[01:28:19.810 --> 01:28:23.714]  They can't name one policy that they're opposed to for Mr. Trump.
[01:28:24.574 --> 01:28:25.475]  Totally brainwashed.
[01:28:25.495 --> 01:28:26.535]  Don't know what they're talking about.
[01:28:26.575 --> 01:28:28.277]  Why don't you sit down and inform them a little bit?
[01:28:28.377 --> 01:28:28.817]  No, that's it.
[01:28:28.857 --> 01:28:35.581]  These people, whether they're black or white, have been raised in front of television sets for 60 years in their crap-filled diapers.
[01:28:35.962 --> 01:28:37.443]  They don't know what planet they're on.
[01:28:37.463 --> 01:28:38.644]  Their parents are zombies.
[01:28:39.004 --> 01:28:46.289]  And when real, original Americans of every race, color and greed reach out to them, it's like the sun coming up, you know, in the morning.
[01:28:46.469 --> 01:28:47.790]  It is just incredible.
[01:28:48.490 --> 01:28:56.412]  And it absolutely breaks their paradigm because they're not getting love from the Soros people at these rallies with a commie going, I'll give you the cash.
[01:28:56.672 --> 01:28:58.273]  Here's what you do to fight the racist.
[01:28:58.573 --> 01:29:00.533]  Get in there and we might get you a job.
[01:29:00.854 --> 01:29:01.854]  You hear what we're saying?
[01:29:02.114 --> 01:29:02.514]  Do it!
[01:29:02.654 --> 01:29:06.255]  And then they leave the mob boss and there's all these glowing, loving patriots.
[01:29:06.595 --> 01:29:08.276]  If you just hug them, it's game over.
[01:29:08.336 --> 01:29:09.236]  Hey, how you doing, Al?
[01:29:09.296 --> 01:29:09.616]  Good, brother.
[01:29:09.856 --> 01:29:11.558]  Just recently started using your products.
[01:29:11.578 --> 01:29:13.400]  Everything you said about them is correct.
[01:29:13.520 --> 01:29:17.544]  Me and my wife both use a lot of them, and it's made a lot of changes in our lives here.
[01:29:17.564 --> 01:29:18.285]  Well, thank you, brother.
[01:29:18.305 --> 01:29:22.409]  It's because it also funds our operation, but doing that, I know I've got to have the highest quality.
[01:29:22.610 --> 01:29:30.458]  Super Mill Vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[01:29:30.758 --> 01:29:33.880]  We do the super male and the super female vitality.
[01:29:34.000 --> 01:29:35.522]  Big changes, a lot of energy.
[01:29:35.542 --> 01:29:38.444]  We've gotten off of the cheap energy drinks, energy shots.
[01:29:38.584 --> 01:29:39.945]  Saving a ton of money there.
[01:29:40.225 --> 01:29:42.727]  Sourced from powerful organic herbs.
[01:29:42.967 --> 01:29:46.029]  Harvested around the planet and then concentrated
[01:29:46.289 --> 01:29:47.909]  Or maximum potency.
[01:29:48.030 --> 01:29:58.232]  They want to stun and dumb down and energy drinks and stuff just cover that up for a while, but then burn you out in my experience, whereas stuff that gets your glands naturally going, goes right to the source.
[01:29:58.292 --> 01:30:00.033]  So, it's pretty exciting and I love it.
[01:30:00.073 --> 01:30:07.015]  Visit InfoWarsLife.com today to secure your super male vitality and other powerful products from InfoWars Life.
[01:30:09.212 --> 01:30:13.554]  Tell folks how you got introduced to Super Male, and then when Super Female came out, tell us what happened.
[01:30:13.854 --> 01:30:18.476]  After I saw such a huge positive change in my husband, I had to try it for myself.
[01:30:18.616 --> 01:30:19.657]  Talk about the effects.
[01:30:19.957 --> 01:30:26.300]  I feel great when I wake up in the morning, I have drive to go to the gym, I feel like I look better, I feel better, I feel sexier.
[01:30:26.620 --> 01:30:26.980]  I love it.
[01:30:27.240 --> 01:30:32.923]  Even if you don't believe in supplements, take the challenge, get a bottle of Super Male, a bottle of Super Female,
[01:30:33.143 --> 01:30:34.184]  Check it out for yourself.
[01:30:34.224 --> 01:30:35.264]  Consult your physician.
[01:30:35.404 --> 01:30:37.625]  Visit Infowarslife.com today.
[01:30:37.785 --> 01:30:38.726]  This is life-changing.
[01:30:39.166 --> 01:30:39.926]  Shower filters.
[01:30:40.066 --> 01:30:41.687]  We're introducing the best yet.
[01:30:41.707 --> 01:30:45.709]  The brand new ProPure ProMax high-performance shower filter.
[01:30:45.869 --> 01:30:50.471]  It removes and reduces over 200 contaminants while preserving a strong, powerful flow.
[01:30:50.671 --> 01:30:57.615]  This new four-stage filtration process helps protect the largest organ in your body, your skin, from the unhealthy contaminants in the water.
[01:30:57.755 --> 01:31:00.136]  You can find more details on this amazing new filter and
[01:31:00.216 --> 01:31:08.558]  Free shipping at InfoWarsStore.com or call 888-253-3139 to order your ProMax shower filter from ProPure today.
[01:31:08.878 --> 01:31:11.839]  A clean, toxic-free body is the foundation of true health.
[01:31:12.099 --> 01:31:14.240]  Deep Cleanze by InfoWarsLife.com.
[01:31:14.440 --> 01:31:21.142]  A scientifically formulated blend of nanocolloidal zeolites and organic ingredients that aid the body in cleansing chemicals and toxic metals.
[01:31:21.462 --> 01:31:26.623]  Using our proprietary multi-step extraction technology, Deep Cleanze is our most affordable all-in-one cleanser.
[01:31:26.783 --> 01:31:35.687]  With concentrated organic compounds like cilantro, milk thistle, fulvic acid, orange peel, zeolites, and others, Deep Cleanse doesn't hold back.
[01:31:36.207 --> 01:31:44.810]  Instead of buying five, six, or even seven different cleansing products, we use decades-old scientific research to put together the Rolls-Royce of all-in-one cleansing.
[01:31:45.050 --> 01:31:51.953]  Look, there's a reason Deep Cleanse is the only product on the market that uses our proprietary Spite G-Rex herbal processing technique.
[01:31:52.153 --> 01:31:58.378]  We use only the highest quality organic herbs backed by serious research and we still bring it to you at the best price out there.
[01:31:58.519 --> 01:32:03.303]  If you wish to find deep cleanse and experience the all-in-one cleansing, visit InfoWarsLife.com.
[01:32:03.443 --> 01:32:05.384]  That's InfoWarsLife.com or call 888-253-3139.
[01:32:08.712 --> 01:32:10.675]  Brainforce, it's completely different.
[01:32:10.755 --> 01:32:11.796]  Try a bottle of it.
[01:32:11.996 --> 01:32:13.438]  Rob Dew joins us.
[01:32:13.578 --> 01:32:16.402]  You worked, I guess, like 20 plus hours.
[01:32:16.702 --> 01:32:17.783]  Tell us what Brainforce did.
