[00:00:14.094 --> 00:00:16.677]  You're listening to the Alex Jones Show.
[03:18:00.055 --> 03:18:03.916]  But I'm going to get into these WikiLeaks documents coming up.
[03:18:04.556 --> 03:18:08.678]  But first, let's just go to the video in question where Alex is talking about it.
[03:18:08.718 --> 03:18:11.099]  We even got Bill saying she works like a demon.
[03:18:12.503 --> 03:18:15.026]  But Alex Jones says that it's the end of the world.
[03:18:15.066 --> 03:18:18.150]  He goes on Charlie Rose and says, you've been working like a demon.
[03:18:19.051 --> 03:18:19.631]  That's OK.
[03:18:20.232 --> 03:18:21.153]  It's OK for him to say it.
[03:18:21.173 --> 03:18:25.418]  Because I guess if when another demon says you're working like a demon, it's OK.
[03:18:26.860 --> 03:18:30.284]  And these people are definitely, their brains are out of this world.
[03:18:30.304 --> 03:18:32.647]  I don't know where they're really from, but here's the video.
[03:18:38.662 --> 03:18:44.825]  I mean, she is an abject, psychopathic demon from hell that as soon as she gets into power is going to try to destroy the planet.
[03:18:45.245 --> 03:18:48.546]  She's worked like a demon, as you know, as Secretary of State.
[03:18:48.746 --> 03:18:51.307]  We came, we saw, he died.
[03:18:53.582 --> 03:18:56.106]  What difference at this point does it make?
[03:18:56.526 --> 03:19:07.201]  And there's only one candidate in this race who understands that democracy in a big diverse country doesn't work if you constantly demonize each other, demonize each other.
[03:19:07.982 --> 03:19:08.463]  You can put
[03:19:09.318 --> 03:19:12.720]  Half of Trump supporters into what I call the basket of deplorables.
[03:19:13.300 --> 03:19:15.081]  And I mean that literally by the way.
[03:19:15.761 --> 03:19:17.062]  I was reading the other day.
[03:19:17.082 --> 03:19:21.904]  There's a guy on the radio who apparently Trump's on his show frequently.
[03:19:21.924 --> 03:19:23.845]  He said me and Hillary are demons.
[03:19:23.865 --> 03:19:25.166]  I'm telling you.
[03:19:27.987 --> 03:19:28.888]  She is a demon.
[03:19:31.249 --> 03:19:32.150]  This is biblical.
[03:19:32.230 --> 03:19:34.231]  She's going to launch a nuclear war.
[03:19:35.972 --> 03:19:37.632]  Said we smell like sulfur.
[03:19:37.993 --> 03:19:38.673]  Ain't that something?
[03:19:51.130 --> 03:19:53.191]  Full videos up on Infowars.com.
[03:19:53.451 --> 03:19:56.254]  Obama responds to Alex Jones calling him and Hillary demons.
[03:19:56.594 --> 03:19:58.295]  I'm going to be taking your phone calls coming up 800-259-9231.
[03:20:10.718 --> 03:20:20.343]  Now we are introducing a new t-shirt, which I think folks need to get, telling the real truth about Bill Clinton, who is a serial rapist and a user of women.
[03:20:20.463 --> 03:20:24.244]  In another case, it's about groping and fondling and touching against a woman's will.
[03:20:24.404 --> 03:20:24.725]  And rape.
[03:20:24.945 --> 03:20:25.305]  And rape.
[03:20:25.385 --> 03:20:29.567]  Bill rapes them physically, and then Hillary rapes them psychologically.
[03:20:29.627 --> 03:20:30.267]  He's a rapist.
[03:20:30.807 --> 03:20:31.247]  Absolutely.
[03:20:31.267 --> 03:20:32.528]  He's a public figure, he'd go straight to hell.
[03:20:32.688 --> 03:20:39.057]  Get your Bill Clinton rape shirt today at InfoWarsStore.com or call 1-888-253-3139.
[03:20:41.040 --> 03:20:44.566]  Comey was at HSBC when the money laundering was going on.
[03:20:45.207 --> 03:20:47.770]  And, you know, to get your mind around this, everyone,
[03:20:48.391 --> 03:21:03.525]  You know, when you deal with massive amounts of terrorist money, which are financing terrorists, the Wahhabis out of Saudi Arabia, the Muslim Brotherhood of the Middle East, never before seen back channels through which the Clinton Foundation has been money laundering with Russia.
[03:21:04.185 --> 03:21:06.107]  A lot of this money has gone to Podesta.
[03:21:06.127 --> 03:21:08.730]  A lot of the money is off the books of the Clinton Foundation.
[03:21:08.750 --> 03:21:17.438]  I mean, here, let's question how much of the offshore money laundering the Clinton Foundation does is reported for tax purposes.
[03:21:17.839 --> 03:21:20.081]  I doubt any of it is reported for tax purposes.
[03:21:20.782 --> 03:21:24.105]  But the point is, does Rosanna, which is the Russian
[03:21:26.467 --> 03:21:29.990]  Energy agency that bought into 20% of the U.S.
[03:21:30.450 --> 03:21:49.906]  uranium production through this prank, Joostra, in Canada, who's a penny stock dealer from Vancouver, connected himself with the Clinton Foundation, has also picked up not only Panama Papers, but in the Swiss banking revelations in terms of offshore money hiding.
[03:21:50.806 --> 03:21:58.209]  And, um, I've got now the record of how the accounts pass money through the Clintons off the books.
[03:21:59.009 --> 03:22:06.752]  And Clinton's using this pass-through corporation, this WJC as initials, William Jefferson Clinton, WJC LLC.
[03:22:07.632 --> 03:22:14.359]  And it's WJC Investments has off-the-books pass-throughs, which is what money launderers use.
[03:22:14.399 --> 03:22:22.347]  The way a shell corporation pass-through works is the money goes into the account and then within a few hours it goes out of the account.
[03:22:22.988 --> 03:22:25.170]  So the account shows a zero balance.
[03:22:25.190 --> 03:22:30.034]  You don't know what the account has in it or where the money came from or necessarily where it went.
[03:22:30.635 --> 03:22:32.796]  This is the way it makes it hard to trace the money.
[03:22:33.496 --> 03:22:37.718]  And the Clinton foundations have been using this kind of secret pass-through.
[03:22:37.738 --> 03:22:49.204]  And again, if we really want to get into taxes, if the Clintons want to push the issue of Donald Trump using a legitimate tax avoidance, it's completely legal.
[03:22:50.365 --> 03:22:52.207]  I think this is illegal activity.
[03:22:52.687 --> 03:23:04.301]  Or even, I've got evidence that Podesta, who is their campaign manager, did not report, as he needed to, various transactions that came to him from Russia.
[03:23:04.921 --> 03:23:07.922]  Through these various groups in Russia that wanted to do two things.
[03:23:08.403 --> 03:23:16.746]  Control the uranium production in the United States and have Hillary Clinton as part of this reset transfer massive amounts of U.S.
[03:23:16.786 --> 03:23:19.707]  military intelligence and technology to Russia.
[03:23:20.108 --> 03:23:21.388]  Which Hillary Clinton did.
[03:23:21.448 --> 03:23:30.092]  All the Russians have to do is reveal what the information I got through authoritative sources from Germany identifying the Russian banks
[03:23:30.672 --> 03:23:37.557]  Through which these transfers occur on Hillary, a losing candidate, a sick candidate, a lying candidate, uh, one who nobody likes.
[03:23:37.577 --> 03:23:40.319]  The only way they can win is by cheating and stealing.
[03:23:43.682 --> 03:23:45.824]  Intruder alert!
[03:23:46.064 --> 03:23:48.706]  Intruder alert!
[03:23:56.946 --> 03:24:00.912]  If you are receiving this transmission, you are the resistance.
[03:24:00.932 --> 03:24:06.561]  These people are coming for everybody!
[03:24:27.573 --> 03:24:32.534]  There really is tons of information coming out of WikiLeaks right now.
[03:24:34.595 --> 03:24:37.757]  And it's all being distracted.
[03:24:37.797 --> 03:24:43.421]  It's all being overshadowed by Donald Trump supposedly groping women.
[03:24:44.682 --> 03:24:46.343]  Of course, these women didn't say anything at the time.
[03:24:46.363 --> 03:25:03.895]  In fact, on that New York Times article that talks about Alex Jones, after it plays the Obama video, it goes into this other video automatically about this lady who was on a flight with Donald Trump, and he started groping her like an octopus, which is just... Somebody posted on Twitter that there's another
[03:25:05.176 --> 03:25:14.962]  The like an octopus analogy is what was talked about in this other source for somebody else groping women.
[03:25:15.782 --> 03:25:20.465]  So it's like they're taking from this other event that happened in England and putting it on Trump.
[03:25:21.286 --> 03:25:23.067]  And what's funny is, who is it?
[03:25:23.747 --> 03:25:24.107]  Who was it?
[03:25:26.569 --> 03:25:26.769]  Okay.
[03:25:30.054 --> 03:25:30.374]  All right.
[03:25:30.874 --> 03:25:31.834]  Now, we'll just save it.
[03:25:32.435 --> 03:25:34.015]  They were talking to me about throwing to a clip.
[03:25:34.235 --> 03:25:35.335]  I got into talking about something.
[03:25:35.355 --> 03:25:36.196]  I want to finish this point.
[03:25:36.736 --> 03:25:43.357]  I am going to play a John Bowne video that gets into the Mark of the Beast and how they're promoting it, but I'm also going to take your calls coming up in the next segment.
[03:25:43.377 --> 03:25:43.517]  800-259-9231.
[03:25:43.537 --> 03:25:43.717]  800-259-9231.
[03:25:43.777 --> 03:25:45.338]  We have Uncle Sam, Tom, Bruce.
[03:25:50.339 --> 03:25:52.740]  Matt and Gemma already on the lines now.
[03:25:52.760 --> 03:25:53.581]  I'm going to take your calls.
[03:25:53.961 --> 03:25:56.822]  I'd really like to know what your opinion is on WikiLeaks.
[03:25:57.522 --> 03:25:59.383]  And what do you think the biggest leak is?
[03:25:59.423 --> 03:26:04.106]  Because these are all being overshadowed by supposedly Donald Trump making inappropriate comments and groping women.
[03:26:04.466 --> 03:26:06.267]  Of course, none of these women came forward at the time.
[03:26:06.607 --> 03:26:14.010]  And what's interesting on that video on the New York Times website, when the lady starts talking about how the encounter was going down, it cuts to
[03:26:15.891 --> 03:26:18.912]  A b-roll shot of her eyes, where she's not talking.
[03:26:18.932 --> 03:26:20.292]  It's just a close-up of her eyes.
[03:26:21.232 --> 03:26:26.814]  And they do that so you can't look at her body language while she's talking about the incident.
[03:26:26.934 --> 03:26:28.034]  Because that's when people lie.
[03:26:28.894 --> 03:26:32.495]  They start touching themselves and looking in different areas.
[03:26:34.076 --> 03:26:35.076]  They don't want you to see that.
[03:26:35.136 --> 03:26:36.676]  They don't want people to start picking that apart.
[03:26:36.996 --> 03:26:37.796]  So they cover it.
[03:26:38.617 --> 03:26:39.977]  That's what these people are best at.
[03:26:40.037 --> 03:26:42.378]  And Trump's filing a lawsuit right now, it looks like.
[03:26:42.418 --> 03:26:44.018]  He's getting ready to file a lawsuit against the New York Times.
[03:26:44.932 --> 03:26:45.673]  So, we'll see.
[03:26:46.353 --> 03:26:49.515]  And of course, they'll probably, it'll probably end at some point.
[03:26:49.695 --> 03:26:51.296]  They'll say, oh no, no, we're just going to drop it.
[03:26:51.396 --> 03:26:52.497]  We're not going to post it.
[03:26:53.838 --> 03:26:54.739]  And it'll go that way.
[03:26:55.079 --> 03:26:56.400]  Let's go ahead and take calls while we're still here.
[03:26:56.440 --> 03:26:57.961]  Let's go to Matt in Idaho.
[03:26:58.521 --> 03:26:59.402]  Hillary and the Donald.
[03:26:59.422 --> 03:27:00.343]  What do you want to talk about, Matt?
[03:27:00.483 --> 03:27:00.743]  Go ahead.
[03:27:01.623 --> 03:27:03.685]  Well, everybody knows that Hillary is a demon.
[03:27:04.285 --> 03:27:09.809]  And even my most liberal friends will not admittedly say they support Hillary.
[03:27:09.889 --> 03:27:11.510]  And I'm talking like these hardcore liberals.
[03:27:14.038 --> 03:27:20.719]  I just read The Art of the Deal and everybody needs to read that book because it gets to the heart and core of who Donald Trump is.
[03:27:21.120 --> 03:27:23.880]  He used to pick up aluminum cans and turn them in for money.
[03:27:24.560 --> 03:27:29.641]  He states in there that he would not take women back to his apartment because he just wasn't into that.
[03:27:30.141 --> 03:27:35.763]  He states in there that, you know, everybody in New York seemed to be heavy drinkers and that would give him a huge advantage.
[03:27:36.783 --> 03:27:37.923]  So I think that
[03:27:43.312 --> 03:27:48.893]  Yeah, I think you should just go back to the issues.
[03:27:48.913 --> 03:27:55.456]  I think he came out and attacked her in this next debate, which is going to be Wednesday, which of course will be airing the live feed.
[03:27:56.536 --> 03:27:57.436]  So join us for that.
[03:27:57.456 --> 03:27:59.717]  The last one was very eventful.
[03:28:00.439 --> 03:28:01.980]  And I'm hoping he just goes into policy.
[03:28:02.080 --> 03:28:04.161]  I liked what he said in the last debate about taxes.
[03:28:04.321 --> 03:28:06.082]  He's like, look, she's going to raise your taxes, folks.
[03:28:06.762 --> 03:28:07.803]  I'm going to give you tax breaks.
[03:28:07.843 --> 03:28:08.783]  And people have analyzed it.
[03:28:09.844 --> 03:28:13.365]  $4,000 a year if you're making between, I think, $50,000 or $60,000 and $120,000.
[03:28:13.525 --> 03:28:14.586]  Maybe it's a little more.
[03:28:14.606 --> 03:28:15.226]  Maybe it's like $80,000 to $120,000.
[03:28:15.306 --> 03:28:17.387]  And those paying under $25,000 aren't going to pay any taxes at all.
[03:28:23.456 --> 03:28:23.836]  We're good to go.
[03:28:43.544 --> 03:28:44.885]  That's the system we created.
[03:28:45.065 --> 03:28:54.808]  We've pretty much tried to kill small businesses because small businesses are nimble and can really compete against corporations because it takes a long time for a giant corporate juggernaut to turn their ship.
[03:28:55.248 --> 03:29:02.811]  When a small company, especially one like us, we're very small, we can turn on a dime when something happens and large corporations can't do that.
[03:29:03.251 --> 03:29:06.512]  So the system inherently doesn't like competition.
[03:29:07.878 --> 03:29:11.821]  But if you give these people a little bit, you're going to get more in return.
[03:29:12.561 --> 03:29:14.102]  And that's the system we have now.
[03:29:14.143 --> 03:29:19.066]  And I don't believe in giving somebody something for nothing, because everybody's got to pull their weight.
[03:29:19.366 --> 03:29:20.107]  Thanks for calling, Matt.
[03:29:20.487 --> 03:29:22.168]  Let's go to Tom in Nevada.
[03:29:22.188 --> 03:29:23.609]  Go ahead, Tom.
[03:29:24.790 --> 03:29:25.170]  Hi there.
[03:29:25.270 --> 03:29:34.137]  Yes, Rob, I just sent you an email, actually, with an article attachment from the Society of Professional Journalists, and it's written by a lawyer.
[03:29:34.975 --> 03:29:45.981]  And he goes into some pretty exciting detail about how he filed a FOIA request for the paternity test on William Jefferson Clinton.
[03:29:46.081 --> 03:29:47.302]  Yeah, and it probably doesn't exist.
[03:29:47.602 --> 03:29:48.183]  Hey, Tom, hold on.
[03:29:48.203 --> 03:29:49.563]  I'm going to let you finish up after the break.
[03:29:49.584 --> 03:29:52.785]  We'll be taking more of your calls, and I've got more to go over on these WikiLeaks, so stay tuned.
[03:29:53.386 --> 03:29:54.266]  It's the Alex Jones Show.
[03:29:54.286 --> 03:29:56.287]  This is the 4th Hour of Overdrive, and I'm your host, Rob Doo.
[03:29:56.407 --> 03:30:00.490]  Infowars.com is the website, and Infowars.com forward slash show is where you can watch live.
[03:30:01.030 --> 03:30:02.631]  The Empire's on the run.
[03:30:02.651 --> 03:30:06.373]  Alex Jones and the GCN Radio Network.
[03:30:10.775 --> 03:30:16.078]  New WikiLeaks bombshell reveals what InfoWars has been saying all along.
[03:30:16.379 --> 03:30:20.721]  The government of Saudi Arabia is arming and funding ISIS.
[03:30:21.101 --> 03:30:26.084]  And this time it's not Alex Jones who is blowing the whistle, it's Hillary Clinton.
[03:30:26.344 --> 03:30:27.024]  Well, sort of.
[03:30:27.264 --> 03:30:35.907]  The newly released documents include an email from then Secretary of State Hillary Clinton to John Podesta, who is now her campaign chairman.
[03:30:36.047 --> 03:30:44.330]  And Hillary says the governments of Qatar and Saudi Arabia are providing clandestine financial and logistics support to ISIS.
[03:30:44.650 --> 03:30:45.350]  But wait a minute!
[03:30:45.550 --> 03:30:50.832]  If those governments support terrorists, then why would Hillary Clinton accept money from them?
[03:30:51.092 --> 03:30:53.614]  Well, they don't call her Crooked Hillary for nothing.
[03:30:53.855 --> 03:30:59.399]  So far, Saudi Arabia has funded 20% of Hillary's presidential campaign.
[03:30:59.600 --> 03:31:02.482]  And they also supported the 9-11 hijackers.
[03:31:02.943 --> 03:31:03.904]  Yeah, nice guys.
[03:31:04.324 --> 03:31:07.447]  You can learn more right now at InfoWars.com.
[03:31:11.067 --> 03:31:12.788]  Electrify your day with Secret 12.
[03:31:13.368 --> 03:31:14.708]  It's like lightning in a bottle.
[03:31:14.948 --> 03:31:18.469]  We all have days in which we just can't seem to perform at the level we'd like to.
[03:31:18.829 --> 03:31:26.572]  InfoWars Live Secret 12 is designed to naturally energize your body and mind with two great tasting and super high quality forms of vitamin B12.
[03:31:26.772 --> 03:31:31.593]  Proper vitamin and nutrient intake is essential to keep your body functioning at optimum levels.
[03:31:31.753 --> 03:31:37.215]  The reality is it's hard to take in the proper amount of vitamins we need each day with our modern diets.
[03:31:37.555 --> 03:31:45.102]  Secret 12 by InfoWarsLive is an easy way to naturally upgrade your vitamin B12 intake and support your body's natural systems.
[03:31:45.343 --> 03:31:49.787]  It pairs two forms of vitamin B12 into one explosive formula.
[03:31:50.067 --> 03:31:58.876]  Vitamin B12 supports healthy energy levels through red blood cell formation and aiding in the body's natural processes, but it also assists with many other functions of the body.
[03:31:59.076 --> 03:32:02.364]  Electrify your mind and body and take your health to the next level.
[03:32:02.645 --> 03:32:06.314]  Experience the power of Secret 12 at InfoWarsLife.com.
[03:32:06.534 --> 03:32:08.158]  That's InfoWarsLife.com.
[03:32:10.585 --> 03:32:15.671]  With the election just around the corner, I have to ask, have you gotten your Hillary for Prison t-shirt yet?
[03:32:16.191 --> 03:32:19.494]  After the election, this t-shirt will no longer be available.
[03:32:19.735 --> 03:32:25.381]  We only have a finite number of these, so be sure to get to Infowarsstore.com and get yours today.
[03:32:25.921 --> 03:32:29.785]  Even Hillary Clinton supporters like the Hillary for Prison t-shirt.
[03:32:30.005 --> 03:32:31.427]  I'm voting for Hillary.
[03:32:31.707 --> 03:32:36.028]  This is a meme that is still viral worldwide, Hillary for Prison.
[03:32:36.328 --> 03:32:42.049]  Folks, we want to see Hillary Clinton put in prison, and we also want to see InfoWars go to the next level.
[03:32:42.350 --> 03:32:43.550]  Help us accomplish both.
[03:32:43.750 --> 03:32:56.213]  Go to InfoWarsStore.com today, get your Hillary for Prison t-shirt, fund us in the InfoWar, start a political discourse with your neighbor, give a gift to a friend, get your piece of history today at InfoWarsStore.com.
[03:33:15.393 --> 03:33:21.615]  I mean, she is an abject, psychopathic demon from hell that as soon as she gets into power is going to try to destroy the planet.
[03:33:22.056 --> 03:33:25.217]  She's worked like a demon, as you know, at Secretary of State.
[03:33:25.577 --> 03:33:28.158]  We came, we saw, he died.
[03:33:30.399 --> 03:33:32.900]  What difference, at this point, does it make?
[03:33:33.360 --> 03:33:44.024]  And there's only one candidate in this race who understands that democracy in a big, diverse country doesn't work if you constantly demonize each other, demonize each other.
[03:33:44.776 --> 03:33:49.641]  You could put half of Trump's supporters into what I call the basket of deplorables.
[03:33:50.141 --> 03:33:51.702]  And I mean that literally, by the way.
[03:33:51.782 --> 03:33:53.884]  I was reading the other day.
[03:33:53.924 --> 03:33:58.829]  There's a guy on the radio who apparently trumps on his show frequently.
[03:33:58.869 --> 03:34:00.630]  He said me and Hillary are demons.
[03:34:01.231 --> 03:34:01.972]  I'm telling you.
[03:34:04.774 --> 03:34:05.715]  She is a demon.
[03:34:08.097 --> 03:34:08.978]  This is biblical.
[03:34:09.058 --> 03:34:10.980]  She's going to launch a nuclear war.
[03:34:12.771 --> 03:34:14.492]  Said we, smell like something.
[03:34:14.792 --> 03:34:24.777]  Ain't that something?
[03:34:24.837 --> 03:34:31.321]  Now... I mean... Come on, people!
[03:34:33.624 --> 03:34:35.905]  You can't wash that evil off of Hillary.
[03:34:35.965 --> 03:34:36.305]  I'm not kidding.
[03:34:36.325 --> 03:34:41.427]  People say... They say... Folks, I've been told this by high up folks.
[03:34:41.447 --> 03:34:44.709]  They say, listen, Obama and Hillary both smell like sulfur.
[03:34:44.729 --> 03:34:49.451]  I never said this because the media will go crazy with it, but I've talked to people that are in protective details.
[03:34:50.451 --> 03:34:51.611]  I mean, they're scared of it.
[03:34:51.631 --> 03:34:55.193]  And they say, listen, she's a freaking demon and she stinks.
[03:34:55.293 --> 03:34:55.913]  And so does Obama.
[03:34:55.953 --> 03:34:56.573]  And I go, like, what?
[03:34:56.753 --> 03:34:57.114]  Sulfur.
[03:34:58.414 --> 03:34:59.995]  They smell like hell.
[03:35:01.428 --> 03:35:04.830]  On November 8th, the arrogance of Washington D.C.
[03:35:04.870 --> 03:35:09.893]  will come face-to-face with the righteous verdict of the American voter.
[03:35:09.913 --> 03:35:11.134]  It's about time.
[03:35:12.335 --> 03:35:17.718]  So much of what he's just said is not right, but he gets to run his campaign any way he chooses.
[03:35:24.822 --> 03:35:29.185]  And that's the full clip, bringing us in to the bottom of the hour here for
[03:35:30.612 --> 03:35:32.133]  The Overdrive Hour.
[03:35:32.193 --> 03:35:34.094]  This is Rob Dew with the Alex Jones Show.
[03:35:35.014 --> 03:35:36.495]  And once again, you can watch us live.
[03:35:36.515 --> 03:35:42.739]  If you're listening to us on the radio and you want to watch video, we'll show you all the links and all the articles here.
[03:35:42.879 --> 03:35:44.480]  Infowars.com forward slash show.
[03:35:44.620 --> 03:35:47.001]  Infowars.com forward slash show.
[03:35:47.021 --> 03:35:51.824]  We'll give you the live free feed of the Alex Jones Show and then it refeeds after that.
[03:35:51.864 --> 03:35:54.225]  You can watch a repeat and just keep it going.
[03:35:56.511 --> 03:36:00.593]  Please support your local radio and TV stations that are carrying this.
[03:36:01.554 --> 03:36:01.994]  Call them up.
[03:36:02.034 --> 03:36:02.434]  Thank them.
[03:36:03.475 --> 03:36:04.636]  Support their advertisers.
[03:36:05.456 --> 03:36:08.398]  Advertise on their shows, on their stations.
[03:36:09.158 --> 03:36:14.701]  And don't forget to come and visit InfoWarsLife.com and InfoWarsStore.com.
[03:36:15.802 --> 03:36:23.567]  We've got Biome Defense, which is a great probiotic if you're into probiotics, which you should be if you want to have a healthy gut.
[03:36:24.471 --> 03:36:28.840]  The experts agree the gut plays a huge role in normal function of your immune system.
[03:36:29.942 --> 03:36:31.886]  And there's also a lot of neurons in your gut.
[03:36:31.906 --> 03:36:33.569]  They say the gut is your second brain.
[03:36:34.702 --> 03:36:38.185]  So if you want to support that, get your Biome Defense.
[03:36:39.145 --> 03:36:47.872]  And it's got billions of pro-50 billion live and active cultures for 23 different probiotic strains.
[03:36:48.553 --> 03:36:54.637]  They say there's more gut flora in your body than there are stars in the universe.
[03:36:54.697 --> 03:36:55.438]  I don't know how that is.
[03:36:55.458 --> 03:36:56.599]  Is it supposed to be infinite?
[03:36:56.659 --> 03:36:57.840]  But that's what they say.
[03:36:59.614 --> 03:37:04.318]  Uh, and also InfoWars solar base station is 33% off retail.
[03:37:04.918 --> 03:37:05.579]  So check that out.
[03:37:05.759 --> 03:37:10.383]  One unit provides 1500 watts of continuous power and 3000 watts of peak power.
[03:37:11.283 --> 03:37:18.389]  And then it's all recharged by the power of the sun, which is why you don't see big efforts to get people to put solar.
[03:37:18.489 --> 03:37:21.912]  I mean, they have some of these government, uh, rebates and stuff, but.
[03:37:22.827 --> 03:37:30.873]  You don't see it promoted very much of having solar on your home because then you wouldn't have to have power from the power companies and they like their monopolies on that.
[03:37:30.913 --> 03:37:34.156]  They want giant solar farms, giant wind farms providing power.
[03:37:34.176 --> 03:37:37.178]  So, you're not going to see that.
[03:37:37.258 --> 03:37:40.521]  Also, knockout is, what was knockout?
[03:37:40.541 --> 03:37:40.901]  25% off?
[03:37:40.941 --> 03:37:46.666]  I'll tell you, knockout is great for, if 25% off knockout, when you
[03:37:49.332 --> 03:37:51.174]  I go to Bilderberg the last two years.
[03:37:52.276 --> 03:37:53.677]  First year I went, we didn't have knockout.
[03:37:53.737 --> 03:37:57.602]  Second year I brought some knockout with me and I took that on the plane, went out immediately.
[03:37:58.263 --> 03:38:03.489]  Didn't waste my time watching those in-flight movies, just slept so when I got on the ground I could just go right to work.
[03:38:04.991 --> 03:38:07.093]  And so, let me tell you, knockout works.
[03:38:07.941 --> 03:38:08.121]  I don't
[03:38:29.671 --> 03:38:45.955]  Yeah, just Ty, don't expect the Feds to enforce FOIA, and it's by Ty Clevenger, and you better hurry because I'm sure they'll strip it when they hear this, because it explains in the most disturbing detail how the government just literally ignores FOIA.
[03:38:45.975 --> 03:38:57.418]  And of course, you know Obama was to be the most transparent president ever, and I filed FOIA requests with the oversight agency that's supposed to enforce FOIA, and they never responded.
[03:38:58.516 --> 03:39:00.397]  Sure, they'll give it to you heavily redacted.
[03:39:01.957 --> 03:39:04.298]  Judicial Watch runs into this all the time.
[03:39:04.718 --> 03:39:11.581]  But there was a, I think last year it came out, Judicial Watch, they knew ten days before that attack on Benghazi that it was going to happen.
[03:39:12.141 --> 03:39:12.861]  Ten days before.
[03:39:13.181 --> 03:39:18.083]  And then Hillary gets up there and lies to the American people and says it was a video that caused these guys to go freak out.
[03:39:18.683 --> 03:39:19.204]  Total liar.
[03:39:19.284 --> 03:39:19.984]  Total liar.
[03:39:21.004 --> 03:39:22.165]  A thought experiment.
[03:39:22.565 --> 03:39:25.706]  You know, Hillary keeps saying that the Russians are hacking her, right?
[03:39:25.846 --> 03:39:27.006]  Russians do everything.
[03:39:27.227 --> 03:39:28.247]  Russians make the sun come up.
[03:39:29.147 --> 03:39:31.551]  But let's do a quick thought experiment, if you'll bear with me.
[03:39:31.631 --> 03:39:32.913]  Let's say, let's take her at her word.
[03:39:32.973 --> 03:39:35.496]  Let's say she really knows something we don't.
[03:39:36.017 --> 03:39:38.761]  Well, then isn't that classified information?
[03:39:38.841 --> 03:39:44.209]  In other words, either she knows something she shouldn't be sharing in public, or she's lying, right?
[03:39:44.950 --> 03:39:45.391]  She's lying.
[03:39:45.914 --> 03:39:47.335]  I don't know.
[03:39:47.355 --> 03:39:48.235]  They're grasping at straws.
[03:39:48.295 --> 03:39:52.637]  Anytime you ask them about any of these WikiLeaks emails, they go, well, it was done by the Russians and they faked it all.
[03:39:53.157 --> 03:39:56.978]  Do you really think they got somebody going in there retyping emails and changing emails up?
[03:39:56.998 --> 03:39:58.919]  Because you look at the language of some of these emails.
[03:39:58.979 --> 03:40:03.281]  It's written by neurotic weirdos when you look at the language.
[03:40:03.981 --> 03:40:06.502]  And I don't agree with it.
[03:40:06.742 --> 03:40:07.823]  But anyway, thanks for calling, Tom.
[03:40:08.043 --> 03:40:10.404]  Let's go to Uncle Sam in Louisiana, my home state.
[03:40:11.365 --> 03:40:13.927]  Trump and the women who groped him vs. WikiLeaks.
[03:40:13.947 --> 03:40:15.528]  Go ahead, Uncle Sam.
[03:40:15.548 --> 03:40:16.769]  Hello, Rob.
[03:40:17.750 --> 03:40:19.892]  Say hi to David for me.
[03:40:19.932 --> 03:40:23.755]  It was nice to meet him over the Labor Day weekend.
[03:40:23.775 --> 03:40:25.216]  And his wife.
[03:40:25.476 --> 03:40:26.097]  Are you in New Orleans?
[03:40:26.117 --> 03:40:28.598]  Are you the guy that runs the pirate radio station off your bike?
[03:40:30.280 --> 03:40:31.140]  Yeah, you got it.
[03:40:32.061 --> 03:40:32.902]  Alright, go ahead.
[03:40:33.122 --> 03:40:35.404]  Yeah, I met David.
[03:40:35.444 --> 03:40:37.826]  He was here and of course I kicked to the story.
[03:40:38.026 --> 03:40:39.587]  I'm just hoping one of you guys would bring
[03:40:41.821 --> 03:40:42.843]  We're good to go.
[03:40:58.903 --> 03:41:04.007]  Uh, what matters more, the, uh, locker room banter or the leaked emails?
[03:41:04.187 --> 03:41:05.088]  And I put that up.
[03:41:05.188 --> 03:41:09.010]  It's called the question of the day on my YouTube channel.
[03:41:09.671 --> 03:41:13.373]  And a lot of the answers will surprise the hell of a lot of people.
[03:41:13.433 --> 03:41:24.121]  I think out of maybe the 30 odd interviews I did, there were only four that thought that the, uh, locker room banter mattered and they were hardcore Clinton bots anyway.
[03:41:25.029 --> 03:41:29.411]  So the rest of the people I spoke to just saw it for what it was.
[03:41:29.711 --> 03:41:36.113]  But if you listen to anybody out there in mainstream media, they're just freaked out by what Trump said.
[03:41:36.133 --> 03:41:42.996]  In fact, Geraldo came out and apologized for jumping on that bashing bandwagon, that bashing Trump bandwagon.
[03:41:43.016 --> 03:41:47.298]  He came out with a tweet saying, I'm sorry, I shouldn't have piled on like everybody else.
[03:41:48.038 --> 03:41:50.200]  So, Geraldo's got a little bit of sense.
[03:41:50.660 --> 03:41:55.183]  But it's just amazing that they're going to try to make these stories that are really molehills.
[03:41:55.323 --> 03:41:57.085]  In fact, somebody had a great political cartoon.
[03:41:57.105 --> 03:41:59.406]  It was a little molehill, and all the press was around it.
[03:41:59.446 --> 03:42:04.450]  It said Trump, and behind him there were these giant snow-capped peaks that said Hillary scandal, Hillary scandal.
[03:42:04.790 --> 03:42:05.791]  They don't care about that.
[03:42:06.131 --> 03:42:09.954]  They want Hillary in the White House because that, she represents the status quo.
[03:42:10.354 --> 03:42:16.459]  Hillary represents everything that I've been against since I started critical thinking
[03:42:17.799 --> 03:42:24.243]  Back in, I guess, high school, I was trying to peek behind the curtain and see what was really going on in our systems out there.
