[00:00:11.132 --> 00:00:17.154]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[03:03:26.499 --> 03:03:27.840]  Well, it's just fascism.
[03:03:27.880 --> 03:03:29.301]  I mean, it's just surveillance.
[03:03:29.381 --> 03:03:32.124]  It's the surveillance state talking about something else evil they're doing.
[03:03:33.104 --> 03:03:37.208]  Everywhere you look in American society, the government is the enemy.
[03:03:37.588 --> 03:03:38.789]  The government is hurting us.
[03:03:38.829 --> 03:03:39.730]  They're ripping us off.
[03:03:40.050 --> 03:03:40.911]  They're destroying us.
[03:03:40.951 --> 03:03:42.652]  They're destroying our economic futures.
[03:03:42.672 --> 03:03:44.233]  They're destroying our children's futures.
[03:03:44.574 --> 03:03:45.735]  They're destroying education.
[03:03:46.957 --> 03:03:48.678]  They're destroying families.
[03:03:48.858 --> 03:03:53.120]  A $1,200 watch is on a computer screen at Customs, but they can't stop the illegals.
[03:03:53.520 --> 03:04:01.425]  You know, I'm sure even you, knowing what you know, would be shocked if you could see what your dossier looks like and how much they know and what detail.
[03:04:01.445 --> 03:04:02.625]  That's true of all of us.
[03:04:03.165 --> 03:04:06.907]  They have unbelievable details on every aspect of our lives.
[03:04:06.927 --> 03:04:08.068]  But we know nothing about them.
[03:04:08.308 --> 03:04:09.389]  They're more secretive than ever.
[03:04:10.029 --> 03:04:11.930]  As Ron Paul always says, there should be the opposite.
[03:04:11.950 --> 03:04:13.991]  There should be total transparency for the government.
[03:04:14.011 --> 03:04:15.852]  Let's have a camera in the White House and so forth.
[03:04:16.193 --> 03:04:20.495]  But we should have no transparency whatsoever, except when we voluntarily give up.
[03:04:20.895 --> 03:04:23.857]  So we should have total privacy, they total transparency.
[03:04:24.197 --> 03:04:25.978]  Of course, it's just the opposite.
[03:04:26.078 --> 03:04:27.519]  Privacy is our greatest asset.
[03:04:28.019 --> 03:04:29.180]  We're naked before them.
[03:04:29.620 --> 03:04:34.443]  They're able to pull off any scam, any rip-off, any theft, any corruption.
[03:04:35.203 --> 03:04:39.167]  Any horrible tyranny and tell us it's good for us.
[03:04:39.528 --> 03:04:39.748]  Wow.
[03:04:40.489 --> 03:04:40.589]  Yeah.
[03:04:40.609 --> 03:04:42.971]  All right, Lew Rockwell, powerful interview.
[03:04:42.991 --> 03:04:43.772]  Thank you for the time, sir.
[03:04:43.832 --> 03:04:45.013]  Look forward to speaking to you very soon.
[03:04:45.053 --> 03:04:45.394]  Thank you, Alex.
[03:04:45.834 --> 03:04:46.495]  Great to be with you.
[03:04:46.815 --> 03:04:47.176]  Thank you.
[03:04:47.896 --> 03:04:56.986]  But I'll tell you, we can only get Ron Paul to at least come out and say that he supports free and open elections and doesn't like what's happening to Trump.
[03:04:58.095 --> 03:05:00.457]  And I know little birdies that are working on it.
[03:05:01.177 --> 03:05:07.362]  Ladies and gentlemen, Paul Joseph Watson from her botanic majesty's Albion, straight ahead.
[03:05:08.923 --> 03:05:10.324]  Clean, pure drinking water.
[03:05:10.344 --> 03:05:11.865]  You can't survive without it.
[03:05:12.065 --> 03:05:12.986]  But where do you get it?
[03:05:13.266 --> 03:05:19.030]  Alexa Pure Pro is a brand new groundbreaking gravity-fed water filtration system that is like no other.
[03:05:19.270 --> 03:05:24.994]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[03:05:25.154 --> 03:05:42.021]  Pairing the unprecedented superfiltration power of an all-new Gravity Block Core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[03:05:42.421 --> 03:05:44.542]  Filter capacity up to 5,000 gallons.
[03:05:44.903 --> 03:05:46.103]  Stainless steel construction.
[03:05:46.383 --> 03:05:47.144]  Easy assembly.
[03:05:47.404 --> 03:05:48.024]  Low maintenance.
[03:05:48.324 --> 03:05:50.146]  Replacement filters are simple to install.
[03:05:50.426 --> 03:05:57.550]  And now, as part of an exclusive limited-time introductory offer, you can save $20 off the retail price and get free shipping.
[03:05:57.710 --> 03:06:02.713]  This is a limited-time offer, so order your unit today and receive free shipping and $20 off.
[03:06:02.893 --> 03:06:05.474]  Go to InfowarsStore.com or call 888-253-3139.
[03:06:08.516 --> 03:06:11.859]  The globalist social engineers are not just targeting us with propaganda.
[03:06:11.979 --> 03:06:14.241]  They are manipulating our genetics.
[03:06:14.402 --> 03:06:22.789]  We are being targeted at every level by estrogen mimickers that lower our testosterone and other hormones and natural compounds that the body needs.
[03:06:23.050 --> 03:06:28.635]  The key is to be aware of this attack and to fight back against it after consulting top doctors, nutritionists,
[03:06:28.795 --> 03:06:44.468]  Pharmacist and others, we have developed what I believe is the ultimate non-GMO organic super male vitality formula sourced from powerful organic herbs harvested around the planet and then concentrated for maximum potency.
[03:06:44.669 --> 03:06:46.570]  I've always believed in nutrition and herbs.
[03:06:46.911 --> 03:06:54.457]  Super male vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[03:06:54.837 --> 03:07:00.999]  Supermail Vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[03:07:01.319 --> 03:07:08.261]  Visit InfoWarsLife.com today to secure your Supermail Vitality and other powerful products from InfoWars Life.
[03:07:08.601 --> 03:07:10.161]  My name is Alex Jones.
[03:07:10.542 --> 03:07:16.463]  Most of you know me from my syndicated radio program and my documentary films as well as InfoWars Nightly News.
[03:07:16.683 --> 03:07:17.824]  When I got on air 20 years ago
[03:07:19.244 --> 03:07:33.372]  I had discovered the Globalist program, their plan to take over the world, and my focus went from running six miles every other day, swimming two, three miles a couple times a week, and lifting weights, to focusing on fighting the Globalist.
[03:07:33.772 --> 03:07:41.597]  I've gone from 279 pounds all the way down to 235 pounds, and the weight's going off even faster.
[03:07:41.797 --> 03:07:48.221]  And it wasn't just that my weight loss accelerated, my muscle mass increased, my stamina, my energy levels
[03:07:48.601 --> 03:07:49.502]  We're good to go.
[03:08:18.332 --> 03:08:20.195]  Another time... In the 80's.
[03:08:36.724 --> 03:08:40.609]  If you are receiving this transmission, you are the resistance.
[03:08:41.350 --> 03:08:47.397]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[03:08:49.466 --> 03:08:49.846]  We are back.
[03:08:49.926 --> 03:08:52.288]  It's the 4th Hour Overdrive of the Alex Jones Show.
[03:08:52.348 --> 03:09:02.476]  I'm Paul Joseph Watson, and while Americans are still talking about Kobe Bryant, the elite are preparing for complete bedlam and mayhem.
[03:09:02.876 --> 03:09:10.703]  Of course, we had the report last week surrounding the company that's building luxury underground bunkers for the ultra-wealthy.
[03:09:11.403 --> 03:09:18.011]  To quote, protect high net worth individuals from the general public, that's you and me.
[03:09:18.371 --> 03:09:23.497]  Does that mean that, you know, mass civil unrest is going to happen next week, next month, even next year?
[03:09:23.577 --> 03:09:23.797]  No.
[03:09:24.518 --> 03:09:28.082]  But it tells us that the elite are preparing for something big.
[03:09:28.723 --> 03:09:52.130]  They see this global political awakening that Zbigniew Brzezinski talked about years ago, they see it going hot, they see it going violent all around the world and even in the West, which is why, you know, as of last year we had the news story about the elite buying strips of land, remote property in New Zealand, that came out of the Davos Economic Forum last January, January 2015.
[03:09:54.432 --> 03:10:05.721]  And members of the elite were asked why they were doing this, and they said basically, well, we're afraid of Ferguson-style riots and mass civil unrest arising in the West.
[03:10:05.801 --> 03:10:12.307]  And of course, with this rising wealth inequality, it makes that kind of social disorder more likely.
[03:10:12.347 --> 03:10:16.910]  So we've got this huge story which just went up on Infowars.com about an hour ago.
[03:10:17.811 --> 03:10:22.975]  Top insurer warns global civil unrest could go viral.
[03:10:23.655 --> 03:10:25.016]  That's not Alex Jones saying that.
[03:10:25.056 --> 03:10:26.197]  That's not me saying that.
[03:10:26.798 --> 03:10:37.906]  It's Lloyds, one of the biggest insurers in the world, warning that a quote pandemic of global civil unrest could go viral, threatening international stability.
[03:10:38.646 --> 03:10:43.110]  This is a report that's being sent out to the mega wealthy, just come out today.
[03:10:44.574 --> 03:10:55.858]  It was commissioned, Lloyd's commissioned, leading risk management consultancy, the Risk Advisory Group, to produce a report analysing what factors could prompt the spread of civil unrest around the world.
[03:10:56.578 --> 03:11:06.382]  The report found that, quote, instances of political violence contagion are becoming more frequent, and the contagion effects ever more rapid and powerful.
[03:11:07.165 --> 03:11:21.796]  With the head of Exposure Management and Reinsurance, Trevor Maynard, warning that global outbreaks of violence are increasingly likely to develop into, quote, pandemics, that's their word, pandemics of civil unrest.
[03:11:22.376 --> 03:11:30.943]  They're talking about a transformation which will lead to, quote, widespread disruption, yet prove extremely difficult to anticipate.
[03:11:32.222 --> 03:11:33.883]  So this is going to go global.
[03:11:33.903 --> 03:11:39.727]  They talk about jihadists in the Middle East, they talk about the Arab Spring and they kind of tie the two together.
[03:11:40.147 --> 03:11:52.714]  Of course we've also had reports about crack US troops being repositioned in major cities around the world for this very express purpose to deal with mass civil unrest.
[03:11:53.235 --> 03:11:59.679]  We already see it happening in places like Brazil, we've seen it in Japan, Hong Kong over the past couple of years.
[03:12:00.419 --> 03:12:27.447]  And of course we're seeing it in Europe, we're seeing warnings of civil war from the head of the Swiss army, the head of the Norwegian police, prominent people in Sweden, prominent security experts in Germany and France, warning those national governments that this migrant crisis which is being created by the elite, their policies led to it, will lead to a clash of civilizations, whether that turns out to be
[03:12:28.007 --> 03:12:30.290]  You know, some Holocaust remains to be seen.
[03:12:30.310 --> 03:12:41.046]  Obviously that's very unlikely, but they say the middle class, as a result of being censored and lectured all day about being racist, if they so much as criticize this migrant issue,
[03:12:42.057 --> 03:12:53.701]  ...is becoming, quote, radicalised, and that's going to lead to a clash with these millions of migrants they're bringing in, who are already rioting with each other, as we will get on to shortly.
[03:12:54.241 --> 03:12:55.562]  But this is a huge report.
[03:12:55.642 --> 03:13:03.565]  Again, Lloyd's, one of the top insurers in the world, is saying that nobody has adequately prepared for this mass civil unrest that's coming.
[03:13:05.114 --> 03:13:07.655]  We've had the story about the elite buying bunkers again.
[03:13:07.715 --> 03:13:10.516]  It doesn't mean that absolute mayhem's gonna happen tomorrow.
[03:13:11.357 --> 03:13:23.562]  But they, again, cite the reason why they're buying these, you know, luxury survival bunkers, is not only civil unrest, the prospect for social disorder, but also natural disasters.
[03:13:23.602 --> 03:13:29.805]  We see what's going on in Japan, where there's been a spate of earthquakes, also an earthquake in Ecuador,
[03:13:30.959 --> 03:13:35.305]  And people genuinely worried about what could happen next in terms of natural disasters.
[03:13:35.365 --> 03:13:48.182]  And that is another reason cited as to why the elite are buying these secure underground luxury bunkers in safe locations away from these potential disaster zones.
[03:13:49.133 --> 03:13:51.314]  So again, the elite are getting prepared.
[03:13:51.714 --> 03:14:10.199]  Whenever, you know, preppers are in the news, whenever National Geographic does a series about preppers, they're ridiculed, they're lambasted as kooks, as freaks, and yet we have the global elite, the mega-rich, doing exactly the same thing, but on an even bigger level.
[03:14:11.099 --> 03:14:16.181]  I mean, they're talking about, you know, 4,000 square foot underground luxury apartments.
[03:14:17.076 --> 03:14:25.122]  But, you know, Bubba in Idaho is the kook for having his little 12 foot by 10 foot bomb shelter.
[03:14:25.482 --> 03:14:31.646]  So again, this whole narrative that preppers are insane, they're crazy, they're paranoid, and yet the elite is doing the exact same thing!
[03:14:32.427 --> 03:14:33.488]  Only on a bigger level.
[03:14:34.946 --> 03:14:36.148]  So this is a huge report.
[03:14:36.448 --> 03:14:37.369]  Get this article out.
[03:14:37.429 --> 03:14:37.750]  Share it.
[03:14:37.770 --> 03:14:47.001]  Of course it ties in with the report we had last week out of the Chicago Tribune, which was about how millionaires were fleeing the city of Chicago.
[03:14:48.007 --> 03:14:51.228]  Again, in line with what's happening in major cities in Europe.
[03:14:51.688 --> 03:14:56.070]  Paris and Rome are also seeing a mass exodus of millionaires.
[03:14:56.430 --> 03:15:06.294]  We have wealthy elites in New York City and other major American cities installing panic rooms into their big city apartments because, again, they fear civil unrest.
[03:15:06.894 --> 03:15:14.717]  They fear race riots, which have been exacerbated by these violent radical leftists like Black Lives Matter.
[03:15:16.206 --> 03:15:19.027]  Buying land strips, buying remote houses in New Zealand.
[03:15:19.667 --> 03:15:23.008]  Whether it's going to happen or not, they're going to be prepared for it.
[03:15:23.908 --> 03:15:35.851]  So if anyone lectures you about how paranoid and kooky you are about buying, you know, three, six months worth of storable food, just in case, then throw this back in their face.
[03:15:36.592 --> 03:15:38.892]  The global mega-rich are preparing for this.
[03:15:39.512 --> 03:15:41.633]  They're spending tens of millions of dollars.
[03:15:42.273 --> 03:15:44.294]  I mean, the elite in London, where I live,
[03:15:45.074 --> 03:15:47.555]  They've stopped buying high-end luxury properties.
[03:15:47.635 --> 03:15:52.077]  They're down in some areas 33% over the past couple of years.
[03:15:52.838 --> 03:15:57.119]  All the mega-rich in London and other European cities are going back to renting.
[03:15:57.760 --> 03:16:04.623]  Because again, they're getting an inkling of this global economic collapse, this second downturn that's just around the corner.
[03:16:05.243 --> 03:16:09.065]  So they're making financial moves, they're making practical moves to prepare for this.
[03:16:10.307 --> 03:16:15.671]  Again, while the general public is laughed at for having three months worth of storable food and a water filter.
[03:16:17.152 --> 03:16:18.733]  Now, let's look at what's happening in Belgium.
[03:16:18.753 --> 03:16:21.956]  Of course, we had the Brussels attacks back a few weeks ago.
[03:16:22.916 --> 03:16:24.157]  This is out of RT.
[03:16:25.098 --> 03:16:27.019]  Many danced after attacks.
[03:16:27.099 --> 03:16:30.142]  Muslim integration failure caused cancer.
[03:16:31.001 --> 03:16:33.483]  That's not Tommy Robinson saying that.
[03:16:33.503 --> 03:16:35.525]  That's not Paul Joseph Watson saying that.
[03:16:35.545 --> 03:16:37.226]  That's not Stefan Molyneux saying that.
[03:16:37.686 --> 03:16:40.028]  That's the Belgian Interior Minister.
[03:16:40.829 --> 03:16:57.122]  Belgium's integration policy has caused a cancer within Muslim communities, many of whom, quote, danced after the deadly Brussels attacks last month, said the Belgian Interior Minister, blaming the government for failing to integrate migrants into society.
[03:16:57.935 --> 03:17:15.489]  Now we go back to the ISIS manifesto from a few months ago, where they said, we're going to exploit this refugee wave to infiltrate migrants, create more of these radicalised ghettos, arm them, and use them as sleeper cells to carry out further terror attacks in Europe.
[03:17:16.189 --> 03:17:22.931]  Of course we had the raid on Abdeslam, one of the assailants involved in the Paris Massacre.
[03:17:23.491 --> 03:17:27.992]  How was he able to hide away in Molenbeek for a period of over three months?
[03:17:28.452 --> 03:17:35.134]  Because he was supported by a network of friends and neighbours who advocated his goals.
[03:17:36.114 --> 03:17:40.235]  After he'd been involved in the massacre of over 200 people in Paris.
[03:17:40.715 --> 03:17:44.676]  After he had been involved in plotting the Brussels Massacre.
[03:17:45.555 --> 03:17:49.460]  Again, this is a network of Islamists that surround the jihadists.
[03:17:49.901 --> 03:17:54.067]  So no, it's not a tiny proportion of Muslims who are the problem.
[03:17:54.487 --> 03:17:56.590]  It's a significant percentage.
[03:17:57.251 --> 03:18:01.397]  As we saw with the poll last week, which caused a lot of controversy in the UK,
[03:18:02.338 --> 03:18:18.866]  There was a program on Channel 4 called What Muslims Really Think, and again, it simply restated the facts that I've stated over and over again, that many of them, in some cases the majority, have completely intolerant beliefs that are incompatible with Western, secular, liberal societies.
[03:18:19.887 --> 03:18:22.168]  And now that has manifested itself in Belgium,
[03:18:23.291 --> 03:18:38.521]  With them actually celebrating, dancing on the streets, people being blown apart, limbs being scattered everywhere in Belgium, in Brussels airport, in the metro station, you know, dozens of people dead, dozens more injured.
[03:18:40.302 --> 03:18:42.423]  Belgian Muslims were on the streets celebrating.
[03:18:42.463 --> 03:18:45.285]  You had children in classrooms celebrating.
[03:18:45.848 --> 03:18:55.337]  Just like after 9-11, even though the media called it a conspiracy theory when Trump brought it up, there were people, there were Muslims in New Jersey celebrating 9-11.
[03:18:55.698 --> 03:19:05.367]  Multiple anecdotal reports, we had people on the radio the same day saying they drove past Muslim areas, saw them high-fiving, saw them celebrating.
[03:19:06.628 --> 03:19:17.628]  Trump mentions it, and the media claims it's a huge conspiracy theory, even though it was documented at the time, and then subsequently more people came out and said that, yes, they saw the same thing.
[03:19:18.959 --> 03:19:36.032]  In an interview with a Belgian newspaper, Jan Bond said that he regretted that a significant proportion of the Muslim community had been, quote, dancing in the streets following the attacks on March 22nd, which 32 innocent victims and three suicide bombers were killed and over 300 people injured.
[03:19:38.214 --> 03:19:47.358]  And of course it was the Mayor of Molenbeek that was handed a list of jihadists and Islamists by the police who said, this is a major problem, it's going to lead to an attack, what are you going to do about it?
[03:19:47.959 --> 03:19:52.881]  She basically bowed to political correctness and said, I can't do anything about it, this isn't my job.
[03:19:53.381 --> 03:19:59.644]  And of course several of the people on that list went on to take part in the Paris Massacre.
[03:20:00.225 --> 03:20:02.986]  We'll be back with more news after the break.
[03:20:03.006 --> 03:20:05.187]  This is the Alex Jones Show 4th Hour Overdrive.
[03:20:05.607 --> 03:20:06.728]  Stay right there, we'll be back.
[03:20:18.030 --> 03:20:22.112]  There was a mighty nation, blessed above all of creation.
[03:20:22.653 --> 03:20:26.575]  It was a rare and precious pearl.
[03:20:26.915 --> 03:20:31.498]  Conceived in faith and liberty, home of the brave, land of the free.
[03:20:32.098 --> 03:20:33.999]  It was the envy of the world.
[03:20:36.100 --> 03:20:43.384]  But this shining city on a hill has turned from the creator's will and let evil take control.
[03:20:46.002 --> 03:20:52.795]  Now the reckless men who lead them Want to strip away their freedom And to steal their very souls
[03:20:55.347 --> 03:20:58.188]  Now it's smoke and mirrors, switching bait.
[03:20:58.249 --> 03:21:02.311]  Criticize, confiscate, let the guilty walk away.
[03:21:02.331 --> 03:21:04.632]  What difference at this point does it make?
[03:21:04.712 --> 03:21:11.715]  In this once righteous, godly nation, in the halls of education, they forbid a child to pray.
[03:21:11.875 --> 03:21:14.477]  Our society is moving towards Marxism.
[03:21:14.497 --> 03:21:20.980]  They say we need to spread the wealth, and they pretend to guard the health of the feeble and the poor.
[03:21:21.000 --> 03:21:22.341]  You can keep the doctor.
[03:21:23.482 --> 03:21:30.487]  While the hand they hold behind their back confuses and conceals the fact that the truth is at the door.
[03:21:30.507 --> 03:21:36.692]  There's an unseen hand that pulls strings.
[03:21:38.214 --> 03:21:41.977]  It makes his little puppets dance to every song he sings.
[03:21:42.197 --> 03:21:46.601]  And tonight rolls in on a rising tide.
[03:21:47.682 --> 03:21:49.103]  Looks beyond the shadows
[03:21:50.916 --> 03:21:53.318]  Behold a pale horse ride.
[03:21:53.658 --> 03:21:55.299]  Something's wrong.
[03:21:55.859 --> 03:21:56.379]  The will.
[03:21:56.700 --> 03:21:59.441]  They claim to seek a new world order.
[03:21:59.501 --> 03:22:01.062]  Nations without borders.
[03:22:01.943 --> 03:22:05.645]  But don't believe the lie.
[03:22:06.006 --> 03:22:12.530]  Even if this wealthy nation, it could come down to starvation, in the twinkling of an eye.
[03:22:15.575 --> 03:22:44.209]  They tell us there will soon be peace Our lives will be an endless feast But they lead us toward the dark In the distance sabers rattle And the army's trained for battle As the beast repairs his bark There's an unseen hand That pulls the string And makes his little puppets dance To any song we sing As the night rolls in
[03:22:51.994 --> 03:22:58.336]  The nation has been hijacked by international forces.
[03:22:58.977 --> 03:23:02.058]  The dark side, bent on global governance.
[03:23:08.604 --> 03:23:22.768]  My fellow InfoWarriors, I am very excited to be able to announce to you the introduction at InfoWarsLife.com of a new way to save time and money when you stock up on InfoWarsLife formulations like Survival Shield X2 and Super Mel Vitality.
[03:23:22.988 --> 03:23:32.471]  Just go to InfoWarsLife.com today, select your favorite product, click on auto ship before adding to cart, and choose how often you want us to send you another one.
[03:23:32.791 --> 03:23:41.555]  Every time you choose AutoShip at Infowarslife.com, you get 10% off and you won't have to worry about running out and having to reorder next time.
[03:23:41.795 --> 03:23:44.236]  And of course, you can cancel with one click anytime.
[03:23:44.616 --> 03:23:48.098]  As you know, I'm all about the idea of a 360 win.
[03:23:48.318 --> 03:23:52.500]  And the new AutoShip feature at Infowarslife.com is a sure win for everybody.
[03:23:52.680 --> 03:23:53.560]  A win for liberty.
[03:23:53.760 --> 03:23:56.383]  A win for health and a win when it comes to big savings.
[03:23:56.703 --> 03:24:02.849]  Visit InfoWarsLife.com today and save 10% on your next InfoWarsLife order by selecting AutoShip at checkout.
[03:24:02.949 --> 03:24:04.891]  That's InfoWarsLife.com or call 888-253-3139.
[03:24:21.934 --> 03:24:38.443]  We are back on the Alex Jones Show for Power Overdrive and the Belgium Interior Minister has said the blindingly obvious that Muslim migrants aren't integrating into society.
[03:24:38.504 --> 03:24:40.785]  Forget the millions of new arrivals.
[03:24:40.865 --> 03:24:44.147]  These are people who have been there for years and years.
[03:24:44.867 --> 03:24:48.652]  They were dancing on the streets when the Brussels attack happened.
[03:24:49.073 --> 03:24:58.686]  They were pelting the police with bottles and stones when they tried to arrest one of the individuals, Abdeslam, who was involved in the Paris massacre.
[03:24:59.867 --> 03:25:02.548]  Okay, it's not a tiny, fringe minority.
[03:25:02.588 --> 03:25:03.788]  This is a huge problem.
[03:25:04.128 --> 03:25:09.430]  And it's not a problem that Europe has with people coming in from other backgrounds.
[03:25:09.450 --> 03:25:11.730]  You know, there's a lot of Sikhs in the United Kingdom.
[03:25:11.750 --> 03:25:12.991]  There's a lot of Hindu people.
[03:25:13.411 --> 03:25:15.451]  We don't have this kind of problem.
[03:25:15.791 --> 03:25:21.073]  We don't have no-go areas where Hindus and Sikhs are pelting the police with bottles.
[03:25:21.933 --> 03:25:25.134]  You know, firefighters who try to put out fires are getting attacked.
[03:25:25.919 --> 03:25:28.020]  This is happening in France, it's happening in Sweden.
[03:25:28.040 --> 03:25:31.401]  They call it a conspiracy theory and yet the riots keep on happening.
[03:25:32.121 --> 03:25:35.362]  In fact, we had another one back at the end of last week.
[03:25:35.762 --> 03:25:39.784]  Shocking video shows hundreds of migrants brawling at Paris metro station.
[03:25:40.684 --> 03:25:49.827]  Two people have been seriously injured and a historic Paris metro station trashed after two massive brawls erupted between hundreds of migrants on Thursday night.
[03:25:51.055 --> 03:25:53.676]  And you can go and watch the video, it's in the article again.
[03:25:53.716 --> 03:25:55.556]  This is not the first time it's happened.
[03:25:55.596 --> 03:25:59.678]  It happens all the time at these migrant camps throughout Europe.
[03:26:00.318 --> 03:26:05.399]  And in many cases, the police, now, it's so common that they just refuse to go there.
[03:26:06.000 --> 03:26:08.500]  You have migrants raping young Muslim girls.
[03:26:08.540 --> 03:26:10.761]  You have migrants killing their own wives.
[03:26:11.741 --> 03:26:15.142]  And this is before they've even been let loose into the general society.
[03:26:15.182 --> 03:26:17.003]  This is what they do amongst each other.
[03:26:18.311 --> 03:26:19.632]  It's clearly not working.
[03:26:20.052 --> 03:26:23.113]  Dancing in the streets after the Brussels attacks.
[03:26:23.693 --> 03:26:27.254]  You know, I've talked about the statistics before, just in Belgium.
[03:26:28.175 --> 03:26:30.616]  Belgium, 6% Muslim population.
[03:26:31.096 --> 03:26:35.638]  The prison population of Belgium is 45% Muslim.
[03:26:36.278 --> 03:26:40.599]  That's how much they're over-represented in terms of criminal behaviour.
[03:26:41.120 --> 03:26:42.680]  You can look at the welfare state.
[03:26:43.300 --> 03:26:47.262]  Again, you know, 6, 7, 8% Muslims in Sweden.
[03:26:48.086 --> 03:26:51.989]  Yet foreign immigrants represent the majority of welfare payments.
[03:26:52.649 --> 03:27:03.636]  So this crap they trot out again and again, that we need these waves of migrants to do jobs because, you know, we're dying out, we need this input of labour, simply not true.
[03:27:04.236 --> 03:27:06.078]  The majority of them go on welfare.
[03:27:07.603 --> 03:27:09.405]  800 million Muslims are illiterate.
[03:27:10.085 --> 03:27:12.967]  They can't even get to grips with their own language.
[03:27:13.007 --> 03:27:14.728]  How are they going to get to grips with ours?
[03:27:14.768 --> 03:27:15.989]  How are they going to assimilate?
[03:27:16.389 --> 03:27:20.612]  So we see more and more of this social unrest, these riots, taking place.
[03:27:21.892 --> 03:27:23.113]  Then we have this article.
[03:27:24.134 --> 03:27:27.896]  Finnish migrants pose with pre-teen girlfriends on social media.
[03:27:28.036 --> 03:27:31.639]  Oh, another wonderful piece of cultural enrichment.
[03:27:32.479 --> 03:27:34.701]  Images have surfaced on the Finnish Image Board.
[03:27:35.618 --> 03:27:43.741]  Lea Luta of Finnish migrants and their pre-teen white girlfriends posing on Instagram and Facebook in the Finnish city of Saajavi.
[03:27:44.281 --> 03:27:54.224]  The men of Arab descent in their 20s to 40s are seen posing with the young girls with captions such as, beautiful, my baby, and I love you.
[03:27:55.645 --> 03:27:59.486]  And again, bearing in mind that these people follow a religion,
[03:28:00.928 --> 03:28:04.269]  In which Mohammed married a nine-year-old girl.
[03:28:04.329 --> 03:28:07.310]  Married a six-year-old girl, consummated the marriage when she was nine.
[03:28:07.670 --> 03:28:09.271]  This is the background they come from.
[03:28:09.591 --> 03:28:11.331]  We have the mass rape in Cologne.
[03:28:11.891 --> 03:28:13.512]  Several other major European cities.
[03:28:13.532 --> 03:28:15.973]  We have children being attacked in these migrant camps.
[03:28:16.793 --> 03:28:20.794]  And now they're posing on social media with pre-teen girlfriends.
[03:28:21.154 --> 03:28:21.914]  Men as old as 40.
[03:28:23.235 --> 03:28:23.615]  And what's...
[03:28:24.770 --> 03:28:29.552]  Most shocking about this is that they asked the parents what the hell was going on.
[03:28:30.212 --> 03:28:37.914]  The parents of these pre-teen Finnish girls posing with Arab migrants who said they were their girlfriends.
[03:28:38.675 --> 03:28:43.376]  They went and asked the parents what was going on and they basically said, oh, they're just friends, it's no big deal.
[03:28:43.736 --> 03:28:51.719]  Some 40-year-old guys hanging out with your 11-year-old daughter calling her my baby and it's no big deal.
[03:28:52.844 --> 03:28:55.266]  These people are seriously deranged.
[03:28:55.326 --> 03:28:59.971]  I mean, if ever there's a need for child protective services, then this is it.
[03:29:00.331 --> 03:29:10.440]  Meanwhile, you know, they take away children from loving foster homes just because the foster parents supported UKIP, a political party that was anti-immigration.
[03:29:11.041 --> 03:29:20.647]  But it's perfectly fine to have your pre-teen daughter posing on social media with 40-year-old Arab men who call them my baby.
[03:29:20.747 --> 03:29:23.329]  I mean, how frigging sick is that?
[03:29:23.349 --> 03:29:27.152]  And the parents are just like, well, God forbid someone might call us racist.
[03:29:28.072 --> 03:29:36.698]  It's perfectly fine that some weird 40-year-old man who can barely speak English, you know, been in the country a few months, is hanging out with our 11-year-old daughter.
[03:29:36.718 --> 03:29:39.159]  I mean, I've never seen something this shocking.
[03:29:40.100 --> 03:29:40.960]  This is in Finland.
[03:29:41.000 --> 03:29:43.522]  It's also happening in Austria.
[03:29:43.882 --> 03:29:45.263]  Absolutely despicable.
[03:29:46.404 --> 03:29:48.105]  We'll get more into this after the break.
[03:29:48.125 --> 03:29:53.588]  We're also going to talk about the latest controversy with the North Carolina bathroom bill.
[03:29:54.048 --> 03:29:54.969]  We'll be right back.
[03:29:55.349 --> 03:29:56.070]  Keep it locked in.
[03:29:57.594 --> 03:30:00.581]  We're on the march, the Empire's on the run.
[03:30:01.524 --> 03:30:04.210]  Alex Jones and the GCN Radio Network.
[03:30:08.519 --> 03:30:12.882]  Get Brain Force at 25% off for a limited time at Infowarslife.com.
[03:30:13.002 --> 03:30:15.203]  Ladies and gentlemen, I've been on this the last few months.
[03:30:15.323 --> 03:30:22.128]  You probably noticed I've been more crazed, more focused, less brain fog, more energy, more special reports, and it's because of Brain Force.
[03:30:22.348 --> 03:30:25.630]  One of the worst things with most energy products is it's not sustainable, right?
[03:30:25.650 --> 03:30:26.811]  You're gonna crash afterwards.
[03:30:27.111 --> 03:30:28.952]  And the cool thing about this is it's not just a bunch of
[03:30:29.272 --> 03:30:34.575]  Energy compounds that are gonna fire your brain up to a higher RPM or whatever, which it does do, this is sustainable.
[03:30:34.675 --> 03:30:38.658]  This isn't going to spike and you're gonna collapse and you're gonna feel really bad afterwards.
[03:30:38.878 --> 03:30:42.060]  This has a bunch of different antioxidants and compounds and polyphenols.
