[00:00:00.000 --> 00:00:19.000]  [Outro Music]
[01:22:05.767 --> 01:22:23.639]  Please remember, you piss off the leftists, you piss off the globalists, and you stop them and their evil operations when you take the live feeds from the Vanguard of Liberty, InfoWars.com forward slash show, and FreeWorldNews.TV, and FutureNews.News, that's the new link to promote, and of course Band.Video, and you share those articles and those videos.
[01:22:24.460 --> 01:22:39.785]  It pisses the left off to no end that we exist to call out their gaslighting because they want full gaslighting power over everyone to tell them up is down and down is up and that men can have babies and that women, you know, and all this crap.
[01:22:40.846 --> 01:22:41.446]  They're cultists.
[01:22:42.085 --> 01:22:43.165]  They're Kool-Aid masters.
[01:22:43.225 --> 01:22:51.148]  They want control of your mind because they got left in their crib when they were little, and mommy didn't come back all day, and they crapped in their diapers.
[01:22:51.668 --> 01:22:53.169]  And they have small, shriveled brains.
[01:22:53.449 --> 01:22:54.269]  I'm not being mean.
[01:22:54.790 --> 01:22:57.631]  That's why they project their hate on us, because they hate themselves.
[01:22:57.651 --> 01:22:58.411]  We love them.
[01:22:58.991 --> 01:23:00.431]  Even though their mommies didn't take care of them.
[01:23:03.933 --> 01:23:07.334]  So now, we look at the spirit of Judas Iscariot.
[01:23:08.542 --> 01:23:15.566]  Betraying themselves, betraying humanity, serving Soros, serving Schwab, serving Biden, serving Fauci.
[01:23:17.847 --> 01:23:19.468]  Then I've got some more news I want to hit here.
[01:23:22.349 --> 01:23:36.276]  So this is just a snapshot of the bizarreness of acting like a tape call is a call and then nodding with it and talking to it because you're so scared to actually talk to people and give them the power of being live.
[01:23:37.964 --> 01:23:39.005]  That's what the left always claims.
[01:23:39.065 --> 01:23:40.566]  Jones has fake callers.
[01:23:41.246 --> 01:23:42.507]  Jones has fake reviews.
[01:23:42.647 --> 01:23:43.587]  Because they're fake.
[01:23:43.748 --> 01:23:44.748]  Because they rig everything.
[01:23:44.868 --> 01:23:47.190]  Because they're so scared they've got to control it all.
[01:23:48.631 --> 01:23:54.474]  And then to hear, because we can show you the Rasmussen Poll, nobody wants to put you in a camp that's a Democrat.
[01:23:54.554 --> 01:23:55.635]  Nobody wants to arrest you.
[01:23:56.015 --> 01:23:57.476]  Nobody wants to have political prisoners.
[01:23:57.856 --> 01:23:59.317]  No, no, no, no, no, no, no.
[01:23:59.437 --> 01:24:05.261]  That's the Republicans that support Trump, who are the ragtag group trying to get back control of the country.
[01:24:07.990 --> 01:24:09.812]  But could we get martial law to Republicans?
[01:24:10.012 --> 01:24:10.572]  Absolutely.
[01:24:10.953 --> 01:24:13.314]  Could that party be just as bad with neocons running it?
[01:24:13.375 --> 01:24:13.615]  Yes.
[01:24:13.875 --> 01:24:16.437]  But the neocons are allied with the Democrats.
[01:24:16.457 --> 01:24:18.859]  They're the ones pushing all this on record.
[01:24:18.879 --> 01:24:19.259]  Here it is.
[01:24:20.200 --> 01:24:21.321]  We have a voicemail number.
[01:24:21.361 --> 01:24:24.003]  That number is 2192DavidP.
[01:24:24.504 --> 01:24:32.110]  Here's a voicemail I received with a very practical question about if it came time to leave the country, would you still be able to leave the country?
[01:24:32.190 --> 01:24:33.151]  It's a very good question.
[01:24:34.016 --> 01:24:43.831]  Hi, David, I just heard you say on the stream that if the United States becomes a full blown dictatorship by 2024, you will be leaving the country.
[01:24:44.252 --> 01:24:46.375]  So I've been thinking about this a lot myself.
[01:24:46.795 --> 01:24:48.338]  And is it too late?
[01:24:49.162 --> 01:24:54.007]  If you wait until it's a full-blown dictatorship, will you even be able to leave the country?
[01:24:54.307 --> 01:25:00.247]   If you're that concerned about it happening, should you be making plans to leave before it goes full-blown
[01:25:00.247 --> 01:25:01.027]  dictatorship?
[01:25:01.027 --> 01:25:03.108]  Yeah, this is a fair question, which is...
[01:25:03.108 --> 01:25:04.146]  All right, pause.
[01:25:04.146 --> 01:25:05.188]  Back it up five seconds.
[01:25:05.188 --> 01:25:05.907]  I'm not going to edit this.
[01:25:05.907 --> 01:25:07.667]  I want you to hear it in its congruency.
[01:25:07.667 --> 01:25:15.346]   They admit, and I've played the clips from the Davos group, the UN, all of it,
[01:25:15.346 --> 01:25:18.547]   that it's a world ID where you won't be able to travel or leave your house,
[01:25:18.547 --> 01:25:21.908]   quote, one half foot, if you don't have the vaccine passport.
[01:25:22.091 --> 01:25:24.392]  And I have a whole stack of articles I'll show you about that.
[01:25:24.792 --> 01:25:32.374]  And they're saying that Republicans are the ones that passed the law to put kill switches in all the cars, which is now law.
[01:25:34.730 --> 01:25:38.612]  The Republicans are horrible, weak, pathetic, cowardly folks on average.
[01:25:38.753 --> 01:25:39.393]  I don't like them.
[01:25:39.913 --> 01:25:42.275]  But they're not the people in the driver's seat like the Democrats.
[01:25:42.515 --> 01:25:44.316]  And imagine, though, this fear porn.
[01:25:44.856 --> 01:25:47.738]  The Trump supporters are going to have a dictatorship.
[01:25:48.339 --> 01:25:49.119]  Are you kidding?
[01:25:49.139 --> 01:25:55.183]  George Soros has got almost every district attorney and attorney general under his control.
[01:25:55.643 --> 01:25:59.866]  And you sit there and act like you're not the establishment.
[01:26:00.106 --> 01:26:02.928]  That is a lie on its face.
[01:26:04.342 --> 01:26:06.342]  continue with this garbage.
[01:26:06.342 --> 01:26:15.062]   This is a fair question, which is like if things completely changed overnight in the US and all of a sudden
[01:26:15.062 --> 01:26:21.002]   no one was allowed to leave, the plan of saying I will stay if and until it gets really bad
[01:26:21.002 --> 01:26:25.462]   doesn't work because if it got so bad you wouldn't be allowed to leave. I don't...
[01:26:25.462 --> 01:26:30.762]   You know what, when we talk about the Canadian political scientists who said the US
[01:26:30.830 --> 01:26:32.031]  could be- Yeah, back it up five seconds.
[01:26:32.091 --> 01:26:32.591]  No, exactly.
[01:26:32.631 --> 01:26:32.911]  No, no.
[01:26:32.951 --> 01:26:33.431]  Let's say it.
[01:26:33.691 --> 01:26:34.712]  You've got the media.
[01:26:35.192 --> 01:26:36.412]  You've got the universities.
[01:26:36.452 --> 01:26:37.633]  You've got the military.
[01:26:37.653 --> 01:26:38.633]  You've got the banks.
[01:26:39.054 --> 01:26:40.294]  You've got Hollywood.
[01:26:40.674 --> 01:26:42.855]  And you're like, hey, don't worry.
[01:26:43.115 --> 01:26:43.996]  You don't need to leave.
[01:26:44.116 --> 01:26:46.477]  We're raping America really good.
[01:26:46.697 --> 01:26:48.558]  We got drag queen story time going on, okay?
[01:26:48.998 --> 01:26:50.419]  We got devaluation of the dollar.
[01:26:50.699 --> 01:26:51.739]  We got Cloward and Pivot.
[01:26:51.779 --> 01:26:53.020]  We're gutting this bitch.
[01:26:53.689 --> 01:26:54.670]  We're revolutionaries.
[01:26:54.710 --> 01:26:55.531]  We're alpha males.
[01:26:55.851 --> 01:26:58.554]  We're going to screw this country like a tad Billy Goat.
[01:27:00.075 --> 01:27:01.257]  That's a little translation.
[01:27:02.178 --> 01:27:10.326]  The exhilaration of joining with evil, the exhilaration of joining with the UN, the exhilaration of joining with Klaus Schwab, the exhilaration of you're a team player.
[01:27:10.366 --> 01:27:11.707]  You get lots of money now.
[01:27:12.027 --> 01:27:12.568]  Let's continue.
[01:27:13.350 --> 01:27:17.350]   could be a dictatorship by 2030 or whatever else the case may be.
[01:27:17.350 --> 01:27:22.350]   I believe that it would be a continued slow slide in that direction.
[01:27:22.350 --> 01:27:24.350]  And I am counting on the...
[01:27:24.350 --> 01:27:26.350]  More projection, that's what they're doing to us.
[01:27:26.350 --> 01:27:29.350]  ...that I would have time to get out if such a time came.
[01:27:29.350 --> 01:27:33.350]   Now, if it's so slow that the frog doesn't realize it's getting burned, right?
[01:27:33.805 --> 01:27:34.465]  Total protection.
[01:27:34.585 --> 01:27:35.966]  Would I know when it's time to leave?
[01:27:36.026 --> 01:27:40.128]  These are all fair questions, but I don't think it would be like an overnight, no more questions.
[01:27:40.448 --> 01:27:50.153]  So they're doing this to us, classical corporate takeover, censorship, debanking, arrest, tyranny, collapsing, and then he's talking about them as victims.
[01:27:50.193 --> 01:27:53.115]  Talk about, talk about a fantasy, talk about a simulation.
[01:27:53.435 --> 01:27:55.436]  He's in his own, but he knows it's not a simulation.
[01:27:55.756 --> 01:27:56.497]  He loves this.
[01:27:57.077 --> 01:28:00.460]  For his little groveling followers that actually drink this Kool-Aid.
[01:28:00.480 --> 01:28:01.040]  Let's continue.
[01:28:03.402 --> 01:28:06.424]  But maybe some people in the audience have a different perspective.
[01:28:06.905 --> 01:28:10.247]  On the bonus show today, we will talk about the 5G... Oh, that's enough.
[01:28:10.508 --> 01:28:14.871]  Oh, the bonus show where you want to make money, but everybody else that makes money to fund themselves is bad.
[01:28:17.413 --> 01:28:19.795]  If I was telling my children who not to be, it's that guy.
[01:28:20.315 --> 01:28:21.596]  I mean, he's a disgrace.
[01:28:22.297 --> 01:28:24.599]  And I don't say that like, God, I feel good about myself.
[01:28:25.019 --> 01:28:26.140]  No, he makes me feel pathetic.
[01:28:29.690 --> 01:28:30.751]  Look at those eyes, man.
[01:28:30.791 --> 01:28:34.133]  That dude is gone, ladies and gentlemen.
[01:28:35.034 --> 01:28:38.034]  Thank your lucky stars every day you're not Dave Pakman.
[01:28:38.034 --> 01:28:46.034]  Look at that. That is a fricking predator right there.
[01:28:46.922 --> 01:28:50.744]  Who thinks he's smarter than you, thinks he's better than you, and he's gonna beat you, he thinks.
[01:28:52.926 --> 01:28:57.129]  No, Joe Rogan and Bill Maher, they're all smarter than you, big man.
[01:28:59.002 --> 01:29:02.184]  Because you know, they've played both sides, but now they know who's going to win.
[01:29:02.204 --> 01:29:07.246]  You're on the wrong side of history.
[01:29:11.008 --> 01:29:15.690]  And I'm so sorry for what's going to happen to you by your own decisions.
[01:29:17.951 --> 01:29:44.316]   But he's an archetype, a sample out of the fetid latrine or cesspool that is the system Is that's the vanguard, that's the stay-behind network, that's the scorched earth leavings they've got as the globalists back off to armored fortresses and dig into their underground bases, literally.
[01:29:46.097 --> 01:29:49.159]  You think the people that have the underground bases call up people like Pac-Man?
[01:29:50.380 --> 01:29:50.460]  No.
[01:29:51.738 --> 01:29:53.358]  Pac-Man never talked to the New World Order.
[01:29:53.659 --> 01:29:55.919]  Pac-Man never got tried to get hired by the Kissinger Group.
[01:29:56.099 --> 01:29:57.780]  Because Pac-Man's a loser.
[01:29:58.040 --> 01:29:59.040]  He's a sellout.
[01:29:59.420 --> 01:30:00.620]  He's not a real man.
[01:30:01.841 --> 01:30:03.681]  He's not a knight at the round table.
[01:30:04.001 --> 01:30:07.662]  He didn't actually have a real discussion with the power structure he worships.
[01:30:08.002 --> 01:30:11.103]  See, I said no to the evil power structure.
[01:30:11.855 --> 01:30:13.996]  Not because I was a hero, but because I had God.
[01:30:14.396 --> 01:30:15.976]  I had a connection to the infinite.
[01:30:16.076 --> 01:30:17.597]  I knew this was a failure.
[01:30:17.837 --> 01:30:18.677]  This was not good.
[01:30:18.977 --> 01:30:22.599]  I didn't join with God and justice because I was a good person.
[01:30:22.959 --> 01:30:25.620]  I did it because I had discernment and wanted to be with God.
[01:30:29.921 --> 01:30:31.762]  Mr. Pac-Man is not with God.
[01:30:35.643 --> 01:30:37.523]  And he is everything you don't want to be.
[01:30:37.543 --> 01:30:39.104]  Alright, I'm done talking about him.
[01:30:41.917 --> 01:30:45.220]  I got a clip here I want to play that is important.
[01:30:47.401 --> 01:30:47.982]  Listen to this.
[01:30:48.562 --> 01:30:56.949]  The Canadian broadcasting company, state-run, controlled by Trudeau, says that without any evidence, the Russians are in control of the trucker convoy.
[01:30:57.129 --> 01:31:00.852]  You know, they don't want to take forced injections of an mRNA experimental shot.
[01:31:02.236 --> 01:31:05.260]  They don't want to stay locked up in their houses until they can't have their neighbors over.
[01:31:05.640 --> 01:31:07.482]  They don't want to live under martial law.
[01:31:07.863 --> 01:31:12.047]  So, because they want freedom, the Russians are in control.
[01:31:12.448 --> 01:31:13.149]  That's right.
[01:31:13.169 --> 01:31:15.211]  Because, see, the globalists know their weaknesses.
[01:31:15.251 --> 01:31:17.373]  They're a foreign multinational corporate takeover.
[01:31:17.594 --> 01:31:18.755]  It's like, well, we're a foreign takeover.
[01:31:18.795 --> 01:31:19.216]  What do we do?
[01:31:19.796 --> 01:31:22.338]  Well, Jones is trying to expose Klaus Schwab at the UN takeover.
[01:31:22.518 --> 01:31:23.718]  People could galvanize against us.
[01:31:23.939 --> 01:31:25.019]  We'll just say it's the Russians.
[01:31:25.199 --> 01:31:27.861]  Because we're all Chinese agents on the globalist side, you know what they're saying.
[01:31:28.101 --> 01:31:29.342]  So let's just say we're Russians.
[01:31:29.362 --> 01:31:31.183]  Because the Russians don't have their act together.
[01:31:31.283 --> 01:31:32.123]  We can bully them again.
[01:31:33.444 --> 01:31:33.904]  And that's it.
[01:31:34.425 --> 01:31:34.785]  So here's...
[01:31:35.859 --> 01:31:43.162]  The CBC, the Canadian Broadcasting System Company, telling you, the Russians!
[01:31:43.422 --> 01:31:47.824]  That's right, when you stand out in the cold and you drive your truck and do all this, you didn't do that yourself!
[01:31:48.064 --> 01:31:50.485]  The Russians were in control of your mind!
[01:31:50.845 --> 01:31:51.185]  Here it is.
[01:31:52.638 --> 01:32:11.114]  Given Canada's support of Ukraine in this current crisis with Russia, I don't know if it's far-fetched to ask, but there is concern that Russian actors could be continuing to fuel things as this protest grows, but perhaps even instigating it from the outset.
[01:32:13.018 --> 01:32:20.201]  Well, again, I'm going to defer to our partners in the public safety, the trained officials and experts in that area.
[01:32:20.702 --> 01:32:26.885]  So that's like saying little green men from Mars could be doing it, or maybe unicorns are doing it, or maybe witches on brooms.
[01:32:27.345 --> 01:32:29.106]  I mean, give me a break.
[01:32:29.426 --> 01:32:31.007]  The Russians have the biggest country in the world.
[01:32:31.047 --> 01:32:32.307]  They can't even run their own country.
[01:32:32.467 --> 01:32:33.708]  They're under globalist attack.
[01:32:36.960 --> 01:32:40.724]  But they're not giving in to the New World Order and the Hollywood pedophiles, and that's why the system's pissed.
[01:32:41.064 --> 01:32:43.206]  So let me just warn everybody that serves this evil system.
[01:32:43.507 --> 01:32:49.613]  The pedophile rings are getting exposed, your programs are going down, and nothing on Earth's gonna stop that.
[01:32:51.034 --> 01:32:51.615]  Just know that.
[01:32:52.095 --> 01:32:53.477]  I'm gonna end this transmission.
[01:32:53.937 --> 01:32:55.599]  Who's hosting Saturday Night Live tonight, guys?
[01:32:56.760 --> 01:33:13.946]   Owen, Owen the Cuck Destroyer Schroyer, It's going to cover Canadian truckers and the latest developments, world-rejecting globalism, and your phone calls for two hours straight with Sunday Live that exists in defiance of the New World Order.
[01:33:14.006 --> 01:33:16.327]  Remember, we're not funded by Soros or Google.
[01:33:16.347 --> 01:33:17.227]  We're funded by you.
[01:33:17.247 --> 01:33:31.630]   When the sale ends tomorrow, 40% off Rainforce Plus, 40% off our multivitamin, 40% off our super vitamin C Rosehips, Hey, Info Warriors!
[01:33:31.650 --> 01:33:38.692]  If you're like me, you've been a long-time listener of this program.
[01:33:38.992 --> 01:33:41.073]  You're fed up with everything going on in the world.
[01:33:41.233 --> 01:33:44.854]  Inside you, like me, a fire is burning.
[01:33:44.894 --> 01:33:45.934]  Something needs to change.
[01:33:46.194 --> 01:33:47.994]  And yet, we feel helpless.
[01:33:48.435 --> 01:33:52.035]  Almost like we're stuck inside a system that someone else created for us.
[01:33:52.435 --> 01:33:54.296]  It's time for us to break free from that system.
[01:33:54.696 --> 01:33:56.857]  Reset Wars is a game changer.
[01:33:57.317 --> 01:34:02.319]  You start to see yourself more as part of the solution instead of just as a victim.
[01:34:02.439 --> 01:34:10.361]  So much of the stuff we look at today is low vibration, low energy, and makes us depressed and therefore we manifest as negative reality out there.
[01:34:10.521 --> 01:34:15.743]  When they feel their lie-cheat-steal plan to enslave and rob the people, there is an awakening.
[01:34:15.963 --> 01:34:25.470]   Reset Wars has helped me to navigate And to pinpoint and lock onto the deep-rooted psychological tactics that were being used against me.
[01:34:25.650 --> 01:34:27.011]  And now I'm not scared anymore.
[01:34:27.351 --> 01:34:29.251]  I have to say I was blown away.
[01:34:30.472 --> 01:34:32.512]  I feel so much better every day listening to it.
[01:34:32.812 --> 01:34:35.533]  To Alex, thank you very much for putting the course together.
[01:34:35.553 --> 01:34:36.553]  You're absolutely right.
[01:34:37.093 --> 01:34:39.394]  We are reflections of God.
[01:34:39.434 --> 01:34:40.694]  We are emanations of that.
[01:34:40.954 --> 01:34:45.215]  And we can use that God energy to do really anything we want to do in this life.
[01:34:45.655 --> 01:34:49.458]  Romans Chapter 12, Paul talks about how we're transformed by the renewing of our mind.
[01:34:50.098 --> 01:34:51.059]  And that's a process.
[01:34:51.199 --> 01:34:53.520]  Most of our thoughts and actions are subconscious.
[01:34:54.261 --> 01:34:56.743]  Most people go through their day and don't think about many things.
[01:34:56.783 --> 01:35:00.145]  You can drive along a long journey and not even remember half the trip.
[01:35:00.405 --> 01:35:07.310]  In this process, we need to have a concerted, active effort, physically and mentally, to reprogram that subconscious mind.
[01:35:07.710 --> 01:35:09.031]  That's what this series is about.
[01:35:09.451 --> 01:35:12.655]  He's resetting our mind because there's a war on for our mind.
[01:35:12.936 --> 01:35:13.917]  He's exactly right.
[01:35:14.238 --> 01:35:18.844]  And he's become a great voice in our generation and in this new Great Awakening.
[01:35:18.924 --> 01:35:23.631]  And I encourage everybody out there, if you haven't gone there yet, go to ResetWars.com.
[01:35:23.471 --> 01:35:41.711]  That's where your journey begins.
[01:35:41.778 --> 01:35:46.182]  10% off all storable foods at infowarstore.com.
[01:35:46.342 --> 01:35:47.923]  It's insurance you can eat.
[01:35:48.364 --> 01:35:53.769]  The globalists have crept out of the shadows and are now openly trying to destabilize the entire planet.
[01:35:54.329 --> 01:36:04.116]  And in my opinion, now is the most crucial time to stock up on storable food and get ready for the next big crisis, because these Democrats have already shown they're not holding anything back.
[01:36:04.516 --> 01:36:15.203]  In response to this communist sabotage of humanity, the team over at MyPatriotSupply has agreed to allow us to offer our customers 10% off all storable foods.
[01:36:15.723 --> 01:36:17.264]  But this deal can't last long.
[01:36:17.284 --> 01:36:19.486]  This is only available for a limited time.
[01:36:19.866 --> 01:36:23.909]  Your decision now can mean saved time and money later.
[01:36:24.449 --> 01:36:27.071]  Not to mention insurance you can eat in a crisis.
[01:36:28.092 --> 01:36:32.875]  10% off all storable food right now at InfoWarsStore.com
