[00:00:00.000 --> 00:00:16.480]  [outro music]
[01:08:31.795 --> 01:08:35.938]  Well, you know, when you look at the expose of Hunter Biden, we see him smoking the crack.
[01:08:35.958 --> 01:08:42.864]  I think it's very obvious that there's going to be some sort of humiliation ritual very soon with President Joe Biden, and he's going to have to step down.
[01:08:42.924 --> 01:08:44.445]  And that's, you know, just me speculating.
[01:08:44.465 --> 01:08:45.366]  That's pure speculation.
[01:08:45.426 --> 01:08:45.766]  No, I agree.
[01:08:45.786 --> 01:08:47.527]  You got Gavin Newsom at the White House.
[01:08:47.567 --> 01:08:49.249]  So I think they might assassinate him.
[01:08:50.109 --> 01:08:55.794]  Alex, the day Joe Biden goes to Israel, Gavin Newsom comes and takes a tour of the White House.
[01:08:56.114 --> 01:08:57.795]  I mean, that's not done on accident.
[01:08:57.995 --> 01:09:00.057]  That gets basically no mainstream press.
[01:09:00.277 --> 01:09:01.778]  That should be a huge story.
[01:09:02.098 --> 01:09:08.023]  It's just the fact that he's basically coming there to usurp Joe Biden, and it just gets swept under the rug.
[01:09:09.028 --> 01:09:15.510]  And the Democrats want to give dictatorial power to the President to engage in domestic operations against, quote, right-wingers.
[01:09:16.110 --> 01:09:23.673]  I mean, people thought it was bad they wanted to go after people at PTA meetings and school board meetings with the FBI.
[01:09:23.733 --> 01:09:26.394]  This is they want to use the military against the American people.
[01:09:26.454 --> 01:09:28.154]  I mean, I agree they've been doing it a long time.
[01:09:28.554 --> 01:09:30.815]  My point is they're trying to put into legislation now.
[01:09:32.615 --> 01:09:33.776]  You're 100% right.
[01:09:33.816 --> 01:09:34.756]  I mean, I hate to sit here.
[01:09:34.816 --> 01:09:36.197]  I can't argue with you on that.
[01:09:36.257 --> 01:09:39.599]  It just looks like now it's when you give a mouse a cookie, you got to give a milk.
[01:09:39.619 --> 01:09:44.322]  They're just going to continue to take and take and take until we actually absolutely have nothing left.
[01:09:44.622 --> 01:09:49.205]  And that's one thing I want to say for the videos that I got recently of AOC in Washington, D.C.
[01:09:49.785 --> 01:09:51.326]  Anybody can go to the Capitol.
[01:09:51.366 --> 01:09:52.286]  Now, I didn't realize that.
[01:09:52.326 --> 01:09:54.427]  I didn't realize how accessible these politicians are.
[01:09:54.748 --> 01:09:56.649]  And now, I'm going to make that a regular journey.
[01:09:56.669 --> 01:09:57.469]  I'm going to go to D.C.
[01:09:57.509 --> 01:09:59.430]  probably once a, you know, when they're in session.
[01:09:59.450 --> 01:10:02.231]  They're not in session very much in August, but I'm going the first week of September.
[01:10:02.572 --> 01:10:06.414]  I'm going to continue to go up there and get in their face and tell them and expose them for what's going on.
[01:10:06.714 --> 01:10:08.535]  So, for me, when you ask me, what do we do?
[01:10:08.895 --> 01:10:12.917]  Well, I'm going to go fight front lines, front and center in the culture war by calling them out.
[01:10:13.277 --> 01:10:14.377]  Now, what can other people do?
[01:10:14.658 --> 01:10:18.459]  Well, they cannot just stand by and just let these people take away our power.
[01:10:18.519 --> 01:10:27.662]  I think we have to go speak at these school board meetings, speak at these local levels, so that we get the word out there that these people are literally trying to take away all of our freedom.
[01:10:28.122 --> 01:10:29.042]  And it's just so easy.
[01:10:29.082 --> 01:10:30.843]  Look, that's Jamal Bowman.
[01:10:30.883 --> 01:10:31.883]  He's a member of the squad.
[01:10:31.923 --> 01:10:36.225]  In this video, I call him, I ask him, does he think Hunter Biden has good taste in prostitutes?
[01:10:36.585 --> 01:10:38.427]  My point being, he knew exactly what I'm talking about.
[01:10:39.107 --> 01:10:42.210]  The Democratic Party is going to throw Joe Biden under the bus very soon.
[01:10:42.270 --> 01:10:45.773]  They're going to put in Kamala Harris, who's even a bigger puppet than Joe Biden.
[01:10:46.883 --> 01:10:51.728]  And things are going to get very, very squirrely very soon, so you're very right about that, Alex.
[01:10:51.769 --> 01:10:53.911]  You know, the horizon's not looking too pretty.
[01:10:54.431 --> 01:10:56.794]  Well, we just want the folks to get ready for it, but we're definitely winning.
[01:10:57.134 --> 01:10:59.157]  Let's just go ahead and play one through six.
[01:10:59.637 --> 01:11:00.598]  Let's play all these clips.
[01:11:00.618 --> 01:11:07.746]  We've got the clip of AOC coming out and saying she was sexually harassed by you for giving her a compliment.
[01:11:07.766 --> 01:11:08.147]  Here it is.
[01:11:08.695 --> 01:11:10.295]  Adam, why are you such a traitor, Adam?
[01:11:10.315 --> 01:11:11.456]  Why are you such a traitor?
[01:11:11.496 --> 01:11:12.916]  You know January 6th wasn't bad.
[01:11:12.956 --> 01:11:14.196]  You're a scumbag, Adam.
[01:11:14.856 --> 01:11:15.537]  You're the worst.
[01:11:15.577 --> 01:11:16.937]  Kinzinger, you're a douche!
[01:11:17.357 --> 01:11:19.898]  Look at Adam Kinzinger, the political douchebag!
[01:11:20.518 --> 01:11:23.539]  Kinzinger, you're a fake rhino Republican, Kinzinger!
[01:11:24.159 --> 01:11:26.059]  Look at this douche, Adam Kinzinger!
[01:11:26.099 --> 01:11:26.819]  He sucks!
[01:11:28.400 --> 01:11:31.000]  Hey, Jamal, do you like Hunter's taste in prostitutes?
[01:11:31.200 --> 01:11:34.081]  Do you think Hunter... Does Hunter Biden have good taste in prostitutes?
[01:11:35.841 --> 01:11:36.242]  Does he?
[01:11:36.262 --> 01:11:38.002]  Has he got good taste?
[01:11:41.736 --> 01:11:42.417]  AOC!
[01:11:42.497 --> 01:11:44.038]  My favorite big booty Latina!
[01:11:44.078 --> 01:11:45.038]  I love you AOC!
[01:11:45.078 --> 01:11:45.939]  You're my favorite!
[01:11:46.559 --> 01:11:48.781]  She wants to kill babies but she's still beautiful!
[01:11:49.201 --> 01:11:50.882]  You look very beautiful in that dress!
[01:11:51.142 --> 01:11:52.083]  You look very sexy!
[01:11:52.423 --> 01:11:54.184]  Look at that booty on AOC!
[01:11:54.204 --> 01:11:55.685]  That's my favorite big booty Latina!
[01:11:57.586 --> 01:11:57.946]  I love it!
[01:11:57.986 --> 01:11:58.927]  My favorite AOC!
[01:11:58.987 --> 01:11:59.888]  Nice to meet you AOC!
[01:12:00.148 --> 01:12:02.049]  Look how sexy she looks in that dress!
[01:12:03.050 --> 01:12:03.530]  Woo!
[01:12:03.590 --> 01:12:04.851]  I love it AOC!
[01:12:04.931 --> 01:12:06.332]  Hot, hot, hot like a tamale!
[01:12:07.771 --> 01:12:16.398]  I'm with the actually best politician in DC, in the slum, MTG, the queen, beautiful, smart, the best.
[01:12:16.438 --> 01:12:17.639]  We need more people likers.
[01:12:17.659 --> 01:12:19.021]  Thank you so much, Marjorie.
[01:12:19.041 --> 01:12:19.641]  Oh, thank you.
[01:12:19.721 --> 01:12:20.442]  Thanks for coming.
[01:12:20.662 --> 01:12:21.883]  Oh, I'm just such a fanboy.
[01:12:22.283 --> 01:12:23.564]  Look at that big ass.
[01:12:23.685 --> 01:12:25.566]  Look at that big, juicy booty.
[01:12:25.966 --> 01:12:27.708]  Look at that booty on AOC.
[01:12:27.748 --> 01:12:29.329]  That's my favorite big booty Latina.
[01:12:31.091 --> 01:12:31.491]  I love it.
[01:12:31.511 --> 01:12:32.492]  My favorite AOC.
[01:12:32.512 --> 01:12:33.673]  Nice to meet you, AOC.
[01:12:33.693 --> 01:12:35.555]  Look how sexy she looks in that dress.
[01:12:36.755 --> 01:12:37.796]  Ooh, I love it, AOC!
[01:12:37.816 --> 01:12:39.037]  Hot, hot, hot like a tamale!
[01:12:39.057 --> 01:12:39.617]  This is so bad.
[01:12:39.457 --> 01:13:09.858]   *outro music* You make a joke about it, act like you're a rapist.
[01:13:09.677 --> 01:13:12.677]  Use me, cause you ain't that average groupie.
[01:13:12.677 --> 01:13:16.677]  Little in the middle but you got much back.
[01:13:16.677 --> 01:13:20.677]  Little in the middle but you got much back.
[01:13:20.677 --> 01:13:24.677]  Little in the middle but you got much back.
[01:13:24.677 --> 01:13:27.677]  So, she goes around shaking her ass everywhere.
[01:13:27.677 --> 01:13:29.677]  You make a joke about it, act like you're a rapist.
[01:13:29.677 --> 01:13:31.677]  It shows how weak they are.
[01:13:31.677 --> 01:13:34.677]  Yeah, I mean it's an absolute joke.
[01:13:34.677 --> 01:13:36.677]  And these are the people that are in power.
[01:13:36.170 --> 01:13:41.775]  I mean, they want to act like they're so self-righteous and so important, but really they're just like you and me.
[01:13:41.815 --> 01:13:44.057]  A lot of them have even worse problems than you and I have.
[01:13:44.980 --> 01:13:52.563]  For me, seeing how thin their skin is, it really just shows you, you look at Adam Kinzinger, at least he was a little professional, he put his head down when I was mocking him.
[01:13:52.924 --> 01:14:08.511]  But AOC, she had to get a reaction, and I set the trap for her, and she fell for it hook, line, and sinker, and more people, more of us need to go out there and do this, because what it did is it set up a domino effect of her having to admit that the Capitol Police let the rioters in on January 6th.
[01:14:08.551 --> 01:14:11.112]  That's right, she's blaming the police that were ordered to stand down.
[01:14:11.532 --> 01:14:13.113]  This is the rats leaving the sinking ship.
[01:14:14.515 --> 01:14:20.957]  100%!
[01:14:14.615 --> 01:14:20.957]  And we know on January 6th that all those people were the biggest patriots, but now they're being labeled domestic terrorists.
[01:14:21.258 --> 01:14:31.101]  Those people cared about our country more than anybody because everybody knows 81 million votes was impossible, that Joe Biden got that more popular than Barack Obama, the most popular president in the history of the world.
[01:14:31.181 --> 01:14:31.901]  Yeah, right.
[01:14:32.362 --> 01:14:38.224]  So every single person that was willing to stand up and do something for our country now gets thrown into a literal gulag.
[01:14:38.244 --> 01:14:39.844]  So we do not have a fair system.
[01:14:39.864 --> 01:14:41.645]  We have a system that's rigged against the people.
[01:14:42.285 --> 01:14:44.967]  And now AOC, it's like the emperor has no clothes.
[01:14:44.987 --> 01:14:45.807]  We're kind of showing you.
[01:14:47.148 --> 01:14:50.390]  I'm trying to be the little kid to point that emperor is naked.
[01:14:50.770 --> 01:14:54.192]  And it's not easy, but more people need to do it because they're all accessible.
[01:14:54.232 --> 01:14:56.573]  These politicians are a lot more accessible than I even thought.
[01:14:56.874 --> 01:14:58.474]  And I'm going to continue to go to DC.
[01:14:58.535 --> 01:15:00.276]  I'm going to make it my second home, Alex.
[01:15:00.596 --> 01:15:03.697]  I'm going to go call these people out because people are like, oh, you get clicks and likes on the internet.
[01:15:03.978 --> 01:15:04.698]  Well, that's great.
[01:15:04.778 --> 01:15:07.860]  But when I get in, I evoke an emotional response from these politicians.
[01:15:08.320 --> 01:15:10.483]  That's the best thing possible.
[01:15:10.763 --> 01:15:15.508]  And with AOC, Dan Crenshaw, I've done it to multiple popular politicians.
[01:15:16.649 --> 01:15:18.451]  The sky is the limit in my opinion, Alex.
[01:15:18.671 --> 01:15:18.932]  I agree.
[01:15:18.952 --> 01:15:20.113]  And I go back to what I said earlier.
[01:15:20.133 --> 01:15:23.316]  AOC loves drag queen story time.
[01:15:23.897 --> 01:15:26.500]  Fat men dressed up like clowns shaking their ass in front of kids.
[01:15:26.880 --> 01:15:29.722]  You just say that to her, and it's the end of the world.
[01:15:29.762 --> 01:15:32.624]  These people have no legs to stand on.
[01:15:32.684 --> 01:15:35.005]  Alex Dunn, I want to come back and talk big picture with you.
[01:15:35.506 --> 01:15:37.667]  The midterms, Trump running, the Santas.
[01:15:38.228 --> 01:15:42.210]  As a serious, you know, guy, you do a lot of funny comic stuff, but you're also a smart guy.
[01:15:42.611 --> 01:15:46.053]  What is your take on the state of America and so much more?
[01:15:46.093 --> 01:15:49.435]  But I just want to say congratulations, how you plugged into the Zeitgeist.
[01:15:49.915 --> 01:15:51.937]  We're just honored to have been having you on since the start of it.
[01:15:52.317 --> 01:15:55.459]  And you've been a great encouragement to others to do what you're doing.
[01:15:55.579 --> 01:15:56.620]  Masterful trolling.
[01:15:58.100 --> 01:15:59.361]  Well, I really appreciate it, Alex.
[01:15:59.381 --> 01:16:00.441]  You're an inspiration to me.
[01:16:00.521 --> 01:16:01.921]  I wouldn't be where I'm at here.
[01:16:01.961 --> 01:16:06.103]  I wouldn't be able to speak freely, because a lot of people say, oh, you're a tinfoil hat conspiracy theorist.
[01:16:06.463 --> 01:16:07.723]  You're an Alex Jones wannabe.
[01:16:07.763 --> 01:16:09.323]  And I take that as a compliment.
[01:16:09.383 --> 01:16:11.124]  I want to be just like you, Alex.
[01:16:11.244 --> 01:16:12.964]  And, you know, what you've built is incredible.
[01:16:12.984 --> 01:16:15.125]  What they're trying to take away from you is a disgrace.
[01:16:15.505 --> 01:16:17.026]  So, you know, it's an honor and a privilege.
[01:16:17.046 --> 01:16:17.806]  It's an honor, too.
[01:16:17.886 --> 01:16:20.046]  I'm an Alex Stein wannabe.
[01:16:20.407 --> 01:16:22.107]  What you're doing is just beautiful work.
[01:16:22.367 --> 01:16:23.007]  We'll be right back.
[01:16:23.087 --> 01:16:23.847]  Infowars.com.
[01:16:23.887 --> 01:16:25.608]  Tomorrow's news today, Alex Stein's our guest.
[01:16:30.196 --> 01:16:32.297]  How many times must I tell you, till you finally understand, like Eric Clapton says?
[01:16:32.317 --> 01:16:34.238]  How many times must I tell you, baby, how many bridges I've got to cross?
[01:16:34.278 --> 01:16:36.499]  How many times must I tell you, till you finally understand, like Eric Clapton says?
[01:16:36.519 --> 01:16:39.120]  How many times must I tell you, baby, how many bridges I've got to cross?
[01:16:39.140 --> 01:16:41.941]  How many times must I tell you, till you finally understand, like Eric Clapton says?
[01:16:41.961 --> 01:16:43.482]  How many times must I tell you, baby, how many bridges I've got to cross?
[01:16:43.302 --> 01:16:50.302]  [Music]
[01:16:50.302 --> 01:16:53.302]   Alex Stahn is absolutely right. We can't let him break us down.
[01:16:53.746 --> 01:16:56.527]  How many times must I tell you, till you finally understand, like Eric Clapton says?
[01:16:56.547 --> 01:17:03.196]   How many times must I tell you, till you finally understand, like Eric Biden was put in so you wouldn't take him serious.
[01:17:03.717 --> 01:17:07.819]  That he'd take the blame and be a joke while they put the martial law and the global collapse in place.
[01:17:07.859 --> 01:17:08.800]  And tomorrow at 11 a.m.
[01:17:08.820 --> 01:17:11.622]  when I kick off my weekday show, I didn't get into a lot of this.
[01:17:11.642 --> 01:17:12.963]  I'm going to get into this and more.
[01:17:13.103 --> 01:17:14.644]  It is the COVID takeover.
[01:17:15.284 --> 01:17:18.066]  It is the collapse of the world economy by design.
[01:17:18.106 --> 01:17:19.187]  It is the end of the borders.
[01:17:19.687 --> 01:17:21.228]  It is open pushing World War III.
[01:17:21.328 --> 01:17:25.151]  But at the same time, we've got to continue to be confident and move forward against these people.
[01:17:25.431 --> 01:17:26.592]  There is a global awakening.
[01:17:26.692 --> 01:17:27.873]  That's why they're pushing.
[01:17:28.573 --> 01:17:33.217]  The tyranny and the insanity and put this cannon fodder like AOC out in front of everybody.
[01:17:33.657 --> 01:17:43.345]  Alex Stein, people can find your viral work at Conspiracy Castle on Band.Video, on Twitter at AlexStein99, Instagram AlexStein.
[01:17:44.246 --> 01:17:49.771]  In the time we have left here, I could ask a lot of questions, but what else is on, as I say, your radar screen?
[01:17:51.263 --> 01:17:54.125]  Well, right now, you kind of asked me what I see for the future.
[01:17:54.145 --> 01:17:57.067]  Well, people like Mayra Flores gives me a lot of hope for the midterms.
[01:17:57.107 --> 01:18:01.089]  I think people, you know, are going to start to wake up and there will be some sort of red wave.
[01:18:01.430 --> 01:18:06.053]  But at the same time, I have people like Mamet Oz that gives me, you know, a lot of worry.
[01:18:06.833 --> 01:18:11.515]  I think it's just very obvious that no politician is actually going to be able to solve this problem.
[01:18:11.555 --> 01:18:22.299]  It's going to be an internal problem and I remember one of the hardest times of my life when I was a young kid and I said this earlier when my parents went through a divorce and you know the only thing that they could say that would help me is you can't worry about the things you can't control.
[01:18:22.799 --> 01:18:31.482]  So that doesn't mean you shouldn't worry, but that means you got to take control of the things that you can control and get your life in order and get prepared, because what's going to happen is there is going to be some sort of World War III.
[01:18:31.522 --> 01:18:33.442]  Look at the conflict in Russia and Ukraine.
[01:18:33.763 --> 01:18:41.285]  There's no doubt in my mind with the nearly $100 billion that we've invested in that, that it's going to come to a head and we're going to have to actually get involved.
[01:18:41.625 --> 01:18:47.107]  So there's going to be young Americans that are probably going to have to die over a proxy war that doesn't benefit the American people.
[01:18:47.127 --> 01:18:48.447]  So I see that on the horizon.
[01:18:48.487 --> 01:18:57.191]   And then what I see and I hope Is that it'll expose the Biden crime family, and it'll show the illegal business dealings that Hunters was doing with China and the Ukraine.
[01:18:57.831 --> 01:19:02.113]  And that might make people want to realize- I mean, I agree, but it's all been shown, and the FBI's controlled, so nothing's done.
[01:19:02.733 --> 01:19:07.035]  It's the Chinese controlling them, the Russians, uh, hookers, pedophilia.
[01:19:07.095 --> 01:19:08.036]  I mean, it's insane.
[01:19:09.335 --> 01:19:15.721]  Yes, but in the humiliation ritual when they have to take them out, they might have to accidentally expose them because these people really aren't that smart.
[01:19:15.761 --> 01:19:17.002]  They're not that talented.
[01:19:17.322 --> 01:19:20.164]  They make mistakes and the cover-up is always worse than the crime.
[01:19:20.204 --> 01:19:24.849]  So them trying to cover up for the Biden crime family, I believe will be a mass awakening.
[01:19:24.909 --> 01:19:26.790]  And then you look at the sudden adult death syndrome.
[01:19:26.830 --> 01:19:32.135]  Now with the vaccines going to children, there's going to be a high increase in SIDS, sudden infant death syndrome.
[01:19:32.575 --> 01:19:35.859]  Now, it doesn't take a genius to realize, why are young children dying?
[01:19:35.879 --> 01:19:41.586]  They're going to be people that... Why are coffin makers across the world ordering the record number of coffins for babies?
[01:19:42.799 --> 01:19:43.820]  That's exactly right.
[01:19:44.180 --> 01:19:46.142]  This is going to wake people up, Alex.
[01:19:46.242 --> 01:19:49.864]  It's not going to happen easy because there's no amount of evidence that can convince an idiot.
[01:19:50.245 --> 01:19:57.370]  But people will get personally affected by this and they will have no choice but to realize and spread the information that you and I talk about all the time.
[01:19:57.650 --> 01:19:58.851]  You look at Jamie Raskin.
[01:19:58.891 --> 01:20:02.314]  His daughter died of adult death syndrome at 21 years old in her sleep.
[01:20:02.714 --> 01:20:04.415]  Now, obviously, he's a left-leaning politician.
[01:20:04.435 --> 01:20:07.857]  I mean, he's a lefty politician that is, you know, running basically the January 6th committee.
[01:20:08.157 --> 01:20:17.922]  But how many people can actually have their young 20-year-old, 22-year-old, 7-year-old, 8-year-old daughter die, or son, and still support this party?
[01:20:17.942 --> 01:20:18.783]  And that's what's going to happen.
[01:20:18.803 --> 01:20:22.145]  But I think he's so sold out and so soulless and giving over to Grand Illusion, he'll go along with it.
[01:20:22.165 --> 01:20:22.425]  He is.
[01:20:23.217 --> 01:20:23.797]  Well, he will!
[01:20:23.997 --> 01:20:26.359]  He will, but my point being is other people will not.
[01:20:26.379 --> 01:20:30.421]  You're gonna have people that like him, but they're not gonna be okay with their 9-year-old son dying.
[01:20:30.621 --> 01:20:34.143]  There's gonna be a lot of people not okay with their 11-year-old daughter dying in their sleep.
[01:20:34.403 --> 01:20:39.566]  And they're gonna wake up and they're gonna see, now everything, even the people on the left now realize the mask was bullcrap.
[01:20:39.606 --> 01:20:43.529]  I mean, if a pair of Levi's can't stop a fart, how is a mask gonna stop a deadly virus?
[01:20:43.829 --> 01:20:47.091]  People are realizing that a mask was literally COVID theater.
[01:20:47.431 --> 01:20:49.012]  It's the MAGA hat for the left.
[01:20:49.352 --> 01:20:56.354]  And the people that I saw, you know, a few people on the planes wearing them, they're coming to realize that it's all a control method.
[01:20:56.414 --> 01:21:03.256]  The people that are vaccinated, now they're on their fourth, their fifth booster, their hair is going to start falling out, they're going to all start getting myocarditis.
[01:21:03.656 --> 01:21:10.177]  This will come to a head, Alex, and it will overwhelm them with information that they can't ignore the elephant in the room.
[01:21:10.437 --> 01:21:16.079]  So I have hope, but sadly that hope is going to be mixed with a lot of despair, a lot of young people dying.
[01:21:16.459 --> 01:21:17.980]  It's going to get so bad they're going to have to wake up.
[01:21:18.020 --> 01:21:18.700]  You're absolutely right.
[01:21:18.740 --> 01:21:20.701]  Historically, evil is like cancer.
[01:21:20.721 --> 01:21:21.462]  It just takes over.
[01:21:21.842 --> 01:21:22.963]  It doesn't even have a brain.
[01:21:23.043 --> 01:21:24.524]  We look at it and go, well, it must be in charge.
[01:21:24.544 --> 01:21:25.084]  It's taking over.
[01:21:25.504 --> 01:21:26.725]  No, it doesn't know what it's doing.
[01:21:26.765 --> 01:21:27.525]  It's out of control.
[01:21:27.845 --> 01:21:29.606]  It's really us that have allowed it to do this.
[01:21:30.047 --> 01:21:30.447]  You're right.
[01:21:30.487 --> 01:21:32.208]  We need to look at ourselves and say no to this.
[01:21:33.666 --> 01:21:39.131]  Yeah, well it's the hive mind mentality and people have that monkey see monkey do and they feel like they have to get vaccinated for work.
[01:21:39.511 --> 01:21:40.652]  But people are going to lose their jobs.
[01:21:40.692 --> 01:21:43.375]  I mean, I'm worried about the upcoming energy crisis.
[01:21:43.395 --> 01:21:44.736]  You're in Texas, I'm in Texas.
[01:21:45.176 --> 01:21:53.101]   It's 108 degrees and all of the energy companies are saying that they want us to turn down the energy from 2 to 6 p.m.
[01:21:53.101 --> 01:21:57.220]   And the left, all the left-wing media are cheering for the grid to fail, Alex.
[01:21:57.220 --> 01:22:02.341]   They're cheering for, literally, if you look on Twitter, you look on the internet,
[01:22:02.341 --> 01:22:05.581]  they want the grid to fail so they can be na-na-na-boo-boo.
[01:22:05.581 --> 01:22:07.740]  But that means elderly people are going to die.
[01:22:07.740 --> 01:22:09.740]  That means young babies are not going to have energy.
[01:22:09.740 --> 01:22:10.740]  They're going to die.
[01:22:10.740 --> 01:22:13.141]  Bad things are going to happen, and that's on the horizon.
[01:22:13.141 --> 01:22:15.621]  So you guys need to be prepared with generators.
[01:22:15.621 --> 01:22:18.621]  I was in two restaurants at business meetings.
[01:22:18.612 --> 01:22:21.595]  What do you think in closing of Trump versus DeSantis?
[01:22:21.615 --> 01:22:22.475]  Who do you like better?
[01:22:22.295 --> 01:22:26.194]   and the next for 10 minutes and they said it would happen it was all by
[01:22:26.194 --> 01:22:30.234]   design. You're absolutely right. What do you think in closing of Trump versus
[01:22:30.234 --> 01:22:35.234]   DeSantis? Who do you like better? Who would you like to see run for president?
[01:22:35.234 --> 01:22:39.154]   Well if I'm selfish I would actually like it to be Trump again and then we
[01:22:39.154 --> 01:22:43.395]   set up DeSantis to run and you know 2028 and then he does eight years. If I'm
[01:22:43.395 --> 01:22:47.435]   being selfish but at the same time you know Trump has so much baggage. I love
[01:22:47.435 --> 01:22:50.855]   Trump but this time you know you always you're never gonna be great your first
[01:22:50.855 --> 01:22:53.614]   time of doing anything. When you first started out as a broadcaster you know
[01:22:53.614 --> 01:22:59.553]   you get better with time so I believe his second presidency He would do a lot better, so I would give him the benefit of the doubt.
[01:22:59.593 --> 01:23:04.760]  A lot of the mistakes that we're complaining about, not pardoning Julian Assange, not helping the January 6th people.
[01:23:05.001 --> 01:23:07.825]  Well, if he got back in the White House, I think he would be forced to help out.
[01:23:07.845 --> 01:23:09.507]  Oh, there's no doubt they're scared of him, too.
[01:23:09.567 --> 01:23:10.489]  They do not want Trump.
[01:23:12.085 --> 01:23:14.866]  Guys, Alex is so scared of Trump, that's their nightmare.
[01:23:14.886 --> 01:23:16.587]  He's the big bad boogie man.
[01:23:16.927 --> 01:23:19.088]  So if it pisses them off, I'm all for Trump.
[01:23:19.328 --> 01:23:20.489]  And I'm the same with DeSantis.
[01:23:20.509 --> 01:23:21.529]  I would like DeSantis too.
[01:23:21.789 --> 01:23:27.332]  But you know what I'm saying, if we could get both, if we could get Trump, then we could set DeSantis up, that would be great.
[01:23:27.352 --> 01:23:32.795]  Because if Trump can get in there and fix the economy, I mean, we have this massive inflation, people can't afford to fill up their gas tank.
[01:23:32.995 --> 01:23:37.197]  People at the grocery store, you look at these prices, I mean, for a pack of Coca-Cola, it's nearly $10.
[01:23:38.357 --> 01:23:40.197]  They don't want to hear about January 6th.
[01:23:40.217 --> 01:23:42.278]  They don't want to hear about transgender.
[01:23:42.658 --> 01:23:46.199]  They want to hear about the oil prices, which they admit is Biden and the globalists.
[01:23:46.259 --> 01:23:48.360]  All right, Alex Stein, on fire as usual.
[01:23:48.820 --> 01:23:50.980]  Please come down to the studio any time you want this week.
[01:23:51.500 --> 01:23:55.241]  I'm going to be in the show trials, Sandy Hook stuff, where I've already been found guilty by the judge.
[01:23:55.561 --> 01:23:56.582]  That'll decide how guilty I am.
[01:23:56.602 --> 01:23:58.502]  I'd love for you to come down and co-host.
[01:23:58.542 --> 01:24:00.943]  That stuff all kicks off in early August.
[01:24:00.983 --> 01:24:02.103]  Thank you so much, Alex Stein.
[01:24:03.277 --> 01:24:03.917]  I'll be down there.
[01:24:03.957 --> 01:24:04.638]  Thank you, Alex.
[01:24:04.698 --> 01:24:05.438]  It's always an honor.
[01:24:05.959 --> 01:24:06.759]  Honor to talk to you.
[01:24:06.799 --> 01:24:08.740]  Now, I want the listeners to have this burn in their brains.
[01:24:09.000 --> 01:24:10.281]  Owen Schroer is on fire.
[01:24:10.681 --> 01:24:12.302]  He has a special guest with him as well.
[01:24:12.722 --> 01:24:14.203]  He's coming up for the next two hours.
[01:24:14.223 --> 01:24:16.685]  If your station doesn't cover it or carry it, they should.
[01:24:16.705 --> 01:24:19.466]  InfoWars.com, sports-slash-show, band-out video.
[01:24:19.866 --> 01:24:20.447]  Owen Schroer.
[01:24:20.467 --> 01:24:22.968]  Go to InfoWars.com, find the link, and share it.
[01:24:23.368 --> 01:24:23.649]  All right.
[01:24:26.070 --> 01:24:31.253]  I'm going to walk through the martial law preparations of the biggest thing ever tomorrow, 11 a.m., separately.
[01:24:32.908 --> 01:24:36.430]  I have spent 97% of the money I got.
[01:24:36.450 --> 01:24:42.354]  The little bit of money I got in my bank accounts is to pay for my house and my power bills and stuff.
[01:24:42.394 --> 01:24:45.416]  I mean, I've spent everything, which I don't judge myself how much money I have.
[01:24:45.796 --> 01:24:47.197]  But we had a little bit of reserve.
[01:24:47.297 --> 01:24:47.878]  I've spent it all.
[01:24:48.178 --> 01:24:49.139]  Thank you all for your support.
[01:24:49.199 --> 01:24:50.960]  But InfoWars is firing the bat signal.
[01:24:51.220 --> 01:24:52.261]  We have great products you need.
[01:24:52.661 --> 01:24:54.922]  InfoWarsStore.com.
[01:24:54.982 --> 01:24:55.523]  Do not wait.
[01:24:55.563 --> 01:25:01.867]  Now, the good news is, with supply chain breakdowns and other problems, a lot of our best-selling products hadn't come in in almost a year.
[01:25:03.154 --> 01:25:10.136]  Body's Ultimate Turmeric Formula is amazing for your immune system, for your whole body, for inflammation.
[01:25:10.216 --> 01:25:13.497]  It's the highest level of curcuminoid that's the key thing in turmeric.
[01:25:13.657 --> 01:25:15.638]  It's 25% off, back in stock.
[01:25:15.738 --> 01:25:16.738]  Please keep us on air.
[01:25:17.038 --> 01:25:18.499]  Plus, Experience Turmeric.
[01:25:18.939 --> 01:25:23.580]  Infowarstore.com to get the Body's Ultimate Turmeric Formula.
[01:25:23.940 --> 01:25:25.941]  Also, new product.
[01:25:27.040 --> 01:25:37.683]  Over a year in development, diet force is all the natural concentrated, highest level ratings, just like your humanoid is, of compounds that are natural and healthy to make you up your immune system and lose weight.
[01:25:38.004 --> 01:25:40.164]  I'm still a fat ass, but I go up and down in weight.
[01:25:40.404 --> 01:25:47.147]   But I've lost 39 pounds, last time I weighed last week, in the last three months because Samples of this came in three months ago.
[01:25:47.548 --> 01:25:49.169]  I've been taking it twice a day.
[01:25:49.429 --> 01:25:51.892]  It works, and it doesn't give me jitters or problems.
[01:25:51.912 --> 01:25:53.593]  It is a clean, great product.
[01:25:53.833 --> 01:25:56.976]  Infowarstore.com is 40% off.
[01:25:57.156 --> 01:25:59.959]  Diet Force is now available.
[01:26:00.459 --> 01:26:01.900]  Infowarstore.com.
[01:26:03.642 --> 01:26:04.963]  Experience Diet Force today.
[01:26:05.123 --> 01:26:06.164]  Infowarstore.com or AAA253-3139.
