[00:00:03.507 --> 00:00:04.347]  We're live.
[01:38:09.176 --> 01:38:11.378]  They don't care about your clients, your welfare, nothing.
[01:38:11.398 --> 01:38:14.341]  I mean, if they did, they wouldn't have done half the stuff they've done to me already.
[01:38:15.142 --> 01:38:19.186]  Well, look, we've had the FBI try to threaten people and get them to say stuff about me.
[01:38:19.806 --> 01:38:21.868]  And I mean, literally, all I do is speed.
[01:38:21.888 --> 01:38:23.310]  And I don't even do that very often.
[01:38:23.350 --> 01:38:24.611]  I got caught speeding last week.
[01:38:25.392 --> 01:38:26.053]  Pretty bad, too.
[01:38:26.093 --> 01:38:26.733]  But the point is...
[01:38:28.413 --> 01:38:31.174]  Anyways, the point is that I'm ready for it.
[01:38:31.194 --> 01:38:33.315]  I'm ready for them to make up the worst stuff imaginable.
[01:38:33.656 --> 01:38:34.676]  That's their problem.
[01:38:34.956 --> 01:38:36.857]  They put me in prison, kill me, set me up.
[01:38:37.538 --> 01:38:39.178]  That's on them, because I know there is a God.
[01:38:41.660 --> 01:38:48.263]  But it does even freak me out, and I've been fighting this for 17 years, to really realize the depths of the evil.
[01:38:49.284 --> 01:38:51.646]  I was trying to build a veteran, a disabled veteran, a house.
[01:38:52.107 --> 01:38:53.929]  Because listeners were like, well, they want a bulldozer's house.
[01:38:53.949 --> 01:38:55.030]  We stopped the bulldozers.
[01:38:55.330 --> 01:38:56.551]  They wanted to steal it in a land grab.
[01:38:56.571 --> 01:38:58.373]  They said, well, we're not going to let you repair his house.
[01:38:58.393 --> 01:38:59.014]  We'll arrest you.
[01:38:59.294 --> 01:39:00.696]  So my listener said, let's build him one.
[01:39:01.177 --> 01:39:04.220]  And they had undercover cops in there going, let's kill cops and stuff.
[01:39:04.760 --> 01:39:08.324]  And I'd walk out in the parking lot, and there'd be an unmarked cop car.
[01:39:08.344 --> 01:39:09.566]  I'm like, man, why would you do that?
[01:39:10.046 --> 01:39:12.067]  You just don't want us to even get the community together.
[01:39:12.467 --> 01:39:13.668]  I mean, that's how they think.
[01:39:13.728 --> 01:39:16.290]  Like, you're trying to build a veteran a house, you must be bad.
[01:39:16.790 --> 01:39:23.814]  I mean, it's so warped, and they hire just these really weird, sick people who just enjoy messing with people.
[01:39:24.954 --> 01:39:27.176]  It's hard to believe they can find that many evil people.
[01:39:27.836 --> 01:39:29.517]  And the thing is, they can never get enough of it.
[01:39:29.997 --> 01:39:33.038]  I mean, they're like a rat eating, you know, dog crap or something.
[01:39:33.058 --> 01:39:33.798]  They're so happy.
[01:39:33.818 --> 01:39:35.439]  I mean, you just wouldn't even believe it.
[01:39:35.479 --> 01:39:36.659]  I'm like, why are you into this?
[01:39:36.759 --> 01:39:38.940]  And it's just like, I guess I'm just not evil.
[01:39:39.040 --> 01:39:41.280]  I just don't get the type of people they are.
[01:39:41.521 --> 01:39:42.461]  It's disgusting.
[01:39:43.234 --> 01:39:50.822]  I've seen on the TV that the one federal agent in California, they're looking for him because he was depressed and he was a counter-terrorism guy.
[01:39:50.842 --> 01:39:51.944]  I bet you they're all depressed.
[01:39:51.984 --> 01:39:55.227]  I mean, you know, he ran off into the woods, they can't find him.
[01:39:55.688 --> 01:39:56.529]  How do you live like that?
[01:39:56.589 --> 01:39:56.989]  I don't know.
[01:39:57.029 --> 01:40:02.875]  I don't know how you could go to sleep at night and live that way and live your life screwing people over and messing everything up for them.
[01:40:04.281 --> 01:40:11.127]  Well, meanwhile, if there was a real Muslim threat in this country that wasn't completely manufactured, I'd be the first one to say, go after people.
[01:40:11.167 --> 01:40:11.827]  But I'm sorry.
[01:40:12.188 --> 01:40:13.749]  It's as phony as a $3 bill.
[01:40:14.329 --> 01:40:15.250]  It's as phony as a $3 bill.
[01:40:17.040 --> 01:40:17.780]  I'm the same way.
[01:40:17.820 --> 01:40:18.821]  I told them the same thing.
[01:40:18.861 --> 01:40:25.703]  I said, you know, if I ever, I'd be the first guy on the plane if you see somebody acting stupid to take them, you know, to restrain them and take them down.
[01:40:25.963 --> 01:40:27.183]  You know, you're right.
[01:40:27.203 --> 01:40:28.183]  It just doesn't make sense.
[01:40:28.403 --> 01:40:35.686]  It's, you know, and I've seen all this stuff on TV and I listened to your show about all these different things they've been busting that have all been fabricated.
[01:40:36.946 --> 01:40:46.170]  And it just, you know, I think people are waking up to it, though, because even the one recently with the thing in Yemen with this underwear bomb and everything else, they found out he was a CIA agent.
[01:40:46.390 --> 01:40:48.851]  And so they spun it and said, daring double agent.
[01:40:49.272 --> 01:40:52.273]  Yeah, and that was within a day of itself.
[01:40:52.373 --> 01:40:53.253]  Even I caught that.
[01:40:53.273 --> 01:40:57.275]  I don't know how people who aren't into this stuff don't know about this stuff, can't see that.
[01:40:57.335 --> 01:40:58.276]  So hopefully they are.
[01:40:59.396 --> 01:41:00.297]  Well, exactly.
[01:41:00.417 --> 01:41:03.118]  I mean, I am the first person who
[01:41:05.131 --> 01:41:08.793]  Who will stand up for my country against anybody.
[01:41:08.893 --> 01:41:12.334]  And that's why I see these mega banks running our country.
[01:41:12.634 --> 01:41:15.355]  They've got the government people all armed to the teeth.
[01:41:15.375 --> 01:41:17.696]  Listen, I went to the beach last weekend for Mother's Day.
[01:41:17.716 --> 01:41:20.037]  My mother wanted to go down to the National Seashore and stand her pop-up.
[01:41:20.737 --> 01:41:23.278]  And I've been down there dozens of times since I was a little kid.
[01:41:23.298 --> 01:41:24.739]  You know, it's a federal seashore.
[01:41:26.500 --> 01:41:29.522]  And they just were harassing everybody.
[01:41:30.042 --> 01:41:34.845]  And coming up, and I thought it was just me, and then I noticed they were doing it to the other cars out there on the beach.
[01:41:35.825 --> 01:41:39.627]  And they were, like, saying, don't steal sea turtles.
[01:41:39.748 --> 01:41:40.888]  Watch out in the dunes.
[01:41:42.089 --> 01:41:45.511]  And, like, assessing and asking my parents, like, 20 questions.
[01:41:46.011 --> 01:41:49.093]  And finally, I just jumped up and started yelling at them, like, the third time it happened.
[01:41:49.353 --> 01:41:50.534]  I'm like, is this America?
[01:41:50.754 --> 01:41:52.455]  What the hell is going on here?
[01:41:53.135 --> 01:41:55.257]  I mean, they just want to treat us all like we're crap!
[01:41:55.737 --> 01:41:56.637]  And I'm tired of it!
[01:41:57.118 --> 01:42:03.022]  I mean, at a certain point I was like, because I was just sitting there and my kids were digging in the sand, I was like, man, what happened to my country?
[01:42:04.063 --> 01:42:05.784]  I mean, what's it going to be like in a year down there?
[01:42:05.824 --> 01:42:07.905]  I was down there two years ago and there was none of this.
[01:42:08.646 --> 01:42:13.209]  Twenty years ago, one park ranger would go by once a day and it was the same amount of people out there.
[01:42:14.002 --> 01:42:20.877]  They're harassing... Listen, they have the Coast Guard in Port Aransas, which is just a state beach, you know, town beach, like it should be.
[01:42:21.238 --> 01:42:23.262]  And I used to take my kids fishing.
[01:42:23.924 --> 01:42:24.545]  And now...
[01:42:26.147 --> 01:42:31.272]  When the fishermen, even in the bay, see a Coast Guard or Homeland Security boats, they go, you've got to stop, or they get mad.
[01:42:31.532 --> 01:42:35.656]  Even if they're 500 yards away, it's a respect you've got to show them, or they tear your boat apart.
[01:42:36.217 --> 01:42:39.860]  I mean, that's like Mexico isn't that bad, where the police make you kiss their butts.
[01:42:40.521 --> 01:42:44.645]  And I'm like, well, I can't even go fishing now, because they stop the boat and go,
[01:42:45.866 --> 01:42:50.270]  And then a year later, I went on another boat ride in another area, and they were all scared of them.
[01:42:50.450 --> 01:42:59.500]  And I talked to them at the local fishing places where you meet the guides, and they're like, yeah, the Coast Guard waits out there, and if the fish is a half inch shorter than it should be, they arrest you.
[01:42:59.560 --> 01:43:01.341]  And I don't know why the Coast Guard's doing that now.
[01:43:01.582 --> 01:43:04.885]  And there's Homeland Security, and they get in our faces, and they're mean to us.
[01:43:05.406 --> 01:43:06.767]  I mean, used to, they were nice.
[01:43:07.147 --> 01:43:08.309]  And it's like they're...
[01:43:09.595 --> 01:43:11.977]  Anyways, I'm ranting, and that's how these conversations are.
[01:43:12.037 --> 01:43:12.638]  They're two-sided.
[01:43:12.658 --> 01:43:13.839]  We don't just sit here and drone on.
[01:43:14.379 --> 01:43:22.145]  It's just, it's freaking me out, as we get deeper into bondage, how demoralizing and sickening and saddening and painful it is.
[01:43:22.345 --> 01:43:25.828]  Because I've been to a lot of third world countries, and I've never seen anything like this country.
[01:43:26.148 --> 01:43:27.389]  I mean, we're really bad.
[01:43:27.850 --> 01:43:28.670]  We're really sick.
[01:43:28.950 --> 01:43:30.772]  We need to admit we've become disgusting.
[01:43:31.647 --> 01:43:34.930]  Well, the worst part about the whole thing, Alex, too, is the day of the airport.
[01:43:34.991 --> 01:43:37.473]  Here you got a guy that's supposedly on the no-fly list.
[01:43:37.934 --> 01:43:39.155]  They don't even check my bags.
[01:43:39.235 --> 01:43:40.336]  They didn't check my bags.
[01:43:40.396 --> 01:43:41.017]  They let me go.
[01:43:41.057 --> 01:43:43.479]  They questioned me for 15 minutes, didn't look at my bags, nothing.
[01:43:44.581 --> 01:43:46.302]  They knew it was a set-up is why.
[01:43:46.543 --> 01:43:47.323]  They know the drill.
[01:43:47.944 --> 01:43:50.846]  They all think they're in on it, because they know, yeah, they're going to turn that guy.
[01:43:50.866 --> 01:43:52.407]  He must be a good guy.
[01:43:52.427 --> 01:43:52.947]  Oh, they want him.
[01:43:52.987 --> 01:43:53.528]  I'm sorry, go ahead.
[01:43:53.928 --> 01:43:56.750]  I was going to say, I felt like saying, do you guys want to go through my stuff?
[01:43:56.830 --> 01:43:57.850]  I mean, this is ridiculous.
[01:43:58.090 --> 01:43:59.291]  You got a guy on the no-fly list.
[01:43:59.311 --> 01:44:00.012]  You just let him go.
[01:44:00.072 --> 01:44:06.196]  And then if these no-fly list people are so dangerous, then how come I can go to the George Strait concert with my wife?
[01:44:06.356 --> 01:44:09.398]  I can go to Disneyland with a million people around me with my kids.
[01:44:09.418 --> 01:44:10.778]  You won't be able to soon, sir.
[01:44:10.798 --> 01:44:12.460]  They're going to have databases everywhere.
[01:44:12.480 --> 01:44:12.860]  You're not.
[01:44:13.340 --> 01:44:15.001]  I know, and that's the worst part.
[01:44:15.161 --> 01:44:19.363]  It's only going to get worse, and it's scarier, but that's what I mean for right now, though.
[01:44:19.403 --> 01:44:22.044]  It's like, that's how you know the whole thing is a complete joke.
[01:44:22.064 --> 01:44:22.905]  Listen, listen!
[01:44:23.285 --> 01:44:26.586]  My wife went for a jog, because, you know, we left.
[01:44:27.087 --> 01:44:31.369]  We left the National Seashore, went and got a, they call them condos, but they're a hotel room.
[01:44:31.389 --> 01:44:33.890]  A little four-story, you know, place we set up.
[01:44:33.910 --> 01:44:36.651]  So it's a little bitty old four-story condominium thing.
[01:44:36.671 --> 01:44:39.032]  There's a pool down there in the lake, in the ocean.
[01:44:39.412 --> 01:44:40.533]  My wife goes for a run.
[01:44:42.051 --> 01:44:43.172]  I'm cooking breakfast for the kids.
[01:44:43.192 --> 01:44:44.253]  She gets back at about 10.
[01:44:44.553 --> 01:44:46.014]  And I go, OK, I'm going to go for my jog now.
[01:44:46.054 --> 01:44:50.578]  And she goes, my god, we just left that, left camping out to get away from it.
[01:44:51.158 --> 01:44:53.620]  She's all clean cut, everything, in a nice jogging outfit.
[01:44:54.601 --> 01:45:01.506]  And she's coming up the boardwalk and comes through and is spraying her feet off, you know, her tennis shoes.
[01:45:02.367 --> 01:45:06.650]  And a guy walks out, a security guard, and says, oh, I don't need to see your room key.
[01:45:07.111 --> 01:45:08.692]  You don't look like a security risk.
[01:45:11.354 --> 01:45:19.276]  And it was just some excuse for some security guard, and no one's even around there, to just come up and kind of hit on my wife a little bit.
[01:45:19.896 --> 01:45:23.877]  You know, I mean, that's what tyrannies are, though.
[01:45:23.917 --> 01:45:25.838]  You empower all this scum.
[01:45:26.618 --> 01:45:32.959]  Normal people wouldn't want to walk up to some woman on a boardwalk with no one around and say, you don't look like a security risk.
[01:45:32.999 --> 01:45:34.440]  I guess I don't have to see your key.
[01:45:34.880 --> 01:45:35.840]  And she's just like, what?
[01:45:36.180 --> 01:45:38.801]  I mean, I'm telling you, man, it's so bad.
[01:45:40.576 --> 01:45:41.357]  It does sound bad.
[01:45:53.567 --> 01:45:55.289]  Well, maybe Jesse Brinkshire got it right.
[01:45:55.309 --> 01:45:56.130]  He went to Mexico.
[01:45:57.151 --> 01:46:00.735]  As bad as it is down there, no one would ever try to grope your wife.
[01:46:00.775 --> 01:46:01.616]  At least the police wouldn't.
[01:46:02.557 --> 01:46:03.798]  Listen, I've been ranting here.
[01:46:04.059 --> 01:46:05.260]  You've got five minutes here.
[01:46:05.300 --> 01:46:06.081]  You've got the floor.
[01:46:06.141 --> 01:46:07.503]  The book is No Spy, No Fly.
[01:46:07.523 --> 01:46:08.964]  I think we've covered most of the bases.
[01:46:08.984 --> 01:46:10.526]  People should get the book at Infowars.com.
[01:46:11.587 --> 01:46:15.212]  And plus they should buy it and support you as well, you know, Infowars.com.
[01:46:15.373 --> 01:46:17.095]  I mean, how bad has this hurt you financially?
[01:46:17.375 --> 01:46:19.158]  And what has this done to your family?
[01:46:19.358 --> 01:46:20.200]  Let's talk about your kids.
[01:46:20.220 --> 01:46:21.141]  Let's talk about your wife.
[01:46:21.361 --> 01:46:24.426]  Let's humanize this for these psychos in case they have any humanity left.
[01:46:24.706 --> 01:46:25.888]  And you've got five minutes.
[01:46:25.908 --> 01:46:27.770]  You've got the floor to make any other points you want to make.
[01:46:28.271 --> 01:46:28.572]  Sure.
[01:46:28.972 --> 01:46:31.135]  The thing about the wife and kids is a very good point.
[01:46:31.415 --> 01:46:33.498]  My one son is old enough to figure things out.
[01:46:33.538 --> 01:46:33.678]  He's 11.
[01:46:34.059 --> 01:46:35.501]  He was 9 at the time when it happened.
[01:46:35.701 --> 01:46:37.664]  He's confused.
[01:46:37.884 --> 01:46:39.486]  He's asking me, Dad, are you a bad guy?
[01:46:39.526 --> 01:46:40.608]  Why are they interested?
[01:46:40.988 --> 01:46:43.892]  You've got to sit there and explain to your own kids that you're not a bad guy.
[01:46:43.912 --> 01:46:45.594]  They know that you're not, but they still ask.
[01:46:46.555 --> 01:46:47.556]  My wife's really upset.
[01:46:47.616 --> 01:46:48.816]  We missed a ton of things.
[01:46:49.176 --> 01:46:55.799]  My sister-in-law went to a missionary trip, and we were going to fly out to Hawaii when she graduated, and we couldn't do that.
[01:46:56.099 --> 01:46:59.060]  On our 10th anniversary, me and my wife couldn't fly to Vegas.
[01:46:59.080 --> 01:47:00.040]  We were going to go to Vegas.
[01:47:00.321 --> 01:47:01.061]  We couldn't do that.
[01:47:01.101 --> 01:47:06.143]  I mean, it's not feasible to drive 2,000 miles from Chicago to do our anniversary.
[01:47:06.163 --> 01:47:07.143]  It's just not feasible.
[01:47:07.743 --> 01:47:09.124]  So those things have hurt.
[01:47:09.244 --> 01:47:11.605]  From a personal perspective, that's been a big pain in the butt.
[01:47:12.525 --> 01:47:14.026]  Financially, definitely it's hurt.
[01:47:14.086 --> 01:47:17.629]  You know, who knows the thousands of dollars I've lost because of this.
[01:47:17.689 --> 01:47:23.773]  I mean, I had dozens of clients that were contacting me from out of state that were willing to fly me out like I always had.
[01:47:24.193 --> 01:47:25.154]  And now you can't do that.
[01:47:25.234 --> 01:47:33.139]  And, you know, I paid for advertising for one year on some things that I never got anything back from because, you know, I'm advertising outside of the state of Illinois.
[01:47:33.859 --> 01:47:35.420]  So it does affect your business a lot.
[01:47:35.741 --> 01:47:37.922]  And personally, like I said, it really affects it.
[01:47:37.942 --> 01:47:38.923]  And then the kids, you know what?
[01:47:39.723 --> 01:47:41.906]  And people look at you different, Alex.
[01:47:41.946 --> 01:47:43.647]  Not everybody, but they wonder about you.
[01:47:43.707 --> 01:47:46.711]  And it's just crazy because not everybody knows the things you do.
[01:47:46.771 --> 01:47:48.212]  Not everybody knows the things I do.
[01:47:48.733 --> 01:47:51.616]  So when they hear about something like this, they look at you a little differently.
[01:47:51.796 --> 01:47:56.621]  Fortunately, a lot of my veteran friends and all my regular friends have been very supportive of me.
[01:47:58.262 --> 01:47:59.884]  And so that's the good part about the whole thing.
[01:47:59.924 --> 01:48:01.486]  And people are learning from this book.
[01:48:01.526 --> 01:48:02.427]  I've done a lot of different
[01:48:03.067 --> 01:48:04.228]  Book signings and whatnot.
[01:48:04.428 --> 01:48:09.391]  I've sat down with a lot of different people, answered a lot of questions, and that's what I hope the book does.
[01:48:09.671 --> 01:48:10.632]  The book's not expensive.
[01:48:10.672 --> 01:48:10.792]  It's $9.95.
[01:48:11.453 --> 01:48:13.254]  I wasn't trying to make a killing on it.
[01:48:13.754 --> 01:48:14.495]  People should buy it.
[01:48:14.535 --> 01:48:21.559]  They should read it, figure things out, and hopefully petition and get this whole situation changed for everybody, not just me.
[01:48:22.220 --> 01:48:25.102]  The important part about this court case is it's twofold.
[01:48:25.142 --> 01:48:31.486]  Yeah, we want to get off the no-fly list, but the other part of the court case is the government needs to change the way they have these lists.
[01:48:32.006 --> 01:48:39.395]  And so it's a very difficult case, but that's the part that I'm very supportive of because hopefully we can prevent it from happening to anybody in the future.
[01:48:39.415 --> 01:48:45.521]  I know that's a lot easier said than done, but the other part I want to say is I'm really shocked by my own government.
[01:48:45.561 --> 01:48:46.442]  I'm a former Marine.
[01:48:47.043 --> 01:48:53.285]  You've said that already, and the way they treat people is disgusting, and they should never be able to do those things.
[01:48:53.365 --> 01:49:00.287]  I said right on the show the other day, this government was formed for it to fear its citizens, not its citizens to fear them.
[01:49:00.687 --> 01:49:01.667]  And look what we have today.
[01:49:02.087 --> 01:49:03.287]  Everybody fears the government.
[01:49:03.427 --> 01:49:04.308]  I mean, who do you fear more?
[01:49:04.348 --> 01:49:07.208]  You fear the government more than you fear the terrorists, for crying out loud.
[01:49:07.589 --> 01:49:08.629]  These so-called terrorists.
[01:49:09.229 --> 01:49:15.972]  You know, I wanted to say that too, and I think that the FBI, the Department of Justice, you know, they have their little slogans and sayings.
[01:49:16.012 --> 01:49:16.653]  Well, you know what?
[01:49:17.113 --> 01:49:19.294]  That's all it is, because you need to live up to those things.
[01:49:19.354 --> 01:49:23.316]  If you want some honor and courage and all that stuff, you know, start living that way.
[01:49:23.496 --> 01:49:24.516]  It's not that difficult.
[01:49:24.576 --> 01:49:25.517]  I did it as a Marine.
[01:49:26.037 --> 01:49:29.519]  And, you know, instead they're acting more like estoppel agents.
[01:49:30.279 --> 01:49:37.984]  I've even seen some things online where this Patriot Act, you know, when you compare it to the Nazi stuff that happened with Hitler, there's no difference.
[01:49:38.044 --> 01:49:39.185]  It's the exact same words.
[01:49:39.345 --> 01:49:40.305]  It's like they copied it.
[01:49:40.385 --> 01:49:46.169]  So, we need to abolish... Well, did you know the 1968 Gun Control Act was actually the Weimar Republic Act?
[01:49:46.529 --> 01:49:48.510]  They only changed the names.
[01:49:48.550 --> 01:49:52.313]  Senator Dodd, the senior, that's actually confirmed.
[01:49:53.038 --> 01:49:54.699]  I mean, it's amazing.
[01:49:54.819 --> 01:49:56.380]  Look at the black uniforms, all of it.
[01:49:56.400 --> 01:49:56.960]  It's so creepy.
[01:49:56.980 --> 01:49:57.540]  I'm sorry, go ahead.
[01:49:57.560 --> 01:50:02.262]  I was going to say, and the other thing that people should know is that they do aim to intimidate you.
[01:50:03.063 --> 01:50:04.043]  That's what they want to do.
[01:50:04.183 --> 01:50:06.624]  And the good part is I'm not easily intimidated.
[01:50:07.065 --> 01:50:08.325]  But, you know, think about it, Alex.
[01:50:08.345 --> 01:50:12.267]  There are people who are easily intimidated who maybe don't have a military background.
[01:50:12.287 --> 01:50:13.668]  And that's what they're doing.
[01:50:13.888 --> 01:50:15.729]  They hook into these people and they make them
[01:50:16.309 --> 01:50:20.372]  You know, completely screw their entire lives up to do what they want for them.
[01:50:20.432 --> 01:50:20.753]  No, no.
[01:50:20.793 --> 01:50:26.818]  They will knowingly bust somebody for something real or fake and tell them, go lie about this person and you're going to jail.
[01:50:27.298 --> 01:50:28.759]  And they will do whatever they're told.
[01:50:28.779 --> 01:50:29.600]  And people have to know that.
[01:50:30.020 --> 01:50:33.683]  The system's... In the past, I supported the death penalty because I believe in it.
[01:50:34.224 --> 01:50:39.668]  But when you have a criminal government, it can't carry it out because these people, they won't just set you up.
[01:50:39.828 --> 01:50:40.969]  They enjoy it.
[01:50:41.229 --> 01:50:42.370]  And I'm not just talking about the FBI.
[01:50:43.351 --> 01:50:46.454]  Some of these counties and states are even worse.
[01:50:47.455 --> 01:50:57.564]  I mean, it is the cases that have been confirmed where they sit around and laugh about innocent people going to the lethal injection chair.
[01:50:59.266 --> 01:51:05.388]  And it's not like they were even multiple-time bad perps who'd been convicted and they set up some guy, you know, that's how they rationalized it in the old days.
[01:51:05.868 --> 01:51:07.248]  Now they just set up innocent people.
[01:51:07.308 --> 01:51:08.188]  It's like it's fun!
[01:51:08.208 --> 01:51:11.769]  I cannot imagine how much bad mojo they got coming at them.
[01:51:11.929 --> 01:51:14.090]  Because in my life, I just am tuned into the universe.
[01:51:14.630 --> 01:51:15.970]  I like to think, oh, I know.
[01:51:16.370 --> 01:51:19.671]  But in my experience, when I do bad things, it's not just that I have a conscience.
[01:51:19.831 --> 01:51:23.112]  I know little bad things that, oh, this is coming back on me.
[01:51:24.393 --> 01:51:27.356]  And I want to say that to the government minions out there and the corporate minions.
[01:51:27.836 --> 01:51:31.139]  You wonder why your life is so miserable and all you've got is your petty power trip?
[01:51:31.520 --> 01:51:33.802]  Because you haven't given in to good.
[01:51:34.523 --> 01:51:35.824]  You think evil is powerful.
[01:51:35.864 --> 01:51:39.508]  You think, look, just turn back now.
[01:51:40.089 --> 01:51:42.211]  If any of you have got any good left in you, turn back now.
[01:51:43.114 --> 01:51:43.694]  I agree with that.
[01:51:43.774 --> 01:51:49.438]  And one thing I wanted to say too, Alex, if you could for me, I know you speak with Jesse Ventura a lot.
[01:51:49.478 --> 01:51:51.700]  Give him a copy of my book for me for free if you could.
[01:51:52.260 --> 01:51:55.963]  And I want to tell you too that I'm a big supporter of Ron Paul.
[01:51:56.003 --> 01:51:58.144]  I know your website has a lot of Ron Paul stuff on it.
[01:51:58.885 --> 01:52:01.346]  And I think that's what we need going forward.
[01:52:01.686 --> 01:52:05.049]  We need a guy like him to get in the office and put it back where it needs to be.
[01:52:05.069 --> 01:52:07.790]  Because he's as close as we're going to get to the Founding Fathers.
[01:52:08.071 --> 01:52:11.613]  This Romney-Obama stuff, what's the difference between the two?
[01:52:11.633 --> 01:52:12.313]  I don't see it.
[01:52:13.415 --> 01:52:13.996]  Well, you're right.
[01:52:14.276 --> 01:52:17.722]  And look, no country's ever gone past 220 years.
[01:52:17.742 --> 01:52:17.982]  We've gone 235.
[01:52:20.487 --> 01:52:21.949]  And we're rotten now.
[01:52:21.989 --> 01:52:23.670]  Bad guys have gotten in at every level.
[01:52:23.710 --> 01:52:24.631]  It's become acceptable.
[01:52:24.912 --> 01:52:26.773]  They've made tyranny and torture sexy.
[01:52:27.494 --> 01:52:29.196]  And they're robbing the country blind.
[01:52:29.356 --> 01:52:32.779]  I mean, you know, the foreign banks that run this country are just destroying it.
[01:52:32.799 --> 01:52:39.646]  I mean, they paid $22 billion to ship, with taxpayer money, to ship General Motors to China, Brazil, and Eastern Europe.
[01:52:40.287 --> 01:52:43.470]  I mean, if that isn't tyranny and treachery and treason, I don't know what is.
[01:52:44.731 --> 01:52:47.592]  I mean, the people running this country know exactly what they're doing.
[01:52:47.993 --> 01:52:51.254]  And the teleprompter readers like Romney and all that, they're just window dressing.
[01:52:51.814 --> 01:52:57.897]  And to all the dumb minions of this system who think they're going to have fun, this is going to get very, very dark.
[01:52:57.977 --> 01:53:05.200]  And in every case in history, the crop of scum that brings the real tyranny in, they're going to be hung out to dry first.
[01:53:05.940 --> 01:53:06.961]  And I see them.
[01:53:07.101 --> 01:53:09.202]  They probably killed that FBI agent out in California.
[01:53:09.802 --> 01:53:14.885]  They set up the big head of their bomb forensic unit that covered up Oklahoma City on 9-11.
[01:53:15.165 --> 01:53:17.426]  They just set him up with a spoofed email.
[01:53:17.646 --> 01:53:18.226]  Absolutely.
[01:53:18.246 --> 01:53:22.389]  I mean, I know it was a setup because when they really do that stuff, they don't get in trouble.
[01:53:22.849 --> 01:53:24.069]  Actually, a lot of them are pervs.
[01:53:24.189 --> 01:53:26.511]  That's who they hire because they'll do anything.
[01:53:26.871 --> 01:53:29.672]  The fact that they burned him, we know it's a setup, whether it's real or not.
[01:53:30.633 --> 01:53:33.674]  Did you see that case of the top FBI guy with the child porn on his computer?
[01:53:34.134 --> 01:53:34.475]  Yeah, I did.
[01:53:34.495 --> 01:53:35.555]  I've seen that on your website.
[01:53:35.575 --> 01:53:36.336]  Total setup.
[01:53:36.416 --> 01:53:36.896]  Total setup.
[01:53:37.276 --> 01:53:39.457]  Yeah, he was part of the Oklahoma City stuff.
[01:53:39.497 --> 01:53:40.098]  I did see that.
[01:53:40.218 --> 01:53:40.978]  And again, it's a 100% setup.
[01:53:40.998 --> 01:53:42.379]  You understand what I'm saying?
[01:53:42.739 --> 01:53:45.421]  Because they can run child kidnapping rings and don't get in trouble.
[01:53:45.441 --> 01:53:46.642]  I've had congressional hearings on that.
[01:53:46.922 --> 01:53:47.943]  They can do anything they want.
[01:53:48.583 --> 01:53:51.024]  The only time they burn them is when they get out of line.
[01:53:51.064 --> 01:53:51.965]  I wonder what he did.
[01:53:52.906 --> 01:53:54.106]  Yeah, you gotta wonder.
[01:53:54.266 --> 01:53:54.887]  Something happened.
[01:53:56.101 --> 01:54:03.168]  Well, that's why they like to hire those type of people, and he sure looks like a perv, but, you know, again, I mean, who else would be involved in the cover of Oklahoma City?
[01:54:04.028 --> 01:54:06.311]  But, again, all of them should understand that.
[01:54:06.331 --> 01:54:07.372]  They're all expendable.
[01:54:07.712 --> 01:54:08.613]  They're all expendable.
[01:54:10.962 --> 01:54:24.445]  I agree and you know that's why I knew when they offered me the informant position that was something I would never do no matter what because I've already heard the stories before going into that meeting what happens you know with people like Sirhan Sirhan and everything else I've been in touch with that stuff.
[01:54:24.885 --> 01:54:28.306]  Oh exactly that's the final point I'm sorry make your point I'll make mine.
[01:54:28.806 --> 01:54:35.767]  I was gonna say you know I know what they do to those types of people you think you're doing something good for the country but they twist that right around real quick.
[01:54:36.048 --> 01:54:37.708]  Oh no no no the new branding
[01:54:38.524 --> 01:54:39.744]  It's just the new branding.
[01:54:40.424 --> 01:54:44.405]  Don't worry about Al-Qaeda, they're the good guys now, fighting whoever we want them to give weapons to.
[01:54:44.785 --> 01:54:46.326]  Sharia Libby, on and on and on.
[01:54:46.566 --> 01:54:46.986]  Iran.
[01:54:47.286 --> 01:54:48.506]  Al-Qaeda's nice, friendly.
[01:54:48.566 --> 01:54:50.046]  If you don't like them, you're a terrorist.
[01:54:50.786 --> 01:54:56.868]  But Al-Qaeda's also bad, and working with former military, and Al-Qaeda's going to link up with the right-wing Christian militias.
[01:54:57.308 --> 01:55:01.528]  So see, I'm not sure about this, but Illinois is one of their prime zones.
[01:55:02.169 --> 01:55:02.589]  It's 50-50 that
[01:55:05.370 --> 01:55:08.472]  And this would have been higher-ups that would have done it, probably not even the guys you were involved with.
[01:55:08.832 --> 01:55:19.238]  They probably have a, well I know they don't, probably, I know they do, a dragnet out to then tell you, now we want you to go in with these simulated explosives and see if the EMOM supports it.
[01:55:19.358 --> 01:55:26.602]  And then you go in, you meet the EMOM in a restaurant, they remote detonate, and then it's on the news, you guys suicide bombed.
[01:55:26.902 --> 01:55:27.843]  You understand how that works?
[01:55:28.183 --> 01:55:29.304]  We confirmed on 7-7 a SWAT was MI6.
