[00:00:00.009 --> 00:00:02.050]  Broadcasting Network.
[02:25:29.252 --> 02:25:30.013]  Real Alex Jones.
[02:25:30.053 --> 02:25:30.934]  We'll figure that out.
[02:25:31.394 --> 02:25:34.158]  But at Max Keiser, everybody should follow him there for all the updates.
[02:25:34.578 --> 02:25:38.242]  And I hope you're wrong, but I do see massive preparations for this.
[02:25:38.502 --> 02:25:39.443]  And look at this.
[02:25:39.564 --> 02:25:40.745]  Cops to Congress.
[02:25:41.085 --> 02:25:43.748]  We need logs of Americans' text messages.
[02:25:43.808 --> 02:25:44.529]  CNET News.
[02:25:44.589 --> 02:25:45.530]  Guilty until proven innocent.
[02:25:45.911 --> 02:25:50.315]  Feds telling states to pass laws allowing highway checkpoints.
[02:25:51.116 --> 02:25:54.081]  TSA announces highway checkpoints in all 50 states.
[02:25:55.142 --> 02:25:59.969]  They're announcing capital controls that you won't be able to leave the country now if they say you owe money.
[02:26:00.389 --> 02:26:02.993]  I mean, this is becoming Nazi Germany, Max Keiser.
[02:26:04.234 --> 02:26:05.756]  Well, it's not the capital controls.
[02:26:05.776 --> 02:26:07.158]  It's not just even trying to leave.
[02:26:09.033 --> 02:26:13.835]  The central banks don't trust each other.
[02:26:14.475 --> 02:26:19.858]  That's why the lending is not being made.
[02:26:19.878 --> 02:26:36.367]  A lot of people are complaining that the banks are not lending enough to stimulate business because the banks are hoarding cash and they're hoarding cash because they don't trust each other because they know that a credit freeze like in 2008 or a collapse as I'm predicting will come
[02:26:38.575 --> 02:26:39.176]  I think so.
[02:27:04.699 --> 02:27:05.720]  We're good to go.
[02:27:23.234 --> 02:27:28.938]  Well, China is due to surprise everybody when they announced their official reserve figures.
[02:27:28.978 --> 02:27:35.742]  They officially have 1,051 tons, but now it's pretty much an open secret that they have at least 3,000 tons.
[02:27:36.082 --> 02:27:39.945]  They're the biggest gold producer in the world, the biggest gold miner in the world.
[02:27:40.005 --> 02:27:41.346]  None of the gold leaves China.
[02:27:41.666 --> 02:27:50.932]  There was a report that came out a couple of weeks ago proving or suggesting or indicating that no gold bar circulating in the vault of any of the banks around the world have any
[02:27:57.837 --> 02:28:04.462]  They want to get enough gold in-house to give them protection against that huge reserve of dollars that they have.
[02:28:04.482 --> 02:28:08.205]  They have three trillion paper money reserves, over a trillion of that.
[02:28:08.225 --> 02:28:11.708]  They're massively hedging with gold, and who else is doing that?
[02:28:11.748 --> 02:28:12.609]  Basically everybody.
[02:28:13.229 --> 02:28:17.953]  Well, Mexico has increased their gold position by thousands of percentage points.
[02:28:17.993 --> 02:28:19.174]  Korea's been buying gold.
[02:28:19.474 --> 02:28:20.675]  Every central bank in the world
[02:28:21.423 --> 02:28:27.225]  No, I make that... Many of the central banks in the world are buying gold.
[02:28:28.045 --> 02:28:32.786]  Some are famously not buying gold, like the Bank of England sold... What about all the fake tungsten?
[02:28:32.806 --> 02:28:34.526]  I heard you talking about that five years ago.
[02:28:34.586 --> 02:28:38.848]  It's surfacing in vaults and government and private central banks everywhere.
[02:28:39.328 --> 02:28:43.629]  Well, when the paper money collapses, you know, tungsten's not that bad a thing to have.
[02:28:45.322 --> 02:28:51.285]  You know, I mean, anything that's not paper is going to be valuable against a paper money apocalypse that's coming.
[02:28:51.325 --> 02:28:56.228]  But the tungsten has been an issue for years and years.
[02:28:56.288 --> 02:28:59.409]  I mean, it's one of the... another concern.
[02:28:59.469 --> 02:29:06.133]  I mean, you need to keep your head up and make sure you don't... Sure, my point is the gold-covered tungsten is surfacing everywhere.
[02:29:08.615 --> 02:29:15.301]  The big gold market, it's not enough of an issue to alter these big trends that we're seeing.
[02:29:15.321 --> 02:29:16.422]  No, no, I understand.
[02:29:16.442 --> 02:29:22.867]  I'm just saying that shows that these western banks don't have as much gold as they said they have.
[02:29:23.735 --> 02:29:26.177]  Well, the bigger problem is that they've leased it out.
[02:29:26.757 --> 02:29:34.242]  This is why a lot of the gold in Central Bank's vaults that they've leased out, now there's a big question mark whether that gold is actually there.
[02:29:34.262 --> 02:29:43.729]  Now, to contrast this with what we saw in the United States a couple of weeks ago, when it was thought that... Okay, Max, we're going to break.
[02:29:43.769 --> 02:29:45.310]  Your mic's distorting just a tad.
[02:29:45.330 --> 02:29:46.431]  You may want to back off a little bit.
[02:29:46.451 --> 02:29:50.194]  We're going to have a special report on guns and the attack on them, and then back to Max Keiser.
[02:29:51.380 --> 02:29:54.362]  We're on the march, the empire's on the run.
[02:29:55.283 --> 02:29:58.065]  Alex Jones and the GCN Radio Network.
[02:30:03.309 --> 02:30:08.173]  We have witnessed two terrible storms in the east, but we are still in the eye of the perfect storm.
[02:30:08.914 --> 02:30:11.696]  The most devastating economic condition since the Great Depression.
[02:30:12.156 --> 02:30:14.518]  America's worst drought in agricultural history.
[02:30:14.978 --> 02:30:17.520]  And now the economic results of the presidential election.
[02:30:17.981 --> 02:30:20.983]  This perfect storm is a huge threat to everyone's food supply.
[02:30:21.483 --> 02:30:26.107]  I just doubled down and got even more supplies from eFoodsDirect, and I recommend you do the same.
[02:30:26.668 --> 02:30:28.810]  It's time to get your own supply from eFoodsDirect.
[02:30:29.350 --> 02:30:32.413]  I know I won't be standing in a bread line trading my freedom for food.
[02:30:33.013 --> 02:30:36.737]  I'm taking control of my future, and you're nuts if you don't do the same.
[02:30:36.757 --> 02:30:40.400]  Go to eFoodsDirect.com forward slash Alex to find the specials.
[02:30:40.680 --> 02:30:44.323]  And you can start with a holiday gift pack that's normally $80, now under $50.
[02:30:45.103 --> 02:30:47.325]  Remember, I can warn you, but I can't feed you.
[02:30:47.345 --> 02:30:52.549]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[02:30:53.070 --> 02:30:56.172]  Would you rather prepare six months too early or one day too late?
[02:30:56.192 --> 02:30:57.793]  409-5633 or efoodsdirect.com forward slash Alex.
[02:31:01.756 --> 02:31:05.798]  Millions of people are going to get sick this winter from colds, flu, and other illnesses.
[02:31:05.859 --> 02:31:06.979]  Don't be one of them!
[02:31:07.079 --> 02:31:12.642]  Protect yourself with Supernatural Silver, a revolutionary new broad-spectrum antibacterial solution.
[02:31:12.803 --> 02:31:22.408]  Recent advances in silver technology have resulted in a silver solution that can be used daily to prevent bacteria, viruses, mold, and food poisoning, and help improve wound healing.
[02:31:22.608 --> 02:31:29.252]  Supernatural Silver is safe enough to consume every day, while powerful enough to destroy the causes of many serious diseases.
[02:31:29.392 --> 02:31:30.753]  We're good to go.
[02:31:50.322 --> 02:31:56.585]  Go to SupernaturalSilver.com today and use the promo code SILVER2012 for 20% off.
[02:31:56.705 --> 02:31:58.846]  That's SupernaturalSilver.com.
[02:31:59.006 --> 02:32:00.226]  And like us on Facebook.
[02:32:01.747 --> 02:32:03.587]  This man wants your guns.
[02:32:03.748 --> 02:32:09.090]  That is the cover of the 60-page glossy magazine, jam-packed with information.
[02:32:09.170 --> 02:32:12.151]  The December issue of InfoWars Magazine.
[02:32:12.271 --> 02:32:19.454]  InfoWars Magazine gives you a powerful tool to reach out to friends and family and neighbors and people in your community with the message of liberty.
[02:32:19.554 --> 02:32:22.735]  Give a gift subscription to your local police department.
[02:32:22.795 --> 02:32:26.156]  Give a gift subscription to your local stay house, to your pastor.
[02:32:26.256 --> 02:32:27.717]  This is the perfect tool.
[02:32:27.817 --> 02:32:34.479]  Twelve of these delivered to the door of the institutions, groups, and individuals that you want to influence and wake up.
[02:32:34.719 --> 02:32:41.583]  Sign up for the free digital e-version at InfoWars.com forward slash newsletter and we send it out the week after the physical magazine goes out.
[02:32:41.703 --> 02:32:44.945]  Or go to InfoWarsStore.com today and sign up for a subscription.
[02:32:45.025 --> 02:32:51.969]  Give it as a gift subscription or buy them in bulk with Ron Paul, The Attack on the Second Amendment, The Police State, The GMO Takeover.
[02:32:52.049 --> 02:32:57.272]  It's all there and all available at InfoWarsStore.com or by calling 888-253-3139.
[02:32:57.372 --> 02:33:01.054]  Get your subscription or buy the magazines in bulk today.
[02:33:11.144 --> 02:33:15.351]  I'm Alex Jones, your host, waging war on corruption.
[02:33:16.233 --> 02:33:20.660]  Crashing through the lies and disinformation.
[02:33:23.174 --> 02:33:33.061]  Bob Costas has responded to my call that he be fired if he does not apologize, and obviously others have been calling for that as well.
[02:33:33.721 --> 02:33:39.985]  He put out one clarification last night that basically said we were too stupid to understand what he was saying, so another slap in the face.
[02:33:40.005 --> 02:33:42.487]  We have a video about that up on InfoWars.com.
[02:33:42.507 --> 02:33:48.371]  We're about to premiere a detailed analysis of this, and then go back to Max Keiser of MaxKeiser.com.
[02:33:49.011 --> 02:33:49.832]  He then went on
[02:33:50.732 --> 02:34:04.163]  And a new USA Today that has a transcript of here on the Dan Patrick Show today, this morning, saying that sometimes the quality of those who oppose you speaks for itself.
[02:34:05.020 --> 02:34:07.561]  And then he wanted to talk about racist.
[02:34:07.601 --> 02:34:08.721]  So now everything's racist.
[02:34:08.801 --> 02:34:10.582]  If you don't, you just say racist.
[02:34:11.002 --> 02:34:12.483]  Like, oh, you want to own guns, you're racist.
[02:34:12.723 --> 02:34:14.183]  So he just said, well, there's some racism.
[02:34:15.183 --> 02:34:20.925]  And then he goes on to say, a discussion should ensue about the football culture, which is totally degenerate nowadays.
[02:34:20.985 --> 02:34:22.446]  And he added the gun culture.
[02:34:22.466 --> 02:34:25.407]  So they're trying to blame guns for the gangster culture.
[02:34:25.827 --> 02:34:26.847]  Domestic violence.
[02:34:27.147 --> 02:34:28.488]  So now guns are domestic violence.
[02:34:28.808 --> 02:34:31.269]  Those issues should be discussed if we're looking for some kind of
[02:34:31.889 --> 02:34:32.972]  Elusive perspective.
[02:34:33.392 --> 02:34:34.915]  Some more arrogant statements here.
[02:34:35.757 --> 02:34:42.932]  So, not a real apology, but he's gone from saying, oh, let me correct misinterpretations to, oh, let me correct mistakes.
[02:34:44.099 --> 02:34:46.080]  Two, but still you shouldn't be able to own guns.
[02:34:46.120 --> 02:34:48.241]  So, you need to be fired, Costas, okay?
[02:34:48.261 --> 02:34:49.562]  And everybody knows who you are.
[02:34:49.582 --> 02:34:52.864]  And there's going to be a boycott of the NFL because they authorized what you did.
[02:34:52.944 --> 02:34:53.825]  Same thing NBC.
[02:34:54.065 --> 02:35:03.150]  And Fox is, it all started with their columnist on Fox Sports saying the Second Amendment needs to be banned and anybody that owns guns are racist and whites are basically inherently bad people.
[02:35:03.750 --> 02:35:06.191]  And I guess that's what you see out of Rupert Murdoch right there.
[02:35:06.911 --> 02:35:09.232]  Just unbelievable how disgusting this is.
[02:35:09.412 --> 02:35:17.716]  We're going to air a report I did with Aaron Dyches on this premiering here, and then we're going to go right back to Max Keiser with where he, how he sees the collapse unfolding.
[02:35:18.036 --> 02:35:24.818]  Because unfortunately, it looks like he may be right, and it's an engineered collapse, and ways we can protect ourselves with Max Keiser.
[02:35:24.838 --> 02:35:26.179]  But first, here's this report.
[02:35:26.772 --> 02:35:32.317]  People who have credibility with young people should be on the television telling these youngsters that it's wrong to carry a gun.
[02:35:32.877 --> 02:35:34.579]  Ultimate tragedy, bloodied and dead.
[02:35:34.599 --> 02:35:35.719]  Javon Belcher's action.
[02:35:35.800 --> 02:35:37.641]  Handguns do not enhance our safety.
[02:35:38.121 --> 02:35:42.665]  And just really brainwash people into thinking about guns in a vastly different way.
[02:35:43.046 --> 02:35:45.107]  The assault weapons ban made sense.
[02:35:45.768 --> 02:35:52.574]  Well, the establishment's war against the right to keep and bear arms and the rest of our Bill of Rights is now reaching a high tide mark.
[02:35:53.314 --> 02:36:01.196]  You can make no mistake, Bob Costas, during Sunday Night Football on NBC, was declaring war on the Second Amendment.
[02:36:01.436 --> 02:36:03.137]  You want some actual perspective on this?
[02:36:03.877 --> 02:36:07.658]  Well, a bit of it comes from the Kansas City-based writer Jason Whitlock.
[02:36:07.998 --> 02:36:22.382]  Our current gun culture, Whitlock wrote, ensures that more and more domestic disputes will end in the ultimate tragedy, and that more convenience store confrontations over loud music coming from a car will leave more teenage boys bloodied and dead.
[02:36:22.862 --> 02:36:29.986]  And make no mistake, he was reading off a teleprompter at that time, and his remarks had all been pre-approved.
[02:36:30.586 --> 02:36:32.427]  Handguns do not enhance our safety.
[02:36:32.928 --> 02:36:40.252]  They exacerbate our flaws, tempt us to escalate arguments, and bait us into embracing confrontation rather than avoiding it.
[02:36:40.856 --> 02:36:48.340]  Turning the NFL into even more of a propaganda tool of the authoritarians that control Washington, D.C.
[02:36:48.801 --> 02:36:54.264]  If Javon Belcher didn't possess a gun, he and Cassandra Perkins would both be alive today.
[02:36:55.467 --> 02:37:06.191]  Leave it to NBC and Bob Costas to take a tragic event and try to capitalize on it to destroy the Second Amendment of our Bill of Rights and Constitution.
[02:37:07.031 --> 02:37:14.554]  Coming out and blaming a tragic shooting on the Second Amendment is asinine.
[02:37:15.074 --> 02:37:20.836]  It's like blaming obesity on spoons and forks, but that's exactly what he did.
[02:37:21.676 --> 02:37:26.857]  Costas really thinks we're stupid when he says, you know, there's a gun culture in the NFL.
[02:37:27.277 --> 02:37:30.718]  You mean the thug culture that's in the NFL?
[02:37:31.058 --> 02:37:32.819]  Pit bull fights and all the rest of it?
[02:37:33.159 --> 02:37:34.359]  You mean that culture?
[02:37:34.719 --> 02:37:42.301]  They're trying to claim that the American gun culture is the thug culture that's in the NFL.
[02:37:42.961 --> 02:37:58.654]  Don't blame us for your culture of drugged out of their mind athletes on pain pills and psychotropic drugs like Prozac known to cause psychotic breaks and men who have had concussions after concussions after concussions going home and killing their families.
[02:37:59.334 --> 02:37:59.815]  And you notice...
[02:38:00.515 --> 02:38:06.939]  Bob Costas says, I know in the days to come the NFL may get blamed, but you can't deny it's guns.
[02:38:07.180 --> 02:38:09.261]  If there wouldn't have been guns, this wouldn't have happened.
[02:38:09.521 --> 02:38:11.663]  He's saying, let's blame the Second Amendment.
[02:38:11.823 --> 02:38:14.084]  Let's blame one of the few rights left in this country.
[02:38:14.585 --> 02:38:19.288]  Let's not blame the NFL and the decadent gladiatorial spectacle it's become.
[02:38:20.349 --> 02:38:25.912]  The bureaucracy that's hijacked this country admits they're coming after our firearms.
[02:38:26.393 --> 02:38:28.714]  They have told us that they are doing this.
[02:38:29.054 --> 02:38:29.515]  Part of it
[02:38:30.435 --> 02:38:33.137]  Well it's not surprising then that they...
[02:38:52.035 --> 02:38:54.477]  Think of how stupid the gun grabbers think you are.
[02:38:55.138 --> 02:39:06.727]  They point out the violence that's going on in the youth of this country in places like Chicago and New York that have the highest crime rates in the United States where they've completely banned guns for the general public.
[02:39:07.148 --> 02:39:13.253]  And then they point at Chicago and New York and say that's the reason that we need to turn our guns in in places like Texas.
[02:39:13.598 --> 02:39:15.999]  Frankly, in my hometown of Chicago, there's an awful lot of violence.
[02:39:16.019 --> 02:39:18.600]  And they're not using AK-47s, they're using cheap handguns.
[02:39:18.880 --> 02:39:19.501]  It's incredible.
[02:39:19.841 --> 02:39:32.067]  They take the guns, the crime rates explode in those areas, while the crime rates drop in areas all over the United States where you have a high rate of legal, lawful gun ownership.
[02:39:33.047 --> 02:39:37.749]  I expected the victim disarmament anti-defense crowd to come out and use this tragedy.
[02:39:38.429 --> 02:39:52.175]  But to see the NFL, NBC, via their frontman Bob Costas do it, lets you know that they are blowing the bugle, that they are charging in on our Second Amendment, and all the facts prove that that is what is now happening.
[02:39:52.395 --> 02:39:57.957]  None of us are under any illusion that reinstating that ban would be easy.
[02:39:59.151 --> 02:40:02.634]  And so what we focused on is existing laws.
[02:40:02.834 --> 02:40:12.741]  If the president would stage Fast and Furious, shipping guns into Mexico to demonize the Second Amendment and call for a gun ban, they will use any crisis out there to restrict our guns.
[02:40:13.062 --> 02:40:18.165]  Trafficking illegal firearms, sending them across the border, is illegal.
[02:40:19.166 --> 02:40:20.487]  That's something that we can stop.
[02:40:21.088 --> 02:40:26.211]  And so our focus is to work with Secretary Napolitano.
[02:40:26.972 --> 02:40:28.033]  Keep in mind, he did it.
[02:40:29.952 --> 02:40:37.117]  And now the reports are beginning to come out that Obama may use executive orders to restrict the Second Amendment because he can't get Congress to do it.
[02:40:37.497 --> 02:40:39.098]  He's already done that on cyber security.
[02:40:39.118 --> 02:40:40.700]  He's already done that shutting down power plants.
[02:40:41.020 --> 02:40:43.321]  He's already said NATO and the UN command our military.
[02:40:43.622 --> 02:40:45.723]  He is becoming a dictator more and more.
[02:40:45.743 --> 02:40:50.487]  They have asked the media to go out and blame everything on our right to keep and bear arms.
[02:40:51.047 --> 02:40:56.570]  People who have credibility with young people should be on the television telling these youngsters that it's wrong to carry a gun.
[02:40:56.970 --> 02:41:05.955]  So what you're seeing is part of the brainwashing that Attorney General Holder called for more than 15 years ago and is calling for again.
[02:41:05.975 --> 02:41:10.657]  And just really brainwashed people into thinking about guns in a vastly different way.
[02:41:10.937 --> 02:41:19.942]  And the fact that Costas would be authorized to do something like this during Sunday football when the NFL lets you know they mean business.
[02:41:20.302 --> 02:41:23.925]  A corporate company man like Costas, you know he got it approved.
[02:41:24.225 --> 02:41:33.431]  So this is the NFL and NBC endorsing an attack on one of the few basic liberties that America has left.
[02:41:34.192 --> 02:41:36.113]  Unbelievably outrageous.
[02:41:36.674 --> 02:41:41.037]  And signals a coordinated attack on the Second Amendment.
[02:41:41.497 --> 02:41:52.229]  And if we won't speak out against this now, if we won't demand that Bob Costas at least apologize for using this tragedy, we're going to lose our Second Amendment.
[02:41:52.970 --> 02:41:54.171]  Now Hank Williams Jr.
[02:41:54.532 --> 02:41:57.415]  said this country was turning into a dictatorship and he was fired.
[02:41:57.816 --> 02:42:00.539]  You mean when John Boehner played golf with President Obama?
[02:42:01.965 --> 02:42:02.806]  Oh yeah!
[02:42:03.246 --> 02:42:05.708]  It'd be like Hitler playing golf with Netanyahu.
[02:42:06.088 --> 02:42:06.428]  Okay?
[02:42:06.848 --> 02:42:07.289]  Okay.
[02:42:07.329 --> 02:42:07.909]  Not hardly.
[02:42:08.189 --> 02:42:17.095]  All we're asking for is that Bob Costas apologize and that the NFL repudiate what was said as well as NBC.
[02:42:17.995 --> 02:42:24.480]  But if that is not done, I promise you this, and over 150 million other gun owners in this country do as well.
[02:42:25.021 --> 02:42:35.369]  We are not going to rest until the NFL loses a large portion of their audience and NBC sponsors are boycotted.
[02:42:35.669 --> 02:42:37.350]  It's time to turn off the NFL.
[02:42:37.850 --> 02:42:39.332]  It's time to turn off NBC.
[02:42:39.952 --> 02:42:44.834]  And it's time to stop watching that little globalist front man, Bob Costas.
[02:42:45.214 --> 02:42:49.096]  It's time to take it personal when they try to take our guns.
[02:42:49.656 --> 02:43:01.842]  That's why I'm calling for everyone to mail spoons with a note explaining to NBC that blaming guns for crime is like blaming spoons for fat people.
[02:43:02.182 --> 02:43:04.503]  And it's time to mail Bob Costas spoons.
[02:43:04.823 --> 02:43:08.565]  We're going to put the address under this video in the links below.
[02:43:09.125 --> 02:43:15.688]  And it's time to call the sponsors of NBC and the NFL and to let them know you're not going to support them either.
[02:43:16.168 --> 02:43:18.349]  It's time for the American people to stand up.
[02:43:18.710 --> 02:43:25.753]  It's time for the sleeping giant that is the United States of America to rediscover the Bill of Rights and Constitution.
[02:43:26.013 --> 02:43:29.295]  These are our rights and you are not going to steal them.
[02:43:29.615 --> 02:43:30.895]  Do you understand this?
[02:43:31.256 --> 02:43:34.357]  The Second Amendment is the line in the sand.
[02:43:34.977 --> 02:43:37.939]  I'm Alex Jones, signing off for InfoWars.com.
[02:43:40.723 --> 02:43:47.366]  All right, that video will be live the next 10 minutes at InfoWars.com and PrisonPlanet.com and I will tweet it out at the real Alex Jones.
[02:43:47.426 --> 02:43:48.366]  Please retweet it.
[02:43:49.287 --> 02:43:51.728]  And again, also follow Max Keiser at MaxKeiser.com.
[02:43:51.768 --> 02:43:58.350]  Again, I apologize to Max for airing that, but Aaron stayed up all night to get it done and then we wanted it for the first hour, but we were behind and so we aired it now.
[02:43:58.731 --> 02:44:01.992]  We're always honored to have Max Keiser, but it's good to have that in the middle of the report as well.
[02:44:02.272 --> 02:44:04.053]  You've got the floor until we got a break, Max.
[02:44:05.093 --> 02:44:11.635]  Any comments on the gun thing, but getting back into your bold prediction that the collapse is really going to accelerate in April.
[02:44:11.915 --> 02:44:13.616]  You've already broken down why that's happening.
[02:44:13.636 --> 02:44:18.757]  We've got the head of the Bank of England saying what you're saying now, and you're in England right now.
[02:44:18.797 --> 02:44:19.717]  That's pretty creepy.
[02:44:20.118 --> 02:44:24.659]  So tell us what it'll look like and where it goes from there.
[02:44:25.819 --> 02:44:26.780]  Well, first of all, O.J.
[02:44:26.820 --> 02:44:28.060]  Simpson didn't have a gun.
[02:44:28.080 --> 02:44:31.341]  Didn't stop him from killing his wife.
[02:44:32.509 --> 02:44:33.310]  Wow, that's incredible.
[02:44:33.330 --> 02:44:36.015]  I actually made that point in the video, but Aaron cut it out for some reason.
[02:44:36.395 --> 02:44:44.207]  Yeah, Nicole Simpson, she did a nice with a concealed carry when OJ or whoever it was brought that knife to a gunfight.
[02:44:45.939 --> 02:44:46.279]  Yeah.
[02:44:46.740 --> 02:44:51.004]  Well, wasn't Bob Costas involved in a pedophile scandal with Sandusky for a while?
[02:44:51.044 --> 02:44:57.772]  He had him on his show and they were trying to cover that up for a while until Sandusky got on the show and basically admitted he was a pedophile.
[02:44:57.852 --> 02:45:03.437]  And then Bob, you see that image of him all shaken up, like, oh my God, I invited a pedophile on my show.
[02:45:03.458 --> 02:45:06.200]  And then he tried to, you know, talk his way out of it.
[02:45:06.240 --> 02:45:07.462]  So this guy's a loser.
[02:45:07.862 --> 02:45:17.867]  Anyway, talking about the collapse of the, you know, central bank system and fiat currencies around the world, this is, as I say, baked into the cake.
[02:45:17.907 --> 02:45:21.088]  Now, I believe we're going to see it by April of 2013.
[02:45:22.269 --> 02:45:26.531]  If I'm wrong, I will happily admit that I was wrong on my timing.
[02:45:27.391 --> 02:45:29.773]  You know, the trends are still there and still in place.
[02:45:29.813 --> 02:45:32.754]  Somebody else will get the timing perhaps better than I have.
[02:45:33.174 --> 02:45:34.355]  I'm going to stick to my timing.
[02:45:34.955 --> 02:45:50.190]  But, you know, in the United States, it's remarkable that two weeks ago, three weeks ago, to give you an idea of the disconnect people have with what's happening in the central banks on Wall Street, remember when there was a threat they were going to close down the producer of Twinkies.
[02:45:50.730 --> 02:45:54.334]  And then within an hour, Twinkies were selling for $8,000 a Twinkie on eBay.
[02:45:56.596 --> 02:46:09.164]  Now that gives you an idea of the disconnect in the United States that the average person has with what the values are that run the system versus what the intrinsic value of a Twinkie actually is.
[02:46:10.025 --> 02:46:18.410]  So, you know, you had this remarkable explosion of Twinkie buying on eBay because people were scared that suddenly Twinkies would not be available anymore.
[02:46:18.850 --> 02:46:24.314]  And then that mania passed six hours or ten hours later and it was on to some other mania.
[02:46:24.614 --> 02:46:35.426]  You know, people, of course, would probably get totally caught up in an NFL game over the weekend where they could watch steroid-driven drug addicts pound each other over the head for a million dollars.
[02:46:36.467 --> 02:46:36.827]  Screwed!
[02:46:38.466 --> 02:46:41.987]  You know, so they're just going from distraction to distraction.
[02:46:42.027 --> 02:47:03.291]  Meanwhile, the main theme here that I need, I'm going to emphasize it, the central banks themselves that for 30-40 years were colluding in pushing a financialization, a transactionalization, a world where work and labor was replaced with technocracy and money.
[02:47:04.151 --> 02:47:06.432]  They no longer trust each other.
[02:47:06.452 --> 02:47:08.293]  That is a fundamental difference today.
[02:47:08.633 --> 02:47:18.979]  Started in 2009 after the big collapse of 2008 and that and we know that they don't trust each other because they themselves are the biggest buyers of gold.
[02:47:19.359 --> 02:47:21.280]  Now here's the big moment that's
[02:47:21.340 --> 02:47:37.965]  going to change everything is when central banks who are now issuing money or creating money through quantitative easing to buy government bonds, one of those central banks is going to break ranks and they're going to start printing money to buy gold.
[02:47:38.746 --> 02:47:45.648]  And that will be the moment when gold starts to go on a magnificent tear on the upside and the global
[02:47:48.599 --> 02:47:51.281]  Because one of these banks is going to say, enough is enough.
[02:47:51.682 --> 02:47:54.644]  The obvious contenders are China and Russia.
[02:47:55.685 --> 02:47:57.506]  Those are the obvious contenders.
[02:47:57.546 --> 02:48:03.531]  The obvious contenders for a currency collapse, hyperinflation, we see in Japan and in the UK.
[02:48:03.571 --> 02:48:07.675]  The UK has 900% debt to GDP.
[02:48:07.715 --> 02:48:09.536]  It's one of the worst in the world.
[02:48:09.957 --> 02:48:13.199]  So that's why we're here, because we're covering the collapse in London.
[02:48:13.559 --> 02:48:15.121]  And since we've been here, as you pointed out,
[02:48:15.601 --> 02:48:28.107]  The rhetoric coming out of the Bank of England is that quantitative easing doesn't work anymore, the debts are unsustainable, and the economy is collapsing, and there's very little that anyone can do.
[02:48:28.567 --> 02:48:31.929]  So that's pretty much the scenario up to this point.
[02:48:33.826 --> 02:48:38.269]  How is raising all these massive taxes in Europe and the United States going to fix things?
[02:48:38.329 --> 02:48:39.090]  They're not idiots.
[02:48:39.130 --> 02:48:47.355]  They know when they raise taxes on the poor and middle class, it's going to make these countries like Greece, Ireland, Spain, the United States go into cardiac arrest.
[02:48:47.816 --> 02:48:49.117]  But that's what they're doing.
[02:48:49.137 --> 02:48:59.324]  The Republicans and Democrats are debating how much taxes to raise instead of talking about trying to rebuild the country.
[02:48:59.684 --> 02:49:00.805]  What's your take on that?
[02:49:01.365 --> 02:49:13.626]  Well, raising taxes will not increase the tax take at the end of the year because it'll put more people and companies out of business than any incremental gain on a marginal tax increase.
[02:49:16.271 --> 02:49:16.331]  Yes.
[02:49:35.399 --> 02:49:38.580]  They've already downgraded war.
[02:49:38.680 --> 02:49:40.221]  We think we're going to downgrade that again.
[02:49:40.261 --> 02:49:44.103]  But the establishment knows that, so they want to destroy the country.
[02:49:44.663 --> 02:49:46.164]  But the establishment is buying gold.
[02:49:46.184 --> 02:49:46.904]  That's what I'm saying.
[02:49:46.924 --> 02:50:03.311]  They're buying gold and silver because they don't trust each other and they know that in extremis, even Alan Greenspan famously said that we learned from the collapse of Germany in the 40s that in extremis only gold is counted as money.
[02:50:04.111 --> 02:50:15.229]  And Alan Greenspan of course is the maestro of the central bank that is the creator of the bubbles that of course are the monster that ate the global economy.
[02:50:15.269 --> 02:50:18.955]  So for him to even point this out is quite significant.
[02:50:19.535 --> 02:50:32.463]  And this is unknown amongst those who understand the history of banking and money that when you have this type of crisis, gold is really the only extinguisher of debt, is one way to put it.
[02:50:32.483 --> 02:50:36.405]  Sure, and they can continue to kind of put things off, but there's still that slow slide.
[02:50:36.445 --> 02:50:38.967]  I mean, the economy worldwide is getting worse and worse.
[02:50:39.007 --> 02:50:40.548]  I want to come back and ask you, Max.
[02:50:41.368 --> 02:50:42.369]  Well, slow slide.
[02:50:42.389 --> 02:50:47.393]  It's deceptive because if you look at a chart like Enron, remember Enron?
[02:50:47.913 --> 02:50:50.715]  The stock went from $2 to $90.
[02:50:51.076 --> 02:50:51.456]  Stay there.
[02:50:51.516 --> 02:50:52.617]  Explain it to us on the other side.
[02:50:52.877 --> 02:50:55.919]  And then I want to ask you, will these globalists get away with it?
[02:50:56.020 --> 02:50:58.401]  Or is there any way to arrest them?
[02:50:58.482 --> 02:50:59.903]  And then how would you fix the economy?
[02:50:59.923 --> 02:51:01.164]  We'll be right back with Max Geiser.
[02:51:02.253 --> 02:51:07.257]  We all know that Berkey water purification systems are the most trusted name in water filtration.
[02:51:07.477 --> 02:51:16.604]  As an authorized Berkey dealer for over six years and serving thousands of satisfied customers, the Berkey guy offers amazing specials for Berkey water filtration systems.
[02:51:16.824 --> 02:51:30.875]  The Berkey light systems include a set of self-sterilizing and recleanable black purification elements that purify water by removing chlorine, pathogenic bacteria, cysts and parasites to non-detectable levels and remove harmful chemicals such as herbicides and pesticides.
[02:51:31.155 --> 02:51:36.420]  Order the Berkey Light System today, complete with two black Berkey elements for only two hundred and thirty one dollars.
