[00:00:00.029 --> 00:00:02.870]  Alex Jones Broadcasting Network.
[01:07:26.368 --> 01:07:27.949]  He's predicted what's going to happen on that front.
[01:07:28.390 --> 01:07:29.991]  And I want to see where America's going to end.
[01:07:30.011 --> 01:07:31.953]  I mean, how he sees the breaks happening here.
[01:07:32.434 --> 01:07:38.199]  But first, he was part of the press conference last Thursday with Sheriff Joe Arpaio out in the Phoenix area.
[01:07:38.780 --> 01:07:42.963]  Of course, Sheriff Joe announced six months ago or so he was investigating Obama's birth certificate.
[01:07:44.229 --> 01:07:49.191]  Because, you know, it's a matter there in the state with the legislature saying he's got to prove himself and all the rest of it.
[01:07:49.211 --> 01:07:51.151]  And his constituents kept asking to look into it.
[01:07:52.531 --> 01:07:54.352]  And as soon as he did that, he got raided by the feds.
[01:07:54.952 --> 01:07:56.953]  Claiming, you know, human rights abuses and things.
[01:07:58.393 --> 01:08:00.174]  Not visited, raided basically.
[01:08:01.394 --> 01:08:02.654]  I mean, they act so scared.
[01:08:02.974 --> 01:08:07.376]  They released the fake birth certificate a week before Dr. Corsi's book came out.
[01:08:07.996 --> 01:08:08.876]  Where's the birth certificate?
[01:08:10.080 --> 01:08:19.450]  And then they had fake stories put out by their organs, their minions, on record, saying the book had been recalled when it hadn't.
[01:08:19.511 --> 01:08:25.697]  So again, when people flee, when people act guilty, that's always the big sign here.
[01:08:28.703 --> 01:08:35.834]  Dr. Corsi, break down the investigation with Arpaio, where it goes now, for people that have heard, oh, that's ridiculous, we've seen his birth certificate.
[01:08:36.054 --> 01:08:38.798]  We heard that for three years before he released the fake one, as you know.
[01:08:39.119 --> 01:08:42.924]  But just recap for people and tell us what happened at the press conference and where all this is going.
[01:08:43.527 --> 01:08:44.548]  Well, it's pretty stunning.
[01:08:44.608 --> 01:08:56.256]  This is the first time, Alex, a law enforcement group, duly constituted law enforcement, Sheriff Arpaio, Maricopa County Sheriff's Office, has conducted a law enforcement investigation.
[01:08:56.276 --> 01:08:58.797]  It's going to be a continuing investigation.
[01:08:58.817 --> 01:09:09.705]  The press conference was held to announce that the investigation has determined there's probable cause to believe that Barack Obama's birth certificate
[01:09:10.345 --> 01:09:25.684]  The PDF file released April 27, 2011 is a forgery, and the Selective Service Registration Card, filed supposedly in 1980 by Barack Obama, is also a forgery.
[01:09:26.385 --> 01:09:30.268]  Now, these two conclusions should be startling.
[01:09:30.328 --> 01:09:40.855]  This is a law enforcement conclusion that now there's guilty parties out there, criminals, involved in forging fundamental identity papers for the President of the United States.
[01:09:41.736 --> 01:09:55.429]  And when you get to this point, all the mainstream media is doing, all the buzz in the mainstream media has been that Michael Zullo and the Chief Investigator, Lead Investigator Colgate-Sposney and I dared to release a book.
[01:09:56.090 --> 01:10:06.020]  And so, now the mainstream media is taking to attack us, saying, oh, you're trying to benefit financially from, you know, a public investigation.
[01:10:06.300 --> 01:10:07.441]  Well, what do they do?
[01:10:07.621 --> 01:10:10.223]  I mean, that's all the media does is report on investigations.
[01:10:10.423 --> 01:10:12.405]  How do you think you keep the lights on around here?
[01:10:12.905 --> 01:10:19.070]  And, Michael Zulu, who is a detective, has done this entirely on a volunteer basis.
[01:10:19.730 --> 01:10:21.311]  He hasn't made a penny out of this.
[01:10:21.832 --> 01:10:24.073]  And, in fact, he owns his own work product.
[01:10:24.093 --> 01:10:25.995]  Yeah, but they do that just to change the subject.
[01:10:26.015 --> 01:10:27.336]  You know that's a classic tactic.
[01:10:27.356 --> 01:10:27.936]  I mean, come on.
[01:10:28.517 --> 01:10:33.721]  This, the whole thing is, rather than look at the accusations that we're making, which are
[01:10:34.221 --> 01:10:46.564]  Criminal probable cause determinations, which means that Sheriff O'Powell is going to shift now into a criminal investigation with additional powers from his office to the Cold Case Posse.
[01:10:46.604 --> 01:10:53.426]  Rather than even address those, the mainstream media searches and says, oh, but these two guys are going to make a dollar.
[01:10:53.666 --> 01:11:03.131]  Well, you can say what you want about Sheriff Joe, but he has got big brass you-know-whats, and is a hard charger, and the system doesn't like him, so he's okay in my book.
[01:11:03.491 --> 01:11:07.893]  Well, and also, he's got tremendous courage, tremendous courage fighting all this.
[01:11:08.433 --> 01:11:14.276]  Sheriff O'Powell said, I want you to do, we checked and made sure, there's no violations of any regulations or rules.
[01:11:14.756 --> 01:11:17.298]  I'm free to write a book, it's what I do, it's how I make my living.
[01:11:17.978 --> 01:11:19.300]  Mike Zulu is ready to write a book.
[01:11:19.320 --> 01:11:20.581]  They're just changing the subject.
[01:11:20.601 --> 01:11:22.904]  Tell folks the name and they can get it at Amazon right now.
[01:11:23.124 --> 01:11:26.588]  The book is called A Question of Eligibility.
[01:11:26.608 --> 01:11:34.436]  It's subtitled A Law Enforcement Investigation into the Birth Certificate and Eligibility of Barack Obama, an e-book.
[01:11:35.217 --> 01:11:44.000]  It's $9.99 and it's available right now on Amazon.com for the Kindle, Barnes & Noble, for the Nook, iPad.
[01:11:44.020 --> 01:11:52.682]  If you don't have a Kindle or Nook, you can buy the book through the Kindle store at Amazon and or the Nook store at Barnes & Noble and download onto your PC.
[01:11:52.722 --> 01:11:54.103]  Let me ask you this question.
[01:11:55.063 --> 01:11:56.124]  I mean, this is the big one.
[01:11:56.204 --> 01:12:00.147]  Why did they put out such a ridiculous forgery?
[01:12:00.208 --> 01:12:03.050]  I mean, look, I was going to wait.
[01:12:04.671 --> 01:12:05.592]  It came out that day.
[01:12:05.652 --> 01:12:06.733]  We spent all day looking at it.
[01:12:06.793 --> 01:12:09.916]  By night time, it wasn't... I mean, I did basic stuff.
[01:12:11.017 --> 01:12:12.938]  But now you guys have done a lot more than we've done.
[01:12:12.999 --> 01:12:15.441]  Top forensic experts, I want you to tell folks about it, have come out.
[01:12:15.481 --> 01:12:17.482]  But just briefly, we went through it.
[01:12:18.484 --> 01:12:19.485]  It wasn't just in layers.
[01:12:19.505 --> 01:12:20.446]  We were the first to break that.
[01:12:20.826 --> 01:12:21.546]  It wasn't just that.
[01:12:22.567 --> 01:12:26.530]  It wasn't a typewriter, which each splat of the thing is different.
[01:12:26.570 --> 01:12:32.755]  They were using the same fake typewriter font from some type of WordPress system.
[01:12:32.795 --> 01:12:34.336]  Please explain it to people.
[01:12:34.536 --> 01:12:37.038]  I mean, the C's have the same fake splats.
[01:12:37.358 --> 01:12:37.938]  It's fake.
[01:12:38.179 --> 01:12:38.719]  It's fake.
[01:12:38.779 --> 01:12:39.279]  It's fake.
[01:12:39.820 --> 01:12:40.480]  Exactly.
[01:12:40.801 --> 01:12:42.262]  And in fact, it's a bad fake.
[01:12:42.822 --> 01:12:43.802]  It's an obvious thing.
[01:12:43.822 --> 01:12:44.723]  So why is it so bad?
[01:12:44.743 --> 01:12:51.366]  Well, you know, it's almost like they were tempting us, you know, it's been suggested that they're going to produce the real document from the vault.
[01:12:51.806 --> 01:12:52.886]  You know, this is ridiculous.
[01:12:53.287 --> 01:12:59.749]  If this is the birth certificate, this has got to stand up to forensic analysis and it's got to be proven not to be a fake.
[01:12:59.789 --> 01:13:00.410]  If it's a fake,
[01:13:00.990 --> 01:13:02.410]  The American people have been lied to.
[01:13:02.810 --> 01:13:09.192]  And I don't think there is a pen and ink original that's going to look anything like what was released.
[01:13:09.672 --> 01:13:11.052]  We want to see the microfilm.
[01:13:11.072 --> 01:13:14.373]  We want to see all of the original records from Hawaii.
[01:13:14.793 --> 01:13:26.535]  And now the FOIA requests, the law enforcement requests, are going to come out starting on Monday from Sheriff Arpaio's office to the Hawaii Department of Health to show us the original record.
[01:13:26.715 --> 01:13:28.137]  Let's see if Obama tries to block it.
[01:13:28.157 --> 01:13:33.423]  Let's not forget a few months before this happened, Governor Abercrombie, friends with Obama, said, I've gone and looked.
[01:13:33.463 --> 01:13:34.103]  It's not there.
[01:13:34.624 --> 01:13:35.205]  Exactly.
[01:13:35.725 --> 01:13:41.191]  And the whole idea of saying it's not there, and then suddenly, OK, the book is good, my book.
[01:13:41.832 --> 01:13:43.293]  Let's talk about the stamp.
[01:13:43.333 --> 01:13:44.934]  Let's talk about all of it.
[01:13:44.954 --> 01:13:47.036]  I mean, this whole thing's a forgery.
[01:13:47.056 --> 01:13:49.437]  They call him African-American.
[01:13:49.457 --> 01:13:50.918]  That term wasn't in use until decades later.
[01:13:50.938 --> 01:13:51.699]  I mean, it's insane!
[01:14:10.211 --> 01:14:15.612]  The stamps, the registrar's stamps on the birth certificate are on separate layers.
[01:14:15.652 --> 01:14:18.253]  You can pick them up, you can move them around the document.
[01:14:18.593 --> 01:14:20.393]  They leave white halos behind.
[01:14:20.873 --> 01:14:32.836]  These are supposed to be the authenticating stamps that are imprinted onto the original document, not brought in, imported from external sources, and put onto the document as a layer.
[01:14:33.476 --> 01:14:42.003]  It's totally a... This is like when they Photoshop, when Photoshop was new 15, 16 years ago, and they'd stick your head crudely on a dinosaur head, and it's obvious it's fake.
[01:14:42.024 --> 01:14:42.844]  I mean, it's ridiculous.
[01:14:43.185 --> 01:14:50.030]  It's ridiculous, and the Selective Service Card, which the media have ignored, I think is equally an important issue, because
[01:14:51.031 --> 01:14:54.674]  The Cold Case Posse investigators went and got the original stamps.
[01:14:55.215 --> 01:14:59.478]  The stamp on Barack Obama's is a 1980 postal stamp.
[01:14:59.998 --> 01:15:10.346]  They got the same stamp from the same postal station in Hawaii where Obama filed, supposedly filed, that Selective Service registration.
[01:15:10.927 --> 01:15:18.453]  Every stamp used at that time by the Post Service had the date on the slug on the stamp with four digits.
[01:15:20.274 --> 01:15:21.856]  I don't think so.
[01:15:36.448 --> 01:15:36.908]  Plug.
[01:15:37.508 --> 01:15:44.091]  They cut off the 08, they turned it upside down, inverted it, stuck it back in the plug, stamped it.
[01:15:44.471 --> 01:15:45.811]  The only one with the two digits.
[01:15:45.831 --> 01:15:46.912]  Stay there, we gotta go to break.
[01:15:46.952 --> 01:15:47.872]  Explain on the other side.
[01:15:47.892 --> 01:15:53.014]  And let's not forget, he was using a fake social security number of someone else in Connecticut.
[01:15:53.434 --> 01:15:55.955]  I mean, it just goes on and on and on.
[01:15:56.475 --> 01:16:00.476]  And his birth certificate was cut out of the Kenyan records, showing it was there.
[01:16:00.576 --> 01:16:02.877]  I mean, it goes on and on and on.
[01:16:04.244 --> 01:16:05.504]  Hi, this is Alex Jones.
[01:16:05.544 --> 01:16:10.886]  Did you know that the global elite are now storing non-hybrid seeds in secret storage vaults near the Arctic Circle?
[01:16:11.146 --> 01:16:15.768]  Did you know that in a real meltdown, non-hybrid seeds could become more valuable than silver or gold?
[01:16:16.148 --> 01:16:16.548]  It's true.
[01:16:16.628 --> 01:16:21.190]  Seeds have outperformed even gold and silver before in this country, and it's possible they could even happen again.
[01:16:21.730 --> 01:16:26.433]  So our friends at Solutions from Science have put together the perfect mix of non-hybrid seeds.
[01:16:26.954 --> 01:16:28.875]  They call it a Survival Seed Bank.
[01:16:29.255 --> 01:16:33.878]  And it can produce an endless supply of nutrient-dense food for you and your family.
[01:16:34.058 --> 01:16:34.959]  And here's the best part.
[01:16:35.179 --> 01:16:37.961]  These seeds have not been genetically modified in any way.
[01:16:38.261 --> 01:16:41.563]  And you actually get enough seeds to plant a full acre crisis garden.
[01:16:41.884 --> 01:16:44.725]  So visit them today at SurvivalSeedBank.com.
[01:16:45.066 --> 01:16:46.967]  That's SurvivalSeedBank.com.
[01:16:47.287 --> 01:16:48.208]  Or give them a call at 877-327-0365.
[01:16:51.850 --> 01:16:55.552]  That's 877-327-0365.
[01:16:56.073 --> 01:17:00.595]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[01:17:00.915 --> 01:17:03.357]  This is Alex Jones for survivalseedbank.com.
[01:17:04.797 --> 01:17:19.246]  You've heard Alex explain how the Silver Lungs Generator infuses the respiratory system with your self-produced colloidal silver solutions, yet many are unaware of the entire function of the Silver Lungs System and how it has been designed to deliver your silver solutions anywhere in or on the body.
[01:17:20.256 --> 01:17:23.958]  My name is Mario Cifaldi and I'm the developer of the Silver Lungs Generator.
[01:17:24.938 --> 01:17:36.945]  Not only does the Silver Lungs System produce endless colloidal and ionic silver solutions, it also comes equipped with the proper applicators and devices needed to deliver your silver solutions directly to key target areas.
[01:17:37.705 --> 01:17:44.989]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system.
[01:17:45.669 --> 01:17:55.274]  Be sure to watch our new 7-minute video tour of the Silver Lungs System at www.SilverLungs.com to learn more about how the Silver Lungs System works.
[01:17:56.035 --> 01:17:59.297]  As well, we are always ready to answer any questions you may have.
[01:17:59.957 --> 01:18:03.059]  That's www.SilverLungs.com
[01:18:04.335 --> 01:18:09.020]  Folks, Iran and the Mideast nuclear mess is already ballooning our gas prices.
[01:18:09.320 --> 01:18:23.935]  Whether you're struggling with food costs, which are being blown up by gas costs now, or know that when the Mideast showdown explodes, whatever food supply you have is all you'll get because of huge panic demand, eFoods Direct Family Packs are the answer.
[01:18:24.255 --> 01:18:30.762]  Now the most affordable best food is saving you up to 50% compared to other poor quality food companies.
[01:18:31.123 --> 01:18:38.852]  The new Alex Jones Quick Fix Family Pack saves you so much money, the savings from eating this food will actually help you pay your other bills.
[01:18:39.292 --> 01:18:46.376]  No matter what effect the Mideast crisis or the crashing economy have, you'll have food as delicious tonight as 25 years from now.
[01:18:46.757 --> 01:18:51.500]  Order now for 50% savings and free shipping on these affordable family packs.
[01:18:51.760 --> 01:18:54.321]  Call 800-409-5633 or efoodsdirect.com slash Alex.
[01:18:54.361 --> 01:18:57.063]  Call 800-409-5633 or efoodsdirect.com slash Alex.
[01:19:04.125 --> 01:19:05.125]  I had tried everything.
[01:19:05.185 --> 01:19:10.247]  I'd cut back the amount of food I was eating, I was lifting weights and jogging, but nothing was working.
[01:19:10.687 --> 01:19:15.168]  My body was literally starving for minerals and trace elements as well as key vitamins.
[01:19:15.508 --> 01:19:21.870]  And as soon as I had that, I immediately could eat half of what I was eating previously and be satisfied.
[01:19:22.370 --> 01:19:32.858]  Now, there are hundreds of great products at Infowarsteam.com, but I want to point out the three that have helped me lose 37 pounds in just two months.
[01:19:33.579 --> 01:19:37.722]  Products like Beyond Tangy Tangerine, Pollen Burst, and Rebound.
[01:19:38.062 --> 01:19:44.107]  When I started taking the Tangy Tangerine and other products every day, I lost more than 37 pounds in just two months.
[01:19:44.327 --> 01:19:45.468]  Now, that's results.
[01:19:45.868 --> 01:19:57.996]  I want to challenge my listeners to go to Infowarsteam.com and to order just three of their products and you will see the changes in the way you look, feel, and in your appetite almost immediately.
[01:19:58.377 --> 01:20:00.638]  Start your journey to health and wellness today.
[01:20:00.938 --> 01:20:02.679]  Infowarsteam.com.
[01:20:05.021 --> 01:20:06.162]  Coast to Coast.
[01:20:06.542 --> 01:20:07.963]  Direct from Austin.
[01:20:08.603 --> 01:20:11.806]  You're listening to the Alex Jones Broadcasting Network.
[01:20:25.239 --> 01:20:26.540]  Monday through Friday, 11 a.m.
[01:20:26.560 --> 01:20:27.140]  to 2 p.m.
[01:20:27.180 --> 01:20:27.501]  Central.
[01:20:27.521 --> 01:20:28.661]  That's 12 noon to 3 p.m.
[01:20:28.742 --> 01:20:29.082]  Eastern.
[01:20:29.882 --> 01:20:31.143]  Back Sundays, 4 to 6 p.m.
[01:20:31.183 --> 01:20:31.503]  Central.
[01:20:31.844 --> 01:20:33.885]  Don't forget we have Infowars Nightly News.
[01:20:34.746 --> 01:20:36.867]  Seven o'clock, five nights a week.
[01:20:37.027 --> 01:20:42.411]  I'm one of the hardest working people in radio and in news, and of course so is my crew.
[01:20:44.032 --> 01:20:45.794]  Going back to Dr. Jerome Corsi.
[01:20:46.134 --> 01:20:47.535]  Doc, the problem is, look,
[01:20:49.375 --> 01:21:06.509]  I came out with Breitbart's death and I said, look, they can't say within two hours of him being dead at the hospital, the day he's going to release video footage, film footage of Obama at communist meetings where they were talking about re-educating people and overthrowing the government.
[01:21:06.629 --> 01:21:07.890]  That's now what's being reported.
[01:21:09.642 --> 01:21:13.864]  And then he dies, and then they say, oh, it's natural causes, go to sleep.
[01:21:14.025 --> 01:21:18.307]  Now, the LA Times is reporting that, no, the coroner is looking at foul play.
[01:21:18.347 --> 01:21:22.729]  Not saying that's what happened, but is going to look at all the bases, including murder.
[01:21:22.749 --> 01:21:24.330]  Well, that's what you're supposed to do.
[01:21:24.751 --> 01:21:26.151]  It took them a week with Whitney Houston.
[01:21:26.412 --> 01:21:31.354]  They say that they're going to spend six to eight weeks on this because they've got a test for everything.
[01:21:31.654 --> 01:21:33.456]  The coroner thinks it's suspicious.
[01:21:34.256 --> 01:21:37.678]  Now, expanding on this, getting back to the birth certificate.
[01:21:38.018 --> 01:21:42.363]  They countered you by releasing it a week before your book comes out, for those that just joined us.
[01:21:42.884 --> 01:21:47.650]  They had Esquire come out and say the book had been recalled and hadn't, just to try to sabotage it.
[01:21:47.670 --> 01:21:52.736]  They were acting like this evidence would be completely damning, because it is.
[01:21:52.896 --> 01:21:53.797]  And then they release.
[01:21:54.157 --> 01:21:54.958]  Was it hubris?
[01:21:55.058 --> 01:21:55.859]  Was it arrogance?
[01:21:56.520 --> 01:22:00.363]  Was it that it was so compartmentalized that they just used some moron in there?
[01:22:01.303 --> 01:22:02.464]  I mean, maybe it is a trap.
[01:22:02.484 --> 01:22:03.905]  They're going to release another one later.
[01:22:04.425 --> 01:22:06.326]  But then they'll be so discredited by that.
[01:22:06.386 --> 01:22:09.528]  I mean, I just think it's good old-fashioned hubris.
[01:22:09.629 --> 01:22:11.109]  What does your gut tell you about this?
[01:22:11.129 --> 01:22:16.313]  Because there's so many frauds and anomalies, the problem is, is even covering them all.
[01:22:17.192 --> 01:22:18.814]  Hubers, I agree with you Alex.
[01:22:18.894 --> 01:22:33.286]  I think it's also a calculation that the mainstream media will pander to Obama and call anybody who dares criticize Obama a racist, scare everybody off, you know, and then there'll be no real investigation.
[01:22:33.806 --> 01:22:36.549]  Meanwhile, Obama sits in the White House and laughs at everybody.
[01:22:37.029 --> 01:22:41.173]  Look, we're also going to have the a pile of investigations just beginning.
[01:22:41.613 --> 01:22:43.655]  It's going to have a whole series of revelations.
[01:22:45.316 --> 01:23:02.749]  Testimony is being developed that the White House is intimidating, in a systematic way, the mainstream media, that if anybody, any broadcasters dare go into this Berther story, they're going to risk FCC investigations, people who have their careers ruined, thrown off the air.
[01:23:02.769 --> 01:23:08.614]  I mean, we're developing information on that, as well as, yes, the work on Ayers.
[01:23:09.314 --> 01:23:10.856]  As Sheriff Arpaio announced,
[01:23:11.536 --> 01:23:25.502]  There is a revelation coming of someone who saw Ayers and knew Obama in the Ayers years and can identify that Obama was being introduced as a foreign student.
[01:23:26.002 --> 01:23:30.344]  Now we're going to have that fully developed and disclosed within the next two weeks.
[01:23:31.486 --> 01:23:32.307]  Let me stop you.
[01:23:32.327 --> 01:23:32.967]  Let me stop you.
[01:23:32.987 --> 01:23:38.750]  The fact that like no other president, as you've documented, they've done everything they can to hide his providence, to block it.
[01:23:39.190 --> 01:23:43.332]  We were conspiracy theorists four years ago to point out this Barry Sotero name.
[01:23:43.672 --> 01:23:45.133]  Now they float it in the media.
[01:23:45.193 --> 01:23:46.834]  Oh, he was known as Barry Sotero.
[01:23:47.114 --> 01:23:48.134]  He did change his name.
[01:23:48.355 --> 01:23:49.815]  He did get Indonesian citizenship.
[01:23:49.835 --> 01:23:51.556]  Well, you could only do that if you dropped your U.S.
[01:23:51.956 --> 01:23:56.619]  The fact is this guy has got more identities
[01:23:57.519 --> 01:23:59.860]  You know, then a CIA agent, and of course that's the other issue.
[01:23:59.880 --> 01:24:01.380]  People say secret Muslim, all this.
[01:24:01.740 --> 01:24:04.081]  His mother clearly was working for intelligence groups.
[01:24:04.421 --> 01:24:06.562]  Grandmothers involved at banks sending money.
[01:24:06.822 --> 01:24:08.163]  I mean, who is Obama really?
[01:24:08.183 --> 01:24:09.703]  Because you're a former intelligence guy.
[01:24:09.723 --> 01:24:10.763]  You're a Ph.D.
[01:24:10.803 --> 01:24:11.544]  political science.
[01:24:11.564 --> 01:24:12.464]  You've worked in the Middle East.
[01:24:12.484 --> 01:24:13.204]  You've been around all this.
[01:24:13.544 --> 01:24:17.386]  Who... If you have to give a prime breakdown, who is this guy really?
[01:24:17.786 --> 01:24:21.027]  What we know is Obama is not who he says he is.
[01:24:21.727 --> 01:24:23.028]  That's what we know for sure.
[01:24:23.789 --> 01:24:34.859]  And the CIA imprints, I mean look at his mother, shows up in Indonesia, takes his child to Indonesia during the intense civil wars.
[01:24:34.879 --> 01:24:36.361]  500,000 Christians being slaughtered.
[01:24:36.881 --> 01:24:43.587]  Here they come being put into, you know, the insecure part of the city where the government and the intelligence workers live in Bangkok.
[01:24:44.748 --> 01:24:45.189]  His mother,
[01:24:45.769 --> 01:24:51.233]  Supposedly doing her dissertation, Ann Dunham, ending up working for the Ford Foundation.
[01:24:51.713 --> 01:24:54.094]  Her boss is Timothy Geithner's father.
[01:24:54.114 --> 01:24:54.835]  Oh.
[01:24:55.515 --> 01:25:03.260]  She ends up working for USAID, which at this time is doing heavy intelligence work in Indonesia for the CIA.
[01:25:03.280 --> 01:25:11.606]  I mean, this is an environment in which you gotta wonder, what's Barack Obama, as a child, Barry Satoro, doing in this environment?
[01:25:11.886 --> 01:25:12.827]  Makes no sense at all.
[01:25:13.647 --> 01:25:18.448]  And then who paid for the Sotoros to bring the child over there?
[01:25:18.468 --> 01:25:22.129]  If you read the INS file, these people had no money at all.
[01:25:22.709 --> 01:25:26.910]  Barack Obama buries Sotoro, comes back, he registers at Punahou.
[01:25:27.350 --> 01:25:31.511]  Who pays this expensive private school in Hawaii?
[01:25:31.531 --> 01:25:33.671]  I mean, it goes on and on and on.
[01:25:34.331 --> 01:25:36.732]  The record of who, it's an identity theft case.
[01:25:37.112 --> 01:25:38.572]  Did Barack Obama forge his
[01:25:39.272 --> 01:25:48.619]  Selective service registration card because he didn't register... Three years after you say it, it comes out even in CNN that his dad wasn't really married.
[01:25:48.639 --> 01:25:49.380]  It was a sham.
[01:25:49.420 --> 01:25:50.240]  They sent him back.
[01:25:50.741 --> 01:25:53.823]  It comes out that his name's Barry Sotoro.
[01:25:53.883 --> 01:25:57.626]  It comes out that the birth certificate was cut out in Kenya, meaning it was there.
[01:25:57.946 --> 01:25:59.988]  I mean, all of it is right there.
[01:26:00.348 --> 01:26:06.153]  And you're right, the media for three years, again I go back to this, said you've seen the birth certificate to show they're lying, hoaxing.
[01:26:06.493 --> 01:26:08.875]  If we'd seen it for three years, then what's this new one?
[01:26:09.415 --> 01:26:11.175]  Right, without any critical examination.
[01:26:11.776 --> 01:26:13.956]  This is a political mainstream media.
[01:26:13.976 --> 01:26:21.558]  I mean, you can take what, you know, the Washington Post, the New York Times says, you might as well read it as the old Pravda under the Soviet Union.
[01:26:21.878 --> 01:26:23.218]  It's government propaganda.
[01:26:23.258 --> 01:26:24.158]  It's not news.
[01:26:24.798 --> 01:26:26.019]  It's censored.
[01:26:26.619 --> 01:26:29.139]  Only the news the government wants you to hear.
[01:26:29.579 --> 01:26:32.280]  And anything the government doesn't want you to hear is heavily censored.
[01:26:32.720 --> 01:26:34.900]  This is not a First Amendment free press.
[01:26:35.621 --> 01:26:36.401]  It goes on and on.
[01:26:36.781 --> 01:26:37.521]  Mother, Father,
[01:26:38.021 --> 01:26:41.544]  Barack Obama Sr., Ann Dunham, no indication they were married.
[01:26:41.584 --> 01:26:42.744]  Looks nothing like him.
[01:26:43.285 --> 01:26:44.346]  Looks nothing like him.
[01:26:44.366 --> 01:26:49.749]  I mean, truthfully, looks more like Malcolm X than he does for, I mean, you know, and then there's questions.
[01:26:50.230 --> 01:26:52.752]  Who, in fact, whose child is it really?
[01:26:52.812 --> 01:26:56.975]  Because the INS says that if, and this is back in 1961, that if Ann Dunham
[01:26:58.976 --> 01:27:03.479]  We're to apply for Barack Obama Sr., the father, to stay in the U.S.
[01:27:03.499 --> 01:27:05.581]  because he's married to a U.S.
[01:27:05.621 --> 01:27:07.402]  citizen, Ann Dunham, as a U.S.
[01:27:07.422 --> 01:27:08.223]  citizen child.
[01:27:08.543 --> 01:27:10.905]  The INS doesn't believe it and they're going to contest it.
[01:27:11.325 --> 01:27:15.288]  They don't think they're married and they don't think this baby is Barack Obama Sr.'
[01:27:15.268 --> 01:27:15.808]  's child.
[01:27:16.329 --> 01:27:17.270]  So whose child is it?
[01:27:18.097 --> 01:27:19.619]  I mean, these are unanswered questions.
[01:27:20.099 --> 01:27:29.168]  President of the United States, if he applied for a job in Sheriff O'Pio's office, he couldn't have been hired, you know, to do the janitor.
[01:27:29.248 --> 01:27:34.514]  No, no, they admitted years ago he couldn't get, forget a security clearance, he couldn't get a job anywhere.
[01:27:35.074 --> 01:27:41.998]  He doesn't have a, he would take his social security number and you put it through E-Verify, it doesn't verify.
[01:27:42.018 --> 01:27:45.279]  It's issued, and there's going to be information on this coming out.
[01:27:45.780 --> 01:27:47.681]  It just wasn't ready in the press conference.
[01:27:48.121 --> 01:27:52.783]  Don't assume that what Sheriff O'Pio presented was all there is.
[01:27:52.843 --> 01:27:54.284]  That's the tip of the iceberg.
[01:27:54.885 --> 01:28:00.988]  There are very deep and important revelations that are being worked on, and they're going to systematically come out in the next few weeks.
[01:28:02.267 --> 01:28:03.247]  You better watch out.
[01:28:03.307 --> 01:28:08.169]  You told us Friday that Arpaio and his people have warned you and others.
[01:28:08.189 --> 01:28:13.531]  It's time to talk about security here with the Breitbart situation and all of it.
[01:28:14.111 --> 01:28:16.992]  The Breitbart situation is also mysterious to me.
[01:28:17.032 --> 01:28:23.615]  We think now it was one of his staff, I'll get the name here in a minute, Anita Moncrief
[01:28:26.536 --> 01:28:29.218]  Who made the call with one of the Tea Party people.
[01:28:29.598 --> 01:28:32.820]  We thought it was Breitbart himself on the line.
[01:28:33.361 --> 01:28:34.742]  I handed the phone to the sheriff.
[01:28:35.102 --> 01:28:37.103]  The gentleman on the line is talking about Breitbart.
[01:28:37.683 --> 01:28:41.846]  It may have been Anita Moncrief trying to get us in touch with Breitbart.
[01:28:42.146 --> 01:28:44.068]  And we may be never actually even connected.
[01:28:45.080 --> 01:28:46.100]  Alright, we'll be right back.
[01:28:46.220 --> 01:28:50.082]  I want to shift gears into Iran.
[01:28:50.102 --> 01:28:54.584]  I want to get into the economy and more with Dr. Jerome Corsi.
[01:28:55.264 --> 01:28:56.745]  Straight ahead, we'll be right back.
[01:28:56.825 --> 01:28:57.185]  I'm Alex Jones.
[01:28:57.225 --> 01:28:59.826]  Thanks for spending time with us this Sunday on these important issues.
[01:29:04.571 --> 01:29:10.035]  When you're out on the road, the last place you want to be is on the road.
[01:29:11.236 --> 01:29:16.000]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[01:29:16.380 --> 01:29:22.925]  There's a place down in Tennessee where they make blue diamond gusset jeans.
[01:29:25.107 --> 01:29:27.289]  They sew pride in every stitch.
[01:29:29.170 --> 01:29:31.292]  Guarantee you love the way they fit.
[01:29:33.459 --> 01:29:37.460]  They put a diamond gusset in the crotch, where you need it most.
[01:29:38.180 --> 01:29:41.301]  Blue Diamond Gussets, got it.
[01:29:42.021 --> 01:29:42.841]  Others don't.
[01:29:43.241 --> 01:29:45.122]  We turn jeans inside out.
[01:29:45.402 --> 01:29:46.902]  Diamond Gusset Jeans.
[01:29:47.182 --> 01:29:49.723]  Made in the USA with unparalleled quality.
[01:29:50.063 --> 01:29:56.324]  Our Defender Motorcycle Jeans combine gusset comfort with Kevlar protection, so you can ride all day with confidence.
[01:29:56.684 --> 01:29:58.885]  Order yours at gusset.com.
[01:29:59.385 --> 01:30:01.406]  Diamond Gusset Jeans, got it.
[01:30:01.746 --> 01:30:02.626]  Others don't.
[01:30:04.895 --> 01:30:06.397]  Hi folks, this is Alex Jones.
