[00:00:03.214 --> 00:00:03.494]  I think.
[01:11:32.587 --> 01:11:39.972]  Now, in our households, if there's a shortage in checking, you immediately ask the question, what do we have in savings?
[01:11:40.788 --> 01:12:00.424]  That is what the CAFR reveals and what I decided to do is actually Clint Richardson did a great job with the California CAFR and he laid out for 2011 that California has 577 billion dollars in cash and investments and then I went ahead and did a little bit of work in that.
[01:12:00.524 --> 01:12:01.344]  That means
[01:12:02.105 --> 01:12:13.870]  That when Governor Brown says that the budget deficit crisis of $16 billion demands austerity, that's a lie because we have options.
[01:12:14.310 --> 01:12:22.174]  I'm just going to round up because we have $600 billion in cash and investments in our savings account.
[01:12:24.042 --> 01:12:25.223]  I mean, that's totally crazy.
[01:12:25.263 --> 01:12:27.606]  Can you break down what is the CFR?
[01:12:27.666 --> 01:12:29.388]  Why is that off the books?
[01:12:29.488 --> 01:12:34.714]  Why is that in the savings component instead of the checking component, as we're saying here?
[01:12:35.768 --> 01:12:39.310]  Well, the why question, as an academic, I don't go there.
[01:12:40.191 --> 01:13:04.565]  I think that the real power is to be able to point out that it is there, and we have options, and that it is a, just as if you were in charge of our household and you said we have to have austerity, if you broke this down and compared it to a household, Aaron, and we had a problem of $16,000 of a shortage in our checkbook account,
[01:13:05.265 --> 01:13:11.707]  And we had $600,000 in savings and cash and investments, we'd be fine.
[01:13:12.087 --> 01:13:16.248]  We'd just go ahead and transfer some from savings into checking and we'd be good.
[01:13:16.848 --> 01:13:22.870]  So the real power is to point out that it's there and then to demand that the public know about it.
[01:13:23.670 --> 01:13:24.391]  Well, exactly.
[01:13:24.591 --> 01:13:32.473]  So how much are we facing in shortfall, just in California as an example, in the pensions, in the ordinary budget and the rest of it?
[01:13:33.157 --> 01:13:36.980]  Okay, now when you press government officials and you say, well, what about this money?
[01:13:37.321 --> 01:13:39.222]  There are three typical lies that they tell.
[01:13:39.663 --> 01:13:42.786]  One is that they'll say that these are designated accounts.
[01:13:44.693 --> 01:13:55.786]  Alright, the lawmakers are the people who do the designating, and at the very least, they can go ahead and comprehensively advise the voters for options to redesignate those funds.
[01:13:55.926 --> 01:13:58.128]  So, the designation doesn't make any sense.
[01:13:58.168 --> 01:14:02.694]  The second lie, which you point to, is that we're told that they're pension funds.
[01:14:03.737 --> 01:14:16.070]  All right, now that's a really great admission and we can work with that because if you jump into the California CAFR and all people need to do is they can take a look at my work and I have the link to the CAFR and the page numbers right there.
[01:14:16.550 --> 01:14:21.215]  The pension plan for California last year for the public employees cost $27 billion, okay?
[01:14:25.646 --> 01:14:38.391]  The $460 billion of investments that we're told is funding those pensions, you can look at the CAFRA and see how much income is generated.
[01:14:38.791 --> 01:14:39.671]  Now this is huge.
[01:14:40.171 --> 01:14:49.515]  When media report on this, they get all excited because the stock value of that pension investment fund goes up, and they report as if that's a good thing.
[01:14:49.995 --> 01:14:54.657]  But what we really want to take a look at is how much income is generated from those investments.
[01:14:55.197 --> 01:14:58.298]  So, California has a total of $600 billion.
[01:14:59.959 --> 01:15:10.602]  Only $1 billion of the $27 billion pension cost is paid by the income of the investment fund.
[01:15:11.202 --> 01:15:12.122]  Now, how do we know that?
[01:15:12.582 --> 01:15:18.684]  You take a look at the CAFRA and it says, okay, income from investments, $10 billion.
[01:15:19.545 --> 01:15:22.465]  But then right below that is $3 billion in expenses.
[01:15:22.685 --> 01:15:23.926]  Alright, so we've got $7 billion left.
[01:15:24.676 --> 01:15:34.142]  But, if you take a look at the investments, you find that California chooses to purchase government debt securities, and we get income from that.
[01:15:34.822 --> 01:15:35.543]  Okay, fine.
[01:15:36.103 --> 01:15:42.287]  If we're going to do that, then we have to take into account that California chooses to sell our own debt.
[01:15:43.067 --> 01:15:46.933]  That has an interest cost of six billion dollars.
[01:15:47.594 --> 01:15:56.689]  So the investment is made ten, we pay our Wall Street investors three, and then we gotta subtract six for the interest that we're paying on our own debt.
[01:15:57.249 --> 01:15:57.971]  So the net
[01:15:58.411 --> 01:16:03.352]  Income toward this $27 billion pension cost is only one.
[01:16:03.852 --> 01:16:21.557]  Now, what I'm hammering on, and I'm working with my two California state legislators who are doing the best they can so far to dance around this issue and not have to make a public statement, is that the so-called pension fund only funds 4% of the cost of California pensions.
[01:16:22.884 --> 01:16:32.808]  It's totally insane, but if it was a straight investment of that $600 billion or the $400 left over, you could practically make that in an ordinary bank on an ordinary return, enough to pay for the pensions.
[01:16:33.608 --> 01:16:34.068]  Exactly.
[01:16:34.529 --> 01:16:40.531]  And that got me curious, and I took a look at the returns, the income returns.
[01:16:40.591 --> 01:16:45.053]  For the last four years, Aaron, it's been negative on average in California.
[01:16:45.553 --> 01:16:46.333]  So we're holding on.
[01:16:46.373 --> 01:16:47.394]  So the taxpayers
[01:16:48.504 --> 01:16:55.750]  Forfeit this $600 billion, which is over $50,000 per household.
[01:16:56.271 --> 01:17:07.180]  So really the impact of this for Californians is to understand that we have assets that the government is hanging on to that we don't have access to that's valued at $50,000 per household.
[01:17:09.782 --> 01:17:20.587]  I look back over the last 10 years at the CAFR data, the average rate of income generated from that withheld taxpayer assets is just 1%.
[01:17:22.628 --> 01:17:29.411]  So the idea that it's funding pensions is just refuted absolutely by the data.
[01:17:30.032 --> 01:17:32.433]  And yet it is supposed to fund pensions, right?
[01:17:33.356 --> 01:17:37.377]  Well, that's what we're told, and that's what the accounts are designated for.
[01:17:37.877 --> 01:17:55.701]  So now, we're using this non-partisan economic data to raise a question of, is it possible that we could use these tremendous, colossal assets more effectively to fund our public goods and services?
[01:17:56.161 --> 01:17:57.421]  And that's all that, by the way,
[01:17:57.921 --> 01:18:01.962]  My Assembly member, Anthony Porcentino, and State Senator Carol Liu.
[01:18:02.643 --> 01:18:04.703]  They've been sitting on this data for three weeks.
[01:18:04.783 --> 01:18:09.065]  I contact them a couple times a week at least.
[01:18:09.245 --> 01:18:13.547]  All I want for them to say is, yes, these numbers are accurate.
[01:18:13.947 --> 01:18:14.287]  Yes!
[01:18:14.907 --> 01:18:31.356]  We could have professional and the cost-benefit analyses and the public take a look at these numbers and we could consider a re-designation of our current structure that isn't funding pensions and isn't touching the $16 billion budget deficit.
[01:18:31.800 --> 01:18:36.963]  Well that's why I wanted you on today because I know our audience knows a good bit in general about CAFR.
[01:18:37.023 --> 01:18:38.904]  Alex made a film about it many years ago.
[01:18:39.285 --> 01:18:41.266]  We've had experts like Walter Burian on.
[01:18:41.586 --> 01:18:54.134]  But we need to make it an issue here and now so we don't have to go into a European style debt crisis where obviously they're facing austerity over issues including pension and their whole social security systems and on and on.
[01:18:54.794 --> 01:18:56.996]  Is California the worst state in the U.S.
[01:18:57.296 --> 01:18:58.197]  facing these issues?
[01:18:58.237 --> 01:19:02.960]  Because I know there's shortfalls in Texas, New York, the other big states, Illinois.
[01:19:03.481 --> 01:19:06.543]  What do you see on the national front for the pension issue?
[01:19:07.264 --> 01:19:07.864]  I'm not looking.
[01:19:08.525 --> 01:19:08.665]  Yeah.
[01:19:09.842 --> 01:19:26.109]  But I can tell you is that it isn't a shortfall and that part of the power of political reframing is to understand that this $16 billion budget deficit, we have 35 times that amount in cash and in savings.
[01:19:26.649 --> 01:19:30.511]  And if that message became clear, then we would force
[01:19:31.411 --> 01:19:37.014]  The re-consideration of these tremendous assets, but let me go further into this.
[01:19:38.755 --> 01:19:47.179]  The state of California has a CAFR, true, but there are about 14,000 various government entities in the state of California, Aaron.
[01:19:47.500 --> 01:19:57.285]  For example, LA County, in their CAFR, they have 60, I think it's 66 billion dollars in cash and investments.
[01:19:58.320 --> 01:20:10.191]  Walter Burien, who's a hero and the pioneer of this issue, as you know, he did a data sampling for California's various governmental agencies.
[01:20:10.712 --> 01:20:17.478]  He estimates that the total for California is about eight trillion dollars.
[01:20:18.038 --> 01:20:22.723]  That means that per household in California, there are 12 million households,
[01:20:23.283 --> 01:20:32.855]  We've been overtaxed, or more accurately, we have taxpayer assets over $650,000 per household.
[01:20:33.376 --> 01:20:39.643]  So what that does is that blows this so-called shortage and any need for austerity.
[01:20:40.044 --> 01:20:41.566]  It completely is a game changer.
[01:20:42.785 --> 01:20:47.429]  It's totally insane because they've got their whole black budget issue and the public is never informed about it.
[01:20:47.449 --> 01:20:50.011]  And as you point out in your article, they don't remind the public.
[01:20:50.332 --> 01:20:55.796]  It is on the books, but you have to sort of hear about it and then look it up to even know what a CAFR is.
[01:20:56.437 --> 01:20:58.879]  Yeah, and every state can go ahead and people can do this.
[01:20:58.999 --> 01:21:00.380]  I explored this as a...
[01:21:01.517 --> 01:21:02.258]  I don't know.
[01:21:17.686 --> 01:21:22.067]  And the other areas I checked was law enforcement, and that has been a tangled web.
[01:21:22.407 --> 01:21:23.968]  But the word that I got from the L.A.
[01:21:24.028 --> 01:21:32.870]  County District Attorney's Office is that he said that it's not a crime to not disclose this cash.
[01:21:32.910 --> 01:21:34.030]  And of course, I followed it up.
[01:21:34.110 --> 01:21:35.050]  Please cite the law.
[01:21:35.270 --> 01:21:42.332]  And then please give an explanation of how all public statements saying that we have to go to austerity, how that isn't
[01:21:43.132 --> 01:21:52.114]  Fraud, an intentional misrepresentation from somebody who has fiduciary responsibility for comprehensive, accurate financial information.
[01:21:53.368 --> 01:22:04.650]  It's mind-blowing to me because on the one hand you've got the reserve cash, it could be redirected, as you discuss, to deal with the pension issue, which obviously people in the public sector have been paying into for decades.
[01:22:05.111 --> 01:22:16.453]  And then at the same time, the trend I'm seeing is all these large pension funds, I know a lot about the Texas teachers retirement system because I've been studying it the past few weeks, they're getting riskier with their investments.
[01:22:16.713 --> 01:22:17.734]  To deal with the shortfalls.
[01:22:17.774 --> 01:22:30.164]  They're putting more on Wall Street and they're dealing more with these leveraged buyout firms so that money that's supposed to be there for teachers is more and more evaporated into kind of this fictional money scenario that's going on globally.
[01:22:31.107 --> 01:22:34.048]  Yeah, I think you're giving them too much credit that they care about the teachers.
[01:22:34.068 --> 01:22:35.328]  This is just a cover story.
[01:22:35.868 --> 01:22:40.809]  If they really did care about funding these programs and the public good, they would disclose it.
[01:22:41.169 --> 01:22:47.871]  And economics really has good tools to be able to provide options for the taxpayers, and it's our assets.
[01:22:48.831 --> 01:22:56.193]  I think it might be helpful to take a look at, there are three broad areas of reform that the people, my colleagues, my friends, we point to.
[01:22:56.273 --> 01:22:57.213]  Shall we talk about that?
[01:22:57.513 --> 01:22:57.893]  Let's do it.
[01:22:58.678 --> 01:22:58.898]  Alright.
[01:22:59.418 --> 01:23:01.119]  So one is monetary reform.
[01:23:01.639 --> 01:23:02.439]  We don't have money.
[01:23:02.839 --> 01:23:04.399]  We have a Torwellian opposite.
[01:23:04.660 --> 01:23:05.340]  It's a debt.
[01:23:05.820 --> 01:23:12.362]  What we use for money is created by private banks and the Fed as a debt that we have to repay with interest.
[01:23:12.922 --> 01:23:25.205]  As you may know, Dennis Kucinich sponsored legislation from the American Monetary Institute and Stephen Zerlenga, who is another pioneer and a hero in monetary reform, that if we just created money,
[01:23:26.363 --> 01:23:30.386]  Get free for the direct payment of public goods and services.
[01:23:30.446 --> 01:23:32.627]  Then we have three amazing outcomes.
[01:23:33.108 --> 01:23:37.491]  One, the government can come become employer of last resort.
[01:23:38.362 --> 01:23:39.662]  And we would have full employment.
[01:23:40.003 --> 01:23:51.647]  Two, we would have optimal infrastructure because we could invest in hard and soft infrastructure with this labor paid directly with money that we create for it.
[01:23:51.747 --> 01:24:01.170]  And three, what people don't understand is that infrastructure contributes more to economic productivity than the cost of its inputs.
[01:24:01.550 --> 01:24:07.192]  So we get the full employment, we get the best infrastructure we can imagine, and we get overall falling prices.
[01:24:08.032 --> 01:24:11.959]  That is what monetary reform can do, and that's one area of reform.
[01:24:13.221 --> 01:24:13.541]  Right.
[01:24:14.042 --> 01:24:16.727]  So to do that, though, we have to take on the whole Federal Reserve System.
[01:24:18.029 --> 01:24:18.229]  Yeah.
[01:24:19.171 --> 01:24:19.651]  That's a big one.
[01:24:22.056 --> 01:24:23.818]  But yeah, I think we'd all like to see that done.
[01:24:23.938 --> 01:24:25.701]  How do we deal with the Fed system?
[01:24:25.741 --> 01:24:32.349]  How do we make that a big enough political issue to get the public ground swelling behind it so that they can't ignore it anymore?
[01:24:32.370 --> 01:24:37.837]  Because obviously it has become an issue in Washington, but probably not a big enough public issue yet.
[01:24:38.632 --> 01:24:40.473]  Yeah, that's really the question, isn't it, Aaron?
[01:24:40.994 --> 01:24:55.185]  And that's what I see in the broad picture of what Occupy is attempting to do, is for the 99% to have a critical mass recognize that in these huge areas, we're not being served.
[01:24:55.285 --> 01:24:59.268]  That really it's the 1%'s interests that are being served.
[01:24:59.949 --> 01:25:02.430]  And we just got to keep pointing to the facts.
[01:25:03.351 --> 01:25:08.194]  I think we're close, but until we're there, it's just another day at the activist office.
[01:25:09.174 --> 01:25:09.814]  Right, right.
[01:25:09.994 --> 01:25:13.296]  So, yeah, obviously that was point one of your monetary reforms.
[01:25:13.316 --> 01:25:14.597]  What are the other two points, briefly?
[01:25:15.367 --> 01:25:17.388]  The other part is credit reform.
[01:25:17.789 --> 01:25:22.392]  Ellen Brown is the leader with this, and this goes into the topic of state-owned banks.
[01:25:22.712 --> 01:25:33.859]  Now, when you go into the smaller government agencies, Aaron, and they'll tell you, yeah, we have a cash reserve, and yeah, we need it, because this is like any household.
[01:25:34.420 --> 01:25:38.382]  If some crisis happens, you need access to cash to pay your bills.
[01:25:38.462 --> 01:25:38.743]  All right.
[01:25:39.363 --> 01:25:46.512]  If you had a state-owned bank, you could have at-cost credit for government agencies, and they wouldn't have to retain these taxpayer surpluses.
[01:25:47.313 --> 01:25:56.645]  As you may know, the state of North Dakota is the only state with an increasing budget surplus, and part of how they do that is that they have at-cost credit.
[01:25:58.326 --> 01:26:14.273]  The easiest way for me to say the benefits of this public credit, if the state had its own bank, it could issue 2% mortgages, 2% credit cards, and that would give an abundance of paying for all of your state tax costs.
[01:26:16.201 --> 01:26:20.044]  Alright, so bottom line, we know CFR is sort of the elephant in the room.
[01:26:20.484 --> 01:26:31.011]  We know, as you say, it could be redirected to cover at least a lot of this, if not all of this budgetary shortfall problems and the unfulfilled pensions and so forth.
[01:26:31.751 --> 01:26:37.015]  How much of it is a criminal issue of people deliberately scheming the system and not reporting?
[01:26:37.335 --> 01:26:42.198]  How much of it is simply taxpayers not being aware of the CFR as a mechanism?
[01:26:42.981 --> 01:26:52.873]  Well, that goes into the whole broader picture of what we're attempting to do, what you're heroically attempting to do with this show, is that it's a war for our minds.
[01:26:53.574 --> 01:27:01.264]  And we're just pointing to the facts, and that if we could just engage with these facts, then we could really work together to
[01:27:02.305 --> 01:27:02.666]  I think?
[01:27:18.294 --> 01:27:23.616]  So as you mentioned, California alone has 14,000, I think, different government entities.
[01:27:24.036 --> 01:27:27.017]  I don't know if they all have their own CFRs, but many of them do.
[01:27:27.457 --> 01:27:36.200]  So when we go state by state and people try to look up what their own states are involved in and how much CAFR could solve those issues, where do you look?
[01:27:36.321 --> 01:27:38.281]  It's hundreds of pages in each document.
[01:27:38.321 --> 01:27:40.682]  What's the bottom line people need to look for?
[01:27:41.062 --> 01:27:42.963]  How do we interpret these documents meaningfully?
[01:27:44.132 --> 01:27:49.474]  I would recommend just look up my articles and then if you take a look at California.
[01:27:49.574 --> 01:27:55.996]  I began doing this in 2009 and I looked at the state of California, the county of Los Angeles, and the city of Los Angeles.
[01:27:58.027 --> 01:28:02.252]  I guess it took me about an hour for each one, and then the biggest numbers jump out at you.
[01:28:02.732 --> 01:28:06.397]  The investment portfolio is where the big numbers are.
[01:28:07.037 --> 01:28:11.643]  Now, in California, that's $460 billion, and then there's over $100 billion, but they're spread out through about 80 different accounts.
[01:28:17.469 --> 01:28:25.254]  So just taking a look at the investments that are designated for so-called for pensions, but we already went over that.
[01:28:25.434 --> 01:28:25.694]  Right.
[01:28:25.914 --> 01:28:28.756]  And people can find those big numbers in that way.
[01:28:29.556 --> 01:28:32.858]  But definitely this is an issue with other states besides California.
[01:28:32.898 --> 01:28:34.519]  It's just sort of the worst off at this point.
[01:28:34.559 --> 01:28:35.220]  Is that what you found?
[01:28:36.127 --> 01:28:37.948]  Well, I haven't checked other states.
[01:28:38.228 --> 01:28:46.170]  Walter Burian says, and he's probably familiar with most states' status with this, is that this is just business as usual.
[01:28:46.771 --> 01:28:50.752]  If you take a look at what we know of the Federal Reserve and the unlawful U.S.
[01:28:50.792 --> 01:28:59.315]  wars of aggression as the macrocosm of the United States, each state is still run by those same two political parties, okay?
[01:28:59.455 --> 01:28:59.675]  Right.
[01:29:00.655 --> 01:29:18.570]  So, they have their own game within the state, and part of that is this over-taxation and these pension... It's really a scam, because then it goes into these portfolios, which really goes into the rigged casino of Wall Street.
[01:29:18.610 --> 01:29:21.432]  And then, part of the most insidious part of it is that
[01:29:22.193 --> 01:29:31.176]  All right, so the state of California, we own $92 billion of debt securities, while we're in debt $164 billion.
[01:29:31.777 --> 01:29:33.317]  That's not an investment, pal.
[01:29:33.717 --> 01:29:43.681]  That's a transfer of interest from one set of taxpayers to another, but minus the cost of the debt managers taking their cut.
[01:29:44.321 --> 01:29:50.684]  So if this was any household, we would just divest a little bit, and then our budget crisis would be solved just like that.
[01:29:51.425 --> 01:30:00.191]  But obviously they have counterparties who are interested in managing those investments, and that's part of the whole deal, going back to the party system and the way we're tied to Wall Street.
[01:30:00.471 --> 01:30:03.233]  Let me just bring that up since you mentioned it so people out there know.
[01:30:03.674 --> 01:30:06.776]  Britt Harris is the head of the Texas Teachers Retirement System.
[01:30:07.116 --> 01:30:08.837]  He went to Bilderberg 2012 this year.
[01:30:08.857 --> 01:30:10.298]  That's how he popped up on my radar.
[01:30:10.638 --> 01:30:12.420]  Let's get that full screen if we can.
[01:30:12.800 --> 01:30:16.683]  And they've been literally, there it is, him talking about new investment risk.
[01:30:17.023 --> 01:30:18.124]  They got KKR.
[01:30:18.524 --> 01:30:18.965]  Thank you.
[01:30:37.225 --> 01:30:52.883]  Which is just totally crazy because they're doing literally investing in casinos and losing money, investing on the derivatives market and everything else that's been part of the problem with the larger economic crisis, not in any way part of the solution, at least as far as I can figure.
[01:30:53.800 --> 01:31:00.285]  Yeah, and I haven't found one article that talks about the income generated by those funds for the pension.
[01:31:01.045 --> 01:31:10.432]  And that, hopefully, will be a bit of data that will help in other people's interested analyses of their state CAFR data.
[01:31:11.133 --> 01:31:12.914]  Well, Carl Harmon, thanks for bringing this up.
[01:31:12.934 --> 01:31:14.956]  A lot of people know the best place to find your work.
[01:31:14.996 --> 01:31:17.778]  Would that be Washington's Blogspot, or do you have your own site?
[01:31:18.590 --> 01:31:18.990]  I do.
[01:31:19.010 --> 01:31:28.534]  I write for Examiner.com, I write for Daily Censored, which is the daily version of Project Censored, but I recommend people go to Washington's blog.
[01:31:29.294 --> 01:31:31.415]  The author who generated that site is brilliant.
[01:31:31.695 --> 01:31:33.035]  Yeah, it's a great place to learn, too.
[01:31:33.576 --> 01:31:36.217]  In conclusion, what's your best statement to the people out there?
[01:31:36.257 --> 01:31:37.497]  How do we make this an issue?
[01:31:37.517 --> 01:31:39.338]  Is state-by-state the way to go?
[01:31:41.860 --> 01:31:42.500]  I don't know, man.
[01:31:42.901 --> 01:31:49.124]  I think that everybody has to look for their own self-expression and if this is an area of interest.
[01:31:50.945 --> 01:31:56.889]  I thought the state was the best way to go to take a look at the biggest numbers that belong to us in the state.
[01:31:57.289 --> 01:32:03.993]  Well, I bring that up, of course, because the case you made with California, or you and Walter Berrien's data, is just mind-boggling.
[01:32:04.033 --> 01:32:09.276]  It's just an astounding example of how this whole thing is almost designed to go wrong.
[01:32:09.916 --> 01:32:10.857]  Oh, it absolutely is.
[01:32:12.827 --> 01:32:15.651]  All right, Carl Herman, thanks for joining us and we'll speak to you in the future.
[01:32:16.252 --> 01:32:18.755]  That's it for tonight's InfoWars Nightly News.
[01:32:18.815 --> 01:32:20.177]  We'll be back again tomorrow.
[01:32:20.538 --> 01:32:28.047]  Keep watching and don't forget about Prison Plant TV where you can fund our nightly broadcasts and help us grow and reach more people.
[01:32:28.989 --> 01:32:29.189]  Good night.
