[00:00:02.245 --> 00:00:02.485]  I think.
[01:20:15.879 --> 01:20:20.164]  Which is the top administration school in France and one of the best in the world.
[01:20:20.745 --> 01:20:28.374]  He was an economics professor at the Sciences Po in Paris, which is one of the best political science faculties in the world as well.
[01:20:28.574 --> 01:20:34.521]  So he is a member of the elite and he rose through the ranks of the Socialist Party, which nowadays it's
[01:20:35.402 --> 01:20:49.993]  More or less neoliberal, not as hardcore as Mercosur, but it's with a tinge of social democracy, meaning we need more social justice in Europe.
[01:20:50.033 --> 01:20:57.299]  We don't want to replicate the American model, which for most Europeans is too wild.
[01:20:58.119 --> 01:20:59.500]  And it's pitiless.
[01:20:59.880 --> 01:21:04.501]  In Europe, unlike the U.S., in Europe there is a social safety net.
[01:21:05.081 --> 01:21:08.142]  The welfare state still works in most of these countries.
[01:21:09.223 --> 01:21:16.605]  You know, if you fall ill in France, you go without paying a cent to one of the best hospitals and you get treatment.
[01:21:17.065 --> 01:21:18.546]  Imagine this happening in the United States.
[01:21:18.766 --> 01:21:19.426]  Out of the question.
[01:21:19.686 --> 01:21:20.666]  Unless you pay a fortune.
[01:21:21.227 --> 01:21:24.928]  So they want to keep what, especially what the working class is in.
[01:21:26.008 --> 01:21:26.108]  Yes.
[01:21:45.879 --> 01:21:46.840]  Campaign promises.
[01:21:46.920 --> 01:21:48.521]  We don't know if this is going to happen.
[01:21:49.261 --> 01:22:06.233]  He wants a 75% tax on the wealthy, which is not going to happen because there's going to be a barricade of the la grande bourgeoisie, you know, the hyper-bourgeois in France, or they're going to park their money forever out of the country.
[01:22:07.173 --> 01:22:08.914]  He wants more teachers.
[01:22:09.095 --> 01:22:15.399]  He wants to enroll at least 60,000 to 70,000 new teachers in a boost to education.
[01:22:16.519 --> 01:22:19.440]  And he wants to introduce a tax on financial transactions.
[01:22:19.500 --> 01:22:31.344]  This explains why the City of London, Wall Street, The Economist, for instance, they've been on an active campaign against Holland for months, saying that his elect is going to be a disaster to Europe.
[01:22:31.404 --> 01:22:31.604]  No!
[01:22:32.184 --> 01:22:43.187]  Normal people, average people, the average worker in France, they say, no, maybe now we have a chance to keep what we have and start growing a little bit instead of being stuck into austerity.
[01:22:43.507 --> 01:22:45.368]  Of course, it's too early to tell, but that's
[01:22:45.828 --> 01:22:51.232]  The meaning of that explosion of joy all over France, that's it.
[01:22:51.313 --> 01:22:58.638]  So I particularly don't expect that this is going to happen because it's an uphill struggle.
[01:22:59.199 --> 01:23:04.843]  Merkel is going to be ultra-hardcore with Hollande and say, look, I'm not going to renegotiate the austerity pact.
[01:23:05.224 --> 01:23:07.686]  It's going to be austerity for everybody.
[01:23:08.286 --> 01:23:10.668]  So what's going to be Hollande's response?
[01:23:10.748 --> 01:23:11.289]  Nobody knows.
[01:23:12.281 --> 01:23:17.625]  Well, what's interesting is when you look at what happened in Iceland, they told the banks to go shove it, essentially.
[01:23:17.645 --> 01:23:23.989]  And now their economy, after two years, is making a real recovery based on the people getting up and pulling themselves up by the bootstraps.
[01:23:24.769 --> 01:23:26.711]  But I don't think you're going to see that in France.
[01:23:26.751 --> 01:23:28.392]  I think they're going to say, no, this is our debt.
[01:23:28.472 --> 01:23:37.358]  Even though the bankers made it, we have this giant bureaucracy, which we were talking about earlier, especially within the European Union, on top of the other bureaucracies.
[01:23:37.638 --> 01:23:42.261]  Those are the ones that are taking the money from the people that could go to these programs.
[01:23:42.261 --> 01:23:42.461]  We're good.
[01:23:52.011 --> 01:23:53.232]  Absolutely.
[01:23:53.292 --> 01:24:06.458]  And Rob, the money is there, but the problem is the money is with the banks and with the 0.1% of the European elite, which all of them are in the financial market as well.
[01:24:06.978 --> 01:24:10.740]  The problem is the money is not trickling down to productive investment.
[01:24:11.180 --> 01:24:16.622]  So even some people inside the European Central Bank and even
[01:24:18.973 --> 01:24:31.064]  The former Goldman Sachs bureaucrats who are running the whole machinery now in Europe, including in Italy, they are saying, OK, we need an austerity pact, but we also need a growth pact.
[01:24:31.724 --> 01:24:33.446]  So this is what Hollande is going to do.
[01:24:33.506 --> 01:24:40.692]  He will try to renegotiate with the European Central Bank and with Merkel some sort of growth pact.
[01:24:40.972 --> 01:24:44.015]  OK, growth, but where is the money coming from from the growth?
[01:24:44.215 --> 01:24:44.796]  You have to come
[01:24:45.816 --> 01:24:48.298]  Especially Germany, German capital.
[01:24:48.498 --> 01:24:56.622]  And I'm not sure German capitalists are, they want to finance sort of a reconstruction of Europe at this moment.
[01:24:56.862 --> 01:24:59.164]  And that's the big, big, big if.
[01:24:59.804 --> 01:25:07.768]  Let's say within the next few weeks, we're going to have an idea if Holland will be able to, because Holland can say, look, okay, so
[01:25:09.128 --> 01:25:13.553]  No growth, no productive investment from where the money is.
[01:25:13.674 --> 01:25:20.542]  Okay, so we're not going to follow the rules of the Austerity Pact and the other Club Med countries, they won't as well.
[01:25:20.942 --> 01:25:21.963]  So what are you going to do about it?
[01:25:22.604 --> 01:25:25.227]  So he has some margin of maneuver, you know.
[01:25:26.004 --> 01:25:33.432]  Well, after reading Paul Joseph Watson's articles, because I admit, I didn't know a lot about Hollande.
[01:25:33.452 --> 01:25:40.159]  He's got him supporting the Euro, he was a former aide to Francois Mitterrand, who was a mason, and he's part of the establishment.
[01:25:40.599 --> 01:25:48.408]  And one of his advisors is a guy named Manuel Valls, who has publicly called for the European Commission to control the national budgets of EU member nations.
[01:25:49.008 --> 01:25:51.830]  Which sounds like, that sounds like austerity to me.
[01:25:52.270 --> 01:25:58.975]  Yes, in fact, yesterday they were already talking about Valls as a possible Prime Minister.
[01:26:00.416 --> 01:26:02.117]  Which is not a very good idea.
[01:26:02.357 --> 01:26:06.139]  The other candidate for Prime Minister is Martine Aubry.
[01:26:06.940 --> 01:26:13.664]  This lady is, let's say, she's more of a true European Socialist Social Democrat, you know.
[01:26:14.145 --> 01:26:16.887]  And she is against the hardcore neoliberalism.
[01:26:17.367 --> 01:26:18.708]  Unlike Valls.
[01:26:19.108 --> 01:26:20.749]  So, that's another thing to watch.
[01:26:20.949 --> 01:26:30.276]  Who Poland is going to choose as its prime minister is going to tell us half the story on how he's going to deal with the Germans and with the European Central Bank, especially.
[01:26:30.636 --> 01:26:43.766]  But, you know, if he pulls off at least some kind of clause saying, look, let's invest more, let's have a stimulus package all over Europe and the European Central Bank could coordinate this stimulus package.
[01:26:44.106 --> 01:26:45.607]  Of course they can.
[01:26:45.647 --> 01:26:46.768]  They print it out of thin air.
[01:26:47.348 --> 01:26:48.709]  I would probably suggest that.
[01:26:48.989 --> 01:26:52.091]  Why don't you Europeans have our stimulus package like we have in the U.S.
[01:26:52.352 --> 01:26:53.913]  and like the Chinese had in China?
[01:26:54.093 --> 01:26:55.514]  And it worked for the Chinese as well.
[01:26:56.294 --> 01:27:02.278]  And the Germans will say, no, we cannot spend any more, we are afraid of inflation, we cannot bring money that we don't have.
[01:27:02.738 --> 01:27:04.740]  So this is going to be a real, real war.
[01:27:06.222 --> 01:27:09.365]  I see Hollande as Francis Le Obama.
[01:27:10.606 --> 01:27:17.791]  The youth behind him, oh it's going to be great, we're all going to get free stuff, and when it comes down to it, that doesn't really happen.
[01:27:17.831 --> 01:27:22.355]  The only free stuff are the people who work in government and who are sucking off the system.
[01:27:22.375 --> 01:27:25.157]  I don't see them doing anything for the people.
[01:27:25.757 --> 01:27:27.038]  That's my personal opinion.
[01:27:27.738 --> 01:27:30.260]  You know, you differ a little bit, but we'll see.
[01:27:30.400 --> 01:27:31.221]  We'll see what happens.
[01:27:31.281 --> 01:27:35.523]  I mean, it's interesting to see how these things happen and how people are duped.
[01:27:35.583 --> 01:27:38.765]  I mean, our country was duped into believing Obama was going to be real change.
[01:27:39.226 --> 01:27:40.626]  He's financed by Goldman Sachs.
[01:27:40.646 --> 01:27:41.887]  He does banker bailouts.
[01:27:42.127 --> 01:27:44.149]  You know, he goes, starts more wars.
[01:27:44.609 --> 01:27:46.110]  You know, he's supposed to be a peace president.
[01:27:46.150 --> 01:27:48.171]  Now he's supposedly getting out of Afghanistan.
[01:27:48.211 --> 01:27:49.492]  We'll see if that really happens.
[01:27:49.892 --> 01:27:51.113]  We're never going to leave Iraq.
[01:27:51.353 --> 01:27:52.354]  That's never going to happen.
[01:27:53.875 --> 01:27:55.135]  And by the way, Rob, the U.S.
[01:27:55.175 --> 01:27:57.037]  will never leave Afghanistan either.
[01:27:57.317 --> 01:27:59.558]  Don't forget that 2,000 U.S.
[01:27:59.598 --> 01:28:06.582]  troops will remain in Afghanistan after 2014, and keeping three strategic bases.
[01:28:06.842 --> 01:28:13.967]  Qantar, Shindand near the Iranian border, and Bagram, which is huge, it's enormous.
[01:28:14.067 --> 01:28:17.889]  It's bigger than JFK and O'Hare put together.
[01:28:18.109 --> 01:28:24.892]  Well, what we have to do though in Afghanistan, that's all part of the bringing heroin to the rest of the world project.
[01:28:24.912 --> 01:28:26.993]  That's part of our aid to the rest of the world.
[01:28:27.073 --> 01:28:28.033]  We all know how that works.
[01:28:28.514 --> 01:28:30.354]  Junkies of the world unite!
[01:28:31.195 --> 01:28:32.255]  Exactly, there it is.
[01:28:34.776 --> 01:28:36.797]  Pepe, it's been great talking with you.
[01:28:37.598 --> 01:28:40.819]  Thanks for staying up with us late and we sure do appreciate it.
[01:28:40.839 --> 01:28:47.343]  Thanks for bringing us all the information, the behind the scenes of what's going on in Asia and all things in between.
[01:28:47.443 --> 01:28:48.423]  It's Pepe Escobar.
[01:28:48.763 --> 01:28:49.404]  Thank you very much.
[01:28:50.244 --> 01:28:50.884]  Anytime, Rob.
[01:28:50.904 --> 01:28:51.245]  Thank you.
[01:28:53.269 --> 01:28:56.151]  And that's it for tonight with InfoWars Nightly News.
[01:28:56.171 --> 01:28:57.653]  I've been your host Rob Due.
[01:28:57.773 --> 01:29:02.757]  If you are watching this on YouTube, please consider becoming a member of PrisonPlanet.tv.
[01:29:02.777 --> 01:29:04.038]  It's very easy to do.
[01:29:04.058 --> 01:29:05.459]  We have a 15-day free trial.
[01:29:05.479 --> 01:29:06.399]  You can go to PrisonPlanet.tv.
[01:29:08.781 --> 01:29:18.210]  Or Infowarsnews.com and do that and it supports what we do, helps bring all these guests in, all the special things that we're doing, sends reporters out in the field.
[01:29:18.650 --> 01:29:19.791]  We are listener supported.
[01:29:20.332 --> 01:29:29.840]  We are not supported by the Bilderbergs or the Central Banks or Ben Bernanke or any of those other people who like to suck off the blood of the working man out there.
[01:29:29.980 --> 01:29:31.342]  So we appreciate your support.
[01:29:31.362 --> 01:29:32.683]  Please consider doing that.
[01:29:34.104 --> 01:29:35.165]  That's all we have for today.
[01:29:35.426 --> 01:29:36.587]  Great show coming up tomorrow.
[01:29:36.607 --> 01:29:41.353]  Wayne Madsen's going to be on, talking about the gulf and the mutant shrimp that are there.
[01:29:41.634 --> 01:29:42.775]  So stay tuned for that.
[01:29:43.476 --> 01:29:45.559]  And with that, I bid you a fond farewell.
