[00:00:02.261 --> 00:00:02.401]  I think.
[01:01:14.049 --> 01:01:15.130]  This is actually a quality product.
[01:01:15.150 --> 01:01:18.353]  We actually hire some workers that actually, you know, get something out of it, which is good.
[01:01:18.373 --> 01:01:19.374]  They put back in the economy.
[01:01:20.635 --> 01:01:23.298]  But buying local really does do something.
[01:01:24.557 --> 01:01:25.178]  Or bartering.
[01:01:25.838 --> 01:01:35.727]  Anders asks, howdy Alex, that's very Texas of you Anders, if fractional reserve banking would be replaced by another system, what would it be replaced with?
[01:01:36.007 --> 01:01:39.731]  For example, an interest-free monetary system, would that work in practice?
[01:01:41.044 --> 01:01:42.065]  We debated that.
[01:01:42.145 --> 01:01:44.266]  It could be interest-free from state banks.
[01:01:44.286 --> 01:01:46.607]  I don't know about a federal bank, because that can always get taken over.
[01:01:46.627 --> 01:01:50.048]  But if you had state banks, they've had some big successes with that.
[01:01:50.068 --> 01:02:01.654]  And that's what we talked about in the first question, or one of the first, was this issue where people go, well, you've got Tarpley on, who's for an interest-free system, but by a big federal bank, the Hamiltonian model.
[01:02:01.874 --> 01:02:07.276]  And then you've got Ron Paul on over here, who is talking about gold or silver back.
[01:02:08.857 --> 01:02:10.800]  Any of these systems can be manipulated and gamed.
[01:02:11.161 --> 01:02:21.779]  It's mainly about a debate and monetary, people being informed monetarily, so that the system, because they can corrupt any system, but if the people are informed about monetary systems, that gives a leg up against it.
[01:02:23.089 --> 01:02:26.791]  Knowledge is where you start, and then it's action from there that's leading to.
[01:02:27.712 --> 01:02:37.718]  Warwick asks, Alex, mainstream media is now openly reporting horrific things such as the idea of afterbirth abortion, thousands of elderly people being intentionally killed.
[01:02:38.978 --> 01:02:45.122]  Is this mainstream news, is this, ultimately he's asking, is this showing that we're winning?
[01:02:45.262 --> 01:02:51.446]  Like they're actually reporting on something that we find to be true, or are they just kind of throwing us a bone?
[01:02:52.731 --> 01:02:57.354]  I used to think that all this stuff coming out was victories.
[01:02:57.854 --> 01:03:00.055]  And it's a mixed bag.
[01:03:00.075 --> 01:03:03.157]  Sometimes a reporter gets it through, an editor says it's the right thing to do.
[01:03:03.737 --> 01:03:17.165]  And I think, I don't think, I know in the last decade, that last five or six years, that really started where people went out and did real reporting, their boss backed them, because maybe the newspaper editors knew World Order, but now their kid's autistic, they figure out this is important.
[01:03:17.785 --> 01:03:18.565]  They allow it out.
[01:03:18.665 --> 01:03:21.206]  So more and more people started getting the truth out.
[01:03:21.546 --> 01:03:24.566]  So the system kind of just went, OK, yeah, we're going to kill old people.
[01:03:24.586 --> 01:03:25.206]  What's the big deal?
[01:03:25.226 --> 01:03:27.227]  Yeah, we're going to kill kids up to age three if we want.
[01:03:27.847 --> 01:03:32.708]  So it's people telling the truth and hitting the barbed wire to get the truth out.
[01:03:34.408 --> 01:03:35.068]  That is a victory.
[01:03:35.088 --> 01:03:36.608]  But there's also a lot of just acclimating.
[01:03:37.528 --> 01:03:38.769]  Oh, you want the truth to come out?
[01:03:38.809 --> 01:03:39.069]  Yeah.
[01:03:39.209 --> 01:03:40.049]  Open the floodgates.
[01:03:40.109 --> 01:03:42.749]  And suddenly in hundreds of papers, we're run by foreign banks.
[01:03:42.889 --> 01:03:43.789]  We're your slaves.
[01:03:44.170 --> 01:03:45.550]  You've been conquered by world government.
[01:03:45.590 --> 01:03:46.610]  There's nothing you can do about it.
[01:03:47.580 --> 01:03:52.904]  So see, it's kind of like the system's gone from denying all this, because they realized people weren't listening to them.
[01:03:52.924 --> 01:03:56.286]  It was discrediting them, denying things.
[01:03:56.627 --> 01:03:59.229]  So they've kind of just gone to a now open the floodgates.
[01:03:59.489 --> 01:04:01.050]  Oh, you think there's some tyranny?
[01:04:01.090 --> 01:04:03.091]  Yeah, this is what you didn't know was going on.
[01:04:03.111 --> 01:04:04.052]  What you gonna do about that?
[01:04:05.193 --> 01:04:07.435]  You're like, oh my God, there's hell itself right there.
[01:04:07.455 --> 01:04:08.395]  And they're like, yeah.
[01:04:09.276 --> 01:04:11.177]  So it's a lot of things.
[01:04:11.758 --> 01:04:15.861]  And also their agenda now is moving into light speed, so they can't hide it anymore.
[01:04:16.277 --> 01:04:18.818]  You know, they also do this in a monotone voice, if you notice.
[01:04:18.878 --> 01:04:22.040]  Like, does it... Yeah, they don't want you being emotional.
[01:04:22.260 --> 01:04:22.480]  Of course.
[01:04:22.760 --> 01:04:29.384]  I was never successful on purpose, whereas I wasn't angry, and they're always like, don't get upset in politics.
[01:04:29.784 --> 01:04:30.745]  Be calm.
[01:04:30.805 --> 01:04:32.165]  That's how you get through to people.
[01:04:32.585 --> 01:04:33.106]  Bullcrap.
[01:04:33.726 --> 01:04:43.294]  When everybody is in a drone, mesmerized state, they need to be awakened by it, by having their survival mechanisms in their mind activated.
[01:04:43.554 --> 01:04:45.396]  And I'm a guy hopping around like a dog barking.
[01:04:45.876 --> 01:04:55.424]  I mean, it'd be like if robbers were breaking into your house, you get up and they're like crowbarring open your garage or whatever, your car, and you look at the German Shepherd and you go, shut up, I can't believe you were barking.
[01:04:55.764 --> 01:04:57.826]  That is so extreme of you to be barking at them.
[01:04:58.286 --> 01:05:01.569]  You know, we get upset and motivated for a reason.
[01:05:01.969 --> 01:05:06.992]  So I'm kind of like... They're like, no, no, no, that's not how you get through to people.
[01:05:07.013 --> 01:05:12.797]  Everybody's like in a zombie state of sleep and I'm like... And they're like, no, no, that's extreme.
[01:05:13.197 --> 01:05:14.218]  Don't listen to him.
[01:05:14.298 --> 01:05:16.379]  There is nothing going on out there.
[01:05:19.824 --> 01:05:21.465]  That's how we do it around here.
[01:05:22.045 --> 01:05:30.911]  I See the Future user asks you, in 1998 the movie Ants shows grass lawn made into exact shapes of New York twin Tin Tower skyline.
[01:05:31.632 --> 01:05:34.434]  How does Hollywood know a false flag years in advance?
[01:05:34.794 --> 01:05:35.935]  Obviously it's all kind of coordinated.
[01:05:36.035 --> 01:05:44.380]  I haven't seen that clip, but there are literally, no exaggeration, 60, 70, I was about to say hundreds, it's probably in the hundreds, of news articles, things about pre 9-11.
[01:05:44.901 --> 01:05:48.603]  And the worst example, best example, it's horrible, is
[01:05:49.984 --> 01:05:57.426]  Fox Television had the lone gunman spinoff of that big hit show they had, X-Files.
[01:05:58.546 --> 01:06:10.249]  And in it, the government hijacks a jumbo passenger jet to fly to the World Trade Centers to blame it on Afghanistan, and they use a drill to claim that hijackers got on board to cover up the fact that it's really remote controlled.
[01:06:11.428 --> 01:06:12.990]  That's exactly what happened six months later.
[01:06:13.010 --> 01:06:15.972]  So I'm pointing out this is a government op, and then I get a call.
[01:06:16.012 --> 01:06:20.637]  Dean Hagelin, the star of the show, he's in the X-Files too, wants to come to my house and talk to me.
[01:06:20.677 --> 01:06:21.157]  He shows up.
[01:06:21.177 --> 01:06:22.318]  It's Dean Hagelin from television.
[01:06:22.358 --> 01:06:24.961]  He goes, yeah, the CIA approached us and planted that story.
[01:06:25.301 --> 01:06:26.022]  They did it with others.
[01:06:26.102 --> 01:06:26.863]  Well, I mean, obviously.
[01:06:27.383 --> 01:06:28.504]  Why did they do that then?
[01:06:28.945 --> 01:06:30.466]  It's like a pre-programming thing.
[01:06:30.646 --> 01:06:32.348]  Ties back into that news idea.
[01:06:33.311 --> 01:06:46.335]  Yes, so subconsciously you're ready for it, but also it's a message so the bankers that run the CIA, they can say to the Russians and others, we're not going to sell you to 9-11, but did you see Fox's lone gunman?
[01:06:47.415 --> 01:06:49.216]  Don't play games with us, okay?
[01:06:49.236 --> 01:06:50.376]  If we'll do that, we'll do anything.
[01:06:50.396 --> 01:06:51.717]  We're ready for nuclear war with you.
[01:06:52.097 --> 01:06:55.918]  You submit and do what we want and you shoot your people up with cancer viruses and you're all dead too.
[01:06:57.031 --> 01:07:01.694]  So they put these in messages, so they go, we're not going to tell you what we're going to do, but have you seen this movie?
[01:07:02.135 --> 01:07:04.296]  How many other movies we make come true?
[01:07:05.437 --> 01:07:07.478]  And I saw this with Gary Hart.
[01:07:09.280 --> 01:07:15.024]  I saw this with Gary Hart when he wrote a letter to Ahmadinejad saying, we've staged terror attacks before, we'll do it again.
[01:07:15.064 --> 01:07:16.165]  He published it in the Huffington Post.
[01:07:16.645 --> 01:07:22.189]  And when Luke Radowsky, or it was other folks, I forget, but it's in our film, Truth Rising,
[01:07:24.209 --> 01:07:25.489]  They confront him, he goes, I didn't write that.
[01:07:25.509 --> 01:07:27.550]  When they pull the letter, he goes, oh, I did, but it's a mock letter.
[01:07:27.590 --> 01:07:28.970]  He starts sweating and freaking out.
[01:07:29.290 --> 01:07:30.591]  Like, I got one that can see.
[01:07:30.631 --> 01:07:32.111]  He couldn't believe that was happening.
[01:07:32.971 --> 01:07:35.612]  I mean, that's a really great question right there that they just asked.
[01:07:35.832 --> 01:07:36.932]  What's the last one for today?
[01:07:36.952 --> 01:07:38.192]  26 tomorrow.
[01:07:38.492 --> 01:07:41.633]  I just did 24, and I'm going to go shoot the news right now.
[01:07:42.073 --> 01:07:43.454]  No rest for the wicked.
[01:07:43.474 --> 01:07:44.454]  I didn't know I was this wicked.
[01:07:45.741 --> 01:07:49.564]  Alright, so Sovereign Think asks you, this is the last question so this is technically 24.
[01:07:50.204 --> 01:07:53.367]  What are your thoughts on the NSTIC program?
[01:07:53.827 --> 01:07:55.088]  Is it dangerous as I think?
[01:07:55.148 --> 01:07:58.910]  Is it as dangerous as I think required biometric access for the internet?
[01:08:01.032 --> 01:08:09.178]  Five years, four years ago they already had that built into the new Microsoft stuff and that's what they plan is an internet ID so they can tax you, track you, trace you.
[01:08:09.958 --> 01:08:12.700]  And Google's already changing stuff so they know who you really are.
[01:08:12.720 --> 01:08:15.062]  You have multiple accounts so they can ban you from the internet.
[01:08:15.871 --> 01:08:17.072]  I'm not familiar with it.
[01:08:17.092 --> 01:08:18.593]  Is it like a thumbprint situation?
[01:08:18.633 --> 01:08:22.156]  Yeah, they're going to make you thumbprint and face scan to buy and sell, get on the internet, you name it.
[01:08:22.176 --> 01:08:25.718]  If you're not a good globalist, you can't travel, you can't live, you can't do anything.
[01:08:25.998 --> 01:08:27.419]  And people will be like, I don't want to help you.
[01:08:27.459 --> 01:08:28.800]  They'll turn my ID off.
[01:08:29.381 --> 01:08:30.542]  And so it'll be the ultimate fear.
[01:08:30.562 --> 01:08:33.004]  And if they get to that point, it's going to be devastating.
[01:08:33.404 --> 01:08:34.945]  Like, I can't upload Alex Jones videos.
[01:08:35.345 --> 01:08:36.346]  He's been banned before.
[01:08:36.406 --> 01:08:39.128]  And if you do, you get banned from the system.
[01:08:39.188 --> 01:08:40.969]  I need my creds on my card.
[01:08:41.009 --> 01:08:42.150]  And I need it.
[01:08:42.250 --> 01:08:42.731]  I need it.
[01:08:43.371 --> 01:08:47.367]  So I mean, it is absolute takeover by that little criminal Bill Gates.
[01:08:48.953 --> 01:08:50.414]  Well, and that is a hell of a way to end it.
[01:08:50.454 --> 01:08:52.636]  I want to start back with that when I'm fresh tomorrow.
[01:08:52.656 --> 01:08:54.278]  Alright, we'll just re-issue that.
[01:08:54.318 --> 01:08:57.781]  We'll start over with 24 because that is an incredibly important question.
[01:08:57.881 --> 01:08:58.942]  All of them were great.
[01:08:59.302 --> 01:09:01.304]  PlanetInfoWars.com.
[01:09:01.644 --> 01:09:02.124]  Go there.
[01:09:02.244 --> 01:09:02.505]  Meet.
[01:09:02.825 --> 01:09:04.266]  Use the web while we've still got it.
[01:09:04.707 --> 01:09:05.347]  Organize.
[01:09:05.988 --> 01:09:09.651]  It's in beta, but it's working a lot better than it was a few months ago when we first launched it.
[01:09:09.671 --> 01:09:10.211]  Absolutely.
[01:09:10.271 --> 01:09:11.092]  Spread the word about it.
[01:09:11.132 --> 01:09:12.473]  Make your own YouTube videos about it.
[01:09:12.513 --> 01:09:14.495]  PlanetInfoWars.com.
[01:09:14.555 --> 01:09:15.536]  Christy, take us out of here.
[01:09:15.856 --> 01:09:17.620]  Thank you all so much for tuning in.
[01:09:17.681 --> 01:09:18.663]  Keep your questions coming.
[01:09:18.683 --> 01:09:20.427]  They're amazing to read.
[01:09:20.748 --> 01:09:23.234]  Ask Alex on PlanetInfoWars.com.
