[00:00:00.089 --> 00:00:00.649]  Network.
[03:19:48.029 --> 03:19:49.850]  Congress has a 9% approval rating.
[03:19:50.410 --> 03:19:51.911]  Government is universally hated.
[03:19:52.352 --> 03:19:55.394]  Obama, Romney, that was all just a big staged election.
[03:19:55.854 --> 03:19:57.495]  They don't really have a mandate.
[03:19:57.936 --> 03:20:04.801]  They want to create the illusion that even though most of us are awake, that they do have a mandate.
[03:20:04.881 --> 03:20:08.743]  Or that we're a democracy and a 51% say turn the guns in.
[03:20:08.763 --> 03:20:10.705]  That's what happens when we're a republic.
[03:20:10.745 --> 03:20:11.986]  I want to state something clearly here.
[03:20:13.257 --> 03:20:21.064]  If they try to physically take the guns or they start harassing gun owners and using extrajudicial executive orders, that is criminal.
[03:20:21.725 --> 03:20:23.967]  And if Obama commits a murder, he's still a murderer.
[03:20:24.367 --> 03:20:27.049]  And if Dianne Feinstein breaks the law, she still breaks the law.
[03:20:27.490 --> 03:20:34.896]  America has got to rediscover its distrust of government because we are on fire with tyranny.
[03:20:34.957 --> 03:20:36.798]  We are collapsing right now.
[03:20:38.226 --> 03:20:41.368]  They don't care if it's unpopular, they're going after guns.
[03:20:41.688 --> 03:20:49.954]  We see the arrogance, and I see Democrats on YouTube commenting, hey, Alex, you're crazy, thinking we're going to take your guns, so we're going to take your guns, because that's crazy.
[03:20:50.294 --> 03:20:58.840]  See, the Democrats on average are these control freaks who think of themselves, mainline Democrats, as powerful, and they have power through the system.
[03:20:59.201 --> 03:21:03.143]  And they fantasize, like Soviets, about the mental health system.
[03:21:03.163 --> 03:21:04.684]  These are very, very sick people.
[03:21:06.249 --> 03:21:14.111]  They're a tiny minority of the so-called intelligentsia that, you know, all have government jobs and don't know how to tie their shoelaces.
[03:21:14.151 --> 03:21:14.471]  Go ahead.
[03:21:15.551 --> 03:21:16.871]  No, you're exactly right.
[03:21:16.951 --> 03:21:30.914]  I mean, people have to understand that what's being thrown at us right now is asymmetrical warfare to implement communist goals for the purpose of, the communist goals here in America is to
[03:21:31.534 --> 03:21:37.698]  Is a stepping stone toward the One World Order, the New World Order that George H.W.
[03:21:37.738 --> 03:21:39.379]  Bush talked about on September 11th, 1990.
[03:21:40.059 --> 03:21:47.784]  That's, I mean, this is, we are seeing an important step for that implementation to take place right now.
[03:21:48.264 --> 03:21:57.129]  And just so people understand this, look, just because I'm talking about Obama right now, that does not mean that it's simply Obama only.
[03:21:57.429 --> 03:22:08.142]  This has been, as you know and as you point out and as your listeners know, this has been in progress for many years, for decades, for a generation, more than a generation actually.
[03:22:08.763 --> 03:22:11.987]  So, you know, it's not a partisan issue.
[03:22:12.047 --> 03:22:13.529]  It's not a political issue.
[03:22:13.589 --> 03:22:14.651]  This is an issue
[03:22:15.591 --> 03:22:17.612]  That it has its roots in evil.
[03:22:17.772 --> 03:22:30.975]  And my source at the DHS says, has told me, flat out, look, you don't understand the evil that these people, the level of evil that exists within these people.
[03:22:31.876 --> 03:22:42.418]  And the words that they use, the words that are on the television, for example, fiscal cliff, which people think, well, that has nothing to do with the gun grab, the gun legislation, or gun grab, or whatever.
[03:22:42.759 --> 03:22:44.219]  It has everything to do with it.
[03:22:44.719 --> 03:22:46.881]  They're putting us into an artificial collapse.
[03:22:46.901 --> 03:22:48.542]  Describe who they're going to go after first.
[03:22:49.002 --> 03:22:49.843]  Go over these points.
[03:22:49.863 --> 03:23:01.151]  We know about DHS settling all these sex claims with this command base of dominant women in there doing things we can't even say on air, and they settled.
[03:23:01.211 --> 03:23:04.293]  I mean, these are abnormal, crazy people.
[03:23:04.553 --> 03:23:06.174]  People ask, why did Hitler do things?
[03:23:06.254 --> 03:23:07.695]  Why do all these other leaders do bad things?
[03:23:08.016 --> 03:23:09.457]  Because it's what they're into.
[03:23:09.717 --> 03:23:12.299]  These are deviant, miscreant criminals.
[03:23:13.321 --> 03:23:15.586]  Look at what communists and soviets have done.
[03:23:15.606 --> 03:23:18.172]  And again, these are banker-funded communists.
[03:23:19.642 --> 03:23:20.483]  They are, they are.
[03:23:21.643 --> 03:23:31.569]  Look, the first people they're going to go after are the people who are vocally, invisibly causing the trouble, massing the troops, so to speak.
[03:23:31.629 --> 03:23:33.450]  People like you, people like me.
[03:23:33.910 --> 03:23:38.212]  But our answer to that is the turbo charge in their face.
[03:23:38.652 --> 03:23:40.353]  If we bend over to them, they win.
[03:23:40.533 --> 03:23:42.254]  This is all a bluff with these chicken necks.
[03:23:42.494 --> 03:23:45.296]  I'll never give in to Feinstein and her flying monkeys.
[03:23:46.472 --> 03:24:03.816]  And nor will we, and we have to, but see, one of the litmus tests, and you brought this out earlier, one of the litmus tests, the beta test, that were used, that was used by the Department of Homeland Security to test the will of the American people was, is the TSA.
[03:24:03.936 --> 03:24:06.537]  How much will the average American take?
[03:24:07.858 --> 03:24:12.161]  And they used that TSA model to see, can we nuke them?
[03:24:12.241 --> 03:24:15.364]  Can we take nude pictures, if you will, of them?
[03:24:15.424 --> 03:24:16.585]  Can we feel them up?
[03:24:16.945 --> 03:24:19.647]  See, that's all part of that conditioning process.
[03:24:19.908 --> 03:24:22.890]  But they're also looking at who's complaining.
[03:24:23.470 --> 03:24:28.895]  And when I said that there are lists being compiled of those who do complain about this treatment,
[03:24:30.855 --> 03:24:32.156]  People laugh, but there are.
[03:24:32.536 --> 03:24:33.796]  But they're using that.
[03:24:33.896 --> 03:24:34.416]  Oh, no, no, no.
[03:24:34.476 --> 03:24:35.637]  That actually came out.
[03:24:35.937 --> 03:24:39.898]  And again, you're supposed to get scared and go, oh, well then, take my wife behind closed doors.
[03:24:39.958 --> 03:24:40.138]  No.
[03:24:40.578 --> 03:24:45.679]  These are drills to practice taking your husband at a checkpoint and you never see him again.
[03:24:45.699 --> 03:24:52.200]  They just want to get you phased in until you're going down for some questioning now, and then you're never seen again.
[03:24:52.220 --> 03:24:54.461]  This is a Red Dawn takeover.
[03:24:55.720 --> 03:25:01.167]  Yeah, we, this country, as I was told, is a captured operation.
[03:25:01.428 --> 03:25:03.010]  We're already a captured operation.
[03:25:03.310 --> 03:25:06.154]  We're already operating from behind enemy lines.
[03:25:06.194 --> 03:25:07.455]  I was going to say that this morning.
[03:25:07.916 --> 03:25:08.917]  We've been captured.
[03:25:09.098 --> 03:25:11.140]  We need to wake up and admit that if we have any hope.
[03:25:11.901 --> 03:25:12.521]  Exactly.
[03:25:12.541 --> 03:25:29.925]  And that was one point that my source really wanted to drive home, for me to understand, is the fact that the people in charge right now are the enemy, are the very people that we should be fighting against.
[03:25:30.005 --> 03:25:39.367]  We have to put our foot down with respect to what's going on and preserve our constitutional rights bestowed upon us by our Creator.
[03:25:39.787 --> 03:25:43.128]  Ten mainline Republicans come out and call them enemies.
[03:25:43.168 --> 03:25:47.649]  They're not dumb liberals who want our guns because they care and they're just wrong.
[03:25:48.129 --> 03:25:49.550]  They probably did the shooting.
[03:25:49.610 --> 03:25:50.730]  All the evidence is there.
[03:25:50.750 --> 03:25:53.971]  I mean, they did Fast and Furious, like Larry Pratt said.
[03:25:54.191 --> 03:25:55.691]  If they did that, they'd do anything.
[03:25:55.911 --> 03:25:57.492]  This is a murdering mafia.
[03:25:57.732 --> 03:26:01.793]  I'm risking my life to fight them because we can't give the whole world to these people.
[03:26:03.278 --> 03:26:28.102]  But see, the moment, and my source said this, the moment that you begin, that I begin, anyone begins to go into the weeds in that area, to question the official storyline of Oklahoma City, to question anything like 9-11, to question the shooting, obviously we're nothing but kooks, and that's the official, they want to embarrass us into that.
[03:26:28.182 --> 03:26:31.403]  Because the known liars caught lying thousands of times told us so.
[03:26:32.183 --> 03:26:32.604]  Exactly.
[03:26:32.624 --> 03:26:37.289]  And the lie is different at every level, according to one of my sources.
[03:26:37.329 --> 03:26:39.311]  The lie is different at every level.
[03:26:39.352 --> 03:26:45.539]  People have to understand that and really understand what that means because we are being lied to.
[03:26:46.019 --> 03:26:47.661]  Everything around us is a lie.
[03:26:47.941 --> 03:26:48.822]  Look, Benghazi.
[03:26:49.483 --> 03:26:54.606]  That's a window to what this administration... Eight hours Obama ordered stand down.
[03:26:54.686 --> 03:26:55.327]  Got caught.
[03:26:55.427 --> 03:26:56.427]  Doesn't get in trouble.
[03:26:56.747 --> 03:26:58.648]  Had a CIA torture base down the street.
[03:26:58.889 --> 03:26:59.989]  Never stopped the torture.
[03:27:00.670 --> 03:27:03.191]  Gave over 10,000 missiles to Al Qaeda.
[03:27:03.211 --> 03:27:04.912]  Predicted they'd start shooting down airliners.
[03:27:04.972 --> 03:27:05.593]  Now they've done it.
[03:27:05.893 --> 03:27:10.015]  And our media says, isn't it great the rebels are shooting down passenger liners?
[03:27:10.035 --> 03:27:10.936]  It's like...
[03:27:13.993 --> 03:27:14.453]  Oh my God.
[03:27:15.334 --> 03:27:18.497]  Yeah, I got blood pressure medicine here myself.
[03:27:18.537 --> 03:27:20.879]  Look, and here's the thing.
[03:27:21.139 --> 03:27:23.901]  We are being set up for a perfect storm in three areas.
[03:27:23.941 --> 03:27:30.727]  Number one, we will be engaged in a regional conflict that will turn into a world war based on our actions in Syria.
[03:27:31.307 --> 03:27:33.529]  Because Syria is the red line for Russia.
[03:27:33.849 --> 03:27:35.230]  Number two, the economy.
[03:27:35.691 --> 03:27:36.912]  The dollar is toast.
[03:27:37.072 --> 03:27:39.214]  Lindsay Williams basically said as much.
[03:27:39.394 --> 03:27:42.456]  Others, Gerald Solente, Max Keiser, said as much.
[03:27:42.937 --> 03:27:47.280]  We are going to face an economic collapse here in this country like we've never seen before.
[03:27:47.660 --> 03:27:56.107]  They know that and they are timing this gun grab to make sure that we are defenseless when this happens.
[03:27:56.507 --> 03:27:59.290]  And by the way, when this does happen, and it will happen,
[03:27:59.990 --> 03:28:00.972]  When this does happen.
[03:28:01.513 --> 03:28:10.747]  If you want food, if you want medical care, whatever you need, if you want shelter or need shelter, you better bring your guns.
[03:28:11.748 --> 03:28:15.053]  Oh, by the way, if you've got a neighbor or if a neighbor is in need,
[03:28:15.934 --> 03:28:25.942]  That neighbor is going to have to say, well, Doug down the road here, he's got several weapons that he hasn't turned in.
[03:28:25.962 --> 03:28:38.671]  I'm now confirming reports that state police are pulling people over in rural areas, running their plates, they know you have no criminal record, and they wait by your house and ask, what guns do you have in there to fill out a terrorist report on you?
[03:28:39.472 --> 03:28:40.953]  Those little special reports they do.
[03:28:42.053 --> 03:28:43.994]  And see, you're exactly right.
[03:28:44.054 --> 03:28:45.215]  I've got the same reports.
[03:28:45.715 --> 03:28:54.439]  This is now part of standard operating procedure for traffic stops, for stop and frisks, for various law enforcement.
[03:28:54.759 --> 03:29:06.104]  And they're going to bring the TSA in, as we mentioned yesterday, they're going to bring the TSA in to facilitate this criminal activity by the police departments.
[03:29:06.804 --> 03:29:12.786]  They are going to commission, to assist in the gun grab, to assist in the oppression of rights.
[03:29:12.806 --> 03:29:14.987]  They're going to commission the TSA.
[03:29:15.367 --> 03:29:17.748]  The TSA is not, they're not commissioned law enforcement officers.
[03:29:17.848 --> 03:29:18.488]  We all know that.
[03:29:18.988 --> 03:29:22.509]  But, but after, because of the need, they will be.
[03:29:22.989 --> 03:29:24.270]  So, it's, it...
[03:29:25.050 --> 03:29:30.554]  It's crazy, Alex, and you've done a great job in pointing it out, but I gotta tell you, this is just the beginning.
[03:29:30.614 --> 03:29:32.655]  Okay, listen, I've been jumping in again.
[03:29:32.695 --> 03:29:42.042]  I'm gonna give you five more minutes, if you can do it on the other side, to get into any other points he made that you haven't gotten to or recap the whole thing and how we fight back against it as well.
[03:29:42.062 --> 03:29:46.625]  Then I'm gonna get into a bunch of big breaking news and give the number out and take a few of your phone calls.
[03:29:47.005 --> 03:29:48.366]  All this and more straight ahead.
[03:29:48.786 --> 03:29:51.208]  Our new petition is up there to disarm the president.
[03:29:55.310 --> 03:29:58.171]  Alex Jones and the GCN Radio Network.
[03:30:02.272 --> 03:30:04.113]  This man wants your guns.
[03:30:04.273 --> 03:30:09.634]  That is the cover of the 60-page glossy magazine, jam-packed with information.
[03:30:09.714 --> 03:30:12.735]  The December issue of InfoWars Magazine.
[03:30:12.835 --> 03:30:20.037]  InfoWars Magazine gives you a powerful tool to reach out to friends and family and neighbors and people in your community with the message of liberty.
[03:30:20.117 --> 03:30:23.338]  Give a gift subscription to your local police department.
[03:30:23.398 --> 03:30:26.799]  Give a gift subscription to your local state house, to your pastor.
[03:30:26.899 --> 03:30:28.380]  This is the perfect tool.
[03:30:28.460 --> 03:30:35.142]  Twelve of these delivered to the door of the institutions, groups, and individuals that you want to influence and wake up.
[03:30:35.402 --> 03:30:42.267]  Sign up for the free digital e-version at InfoWars.com forward slash newsletter, and we send it out the week after the physical magazine goes out.
[03:30:42.388 --> 03:30:52.696]  Or go to InfoWarsStore.com today and sign up for a subscription, give it as a gift subscription, or buy them in bulk with Ron Paul, the attack on the Second Amendment, the police state, the GMO takeover.
[03:30:52.796 --> 03:30:56.498]  It's all there and all available at InfoWarsStore.com or by calling 888-253-3139.
[03:30:56.518 --> 03:30:58.740]  Get your subscription or buy the magazines in bulk today.
[03:31:02.483 --> 03:31:05.705]  Preparedness is simple when you have the right stuff.
[03:31:06.266 --> 03:31:15.753]  And with the looming threat of economic collapse and possible service interruption, it's time to get the best-in-class preparedness stuff at DisasterStuff.com.
[03:31:15.953 --> 03:31:23.638]  DisasterStuff.com has been serving smart preppers for over 15 years with quality products like Berkey water filters.
[03:31:23.978 --> 03:31:28.161]  DisasterStuff.com is the official Berkey in-stock shipping center.
[03:31:28.542 --> 03:31:31.364]  And as always, free shipping on all Berkey products.
[03:31:31.824 --> 03:31:33.925]  Stock up on water barrels and accessories.
[03:31:34.225 --> 03:31:49.109]  Get Country Living or Wonder Mill grain mills, Excalibur food dehydrators, Tattler reusable canning lids, Sun Oven solar cookers, EMP bags to protect sensitive electronics, and don't be without your LifeStraw personal water filter.
[03:31:49.510 --> 03:31:51.550]  All from DisasterStuff.com.
[03:31:51.930 --> 03:31:56.532]  Preparedness is simple with the right stuff from DisasterStuff.com.
[03:31:56.952 --> 03:32:00.033]  Freedom through self-reliance and personal responsibility.
[03:32:03.843 --> 03:32:05.544]  Are you still a traditional smoker?
[03:32:05.944 --> 03:32:10.627]  Now experience a new lifestyle and try vaping with e-cigarettes by Le Cig.
[03:32:11.067 --> 03:32:14.730]  Imagine no ashes, stains, nasty smell, or coughing and hacking.
[03:32:14.930 --> 03:32:25.676]  With Le Cig e-cigarettes revolutionary microelectronic technology, rechargeable battery, and unique replaceable cartridge, you'll get all the benefits and satisfaction of smoking without the hazards.
[03:32:25.836 --> 03:32:31.620]  Choose your taste from a wide variety of our new American-made vape free at eliquids at lecig.com.
[03:32:31.920 --> 03:32:43.063]  And Lecig smokes the competition by serving thousands of worldwide customers with real people customer service, fast, free, same-day shipping, and a 30-day warranty and satisfaction guarantee.
[03:32:43.243 --> 03:32:45.824]  So are you ready for a new vaping lifestyle?
[03:32:46.024 --> 03:32:46.584]  Then call 870-518-4307.
[03:32:46.644 --> 03:32:46.964]  That's 870-518-4307.
[03:32:46.984 --> 03:32:48.505]  Or visit lecig.com, spelled L-E-C-I-G.com.
[03:32:48.525 --> 03:32:50.545]  Lecig e-cigarettes, for today's modern smoker.
[03:33:02.568 --> 03:33:04.729]  You walk into this room at your own risk.
[03:33:05.510 --> 03:33:06.890]  Because it leads to the future.
[03:33:07.671 --> 03:33:09.972]  Not a future that will be, but one that might be.
[03:33:11.132 --> 03:33:12.213]  This is not a new world.
[03:33:13.374 --> 03:33:16.655]  It is simply an extension of what began in the old one.
[03:33:17.776 --> 03:33:25.260]  It has patterned itself after every dictator who has ever planted the ripping imprint of a boot on the pages of history since the beginning of time.
[03:33:26.200 --> 03:33:27.041]  It has refinements.
[03:33:27.896 --> 03:33:33.164]  Technological advances and a more sophisticated approach to the destruction of human freedom.
[03:33:34.245 --> 03:33:38.912]  But like every one of the super states that preceded it, it has one iron rule.
[03:33:39.974 --> 03:33:42.257]  Logic is an enemy and truth is a menace.
[03:33:51.906 --> 03:33:53.526]  The answer to 1984 is 1776.
[03:33:53.826 --> 03:34:00.088]  You're listening to the Alex Jones Show.
[03:34:00.128 --> 03:34:06.929]  Logic, truth, common sense, individualism are menaces to the tyranny.
[03:34:07.909 --> 03:34:15.811]  You know, last numbers I saw, and there's some new ones out, the number of combat suicides and military suicides
[03:34:17.190 --> 03:34:21.932]  Our seven-fold the previous record in the early 1970s at the end of the Vietnam War.
[03:34:21.952 --> 03:34:27.215]  And if you're watching on PrisonPlanet.TV, we can punch it up on screen here.
[03:34:27.435 --> 03:34:27.795]  U.S.
[03:34:27.956 --> 03:34:31.257]  soldier suicides outnumber combat deaths in 2012.
[03:34:31.357 --> 03:34:36.400]  Well, yeah, you're working them too hard and you're putting them on suicide pills.
[03:34:36.420 --> 03:34:42.203]  I mean, all those psychiatric drugs they put them on so they can later take the Second Amendment actually make them crazy.
[03:34:44.850 --> 03:34:49.414]  And it goes over the fact from CBS News that that is happening.
[03:34:49.834 --> 03:34:53.537]  Ladies and gentlemen, the globalists see you as animals, as dirt to be used.
[03:34:53.778 --> 03:34:55.539]  They're all about how to manipulate you.
[03:34:56.260 --> 03:35:01.224]  The globalists don't even talk to you, don't even see you as real, unless you address them head-on.
[03:35:02.992 --> 03:35:03.853]  Okay?
[03:35:03.893 --> 03:35:05.334]  These are horrible demons!
[03:35:05.774 --> 03:35:07.655]  Our country has been seized by criminals.
[03:35:07.975 --> 03:35:13.399]  But they've got you so scared your kids are going to be killed because they're hyping it, when statistically it's one of the rarest things in this country.
[03:35:14.099 --> 03:35:22.224]  And only in areas they advertise as shooting galleries for their operatives and mental patients, who are their operatives one way or the other.
[03:35:22.485 --> 03:35:26.127]  They're all products of their system, all fruit from their vine, their tree.
[03:35:27.548 --> 03:35:30.610]  And they are moving against us headlong.
[03:35:31.670 --> 03:35:33.794]  Headlong right now.
[03:35:34.475 --> 03:35:38.162]  We are in a mayday situation and I know I keep saying that.
[03:35:40.145 --> 03:35:41.748]  I'm jumping out of bed at like 4 a.m.
[03:35:41.788 --> 03:35:42.549]  now ready to go to work.
[03:35:44.452 --> 03:35:48.793]  I mean, I can't stop thinking about it because I know I'm right.
[03:35:49.253 --> 03:35:56.515]  And sure, logic, you know it's all a fraud, but the general public, even if they know it's a fraud, they just go, well that's the way it is.
[03:35:56.615 --> 03:35:56.875]  No!
[03:35:57.315 --> 03:35:58.675]  That isn't the way it has to be.
[03:35:59.316 --> 03:36:01.396]  Speak out at church everywhere.
[03:36:01.896 --> 03:36:06.797]  Doug Hagman, I want to let you finish up with any other points your DHS source told you, plus it's all confirmed.
[03:36:07.177 --> 03:36:09.158]  Plus, more on solutions, because
[03:36:10.623 --> 03:36:12.044]  Don't comply with the system.
[03:36:12.605 --> 03:36:17.108]  Sabotage it any way you can, legally and lawfully, so that we don't have to do it other ways later.
[03:36:17.168 --> 03:36:27.476]  But when the government's fully far and run and openly involved in tyranny and breaking every law, pretty soon it becomes, you know, discretion is not the better part of valor.
[03:36:27.536 --> 03:36:28.957]  Discretion becomes cowardice.
[03:36:30.138 --> 03:36:32.120]  And I don't want violence, period.
[03:36:32.740 --> 03:36:32.941]  But
[03:36:34.051 --> 03:36:40.902]  There's a Rubicon that's crossed, I guess when they really shut down Alex Jones, Doug Hagman, George Norey, Matt Drudge, people like that.
[03:36:42.406 --> 03:36:44.088]  We better use these venues now.
[03:36:44.408 --> 03:36:47.291]  Not just my instincts, but my gut, but also history.
[03:36:47.551 --> 03:36:48.492]  My intellect tells me.
[03:36:48.792 --> 03:36:51.315]  We better have maximum effort.
[03:36:51.855 --> 03:36:55.179]  So I'm thinking, what do I do to give maximum effort?
[03:36:55.199 --> 03:36:57.041]  Maybe another video on the history of gun control.
[03:36:57.741 --> 03:37:00.924]  On government killing 260 plus million people last century alone.
[03:37:01.245 --> 03:37:03.267]  Non-military combatants after gun control.
[03:37:03.607 --> 03:37:04.888]  University of Hawaii study.
[03:37:06.369 --> 03:37:07.810]  What do I do?
[03:37:08.510 --> 03:37:09.430]  I think it's what you said.
[03:37:09.951 --> 03:37:14.352]  There's a small group of fools out there that at least give the dress-up cover.
[03:37:14.612 --> 03:37:21.074]  They say a very small percentage of those are going to Obama's coronation, his second coronation.
[03:37:21.094 --> 03:37:24.536]  It used to be an inauguration, now it's a coronation of our imperial puppet.
[03:37:25.316 --> 03:37:27.697]  And there are trendies who have their stickers and laugh.
[03:37:28.457 --> 03:37:30.898]  I was jogging this morning and actually had some guys
[03:37:32.645 --> 03:37:36.471]  I can tell we're Obama supporters the way they acted, like giggle and go, look there's Alex Jones.
[03:37:36.491 --> 03:37:44.325]  You can just tell by the innate weirdness and weakness and unreality and unmasculinity of these guys.
[03:37:45.651 --> 03:37:51.934]  I mean, they giggled and laughed at me, but the point is that they looked like they'd been put in a microwave oven.
[03:37:52.514 --> 03:38:00.018]  And I feel sorry for these useful idiots who will soon be useless to the system, their whole future being destroyed.
[03:38:00.938 --> 03:38:12.284]  All actuary where a smaller and smaller group of servants of the system will be allowed to operate while all of our treasure and money and ideas are siphoned off to build this global corporate empire.
[03:38:13.911 --> 03:38:21.463]  And just to have to look at all the servants and minions and pimps of this system, Doug, it's totally disgusting.
[03:38:21.864 --> 03:38:25.530]  So finish up your points and then what are your ideas?
[03:38:26.627 --> 03:38:31.452]  For our maximum effort, all of us, to really get at these people.
[03:38:31.532 --> 03:38:35.156]  I'm launching petitions because they get big attention to show their hypocrisy.
[03:38:36.157 --> 03:38:37.659]  I'm doing everything I can.
[03:38:37.679 --> 03:38:42.043]  I know George Norie last night was fighting hard for, you know, for Facebook not to censor.
[03:38:42.263 --> 03:38:43.805]  So they reversed themselves this morning.
[03:38:44.546 --> 03:38:45.487]  But that's a test.
[03:38:45.647 --> 03:38:46.688]  They're going to wear us out.
[03:38:47.329 --> 03:38:48.050]  I mean, what do we do?
[03:38:49.412 --> 03:38:51.134]  Well, you're exactly right.
[03:38:51.195 --> 03:38:54.199]  This is a war of attrition at some level.
[03:38:54.299 --> 03:38:59.746]  So what we have to do, and I talked at length with my source about this, what can we do?
[03:38:59.946 --> 03:39:01.729]  Do we throw our hands up?
[03:39:01.749 --> 03:39:02.750]  No, we totally commit.
[03:39:03.010 --> 03:39:03.671]  We totally commit.
[03:39:03.691 --> 03:39:03.911]  Exactly.
[03:39:04.332 --> 03:39:05.253]  That's exactly right.
[03:39:05.974 --> 03:39:06.715]  And here's the thing.
[03:39:06.755 --> 03:39:09.838]  We all have to... First of all, we have to understand what the problem is.
[03:39:10.219 --> 03:39:12.421]  You've defined it very well numerous times.
[03:39:12.902 --> 03:39:22.473]  Second of all, we have to hook up with like-minded people and obviously develop a plan and work a plan because things will be tough.
[03:39:23.033 --> 03:39:24.914]  Especially when the dollar does collapse.
[03:39:26.395 --> 03:39:27.596]  Trust but verify.
[03:39:27.856 --> 03:39:34.400]  Trust no one except those people that you verify that are really on your side.
[03:39:34.520 --> 03:39:36.281]  Watch for people infiltrating your groups.
[03:39:36.842 --> 03:39:40.104]  They are going to marginalize us before they take us down.
[03:39:40.524 --> 03:39:46.668]  They're going to make us look foolish, to make us look like fools on the internet before they pull the plug, obviously.
[03:39:47.949 --> 03:39:50.191]  So there's a value there to understand that.
[03:39:50.691 --> 03:39:57.797]  But here's the thing, the bottom line is don't comply, don't submit to anything that is not constitutional.
[03:39:58.437 --> 03:40:10.166]  Don't comply with the illegal checkpoints, the illegal search and seizures, the illegal grabs at the airports by the TSA.
[03:40:11.607 --> 03:40:17.549]  And if you really, at the very heart of this, we have to stop feeding the beast.
[03:40:18.109 --> 03:40:26.952]  According to another one of my sources, one of the biggest things that they're afraid of is everyone stopping
[03:40:27.592 --> 03:40:28.433]  Paying taxes.
[03:40:28.453 --> 03:40:30.154]  Kind of like in Poland.
[03:40:30.614 --> 03:40:31.635]  Stop paying taxes.
[03:40:31.715 --> 03:40:33.837]  Stop feeding the beast.
[03:40:34.477 --> 03:40:39.301]  That's what they're really afraid of because once that happens, you take away their money.
[03:40:39.321 --> 03:40:48.728]  And obviously, you know, at that point, the war goes very hot because they're after our money.
[03:40:48.808 --> 03:40:54.252]  Our money, of course, is a receipt, if you will, for our labor, our time.
[03:40:54.272 --> 03:40:56.254]  They use hard blood against
[03:40:56.454 --> 03:41:08.460]  So dig in at every level, speak out against them, resist them, demonize them because they are demons, expose them, discredit them, at every level realize this is a war.
[03:41:08.760 --> 03:41:11.501]  We have a total hot authoritarian takeover.
[03:41:11.741 --> 03:41:13.442]  It's not just some creeping corruption anymore.
[03:41:13.462 --> 03:41:14.363]  That's my next question to you.
[03:41:15.083 --> 03:41:17.227]  Why are they wanting to hurry and get it all done?
[03:41:17.287 --> 03:41:18.649]  Because of the engineered collapse?
[03:41:18.950 --> 03:41:22.135]  Because once they engineer the collapse, they want to consolidate power?
[03:41:22.375 --> 03:41:29.426]  But if they don't have everything battened down, the collapse could be used, as Ron Paul has said, to wake up the people and take the Republic back?
[03:41:30.800 --> 03:41:31.921]  You said it exactly.
[03:41:31.941 --> 03:41:33.801]  There is an agenda here.
[03:41:33.841 --> 03:41:40.103]  There is an acceleration of events taking place for a number of reasons.
[03:41:40.844 --> 03:41:46.326]  One of the reasons is where we find ourselves in the economic area of things.
[03:41:46.906 --> 03:41:49.787]  Another is the global state of affairs.
[03:41:50.187 --> 03:41:52.668]  We really have a perfect storm right now with respect to
[03:41:53.368 --> 03:41:58.574]  What's happening in Syria with Iran, in Israel, in the Middle East, as well as the economy.
[03:41:59.035 --> 03:42:07.665]  They want to capitalize on this and they know that Obama will be our last, and I shudder to use the term, President.
[03:42:08.146 --> 03:42:09.728]  So they want to get everything done.
[03:42:10.448 --> 03:42:19.393]  And buttoned up now while they can because they've got a compliant puppet who's developed some of his own muscles, but yet he's a puppet in the Oval Office.
[03:42:19.833 --> 03:42:27.437]  And the people around him are the Fabian socialists, the communists, the people from the Antonio Gramsci School, Frankfurt School.
[03:42:28.038 --> 03:42:29.839]  That's who's running this country.
[03:42:30.219 --> 03:42:31.780]  And this is what we've got to look forward to.
[03:42:31.820 --> 03:42:33.741]  But I'll tell you, the DHS source said this.
[03:42:34.161 --> 03:42:35.642]  These people are
[03:42:36.122 --> 03:42:37.463]  Cowards as well.
[03:42:37.563 --> 03:42:41.146]  If you stand up to them, think of them as bullies in the schoolyard.
[03:42:41.186 --> 03:42:44.989]  You stand up to them, in many cases they will back down.
[03:42:45.029 --> 03:42:47.792]  So, definitely we've got to... Yeah, let them know.
[03:42:47.832 --> 03:42:49.973]  Don't call the White House and say, please don't do this.
[03:42:50.013 --> 03:42:51.815]  Say, we know you're foreign criminals.
[03:42:52.135 --> 03:42:53.136]  We know you're terrorists.
[03:42:53.176 --> 03:42:53.917]  We know you're scum.
[03:42:54.497 --> 03:43:05.147]  I mean, it's important, and I'd go to a local police station and say, hey, the NSA admits they're spying illegally, the government says they're coming after our guns, that violates the Constitution, you better decide which side you're on.
[03:43:05.167 --> 03:43:07.950]  I mean, it's time to get aggressive, folks.
[03:43:09.332 --> 03:43:21.079]  Yeah, I couldn't have said it better, and I'll tell you what, I would urge everyone, and as I said before, you certainly don't need my endorsement, our endorsement, but I would urge everyone to follow what you are doing.
[03:43:21.119 --> 03:43:27.743]  You are at the tip of the spear, you've got a wide audience, you've got a great reach, and you affect a lot of people.
[03:43:27.843 --> 03:43:34.327]  People need really to get together under your, shall I say, leadership or guidance.
[03:43:34.748 --> 03:43:36.569]  Well, it's not even that.
[03:43:36.789 --> 03:43:37.770]  All I can say is,
[03:43:38.792 --> 03:43:39.773]  We've studied history.
[03:43:39.813 --> 03:43:41.133]  It's not hard to know what was coming.
[03:43:41.193 --> 03:43:43.294]  Now it's here and it's just going to get crazier.
