[00:00:00.009 --> 00:00:00.094]  Yeah.
[02:46:06.791 --> 02:46:09.913]  So, unless we're going to say all the countries of the world are wicked and racist,
[02:46:10.586 --> 02:46:12.728]  There's nothing wrong with taking... Exactly.
[02:46:12.808 --> 02:46:13.588]  It's for welfare.
[02:46:13.648 --> 02:46:19.852]  We could take 30 million people a decade and would probably make us boom because we're not overfilled like people say.
[02:46:20.233 --> 02:46:24.916]  If there was no welfare... And also think of the type of people who would come... They want to work.
[02:46:24.936 --> 02:46:26.357]  ...to a system that doesn't have welfare.
[02:46:26.417 --> 02:46:28.358]  The industrious people who actually want to work.
[02:46:29.519 --> 02:46:30.920]  Just like our country was founded.
[02:46:33.115 --> 02:46:34.015]  I'm ranting here.
[02:46:34.936 --> 02:46:36.056]  Jason Rank, you're over there.
[02:46:36.116 --> 02:46:36.977]  What's your take on this?
[02:46:37.357 --> 02:46:47.843]  Well, I want to talk about the Obama mandate that he supposedly got with his re-election because what we're seeing going on all over the country regarding nullification is the opposite of that.
[02:46:48.823 --> 02:47:05.648]  The Supreme Court ruled that Obamacare was constitutional based on the taxing authority of Congress, and so now you've got 15 states who've already said we're not going to implement the state exchanges, including states like Ohio and Michigan, and states that you wouldn't think would be bucking this system.
[02:47:05.808 --> 02:47:08.449]  It is a hoax that people are endorsing Obama.
[02:47:08.709 --> 02:47:24.076]  Absolutely, and then you've got states like Washington and Colorado that have approved recreational marijuana when Obama has been worse about using the Department of Justice and the IRS to shake down state-based marijuana dispensaries.
[02:47:24.096 --> 02:47:26.757]  He's stepped up the war on drugs, and you've got states
[02:47:27.057 --> 02:47:28.478]  Three times the raids of Bush.
[02:47:28.738 --> 02:47:29.358]  Absolutely.
[02:47:29.518 --> 02:47:34.340]  And so what we're seeing is now we've got 18 states that have medical marijuana or recreational marijuana.
[02:47:34.360 --> 02:47:36.721]  We've got four more states that are going to introduce in 2050.
[02:47:36.881 --> 02:47:39.562]  And this is a guy that admits he's done marijuana and cocaine.
[02:47:39.602 --> 02:47:40.983]  There's photos of him smoking dope.
[02:47:41.323 --> 02:47:47.386]  How do you put people in prison for smoking pot when you're a pot smoker and the word is he smokes it right now?
[02:47:47.866 --> 02:47:49.747]  How do you do it?
[02:47:50.047 --> 02:47:50.987]  I don't smoke it.
[02:47:51.408 --> 02:47:54.249]  Except maybe, you know, once every two, three years or something.
[02:47:55.169 --> 02:47:59.953]  And literally, it's a lot better on average than alcohol for people, but there's this demonization of it.
[02:48:00.413 --> 02:48:04.016]  Yeah, and what we're seeing happening right now is we're seeing a cultural shift.
[02:48:04.396 --> 02:48:08.700]  We're seeing people waking up to this idea that, hey, the drug war is unconstitutional.
[02:48:08.860 --> 02:48:11.802]  There was no amendment passed, like alcohol prohibition.
[02:48:12.143 --> 02:48:15.005]  It's throwing our countrymen in jail for non-violent offenses.
[02:48:15.285 --> 02:48:16.646]  And it gives the criminals money.
[02:48:16.666 --> 02:48:17.467]  It gives the criminals money.
[02:48:17.587 --> 02:48:18.127]  Absolutely.
[02:48:18.167 --> 02:48:22.431]  It's riddled with holes, and we're starting to see conservatives coming around to this idea.
[02:48:22.451 --> 02:48:22.951]  Pat Robertson.
[02:48:24.352 --> 02:48:26.813]  Absolutely, and we've got... That's because they've all smoked it!
[02:48:26.833 --> 02:48:28.194]  George Washington smoked it!
[02:48:28.794 --> 02:48:29.654]  I'm sick of it!
[02:48:30.395 --> 02:48:39.839]  It's just, it's just, this is, it's collapsing and the big secret is the federal government can't enforce these unconstitutional mandates and laws without the cooperation of the states.
[02:48:40.399 --> 02:48:41.641]  That's the big secret.
[02:48:41.881 --> 02:48:44.404]  And so they can't raid all the dispensaries.
[02:48:44.605 --> 02:48:46.807]  They can't shut down all of the activity.
[02:48:47.068 --> 02:48:50.052]  They can't go in there and run a state-based exchange.
[02:48:50.092 --> 02:48:53.176]  They need the states to run that for Obamacare to work.
[02:48:53.456 --> 02:48:56.820]  And so the big secret is the emperor has no clothes.
[02:48:57.341 --> 02:49:02.986]  And when states, state legislators, governors, citizens stand up, they use the ballot initiative.
[02:49:03.106 --> 02:49:09.431]  Everybody's just got to drag their feet, block, not comply, criticize, shout down the system.
[02:49:10.032 --> 02:49:12.053]  Tom, isn't the system losing its credibility?
[02:49:12.354 --> 02:49:13.294]  I'm not just cheerleading.
[02:49:13.635 --> 02:49:17.238]  I mean, I've heard the Austin police chief going, no one trusts the government anymore.
[02:49:17.478 --> 02:49:18.719]  We've got to behave ourselves.
[02:49:18.939 --> 02:49:20.941]  Zbigniew Brzezinski's coming out and saying that.
[02:49:21.181 --> 02:49:24.484]  I mean, I think their power grab is a sign of their weakness.
[02:49:25.882 --> 02:49:26.783]  Yeah, I think so, too.
[02:49:26.803 --> 02:49:39.670]  I mean, now, of course, we still have to bear in mind that we are very much a minority, but we are a minority that is intelligent and informed and hardworking and we participate and we really work at this.
[02:49:40.130 --> 02:49:42.272]  So we are a very effective minority.
[02:49:42.312 --> 02:49:47.515]  And then it does concern them that a lot of people are unplugging from the message that the mainstream media is giving them.
[02:49:47.795 --> 02:49:54.559]  Now, at the same time, the other day, apparently Joe Biden was out Christmas shopping at the local Costco in Washington.
[02:49:55.331 --> 02:50:06.241]  And people were hanging on him and posing for pictures and I thought now we'll know when we're getting somewhere when the vice president walks in and people turn their backs they're giving him the raspberry.
[02:50:06.602 --> 02:50:12.207]  Yeah but you know that people you know that people that that even hate folks though love celebrity and just want to feel in
[02:50:12.467 --> 02:50:17.051]  That's part of the two-facedness of it, and of course he knew the area he was in.
[02:50:17.071 --> 02:50:20.473]  I mean, look at Romney today at McDonald's as another stunt.
[02:50:20.513 --> 02:50:21.994]  I mean, it's so ridiculous.
[02:50:22.294 --> 02:50:28.199]  What do you think Romney was at the White House doing, making sure his interest won't be hurt and telling Obama, hey, you know it was all staged?
[02:50:30.272 --> 02:50:36.701]  I have no idea, but I find it hard to believe that Obama was interested in getting Romney's advice on how to make government more efficient.
[02:50:36.841 --> 02:50:40.626]  I really find the official line very hard to swallow.
[02:50:41.467 --> 02:50:43.450]  Well, they want conservatives who just go to sleep.
[02:50:44.491 --> 02:50:46.354]  They'd pat us on the head and take our guns.
[02:50:46.614 --> 02:50:47.876]  I want to talk to you guys when we come back.
[02:50:48.296 --> 02:50:55.446]  What happens if the system tries to ban, not by law, but by order, which they're saying they may do, all semi-autos?
[02:50:55.546 --> 02:50:56.908]  Because they try to physically take them.
[02:50:57.269 --> 02:50:58.130]  What will that cause?
[02:50:58.170 --> 02:51:00.173]  Will it cause a civil war?
[02:51:00.253 --> 02:51:00.954]  We'll be right back.
[02:51:02.881 --> 02:51:05.004]  So it's off to Grandma's house for the holidays, eh?
[02:51:05.425 --> 02:51:06.086]  That's great!
[02:51:07.007 --> 02:51:13.718]  But, while you're going over the river and through the woods, professional burglars are choosing easy targets to break into.
[02:51:14.118 --> 02:51:15.681]  Don't be an easy target.
[02:51:16.001 --> 02:51:17.343]  Plug in fake TV.
[02:51:18.044 --> 02:51:21.688]  Fool criminals into believing someone's home at your house watching TV.
[02:51:22.088 --> 02:51:27.193]  Fake TV works a bit like a light on a timer, but fake TV is far more convincing.
[02:51:27.473 --> 02:51:32.258]  Fake TV plugs into any outlet and simulates the light and colors of a real TV.
[02:51:32.678 --> 02:51:36.602]  Burglars will likely move on to easier targets and leave your house alone.
[02:51:37.062 --> 02:51:41.947]  Fake TV costs less than a month of most alarm monitoring plans and makes a great Christmas gift.
[02:51:42.387 --> 02:51:45.308]  Or it's perfect if you're traveling over the holidays or anytime.
[02:51:45.669 --> 02:51:51.892]  Order your fake TV by calling 877-5-FAKE-TV or go to FAKETV.com.
[02:51:52.112 --> 02:51:57.574]  That's 877-532-5388 or FAKETV.com.
[02:51:57.975 --> 02:52:00.456]  FAKETV, the burglar deterrent.
[02:52:02.257 --> 02:52:06.359]  Hello, this is Ty Bollinger, author of the best-selling book, Cancer Step Outside the Box.
[02:52:07.039 --> 02:52:09.140]  I want you to know some very important information.
[02:52:10.053 --> 02:52:18.386]  In 1985, President Ronald Reagan requested that Carnivora be sent directly to the White House at a time when only the President could obtain this world-class healer.
[02:52:19.027 --> 02:52:23.935]  Now, 27 years later, Carnivora capsules are used around the world to keep people healthy.
[02:52:24.574 --> 02:52:35.547]  Now you can protect yourself and your loved ones in this age of superbugs with 17 naturally occurring compounds that instinctively respond to abnormal cells only without harming a single normal cell.
[02:52:35.947 --> 02:52:42.956]  If you want to stay healthy, now's your chance to literally wake up your critical immune cells to attack harmful invaders that don't belong in your body.
[02:52:43.616 --> 02:52:47.878]  Call 1-866-VENUSFLY or order from carnivora.com.
[02:52:47.918 --> 02:52:51.079]  That's C-A-R-N-I-V-O-R-A dot com.
[02:52:51.519 --> 02:52:58.461]  That's 1-866-836-8735, 1-866-VENUSFLY or visit carnivora.com.
[02:52:58.761 --> 02:52:59.761]  Protect your immune system.
[02:53:00.042 --> 02:53:01.082]  It's the only one you've got.
[02:53:01.582 --> 02:53:04.045]  You know what happens to your digestive health around the holidays?
[02:53:04.526 --> 02:53:04.766]  Right.
[02:53:05.106 --> 02:53:09.611]  Unusual schedules and foods you don't normally eat can cause upset stomach and indigestion.
[02:53:09.872 --> 02:53:14.997]  But you can prepare your digestive tract with Pro-EM1 Probiotic Cleanse from Terragonics.com.
[02:53:15.318 --> 02:53:18.822]  Pro-EM1 is all natural and made with certified organic ingredients.
[02:53:19.102 --> 02:53:25.750]  It contains no genetically modified ingredients or preservatives and has no animal products, wheat, soy, dairy, or gluten.
[02:53:26.090 --> 02:53:32.357]  Pro-EM1 does not require refrigeration, so you can take it with you over the river and through the woods to Grandma's house.
[02:53:32.658 --> 02:53:38.485]  Pro-EM1 supports a healthy, regular digestive system, supports weight loss, and improves absorption of food nutrients.
[02:53:38.925 --> 02:53:43.527]  Improve your digestion and keep off those extra pounds with Pro-EM1 Probiotic Cleanse.
[02:53:43.907 --> 02:53:45.708]  Call or click Terragonics.com.
[02:53:45.988 --> 02:53:50.230]  Spelled T-E-R-A-G-A-N-I-X dot com.
[02:53:50.530 --> 02:53:51.111]  Toll free 866-369-3678.
[02:53:51.191 --> 02:53:51.751]  That's 866-369-3678.
[02:53:51.951 --> 02:53:52.491]  Terragonics.
[02:53:52.531 --> 02:53:53.992]  Life's getting better.
[02:53:54.012 --> 02:53:55.893]  You want to do Omni Mercy Mission this time?
[02:54:16.576 --> 02:54:20.800]  Alright, we got this little five-minute segment, then one more with our guest, and then I'm going to premiere.
[02:54:21.220 --> 02:54:22.601]  We're going live into the fourth hour.
[02:54:22.621 --> 02:54:30.148]  If your local station doesn't carry it, a lot of them do, you can simply tune in via the audio streams at InfoWars.com and PrisonPlanet.com.
[02:54:30.548 --> 02:54:31.929]  And starting on Monday...
[02:54:33.130 --> 02:54:36.894]  Once a week, I am going to plug our new affiliates.
[02:54:37.094 --> 02:54:40.457]  I mean, it's quite a job having to, like, cut liners for, like, 10 stations a week.
[02:54:40.477 --> 02:54:42.599]  Uh, new stations.
[02:54:42.720 --> 02:54:46.723]  It is quite a job, uh, servicing the other 130 or so.
[02:54:46.743 --> 02:54:48.565]  I'm not complaining, it's just something new for me.
[02:54:49.106 --> 02:54:49.987]  Somebody's at, like, 60, 70, 100 stations, 120.
[02:54:52.869 --> 02:54:59.896]  I mean, these are like 50,000 watts in California coming online, in New York State, in Florida.
[02:54:59.956 --> 02:55:01.258]  I mean, it's exciting, folks.
[02:55:02.359 --> 02:55:03.500]  Liberty is getting out.
[02:55:03.980 --> 02:55:09.966]  Station managers and owners are saying, I used to think you were crazy, Jones, but I turned on CNN and they were announcing world government.
[02:55:12.389 --> 02:55:17.498]  Our information is becoming mainline, and we have to do that before we can really turn things around.
[02:55:18.319 --> 02:55:24.871]  And Ron Paul talked about global government in his farewell address, but I'm also going to start something where First Amendment champions and focus.
[02:55:25.808 --> 02:55:45.386]  I'm announcing this so that John Harmon up there at Network Affiliate, I'm just announcing this now, just telling him he hadn't even heard of this, where every week I'm going to have like 5-10 minutes with a station manager on, or host, whoever they want, to promote that station, their sales staff, and a call to arms to get the word out about those affiliates.
[02:55:45.786 --> 02:55:49.289]  And I'm going to start with our Chicago affiliate next week!
[02:55:50.410 --> 02:55:50.690]  Okay?
[02:55:52.085 --> 02:55:56.909]  I was going to plug it right now, but they have the big sheet because I was cutting a bunch of liners this morning for like an hour before I went on air.
[02:55:57.369 --> 02:56:01.132]  Tom Woods, we got one more segment with you coming up, but I have been saying a lot here.
[02:56:03.013 --> 02:56:07.436]  What about the danger of the kleptocrats trying to accelerate things into open confrontation?
[02:56:07.777 --> 02:56:10.359]  Because there's a lot of scurrying around the Illinois...
[02:56:12.240 --> 02:56:16.143]  Governor just tried to ban semi-autos through executive fiat yesterday.
[02:56:16.163 --> 02:56:22.247]  Obama said he's going to get the guns under the radar, ban all semi-autos with just an ATF order.
[02:56:23.387 --> 02:56:25.209]  What's your concern in that area?
[02:56:26.970 --> 02:56:39.038]  Well, I mean certainly there are state-level problems and of course the federal government could, you know, it doesn't feel constrained by the Constitution, obviously, but I actually am not
[02:56:39.958 --> 02:56:46.562]  I'm actually thinking that, for the left anyway, the idea of gun control and stuff is almost dead.
[02:56:47.102 --> 02:56:54.467]  Even though they talk a lot about it, you know, you have a Columbine thing or whatever, and they talk about gun control, that nothing happens.
[02:56:54.547 --> 02:56:57.028]  They'd rather just gut the money and bankrupt the Treasury.
[02:56:57.108 --> 02:56:58.329]  I mean, they know they're hurting us there.
[02:56:58.849 --> 02:57:13.260]  Yeah, exactly, because the gun people are, you would have to invest a huge amount of political capital here, and I feel like Obama's got a bunch of other things he wants to accomplish, and I think he'll talk a good game from the left point of view, but I think in practice he's probably going to leave that issue alone.
[02:57:13.300 --> 02:57:24.509]  So he wants to shut down half our power plants, pay General Motors to move to China, get, he doubled the number of people on food stamps, he wants to double that again, just break us first, then get the guns later.
[02:57:25.233 --> 02:57:27.034]  Well, that could be.
[02:57:27.054 --> 02:57:28.154]  That's a possible strategy.
[02:57:28.494 --> 02:57:28.875]  I mean, who knows?
[02:57:28.895 --> 02:57:29.695]  What's your take on this?
[02:57:29.715 --> 02:57:31.756]  If you look at the rest of his agenda, it's bad enough as it is.
[02:57:32.276 --> 02:57:33.636]  Jason, what's your take on that question?
[02:57:34.137 --> 02:57:36.778]  Well, I mean, I think, you know, the U.N.
[02:57:36.818 --> 02:57:41.960]  recently made a comment about the fact that marijuana was legalized in a couple of states here.
[02:57:42.360 --> 02:57:43.641]  No, they said it violates treaty.
[02:57:43.701 --> 02:57:44.601]  They want to run things.
[02:57:44.701 --> 02:57:45.121]  That's not right.
[02:57:45.181 --> 02:57:58.330]  So, I mean, when you've got the UN making statements about that and talking about how that's problematic from their perspective, I don't think it's a far leap to think that the UN and global forces will get involved in trying to disarm the American people.
[02:57:58.370 --> 02:58:09.538]  Now, the problem is, is there's a lot of guns out there, and I think that the American people still have that revolutionary spirit within them that... No, no, I agree with what you're saying and Tom.
[02:58:09.818 --> 02:58:12.540]  We've checkmated them buying 3-4 million guns a month.
[02:58:12.740 --> 02:58:14.641]  The gun culture is the thing taking over.
[02:58:15.562 --> 02:58:18.684]  Tom, we're coming back in one minute, but just start asking you that right now.
[02:58:19.044 --> 02:58:22.187]  Do you think the gun culture is one of the strongest things we've got going for us?
[02:58:23.327 --> 02:58:23.608]  I do.
[02:58:23.628 --> 02:58:28.691]  I think it's one thing, first of all, that unites everybody who is even slightly right of center.
[02:58:28.731 --> 02:58:33.295]  Like, just the plain vanilla Republicans tend to be basically okay on guns.
[02:58:33.335 --> 02:58:37.378]  The Ron Paul people, well, the neocons can go either way.
[02:58:37.398 --> 02:58:40.360]  Well, stay there, yeah, but I mean, all the liberals I know are buying guns.
[02:58:40.380 --> 02:58:41.321]  We're even waking them up.
[02:58:42.250 --> 02:58:43.773]  We're converting them, the little fools.
[02:58:43.813 --> 02:58:45.736]  Thank you for listening to GCN.
[02:58:47.279 --> 02:58:49.502]  Visit GCNlive.com today.
[02:58:52.728 --> 02:58:56.671]  Sodium fluoride in the body reduces I.Q.
[02:58:56.831 --> 02:58:58.171]  and increases cancers.
[02:58:58.432 --> 02:59:05.476]  Unfortunately, fluoride and its derivatives are only one of hundreds of toxins being added to our vision water.
[02:59:05.776 --> 02:59:08.318]  I want to know what happened to the plants they sent you.
[02:59:08.598 --> 02:59:14.662]  Health is an area where we can all take control of our lives, and it all starts with that basic building block of water.
[02:59:15.322 --> 02:59:18.084]  It is time to purify our family's water.
[02:59:18.365 --> 02:59:25.211]  The ProPure filtration system with added fluoride filters is the best system for my research to protect you and your family.
[02:59:25.231 --> 02:59:30.335]  Infowarstore.com already has the lowest prices on ProPure water filtration.
[02:59:30.535 --> 02:59:35.479]  But until December 10th, we are going to offer 15% off the already lowest price.
[02:59:35.519 --> 02:59:38.502]  You know what I'm giving my family this Christmas?
[02:59:38.522 --> 02:59:38.862]  ProPure.
[02:59:41.304 --> 02:59:45.027]  From the front lines of the information war, it's Alex Jones!
[03:00:11.417 --> 03:00:13.903]  Boy, it's hard to turn off music that good, isn't it?
[03:00:14.404 --> 03:00:15.847]  That is some good pop right there.
[03:00:15.887 --> 03:00:16.709]  That's my Billy Idol.
[03:00:19.560 --> 03:00:20.920]  His rendition of L.A.
[03:00:20.960 --> 03:00:22.761]  Woman is even better than Jim Morrison's.
[03:00:23.361 --> 03:00:24.301]  I've got to say it right now.
[03:00:24.721 --> 03:00:27.082]  Okay, Jason Rink, maker of Nullification.
[03:00:27.122 --> 03:00:28.202]  It's got Tom Woods in it.
[03:00:28.762 --> 03:00:30.863]  People can get the film at Infowars.com.
[03:00:30.883 --> 03:00:33.323]  You've got a final two minutes, and I appreciate your time today.
[03:00:33.723 --> 03:00:35.184]  Tom Woods of TomWoods.com.
[03:00:35.204 --> 03:00:38.004]  Find all his great books and other evil pro-liberty stuff there.
[03:00:38.284 --> 03:00:39.625]  JasonRink.com as well.
[03:00:40.405 --> 03:00:45.086]  You've got a final two-minute statement, then we're going to get one from Tom Woods, and then I'm going to come back.
[03:00:45.726 --> 03:00:57.293]  Well, I think I just want to say and point out that this is really all about the war on no.
[03:00:57.833 --> 03:01:01.655]  The war on whether or not we as free people, because that's what it's about.
[03:01:01.675 --> 03:01:02.495]  It's not about the states.
[03:01:02.535 --> 03:01:03.276]  It's about the people.
[03:01:03.336 --> 03:01:05.037]  It's about the sovereignty of the individual.
[03:01:05.417 --> 03:01:09.579]  Do we have the power to say no when our rights are violated, when our property is being violated?
[03:01:09.599 --> 03:01:10.200]  No, you don't!
[03:01:10.220 --> 03:01:10.540]  I'm sorry.
[03:01:10.700 --> 03:01:11.940]  And that's the point.
[03:01:12.000 --> 03:01:14.101]  The federal government is clamping down on that.
[03:01:14.121 --> 03:01:18.223]  They're saying you don't have the ability to say no to unconstitutional drug wars.
[03:01:18.443 --> 03:01:21.964]  You don't have the ability to say no to the unconstitutional war on terror.
[03:01:21.984 --> 03:01:28.386]  You don't have the ability to say no to unconstitutional foreign wars or national health care or anything like that.
[03:01:28.766 --> 03:01:32.628]  You've got to take whatever policy we come up with and we're going to shove it down your throats.
[03:01:32.748 --> 03:01:39.090]  And what we're saying with Tom's book Nullification, with the Tenth Amendment Center, with Nullification the Rightful Remedy, is we're saying
[03:01:40.043 --> 03:01:40.283]  No.
[03:01:40.844 --> 03:01:41.644]  Oh, so extreme.
[03:01:41.844 --> 03:01:43.025]  That is not the case.
[03:02:10.364 --> 03:02:12.427]  Why enumerate any powers at all?
[03:02:12.467 --> 03:02:17.154]  Why not just make the Constitution one line which says the federal government can do whatever it wants?
[03:02:17.235 --> 03:02:20.139]  The federal government is God and Obama is his prophet.
[03:02:21.081 --> 03:02:21.621]  Absolutely.
[03:02:21.641 --> 03:02:23.464]  Maybe we should do that.
[03:02:24.414 --> 03:02:32.856]  Well, you know, I think it's getting to the point where we are being pressed, the people are being pressed to really as far as they can.
[03:02:33.296 --> 03:02:43.439]  And we're going to see over the next few years whether or not the states and the people and those that represent us at the state level, whether they have the cojones to stand up for it.
[03:02:43.539 --> 03:02:50.380]  I mean, whether or not they are going to stand with the people or whether they're going to stand... Do we have huevos or do we not?
[03:02:50.480 --> 03:02:51.440]  Great points, Jason.
[03:02:51.721 --> 03:02:53.201]  Closing comments from Tom Woods.
[03:02:54.898 --> 03:02:57.499]  Well, here's how I look at things.
[03:02:57.579 --> 03:03:02.782]  Sometimes I hear even a conservative group say we can't do nullification because it won't work.
[03:03:03.623 --> 03:03:10.086]  But to hear that coming from the conservatives when for the past hundred years I can't see anything they've done has worked.
[03:03:10.246 --> 03:03:12.667]  Nothing they've done has slowed down the federal government.
[03:03:12.707 --> 03:03:15.129]  Well, they've been compromised, yeah.
[03:03:15.209 --> 03:03:21.792]  So my view is we could write one of those gag books and call it Great Conservative Victories and be one of those books full of blank pages.
[03:03:23.773 --> 03:03:25.374]  These people tell me this won't work.
[03:03:25.654 --> 03:03:29.595]  Well, even if it doesn't work, it's no worse than the strategy you guys have adopted.
[03:03:29.615 --> 03:03:34.337]  But in other words, if we're going to have any success, we can't just do the same old thing over and over and over.
[03:03:34.377 --> 03:03:35.857]  We've got to try something different.
[03:03:36.317 --> 03:03:41.599]  So, and incidentally, we have the arguments so overwhelmingly on our side.
[03:03:41.639 --> 03:03:43.580]  Today, I went through line by line.
[03:03:43.620 --> 03:03:45.721]  I went through a critic of nullification.
[03:03:45.741 --> 03:03:48.862]  I basically left this guy in shreds over at TomWoods.com.
[03:03:48.882 --> 03:03:50.022]  Just scroll down, you'll find it.
[03:03:50.442 --> 03:03:57.534]  And also, finally, one thing, Alex, you might get a kick out of is when I wrote the book Nullification, I knew that, you know, you're going to be attacked if you talk about nullification.
[03:03:57.574 --> 03:03:58.075]  You're evil.
[03:03:58.115 --> 03:03:59.036]  You're a racist or whatever.
[03:03:59.417 --> 03:04:00.459]  So I made a video.
[03:04:01.329 --> 03:04:12.093]  Guessing what it would be like to be interviewed in the mainstream media about nullification and it's called interview with a zombie and if you say interview interview with a zombie.com you'll see exactly what I mean.
[03:04:12.213 --> 03:04:25.978]  Here I am giving completely rational arguments and the guy who plays the zombie just keeps calling me names and calling me names but little by little we're cracking through because after four years of Obama and every critic of Obama being called a racist these types
[03:04:28.753 --> 03:04:29.314]  Absolutely.
[03:04:29.334 --> 03:04:29.714]  Thank you.
[03:04:29.754 --> 03:04:30.815]  Thanks a lot.
[03:04:54.991 --> 03:04:58.035]  This has been so extreme saying no to foreign banks around our federal government.
[03:04:58.075 --> 03:04:59.297]  This has been so un-American.
[03:04:59.317 --> 03:05:00.158]  We'll be right back.
[03:05:00.178 --> 03:05:00.579]  Stay with us.
[03:05:03.052 --> 03:05:08.516]  Sodium fluoride in the body reduces IQ and increases cancers.
[03:05:08.836 --> 03:05:15.882]  Unfortunately, fluoride and its derivatives are only one of hundreds of toxins being added to our drinking water.
[03:05:16.202 --> 03:05:18.644]  We're battling the globalist on so many fronts.
[03:05:18.924 --> 03:05:24.989]  Health is an area where we can all take control of our lives and it all starts with that basic building block of water.
[03:05:25.649 --> 03:05:28.412]  It is time to purify our family's water.
[03:05:28.692 --> 03:05:35.338]  The ProPure filtration system with added fluoride filters is the best system for my research to protect you and your family.
[03:05:35.558 --> 03:05:40.663]  Infowarsstore.com already has the lowest prices on ProPure water filtration.
[03:05:40.863 --> 03:05:46.549]  But until December 10th, we are going to offer 15% off the already lowest price.
[03:05:46.889 --> 03:05:48.952]  I know what I'm giving my family this Christmas.
[03:05:49.212 --> 03:05:49.753]  ProPure.
[03:05:49.933 --> 03:05:55.920]  Go to Infowarsstore.com and get 15% off the already lowest price out there with the code WATER15.
[03:05:55.940 --> 03:05:58.263]  WATER15 and you get 15% off at Infowarsstore.com.
[03:06:03.737 --> 03:06:08.563]  We have witnessed two terrible storms in the East, but we are still in the eye of the perfect storm.
[03:06:09.243 --> 03:06:12.006]  The most devastating economic condition since the Great Depression.
[03:06:12.427 --> 03:06:14.750]  America's worst drought in agricultural history.
[03:06:15.210 --> 03:06:17.713]  And now the economic results of the presidential election.
[03:06:18.153 --> 03:06:21.117]  This perfect storm is a huge threat to everyone's food supply.
[03:06:21.597 --> 03:06:26.162]  I just doubled down and got even more supplies from eFoodsDirect and I recommend you do the same.
[03:06:26.722 --> 03:06:28.824]  It's time to get your own supply from eFoodsDirect.
[03:06:29.345 --> 03:06:32.347]  I know I won't be standing in a bread line trading my freedom for food.
[03:06:32.928 --> 03:06:36.611]  I'm taking control of my future and you're nuts if you don't do the same.
[03:06:36.631 --> 03:06:40.215]  Go to eFoodsDirect.com forward slash Alex to find the specials.
[03:06:40.495 --> 03:06:44.358]  And you can start with a holiday gift pack that's normally $80, now under $50.
[03:06:44.819 --> 03:06:47.021]  Remember, I can warn you, but I can't feed you.
[03:06:47.041 --> 03:06:52.165]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[03:06:52.665 --> 03:06:55.708]  Would you rather prepare six months too early or one day too late?
[03:06:55.728 --> 03:06:57.369]  409-5633 or efoodsdirect.com forward slash Alex.
[03:07:02.444 --> 03:07:04.166]  Oh, my aching back.
[03:07:04.447 --> 03:07:07.091]  I've got to get some relief from my arthritis.
[03:07:07.451 --> 03:07:12.639]  When arthritis pain rears its ugly head, rub on Smooth Gator, the 60-second pain relief.
[03:07:12.899 --> 03:07:18.167]  Smooth Gator provides topical relief from head to toe and everywhere in between to stop pain fast.
[03:07:18.467 --> 03:07:25.390]  Smooth Gator is made with all natural oils, including wintergreen, aloe vera, and eucalyptus in a safe, non-greasy formula.
[03:07:25.590 --> 03:07:35.113]  Rub Smooth Gator on your neck, back, legs, knees, hands, any muscle or joint where pain from arthritis, sprains, strains, or backache needs fast, 60-second pain relief.
[03:07:35.354 --> 03:07:40.556]  Smooth Gator can also be used for allergies, sinuses, fibromyalgia, and rheumatoid arthritis.
[03:07:40.796 --> 03:07:46.538]  In the time it took to listen to this message, you could have had relief with Smooth Gator, the 60-second pain relief.
[03:07:46.798 --> 03:07:53.062]  Go to smoothgator.com or phone 727-278-3137.
[03:07:53.282 --> 03:07:58.645]  Call 727-278-3137 or click smoothgator.com.
[03:07:58.765 --> 03:08:00.467]  The 60 second pain relief.
[03:08:02.007 --> 03:08:06.830]  From the front lines of the information war, it's Alex Jones.
[03:08:07.211 --> 03:08:07.891]  Watch me!
[03:08:09.072 --> 03:08:09.772]  Watch me!
[03:08:11.093 --> 03:08:11.613]  I got it!
[03:08:12.894 --> 03:08:13.615]  Watch me!
[03:08:14.875 --> 03:08:15.376]  I got it!
[03:08:16.954 --> 03:08:20.795]  I got something deep inside.
[03:08:21.796 --> 03:08:23.396]  Oh yeah.
[03:08:24.176 --> 03:08:25.017]  That's right.
[03:08:27.277 --> 03:08:28.618]  And I'm super bad.
[03:08:29.478 --> 03:08:30.218]  In a good kind of way.
[03:08:31.839 --> 03:08:34.019]  And I'm super bad.
[03:08:36.960 --> 03:08:40.001]  Alright we are back live ladies and gentlemen.
[03:08:41.564 --> 03:08:42.685]  Thank you so much for joining us.
[03:08:42.705 --> 03:08:44.025]  You know, I got something deep down inside me.
[03:08:44.045 --> 03:08:44.926]  I don't like being a slave.
[03:08:44.966 --> 03:08:46.867]  I don't like a bunch of scum telling me what to do.
[03:08:46.887 --> 03:08:53.770]  I don't like seeing my country seized by foreign banks to carry out criminal operations worldwide.
[03:08:55.191 --> 03:08:59.673]  I don't watch a lot of television, but I did have family in for Thanksgiving.
[03:08:59.713 --> 03:09:01.954]  My wife did Thanksgiving this year, God bless her.
[03:09:03.655 --> 03:09:07.257]  And family wanted to watch NFL football.
[03:09:08.766 --> 03:09:22.215]  So NFL football was on all day long and so I was sitting there, we had the audio off a lot of the time, but I saw this ad about Thanksgiving and America and I was like, man, this is a really good ad.
