[00:00:00.009 --> 00:00:02.070]  Alex Jones Broadcasting Network.
[01:11:27.479 --> 01:11:36.264]  That's why the secret Homeland Security documents that we released now three and a half years ago, the Midnational News, the government admitted to theirs, say they're not even talking about
[01:11:36.864 --> 01:11:44.172]  Al Qaeda, they're talking about veterans as the number one enemy, and the next is conservatives and libertarians.
[01:11:44.573 --> 01:11:55.645]  So all you out there better understand, the mega-corporations want communism in America and a red terror to break your will, and then the new government they put in will suck the money offshore to them.
[01:11:56.386 --> 01:11:59.709]  So you better understand the megabanks are the commies.
[01:12:00.170 --> 01:12:03.613]  And you better understand they're the enemies or there's no future.
[01:12:03.633 --> 01:12:07.777]  Well, that's exciting news that your family and folks coming in are awake.
[01:12:07.797 --> 01:12:08.758]  That's what I'm seeing.
[01:12:09.038 --> 01:12:11.000]  And that's why the globalists are a paper tiger.
[01:12:11.301 --> 01:12:13.203]  All we got to do is call their bluff, my friend.
[01:12:15.325 --> 01:12:15.965]  Thank you, Alex.
[01:12:16.025 --> 01:12:16.986]  Thank you very much.
[01:12:17.046 --> 01:12:17.867]  God bless you.
[01:12:18.167 --> 01:12:19.529]  God bless you, Mario.
[01:12:20.640 --> 01:12:42.515]  Because I'm going to tell you, I was in that barbecue joint last night with my family to get some of that good German barbecue, and I'm sitting there, and I'm eating barbecue, and I'm listening to people howl and scream and bug their eyes up, and full-grown men stand up with their fists clenched, bulging their eyes out with veins in their neck over touchdowns.
[01:12:42.936 --> 01:12:48.940]  And I wanted to go to them and I wanted to say, all that male energy is to defend your family and your country!
[01:12:50.694 --> 01:12:51.354]  But I knew better.
[01:12:51.935 --> 01:12:55.977]  So see, I get fired up here like I'm in a football game, but I apologize.
[01:12:56.017 --> 01:12:58.018]  It's not over something that doesn't matter.
[01:12:58.078 --> 01:12:59.819]  It's over something that totally matters.
[01:13:00.979 --> 01:13:07.423]  And that's why I'm in competition against sports for people's energy and their awakening.
[01:13:07.483 --> 01:13:12.145]  We need all those energies you feel in sports that the social engineers are programming.
[01:13:12.425 --> 01:13:15.527]  That's really for private property and family rights.
[01:13:17.515 --> 01:13:22.119]  It was those energies getting excited about freedom that created the Republic.
[01:13:22.139 --> 01:13:23.040]  Let's jam in one more.
[01:13:23.060 --> 01:13:23.540]  I got time.
[01:13:25.582 --> 01:13:27.283]  Tommy in Kentucky, you're on the air.
[01:13:27.323 --> 01:13:27.764]  Go ahead.
[01:13:27.784 --> 01:13:31.167]  Yeah, thanks for taking my call, Alex.
[01:13:31.947 --> 01:13:32.328]  Welcome.
[01:13:32.348 --> 01:13:37.012]  With the sports analogies, I feel like the momentum is definitely shifting.
[01:13:37.052 --> 01:13:40.895]  I mean, I think that's apparent with Ron Paul and what the media is trying to do with him.
[01:13:41.676 --> 01:13:44.118]  I mean, they're doing everything they can to hold him back.
[01:14:13.098 --> 01:14:17.982]  It's clearing the debate that he, you know, he has logic and truth behind what he's saying.
[01:14:18.123 --> 01:14:19.904]  And, you know, you just can't compete with that.
[01:14:20.065 --> 01:14:23.748]  And once you see the truth, you can't turn back and away from it.
[01:14:32.182 --> 01:14:32.963]  They don't win.
[01:14:33.523 --> 01:14:36.045]  They don't win if you get on the field with truth.
[01:14:36.526 --> 01:14:40.809]  The only time lies wins is when the truth doesn't show up or doesn't stand up.
[01:14:40.849 --> 01:14:41.610]  You see that beauty?
[01:14:41.830 --> 01:14:43.431]  That's why resistance is victory.
[01:14:43.752 --> 01:14:46.834]  You got the truth, you stand up, you can't lose.
[01:14:46.874 --> 01:14:47.415]  You understand?
[01:14:47.435 --> 01:14:48.996]  Absolutely.
[01:14:49.256 --> 01:14:50.637]  I have a couple suggestions for you.
[01:14:50.657 --> 01:14:51.418]  Go ahead, my brother.
[01:14:52.697 --> 01:14:58.682]  I was frustrated and, like, I don't know, I guess angry at what they were doing with Ron Paul at first, but then it hit me, you know?
[01:14:58.742 --> 01:15:06.088]  I mean, they're giving us the tools to take them down, and there can be a heck of a documentary made with what they're doing to Ron Paul.
[01:15:06.348 --> 01:15:08.170]  I mean, it's just all out there in the open.
[01:15:08.270 --> 01:15:11.433]  You know, all you gotta do is pull together the clips, and, you know, we got them.
[01:15:11.473 --> 01:15:12.834]  I mean, you can totally take them down.
[01:15:12.854 --> 01:15:13.935]  I mean, they're ready to go.
[01:15:15.465 --> 01:15:20.069]  And also, I'd like to suggest a guest for you, Richard Grove.
[01:15:20.469 --> 01:15:32.938]  He's buddies with Corbett Report and Jan Ervin, and I think, you know, studying the trivium and quadrivium, I think that's a good foundation for people whenever they're arguing with other people.
[01:15:33.078 --> 01:15:34.699]  I think Richard Grove has been on.
[01:15:34.719 --> 01:15:37.261]  You're talking about basic Greek logic?
[01:15:38.042 --> 01:15:39.163]  Yeah, yeah, all that stuff.
[01:15:39.223 --> 01:15:43.606]  I mean, it's simple, but it's super duper effective in arguing with
[01:15:45.204 --> 01:15:50.448]  Yeah, because in an age of universal deceit, telling the truth is a revolutionary act.
[01:15:51.089 --> 01:15:52.190]  Great points, my friend.
[01:15:52.290 --> 01:15:54.952]  Okay, I gotta stop with calls for now.
[01:15:55.412 --> 01:15:56.493]  I gotta hit some news.
[01:15:57.133 --> 01:16:01.377]  I got callers that are general callers, and I have three little disagreeers.
[01:16:03.439 --> 01:16:07.063]  Hundreds of nations have fallen to tyranny in the last century alone.
[01:16:07.463 --> 01:16:10.466]  This is our last chance to not relive history.
[01:16:10.706 --> 01:16:15.490]  As they're finishing off this agenda, they'll be pulling the rug from underneath Americans at home.
[01:16:15.510 --> 01:16:21.736]  I have tremendous influence on our President and Congress, and they really are calling the shots.
[01:16:21.896 --> 01:16:24.139]  I think it's incumbent upon all of us
[01:16:24.659 --> 01:16:24.939]  Tim Geithner?
[01:16:24.959 --> 01:16:25.380]  Bernanke?
[01:16:25.480 --> 01:16:26.100]  They're arsonists!
[01:16:26.120 --> 01:16:26.901]  They're asking for more matches!
[01:16:27.241 --> 01:16:29.683]  And the Congress is saying, who do we make the check out to?
[01:16:43.553 --> 01:16:45.395]  Today, it seems like nobody does care.
[01:16:45.695 --> 01:16:50.501]  And right now in Washington, D.C., we have seen a fall of the Republic.
[01:16:50.841 --> 01:16:59.951]  Get your copy of Fall of the Republic on DVD at InfoWars.com or watch it online right now in super high quality at PrisonPlanet.tv.
[01:17:02.113 --> 01:17:05.938]  Did you ever think you'd be where you are, a decade into the 21st century?
[01:17:06.258 --> 01:17:08.161]  Record foreclosure rates for homes.
[01:17:08.541 --> 01:17:10.023]  If not yours, your neighbor's.
[01:17:10.404 --> 01:17:12.907]  Thankful for the unemployment check since you were laid off.
[01:17:13.367 --> 01:17:19.876]  And placing your child's name on the angel tree in hopes of a Christmas gift, along with thousands of other Americans.
[01:17:20.356 --> 01:17:23.578]  Did you ever think your future would feel this out of control?
[01:17:23.598 --> 01:17:28.522]  The fact is, in all this craziness, there's only one thing you can control.
[01:17:28.802 --> 01:17:30.083]  Your greatest dependency.
[01:17:30.343 --> 01:17:31.424]  Your food supply.
[01:17:31.764 --> 01:17:35.606]  Make 2012 the year you take control by getting prepared.
[01:17:35.947 --> 01:17:40.230]  eFoods Direct introduces the best way to build your food supply in the 21st century.
[01:17:41.170 --> 01:17:43.934]  Get a 21 day supply of food free with purchase.
[01:17:44.174 --> 01:17:45.796]  Call 800-409-5633 or go to efoodsdirect.com forward slash Alex.
[01:17:45.876 --> 01:17:46.537]  Take back control in 2012.
[01:17:46.597 --> 01:17:49.881]  Call 800-409-5633 or go to efoodsdirect.com forward slash Alex.
[01:17:50.181 --> 01:17:51.743]  Remember, you can bet your life on efoods direct.
[01:18:02.830 --> 01:18:04.352]  Hi folks, this is Alex Jones.
[01:18:04.552 --> 01:18:09.597]  I'm looking for people that have the wisdom to spot savings, opportunity, and recognize risk.
[01:18:09.877 --> 01:18:11.218]  Saving means to make money.
[01:18:11.399 --> 01:18:20.187]  The Cal Bend Pure Soap Company can save you thousands of dollars and give you good old-fashioned real soaps that are triple concentrated and twice as good as what you're using now.
[01:18:20.928 --> 01:18:28.033]  Soaps made from vegetable and coconut oils that contain no useless dyes, perfumes, deodorants, or antibacterials.
[01:18:28.453 --> 01:18:36.078]  Your risk is the hundreds of hazardous toxic detergents that give you rashes, itching sores, and deteriorating clothing called lint.
[01:18:36.458 --> 01:18:41.381]  If you want something better, if you want something you've never had before, you have to do something you've never done before.
[01:18:41.681 --> 01:18:43.862]  Getting a free catalog is easy by calling 800-340-7091.
[01:18:46.584 --> 01:18:49.549]  Call 800-340-7091 or see Calvin on the web at five star soap .com.
[01:18:49.849 --> 01:18:57.763]  Take charge of your health now by calling 800-340-7091 or see Calvin on the web at five star soap .com.
[01:19:01.547 --> 01:19:02.807]  Hi, this is Alex Jones.
[01:19:02.867 --> 01:19:08.209]  Did you know that the global elite are now storing non-hybrid seeds in secret storage vaults near the Arctic Circle?
[01:19:08.449 --> 01:19:13.071]  Did you know that in a real meltdown, non-hybrid seeds can become more valuable than silver or gold?
[01:19:13.471 --> 01:19:13.871]  It's true.
[01:19:13.931 --> 01:19:16.512]  Seeds have outperformed even gold and silver before in this country.
[01:19:16.752 --> 01:19:18.513]  And it's possible they could even happen again.
[01:19:19.033 --> 01:19:23.734]  So our friends at Solutions from Science have put together the perfect mix of non-hybrid seeds.
[01:19:24.255 --> 01:19:31.177]  They call it a survival seed bank, and it can produce an endless supply of nutrient-dense food for you and your family.
[01:19:31.377 --> 01:19:32.277]  And here's the best part.
[01:19:32.497 --> 01:19:38.839]  These seeds have not been genetically modified in any way, and you actually get enough seeds to plant a full acre crisis garden.
[01:19:39.179 --> 01:19:42.020]  So visit them today at survivalseedbank.com.
[01:19:42.360 --> 01:19:44.241]  That's survivalseedbank.com.
[01:19:44.581 --> 01:19:45.502]  Or give them a call at 877-327-0365.
[01:19:45.522 --> 01:19:45.702]  That's 877-327-0365.
[01:19:45.722 --> 01:19:48.663]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[01:19:49.163 --> 01:19:50.904]  This is Alex Jones for survivalseedbank.com.
[01:20:03.055 --> 01:20:05.916]  Coast to Coast, direct from Austin.
[01:20:06.657 --> 01:20:09.978]  You're listening to the Alex Jones Broadcasting Network.
[01:20:10.298 --> 01:20:25.985]  Escape from the prison planet!
[01:20:31.993 --> 01:20:39.217]  Monday through Friday, we're here 11 a.m.
[01:20:39.337 --> 01:20:39.898]  to 2 p.m.
[01:20:40.538 --> 01:20:45.081]  We have a free iPhone app and other apps as well at InfoWars.com, the listen button.
[01:20:45.441 --> 01:20:51.785]  You can find out more there or you can listen to the free podcast, the audio streams there, or on your local AM or FM affiliate.
[01:20:52.265 --> 01:20:55.007]  And we're getting about three new affiliates a week in the last year.
[01:20:56.488 --> 01:21:00.771]  Now, some get sold or changed, but we're well over 100 affiliates now.
[01:21:00.831 --> 01:21:01.632]  Very, very exciting.
[01:21:02.232 --> 01:21:03.694]  Okay, here's the deal.
[01:21:03.934 --> 01:21:10.419]  I got a bunch of regular callers that I don't know what they're calling about because we don't screen your calls, but I did say if you disagree, you're welcome to call in.
[01:21:10.879 --> 01:21:11.700]  We got three of them.
[01:21:11.740 --> 01:21:16.083]  One from New Zealand, one from closer to home, Texas, and one from New York.
[01:21:16.883 --> 01:21:18.245]  New York City!
[01:21:19.345 --> 01:21:19.926]  Just joking.
[01:21:19.966 --> 01:21:23.629]  I love folks from New York, but that is a funny pace PicanteSauce had.
[01:21:24.309 --> 01:21:29.858]  And so we'll go to your calls, then I'll get into the news, into the next segment news, then back into the regular callers.
[01:21:29.998 --> 01:21:31.901]  But, I will say this.
[01:21:32.963 --> 01:21:36.308]  Almost every time I take calls that disagree, they never bring up real issues.
[01:21:37.401 --> 01:21:39.844]  Or they bring up personal issues or side issues.
[01:21:40.405 --> 01:21:46.313]  I mean, I wish it was about the fact that we're losing our liberties and going into tyranny and that's not a good idea.
[01:21:46.674 --> 01:21:48.196]  I mean, who can deny that now?
[01:21:48.736 --> 01:21:52.602]  With the government saying, yeah, we'll arrest citizens secretly and kill you if we want.
[01:21:52.962 --> 01:21:54.564]  I mean, that's the essence!
[01:21:55.888 --> 01:21:56.808]  of a corrupt government.
[01:21:57.108 --> 01:21:58.849]  But, they obviously disagree.
[01:21:59.269 --> 01:22:04.771]  Let's go to Kiwiland, beautiful emerald isle of New Zealand, to talk to Chris.
[01:22:05.471 --> 01:22:07.452]  Chris, what time is it in New Zealand?
[01:22:08.392 --> 01:22:14.174]  I'm at 12.21am.
[01:22:15.074 --> 01:22:18.495]  It's noon, but you've had so much liquor that you're not sure.
[01:22:18.515 --> 01:22:20.556]  Okay, you're calling us from New Zealand, sir, go ahead.
[01:22:21.377 --> 01:22:25.220]  Yeah, I'm just wondering, why will this affect New Zealand in a way?
[01:22:25.260 --> 01:22:27.601]  Because it's all about USA, for instance.
[01:22:27.642 --> 01:22:36.968]  Why is it not about any other country like, say, Australia or New Zealand or Japan or anything?
[01:22:37.048 --> 01:22:40.971]  It's all about America and how it's a big country.
[01:22:40.991 --> 01:22:43.773]  Are you sure it's all about America?
[01:22:43.793 --> 01:22:46.275]  Are you sure it's not about these other countries as well?
[01:22:46.315 --> 01:22:50.218]  Sir, I'm going to be honest with you, and I want to hear your point.
[01:22:52.286 --> 01:22:54.108]  Before I say this, I want to hear your point.
[01:22:54.708 --> 01:22:57.430]  Are you saying that I'm not blaming America enough?
[01:22:58.070 --> 01:23:01.113]  And I'm not pointing out that it's mainly the U.S.
[01:23:01.793 --> 01:23:03.294]  that is the main military muscle?
[01:23:03.354 --> 01:23:05.596]  I mean, specifically, what do you disagree with?
[01:23:06.753 --> 01:23:10.974]  I disagree that, um, that you're blaming America for everything.
[01:23:11.194 --> 01:23:14.855]  Hey, America could, um, have something quite for a change, you know?
[01:23:14.875 --> 01:23:19.296]  Why don't you just, um, put a blame as well as not just Americans.
[01:23:19.376 --> 01:23:21.897]  Why not, um, any other countries as well?
[01:23:21.917 --> 01:23:23.577]  Well, it all goes the opposite.
[01:23:23.597 --> 01:23:25.758]  You're saying I'm blaming America and I shouldn't.
[01:23:27.099 --> 01:23:29.521]  You don't blame America too much, do you?
[01:23:29.941 --> 01:23:36.107]  You're like, I'm saying, America this, America that, and why... Stop, stop, stop, stop, stop, stop.
[01:23:36.147 --> 01:23:37.047]  I can't understand you.
[01:23:37.067 --> 01:23:44.834]  I don't know if it's whether you had too much Jameson's or whatever it is, but are you saying I blame America too much or I'm not blaming America enough?
[01:23:45.734 --> 01:23:47.355]  You're blaming America too much.
[01:23:47.515 --> 01:23:48.255]  Okay, that's what, okay.
[01:23:48.715 --> 01:23:49.056]  Okay.
[01:23:50.036 --> 01:23:50.997]  It's the opposite, sir.
[01:23:51.417 --> 01:24:01.962]  Our country globally is getting the blame for this new world order corporate empire when we're fitting the bill for the derivatives and the military and all of it, and then getting the blame and getting none of the goodies.
[01:24:02.722 --> 01:24:04.223]  None of the booty out of this.
[01:24:04.724 --> 01:24:07.126]  I'm explaining it's a global corporate government.
[01:24:07.626 --> 01:24:09.368]  I want my republic back.
[01:24:09.888 --> 01:24:13.311]  I support George Washington, who said don't have foreign entanglements.
[01:24:13.391 --> 01:24:17.235]  I support Ron Paul, who wants to get us out of all these wars.
[01:24:17.655 --> 01:24:21.759]  Now, to you, is that blaming America, if I don't want to be in all these wars?
[01:24:23.442 --> 01:24:28.085]  Um, yes or no, because, um, it's all about America, you know?
[01:24:28.105 --> 01:24:29.986]  You're talking all about America.
[01:24:30.066 --> 01:24:31.707]  Yes, I know you live in America.
[01:24:31.747 --> 01:24:34.608]  Is there any other country you can talk about as well?
[01:24:34.728 --> 01:24:38.110]  Like, for instance, let's say here, like, Australia?
[01:24:38.491 --> 01:24:41.092]  I want to ask you, so you're from New Zealand your whole life?
[01:24:42.193 --> 01:24:43.033]  Yep, that's correct.
[01:24:44.094 --> 01:24:46.395]  Alright, well, I appreciate your call, sir.
[01:24:47.015 --> 01:24:49.317]  Did you have a long evening last night?
[01:24:50.617 --> 01:24:51.278]  Yes, I have.
[01:24:52.677 --> 01:24:54.558]  Yeah, because you sound drunk as a skunk, pal.
[01:24:55.798 --> 01:24:57.679]  No, I'm not drunk.
[01:24:58.060 --> 01:24:59.080]  You had a few drinks, though.
[01:24:59.920 --> 01:25:00.321]  No.
[01:25:01.221 --> 01:25:02.321]  You did have a long evening, though.
[01:25:03.202 --> 01:25:03.522]  Yes.
[01:25:03.862 --> 01:25:05.523]  What do you like to drink normally, sir?
[01:25:07.564 --> 01:25:09.745]  I like drinking Coke or lemonade.
[01:25:10.265 --> 01:25:11.165]  No, I'm sure you do.
[01:25:11.225 --> 01:25:12.186]  I appreciate your call.
[01:25:13.855 --> 01:25:15.116]  Oh boy, I appreciate it.
[01:25:15.356 --> 01:25:17.457]  Oh man, please God help me and these people.
[01:25:17.717 --> 01:25:19.097]  I don't know how I'm supposed to get through to them.
[01:25:19.457 --> 01:25:33.283]  You know, I take the disagree calls some because I mean, I've never heard one that is actually coherent unless they're bringing up real stuff I'm wrong about, which sometimes I get facts wrong or sometimes I'm being obnoxious and somebody points it out or they have a good recommendation.
[01:25:33.783 --> 01:25:39.045]  But usually it's just all a bunch of personal issues or they misunderstand what I'm saying.
[01:25:40.326 --> 01:25:42.807]  Let's go to Christine in Texas who disagrees.
[01:25:43.128 --> 01:25:43.948]  Let's hear this one.
[01:25:44.008 --> 01:25:44.489]  Go ahead.
[01:25:45.309 --> 01:25:45.950]  Hi Alex.
[01:25:46.390 --> 01:25:50.333]  First I have to tell you that my husband is a huge fan and he's probably appalled at the moment.
[01:25:51.053 --> 01:25:53.074]  But I'm forced to listen to you every Sunday.
[01:25:53.215 --> 01:25:59.399]  And while I don't necessarily have a problem with that, I just wanted to let you know that I disagree with some of your tactics.
[01:25:59.932 --> 01:26:03.173]  Which sometimes I think clouds the message that you're trying to get across.
[01:26:03.193 --> 01:26:05.194]  Ma'am, I disagree with my tactics as well.
[01:26:05.254 --> 01:26:08.535]  I wish I was smarter and better and more suave.
[01:26:08.975 --> 01:26:14.197]  But I'm sorry, I'm just a hillbilly redneck who doesn't like tyranny and I'm like a bull in the china shop.
[01:26:14.217 --> 01:26:18.239]  You ever heard the old British admiral who said, damn the maneuvers and go straight at them?
[01:26:18.779 --> 01:26:20.000]  You know what, that's all I can do.
[01:26:20.060 --> 01:26:22.461]  It's like, you know what, forget the maneuvers, I'm going straight at them.
[01:26:23.081 --> 01:26:28.283]  I'm simply trying to say to you that for someone like me who is a baby in terms of
[01:26:29.375 --> 01:26:30.677]  What you're trying to put forth.
[01:26:31.599 --> 01:26:35.926]  Talking about animals having their life sucked out of them might be a little over the top.
[01:26:38.231 --> 01:26:45.898]  I hear you, I hear you, but you realize there's a million dead Iraqis in the last 10 years, well, last 20 since sanctions and liberation.
[01:26:45.918 --> 01:26:47.460]  I mean, what about them?
[01:26:47.480 --> 01:26:58.050]  I mean, I always see, whenever we put a video out of troops shooting some little kid for fun, and they always remove the video and call it profane, then they'll show simulated murder on TV like it's okay.
[01:26:58.410 --> 01:27:00.872]  They just don't want the reality being seen.
[01:27:02.974 --> 01:27:13.559]  I was pointing out that they kill dogs at the pound in a lot more brutal way than when you go put your dog down, which I love dogs and cats and have both and had to put many of them down.
[01:27:14.720 --> 01:27:20.863]  My point was is that a lot of brutal stuff goes on behind the scenes, and our country is being butchered.
[01:27:21.383 --> 01:27:22.444]  But I agree with you.
[01:27:22.504 --> 01:27:25.566]  I do say a lot of abrasive, shocking stuff, and I don't do it on purpose.
[01:27:26.006 --> 01:27:27.126]  It's who I am.
[01:27:28.067 --> 01:27:32.249]  But the final equation, can you argue with success, Christine?
[01:27:33.544 --> 01:27:35.187]  You are an incredibly successful person.
[01:27:35.767 --> 01:27:41.737]  It's my sincere hope that the things that you speak about will be stopped.
[01:27:42.245 --> 01:27:43.505]  Or prove to be untrue.
[01:27:43.866 --> 01:27:52.608]  Exactly, and I've got a screen bloody murder to get people to pay attention, so hopefully, you know, if I make enough of a spectacle out of this, it's going to get people's attention.
[01:27:52.868 --> 01:28:01.671]  And I never knew, because I didn't have a method to my madness, this is who I am, but luckily who I am naturally, because it's not an act, actually works to get people's attention.
[01:28:02.111 --> 01:28:07.373]  And so who God made me naturally, you know, guts, eyeballs, hair and all,
[01:28:07.953 --> 01:28:09.234]  That has actually had an effect.
[01:28:09.274 --> 01:28:10.115]  I appreciate your call.
[01:28:10.135 --> 01:28:11.316]  Let's go to one more that disagrees.
[01:28:11.717 --> 01:28:12.798]  Brian in New York.
[01:28:12.838 --> 01:28:13.618]  Go ahead, Brian.
[01:28:14.419 --> 01:28:15.020]  Hey there, Alex.
[01:28:15.500 --> 01:28:15.881]  Hey, buddy.
[01:28:16.501 --> 01:28:17.442]  I'm outraged.
[01:28:18.363 --> 01:28:18.963]  Okay, go ahead.
[01:28:19.384 --> 01:28:20.205]  Okay.
[01:28:20.225 --> 01:28:22.847]  You've been working out on the treadmill.
[01:28:23.367 --> 01:28:24.749]  Hey, do me a favor and turn the radio down.
[01:28:25.009 --> 01:28:27.531]  Okay.
[01:28:27.551 --> 01:28:29.934]  Well, I also jog on the street some, but go ahead.
[01:28:30.234 --> 01:28:30.594]  There we go.
[01:28:30.794 --> 01:28:32.156]  I also run upstairs, but go ahead.
[01:28:33.257 --> 01:28:33.537]  I hear ya.
[01:28:34.522 --> 01:28:40.743]  So, are you telling me that you ran on the road 10 miles and threw up on the road, or threw up in a bucket on the side of the treadmill?
[01:28:41.263 --> 01:28:46.624]  No, I ran on the road and I actually ran upstairs and a treadmill today, if you want to total it all up.
[01:28:47.004 --> 01:28:49.085]  But, uh, I don't know how that's disagreeing.
[01:28:49.385 --> 01:28:53.806]  Point is, I've lost 30-plus pounds, so it's not about how I ran the miles.
[01:28:54.146 --> 01:28:55.526]  I'm losing the pounds.
[01:28:55.606 --> 01:28:56.506]  That's what matters.
[01:28:56.786 --> 01:28:58.587]  You see, personal disagreement.
[01:28:58.907 --> 01:28:59.907]  Not the point of the show.
[01:29:02.998 --> 01:29:17.472]  You've heard Alex explain how the Silver Lungs Generator infuses the respiratory system with your self-produced colloidal silver solutions, yet many are unaware of the entire function of the Silver Lungs System and how it has been designed to deliver your silver solutions anywhere in or on the body.
[01:29:18.473 --> 01:29:22.157]  My name is Mario Cifaldi and I'm the developer of the Silver Lungs Generator.
[01:29:23.157 --> 01:29:35.149]  Not only does the Silver Lung System produce endless colloidal and ionic silver solutions, it also comes equipped with the proper applicators and devices needed to deliver your silver solutions directly to key target areas.
[01:29:35.929 --> 01:29:43.196]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system.
[01:29:43.877 --> 01:29:53.466]  Be sure to watch our new 7-minute video tour of the Silver Lungs System at www.SilverLungs.com to learn more about how the Silver Lungs System works.
[01:29:54.246 --> 01:29:57.509]  As well, we are always ready to answer any questions you may have.
[01:29:58.170 --> 01:30:01.293]  That's www.SilverLungs.com
[01:30:02.017 --> 01:30:05.822]  Did you ever think you'd be where you are, a decade into the 21st century?
[01:30:06.142 --> 01:30:09.907]  Record foreclosure rates for homes, if not yours, your neighbor's.
[01:30:10.288 --> 01:30:12.811]  Thankful for the unemployment checks since you were laid off.
[01:30:13.251 --> 01:30:19.760]  And placing your child's name on the angel tree in hopes of a Christmas gift, along with thousands of other Americans.
[01:30:20.240 --> 01:30:23.461]  Did you ever think your future would feel this out of control?
[01:30:23.481 --> 01:30:28.402]  The fact is, in all this craziness, there's only one thing you can control.
[01:30:28.682 --> 01:30:29.963]  Your greatest dependency.
[01:30:30.223 --> 01:30:31.283]  Your food supply.
[01:30:31.643 --> 01:30:35.504]  Make 2012 the year you take control by getting prepared.
[01:30:35.824 --> 01:30:39.465]  eFoods Direct introduces the best way to build your food supply.
[01:30:39.985 --> 01:30:43.807]  Get a 21 day supply of food free with purchase.
[01:30:44.047 --> 01:30:45.688]  Call 800-409-5633 or go to efoodsdirect.com forward slash Alex.
[01:30:45.768 --> 01:30:46.428]  Take back control in 2012.
[01:30:46.468 --> 01:30:49.369]  Call 800-409-5633 or go to efoodsdirect.com forward slash Alex.
[01:30:49.449 --> 01:30:51.330]  Remember, you can bet your life on E foods direct.
[01:31:02.253 --> 01:31:07.716]  When you're out on the road, the last place you want to be is on the road.
[01:31:08.897 --> 01:31:13.679]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[01:31:14.039 --> 01:31:20.803]  There's a place down in Tennessee where they make blue diamond gusset jeans.
[01:31:22.764 --> 01:31:25.066]  They sew pride in every stitch.
[01:31:26.827 --> 01:31:28.788]  Guarantee you'll love the way they fit.
[01:31:31.261 --> 01:31:36.925]  Put a diamond gusset in the crotch where you need it most blue diamond.
[01:31:36.985 --> 01:31:38.946]  Gussets got it.
[01:31:39.687 --> 01:31:40.527]  Others don't.
[01:31:40.908 --> 01:31:42.789]  We turn jeans inside out.
[01:31:43.069 --> 01:31:47.412]  Diamond gusset jeans made in the USA with unparalleled quality.
[01:31:47.732 --> 01:31:53.996]  Our defender motorcycle jeans combine gusset comfort with Kevlar protection so you could ride all day with confidence.
[01:31:54.357 --> 01:31:56.578]  Order yours at gusset .com.
[01:31:57.058 --> 01:31:58.479]  Diamond gusset jeans.
[01:31:58.639 --> 01:31:59.100]  Got it.
[01:31:59.440 --> 01:32:00.301]  Others don't.
[01:32:01.789 --> 01:32:02.495]  Okay, you rest.
[01:32:05.754 --> 01:32:06.674]  Tyranny is here.
[01:32:07.014 --> 01:32:10.655]  The grim future foretold in 1984 has become reality.
[01:32:10.876 --> 01:32:13.156]  It really says that the state is God.
[01:32:13.176 --> 01:32:18.618]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[01:32:19.038 --> 01:32:25.320]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[01:32:25.700 --> 01:32:31.262]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[01:32:31.682 --> 01:32:35.383]  Police State 4 chronicles the sickening depth to which our Republic has fallen.
[01:32:35.863 --> 01:32:39.846]  Prepare to enter the secretive world of emergency dictatorship.
[01:32:40.147 --> 01:32:45.671]  Body scanners, sound cameras, citizen spies, stage terror and cameras on every street corner.
[01:32:46.092 --> 01:32:49.054]  It's only the beginning of the New World Order's hellish plan.
[01:32:49.654 --> 01:32:51.076]  The police state isn't coming.
[01:32:51.616 --> 01:32:52.137]  It's here.
[01:32:52.757 --> 01:32:59.543]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv.
[01:33:03.007 --> 01:33:05.891]  Coast to coast, direct from Austin.
[01:33:06.591 --> 01:33:09.795]  You're listening to the Alex Jones Broadcasting Network.
[01:33:29.153 --> 01:33:37.839]  Alright, now I gotta start getting into the news right now, but don't worry, I'll get to Zach, James, Robert and Susan before this show ends, if the water doesn't rise over Bear Creek.
[01:33:38.720 --> 01:33:51.668]  I covered some of the news in the opening segment, but you notice I opened the phones up to the entire globe, and we have three million listeners a day on the weekday show.
[01:33:52.329 --> 01:33:55.311]  The Sunday show is more of a hobby, only about a million and a half.
[01:33:56.894 --> 01:34:02.938]  A million plus listeners out there, and that's live, not counting internet and podcasts and stuff later.
[01:34:02.958 --> 01:34:06.261]  Got about 700,000 a day to download the podcast.
[01:34:07.190 --> 01:34:10.691]  And no one calls in a disagree who can really make a salient point.
[01:34:11.011 --> 01:34:14.312]  I mean, the lady made one about me pointing out how they really kill dogs at the pound.
[01:34:14.912 --> 01:34:18.573]  I meant that to go get the dogs out of the pound, or spay and neuter your animals.
[01:34:19.294 --> 01:34:20.634]  I didn't mean that to be mean.
[01:34:20.994 --> 01:34:21.414]  You know what?
[01:34:22.034 --> 01:34:27.716]  That stuff's going on at the pound, at the dog shelter, whether I talk about it or not.
