[00:00:00.490 --> 00:00:01.832]  Direct from Austin.
[01:12:26.223 --> 01:12:30.046]  But, John, what is your take
[01:12:30.846 --> 01:12:38.690]  We've only got a few minutes before break here on the hype of riots and people saying they're going to riot if Obama doesn't win.
[01:12:38.710 --> 01:12:44.113]  Again, John is a graduate of Amherst College with a BA in Philosophy and worked in freelance investigative reporting for 30 years.
[01:12:44.153 --> 01:12:48.815]  He's published the website NoMoreFakeNews.com since 2001 and been a radio host as well.
[01:12:49.195 --> 01:12:55.098]  And he's written for major national newspapers and investigative journalism work for national television.
[01:12:55.118 --> 01:12:56.219]  I won't get into his whole bio.
[01:12:56.519 --> 01:12:59.761]  But briefly, what's your take on October Surprise?
[01:12:59.781 --> 01:13:01.042]  Is it financial meltdown?
[01:13:01.502 --> 01:13:02.683]  Wide war in Syria?
[01:13:02.823 --> 01:13:03.343]  Iran?
[01:13:04.824 --> 01:13:09.326]  What do you make of this big story that we're seeing all over the place that there may be riots?
[01:13:10.767 --> 01:13:17.311]  Well, Alex, it's obvious that this is more, you know, class warfare, race warfare being promoted.
[01:13:18.553 --> 01:13:19.553]  Here's the idea.
[01:13:20.093 --> 01:13:23.254]  Let's stir up as much trouble as we possibly can.
[01:13:23.314 --> 01:13:28.335]  Let's predict that all kinds of dire things are going to happen, because then maybe they will.
[01:13:28.515 --> 01:13:47.139]  Because then we, in other words, the controllers, the globalists, have a chance to shut down society, declare martial law, go in there with all kinds of troops and bullets, as you've described, and weapons and sound weapons, and invade towns and cities and inner cities on the pretext
[01:13:47.819 --> 01:13:57.982]  That we've got these riots boiling over and then we can say the whole country's melting down and we have to impose tighter controls, more controls, more controls, more controls.
[01:13:58.382 --> 01:14:09.745]  So, they're trying to float a self-fulfilling prophecy and stir up people all at once because they keep publishing these insane comments by people out of nowhere.
[01:14:09.845 --> 01:14:12.786]  I mean, who cares who these people are, whether they're famous,
[01:14:13.246 --> 01:14:20.191]  Or they're unknown, who are saying, watch out, watch out, if Obama loses, riots are going to break out, we're not going to take this kind of stuff.
[01:14:20.552 --> 01:14:22.813]  I mean, you know, anybody can say this kind of thing.
[01:14:23.154 --> 01:14:29.779]  But they make a big deal out of it, so that they can then say, well, look, we said it's going to happen and here it is.
[01:14:30.219 --> 01:14:33.622]  They want to provoke this into happening, is what they want to do.
[01:14:34.162 --> 01:14:41.731]  And then they want to clamp down on the population and say, we have to protect you, we have to keep you safe, and therefore don't go out at night.
[01:14:41.791 --> 01:14:45.776]  We have all kinds of new rules and regulations and new surveillance.
[01:14:46.297 --> 01:14:47.098]  It's like a mini 9-11.
[01:14:49.781 --> 01:14:54.083]  You know, it's like saying, OK, this was an attack on America, these riots.
[01:14:54.484 --> 01:14:59.306]  And so I know you folks all want security and we're here to deliver it.
[01:14:59.426 --> 01:15:02.128]  We've got new stuff you never even heard of before.
[01:15:02.568 --> 01:15:06.070]  We can spy on everybody all the time and predict what they're going to do.
[01:15:06.590 --> 01:15:10.493]  And in that way, everybody's going to be just fine.
[01:15:10.573 --> 01:15:11.833]  Everybody's going to be safe.
[01:15:12.294 --> 01:15:15.936]  So just take in the neck as we're going to give it to you.
[01:15:16.976 --> 01:15:18.797]  And you'll be safe and protected.
[01:15:18.837 --> 01:15:22.680]  That's what they're doing and they keep on doing it for different reasons.
[01:15:23.180 --> 01:15:27.203]  And this whole thing about race riots is just the latest reason they're giving.
[01:15:30.239 --> 01:15:41.364]  Well, I agree with you, but at the same time, we did see the White House try to go in with the Justice Department and hype stuff up with the Trayvon Martin case, where Trayvon Martin did later come out.
[01:15:42.044 --> 01:15:43.985]  I mean, they showed his head all bleeding.
[01:15:44.005 --> 01:15:44.665]  He beat him up.
[01:15:45.706 --> 01:15:50.188]  That's what the witnesses saw, including his black neighbor, said, no, the kid was on top of him, beating him up.
[01:15:51.068 --> 01:15:52.790]  They showed a photo that was seven years old.
[01:15:52.851 --> 01:15:54.412]  That's why I call him a kid.
[01:15:54.432 --> 01:15:55.554]  He was actually a huge man.
[01:15:56.074 --> 01:15:57.616]  His dad was a gigantic guy.
[01:15:58.117 --> 01:16:01.742]  And it's sad what happened to Trayvon Martin, but they really want to get this going.
[01:16:02.242 --> 01:16:03.364]  And the question is why?
[01:16:04.064 --> 01:16:06.588]  We'll be right back to break down the drugging of your children.
[01:16:08.018 --> 01:16:08.779]  Aaron Fullin here.
[01:16:09.039 --> 01:16:20.409]  As the food police shut down food co-ops, the Amish, and small farmers, Americans are losing access, not just to raw milk and homemade cheeses, but to healthy, home-crafted sources for fermented foods like sauerkraut, yogurt, and kefir.
[01:16:20.629 --> 01:16:24.473]  It seems there's a war on life-giving foods with living enzymes and healthy bacteria.
[01:16:24.673 --> 01:16:27.195]  But frankly, I'm not sure what the food police are so afraid of.
[01:16:27.435 --> 01:16:35.102]  These remarkable foods have been around since the beginning of history, with archaeological evidence for fermented foods and beverages being found across the globe in almost every culture.
[01:16:35.342 --> 01:16:42.849]  Even today, Japanese eat miso, Africans eat fermented porridges, Koreans eat kimchi, and in India, fermented milk is a staple for healthy living.
[01:16:43.129 --> 01:16:44.050]  But here's some good news.
[01:16:44.270 --> 01:16:50.114]  Self-reliant Americans can now discover the secrets to making these amazing fermented foods legally and privately in their own homes.
[01:16:50.474 --> 01:16:53.516]  Since it's still legal to make these foods as long as you can make them yourself.
[01:16:53.796 --> 01:16:56.478]  For more information check out fermentationfactor.com.
[01:16:56.638 --> 01:16:58.399]  That's fermentationfactor.com.
[01:16:58.659 --> 01:17:04.683]  It's easy to create your own powerful fermented foods and you can do it by going to www.fermentationfactor.com.
[01:17:04.783 --> 01:17:07.505]  That's www.fermentationfactor.com.
[01:17:07.965 --> 01:17:11.047]  Alex Jones here with a very important announcement for truth seekers.
[01:17:11.447 --> 01:17:17.170]  We've carried a lot of amazing films and books over the years on the online video bookstore at Infowars.com.
[01:17:17.390 --> 01:17:23.774]  And out of all the titles we've carried, one stands out because it is just so chillingly convincing.
[01:17:23.974 --> 01:17:29.397]  And that's Dreams from My Real Father by Joel Gilbert, available at Infowars.com.
[01:17:29.657 --> 01:17:33.319]  This film exposes the fraud that Obama is like nothing I've seen.
[01:17:33.499 --> 01:17:37.062]  If you want to know who Obama's real daddy is, this is the film for you.
[01:17:37.302 --> 01:17:41.685]  Don't forget, your purchase supports our broadcast and our growing media network.
[01:17:41.905 --> 01:17:44.227]  You'll also find it at Infowarshop.com.
[01:17:44.407 --> 01:17:47.950]  None Dare Call a Conspiracy by Gary Allen, the book that woke me up.
[01:17:48.250 --> 01:17:52.533]  We're also carrying Behind the Green Mask, UN Agenda 21, by Rosa Corey.
[01:17:52.693 --> 01:17:55.335]  This book is coffin nails to the globalist takeover.
[01:17:55.635 --> 01:18:02.158]  The Greater Good, the most professional and up-to-date film I've ever seen, exposing the scourge that is vaccines.
[01:18:02.459 --> 01:18:06.721]  These titles and a lot more are all available at InfoWarshop.com.
[01:18:08.470 --> 01:18:18.637]  The Silver Lungs Generator is the only all-encompassing professional class product for producing endless colloidal and ionic silver solutions right from the convenience of your home.
[01:18:19.077 --> 01:18:29.304]  With recent regulations threatening the sale of silver-based supplements, now you can secure yourself and your family by producing your own silver solutions anywhere, anytime.
[01:18:30.245 --> 01:18:37.586]  You can have the peace of mind knowing that you can create endless supply of silver anytime, anywhere, for any application.
[01:18:37.786 --> 01:18:44.648]  The Silver Lungs Generator is a one-time purchase that requires no maintenance nor replacement parts for the life of the unit.
[01:18:44.988 --> 01:18:49.409]  This product was designed to be an invaluable part of your vital preparations.
[01:18:49.769 --> 01:18:57.090]  For a detailed report on the differences between ionic silver, colloidal silver, and what most silver solution manufacturers are producing,
[01:18:57.290 --> 01:19:07.159]  Please visit our website at www.silverlungs.com for more information on why you should be producing your own silver solutions right from your home, forever.
[01:19:07.760 --> 01:19:13.905]  The worst drought in 50 years continues, and the first six months of 2012 marks the hottest half year on record.
[01:19:14.266 --> 01:19:16.668]  78% of the Midwest corn belt is in drought conditions.
[01:19:16.868 --> 01:19:21.913]  Not only corn, but soy, alfalfa, fruits, vegetables, and wheat are all impacted, raising prices.
[01:19:22.233 --> 01:19:26.957]  The cost to feed livestock is forcing farmers and ranchers out of business, blowing up your food prices.
[01:19:27.217 --> 01:19:34.603]  The only strategy to counter this is to freeze your food cost at today's prices by getting your own supply of foods from eFoods Direct now.
[01:19:34.843 --> 01:19:38.546]  As the price of raw ingredients increases, eFoods will have to raise prices too.
[01:19:38.726 --> 01:19:40.247]  Now is the time to get your supply.
[01:19:40.507 --> 01:19:44.370]  I recently increased my supply from eFoods Direct because we've all known this was coming.
[01:19:44.510 --> 01:19:47.152]  You know about their delicious, long-term, storable foods.
[01:19:47.432 --> 01:19:50.074]  The fact is, you can eat it anytime to save money today.
[01:19:50.214 --> 01:19:54.638]  And because it stores for 25 years, you're locking in today's prices and avoiding the rising food costs.
[01:19:54.778 --> 01:19:55.298]  Don't wait!
[01:19:55.418 --> 01:19:57.300]  Call 800-409-5633 or go to eFoodsDirect.com forward slash Alex.
[01:19:57.320 --> 01:19:58.861]  Call 800-409-5633 or eFoodsDirect.com forward slash Alex.
[01:19:58.881 --> 01:20:00.402]  You can bet your life on eFoods Direct.
[01:20:09.031 --> 01:20:11.953]  Coast to coast, direct from Austin.
[01:20:12.614 --> 01:20:16.717]  You're listening to the Alex Jones Broadcasting Network.
[01:20:26.105 --> 01:20:34.392]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones on the GCN Radio Network.
[01:20:35.673 --> 01:20:37.594]  Okay, if you're just joining us,
[01:20:40.140 --> 01:20:41.200]  I'm your host Alex Jones.
[01:20:41.220 --> 01:20:45.482]  We've got investigative journalist John Rappaport on the line with us via video Skype.
[01:20:45.502 --> 01:20:51.964]  You can watch at PrisonPlanet.tv or InfowarsNews.com if you're a radio listener and want to check out the video feed.
[01:20:53.325 --> 01:20:59.687]  If you go back to 2006, the Associated Press, WorldNetDaily, others reported it.
[01:21:00.147 --> 01:21:00.707]  We covered it.
[01:21:01.047 --> 01:21:07.349]  One of the board members of the National Presidential Commission had a pang of conscience and went public.
[01:21:07.369 --> 01:21:08.470]  You can pull up these articles.
[01:21:09.600 --> 01:21:26.211]  And said, this was written by Big Pharma, it's called the New Freedom Initiative, very Orwellian name, like the Patriot Act, and it seeks to get half of the kids in America on psychotropic drugs with guidelines written by Big Pharma to have the school nurse, the school counselor push it on them.
[01:21:27.652 --> 01:21:31.534]  Now, Ron Paul sponsored a bill, they shot most of it down in 2006.
[01:21:32.475 --> 01:21:35.397]  Now, six years ago, seven years ago.
[01:21:37.734 --> 01:21:40.356]  If you expand on that, they're back.
[01:21:40.436 --> 01:21:44.520]  And there's a big PR push that, oh, everybody's going to get free screening.
[01:21:44.580 --> 01:21:45.160]  Isn't it great?
[01:21:45.180 --> 01:21:46.462]  It's kind of like getting a call.
[01:21:46.502 --> 01:21:50.225]  Hey, you get a free duffel bag if you come to this timeshare meeting.
[01:21:50.605 --> 01:21:53.027]  And it's a 14-hour sales pitch.
[01:21:53.808 --> 01:21:56.030]  Or it's like being put on the rack and being tortured.
[01:21:56.710 --> 01:21:57.791]  Well, this is much worse.
[01:21:57.831 --> 01:22:03.136]  This is, hey, everybody gets free psychological screening of young children.
[01:22:04.923 --> 01:22:10.490]  From pre-K right up to college, you're going to get a psychological screening with guidelines.
[01:22:10.550 --> 01:22:20.782]  And the guidelines, we read these on air earlier in the week, it says don't trust authorities, have anxiety, have trouble sleeping, sometimes get angry.
[01:22:21.022 --> 01:22:22.925]  Well, you need to be on drugs, that's it!
[01:22:24.955 --> 01:22:31.722]  And John has an article, it's up at InfoWars.com, bombshell, mind control engineers now drugging children for social justice.
[01:22:32.102 --> 01:22:32.803]  That's a quote.
[01:22:33.704 --> 01:22:48.399]  We have the head of the Texas Psychiatry Board, at least he was the head of it at the time, five, six years ago on my film Endgame, he was asked by Representative Susanna Hupp of the Texas Legislature, why are 69% of Texas foster kids, and by the way that happens to be the national average too,
[01:22:49.019 --> 01:22:51.341]  On up to 7 psychotropics, or that's the average.
[01:22:51.361 --> 01:22:52.301]  69% are on 7.
[01:22:52.441 --> 01:22:54.963]  He said, well, they come from bad gene pools.
[01:22:56.184 --> 01:22:57.485]  She goes, do you do gene tests?
[01:22:57.585 --> 01:22:59.406]  No, they just have bad gene pools.
[01:23:00.087 --> 01:23:01.228]  So it's really eugenics.
[01:23:02.028 --> 01:23:04.590]  And now they're saying, I mean, here it is in the New York Times, all over the place.
[01:23:05.150 --> 01:23:08.493]  Oh, it's not just for problem kids or kids with bad grades.
[01:23:09.353 --> 01:23:11.215]  Everybody needs to be drugged now.
[01:23:12.518 --> 01:23:17.660]  So, they're not just saying 50%, they're saying Ritalin, Prozac's good for you.
[01:23:18.220 --> 01:23:20.721]  John, break down this bombshell information.
[01:23:21.881 --> 01:23:22.941]  Unbelievable, Alex.
[01:23:23.001 --> 01:23:24.342]  I thought I'd heard everything.
[01:23:25.862 --> 01:23:29.483]  We got these doctors who are now saying, well, here's the thing.
[01:23:30.363 --> 01:23:40.747]  If you're raised in a poor family in the inner city, then there's no way you're going to get a level playing field, especially in school, with kids from families that have more money.
[01:23:41.307 --> 01:23:41.467]  So,
[01:23:42.427 --> 01:23:55.470]  On behalf of, get this, quote, social justice, we have to put all these kids on Ritalin Adderall, which are speed drugs that are prescribed for ADHD.
[01:23:55.510 --> 01:23:58.770]  We don't care what they have, what the diagnosis is or isn't.
[01:23:59.051 --> 01:24:04.152]  We just have to get these kids on these drugs so that they can perform better in school.
[01:24:04.752 --> 01:24:06.052]  And so that's what we're doing.
[01:24:06.232 --> 01:24:13.914]  And forget that Adderall and all these drugs have been proven to shrink the brain, swell the heart, all sorts of growth stunting, burning them out.
[01:24:14.494 --> 01:24:19.675]  The New York Times says, look at this great kid, and he's got huge black circles around his eyes, looks like a zombie.
[01:24:19.695 --> 01:24:25.277]  It's like, your kid needs this too, so now you're racist if you don't want to put all the inner city kids on speed.
[01:24:25.837 --> 01:24:42.171]  Exactly, and this kid actually was eventually put into a psychiatric institution because he was reacting so badly to Adderall, and then eventually they put him on an even more powerful drug, Risperdal, which can just directly cause brain damage, I mean, in lots and lots of people.
[01:24:42.852 --> 01:24:49.798]  So what they're doing here is, now here's where the craziest part is, you see, they're calling this social justice.
[01:24:51.639 --> 01:25:02.643]  You add in to this volatile mix in inner cities, you've already got violence, you've got extreme poverty, no jobs, high crime rate, terrible schools and all the rest of it.
[01:25:03.143 --> 01:25:16.148]  Now you're going to light a match and you're going to pour it on that flame because these drugs, like Adderall and Ritalin and so forth, because they are speed, they increase violent behavior.
[01:25:17.168 --> 01:25:20.669]  So now you're going to add that final piece to it, right?
[01:25:21.069 --> 01:25:27.872]  And now guess what happens when you back up and you've got thousands of kids who are in that environment on these drugs?
[01:25:28.412 --> 01:25:31.813]  You're going to get a tremendous upsurge in violent crime.
[01:25:31.853 --> 01:25:32.773]  That's what you're going to get.
[01:25:33.374 --> 01:25:37.015]  And this is what some people will remember Gary Webb
[01:25:37.495 --> 01:26:05.796]  Famous journalist, who's been dead now for a number of years, wrote a series in the San Jose Mercury called Dark Alliance, in which he showed that in South Central Los Angeles, poverty stricken community, the CIA was permitting and assisting crack cocaine to come into South LA and to destroy that community because the money that was coming from that was funding the so-called war on Nicaragua that the United States was covertly
[01:26:05.896 --> 01:26:07.358]  Sounds like fast and furious.
[01:26:07.498 --> 01:26:20.393]  I've seen studies out there, people can pull these up, that if you've been on Ritalin or these other speed drugs that you are up to five times more likely to become addicted and seek out illegal drugs.
[01:26:20.713 --> 01:26:25.399]  So before the drug pushers went, hey kid come here on the playground, now
[01:26:25.799 --> 01:26:27.120]  They go, oh, we're liberal.
[01:26:27.360 --> 01:26:32.924]  Here, little five-year-old black kid, take this, when they know it causes all sorts of problems.
[01:26:33.184 --> 01:26:35.126]  And they're just saying, we're going to target you, period.
[01:26:35.986 --> 01:26:40.810]  Because I saw some articles this week saying, put all the black and Hispanic kids on this, and poor white kids.
[01:26:41.150 --> 01:26:45.573]  And now they're saying, oh, put all the kids on it, because the drugs help everyone, period.
[01:26:45.893 --> 01:26:49.316]  I mean, this is, how much more out of control does big pharma have to get?
[01:26:49.336 --> 01:26:51.918]  I mean, they're total drug pushers, period.
[01:26:52.578 --> 01:26:53.519]  Total drug pushers.
[01:26:53.839 --> 01:27:04.424]  And, as I cite in my article on this, the most authoritative study on these drugs shows that over the long term, they don't improve school performance.
[01:27:04.845 --> 01:27:06.145]  They don't improve learning.
[01:27:06.545 --> 01:27:16.771]  So this whole social justice nonsense rap that they're delivering, oh, level playing field, better school performance, that's a total lie too, because the drugs don't deliver that.
[01:27:17.191 --> 01:27:18.032]  Absolutely not.
[01:27:18.433 --> 01:27:19.794]  So the whole thing is insane.
[01:27:20.455 --> 01:27:31.227]  I overheard a doctor some years ago, I mean he was a well-known doctor who was saying at a party, he was standing there talking to people and he said, what we have to do is put Ritalin in the water supply.
[01:27:32.208 --> 01:27:33.829]  That's what these people want to do.
[01:27:34.449 --> 01:27:42.213]  They want to just say, these are good drugs, everybody should be on them, so let's forget prescribing them, let's just sell it.
[01:27:42.233 --> 01:27:45.275]  And by the way, you're not just saying that, that's what's frustrating about this.
[01:27:45.335 --> 01:27:48.056]  I know we have listeners tuning in who are like, oh yeah, right.
[01:27:48.576 --> 01:27:50.538]  I've got Fox News, CNN, you name it.
[01:27:50.819 --> 01:27:52.380]  We need Revlin in the water.
[01:27:52.420 --> 01:27:53.842]  We need Prozac in the water.
[01:27:54.182 --> 01:27:56.044]  We need statins in the water.
[01:27:56.304 --> 01:28:00.949]  Japan's looking at putting lithium in the water, an anti-psychotic that brain damages you.
[01:28:01.470 --> 01:28:03.051]  And it's so over the top!
[01:28:04.833 --> 01:28:05.653]  Oh, unbelievable.
[01:28:05.893 --> 01:28:06.393]  Unbelievable.
[01:28:06.554 --> 01:28:06.934]  Look at this.
[01:28:06.974 --> 01:28:08.094]  This is from WebMD.
[01:28:08.755 --> 01:28:10.375]  ADHD and substance abuse.
[01:28:10.516 --> 01:28:11.936]  Alcohol and drugs connected.
[01:28:12.577 --> 01:28:16.739]  And then it goes on to say that, yeah, it's a gateway drug.
[01:28:16.839 --> 01:28:18.560]  No kidding, ladies and gentlemen.
[01:28:19.080 --> 01:28:21.581]  I mean, I've known people on Ritalin and these other drugs.
[01:28:21.601 --> 01:28:23.562]  They're total out of control.
[01:28:23.602 --> 01:28:25.223]  They just fry these kids' brains.
[01:28:25.923 --> 01:28:26.424]  It's true.
[01:28:26.504 --> 01:28:28.325]  It makes them sit down and shut up later.
[01:28:29.385 --> 01:28:35.269]  And I love how they pump these kids full of Diet Coke and sugar and all this stuff.
[01:28:35.469 --> 01:28:37.210]  They have horrible GMO diets.
[01:28:37.470 --> 01:28:38.911]  They're bouncing off the walls.
[01:28:39.391 --> 01:28:42.393]  They're watching television all day that wires the brain bad.
[01:28:42.413 --> 01:28:43.314]  That's major studies.
[01:28:43.734 --> 01:28:45.555]  And then you wonder why the kid's out of control.
[01:28:45.895 --> 01:28:49.537]  And they take discipline out of the home and the school so the kids are out of control.
[01:28:50.698 --> 01:28:56.243]  And don't worry, the government comes in and says, we're gonna kick your kid out of school if you don't put him on Prozac and Ritalin.
[01:28:56.263 --> 01:29:02.329]  And when they grab your two-year-old to CPS and they cry, they put him on a bunch of drugs that turn him into zombies as well.
[01:29:02.349 --> 01:29:04.050]  And all their teeth fall out.
[01:29:04.330 --> 01:29:05.031]  We'll be right back.
[01:29:05.051 --> 01:29:05.552]  Stay with us.
[01:29:08.101 --> 01:29:13.362]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[01:29:13.602 --> 01:29:15.803]  Start purifying your water with ProPure.
[01:29:16.003 --> 01:29:21.504]  My friends, I've done a lot of research, and the best gravity filter out there bar none is ProPure.
[01:29:21.724 --> 01:29:24.945]  And it's available discounted at InfoWars.com.
[01:29:25.105 --> 01:29:28.305]  Its filters are silver impregnated to prevent bacterial growth.
[01:29:28.565 --> 01:29:29.986]  There's no priming required.
[01:29:30.226 --> 01:29:32.286]  It's NSF-42 certified.
[01:29:32.506 --> 01:29:34.987]  Optional fluoride filters can reduce fluoride up to 95%.
[01:29:36.087 --> 01:29:37.408]  Easy to set up and use.
[01:29:37.608 --> 01:29:38.909]  Doesn't require electricity.
[01:29:39.029 --> 01:29:41.891]  Purify water from lakes, streams, ponds, and wells.
[01:29:42.191 --> 01:29:45.353]  This filter system leaves in beneficial minerals, which is key.
[01:29:45.573 --> 01:29:47.354]  Save money by not buying bottled water.
[01:29:47.494 --> 01:29:49.576]  And avoid BPA that leaches from the plastic.
[01:29:49.716 --> 01:29:52.317]  ProPure is the best gravity-fed filter out there.
[01:29:52.457 --> 01:29:53.778]  It's what my family uses.
[01:29:54.018 --> 01:29:57.240]  Infowars.com already has the lowest price on ProPure.
[01:29:57.341 --> 01:30:02.984]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[01:30:03.184 --> 01:30:04.325]  You can also call to order.
[01:30:04.445 --> 01:30:04.485]  888-253-3139.
[01:30:28.280 --> 01:30:40.867]  Silver salt technology is safe enough to consume every day, while powerful enough to destroy the causes of many serious diseases, like strep throat, staph, pneumonia, colds, flus, and other harmful pathogens.
[01:30:41.308 --> 01:30:53.575]  This new technology is much more effective than colloidal or ionic silvers, and has the ability to terminate entire colonies of harmful bacteria at several hundred times the effectiveness of older solutions.
[01:30:54.275 --> 01:30:57.438]  Supernatural Silver is what you need for any emergency.
[01:30:57.938 --> 01:31:05.204]  Go to SupernaturalSilver.com today and use the promo code AlexSays for 20% off and like us on Facebook.
[01:31:09.617 --> 01:31:17.304]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[01:31:17.724 --> 01:31:21.367]  Alex and his staff have used these pure soap products for years.
[01:31:21.807 --> 01:31:28.633]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[01:31:29.114 --> 01:31:31.596]  See them on the web at 5starsoap.com.
[01:31:32.136 --> 01:31:36.640]  Or call 800-340-7091 for a free catalog.
[01:31:36.960 --> 01:31:42.624]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[01:31:42.905 --> 01:31:48.009]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[01:31:48.329 --> 01:31:49.950]  This is an amazing deal.
[01:31:50.311 --> 01:31:54.914]  You can save thousands of dollars and you will love the way real soap makes you feel.
[01:31:55.535 --> 01:31:58.017]  See them on the web at 5starsoap.com.
[01:31:58.577 --> 01:32:03.180]  Or call 800-340-7091 for a free catalog.
[01:32:07.203 --> 01:32:13.186]  The worst drought in 50 years continues, and the first six months of 2012 marks the hottest half year on record.
[01:32:13.367 --> 01:32:16.128]  78% of the Midwest corn belt is in drought conditions.
[01:32:16.308 --> 01:32:21.432]  Not only corn, but soy, alfalfa, fruits, vegetables, and wheat are all impacted, raising prices.
[01:32:21.712 --> 01:32:24.974]  The cost to feed livestock is forcing farmers and ranchers out of business.
[01:32:25.134 --> 01:32:26.415]  Blowing up your food prices.
[01:32:26.675 --> 01:32:34.061]  The only strategy to counter this is to freeze your food cost to today's prices by getting your own supply of foods from eFoods Direct now.
[01:32:34.322 --> 01:32:38.005]  As the price of raw ingredients increases, eFoods will have to raise prices too.
[01:32:38.185 --> 01:32:39.766]  Now is the time to get your supply.
[01:32:39.966 --> 01:32:43.850]  I recently increased my supply from eFoods Direct because we've all known this was coming.
[01:32:43.990 --> 01:32:46.612]  You know about their delicious long-term storable foods.
[01:32:46.892 --> 01:32:49.535]  The fact is, you can eat it any time to save money today.
[01:32:49.675 --> 01:32:54.080]  And because it's stored for 25 years, you're locking in today's prices and avoiding the rising food cost.
[01:32:54.241 --> 01:32:54.741]  Don't wait!
[01:32:54.881 --> 01:32:56.744]  Call 800-409-5633 or go to efoodsdirect.com forward slash Alex.
[01:32:56.764 --> 01:32:58.325]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[01:32:58.345 --> 01:32:59.887]  You can bet your life on eFoodsDirect.
[01:33:08.979 --> 01:33:16.663]  Coast to coast, direct from Austin, you're listening to the Alex Jones Broadcasting Network.
[01:33:29.829 --> 01:33:37.553]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[01:33:40.402 --> 01:33:42.523]  All right, we're going to some of your phone calls here in a few minutes.
[01:33:42.543 --> 01:33:45.903]  They'll be all over the map, but John Rappaport, investigative journalist, can cover it.
[01:33:46.483 --> 01:33:48.504]  His website's nomorefakenews.com.
[01:33:48.984 --> 01:33:49.764]  I'm Alex Jones.
[01:33:49.784 --> 01:33:52.965]  My websites are infowars.com and prisonplanet.com.
[01:33:53.505 --> 01:33:59.626]  Don't forget, coming up later in this week, I'm going to do a 48-hour transmission, and I'll be live.
[01:34:00.046 --> 01:34:02.107]  I don't know, Chris, how many hours of my life?
[01:34:02.127 --> 01:34:05.888]  Something like 15, 20 hours of it I'll be hosting over the two days.
[01:34:07.508 --> 01:34:07.809]  At least 20.
[01:34:07.869 --> 01:34:07.949]  Wow.
[01:34:07.989 --> 01:34:13.394]  And we're going to have a lot of other guest hosts, special guests, and a huge raft of guests.
[01:34:14.134 --> 01:34:19.759]  And it is fundraising to get our satellite up links and some final equipment to expand my nightly TV show.
[01:34:20.400 --> 01:34:25.965]  And we're not like government that comes and forcefully takes things at gunpoint and gives it to their own media systems to propagandize.
[01:34:26.445 --> 01:34:30.888]  When you buy the books, the videos, the water filters, all of it at InfoWarsStore.com.
[01:34:30.948 --> 01:34:31.508]  It funds us.
[01:34:31.888 --> 01:34:33.669]  When you support our sponsors, it funds us.
[01:34:34.050 --> 01:34:36.791]  When you sponsor our local AM and FM stations, it funds us.
[01:34:37.331 --> 01:34:42.154]  But we also, this will be the fifth annual Money Bomb, and we've raised up to half a million dollars before.
[01:34:42.234 --> 01:34:42.975]  That sounds like a lot.
[01:34:42.995 --> 01:34:45.316]  It's really not when you're talking about equipment and crew and things.
[01:34:45.716 --> 01:34:47.838]  But it is an important part of our funding system.
[01:34:48.678 --> 01:34:51.259]  So we'll be having that Money Bomb, InfoWarsMoneyBomb.com.
[01:34:51.279 --> 01:34:55.201]  You can start donating now if you'd like to ahead of the 48 hours.
[01:34:55.561 --> 01:34:57.302]  InfoWarsMoneyBomb.com.
[01:34:57.342 --> 01:35:03.986]  You can also get at cost the new glossy magazine, InfoWars Magazine at InfoWarsStore.com.
[01:35:04.026 --> 01:35:06.887]  We decided to print it in glossy now, not in newsprint.
[01:35:07.227 --> 01:35:09.208]  You can get a subscription with shipping included.
[01:35:09.228 --> 01:35:15.831]  So it'll be 12 issues plus an extra issue, 13 issues for $59.95 delivered to your door.
[01:35:15.851 --> 01:35:16.792]  That counts the shipping.
[01:35:17.792 --> 01:35:19.173]  Shipping's more than half our cost.
[01:35:19.913 --> 01:35:22.434]  Or you can buy them in bulk in groups of 10 or up to 100.
[01:35:22.534 --> 01:35:24.295]  10 copies for $14.95.
[01:35:24.395 --> 01:35:28.616]  They're basically like a big color book covering the globalist activities.
[01:35:28.696 --> 01:35:29.977]  Great way to wake people up.
[01:35:30.697 --> 01:35:31.778]  Everybody's getting out of print.
[01:35:31.858 --> 01:35:32.858]  Well, we dominate the web.
[01:35:32.878 --> 01:35:33.898]  We're getting back into print.
[01:35:34.699 --> 01:35:38.320]  So, again, Infowarstore.com to find all of that.
[01:35:38.800 --> 01:35:41.601]  Okay, going back to John Rappaport.
[01:35:41.681 --> 01:35:45.683]  John, when I read this New York Times article about some kids taken
[01:35:46.363 --> 01:35:50.366]  Because they're throwing fits instead of being disciplined or being fed right.
[01:35:50.686 --> 01:35:53.207]  They're putting psychiatric facilities now for throwing fits.
[01:35:53.608 --> 01:35:55.229]  They're arresting kids who throw fits.
