[00:00:01.937 --> 00:00:01.977]  Oh,
[01:17:23.852 --> 01:17:27.113]  You're in this fight even more than I am, because I'm covering a wide spectrum.
[01:17:27.133 --> 01:17:30.714]  You're on this full-time, or almost full-time, besides your clinic.
[01:17:31.667 --> 01:17:32.668]  What is the lay of the land?
[01:17:32.848 --> 01:17:34.590]  Are we starting to win the battle?
[01:17:34.630 --> 01:17:36.772]  Are people starting to wake up more and more?
[01:17:37.373 --> 01:17:44.419]  Or where is it at halftime in this fight to expose how out of control Big Pharma is and the vaccines?
[01:17:46.311 --> 01:17:48.992]  Wow, Alex, that's a really, really good question.
[01:17:49.012 --> 01:17:50.492]  That's a really good question.
[01:17:50.512 --> 01:17:52.853]  I'm not sure.
[01:17:52.873 --> 01:18:00.296]  I really think that we were winning the battle three or four years ago more than we're winning it right now.
[01:18:00.316 --> 01:18:07.698]  And I don't know exactly why, but it's just a feeling that I have that it's becoming harder to wake people up.
[01:18:08.258 --> 01:18:14.624]  I think that there was a big swell and I thought we were really making a difference and then Pharma got reorganized.
[01:18:14.924 --> 01:18:17.726]  They realized we were winning and they've got all the money.
[01:18:17.926 --> 01:18:27.675]  They've got tens of thousands, hundreds of thousands of employees that sit in front of the computer or do their research or something all day long and they got billions of dollars.
[01:18:28.075 --> 01:18:34.477]  And those of us, like you and I, that do this on a shirt's shoestring, you know, donate a lot of our time to this cause.
[01:18:34.997 --> 01:18:37.257]  And, you know, you have a subscription site.
[01:18:37.277 --> 01:18:40.318]  You want people to support you through subscribing to your website.
[01:18:40.658 --> 01:18:45.019]  You know, my vaccineresearchlibrary.com is $45 for three months.
[01:18:45.720 --> 01:18:50.361]  And, you know, it seems like it's, if people can't get it for free, they struggle.
[01:18:50.421 --> 01:18:54.142]  And I know that there's a lot of economic struggling, but, you know, we put a lot into this.
[01:18:54.962 --> 01:18:58.586]  No, no.
[01:18:58.626 --> 01:19:00.107]  You've got to hire a lot of people.
[01:19:00.147 --> 01:19:01.368]  That's what people have to understand.
[01:19:01.909 --> 01:19:03.810]  I've got upwards of 40 people now.
[01:19:04.211 --> 01:19:08.655]  We're about to go to 50 here at Infowars.com.
[01:19:09.075 --> 01:19:12.038]  Folks need to vote with their dollars, just like they've done with organic food and things.
[01:19:12.078 --> 01:19:13.659]  We can turn this around.
[01:19:13.699 --> 01:19:16.022]  But yes, the empire has struck back.
[01:19:16.582 --> 01:19:17.523]  Very much.
[01:19:17.763 --> 01:19:20.766]  And so this goes in waves, but I think the battle is joined.
[01:19:21.287 --> 01:19:24.570]  People, more than ever, know what we're facing.
[01:19:24.950 --> 01:19:27.233]  It's just that so many are in a trance.
[01:19:27.313 --> 01:19:28.854]  It's our job to get them out of that trance.
[01:19:29.214 --> 01:19:31.537]  Thank you, Dr. Sherry Tenpenny, for joining us today.
[01:19:32.096 --> 01:19:33.237]  Thank you so much, Alex.
[01:19:33.558 --> 01:19:34.459]  Keep up the good fight.
[01:19:34.599 --> 01:19:35.159]  God bless you.
[01:19:35.199 --> 01:19:35.700]  Great job.
[01:19:36.060 --> 01:19:37.562]  Folks, the battle is now.
[01:19:37.622 --> 01:19:38.944]  The battle is up to you.
[01:19:39.064 --> 01:19:51.978]  It is time, my friends, to take action against these globalists, to get her website out, our websites out, to spread the word, to realize they wouldn't be trying to bring in Internet censorship and all the rest of this right now.
[01:19:53.150 --> 01:20:00.233]  If we weren't having an effect, so use the remnants of the free web now while we still have it.
[01:20:00.633 --> 01:20:06.835]  I'm all in, putting all our reserve in to try to expand to the next level to really warn people.
[01:20:06.915 --> 01:20:08.496]  We are just committed to the truth.
[01:20:08.956 --> 01:20:11.677]  People are waking up right now, but they wake up and feel powerless.
[01:20:12.137 --> 01:20:13.658]  Go out and do small things.
[01:20:13.758 --> 01:20:14.458]  Speak out.
[01:20:14.998 --> 01:20:15.979]  Send this video.
[01:20:16.639 --> 01:20:19.221]  That we'll post on YouTube after it's on PrisonPlanet.tv.
[01:20:19.482 --> 01:20:26.808]  To everybody you know, YouTube's kind of downgraded the share button where you can't share it easily and doesn't let us send out all our videos to our subscribers.
[01:20:27.168 --> 01:20:28.409]  So you just have to work harder.
[01:20:29.490 --> 01:20:30.130]  It's a fight!
[01:20:31.111 --> 01:20:34.714]  They thought they could just arrogantly give us the web and use it as a one-way conduit at us.
[01:20:34.734 --> 01:20:37.797]  We're using it back, so they're trying to game the system they control.
[01:20:38.117 --> 01:20:39.218]  We've got people power.
[01:20:39.378 --> 01:20:41.180]  They've got drones and robots and stuff.
[01:20:41.420 --> 01:20:42.561]  We've got 7 billion people.
[01:20:43.925 --> 01:20:46.979]  If all of us just push a little back, they're going down.
[01:20:48.115 --> 01:20:49.956]  Also, the Greater Good film.
[01:20:49.976 --> 01:20:51.436]  We support the filmmakers, but also us.
[01:20:51.496 --> 01:20:55.617]  It's available at InfoWarsStore.com or InfoWarsShop.com.
[01:20:55.657 --> 01:20:57.017]  Both the same URLs will get you there.
[01:20:57.378 --> 01:20:59.158]  There's also links at InfoWars.com.
[01:20:59.698 --> 01:21:03.219]  And this is a very good film, breaking down Big Pharma and what they're up to.
[01:21:03.319 --> 01:21:08.741]  Great to give people, because a lot of folks don't read books these days, thanks to the government training centers.
[01:21:08.781 --> 01:21:12.342]  Most people can't read now, more than a menu at McDonald's.
[01:21:12.882 --> 01:21:15.863]  So the Greater Good, available at InfoWarsShop.com.
[01:21:16.963 --> 01:21:19.064]  And I want to thank Dr. Sherry Tinpenny and the crew.
[01:21:19.104 --> 01:21:20.265]  We couldn't do this without the crew.
[01:21:20.325 --> 01:21:22.566]  They bust their butt because they're in the middle of this.
[01:21:22.606 --> 01:21:24.367]  They know how real all of this is.
[01:21:24.687 --> 01:21:26.068]  We're going to defeat these criminals.
[01:21:26.728 --> 01:21:27.829]  We're going to expose them.
[01:21:28.469 --> 01:21:30.090]  I talked to Colonel Craig Roberts today.
[01:21:30.130 --> 01:21:34.412]  He said police, military, everybody he talks to are just totally waking up right now.
[01:21:35.013 --> 01:21:36.794]  So I'd have to say we're starting to win.
[01:21:37.274 --> 01:21:40.236]  It's just the globalists are organized and are moving forward regardless.
[01:21:41.036 --> 01:21:44.158]  And by winning, the founders were able to wake up the country and win with 5%.
[01:21:45.079 --> 01:21:46.159]  We've got way more than that.
[01:21:46.540 --> 01:21:54.105]  We've just got to realize it doesn't take a majority to prevail, but only a tireless, focused minority to set brush fires in the minds of men and women everywhere.
[01:21:54.545 --> 01:21:58.628]  Lord willing, we'll be back tomorrow night with the Friday edition and back on the Radio 12 Central.
[01:21:58.648 --> 01:22:02.210]  If you don't have a local AM or FM in your area, XM Channel 166, noon to 3 Eastern.
[01:22:03.991 --> 01:22:08.319]  And of course, InfoWars.com, the free audio streams and podcasts right there.
[01:22:08.640 --> 01:22:15.231]  It's up to you, we're the tip of the spear, we need your help, so wake somebody up and tell them about the broadcast or radio show today!
