[00:00:02.301 --> 00:00:02.561]  I think.
[01:23:33.357 --> 01:23:36.502]  I know as soon as we end this interview I'm going to have like ten more questions.
[01:23:36.703 --> 01:23:37.484]  Here's my last one.
[01:23:37.844 --> 01:23:42.272]  The black tanks are driving up and the character is waving the white flag.
[01:23:42.692 --> 01:23:43.393]  What happens there?
[01:23:45.185 --> 01:23:52.853]  Well, obviously it's a, well, for me, obviously a sign of, kind of a reference to Tiananmen Square.
[01:23:53.894 --> 01:24:00.281]  So she just kind of represents the Asian sphere, I guess, because she's got that tiger on her back.
[01:24:00.381 --> 01:24:01.882]  So it's the Asian tiger.
[01:24:02.683 --> 01:24:07.306]  And it's just that, uh, I guess, I guess it could represent a lot of things.
[01:24:07.386 --> 01:24:29.021]  I thought about maybe it represents, uh, China, you know, like that repressive regime, or, you know, she's also got, like, some nuclear, um, anti-nuclear symbol on her cheek, so it could have to do, you know, a bit to do with Japan and how that's being repressed, all that terrible radiation seeping out, and they're not allowed to talk about it, you know?
[01:24:29.041 --> 01:24:31.662]  And who is that that comes over to her, that skeleton character?
[01:24:31.702 --> 01:24:32.283]  What, who is he?
[01:24:32.483 --> 01:24:32.696]  We're good.
[01:24:34.306 --> 01:24:39.870]  Someone told me that's the character of voodoo, but personally that's not what I had in mind.
[01:24:39.890 --> 01:24:41.651]  It was just death.
[01:24:42.351 --> 01:24:53.998]  She's violently trying to combat the system and yet death creeps up on her and she has to submit in the end.
[01:24:54.198 --> 01:24:58.721]  Sure, you better get your work done right now while you're here and alive.
[01:24:58.741 --> 01:25:02.984]  Obviously, that's what I got was Tiananmen Square.
[01:25:03.763 --> 01:25:06.647]  Right, yeah, I think that's pretty obvious.
[01:25:06.727 --> 01:25:17.441]  And a lot of people, you know, I've seen a lot of comments of people online say, you know, it's kind of heavy-handed or, or, or, but, you know, yeah, yeah, they're right.
[01:25:17.642 --> 01:25:20.005]  It is heavy-handed in a lot of ways, but
[01:25:20.723 --> 01:25:29.326]  Then again, you know, I look at reality and the way politicians and the media and everything, it's starting to get pretty heavy-handed as well.
[01:25:29.346 --> 01:25:33.767]  No, it's gotten extreme, and it's telling us don't get extreme so that we don't have power.
[01:25:33.847 --> 01:25:38.609]  Louis Lefebvre, amazing job, and I can't wait to see what you make next.
[01:25:38.649 --> 01:25:40.649]  Thank you so much for spending time with us today.
[01:25:41.509 --> 01:25:42.430]  Thanks very much, Alex.
[01:25:42.610 --> 01:25:43.030]  Thank you.
[01:25:43.710 --> 01:25:44.991]  Is that the best website to visit?
[01:25:45.171 --> 01:25:46.071]  Heliophant.com?
[01:25:46.738 --> 01:25:51.823]  Yeah, you can go right to Heliophant.com and then we're having some issues.
[01:25:51.843 --> 01:25:53.965]  There's been so many people on the site.
[01:25:54.005 --> 01:26:04.215]  It's kind of waning right now, but a lot of people on the site and that we're having a bit of difficulty meeting up with demand, but we're trying to figure that out and trying to get that redressed.
[01:26:04.255 --> 01:26:07.197]  So hopefully we'll have something better soon.
[01:26:07.938 --> 01:26:24.663]  But they can go to that site and then they'll see the video, the Vimeo feed immediately when they come in and they can click on Vimeo if they want it in bigger and they'll be redirected to Vimeo's site and they can see it bigger if they want, you know, better quality and all that.
[01:26:24.823 --> 01:26:31.665]  Alright, Louis Lefebvre, amazing artist and people can claim you're the devil if they want but there's no doubt that you're an amazing artist.
[01:26:31.705 --> 01:26:32.305]  Thank you so much.
[01:26:33.171 --> 01:26:34.012]  Thanks very much, Alex.
[01:26:34.272 --> 01:26:34.612]  Wow!
[01:26:34.832 --> 01:26:38.434]  Well, very, very powerful, ladies and gentlemen, and it gets you thinking.
[01:26:38.995 --> 01:26:42.657]  The really devilish propaganda out there does the opposite.
[01:26:42.757 --> 01:26:52.204]  It just sneaks up, oh, a football game, oh, a commercial, oh, but then buried in it are the archetypes and the programming and the messages.
[01:26:52.944 --> 01:26:56.787]  That's what's seriously corrupt out there.
[01:26:56.847 --> 01:27:01.670]  So, certainly thought-provoking, and hey, if you think you can do better,
[01:27:03.466 --> 01:27:09.731]  Dedicate yourself to something like that, and let's see what you can come up with, because Mr. Lefebvre is definitely in the arena.
[01:27:10.192 --> 01:27:14.415]  Well, that's it for this extended edition of Infowars Nightly News.
[01:27:15.296 --> 01:27:18.439]  Until tomorrow night, or tomorrow when I'm on the radio...
[01:27:19.279 --> 01:27:21.360]  We will see you then, hopefully.
[01:27:21.400 --> 01:27:35.448]  Please spread the word about InfoWars.com and PrisonPlanet.tv, because the system is definitely starting to pay even bigger attention to us, and we are under attack, and we wouldn't even be here if it wasn't for all of you.
[01:27:35.808 --> 01:27:42.452]  And think of all the artists, all the researchers, all the ideas, from a wide spectrum, doesn't mean we agree with it all, that we bring to you here.
[01:27:42.872 --> 01:27:44.813]  This is all about the labor of love.
[01:27:44.853 --> 01:27:45.934]  It's all about the passion.
[01:27:45.974 --> 01:27:46.514]  It's all about
[01:27:47.074 --> 01:27:50.696]  Really trying to discover the secrets of the universe and reality.
[01:27:51.236 --> 01:27:52.377]  That's what we're doing here.
[01:27:52.417 --> 01:27:53.517]  Doesn't mean we have all the answers.
[01:27:53.557 --> 01:27:54.057]  Far from it.
[01:27:54.338 --> 01:28:00.140]  But we're questing after those answers and we know we're not going to get it out of the mainstream systems nine times out of ten.
[01:28:00.441 --> 01:28:01.641]  Great job of the crew as usual.
[01:28:02.001 --> 01:28:03.122]  I'm Alex Jones signing off.
