[00:00:00.384 --> 00:00:01.825]  You've got it.
[01:07:25.478 --> 01:07:34.065]  They're taking gold coins, 1933 and before, claiming that there was a government confiscation executive order by Roosevelt in 33, which there was.
[01:07:34.305 --> 01:07:36.727]  My grandfather owned the first Chevy dealership in Dallas.
[01:07:36.988 --> 01:07:38.209]  He didn't turn his in, by the way.
[01:07:39.950 --> 01:07:42.673]  You turn it in for paper money and then they ship the gold offshore.
[01:07:42.953 --> 01:07:45.115]  They're now confiscating those, what, St.
[01:07:45.175 --> 01:07:46.016]  Gaudens 1933.
[01:07:46.296 --> 01:07:53.582]  This couple had some worth $80 million that they found in a safety deposit box of family.
[01:07:54.143 --> 01:07:54.903]  That's in the news.
[01:07:55.344 --> 01:08:01.890]  I mean, this government is so criminal and you're laying down to it lets them take over.
[01:08:03.829 --> 01:08:04.849]  Oh man, we're in trouble.
[01:08:05.290 --> 01:08:13.532]  Now, earlier I was talking about, no exaggeration, hundreds of articles per day, because Google minimizes them.
[01:08:13.572 --> 01:08:16.934]  If you see like 50 articles a day, just put in the headline, you'll find it's duplicated.
[01:08:16.954 --> 01:08:21.415]  When there's an Associated Press article, it's in over a thousand newspapers on average.
[01:08:21.455 --> 01:08:23.296]  Thousands, thousands of TV stations run it.
[01:08:23.696 --> 01:08:27.857]  So this is in every paper in the country I've seen, including the local paper where I live, I saw it.
[01:08:28.578 --> 01:08:32.079]  And the Washington Post carried it as well, Detroit Free Press, LA Times,
[01:08:33.527 --> 01:08:35.889]  The horrible conspiracy theorist Alex Jones.
[01:08:35.909 --> 01:08:36.549]  You can go read it.
[01:08:36.589 --> 01:08:39.151]  Social Security buys 174,000 hollow point bullets.
[01:08:39.491 --> 01:08:40.992]  Internet bursts with conspiracy theories.
[01:08:41.292 --> 01:08:58.104]  And I'm going to play a newsy compilation of radio and TV news pieces where this LOFA lady calls me a conspiracy theorist and the Daily Caller, but she's quoting our articles, Daily Caller's quoting us, and says, we don't know what planet we live on.
[01:08:59.537 --> 01:09:03.342]  Now remember, 1.4 billion rounds of ammo have been purchased.
[01:09:04.183 --> 01:09:07.967]  That was in the Financial Times of London and the Daily Mail and the Associated Press.
[01:09:08.027 --> 01:09:11.552]  But they reported it after we reported it like it was no big deal.
[01:09:11.832 --> 01:09:15.276]  When people got upset about it, they came out and built a straw man.
[01:09:15.316 --> 01:09:18.741]  When you can't address someone on what they're actually saying or doing...
[01:09:20.106 --> 01:09:26.290]  You create something fake they didn't really say, or a piece of what they said to make it deceptive.
[01:09:26.630 --> 01:09:35.456]  Because one article we did had links to different agencies, and it was 174,000 rounds in one purchase on top of this by the Social Security Administration.
[01:09:35.976 --> 01:09:49.184]  So they made the whole controversy about 174,000 rounds, not the 1.4 billion, the checkpoints, the mobile command centers, the wheeled tanks, the regular tanks, the Bradley fighting vehicles being delivered to cities, the drones, all of it.
[01:09:49.485 --> 01:09:53.047]  The army manuals admitting their preparations for collapse in martial law.
[01:09:53.747 --> 01:09:54.488]  That's big news.
[01:09:54.888 --> 01:10:03.473]  So what do you do when people finally, talk show hosts around the country actually picked up our story, the Drudge Report did and others, and said, wow, this is real, why are they buying 1.4 billion?
[01:10:05.011 --> 01:10:08.777]  Well, you just turn it around and say, oh, it's 174,000 rounds.
[01:10:09.137 --> 01:10:10.880]  They did this with drones a few months ago.
[01:10:11.280 --> 01:10:14.145]  The 30,000 drones the FAA has said they're going to fund.
[01:10:15.503 --> 01:10:16.424]  The arming of them.
[01:10:16.624 --> 01:10:22.887]  They came out and said, oh Alex Jones at Infowars.com said these drones over this Kansas were drones.
[01:10:22.927 --> 01:10:25.309]  They were manned Cessna spying on farmers.
[01:10:25.789 --> 01:10:28.910]  But then our article had all these states where they were using unmanned drones.
[01:10:29.311 --> 01:10:32.112]  They just build a straw man, build a straw man.
[01:10:32.392 --> 01:10:36.715]  So here's the newscast we're going to analyze, and then come back with other news in your calls.
[01:10:37.395 --> 01:10:39.777]  Here they are making fun of us.
[01:10:39.997 --> 01:10:42.919]  This is just one of hundreds of reports on TV as well.
[01:10:43.239 --> 01:10:44.540]  So many I can't even count them all.
[01:10:44.940 --> 01:10:50.464]  Making fun of us and lying to their viewers with a straw man.
[01:10:50.965 --> 01:10:53.086]  This should make you so angry.
[01:10:53.286 --> 01:10:53.667]  Here it is.
[01:10:54.344 --> 01:11:00.788]  The Social Security Administration is getting unloaded on after a recent purchase of nearly 200,000 rounds of ammunition.
[01:11:01.289 --> 01:11:04.431]  Why does the Social Security Administration need bullets?
[01:11:04.891 --> 01:11:10.174]  An agency that provides benefits to 56 million retirees, disabled workers, widows and children.
[01:11:10.214 --> 01:11:12.216]  Why are they stockpiling ammunition?
[01:11:12.496 --> 01:11:17.459]  The agency says its 300 agents carried guns and made close to 600 arrests last year.
[01:11:17.839 --> 01:11:19.781]  It says the ammunition is used in training.
[01:11:20.061 --> 01:11:23.423]  But as KQV points out, the purchase is scaring some people.
[01:11:23.883 --> 01:11:33.632]  It didn't take long for conspiracy theories to fly after the Social Security Administration posted a notice it was buying 174,000 hollow point bullets.
[01:11:34.032 --> 01:11:41.418]  One such theorist, and likely the only one as outlandish, wrote in the Daily Caller, the hollow point bullets are the first step in a deadly government takeover.
[01:11:41.578 --> 01:11:46.483]  We are led to believe that they will be used only in an emergency to counteract and control civil unrest.
[01:11:48.104 --> 01:11:50.705]  I love how they try to not quote us, the AP all of them did.
[01:11:50.765 --> 01:11:52.646]  That's our quote in the caller.
[01:11:52.886 --> 01:11:54.107]  That's Paul Watson's writing.
[01:11:54.127 --> 01:11:54.727]  Let's continue.
[01:11:54.907 --> 01:11:57.548]  This much ammunition can't be just for training.
[01:11:57.848 --> 01:12:00.349]  There aren't that many weapons and shooters in the U.S.
[01:12:00.369 --> 01:12:00.909]  to fire it.
[01:12:01.210 --> 01:12:03.851]  Perhaps it is to be used to arm illegal immigrants.
[01:12:03.871 --> 01:12:04.811]  All right, let's stop right there.
[01:12:05.071 --> 01:12:11.234]  I mean, the White House already armed the illegals with 20,000 guns, ammo, and hand grenades to blame the Second Amendment.
[01:12:12.154 --> 01:12:14.415]  Uh, we already have been covering this.
[01:12:15.055 --> 01:12:18.037]  We're talking about the 1.4 billion rounds of ammo.
[01:12:18.257 --> 01:12:21.598]  We also said, are they sending it to the Muslim groups that NATO's arming?
[01:12:21.678 --> 01:12:22.759]  It turns out they've been doing it.
[01:12:22.859 --> 01:12:25.300]  See, but they take it all to make it sound outlandish.
[01:12:25.340 --> 01:12:25.860]  Here it is.
[01:12:25.920 --> 01:12:33.944]  So back here on Earth, as the Daily Beast puts it, hollow-point bullets are standard for many training centers, and the SSA makes similar requests every year.
[01:12:34.264 --> 01:12:34.944]  The site notes...
[01:12:36.545 --> 01:12:42.172]  Yeah, we pointed out that almost no one uses ammo that costs four times as much.
[01:12:42.252 --> 01:12:44.234]  The type they have is even more, the most expensive you can get.
[01:12:44.895 --> 01:12:46.717]  You don't use that at a shooting range.
[01:12:46.757 --> 01:12:48.960]  You use target ammo, full metal jacket.
[01:12:49.220 --> 01:12:51.123]  But again, they spend that.
[01:12:51.383 --> 01:12:54.126]  This is what they do, and this is across the board.
[01:12:54.827 --> 01:12:56.948]  They are preying on you like you're stupid.
[01:12:57.188 --> 01:12:59.509]  We believe you're smart and talk to you like adults.
[01:12:59.830 --> 01:13:00.290]  Here it is.
[01:13:00.410 --> 01:13:03.491]  To be so much less interesting than the paranoid fantasy.
[01:13:03.511 --> 01:13:07.574]  There will never be any end to this sort of thing as long as Obama is president.
[01:13:07.894 --> 01:13:10.635]  The SSA contends the jobs of the officers are dangerous.
[01:13:10.975 --> 01:13:15.057]  All of the ammunition is needed and almost all of it will be used on the firing range.
[01:13:18.530 --> 01:13:19.571]  Yeah, multiple sources.
[01:13:19.591 --> 01:13:27.134]  So she gets TV and radio reports, and then takes our reports out of context from another report, and then regurgitates this.
[01:13:27.394 --> 01:13:29.095]  And this was done all over the country.
[01:13:29.515 --> 01:13:31.836]  ABC News, NBC News, CBS News.
[01:13:32.377 --> 01:13:39.640]  Even though they'd all done earlier reports three weeks ago off our first reports, where we went and said, wow, 1.4 billion rounds.
[01:13:40.100 --> 01:13:40.821]  So what did they do?
[01:13:41.681 --> 01:13:45.104]  They first reported on the $1.4 billion in pieces.
[01:13:45.184 --> 01:13:47.106]  You know, the $750,000, the $450,000, the $250,000.
[01:13:47.926 --> 01:13:49.147]  They reported on all those.
[01:13:49.167 --> 01:13:50.248]  You can type those in and find them.
[01:13:50.709 --> 01:14:00.557]  But then when people got upset, they went back and said, OK, we'll blame it on Alex Jones, and we'll say $174,000, and we'll have the head of police agency saying, we need that.
[01:14:00.597 --> 01:14:00.937]  We need $174,000.
[01:14:00.977 --> 01:14:01.658]  That's not too many.
[01:14:04.761 --> 01:14:06.182]  Oh, we use hollow points at the shooting range.
[01:14:06.202 --> 01:14:06.842]  Yeah, that's what we use.
[01:14:07.742 --> 01:14:09.363]  See, that's what they think of you.
[01:14:09.403 --> 01:14:10.163]  They think you're dumb.
[01:14:10.203 --> 01:14:11.003]  Here's the toll-free number.
[01:14:11.023 --> 01:14:12.844]  I want your take on this and more.
[01:14:13.364 --> 01:14:19.567]  First-time callers today, 877-789-ALEX, 877-789-2539.
[01:14:20.187 --> 01:14:21.587]  Paul Watson did a report on this.
[01:14:21.647 --> 01:14:22.988]  I went and dug up the info on it.
[01:14:23.708 --> 01:14:24.668]  We collaborated on it.
[01:14:25.629 --> 01:14:31.091]  That is, in the last 11 months, since last November, I guess it's less than 11 months,
[01:14:32.827 --> 01:14:33.547]  Ten and a half months.
[01:14:33.607 --> 01:14:35.828]  Since last November, 1.4 million rounds.
[01:14:36.708 --> 01:14:46.532]  That is conservatively ten times, because you can go back to the previous year and the year before that, ten times what domestic, quote, law enforcement has ever bought.
[01:14:47.415 --> 01:14:48.535]  Ten times.
[01:14:49.035 --> 01:14:55.597]  And our article, again, had the Army links with the Department of Defense admitting they're operating domestically.
[01:14:55.617 --> 01:14:56.777]  In fact, that was in the news.
[01:14:56.797 --> 01:14:58.017]  The ACLU covered it last week.
[01:14:58.217 --> 01:15:09.580]  They're now using the Army to list peaceful protesters as, quote, low-level terrorists at the DNC and arrested peaceful protesters and asked the courts to hold them, saying protesting is now terrorism.
[01:15:10.240 --> 01:15:11.320]  It's on the ACLU website.
[01:15:11.340 --> 01:15:12.180]  You can't make this up.
[01:15:12.820 --> 01:15:15.661]  Folks, you cannot make up how much trouble we're in.
[01:15:16.539 --> 01:15:16.839]  Okay?
[01:15:17.139 --> 01:15:19.020]  And again, this is complex issues.
[01:15:19.260 --> 01:15:22.501]  And they know it's complex, so they manipulate you.
[01:15:23.842 --> 01:15:32.405]  We have, you know, Wired Magazine, Associated Press, you name it, about drones being used and being armed nationwide and being used to spy on citizens and to arrest people in North Dakota, you name it.
[01:15:32.985 --> 01:15:38.728]  And then they just come out and say, Alex Jones says in Kansas that these planes spying on farmers were drones.
[01:15:39.188 --> 01:15:40.869]  They weren't.
[01:15:41.169 --> 01:15:44.190]  They were the EPA incestuous spying on farmers.
[01:15:44.810 --> 01:15:48.996]  Our article said they're already spying on farmers here, and now they're using drones.
[01:15:49.197 --> 01:15:52.441]  And they just said we were lying to people when we were right!
[01:15:52.842 --> 01:15:55.626]  They are threatened by us because we do our job!
[01:15:55.646 --> 01:15:56.728]  We'll be right back.
[01:16:00.049 --> 01:16:03.432]  For thousands of years, silver has been used as both a medicine and a preservative.
[01:16:03.693 --> 01:16:05.154]  But not all silver is equal.
[01:16:05.475 --> 01:16:11.921]  SilverSol is an amazing new technology that has been clinically shown to be several hundred times more effective than colloid or ionic silvers.
[01:16:12.221 --> 01:16:15.625]  It can destroy thousands of times more pathogens than older silver technology.
[01:16:15.965 --> 01:16:23.429]  SilverSoul resonates at the same frequency as germicidal light used in labs to kill bacteria and viruses, enabling it to kill without direct contact.
[01:16:23.790 --> 01:16:30.574]  SilverSoul is a broad-spectrum microbial that creates no resistance and does not harm beneficial bacteria, making it ideal for daily use.
[01:16:30.914 --> 01:16:36.097]  It can be used internally as well as topically, and is highly effective against viruses, bacterias, molds, and yeasts.
[01:16:36.577 --> 01:16:42.581]  With threats like West Nile virus, colds, flus, or any other emergency situation, arm yourself with Supernatural Silver.
[01:16:43.081 --> 01:16:48.663]  Silver Soul liquid and gel are perfect for on-the-go emergency preparedness and can provide protection at home, school or work.
[01:16:49.024 --> 01:16:52.185]  Go to SupernaturalSilver.com and be prepared for any emergency.
[01:16:52.605 --> 01:16:54.986]  Remember the promo code AlexSays for 20% off.
[01:16:55.506 --> 01:16:59.348]  That's www.SupernaturalSilver.com and like us on Facebook.
[01:17:02.074 --> 01:17:09.742]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[01:17:10.182 --> 01:17:13.806]  Alex and his staff have used these pure soap products for years.
[01:17:14.247 --> 01:17:21.074]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[01:17:21.554 --> 01:17:24.377]  See them on the web at 5starsoap.com.
[01:17:24.577 --> 01:17:29.078]  Or call 800-340-7091 for a free catalog.
[01:17:29.418 --> 01:17:35.080]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[01:17:35.340 --> 01:17:40.442]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[01:17:40.762 --> 01:17:42.382]  This is an amazing deal.
[01:17:42.742 --> 01:17:47.364]  You can save thousands of dollars and you will love the way real soap makes you feel.
[01:17:47.964 --> 01:17:51.125]  See them on the web at 5starsoap.com or call
[01:17:51.305 --> 01:17:55.607]  800-340-7091 for a free catalog.
[01:17:59.749 --> 01:18:05.732]  The worst drought in 50 years continues, and the first six months of 2012 marks the hottest half year on record.
[01:18:05.892 --> 01:18:08.653]  78% of the Midwest corn belt is in drought conditions.
[01:18:08.853 --> 01:18:13.955]  Not only corn, but soy, alfalfa, fruits, vegetables, and wheat are all impacted, raising prices.
[01:18:14.255 --> 01:18:17.517]  The cost to feed livestock is forcing farmers and ranchers out of business.
[01:18:17.677 --> 01:18:18.958]  Blowing up your food prices.
[01:18:19.198 --> 01:18:26.601]  The only strategy to counter this is to freeze your food cost to today's prices by getting your own supply of foods from eFoodsDirect now.
[01:18:26.841 --> 01:18:30.542]  As the price of raw ingredients increases, eFoods will have to raise prices too.
[01:18:30.722 --> 01:18:32.283]  Now is the time to get your supply.
[01:18:32.503 --> 01:18:36.365]  I recently increased my supply from eFoodsDirect because we've all known this was coming.
[01:18:36.525 --> 01:18:39.146]  You know about their delicious long-term storable foods.
[01:18:39.426 --> 01:18:42.069]  The fact is, you can eat it anytime to save money today.
[01:18:42.209 --> 01:18:46.633]  And because it's stored for 25 years, you're locking in today's prices and avoiding the rising food costs.
[01:18:46.773 --> 01:18:47.294]  Don't wait!
[01:18:47.414 --> 01:18:49.276]  Call 800-409-5633 or go to efoodsdirect.com forward slash Alex.
[01:18:49.296 --> 01:18:50.858]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[01:18:50.878 --> 01:18:52.419]  You can bet your life on eFoodsDirect.
[01:19:00.464 --> 01:19:06.450]  Alex Jones here with a great way to beat the blackouts, get off the grid, and generate your own supply of electrical power.
[01:19:06.790 --> 01:19:11.735]  Folks, with what's been going on in this country, I don't have to tell you about the power grid and just how vulnerable it is.
[01:19:12.055 --> 01:19:13.837]  That's in the mainstream news every day.
[01:19:14.297 --> 01:19:21.785]  Millions of people have lost their power in the last few weeks because of dangerous storms and killer heat that's pushing the grid beyond its capacity.
[01:19:22.285 --> 01:19:25.687]  I've always said that every family needs to be ready for blackouts.
[01:19:26.088 --> 01:19:30.050]  And if you don't have a backup system in place, I've got a great opportunity for you.
[01:19:30.430 --> 01:19:36.855]  Right now, our good friends at Solutions from Science are offering huge savings on their best-selling Power Hub unit.
[01:19:37.295 --> 01:19:39.937]  In fact, I think it's the best deal I've ever seen them make.
[01:19:40.337 --> 01:19:42.918]  It's literally thousands of dollars in savings.
[01:19:43.459 --> 01:19:46.921]  Remember, these backup systems don't need gas because they're solar-powered.
[01:19:47.181 --> 01:19:49.663]  That means there's no dangerous fumes and no noise.
[01:19:50.203 --> 01:19:54.985]  InfoWars listeners can get all the details at BeatTheBlackouts.com.
[01:19:55.305 --> 01:19:57.626]  That's BeatTheBlackouts.com.
[01:20:00.928 --> 01:20:02.068]  Coast to coast.
[01:20:02.448 --> 01:20:03.849]  Direct from Austin.
[01:20:04.509 --> 01:20:07.711]  You're listening to the Alex Jones Broadcasting Network.
[01:20:12.678 --> 01:20:21.424]  I have sworn upon the altar of God eternal hostility against every form of tyranny over the mind of man.
[01:20:22.204 --> 01:20:23.225]  Thomas Jefferson.
[01:20:23.765 --> 01:20:27.427]  It's Alex Jones on the GCN Radio Network.
[01:20:28.748 --> 01:20:29.649]  Yeah, we're evil.
[01:20:29.689 --> 01:20:31.370]  We actually quote the founding fathers.
[01:20:31.930 --> 01:20:36.013]  We actually try to follow what they said, because it made perfect sense.
[01:20:36.033 --> 01:20:39.275]  The more you learn, the smarter you understand those men and women were.
[01:20:40.255 --> 01:20:41.856]  And I am here to defend freedom.
[01:20:42.697 --> 01:20:45.939]  I am here to go 110% right into the face of the globalists.
[01:20:46.399 --> 01:20:48.420]  Whatever may come, I am committed.
[01:20:49.081 --> 01:20:50.582]  And let me tell you, that's a good feeling.
[01:20:53.383 --> 01:20:55.545]  It's a good feeling to know you're doing the right thing.
[01:20:57.005 --> 01:20:58.326]  It's a good thing to be informed.
[01:20:59.227 --> 01:21:02.269]  It's a good thing to know who your enemy is as well.
[01:21:04.070 --> 01:21:06.191]  All right, continuing here, ladies and gentlemen.
[01:21:07.252 --> 01:21:11.855]  I want to go to your phone calls, but I was getting into the hoax that has been run.
[01:21:13.356 --> 01:21:25.465]  And speaking of hoaxes, I want to get into Agenda 21 right now and a report by Melissa Melton, one of the great reporters we have here at the Infowars Command Center here in Austin, Texas.
[01:21:26.957 --> 01:21:48.802]  We now have nine reporters and anchors and researchers on top of the rest of the crew, and that's because the broadcast has been growing, exploding, and we are taking the increased capital that comes in and expanding the operation in the face of the New World Order, because I'm not going to sit here and meet tyranny with half measures.
[01:21:48.902 --> 01:21:51.983]  It's got to be an all-in commitment that I was just discussing.
[01:21:53.462 --> 01:22:05.629]  When we come back from the break, I will start going to your phone calls interspersed with a ton of other really big news concerning government takeover of the internet, taxation, police state, big news on the economy.
[01:22:06.049 --> 01:22:07.310]  That is all coming up.
[01:22:08.271 --> 01:22:16.716]  But, covering agenda 21, that is a UN law, a global treaty agreement through UNESCO.
[01:22:18.120 --> 01:22:21.223]  That our country has signed on to at the State Department level.
[01:22:21.644 --> 01:22:24.627]  It doesn't matter if Congress has refused the different treaties.
[01:22:25.027 --> 01:22:33.255]  The Carbon Tax Treaty, the Copenhagen Treaty, the stuff they've been promoting, the Durban Agreement.
[01:22:34.717 --> 01:22:41.483]  They have officially shot down all these agreements, except the one that George Herbert Walker Bush signed on to.
[01:22:42.914 --> 01:22:43.454]  In 1992.
[01:22:44.294 --> 01:22:53.357]  And at that meeting in Rio, they called for a post-industrial world, a post-industrial America and Europe, to bring us to our knees.
[01:22:53.437 --> 01:22:54.937]  It's not for the environment.
[01:22:56.358 --> 01:23:03.020]  In fact, you pay for carbon taxes, for transportation, for your home, they get rid of cars, they make you only use bikes.
[01:23:03.160 --> 01:23:11.122]  You pay to the offshore banks that are exempt from the taxes and regulations, and they still live in their big palaces and fly around in their helicopters.
[01:23:12.386 --> 01:23:13.587]  Because they're billionaires.
[01:23:13.627 --> 01:23:14.809]  They can pay the taxes.
[01:23:14.909 --> 01:23:15.830]  It's designed.
[01:23:16.250 --> 01:23:18.913]  That's why the Third World said no at Copenhagen three years ago.
[01:23:19.213 --> 01:23:20.274]  They wouldn't let them see the treaty.
[01:23:20.294 --> 01:23:22.337]  They just said, vote for it, then you can see it.
[01:23:22.357 --> 01:23:23.037]  This is in the news.
[01:23:23.618 --> 01:23:26.061]  And then Lord Monckton was there and he got ferreted a copy of it.
[01:23:26.101 --> 01:23:27.642]  They later admitted that was the treaty.
[01:23:28.984 --> 01:23:30.766]  And they're at Copenhagen.
[01:23:32.250 --> 01:23:35.054]  For the carbon taxes, and it was right at double.
[01:23:35.094 --> 01:23:40.861]  It wasn't double, it was like one percentage point below double the taxes on the third world that there'd be on the first world.
[01:23:41.061 --> 01:23:48.070]  They told the third world, yeah, the rich Europe, rich Japan, rich Canada, US, Australia, you're gonna get their money.
[01:23:48.090 --> 01:23:48.952]  We're gonna build you up.
[01:23:49.915 --> 01:23:56.239]  But really, this is all the commission on population that the British government came out with in 1949.
[01:23:56.539 --> 01:24:02.202]  That got adopted, the State Department ran them 273, then became agenda 21 in 1992.
[01:24:02.422 --> 01:24:06.684]  I'm giving you, if you're a listener, write this down, look it up.
[01:24:07.064 --> 01:24:09.126]  Giving you the entire track of this criminal.
[01:24:09.146 --> 01:24:15.329]  If you're a police investigator out there, and you were taught some basic investigative skills, go write down what I'm saying, go look it up.
[01:24:16.390 --> 01:24:18.551]  All this is hidden in plain view, but my point is,
[01:24:20.544 --> 01:24:24.387]  Is that this is a way to turn off all our resources.
[01:24:24.487 --> 01:24:25.868]  Charge us more for less.
[01:24:26.288 --> 01:24:27.409]  Charge us more for water.
[01:24:28.670 --> 01:24:29.330]  For less water.
[01:24:29.370 --> 01:24:30.411]  Charge us more for our houses.
[01:24:30.431 --> 01:24:30.831]  For less.
[01:24:31.092 --> 01:24:33.673]  And then once you're bankrupt, forcing you into these new homes.
[01:24:34.054 --> 01:24:37.176]  Subsidizing you a little bit, if you'll do what they want.
[01:24:37.596 --> 01:24:42.560]  They've set up a Gen 21 neighborhood at the old airport here in Austin, subsidizing people if they'll get into this system.
[01:24:42.800 --> 01:24:44.801]  Then they roll it out and force everyone onto it.
[01:24:45.041 --> 01:24:47.023]  Home inspections, banning gardens.
[01:24:47.543 --> 01:24:49.644]  And it's all claimed to be environmental, but it's not.
[01:24:49.684 --> 01:24:50.604]  It's about a power grab.
[01:24:50.824 --> 01:24:51.585]  It's about a prison.
[01:24:51.825 --> 01:25:02.129]  Melissa Melton went out on the streets of Austin, Texas and actually found some people that want to live in a jail cell style home to save the earth so Al Gore can have 15 houses.
[01:25:02.630 --> 01:25:02.970]  Here it is.
[01:25:03.530 --> 01:25:06.111]  I'm Melissa Melton reporting for InfoWars.com.
[01:25:06.872 --> 01:25:13.435]  As Agenda 21, the United Nations' plan to take control of the world from the local level up grows across America under the guise of the Green Movement.
[01:25:13.835 --> 01:25:17.837]  Our national sovereignty, our personal freedom, and our very way of life is under attack.
[01:25:18.467 --> 01:25:20.828]  What is Agenda 21 for new listeners?
[01:25:20.868 --> 01:25:21.608]  Why is it important?
[01:25:21.668 --> 01:25:23.629]  And what are the new big developments?
[01:25:23.689 --> 01:25:27.050]  I mean, is it safe to say the battle is joined right now, Rosa?
[01:25:27.230 --> 01:25:35.152]  For people who don't know what Agenda 21 is, it's basically, it's not what is Agenda 21, it's almost what isn't.
[01:25:35.472 --> 01:25:37.153]  It is the blueprint.
[01:25:37.333 --> 01:25:44.555]  It is the action plan to inventory and control all land, all water,
[01:25:45.655 --> 01:25:57.309]  All plants, all minerals, all construction, all animals, all means of production, all energy, all information, and all human beings in the world.
[01:25:57.929 --> 01:26:04.177]  It is a completely comprehensive plan, it's global, and it's implemented locally.
[01:26:04.677 --> 01:26:18.027]  Agenda 21 highlights include the destruction of the family unit in the name of sustainable development, with people being forced to live in tight, compact cities in high-rise stack-em-and-pack-em apartments no bigger than this 16 by 16 foot space.
[01:26:18.948 --> 01:26:22.830]  I decided to ask people what they thought about the UN's plan to get people on the grid.
[01:26:23.651 --> 01:26:27.274]  So, would you live in a house no bigger than the size of this square?
[01:26:33.991 --> 01:26:36.052]  It feels like a jail cell.
[01:26:36.112 --> 01:26:36.552]  No way.
[01:26:37.113 --> 01:26:38.313]  I mean, it's impossible.
[01:26:38.793 --> 01:26:41.735]  Well, you know, it depends on what my options would be.
[01:26:42.595 --> 01:26:48.218]  If this was the only option, I'm sure it would beat living under a bridge.
[01:26:48.939 --> 01:26:50.460]  You need one of these twice this size.
[01:26:50.800 --> 01:26:52.040]  This would be your entire house?
[01:26:52.501 --> 01:26:54.041]  Yeah, three times as big, really.
[01:26:54.642 --> 01:26:59.844]  Yeah, I've lived in one about this size, and it was like being an animal in a box or something.
[01:27:00.405 --> 01:27:01.785]  Would you do it for the good of the Earth?
[01:27:02.626 --> 01:27:02.866]  Maybe.
[01:27:03.826 --> 01:27:04.046]  Yes.
[01:27:04.266 --> 01:27:04.486]  Yes.
[01:27:04.806 --> 01:27:04.986]  Yes.
[01:27:07.747 --> 01:27:08.327]  Yes, I would.
[01:27:08.707 --> 01:27:09.107]  You would?
[01:27:09.207 --> 01:27:09.407]  Yeah.
[01:27:10.088 --> 01:27:10.868]  Have you ever heard of Agenda 21?
[01:27:10.908 --> 01:27:11.148]  I haven't.
[01:27:11.168 --> 01:27:11.208]  No.
[01:27:11.228 --> 01:27:11.388]  No.
[01:27:11.408 --> 01:27:11.468]  No.
[01:27:11.488 --> 01:27:11.528]  No.
[01:27:11.828 --> 01:27:11.928]  No.
[01:27:11.948 --> 01:27:11.988]  No.
[01:27:12.008 --> 01:27:12.068]  No.
[01:27:12.088 --> 01:27:12.148]  No.
[01:27:12.168 --> 01:27:12.208]  No.
[01:27:13.188 --> 01:27:13.428]  No.
[01:27:13.448 --> 01:27:13.488]  No.
[01:27:14.369 --> 01:27:14.529]  No.
[01:27:14.549 --> 01:27:14.589]  No.
[01:27:14.689 --> 01:27:14.849]  No.
[01:27:15.289 --> 01:27:15.349]  No.
[01:27:15.369 --> 01:27:15.449]  No.
[01:27:16.389 --> 01:27:16.449]  No.
[01:27:16.469 --> 01:27:16.509]  No.
[01:27:16.569 --> 01:27:16.749]  No.
[01:27:16.769 --> 01:27:16.809]  No.
[01:27:16.909 --> 01:27:16.949]  No.
[01:27:16.969 --> 01:27:17.009]  No.
[01:27:17.029 --> 01:27:17.069]  No.
[01:27:17.129 --> 01:27:17.209]  No.
[01:27:17.229 --> 01:27:17.289]  No.
[01:27:18.310 --> 01:27:18.350]  No.
[01:27:18.370 --> 01:27:18.430]  No.
[01:27:18.450 --> 01:27:18.510]  No.
[01:27:18.530 --> 01:27:18.590]  No.
[01:27:18.610 --> 01:27:18.650]  No.
[01:27:18.670 --> 01:27:18.710]  No.
[01:27:18.750 --> 01:27:18.790]  No.
[01:27:18.810 --> 01:27:18.870]  No.
[01:27:18.890 --> 01:27:18.930]  No.
[01:27:18.950 --> 01:27:18.990]  No.
[01:27:19.010 --> 01:27:19.070]  No.
[01:27:19.090 --> 01:27:19.130]  No.
[01:27:19.150 --> 01:27:19.210]  No.
[01:27:19.230 --> 01:27:19.290]  No.
[01:27:19.310 --> 01:27:19.350]  No.
[01:27:19.370 --> 01:27:19.410]  No.
[01:27:19.450 --> 01:27:19.490]  No.
[01:27:19.510 --> 01:27:19.550]  No.
[01:27:19.590 --> 01:27:19.650]  No.
[01:27:19.670 --> 01:27:19.730]  No.
[01:27:19.750 --> 01:27:19.790]  No.
[01:27:19.810 --> 01:27:19.870]  No.
[01:27:19.890 --> 01:27:19.930]  No.
[01:27:19.950 --> 01:27:19.990]  No.
[01:27:20.010 --> 01:27:20.050]  No.
[01:27:20.070 --> 01:27:20.110]  No.
[01:27:20.130 --> 01:27:20.170]  No.
[01:27:20.190 --> 01:27:20.230]  No.
[01:27:20.290 --> 01:27:20.390]  No.
[01:27:20.450 --> 01:27:20.510]  No.
[01:27:20.530 --> 01:27:20.570]  No.
[01:27:20.610 --> 01:27:20.770]  No.
[01:27:20.790 --> 01:27:20.850]  No.
[01:27:20.870 --> 01:27:20.950]  No.
