[00:00:00.009 --> 00:00:02.591]  Alex Jones Broadcasting Network.
[02:21:06.399 --> 02:21:11.000]  Have you heard about the weird device that could wipe out 280 million Americans?
[02:21:11.480 --> 02:21:12.881]  This is really scary stuff.
[02:21:13.281 --> 02:21:18.002]  Defense experts warn that this odd device poses the gravest threat we've ever known.
[02:21:18.543 --> 02:21:25.725]  In fact, just a few weeks ago, former Speaker of the House Newt Gingrich wrote an op-ed piece for the Washington Post warning about this deadly threat.
[02:21:26.585 --> 02:21:28.826]  I can't believe that more people aren't talking about this.
[02:21:29.386 --> 02:21:32.547]  It may be because the liberals in the government are trying to cover it up.
[02:21:33.167 --> 02:21:41.269]  That's why my friend just created a free video at WeirdDevice.com that exposes this threat and blows the doors off the conspiracy.
[02:21:41.709 --> 02:21:51.852]  Go watch the shocking video at WeirdDevice.com right now to discover exactly what it is, plus discover the number one way you and your family can survive this deadly attack.
[02:21:52.592 --> 02:21:57.444]  I'm not sure how long this video will be online, so go to WeirdDevice.com before it's gone forever.
[02:21:57.925 --> 02:21:59.949]  Again, that's WeirdDevice.com.
[02:22:02.093 --> 02:22:03.314]  Don't throw away leftovers.
[02:22:03.654 --> 02:22:09.460]  Instead, throw all your leftovers, vegetable peels, eggshells, coffee grounds, pizza crusts, and more into the Bokashi!
[02:22:09.740 --> 02:22:17.667]  If you love to garden and compost, but don't like the hassle of turning a compost bin or the smell, then check out the E-M Bokashi Food Waste Recycling System from Terragonics.
[02:22:17.948 --> 02:22:23.413]  Finally, a way to recycle all your food and plant waste safely and effectively and stop using fertilizers.
[02:22:23.613 --> 02:22:25.835]  The E-M Bokashi Food Waste Recycling System.
[02:22:26.135 --> 02:22:35.901]  Rather than decomposition, the Bokashi system uses fermentation to break down waste, so it takes less time to create nutrient-dense humus for crops or gardens, with no turning and no obnoxious odors.
[02:22:36.181 --> 02:22:41.084]  To learn more and order your Bokashi online, visit tarragonics.com and click on the orange button.
[02:22:41.244 --> 02:22:46.247]  That's tarragonics.com, spelled T-E-R-A-G-A-N-I-X dot com.
[02:22:46.427 --> 02:22:46.967]  Or call 866-369-3678.
[02:22:46.987 --> 02:22:47.187]  That's 866-369-3678.
[02:22:53.331 --> 02:22:58.785]  Recycle all your food wastes in about six weeks with the Bokashi Food Waste Recycling System from Terragonics.com.
[02:22:59.005 --> 02:22:59.607]  Terragonics.
[02:22:59.968 --> 02:23:00.669]  Life's getting better!
[02:23:01.701 --> 02:23:05.184]  So, a natural disaster strikes, and out goes your power.
[02:23:05.484 --> 02:23:08.946]  You risk losing stored food in electric freezers and refrigerators.
[02:23:09.147 --> 02:23:09.807]  Your options?
[02:23:10.127 --> 02:23:21.096]  Lose all that expensive food and medication, fire up a noisy gasoline-powered generator, or switch now to a propane or natural gas-powered refrigerator from Ben's Discount Supply.
[02:23:21.376 --> 02:23:25.639]  Ben'sDiscountSupply.com has a complete line of propane-powered refrigerators.
[02:23:25.819 --> 02:23:35.325]  Freezers in sizes ranging from a small camper cooler size up to a whopping 21 cubic foot refrigerator freezer or a 22 cubic foot deep freezer.
[02:23:35.566 --> 02:23:37.347]  In stock and ready to ship anywhere.
[02:23:37.627 --> 02:23:44.111]  BensDiscountSupply.com also stocks a full line of solar powered appliances to get you completely off the grid.
[02:23:44.211 --> 02:23:46.313]  Check out BensDiscountSupply.com.
[02:23:46.553 --> 02:23:48.354]  Or call 800-771-7702.
[02:23:49.455 --> 02:23:51.516]  That's 800-771-7702.
[02:23:52.536 --> 02:23:57.899]  Or click BensDiscountSupply.com for camping, home, or bug out location.
[02:23:58.099 --> 02:24:00.720]  Bank on BensDiscountSupply.com.
[02:24:07.084 --> 02:24:09.645]  You look like an angel.
[02:24:11.306 --> 02:24:12.607]  Walk like an angel.
[02:24:15.319 --> 02:24:17.182]  Talked like an angel.
[02:24:17.823 --> 02:24:19.966]  But I got wild.
[02:24:19.986 --> 02:24:21.187]  You're the devil.
[02:24:21.588 --> 02:24:23.531]  You're the devil in disguise.
[02:24:24.552 --> 02:24:25.333]  Oh, yes, you are.
[02:24:25.373 --> 02:24:26.755]  Devil in disguise.
[02:24:26.935 --> 02:24:29.679]  I don't know if this New World Order isn't in disguise anymore.
[02:24:29.699 --> 02:24:30.600]  I think we're so stupid.
[02:24:35.156 --> 02:24:37.958]  Now my health care premiums doubled.
[02:24:38.438 --> 02:24:41.940]  The death panel says I won't get care.
[02:24:42.361 --> 02:24:44.862]  That sounds super trendy.
[02:24:45.983 --> 02:24:51.647]  Let's go ahead now and let's talk to Bill in North Carolina.
[02:24:52.467 --> 02:24:53.768]  But I got wise.
[02:24:54.228 --> 02:24:56.750]  Your re-education camp in disguise.
[02:24:59.712 --> 02:25:00.152]  I'm sorry.
[02:25:00.192 --> 02:25:01.173]  Go ahead Bill.
[02:25:01.193 --> 02:25:02.414]  Thanks for holding her on the air, sir.
[02:25:03.004 --> 02:25:07.529]  Yes, thank you for broadcasting your emergency broadcast every day.
[02:25:07.569 --> 02:25:15.837]  I'm joining you from North Carolina, FEMA Region 4, and I have been listening to you since 1997, so we've been together quite a while in that regard.
[02:25:17.499 --> 02:25:24.346]  I've got what I consider to be a new and improved national anthem that I wrote back in August of this year, and I'll bet you a pro-pure king you're going to love it.
[02:25:25.592 --> 02:25:37.580]  Okay, before I begin, with tongue firmly planted in my cheek, out of respect, I think we should all stand and put both hands firmly over the center of our derrieres and then simply sit back down.
[02:25:37.600 --> 02:25:47.187]  This should provide at least some modest protection from the attacks of the New World Order upon my conclusion.
[02:25:48.007 --> 02:25:51.730]  So if you're ready, I shall sing to you my national anthem.
[02:25:51.770 --> 02:25:52.390]  Here we go.
[02:25:52.430 --> 02:25:52.751]  Yes, sir.
[02:25:54.220 --> 02:26:12.038]  Oh say can you see, there's a drone overhead, making sure that you're safe, from LCI 8 a dread, whose broad wings and red lights,
[02:26:12.478 --> 02:26:15.640]  Take away all your rights.
[02:26:16.381 --> 02:26:19.743]  Or your fences, they fly.
[02:26:19.883 --> 02:26:23.285]  While your children lay sleeping.
[02:26:23.305 --> 02:26:27.108]  Eat the sound, can us blare.
[02:26:27.648 --> 02:26:30.730]  Microwaves singe your hair.
[02:26:31.551 --> 02:26:34.273]  It's proof you're damn right.
[02:26:34.853 --> 02:26:35.974]  Incredible!
[02:26:36.434 --> 02:26:36.975]  Incredible!
[02:27:03.295 --> 02:27:05.496]  I need to get a copy of it and actually write up my own.
[02:27:06.316 --> 02:27:07.116]  Yeah, no doubt.
[02:27:07.417 --> 02:27:09.818]  I had no idea you were going to sing the Star Spangled Banner.
[02:27:10.678 --> 02:27:14.960]  You just said that on screen, National Anthem, and then I kind of did my own little singing there.
[02:27:15.400 --> 02:27:20.643]  And the TSA's pants, you pulled down over your head.
[02:27:21.827 --> 02:27:27.192]  And the cancer virus is in the shots to prove that you're still dead.
[02:27:27.212 --> 02:27:32.377]  Oh, open the borders and ship in the narcotics.
[02:27:32.397 --> 02:27:32.778]  I'm sorry.
[02:27:34.079 --> 02:27:36.542]  Well, you know, we can write as many verses as we like, right?
[02:27:37.122 --> 02:27:37.783]  Absolutely.
[02:27:38.223 --> 02:27:42.868]  For the land of the coward and the home of the slave.
[02:27:44.577 --> 02:27:48.720]  Well, anyway, I really appreciate your time, and I'll certainly be tuning in.
[02:27:48.760 --> 02:27:54.484]  I got InfoWars stickers out there, and I've even got it on the back of my car as well, so try to get the word out, brother.
[02:27:54.524 --> 02:27:55.204]  That sounds evil.
[02:27:55.925 --> 02:27:56.585]  God bless you, sir.
[02:27:56.605 --> 02:27:57.326]  Appreciate your call.
[02:27:57.346 --> 02:27:58.346]  Thanks for holding to do that.
[02:27:58.406 --> 02:28:00.908]  Yeah, I know it sounds like a couple of dogs howling here.
[02:28:00.928 --> 02:28:08.653]  Oh, say, can you see the six trillion dollar debt?
[02:28:09.194 --> 02:28:10.415]  All right, I'm gonna stop now.
[02:28:12.028 --> 02:28:14.910]  Let's go ahead and talk to Bob in Michigan.
[02:28:15.450 --> 02:28:16.471]  Bob, you're on the air.
[02:28:16.531 --> 02:28:17.151]  Welcome, sir.
[02:28:18.692 --> 02:28:20.834]  Alex, may peace be with you, my brother.
[02:28:21.214 --> 02:28:21.494]  Thank you.
[02:28:21.514 --> 02:28:22.475]  Did you like that singing?
[02:28:22.515 --> 02:28:26.117]  I'm ready for, like, America's Got Talent with that, huh?
[02:28:26.937 --> 02:28:32.161]  Yeah, that's a hard one to follow, I'm telling you.
[02:28:32.441 --> 02:28:34.282]  Anyways, we need statesmen.
[02:28:35.618 --> 02:28:36.719]  We need statesmen.
[02:28:37.199 --> 02:28:38.900]  We need representatives.
[02:28:39.061 --> 02:28:40.642]  We need to take our Congress back.
[02:28:40.662 --> 02:28:45.285]  No, we need a pot-bellied perv at the TSA line to stick his hands down our wife's pants.
[02:28:46.186 --> 02:28:47.327]  No, we already got that.
[02:28:47.367 --> 02:28:48.908]  We need to disrupt that.
[02:28:48.928 --> 02:28:49.768]  We need to get rid of that.
[02:28:49.788 --> 02:28:50.489]  No, that's freedom.
[02:28:50.509 --> 02:28:51.069]  That's freedom.
[02:28:52.210 --> 02:28:54.312]  Hey, we need to be put in forced labor camps.
[02:28:54.572 --> 02:28:56.193]  Harry Balafante's right, sir.
[02:28:57.694 --> 02:28:58.815]  I'm already there, sir.
[02:29:02.037 --> 02:29:05.838]  Anyways, you said you had a big announcement coming from Ron Paul.
[02:29:06.418 --> 02:29:10.780]  Is that coming soon, or do we have a leader?
[02:29:11.120 --> 02:29:12.000]  Okay, let me be clear.
[02:29:13.461 --> 02:29:26.065]  Ron Paul is going to announce three big things, and I was told part of it by one high-level person in Ron Paul-age kingdom, and the other part, people tell you part of something, you don't get it all, and I was told the other part, but it's super secret.
[02:29:27.617 --> 02:29:33.562]  And so only Jesse Benton is allowed to know, and he can't talk, so no one... Well, they chose Jesse Benton to be the holder of the secret.
[02:29:33.922 --> 02:29:34.383]  I'm being sarcastic.
[02:29:34.683 --> 02:29:35.564]  Well, I'm not being sarcastic.
[02:29:35.584 --> 02:29:37.485]  He can't actually string words together, but... No, no.
[02:29:37.826 --> 02:29:38.706]  Let me be serious here.
[02:29:38.907 --> 02:29:40.748]  Ron Paul's got some big announcements in the new year.
[02:29:41.048 --> 02:29:42.970]  Ron Paul's awesome, and I can't tell you what they are.
[02:29:43.150 --> 02:29:43.691]  But stay there.
[02:29:43.731 --> 02:29:45.312]  I shortchanged you, Bob.
[02:29:45.672 --> 02:29:48.154]  We're gonna come back to you after the break, and then we're gonna go to other people.
[02:29:49.816 --> 02:29:50.997]  Ladies and gentlemen, stay with us.
[02:29:52.518 --> 02:29:53.399]  We're on the march.
[02:29:53.899 --> 02:29:55.420]  The Empire's on the run.
[02:29:56.411 --> 02:29:59.212]  Alex Jones and the GCN Radio Network.
[02:30:03.453 --> 02:30:08.914]  Sodium fluoride in the body reduces IQ and increases cancers.
[02:30:09.235 --> 02:30:16.296]  Unfortunately, fluoride and its derivatives are only one of hundreds of toxins being added to our drinking water.
[02:30:16.596 --> 02:30:19.037]  We're battling the globalist on so many fronts.
[02:30:19.337 --> 02:30:25.379]  Health is an area where we can all take control of our lives, and it all starts with that basic building block of water.
[02:30:26.039 --> 02:30:28.823]  It is time to purify our family's water.
[02:30:29.083 --> 02:30:35.751]  The ProPure filtration system with added fluoride filters is the best system from my research to protect you and your family.
[02:30:35.971 --> 02:30:41.077]  Infowarsstore.com already has the lowest prices on ProPure water filtration.
[02:30:41.277 --> 02:30:44.001]  But until December 10th, we are going to offer
[02:30:44.641 --> 02:30:46.943]  Get 15% off the already lowest price.
[02:30:47.304 --> 02:30:49.345]  I know what I'm giving my family this Christmas.
[02:30:49.626 --> 02:30:50.166]  ProPure.
[02:30:50.366 --> 02:30:56.331]  Go to Infowarsstore.com and get 15% off the already lowest price out there with the code WATER15.
[02:30:56.351 --> 02:30:58.653]  WATER15 and you get 15% off at Infowarsstore.com.
[02:31:03.138 --> 02:31:07.181]  Millions of people are going to get sick this winter from colds, flu, and other illnesses.
[02:31:07.241 --> 02:31:08.361]  Don't be one of them!
[02:31:08.481 --> 02:31:14.025]  Protect yourself with Supernatural Silver, a revolutionary new broad-spectrum antibacterial solution.
[02:31:14.185 --> 02:31:23.791]  Recent advances in silver technology have resulted in a silver solution that can be used daily to prevent bacteria, viruses, mold, and food poisoning, and help improve wound healing.
[02:31:23.991 --> 02:31:30.555]  Supernatural Silver is safe enough to consume every day, while powerful enough to destroy the causes of many serious diseases.
[02:31:30.755 --> 02:31:32.137]  We're good to go.
[02:31:51.698 --> 02:31:57.967]  Go to SupernaturalSilver.com today and use the promo code SILVER2012 for 20% off.
[02:31:58.087 --> 02:32:01.552]  That's SupernaturalSilver.com and like us on Facebook.
[02:32:04.858 --> 02:32:12.525]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[02:32:12.965 --> 02:32:16.589]  Alex and his staff have used these pure soap products for years.
[02:32:17.029 --> 02:32:23.855]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[02:32:24.335 --> 02:32:27.158]  See them on the web at 5starsoap.com.
[02:32:27.358 --> 02:32:31.861]  Or call 800-340-7091 for a free catalog.
[02:32:32.201 --> 02:32:37.865]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[02:32:38.125 --> 02:32:43.249]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[02:32:43.549 --> 02:32:45.170]  This is an amazing deal.
[02:32:45.530 --> 02:32:50.133]  You can save thousands of dollars and you will love the way real soap makes you feel.
[02:32:50.774 --> 02:32:53.916]  See them on the web at 5starsoap.com or call
[02:32:54.136 --> 02:32:55.261]  Call 800-340-7091 for a free catalog.
[02:33:04.036 --> 02:33:09.101]  There is a signal broadcast every second of every day through our television sets.
[02:33:09.981 --> 02:33:14.205]  Even when the set is turned off, look around at the environment we live in.
[02:33:14.706 --> 02:33:19.150]  Carbon dioxide, fluorocarbons, and methane have increased since 1958.
[02:33:19.330 --> 02:33:22.573]  Earth is being acclimatized.
[02:33:23.153 --> 02:33:27.177]  They are turning our atmosphere into their atmosphere.
[02:33:27.858 --> 02:33:30.160]  We are like a natural resource to them.
[02:33:30.920 --> 02:33:34.164]  Complete the planet, move on to another.
[02:33:34.224 --> 02:33:36.046]  They want benign indifference.
[02:33:36.586 --> 02:33:38.508]  They want us drugged.
[02:33:38.568 --> 02:33:39.489]  We could be pets.
[02:33:40.110 --> 02:33:41.071]  We could be food.
[02:33:41.652 --> 02:33:45.255]  But all we really are is livestock.
[02:33:45.416 --> 02:33:47.618]  Our impulses are being redirected.
[02:33:48.379 --> 02:33:53.064]  We are living in an artificially induced state of consciousness that resembles sleep.
[02:33:57.441 --> 02:34:03.470]  We now take you live to the Central Texas Command Center in the heart of the resistance.
[02:34:06.314 --> 02:34:13.680]  By the way, I've been running liners about coming to you from the Central Texas Command Center deep behind enemy lines for 16 years.
[02:34:13.760 --> 02:34:15.601]  People are like, yeah, behind enemy lines.
[02:34:16.122 --> 02:34:18.023]  FEMA Region 6, yeah.
[02:34:18.684 --> 02:34:19.745]  Now it's everywhere.
[02:34:19.825 --> 02:34:21.006]  Secession fever.
[02:34:21.066 --> 02:34:28.031]  Everybody running to Texas from Michigan, Florida, California, you name it, because the taxes are lower.
[02:34:29.492 --> 02:34:31.414]  As the rest of the country goes into a depression.
[02:34:32.461 --> 02:34:33.842]  Very, very sad.
[02:34:33.862 --> 02:34:35.043]  And we are the resistance.
[02:34:35.663 --> 02:34:38.045]  I am coming to you from deep in the heart of Texas, Austin.
[02:34:38.765 --> 02:34:40.406]  And it doesn't mean Texas is great either.
[02:34:40.446 --> 02:34:45.089]  Man, they are... Well, listen, they only raised taxes 10% this year.
[02:34:45.329 --> 02:34:47.731]  That's better than California with 30% taxes.
[02:34:47.791 --> 02:34:49.512]  On and on and on.
[02:34:49.732 --> 02:34:50.373]  Hey, look!
[02:34:50.813 --> 02:34:54.515]  Premiums are going to double now in the next two years on your insurance.
[02:34:54.615 --> 02:34:59.559]  Yeah, because the insurance companies get together behind closed doors and basically fix rates.
[02:35:00.802 --> 02:35:02.283]  And now you've got to buy it.
[02:35:02.663 --> 02:35:03.143]  Let me see.
[02:35:03.363 --> 02:35:04.964]  The government says I've got to buy it.
[02:35:06.724 --> 02:35:08.145]  What's going to happen to the price of it?
[02:35:08.745 --> 02:35:09.406]  Two words.
[02:35:09.706 --> 02:35:11.867]  Skyrocket.
[02:35:13.587 --> 02:35:14.308]  Skyrocket.
[02:35:14.668 --> 02:35:17.569]  But then you could still get a $5,000 a year fine.
[02:35:20.959 --> 02:35:24.402]  If you don't get it, if you're poor, or go on government health care.
[02:35:24.663 --> 02:35:30.988]  But now, Tom Daschle wrote a book, I read excerpts of it on air a few years ago during the whole Obamacare debate.
[02:35:31.289 --> 02:35:34.752]  The notice got through because the Republicans won it too, because they're bought and paid for at the top.
[02:35:35.393 --> 02:35:36.714]  And you notice what happened there.
[02:35:38.186 --> 02:35:41.808]  When you look at it, Tom Daschle said, no, you're above 65, you're not going to get eye surgery.
[02:35:42.108 --> 02:35:43.569]  That money should go to young people.
[02:35:43.589 --> 02:35:45.310]  But they're not going to give it to young people either.
[02:35:45.351 --> 02:35:47.012]  They play you off against each other.
[02:35:47.472 --> 02:35:53.195]  They want that money and it's going to be used to buy drones and buy off foreign governments and expand the global empire.
[02:35:53.576 --> 02:35:54.576]  You fools!
[02:35:55.757 --> 02:35:58.399]  But wait, Obama gave me a phone, he's going to do more!
[02:36:00.319 --> 02:36:01.240]  Don't you tell me!
[02:36:01.460 --> 02:36:02.240]  I won!
[02:36:02.341 --> 02:36:03.441]  Obama won!
[02:36:03.842 --> 02:36:05.003]  My man won!
[02:36:05.883 --> 02:36:08.846]  And these people associate their personal power with these puppets.
[02:36:09.326 --> 02:36:11.107]  It isn't that I was for Romney either.
[02:36:11.528 --> 02:36:26.239]  I had to defend Romney, and I said it in these words over and over again, and I'm going to your calls, in that he was playing the part of the conservative, the constitutionalist, the libertarian, saying, oh yeah, small businesses are good.
[02:36:26.319 --> 02:36:27.700]  Small businesses did do that.
[02:36:28.000 --> 02:36:29.902]  Lower taxes brings in more revenue.
[02:36:32.469 --> 02:36:36.070]  This is the type of information that we're talking about here.
[02:36:39.071 --> 02:36:41.491]  And so, they went, oh, that's discredited.
[02:36:41.531 --> 02:36:42.672]  America didn't want that.
[02:36:42.772 --> 02:36:44.152]  They wanted Obama.
[02:36:44.732 --> 02:36:46.153]  And then clear election fraud.
[02:36:46.173 --> 02:36:48.053]  And now they say, well, there's a mandate.
[02:36:49.053 --> 02:36:50.794]  Yes, you want gay marriage.
[02:36:50.834 --> 02:36:53.195]  Folks, I don't talk about gay marriage here on the show.
[02:36:53.475 --> 02:36:54.535]  It's not a federal matter.
[02:36:56.650 --> 02:36:59.231]  The issue is, is that's not what they want it for.
[02:36:59.632 --> 02:37:01.633]  It's not about people having their, quote, freedom.
[02:37:02.113 --> 02:37:16.561]  If you go actually study the CIA declassifications and look it up, I've had it with Dr. Michael Kaufman on, we've covered it in Endgame 2.0, the expanded Endgame for PrisonBlinded.tv, where they admit that they wanted to promote people and
[02:37:17.887 --> 02:37:21.011]  Promiscuous period so they wouldn't have long-term relationships.
[02:37:21.411 --> 02:37:24.655]  So even if they had children, they wouldn't take care of the children.
[02:37:25.156 --> 02:37:26.498]  And so the state could raise them.
[02:37:27.439 --> 02:37:29.241]  Like North Korea does, breaking up families.
[02:37:30.563 --> 02:37:32.365]  And this is what they've done.
[02:37:34.474 --> 02:37:35.474]  This is their program.
[02:37:35.494 --> 02:37:36.335]  This is their plan.
[02:37:36.835 --> 02:37:48.600]  And they use it as a political football and make the new civil rights movement all about what people do sexually, instead of, hey, the new civil rights movement should be, why does most my tax money go to foreign banks and bailouts?
[02:37:49.340 --> 02:37:53.122]  Why am I being surveilled illegally by the NSA, no matter what color I am?
[02:37:53.642 --> 02:37:57.583]  Why are they setting up federally funded highway checkpoints, no matter what color I am?
[02:37:57.923 --> 02:38:03.946]  See, we're losing all our real rights, while the government all day tells you how they want to make sure you get all your rights, because, you know,
[02:38:04.306 --> 02:38:12.669]  Because somebody didn't let you, you know, have this and that, and all these football issues that they use to just toss back and forth all day.
[02:38:13.909 --> 02:38:27.254]  Well, meanwhile, they're teaching elementary students nationwide in government training camps, public schools, they're teaching little boys and girls that it's fashionable to be into the other sex, or be into the same sex.
[02:38:28.394 --> 02:38:30.675]  You do that, folks, that is child abuse.
[02:38:30.715 --> 02:38:33.096]  That is wrecking their innocence.
[02:38:36.994 --> 02:38:42.179]  That just makes me so frustrated to know that the globalists are a bunch of perverts.
[02:38:42.919 --> 02:38:49.024]  And I don't mean perverts even to the point of their sexual preference.
[02:38:49.145 --> 02:38:53.789]  I mean these are people that get off on things that they see as degenerate.
[02:38:54.069 --> 02:38:55.130]  These are crazy people.
[02:38:56.854 --> 02:38:57.774]  Do you understand what I'm saying?
[02:38:57.794 --> 02:39:04.077]  I mean, you know, anybody in Congress that wants to have sex with 14-year-old pages is a degenerate.
[02:39:04.757 --> 02:39:06.038]  I mean, look at them.
[02:39:06.278 --> 02:39:11.080]  They're having sex with, you know, with girls, with boys, with the whole thing up there constantly.
[02:39:11.280 --> 02:39:12.100]  That's why they're in there.
[02:39:12.300 --> 02:39:15.382]  You're not let in most of the time unless you are a pervert.
[02:39:16.462 --> 02:39:17.843]  Unless you are a pedophile.
[02:39:18.303 --> 02:39:21.184]  Because they can then compromise you fully.
[02:39:22.383 --> 02:39:24.624]  You got a 9% approval rating for Congress.
[02:39:25.064 --> 02:39:30.327]  Do you really believe that people are voting for everything that Congress wants?
[02:39:30.367 --> 02:39:32.508]  That people are actually voting for most of these congressmen?
[02:39:35.956 --> 02:39:43.259]  No, it's a pervert club up there, just like I told you the entire leadership of the school in Pennsylvania was involved in the cover-up.
[02:39:43.339 --> 02:39:44.540]  Of course they were, folks.
[02:39:45.500 --> 02:39:55.725]  Because I've studied this and discovered that the globalists use, and it's mainstream news, that the CIA likes to hire people that are engaged in illegal sexual practices.
[02:39:56.860 --> 02:39:59.081]  Because then they can destroy them anytime they want.
[02:39:59.481 --> 02:40:01.242]  But also, that's the club.
[02:40:01.763 --> 02:40:02.703]  Look at ancient Rome.
[02:40:02.843 --> 02:40:04.044]  That's what they were all into.
[02:40:04.664 --> 02:40:05.565]  Look at the Nazis.
[02:40:05.605 --> 02:40:07.285]  They were all into a bunch of weird stuff.
[02:40:07.826 --> 02:40:13.269]  Because normal people don't want to put other people in re-education camps.
[02:40:13.749 --> 02:40:15.610]  Do you know why they want to put you in a re-education camp?
[02:40:16.874 --> 02:40:26.701]  Because they get off on coming out to the jail cells and getting the woman they want, or the kid they want, or the man they want, and maybe they just want to torture you.
[02:40:26.961 --> 02:40:28.102]  Maybe they want to rape you.
[02:40:28.502 --> 02:40:35.267]  Maybe they want to strut around and tell you they're powerful and have you to dinner with them.
[02:40:37.328 --> 02:40:39.409]  Maybe they want to beat your husband to death in front of you.
[02:40:40.390 --> 02:40:46.054]  Maybe they want to pour battery acid on small children and rape them like they do at Abu Ghraib on Record Army Zone Report.
[02:40:48.186 --> 02:40:51.227]  Okay, they want to build a tyranny so they can pull your teeth out with pliers.
[02:40:52.868 --> 02:40:53.489]  And they're going to do it.
[02:40:53.689 --> 02:40:59.772]  They're already tasering people everywhere for, quote, not giving the urine sample or not talking to the officer while you're chained down.
[02:41:00.012 --> 02:41:05.154]  They're killing people and restraints everywhere because it's what they like and they're going to have more.
[02:41:05.454 --> 02:41:10.857]  And once they get into full power, the mass killing begins because that's what they want.
[02:41:11.940 --> 02:41:16.203]  And you are naive historically if you don't realize that's what's now happening.
[02:41:16.284 --> 02:41:16.944]  Okay, I'm gonna shut up.
[02:41:17.164 --> 02:41:18.705]  Bob in Michigan, go ahead and finish your point, sir.
[02:41:20.187 --> 02:41:28.313]  Hi, this is Bob in Michigan and again, I'm coming from FEMA Camp 5 region.
[02:41:28.453 --> 02:41:28.733]  Yes.
[02:41:29.134 --> 02:41:31.556]  Don't look for me in the camps because I'm not going.
[02:41:32.556 --> 02:41:33.057]  We're here.
[02:41:33.537 --> 02:41:35.299]  We're not a joke and
[02:41:36.181 --> 02:41:38.523]  We've been asleep at the controls way too long.
[02:41:38.623 --> 02:41:40.704]  It's time to stand up and stand.
[02:41:41.284 --> 02:41:48.069]  And those FEMA camps will be good places to put some of these congressmen and stuff that are treasonous.
[02:41:48.429 --> 02:41:50.650]  I mean, it's time for us to stop.
[02:41:50.750 --> 02:41:51.691]  Think Iceland, sir.
[02:41:52.318 --> 02:41:52.839]  No, I agree.
[02:41:52.939 --> 02:41:54.960]  Iceland threw them out and they're now arresting the bankers.
[02:41:55.341 --> 02:42:06.190]  We can put them in the regular prisons, let out all the non-violent people, give them all their due process, and when they're shown to have been involved in treason against this republic for foreign enemies, they'll get the death penalty.
[02:42:06.571 --> 02:42:07.191]  That is death.
[02:42:08.352 --> 02:42:13.017]  But we can be lenient, because I don't like the government and the job of executing people, because they can't be trusted.
[02:42:13.037 --> 02:42:14.018]  I don't even trust ourselves.
[02:42:14.558 --> 02:42:16.400]  I just think life in prison,
[02:42:17.988 --> 02:42:23.432]  Uh, and, um, or if it's a lesser crime, 20 years hard labor and then exile.
[02:42:23.452 --> 02:42:26.434]  Of course, what country would want to take scum like this?
[02:42:26.454 --> 02:42:27.154]  God bless you, Bob.
[02:42:27.214 --> 02:42:29.295]  William in New York wants to talk about smart meters.
[02:42:29.576 --> 02:42:30.816]  Thanks for holding her on the air, sir.
[02:42:32.077 --> 02:42:33.118]  Hey, what's going on, Alex?
[02:42:33.478 --> 02:42:34.799]  Worldwide broadcast.
[02:42:34.839 --> 02:42:40.703]  I'm saying it's an honor and a privilege to talk to the General and the Resistance on the war against these malevolent forces.
[02:42:42.211 --> 02:43:00.978]  Um, listen, I saw a report recently about these smart meters, Alex, and recently, to try to keep it short, I had one of these replaced, because the power company realized that it wasn't working, and then charged us an enormous bill for the time that it wasn't working, and they came and replaced it with a smart meter.
[02:43:01.678 --> 02:43:03.720]  Not so long before I saw the report about them.
[02:43:03.920 --> 02:43:07.142]  So I called them and I demanded that they take it off my house.
[02:43:07.182 --> 02:43:12.146]  And I've been getting repeated, we'll call you back, we'll call you back, we'll call you back and never call.
[02:43:12.426 --> 02:43:17.110]  Well, it's on record that they interface all the new appliances.
[02:43:17.290 --> 02:43:23.294]  We tried to go buy a new clothes dryer and washing machine and everything.
[02:43:23.995 --> 02:43:27.618]  At the Lowe's we went to, we couldn't find something made in America.
[02:43:29.191 --> 02:43:45.480]  And then we went to another place that had Made in America but that too was the new smart stuff that the iPad can go in and it says it's got smart home sensors and these companies have standardized it where the smart meter tracks them and what they're doing wirelessly along with everything else in your house.
[02:43:45.500 --> 02:43:46.321]  That's all admitted!
[02:43:47.725 --> 02:44:08.323]  Just like the TVs watch you, and the TiVos, and the cable boxes, and the smartphones all admitted last week, I told you 15 years ago, because the documents were public, and these things are literal government spy hubs on your house, but they can also dial in to the new, have you heard about data over powerline?
[02:44:08.623 --> 02:44:09.404]  Heard about that, Bub?
[02:44:09.424 --> 02:44:09.464]  No.
[02:44:11.306 --> 02:44:13.147]  Now, bub, I love that word.
[02:44:13.808 --> 02:44:35.963]  I mean, it's amazing that now they can send the data, not just wirelessly, but the smart meter can now go in and the new plugs on most of the new appliances have a digital chip that actually hooks into the computer brain of the appliance and it communicates through the electrical socket.
[02:44:38.584 --> 02:44:39.225]  How do you like that?
[02:44:40.267 --> 02:44:43.697]  Do you think this is a policy, Alex, of them saying that it's digital?
[02:44:43.998 --> 02:44:45.482]  I told them I don't care if it's digital.
[02:44:45.863 --> 02:44:46.625]  I want it off my house.
[02:44:46.665 --> 02:44:47.147]  My house.
