[00:00:21.556 --> 00:00:22.497]  Welcome, my friends.
[01:13:16.658 --> 01:13:17.178]  He ran.
[01:13:17.238 --> 01:13:18.199]  He's educating people.
[01:13:18.779 --> 01:13:20.340]  But let's not be delusional, okay?
[01:13:20.360 --> 01:13:21.361]  We're dealing with a bunch of criminals.
[01:13:22.654 --> 01:13:23.815]  Let's get into some other news here.
[01:13:24.816 --> 01:13:28.558]  Eugenicists want to sterilize Australian children without ever telling the kids.
[01:13:29.078 --> 01:13:30.780]  Parents, well why not?
[01:13:30.840 --> 01:13:35.983]  Already in California they give you abortions or Gardasil shots without parental consent.
[01:13:36.404 --> 01:13:37.805]  And they're already pushing in the U.S.
[01:13:37.845 --> 01:13:41.607]  in the big journal of bioethics that children be killed up to age three.
[01:13:41.647 --> 01:13:43.128]  I mean if you're not for that you're an extremist.
[01:13:43.208 --> 01:13:44.429]  What's wrong with killing a three-year-old, yeah?
[01:13:44.449 --> 01:13:46.130]  Even though they're perfectly healthy.
[01:13:46.170 --> 01:13:46.551]  It's trendy.
[01:13:48.035 --> 01:14:00.418]  But in the twisted minds of those who have seized positions of power all over the world, separating children from their parents and performing medical experiments on them in secret, when you're sending your kids to public school, is a fully acceptable form of medicine.
[01:14:00.878 --> 01:14:06.939]  And this form of child abuse is exactly what the WAMHC has proposed in its new mental health bill.
[01:14:07.379 --> 01:14:08.159]  Same stuff going on.
[01:14:08.219 --> 01:14:12.480]  I mean, they sterilized Native Americans when they went to public school on the reservation.
[01:14:12.780 --> 01:14:14.261]  Why not do it to the Australians?
[01:14:14.521 --> 01:14:15.341]  Why not to us?
[01:14:16.081 --> 01:14:17.022]  The sky's the limit!
[01:14:17.082 --> 01:14:18.083]  People are naive!
[01:14:18.623 --> 01:14:20.985]  The President says Congress can go fly a kite!
[01:14:21.966 --> 01:14:22.446]  Why not?
[01:14:24.448 --> 01:14:29.472]  You're all being trained to have the government put their filthy paws on you with the TSA.
[01:14:29.933 --> 01:14:32.134]  And hell, they're announcing internet censorship now.
[01:14:32.815 --> 01:14:36.378]  Why not take that child and sterilize them when they're in public school and the parents don't know?
[01:14:36.678 --> 01:14:37.819]  Parents don't like it?
[01:14:37.839 --> 01:14:39.040]  Send a SWAT team by!
[01:14:39.961 --> 01:14:40.802]  Got those everywhere.
[01:14:40.842 --> 01:14:42.083]  It's global standardization.
[01:14:43.746 --> 01:14:46.768]  Well, and if you don't like killing kids at age three, you're with Al Qaeda.
[01:14:47.329 --> 01:14:53.014]  Let's continue here, getting into the TSA, who train children to be abused by pedophiles everywhere.
[01:14:53.034 --> 01:14:59.239]  That's what they're training them for, is pedophile abuse, and it's all part of pedophile sanitization.
[01:14:59.259 --> 01:15:04.283]  The New World Order basically is a bunch of pedophiles and warmongers and a collection of other vampiric-type individuals.
[01:15:04.763 --> 01:15:05.143]  Breaking!
[01:15:05.204 --> 01:15:08.006]  TSA threatens mainstream media not to cover story.
[01:15:08.026 --> 01:15:10.128]  We're going to talk to our guest about that.
[01:15:10.928 --> 01:15:12.729]  They censored his video, but now it's back up.
[01:15:12.809 --> 01:15:17.232]  TSA tacitly admits to $1 million body scanner system is critically flawed.
[01:15:18.332 --> 01:15:18.953]  Well, it's not flawed.
[01:15:18.993 --> 01:15:20.513]  It makes church off money.
[01:15:20.974 --> 01:15:24.856]  Federal agency savage for a weak response to viral video.
[01:15:26.874 --> 01:15:31.838]  Continuing, YouTube restricts video of engineer proving how useless TSA body scanners are.
[01:15:31.858 --> 01:15:36.381]  A man walked through radiation firing machines with metal objects, knowing he would not be stopped.
[01:15:37.181 --> 01:15:41.384]  And the TSA made a big joke about it on their website.
[01:15:41.865 --> 01:15:49.030]  With more on that, we go to the TSA blog, saying, hey, we protect you from stuff that goes boom!
[01:15:49.490 --> 01:15:52.973]  Talking to you like you're a three-year-old paralyzed by fear.
[01:15:55.598 --> 01:16:10.689]  And with more of these incredible developments is the man of the hour himself, Jonathan Corbett, who is a technology entrepreneur, frequent traveler, and first person to sue the TSA after the nude body scanners and invasive pat-down program began in November of 2010.
[01:16:10.949 --> 01:16:15.413]  How dare him not want to be put in radiation bathing machines?
[01:16:15.673 --> 01:16:18.575]  How dare him not want to actually
[01:16:18.715 --> 01:16:19.275]  We're good to go.
[01:16:44.176 --> 01:16:45.637]  of covert censorship.
[01:16:45.657 --> 01:16:51.460]  In fact, the quote there is strongly caution because you have an agenda.
[01:16:51.500 --> 01:16:55.982]  How dare you have an agenda to not want people to grab your testicles?
[01:16:57.294 --> 01:16:57.674]  That's right.
[01:16:57.694 --> 01:17:02.397]  I actually had another reporter ask me to differentiate myself from just someone that's angry, and I said, you know what?
[01:17:02.717 --> 01:17:03.337]  I am angry.
[01:17:03.737 --> 01:17:04.918]  You know, I do have an agenda.
[01:17:04.998 --> 01:17:06.619]  I want these body scanners gone.
[01:17:06.639 --> 01:17:09.860]  I don't want to have people touching me when I'm going through the security lines.
[01:17:09.900 --> 01:17:11.161]  So that is my goal.
[01:17:11.241 --> 01:17:11.941]  It's right out there.
[01:17:12.822 --> 01:17:16.143]  And yeah, like you said, the TSA is now intimidating reporters.
[01:17:16.163 --> 01:17:21.406]  You know, they've already trashed the Fourth and Fifth Amendments, so I think they're going for the First Amendment now.
[01:17:22.205 --> 01:17:27.273]  Tell us the specifics of what you've got up on your blog, TSA, out of our pants.
[01:17:27.393 --> 01:17:29.577]  And of course, we've got a link to that underneath you when you're speaking.
[01:17:30.618 --> 01:17:33.804]  Give us the details of this new development.
[01:17:34.795 --> 01:17:56.662]  Yeah, basically I was talking to a local mainstream media guy, a reporter here in South Florida, and he was interviewing me, and in the middle of the interview he starts asking me to respond to what the TSA was saying, and drops the bomb that the TSA told him that he shouldn't publish the story, that they strongly caution him against it, that I have an agenda, and that they shouldn't publish it.
[01:17:57.799 --> 01:18:00.400]  Now, he sent you a copy of the email that they sent him.
[01:18:01.121 --> 01:18:02.881]  Why not just show the full deal?
[01:18:03.042 --> 01:18:06.903]  And, I mean, is the reporter scared that they might come get him?
[01:18:06.923 --> 01:18:09.505]  Because that's an agenda, too, wanting a First Amendment.
[01:18:10.405 --> 01:18:13.186]  Well, I think he's more scared that they won't talk to him anymore, at the least.
[01:18:13.246 --> 01:18:15.908]  But, yeah, the reporter would prefer to remain anonymous.
[01:18:17.509 --> 01:18:26.175]  Wow, so now they're not just knocking down YouTube videos or blocking them, they're now trying to restrict the press.
[01:18:26.555 --> 01:18:34.321]  What do you think of the fact that after they blocked your video, but realized it had already been seen over 800,000 times, that they took the YouTube block off?
[01:18:36.509 --> 01:18:39.030]  I was greatly appreciative that it at least finally came around.
[01:18:40.131 --> 01:18:48.574]  Obviously, it was the wrong move to put it there in the first place, and YouTube, whether it's community flagging or whether it's YouTube staff flagging, they need to be on top of this.
[01:18:48.594 --> 01:18:50.335]  There's no reason it should have been censored for a full day.
[01:18:51.235 --> 01:18:54.997]  But it is up there, and the hit counter is slowly moving up.
[01:18:55.917 --> 01:19:05.042]  Now, we do have the name of the TSA spokesperson, the group that masquerades as bonded, sworn law enforcement, who did try to intimidate the journalist.
[01:19:05.062 --> 01:19:05.903]  That's on your blog.
[01:19:05.923 --> 01:19:06.603]  How do you pronounce this?
[01:19:07.044 --> 01:19:08.765]  Sorry-cocious?
[01:19:10.054 --> 01:19:11.236]  Your guess is as good as mine.
[01:19:11.676 --> 01:19:15.821]  She is the regional TSA spokesperson down here in South Florida.
[01:19:16.201 --> 01:19:17.924]  I mean, who do these people think they are?
[01:19:18.464 --> 01:19:26.874]  I've now confirmed that they have checkpoints all over the country years ago, but now they're rolling out in all 50 states, and they call themselves TSA inspectors.
[01:19:27.475 --> 01:19:28.556]  And they're not even FBI.
[01:19:28.596 --> 01:19:31.197]  It's one thing when the FBI is out of its jurisdiction, that's bad enough.
[01:19:31.657 --> 01:19:42.763]  Now, just these people masquerading as police, and members of Congress have pointed this out, unbonded, unsworn, untrained, are now just showing up and commanding the police as if they're God.
[01:19:44.184 --> 01:19:52.753]  Yeah, there's a lot of TSA getting outside of the airports, and that's one of the important things to remember is that if you don't fight these body scanners and pat-downs now, they're coming to you even if you don't fly.
[01:19:53.714 --> 01:19:55.716]  So, you know, the apathy is not a good plan.
[01:19:55.736 --> 01:20:01.362]  They've already deployed these, what they call Viper teams, VIPR, to train stations, to Greyhound stations.
[01:20:01.422 --> 01:20:02.683]  They're even going to subways now.
[01:20:03.724 --> 01:20:07.308]  So, you know, if we don't fight back in the airports, expect it to just grow.
[01:20:08.439 --> 01:20:21.571]  There's a separate story that was our top story tonight on the Nightly News, where the Secretary of Defense, the Chairman of the Joint Chiefs of Staff, they went before Congress yesterday, and Congress said, you know, you need our authority to help launch a war in Syria.
[01:20:21.951 --> 01:20:25.535]  And you know, Libya was illegal, and they just say, no, Congress has no authority.
[01:20:25.795 --> 01:20:27.697]  We get our authority from the UN and NATO.
[01:20:28.277 --> 01:20:31.921]  And the Congressmen and Senators were like, but here's the Constitution.
[01:20:32.421 --> 01:20:33.462]  And they just said, we don't care.
[01:20:33.782 --> 01:20:42.888]  To me, that is a total coup by a foreign organization through the federal government and our military, and it's not even getting that much attention.
[01:20:43.248 --> 01:20:47.791]  And then you add to that the TSA grabbing people's genitals, microwaving people.
[01:20:48.432 --> 01:20:51.534]  I mean, since when did America become like a cartoon police state?
[01:20:52.429 --> 01:20:57.731]  You know, it does seem like every agency under this president's administration is going that direction.
[01:20:57.891 --> 01:20:59.231]  And all the blame can't be placed there.
[01:20:59.271 --> 01:21:01.172]  You know, a lot of this is set up by the previous regime.
[01:21:01.212 --> 01:21:06.094]  But, you know, the person that's in power now is responsible for what happens under his watch.
[01:21:06.734 --> 01:21:11.476]  Well, sure, these presidents now are totally put in power by the big banks and foreign special interests.
[01:21:11.496 --> 01:21:16.878]  And that's why if Obama isn't elected and it's Mitt Romney, everybody's going to see the exact same acceleration.
[01:21:16.898 --> 01:21:19.519]  And then if a Democrat gets back in, same acceleration.
[01:21:22.089 --> 01:21:42.181]  Earlier we played a off the mic clip of what does sound like Obama, where an open mic was there but he didn't know it was on, talking about, yeah, they're blocking Rick Santorum, yeah, they're gonna put Romney in, yeah, you saw what they did to Paul whenever he was in Maine, I don't blame them.
[01:21:42.501 --> 01:21:47.605]  Maine and Iowa were clearly frauds, and have been admitted frauds.
[01:21:48.465 --> 01:21:55.769]  Now the Ron Paul campaign, some of the younger folks that run his campaign are like, we can't believe we're not winning when the polls show we should have been winning early on.
[01:21:56.089 --> 01:21:58.271]  What they don't get is, is that there's fraud.
[01:21:58.291 --> 01:22:00.472]  I mean, how naive do we have to be about this?
[01:22:01.512 --> 01:22:07.076]  Yeah, and I agree that the larger problem beyond the TSA is just a general disrespect for the Constitution in general.
[01:22:07.916 --> 01:22:14.400]  You know, the government's rights are limited by this document, or should be limited by this document, and we're just not seeing it anymore, and we need to.
[01:22:15.475 --> 01:22:19.859]  How creepy is it to have the TSA say, don't interview this guy, he has an agenda?
[01:22:20.199 --> 01:22:32.171]  We strongly recommend... I mean, what country do they think they're in where you're bad because you have an agenda called freedom and not being groped like you're being inducted into prison every time you travel?
[01:22:33.089 --> 01:22:36.550]  No, I think the TSA might have a monopoly on creating the federal government.
[01:22:37.070 --> 01:22:42.952]  Ever since I filed that lawsuit, it's just the stuff that comes out of their mouths never ceases to amaze me.
[01:22:43.273 --> 01:22:46.154]  When I first filed, their response was, that's what a terrorist would say.
[01:22:47.154 --> 01:22:55.837]  Now, I don't know about you, but I think that an American that comes and asks their government for their rights should not be described as a terrorist or even compared to such.
[01:22:56.577 --> 01:22:58.158]  Oh yeah, I forgot they did that.
[01:22:58.278 --> 01:23:00.220]  Oh yeah, asking for your rights is terrorism.
[01:23:00.620 --> 01:23:08.626]  Of course, you should ask them, hey, why'd the feds demand and pressure the State Department to get the underwear bomber on Christmas Day on the plane?
[01:23:09.727 --> 01:23:13.990]  You know, I would love to, and if I ever get discovery in court, that will be on my list of things to ask.
[01:23:14.850 --> 01:23:17.352]  So your lawsuit's been going on for, what, a year and a half or so?
[01:23:18.172 --> 01:23:18.413]  Correct.
[01:23:20.643 --> 01:23:27.387]  Well, I tell you, you're doing a great job when it comes to shedding light on these guys, and they're losing the information war.
[01:23:27.527 --> 01:23:38.894]  I mean, everyone I know hates the TSA, and last year, all of these state reps I interviewed who watched their wife and children be groped and won't fly now, they unanimously in the House said, we're getting rid of the TSA.
[01:23:39.294 --> 01:23:44.757]  Near unanimous in the Senate, and the Fed said, we'll have an armed air blockade of Texas.
[01:23:45.818 --> 01:23:48.940]  And I've talked to military officers that said that was actually being prepared.
[01:23:49.680 --> 01:23:54.003]  If Texas dares say we're enforcing our laws, don't grab people's genitals.
[01:23:54.083 --> 01:23:56.684]  I mean, it's just, it is beyond 1984.
[01:23:57.625 --> 01:23:59.206]  It is Twilight Zone.
[01:23:59.246 --> 01:24:03.909]  What do you think of what happened in Texas where the feds said we'll have an armed blockade?
[01:24:05.536 --> 01:24:07.278]  Alex, I kind of want to blockade.
[01:24:07.338 --> 01:24:09.199]  I mean, that doesn't seem like the Texas spirit to me.
[01:24:09.259 --> 01:24:12.962]  But, you know, we've got to call the government on this nonsense.
[01:24:13.022 --> 01:24:15.264]  Are they really going to blockade an entire state?
[01:24:15.304 --> 01:24:19.547]  And if they do, even if they do grow the balls to do that, what are the repercussions for that?
[01:24:20.148 --> 01:24:22.089]  You know, the rest of the country isn't going to stand for it.
[01:24:24.271 --> 01:24:28.534]  Well, the Republic is in deep trouble, but it will rise again, thanks to people like yourself.
[01:24:29.275 --> 01:24:33.979]  What comes next in your resistance to people that want to
[01:24:34.949 --> 01:24:36.590]  Turn you into a prisoner in your own country?
[01:24:37.990 --> 01:24:39.971]  Well, I mean, right now the ball's in the TSA's court.
[01:24:40.011 --> 01:24:48.875]  We had the knee-jerk response that they posted on their blog, which basically just made fun of the video work and, you know, failed to actually deny the claims that were made in my video.
[01:24:49.755 --> 01:24:51.556]  So it's up to them to see what they're going to do next.
[01:24:51.616 --> 01:24:52.676]  Are they going to remove the scanners?
[01:24:52.696 --> 01:24:53.436]  Are they going to ignore it?
[01:24:53.476 --> 01:24:54.637]  Are they going to say that I was wrong?
[01:24:54.697 --> 01:24:56.017]  Are they going to try and prove me wrong?
[01:24:56.878 --> 01:24:59.719]  I don't know where they're going to go with it, so that's the next step.
[01:25:01.547 --> 01:25:09.415]  Well, they don't follow the law, as you know, that you've got to have a radiation officer there with a badge, you've got to test these machines.
[01:25:09.475 --> 01:25:11.236]  Congress, for two years, has wanted those readings.
[01:25:11.557 --> 01:25:13.438]  They gave them fake readings, got caught doing that.
[01:25:13.478 --> 01:25:15.460]  They lied and said John Hopkins said it was safe.
[01:25:15.841 --> 01:25:18.764]  The head of the radiology department said, we did a study and it shows it's deadly.
[01:25:19.537 --> 01:25:20.658]  So they just lie, lie, lie.
[01:25:20.678 --> 01:25:23.779]  They say they're not going to grope people under 12 and they keep doing it.
[01:25:23.859 --> 01:25:25.300]  First they said they weren't groping.
[01:25:26.240 --> 01:25:28.501]  All they do is lie and rob and steal.
[01:25:28.521 --> 01:25:31.082]  I mean, who else would want this type of job?
[01:25:31.142 --> 01:25:33.103]  So they're so incredibly lawless.
[01:25:33.123 --> 01:25:34.424]  They're not bonded police.
[01:25:34.844 --> 01:25:39.866]  I saw a Forbes article last week where even a congresswoman wrote an article and said, TSA coming to a highway near you.
[01:25:39.926 --> 01:25:42.267]  And she pointed out, they're not even peace officers.
[01:25:42.527 --> 01:25:43.648]  Peace officers can't
[01:25:43.948 --> 01:25:45.813]  Grope you and do all this without probable cause.
[01:25:46.153 --> 01:25:47.296]  How are they doing it?
[01:25:47.777 --> 01:25:53.069]  And I think that's why the federal government is so behind the TSA, because if they can get away with this, they can do anything.
[01:25:54.155 --> 01:25:54.615]  That's correct.
[01:25:54.635 --> 01:26:02.683]  I actually made that point to a police officer who was nice enough to escort me out of RSW Airport in Fort Myers, Florida, after I wouldn't let the TSA grope me.
[01:26:03.423 --> 01:26:07.407]  I said to him, you know, if you tried to do anything the TSA just did, you'd be in trouble.
[01:26:07.487 --> 01:26:09.529]  You guys would get sued, and you'd lose.
[01:26:10.310 --> 01:26:20.319]  And, you know, the TSA thinks that they have authority beyond police officers, and that's not what this limited administrative search in the airports is supposed to be, or constitutionally can be.
[01:26:20.999 --> 01:26:27.343]  It's supposed to be the minimally invasive search required to determine if you have weapons, explosives, incendiaries, and that's it, and no more.
[01:26:27.603 --> 01:26:34.147]  It was always meant to be a beachhead for a total federal power grab, outside of law.
[01:26:34.648 --> 01:26:39.010]  I mean, if you go back, they modeled it off J. Edgar Hoover until the 20s.
[01:26:40.561 --> 01:26:42.383]  FBI agents couldn't even carry guns.
[01:26:42.443 --> 01:26:47.367]  And J. Edgar Hoover explained, citizens can carry guns under citizens arrest power.
[01:26:47.927 --> 01:26:56.154]  So we're going to get around the fact that the FBI has no armed jurisdiction outside of the District of Criminals and the coastlines and things.
[01:26:56.774 --> 01:26:59.597]  We're going to get around that by citizens arrest.
[01:27:00.467 --> 01:27:07.091]  And that's how they had personal firearms for over a decade when he first set up and ran the Bureau.
[01:27:07.932 --> 01:27:08.912]  And this is all history.
[01:27:08.972 --> 01:27:12.975]  It reminds me of the TSA and their constant battle and the war on drugs.
[01:27:13.775 --> 01:27:19.419]  The TSA all the time is posting on their blogs how they just had a good catch of someone with a joint in their pocket.
[01:27:20.299 --> 01:27:21.540]  That's not the TSA's mission.
[01:27:22.641 --> 01:27:27.584]  These drug fines are obfuscating the point that their mission is safety only.
[01:27:28.700 --> 01:27:31.223]  Well, look, they use the rubric of safety to power grab.
[01:27:31.504 --> 01:27:35.108]  Truth is, they work for the military-industrial complex, the Stage 9-11 and all the rest of it.
[01:27:35.589 --> 01:27:42.678]  And I don't know your view on that, but certainly no one can deny the word on terror has been used to target the American people and take our liberties.
[01:27:43.680 --> 01:27:44.341]  Your take on that?
[01:27:46.355 --> 01:27:47.155]  Yeah, absolutely.
[01:27:47.215 --> 01:27:53.297]  I mean, even just the response from the TSA on their blog seemed to be another episode of fear-mongering.
[01:27:54.157 --> 01:28:03.400]  They actually used the words, we protect you from things that go boom, which seems like a completely immature and irresponsible... Well, they were talking to us like we're three.
[01:28:03.540 --> 01:28:05.360]  They do that on purpose to dumb the language down.
[01:28:06.040 --> 01:28:11.582]  We protect you thing go boom, we put hand in diaper ole, you keepy safey.
[01:28:12.779 --> 01:28:15.242]  Yeah, you have to wonder whether they actually believe it or not.
[01:28:16.283 --> 01:28:23.531]  I just don't understand how they get up and they raise themselves up to actually post this stuff.
[01:28:23.902 --> 01:28:26.363]  Let me ask you this final question and any other points you want to make here.
[01:28:26.903 --> 01:28:38.749]  Out of all the outrages, making women drink their own breast milk, making women pump breast milk out to prove, you know, that I guess the breasts aren't al-Qaeda, now they are talking actually about doing full-body x-rays for breast bombs.
[01:28:40.170 --> 01:28:41.431]  Next is proctology exams.
[01:28:41.791 --> 01:28:44.672]  They've talked about making people wear taser bracelets.
[01:28:45.052 --> 01:28:48.914]  TSA actually had meetings with the makers saying, yeah, everyone will wear a bracelet.
[01:28:49.255 --> 01:28:51.756]  So guilty until proven slave, guilty until proven
[01:28:53.089 --> 01:28:53.510]  Guilty.
[01:28:54.151 --> 01:28:57.858]  We're just all guilty except for them and all the crimes they're committing.
[01:28:58.199 --> 01:28:59.722]  What's the most outrageous?
[01:28:59.762 --> 01:29:04.030]  Taking six-month-old babies' diapers off and men fondling their genitals?
[01:29:05.211 --> 01:29:06.332]  It's pretty tough.
[01:29:06.572 --> 01:29:08.433]  I'll tell you Andrea Abbott's story.
[01:29:08.613 --> 01:29:13.857]  She got arrested in Tennessee airport several months ago for not letting the TSA grope her daughter.
[01:29:14.697 --> 01:29:16.038]  That was pretty bad.
[01:29:16.058 --> 01:29:24.264]  There have been blatant abuses of people that have just been recording the checkpoint using a camera that have been arrested for that.
[01:29:25.304 --> 01:29:32.389]  Obviously the old ladies in New York, the three in a row that came a month or so ago and said that the TSA literally made them take off their pants and underwear.
[01:29:33.210 --> 01:29:33.870]  That's pretty bad.
[01:29:35.551 --> 01:29:44.018]  I got a feel for all the children that are going to be, you know, conditioned to be touched by people as a result of their parents telling them it's okay for the TSA to touch them.
[01:29:44.678 --> 01:29:50.543]  Yeah, they're learning and many top psychologists have said this is training them that someone in a uniform can grope you.
[01:29:50.823 --> 01:29:55.287]  This is pedophile training and of course a lot of the TSAs turned out are pedophiles.
[01:29:55.307 --> 01:29:56.608]  Who else wants the job?
[01:29:57.148 --> 01:30:01.892]  I mean, grabbing men, women, children all day but a perv or a control freak.
[01:30:02.412 --> 01:30:05.154]  And of course, they called the old ladies liars until hundreds came out.
[01:30:05.174 --> 01:30:10.479]  They said, yeah, we do take you behind closed doors and take your clothes off, but we don't call that a strip search.
[01:30:11.700 --> 01:30:17.145]  Yeah, well, my prayer was that if they're going to try and take me to jail for this one, that maybe I'll end up showing a cell with the TSA agents.
[01:30:19.481 --> 01:30:21.503]  So out of it all, you know what, I tend to agree with you.
[01:30:21.523 --> 01:30:23.884]  I think the greatest abuse is the pedophile training.
[01:30:23.904 --> 01:30:27.467]  Because I was reading about Sandusky and pedophiles and their criminology.
[01:30:27.847 --> 01:30:30.329]  They'll do that with kids to find out if they've been abused before.
[01:30:30.649 --> 01:30:31.910]  They do this test touch.
[01:30:32.771 --> 01:30:36.553]  And I guess, you know, what should you call the TSA?
[01:30:36.573 --> 01:30:39.996]  You know, tyranny?
[01:30:40.796 --> 01:30:42.237]  Snake assault?
[01:30:43.158 --> 01:30:44.919]  I mean, there's so many names for them.
[01:30:47.236 --> 01:30:48.677]  Training for sexual assault?
[01:30:48.757 --> 01:30:50.018]  Total sexual assault?
[01:30:51.038 --> 01:30:56.022]  I mean, I feel like the TSA is kind of a big test touch on America to see what the government can do to us.
[01:30:57.062 --> 01:31:02.966]  You know, it shocked me that when these body scanners came out that Americans were willing to let their government essentially photograph them naked.
[01:31:03.906 --> 01:31:07.829]  But it's been heartening to see that that sentiment is largely gone.
[01:31:08.469 --> 01:31:10.891]  When my original lawsuit came out, there were a lot of comments
[01:31:11.451 --> 01:31:15.900]  Most of them good, but some of them didn't understand why it's a big deal for the government to do this.
[01:31:16.100 --> 01:31:21.170]  And now, if you go to pretty much any news website now and read the comments, no one's happy with the TSA.
[01:31:21.591 --> 01:31:22.893]  America is waking up.
[01:31:25.179 --> 01:31:28.221]  You know, you just really hit on something key.
[01:31:28.301 --> 01:31:30.163]  This is a giant test touch.
[01:31:30.203 --> 01:31:32.865]  I call it slave training, dog training, acclimation.
[01:31:33.405 --> 01:31:34.506]  But that's what it is.
[01:31:35.187 --> 01:31:39.890]  And they admit it's to prepare us for forced inoculation, for arrest of the general public.
[01:31:40.191 --> 01:31:44.154]  I mean, they want to get in our space, and they know what they're doing.
[01:31:44.914 --> 01:31:46.976]  And it is total sexual assault.
[01:31:47.016 --> 01:31:48.257]  That's what TSA stands for.
[01:31:48.517 --> 01:31:50.619]  What are some of the little acronym names you've got for them?
[01:31:53.118 --> 01:31:55.059]  Wow, they are a diamond dozen.
[01:31:55.079 --> 01:32:01.482]  Someone just sent me a new one that was, we should rename it from TSA to SDA, Security Theater Administration.
[01:32:01.502 --> 01:32:02.763]  I kind of like that one.
[01:32:03.784 --> 01:32:06.965]  So they're all over the internet if you'd like to go find them.
[01:32:07.345 --> 01:32:08.546]  But yeah, you're absolutely right.
[01:32:08.686 --> 01:32:09.446]  It is conditioning.
[01:32:09.807 --> 01:32:19.511]  And watching those videos you put out last month about the FEMA camps, it kind of puts it in perspective that even if it doesn't really bother you to have the government look at you naked, it is the next step.
[01:32:20.732 --> 01:32:25.054]  I had military officers on today who was training the police and military to do this.
[01:32:25.074 --> 01:32:26.795]  They're now using TSA violation.
[01:32:27.095 --> 01:32:32.797]  Police are now adopting it, going, well, we're going to grope you without a warrant or without arrest because, you know, they're doing it.
[01:32:32.817 --> 01:32:38.619]  And now, TSA, you saw New Mexico, where they train now at the high schools how to grope people.
[01:32:38.679 --> 01:32:39.580]  They're the trainers.
[01:32:40.839 --> 01:32:41.959]  It's terrible.
[01:32:42.020 --> 01:32:47.722]  I'll tell you, last year I was stopped and frisked by the NYPD, which is another big human rights abuse that you can find in New York City.
[01:32:48.542 --> 01:32:51.984]  And even their pat-down or frisk was nothing compared to the TSA.
[01:32:52.004 --> 01:32:54.745]  The TSA truly just likes to touch you everywhere.
[01:32:55.623 --> 01:32:58.325]  Well, they're there to push boundaries, move the Overton window.
[01:32:58.365 --> 01:33:04.810]  In fact, I was reading where there's hundreds of thousands a year of stop and frisk, where they just randomly pull you over, or you pull up to checkpoints.
[01:33:04.850 --> 01:33:06.211]  I've pulled up to them, but not been searched.
[01:33:06.231 --> 01:33:06.871]  I just looked in.
[01:33:07.152 --> 01:33:10.514]  But I've talked to people where now they search your car and jerk you out.
[01:33:11.675 --> 01:33:13.376]  I mean, this is just a total takeover.
[01:33:13.416 --> 01:33:14.417]  We're in so much trouble.
[01:33:14.777 --> 01:33:21.262]  Well, people can find out more and see the media intimidation at tsaoutofourpants.wordpress.com.
[01:33:21.602 --> 01:33:23.624]  Thank you so much for spending time with us.
[01:33:23.684 --> 01:33:24.605]  Anything else you'd like to add?
[01:33:25.225 --> 01:33:25.725]  Thanks, Doc.
[01:33:25.805 --> 01:33:26.785]  I appreciate you having us on.
[01:33:27.666 --> 01:33:28.226]  Thank you, sir.
[01:33:28.746 --> 01:33:29.506]  All right, folks.
[01:33:29.666 --> 01:33:34.547]  That is it for this gigantic edition of InfoWars Nightly News.
[01:33:34.687 --> 01:33:39.468]  I mean, we just cover so much every night, and I wish I was a radical.
[01:33:39.888 --> 01:33:42.069]  I wish I'd been wrong about all this over the years.
[01:33:42.549 --> 01:33:45.930]  Believe me, but unfortunately, it's all coming true, and worse than I even thought.
[01:33:46.730 --> 01:33:55.125]  But the only answer to this 1984 society is 1776, and it's a mental awakening, a mental rebellion and resistance to tyranny.
[01:33:55.506 --> 01:33:59.212]  So if you're watching this transmission, you are the resistance.
