[00:00:00.000 --> 00:00:03.480]  [MUSIC PLAYING]
[01:10:46.468 --> 01:10:48.349]  So I don't know what the hell they want from us.
[01:10:48.369 --> 01:10:49.089]  They're bleeding us dry.
[01:10:49.129 --> 01:10:50.249]  Hey, Trent, I hope we see you again.
[01:10:50.269 --> 01:10:51.510]  We're gonna have more details.
[01:10:51.630 --> 01:10:52.750]  I gotta take another call, man.
[01:10:52.790 --> 01:10:53.590]  I just, I got to.
[01:10:53.610 --> 01:10:55.111]  I got, we're gonna have a ton of calls tonight.
[01:10:55.391 --> 01:11:00.112]  I hope I see you at the Summerfest coming up on the weekend of August 12th, the American Liberty Awards.
[01:11:00.132 --> 01:11:01.413]  We'll have more on that later.
[01:11:01.693 --> 01:11:03.274]  But Trent, I just gotta, I can't stick with you.
[01:11:03.294 --> 01:11:03.934]  We got so many calls.
[01:11:04.154 --> 01:11:06.114]  Let's go to Robert in Alabama.
[01:11:06.174 --> 01:11:06.915]  Robert, you're on the air.
[01:11:06.935 --> 01:11:07.255]  Go ahead.
[01:11:11.866 --> 01:11:23.008]  I was listening to you before you took the call and you said, I want to hear what you're seeing on the streets and I already thought of my topic, how everyone, you know, we're all Alex Jones.
[01:11:23.368 --> 01:11:31.750]  And then sure enough, you said it, how anywhere you go, you hear people saying everything Alex Jones has been saying for, you know, two decades.
[01:11:34.290 --> 01:11:35.130]  Yeah, that's what I'm saying.
[01:11:35.150 --> 01:11:39.671]  It's like I'm sitting in a ballgame and the section, it sounds like I'm listening to an Alex Jones show.
[01:11:41.781 --> 01:11:55.472]  Yeah, I worked for the Oakland A's for four years and I had never heard anyone, especially that part of California, sound anything like a patriot or anyone who's a populist.
[01:11:55.492 --> 01:12:19.985]   And, you know, it's amazing, you know, all the things that are happening would make the average person lose hope, but there's so many of us opening our eyes every day and, you know, I see it everywhere and look, I would never ask people to do something I wouldn't do and I get why people don't want to walk around with a political message on their shirt and that's fine.
[01:12:20.446 --> 01:12:24.107]  But I'm telling you folks, now is the time to pressure test it.
[01:12:24.987 --> 01:12:26.327]  Now is the time to pressure test it.
[01:12:26.367 --> 01:12:27.988]  I don't walk around in a Trump hat very often.
[01:12:29.497 --> 01:12:34.566]  In fact, the only reason I decided to wear it to the game because I've been very proud of what Trump has done recently.
[01:12:34.826 --> 01:12:36.729]  I like the way he's blown up the sound of freedom.
[01:12:36.749 --> 01:12:37.951]  I like the way he's screened it.
[01:12:38.031 --> 01:12:41.217]  I like his policy, death penalty to child sex traffickers.
[01:12:41.638 --> 01:12:42.379]  I'm like, yeah!
[01:12:43.584 --> 01:12:44.445]  Trump's kicking ass!
[01:12:44.505 --> 01:12:45.726]  I'm wearing my Trump hat today!
[01:12:45.746 --> 01:12:46.467]  It felt good!
[01:12:47.387 --> 01:12:53.112]  And then to have the response like that... So I'm just telling you, now's the time to pressure test.
[01:12:53.292 --> 01:12:54.854]  Now's the time to put your message out there.
[01:12:54.874 --> 01:12:56.135]  Now's the time to show courage.
[01:12:56.155 --> 01:12:57.516]  Now's the time to show bravery.
[01:12:57.896 --> 01:13:00.779]  It's contagious, and it's time to start the momentum now.
[01:13:00.819 --> 01:13:03.321]  Now I understand not everybody likes Trump and doesn't want to vote for Trump.
[01:13:03.341 --> 01:13:03.781]  That's fine.
[01:13:03.801 --> 01:13:06.864]  He's going to get the nomination, so you'll have to deal with it when that moment comes.
[01:13:07.585 --> 01:13:10.147]  And I understand a lot of people like RFK Jr., and that's fine too.
[01:13:10.187 --> 01:13:10.908]  I think he's great.
[01:13:11.568 --> 01:13:14.470]  Very important man to support right now, but the Democrats are going to steal it from him.
[01:13:14.830 --> 01:13:25.876]  So I'm just saying, pragmatically, now's the time to do the pressure tests and start wearing messages around and just getting the momentum going so that other people feel that, oh, I am in the majority.
[01:13:25.936 --> 01:13:26.916]  Oh, people do think like me.
[01:13:26.976 --> 01:13:28.777]  I don't have to be scared to talk about this.
[01:13:29.278 --> 01:13:30.878]  OK, thank you for the call, Robert.
[01:13:31.199 --> 01:13:33.480]  Apparently, I got something going on with Sean in England here.
[01:13:33.520 --> 01:13:35.061]  The crew's telling me I need to jump to Sean.
[01:13:35.221 --> 01:13:37.402]  So, Sean, what is the situation you have?
[01:13:39.111 --> 01:13:40.012]  Oh, hi there Owen.
[01:13:40.112 --> 01:13:41.693]  No, you don't need to come to me, especially.
[01:13:41.773 --> 01:13:48.358]  I just wanted to answer the subject you put out about how awake people are and give you the side of the view from over here.
[01:13:48.779 --> 01:13:51.761]  Of course, we've got idiots running around with a horse.
[01:13:52.161 --> 01:13:53.262]  Just stop oil, please.
[01:13:53.282 --> 01:13:53.823]  Just stop.
[01:13:54.023 --> 01:13:54.423]  Yeah, yeah.
[01:13:54.623 --> 01:13:55.764]  Okay, so how bad is that?
[01:13:55.784 --> 01:13:58.847]  Because I mean, I see four or five videos a day where they're getting dragged off the street.
[01:14:00.111 --> 01:14:05.482]  Well, yeah, this is the kind of thing that's going to make people become more awake because it's pushing all the wrong buttons.
[01:14:06.063 --> 01:14:10.813]  There is a small minority of people that go along with that and they are very disruptive and they are extremely unpopular.
[01:14:11.283 --> 01:14:11.703]  Yeah.
[01:14:11.604 --> 01:14:15.224]   I may even lead eventually to people questioning the whole climate question itself.
[01:14:15.224 --> 01:14:19.204]   In fact, just stop oil might actually achieve the biggest defeat.
[01:14:19.204 --> 01:14:23.404]   And then people may realize that the whole thing is a scam because of what they're doing.
[01:14:23.404 --> 01:14:26.203]  But that is waking more people up definitely.
[01:14:26.203 --> 01:14:30.283]   I think generally we're probably getting to the limit both here and over there of how
[01:14:30.283 --> 01:14:31.283]  many people you can wake up.
[01:14:31.283 --> 01:14:32.283]  Do you know what I mean?
[01:14:32.283 --> 01:14:35.204]   I think if you're not going to wake up now in this environment.
[01:14:35.252 --> 01:14:42.474]  Well, I saw that the conservative parties in Spain are barnstorming right now and making big headway.
[01:14:42.934 --> 01:14:50.356]  And I saw the same thing in Europe, in Germany, where there's a famous soccer player that they're going after, Osiel, right now, who had some tattoo on his chest.
[01:14:50.396 --> 01:14:52.416]  And they're saying, oh my gosh, he's a conservative.
[01:14:52.736 --> 01:14:53.477]  He's right wing.
[01:14:53.497 --> 01:14:54.397]  We have to destroy him.
[01:14:54.417 --> 01:14:55.097]  I mean, who knows?
[01:14:55.137 --> 01:14:57.858]  These people freak out at sidewalk talk.
[01:14:59.138 --> 01:15:02.239]  So that just shows there is a threat to the leftist power structure everywhere.
[01:15:02.793 --> 01:15:05.815]  We're going to take a couple more calls here, then Harrison Smith is going to join me in studio.
[01:15:05.835 --> 01:15:09.577]  We're going to talk about Elon Musk changing Twitter's name and logo.
[01:15:09.597 --> 01:15:12.839]  We're going to talk about, should we impeach Joe Biden?
[01:15:12.879 --> 01:15:16.621]  I say yes, but it needs to be very methodical, very strategic.
[01:15:16.961 --> 01:15:19.722]  I'll explain that as well, as well as some other news.
[01:15:19.742 --> 01:15:20.643]  We will take calls as well.
[01:15:20.663 --> 01:15:27.907]  I'm going to take calls the rest of this segment, and then we'll do a couple, we'll do calls as well with Harrison after we chop it up.
[01:15:29.005 --> 01:15:33.794]  But let's go back to the phone lines here and let's go to Brandon in North Dakota.
[01:15:33.874 --> 01:15:34.916]  Brandon, you're on the air.
[01:15:34.956 --> 01:15:35.377]  Go ahead.
[01:15:37.260 --> 01:15:37.841]  Hey Owen, you there?
[01:15:38.062 --> 01:15:38.603]  Yes, we have you.
[01:15:40.117 --> 01:15:49.021]  Hey bud, greetings to you, greetings to Harrison and Alex as well, long time listener, first time caller, big fan of the show in the store, TurboForce Blessed all the way.
[01:15:50.161 --> 01:16:04.534]   Just wanted to give you some feedback on, it was up to the Minot State Fair, Minot, North Dakota State Fair, Minot, North Dakota yesterday, two very positive responses to the Alex Jones for President 2024 shirt, a couple fist bumps
[01:16:04.534 --> 01:16:06.204]  and all that.
[01:16:06.204 --> 01:16:11.044]   And then just to recap, I was wearing the same shirt at the Independence Day Parade,
[01:16:11.044 --> 01:16:17.365]   Mandan, North Dakota, and took a mini Frisbee to the groin, which, you know, had a little
[01:16:17.365 --> 01:16:18.365]  bit of humor to that.
[01:16:18.365 --> 01:16:19.365]  You didn't have to admit that.
[01:16:19.365 --> 01:16:20.365]  No, yeah.
[01:16:20.365 --> 01:16:27.124]  But, you know, all in all, some positive, some negative.
[01:16:27.123 --> 01:16:30.526]  But yeah, I try to make it quick and succinct.
[01:16:30.746 --> 01:16:32.888]  But again, just appreciate all you guys do.
[01:16:33.068 --> 01:16:34.690]  Just keep on rockin' the free world.
[01:16:34.770 --> 01:16:37.272]  I do have a guest suggestion, if you wouldn't mind bouncing me over.
[01:16:37.492 --> 01:16:48.922]  Well, you obviously, you're a listener of InfoWars, you wore the Alex Jones shirt, you use our supplements, so obviously your groin area is a large target, so we can understand why the mini-disc... I can relate.
[01:16:49.242 --> 01:16:50.243]  But yeah, no, go ahead.
[01:16:51.579 --> 01:16:57.122]  Oh, I just have one guest suggestion, if you wouldn't mind parking me with some folks that could take that info.
[01:16:58.243 --> 01:17:03.506]  It was an individual that was highlighted back in April, just the deal with Alex highlighted.
[01:17:03.526 --> 01:17:05.747]  And who is it again?
[01:17:07.752 --> 01:17:11.193]  Uh, it was an Instagram profile a gal called Valor for Freedom.
[01:17:11.213 --> 01:17:22.556]  She did a little blurb on, she had a video on the appeal, and I think she'd be an awesome person to have on as just a guest, whether it be Zoom call or whichever, but just throwing that out there.
[01:17:23.156 --> 01:17:27.137]  All right, the crew will take note of that, and we'll see if we can make that happen.
[01:17:27.157 --> 01:17:28.277]  Brandon, thank you for the call.
[01:17:28.537 --> 01:17:30.538]  Let's go to John in Florida now.
[01:17:31.567 --> 01:17:32.127]  Oh, there's two.
[01:17:32.468 --> 01:17:33.769]  We have two Johns in Florida.
[01:17:34.209 --> 01:17:36.511]  I'm sorry, I did not mean to gaslight the other John.
[01:17:36.551 --> 01:17:37.351]  I'll take you next then.
[01:17:37.672 --> 01:17:39.013]  First John in Florida, go ahead.
[01:17:40.334 --> 01:17:40.854]  Me first.
[01:17:41.395 --> 01:17:41.615]  You're up.
[01:17:41.635 --> 01:17:41.875]  Hey there.
[01:17:42.175 --> 01:17:42.435]  Yeah.
[01:17:42.976 --> 01:17:43.756]  Hey, Owen.
[01:17:43.796 --> 01:17:51.743]  Yeah, I just wanted to talk to you about Trump and all the, I guess I would say it's the Stockholm Syndrome and all the Trump supporters.
[01:17:52.423 --> 01:17:53.244]  I voted for him.
[01:17:53.264 --> 01:17:54.304]  I went to his rallies.
[01:17:54.825 --> 01:17:56.186]  My whole family voted for him.
[01:17:56.206 --> 01:18:03.605]   But when I see what the guy produced, which was nothing less of just mediocre D-minus,
[01:18:03.605 --> 01:18:08.926]   I would say in his presidency, he said he was gonna get to the bottom of 9/11.
[01:18:08.926 --> 01:18:14.006]   He said he was gonna do something about the deep state, and none of that really ever occurred.
[01:18:14.006 --> 01:18:17.806]   And then when I hear Patrick Burns come out- Well, let me just stop right there.
[01:18:17.806 --> 01:18:19.166]  Let me just respond one second in time.
[01:18:19.565 --> 01:18:23.048]  I don't think it's fair to say that Trump did nothing to the deep state.
[01:18:23.208 --> 01:18:27.271]  If nothing means totally exposing them, well then he totally exposed them.
[01:18:28.312 --> 01:18:35.096]   And to say, if you want to give Trump's presidency a D-minus then that's fine, but Here's the thing that's completely undeniable.
[01:18:35.497 --> 01:18:39.179]  The economy under Trump was much better, and that means so much for the average American.
[01:18:39.199 --> 01:18:41.701]  That means so much for our prosperity and our future.
[01:18:41.761 --> 01:18:45.083]  That alone is something that is noteworthy.
[01:18:45.403 --> 01:18:55.030]  I understand why people might not want to vote Trump or have a sour taste in their mouth for Trump, but I'm just a pragmatic person, and he's the best shot we got right now.
[01:18:56.151 --> 01:18:58.952]  And I understand that, and I know where it comes from.
[01:18:58.992 --> 01:19:06.391]   And like I saw, I saw reports of him taking 388 days on vacation out of one administration
[01:19:06.391 --> 01:19:07.391]  and all the money it costs.
[01:19:07.391 --> 01:19:08.831]  And I don't care about the money.
[01:19:08.831 --> 01:19:11.552]  He raked in billions of dollars from China.
[01:19:11.552 --> 01:19:13.652]  There's no contention on that.
[01:19:13.652 --> 01:19:17.871]   But the fact of the matter is when you've got him pushing these vaccines.
[01:19:18.226 --> 01:19:23.827]  You've got him going berserk and saying he took the booster on O'Reilly Show and all that.
[01:19:24.128 --> 01:19:27.789]  And then you got Byrne saying that was on Alex the other day.
[01:19:27.809 --> 01:19:30.229]  Hey, listen, we gave him the layout.
[01:19:30.329 --> 01:19:31.190]  He could have done this.
[01:19:31.250 --> 01:19:31.750]  He could have done.
[01:19:31.790 --> 01:19:33.010]  He could have stopped the elections.
[01:19:33.050 --> 01:19:34.471]  He could have had a full recount.
[01:19:34.511 --> 01:19:36.071]  He could have redone the elections.
[01:19:36.591 --> 01:19:38.432]  He didn't do anything about that.
[01:19:38.900 --> 01:19:41.422]  All he's worried about is just, I guess, hype.
[01:19:41.482 --> 01:19:43.443]  He says he's going to lock Joe Biden up now.
[01:19:43.503 --> 01:19:45.765]  What happened to the last one he said he was going to lock up?
[01:19:46.886 --> 01:19:47.927]  Well, I would just say this.
[01:19:48.127 --> 01:19:53.591]  If Trump does none of that, but at least gives us a good economy again for four years, then it's still worth it to me.
[01:19:53.651 --> 01:19:57.954]  Because, again, like I said, from a pragmatic standpoint, I just don't see any other option.
[01:19:59.629 --> 01:20:04.312]  Well, I mean, RFK sounds good, I just don't trust the Democrat Party.
[01:20:05.173 --> 01:20:05.613]  Exactly.
[01:20:05.673 --> 01:20:10.296]  They're never going to let him get in on the Democrat ticket, and he's not popular enough to win third party.
[01:20:10.976 --> 01:20:12.237]  Yeah, I agree with you.
[01:20:12.277 --> 01:20:22.684]  I think hands down Trump's going to win it in a landslide as far as the nomination, but I mean, if they took it from him and he had the opportunity back then, that's called draining the swamp.
[01:20:23.684 --> 01:20:27.587]  Let me just ask you this then, because there's no denying what you're saying is true, obviously.
[01:20:28.567 --> 01:20:39.432]  Now, let's say Trump gets back in there and actually does arrest people and actually does do some of the stuff that he said he was going to do and didn't.
[01:20:40.552 --> 01:20:42.873]  I mean, do you think there's any chance of that?
[01:20:42.893 --> 01:20:44.134]  Do you have any hope that that's the case?
[01:20:44.154 --> 01:20:46.715]  Or are you just saying, nope, no chance, no hope, never gonna happen?
[01:20:48.055 --> 01:20:51.116]  Yeah, as far as him actually doing something about it now?
[01:20:54.058 --> 01:20:54.638]  You have no faith?
[01:20:55.874 --> 01:21:05.340]  No, no, I mean, I'm just saying, I mean, if he wins again, I mean, you almost have to, I mean, he's got to come up with more about talking about Hunter and this and that.
[01:21:05.460 --> 01:21:07.401]  I want to hear what he's actually going to do.
[01:21:07.601 --> 01:21:09.782]  I mean, we've already heard the rhetoric and all that.
[01:21:09.842 --> 01:21:12.604]  I know politics, you got to say something.
[01:21:13.124 --> 01:21:24.271]  But when I heard that Burns interview with Alex Jones the other day, and he was with Sidney and they were all sitting down, they all had it laid out of what to do.
[01:21:24.870 --> 01:21:28.952]  And the guy basically allows January 6th to happen.
[01:21:29.373 --> 01:21:33.715]  Trump has to make his own decisions, whether they're good or bad, he makes his own decisions.
[01:21:33.835 --> 01:21:36.977]  And that can't be said for many people in Washington, D.C.
[01:21:37.017 --> 01:21:38.478]  So that alone I feel is a positive.
[01:21:38.498 --> 01:21:39.879]  But I understand the frustration, believe me.
[01:21:40.439 --> 01:21:41.480]  I get the frustration.
[01:21:41.620 --> 01:21:45.142]  I think Trump made the decision where he said, you know what, I'm not going to be the one that does this.
[01:21:45.482 --> 01:21:50.185]  If I stand up for the stolen election or whatever, it's just going to cause more problems.
[01:21:50.965 --> 01:21:51.925]  That's the decision he made.
[01:21:52.086 --> 01:21:53.866]  Whether it's good or bad, that's the decision he made.
[01:21:53.906 --> 01:21:55.687]  And so now, here we are.
[01:21:56.467 --> 01:21:57.328]  John, thank you for the call.
[01:21:57.348 --> 01:21:58.848]  Let's go to the other John in Florida.
[01:21:59.609 --> 01:22:01.009]  We had a bit of a confusion here.
[01:22:01.049 --> 01:22:02.450]  This is the other John in Florida.
[01:22:02.490 --> 01:22:03.530]  John, Florida, go ahead.
[01:22:04.811 --> 01:22:05.871]  Hi Owen, this is John.
[01:22:05.951 --> 01:22:07.632]  I'm calling from Northport, Florida.
[01:22:08.792 --> 01:22:10.933]  I live in a Democrat city.
[01:22:12.154 --> 01:22:19.837]  The person that used to work for Obama is now our city manager, and we have mostly all Democrats that are running our city.
[01:22:20.509 --> 01:22:23.971]  What happened to us last year was a nightmare for myself and my wife.
[01:22:24.551 --> 01:22:33.676]  My wife was headbutted and a man pulled a gun at her head for taking four pictures of a drainage pipe right next to our house.
[01:22:34.437 --> 01:22:38.419]  We called the police department for help on a 911 call.
[01:22:38.879 --> 01:22:41.660]  The police come and they never helped us.
[01:22:42.241 --> 01:22:43.601]  I have them all on body cam.
[01:22:44.302 --> 01:22:49.264]  They called my wife an effing, I hate to say it, but a slut on body cam.
[01:22:52.236 --> 01:22:55.957]  It was a nightmare for myself and my wife and the police never helped us.
[01:22:56.577 --> 01:22:58.698]  We have all the proof, all the documentation.
[01:22:58.738 --> 01:23:07.220]  They wrote up a false report to make us look like the bad people because I still believe because where I live and we don't have no police record.
[01:23:07.300 --> 01:23:08.500]  My wife was never arrested.
[01:23:08.520 --> 01:23:10.321]  She never had a speeding ticket, nothing.
[01:23:11.201 --> 01:23:12.741]  And it's a sad situation.
[01:23:12.961 --> 01:23:20.503]  We just bought a shotgun, a double barrel shotgun to protect us because we can't call the police.
[01:23:21.115 --> 01:23:24.096]  Then we come to find out it's not just me, it's other people.
[01:23:24.757 --> 01:23:31.440]  There's six police officers going to court this year in Tampa, Florida, where they let a dog rip a guy's arm off.
[01:23:32.060 --> 01:23:35.242]  And they text about it, and they were happy about it that they did this.
[01:23:35.942 --> 01:23:39.704]  Alright, well, you got a bit of a problem there.
[01:23:39.764 --> 01:23:45.687]  I'll explain why I'm asking this, but are you black, or are you white, or are you Mexican, or what is your ethnicity, what is your skin color?
[01:23:47.388 --> 01:23:51.591]  I'm a white male and I'm a Trump supporter.
[01:23:52.110 --> 01:23:57.390]   Oh, geez. Oh, geez. Yeah. Yeah. You're not. No, you know, see, because here's the thing.
[01:23:57.390 --> 01:24:03.070]   If you were if you were a minority and you brought this story to the liberal media or
[01:24:03.070 --> 01:24:07.710]   some liberal attorney, they would make it a top story and say how you got abused and your wife was,
[01:24:07.710 --> 01:24:10.911]  you know, shamed or whatever. You know, look at this racism.
[01:24:10.911 --> 01:24:16.350]   But because you're white, you need to just shut up, OK? Yeah, it's a sad situation.
[01:24:16.350 --> 01:24:18.270]  And I can't.
[01:24:18.551 --> 01:24:21.394]  No, I'm telling you, we've been talking about this, John.
[01:24:21.213 --> 01:24:24.993]   You know, they just, just two months ago, they threw a woman down, they choked the woman,
[01:24:24.993 --> 01:24:26.713]  they threw her down to the ground.
[01:24:26.713 --> 01:24:29.753]  And it's, it's just gonna continue.
[01:24:29.753 --> 01:24:31.953]  No, I'm telling you, we've been talking about this, John.
[01:24:31.953 --> 01:24:33.153]  Thank you for the call.
[01:24:33.153 --> 01:24:39.393]   It's, I mean, look, I'm not trying to be all doom and gloom and I can still go out in Austin, Texas
[01:24:39.393 --> 01:24:40.432]  and get a nice steak dinner.
[01:24:40.432 --> 01:24:42.932]  And, you know, I don't have to experience too much.
[01:24:42.626 --> 01:24:44.247]  I mean, I'm probably going to see a homeless guy naked.
[01:24:44.988 --> 01:24:50.212]  I'm probably going to get panhandled five times and probably see, you know, four cop cars pulling people over.
[01:24:50.372 --> 01:24:52.293]  But I mean, I can still go out to dinner and enjoy a night.
[01:24:52.313 --> 01:24:57.276]  But it's just, man, these Democrat-run cities, folks, they really are becoming Mad Max Thunderdome.
[01:24:58.397 --> 01:24:58.898]  I'm telling you.
[01:25:00.359 --> 01:25:00.899]  It's insane.
[01:25:01.179 --> 01:25:02.080]  We'll talk more about that.
[01:25:02.895 --> 01:25:04.736]  With Harrison Smith coming up in studio.
[01:25:06.376 --> 01:25:09.217]  Sunday Night Live, coming up right here on Band Off Video.
[01:25:09.878 --> 01:25:11.758]  Don't go anywhere, Harrison Smith joining me in studio.
[01:25:11.778 --> 01:25:13.719]  Remember folks, InfoWarsStore.com.
[01:25:14.079 --> 01:25:19.201]  This show still exists thanks to your support at InfoWarsStore.com.
[01:25:19.221 --> 01:25:22.442]  The Patriot Pride Month sale rolls on, while supplies last.
[01:25:22.462 --> 01:25:27.084]  A lot of popular supplements selling out right now, so get to InfoWarsStore.com before it all sells out.
[01:25:27.824 --> 01:25:31.086]  We sell products that will empower you and your family's life.
[01:25:32.026 --> 01:25:34.367]  We sell products that are real game changers.
[01:25:34.947 --> 01:25:36.768]  Corporate media says we sell snake oil.
[01:25:37.208 --> 01:25:49.204]   High quality, gravity-fed water filter, stainless steel, that if you look at the competitors are at the highest ratings there are for around 50% of the price of leading competitors.
[01:25:49.944 --> 01:25:58.546]  Despite that, right now we have the Patriot Pride Sale going for the rest of July to counter the Bud Light Communist Pedo Pride.
[01:25:59.326 --> 01:26:06.368]  So we have 10% off on water filtration, air filtration, storable foods right now at infowarestore.com.
[01:26:06.869 --> 01:26:11.290]  We have double Patriot points, meaning you get 10% off on your next order, not 5% off.
[01:26:13.106 --> 01:26:15.773]  We have BrainForce Plus and BrainForce Ultra.
[01:26:16.114 --> 01:26:19.983]  Two different, amazing, brain-boosting nootropics that were 50% off together.
[01:26:20.003 --> 01:26:20.464]  They're now 50% off.
[01:26:23.624 --> 01:26:26.325]  Individually, we have Probiotic Fiber, 50% off.
[01:26:26.365 --> 01:26:27.765]  We have Immune Support, 50% off.
[01:26:27.785 --> 01:26:29.906]  We have Organic Green Fiber Cat, 50% off.
[01:26:29.946 --> 01:26:31.627]  We have Ultimate Fish Roll, 40% off.
[01:26:31.947 --> 01:26:35.108]  Ultimate Bone Broth, oh man, it's so good, 40% off.
[01:26:35.168 --> 01:26:37.168]  Down and Out Sleep Support, 40% off.
[01:26:37.268 --> 01:26:40.429]  Superfill Vitality, 60% off.
[01:26:40.509 --> 01:26:41.610]  Super Mills, sold out.
[01:26:41.890 --> 01:26:44.711]  It's the same formula, different label, so it's 60.
[01:26:45.171 --> 01:26:46.991]  Experienced Libido, the Stamina of the Energy.
[01:26:47.612 --> 01:26:49.712]  Survival Shield X3, about to sell out, 25% off.
[01:26:49.732 --> 01:26:53.073]   Vitamin D3 Gummies, 25% off.
[01:26:53.474 --> 01:26:55.474]  Whole Food Multivitamin, 25% off.
[01:26:55.554 --> 01:26:56.255]  All about to sell out.
[01:26:56.755 --> 01:26:58.616]  All InfoWars MD products.
[01:26:58.676 --> 01:27:00.456]  The CBD oil, everything.
[01:27:01.117 --> 01:27:01.637]  30% off.
[01:27:01.677 --> 01:27:03.318]  The Nitric Boost, 30% off.
[01:27:03.758 --> 01:27:04.938]  All Dr. Jones Naturals.
[01:27:04.978 --> 01:27:10.580]  The toothpaste, the mouthwash, fluoride free, essential oils, tumeric, activated charcoal, 25% off.
[01:27:10.961 --> 01:27:12.441]  All InfoWars Platinum products.
[01:27:12.861 --> 01:27:14.042]  Testosterone Boost 1776, Pain MD.
[01:27:17.283 --> 01:27:20.685]  25% off all food, water, and air filtration.
[01:27:20.705 --> 01:27:24.186]  10% off at infowarestore.com.
[01:27:24.226 --> 01:27:28.508]  And while you're there, get a copy of my book, The Great Reset and the War for the World.
[01:27:28.568 --> 01:27:29.489]  Get a signed copy.
[01:27:29.769 --> 01:27:30.629]  Only a few hundred left.
[01:27:30.669 --> 01:27:31.529]  That's a fundraiser.
[01:27:31.870 --> 01:27:33.390]  Get an Alex Jones for President t-shirt.
[01:27:33.490 --> 01:27:34.431]  No more being printed.
[01:27:34.451 --> 01:27:36.572]  They're like, hey boss, you said this is limited edition.
[01:27:36.932 --> 01:27:37.812]  We did a third printing.
[01:27:37.832 --> 01:27:38.713]  They're about to sell out.
[01:27:38.913 --> 01:27:39.613]  What's the new shirt?
[01:27:39.913 --> 01:27:41.494]  I've been so busy I haven't come up with a new shirt.
[01:27:42.114 --> 01:27:42.995]  But we'll have a new one.
[01:27:43.015 --> 01:27:44.736]  But no more of that shirt's getting printed.
[01:27:45.337 --> 01:27:47.579]  Or the Trump political prisoner shirt.
[01:27:47.779 --> 01:27:49.320]  There's like a thousand of those left.
[01:27:49.580 --> 01:27:51.442]  Less than a thousand Alex Jones shirts left.
[01:27:52.302 --> 01:27:53.624]  I want to thank you for your support.
[01:27:53.744 --> 01:27:55.485]  I don't have George Soros backing me.
[01:27:55.565 --> 01:27:56.966]  I don't have the globalists backing me.
[01:27:58.067 --> 01:28:00.069]  I have We The People backing us.
[01:28:00.629 --> 01:28:17.344]  Please go to InfoWarsTore.com, get double Patriot Points, free shipping on orders $100 or more, make a straight donation where it says donate for $5, $10, $20, do it one time recurring, but whatever you do, pray for the broadcast, and whatever you do, share the articles and the videos, and I see you doing it!
[01:28:18.225 --> 01:28:20.187]  Some of you re-upload, it gets 100 views.
[01:28:20.247 --> 01:28:20.967]  That's amazing!
[01:28:21.548 --> 01:28:29.613]   Globalist politicians, People that are beneath Trump, top-level Republican candidates are talking to crowds of 20 people!
[01:28:30.894 --> 01:28:35.278]  I see our listeners, I can't even keep track of it, thousands of videos with a couple hundred views.
[01:28:35.739 --> 01:28:37.681]  I just see them, boom, boom, boom, I check the aggregator.
[01:28:38.181 --> 01:28:40.083]  I see hundreds of videos with thousands of views.
[01:28:40.804 --> 01:28:43.206]  I see dozens of videos with hundreds of thousands of views.
[01:28:43.586 --> 01:28:46.629]  And I see several videos with millions of views without even looking.
[01:28:46.949 --> 01:28:48.571]  It's just every day!
[01:28:49.705 --> 01:28:53.706]  So if you put out a video and a hundred people watch it, that's a devastating victory!
[01:28:54.327 --> 01:28:59.108]  But some of you put it out, and a thousand see it, somebody else sees it, grabs it, and a million watch it.
[01:28:59.469 --> 01:29:00.669]  That's how we win wars.
[01:29:00.909 --> 01:29:04.851]  That's human intelligence overriding AI via the Holy Spirit.
[01:29:05.291 --> 01:29:10.653]  So spread the word, pray for the broadcast, and get products that enrich your life while funding our operation.
[01:29:10.913 --> 01:29:17.075]  Go to nfowarstore.com now for the Patriot Pride Month!
[01:29:17.395 --> 01:29:22.158]  That fights pedophilia, that fights abortion, that fights satanism, and gives you great products.
[01:29:22.478 --> 01:29:23.438]  Patriot Pride Month.
[01:29:23.719 --> 01:29:24.819]  Infowarsstore.com.
[01:29:25.059 --> 01:29:25.359]  Up to 60% off.
