[00:00:05.350 --> 00:00:05.592]  I don't know.
[03:01:52.961 --> 03:01:54.442]  And it never quits.
[03:01:54.442 --> 03:01:57.985]  The stress of that never, never ends.
[03:01:57.985 --> 03:01:59.826]  And we realized a really big lesson.
[03:01:59.826 --> 03:02:00.827]  He said, you know what?
[03:02:00.827 --> 03:02:05.951]  He said, you guys, your life is like Groundhog Day every single day.
[03:02:05.951 --> 03:02:08.934]  Cleaning the house, trying to make dinner, trying to care for a family.
[03:02:08.934 --> 03:02:09.934]  And I said, well, I can't.
[03:02:09.934 --> 03:02:15.559]  I mean, the stress of having to oversee a family like this is so difficult that
[03:02:16.678 --> 03:02:24.102]  I can understand now why I feel bad that you guys don't get the recognition that you deserve because I said it is difficult.
[03:02:24.102 --> 03:02:26.463]  Men were wired to be providers.
[03:02:26.463 --> 03:02:34.286]  They were wired to be people that would care and protect their families, care for and protect their families.
[03:02:34.286 --> 03:02:38.228]  And I feel like dads kind of get a rough go at it.
[03:02:38.228 --> 03:02:40.609]  I interviewed Dr. Warren Farrell.
[03:02:40.609 --> 03:02:41.990]  It was probably a few years back.
[03:02:42.492 --> 03:02:44.633]  And I said, what's the importance of dads?
[03:02:44.633 --> 03:02:46.454]  Can you just tell me the importance of dads?
[03:02:46.454 --> 03:02:48.114]  He wrote some great books on this.
[03:02:48.114 --> 03:02:52.656]  And he said, yeah, he said, I'll give you an example that'll kind of tie it up in about a minute.
[03:02:52.656 --> 03:03:01.580]  He said, the thing about fathers is, is if you were to sit a kid at a table with some peas and the mom would say, well, just eat 10.
[03:03:01.580 --> 03:03:02.540]  I mean, I've even done this.
[03:03:02.540 --> 03:03:03.500]  Just eat 10.
[03:03:03.500 --> 03:03:05.661]  Oh my gosh, just eat a pea, right?
[03:03:05.661 --> 03:03:07.062]  And they won't eat the peas.
[03:03:07.062 --> 03:03:12.104]  And then finally they eat two or three peas, maybe three peas out of the 10 that you asked them to eat.
[03:03:12.924 --> 03:03:19.309]  And the mom, with her empathy and with everything, all the gifts that she has, goes, well, you know, we'll try again tomorrow.
[03:03:19.309 --> 03:03:21.670]  Off to another day.
[03:03:21.670 --> 03:03:25.653]  The dad, on the other hand, says, no, you made a commitment to your mom.
[03:03:25.653 --> 03:03:27.815]  You're going to eat these peas.
[03:03:27.815 --> 03:03:29.596]  That's all about commitment.
[03:03:29.596 --> 03:03:35.060]  You made a promise and you can get down from the table when you eat those 10 peas.
[03:03:35.060 --> 03:03:38.522]  That's the difference between men and women raising kids.
[03:03:38.522 --> 03:03:40.944]  That's why men and women need to raise kids.
[03:03:41.650 --> 03:03:44.192]  Is because there is a difference there.
[03:03:44.192 --> 03:03:48.495]  There's a wonderful difference there and we both add to the pot, right?
[03:03:48.495 --> 03:03:50.317]  Men roughhouse with their boys.
[03:03:50.317 --> 03:03:51.478]  What are they teaching them?
[03:03:51.478 --> 03:03:52.398]  Boundaries.
[03:03:52.398 --> 03:03:53.039]  Okay?
[03:03:53.039 --> 03:04:00.525]  There's so many wonderful things that we do as parents and this is why dads are essential.
[03:04:00.525 --> 03:04:01.966]  They're amazing.
[03:04:01.966 --> 03:04:03.767]  I know there's a few turds out there.
[03:04:03.767 --> 03:04:04.327]  I get it.
[03:04:04.327 --> 03:04:07.570]  There's a few turds in women.
[03:04:07.570 --> 03:04:08.571]  So I get it.
[03:04:08.571 --> 03:04:11.373]  So that can't be the argument for the whole of it.
[03:04:12.068 --> 03:04:14.069]  You can say, well, this guy's abusive.
[03:04:14.069 --> 03:04:15.390]  That's not all the men.
[03:04:15.390 --> 03:04:17.252]  There's more men out there that are great men.
[03:04:17.252 --> 03:04:19.493]  I've been surrounded by great men my whole life.
[03:04:19.493 --> 03:04:22.235]  There's more great men than we think.
[03:04:22.235 --> 03:04:29.380]  And the art is trying to find them, keep them, honor them, respect them, and allow them to do what they do best.
[03:04:29.380 --> 03:04:38.546]  A big shout out for Father's Day coming because I'll tell you something, our dads deserve that respect of taking on that stress to be that provider.
[03:04:39.485 --> 03:04:47.553]  And we need to be able to talk about that more and encourage young boys to want to have that desire as well.
[03:04:47.553 --> 03:04:48.955]  I want to talk about that when I get back.
[03:04:48.955 --> 03:04:52.078]  And then I want to talk Trump and China and Cuba and all the rest.
[03:04:52.078 --> 03:04:53.660]  We're going to cover a lot of ground today.
[03:04:53.660 --> 03:04:55.101]  Be right back on the Alex Jones Show.
[03:04:55.101 --> 03:04:55.662]  I'm Kate Dally.
[03:04:58.254 --> 03:05:05.179]  Iodine is naturally acquired through the soil, which is at the foundation of our entire food supply.
[03:05:05.179 --> 03:05:14.164]  Modern farming techniques have stripped the soil of this essential trace element, which has caused an iodine deficiency in about half the population.
[03:05:14.164 --> 03:05:16.366]  And there are two things we need to do about it.
[03:05:17.006 --> 03:05:20.309]  We need to practice more regenerative farming.
[03:05:20.309 --> 03:05:28.835]  There are plenty of proven technologies in permaculture and biodynamics that will naturally keep the soil rich with iodine.
[03:05:28.835 --> 03:05:32.959]  And we need to ensure that we get the sufficient amount of iodine every day.
[03:05:33.639 --> 03:05:45.165]  Derived from ancient sea salts found thousands of feet below the Earth's surface, our InfoWars Life Survival Shield X3 is hands down the best.
[03:05:45.165 --> 03:05:51.228]  Pure nascent iodine, stabilized in an activated triiodine form.
[03:05:51.228 --> 03:05:57.391]  For a healthy thyroid and a healthy metabolism, get yours now at InfoWarsStore.com.
[03:06:02.631 --> 03:06:04.531]  Welcome back to the Alex Jones Show.
[03:06:04.531 --> 03:06:06.132]  So happy to be with you.
[03:06:06.132 --> 03:06:13.573]  So let's talk just a few things, a few things more about this subject of fathers because I think maybe those listening can benefit from this.
[03:06:13.573 --> 03:06:20.734]  There's a couple of things I think that we need to be aware of, things that have changed and I think things that we need to be doing.
[03:06:20.734 --> 03:06:31.896]  Like I said before, women were engineered to manage a family, men were engineered to provide for them and take care of them emotionally, financially, spiritually, you know, physically.
[03:06:32.839 --> 03:06:36.962]  And so, whenever only one sex wins, both sexes lose.
[03:06:36.962 --> 03:06:38.524]  And I think that's what's going on right now.
[03:06:38.524 --> 03:06:44.168]  We have a whole lot of victimhood, women out there in their ridiculous tirades, marching for rights.
[03:06:44.168 --> 03:06:45.650]  I mean, give me a break, right?
[03:06:45.650 --> 03:06:46.670]  What are you marching for?
[03:06:46.670 --> 03:06:48.092]  What do you not have?
[03:06:48.092 --> 03:06:49.993]  You have everything and more.
[03:06:49.993 --> 03:06:56.819]  And you have a lot of guys willing out there to open the door for you and to be nice to you and to want to provide for you.
[03:06:57.379 --> 03:07:00.300]  And it seems as though that's getting lost in translation.
[03:07:00.300 --> 03:07:07.881]  And so maybe people need to hear this from a woman, because I think sometimes we don't speak out enough.
[03:07:07.881 --> 03:07:10.161]  When grandpa was a dad, right?
[03:07:10.161 --> 03:07:21.123]  When you have these grandpas in that age group, the dad's typical style of hands-on parenting, like roughhousing expectations, was that children serve rather than be served.
[03:07:21.123 --> 03:07:24.144]  And that's what's changed in society.
[03:07:24.144 --> 03:07:25.284]  Children want to be served.
[03:07:26.007 --> 03:07:32.071]  They want us to run circles around them and give them trophies and act like they're the only person in the room.
[03:07:32.071 --> 03:07:35.293]  It used to be parents would eat and then they'd feed their kids.
[03:07:35.293 --> 03:07:38.535]  If any of you grew up in rural areas, you know what I'm talking about.
[03:07:38.535 --> 03:07:44.639]  The kids were kind of like over here, you know, and the adults were kind of centered to the conversation.
[03:07:44.639 --> 03:07:48.442]  And the kids realized that, but I don't think it took anything away from them.
[03:07:48.442 --> 03:07:51.103]  Now we run around trying to compliment our kids every five seconds.
[03:07:51.103 --> 03:07:51.744]  You're so brave.
[03:07:51.744 --> 03:07:52.444]  You're so wonderful.
[03:07:52.444 --> 03:07:53.265]  You're so amazing.
[03:07:53.265 --> 03:07:54.786]  That's got to be hurting us.
[03:07:55.489 --> 03:08:03.491]  But also that built-in sense of purpose and being the provider, the protector, the warrior, the sole breadwinner.
[03:08:03.491 --> 03:08:08.493]  In today's 2023, there is a purpose void.
[03:08:08.493 --> 03:08:14.275]  They don't feel that purpose anymore because women are buying more houses on their own without men.
[03:08:16.050 --> 03:08:16.410]  I think so.
[03:08:36.750 --> 03:08:40.031]  And that's no longer, that is no longer how it's being done.
[03:08:40.031 --> 03:08:46.353]  In one generation, young men have gone from 61% of college degree recipients to a projected 39%.
[03:08:46.353 --> 03:08:49.614]  Young women from 39% to a projected 61%.
[03:08:49.614 --> 03:09:01.617]  Now if that's true, this is from Dr. Warren Farrell, then let's just hope they went into the trades because I think that boys in the trades is a wonderful idea and I think it's great parenting to put your boys in the trades.
[03:09:03.126 --> 03:09:15.010]  When the male ververt monkeys fight in their wars with other groups of monkeys to protect their territory or to get food, female monkeys reward the best surviving warriors by grooming them.
[03:09:15.010 --> 03:09:16.390]  I'm not joking.
[03:09:16.390 --> 03:09:24.012]  The social status of these warrior monkeys goes up and therefore more female monkeys want to mate with them, right?
[03:09:24.012 --> 03:09:29.954]  And in contrast, the female monkeys ignore and snap at the male monkeys who abstain from battle.
[03:09:30.677 --> 03:09:33.160]  Do the female monkeys' social bribes work?
[03:09:33.160 --> 03:09:34.221]  Yes, of course!
[03:09:34.221 --> 03:09:35.802]  They have for centuries.
[03:09:35.802 --> 03:09:37.284]  They have in the animal kingdom.
[03:09:37.284 --> 03:09:39.806]  They do with us too.
[03:09:39.806 --> 03:09:40.367]  And you know what?
[03:09:40.367 --> 03:09:42.389]  Those things are never going to change.
[03:09:42.389 --> 03:09:43.870]  It's never going to change.
[03:09:43.870 --> 03:09:49.096]  There was an article the other day that talked about a woman trying to find a liberal masculine man.
[03:09:49.096 --> 03:09:49.996]  That's like a unicorn.
[03:09:49.996 --> 03:09:50.777]  They don't exist.
[03:09:52.034 --> 03:10:02.616]  The people that are just dense enough to want to want to, you know, believe the gobbledygook of climate change and drive their little Prius probably aren't going to be your most masculine men in the bunch.
[03:10:02.616 --> 03:10:08.878]  But what's interesting about that, too, is if you go back to the 70s, you see men looking totally different, right?
[03:10:08.878 --> 03:10:10.918]  Go back and watch the movie Invincible.
[03:10:10.918 --> 03:10:12.678]  I actually interviewed Vince Papali.
[03:10:12.678 --> 03:10:13.719]  Amazing guy.
[03:10:13.719 --> 03:10:16.019]  Amazing conservative.
[03:10:16.019 --> 03:10:17.379]  But here's the deal, though.
[03:10:17.379 --> 03:10:19.040]  Men were different back then.
[03:10:19.040 --> 03:10:20.000]  They were just different.
[03:10:20.421 --> 03:10:21.821]  They were more masculine.
[03:10:21.821 --> 03:10:22.882]  So what are we doing?
[03:10:22.882 --> 03:10:23.822]  You could say water.
[03:10:23.822 --> 03:10:25.463]  You could say all kinds of things.
[03:10:25.463 --> 03:10:26.443]  Chemicals.
[03:10:26.443 --> 03:10:30.525]  You could say a million things right now in what we're doing to them.
[03:10:30.525 --> 03:10:36.927]  You could also say that moms are hovering over them, helicoptering over them, and basically making them girls.
[03:10:36.927 --> 03:10:38.227]  You could say that.
[03:10:38.227 --> 03:10:39.868]  One could say that.
[03:10:39.868 --> 03:10:40.928]  But you know what?
[03:10:40.928 --> 03:10:43.749]  One of the things that we need to remember is this.
[03:10:43.749 --> 03:10:48.791]  Your dad's sense of purpose was glint in the eye versus a job.
[03:10:49.560 --> 03:10:57.887]  And what I mean is, if you recall what your dad did for a living, okay, then pretend that your dad and mom, just before you were born, were trying to figure out what they were going to do.
[03:10:57.887 --> 03:11:02.931]  Go for the glint in his eye, the thing you really love to do, or provide for the family.
[03:11:02.931 --> 03:11:07.194]  Oftentimes, they chose to provide for the family for a reason, right?
[03:11:07.194 --> 03:11:09.576]  And so, what happened with that, right?
[03:11:09.576 --> 03:11:11.357]  And so, what are we saying now?
[03:11:11.357 --> 03:11:18.563]  Now we're saying, it's okay to follow the glint without any purpose, without ever having to provide for a family.
[03:11:19.341 --> 03:11:27.889]  And that's taking away what's special about the guys and taking their purpose and then driving their purpose forward.
[03:11:27.889 --> 03:11:29.450]  A lot of guys will say, you know what?
[03:11:29.450 --> 03:11:31.012]  I didn't mind doing that.
[03:11:31.012 --> 03:11:43.103]  I didn't mind going with the job I knew could provide and maybe the glint, it's a little on the side now, but it gave them purpose and we need to give that back down to our boys, right?
[03:11:43.604 --> 03:11:46.186]  I've got boys, and let me tell you, a lot of things.
[03:11:46.186 --> 03:11:47.507]  Teach them to drive stick shift.
[03:11:47.507 --> 03:11:50.490]  You know, all the things that you do as dads.
[03:11:50.490 --> 03:11:52.372]  I love what you do as dads.
[03:11:52.372 --> 03:11:55.274]  And I think these are some of the most important things.
[03:11:55.274 --> 03:11:59.838]  And it makes us understand the difference between a glint and a profession.
[03:11:59.838 --> 03:12:02.620]  Now we say, you know, just go for the glint.
[03:12:02.620 --> 03:12:03.201]  Not really.
[03:12:03.201 --> 03:12:04.242]  Not really.
[03:12:05.003 --> 03:12:15.470]  Because if you're going to have purpose and provide for a family someday, and that's part of your makeup and what you do, right, on this earth is to provide and protect the family.
[03:12:15.470 --> 03:12:18.553]  Well, the glint might not be able to do that as much.
[03:12:18.553 --> 03:12:20.934]  But that's kind of what we're doing right now.
[03:12:20.934 --> 03:12:22.195]  There's a good, you could marry it.
[03:12:22.195 --> 03:12:25.037]  You could say you could do what you love, of course.
[03:12:25.037 --> 03:12:27.059]  Don't do something you don't love.
[03:12:27.059 --> 03:12:34.624]  But I think right now, with Father's Day coming, maybe it's an important time to say, hey, Dad, I appreciate you giving up the glint in your eye.
[03:12:35.683 --> 03:12:41.885]  For the profession that provided a roof over my head and the fact that I got to do the things I wanted to do.
[03:12:41.885 --> 03:12:44.526]  I think that's important.
[03:12:44.526 --> 03:12:46.847]  I think they need to hear it, right?
[03:12:46.847 --> 03:12:48.408]  Dads don't ask for it a lot.
[03:12:48.408 --> 03:12:49.148]  Women do.
[03:12:49.148 --> 03:12:50.309]  We ask for praise.
[03:12:50.309 --> 03:12:52.369]  We ask for a lot of things all the time.
[03:12:52.369 --> 03:12:56.131]  We want to be the center of the universe most of the time, but men don't.
[03:12:57.034 --> 03:12:59.295]  They don't know whether to open a door now.
[03:12:59.295 --> 03:13:01.036]  They don't know what to do.
[03:13:01.036 --> 03:13:06.399]  Because women have just basically said, I'm the most important person in the room, serve me.
[03:13:06.399 --> 03:13:09.001]  Instead of, hey, let's serve each other.
[03:13:09.001 --> 03:13:10.541]  Let's be in this together.
[03:13:10.541 --> 03:13:13.103]  You give what you give, I'll give what I give.
[03:13:13.103 --> 03:13:14.163]  And guess what?
[03:13:14.163 --> 03:13:18.626]  It makes for a really good union for like, I don't know, centuries.
[03:13:18.626 --> 03:13:20.667]  That's kind of how it was destined to be.
[03:13:21.818 --> 03:13:28.721]  In ancient Rome, the male was the head of the family and held absolute powers over his family.
[03:13:28.721 --> 03:13:35.524]  This was because ancient Rome was a patriarchal society where women did not have much say in private or public life.
[03:13:35.524 --> 03:13:36.804]  Gee, I wonder who wrote that.
[03:13:36.804 --> 03:13:38.765]  Do you think it was a women's liver?
[03:13:38.765 --> 03:13:42.087]  This is the kind of crap our kids are getting in school right now.
[03:13:42.087 --> 03:13:42.687]  I'm not kidding.
[03:13:43.436 --> 03:13:53.478]  It's written from a women's lib position where all they can see are men are controlling and tyrannical and want to take everything away from everybody.
[03:13:53.478 --> 03:13:57.578]  Your kids are hearing this kind of crap continuously in school.
[03:13:57.578 --> 03:13:59.099]  You want to know how they do it?
[03:13:59.099 --> 03:14:03.639]  When they read Shakespeare, they read it from a women's lib position.
[03:14:03.639 --> 03:14:04.600]  Yeah.
[03:14:04.600 --> 03:14:05.580]  Men are trash.
[03:14:05.580 --> 03:14:07.360]  Men are horrid.
[03:14:07.360 --> 03:14:12.241]  They read the summaries from women libbers instead of actual Shakespeare.
[03:14:13.357 --> 03:14:18.580]  They read the person that's got a chip on his shoulder over race, right?
[03:14:18.580 --> 03:14:20.801]  And sees racism in everything.
[03:14:20.801 --> 03:14:21.801]  That's what being woke is.
[03:14:21.801 --> 03:14:23.442]  You see racism in everything.
[03:14:23.442 --> 03:14:25.743]  And you see discrimination in everything.
[03:14:25.743 --> 03:14:29.865]  So everything our kids consume at school all day is anti-men.
[03:14:29.865 --> 03:14:30.826]  It's anti-dad.
[03:14:30.826 --> 03:14:32.386]  It's anti-fathers.
[03:14:32.386 --> 03:14:34.407]  How horrible is that?
[03:14:34.407 --> 03:14:34.888]  It's sick.
[03:14:34.888 --> 03:14:36.008]  It's sad.
[03:14:36.008 --> 03:14:41.751]  You know, in ancient Roman society, the male was the head of the household because he was there to protect his family from a lot of things.
[03:14:42.810 --> 03:14:44.371]  There was a reason.
[03:14:44.371 --> 03:14:46.412]  If somebody abused that, that's on them.
[03:14:46.412 --> 03:14:48.753]  But I don't think it was like that across the board.
[03:14:48.753 --> 03:14:53.016]  I think there was a respect for fathers and a respect for dads at that time.
[03:14:53.016 --> 03:14:57.799]  I don't think it was what we're portraying it today through the eyes of women's lib.
[03:14:57.799 --> 03:15:00.700]  Teach them to have or have family dinner.
[03:15:00.700 --> 03:15:04.923]  One of the most important things you can do is have family dinner and also teach them to write.
[03:15:05.802 --> 03:15:17.106]  When you teach them to write, when you teach the kids to write as a dad, what you're doing is you're basically teaching them to flesh out ideas, logical ideas and logic, just pure logic.
[03:15:17.106 --> 03:15:25.249]  The dinner table, road trips, sharing your wisdom, teaching them to do things, that gives a lot more confidence than saying, oh, you're fantastic.
[03:15:25.249 --> 03:15:27.529]  How many times can they hear that, right?
[03:15:27.529 --> 03:15:31.291]  Teach them to do something, you won't even have to say that, they'll already feel it.
[03:15:31.291 --> 03:15:35.292]  They'll feel they're fantastic because they learned how to do something and they can accomplish something.
[03:15:36.213 --> 03:15:37.514]  Way bigger idea.
[03:15:37.514 --> 03:15:38.494]  Teach them to love God.
[03:15:38.494 --> 03:15:41.115]  The only thing that's going to get them through this madness.
[03:15:41.115 --> 03:15:44.136]  I love all you dads and fathers out there that are trying.
[03:15:44.136 --> 03:15:51.959]  I love all you dads and fathers that never ask for recognition and never ask for anything much, except you just want to love your families.
[03:15:51.959 --> 03:15:54.620]  You guys are special, really special, and there's a lot of you.
[03:15:54.620 --> 03:15:56.361]  I'll be right back on the Alex Jones Show.
[03:15:56.986 --> 03:15:59.708]  There is a war for the future happening right now.
[03:15:59.708 --> 03:16:04.571]  There is a war that will control my destiny, your destiny, our children's destinies.
[03:16:04.571 --> 03:16:09.894]  And that war is something that we can win, but it takes dedication, it takes commitment.
[03:16:09.894 --> 03:16:19.921]  That's why I ask listeners respectfully to go to mfullmorestore.com and buy great products that will enrich and empower your life while keeping us on air at the very same time.
[03:16:20.621 --> 03:16:26.864]  InfoWarStore.com to get a signed or unsigned copy of my book, The Great Reset and War for the World.
[03:16:26.864 --> 03:16:36.508]  Ultimate bone broth, back and stock, nitric boost, the amazing CBD oil we have that's the highest quality you're going to find anywhere at more than half off.
[03:16:36.508 --> 03:16:38.709]  It's all available at InfoWarStore.com.
[03:16:38.709 --> 03:16:40.890]  Some of the very best products and a lot of
[03:16:40.950 --> 03:16:41.290]  Thank you.
[03:16:57.051 --> 03:17:01.474]  You're going to want to pay attention to what I'm about to say in the next 60 seconds.
[03:17:01.474 --> 03:17:06.717]  Two new incredible products are now available exclusively at mfullmorestore.com.
[03:17:06.717 --> 03:17:19.065]  They are both clones of national best-selling products from a major pharmaceutical slash supplement maker that are listeners and patriots that are allowing us to private label it at a lower price you'll find in stores.
[03:17:19.065 --> 03:17:22.247]  It's Joint Relief Max and Nerve Renew.
[03:17:23.047 --> 03:17:36.082]  Both of these have known documented natural compounds to lower pain and to also make your nerves healthier, which is one of the major reasons nerves get irritated and are more inductive to pain.
[03:17:36.082 --> 03:17:38.385]  There's major research behind this all.
[03:17:38.385 --> 03:17:42.450]  You need to get Joint Relief Max from InfoWarsMD and Nerve
[03:17:42.930 --> 03:17:48.639]  Renew from InfoWarsMD exclusively at InfoWarsStore.com right now.
[03:17:48.639 --> 03:17:50.402]  Introducing them both, 25% off.
[03:17:50.402 --> 03:17:54.749]  You'll find them exclusively at InfoWarsStore.com and they fund our operation.
[03:17:56.946 --> 03:18:01.967]  TurboForce is back, sold out for eight months, and it's TurboForce Plus.
[03:18:01.967 --> 03:18:04.128]  We made it even stronger.
[03:18:04.128 --> 03:18:07.869]  The strongest long-term energy you're going to find anywhere.
[03:18:07.869 --> 03:18:13.010]  TurboForce is back in stock at InfowarsStore.com or AAA253-3139.
[03:18:13.010 --> 03:18:20.852]  It's not just wide-spectrum natural herbs that time-release over 10 hours.
[03:18:20.852 --> 03:18:22.252]  It should be called 10-hour energy.
[03:18:22.936 --> 03:18:36.023]  It has a bunch of vitamins and minerals and a bunch of other key things and amino acids that turbocharge everything and are good for your heart, your brain, your liver, you name it.
[03:18:36.023 --> 03:18:38.004]  It is the super fuel.
[03:18:38.004 --> 03:18:39.484]  RainForce Plus is great.
[03:18:39.484 --> 03:18:40.325]  RainForce Ultra is great.
[03:18:40.325 --> 03:18:41.305]  They're two different nootropics.
[03:18:41.305 --> 03:18:42.486]  They go good with this.
[03:18:42.486 --> 03:18:44.507]  But this is the King Kong.
[03:18:45.228 --> 03:18:46.709]  This is the Boss.
[03:18:46.709 --> 03:18:47.430]  TurboForce.
[03:18:47.430 --> 03:18:48.471]  Back in stock.
[03:18:48.471 --> 03:18:49.472]  Discounted.
[03:18:49.472 --> 03:18:51.213]  Infowarsstore.com.
[03:18:51.213 --> 03:18:52.074]  More power.
[03:18:52.074 --> 03:18:53.075]  More strength.
[03:18:53.075 --> 03:18:53.576]  More energy.
[03:18:57.153 --> 03:19:05.358]  Ladies and gentlemen, this book, The Great Reset and the War for the World, is a historic book that documents the Globals, in their own words, plan for our future.
[03:19:05.358 --> 03:19:06.799]  That is the hellish future.
[03:19:06.799 --> 03:19:16.224]  Now, you'll always, while they still allow books, I guess they're starting to ban them, be able to get an unsigned copy of The Great Reset and the War for the World at bookstores, Amazon, or Infowarshore.com.
[03:19:16.224 --> 03:19:21.808]  But you will never be able to get another signed copy of the book after the signed copies we got run out.
[03:19:21.808 --> 03:19:23.789]  And there's about a thousand left of them right now.
[03:19:24.369 --> 03:19:29.751]  So get your copy of The Great Reset and The War for the World, a signed copy, at InfoWarsHore.com.
[03:19:29.751 --> 03:19:33.692]  And there is a markup there because this is a fundraiser to keep us on the air.
[03:19:33.692 --> 03:19:39.574]  So you won't just have this historic memento and this powerful book, you'll also know that you help keep InfoWars on the air.
[03:19:39.574 --> 03:19:41.655]  I want to thank those of you that have gotten signed copies of the book.
[03:19:42.455 --> 03:19:43.516]  Or unsigned copies.
[03:19:43.516 --> 03:19:53.862]  But I want to encourage all of you who haven't yet to go to Infowarshore.com and get a signed copy and buy a couple of unsigned copies and donate them to the library or give them to the local school.
[03:19:53.862 --> 03:19:54.902]  This is an Infowar.
[03:19:54.902 --> 03:19:58.264]  I'm counting on you and thank you for your support.
[03:19:58.264 --> 03:20:02.867]  Leading a frontal assault on the lies of the New World Order.
[03:20:02.867 --> 03:20:04.168]  It's Alex Jones.
[03:20:14.065 --> 03:20:15.206]  Welcome back.
[03:20:15.206 --> 03:20:17.566]  Glad to be with you on the Alex Jones Show today.
[03:20:17.566 --> 03:20:21.608]  And of course, I'm Kate Dally, your guest host from katedallyradio.com.
[03:20:21.608 --> 03:20:24.269]  So thank you to all your dads out there.
[03:20:24.269 --> 03:20:33.653]  I just wanted to give you guys a couple of segments because after switching roles with my husband, I realized what a tough job you have and that people usually don't recognize it.
[03:20:33.653 --> 03:20:36.874]  They're equally as hard, motherhood and fatherhood, equally as hard.
[03:20:37.458 --> 03:20:44.961]  And so I'm really grateful for all you hardworking, really great men out there that are just doing the best for your family that you can.
[03:20:44.961 --> 03:20:46.842]  No one expects perfection.
[03:20:46.842 --> 03:20:49.723]  And I hope no one ever expects perfection from me.
[03:20:49.723 --> 03:21:00.787]  But I do recognize that, you know, this is something that needs to be talked about more and more from women because there aren't too many women talk show hosts that will talk about this anymore.
[03:21:00.787 --> 03:21:06.850]  And that makes me sad because I think we're missing out on something that is vital to our existence, actually.
[03:21:07.390 --> 03:21:10.413]  And one of the purposes and reasons we're on this earth.
[03:21:10.413 --> 03:21:19.720]  So I always want to make sure that we tell dads how much we honor them and care for them because I don't think they get to hear it enough.
[03:21:19.720 --> 03:21:27.506]  Right now it's if you're white, if you're male, if you're all kinds of things, you're the domestic terrorist for Pete's sakes.
[03:21:27.506 --> 03:21:33.851]  I feel bad for men because I don't sometimes think that they even recognize how bad this is getting.
[03:21:34.355 --> 03:21:42.082]  And so for all the victimhood out there that the women spread around and all the victimhood from all the different groups and stuff.
[03:21:42.082 --> 03:21:54.573]  I just you guys are never the ones to to claim victimhood really you're not you'll just kind of take it and I'm I just want a big shout out to you guys for caring for your families and working for them.
[03:21:54.573 --> 03:21:57.255]  I also I told you there was a couple things on my mind today.
[03:21:57.255 --> 03:21:58.316]  Sometimes they're not very popular.
[03:22:00.452 --> 03:22:02.793]  I'll tell you what I'm thinking.
[03:22:02.793 --> 03:22:17.916]  The Nvidia broadcast, the new Zoom meeting, or not really Zoom, that's a brand of a meeting, but that kind of meeting online where you can actually get eye contact the whole time like this, never blinking.
[03:22:17.916 --> 03:22:18.837]  Well, kind of blinking.
[03:22:18.837 --> 03:22:20.457]  They've actually made it more humanized now.
[03:22:21.437 --> 03:22:28.239]  But it was interesting to watch a meeting like this where the eye contact never failed, and you can actually do this.
[03:22:28.239 --> 03:22:34.922]  I could be reading like this, looking down, but my eyes would still be looking at you in the camera.
[03:22:34.922 --> 03:22:44.425]  There is so much AI going on, and as far as this program goes, their new eye contact effect moves the eyes of the speaker to simulate eye contact with the camera.
[03:22:45.373 --> 03:22:47.473]  With this aligning gaze.
[03:22:47.473 --> 03:22:49.074]  It's kind of creepy to tell you the truth.
[03:22:49.074 --> 03:22:54.255]  It creeps me out because you can't tell that they're not looking at the camera.
[03:22:54.255 --> 03:22:55.715]  You can't tell.
[03:22:55.715 --> 03:22:57.555]  And that it's so deceptive.
[03:22:57.555 --> 03:22:59.756]  It's so AI to me.
[03:22:59.756 --> 03:23:00.896]  And I've said this before.
[03:23:00.896 --> 03:23:07.577]  I think that we're dealing with AI that we do not think that or do not understand where we're at right now.
[03:23:07.577 --> 03:23:10.658]  I think we're 50 years ahead and we don't know it.
[03:23:10.658 --> 03:23:12.218]  It's like introducing us to 8-Track.
[03:23:13.462 --> 03:23:15.403]  What is the purpose of the deepfakes?
[03:23:15.403 --> 03:23:17.304]  Why are they showing this to us though?
[03:23:17.304 --> 03:23:20.126]  And I'm sure that this has crossed your mind.
[03:23:20.126 --> 03:23:21.086]  Look at it this way.
[03:23:21.086 --> 03:23:23.387]  This is important.
[03:23:23.387 --> 03:23:28.890]  Deepfakes lead to zero trust, okay?
[03:23:28.890 --> 03:23:31.992]  Which leads to digital ID.
[03:23:31.992 --> 03:23:41.097]  The best way to introduce something that is pretty diabolical and takes away freedom, free agency, takes away privacy, is to get the people to want it.
[03:23:41.693 --> 03:23:45.955]  To get the people to clamor for it, to desire it.
[03:23:45.955 --> 03:23:47.476]  You have enough deepfakes out there.
[03:23:47.476 --> 03:23:49.297]  That's why they're showing them to you.
[03:23:49.297 --> 03:23:51.238]  They used to kind of hide all this stuff from us.
[03:23:51.238 --> 03:23:54.119]  Why are they showing it to us now?
[03:23:54.119 --> 03:24:01.763]  Because they want us to take these deepfakes, root them out, not want them anymore, which would be fair, right?
[03:24:01.763 --> 03:24:03.764]  Who wants all this stuff?
[03:24:03.764 --> 03:24:08.867]  But what it does is it leads to zero trust, and then it leads to the digital ID.
[03:24:08.867 --> 03:24:11.088]  Make no mistake, that's the road that we're on.
[03:24:11.710 --> 03:24:13.633]  To get us to want it anyway.
[03:24:13.633 --> 03:24:17.638]  But nobody ever thinks in those terms.
