[00:00:00.000 --> 00:00:27.719]  [MUSIC PLAYING]
[02:21:22.251 --> 02:21:24.831]  Donald Trump and Alex Jones.
[02:21:24.871 --> 02:21:30.412]  This means that Donald Trump will be the 45th President of the United States.
[02:21:30.492 --> 02:21:32.673]  Waging war on corruption.
[02:21:33.173 --> 02:21:34.173]  It's Alex Jones!
[02:21:38.197 --> 02:21:48.221]  We interrupt this broadcast with a special report from the front lines of the Info War.
[02:21:49.702 --> 02:21:54.644]  Attempts have been made to neutralize the Info Warrior known as Alex Jones.
[02:21:54.664 --> 02:21:59.306]  Countless attacks have been witnessed and reported in an effort to bring him down.
[02:22:03.288 --> 02:22:07.090]  Alex Jones has been sighted on the battlefield fighting against the forces of evil.
[02:22:10.940 --> 02:22:14.940]   We know where the bodies are buried, folks, and one way or another, we're gonna stay on here.
[02:22:14.940 --> 02:22:21.500]   We're receiving reports that Alex Jones has broken through the front lines and is now
[02:22:21.500 --> 02:22:23.420]  heading toward the broadcast studio.
[02:22:23.656 --> 02:22:25.857]  All efforts to silence him have failed.
[02:22:26.117 --> 02:22:30.059]  Emerging victorious against the New World Order, here's your host, Alex Jones.
[02:22:30.279 --> 02:22:34.501]  Find the InfoWars transmission at InfoWars.com forward slash show.
[02:22:34.821 --> 02:22:37.982]  If you're receiving this transmission, you are the resistance.
[02:22:38.542 --> 02:22:40.383]  And now for Troyer.
[02:22:40.723 --> 02:22:46.966]  Where darkness spreads its tendrils across the universe, one hero rises against the immeasurable might of the globalists.
[02:22:47.546 --> 02:22:51.949]  Tune in and trust in the power of the truth to lead us to victory in the great Infowar.
[02:22:52.309 --> 02:22:56.312]  Prepare for the ultimate battle for truth with today's War Room broadcast.
[02:22:57.112 --> 02:23:00.615]  Now, it's your host, Owen Schroyer and his intrepid crew.
[02:23:01.115 --> 02:23:05.218]  Find the show and share the links at infowars.com forward slash show.
[02:23:08.567 --> 02:23:10.688]  All right, the great Drew Hernandez coming up here in about 10 minutes.
[02:23:10.728 --> 02:23:11.949]  I'm going to skip this next break.
[02:23:12.209 --> 02:23:15.732]  Owen Troyer comes up in about 53 minutes with The War Room.
[02:23:15.752 --> 02:23:22.716]  Blair White is here in studio with us challenging the whole globalist narrative and the trans agenda targeting our children.
[02:23:23.137 --> 02:23:25.338]  We got 10 minutes left until Drew Hernandez takes over.
[02:23:25.358 --> 02:23:26.759]  We're skipping the break so he has more time.
[02:23:27.059 --> 02:23:29.481]  We'll skip the last network break too so he gets all his time back.
[02:23:29.581 --> 02:23:31.182]  Always love hearing from Drew Hernandez.
[02:23:31.222 --> 02:23:36.446]  But you wanted to get into the Santas, Trump, the election, not just obsessed on the trans issues.
[02:23:36.766 --> 02:23:37.827]  So you got the floor, Blair.
[02:23:37.947 --> 02:23:38.347]  Take it away.
[02:23:38.547 --> 02:23:50.633]  Well, we can talk about anything, but I was just thinking, it's interesting how for a minute I felt like I was gravitating towards DeSantis because of how we handled the pandemic versus Trump, which is, you know, Trump is the king of the vaccine in many ways.
[02:23:51.714 --> 02:23:55.876]  But now I feel like the energy for me is shifting back towards Trump.
[02:23:55.916 --> 02:23:57.216]  I wanted to see how you felt about that.
[02:23:57.256 --> 02:23:59.798]  Like, are you, what's like the way forward?
[02:23:59.838 --> 02:24:00.278]  Is it Trump?
[02:24:00.683 --> 02:24:04.148]  When DeSantis was being himself, he was doing a great job.
[02:24:04.188 --> 02:24:10.077]  As soon as he got Jeb Bush and Karl Rove on his team, it was like he was a deflated balloon.
[02:24:10.788 --> 02:24:18.653]  Yeah, and he really proved people right when they were saying that he was the establishment choice and he was this and that because I didn't even necessarily believe that at first.
[02:24:18.673 --> 02:24:21.815]  I was like, how could he be establishment based on the way he handled the pandemic?
[02:24:21.835 --> 02:24:25.458]  Because at a certain point... No, he wasn't established until he joined them to try to win.
[02:24:25.818 --> 02:24:26.318]  Right, right.
[02:24:26.338 --> 02:24:29.901]  They lied to him and said an indicted Trump, he can beat that?
[02:24:29.921 --> 02:24:32.923]  I mean, a five-year-old could tell him that it's politically savvy.
[02:24:33.303 --> 02:24:46.556]  Right, and if he hadn't made that choice, you know, I think he'd be in a much better position because at the end of the day, there was a point in time where I think the only free place on the planet, including some like third world countries, that was open during the lockdown was literally Florida.
[02:24:47.197 --> 02:24:50.159]  You know, it's like the entire... That's a shame to watch himself immolate.
[02:24:50.660 --> 02:24:51.681]  Yeah, it really is.
[02:24:51.841 --> 02:24:55.164]  And, you know, Trump's not perfect, but there's just nothing for me like...
[02:24:55.985 --> 02:24:59.029]  The Trump energy and the way he energizes like his side.
[02:24:59.049 --> 02:25:04.797]  It's like, well, the whole power structure for indictments, you know, I mean, you know, the Georgia indictments imminent.
[02:25:04.817 --> 02:25:05.738]  This is ridiculous.
[02:25:05.858 --> 02:25:06.880]  But even that's scary.
[02:25:06.920 --> 02:25:12.207]  I don't want to live in a country where you have, you know, presidential candidates getting each other arrested and shit like that's scary.
[02:25:13.448 --> 02:25:13.869]  I agree.
[02:25:14.009 --> 02:25:18.894]  So you say a lot on your podcast, I can ask questions all day, but what else do you want to impart to the viewers and listeners?
[02:25:19.255 --> 02:25:27.484]  How do you see, there's a backlash now against the leftist dehumanization, target the children, pedophilic thing, piggyback to the trans agenda.
[02:25:28.065 --> 02:25:29.367]  How do you see this unfolding?
[02:25:30.359 --> 02:25:34.941]  I mean, I would say just kind of place the backlash where it's deserved, right?
[02:25:35.081 --> 02:25:41.404]  It's like, you know, there's people responsible for certain things, and then there's not, and then there's useful idiots, and then there's people being co-opted.
[02:25:41.504 --> 02:25:42.564]  That would be me, you know?
[02:25:42.724 --> 02:25:45.425]  So, it's like, just place it where it's deserved.
[02:25:46.246 --> 02:25:48.807]  Criticize what's worth criticizing, you know?
[02:25:49.307 --> 02:26:03.637]   And also, I think the argument can get weakened when people fight against children transitioning, By also like throwing adult freedom and adult autonomy, bodily autonomy in with that, like out with the water, right?
[02:26:04.197 --> 02:26:07.060]  It weakens it because it's then people just fight against all of it.
[02:26:07.280 --> 02:26:10.223]  Well, it's how they lie and say conservatives are banning books.
[02:26:10.683 --> 02:26:12.986]  No, the left's banning books and free speech everywhere.
[02:26:13.066 --> 02:26:17.950]  On record, we're trying to ban eight year olds being given horrible pornographic books.
[02:26:18.351 --> 02:26:24.897]   Right, but this is how they lie because in Tennessee, Uh, there was a story, it was, oh, drag is being banned.
[02:26:25.337 --> 02:26:29.761]  You know, people were DMing me and commenting, all my comments were like, when are you going to talk about Tennessee banning drag?
[02:26:29.781 --> 02:26:30.121]  And I'm like...
[02:26:31.178 --> 02:26:31.618]  Let me see.
[02:26:31.678 --> 02:26:35.861]  So I look it up, and of course it's not banning drag at all, it's keeping it in over 18 clubs.
[02:26:36.121 --> 02:26:49.368]  But that's the way they'll lie because it keeps that community of people living in this state of perpetual fear that the world is coming down on them, when in reality I don't think there's any rational, you know, way to think that... I agree.
[02:26:49.428 --> 02:26:53.190]  Let's pull up the haunted face of the woman that transitioned to man.
[02:26:53.210 --> 02:26:55.111]  She looks like a demonic clown.
[02:26:56.011 --> 02:27:04.256]  And now they're suppressing the manifesto that we've got parts of that was anti-Christian and going and targeting a church, a school full of children.
[02:27:04.837 --> 02:27:07.158]  That was a Christian hate crime and no one talks about that.
[02:27:07.178 --> 02:27:07.638]  Talk about it.
[02:27:07.698 --> 02:27:13.142]  If that was any other group of people that got shot up like that, any other school, not even people, it was children.
[02:27:14.121 --> 02:27:15.802]  Children of people, you know what I mean.
[02:27:16.402 --> 02:27:19.283]  Any other group, it would be called a hate crime against them, right?
[02:27:19.343 --> 02:27:22.485]  If it was a mosque, it would be an anti-Muslim hate crime.
[02:27:22.545 --> 02:27:25.466]  If it was a synagogue, name any group, right?
[02:27:25.886 --> 02:27:33.170]  So I just don't like even that, the sort of minimization of that, because that's what it was at the end of the day.
[02:27:33.210 --> 02:27:34.310]  That was the first thing I thought.
[02:27:34.550 --> 02:27:36.071]  You can put the word trans in it.
[02:27:36.091 --> 02:27:37.452]  I'm like, this was a Christian hate crime.
[02:27:37.492 --> 02:27:42.194]  This was a girl who clearly was unwell, but she had resentment and hatred towards Christians.
[02:27:42.834 --> 02:27:44.335]  Can we put up the Tennessee shooter?
[02:27:44.795 --> 02:27:50.398]  It's that haunting photo where she looks like a total clown, and she looks so haunted while she's killing these kids.
[02:27:51.059 --> 02:27:51.679]  Yeah, yeah.
[02:27:51.799 --> 02:27:53.200]  It's so scary.
[02:27:53.540 --> 02:28:03.225]  Right, and not to make a no true Scotsman fallacy here, but when I look at her, I'm like, so what exactly makes this person trans?
[02:28:03.246 --> 02:28:05.067]  Because now they make that definition so clear.
[02:28:05.087 --> 02:28:05.647]  Look at that face.
[02:28:06.781 --> 02:28:07.982]  Literally, the devil.
[02:28:08.062 --> 02:28:12.485]  I watched the video of her getting taken out and looked at the pictures a few times, because I was like, thank God.
[02:28:13.846 --> 02:28:20.450]  But I look at that person and I'm like, I get that they say that they're trans, but having pronouns in your bio doesn't really make you trans.
[02:28:20.490 --> 02:28:22.812]  Well, what did the psychiatrist do to this poor woman?
[02:28:22.832 --> 02:28:23.692]  I mean, look at this.
[02:28:25.133 --> 02:28:25.774]  Yeah.
[02:28:25.794 --> 02:28:27.615]  Look, a beautiful young lady turns into this.
[02:28:28.240 --> 02:28:30.863]  Right, and there's clearly like- Shooting six-year-olds.
[02:28:31.503 --> 02:28:34.426]  Right, and have they released like what drugs she was on at all?
[02:28:34.446 --> 02:28:36.809]  Because you know- No, they admit she was on a bunch of drugs.
[02:28:37.409 --> 02:28:39.271]  What were they, like psychotics?
[02:28:39.612 --> 02:28:42.014]  They said it was antidepressants.
[02:28:42.755 --> 02:28:45.117]  Which on the drug says can make you do psychotic stuff.
[02:28:46.399 --> 02:28:48.561]  Right, it's like people don't understand.
[02:28:48.621 --> 02:28:54.804]   I've never met someone who takes No offense to anyone who takes antidepressants and makes that choice, and maybe it's good for them.
[02:28:54.945 --> 02:28:56.866]  Like I said, what's good for you is good for you, me for me.
[02:28:56.906 --> 02:29:01.048]  But I've never met anyone who, from the outside looking in, seems to benefit from antidepressants.
[02:29:02.389 --> 02:29:03.750]  I've been very honest about my life.
[02:29:03.810 --> 02:29:04.971]  I've drank way too much.
[02:29:05.111 --> 02:29:06.091]  I love tobacco.
[02:29:06.952 --> 02:29:09.093]  And I've taken hallucinogens a few times.
[02:29:09.293 --> 02:29:10.694]  I tried cocaine a couple times.
[02:29:11.275 --> 02:29:11.835]  Methamphetamine.
[02:29:11.955 --> 02:29:14.176]  It made me so sick in high school and college, I never did it again.
[02:29:15.317 --> 02:29:17.999]  But I had a girlfriend in college that took Prozac.
[02:29:19.713 --> 02:29:21.714]  So I thought, let me see what this feels like.
[02:29:21.734 --> 02:29:22.894]  They claim it has to build up.
[02:29:23.474 --> 02:29:26.055]  I took one Prozac pill one day, another a few days.
[02:29:26.615 --> 02:29:28.216]  I was in a dream that week.
[02:29:29.316 --> 02:29:32.497]  When I took Prozac for one week, I was like, didn't even remember it.
[02:29:32.757 --> 02:29:32.917]  Yeah.
[02:29:33.177 --> 02:29:36.098]  Like, I mean, they say it doesn't even kick in for a month.
[02:29:36.518 --> 02:29:37.799]  What must that be like?
[02:29:38.772 --> 02:29:52.838]  100%.
[02:29:38.812 --> 02:29:52.838]  And also, a lot of, you know, I was on, just to be very transparent, I was on a little bit of an Adderall kick a while ago, where, you know, I was maybe taking Adderall for a week or two to get a lot of work done, and I couldn't believe, it was my first time taking it, and I couldn't believe what it was doing.
[02:29:52.858 --> 02:29:56.040]  I felt like I was on crack, and I think about, like, they're putting kids on it.
[02:29:56.220 --> 02:29:56.640]  Little kids.
[02:29:56.799 --> 02:30:03.439]   little kids who are exhibiting normal behavior of children, which is then diagnosed as something,
[02:30:03.439 --> 02:30:09.840]   and they're on speed for it. It's insane. So it doesn't shock me at all that these shooters,
[02:30:09.840 --> 02:30:13.439]   the one thing they all seem to have in common are these drugs and what they do.
[02:30:13.439 --> 02:30:16.638]   I mean, they say it to your face in the commercials, the long list of like,
[02:30:16.638 --> 02:30:20.478]   taking this drug to not kill yourself might make you kill yourself.
[02:30:20.594 --> 02:30:21.475]  It's like, then why take it?
[02:30:22.035 --> 02:30:22.856]  It doesn't make sense to me.
[02:30:22.936 --> 02:30:24.678]  Well, we've got about 60 seconds left.
[02:30:24.718 --> 02:30:26.239]  We're going to skip this break.
[02:30:26.359 --> 02:30:28.261]  Blair White, thanks for coming in.
[02:30:28.281 --> 02:30:31.664]  I'd love to come back on your show back when I was censored years ago.
[02:30:32.044 --> 02:30:33.346]  You were the first host to have me on.
[02:30:33.366 --> 02:30:34.146]  I appreciate that.
[02:30:34.527 --> 02:30:35.568]  Any other things you'd like to add?
[02:30:36.736 --> 02:30:40.039]  No, I just, you know, am very thankful to be here.
[02:30:40.059 --> 02:30:41.460]  You know, it's been a long time coming.
[02:30:41.520 --> 02:30:45.744]  Obviously, we did a remote one like eight years ago, so it's just cool to be here and we'll do more stuff in the future.
[02:30:45.764 --> 02:30:48.907]  And thanks to everyone for hanging out.
[02:30:49.007 --> 02:30:50.548]  What are you doing next on your podcast?
[02:30:51.909 --> 02:30:52.630]  Just running my mouth.
[02:30:54.272 --> 02:30:54.572]  All right.
[02:30:54.592 --> 02:30:55.293]  Well, don't run off.
[02:30:55.313 --> 02:30:56.813]  I'm going to introduce Drew Hernandez.
[02:30:56.833 --> 02:30:58.294]  I'm going to say bye to you and your crew.
[02:30:58.314 --> 02:31:01.135]  And then Owen's coming up in about 45 minutes.
[02:31:01.195 --> 02:31:01.736]  Exactly.
[02:31:01.876 --> 02:31:02.576]  Owen Troyer.
[02:31:02.956 --> 02:31:03.536]  Blair White.
[02:31:03.596 --> 02:31:13.061]  You can find Blair White's website at msblairwhite.com or twitter.com forward slash msblairwhite or on youtube.com forward slash Blair White.
[02:31:13.461 --> 02:31:14.241]  Thank you so much, Blair.
[02:31:14.421 --> 02:31:14.742]  Of course.
[02:31:14.762 --> 02:31:15.302]  Thanks for having me.
[02:31:15.942 --> 02:31:17.584]  Again, this is going on.
[02:31:17.824 --> 02:31:18.705]  This is happening.
[02:31:18.765 --> 02:31:19.647]  We need to discuss it.
[02:31:19.687 --> 02:31:20.668]  We don't want to kill each other.
[02:31:21.128 --> 02:31:26.514]  We'd have an open discussion about who represents who and not let the left misrepresent who they control and what's going on.
[02:31:26.815 --> 02:31:30.619]  That's what Christ would want is for all of us to be open and have a discussion.
[02:31:31.440 --> 02:31:32.780]  Didn't plug the last two hours.
[02:31:33.080 --> 02:31:33.860]  Need to plug now.
[02:31:34.080 --> 02:31:37.641]  InfoWarStore.com, Vitamin Refusion back in stock.
[02:31:37.721 --> 02:31:41.642]  Selling out of Ultimate Fish Oil, Ultimate Cruel Oil, Super Fimo Vitality.
[02:31:42.262 --> 02:31:44.582]  We've got the 3,000 milligram CBD oil.
[02:31:44.642 --> 02:31:46.783]  Incredible for neurological systems and more.
[02:31:47.283 --> 02:31:48.843]  Books, films, all of it.
[02:31:49.263 --> 02:31:50.724]  InfoWarStore.com.
[02:31:50.744 --> 02:31:51.964]  Want to thank you all for the support.
[02:31:52.304 --> 02:31:57.265]  That's how you fund this avant-garde, cutting-edge broadcast that takes things to the next level.
[02:31:57.285 --> 02:31:58.565]  Want to thank you all for your support.
[02:31:59.025 --> 02:31:59.886]  We can't do it without you.
[02:31:59.946 --> 02:32:05.830]  Please go and get amazing products you need at InfoWarsStore.com.
[02:32:06.170 --> 02:32:09.953]  The sale on water filtration and storable food has to end in like two days.
[02:32:10.273 --> 02:32:11.554]  We're almost out of the water filters.
[02:32:11.694 --> 02:32:14.577]  Highest ratings at a price you'll find nowhere else.
[02:32:14.857 --> 02:32:16.778]  10% off now, which is giant.
[02:32:16.798 --> 02:32:18.660]  We make 30% on these.
[02:32:18.720 --> 02:32:19.460]  We're making 20% on these.
[02:32:19.500 --> 02:32:21.562]  You cannot beat these stainless steel water filters.
[02:32:21.962 --> 02:32:24.164]  InfoWarsStore.com or 888-253-3139.
[02:32:24.264 --> 02:32:34.798]   And now, The mighty syndicated talk show host and patriot and pastor Drew Hernandez takes over right now.
[02:32:35.960 --> 02:32:37.783]  Alex Jones, thank you for having me again.
[02:32:37.843 --> 02:32:43.543]   Here you are on the fourth hour of the Alex Jones Show, the most banned transmission In the universe!
[02:32:43.843 --> 02:32:55.691]  My name is Drew Hernandez, your guest host for the remainder of the fourth hour before the legendary Owen Schroyer, the Kuk Destroyer, shows up on The Infamous, according to who you ask, or the famous War Room.
[02:32:56.272 --> 02:33:27.498]   But guys, let's like really ask the fundamental question that Pontius Pilate was asking himself when he was on the verge of crucifying Jesus Christ, and it's a very fundamental question that we see fact-checkers attempting to dictate, that we see authoritarian regimes attempt to dictate, not only here in the United States of America, deep state, global cabal, CCP, and their authoritarian digitized state of all their surveillance state, big brother, always monitoring everything, whether it's in the 20th century, the 21st century, the 19th, 18th,
[02:33:30.600 --> 02:33:35.063]  Human history dealing with authoritarianism, it's always fundamentally based on one thing.
[02:33:35.083 --> 02:33:37.684]  And that is the question of what is truth?
[02:33:38.425 --> 02:33:49.271]  And people have to ask themselves this question, not only every single day, but when you get into a realm in your life where you start to really open up your mind to what happens when we die?
[02:33:49.832 --> 02:33:52.793]  What happens when this is all over?
[02:33:53.654 --> 02:33:55.295]  What happens in the future?
[02:33:56.198 --> 02:33:57.519]  What happens to my family?
[02:33:58.039 --> 02:34:02.643]  What are the consequences to certain actions, not only in society, but in a family unit?
[02:34:03.523 --> 02:34:10.888]  Every single one of these questions surrounds, or thoughts, surrounds around the question of what is truth?
[02:34:11.649 --> 02:34:37.263]   Now we know truth is the ultimate defining reality of what the fact of the matter literally is, whether you're dealing with religion, whether you're dealing with God, whether you're dealing with Politics, whether you're dealing with a situation, whether you're dealing with media, whether you're dealing with gender, sex, whether you're dealing with biological realities, it doesn't matter.
[02:34:37.303 --> 02:34:43.666]  Whatever you're dealing with, you have to always fundamentally ask yourself, what is the fact of the matter here?
[02:34:44.727 --> 02:34:53.492]  Now, the big question here in the debate that everyone has been having, I mean, that everyone has been having in human history for thousands of years is, well, who gets to determine what is true?
[02:34:54.551 --> 02:34:55.311]  Is it the state?
[02:34:55.711 --> 02:34:56.511]  Is it Big Brother?
[02:34:56.531 --> 02:34:58.152]  Is it the media?
[02:34:58.752 --> 02:34:59.552]  More recently?
[02:35:00.172 --> 02:35:01.873]  Is it Big Tech and the fact checkers?
[02:35:02.833 --> 02:35:03.793]  Is it Joe Biden?
[02:35:04.253 --> 02:35:05.253]  Is it Kamala Harris?
[02:35:05.694 --> 02:35:06.834]  Is it Donald J. Trump?
[02:35:07.494 --> 02:35:08.434]  Is it Infowars?
[02:35:08.834 --> 02:35:09.794]  Is it Alex Jones?
[02:35:10.355 --> 02:35:11.435]  Is it Drew Hernandez?
[02:35:11.815 --> 02:35:14.095]  Is it your favorite commentator, whether left or right?
[02:35:14.816 --> 02:35:15.916]  What is truth?
[02:35:16.616 --> 02:35:18.376]  Who gets to determine what is true?
[02:35:19.017 --> 02:35:20.757]  Who gets to determine what is righteous?
[02:35:21.559 --> 02:35:31.772]  Who gets to determine ultimately what is objectively 100% accurate when it comes to a perfect, perfect bullseye determining the truth.
[02:35:32.833 --> 02:35:39.301]  Now this is why people strive to land on the target and land on the bullseye of absolute 100% fact.
[02:35:41.514 --> 02:36:07.174]   And we know that those that are seeking to determine those facts, that are vetting those facts, to communicate those facts, those are the ones that either get A, extremely demonized and slandered and discredited, and you see this on a daily basis, anyone that's honestly a truth speaker, that finds the fact of the matter that they're talking about, gets absolutely obliterated, destroyed, Discredited.
[02:36:07.695 --> 02:36:13.878]  They will not be and they shall not be listened to because that is how an individual gets jacked outside of the matrix.
[02:36:14.438 --> 02:36:18.780]  But the other response is an individual will be greatly respected.
[02:36:19.361 --> 02:36:32.887]  An individual will be seen as someone that is a trusted source of information that does vet their own information that is willing not only to seek the truth but communicate the truth at the cost of getting destroyed and obliterated.
[02:36:33.508 --> 02:36:35.969]  You get respected for such an act like that.
[02:36:36.650 --> 02:36:48.134]  And especially if you're a part of this movement where people are truly awakening to this truth of reality, of God, of the universe, the multi-dimensional world that we live in.
[02:36:49.434 --> 02:36:50.195]  It's one of two.
[02:36:50.495 --> 02:36:51.255]  It's one of two.
[02:36:51.295 --> 02:36:55.997]  You're either going to get demonized or you're going to get well-respected by an individual.
[02:36:56.417 --> 02:37:00.918]  But a truth speaker, a truth seeker gets hit with both.
[02:37:01.479 --> 02:37:03.559]  But ultimately, we don't worship, man.
[02:37:03.619 --> 02:37:05.160]  We don't serve a human being.
[02:37:05.788 --> 02:37:12.010]  We're not trying to please human beings because the fear of man is a snare according to the Bible?
[02:37:12.030 --> 02:37:12.990]  Now, what does that mean?
[02:37:13.011 --> 02:37:22.454]  When Pontius Pilate, when, you know, a Roman, you know, a Roman captain and leader at the time was faced with the question, you know, what is truth?
[02:37:22.494 --> 02:37:28.436]  When Jesus checked him, this guy was hit right in between the eyes, could not even answer it within himself.
[02:37:28.496 --> 02:37:31.657]  What is true, especially in this situation?
[02:37:32.682 --> 02:37:43.507]  Because we have an innocent man here that has no crimes according to Rome, but Rome viewed Jesus Christ as a threat to the state, the ultimate insurrectionist, because he was riling up the Jews.
[02:37:43.547 --> 02:38:02.634]   He was a revolutionary Jew that was causing an uproar, not only in Jerusalem and Galilee and all of the spots that Jesus did his human ministry, But also the Jews, the religious zealots of the day, the Pharisees and the Sadducees were pushing for the execution of Jesus Christ, the Messiah.
[02:38:04.175 --> 02:38:11.480]  So when Pontius Pilate was put in this position, he was ultimately presented with the fundamental question that we all ask ourselves every single day.
[02:38:11.800 --> 02:38:13.221]  What is truth?
[02:38:14.042 --> 02:38:35.866]   Now, when you peel that back, theologically speaking, the same one that prompted that question in the mind of Pontius Pilate in such a serious time in his life, About to crucify an innocent man and murder an innocent man publicly, he ultimately caved, and this was all according to the will of God, he ultimately caved to the fear of men.
[02:38:35.886 --> 02:38:42.988]  To the religious Sadducees, the radicalized Jews of the day that were pushing for the crucifixion and execution.
[02:38:43.718 --> 02:38:44.419]  Of an innocent man.
[02:38:44.439 --> 02:38:46.080]  That's the gospel message, okay?
[02:38:46.100 --> 02:38:47.501]  That's all according to God's will.
[02:38:47.902 --> 02:38:54.967]  He was offered up as the innocent lamb of God for the sacrifice and the forgiveness of sins for all of mankind for eternity.
[02:38:55.248 --> 02:38:58.190]  But it's based on whether you receive that free gift or not.
[02:38:58.390 --> 02:38:59.371]  It's by faith alone.
[02:38:59.811 --> 02:39:02.774]  Grace, not of works, lest any man shall boast.
[02:39:04.175 --> 02:39:14.515]   But when that fundamental question, when your reality gets breached, Like when Pontius Pilate, his reality was breached in that moment, maybe never even thought about that ever in his lifetime.
[02:39:14.855 --> 02:39:15.675]  What is truth?
[02:39:16.736 --> 02:39:17.857]  It's a Christ pill moment.
[02:39:18.237 --> 02:39:19.298]  It's a red pill moment.
[02:39:19.558 --> 02:39:20.719]  It's a God pill moment.
[02:39:21.139 --> 02:39:24.522]  It's the ultimate moment where truth does breach the mind.
[02:39:25.303 --> 02:39:28.485]  You will not be red-pilled if you are not dealing in truth.
[02:39:28.945 --> 02:39:32.888]  You will not be Christ-filled if you are not fundamentally dealing in truth.
[02:39:33.949 --> 02:39:35.190]  You can't dance around it.
[02:39:36.189 --> 02:39:37.590]  You can't thwart it.
[02:39:38.230 --> 02:39:39.170]  You can't debate it.
[02:39:40.151 --> 02:39:42.132]  You cannot debate the truth and win.
[02:39:42.672 --> 02:39:53.837]  Because if you do, ultimately, you will have to result to lies, slander, and anything but the truth, in order to give an illusion that what you're saying is the truth.
[02:39:54.377 --> 02:40:02.081]  But if the ultimate fact of the matter is something opposite of what you're saying, then you, my friend, are a liar and a deceiver.
[02:40:02.836 --> 02:40:04.017]  And that's not where we want to be.
[02:40:04.057 --> 02:40:06.079]  We want to be on the side of Christ, ultimately.
[02:40:06.439 --> 02:40:16.127]  Every single day and every single situation, every single ideology has to be filtered and has to stand up against the Bible.
[02:40:16.167 --> 02:40:19.330]  If you are a self-proclaimed Christian, this is the reality of your existence.
[02:40:19.730 --> 02:40:20.951]  You are a truth-bearer.
[02:40:21.632 --> 02:40:23.914]  You are an agent of truth, an agent of Christ.
[02:40:24.774 --> 02:40:29.078]  You are an individual that must deal with truth every single day of your life.
[02:40:30.583 --> 02:40:38.804]  Now the reason why this is important to understand is because, well, Jesus Christ comes along and says, I am the way, the truth, and the life.
[02:40:40.405 --> 02:40:44.065]  Jesus Christ comes along and says, and no man comes to the Father except through me.
[02:40:45.506 --> 02:40:53.607]  Jesus Christ comes along and claims to be, ultimately, exclusively, the truth of mankind, fundamentally.
[02:40:55.167 --> 02:40:58.128]  Jesus Christ comes along and says, I am the fact.
[02:40:59.366 --> 02:41:00.947]  Of the matter of the universe.
[02:41:01.147 --> 02:41:03.249]  I am the one, the architect.
[02:41:03.449 --> 02:41:05.731]  I am the Alpha and the Omega.
[02:41:05.931 --> 02:41:08.052]  I am the beginning and the end.
[02:41:08.493 --> 02:41:10.034]  I am eternal life.
[02:41:10.394 --> 02:41:12.075]  I am the bread of life.
[02:41:13.857 --> 02:41:17.439]  I am the eternal water of life.
[02:41:17.839 --> 02:41:18.380]  I am.
[02:41:18.480 --> 02:41:20.181]  Christ is the origin.
[02:41:20.441 --> 02:41:21.802]  God is life.
[02:41:22.283 --> 02:41:23.123]  Christ is life.
[02:41:26.030 --> 02:41:28.371]  Who ultimately understands and holds the future.
[02:41:28.771 --> 02:41:29.111]  God.
[02:41:29.211 --> 02:41:29.591]  Christ.
[02:41:29.731 --> 02:41:30.592]  Eschatology.
[02:41:30.892 --> 02:41:34.453]  Who ultimately understands the past perfectly.
[02:41:35.793 --> 02:41:36.113]  God.
[02:41:36.233 --> 02:41:36.734]  Christ.
[02:41:37.274 --> 02:41:38.754]  He is the author of mankind.
[02:41:39.094 --> 02:41:43.036]  His will will ultimately always win in the end.
[02:41:43.136 --> 02:41:44.416]  No matter what humans say.
[02:41:44.436 --> 02:41:46.157]  No matter what humans think.
[02:41:46.717 --> 02:41:47.917]  God will always be right.
[02:41:48.658 --> 02:41:49.078]  And listen.
[02:41:49.098 --> 02:41:50.338]  I'm going to be honest.
[02:41:50.398 --> 02:41:52.399]  If God before us, who could be against us?
[02:41:53.294 --> 02:41:59.821]  But the way that I view that is I don't expect God to be on my side because I'm not perfect.
[02:42:00.582 --> 02:42:03.265]  I don't get it down right all the time.
[02:42:03.505 --> 02:42:05.407]  That's why I have to ask him for help.
[02:42:05.768 --> 02:42:12.015]  That's why I have to take my ridiculous weak mind and bring it to him, the truth.
[02:42:12.935 --> 02:42:14.476]  So I make sure I'm on his side!
[02:42:14.836 --> 02:42:15.276]  Okay?
[02:42:15.776 --> 02:42:16.737]  I'm on his side!
[02:42:17.317 --> 02:42:17.757]  Alright?
[02:42:18.097 --> 02:42:18.658]  I'm weak!
[02:42:18.858 --> 02:42:19.698]  I'm powerless!
[02:42:20.298 --> 02:42:21.619]  I'm nothing without Christ!
[02:42:22.019 --> 02:42:22.919]  I have nothing!
[02:42:23.480 --> 02:42:24.340]  Literally nothing!
[02:42:24.360 --> 02:42:28.582]  I want to be on his side every single day.
[02:42:28.642 --> 02:42:32.184]  So when you're talking about truth, who is the truth?
[02:42:32.664 --> 02:42:35.205]  If Christ is the truth, that means his word is what?
[02:42:35.265 --> 02:42:36.586]  The Bible says, is truth!
[02:42:37.606 --> 02:42:38.586]  His word is true!
[02:42:38.606 --> 02:42:39.727]  It's a lamp to your feet!
[02:42:39.747 --> 02:42:40.947]  It's a guidance!
[02:42:40.967 --> 02:42:41.928]  It's a path!
[02:42:43.021 --> 02:42:49.244]  Here in this human experience that we have, not only in life temporarily, but in life eternally.
