[00:00:00.000 --> 00:00:27.359]  [MUSIC PLAYING]
[02:30:57.971 --> 02:31:03.696]  And let's be clear, InfoWars isn't going anywhere or Austin Operation, my regular show that's on talk radio everywhere, but...
[02:31:05.129 --> 02:31:11.332]  We've been talking for years about some type of collaboration and he had to move from where he was to trailblaze and do this.
[02:31:12.132 --> 02:31:13.973]  And what's incredible is it's succeeding.
[02:31:14.333 --> 02:31:15.014]  But here's the key.
[02:31:15.714 --> 02:31:20.056]  We don't just have the left and the globalist and big tech and the intelligence agencies.
[02:31:20.476 --> 02:31:29.900]  We now know that we're censoring and controlling and suppressing election information and vaccine information and open border and human trafficking information, fentanyl info and Afghan withdrawal info.
[02:31:31.021 --> 02:31:46.974]   It's the big think tanks that Crowder alluded to earlier that are so-called conservative that have billions of dollars over the last decade to buy and control the populist, nationalist, common-sense capitalist movement that this country was founded on that made it the apple of the world's eye.
[02:31:47.674 --> 02:31:53.880]  And so we're not just challenging the left and Hollywood and big tech, we're challenging Conservative Inc.
[02:31:53.900 --> 02:31:59.064]   And that didn't make sense to some people that weren't You know, clued in or on the inside of what really goes on.
[02:31:59.624 --> 02:32:13.734]  Six months ago, when Crowder was making a big deal about the other big conservative platforms that aren't conservative, they interfaced with YouTube and Facebook, and before Twitter was sold to Musk, and literally sit around in smoky rooms laughing at the conservatives.
[02:32:14.034 --> 02:32:14.715]  And I've been around it.
[02:32:14.755 --> 02:32:19.618]  It's disgusting to people that have authenticity, like Steven Crowder and this incredible crew.
[02:32:20.199 --> 02:32:21.520]  These are real people.
[02:32:21.580 --> 02:32:21.740]  No.
[02:32:21.920 --> 02:32:23.201]  These are real people right here.
[02:32:24.284 --> 02:32:30.607]  Gerald Morgan, all of these comedians, all these people have turned down tens of millions of dollars to tell the truth.
[02:32:31.267 --> 02:32:37.430]  I mean, there's people out there like Ted Nugent lost probably a hundred million dollars the last six, seven years supporting Trump.
[02:32:37.450 --> 02:32:38.050]  It's been in the news.
[02:32:38.290 --> 02:32:39.991]  Just no more stadiums, no more nothing.
[02:32:40.651 --> 02:32:41.292]  It's over for him.
[02:32:41.312 --> 02:32:43.193]  So there's not many people like that.
[02:32:43.233 --> 02:32:44.613]  Probably should bring Ted Nugent over here.
[02:32:46.874 --> 02:32:50.436]  What I'm getting down to is we need an independent network that isn't controlled.
[02:32:50.696 --> 02:32:57.420]  And I'm sorry, Twitter is better than some of the other so-called conservative or open platforms, but it's still not even halfway free.
[02:32:58.020 --> 02:32:59.901]  Yeah, halfway free feels better than no free.
[02:33:00.281 --> 02:33:01.722]  And I'm not even criticizing Twitter.
[02:33:01.782 --> 02:33:03.063]  It's just, it's just not free.
[02:33:03.523 --> 02:33:10.207]  So many really effective people that expose Communist China and certain owners of Twitter's connection to it, they're all still censored.
[02:33:11.066 --> 02:33:12.066]  not Mug Club.
[02:33:12.066 --> 02:33:15.226]   And I know the plan that Crowder has, he's told me about it, he's told you a lot about
[02:33:15.226 --> 02:33:20.546]   it, is to literally bring on hundreds of providers, and I guess the long term even thousands,
[02:33:20.546 --> 02:33:25.505]   and then use the great folks at Rumble that really are free and open to energize this.
[02:33:25.505 --> 02:33:28.826]   So people always say, "Hey, if you want your own internet, why don't you build it?
[02:33:28.826 --> 02:33:30.346]  Or you want your own platform, build it."
[02:33:30.346 --> 02:33:34.745]   Well, it's very hard to do, but he's been able to do it because of you, the Mug Club
[02:33:34.745 --> 02:33:36.506]  members, and that gives him that independence.
[02:33:36.611 --> 02:33:39.973]  So you literally aren't just the tail of the dog, you're the whole shootin' match.
[02:33:39.993 --> 02:33:47.976]  You're the whole dog, the teeth, the brain, you know, the feet, the guts, the heart, the brain, the eyes and ears with the investigative unit and everything.
[02:33:48.237 --> 02:33:52.158]  You are this operation, and if you get excited about this, it's game over for the New World Order.
[02:33:52.498 --> 02:33:55.699]   Listen, we came and founded a new country to get away from tyranny.
[02:33:55.699 --> 02:33:58.738]   We weren't perfect, but it became the freest, greatest thing ever.
[02:33:58.738 --> 02:34:04.498]   So it's that the Israelites left Egypt under Ramesses II,
[02:34:04.498 --> 02:34:07.578]   and they've now dug up all the tablets and the history, and that's a true story.
[02:34:07.578 --> 02:34:08.417]  It really happened.
[02:34:08.417 --> 02:34:10.498]  It's on the Egyptian hieroglyphs as well.
[02:34:10.498 --> 02:34:13.557]   So Stephen Crowder and the Mug Club and this whole operation
[02:34:13.557 --> 02:34:18.498]   is literally leading everybody out of Egypt, and we don't have to wait 50 years or 40 years
[02:34:18.498 --> 02:34:19.858]  to cross the River Jordan, folks.
[02:34:19.858 --> 02:34:21.177]  We're doing it right now.
[02:34:21.177 --> 02:34:23.578]  It's already launched out of the gate successful.
[02:34:23.578 --> 02:34:29.058]   That is a true American success story of dedication, work, not backing down,
[02:34:29.058 --> 02:34:31.599]  and it challenges the entire system.
[02:34:31.599 --> 02:34:35.099]   So when this is successful, and it already is, but I mean super successful,
[02:34:35.099 --> 02:34:39.158]   it will then be the example to all the other big so-called conservative
[02:34:39.158 --> 02:34:42.177]   populist talk show hosts who don't like serving the globalists
[02:34:42.177 --> 02:34:47.757]   but are too scared to buck 'em to let them then have the courage to follow us.
[02:34:47.757 --> 02:34:53.238]   So this is true leadership and history that you're watching right now today.
[02:34:53.238 --> 02:34:54.918]  Now, here's another key point.
[02:34:54.918 --> 02:34:58.918]   If you look at the 40-plus billion that Anheuser-Busch has lost
[02:34:58.918 --> 02:35:04.279]   with the entire debacle with Bud Light, that's a great example of us saying
[02:35:04.279 --> 02:35:07.798]   we're gonna withdraw support of people targeting children and sexualization
[02:35:07.798 --> 02:35:09.759]  and this whole transhumanist movement.
[02:35:09.162 --> 02:35:09.663]  That's what it is.
[02:35:10.483 --> 02:35:13.304]  I mean, you all know Harari at the WEF says, oh, this is just the beginning.
[02:35:13.324 --> 02:35:16.366]  If you'll accept two men having a baby, you'll accept cyborgs, all the rest of it.
[02:35:16.606 --> 02:35:19.307]  Clones, animal-human hybrids, which is all out in the open now.
[02:35:19.848 --> 02:35:22.689]  But instead of just boycotts, what about bycots?
[02:35:23.209 --> 02:35:24.550]  And that's what this is, folks.
[02:35:24.910 --> 02:35:29.530]   You get all these great shows, all these great memberships, all these great things and know that you're
[02:35:29.530 --> 02:35:35.529]   part of history, bucking the system, American Revolution, 1776, Worldwide 2.0.
[02:35:35.529 --> 02:35:37.170]  So the boycotts are great.
[02:35:37.170 --> 02:35:41.129]   Pull your money out of the globalist system, but then spend it with the institutions and
[02:35:41.129 --> 02:35:43.329]  organizations that are standing in freedom.
[02:35:43.329 --> 02:35:47.010]   If Anheuser-Busch just lost, I think the number I saw last week was 41 billion, it just keeps
[02:35:47.010 --> 02:35:51.890]  going up and up, 25% market share in all of their products.
[02:35:51.890 --> 02:35:55.850]   Think about what would happen if people spent a billion on Mug Club instead of 10 million
[02:35:56.498 --> 02:36:00.002]  Because this guy's putting almost everything back into the operation.
[02:36:00.623 --> 02:36:08.273]  Because it is about the excitement of standing up for liberty and connecting to our forefathers and foremothers that created this country.
[02:36:08.693 --> 02:36:09.454]  And that's what this is about.
[02:36:11.707 --> 02:36:20.996]  So, Stephen Crowder and the Mug Club and this whole operation is literally leading everybody out of Egypt and we don't have to wait 50 years or 40 years to cross the River Jordan, folks.
[02:36:21.016 --> 02:36:22.117]  We're doing it right now.
[02:36:22.417 --> 02:36:24.519]  It's already launched, out of the gate, successful.
[02:36:24.759 --> 02:36:32.726]   That is a true American success story of dedication, work, not backing down, and it challenges The entire system.
[02:36:32.787 --> 02:36:48.615]  So when this is successful, and it already is, but I mean super successful, it will then be the example to all the other big so-called conservative populist talk show hosts who don't like serving the globalists but are too scared to buck them to let them then have the courage to follow us.
[02:36:48.975 --> 02:36:50.996]  So this is true leadership.
[02:36:51.576 --> 02:36:54.379]  And history that you're watching right now today.
[02:36:54.419 --> 02:36:55.660]  Now here's another key point.
[02:36:56.161 --> 02:37:10.356]  If you look at the 40 plus billion that Anheuser-Busch has lost with the entire debacle with Bud Light, that's a great example of us saying we're going to withdraw support of people targeting children and sexualization and this whole transhumanist movement.
[02:37:10.376 --> 02:37:10.836]  That's what it is.
[02:37:11.673 --> 02:37:14.495]  I mean, you all know Harari at the WEF says, oh, this is just the beginning.
[02:37:14.515 --> 02:37:20.499]  If you'll accept two men having a baby, you'll accept cyborgs, all the rest of it, clones, animal-human hybrids, which is all out in the open now.
[02:37:21.020 --> 02:37:23.882]  But instead of just boycotts, what about bycots?
[02:37:24.402 --> 02:37:25.743]  And that's what this is, folks.
[02:37:26.103 --> 02:37:36.451]  You get all these great shows, all these great memberships, all these great things, and know that you're part of history, bucking the system, American Revolution, 1776, Worldwide 2.0.
[02:37:36.691 --> 02:37:37.872]  So the boycotts are great.
[02:37:38.252 --> 02:37:43.717]  Pull your money out of the globalist system, but then spend it with the institutions and organizations that are standing in freedom.
[02:37:44.498 --> 02:37:47.821]  If Anheuser-Busch just lost, I think the number I saw last week was 41 billion.
[02:37:47.861 --> 02:37:49.483]  It just keeps going up and up.
[02:37:49.823 --> 02:37:51.645]  25% market share in all of their products.
[02:37:52.947 --> 02:37:57.470]  Think about what would happen if people spent a billion on Mug Club instead of 10 million or whatever.
[02:37:57.690 --> 02:38:01.172]  Because this guy's putting almost everything back into the operation.
[02:38:01.812 --> 02:38:09.456]  Because it is about the excitement of standing up for liberty and connecting to our forefathers and foremothers that created this country.
[02:38:09.876 --> 02:38:10.637]  And that's what this is about.
[02:38:13.120 --> 02:38:17.223]  Business sense to not roll over and make the hundreds of millions assault the system.
[02:38:17.263 --> 02:38:19.926]  But wait, if the whole country and the world's gone, that money doesn't matter.
[02:38:20.006 --> 02:38:21.607]  It makes perfect business sense.
[02:38:21.527 --> 02:38:28.527]   Because our business is prosperity and freedom and justice and Americana 1776 worldwide!
[02:38:28.527 --> 02:38:31.527]  [applause]
[02:38:31.527 --> 02:38:33.527]  So that's what this is all about.
[02:38:33.562 --> 02:38:38.806]  So we've been talking for six months about doing this, and I said, well, I'm going to keep them going, the great crew we do.
[02:38:39.386 --> 02:38:41.247]  And they thought, and I said, what's your idea?
[02:38:41.267 --> 02:38:42.328]  And I had my idea already written down.
[02:38:42.348 --> 02:38:46.772]  They said, a once a week show, build off that, then start building some other shows.
[02:38:47.292 --> 02:38:55.378]  And with the funding we get from this, we'll be able to hire back more reporters, do more investigative stuff on the ground at the border and at Bilderberg and at Davos and the RNC and DNC.
[02:38:55.418 --> 02:38:56.859]  So this is a match made in heaven.
[02:38:57.379 --> 02:39:02.221]   Everybody Needs to tell your friends, your family, your neighbors, hey, you want a second American Revolution?
[02:39:02.421 --> 02:39:03.222]  You don't like what's happening?
[02:39:03.442 --> 02:39:06.703]  Well, this is the group, this is the organization that is the best there is.
[02:39:06.943 --> 02:39:08.883]  We're not up here saying, you know, we're Superman.
[02:39:08.903 --> 02:39:10.304]  We're not up here saying we have all the answers.
[02:39:10.504 --> 02:39:11.004]  But you know what?
[02:39:11.504 --> 02:39:12.785]  It's not bragging when it's fact.
[02:39:12.885 --> 02:39:23.968]  People need to recognize that this operation, what Steven Crowder and his crew are doing, is the best, open, freest, biggest thing there is in the world in opposition to the New World Order.
[02:39:24.168 --> 02:39:33.048]   And hey, you tune into my show, you're going to get You're going to get hardcore analysis and over-the-horizon information on what the globalists are planning next.
[02:39:33.088 --> 02:39:33.649]  That's all it is.
[02:39:33.669 --> 02:39:33.989]  Study it.
[02:39:34.289 --> 02:39:34.910]  It's hardcore.
[02:39:34.930 --> 02:39:36.132]  Don't slit your wrist after you watch it.
[02:39:36.552 --> 02:39:42.240]  But the good thing is, you can then tune in to the incredible, amazing, better-than-the-nighttime comedy shows.
[02:39:43.201 --> 02:39:46.562]  Live delivery of these guys, and they make it fun.
[02:39:46.582 --> 02:39:48.023]  And that's why I like the energy here.
[02:39:48.323 --> 02:39:52.165]  It's quite frankly, InfoWars, great crew, great people, but it's like you are in a bunker.
[02:39:52.365 --> 02:39:54.506]  We've been doing it 20-something years, and it's crazy.
[02:39:54.766 --> 02:40:00.968]  So it's a breath of fresh air to just add this family to what's happening, to be part of this organization, and to have the InfoWars crew.
[02:40:01.268 --> 02:40:02.869]  Now you're becoming part of this organization.
[02:40:02.949 --> 02:40:04.410]  I'm just blessed and honored.
[02:40:04.450 --> 02:40:05.010]  It's incredible.
[02:40:05.390 --> 02:40:11.376]  And at 11 a.m., just coming up in about an hour from now, I'll do my live show out of the classic Steven Crowder Studios.
[02:40:11.396 --> 02:40:13.458]  We're going to have these guys in here with us.
[02:40:13.919 --> 02:40:14.719]  It's so exciting.
[02:40:14.739 --> 02:40:15.280]  So, 11 a.m.
[02:40:15.320 --> 02:40:18.463]  Central, InfoWars.com, forward slash show and band out video.
[02:40:18.483 --> 02:40:23.168]  But I want everybody watching, that means on InfoWars everywhere, to be part of this revolutionary act.
[02:40:23.208 --> 02:40:24.049]  You want resistance?
[02:40:24.289 --> 02:40:25.230]  You want somebody to stand up?
[02:40:25.250 --> 02:40:26.091]  You want somebody to fight?
[02:40:26.411 --> 02:40:28.773]  Go now to the Mug Club.
[02:40:29.754 --> 02:40:34.815]  Now, ladies and gentlemen, use the promo codes that are there to get a month off.
[02:40:35.196 --> 02:40:35.776]  Do it now.
[02:40:36.076 --> 02:40:36.816]  Go to Mug Club.
[02:40:37.096 --> 02:40:39.497]  Take action, because the globalists want war.
[02:40:39.737 --> 02:40:40.657]  They want to destroy us.
[02:40:40.857 --> 02:40:41.377]  Well, guess what?
[02:40:41.417 --> 02:40:42.397]  We didn't start this fight.
[02:40:42.437 --> 02:40:43.018]  We don't want it.
[02:40:43.277 --> 02:40:50.277]  But if you want to fight, you better believe you've got one!
[02:40:50.277 --> 02:40:57.277]  [Applause]
[02:40:57.277 --> 02:41:01.917]  Well that is groundbreaking news right there from Alex.
[02:41:02.006 --> 02:41:07.853]  A big congratulations to Alex, Mug Club, the whole team, Stephen Crowder, InfoWars.
[02:41:07.933 --> 02:41:10.576]  What a powerhouse duo right now.
[02:41:10.596 --> 02:41:14.501]  I just am so supportive of independent media.
[02:41:14.561 --> 02:41:17.324]   Independent media is so So crucial.
[02:41:17.364 --> 02:41:22.449]  You're going to understand why it's so crucial today, or at least it's going to cement it in for you.
[02:41:22.790 --> 02:41:30.237]  But I'm just asking everyone who's tuning in today to support this project and continue supporting the truth to get out there.
[02:41:30.357 --> 02:41:41.449]   Anyone who is willing to stare into the face of these globalists and tell you what is really going on right now, I'm telling you, This is a huge moment in history.
[02:41:41.770 --> 02:41:42.951]  These people are brave.
[02:41:43.252 --> 02:41:46.136]  These people are the warriors of the modern age.
[02:41:46.516 --> 02:41:50.221]  And it is a brave act to tell the truth today, ladies and gentlemen.
[02:41:50.761 --> 02:41:51.983]  Why is it such a brave act?
[02:41:52.023 --> 02:41:55.427]  Because the truth is considered hate speech today.
[02:41:56.188 --> 02:41:57.248]  Everything's inverted.
[02:41:57.549 --> 02:41:59.429]  What is good is being called evil.
[02:41:59.489 --> 02:42:01.410]  What is evil is being called good.
[02:42:01.510 --> 02:42:04.111]  And this is the age that we are living in.
[02:42:04.451 --> 02:42:30.418]   So right now, the most powerful way to dispel the lies, and this is true throughout all of history, Is to tell the truth and break through the deception that is gripping mankind right now through language, through media, through the propaganda that you see, through algorithms that are targeted at controlling your brain, changing your behavior and turning you into something that you don't recognize.
[02:42:31.298 --> 02:42:33.899]  The antidote to that is the truth.
[02:42:35.199 --> 02:42:37.820]  If you didn't have the truth, you would not know yourself.
[02:42:38.806 --> 02:42:40.728]  Think about that statement right now.
[02:42:41.088 --> 02:42:49.094]  If you did not have the truth, you would not know yourself because you would be a victim of the propaganda that's out there.
[02:42:49.174 --> 02:42:51.576]  It's not just the mainstream media.
[02:42:52.657 --> 02:42:56.340]  It's algorithms that are targeted at keeping you docile.
[02:42:56.540 --> 02:43:03.025]  Algorithms that are targeted at keeping you distracted and entertained while the world is literally on fire.
[02:43:04.375 --> 02:43:07.017]  And the world is literally on fire, ladies and gentlemen.
[02:43:07.037 --> 02:43:22.308]  The Great Reset is in full swing, clawing at the very last straws that it has for its survival because of the number of people waking up to this, because the truth has broken through the algorithm, it's broken through the mind control program.
[02:43:22.688 --> 02:43:30.534]  Millions of people around the world are realizing something is wrong, and they're looking for answers, and it's broadcast like this one.
[02:43:32.185 --> 02:43:39.569]  It's broadcasts like this very broadcast that you're listening to right now that are going to literally save lives.
[02:43:39.789 --> 02:43:41.269]  I am not exaggerating.
[02:43:42.870 --> 02:43:43.991]  I am not exaggerating.
[02:43:44.031 --> 02:43:48.613]  This is going to save the lives of adults, of children.
[02:43:49.824 --> 02:44:03.272]  Of this current generation and generations to come, the words that you hear on this broadcast will last beyond the lies because lies eventually become decimated or they become uncovered, but the truth is something that remains.
[02:44:04.973 --> 02:44:12.737]  So please consider, continue to support Alex and the team here in whatever ventures they move forward with.
[02:44:13.497 --> 02:44:18.000]  InfoWars is so, so important to the future of humanity.
[02:44:18.760 --> 02:44:20.341]  And I say that as a contributor.
[02:44:21.622 --> 02:44:29.866]  I say that as someone who's depended on InfoWars for many years as the forefront of the battle.
[02:44:31.888 --> 02:44:34.869]  It's about time the rest of humanity realizes it.
[02:44:36.350 --> 02:44:40.873]  I want to talk to you today about the satanic pedophiles at the United Nations.
[02:44:42.133 --> 02:44:43.154]  And that is what they are.
[02:44:44.275 --> 02:44:49.101]   The people at the top of this food chain Or at least those in the public eye.
[02:44:49.121 --> 02:44:55.685]  And I've spoken about this before, the fact that these people, if you know them, they're not at the top of the food chain.
[02:44:55.705 --> 02:44:57.166]  They're not the ones calling the shots.
[02:44:57.226 --> 02:45:12.157]  But let's talk about the three front organisations that we have right now, being the United Nations, the World Economic Forum, and the World Health Organisation, that seek to enslave you into their satanic New Babylon system.
[02:45:12.197 --> 02:45:13.799]  That is what it is, ladies and gentlemen.
[02:45:13.859 --> 02:45:15.380]  And I want to make this clear.
[02:45:16.565 --> 02:45:18.326]  You may not believe in God.
[02:45:18.666 --> 02:45:20.327]  You may not believe in Satan.
[02:45:20.387 --> 02:45:30.471]  You may not believe that the practices that these people participate in hold any power, but they do.
[02:45:31.952 --> 02:45:42.317]  And what kind of an uninformed, naive individual, if they, say, work within the military, would go to war with an enemy that they don't understand?
[02:45:44.578 --> 02:45:51.063]   If you are You don't go into a war with an enemy blind.
[02:45:51.103 --> 02:45:52.203]  You study that enemy.
[02:45:52.484 --> 02:45:54.105]  You understand the way they think.
[02:45:54.145 --> 02:45:55.505]  You understand their culture.
[02:45:55.565 --> 02:45:57.206]  You understand their battle plans.
[02:45:57.246 --> 02:46:01.549]  You understand the way that they conduct themselves in war.
[02:46:01.869 --> 02:46:03.290]  You know what weapons they have.
[02:46:03.670 --> 02:46:06.092]  You know what strategies they deploy.
[02:46:06.413 --> 02:46:19.724]  You go and you assess those strategies in detail before you go and attack that enemy or before you defend your- even if you want to defend yourself against that enemy, you must understand them inside out.
[02:46:20.124 --> 02:46:25.849]  Your enemy, humanity, everyone listening today, your enemy worships Satan.
[02:46:27.651 --> 02:46:31.014]  Your enemy conducts child sacrifice.
[02:46:32.069 --> 02:46:34.612]  Your enemy feeds on the blood of children.
[02:46:35.372 --> 02:46:37.234]  This is their belief system.
[02:46:41.138 --> 02:46:44.321]  No matter what you think about that practice, they do it.
[02:46:45.682 --> 02:46:46.303]  They do it.
[02:46:46.984 --> 02:46:54.191]  They have ancient, occult, human sacrifice practices that they engage in regularly.
[02:46:56.184 --> 02:47:11.348]  So the sooner humanity accepts that the people at the top of the food chain are engaging in these ancient occult practices, the easier it will be for them to understand that the people that they're up against aren't just wanting control only.
[02:47:11.368 --> 02:47:14.489]  This goes far beyond just control.
[02:47:14.529 --> 02:47:15.269]  They have money.
[02:47:15.589 --> 02:47:16.970]  They don't need more money.
[02:47:17.050 --> 02:47:18.690]  They have all the money they want.
[02:47:18.730 --> 02:47:20.031]  They just keep printing it.
[02:47:20.431 --> 02:47:24.652]  And if the fiat system fails, they go and create a new system of fake money.
[02:47:26.835 --> 02:47:29.377]  It's not just about following the money trail.
[02:47:31.479 --> 02:47:36.443]  This is about the soul of every single human on earth.
[02:47:36.703 --> 02:47:38.405]  This is their ultimate goal.
[02:47:38.445 --> 02:47:40.626]  They want your soul.
[02:47:41.147 --> 02:47:42.948]  They want to destroy you.
[02:47:42.968 --> 02:48:02.676]   And this latest report that I'm going to cover today from these psychopaths called Report of the Independent Expert on Protection Against Violence and Discrimination Based on Sexual Orientation and Gender Identity.
[02:48:02.737 --> 02:48:08.219]  This is who they call an independent expert that's written this report.
[02:48:09.779 --> 02:48:13.380]  Okay, now let me tell you about this independent expert.
[02:48:13.860 --> 02:48:16.341]  His name is Victor Madrigal-Balos.
[02:48:16.721 --> 02:48:27.644]  He attended the World Economic Forum Sustainable Development Impact Summit in 2020 and spoke on including LGBTI populations in response to the COVID-19 crisis.
[02:48:27.764 --> 02:48:28.204]  Crisis?
[02:48:31.235 --> 02:48:40.737]  When asked what actions can be taken to ensure that the responses leave no one behind and contribute to achieving the 2030 agenda, Victor Madrigal-Borlaz responded.
[02:48:42.617 --> 02:48:58.921]  And it says, independent expert on sexual orientation and gender identity, United Nations, opened the session by saying, we had reasonable assumptions that during this type of situation there is usually an escalation of risk and discrimination and also hate speech.
[02:48:59.696 --> 02:49:03.900]  An incitement to violence and discrimination, and in fact this proved to be the case.
[02:49:05.401 --> 02:49:14.009]  Now he is there offering his expert opinion, as an independent expert, on LGBTQI people.
[02:49:15.431 --> 02:49:34.045]   What statistics do we have to suggest from this independent expert that the violence towards LGBTQI people Plus people, and the plus is for minor attracted persons, which is the nice way of saying pedophile that wants to do unspeakable things with your children.
[02:49:35.867 --> 02:49:36.127]  What?
[02:49:37.088 --> 02:49:44.413]  What violence increased against these people by the general population during the time of COVID?
[02:49:44.573 --> 02:49:44.973]  It didn't.
[02:49:46.134 --> 02:49:48.856]  There is no evidence that this expert has provided.
[02:49:49.857 --> 02:49:55.221]   And yet this is the basis Of his fight for human rights to stop the violence.
[02:49:55.361 --> 02:49:59.303]  What does the United Nations mean when they say violence?
[02:50:01.705 --> 02:50:13.472]  What I'm going to talk you through today is this report and I'm going to decode their language for you to help you understand exactly where this is going and I'm going to tell you the end goal from now.
[02:50:13.892 --> 02:50:21.117]  The end goal from now is to criminalize you saying anything against pedophiles.
[02:50:22.728 --> 02:50:25.830]  Because these people want to have sex with children.
[02:50:26.151 --> 02:50:27.512]  They want it to be legal.
[02:50:27.912 --> 02:50:28.733]  I have proof.
[02:50:28.913 --> 02:50:30.234]  It's in their own documents.
[02:50:31.875 --> 02:50:36.338]  They want to legalise sex with our children.
[02:50:38.180 --> 02:50:47.687]  When Biden tells you, these are our kids, it's because he's grooming you to accept these people having sex with your children.
[02:50:47.707 --> 02:50:48.507]  We'll be right back.
[02:50:48.607 --> 02:50:49.268]  Don't go anywhere.
[02:50:50.444 --> 02:50:52.128]  Welcome back to the Alex Jones Show.
[02:50:52.228 --> 02:50:58.621]  I'm your guest host Maria Z from Zmedia.com coming to you live from the land down under now.
[02:50:59.344 --> 02:51:00.766]  I referenced this report before.
[02:51:00.786 --> 02:51:01.727]  We're going to go through it.
[02:51:01.747 --> 02:51:07.692]  I'm going to try not to read this word for word for everyone, but just sort of cover the main points of the report.
[02:51:07.733 --> 02:51:13.218]  And I'm just going to tell you the goal of the report from now, before we get to the actual conclusions in it.
[02:51:13.278 --> 02:51:26.479]   This report is calling for LGBTQI+, which the plus stands for, which represents minor attracted persons, which means pedophiles, For their rights to be above religious rights.
[02:51:26.539 --> 02:51:28.321]  They're calling for this to happen worldwide.
[02:51:28.361 --> 02:51:30.945]  They're calling for the silencing of religious leaders.
[02:51:31.425 --> 02:51:40.964]   And they're calling hate speech violence And we're going to have a look at what they declare, what they define, I should say, hate speech as in a moment.
[02:51:41.024 --> 02:51:47.307]  But if you want to look for this report, you can search A forward slash HRC forward slash 53 forward slash 37.
[02:51:48.167 --> 02:51:51.869]  Of course, a lot of these reports are difficult to find.
[02:51:52.849 --> 02:52:05.620]   They are, you know, often hidden within many other reports and in some sort of meetings that They're being privately funded and probably funded by the people to do which no one wants.
[02:52:05.780 --> 02:52:10.505]  No one invited these people to rule the world and yet here it is.
[02:52:10.565 --> 02:52:15.330]  They're making decisions for us and trying to dictate to us how we practice our religion and live our lives.
[02:52:15.410 --> 02:52:27.855]   So, I'll talk about what we need to do with this Idiotic organization at the end of this broadcast, but I will go through some of this report right now.
[02:52:27.975 --> 02:52:35.681]  So again, they're talking about freedom of religion or belief, freedom from violence and discrimination based on sexual orientation and gender identity.
[02:52:36.221 --> 02:52:47.225]   Victor references FLRB a lot in the article, which is the UN General Assembly Assembly's Special Repertoire's compilation of articles on
[02:52:47.225 --> 02:52:53.094]   freedom of religion or belief and sexuality 2017, which is essentially a compilation of
[02:52:53.094 --> 02:52:56.305]   reports and discussions concerning freedom of religion.
[02:52:56.305 --> 02:53:01.825]   So, when I'm talking about FORB, that's what I'm referencing, so I don't say that whole
[02:53:01.825 --> 02:53:04.065]  thing again throughout this presentation.
[02:53:04.065 --> 02:53:10.865]   All right, so within the introduction, they say that the report focuses on spaces where
[02:53:10.865 --> 02:53:17.104]   freedom of thought, conscience, and religion or belief and protection from violence and
[02:53:17.104 --> 02:53:21.824]   discrimination based on sexual orientation and gender identity intersect.
[02:53:21.794 --> 02:53:28.995]  So they're trying to talk about, well all of these things are fusing in society, which we can't deny.
[02:53:29.015 --> 02:53:33.676]  And let me just say from the outset, I'm not against homosexuals.
[02:53:34.867 --> 02:53:50.017]  I love all people, but do I reserve the right to maintain my religious beliefs and not do anything that violates my personal convictions the same way that someone who has a different belief system to me does?
[02:53:50.158 --> 02:53:51.298]  Yes, absolutely.
[02:53:52.559 --> 02:54:06.109]   And so if I say baking the cake violates my religious beliefs, I'm well within my rights to do so, and if you were for tolerance And inclusivity, you would say, right, okay, those are your beliefs, I will go somewhere where someone shares my beliefs.
[02:54:06.269 --> 02:54:13.173]  I wouldn't go to a Hindu to get them, to force them to understand Christianity.
[02:54:13.193 --> 02:54:14.054]  You just don't do that.
[02:54:14.074 --> 02:54:17.836]  You say, okay, that Hindu has their beliefs, I'm a Christian, I'll go over here.
[02:54:19.257 --> 02:54:21.938]  But, you know, you gotta bake the cake!
[02:54:22.379 --> 02:54:23.499]  Screw your religion!
[02:54:25.961 --> 02:54:27.101]  Damn that stupid cake.
[02:54:27.942 --> 02:54:28.202]  Anyway.
[02:54:28.683 --> 02:54:29.343]  Back to the report.
[02:54:29.363 --> 02:54:30.404]  This is what it's saying.
[02:54:30.424 --> 02:54:34.206]  So it's saying, okay, these things are all fusing in society, which is true.
[02:54:34.446 --> 02:54:39.289]  We have this increase of it and we should look at how we're going to navigate this.
[02:54:39.730 --> 02:54:40.390]  I agree with that.
[02:54:40.430 --> 02:54:41.911]  Let's look at how we're going to navigate this.
[02:54:42.792 --> 02:54:51.697]  So they say that the document and the report seeks to explore fundamental conceptions about our human bonds with the sacred and the mundane.
[02:54:53.294 --> 02:55:07.843]  And goes on to sort of talk about, you know, people's sexual experiences, the pleasures and all of these other things that make up the human experience.
[02:55:09.266 --> 02:55:32.350]  He boasts about meeting with multiple religious leaders including the Patriarch of the Georgian Orthodox Church, Mufti of All Muslims, Chair of Jewish Council in Mozambique, the Mufti of Nampula, I won't read them all out but he's, you know, the Catholic Archbishop, Chief Rabbis and all sorts of other religious leaders.
[02:55:32.410 --> 02:55:34.731]  He's made the effort to go and do that.
[02:55:36.151 --> 02:55:41.652]  So that he can best understand and work together with everyone because he really wants to work together with everyone.
[02:55:41.672 --> 02:55:43.572]  We'll find out what working together means soon.
[02:55:44.553 --> 02:55:55.515]  And then he says that religion does not have essential or inbuilt positions and it would make no sense to position it as inherently or predominantly pro or anti-LGBT.
