[00:00:00.000 --> 00:00:07.599]  [outro music]
[02:44:38.403 --> 02:44:41.505]  Like, what is it my fault if some Jeffrey Dahmer eats people?
[02:44:41.525 --> 02:44:42.466]  Because he's white.
[02:44:42.566 --> 02:44:43.486]  Like, I didn't do that.
[02:44:44.067 --> 02:44:46.128]  Or, like, oh, a black guy killed a white person.
[02:44:46.168 --> 02:44:47.289]  That's not a black people's fault.
[02:44:47.549 --> 02:44:48.450]  That's what I was going to say.
[02:44:48.470 --> 02:44:51.252]  That'd be like me coming on here and saying the blacks.
[02:44:51.732 --> 02:44:52.532]  I mean, come on.
[02:44:53.053 --> 02:44:56.815]  There's millions of kinds of Jewish people.
[02:44:57.336 --> 02:44:59.937]  That's what I was here to prove.
[02:45:00.338 --> 02:45:03.060]  There are lots of different kinds of Jewish people.
[02:45:03.360 --> 02:45:07.983]  The kind of Judaism I practice is based in North Africa.
[02:45:08.473 --> 02:45:09.434]  It's Iraqi.
[02:45:09.614 --> 02:45:10.655]  It's Sephardic.
[02:45:11.135 --> 02:45:13.136]  So, you know, to say... Well, they could say.
[02:45:13.196 --> 02:45:15.338]  I've studied the anthropological angle of that.
[02:45:15.758 --> 02:45:18.199]  I believe Sephardic Judaism is probably the oldest, purest.
[02:45:18.620 --> 02:45:19.520]  Of course it is.
[02:45:19.740 --> 02:45:21.081]  And I was raised that way.
[02:45:21.161 --> 02:45:23.383]  And Aaron Russo was a Sephardic Jew and a beautiful soul.
[02:45:23.923 --> 02:45:25.504]  Oh my God, wasn't he?
[02:45:25.644 --> 02:45:26.725]  He was a prophet.
[02:45:26.865 --> 02:45:27.325]  Yeah, he was.
[02:45:27.385 --> 02:45:27.846]  Super smart.
[02:45:28.519 --> 02:45:29.800]  Oh my God, he really saw it.
[02:45:29.840 --> 02:45:31.101]  He loved people, you could feel it.
[02:45:31.462 --> 02:45:32.102]  Yeah.
[02:45:32.122 --> 02:45:33.603]  So it's like, it's this paradox.
[02:45:34.024 --> 02:45:38.568]  Any powerful group, and all humans have powerful groups, but the Jews are powerful, let's admit it.
[02:45:38.588 --> 02:45:50.838]  The whole culture of the world is based on it, and so there's good ones and there's bad ones, but we never say, you know, my father, who's a great guy, it's hypothetical, if he murdered somebody 50 years ago, I didn't do what my father did.
[02:45:51.098 --> 02:45:51.378]  Right.
[02:45:51.858 --> 02:45:55.481]  That's collective punishment, which is part of communism.
[02:45:55.661 --> 02:45:56.641]  Total communism.
[02:45:56.821 --> 02:45:59.323]  And that is... Which is reparations and all this crap.
[02:46:00.203 --> 02:46:02.925]  It's, it's, uh, satanic.
[02:46:03.465 --> 02:46:05.446]  And Marx himself loved the devil.
[02:46:06.066 --> 02:46:07.327]  He... Now talk about that.
[02:46:07.547 --> 02:46:08.268]  And so did Lenin.
[02:46:08.848 --> 02:46:09.508]  Yeah, they did.
[02:46:09.548 --> 02:46:10.389]  They loved the devil.
[02:46:11.420 --> 02:46:18.564]  Because they considered Lucifer to be the bearer of light, you know, the person that, you know, they got it all backwards.
[02:46:18.764 --> 02:46:21.426]  But that's all coming up this week in Purim.
[02:46:22.426 --> 02:46:28.530]  Purim tells the whole story of how these people... Talk about this special Jewish holiday right now.
[02:46:28.610 --> 02:46:30.371]  You were going to give us some Jewish secrets.
[02:46:30.411 --> 02:46:30.651]  Tell us.
[02:46:31.031 --> 02:46:31.612]  Well, I did.
[02:46:31.672 --> 02:46:33.033]  I told you about... No, you didn't.
[02:46:33.053 --> 02:46:33.993]  You haven't got the floor.
[02:46:34.493 --> 02:46:35.954]  Don't let me interrupt because I'm bad.
[02:46:36.214 --> 02:46:36.695]  You've got the floor.
[02:46:36.715 --> 02:46:37.355]  No, you're not bad.
[02:46:39.574 --> 02:46:42.456]  Well, it's just about unscrambling the scramble.
[02:46:42.816 --> 02:46:43.676]  That's what it's about.
[02:46:43.736 --> 02:46:46.978]  Reversing the reversal, putting things right.
[02:46:48.099 --> 02:46:55.984]  And, you know, these people, these Satanists, what they did was reverse everything of power.
[02:46:56.464 --> 02:47:04.589]  I mean, in in this world right now, how it works, it looks like they got black magician.
[02:47:04.669 --> 02:47:06.970]  I'm talking about power.
[02:47:08.052 --> 02:47:11.857]  There's black magic and white magic as they define it.
[02:47:12.858 --> 02:47:13.159]  Right.
[02:47:15.482 --> 02:47:18.706]  But that don't have nothing to do with God.
[02:47:18.726 --> 02:47:20.628]  Nothing.
[02:47:22.836 --> 02:47:46.301]  And what they did was take what was holy in the temple, I'm talking about that, because what was holy about the temple was that it was built on the human mind, the chambers of the human mind of meditation and the gates you have to go through to get to the clear space that you were talking about, the clear space, the still small voice.
[02:47:47.878 --> 02:47:51.301]  Where you connect, where you plug it into the wall, you know what I mean?
[02:47:51.622 --> 02:47:59.830]  That's what they're really afraid of, is that we remember our connection to the divine, who we are, that we remember who we are.
[02:48:00.269 --> 02:48:07.389]  And, um, oh, they hate that so bad because then that would...
[02:48:07.389 --> 02:48:11.909]  It's like in that movie, Moana.
[02:48:12.298 --> 02:48:13.278]  I love that movie.
[02:48:13.318 --> 02:48:21.881]  I've seen it so many times where she gives the heart back to to feed and suddenly everything dead blooms again and comes back to life.
[02:48:22.581 --> 02:48:23.642]  Did you see that movie?
[02:48:24.482 --> 02:48:25.302]  I love that movie.
[02:48:25.402 --> 02:48:27.003]  It's funny that Disney did it.
[02:48:27.243 --> 02:48:30.444]  It was creeped me out, really, that Disney did it.
[02:48:31.064 --> 02:48:33.745]  But that's a whole other subject.
[02:48:33.945 --> 02:48:35.226]  You know, I did work for Disney.
[02:48:36.346 --> 02:48:41.010]  Let's talk about the episode I wrote when Disney bought ABC later.
[02:48:41.450 --> 02:48:48.255]  But anyway, they're really afraid of people who are connected to God.
[02:48:48.315 --> 02:48:49.436]  They don't like that.
[02:48:49.516 --> 02:48:55.081]  They don't like it in Islam, in Christianity, in Judaism, anywhere, or Buddhism.
[02:48:55.101 --> 02:48:58.603]  They want us to go to the priest, which Christ was the opposite of.
[02:48:58.743 --> 02:49:00.425]  They want us to bow to man.
[02:49:02.364 --> 02:49:02.624]  Right?
[02:49:03.105 --> 02:49:03.566]  Absolutely.
[02:49:03.606 --> 02:49:05.988]  Well, I can tell you a story going back about three years ago.
[02:49:06.008 --> 02:49:11.515]  I was under major attack, but I always thought I was strong enough to do it.
[02:49:11.535 --> 02:49:14.158]  Yeah, God's there and God supports me, but I'm strong enough.
[02:49:14.759 --> 02:49:21.627]  And I went through a lot of stuff and I was having really deep experiences and like given knowledge I couldn't even understand and things.
[02:49:21.687 --> 02:49:24.969]   And I said, God, Give me peace to be strong.
[02:49:25.509 --> 02:49:26.890]  Let me really see what it is.
[02:49:26.910 --> 02:49:28.750]  I never really prayed for something.
[02:49:28.770 --> 02:49:30.171]  I always said, what's your will God?
[02:49:30.191 --> 02:49:31.211]  But I didn't say prayers.
[02:49:31.911 --> 02:49:35.592]  Will you show me what it is and give me the knowledge?
[02:49:35.632 --> 02:49:42.694]  And I remember a couple of weeks after saying that prayer every day, I had a series of dreams and I know the different feelings.
[02:49:42.714 --> 02:49:44.475]  It's like a different flavor you've never tasted.
[02:49:44.855 --> 02:49:45.895]  You finally taste a new flavor.
[02:49:45.915 --> 02:49:47.456]  You go, God, I've never had that new flavor.
[02:49:48.096 --> 02:49:51.929]   This was In his experience was 100% real.
[02:49:52.611 --> 02:49:53.653]  I couldn't even see the angel.
[02:49:53.733 --> 02:50:01.807]  It was like it was there behind me showing me the universe and other civilizations and things that happened and how it works and everything is total knowledge download and like.
[02:50:02.915 --> 02:50:04.236]  Feeling totally complete.
[02:50:04.737 --> 02:50:05.557]  Not ecstasy.
[02:50:06.198 --> 02:50:06.998]  It was beyond ecstasy.
[02:50:07.018 --> 02:50:08.159]  It was like timelessness.
[02:50:08.199 --> 02:50:09.280]  Like, I'm good forever.
[02:50:09.961 --> 02:50:11.242]  This is a good spot right here.
[02:50:11.762 --> 02:50:13.424]  But then, well, I got a curiosity.
[02:50:13.504 --> 02:50:14.825]  I want to look into what happened here.
[02:50:14.965 --> 02:50:15.585]  Why this happened.
[02:50:15.986 --> 02:50:19.208]  And I could see like civilizations that destroyed themselves and individuals that did.
[02:50:19.629 --> 02:50:21.210]  They were like walled up tombs.
[02:50:21.290 --> 02:50:22.111]  God gave what they wanted.
[02:50:22.131 --> 02:50:23.152]  They were their own little thing.
[02:50:24.661 --> 02:50:29.261]  It was like old men just sifting sand forever.
[02:50:29.261 --> 02:50:33.420]   They were cut off from God, they wanted to be God, and it was so powerful.
[02:50:33.420 --> 02:50:35.781]  And I said, "Can I just stay here?
[02:50:35.781 --> 02:50:38.500]  No, you've got stuff to do, but you're already here."
[02:50:38.500 --> 02:50:44.520]   And then it happened again, and I got a little touch of it again, but that feeling is undoubtedly
[02:50:44.520 --> 02:50:45.520]  outside my body.
[02:50:45.740 --> 02:50:53.043]  There's no connection to anything ever experienced like that because it's so intense you can't even, it's so intense you're done.
[02:50:53.103 --> 02:50:54.764]  It's like you're just like, I am complete.
[02:50:55.304 --> 02:50:57.965]  This is absolute connection to everything.
[02:50:58.785 --> 02:50:59.486]  There's no time.
[02:51:00.026 --> 02:51:01.787]  It's like I'm here.
[02:51:02.567 --> 02:51:06.291]   And that is what The enemy knows they've cut off from.
[02:51:06.311 --> 02:51:07.912]  Yeah, they get to go against God.
[02:51:07.932 --> 02:51:09.073]  Yeah, they get to do bad things.
[02:51:09.093 --> 02:51:10.114]  Yeah, they get to play God.
[02:51:10.414 --> 02:51:11.735]  But they've been cut off from that.
[02:51:14.097 --> 02:51:14.797]  I know what you mean.
[02:51:15.318 --> 02:51:15.938]  Have you felt that?
[02:51:16.719 --> 02:51:17.039]  Yes.
[02:51:17.139 --> 02:51:20.762]  When I was three, I felt it first when I was three years old.
[02:51:21.342 --> 02:51:23.424]  I was in my grandmother's bathroom.
[02:51:24.298 --> 02:51:26.318]  And I grew up in an apartment house.
[02:51:26.358 --> 02:51:32.699]  My grandparents in Salt Lake City, they owned an apartment house and they sponsored people to come over from Auschwitz.
[02:51:33.900 --> 02:51:36.540]  And the apartment house was filled with survivors.
[02:51:37.700 --> 02:51:48.882]  And that's how I started comedy, too, because my grandma had a windowsill and I used to like to go in there and sing and dance for the people every Shabbat.
[02:51:49.042 --> 02:51:53.063]  We had Shabbat dinner on Friday night and I would do my Shirley Temple act.
[02:51:54.045 --> 02:51:56.206]  And those people lied to me, too.
[02:51:56.647 --> 02:51:59.689]  They told me I was better than Shirley Temple.
[02:52:00.389 --> 02:52:03.751]  They told me I was cuter than Shirley Temple, and I believed them.
[02:52:03.771 --> 02:52:04.612]  Maybe they weren't lying.
[02:52:05.132 --> 02:52:05.913]  No, they were lying.
[02:52:06.693 --> 02:52:07.874]  I realized later.
[02:52:07.974 --> 02:52:12.477]  But anyway, they would all retell stories.
[02:52:12.497 --> 02:52:17.640]  I was only three, and they were watching the Eichmann trial, too, on TV.
[02:52:18.301 --> 02:52:20.722]  And I came in, they were watching TV.
[02:52:22.203 --> 02:52:34.189]  I saw on TV pictures of the Holocaust and they would tell stories and I remember they told, they'd point to me and they'd say, little girls like her, they hung them on a meat hook.
[02:52:35.069 --> 02:52:36.310]  That's the one I remember.
[02:52:37.785 --> 02:52:41.928]  And I was so scared and I thought we lived there.
[02:52:41.948 --> 02:52:49.452]  I went in my grandma's bathroom and I was barely tall enough to lock the doors, locking them out.
[02:52:50.773 --> 02:52:53.695]  And I was sitting there and I was so afraid.
[02:52:53.755 --> 02:52:55.296]  I thought that was going to happen to us.
[02:52:57.878 --> 02:53:01.443]  I saw something in the air right in front of me.
[02:53:01.923 --> 02:53:09.933]  It was a man on a horse and he pointed to me and he told me that I was going to live and that I was going to be okay.
[02:53:10.734 --> 02:53:11.174]  Okay.
[02:53:11.494 --> 02:53:36.985]   And he told me that he was always going to be with me and that someday I was going to have An answer for every question that was in my mind at that time and that I would always find my answers in books and that it would be it would I would find my answers in books and I never I never forgot or left that and I would be like in my life and
[02:53:38.697 --> 02:53:41.899]  You know, it's like they call it mental illness and stuff.
[02:53:42.259 --> 02:53:42.979]  They call it that.
[02:53:43.419 --> 02:53:52.204]  But in my life, I would get these feelings that, and I would go, I would go to a bookstore, and I would have a question in my mind.
[02:53:52.264 --> 02:53:55.646]  I'd find a book, I'd open it, and there would be the answer every time.
[02:53:56.446 --> 02:53:57.987]  All over the world, I've done that.
[02:53:58.427 --> 02:54:01.188]  When I get this certain feeling, I'm guided to a book.
[02:54:01.729 --> 02:54:02.669]  I always find it.
[02:54:03.389 --> 02:54:05.190]  And that happened to me just yesterday.
[02:54:05.210 --> 02:54:07.591]  They want to cut us off from the Divine.
[02:54:07.632 --> 02:54:08.312]  I'll tell you a story.
[02:54:08.892 --> 02:54:18.015]  I was afraid to tell anybody that I had that feeling because I knew always don't tell nobody because they'll try to take you away from God.
[02:54:18.415 --> 02:54:23.637]  They'll try to cut out parts of your brain and say you're schizophrenic and all this and that.
[02:54:23.977 --> 02:54:26.938]  But that is what they're trying to take from us.
[02:54:27.018 --> 02:54:37.922]  But I want to say when I got deplatformed and they took my life's work away from me and called me racist and all that stuff after being a lifetime of a civil rights worker.
[02:54:39.202 --> 02:54:57.492]  I had to remember back to that day so hard and go, are they going to take all my life I fought from them taking me away from God when they put me through all that therapy and I said to my therapist in the mental institutions I've been in, you're not going to take me away from God.
[02:54:57.792 --> 02:55:02.352]   you're not ever going to cut me away from thinking that I don't have connection to God,
[02:55:02.352 --> 02:55:04.833]  because I know what psychiatry is about and this and that.
[02:55:04.833 --> 02:55:14.752]   I had like a big old nervous breakdown when that happened to me.
[02:55:14.981 --> 02:55:21.526]  And... I... I asked why, why, why?
[02:55:22.627 --> 02:55:25.409]  Why have I been mischaracterized?
[02:55:25.709 --> 02:55:28.852]  Why did they not let me even explain myself?
[02:55:29.753 --> 02:55:31.154]  And uh... They were scared of you.
[02:55:32.629 --> 02:55:43.878]  And, uh, but the thing that's most remarkable to me, Alex, is I didn't lose my faith because I could have easily, the way they tortured me, I could have lost my faith.
[02:55:44.398 --> 02:55:47.400]  But I just am so happy that I didn't.
[02:55:48.281 --> 02:55:49.862]  They couldn't take it from me.
[02:55:50.743 --> 02:55:51.323]  That's beautiful.
[02:55:51.603 --> 02:55:53.545]  Well, I'll share some things that are on a percent.
[02:55:54.636 --> 02:55:58.660]  There's no doubt we're connected to the past, the present and infinity through God.
[02:55:59.420 --> 02:56:03.504]  And I won't tell all the stories, but I'll tell one and it's on record.
[02:56:04.084 --> 02:56:10.030]  People ask how I went on air on July 25th, 2001 and said they're going to blow up the World Trade Center and blame it on bin Laden.
[02:56:11.562 --> 02:56:13.704]  At the time I said, oh, I've looked at the news, I can tell it.
[02:56:13.744 --> 02:56:21.170]  No, I had recurring dreams every night starting in May of 2021 of the planes crashing.
[02:56:21.190 --> 02:56:23.171]  I told my ex-wife it, she knows that.
[02:56:23.732 --> 02:56:26.694]  And I went on air that morning and said, there's bombs in the building, they've blown it up.
[02:56:27.055 --> 02:56:31.198]  Because I was given that dream almost every night for three months before.
[02:56:31.678 --> 02:56:34.340]  And I went on air and I said, they're going to blow up the World Trade Center.
[02:56:34.801 --> 02:56:36.962]  I see them collapsing and they're going to launch all this war.
[02:56:36.982 --> 02:56:39.124]  They're going to take our rights away, which is in the future.
[02:56:39.164 --> 02:56:39.805]  And that was real.
[02:56:41.149 --> 02:56:43.351]  And it's that connection to the divine.
[02:56:43.951 --> 02:56:48.995]  We're able to jack into not just 5G and all this fake stuff, the tinker toys they've created.
[02:56:49.035 --> 02:56:50.236]  The whole universe is that.
[02:56:50.977 --> 02:56:57.602]  NASA put out last week a video admitting the sun has the exact heartbeat like a 45 year old resting person.
[02:56:57.702 --> 02:56:59.664]  Boom, boom, boom, boom, boom, boom.
[02:57:00.324 --> 02:57:02.766]  It's all as above, so below.
[02:57:03.827 --> 02:57:08.493]   And so anybody Trying to deny that's going on is a liar.
[02:57:08.753 --> 02:57:14.337]  The CIA, the KGB, all of them have been obsessed on mind war for 60, 70, 80 years.
[02:57:14.498 --> 02:57:15.919]  They know it's the answer.
[02:57:16.019 --> 02:57:16.459]  They know.
[02:57:16.839 --> 02:57:17.300]  They know.
[02:57:17.780 --> 02:57:23.384]  And they don't want us to reach out to that infinite and realize it's there because then you don't care about movies.
[02:57:23.424 --> 02:57:25.385]  You don't care about people criticizing.
[02:57:25.606 --> 02:57:27.207]  You care about the infinite and the divine.
[02:57:27.727 --> 02:57:28.688]  And that's what you're connected to.
[02:57:29.116 --> 02:57:39.219]  They also don't want us to know, this is something I'll share, I just got it while you were talking, they don't want us to know how things work as above, so below.
[02:57:39.279 --> 02:58:03.732]   Here's how things work in meditation, in Jewish meditation, Sephardic meditation, that how we, and the book of Esther too, which is coming up, that's it, because the prayer of Esther, She prayed to God to give me the words and the same words that she prayed to God are the same words she used on the king to get him to nullify the decree.
[02:58:04.612 --> 02:58:05.533]  He didn't nullify it.
[02:58:05.873 --> 02:58:07.074]  He just amended it.
[02:58:07.194 --> 02:58:17.361]  But anyway, what we what people don't know what's been kept from them is that it is the below that stimulates the above.
[02:58:18.002 --> 02:58:19.203]  That's what people don't know.
[02:58:19.223 --> 02:58:29.182]   They don't know that when they tell us in That the cries of the people were heard by the above, and so God moved.
[02:58:32.237 --> 02:58:43.323]  What happens is that the will of the people united stimulates the upper world to come down here and act on our behalf.
[02:58:43.683 --> 02:58:45.344]  It's an electrochemical connection.
[02:58:45.424 --> 02:58:45.704]  It is.
[02:58:45.724 --> 02:58:48.586]  Lightning doesn't...everything's lightning goes down.
[02:58:48.606 --> 02:58:49.446]  No, it starts at the bottom.
[02:58:49.546 --> 02:58:50.067]  That's right.
[02:58:50.307 --> 02:58:51.107]  Exactly.
[02:58:51.668 --> 02:58:53.989]  And so that's why prayer works.
[02:58:55.017 --> 02:58:56.018]  That's why it works.
[02:58:56.298 --> 02:59:01.502]  Because we stimulate the upper world, which, you know, God is... We're calling in the coordinates.
[02:59:02.685 --> 02:59:04.627]  Yeah, we're asking.
[02:59:04.687 --> 02:59:05.347]  We're praying.
[02:59:05.547 --> 02:59:07.909]  Yeah, we're calling in the coordinates the good way of putting it.
[02:59:08.329 --> 02:59:15.695]  But to think that we have that power and all we have to do is just the power of words.
[02:59:15.875 --> 02:59:19.958]  And my boyfriend, Johnny, always says everything is strung together with words.
[02:59:20.079 --> 02:59:22.881]  Therefore, everything can be undone with words.
[02:59:23.321 --> 02:59:25.082]  And when you think of the power of the people.
[02:59:25.102 --> 02:59:27.704]  And that's why they're attacking language, because they know through the word.
[02:59:27.724 --> 02:59:30.927]  Yeah, well, the word.
[02:59:32.133 --> 02:59:39.676]  My, you know, they all say in religion, in the beginning was the word, but the truth is, in the beginning was the hearing.
[02:59:40.196 --> 02:59:43.997]  Because if you couldn't hear the word, it wouldn't, what would it matter?
[02:59:44.557 --> 02:59:45.278]  The hearing.
[02:59:46.038 --> 02:59:47.358]  And the people can hear.
[02:59:47.739 --> 02:59:49.179]  That's part of the awakening.
[02:59:49.779 --> 03:00:03.086]   And when the people can hear, and when the people can speak, they'll speak and move Mountains in the upper world will come in our defense.
[03:00:03.566 --> 03:00:04.527]  I totally agree.
[03:00:04.547 --> 03:00:05.187]  So let me say this.
[03:00:05.327 --> 03:00:06.508]  I don't say this to brag.
[03:00:06.548 --> 03:00:07.388]  I started the whole show with this.
[03:00:08.049 --> 03:00:13.633]  I went down to Mexico because I've been working, you know, 20 hours a day, 15 hours a day forever.
[03:00:14.033 --> 03:00:17.195]  I promise to start taking off almost a week a month, because I have to.
[03:00:17.235 --> 03:00:18.516]  My family, my parents are getting old.
[03:00:18.716 --> 03:00:19.577]  Kids are everything.
[03:00:21.917 --> 03:00:24.998]  I used to get attacked some, not a lot, mainly love, but some attacks.
[03:00:25.778 --> 03:00:29.460]  I'm in international airports, Texas, Mexico, everywhere, nothing but love.
[03:00:29.880 --> 03:00:31.981]  And I'm in a restaurant, everyone comes over like a movie.
[03:00:32.001 --> 03:00:32.781]  We didn't have a camera.
[03:00:33.361 --> 03:00:35.762]  You know, the camera guy, I took the camera with me, he was back at the gate.
[03:00:36.442 --> 03:00:44.725]  Literally, almost everyone in the restaurant, the servers, people from England, people from Russia, people from South Korea, people from Austin, people from Mexico, all came up.
[03:00:45.285 --> 03:00:46.226]  And it was just like, wait.
[03:00:47.059 --> 03:00:48.320]  My wife goes, this is the whole restaurant.
[03:00:48.800 --> 03:00:49.540]  Everyone just came over.
[03:00:49.580 --> 03:00:52.982]  They weren't just, they all knew about, it wasn't about me.
[03:00:53.282 --> 03:00:55.023]  It was that they knew they were awake.
[03:00:55.323 --> 03:00:56.584]  They said, we know you're under attack.
[03:00:56.624 --> 03:00:57.104]  We love you.
[03:00:57.124 --> 03:00:57.804]  Just keep fighting.
[03:00:58.244 --> 03:00:59.285]  And it was so magic.
[03:01:00.836 --> 03:01:02.857]  The average person isn't a public figure, which is a great thing.
[03:01:02.877 --> 03:01:04.078]  You're not public, you get left alone.
[03:01:04.478 --> 03:01:05.719]  But we're public figures.
[03:01:06.299 --> 03:01:09.761]  I don't know what you're seeing, I haven't asked you yet, but all I'm getting is love now.
[03:01:10.182 --> 03:01:12.623]  Like, I mean, knock on wood, because I don't like being attacked.
[03:01:12.683 --> 03:01:13.364]  It's happened a lot.
[03:01:13.764 --> 03:01:14.704]  It's not happening to any now.
[03:01:15.745 --> 03:01:17.786]  That looks to me like the enemy's in a lot of trouble.
[03:01:18.547 --> 03:01:20.928]  It's magnetism, isn't it?
[03:01:21.929 --> 03:01:22.069]  It is.
[03:01:22.389 --> 03:01:25.431]  It's our fellows and our sisters.
[03:01:26.963 --> 03:01:28.563]  Are attracted to our words.
[03:01:29.063 --> 03:01:31.644]  That's what it is because they think I'm too.
[03:01:32.944 --> 03:01:34.544]  It's like whatever it is.
[03:01:34.584 --> 03:01:35.364]  Yeah, we're them.
[03:01:35.384 --> 03:01:36.185]  It is.
[03:01:36.425 --> 03:01:37.965]  We're all thinking the same way.
[03:01:38.105 --> 03:01:39.425]  We're magnetizing.
[03:01:40.345 --> 03:01:41.405]  So what is the enemy going to do?
[03:01:41.425 --> 03:01:44.486]  Because there's a real poll is Alex Jones goes to airports.
[03:01:45.126 --> 03:01:50.567]  Alex Jones goes to Mexico and literally the waiters would have to give us the food free all the time.
[03:01:51.507 --> 03:01:53.247]  I couldn't speak Spanish, but they were like, we love you.
[03:01:53.267 --> 03:01:53.688]  We love you.
[03:01:54.668 --> 03:01:56.288]  I had a dilemma the other night.
[03:01:56.721 --> 03:01:59.264]  They was offering free non-kosher food.
[03:02:02.567 --> 03:02:03.048]  Absolutely.
[03:02:03.128 --> 03:02:04.269]  I bring that up as a paradox.
[03:02:04.389 --> 03:02:05.570]  They have really screwed up.
[03:02:07.104 --> 03:02:08.425]  They thought they would demonize me?
[03:02:08.625 --> 03:02:10.206]  I'm far from perfect.
[03:02:10.666 --> 03:02:11.786]  But that's what they do.
[03:02:11.946 --> 03:02:13.387]  Because that's what evil does.
[03:02:13.707 --> 03:02:15.908]  Evil just eats everything around it.
[03:02:16.028 --> 03:02:20.430]  And when it's already killed everything good, there's nothing left to eat but itself.
[03:02:21.330 --> 03:02:22.151]  And so it does.
[03:02:22.451 --> 03:02:23.371]  And that's what they did.
[03:02:23.852 --> 03:02:25.132]  They gotta keep eating.
[03:02:25.352 --> 03:02:26.753]  And they gotta keep destroying.
[03:02:26.773 --> 03:02:27.173]  I agree.
[03:02:27.193 --> 03:02:28.834]  So what do you quantify that as?
[03:02:29.214 --> 03:02:30.895]  That I'm now getting nothing but love?
[03:02:32.015 --> 03:02:32.715]  I'm just a gauge.
[03:02:32.755 --> 03:02:33.236]  I'm nobody.
[03:02:33.776 --> 03:02:36.097]  But now that I'm getting nothing but love, what does that say about the system?
[03:02:36.528 --> 03:02:39.270]  It says that the system and evil is dead.
[03:02:39.330 --> 03:02:42.252]  They're out of our way, and that's what I came here today to say.
[03:02:42.352 --> 03:02:42.993]  God won.
[03:02:43.253 --> 03:02:44.494]  That's what I wanted to say, exactly.
[03:02:44.554 --> 03:02:45.435]  I'm like, we're winning.
[03:02:45.515 --> 03:02:46.516]  All I'm getting is love.
[03:02:46.576 --> 03:02:47.296]  We already won.
[03:02:47.316 --> 03:02:53.641]  From the Mexican border police, from the Homeland Security when I got here.
[03:02:53.661 --> 03:02:54.442]  Hey, we love you, Alex.
[03:02:54.702 --> 03:02:56.543]  My passport was nothing but love.
[03:02:56.563 --> 03:02:59.285]  I mean, it's like, we think we're losing.
[03:02:59.505 --> 03:03:01.287]  We're starting World War III, and all I'm getting is love.
[03:03:01.687 --> 03:03:05.932]  Because you're speaking the truth and the truth is the greatest.
[03:03:06.152 --> 03:03:06.993]  Truth is God.
[03:03:07.053 --> 03:03:08.435]  That's what God is, is truth.
[03:03:09.016 --> 03:03:12.880]  And so it's magnetizing and people hear it and they're like, what?
[03:03:13.201 --> 03:03:14.362]  Because they never hear it.
[03:03:14.903 --> 03:03:16.785]  You're speaking it and it's a magnet.
[03:03:16.865 --> 03:03:18.467]  It's the most powerful magnet.
[03:03:18.647 --> 03:03:19.027]  Exactly.
[03:03:19.047 --> 03:03:20.269]  So it shows the awakenings here.
[03:03:21.255 --> 03:03:22.016]  Everybody's awake.
[03:03:22.116 --> 03:03:24.137]  I mean the people that aren't awake.
[03:03:24.197 --> 03:03:47.361]   It's because they're not meant to be awake So just leave them you got to just leave them at a certain point because that's how God wants it if he if You know if they're not awake yet and after today I hope a whole lot more of them awaken, but if they don't then just leave them and Not everybody can go, Alex.
[03:03:47.521 --> 03:03:47.962]  I totally agree.
[03:03:47.982 --> 03:03:48.962]  Let me ask this question then.
[03:03:49.583 --> 03:04:05.032]  What happens, I'm worried about once this chain reaction goes complete, which is about halfway through right now, in my view, what do people, we don't want any violence, what do people, what happens when, which is happening in the next few months, when it tips totally towards us?
[03:04:05.953 --> 03:04:07.154]  What's the system going to do?
[03:04:07.534 --> 03:04:12.857]  What do we do once we know they killed us, they gave us poison shots, they attacked our children, they're child molesters?
[03:04:12.937 --> 03:04:14.979]  I mean, what do we do now?
[03:04:16.286 --> 03:04:20.970]  Well, a lot of people are talking about retribution, but I'd say we ain't got no time for that.
[03:04:21.070 --> 03:04:23.372]  What we have to do is rebuild immediately.
[03:04:23.852 --> 03:04:31.498]  And so I put a lot of thought into how we would rebuild so that we can save a lot of time, because we don't want a lot of our kids dying.
[03:04:31.538 --> 03:04:41.806]  And so I sort of did the work in 2012 of like reorganizing things around grandmas, because I figured out every grandma is pretty much responsible for about 100 people.
[03:04:44.224 --> 03:04:51.737]  And so, you know, we will have to reorganize our communities around, you know, every moral grandmother I'm talking about.
[03:04:51.757 --> 03:04:56.926]  Not some grandmas ain't good, you know, but grandparent is what I'm talking about.
[03:04:57.547 --> 03:04:57.907]  Elders.
[03:04:58.957 --> 03:05:06.804]  And we will have to organize our community first to take care of the children, make sure they're safe, that they're educated and fed.
[03:05:07.345 --> 03:05:09.567]  And that's, like, our priority, right?
[03:05:09.607 --> 03:05:10.287]  For this new world.
[03:05:10.327 --> 03:05:12.329]  Because the enemy's plan is to cut off the infrastructure.
[03:05:12.369 --> 03:05:13.190]  We've got to get ready now.
[03:05:13.450 --> 03:05:13.710]  Yeah.
[03:05:14.071 --> 03:05:15.132]  We have to have roads.
[03:05:16.820 --> 03:05:21.363]  We have to have muscle and we have a lot of teenage kids, a lot of boys.
[03:05:21.943 --> 03:05:25.105]  We have to have them as our muscle and they have to protect us.
[03:05:25.686 --> 03:05:27.687]  And we have to reinvent.
[03:05:27.707 --> 03:05:30.048]  So that's the attack on men.
[03:05:30.469 --> 03:05:37.453]  Yeah, they don't, they call it toxic masculinity, but that's the only thing that's ever saved us is masculinity.
