[00:00:00.000 --> 00:00:02.960]  [BEEPING]
[02:52:43.834 --> 02:52:44.294]  What power.
[02:52:44.494 --> 02:52:47.296]  We're separated from each other, and that's wrong.
[02:52:47.316 --> 02:52:48.437]  We're not supposed to be separated.
[02:52:48.457 --> 02:52:48.977]  We're one.
[02:52:49.157 --> 02:52:49.798]  What's your name, brother?
[02:52:49.958 --> 02:52:50.518]  I'm Mark Duke.
[02:52:50.638 --> 02:52:51.379]  Nice to meet you, Mark.
[02:52:51.419 --> 02:52:51.719]  Take care.
[02:52:51.739 --> 02:52:52.219]  It was a pleasure.
[02:52:52.480 --> 02:52:52.840]  See you.
[02:52:52.860 --> 02:52:53.220]  Take care.
[02:52:54.021 --> 02:52:54.401]  How you doing?
[02:52:55.714 --> 02:52:57.275]  Man, why is your dog not wearing a mask?
[02:52:58.776 --> 02:53:03.219]  YOU CAN SHOVE YOUR POISON SHOTS UP YOUR NEW WORLD ORDER ASS!
[02:53:04.299 --> 02:53:05.360]  I've been shadowbanned.
[02:53:06.160 --> 02:53:07.441]  I've been called a liar.
[02:53:08.182 --> 02:53:11.544]  I've been silenced on virtually every platform created by man.
[02:53:12.284 --> 02:53:14.626]  My life has been threatened, repeatedly.
[02:53:15.206 --> 02:53:17.788]  They've tried to destroy me, but I've survived.
[02:53:18.908 --> 02:53:21.290]  And that's why I'm joining Mug Club.
[02:53:22.881 --> 02:53:25.406]  The replatforming begins now.
[02:53:25.606 --> 02:53:30.776]  Join Mug Club and get one month free with promo code ALEX at jonescrowder.com.
[02:53:34.309 --> 02:53:38.410]  This is not about somebody wanting to put on pantyhose and have their sexual organs changed.
[02:53:38.690 --> 02:53:40.290]  It's about shocking our children.
[02:53:40.310 --> 02:53:42.231]  A lot of these groups are pedophiles, let's face it.
[02:53:42.391 --> 02:53:45.032]  They want to talk about sex with your kids.
[02:53:45.052 --> 02:53:52.373]  In the name of tolerance, they're going to put your kids on Ritalin and Prozac, they're going to inject them with deadly vaccines full of cancer viruses, and they're going to really screw them up.
[02:53:52.833 --> 02:53:58.875]  While other networks lie to you about what's happening now, InfoWars tells you the truth about what's happening next.
[02:53:59.862 --> 02:54:04.022]   Go to the full wars.com forward slash show and share the link today.
[02:54:04.022 --> 02:54:33.621]  [Music]
[02:54:34.312 --> 02:54:39.056]  A new craze has spread among teenagers and patriots all across America.
[02:54:39.156 --> 02:54:42.960]  The mainstream media is calling it InfoWars Mania.
[02:54:43.120 --> 02:54:49.725]  Millions of listeners are tuning in at InfoWars.com forward slash show to see what the buzz is all about.
[02:54:49.725 --> 02:55:05.084]   Let's take a look now at what's going on everywhere InfoWars can be heard.
[02:55:05.191 --> 02:55:09.637]  No life was saved by Alex Jones.
[02:55:10.398 --> 02:55:17.608]  Despite all the imputations, you know you could just go out and dance to that InfoWars station.
[02:55:17.467 --> 02:55:28.087]   And it was alright, if you know it was alright Checkpoint Corruption, Monsanto, Aspartame, Poisons in the
[02:55:28.087 --> 02:55:32.916]   vaccines, Pump Scanners for kids to get their luck to taxless societies,
[02:55:32.916 --> 02:55:39.815]   satellite tracking systems, cops in black ski masks, foreign troops, FEMA camps.
[02:55:39.815 --> 02:55:40.655]  (screams)
[02:55:40.655 --> 02:55:48.456]   ♪ She started dancing to that bad, bad music ♪ ♪ You know, like the safe by Holly Stones ♪
[02:55:48.456 --> 02:55:55.536]   ♪ Despite all the computation ♪ ♪ She could just dance to that info station ♪
[02:55:55.536 --> 02:55:59.236]   ♪ Baby, we're born right ♪ ♪ Yeah, all right ♪
[02:55:59.236 --> 02:56:03.976]   ♪ It was all right ♪ - New World Order, we're coming for you, you hear us?
[02:56:04.787 --> 02:56:05.327]  Good evening.
[02:56:05.928 --> 02:56:06.868]  I'm Erica Lost.
[02:56:07.288 --> 02:56:14.212]  An unidentified man is being held for questioning by the FBI for suspected links to last month's biological virus deaths.
[02:56:14.752 --> 02:56:21.315]  In local news, a dog named Hero takes the grand prize at the annual... I wish I could tell you more pertinent news.
[02:56:21.636 --> 02:56:26.418]  But we're in a rating system here, and the key factor is... Sensationalism.
[02:56:27.018 --> 02:56:33.550]   They've got you running in circles, nine to five, then five to nine, You're mine.
[02:56:34.431 --> 02:56:38.613]  I tell you what they want you to know, and you consider it the truth.
[02:56:38.994 --> 02:56:41.395]  Nobody is opening their eyes!
[02:56:41.735 --> 02:56:47.619]  Our global economy is depleting the world of our lives and natural resources!
[02:56:47.719 --> 02:56:48.859]  And are you happy?
[02:56:52.825 --> 02:56:58.895]  While other networks lie to you about what's happening now, InfoWars tells you the truth about what's happening next.
[02:56:59.235 --> 02:57:04.235]  Visit InfoWars.com/show and share the link today.
[02:57:04.235 --> 02:57:09.235]  Visit InfoWars.com/show and share the link today.
[02:57:09.235 --> 02:57:14.235]  Visit InfoWars.com/show and share the link today.
[02:57:14.235 --> 02:57:19.235]  Visit InfoWars.com/show and share the link today.
[02:57:19.235 --> 02:57:24.235]  Visit InfoWars.com/show and share the link today.
[02:57:24.235 --> 02:57:29.235]  Visit InfoWars.com/show and share the link today.
[02:57:29.235 --> 02:57:34.235]  Visit InfoWars.com/show and share the link today.
[02:57:34.235 --> 02:57:39.235]  Visit InfoWars.com/show and share the link today.
[02:57:39.235 --> 02:57:44.235]  Visit InfoWars.com/show and share the link today.
[02:57:44.235 --> 02:57:49.235]  Visit InfoWars.com/show and share the link today.
[02:57:49.235 --> 02:57:54.235]  Visit InfoWars.com/show and share the link today.
[02:57:54.235 --> 02:57:59.235]  Visit InfoWars.com/show and share the link today.
[02:57:59.235 --> 02:58:04.235]  Visit InfoWars.com/show and share the link today.
[02:58:04.235 --> 02:58:09.235]  Visit InfoWars.com/show and share the link today.
[02:58:07.552 --> 02:58:08.313]  Most turmeric is 5%.
[02:58:08.473 --> 02:58:10.214]  It does a great thing for you.
[02:58:10.335 --> 02:58:12.356]  Even if you buy bags of it, that's what curry is.
[02:58:12.436 --> 02:58:13.017]  Tastes great.
[02:58:13.117 --> 02:58:13.877]  I'm addicted to it.
[02:58:13.897 --> 02:58:14.478]  But that's at 4 or 5%.
[02:58:15.038 --> 02:58:16.319]  That's what raw turmeric is.
[02:58:16.439 --> 02:58:24.265]  This is 95% cucuminoid, all naturally compounded, the strongest on the market, period.
[02:58:24.585 --> 02:58:25.306]  The leading competitor is 75%.
[02:58:26.994 --> 02:58:33.258]  We went to a top manufacturer years ago, and we said, how much more does it cost to go the strongest you can do it?
[02:58:33.438 --> 02:58:34.439]  They said, we'll get back with you.
[02:58:34.759 --> 02:58:35.299]  They said, we can go 95.
[02:58:35.519 --> 02:58:39.302]  That's the strongest you can do it, unless you use chemicals to concentrate it, and we didn't want that.
[02:58:39.382 --> 02:58:39.982]  We said, do it.
[02:58:40.122 --> 02:58:43.284]  Costs like $3 more a bottle for us, on top of the price we already was.
[02:58:43.564 --> 02:58:44.325]  Strongest you're going to get.
[02:58:45.487 --> 02:58:49.168]  Anti-inflammatory immune system, flexibility support, joint support.
[02:58:49.208 --> 02:58:51.088]  Beyond that, it is rocket fuel.
[02:58:51.188 --> 02:58:51.828]  It is amazing.
[02:58:51.868 --> 02:59:04.291]  I'm so glad it's back because I ran out of my supply and I took a bunch of it this week and my Achilles pain and my knee pain is gone because this right leg has been through an Achilles blown, leg broken, compound fracture.
[02:59:04.891 --> 02:59:07.752]  I mean, this right leg has been through hell and back.
[02:59:08.192 --> 02:59:12.433]  I'm not going to mention half the other injuries, but pain free right now, ladies and gentlemen.
[02:59:13.917 --> 02:59:18.440]  Infowarstore.com, joint support, mobility support, flexibility support, information support.
[02:59:18.560 --> 02:59:21.182]  It's back 25% off Infowarstore.com.
[02:59:21.462 --> 02:59:30.968]  And despite the fact we're going to sell out of X3 and the limited supply we got, the best iodine out there, and Vitamin Refusion, we're keeping both up in the fly sale until they're gone.
[02:59:32.332 --> 02:59:40.937]  And that is less than one week, and then it'll be ten weeks until Survival Shield X3 comes back in, and about a month until More Vitamin Mineral Fusion comes in.
[02:59:41.257 --> 02:59:45.657]   But we're still discounting because I want you to try it, I want you to experience it, and we need the funds right now.
[02:59:45.657 --> 03:00:00.858]   If you are receiving this transmission, you are the resistance.
[03:00:00.858 --> 03:00:08.457]  Bandit!
[03:00:08.457 --> 03:00:11.617]  (audience applauding)
[03:00:10.990 --> 03:00:21.017]  The left-wing lunatics are trying very hard to bring back COVID lockdowns and mandates with all of their sudden fear-mongering about the new variants that are coming.
[03:00:21.257 --> 03:00:28.482]  But to every COVID tyrant who wants to take away our freedom, hear these words, we will not comply.
[03:00:30.470 --> 03:00:44.056]  In New York, two captured states on each end of the country have officially rolled out new COVID protocols and mandates on their websites and said that indeed they're bringing back the controls.
[03:00:44.396 --> 03:00:48.898]  But we really caught them with their pants down almost two weeks ago with the whistleblower info.
[03:00:49.579 --> 03:00:51.640]  Ladies and gentlemen, I got a call yesterday.
[03:00:51.700 --> 03:01:02.361]   An individual was in town and they are a high-level manager in the TSA. Tuesday we got called in, the managers, and
[03:01:02.361 --> 03:01:09.220]   told that by the middle of September you all have to wear masks again and so will airport
[03:01:09.220 --> 03:01:16.281]   employees. Then by the middle of October they are going to say that everyone flying has to wear a
[03:01:16.281 --> 03:01:21.851]   mask. Well, I mean, why is this happening? They said, well, because of the new variant in
[03:01:21.851 --> 03:01:22.481]  Canada.
[03:01:22.481 --> 03:01:31.521]   What? People who have had the vaccine are more susceptible to BA.2.A6.
[03:01:31.471 --> 03:01:33.092]  What the actual shit?
[03:01:33.672 --> 03:01:40.695]  But I was sent by the whistleblower a link to the California website and it says the controls are back and here they are.
[03:01:41.336 --> 03:01:42.216]  Right there in black and white.
[03:01:42.856 --> 03:01:43.537]  They're gonna roll them out.
[03:01:44.017 --> 03:01:55.683]   And through the institutions, the corporations, the hospitals, the hotels, through the colleges, through the public schools, All over the country, they are shutting down public schools if there's one COVID case.
[03:01:56.263 --> 03:01:59.605]  That's creating the lockdown by sending the children back home.
[03:01:59.985 --> 03:02:00.946]  That's the beginning of it.
[03:02:01.486 --> 03:02:08.851]  My sources, because I called around and confirmed what the first source said, said middle of September, Biden is set to start the rollout.
[03:02:09.210 --> 03:02:11.810]  Now, five, six days later.
[03:02:11.810 --> 03:02:26.970]  Joe Biden literally saying y'all need to come.
[03:02:27.049 --> 03:02:33.090]  They need to come up with a new vaccine and they need to come up with a way that people have to take it no matter what.
[03:02:33.470 --> 03:02:36.031]  I'm willing to die about my freedom.
[03:02:36.351 --> 03:02:38.931]  I'm willing to die about my medical independence.
[03:02:39.111 --> 03:02:42.172]  So all I got to say to you in that video, try this.
[03:02:42.992 --> 03:02:44.153]  Go around and find out.
[03:02:44.333 --> 03:02:48.535]  The FDA and CDC, they've made an announcement on the new vaccine.
[03:02:48.935 --> 03:02:55.138]  So, certainly, they said that they will have an updated vaccine in September, mid-September.
[03:02:55.198 --> 03:02:56.859]  There never was a COVID pandemic.
[03:02:56.899 --> 03:02:59.481]  There never was a SARS-CoV-2 novel virus.
[03:02:59.521 --> 03:03:00.781]  There was never any of those things.
[03:03:00.821 --> 03:03:10.166]  This was a behavior modification exercise to fulfill the objective of the financial interests that were being served.
[03:03:10.286 --> 03:03:24.769]   And let's remember, That the quote, until a pandemic is at emergency threshold, the public doesn't understand the need for medical countermeasures such as a pan-coronavirus or pan-influenced vaccine.
[03:03:25.469 --> 03:03:27.651]  We need the media to create the hype.
[03:03:28.311 --> 03:03:31.555]  We need to use that hype to our advantage to get to the real issues.
[03:03:31.775 --> 03:03:35.199]  Investors will follow if they see profit at the end of the process.
[03:03:35.499 --> 03:03:36.841]  That's a quote from Peter Daszak.
[03:03:36.861 --> 03:03:41.807]  That's a quote that was made at the proceedings of the National Academy of Sciences, published in 2015.
[03:03:42.007 --> 03:03:45.751]  This is the admission of terrorism again.
[03:03:45.771 --> 03:03:47.533]  Now, what did I say they were told?
[03:03:48.342 --> 03:03:50.683]  The beginning of the announcements begin September 15th.
[03:03:51.324 --> 03:03:58.408]  This was just the warming up and getting ready that just so happened to begin right after I announced it literally six hours later.
[03:03:58.848 --> 03:03:59.168]  Everywhere.
[03:03:59.368 --> 03:04:05.672]  They just opened up on the public, every controlled corporate outlet, and then the institutions to create the fear.
[03:04:06.212 --> 03:04:08.474]  You can stop all flights.
[03:04:09.154 --> 03:04:11.876]  You can lock down entire countries.
[03:04:12.296 --> 03:04:13.998]  You can actually do that.
[03:04:14.538 --> 03:04:24.405]  And this, I would say, may make us more open to radical ideas about how to deal also with climate change.
[03:04:24.805 --> 03:04:27.147]  This has nothing to do with public health.
[03:04:27.647 --> 03:04:30.109]  It has nothing to do with breaking any waves.
[03:04:30.550 --> 03:04:32.591]  It was always about breaking people.
[03:04:33.071 --> 03:04:34.532]  There's a path of resistance.
[03:04:35.509 --> 03:04:37.590]  Or there is the path of total enslavement.
[03:04:39.331 --> 03:04:39.851]  Come on!
[03:04:40.512 --> 03:04:43.013]  Your ancestors were stronger than this.
[03:04:43.914 --> 03:04:44.874]  You're stronger than this.
[03:04:45.795 --> 03:04:48.976]  You can focus on the New World Order and its activities.
[03:04:49.757 --> 03:04:54.860]  And you can ask God to lead, guide, and direct you with discernment.
[03:04:55.920 --> 03:04:59.279]  And you do that, we're unstoppable together.
[03:04:59.279 --> 03:05:03.280]  [SFX]
[03:05:03.280 --> 03:05:08.279]   The wicked plot against the righteous and gnash their teeth at them.
[03:05:08.395 --> 03:05:11.657]  But the Lord laughs at the wicked, for he knows their day is coming.
[03:05:12.578 --> 03:05:18.742]  The wicked draw the sword and bend the bow, to bring down the poor and needy, and slay those whose ways are upright.
[03:05:19.603 --> 03:05:23.366]  But their swords will pierce their own hearts, and their bows will be broken.
[03:05:24.046 --> 03:05:27.549]  Better the little that have righteousness, than the wealth of many wicked.
[03:05:28.189 --> 03:05:31.872]  For the power of the wicked will be broken, but the Lord upholds the righteous.
[03:05:33.345 --> 03:05:38.067]  The blameless spend their days under the Lord's care, and their inheritance will endure forever.
[03:05:38.487 --> 03:05:40.988]  In times of disaster, they will not wither.
[03:05:41.009 --> 03:05:44.090]  In days of famine, they will not plunder.
[03:05:44.770 --> 03:05:45.971]  But the wicked will perish.
[03:05:46.810 --> 03:05:52.810]   Though the Lord's enemies are like the flowers in the field, they will be consumed, and they will go up in smoke.
[03:05:52.810 --> 03:06:00.810]  [Cheering]
[03:06:00.810 --> 03:06:02.810]  [Music]
[03:06:02.810 --> 03:06:09.810]  [Music]
[03:06:09.810 --> 03:06:11.810]  Fighting the good fight in the Info War.
[03:06:12.197 --> 03:06:14.197]  It's Alex Jones.
[03:06:14.197 --> 03:06:39.197]  [Music]
[03:06:39.522 --> 03:06:41.404]  Fire all your guns at once.
[03:06:43.506 --> 03:06:45.388]  Well, she's firing all her guns at once.
[03:06:45.508 --> 03:06:46.829]  The mighty MTG.
[03:06:47.329 --> 03:06:48.270]  And Texas is already 105.
[03:06:48.310 --> 03:06:50.893]  We don't need somebody as beautiful and amazing as her.
[03:06:51.353 --> 03:06:52.674]  She clashes with the heat down here.
[03:06:52.694 --> 03:06:53.896]  This place is burning up now.
[03:06:53.916 --> 03:06:56.138]  It is so great to have you here.
[03:06:56.298 --> 03:06:57.599]  So great to be going to dinner tonight.
[03:06:58.039 --> 03:06:59.200]  And we got an hour with you.
[03:06:59.241 --> 03:07:00.402]  And you're just amazing.
[03:07:00.422 --> 03:07:01.342]  I want to talk about the trumpet.
[03:07:01.902 --> 03:07:05.422]   attacks, the indictments. I know you're helping quarterback get the impeachment
[03:07:05.422 --> 03:07:08.581]   going. They now admit Biden's getting ready for it. As you promised
[03:07:08.581 --> 03:07:11.382]   months ago, it's coming. They need to first have some of these hearings and
[03:07:11.382 --> 03:07:14.982]   investigations. But you wanted to talk about, because I just talked to you a few
[03:07:14.982 --> 03:07:18.741]   minutes ago before we went live, you want to talk about what's coming next, their climate
[03:07:18.741 --> 03:07:24.382]   lockdown. So MTG, you are here. Thank you so much. Thank you, Alex.
[03:07:24.251 --> 03:07:25.251]  I really appreciate it.
[03:07:25.251 --> 03:07:29.090]  Well, it's always what is the next thing, right?
[03:07:29.090 --> 03:07:35.090]   What we see from Marxism, what we see from the left is any kind of movement that can
[03:07:35.090 --> 03:07:42.331]   capture the masses, get them wrapped up so they have, they put the emoji on their social
[03:07:42.331 --> 03:07:43.691]  media so they can share it.
[03:07:43.801 --> 03:07:44.841]  Something they get behind.
[03:07:44.881 --> 03:07:45.982]  They all donate their money.
[03:07:46.382 --> 03:07:47.863]  They all get into the movement.
[03:07:47.903 --> 03:07:49.303]  We saw it happen with BLM.
[03:07:49.664 --> 03:07:51.004]  We saw it happen with COVID.
[03:07:51.104 --> 03:07:51.545]  Masks.
[03:07:51.625 --> 03:07:52.285]  Vaccines.
[03:07:52.685 --> 03:07:53.986]  We saw it happen with Ukraine.
[03:07:54.006 --> 03:07:55.346]  They tried it with monkey pox.
[03:07:55.406 --> 03:07:56.887]  We made fun of it and it failed.
[03:07:57.267 --> 03:07:58.868]  They're trying to bring COVID back.
[03:07:59.208 --> 03:08:04.731]  But I really believe the next thing is going to be this climate change crisis.
[03:08:05.211 --> 03:08:06.932]  They're going to create it into an emergency.
[03:08:06.952 --> 03:08:09.193]  And Alex, I want to talk about Burning Man for a minute.
[03:08:09.893 --> 03:08:12.855]  We are watching from a distance.
[03:08:13.015 --> 03:08:17.498]  There are approximately 73,000 or 75,000 people in Nevada.
[03:08:17.518 --> 03:08:19.039]  And they're locked in there from floods.
[03:08:19.099 --> 03:08:21.300]  I was going to raise that.
[03:08:21.701 --> 03:08:25.883]  They literally did a mock sacrifice and all this and then it flooded with these tornadoes.
[03:08:26.003 --> 03:08:27.284]  Sorry, go ahead.
[03:08:27.504 --> 03:08:30.966]  Well, you know, God has a way of making sure everyone knows who God is.
[03:08:31.367 --> 03:08:32.467]  I'll say that about that.
[03:08:32.588 --> 03:08:35.429]  But let's talk about what is happening to these people.
[03:08:36.934 --> 03:08:42.061]  There's 73, 75,000 people in Nevada desert right now at this Burning Man.
[03:08:42.101 --> 03:08:42.922]  They're locked in.
[03:08:42.962 --> 03:08:44.083]  They're not allowed to leave.
[03:08:44.744 --> 03:08:51.093]  And they're basically probably being brainwashed that climate change is the cause of all of it.
[03:08:51.333 --> 03:08:52.675]  It's the root of all evil.
[03:08:53.055 --> 03:08:54.355]  And it's going to destroy the Earth.
[03:08:54.415 --> 03:08:56.076]  And they're feeling the panic.
[03:08:56.116 --> 03:08:59.276]  But maybe you're saying that, oh, this is because you didn't know about climate change.
[03:08:59.296 --> 03:08:59.356]  Yes.
[03:08:59.436 --> 03:09:00.837]  So what's going to happen, Alex?
[03:09:01.257 --> 03:09:03.997]  It's the same way they launch any kind of movement.
[03:09:04.458 --> 03:09:16.540]  After this is over and Burning Man and these 75,000 people disperse and they go back home, they're going to have these stories to tell and how terrible it is and how we have to do everything possible to stop climate change.
[03:09:16.820 --> 03:09:19.121]  It's caused by humans and it's carbon.
[03:09:19.761 --> 03:09:21.543]  And it's the amount of carbon that we put out.
[03:09:21.583 --> 03:09:22.664]  It's manufacturing.
[03:09:23.024 --> 03:09:25.246]  It's our gas and diesel engines.
[03:09:25.726 --> 03:09:27.728]  It's, you know, agriculture.
[03:09:27.748 --> 03:09:30.210]  I mean, AOC wants to get rid of cattle.
[03:09:30.371 --> 03:09:31.472]  Even population.
[03:09:31.512 --> 03:09:34.134]  We have too many humans putting out too much carbon.
[03:09:34.414 --> 03:09:37.277]  You're going to start hearing all this stuff and this is going to build.
[03:09:37.697 --> 03:09:53.697]  And I believe this is the left's new lie they're going to put on the American people and try to get everyone behind and create it to where, remember AOC and the left and many others said that the earth is going to literally explode in a ball of fire, we're going to all die, it's going to be the end of the world.
[03:09:54.578 --> 03:09:53.697]  2030.
[03:09:54.618 --> 03:09:56.441]  This is what they're brainwashing people to believe.
[03:09:56.761 --> 03:09:57.521]  No, I totally agree.
[03:09:57.561 --> 03:10:03.245]  And now Biden says he's set to announce a new climate emergency that Klaus Schwab said three years ago they'd do after COVID.
[03:10:03.745 --> 03:10:06.226]  So they literally cut our resources off and make it fancy.
[03:10:06.787 --> 03:10:08.127]  Well, let's be realistic, though.
[03:10:08.568 --> 03:10:10.168]  Yes, the climate changes.
[03:10:10.269 --> 03:10:13.670]  It's been changing since the beginning of time.
[03:10:13.730 --> 03:10:16.552]  Since God created the Earth, the climate has changed.
[03:10:16.912 --> 03:10:22.035]  And that is the reality because we live on our planet is moving.
[03:10:22.095 --> 03:10:22.855]  It's rotating.
[03:10:23.176 --> 03:10:24.116]  It's moving through our air.
[03:10:24.136 --> 03:10:25.437]  The only constant is change.
[03:10:25.857 --> 03:10:27.339]  It always changes.
[03:10:27.759 --> 03:10:29.100]  It rotates around the sun.
[03:10:29.160 --> 03:10:30.281]  It moves through the galaxy.
[03:10:30.581 --> 03:10:32.723]  Our galaxy rotates through the universe.
[03:10:33.144 --> 03:10:36.106]  Of course our climate is going to change.
[03:10:36.807 --> 03:10:38.489]  But does that mean people are causing it?
[03:10:38.549 --> 03:10:38.769]  No.
[03:10:39.049 --> 03:10:41.691]  Does that mean we have to raise taxes to stop it?
[03:10:42.072 --> 03:10:43.133]  No, absolutely not.
[03:10:43.173 --> 03:10:45.715]  Does that mean we have to bow down to a globalist government?
[03:10:46.476 --> 03:10:47.136]  Absolutely not.
[03:10:47.156 --> 03:10:48.558]  As if they can stop it anyways.
[03:10:49.118 --> 03:10:49.859]  They can't stop it.
[03:10:50.350 --> 03:10:52.332]  It's all the sun, as you said.
[03:10:52.412 --> 03:10:55.356]  So what's happening in Congress?
[03:10:55.476 --> 03:10:57.718]  Because I know we're getting close to impeachment movements.
[03:10:58.199 --> 03:11:10.813]  We know Biden's a puppet, but still we need to get them on the defense because that ties into these insane indictments of Trump, which even Donna Brazile admits has totally blown up in her face.
[03:11:11.581 --> 03:11:22.045]  Well, so day one, when I entered Congress in January of 2021, on Joe Biden's first day in office, I introduced articles of impeachment.
[03:11:22.545 --> 03:11:29.348]  And I introduced those against Joe Biden because of Ukraine, because of Burisma, because we knew the truth.
[03:11:29.408 --> 03:11:30.649]  We knew the truth a long time ago.
[03:11:31.289 --> 03:11:33.271]  And I introduced those articles of impeachment.
[03:11:33.311 --> 03:11:38.517]  This has been a movement I have been pushing since the time I came into Congress.
[03:11:38.657 --> 03:11:40.419]  This is why they kicked me off committees.
[03:11:40.919 --> 03:11:43.942]  This is why they tried to politically destroy me.
[03:11:44.583 --> 03:11:50.129]  But finally, through our oversight investigations, I'm on the oversight committee, we have been investigating Joe Biden.
[03:11:50.649 --> 03:12:12.057]  Since the beginning of this Congress and the amount of evidence we have produced has become so overwhelming now that even our Republicans in Congress that don't want to have anything to do with impeachment, they are now, we believe, I believe, we have enough votes to vote for impeachment inquiry when we go back here next week in September.
[03:12:12.657 --> 03:12:13.017]  Amazing.
[03:12:13.057 --> 03:12:13.938]  Elaborate on that.
[03:12:14.318 --> 03:12:15.999]  What about impeachment of Merrick Garland?
[03:12:16.539 --> 03:12:17.420]  These people are a joke.
[03:12:17.440 --> 03:12:20.521]  And then you've got Jack Smith meeting secretly at the White House?
[03:12:20.721 --> 03:12:21.182]  That's right.
[03:12:21.242 --> 03:12:26.044]  So if everyone wants to know more information, you can go to impeachmentteam.com.
[03:12:26.324 --> 03:12:30.827]  By the way, I want to hear a record skip sound right now in everybody's mind.
[03:12:31.587 --> 03:12:34.029]  Slowly give us out, because you're on the field.
[03:12:34.569 --> 03:12:35.950]  You're a champion in the fight.
[03:12:36.770 --> 03:12:38.211]  You are quarterbacking this.
[03:12:38.231 --> 03:12:39.011]  You're getting this done.
[03:12:39.031 --> 03:12:39.972]  You promised this months ago.
[03:12:40.032 --> 03:12:40.792]  It's happening now.
[03:12:42.073 --> 03:12:43.414]  People need to go to this site.
[03:12:43.434 --> 03:12:44.074]  They need to tweet it.
[03:12:44.094 --> 03:12:44.754]  They need to share it.
[03:12:45.034 --> 03:12:45.815]  They need to get behind it.
[03:12:45.835 --> 03:12:46.635]  So explain this to us.
[03:12:46.955 --> 03:12:49.577]  Okay, so I've introduced articles of impeachment on Joe Biden.
[03:12:49.877 --> 03:12:52.258]  I've introduced articles of impeachment on Merrick Garland.
[03:12:52.538 --> 03:12:55.200]  I've introduced articles of impeachment on Christopher Wray.
[03:12:55.760 --> 03:13:03.245]  Matthew Graves, who persecutes January 6th defendants, pro-life protesters, parents who hold their school board accountable.
[03:13:03.505 --> 03:13:04.446]  That's Matthew Graves.
[03:13:04.506 --> 03:13:09.189]  And I've introduced articles of impeachment against Secretary Alejandro Mayorkas.
[03:13:09.549 --> 03:13:10.489]  Here's what's happening.
[03:13:10.930 --> 03:13:13.952]  The amount of evidence, Alex, is becoming so overwhelming.
[03:13:14.292 --> 03:13:17.074]  Just like, here let me say this, this is really important.
[03:13:17.774 --> 03:13:26.321]  Just like we can truly say, at least I can truly say, I believe the Great Awakening is occurring because of truth.
[03:13:26.702 --> 03:13:30.785]  People all over are waking up, and God is dividing people by the sheep and goats.
[03:13:31.165 --> 03:13:32.386]  He is literally dividing us.
[03:13:32.707 --> 03:13:36.370]  There's people that can't hear the truth right now, and then there's people that are waking up over and over.
[03:13:36.870 --> 03:13:47.879]   The amount of truth that is basically Just coming out throughout Congress is forcing the will of Congress, forcing the will of Republicans.
[03:13:47.919 --> 03:13:51.982]  Republicans that wouldn't act before are now becoming willing to act.
[03:13:52.062 --> 03:13:57.406]  And so I have a lot of encouragement and hope where we are going forward.
[03:13:57.446 --> 03:14:05.592]  But at the same time, I caution people at home to please have patience, even though that's the hardest thing to have, because I feel the same way as you do.
[03:14:05.712 --> 03:14:08.234]  I want impeachment now and I want it on all these people.
[03:14:08.894 --> 03:14:11.415]  But what we have to do is we have to continue to push.
[03:14:11.775 --> 03:14:12.716]  So here's the good thing.
[03:14:13.076 --> 03:14:18.298]  All of my colleagues that I work with, they've been at home in their districts, and they've had to hear from their constituents.
[03:14:18.338 --> 03:14:21.400]  They've had to hear from the voters that sent them to Washington.
[03:14:21.660 --> 03:14:23.921]  And I hope to God they have been yelling at them.
[03:14:24.101 --> 03:14:24.981]  And you said that buzzword.
[03:14:25.002 --> 03:14:26.742]  You said, we've got McCarthy about to do it.
[03:14:26.762 --> 03:14:28.343]  He says now they're moving there.
[03:14:28.503 --> 03:14:29.143]  He said he's ready.
[03:14:29.163 --> 03:14:29.864]  So you delivered again.
[03:14:30.666 --> 03:14:31.126]  Thank you.
[03:14:31.186 --> 03:14:31.826]  I appreciate that.
[03:14:32.427 --> 03:14:33.367]  In a way, I get the point.
[03:14:33.407 --> 03:14:37.709]  You've got to ripen it and have the investigations to show it all to make sure you have the votes.
[03:14:37.809 --> 03:14:38.049]  Right.
[03:14:38.109 --> 03:14:39.249]  So here's the process.
[03:14:39.730 --> 03:14:41.630]  Let's explain it out in detail so everyone knows.
[03:14:42.631 --> 03:14:46.332]  In the House of Representatives, we have 435 members of Congress.
[03:14:46.712 --> 03:14:47.213]  Let's be clear.
[03:14:47.613 --> 03:14:53.035]  In our system of three branches, federalism is done to make it slow so a dictator can take control.
[03:14:53.335 --> 03:14:54.135]  So people get frustrated.
[03:14:54.175 --> 03:14:55.756]  It takes time, but that's how our system works.
[03:14:56.016 --> 03:14:56.616]  Absolutely.
[03:14:56.656 --> 03:14:59.737]  We don't want it fast, because imagine if it was flipped the other way.
[03:14:59.797 --> 03:15:00.657]  We've already seen that.
[03:15:00.977 --> 03:15:06.138]  They impeached Trump twice by abusing the system and abusing power.
[03:15:06.718 --> 03:15:07.338]  So 435 members of Congress.
[03:15:07.358 --> 03:15:08.158]  We have 222 Republican members.
[03:15:08.218 --> 03:15:08.298]  Only 222.
[03:15:08.338 --> 03:15:11.719]  We have to have 218 yes votes to do anything in the House of Representatives.
