[00:00:00.000 --> 00:00:03.359]  [BEEPING]
[03:02:59.049 --> 03:03:04.608]   future and be able to make decisions. They want to have the end of the history, it's
[03:03:04.608 --> 03:03:06.629]  what the globalists call it.
[03:03:06.688 --> 03:03:14.555]  Where we turn into these brave new world automatons so they can play God over us when they're not God.
[03:03:14.735 --> 03:03:15.015]  Yeah.
[03:03:15.215 --> 03:03:17.097]  And so they're pretending they're a joke.
[03:03:17.457 --> 03:03:19.519]  The big danger is there's a real potentiality.
[03:03:19.559 --> 03:03:23.102]  They could make the surface of the earth unlivable for a very, very long time.
[03:03:23.122 --> 03:03:28.206]  So we feel that danger of that potential future that comes closer and closer.
[03:03:28.226 --> 03:03:47.575]   And so That's what I'm trying to say to people is that most of my show is about inflation and the central banks and how they're bringing in their ESGs and bringing in their central bank digital currencies and how they're cutting off the water supply and the food supply and how they're doing all this.
[03:03:47.595 --> 03:03:48.476]  95% of my show is documents.
[03:03:52.407 --> 03:04:21.059]   And then, as things get more and more intense, and as we all either awaken or become more automaton-ish to the globalist, like something out of Metropolis, or Metropolis, that famous movie made by the German, as we choose that side, it doesn't matter whether you're Alex Jones or Russell Brand or Joe Schmoe or Sally Sixpack or Sally Sockermom, You're going to resonate one way or the other, and that's just the way it is.
[03:04:21.119 --> 03:04:23.460]  And so, it does seem overwhelming.
[03:04:23.880 --> 03:04:26.382]  But you notice the archetypes that you see in so many Hollywood movies.
[03:04:26.822 --> 03:04:31.726]  And they'll sell a negative message in the movie, but they gotta have truths in them.
[03:04:32.405 --> 03:04:37.124]   to make you open up. And so you've got like Empire Strikes Back and Darth Vader's there
[03:04:37.124 --> 03:04:42.645]   saying I'm your father, join me, join evil. And all Luke Skywalker can do is just turn loose and
[03:04:42.645 --> 03:04:48.405]   drop into the abyss. And then you know the archetypal angel comes and saves him. And I'm
[03:04:48.405 --> 03:04:54.805]   not a big horror fan but I came across doing Joe Biden video searches, Poltergeist, the second
[03:04:54.805 --> 03:05:02.645]  Poltergeist where they have to basically fall into hell.
[03:05:02.645 --> 03:05:10.105]   Normally Christmas is our biggest sell of the year. But because of supply chain breakdowns and other
[03:05:10.105 --> 03:05:15.694]   issues, this is our biggest sale because finally almost all of our best-selling products are finally
[03:05:15.694 --> 03:05:21.984]   back in stock, including sold out for more than a year X to the only true nascent iodine out
[03:05:21.984 --> 03:05:25.045]  there is finally back.
[03:05:24.184 --> 03:05:28.387]  What it does for your immune system, your body, all your cells, is miraculous.
[03:05:28.768 --> 03:05:30.289]  It's discounted at FootwearStore.com.
[03:05:30.689 --> 03:05:31.730]  Double Patriot points.
[03:05:32.070 --> 03:05:32.771]  Free shipping.
[03:05:33.271 --> 03:05:35.853]  Biggest sale, hands down, of 2023.
[03:05:36.193 --> 03:05:38.895]  I'm sure Christmas will have a big sale, but we'll be sold out of most of this.
[03:05:38.955 --> 03:05:40.777]  So, Christmas has come early.
[03:05:40.837 --> 03:05:41.998]  Black Friday's come early.
[03:05:42.378 --> 03:05:43.599]  And it funds the InfoWar.
[03:05:43.719 --> 03:05:44.640]  Get X2.
[03:05:44.940 --> 03:05:46.521]  Get Vazzo Beats back in stock.
[03:05:46.821 --> 03:05:52.025]  Get all the other great products at InfoWarStore.com right now.
[03:05:52.045 --> 03:05:55.648]   But again, Our fan favorite, my favorite, is X2.
[03:05:56.128 --> 03:05:57.289]  Sold out for over a year.
[03:05:57.609 --> 03:05:59.171]  Could be our last run of our shutdown.
[03:05:59.451 --> 03:06:00.331]  Get it while you can.
[03:06:00.532 --> 03:06:00.952]  X2.
[03:06:01.072 --> 03:06:03.172]  Discount info or store dot com.
[03:06:03.172 --> 03:06:14.171]   From the front lines of the information war, it's Alex Jones.
[03:06:15.063 --> 03:06:27.250]  Poltergeist, the second poltergeist, where they have to basically fall into hell to go save their daughter, and at the same time, save a bunch of other souls that were held by this demon in purgatory.
[03:06:27.790 --> 03:06:29.992]  Now, that's literally what this is.
[03:06:30.012 --> 03:06:33.214]  And so, Hollywood, over and over again, is telling you this.
[03:06:33.294 --> 03:06:45.897]   And so, when you feel like you're going into that hole, and you're being attacked at your weakest point by the energies that want to drag you down and use you as an energy source, because you're energetically, spiritually so beautiful, And that's why they come up for good people.
[03:06:46.278 --> 03:06:49.301]  You have to then just turn loose and say, God save me, I'm with you.
[03:06:49.841 --> 03:06:52.844]  And then they have no more power over you once you do that.
[03:06:52.884 --> 03:06:54.065]  Just say, I'm turning loose.
[03:06:54.445 --> 03:06:56.207]  God, I love you.
[03:06:56.327 --> 03:06:57.028]  I want to help people.
[03:06:57.128 --> 03:06:57.829]  I want to be good.
[03:06:58.189 --> 03:06:59.991]  And I make the decision that I want to be with you.
[03:07:00.431 --> 03:07:06.557]  And then you will literally be picked up by an eagle and set up on a mountaintop or wherever else you want to be set off.
[03:07:08.539 --> 03:07:09.640]  That's basically what this is.
[03:07:09.700 --> 03:07:12.162]  I tell people, turn loose of the fear.
[03:07:12.782 --> 03:07:13.783]  I signed on for this.
[03:07:14.083 --> 03:07:16.044]  I was warned what would happen.
[03:07:16.325 --> 03:07:22.749]  If I'm sitting there in a jail cell and they're torturing me and pulling my teeth out with pliers, I'm thinking, man, I'm really over the target.
[03:07:23.149 --> 03:07:25.071]  I'm going next level.
[03:07:25.091 --> 03:07:26.372]  And it's not like some Islamic deal.
[03:07:26.972 --> 03:07:29.314]  Because those are just shadows of the true archetype.
[03:07:29.574 --> 03:07:36.598]  But the more we're Christ-like, the more we're willing to pay for other people's freedom, is the better universe we're going to have.
[03:07:36.859 --> 03:07:44.584]  And so by those sacrifices, understanding that this is just flesh and blood, and understanding it to transcend the pain, that is the sacrifice.
[03:07:44.624 --> 03:07:47.205]  Now the New World Order Satanists, they invert that.
[03:07:47.546 --> 03:07:49.387]  And if we can do an overhead shot, I want to show Russell this.
[03:07:50.512 --> 03:07:57.094]  This is the FDA Safety Surveillance COVID-19 Vaccine Draft Working List of Possible Adverse Outcomes Subject to Change.
[03:07:57.555 --> 03:08:01.396]  This was put out in October 2000, months before the shots started in the United States.
[03:08:01.436 --> 03:08:04.237]  I guess my crew's not in there to do a punch-up of this?
[03:08:04.617 --> 03:08:05.057]  Oh, God.
[03:08:05.137 --> 03:08:06.218]  Well, I'll hold it up on screen.
[03:08:06.778 --> 03:08:08.679]  Anybody, can you punch it up for me, guys?
[03:08:08.699 --> 03:08:09.039]  Thank you.
[03:08:09.879 --> 03:08:11.300]  Anybody can go look this up.
[03:08:11.360 --> 03:08:12.481]  It's on the FDA website.
[03:08:12.501 --> 03:08:13.102]  It's not even hidden.
[03:08:13.582 --> 03:08:23.089]  But again, there was a great analogy a few weeks ago I saw by Andrew Tate where he said Alex Jones is right.
[03:08:23.690 --> 03:08:24.350]  They're satanists.
[03:08:24.390 --> 03:08:30.855]   They metaphysically have to Get you to accept it with fine print.
[03:08:31.095 --> 03:08:40.442]  So if I say, here's an apple, it's delicious and good, and you eat it and it's poison, I've just murdered you karmically, spiritually, that comes back to me.
[03:08:40.542 --> 03:08:45.175]   But if I trick you, and say real fast, "Oh, it's really delicious and great.
[03:08:45.175 --> 03:08:46.774]  By the way, it's poison. Here it is."
[03:08:46.774 --> 03:08:47.876]  Oh.
[03:08:47.876 --> 03:08:49.235]  But everybody's doing it. Just eat it.
[03:08:49.235 --> 03:08:54.215]   And you eat it and die, at least in this third dimension, you don't get any karmic blowback.
[03:08:54.215 --> 03:08:58.715]   So that's why they put the fine print, "FDA safety" -- overhead shot again --
[03:08:58.715 --> 03:09:03.215]  "FDA safety surveillance COVID-19 vaccine."
[03:09:03.215 --> 03:09:11.534]   Myocarditis, heart attacks, stroke, blood clots, arthritis, anaphylactic shock, death,
[03:09:11.534 --> 03:09:13.174]  vaccine-enhanced disease.
[03:09:13.174 --> 03:09:15.174]  And all of this has now happened.
[03:09:15.285 --> 03:09:16.606]  So this is the U.S.
[03:09:16.767 --> 03:09:31.960]   government saying, this is what we think is going to happen, publishing it, and then all of that has now happened, and now the life expectancy across the Western world is going So, this is them playing God.
[03:09:32.541 --> 03:09:36.123]  If they want to be God, they've got to believe that they are the angel of death.
[03:09:36.544 --> 03:09:38.865]  And they've got to give life and they've got to take life.
[03:09:39.146 --> 03:09:47.592]  And this is all the globalists setting themselves up as God and beginning the Great Depopulation, the human sacrifice to their God.
[03:09:47.632 --> 03:10:04.566]   Instead of sacrificing themselves and good work and helping poor people and building society and literally getting down in the trenches, they're going to sit back on their private jets and their huge palatial mansions And tell everybody else you can't have children, you can't have a car, you can't have an air conditioner, you can't travel, you can't have a job.
[03:10:04.626 --> 03:10:12.595]  In fact, you're going to eat bugs and we're going to sacrifice you for the greater good of the earth because you're garbage, because you're a useless eater, because you're not essential.
[03:10:12.875 --> 03:10:24.102]  Well I tell Bill Gates and Klaus Schwab and all of them, you're not essential and we can physically look at you and see the evil shining out of you and you will be cut off from God and they know it.
[03:10:24.402 --> 03:10:29.486]  They know and they want to claw and drag as many of us with them as they can and they're not.
[03:10:29.646 --> 03:10:31.907]  They're going to be cut off from the universe forever.
[03:10:32.508 --> 03:10:34.969]  That's some powerful stuff from Alex Jones.
[03:10:35.009 --> 03:10:38.792]  That concludes part one of our interview today.
[03:10:40.071 --> 03:10:46.596]  Tomorrow with Alex Jones is even more incendiary because of course we're talking about Israel, Palestine, global conspiracies.
[03:10:47.076 --> 03:10:47.477]  Have a look.
[03:10:47.497 --> 03:10:49.338]  I think this whole thing's extremely dangerous.
[03:10:49.638 --> 03:10:50.679]  I want to be clear, I want to be clear.
[03:10:50.799 --> 03:10:51.800]  I was not saying that.
[03:10:53.581 --> 03:10:54.302]  I was not saying that.
[03:10:54.522 --> 03:11:05.010]  Do you think that because of independent media voices, whether that's Joe Rogan, Tucker, yourself, that the plan for the pandemic was interrupted?
[03:11:05.170 --> 03:11:10.715]   So now they're really horrified of Trump because they are definitely Scared of him.
[03:11:10.755 --> 03:11:11.656]  Decentralized.
[03:11:12.156 --> 03:11:14.518]  Is that something that we can offer the world?
[03:11:14.839 --> 03:11:24.888]  Because in a sense, otherwise, Alex, we're giving more and more apocalyptic visions that still seem to be conveying a terrifying endgame event.
[03:11:24.988 --> 03:11:26.129]  We're at a megatourney.
[03:11:26.830 --> 03:11:28.351]  We're headed towards a singularity.
[03:11:28.411 --> 03:11:30.994]  They're threatening the end of the world if they don't have control.
[03:11:33.406 --> 03:11:39.686]   The idea that crises are used to implement authoritarian measures is one of the broader
[03:11:39.686 --> 03:11:46.686]   ideas that not only have people in that rarefied and peripheral space that you've occupied,
[03:11:46.686 --> 03:11:50.925]   generating in the, as we've said many times in our conversation, an incredible audience
[03:11:50.925 --> 03:11:57.706]   and many, many imitators in the process, but it's also, even with leftist and rather more
[03:11:57.706 --> 03:12:03.546]   academic analysis, I'm talking about Naomi Klein, the idea that crises is used to introduce
[03:12:03.546 --> 03:12:06.805]  regime change, just at the political and national level.
[03:12:06.805 --> 03:12:12.845]   So a crisis of this scale, as you explain, could certainly be used to legitimize control
[03:12:12.845 --> 03:12:19.246]   of resources, control of energy, to start issuing social credit scores, to start legitimizing
[03:12:19.246 --> 03:12:24.085]   measures that were sort of, I suppose, broadly discussed, or at least in the spaces that
[03:12:24.085 --> 03:12:28.527]  I occupy, for the first time during the pandemic era.
[03:12:28.527 --> 03:12:29.566]  I want to ask you this.
[03:12:29.802 --> 03:12:57.437]   Do you think that because of independent media voices, whether that's Joe Rogan, Tucker, yourself, Do you think because of independent media voices, and obviously more specifically and importantly, the audiences around them, the ability to highlight anti-establishment credible voices from Stanford and Harvard like Jay Bhattacharya or Peter McCulloch, do you think that the plan for the pandemic was interrupted?
[03:12:57.677 --> 03:13:04.720]  Do you think they had intentions that were prevented from going ahead because of a resistance movement?
[03:13:05.060 --> 03:13:05.940]  Well, 100%.
[03:13:06.220 --> 03:13:18.664]  And if we look at what happened, the UN, the Club of Rome, the CFR, the World Trade Organization, all of them, the WEF, they all said for 20 years, that's how I knew.
[03:13:18.684 --> 03:13:29.567]  I mean, one of my biggest predictions was they're going to release a virus, that people wear a mask, won't let you go to the ballgames until you accept a vaccine ID card that's used for the World ID, World Currency.
[03:13:30.737 --> 03:13:39.682]  In Operation Lockstep, in 2011, the Rockefeller Foundation put out a lengthy report that you can go read, and they war-gamed this.
[03:13:39.742 --> 03:13:42.364]  So, again, I wasn't predicting it.
[03:13:42.544 --> 03:13:46.306]  I knew that these were the main war planners of their operation.
[03:13:46.346 --> 03:13:59.638]   But because of so many prominent scientists and researchers and PhDs and medical doctors that did still have a Hippocratic Oath to do no harm, They made hundreds of billions of dollars.
[03:13:59.698 --> 03:14:00.859]  They got a lot of control.
[03:14:00.939 --> 03:14:24.498]   The hoax worked for a while, the pandemic, but then it wore off and now people see the damage that it was really a depopulation program that was just beta testing or testing the perch like a parrot will check to see if a If a limb is strong enough to hold it, that was a beta test for the more powerful viruses and things that they say are imminently about to appear because of global warming.
[03:14:24.558 --> 03:14:25.298]  It's our fault.
[03:14:25.639 --> 03:14:30.002]  It's going to come out of the jungles, hemorrhagic fever, Marfan's, you name it, you know, all this stuff.
[03:14:30.422 --> 03:14:33.925]  But then once that happens, again, it's all our fault.
[03:14:33.945 --> 03:14:36.987]  But instead, it's really coming out of the laboratories.
[03:14:37.067 --> 03:14:48.783]   And then I got a major whistleblower that I personally High-level TSA told me in August that by the middle of September they're going to try to roll out the mask and the protocols when the new booster comes out.
[03:14:49.564 --> 03:14:50.606]  And we got ahead of that.
[03:14:50.926 --> 03:14:54.772]  The public then noticed the next few weeks they did begin to roll it out.
[03:14:55.453 --> 03:14:59.235]  It was a massive story, and I'm very proud of that work.
[03:14:59.295 --> 03:15:00.456]  One of the best things we ever did.
[03:15:00.596 --> 03:15:05.318]  And now, their new attempt at rollout of protocols has been stopped 95%.
[03:15:06.519 --> 03:15:10.221]  But they did indeed try it, which again added incredible credibility.
[03:15:10.501 --> 03:15:13.502]  And then they said, oh, well, Jones said we were going to have the protocols.
[03:15:13.542 --> 03:15:17.064]  No, I said, this is our chance to stop them.
[03:15:17.104 --> 03:15:17.985]  We have the knowledge.
[03:15:18.025 --> 03:15:25.128]   If people listen, if people watch, Then we've got a chance the next few months to stop them because fool me once, shame on you.
[03:15:25.168 --> 03:15:26.549]  Fool me twice, shame on me.
[03:15:27.190 --> 03:15:29.151]  This time we didn't get caught with our feet flat.
[03:15:29.471 --> 03:15:44.979]  And when you get the leaked documents and even the admissions at the World Economic Forum, there's countless videos where they're saying, okay, we weren't able to get world government completely in with COVID.
[03:15:45.971 --> 03:15:48.254]  And global warming's not working either.
[03:15:48.634 --> 03:15:52.418]  So now we're just going to cut the food and water off and have a bunch of big wars.
[03:15:52.899 --> 03:15:58.445]  So they're now out in the open admitting that their plan is failing.
[03:16:03.268 --> 03:16:08.735]  If you ever take one piece of my advice, it's get a bottle of X2.
[03:16:09.476 --> 03:16:13.782]  It's been sold out for over a year because we wouldn't cut corners and because it's so hard to produce.
[03:16:14.163 --> 03:16:18.288]  We finally have a limited run back in supply at InfoWarsTore.com.
[03:16:19.970 --> 03:16:22.712]  So many people have serious issues.
[03:16:23.032 --> 03:16:24.132]  Look at the UN's own numbers.
[03:16:24.593 --> 03:16:29.996]  Billions have cognitive disabilities because they do not have true nascent iodine on their bodies.
[03:16:30.536 --> 03:16:35.979]  Most other iodine is bound to other heavy metals or bound to other elements so you don't download it.
[03:16:36.559 --> 03:16:41.518]   But this is pure atomic certified Iodine.
[03:16:42.159 --> 03:16:43.941]  X2 is now back in stock.
[03:16:44.622 --> 03:16:45.243]  Discounted.
[03:16:45.563 --> 03:16:48.747]  So I'm giving Thanksgiving right now for this product being here.
[03:16:49.087 --> 03:16:50.148]  It funds the InfoWar.
[03:16:50.208 --> 03:16:54.193]  But I guarantee you, you take this for a few weeks, you will feel the difference.
[03:16:54.373 --> 03:16:55.154]  It is amazing.
[03:16:55.474 --> 03:16:57.136]  It's the Missing Link X2.
[03:16:57.596 --> 03:16:59.519]  Back in stock at the end of 2023 at infowarestore.com.
[03:16:59.539 --> 03:16:59.559]  X2.
[03:17:03.533 --> 03:17:06.994]  At this important meeting of the Davos Grubber Elite?
[03:17:07.934 --> 03:17:11.514]  We have told you they were Easter Bugs, they were owns nothings, and they were like it!
[03:17:12.335 --> 03:17:17.956]  We have worked around the clock to silence Herr Jones, and anyone else that challenges our Easter Bugs narrative.
[03:17:19.256 --> 03:17:22.256]  Of course it will be easy to silence Jones!
[03:17:22.336 --> 03:17:23.517]  We will have victory!
[03:17:27.237 --> 03:17:27.717]  I'm through.
[03:17:30.278 --> 03:17:31.498]  He never gives up, mein Fuhrer.
[03:17:33.746 --> 03:17:36.108]  Actually, he, uh, has best-selling books now.
[03:17:38.009 --> 03:17:39.290]  But that's not their problem, sir.
[03:17:39.310 --> 03:17:42.632]  Now he has a new video game called New World Order Wars.
[03:17:42.732 --> 03:17:46.675]  Our experts believe it will explode and have a giant effect on the popular culture.
[03:17:50.057 --> 03:17:51.759]  They're turning the friggin' frogskin!
[03:17:55.941 --> 03:18:02.021]   Everyone else leave the room except Soros, Bill Clinton, Tony Blair, Karl Schwab.
[03:18:02.021 --> 03:18:04.661]  Say hello to my little friend.
[03:18:04.661 --> 03:18:11.780]  You will join the Matrix.
[03:18:11.780 --> 03:18:16.980]  What did I tell you?
[03:18:17.170 --> 03:18:19.892]  Control every facet of the media!
[03:18:20.853 --> 03:18:27.537]  Now that he has launched his video game, he will be able to fight his larger operation in Infowar and counter our lies!
[03:18:28.118 --> 03:18:30.039]  And then he will have more video games!
[03:18:30.279 --> 03:18:31.880]  And then children's toys!
[03:18:32.241 --> 03:18:33.702]  And freedom is so popular!
[03:18:35.225 --> 03:18:37.987]  Look at what they've done when we shut down Tucker Carlson!
[03:18:38.167 --> 03:18:40.088]  He got 50 times better!
[03:18:40.328 --> 03:18:43.831]  We tried to bully Joe Rogan, and now he's gotten in our face!
[03:18:44.551 --> 03:18:47.913]  I will tell you all, you're the downfall of our new Reich!
[03:18:48.314 --> 03:18:49.374]  Our new world order!
[03:18:49.434 --> 03:18:54.818]  What is Bill Gates, my friend, my lover, going to do when he learns what you have done?
[03:18:55.278 --> 03:18:58.240]  My wife, Bill Gates, will be so angry!
[03:18:58.760 --> 03:19:00.722]  You have destroyed us all!
[03:19:04.616 --> 03:19:06.337]  9-1-1 was an inside job.
[03:19:06.357 --> 03:19:07.718]  The lottery is rigged.
[03:19:10.499 --> 03:19:12.000]  You tell them all!
[03:19:12.140 --> 03:19:20.144]  They do not visit AlexJonesGame.com and they do not download New World Order Wars!
[03:19:20.444 --> 03:19:24.286]  That is an order from the New World Order!
[03:19:24.506 --> 03:19:25.907]  When you download it.
[03:19:26.227 --> 03:19:30.048]  When you share it, it sends a very important cultural message against tyranny.
[03:19:30.828 --> 03:19:34.769]  And it also funds the true information war against the globalists.
[03:19:34.829 --> 03:19:42.132]  So when you download this game and when you play this game, you are truly fighting tyranny and 1776 worldwide.
[03:19:42.192 --> 03:19:46.653]  So I want to salute again and thank all of you that have gotten the game.
[03:19:46.753 --> 03:19:50.674]  And if you've not downloaded and played the game, what on earth are you waiting for?
[03:19:51.034 --> 03:19:53.855]  So go now to alexjonesgame.com and download it.
[03:19:54.194 --> 03:19:56.194]  The New World Order is no more!
[03:19:56.194 --> 03:20:02.194]  [Music]
[03:20:02.194 --> 03:20:09.194]   Leading a frontal assault on the lies of the New World Order,
[03:20:09.194 --> 03:20:11.194]  it's Alex Jones.
[03:20:11.194 --> 03:20:15.194]  [Music]
[03:20:15.194 --> 03:20:20.194]   It's mind control, mind control,
[03:20:20.194 --> 03:20:23.194]  corruption of your thoughts.
[03:20:23.694 --> 03:20:28.273]   Distraction of your soul (upbeat music)
[03:20:27.771 --> 03:20:30.074]  And then they tell you the self-fulfilling prophecy.
[03:20:30.094 --> 03:20:38.105]  If you don't get rid of your car and eat bugs and not have children or basically commit suicide and euthanize yourself, the earth's gonna end in 2030.
[03:20:38.546 --> 03:20:56.258]   But the world as we know it is gonna end in 2030 with their Post-industrial world, where they have all the industry, all the money, all the power, all the electricity, all the data, all the surveillance, all the robots, all the drones, all the AI, and then we literally have nothing.
[03:20:56.678 --> 03:20:57.599]  This is their plan.
[03:20:57.619 --> 03:21:00.640]  Their war against humanity, their war against renaissance.
[03:21:00.920 --> 03:21:03.562]  That's why the book The Great Awakening needs to go to number one.
[03:21:03.582 --> 03:21:04.702]  It just came out.
[03:21:04.822 --> 03:21:08.004]  My last book went to number one, The Great Reset and The War for the World.
[03:21:08.364 --> 03:21:10.285]  This new book is twice as thick.
[03:21:11.085 --> 03:21:21.492]  As the last book, and it spends half the book on positive things and the new renaissance and how we transcend these people and how we defeat them.
[03:21:21.712 --> 03:21:28.156]  So I'd love to push this book to number one because this book needs to be read, it needs to be seen, and I'm very, very proud of it.
[03:21:28.356 --> 03:21:33.578]  We'll post the link in the description for your book right now, of course, Alex.
[03:21:33.898 --> 03:21:40.880]  So what you're saying is, is that the pandemic was an attempt to introduce a good many ideas, the global warming or climate crisis stories.
[03:21:41.480 --> 03:21:50.923]  I have noticed, and of course, part of my modality is to be as circumspect as possible while continually acknowledging something extraordinary and terrifying is happening.
[03:21:51.243 --> 03:22:00.128]   I have noticed that whenever these crises are brought to the forefront, The legislative or regulatory measures that are suggested always are imposed on individuals.
[03:22:00.148 --> 03:22:05.651]  They never say, and that's why these corporations and big institutions are going to stop doing this.
[03:22:05.711 --> 03:22:08.713]  That's why these powerful interests are going to have to be redirected.
[03:22:09.093 --> 03:22:14.656]  It usually comes down to ordinary people are going to have to be controlled in some new ways.
[03:22:15.117 --> 03:22:17.998]  Interesting that that always seems to be the result.
[03:22:18.038 --> 03:22:18.619]  Go ahead, Alex.
[03:22:19.884 --> 03:22:21.045]  And there's one other key point.
[03:22:21.065 --> 03:22:24.447]  The reason I talk fast and get frustrated is there's so much data and you're dead on.
[03:22:24.467 --> 03:22:25.247]  I want to be clear.
[03:22:26.187 --> 03:22:27.288]  The Earth's very strong.
[03:22:27.388 --> 03:22:28.269]  It can regenerate.
[03:22:28.369 --> 03:22:31.130]  Even if we got hit by giant asteroids, it just might take 10 million years.
[03:22:31.831 --> 03:22:37.534]  The Earth, though, for us living on it, if the world was an orange, we're not even the skin of it.
[03:22:38.254 --> 03:22:46.078]  The bottom of the sea up to the highest mountain that life can live on is just a tiny film on the surface of the planet.
[03:22:46.118 --> 03:22:51.121]   Our atmosphere ...is tiny compared to the mass of the planet.
[03:22:51.141 --> 03:23:00.545]  So this is a spaceship, and there is major problems, and we are losing species, and the oceans are polluted, and we are overfishing, and there are all these terrible things happening.
[03:23:00.825 --> 03:23:25.675]   But the globalists set themselves up as the guardians of the Earth, but when you look at the policies, and the lithium mines, and the toxic waste dumping, and the GMOs, and everything they're doing is killing the planet, So they're not just coming after us, they're coming after everything, and they brag, we're going to rewrite the code, we're going to build a whole new planet, but first we've got to sacrifice the planet.
[03:23:26.095 --> 03:23:27.815]  They don't just want to sacrifice humans.
[03:23:28.336 --> 03:23:44.953]   These Satanists believe their will, their power, their nihilism, must first basically devastate the Earth, and then out of that cataclysm, they will metamorphosize into this uber-mention, the Superman, That will rebuild it.
[03:23:44.973 --> 03:23:46.875]  So they call it creative destruction.
[03:23:46.935 --> 03:23:50.079]  And they're giving us a self-fulfilling prophecy that the earth's going to end.
[03:23:50.099 --> 03:23:52.801]  We're all going to die because we're bad and we deserve it.
[03:23:53.162 --> 03:23:57.086]  While the mega corporations doubled their profits during the pandemic.
[03:23:57.366 --> 03:24:00.349]  While the average person lost half their wealth or went into debt.
[03:24:00.670 --> 03:24:02.391]  You can see the direct.
[03:24:03.132 --> 03:24:09.376]  Correlation where hundreds of trillions were transferred to them, hundreds of trillions were taken from us.
[03:24:09.416 --> 03:24:11.037]  You look at the numbers, they're almost identical.
[03:24:11.057 --> 03:24:12.318]  It's like one trillion difference.
[03:24:12.798 --> 03:24:21.924]  So this is greedy war on the general public by these globalists who, again, call them fascists, call them communists.
[03:24:21.944 --> 03:24:35.835]   They are Luciferians that are fascist on the top, the merger of corporate power with the state, who then use a neoliberal Film of socialism and communism saying, oh, things are getting bad.
[03:24:36.275 --> 03:24:38.797]  Capitalism doesn't work when it's been crony capitalism.
[03:24:39.497 --> 03:24:41.058]  And so let's just get rid of that.
[03:24:41.118 --> 03:24:45.881]  We've got a much better system where we cut your resources off to save the earth.
[03:24:46.181 --> 03:24:49.884]  But you'll be happy because you'll be drugged out of your mind or you'll be dead.
[03:24:50.024 --> 03:24:54.087]  So they're selling a dystopia, telling us it's our fault.
[03:24:55.165 --> 03:25:01.670]  Well, they transfer everything to themselves and build a utopia for psychotic, greedy satanists.
[03:25:02.831 --> 03:25:13.680]  It is extraordinary that each of these crises in turn do seem to have measurable and demonstrable benefits for some of the most powerful interests on Earth.
[03:25:13.740 --> 03:25:19.865]  A big tech benefit during the pandemic, a big pharma benefit during the pandemic, the military-industrial complex.
[03:25:20.345 --> 03:25:53.524]   Obviously benefit from war that states are able to legitimize new measures and even if it's something as prosaic given the context that we've covered in this conversation as the World Health Organization being able to put forward a treaty that enables them to take a five percent budget from each member state to censor anti-pandemic measure rhetoric in any of those countries to impose mandates for vaccines in any forthcoming potential pandemic which you know and this WHO treaty is being sort of signed up for right now.
[03:25:53.784 --> 03:26:24.257]   It's curious to me that while these centralizing events continue to take place usually in the form of crisis the pandemic wars etc that you say are going to exacerbate and going to lead to control of our food sources and water sources so that's one of the things we're going to have to look out for as well as limitations on people's individual freedom likely in the form of 15-minute cities things are already being discussed Like in the form of forms of digital ID, which we've already discussed, imposition of medical... I mean Oxford's already, Oxford's already bringing in the 15-minute cities.
[03:26:24.817 --> 03:26:27.218]  And just this key point you made, I want to go back to this.
[03:26:28.678 --> 03:26:30.219]  It's demonstrable mathematics.
[03:26:30.619 --> 03:26:48.064]   Every globalist program starves people, creates more poverty, destroys the family, destroys critical infrastructure, while the globalists every time consolidate power and control, and now they say we're going to have reparations, Now they say we're going to transfer the wealth of the rich to you.
[03:26:48.665 --> 03:26:55.347]  What they mean is getting rid of a middle class that actually is a ladder up or a stairway up for poor people.
[03:26:55.387 --> 03:27:02.749]  So absolutely, this is a war against the average person by people that are openly consolidating power and wealth in front of you.
[03:27:03.229 --> 03:27:19.134]  And telling you you're bad and you're dirty and you're evil, and they're doing it for your own good, when they are, again, the most affluent, greedy, horrible people on Earth, who have that classic elitist selfishness of loving to recreate feudalism, which is neo-feudalism.
[03:27:19.154 --> 03:27:22.415]  So this is really a neo-feudalistic system.
[03:27:22.595 --> 03:27:27.397]  And if you go back to the movie Zardoz, with Sean Connery, everybody should go watch it in the 1970s.
[03:27:29.164 --> 03:27:31.286]  The Earth's been 99% depopulated.
[03:27:31.486 --> 03:27:46.877]  There are a few hundred globalist elitists who thousands of years before were given life-extensive technology and now they have these marauding group of barbarians that this giant floating head flies around above that they worship.
[03:27:47.278 --> 03:27:56.805]  It will then disgorge machine guns and shotguns and hand grenades to these modern Huns who then will go out and make sure that they enslave and depopulate.
[03:27:57.185 --> 03:28:11.288]  But then finally one of the enforcers for Zardoz decides to actually get on the floating head and go see what's going on and he finds a bunch of degenerate pedophiles completely out of their minds and then that ends the whole cycle.
[03:28:11.808 --> 03:28:21.290]  And so they told you in that movie what they're going to do because they've got to give you the fine print just like the FDA told you months before the shots everything it would do.
[03:28:22.586 --> 03:28:23.647]  That's fascinating.
[03:28:23.747 --> 03:28:45.601]  But do you think that there is, you know, because on one hand I would, assuming that you imagine that the function of the mainstream media, including and perhaps in particular the Hollywood movie-making machine, is to introduce ideas that placate, distract, numb people, but you think also that sometimes ideas are introduced to normalise an agenda.
[03:28:45.621 --> 03:28:46.261]  Do you imagine that?
