[00:00:00.000 --> 00:00:03.000]  [MUSIC PLAYING]
[01:12:05.507 --> 01:12:08.168]  And they admit that it's about reducing vehicle traffic.
[01:12:08.208 --> 01:12:09.409]  They admit everything I said.
[01:12:09.429 --> 01:12:13.091]  I'm going to get behind you because regardless, you've got a good chance to win.
[01:12:13.111 --> 01:12:13.811]  You're so popular.
[01:12:13.831 --> 01:12:15.592]  He's well known in the U.S.
[01:12:15.632 --> 01:12:16.632]  People really love him in Canada.
[01:12:17.573 --> 01:12:20.835]  You'll be able to educate people and you'll be able to inject real issues into the campaign.
[01:12:21.155 --> 01:12:23.496]  So it's a win-win-win no matter if you win or not.
[01:12:23.876 --> 01:12:25.237]  And you want people to go to your email.
[01:12:25.257 --> 01:12:29.379]  You want people to sign up at your email so you can contact them, communicate with them, give people the email.
[01:12:30.925 --> 01:12:32.545]  Well, we started an email campaign.
[01:12:32.726 --> 01:12:33.566]  Any Canadian.
[01:12:34.006 --> 01:12:35.246]  It's not a campaign for mayor.
[01:12:35.286 --> 01:12:36.207]  This is the campaign.
[01:12:36.507 --> 01:12:40.328]  So I'll be able to run for mayor because I'm going to have to put everything else aside in my life.
[01:12:40.588 --> 01:12:41.748]  So we created an email.
[01:12:41.868 --> 01:12:49.410]  It is ChrisSky4Change at Mail.com and any Canadian can send an e-transfer of support to that email.
[01:12:49.791 --> 01:12:54.572]  Any American or international supporter can email that email and find out how they can support this.
[01:12:55.470 --> 01:13:07.092]  When I get elected, and I will get elected, and first of all, I'm the only political candidate where you can Google Chris Sky's cell phone number, and it'll come up.
[01:13:07.112 --> 01:13:08.132]  416-400-9994.
[01:13:09.432 --> 01:13:12.093]  And when I get elected, that number will still be public.
[01:13:12.253 --> 01:13:13.433]  It does not go to an office.
[01:13:13.573 --> 01:13:14.773]  It does not go to an assistant.
[01:13:14.893 --> 01:13:16.094]  It does not go to a voicemail.
[01:13:16.334 --> 01:13:16.994]  It comes to me.
[01:13:17.354 --> 01:13:20.354]  And I spend at least 21 hours a day awake.
[01:13:20.374 --> 01:13:20.974]  That's my wife.
[01:13:21.014 --> 01:13:22.195]  I don't sleep three hours a day.
[01:13:22.475 --> 01:13:24.615]  And the rest of those hours, I'm on my phone.
[01:13:25.071 --> 01:13:28.436]  And I'm answering calls and I'm trying to help people any way I can.
[01:13:28.476 --> 01:13:29.317]  Give the email out again.
[01:13:29.337 --> 01:13:29.718]  I'm sorry?
[01:13:29.738 --> 01:13:30.479]  Give the email out again.
[01:13:30.499 --> 01:13:32.501]  It's Chris Sky.
[01:13:36.806 --> 01:13:39.108]  ForChange at Mail.com.
[01:13:39.408 --> 01:13:42.971]  Chris Sky, ForChange at Mail.com.
[01:13:43.111 --> 01:13:43.791]  Okay, great.
[01:13:43.871 --> 01:13:44.232]  I'm glad.
[01:13:44.272 --> 01:13:51.137]  We'll follow, we'll cover, I'm told you're going to be back on the show this coming Friday to get more into all this, but let's get into the poison shot, where they are.
[01:13:51.157 --> 01:13:52.678]  They're admitting they want to bring it back.
[01:13:52.738 --> 01:13:55.881]   The U.N.' 's hyping Marburg that kills 90% of the people they claim.
[01:13:56.581 --> 01:13:57.922]  You've got a good crystal ball on this.
[01:13:57.962 --> 01:13:58.563]  What's coming next?
[01:13:59.568 --> 01:14:00.228]  It's terrifying.
[01:14:00.248 --> 01:14:07.130]  Well, first of all, we already saw that we have massive uprisings and other infections because the children have their immune systems compromised.
[01:14:07.510 --> 01:14:08.530]  A, from wearing masks.
[01:14:08.550 --> 01:14:09.730]  B, from being isolated.
[01:14:09.750 --> 01:14:11.671]  And C, from being given these poison injections.
[01:14:12.031 --> 01:14:17.452]  We had this whole triple-demic where they had the flu that came back after nobody had the flu for almost two years.
[01:14:18.012 --> 01:14:23.053]  RSV virus, which is a very common virus that every parent goes through, became this new scary thing.
[01:14:23.513 --> 01:14:25.174]  Then they had the monkeypox scare.
[01:14:25.394 --> 01:14:30.237]  They really were just trying to see any way they could scare the public back into submissions, back into mandates.
[01:14:30.557 --> 01:14:33.219]  But now we have to worry about two very scary things.
[01:14:33.279 --> 01:14:35.480]  Number one, the Marburg virus in New Guinea.
[01:14:35.780 --> 01:14:38.602]  First of all, it happened under very suspicious circumstances.
[01:14:38.682 --> 01:14:42.724]  Researchers were working with monkeys and they all mysteriously got infected.
[01:14:43.284 --> 01:14:49.487]   And just in time for them to test a brand new mRNA Marburg vaccine, Very, very suspicious.
[01:14:49.767 --> 01:14:51.469]  And Margaret vaccine is not a joke.
[01:14:51.529 --> 01:14:53.151]  It has about a 90% kill rate.
[01:14:53.492 --> 01:14:54.693]  So this is very dangerous.
[01:14:54.953 --> 01:14:57.557]  Then they're talking about bird flu, avian flu.
[01:14:57.837 --> 01:15:01.862]  And they said it has already jumped to mammals, which is extremely scary.
[01:15:02.203 --> 01:15:04.906]  COVID had over a 99% survival rate.
[01:15:05.347 --> 01:15:06.368]  Avian flu is 50-50.
[01:15:07.529 --> 01:15:10.775]  That means you got a one in two chance of dying if you contract this.
[01:15:11.456 --> 01:15:16.504]  It usually only pulls through birds, but now they're seeing that it's manifesting into other animals.
[01:15:16.524 --> 01:15:20.932]  And all of this is right on time as the UN tries to get their world treaty in to take control of our bodies.
[01:15:22.156 --> 01:15:23.476]  Very scary indeed.
[01:15:23.777 --> 01:15:32.840]  It's almost like they want to scare people so much that people will simply give up their right to bodily autonomy and allow it to be attached to a so-called digital currency.
[01:15:33.140 --> 01:15:36.181]  In Canada, they're trying to push the universal basic income very hard.
[01:15:36.201 --> 01:15:37.361]  And you know what they're doing to do it?
[01:15:37.881 --> 01:15:39.862]  They know every country's weakness.
[01:15:40.182 --> 01:15:47.785]   And in Canada, besides being too nice and tolerant, Our financial weakness is Canadians love to live in a nice big comfy home.
[01:15:48.045 --> 01:15:51.286]  They spend way too much of their monthly bills on their mortgage.
[01:15:51.566 --> 01:15:52.566]  So what did the government do?
[01:15:52.867 --> 01:15:58.109]  They raised interest rates like four times to the point where some people are paying double on their mortgage.
[01:15:58.349 --> 01:16:01.290]  Some people are paying so much on their mortgage that they're underwater on their house.
[01:16:01.570 --> 01:16:26.999]   In fact, Within another six months, if 30-40% of Canadians are going to have to either sell their house or downsize in some way, how nice would it be for the government to come in with a wonderful homeowner savings program where they're going to give you so much money a month to save your home, but all you're going to have to do is submit to the digital identity, the iris scan, the fingerprint, the DNA sample, and of course the mandatory vaccinations and the digital ID.
[01:16:27.019 --> 01:16:28.700]  So that's the cheese on the mousetrap?
[01:16:30.936 --> 01:16:31.356]  That's right.
[01:16:31.516 --> 01:16:34.859]  They're gonna bait the trap in every way possible.
[01:16:35.139 --> 01:16:42.685]  For the low, low income, they're gonna sell the 15-minute cities on the idea that you couldn't own a car anyway, you couldn't own a house anyway, so this is great.
[01:16:43.085 --> 01:16:46.628]  For the 15-minute cities, ask them to show you the renderings where the cars are.
[01:16:46.928 --> 01:16:49.010]  Ask them to show you the renderings where the single-family dwellings are.
[01:16:49.030 --> 01:16:51.632]  Well, they admit there won't be cars, and again, you'll own nothing and be happy.
[01:16:51.652 --> 01:16:52.353]  Klaus Schwab said.
[01:16:52.733 --> 01:16:56.776]  Final segment with Chris Sky, also the Richard Belzer clip, and more.
[01:16:56.596 --> 01:17:00.916]  stay with us and then Owen Shorter takes over in 15 minutes.
[01:17:00.916 --> 01:17:10.916]  [MUSIC]
[01:17:10.916 --> 01:17:20.916]  [MUSIC]
[01:17:20.916 --> 01:17:30.916]  [MUSIC]
[01:17:30.916 --> 01:17:36.331]   ♪ My way ♪ All right, final segment with the great Chris Sky.
[01:17:36.391 --> 01:17:37.855]  I'm Alex Jones, your host, and I'm Troyer.
[01:17:37.875 --> 01:17:38.516]  It takes over.
[01:17:39.710 --> 01:17:41.271]  The next two hours, 6 to 8 p.m.
[01:17:41.311 --> 01:17:43.271]  Central, ahead of Harrison Smith, 8 a.m.
[01:17:43.291 --> 01:17:46.493]  tomorrow in Fort Worth's Comfort Plus show and stations across the country.
[01:17:46.553 --> 01:17:50.494]  And at 11 a.m., I go live again with some big guests and more breaking news tomorrow.
[01:17:51.014 --> 01:17:53.135]  Chris, you really have a great mindset.
[01:17:53.175 --> 01:17:54.616]  You know how to break their conditioning.
[01:17:54.896 --> 01:17:56.636]  You know they want us depressed and out of the game.
[01:17:57.057 --> 01:18:03.239]  You're one of the best when it comes to not just predicting the future and tracking the enemy's operations because of your great business background and research in Ackerman.
[01:18:03.539 --> 01:18:05.942]  But also in getting people fired up to be positive.
[01:18:06.263 --> 01:18:09.207]  That's a problem I have getting too close to this and staring into the abyss.
[01:18:09.567 --> 01:18:12.110]  How do you do this and not get depressed?
[01:18:12.631 --> 01:18:14.654]  And what's your great advice to all the viewers and listeners?
[01:18:15.882 --> 01:18:17.383]  Well, this is a two-step process.
[01:18:17.483 --> 01:18:23.145]  First of all, I stay positive because as long as I stay positive, they cannot affect me.
[01:18:23.325 --> 01:18:25.286]  As soon as you're negative, you're taken out of the game.
[01:18:25.746 --> 01:18:27.227]  First, we have to wake people up.
[01:18:27.767 --> 01:18:28.628]  Everybody's afraid.
[01:18:28.848 --> 01:18:29.848]  Everybody's confused.
[01:18:30.048 --> 01:18:42.934]  But when people realize that everything, COVID, 15-Minute City, carbon tax, all of that is about power and control for the government while using fear and confusion to null you into submission.
[01:18:43.314 --> 01:18:47.335]  When people realize that it has nothing to do with health and safety, they're awake.
[01:18:47.776 --> 01:18:48.876]  That's step one.
[01:18:49.456 --> 01:18:53.337]  Now the problem is the government knows I'm great at waking people up.
[01:18:53.477 --> 01:18:55.358]  They know we're great at waking people up.
[01:18:55.678 --> 01:18:56.338]  So what do they do?
[01:18:56.779 --> 01:19:06.722]  Once those people are awake, they bombard you with negativity and they try to overwhelm you with so many things coming at you that you feel paralyzed and you don't want to fight back.
[01:19:07.302 --> 01:19:10.926]  And in fact, when you're in that negative mindset, you cannot even connect with others.
[01:19:10.966 --> 01:19:12.228]  I can give you a perfect example.
[01:19:12.568 --> 01:19:20.217]  When I say things like the men in Canada need to step up and be more manly, the ones in a negative mindset will say, wow, Chris Sky is attacking me.
[01:19:20.237 --> 01:19:20.878]  He's an asshole.
[01:19:20.918 --> 01:19:21.859]  I'm not going to listen to him.
[01:19:22.299 --> 01:19:32.529]   The ones in a positive mindset Have activated their individual power and they'll be ready to accept that message and connect with others amplifying their power.
[01:19:32.910 --> 01:19:57.030]   So you need to get yourself into a positive mindset and then you can connect with other people of the positive mindset and when you have a whole bunch of people ready and willing to just say no, we call that united non-compliance and that Is the single perfect solution to every single problem that they try to force upon you.
[01:19:57.711 --> 01:20:01.352]  A whole group of people simply not going along with it.
[01:20:01.732 --> 01:20:02.673]  And how do you do that?
[01:20:03.013 --> 01:20:18.698]  You wake them up, let them know what's really going on, you activate their positive energy so they understand that they are an individual with a little bit of power, and then you connect them with other positive, like-minded individuals with the same thoughts for freedom.
[01:20:19.119 --> 01:20:20.019]  And you know what happens?
[01:20:20.796 --> 01:20:24.778]  You get a worldwide movement that transcends borders.
[01:20:25.199 --> 01:20:26.780]  It transcends language.
[01:20:27.080 --> 01:20:29.842]  It transcends psychological programming.
[01:20:30.482 --> 01:20:32.283]  And it cannot be undone.
[01:20:32.543 --> 01:20:33.924]  And that's what we have right now.
[01:20:34.364 --> 01:20:38.347]  We have them reacting literally in real time.
[01:20:38.800 --> 01:20:41.363]  To the things that we say and do.
[01:20:42.384 --> 01:20:45.907]  And the UN and the big corporations saying arrest us, silence us.
[01:20:46.448 --> 01:20:47.509]  They are desperate.
[01:20:47.529 --> 01:20:50.332]  They've got less than a 7% approval rating internationally.
[01:20:50.712 --> 01:20:52.374]  The New World Order is being identified.
[01:20:52.935 --> 01:20:54.536]  We are a spotlight on the cockroaches.
[01:20:54.556 --> 01:20:55.658]  How big was that to have?
[01:20:56.138 --> 01:20:57.619]  Elon Musk come out against the New World Order.
[01:20:57.679 --> 01:21:00.802]  Suddenly Joe Rogan knows all about the New World Order, which I told you he's known about it forever.
[01:21:01.062 --> 01:21:01.983]  He's speaking out against it.
[01:21:02.383 --> 01:21:05.305]  Again, we have to be ready for these pop icons to join us.
[01:21:05.625 --> 01:21:07.627]  People can't be mad they didn't join us previously.
[01:21:07.847 --> 01:21:10.149]  They're joining now because now they think it's safe, which is fine.
[01:21:11.547 --> 01:21:13.028]  Yes, that's a very good point.
[01:21:13.488 --> 01:21:15.869]  You have to take your allies where you can find them.
[01:21:16.129 --> 01:21:17.369]  You cannot ostracize people.
[01:21:17.429 --> 01:21:20.251]  I have so many people, a perfect example is, oh, you can't trust the police.
[01:21:20.751 --> 01:21:23.872]  Well, there's lots of police you can't trust, but there's some amazing police you can.
[01:21:24.252 --> 01:21:29.695]  And you need to take your allies where you can get them, especially in law enforcement and government positions.
[01:21:30.235 --> 01:21:31.375]  They want to divide us.
[01:21:31.575 --> 01:21:34.416]  I have found a lot of people in government are more awake than the public.
[01:21:34.436 --> 01:21:35.457]  They're just compartmentalized.
[01:21:36.701 --> 01:21:37.261]  Exactly.
[01:21:37.361 --> 01:21:40.403]  And they're too afraid to speak out because they believe they have a lot more to lose.
[01:21:40.783 --> 01:21:43.245]  But in reality, we all have the same thing to lose.
[01:21:43.465 --> 01:21:44.946]  We all have our freedom to lose.
[01:21:45.186 --> 01:21:46.907]  We all have our opportunity to lose.
[01:21:47.127 --> 01:21:51.209]  And we all have that to lose, not just for ourselves, but for generations to come.
[01:21:51.589 --> 01:22:00.817]   And I, for one, Will not be the kind of man that walks around 10 years from now looking youth in the eyes and saying, well, I did everything I could to help, but it wasn't good enough.
[01:22:01.097 --> 01:22:09.244]  No, I'm going to do everything in my power and things that aren't even in my power to ensure that their plans fall flat on their face.
[01:22:09.504 --> 01:22:16.730]  And it's inevitable, because as long as there's warriors like you and me and millions of others, they can never win, Alex.
[01:22:16.890 --> 01:22:17.650]  They can never win.
[01:22:18.171 --> 01:22:18.651]  Absolutely.
[01:22:18.691 --> 01:22:21.634]  Plus, some people know giving into the new world order only makes it worse.
[01:22:22.214 --> 01:22:26.197]  You're going to have to completely roll over and have your way of life and probably your physical life destroyed.
[01:22:26.837 --> 01:22:32.961]  Or you can say, by increments, I'm going to get informed, I'm going to inform others, and I'm going to stop submitting to the new world order.
[01:22:33.001 --> 01:22:37.484]  You're joining us coming up on the Friday show here in about five days from now.
[01:22:37.864 --> 01:22:43.488]  Chris Sky, people can find you at RealChrisSky.com on Instagram, Telegram, Real Chris Sky.
[01:22:43.948 --> 01:22:45.709]  Everybody should take clips of this interview.
[01:22:46.730 --> 01:22:48.132]  Especially that second segment you were on.
[01:22:49.474 --> 01:22:50.356]  The crew was clapping.
[01:22:50.396 --> 01:22:51.257]  They always like the show.
[01:22:51.297 --> 01:22:52.619]  They were saying, man, that was powerful.
[01:22:52.780 --> 01:22:54.062]  Amazing job, Chris Sky.
[01:22:54.102 --> 01:22:55.724]  We'll talk to you again, my friend.
[01:22:57.247 --> 01:22:57.788]  Thank you, guys.
[01:22:57.828 --> 01:22:58.388]  God bless you.
[01:22:59.747 --> 01:22:59.967]  All right.
[01:23:00.348 --> 01:23:01.750]  Well, this was a great Sunday show.
[01:23:01.910 --> 01:23:03.171]  Owens loaded for bear as well.
[01:23:03.552 --> 01:23:05.194]  Big developments on the whole train development.
[01:23:05.534 --> 01:23:06.395]  A derailment.
[01:23:06.415 --> 01:23:07.697]  They found pipe bombs now.
[01:23:08.718 --> 01:23:15.166]  And the locals are saying a week before FEMA came in and said, we want you to all wear these armbands during a coming emergency.
[01:23:15.186 --> 01:23:16.368]  This is mainstream news.
[01:23:17.489 --> 01:23:19.569]  This is looking worse and worse and worse.
[01:23:19.710 --> 01:23:21.530]  Owen Schroer is going to be covering all of that.
[01:23:21.910 --> 01:23:23.410]  Please remember, we're listener-supported.
[01:23:23.430 --> 01:23:25.451]  We can't do it without you, and we've got great products you need.
[01:23:25.491 --> 01:23:33.532]  The highest quality CBD oil for your joints, your bones, your brain, your body at InfoWarsTore.com from InfoWarsMD.
[01:23:33.632 --> 01:23:36.993]  Back in stock, the 1,000 milligram, the 25, the 10 milligram.
[01:23:37.053 --> 01:23:37.653]  It's all there.
[01:23:37.753 --> 01:23:38.794]  Outside groups have tested it.
[01:23:38.854 --> 01:23:39.914]  It's the highest quality out there.
[01:23:41.034 --> 01:23:42.815]  Really more than 50% off what it should be.
[01:23:43.475 --> 01:23:45.415]  Restored and back in stock after a year.
[01:23:45.675 --> 01:23:48.416]  Prebiotic fiber, highest quality, so good for your body.
[01:23:48.436 --> 01:23:52.077]  Helps create a special amino acid in the gut that's anti-cancer and more.
[01:23:52.417 --> 01:23:53.838]  That's at Infowarstore.com.
[01:23:53.918 --> 01:23:54.718]  Ultimate Bone Broth.
[01:23:55.038 --> 01:23:55.838]  It's back in store.
[01:23:55.918 --> 01:24:00.800]  Both of those are discounted at Infowarstore.com or call 888-253-3139.
[01:24:00.640 --> 01:24:07.640]  to call the number on the screen.
[01:24:07.640 --> 01:24:14.640]   I want to give an old friend who was on the show dozens of times, I talk to a lot off
[01:24:14.640 --> 01:24:15.159]  air.
[01:24:15.159 --> 01:24:25.159]  [BLANK_AUDIO]
[01:24:17.011 --> 01:24:17.691]  A good send off.
[01:24:17.711 --> 01:24:18.792]  He invited me to France.
[01:24:18.972 --> 01:24:20.112]  He invited me when he was out in L.A.
[01:24:20.132 --> 01:24:22.654]  and I was always so busy I could never go hang out with him.
[01:24:22.674 --> 01:24:34.439]  I wish I would have, but comedian, law and order icon Richard Belzer, very popular trailblazing comedian at 78 years old, died at his home in Southwest France.
[01:24:34.539 --> 01:24:39.101]  Cause is not known, but his old friend said that he'd been having a lot of health problems.
[01:24:39.621 --> 01:24:43.923]  But the coolest thing ever happened with him is he said, Hey, I'm going to come on next week.
[01:24:44.023 --> 01:24:48.942]   I'm going to be having Christopher Walken over to my house to cook chicken and drink
[01:24:48.942 --> 01:24:49.942]  some wine.
[01:24:49.942 --> 01:24:50.942]  You got to come up here."
[01:24:50.942 --> 01:24:52.942]  He was on the East Coast, some farmhouse.
[01:24:52.942 --> 01:24:54.342]  I said, "Man, I can't do it.
[01:24:54.342 --> 01:24:57.222]  I'd love to meet Christopher Walken.
[01:24:57.222 --> 01:24:58.222]  He's a great actor."
[01:24:58.222 --> 01:25:00.943]   And then sure enough, he comes on the show the next week and all of a sudden Christopher
[01:25:00.943 --> 01:25:04.302]  Walken comes in and sits on his lap as a joke.
[01:25:04.302 --> 01:25:07.582]   And he was going to be on for longer, but he didn't want to hear about 9/11 and the
[01:25:07.582 --> 01:25:08.583]  New World Order.
[01:25:08.583 --> 01:25:10.382]  He wanted to have a non-political discussion.
[01:25:10.382 --> 01:25:11.783]  But here's part of that.
[01:25:11.783 --> 01:25:15.823]   He'll get the full interview tomorrow and re-upload it to Bandot Video to give Richard
[01:25:15.823 --> 01:25:17.382]  Belzer a good send-off.
[01:25:17.382 --> 01:25:21.983]   But here's a little snippet of one of our more interesting interviews.
[01:25:21.983 --> 01:25:29.182]   Chris, what is your view on what's happening in the world right now with the TSA and the
[01:25:29.182 --> 01:25:33.222]  grope and the surveillance grid?
[01:25:33.247 --> 01:25:36.731]  I was hearing that you don't have all the little spy gadgets in your house.
[01:25:36.851 --> 01:25:37.451]  I envy that.
[01:25:38.032 --> 01:25:41.415]  I have no idea, and I hardly leave the house.
[01:25:42.215 --> 01:25:47.019]  Chris does not... I cook, read the news... Richard just gave me his book, I'm gonna read it.
[01:25:47.059 --> 01:25:49.021]  Yeah, he'll read my book, thank God.
[01:25:49.461 --> 01:25:50.342]  It's a history book.
[01:25:50.622 --> 01:25:54.345]  But Chris is... But I'm working with Richard on the cooking book.
[01:25:54.585 --> 01:25:56.567]  To me, that's... Right, we're gonna do something together.
[01:25:56.587 --> 01:26:05.736]   But Chris is brilliant because he doesn't want to be on the Google map, and he doesn't want His phone to be have that reverse technology that we all know even when it's off.
[01:26:05.756 --> 01:26:11.723]  They know where we are and he's one of the few people I know and on the earth that has managed to do that.
[01:26:11.763 --> 01:26:12.784]  I mean we have to do it.
[01:26:12.804 --> 01:26:15.127]  We're in media, but you know, he can go to a movie set.
[01:26:15.167 --> 01:26:18.591]  They give him a phone that he can throw away when it's over when he does a play.
[01:26:18.671 --> 01:26:19.552]  It's the coolest.
[01:26:19.672 --> 01:26:19.852]  I mean.
[01:26:20.413 --> 01:26:23.714]  They only give me the phone so that they can know where he is.
[01:26:23.874 --> 01:26:26.494]  Showing away my radio slash TV show.
[01:26:27.174 --> 01:26:30.275]  We're almost invading you right now like an alien probe.
[01:26:30.295 --> 01:26:30.935]  I know.
[01:26:31.095 --> 01:26:35.376]  I was taking a nap and Richard called me out and here I am.
[01:26:36.016 --> 01:26:37.676]  This is unbelievable.
[01:26:37.916 --> 01:26:43.757]  But Mr. Walken, what do you think of the whole announcement that they want to have an Iran war?
[01:26:43.777 --> 01:26:44.817]  Do you think that's a bad idea?
[01:26:44.877 --> 01:26:45.777]  You don't know anything about them.
[01:26:45.817 --> 01:26:49.218]  He's got a nap, Alex.
[01:26:50.134 --> 01:26:51.595]  All right, thank you so much, Mr. Walken.
[01:26:51.615 --> 01:26:53.136]  All right, all right, thanks.
[01:26:53.657 --> 01:26:59.221]  All right, I'm sorry, Richard, that I brought up serious subjects.
[01:26:59.702 --> 01:27:00.943]  No, no.
[01:27:00.963 --> 01:27:01.583]  Call him back.
[01:27:01.623 --> 01:27:04.165]  Let's ask him his favorite recipe with truffles.
[01:27:04.245 --> 01:27:04.686]  Ask him that.
[01:27:06.311 --> 01:27:06.891]  All right, folks.
[01:27:06.931 --> 01:27:08.292]  That's it for my broadcast.
[01:27:08.312 --> 01:27:09.032]  The full interview.
[01:27:09.052 --> 01:27:09.832]  It was more walking.
[01:27:10.552 --> 01:27:13.313]  We'll be uploading the Bandai video tomorrow, maybe even tonight.
[01:27:13.833 --> 01:27:18.115]  I'm going to go to break here, and when I come back, Owen Schroer in two minutes will be sitting in this chair.
[01:27:18.135 --> 01:27:19.375]  He's got a big broadcast.
[01:27:19.395 --> 01:27:20.816]  Please join him, and please share the links.
[01:27:21.136 --> 01:27:22.376]  That's how we override the censors.
[01:27:22.396 --> 01:27:23.236]  Great job, Chris Sky.
[01:27:23.256 --> 01:27:24.197]  Amazing job crew.
[01:27:24.657 --> 01:27:26.337]  Let's pray to try to end World War III.
[01:27:26.698 --> 01:27:27.158]  Stay with us.
[01:27:26.978 --> 01:27:27.978]  Brothers will be right back.
[01:27:27.978 --> 01:27:32.978]   *Blooper* *Blooper*
[01:27:32.978 --> 01:27:40.978]   *Knock* Yo!
[01:27:41.034 --> 01:27:45.298]  Rob, I got that video that you wanted me to do the report on.
[01:27:45.838 --> 01:27:48.120]  Do you want a 5 or a 10 minute video?
[01:27:49.402 --> 01:27:53.566]  Rob, do you want a 5 or a 10 minute video report?
[01:27:54.026 --> 01:27:54.927]  What is going on?
[01:27:55.608 --> 01:27:56.028]  What the?
[01:27:57.770 --> 01:27:58.871]  Oh my gosh!
