[00:00:02.057 --> 00:00:08.704]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:14:22.891 --> 01:14:30.559]  Because they have the incentive to shut off money to Main Street so it's destitute, so they can come in and buy it up for pennies on the dollar.
[01:14:30.559 --> 01:14:31.640]  Right, and that's what they're doing.
[01:14:32.100 --> 01:14:32.581]  We're good to go.
[01:14:49.341 --> 01:15:02.674]  As Assistant Secretary of Housing in 1989, and at the time FHA was the largest property owner because of our foreclosures, and then the RTC got created to handle the dispositions of the SNL.
[01:15:02.674 --> 01:15:09.120]  And we started to auction off, my secretary was on the board of the RTC and so I was involved.
[01:15:10.201 --> 01:15:15.127]  And we were taking in massive amounts of property, and the fraud, Alex, was off the charts.
[01:15:15.127 --> 01:15:21.735]  You know, you'd get a portfolio that says, there are 10 mortgages on this block in Detroit, and you'd go there, and there were no houses there.
[01:15:21.735 --> 01:15:24.178]  You know, so the fraud was off the charts.
[01:15:24.178 --> 01:15:28.563]  But what happened is, when the first bids came in, no one knew if the bids would work.
[01:15:29.435 --> 01:15:42.178]  And I looked at the first three bids and I said, oh my God, the people buying this are buying at 10 cents on the dollar what their syndicate sold two years ago for, you know, 200% of market value.
[01:15:42.178 --> 01:15:43.598]  So it was a pump and dump.
[01:15:43.598 --> 01:15:49.719]  And they were going to make, you know, they were going to triple, quadruple the money they'd made selling out at the high.
[01:15:49.719 --> 01:15:50.699]  So this is a scam.
[01:15:50.699 --> 01:15:51.340]  Shut up!
[01:15:54.382 --> 01:15:57.811]  We're good.
[01:16:01.360 --> 01:16:04.382]  Hello, this is Alex Jones with some important questions.
[01:16:04.382 --> 01:16:09.704]  If you're going into a battle and they give you a rifle and a sidearm, how much ammunition do you want?
[01:16:09.704 --> 01:16:11.745]  My answer would be all I can get.
[01:16:11.745 --> 01:16:16.748]  In the battle for freedom and the lives of your loved ones, food is your only ammunition.
[01:16:16.748 --> 01:16:17.929]  How much do you want?
[01:16:17.929 --> 01:16:19.069]  When do you want it?
[01:16:19.069 --> 01:16:20.950]  Now or after the battle starts?
[01:16:20.950 --> 01:16:22.011]  When will you need it?
[01:16:22.011 --> 01:16:24.212]  Can you buy it without proper identification?
[01:16:24.212 --> 01:16:25.553]  Will there be any food?
[01:16:25.553 --> 01:16:27.093]  Will it make your children sick?
[01:16:27.093 --> 01:16:28.134]  If there's a quarantine,
[01:16:28.294 --> 01:16:29.616]  And you can't feed yourself?
[01:16:29.616 --> 01:16:32.339]  Will you go to the gathering center and be immunized?
[01:16:32.339 --> 01:16:35.924]  You wipe out all these problems if you have a good food supply.
[01:16:35.924 --> 01:16:39.749]  Food is your ammunition to fight for your freedom and your life.
[01:16:39.749 --> 01:16:40.990]  How much will you need?
[01:16:40.990 --> 01:16:41.891]  We don't know.
[01:16:41.891 --> 01:16:42.993]  How much do you want?
[01:16:42.993 --> 01:16:43.934]  All you can get.
[01:16:43.934 --> 01:16:44.735]  I'm Alex Jones.
[01:16:44.995 --> 01:16:48.059]  I want all of you good guys to live to fight another day.
[01:16:48.059 --> 01:16:51.183]  Call 1-800-409-5633 or check it out on the web at efoodsdirect.com.
[01:16:51.183 --> 01:16:52.104]  Again, that number 1-800-409-5633.
[01:17:00.731 --> 01:17:01.891]  What's your home worth?
[01:17:01.891 --> 01:17:03.992]  How can you compare local real estate agents?
[01:17:03.992 --> 01:17:07.053]  And how do you get MLS listings for the entire country?
[01:17:07.053 --> 01:17:14.755]  If you're thinking of buying a home to take advantage of a tax credit or selling your house, you first need to see an incredible website called HomeGain.com.
[01:17:14.755 --> 01:17:18.196]  HomeGain.com will help you find a realtor to buy or sell a home.
[01:17:18.416 --> 01:17:20.878]  It's so easy, and best of all, it's free!
[01:17:20.878 --> 01:17:29.144]  At HomeGain.com you can compare realtors anonymously, receive customized proposals, see consumer reviews, then select the best realtor for you.
[01:17:29.144 --> 01:17:34.988]  Go to HomeGain.com and get an instant home value estimate, view comparable homes, and check out street views.
[01:17:34.988 --> 01:17:44.635]  HomeGain.com has an A-plus rating with the Better Business Bureau and contains a wealth of information, like their Home Improvement Tool that helps you determine which home improvements to make to increase your home's value.
[01:17:44.895 --> 01:17:48.060]  See the top 12 home improvements right now at HomeGain.com.
[01:17:48.060 --> 01:17:51.044]  That's H-O-M-E-G-A-I-N dot com.
[01:17:51.044 --> 01:17:59.115]  Look for Max, the Orange Home Gain Gorilla, to help you find a realtor or with any other real estate needs you might have at HomeGain.com, your real estate connection.
[01:18:00.250 --> 01:18:07.214]  This is Alex Jones and I want to tell you about the Ecola Blue Atmospheric Water Generator that produces pure drinking water right from the humidity in the air.
[01:18:07.214 --> 01:18:09.316]  No, this isn't science fiction, it's very real.
[01:18:09.316 --> 01:18:11.557]  I know because I use one every day in my own home.
[01:18:11.557 --> 01:18:13.218]  And it's available right now to you.
[01:18:13.218 --> 01:18:17.681]  Because you know exactly where your water comes from with Ecola Blue, you'll know what's in your cup.
[01:18:17.681 --> 01:18:20.262]  Clean, great tasting water without all the pollutants.
[01:18:20.262 --> 01:18:26.006]  Get your family off the grid today by ordering your own Ecola Blue Atmospheric Water Generator for your home or business.
[01:18:26.266 --> 01:18:31.047]  Their best-seller, the Ecolablue 28, produces up to 7 gallons of water every day.
[01:18:31.047 --> 01:18:33.888]  The Ecolablue 28 is easy to use and economical.
[01:18:33.888 --> 01:18:36.589]  Generate your own pure water from the humidity in the air.
[01:18:36.589 --> 01:18:43.751]  This system is free of chemicals and uses a multi-stage filtration system, including reverse osmosis, carbon filters, and ultraviolet lights.
[01:18:44.051 --> 01:18:47.795]  Order now and claim your water independence today by calling a Coloblue at 1-800-691-6043.
[01:18:47.795 --> 01:18:48.056]  That's 1-800-691-6043.
[01:18:48.056 --> 01:18:49.978]  Or visit a Coloblue on the web at www.ecoloble.com today.
[01:18:59.989 --> 01:19:04.533]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[01:19:04.533 --> 01:19:05.454]  Number one.
[01:19:05.454 --> 01:19:08.877]  New climate legislation could easily double or triple your electric bill.
[01:19:08.877 --> 01:19:09.738]  Number two.
[01:19:09.738 --> 01:19:14.623]  Our new energy czar wants to control how much power your electric company allows you to have.
[01:19:14.623 --> 01:19:15.384]  It's true.
[01:19:15.384 --> 01:19:19.928]  Total government control of electricity in the name of smart grid technology is coming.
[01:19:20.228 --> 01:19:21.049]  Number 3.
[01:19:21.049 --> 01:19:24.652]  In some areas of the country, the power grid is dangerously overloaded.
[01:19:24.652 --> 01:19:28.556]  And now, new socialist legislation is only compounding the problem.
[01:19:28.556 --> 01:19:29.356]  Number 4.
[01:19:29.356 --> 01:19:32.119]  Dangerous weather is always a threat to local grids.
[01:19:32.119 --> 01:19:35.802]  Every year, thousands of families lose their power from weather-related outages.
[01:19:35.802 --> 01:19:36.603]  Number 5.
[01:19:36.603 --> 01:19:40.747]  A solar power generator provides powerful backup, insurance, and peace of mind.
[01:19:40.747 --> 01:19:45.511]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[01:19:45.791 --> 01:19:49.954]  You can get more information at www.mysolarbackup.com.
[01:19:49.954 --> 01:19:51.735]  That's mysolarbackup.com.
[01:19:51.735 --> 01:19:53.997]  Remember, the government doesn't own the sun.
[01:19:53.997 --> 01:19:56.598]  So go to mysolarbackup.com or call 1-877-327-0365.
[01:19:56.598 --> 01:20:03.263]  Coast to Coast.
[01:20:03.263 --> 01:20:05.324]  Direct from Austin.
[01:20:05.324 --> 01:20:08.526]  You're listening to the Alex Jones Broadcasting Network.
[01:20:17.251 --> 01:20:23.162]  Obviously, ladies and gentlemen, they're trying to ram through government health care.
[01:20:23.162 --> 01:20:29.493]  The Democrats have now actually read it and discovered it's another bailout, another scam to the insurance companies owned by the banks.
[01:20:30.766 --> 01:20:33.449]  I want to get Catherine Austin Fitts' take on that.
[01:20:33.449 --> 01:20:39.554]  Also, they're now reporting hundreds of thousands dead in Haiti from the earthquake.
[01:20:39.554 --> 01:20:40.995]  Hundreds of thousands dead.
[01:20:40.995 --> 01:20:47.261]  I mean, they're talking about all Americans being naked body scanned and recorded, all courthouses having naked body scanners.
[01:20:47.261 --> 01:20:48.882]  They're going in all over the country.
[01:20:48.882 --> 01:20:51.605]  I found out two years ago, year and a half ago, Denver already had it.
[01:20:52.782 --> 01:20:53.943]  I'm kind of all over the map here.
[01:20:53.943 --> 01:20:55.183]  It's just crazy.
[01:20:55.183 --> 01:21:01.426]  Earthquakes kill hundreds of thousands, but we've all got to go through naked body scanners because somebody might blow an airplane up.
[01:21:01.426 --> 01:21:04.508]  Oh, men and women are fighting in France.
[01:21:04.508 --> 01:21:07.129]  150 plus people kill each other a year.
[01:21:07.129 --> 01:21:10.631]  Let's ban arguing or ban marriage outright.
[01:21:10.631 --> 01:21:12.872]  You know, that's the mindset of these tyrants.
[01:21:13.332 --> 01:21:13.932]  No, no, no, no.
[01:21:13.932 --> 01:21:18.215]  You know, because you're dealing, you know, you see the, it's like the Pillsbury Doughboy.
[01:21:18.215 --> 01:21:21.336]  You squeeze one place, it pops out another.
[01:21:21.336 --> 01:21:23.397]  And what you're seeing is the lockdown across the board.
[01:21:23.397 --> 01:21:25.338]  And it's, you know, it's coming in on, in every direction.
[01:21:42.501 --> 01:22:04.618]  And, you know, whether it's the economic insanity and sort of the two-class system or it's the, you know, what they're doing is they're rolling out all sorts of different controls because they know when people figure out that our retirement system has been basically moved offshore and now there's nothing to, you know, to keep the commitments, people are going to get upset.
[01:22:04.618 --> 01:22:11.464]  And by that time, they plan to have the food system and the health care system and all these different systems under lockdown.
[01:22:12.562 --> 01:22:20.689]  To me, one of the scariest ones you haven't brought up yet, Alex, is the idea of sending over a million Americans around to collect all sorts of data on all of us.
[01:22:20.689 --> 01:22:23.992]  I'm sure you've had... Have you ever had Edwin Black on the show to...
[01:22:24.608 --> 01:22:28.429]  To describe how the Nazis put together their original databases.
[01:22:28.429 --> 01:22:31.270]  Yes, he wrote the book on IBM.
[01:22:31.270 --> 01:22:40.532]  And yes, the census people are now telling people to tell them about their stocks and bonds and what type of toilet they have.
[01:22:40.532 --> 01:22:46.514]  And now TSA is just downloading a large percentage of people's computers without warrants and just saying, we're keeping it.
[01:22:47.034 --> 01:22:49.415]  I mean, it's just wall-to-wall evil.
[01:22:49.415 --> 01:22:55.676]  Meanwhile, Geithner and others, who is most to blame in the crime, in the criminal acts, from your expert view?
[01:22:55.676 --> 01:22:58.357]  How do we get Geithner indicted?
[01:22:58.357 --> 01:23:00.338]  I mean, there's open talk of it happening.
[01:23:00.338 --> 01:23:15.502]  Okay, well, here, and I think lots of pressure brought on, you know, this is a time when calls to Congress can make it very, and calls to the White House can make it very uncomfortable for the White House to not make a change here.
[01:23:16.229 --> 01:23:25.474]  But at the heart of this matter, if you really want to make a significant shift, what we're going to have to do is work at the state and local level, and let me describe why.
[01:23:25.474 --> 01:23:31.558]  Have you seen the Governor of Arizona's State of the State address yet?
[01:23:31.558 --> 01:23:32.359]  No, I haven't.
[01:23:32.359 --> 01:23:34.260]  Okay, it's fabulous.
[01:23:34.260 --> 01:23:41.564]  She just came out and she said, and this was on healthcare, she said there are 14 Attorney Generals around the country, State Attorney Generals.
[01:23:42.153 --> 01:23:50.356]  Now working together to prepare, you know, real Tenth Amendment arguments to stop the implementation of this health care reform.
[01:23:50.356 --> 01:23:55.198]  And if my Attorney General won't join them, I will.
[01:23:55.198 --> 01:23:55.918]  Wow.
[01:23:55.918 --> 01:23:56.378]  Right.
[01:23:56.378 --> 01:24:07.202]  And where this is all going to come down, it's going to come down to Tenth Amendment and where we can get a governor, an attorney general, and a majority of the sheriff in a jurisdiction.
[01:24:07.202 --> 01:24:10.323]  Because you know, Alex, the sheriff is the most powerful
[01:24:11.441 --> 01:24:16.543]  Uh, you know, I mean, the Sheriff's Office is more powerful than the military.
[01:24:16.543 --> 01:24:16.983]  Yes.
[01:24:16.983 --> 01:24:24.285]  So, you know, but where we can align the Attorney General, the Governor, and the majority of the Sheriffs in the jurisdiction, that's what's going to happen.
[01:24:24.285 --> 01:24:27.886]  Because the only thing that's going to stop this is when you say no.
[01:24:27.886 --> 01:24:34.748]  And when they say that, when they declare the 10th Amendment, that's when we're going to have to have an argument about the cash flows.
[01:24:34.748 --> 01:24:37.249]  Because you can't keep sending money to Washington
[01:24:37.805 --> 01:24:40.427]  If Washington keeps using it to break the law.
[01:24:40.427 --> 01:24:41.568]  And it's not just Washington.
[01:24:41.568 --> 01:24:44.090]  We have international banks running Washington.
[01:24:44.090 --> 01:24:46.331]  I mean, we don't have our government.
[01:24:46.331 --> 01:24:46.591]  Right.
[01:24:46.591 --> 01:24:48.313]  Congress is not in control.
[01:24:48.313 --> 01:24:52.336]  And so, you know, it's almost like we're at a party.
[01:24:52.336 --> 01:24:53.196]  Everybody's drunk.
[01:24:53.196 --> 01:24:53.997]  Everybody's stoned.
[01:24:53.997 --> 01:24:55.218]  Everything's out of control.
[01:24:55.218 --> 01:24:57.860]  Where do you build the power to say no?
[01:24:57.860 --> 01:25:01.662]  And ultimately, what you're going to have to do is you're going to need a combination of two things.
[01:25:02.879 --> 01:25:08.602]  A group of leadership, and it's going to come down to Governor, Attorney General, and sheriffs in a play.
[01:25:08.602 --> 01:25:11.303]  And either sheriff to show up and break up the party.
[01:25:11.303 --> 01:25:20.267]  Well, one, they're going to have to say no, but they're going to have to do something else, because what the federal government has been doing to prevent them from saying no is trying to get them to be financially dependent.
[01:25:20.267 --> 01:25:20.627]  Yes.
[01:25:20.627 --> 01:25:29.871]  And of course, the worst things get the economy, you know, we're in a downward spiral, and so we've got to reverse the economic spiral at the same time that you take a strong legal stand.
[01:25:30.239 --> 01:25:37.286]  Catherine Austin Fitts is our gracious guest, a very busy lady, spending time with us today.
[01:25:37.286 --> 01:25:39.708]  We appreciate her coming on.
[01:25:39.708 --> 01:25:49.899]  And you were getting into where all this is going, what these people are doing, the police state grid they're setting up, the magnitude of Bankstergate.
[01:25:50.579 --> 01:25:56.903]  And you very astutely, people said, well wait, Obama's been in office less than a year, right at a year next week.
[01:25:56.903 --> 01:25:59.785]  How can she say this administration for a year and a half?
[01:25:59.785 --> 01:26:17.877]  But all of my expert guests said that the last six months or so of Bush's reign, the power was fully given over to the Federal Reserve, to the banks, and that you had total fusion and coordination between the Bush bankers and the Obama bankers.
[01:26:17.877 --> 01:26:19.518]  This is completely bipartisan.
[01:26:20.049 --> 01:26:20.929]  Yes.
[01:26:20.929 --> 01:26:24.530]  You know, this is people who believe in freedom against people who don't.
[01:26:24.530 --> 01:26:28.512]  And it's got nothing to do with those kind of party lines.
[01:26:28.512 --> 01:26:41.016]  So this is totally bipartisan, and in fact, if you look at the people who've stayed between the Clinton administration and the Bush administration, or then held over between the Bush administration, at a deeper level, it's the same team.
[01:26:41.016 --> 01:26:43.657]  So this is not a two-party system.
[01:26:43.657 --> 01:26:45.077]  It's the party of
[01:26:47.685 --> 01:26:51.426]  Just us.
[01:26:51.426 --> 01:27:12.211]  Now, the opportunity again, Alex, is if in those states where we have alignment between the Governor, the Attorney General, and the Sheriff, or the majority of the Sheriffs, and you can take a legal stand, then the question is how do you re-engineer the cash flows so that the Federal Government and the Federal Reserve don't pull the rug out from under?
[01:27:12.211 --> 01:27:14.191]  And so there has to be an economic plan
[01:27:14.645 --> 01:27:18.848]  That has to deal with all the money we're sending to Washington and all the money we're getting back.
[01:27:18.848 --> 01:27:38.762]  And the reality is, I think there are very powerful legal arguments that say, at a state or local level, you can assert common law right of offset for all the money that's been stolen, all the money that's missing, escrow federal taxes, and say, you know something, don't send any money, we'll pay our own stuff here, and literally take control of the cash flows.
[01:27:39.806 --> 01:27:58.255]  But what it's going to mean is in a lot of different industries, we're going to have to start behaving in very productive ways because one of the ways that the money has worked is the bankers are allowed to get away with murder because we get a lot of subsidies and we've allowed ourselves to get very unproductive.
[01:27:58.255 --> 01:28:02.997]  So we have, for example, we have a whole local medical community and the infrastructure
[01:28:03.763 --> 01:28:10.208]  In every one of our places in state that is used to very, you know, it's got a very high cost infrastructure.
[01:28:10.208 --> 01:28:13.751]  So we're all going to have to organize and change.
[01:28:13.751 --> 01:28:20.196]  And the biggest one is we now have, you know, say I live in a county, the war on drugs is our biggest business.
[01:28:20.196 --> 01:28:21.897]  It's our biggest industry.
[01:28:21.897 --> 01:28:26.961]  And we don't have enough people to farm because everybody's too busy dealing or growing drugs.
[01:28:27.885 --> 01:28:33.527]  So, you know, we're going to have to change the local level, and we're going to have to get very, very productive.
[01:28:33.527 --> 01:28:38.569]  Now, if we're willing to do that, we can absolutely turn around the, you know, the economic spiral.
[01:28:38.569 --> 01:28:46.032]  Because it's small business that creates jobs, and at some point, prisons and drug dealing is, you know, is not something that makes a nation great.
[01:28:46.032 --> 01:28:49.753]  The parasite economy is killing the host.
[01:29:01.533 --> 01:29:04.534]  Hello, this is Alex Jones with some important questions.
[01:29:04.534 --> 01:29:09.876]  If you're going into a battle and they give you a rifle and a sidearm, how much ammunition do you want?
[01:29:09.876 --> 01:29:11.917]  My answer would be all I can get.
[01:29:11.917 --> 01:29:16.919]  In the battle for freedom and the lives of your loved ones, food is your only ammunition.
[01:29:16.919 --> 01:29:18.100]  How much do you want?
[01:29:18.100 --> 01:29:19.220]  When do you want it?
[01:29:19.220 --> 01:29:21.101]  Now or after the battle starts?
[01:29:21.101 --> 01:29:22.181]  When will you need it?
[01:29:22.181 --> 01:29:24.382]  Can you buy it without proper identification?
[01:29:24.382 --> 01:29:25.723]  Will there be any food?
[01:29:25.723 --> 01:29:27.244]  Will it make your children sick?
[01:29:27.244 --> 01:29:28.304]  If there's a quarantine,
[01:29:28.464 --> 01:29:29.786]  And you can't feed yourself?
[01:29:29.786 --> 01:29:32.509]  Will you go to the gathering center and be immunized?
[01:29:32.509 --> 01:29:36.113]  You wipe out all these problems if you have a good food supply.
[01:29:36.113 --> 01:29:39.917]  Food is your ammunition to fight for your freedom and your life.
[01:29:39.917 --> 01:29:41.159]  How much will you need?
[01:29:41.159 --> 01:29:42.060]  We don't know.
[01:29:42.060 --> 01:29:43.161]  How much do you want?
[01:29:43.161 --> 01:29:43.902]  All you can get.
[01:29:43.902 --> 01:29:44.903]  I'm Alex Jones.
[01:29:45.163 --> 01:29:48.227]  I want all of you good guys to live to fight another day.
[01:29:48.227 --> 01:29:50.009]  Call 1-800-409-5633 or check it out on the web at efoodsdirect.com.
[01:29:50.009 --> 01:29:50.910]  Again, that number 1-800-409-5633.
[01:30:00.521 --> 01:30:04.643]  This is Alex Jones and I want to tell you about the Ecola Blue Atmospheric Water Generator.
[01:30:04.643 --> 01:30:07.504]  It produces pure drinking water right from the humidity in the air.
[01:30:07.504 --> 01:30:08.784]  No, this isn't science fiction.
[01:30:08.784 --> 01:30:09.604]  It's very real.
[01:30:09.604 --> 01:30:11.845]  I know because I use one every day in my own home.
[01:30:11.845 --> 01:30:13.486]  And it's available right now to you.
[01:30:13.486 --> 01:30:17.967]  Because you know exactly where your water comes from with Ecola Blue, you'll know what's in your cup.
[01:30:17.967 --> 01:30:20.528]  Clean, great tasting water without all the pollutants.
[01:30:20.528 --> 01:30:25.170]  Get your family off the grid today by ordering your own Ecola Blue Atmospheric Water Generator.
[01:30:25.250 --> 01:30:31.334]  For your home or business, their best seller, the Ecolablue 28, produces up to 7 gallons of water every day.
[01:30:31.334 --> 01:30:34.175]  The Ecolablue 28 is easy to use and economical.
[01:30:34.175 --> 01:30:36.877]  Generate your own pure water from the humidity in the air.
[01:30:36.877 --> 01:30:44.041]  This system is free of chemicals and uses a multi-stage filtration system, including reverse osmosis, carbon filters, and ultraviolet lights.
[01:30:44.341 --> 01:30:48.063]  Order now and claim your water independence today by calling a Coloblue at 1-800-691-6043.
[01:30:48.063 --> 01:30:48.324]  That's 1-800-691-6043.
[01:30:48.324 --> 01:30:50.245]  Or visit a Coloblue on the web at www.ecoloble.com today.
[01:31:00.336 --> 01:31:04.879]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[01:31:04.879 --> 01:31:05.800]  Number one.
[01:31:05.800 --> 01:31:09.222]  New climate legislation could easily double or triple your electric bill.
[01:31:09.222 --> 01:31:10.082]  Number two.
[01:31:10.082 --> 01:31:14.985]  Our new energy czar wants to control how much power your electric company allows you to have.
[01:31:14.985 --> 01:31:15.726]  It's true.
[01:31:15.726 --> 01:31:20.269]  Total government control of electricity in the name of smart grid technology is coming.
[01:31:20.589 --> 01:31:21.410]  Number 3.
[01:31:21.410 --> 01:31:24.993]  In some areas of the country, the power grid is dangerously overloaded.
[01:31:24.993 --> 01:31:28.916]  And now, new socialist legislation is only compounding the problem.
[01:31:28.916 --> 01:31:29.716]  Number 4.
[01:31:29.716 --> 01:31:32.478]  Dangerous weather is always a threat to local grids.
[01:31:32.478 --> 01:31:36.161]  Every year, thousands of families lose their power from weather-related outages.
[01:31:36.161 --> 01:31:36.942]  Number 5.
[01:31:36.942 --> 01:31:41.085]  A solar power generator provides powerful backup, insurance, and peace of mind.
[01:31:41.085 --> 01:31:45.849]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[01:31:46.129 --> 01:31:50.292]  You can get more information at www.mysolarbackup.com.
[01:31:50.292 --> 01:31:52.094]  That's mysolarbackup.com.
[01:31:52.094 --> 01:31:54.336]  Remember, the government doesn't own the sun.
[01:31:54.336 --> 01:31:56.677]  So go to mysolarbackup.com or call 1-877-327-0365.
[01:32:02.042 --> 01:32:06.003]  Hi folks, this is Alex Jones and I want to tell you about the Silver Lungs Generator.
[01:32:06.003 --> 01:32:14.866]  Now you can produce pure and endless colloidal silver and deliver the solution directly into the bloodstream by breathing the solution through the lungs.
[01:32:14.866 --> 01:32:19.507]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[01:32:19.507 --> 01:32:30.331]  The Silver Lungs Generator infuses the respiratory system with your self-produced nanosilver solutions and also delivers the silver nanoparticles instantly into the bloodstream.
[01:32:30.951 --> 01:32:40.453]  With continued legislation threatening the sale of nano silver products, you can now produce pure and endless colloidal silver with the Silver Lungs Generator.
[01:32:40.453 --> 01:32:45.895]  Very easy to follow step-by-step instructions are provided, making production fast and simple.
[01:32:45.895 --> 01:32:53.376]  Go to www.SilverLungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator.
[01:32:53.376 --> 01:32:56.117]  That's www.SilverLungs.com.
[01:33:01.761 --> 01:33:05.369]  Coast to Coast, direct from Austin.
[01:33:05.369 --> 01:33:08.576]  You're listening to the Alex Jones Broadcasting Network.
[01:33:12.890 --> 01:33:14.070]  This is not impossible.
[01:33:14.070 --> 01:33:18.992]  I mean, we have more and more states, 30 plus, moving towards Tenth Amendment declarations.
[01:33:18.992 --> 01:33:22.653]  The media spins that like it's secession or something.
[01:33:22.653 --> 01:33:23.073]  It's not.
[01:33:23.073 --> 01:33:25.234]  It's declaring Tenth and Ninth Amendment.
[01:33:25.234 --> 01:33:32.336]  And we have those success stories and leaders at the state level that will speak out and will be bold.
[01:33:32.336 --> 01:33:38.658]  We can then catapult that movement also into Washington and accurately assess the criminals
[01:33:39.558 --> 01:33:43.759]  That we're facing, and so we do see some bright things happening.
[01:33:43.759 --> 01:33:43.999]  Right.
[01:33:43.999 --> 01:33:51.841]  What we've seen up until now is every time you start to see at the state and local level, people start to really stand up and lead.
[01:33:51.841 --> 01:33:54.141]  That way they get bought off.
[01:33:54.141 --> 01:33:58.382]  You know, the bankers are willing to throw an awful lot of money to buy a leader off.
[01:33:58.382 --> 01:33:59.562]  Or their girlfriend.
[01:33:59.562 --> 01:34:00.422]  Right.
[01:34:00.422 --> 01:34:04.683]  You know, they play the control file, they play the dirty trick, they play the entrapment.
[01:34:04.683 --> 01:34:08.184]  You know, there's all sorts of positive incentives and negative games they can play.
[01:34:08.843 --> 01:34:14.306]  And I think the question is, is there a way we can communicate and organize locally so that they can't?
[01:34:14.306 --> 01:34:25.012]  Because if you look at all the different laws that are happening right now, health care, food safety is a big one, census, all these things, we are across the constitutional line.
[01:34:25.012 --> 01:34:33.417]  And the important thing I want to make, really the important point everybody needs to get in their spirit is, these are the things that are destroying the economy.
[01:34:33.417 --> 01:34:37.479]  I mean, when you, it's like taking a horse or taking a boxer.
[01:34:37.958 --> 01:34:40.979]  And tying his hands and tying his legs and then putting in the ring.
[01:34:40.979 --> 01:34:42.239]  He's going to lose.
[01:34:42.239 --> 01:34:50.301]  So when you make this many rules and you overlay this much expense on small business, you kill the heart of the economy.
[01:34:50.301 --> 01:34:56.143]  And so all of this stuff is what's killing the economy.
[01:34:56.143 --> 01:34:59.344]  You turn that around and you can unleash incredible wealth.
[01:34:59.344 --> 01:35:01.344]  Let me give you a perfect example.
[01:35:01.344 --> 01:35:07.146]  Do you know who is the number one provider of services to the food stamp program in this country?
[01:35:07.757 --> 01:35:09.157]  Alex?
[01:35:09.157 --> 01:35:12.618]  Yes, it's Offshore Central Banks.
[01:35:12.618 --> 01:35:28.162]  It's JPMorgan Chase, and they outsource the data servicing to India, which means in Tennessee, which is one of the states where they provide the services, we now have 20% of our population on food stamps, okay?
[01:35:28.162 --> 01:35:37.144]  So, more than a million people on food stamps, and those people, many of them get unemployment checks or welfare checks, they get food stamps,
[01:35:37.651 --> 01:35:40.233]  And they sit around and we pay them not to work.
[01:35:40.233 --> 01:35:42.974]  Meantime, we have Bocoup, beautiful farmland.
[01:35:42.974 --> 01:35:45.536]  You know, the farmers can't find labor.
[01:35:45.536 --> 01:35:50.619]  Everybody's too busy, you know, dealing drugs or, you know, being on whatever government subsidy.
[01:35:50.619 --> 01:36:00.606]  And we've got the big agribusiness moving down into Latin America, controlling the agriculture, you know, shipping the food in.
[01:36:00.606 --> 01:36:02.407]  It's highly processed.
[01:36:02.407 --> 01:36:03.888]  It makes us sick.
[01:36:03.888 --> 01:36:05.329]  That's part of the health care problem.
[01:36:05.828 --> 01:36:27.315]  And so, and JPMorgan Chase is doing the servicing work, and the theory is that we can pay somebody in India or in Latin America to do something that the people who are getting those food stamps could do here, and it's cheaper to pay them not to work and then pay somebody else in Latin America to do the farming, and somebody in Asia to do the data servicing, and that's just not true.
[01:36:27.315 --> 01:36:28.895]  The numbers don't add up.
[01:36:28.895 --> 01:36:33.517]  And that's why if the state and local players can sit down and say,
[01:36:34.142 --> 01:36:40.968]  Okay, how can we re-engineer this, move all those jobs back to our state, do this on an economic basis?
[01:36:40.968 --> 01:36:50.395]  Where is the opportunity to create lots more cash flows into the local small businesses, lots more equity, lots more skills, lots more knowledge?
[01:36:50.395 --> 01:36:58.982]  You know, it's all there, but you're going to have to deal with, okay, we can't let the feds have control because they're literally draining our lifeblood.
[01:36:58.982 --> 01:36:59.883]  It's like a vampire.
[01:37:00.509 --> 01:37:22.488]  Well, I think the number one mission is to continue to point out there are criminals out in the open who won't say where trillions of dollars went, and then we find out it went to them personally, and they ordered the holding companies that they laundered the money through, like AIG, to not, in federal filings, tell the feds or the public that the very bankers running policy and government were the ones that were getting the money.
[01:37:22.488 --> 01:37:24.609]  I mean, a five-year-old can understand
[01:37:25.470 --> 01:37:28.953]  The reality is the change we're talking about
[01:37:54.164 --> 01:38:15.480]  Cannot be engineered at Washington, because we have created a financial mechanism that would allow us to borrow massive amounts of money globally, and so we've had massive amounts of money, and as long as the criminals could engineer that subsidy, this could keep going, and they could offer more money at cheaper prices, and we've been willing to go along with that.
[01:38:15.480 --> 01:38:18.082]  Now, do you remember my red button story?
[01:38:18.860 --> 01:38:20.401]  Yes, but I'll recap it.
[01:38:20.401 --> 01:38:25.585]  Okay, so I was giving a speech to a group of people called Spiritual Frontiers Foundation.
[01:38:25.585 --> 01:38:30.168]  They have a conference once a year to talk about how we can evolve our society spiritually.
[01:38:30.168 --> 01:38:32.630]  Very committed, dedicated people.
