[00:00:00.723 --> 00:00:01.603]  Well, so does he.
[02:23:00.675 --> 02:23:07.323]  The Excalibur Dehydrator will help you preserve your fruits and vegetables quickly and easily, so you don't have to worry about premature spoiling.
[02:23:07.523 --> 02:23:11.466]  You can also use your Excalibur dehydrator year-round to make delicious jerky.
[02:23:11.666 --> 02:23:12.487]  And the best part?
[02:23:12.687 --> 02:23:16.530]  The foods you dehydrate are free from excess additives, salt, and preservatives.
[02:23:16.750 --> 02:23:18.772]  And that's something we can all do without!
[02:23:18.932 --> 02:23:28.620]  To learn more and to order your very own Excalibur dehydrator, visit drying123.com and see how the Excalibur dehydrator can help you preserve your favorite foods.
[02:23:28.880 --> 02:23:33.562]  Mention coupon code GCN and receive a free book on how to preserve your foods.
[02:23:33.782 --> 02:23:36.804]  Again, that's D-R-Y-I-N-G 1-2-3 dot com.
[02:23:36.844 --> 02:23:37.624]  Drying 1-2-3 dot com.
[02:23:37.644 --> 02:23:38.165]  Or call 1-800-875-4254.
[02:23:38.185 --> 02:23:38.845]  That's 1-800-875-4254 today!
[02:24:02.748 --> 02:24:14.312]  We're going to open the phones up towards the end of the hour if you've got a specific fluoride question for Dr. Conant.
[02:24:14.812 --> 02:24:15.772]  It's 1-800-259-9231.
[02:24:15.792 --> 02:24:17.753]  1-800-259-9231 to get you up and on the air.
[02:24:18.053 --> 02:24:20.434]  Okay, Dr. Conant, you got cut off by the break.
[02:24:20.454 --> 02:24:22.935]  You were talking about sodium fluoride.
[02:24:24.575 --> 02:24:28.356]  Well, I mean, the term you use is the same one that medical doctors have used here.
[02:24:28.416 --> 02:24:28.897]  Explain that.
[02:24:31.297 --> 02:24:31.497]  Sorry.
[02:24:31.957 --> 02:24:32.778]  Very reactive.
[02:24:32.958 --> 02:24:39.342]  Yes, the sodium fluoride is not chemically reactive, but the fluoride ion is extremely biologically active.
[02:24:39.422 --> 02:24:42.765]  It interferes with enzymes, G-proteins, you name it.
[02:24:42.925 --> 02:24:45.326]  It strikes at the very heart of biology.
[02:24:45.607 --> 02:24:50.550]  And that's probably why nature, in her wisdom, has kept it very low in mother's milk.
[02:24:50.870 --> 02:24:56.794]  And we, in our foolishness, are giving babies now 250 times more fluoride than nature intended.
[02:24:56.834 --> 02:24:57.474]  Foolishness.
[02:24:58.155 --> 02:24:58.715]  It is foolish.
[02:24:59.556 --> 02:25:00.837]  They know, though, and they're doing it.
[02:25:01.477 --> 02:25:07.761]  One of the things we all agree upon is that babies of one year of age should not get a fluoride.
[02:25:08.101 --> 02:25:13.785]  So they are actually warning the age... That's right, you and others have forced the American Dental Association, what, five years ago, to change course.
[02:25:13.965 --> 02:25:19.609]  Yeah, they are saying don't use tap water, fluoridated tap water, to make up formula.
[02:25:19.709 --> 02:25:20.889]  But they're not telling the parents.
[02:25:21.190 --> 02:25:22.430]  So, Alex, can you help us?
[02:25:22.871 --> 02:25:29.235]  We need to get every water department in the country that's fluoridated to warn parents not to use...
[02:25:29.895 --> 02:25:32.357]  Doctor, and I want to give you the floor here, because you're the scientist.
[02:25:32.397 --> 02:25:34.339]  I want you to go over the science, and I want to shut up.
[02:25:34.399 --> 02:25:34.900]  Yeah, okay.
[02:25:34.920 --> 02:25:41.366]  Because you've got to leave to go talk to the city council people, or I'd go into overdrive today, and you're coming back for a video interview we're doing.
[02:25:41.546 --> 02:25:42.066]  Oh, really?
[02:25:42.086 --> 02:25:43.347]  But yeah, but listen.
[02:25:44.488 --> 02:25:50.393]  Five years ago, when the American Dental Association said, okay, young children shouldn't have this, it causes dental fluorosis and problems in babies.
[02:25:50.554 --> 02:25:50.694]  Yeah.
[02:25:51.394 --> 02:25:58.581]  Suddenly, every major water manufacturer of bottled water came out and said, fluoride water for kids, and it's at several parts per million.
[02:25:58.621 --> 02:26:02.444]  So, no, people try to say, warn kids, their answer is, no, it's good, have it!
[02:26:02.665 --> 02:26:02.965]  Yeah.
[02:26:02.985 --> 02:26:03.866]  So, come on.
[02:26:03.926 --> 02:26:06.428]  But we're not going to get into why they're doing it.
[02:26:06.929 --> 02:26:08.170]  Let's continue with the science.
[02:26:09.602 --> 02:26:18.547]  Well, this is the first step, is to make sure, whilst we're trying to get fluoride out of the water, let's at least warn parents not to make up that formula.
[02:26:18.607 --> 02:26:22.570]  As I said, 41% of American kids now have dental fluorosis.
[02:26:22.790 --> 02:26:26.592]  And the worst year is that first year for exposure to fluoride.
[02:26:26.752 --> 02:26:31.855]  But what I'm concerned about is that when the baby is born, the blood-brain barrier is not fully formed.
[02:26:32.295 --> 02:26:34.377]  And not until about half a year of age.
[02:26:34.697 --> 02:26:36.158]  So in that first half year,
[02:26:36.638 --> 02:26:40.399]  The blood-brain barrier that would normally keep fluoride out of the brain does not.
[02:26:40.779 --> 02:26:46.521]  And with these IQ studies now, 23 IQ studies, I mean, what's more important?
[02:26:46.541 --> 02:26:49.602]  To protect children's teeth or to protect their brains?
[02:26:49.942 --> 02:26:53.783]  Doctor, I have a CBS clip where they say mercury is good for children's brains.
[02:26:54.623 --> 02:26:56.144]  But I'm sure that's just an accident.
[02:26:56.164 --> 02:26:57.224]  I'm sure they're just wrong.
[02:26:57.884 --> 02:27:02.986]  But again, mothers everywhere buying the special fluoride water, they say, for your baby.
[02:27:03.246 --> 02:27:03.887]  Nursery water.
[02:27:03.967 --> 02:27:05.348]  It's absolutely obscene!
[02:27:05.368 --> 02:27:07.971]  Oh, but it's an accident!
[02:27:08.411 --> 02:27:15.939]  Well, you know, the National Research Council came out with this 507-page report in 2006, March of 2006.
[02:27:16.399 --> 02:27:24.567]  And what they said here, they were asked to review the safe drinking water standard, which is currently set at four parts per million.
[02:27:25.228 --> 02:27:33.472]  And they looked at all the literature, spent three years doing it, and said the four parts per million is not safe, it needs to be lowered.
[02:27:33.892 --> 02:27:44.197]  Ask the EPA, who paid for this review, to do their homework, do a risk assessment, and come out with a new safe... Well, we've got a long segment coming up, but I want... They haven't done it!
[02:27:44.337 --> 02:27:54.061]  I want to go back specifically to the testimony in Congress, and the numbers of the scientists from the EPA itself, and the Food and Drug Administration, who've said get it out.
[02:27:54.341 --> 02:27:54.521]  Yeah.
[02:27:54.821 --> 02:28:01.225]  These were several unions representing all these professionals, and I think the total number of members of these unions was something like 11,000.
[02:28:02.986 --> 02:28:13.752]  But one of the most active unions, and this is in Washington D.C., where these regulations are being dealt with every day, they are very much adamantly opposed to fluoridation.
[02:28:13.772 --> 02:28:15.553]  In fact, the EPA in Washington D.C.
[02:28:15.854 --> 02:28:17.174]  doesn't have fluoridated water.
[02:28:17.214 --> 02:28:19.736]  They all have bottled water down in the EPA.
[02:28:19.916 --> 02:28:22.317]  And yet the rest of the people in Washington D.C.
[02:28:22.597 --> 02:28:23.498]  are having to drink this
[02:28:23.838 --> 02:28:25.220]  Fluoridated water.
[02:28:25.520 --> 02:28:27.182]  Oh, but it's an accident.
[02:28:27.242 --> 02:28:41.296]  I mean, almost all of their scientists, I've seen the numbers, in some cases over 90% of the unions, are writing letters, putting their names to it, but then the government says, not only are we not going to take it out, we're going to have all the companies say nursery water.
[02:28:41.697 --> 02:28:43.739]  But you know with fluoride for babies.
[02:28:44.179 --> 02:28:45.240]  You know what's absurd here?
[02:28:45.280 --> 02:28:46.221]  They just want to help, doctor.
[02:28:46.241 --> 02:28:46.341]  Yeah.
[02:28:47.162 --> 02:28:55.106]  The National Research Council did all the work that was necessary to determine a new safe level for drinking water.
[02:28:55.427 --> 02:28:58.308]  And they asked the EPA to do it four and a half years ago.
[02:28:58.749 --> 02:29:02.931]  It would take you about half an hour if I showed you what you have to do to join the dots.
[02:29:03.431 --> 02:29:05.812]  And the EPA has not come out with a new standard.
[02:29:06.112 --> 02:29:06.432]  Why?
[02:29:06.673 --> 02:29:08.573]  Is it because they can't do simple arithmetic?
[02:29:08.794 --> 02:29:10.054]  Is it because they can't read this?
[02:29:10.494 --> 02:29:10.714]  No.
[02:29:10.955 --> 02:29:18.278]  They are scared stiff of crossing swords with the Department of Health and Human Services that have had this practice going on for 60 years.
[02:29:19.038 --> 02:29:23.282]  Which was set up by eugenicists for racial hygiene and Hitler took the model from that.
[02:29:23.342 --> 02:29:25.123]  But I know doctor, let's come back.
[02:29:25.183 --> 02:29:26.104]  Long segment coming up.
[02:29:26.144 --> 02:29:30.628]  Let's get into the science and your plan, the book, how we get this removed.
[02:29:30.668 --> 02:29:32.129]  We're having success all over the world.
[02:29:32.449 --> 02:29:35.992]  How we stop them from adding this chemical weapon to the water.
[02:29:39.675 --> 02:29:40.576]  We're on the march.
[02:29:41.076 --> 02:29:42.678]  The Empire's on the run.
[02:29:43.618 --> 02:29:46.301]  Alex Jones and the GCN Radio Network.
[02:29:49.312 --> 02:29:53.535]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[02:29:53.855 --> 02:29:54.475]  Number one.
[02:29:54.775 --> 02:29:57.937]  New climate legislation could easily double or triple your electric bill.
[02:29:58.198 --> 02:29:58.778]  Number two.
[02:29:59.058 --> 02:30:03.601]  Our new energy czar wants to control how much power your electric company allows you to have.
[02:30:03.941 --> 02:30:04.402]  It's true.
[02:30:04.682 --> 02:30:09.245]  Total government control of electricity in the name of smart grid technology is coming.
[02:30:09.565 --> 02:30:10.105]  Number three.
[02:30:10.385 --> 02:30:13.667]  In some areas of the country, the power grid is dangerously overloaded.
[02:30:13.968 --> 02:30:17.670]  And now, new socialist legislation is only compounding the problem.
[02:30:17.870 --> 02:30:18.130]  Number 4.
[02:30:18.671 --> 02:30:21.034]  Dangerous weather is always a threat to local grids.
[02:30:21.434 --> 02:30:24.818]  Every year, thousands of families lose their power from weather-related outages.
[02:30:25.118 --> 02:30:25.318]  Number 5.
[02:30:25.899 --> 02:30:29.823]  A solar power generator provides powerful backup, insurance, and peace of mind.
[02:30:30.064 --> 02:30:34.829]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[02:30:35.089 --> 02:30:39.113]  You can get more information at www.mysolarbackup.com.
[02:30:39.274 --> 02:30:40.835]  That's mysolarbackup.com.
[02:30:41.055 --> 02:30:43.138]  Remember, the government doesn't own the sun.
[02:30:43.318 --> 02:30:45.660]  So go to mysolarbackup.com or call 1-877-327-0365.
[02:30:49.192 --> 02:30:50.793]  Hello friends, this is Alex Jones.
[02:30:50.833 --> 02:30:53.655]  You've heard me talk about Calden 5 Star Soaps for years.
[02:30:54.215 --> 02:30:59.138]  This is an American made product of the highest quality and compares to nothing you will find in stores.
[02:30:59.438 --> 02:31:02.580]  You can buy factory direct, shipped via UPS right to your door.
[02:31:02.860 --> 02:31:05.202]  Check them out on the web at 5starsoap.com.
[02:31:05.842 --> 02:31:06.702]  Or call 800-340-7091.
[02:31:09.363 --> 02:31:10.323]  Take my word for it.
[02:31:10.503 --> 02:31:12.824]  Once you've used pure soap, you won't buy anything else.
[02:31:13.164 --> 02:31:19.366]  Since 1947, Calvin Soap Company has been showing consumers that soap can be tough on dirt and gentle on the environment.
[02:31:19.666 --> 02:31:22.487]  Buy American and stay clean, as well as support InfoWars.
[02:31:22.607 --> 02:31:24.948]  Visit 5StarsSoap.com today or call 1-800-340-7091.
[02:31:24.968 --> 02:31:26.208]  Well, Marty, what do you have to say?
[02:31:29.491 --> 02:31:36.760]  As founder and owner for over 63 years, satisfaction is guaranteed on W3rd Bank.
[02:31:37.441 --> 02:31:42.487]  Call us at 1-800-340-7091 for a free catalog or visit our website 5starsoap.com.
[02:31:42.547 --> 02:31:42.988]  Thank you!
[02:31:50.129 --> 02:31:53.772]  Hundreds of nations have fallen to tyranny in the last century alone.
[02:31:54.152 --> 02:31:57.154]  This is our last chance to not relive history.
[02:31:57.395 --> 02:32:02.178]  As we're finishing off this agenda, they'll be pulling the rug from underneath the Americans at home.
[02:32:02.198 --> 02:32:08.443]  We have tremendous influence on our president and Congress, and they really are calling the shots.
[02:32:08.583 --> 02:32:10.825]  I think it's incumbent upon all of us
[02:32:11.345 --> 02:32:11.645]  Tim Geithner?
[02:32:11.665 --> 02:32:12.085]  Bernanke?
[02:32:12.185 --> 02:32:12.786]  They're arsonists!
[02:32:12.846 --> 02:32:13.626]  They're asking for more matches!
[02:32:13.946 --> 02:32:16.367]  And the Congress is saying, who do we make the check out to?
[02:32:30.273 --> 02:32:32.114]  Today seems like nobody does care.
[02:32:32.395 --> 02:32:37.198]  And right now in Washington, D.C., we have seen a fall of the Republic.
[02:32:37.538 --> 02:32:47.465]  Get your copy of Fall of the Republic on DVD at InfoWars.com or watch it online right now in super high quality at PrisonPlanet.tv.
[02:32:50.727 --> 02:32:56.271]  We now take you live to the Central Texas Command Center and the heart of the resistance.
[02:32:56.752 --> 02:32:59.293]  You're listening to the Alex Jones Show.
[02:33:03.295 --> 02:33:09.017]  On a lighter note, before we get back into the hardcore issues and your phone calls, John Cleese, who I'm a big fan of.
[02:33:09.057 --> 02:33:14.199]  My mother and dad just love him with Monty Python and Fish Call Wanda and all the other great movie fame.
[02:33:15.019 --> 02:33:17.980]  You went to college with him and played soccer with him.
[02:33:19.926 --> 02:33:21.487]  So again, you played what positions with him?
[02:33:40.496 --> 02:33:45.561]  I just wanted to read you, Alex, the last sentence before the conclusions of our book.
[02:33:45.621 --> 02:33:48.203]  It's from Jacques Basson, and it was written in 1964.
[02:33:48.423 --> 02:33:53.588]  He was a historian at Columbia University, and he reviewed the fluoride issue.
[02:33:54.229 --> 02:34:00.595]  And he says, one hopes behind the fluoride scheme there are politics and selfish business interests.
[02:34:01.195 --> 02:34:07.982]  The presence of solid ulterior motives would restore one's faith in common intelligence.
[02:34:08.443 --> 02:34:12.587]  In other words, this is such an irrational policy here.
[02:34:12.827 --> 02:34:13.608]  It doesn't work.
[02:34:14.069 --> 02:34:16.391]  The benefits are topical, not systemic.
[02:34:16.411 --> 02:34:20.716]  There's no need to expose every tissue in the body to unknown toxics.
[02:34:20.756 --> 02:34:22.257]  You don't drink sunscreen!
[02:34:23.578 --> 02:34:24.819]  Exactly, exactly.
[02:34:25.360 --> 02:34:33.185]  And you know, maybe the book is... I think it's an easy book to read for most people and it's got all the references for those that need them.
[02:34:33.245 --> 02:34:35.226]  Oh, we're going to carry it too, but you've got it available.
[02:34:35.627 --> 02:34:36.327]  Give us the website.
[02:34:37.188 --> 02:34:40.050]  You can go to ChelseaGreen.com.
[02:34:40.090 --> 02:34:40.750]  That's the publisher.
[02:34:40.970 --> 02:34:42.351]  ChelseaGreen.com.
[02:34:42.371 --> 02:34:46.014]  There's also another... You can find links at FluorideAction.com.
[02:34:46.634 --> 02:34:47.675]  Fluoridealert.org.
[02:34:47.975 --> 02:34:52.139]  And you're also going to be speaking in a pretty big auditorium tonight.
[02:34:53.340 --> 02:34:55.903]  And you can find out at Fluoridealert.org all about it.
[02:34:56.143 --> 02:34:56.824]  Houston Tillison.
[02:34:56.944 --> 02:34:59.886]  Houston Tillison, the big black college in East Austin.
[02:34:59.906 --> 02:35:02.349]  Plenty of parking, nice facility over there.
[02:35:02.549 --> 02:35:03.610]  And what time is that tonight?
[02:35:03.730 --> 02:35:04.511]  That's 7 o'clock.
[02:35:04.791 --> 02:35:09.135]  And it's very important because black children are particularly sensitive to fluoride.
[02:35:09.735 --> 02:35:10.095]  Oh!
[02:35:10.556 --> 02:35:11.036]  Accident!
[02:35:11.116 --> 02:35:15.398]  Higher rates of dental phorosis amongst black children than white children.
[02:35:15.478 --> 02:35:17.399]  Part of it may be lactose intolerance.
[02:35:17.419 --> 02:35:27.924]  Well, doctor, I've also seen the studies about not just bone cancer, but association with other bone disorders, association with problems in joints, bones fracturing.
[02:35:28.004 --> 02:35:28.425]  That's right.
[02:35:29.525 --> 02:35:31.646]  In rat studies, causing organ problems.
[02:35:31.686 --> 02:35:33.207]  This is just a wonderful ambrosia.
[02:35:33.447 --> 02:35:34.328]  Yeah, absolutely.
[02:35:34.648 --> 02:35:41.132]  We know that at least 50% of the fluoride, and more in children, is absorbed by the bone each day.
[02:35:41.232 --> 02:35:46.736]  And as it continues to concentrate in the bone, it causes symptoms just like arthritis.
[02:35:47.056 --> 02:35:49.778]  We have one in three American adults now with arthritis.
[02:35:50.178 --> 02:35:52.780]  And if you ask a doctor, Doc, what causes arthritis?
[02:35:52.800 --> 02:35:57.103]  They say, well, we don't really know, but we think it's got something to do with aging.
[02:35:57.603 --> 02:36:05.989]  Well, aging in the United States, it runs parallel to living 10, 20, 30, 40, 50, 60 years in a fluoridated community.
[02:36:06.009 --> 02:36:08.291]  And by the way, people then lie and say, well, we live longer now.
[02:36:08.351 --> 02:36:08.811]  No, you don't.
[02:36:09.131 --> 02:36:11.012]  We have lower infant mortality.
[02:36:11.052 --> 02:36:14.655]  If you go to any old cemetery, half the people there are little kids.
[02:36:15.035 --> 02:36:16.236]  We've got old family cemeteries.
[02:36:16.256 --> 02:36:18.818]  We're literally more than half from the 1830s, pioneers.
[02:36:19.058 --> 02:36:20.879]  They might have 12 kids, half of them die.
[02:36:21.400 --> 02:36:25.783]  But then you notice almost everybody else, 95 years old on their tombstone.
[02:36:25.943 --> 02:36:26.103]  Yeah.
[02:36:26.444 --> 02:36:28.417]  Uh, so, no, we're actually living a lot less.
[02:36:29.662 --> 02:36:32.804]  I would like to also draw your attention, Alex, to this videotape.
[02:36:32.824 --> 02:36:35.445]  It's only 20 minutes long, 28 minutes long.
[02:36:35.465 --> 02:36:52.154]  15 professionals, including three of the authors of the National Research Council Report, two former EPA scientists, one who testified before Congress, a Nobel Prize winner, dentists who had previously promoted fluoridation and have changed their mind.
[02:36:52.775 --> 02:36:59.078]  28 minutes, and I think by the time people have watched this, it's easy, 28 minutes, they will be appalled.
[02:36:59.298 --> 02:37:02.980]  We forgot to turn your headphones on, so they're going to be crawling around on the floor.
[02:37:03.000 --> 02:37:04.741]  I notice them like wolves.
[02:37:04.921 --> 02:37:06.382]  We always have to do it once we're on air.
[02:37:06.943 --> 02:37:07.703]  No, I'm just joking.
[02:37:08.003 --> 02:37:09.824]  They're going to crawl in, doctor, and turn that on.
[02:37:10.085 --> 02:37:12.346]  So you can put them on in a few minutes, and we can take calls.
[02:37:12.386 --> 02:37:13.587]  But you've got the floor.
[02:37:13.647 --> 02:37:17.769]  Talk about the health problems, the studies, what we know this is doing, and how we get it removed.
[02:37:17.809 --> 02:37:18.710]  Because you're a busy guy.
[02:37:19.010 --> 02:37:20.011]  You're giving a speech tonight.
[02:37:20.031 --> 02:37:21.271]  You're coming back here to be interviewed.
[02:37:21.311 --> 02:37:21.992]  You're passionate.
[02:37:22.952 --> 02:37:26.975]  And you are also going to speak to a city council person here
[02:37:28.296 --> 02:37:44.088]  Well, we can expect it to attack everywhere because it hits at the heart of biology when it inhibits enzymes and plays around with G-proteins.
[02:37:44.348 --> 02:37:52.594]  But we are concerned about damage to the brain, damage to the endocrine system, it accumulates in the pineal gland, it appears to low melatonin.
[02:37:52.934 --> 02:37:55.797]  You know, melatonin is like a biological clock.
[02:37:56.737 --> 02:38:04.343]  Turning on events, so we are concerned about the earlier onset of puberty, maybe partly related to fluoride exposure.
[02:38:04.984 --> 02:38:13.390]  After the arthritic symptoms of fluoride poisoning of the bones, the bones become more brittle, so we're worried about increased hip fractures in the elderly.
[02:38:13.890 --> 02:38:15.151]  I mean, there are so many things.
[02:38:15.171 --> 02:38:22.897]  The trouble is that when you go through this list, people, they listen to all this list of potential dangers and they throw up their hands.
[02:38:22.917 --> 02:38:23.858]  It's always impossible.
[02:38:24.638 --> 02:38:25.359]  That's not possible.
[02:38:25.379 --> 02:38:27.200]  That one substance could cause all these problems.
[02:38:27.460 --> 02:38:28.640]  Well, of course it is possible.
[02:38:28.660 --> 02:38:32.882]  And it's the one substance the government added to the water, but because they care.
[02:38:33.263 --> 02:38:33.383]  Yeah.
[02:38:33.683 --> 02:38:39.085]  We've never used the public water supply to deliver any other medication since 1945.
[02:38:40.166 --> 02:38:41.146]  And the reason is simple.
[02:38:41.407 --> 02:38:42.547]  You can't control the dose.
[02:38:42.887 --> 02:38:44.308]  You can't control who gets it.
[02:38:44.548 --> 02:38:47.189]  There's no individual supervision by a doctor.
[02:38:47.269 --> 02:38:52.332]  It's immoral to force Medicaid, but now they're promoting Dr. Lithium in the water, statins in the water.
[02:38:52.472 --> 02:38:53.032]  This is crazy.
[02:38:53.052 --> 02:38:54.733]  This will make us behave.
[02:38:54.913 --> 02:38:56.934]  But notice the people, the way people are reacting.
[02:38:57.034 --> 02:38:57.814]  No, no, no.
[02:38:58.154 --> 02:39:03.336]  They say no to lithium and no to statins, but they say yes, yes, yes to fluoride, even though it works.
[02:39:03.656 --> 02:39:03.916]  Topical!
[02:39:03.936 --> 02:39:08.358]  Well, that's because I went to Margaret Schanger.
[02:39:09.658 --> 02:39:33.142]  school in Dallas when I was a little kid in the first grade you know we all know about Margaret Sanger the eugenicist and we were all they came in several times a year gave us the little pills I always felt sick after I took them and it had a little cartoon character showed us film reels about Mr. Fluoride wants to help us and so people are for 50 plus years are sat down in front of film reels and taught Mr. Fluoride is going to help you
[02:39:33.362 --> 02:39:33.562]  Yeah.
[02:39:33.902 --> 02:39:34.063]  Yep.
[02:39:34.523 --> 02:39:39.726]  And, you know, toothpaste has been one of the ways that most people have thought that fluoride is good for teeth.
[02:39:39.966 --> 02:39:51.534]  But you notice the FDA that has done nothing, the Food and Drug Administration has done nothing to regulate fluoridation or test fluoride for ingestion, has a warning on the back of the tube of toothpaste.
[02:39:51.914 --> 02:39:53.836]  It says only use a pea-sized amount.
[02:39:54.216 --> 02:39:56.738]  If you accidentally swallow more than that,
[02:39:57.358 --> 02:40:00.840]  Get medical attention or contact a poison control center.
[02:40:01.181 --> 02:40:12.028]  Well, somebody's worked out that a pea-sized amount of fluoridated toothpaste contains a quarter of a milligram of fluoride, which you would get in one glass of water.
[02:40:12.248 --> 02:40:15.811]  Could you imagine the FDA requiring that sign above the tap?
[02:40:16.211 --> 02:40:18.593]  Don't drink more than one glass of water?
[02:40:20.154 --> 02:40:21.435]  I should have told you this before the show.
[02:40:21.475 --> 02:40:22.175]  I apologize.
[02:40:22.416 --> 02:40:25.738]  But I know I've shown tubes of toothpaste on air from just a year ago.
[02:40:25.838 --> 02:40:26.378]  It said that.
[02:40:26.438 --> 02:40:28.380]  Now they've changed it where it makes no sense.
[02:40:29.660 --> 02:40:31.021]  So they've actually removed that.
[02:40:31.061 --> 02:40:33.743]  It just talks about poison control and don't swallow.
[02:40:34.003 --> 02:40:37.406]  But they've taken the pea-sized common away because it was waking so many people up.
[02:40:37.426 --> 02:40:43.189]  But the point is, a normal glass, one part per million, has the same amount as what's in the pea-sized.
[02:40:43.330 --> 02:40:43.870]  Absolutely.
[02:40:44.270 --> 02:40:46.474]  Absolutely, and this is where Monty Python comes in.
[02:40:46.634 --> 02:40:47.335]  Could you imagine?
[02:40:47.676 --> 02:40:49.939]  Over every tap there would be the same warning.
[02:40:50.220 --> 02:40:55.448]  If you drink more than one glass of water a day, then contact the Poison Control Center.
[02:40:56.308 --> 02:40:56.928]  Keep going, Doc.
[02:40:56.948 --> 02:40:58.629]  I'm going to show some people some fluoride here.
[02:40:58.809 --> 02:41:05.873]  So I think that the concern here is that we are not being protected by any of our federal regulations on this.
[02:41:06.213 --> 02:41:09.895]  The EPA is not doing its job in determining a new safe level.
[02:41:10.175 --> 02:41:13.376]  The FDA has never regulated fluoride for ingestion.
[02:41:13.596 --> 02:41:20.120]  And the CDC promotes it and has got a conflict of interest when they turn around and tell everybody it's safe.
[02:41:20.260 --> 02:41:21.760]  Guys, we've got a document cam shot.
[02:41:21.780 --> 02:41:22.901]  Will somebody zoom in on this?
[02:41:23.461 --> 02:41:24.582]  H-E-B baby.
[02:41:25.462 --> 02:41:32.086]  And it says purified water and it's with fluoride added.
[02:41:32.186 --> 02:41:36.188]  So for five years the government admits do not give fluoride water to babies.
[02:41:36.468 --> 02:41:36.648]  Yeah.
[02:41:36.868 --> 02:41:38.409]  It goes through their blood-brain barrier.
[02:41:38.569 --> 02:41:41.351]  It causes dental fluorosis with the teeth that haven't erupted yet.
[02:41:42.051 --> 02:41:46.173]  But then, magically, there's this big campaign by literally hundreds of manufacturers.
[02:41:46.913 --> 02:41:48.614]  Oh, it's for the baby!
[02:41:48.734 --> 02:41:51.295]  Purified water with added fluoride!
[02:41:51.695 --> 02:41:54.957]  Don't you tell a mother that she's been doing wrong in the past.
[02:41:55.357 --> 02:42:00.279]  Give that baby the... Oh, the... Look, Junior... Junior's not gonna be, you know...
[02:42:02.901 --> 02:42:06.503]  You may have 150 IQ, Junior's gonna be digging ditches and lucky if he can.
[02:42:07.484 --> 02:42:09.084]  But hey, it's a gift, you know.
[02:42:10.085 --> 02:42:12.206]  I mean, what's wrong with brain damaging babies?
[02:42:13.047 --> 02:42:15.568]  Look, it's a little baby right there on the cover, doctor.
[02:42:15.588 --> 02:42:16.188]  I know.
[02:42:16.248 --> 02:42:16.809]  It's good.
[02:42:17.749 --> 02:42:18.710]  Does the child look happy?
[02:42:19.949 --> 02:42:27.997]  It's hard to remember back, Alex, but in the 1940s, before fluoridation began, fluoride had caused more damage to agriculture.
[02:42:28.037 --> 02:42:33.503]  The fluoride as a pollutant had caused more damage to agriculture than any other pollutant.
[02:42:34.004 --> 02:42:37.428]  And this was part, fluoridation, according to Chris Bryson at least,
[02:42:37.888 --> 02:42:39.349]  Oh, that's another issue.
[02:42:39.389 --> 02:42:41.010]  I've seen all these vets on YouTube.
[02:42:41.130 --> 02:42:42.530]  You know, veterinarians.
[02:42:57.498 --> 02:43:11.128]  And they talk about whenever they have droughts out in Colorado and other areas, they will then pump municipal water out to the feedlots, and the cow's hair starts falling out, they start dying, and so the farmers have figured out, man, you don't give fluoridated water to a cow, but look, it doesn't matter.
[02:43:11.448 --> 02:43:15.050]  If I show people a document cam shot, if I just draw a little smiley face...
[02:43:16.011 --> 02:43:22.395]  We're talking about animals.
[02:43:22.435 --> 02:43:30.699]  There's an amazing videotape called Poisoned Horses, and this is about Cathy Justice's horses in Pagosa Springs, Colorado.
[02:43:31.060 --> 02:43:35.882]  She and her husband, Brad, show horses, quarter horses, that won 52 ribbons
[02:43:37.003 --> 02:43:42.148]  And then they fluoridated their water and unfortunately their horses drank that water.
[02:43:42.388 --> 02:43:44.150]  Their health completely collapsed.
[02:43:44.470 --> 02:43:46.992]  They lost eight horses and four dogs.
[02:43:47.333 --> 02:43:50.676]  And they loved those horses and they looked after them like other people.
[02:43:50.716 --> 02:43:51.697]  They have no children.
[02:43:51.797 --> 02:43:52.337]  I've seen it.
[02:43:52.397 --> 02:43:53.478]  Their hair is falling out.
[02:43:53.498 --> 02:43:54.239]  It's awful.
[02:43:54.599 --> 02:43:54.819]  Awful.
[02:43:54.879 --> 02:43:55.080]  I mean...
[02:43:55.640 --> 02:44:07.953]  And the late Lenart Crook, a veterinarian from Cornell University, the world's leading authority on fluorosis in cattle, documents that they had fluorosis.
[02:44:08.334 --> 02:44:16.222]  The teeth, the bones, he measured the fluoride in their bones and declared categorically these animals had fluorosis.
[02:44:17.159 --> 02:44:18.160]  Incredible, doctor.
[02:44:18.520 --> 02:44:19.640]  So where do we go from here?
[02:44:19.700 --> 02:44:32.946]  I mean, people should be up in arms, you know, with the pitchforks and torches, not literally, but metaphorically, going down to city councils and, you know, when the smiley face mayor laughs at you, say, look, I know this city's been lobbied and given a lot of money to fluoridate.
[02:44:33.327 --> 02:44:33.807]  Stop it!
[02:44:34.207 --> 02:44:34.367]  Yeah.
[02:44:34.467 --> 02:44:36.488]  Because, tell folks where the fluoride comes from.
[02:44:37.668 --> 02:44:42.209]  It's the wet scrubbing liquor from the phosphate fertilizer industry.
[02:44:42.249 --> 02:44:45.690]  They had to put a spray of water on to collect these toxic gases.
[02:44:46.030 --> 02:44:50.071]  And those toxic gases get converted into hexafluorosilicic acid.
