[00:00:03.308 --> 00:00:04.688]  We're live.
[02:20:59.377 --> 02:21:02.538]  Hi, I'm Mark Craighead, founder of Crossbreed Holsters.
[02:21:02.758 --> 02:21:10.781]  I designed our top-selling holster, the SuperTuck Deluxe, to solve the problems of being poked, pinched, and gouged while carrying concealed.
[02:21:10.941 --> 02:21:16.083]  The SuperTuck Deluxe is the most comfortable, most concealable holster on the market today.
[02:21:16.263 --> 02:21:19.165]  We offer a two-week free trial and a lifetime warranty.
[02:21:19.245 --> 02:21:22.106]  Visit us at crossbreedholsters.com.
[02:21:23.146 --> 02:21:26.367]  Don't forget, crossbreedholsters.com.
[02:21:28.608 --> 02:21:31.069]  If you want to breathe better, please write this down now.
[02:21:31.249 --> 02:21:32.610]  BreatheBetterAir.com.
[02:21:32.690 --> 02:21:33.770]  You don't have time to waste.
[02:21:33.830 --> 02:21:38.472]  Go to BreatheBetterAir.com and see the Stylish Air Oasis 3000 Air Purifier.
[02:21:38.592 --> 02:21:46.075]  It has no filters, no messy plates to clean, requires no maintenance for three years, is built by hand in the U.S., and comes with a three-year warranty.
[02:21:46.195 --> 02:21:52.357]  GCM listeners get a $100 discount and free air quality test kit at BreatheBetterAir.com or call 806-477-0322 to breathe better air now.
[02:21:57.987 --> 02:22:02.830]  The question is, where should the American people draw their line in the sand?
[02:22:02.930 --> 02:22:03.711]  What have we got?
[02:22:03.931 --> 02:22:06.072]  A republic or a monarchy?
[02:22:06.392 --> 02:22:07.133]  A republic.
[02:22:07.393 --> 02:22:09.734]  It's based on a constitution which protects minority rights.
[02:22:09.814 --> 02:22:11.956]  It's not democracy, not mob rule.
[02:22:12.296 --> 02:22:14.217]  Two wolves in a sheep voting on what's for dinner.
[02:22:14.337 --> 02:22:15.598]  So they think they own our land?
[02:22:16.018 --> 02:22:17.139]  They think they own our water?
[02:22:17.339 --> 02:22:17.739]  Children?
[02:22:17.939 --> 02:22:18.720]  Our education?
[02:22:19.060 --> 02:22:19.680]  Our money?
[02:22:19.881 --> 02:22:23.543]  We have to define who we are and what we will tolerate.
[02:22:23.903 --> 02:22:27.568]  Somebody's gonna ask you what you did during the Patriot Uprising.
[02:22:27.608 --> 02:22:28.570]  You're being warned.
[02:22:28.870 --> 02:22:29.711]  We have the facts.
[02:22:29.891 --> 02:22:31.013]  We have the Constitution.
[02:22:31.073 --> 02:22:31.934]  We have the Bill of Rights.
[02:22:31.974 --> 02:22:32.795]  We have common law.
[02:22:32.855 --> 02:22:35.118]  Knowledge is power, ladies and gentlemen.
[02:22:35.379 --> 02:22:39.164]  And I'm so excited to be able to offer you Don't Tread on Me, Rise of the Republic.
[02:22:39.264 --> 02:22:44.047]  Tyranny is upon us, but liberty and the sleeping giant that is the American people is rising.
[02:22:44.208 --> 02:22:45.588]  A new tool in the Info War.
[02:22:45.709 --> 02:22:46.549]  Don't tread on me.
[02:22:46.789 --> 02:22:52.874]  Order it at InfoWars.com or PrisonPlanet.com or call toll free 888-253-3139 and support independent patriotic liberty films.
[02:22:58.493 --> 02:23:00.394]  Is your computer running slowly?
[02:23:00.654 --> 02:23:02.075]  Thinking about buying a new one?
[02:23:02.395 --> 02:23:03.455]  Don't waste your money!
[02:23:03.615 --> 02:23:09.758]  Your computer could be infected with spyware, malware, viruses, registry errors, spam, and pop-ups.
[02:23:09.918 --> 02:23:11.358]  You don't need to buy a new computer.
[02:23:11.619 --> 02:23:16.000]  Just go to DoubleMySpeed.com and find out what's slowing your computer down.
[02:23:16.140 --> 02:23:19.842]  DoubleMySpeed totally cleaned up my system and increased my speed.
[02:23:19.902 --> 02:23:23.644]  DoubleMySpeed.com increased the speed of my computer from the very first day.
[02:23:23.864 --> 02:23:25.484]  My computer was on its last legs.
[02:23:25.845 --> 02:23:26.785]  Now it's like new again.
[02:23:27.125 --> 02:23:32.189]  Get your free diagnosis at DoubleMySpeed.com and keep your computer running fast.
[02:23:32.489 --> 02:23:37.112]  Your free diagnosis at DoubleMySpeed.com is easy and fast.
[02:23:37.132 --> 02:23:38.553]  It's the best you could ask for.
[02:23:38.793 --> 02:23:39.594]  Outstanding.
[02:23:39.754 --> 02:23:41.415]  And my computer is running faster than ever.
[02:23:41.495 --> 02:23:47.199]  Find out what is slowing down your computer with a free diagnosis at DoubleMySpeed.com.
[02:23:47.539 --> 02:23:50.141]  Don't waste your time with your slow computer.
[02:23:50.321 --> 02:23:54.184]  Get your free diagnosis now at DoubleMySpeed.com.
[02:23:54.344 --> 02:23:56.085]  That's DoubleMySpeed.com.
[02:24:04.352 --> 02:24:04.874]  Yeah.
[02:24:31.405 --> 02:24:33.827]  Okay, I want to take some calls from farmers.
[02:24:33.907 --> 02:24:35.588]  I will spend five minutes on the cycle.
[02:24:35.608 --> 02:24:38.610]  I'm going to make a YouTube or PrisonPlanet.TV video.
[02:24:38.970 --> 02:24:43.413]  I made a 30-minute special video for PrisonPlanet.TV members that went up last night.
[02:24:44.194 --> 02:24:48.276]  It's titled, What We Really Are, where I talk about the nature of humanity.
[02:24:48.316 --> 02:24:49.417]  It deals with the cycle.
[02:24:49.857 --> 02:24:51.118]  It deals with all these issues.
[02:24:51.518 --> 02:24:53.880]  But I wanted to get into some other facets of it, and we will.
[02:24:54.340 --> 02:24:59.124]  But let's go to some farmer calls, then we'll get to Brian and JD.
[02:24:59.924 --> 02:25:09.150]  For farmers to call in and talk about what they're dealing with, or ranchers, and this legislation that is designed to shut down what's left of the family farm and ranch.
[02:25:09.670 --> 02:25:11.331]  Scott in Arkansas, you're on the air.
[02:25:12.172 --> 02:25:13.373]  Hi Alex, how you doing?
[02:25:13.393 --> 02:25:13.653]  Good.
[02:25:14.553 --> 02:25:21.358]  Here just about a year ago, we bought some heirloom organic seed vault, and we planted about a half an acre this year.
[02:25:22.276 --> 02:25:30.793]  Well, about the beginning of August, we had some Mexican citizens, I guess, here on work visas with spray containers on their backpacks.
[02:25:31.656 --> 02:25:35.099]  Spraying everybody's land around here, including our gardens.
[02:25:35.199 --> 02:25:35.479]  Yeah, I know.
[02:25:35.559 --> 02:25:36.380]  I knew where you were going.
[02:25:36.400 --> 02:25:39.582]  Let me tell you what's happening there, at least with cases I've seen.
[02:25:40.002 --> 02:25:45.106]  Monsanto, and how they get away with trespassing, I don't know, actually has planes.
[02:25:45.166 --> 02:25:46.107]  In fact, search this.
[02:25:46.147 --> 02:25:46.847]  People won't believe it.
[02:25:47.428 --> 02:25:50.410]  Monsanto drops roundup bombs on crops.
[02:25:50.890 --> 02:25:58.436]  They do it in Europe, Canada, and here, all over the world, India, and they fly in with planes and drop a canister and
[02:25:59.696 --> 02:26:04.279]  Let's say it kills 300 of your corn plants, your soybean, whatever it is.
[02:26:05.020 --> 02:26:11.004]  If one plant lives, they then sue you, claiming that you had their genetics.
[02:26:11.044 --> 02:26:22.851]  But what happens is, and they finally lost in court on this, their seeds blow in, their seeds contaminate yours, and so if there's any of their genetics, that plant lives, and the Roundup doesn't kill it.
[02:26:23.111 --> 02:26:26.233]  So they're killing your crops, but the government says that's okay to test.
[02:26:26.774 --> 02:26:28.255]  Now, is that what was happening with the illegals?
[02:26:29.486 --> 02:26:45.257]  I don't know, I'm not sure, but it was a company called Progressive Solutions, contracted by Carroll Electric Corporation, and they basically came in and sprayed Lineage Clear Stand, Cordex RT, Tordon K, and Allagare 90.
[02:26:46.037 --> 02:26:51.401]  And clearly in the MSDS it says, do not spray around anywhere where there's water wells.
[02:26:51.441 --> 02:26:59.106]  And what's funny is just four to five, maybe even a week after they sprayed, everybody in our little farming community got sick.
[02:26:59.639 --> 02:27:03.484]  Well, me and my wife started driving around to look at some of the other farms that were hit.
[02:27:03.905 --> 02:27:06.128]  Not one single Cargill farm was hit.
[02:27:06.749 --> 02:27:07.290]  Not one.
[02:27:08.291 --> 02:27:08.712]  Not one.
[02:27:09.393 --> 02:27:13.719]  All the little mom-and-pop farms around here in our community, gardens are dead.
[02:27:14.370 --> 02:27:18.355]  And according to the MSDS's on Lineage Clearstand, it stays in the soil 50 feet.
[02:27:18.455 --> 02:27:19.516]  Well let me ask you a question.
[02:27:19.576 --> 02:27:26.084]  I know this is going on and it's part of basically, you know, this larger plan to shut everything down.
[02:27:26.664 --> 02:27:31.230]  Why don't you post no trespassing and why don't you call the sheriff on this company?
[02:27:32.028 --> 02:27:32.368]  We did.
[02:27:32.388 --> 02:27:41.371]  They said that the electric company owns the land near or around the power lines, which, of course, where's land at that there's no power lines?
[02:27:41.671 --> 02:27:45.192]  So they claim they have an access right-of-way that supersedes your property.
[02:27:45.232 --> 02:27:45.892]  That's made up.
[02:27:45.952 --> 02:27:46.632]  That's not true.
[02:27:47.072 --> 02:27:50.133]  They may have it right underneath it, but they're just claiming that.
[02:27:51.254 --> 02:27:51.914]  Well, they got it.
[02:27:52.634 --> 02:27:53.214]  They got us.
[02:27:53.254 --> 02:27:58.896]  They got all the other farmers in our community, and it's happened everywhere Carroll Electric has power lines, except
[02:27:59.537 --> 02:28:04.942]  These big agribusinesses, the chicken places, nothing there got sprayed.
[02:28:05.683 --> 02:28:13.451]  Which, actually, we are the home of the Tyson Chicken, right here in Northwest Arkansas, and none of their farms got sprayed.
[02:28:13.911 --> 02:28:15.853]  None of the Cargill farms got sprayed.
[02:28:15.893 --> 02:28:17.235]  They just ignored all that.
[02:28:17.788 --> 02:28:21.991]  But they hit every single mom-and-pop farm in this whole area.
[02:28:22.011 --> 02:28:22.752]  Well, they train you.
[02:28:22.772 --> 02:28:25.154]  They just come on your property, they drop bombs on it.
[02:28:26.255 --> 02:28:33.681]  Guys, I know you found an Infowars article dealing with how they're using Blackwater, but I mean, this was all over the news.
[02:28:33.841 --> 02:28:35.642]  It happened to Percy Schmeiser and many others.
[02:28:36.283 --> 02:28:40.786]  Just search the term... Well, I mean, that should pull it up.
[02:28:40.846 --> 02:28:42.127]  Or Cole Watson, if you can't find it.
[02:28:43.669 --> 02:28:44.649]  The search term would be...
[02:28:48.962 --> 02:28:52.865]  Monsanto trespasses to test for their genes.
[02:28:53.145 --> 02:28:53.865]  Something like that.
[02:28:54.446 --> 02:28:55.406]  I should pull it up for you.
[02:28:55.426 --> 02:28:59.969]  But they have planes that fly over and drop canisters that kills your crop.
[02:29:00.009 --> 02:29:01.990]  They go, oh, their crop's dead.
[02:29:02.050 --> 02:29:03.091]  They didn't steal from us.
[02:29:03.531 --> 02:29:05.513]  Meanwhile, they release their genetic material.
[02:29:05.593 --> 02:29:06.653]  It gets into your farm.
[02:29:07.014 --> 02:29:09.755]  And the courts almost always rule for them, saying that's OK.
[02:29:10.396 --> 02:29:11.276]  This is globalism.
[02:29:11.877 --> 02:29:12.357]  Incredible.
[02:29:12.397 --> 02:29:14.398]  Anything else you want to add there, Mike, from
[02:29:15.439 --> 02:29:17.802]  Flying around doing all this, we're looking for pot plants.
[02:29:18.122 --> 02:29:19.244]  Spraying for pot plants.
[02:29:19.564 --> 02:29:20.745]  Okay, Scott, sorry.
[02:29:21.186 --> 02:29:22.988]  Alright, Scott, I appreciate your call.
[02:29:23.228 --> 02:29:24.850]  I mean, did they say any other reason they were doing this?
[02:29:25.972 --> 02:29:28.495]  Uh, they said for vegetation control.
[02:29:30.077 --> 02:29:32.299]  But then they walk up to your crops and do this?
[02:29:32.780 --> 02:29:32.980]  Yes.
[02:29:34.121 --> 02:29:35.323]  But all our neighbors...
[02:29:37.375 --> 02:29:37.795]  Amazing.
[02:29:38.216 --> 02:29:39.736]  Alright, thank you so much, Scott.
[02:29:39.756 --> 02:29:43.719]  We'll go to Mike, Kathy, and many others on the other side discussing this.
[02:29:44.119 --> 02:29:45.460]  The war against agriculture.
[02:29:48.682 --> 02:29:49.582]  We're on the march.
[02:29:50.063 --> 02:29:51.664]  The empire's on the run.
[02:29:52.604 --> 02:29:55.286]  Alex Jones and the GCN Radio Network.
[02:29:58.200 --> 02:29:59.801]  Hello friends, this is Alex Jones.
[02:29:59.841 --> 02:30:02.642]  You've heard me talk about Calden 5 Star Soaps for years.
[02:30:03.222 --> 02:30:08.144]  This is an American made product of the highest quality and compares to nothing you will find in stores.
[02:30:08.424 --> 02:30:11.605]  You can buy factory direct, shipped via UPS right to your door.
[02:30:11.865 --> 02:30:15.207]  Check them out on the web at 5starsoap.com or call 800-340-7091.
[02:30:18.368 --> 02:30:19.308]  Take my word for it.
[02:30:19.508 --> 02:30:21.829]  Once you've used pure soap, you won't buy anything else.
[02:30:22.169 --> 02:30:28.371]  Since 1947, Calbin Soap Company has been showing consumers that soap can be tough on dirt and gentle on the environment.
[02:30:28.671 --> 02:30:30.071]  Buy American and stay clean.
[02:30:30.171 --> 02:30:33.852]  As well as support InfoWars, visit 5StarsSoap.com today or call 1-800-340-7091.
[02:30:33.872 --> 02:30:35.132]  Well, Marty, what do you have to say?
[02:30:38.493 --> 02:30:44.978]  As founder and owner for over 63 years, satisfaction is guaranteed on W3rd Bank.
[02:30:45.018 --> 02:30:49.781]  Call us at 1-800-340-7091 for a free catalog or visit our website 5starsoap.com.
[02:30:49.822 --> 02:30:50.102]  Thank you!
[02:30:57.694 --> 02:31:00.457]  Listen up friends, this is Alex Jones with key information.
[02:31:00.838 --> 02:31:04.362]  The mainstream media is now admitting that we're going into a depression.
[02:31:04.642 --> 02:31:07.285]  Don't be dependent on the government for you and your family.
[02:31:07.525 --> 02:31:12.431]  You need to get your own supply of high quality storable foods from efoodsdirect.com.
[02:31:12.891 --> 02:31:18.513]  They're the best company out there, the longest continually operating, with a ton of great food to choose from.
[02:31:18.813 --> 02:31:24.174]  It's all fresh, made on a monthly basis, not some old cruddy food they're selling you like some of the other guys.
[02:31:24.494 --> 02:31:28.776]  Try their new evacuation pack, a two-week supply of delicious, easy-to-fix food.
[02:31:29.016 --> 02:31:37.138]  It comes with all the equipment you need to prepare it, with open talk of a strike on Iran in the next three months, the crisis in the Gulf, and possible evacuations.
[02:31:37.518 --> 02:31:39.359]  Get yourself and your family ready today.
[02:31:39.719 --> 02:31:41.760]  The place to go is efoodsdirect.com.
[02:31:42.101 --> 02:31:49.585]  Go to their website online right now, efoodsdirect.com forward slash Alex, or call 800-409-5633.
[02:31:49.925 --> 02:31:54.968]  Again, on the web, efoodsdirect.com forward slash Alex, or give them a call at 800-409-5633.
[02:31:57.589 --> 02:32:01.594]  Alex Jones here with urgent information concerning TrendsResearch.com.
[02:32:02.075 --> 02:32:08.984]  The Trends Journal distills the voluminous ongoing research of the Trends Research Institute into a concise, readily accessible form.
[02:32:09.545 --> 02:32:13.009]  By tracking 300 separately defined domestic and international trends,
[02:32:13.590 --> 02:32:17.894]  The Trends Journal establishes the connections that others fail to see or misinterpret.
[02:32:18.115 --> 02:32:25.322]  Gerald Salente's Trends Journal allows you to anticipate change, recognize the implications, and take protective strategies.
[02:32:25.982 --> 02:32:30.687]  Individual readers from every walk of life can put the Trends Journal Trends Forecast
[02:32:31.007 --> 02:32:31.547]  We're good to go.
[02:32:59.397 --> 02:33:04.945]  We now take you live to the Central Texas Command Center, in the heart of the resistance.
[02:33:05.426 --> 02:33:07.970]  You're listening to the Alex Jones Show!
[02:33:09.506 --> 02:33:13.407]  Okay, I want to tell you about a few sponsors, and I'm going to hurry to Scott, Mike, Brian, and J.D.
[02:33:13.447 --> 02:33:14.468]  That'll be it for calls.
[02:33:14.968 --> 02:33:20.870]  I've got some more news I need to hit in this hour, and I want to get into, you know, the decadence cycle.
[02:33:21.210 --> 02:33:25.191]  We talk a lot about this, but I want people to realize what it really means.
[02:33:25.211 --> 02:33:26.251]  This is 100% in history.
[02:33:26.892 --> 02:33:29.152]  So, we know history, we can avert it.
[02:33:29.532 --> 02:33:30.973]  Or at least after the collapse,
[02:33:32.298 --> 02:33:32.458]  We're
[02:33:53.148 --> 02:33:54.589]  They're all made right here in this country.
[02:33:54.649 --> 02:33:57.411]  They have a special way they sew them so they last a lot longer.
[02:33:57.711 --> 02:34:01.634]  They don't tear out in the crotch like happens with Levi's that are now made in Mexico.
[02:34:02.175 --> 02:34:13.183]  And they've got a special running until supplies end where you can get one of two t-shirts that are gorgeous free when you order two pairs of jeans and free shipping.
[02:34:14.042 --> 02:34:15.563]  That is a giant value.
[02:34:15.583 --> 02:34:17.224]  That's got to be like a $35 value.
[02:34:17.404 --> 02:34:21.127]  Because the shirt's $24, and then the shipping normally would be about $10, I would guess.
[02:34:21.587 --> 02:34:24.369]  So, here's one of the shirts you can get free.
[02:34:25.130 --> 02:34:27.111]  It's got the Don't Tread On Me snake.
[02:34:27.151 --> 02:34:28.872]  It says Diamond Gusset with a motorcycle.
[02:34:29.292 --> 02:34:30.733]  Defender, Don't Tread On Me.
[02:34:31.194 --> 02:34:33.455]  Get that shirt free, ladies and gentlemen.
[02:34:34.096 --> 02:34:35.437]  You can also get free shipping.
[02:34:35.457 --> 02:34:36.617]  888-8GUSSETT.
[02:34:36.637 --> 02:34:37.038]  888-8GUSSETT.
[02:34:39.139 --> 02:34:46.728]  Or gussetclothing.com, G-U-S-S-E-T, gussetclothing.com, or 888-8-GUSSET.
[02:34:47.770 --> 02:34:54.177]  And one other sponsor that I want to tell you about is Inner Health Botanicals.
[02:34:55.379 --> 02:34:57.981]  A fantastic company that's been supporting us for years.
[02:34:58.021 --> 02:35:02.203]  They've been providing products that give you the perfect solution to keeping your body healthy.
[02:35:02.664 --> 02:35:08.728]  Try their InnerFood with 20 organic ingredients full of dense nutrition that gives you the energy and keeps you well.
[02:35:09.068 --> 02:35:11.750]  And even won the best superfood from our good friend Mike Adams.
[02:35:12.590 --> 02:35:18.957]  The Health Ranger in 2009 tried their NutriCafe Amazing Organic Coffee infused with herbal extracts to boost your immune system.
[02:35:19.397 --> 02:35:21.479]  Now that's something you don't see on store shelves every day.
[02:35:21.819 --> 02:35:25.082]  Interfood.com, you can visit them or give them a call right now at 866-762-9238.
[02:35:25.102 --> 02:35:25.343]  That's 866-762-9238.
[02:35:30.888 --> 02:35:37.890]  To see all of their available discounts to Alex Jones listeners, simply click on the banner at InfoWars.com and take a look at all their fine products.
[02:35:38.031 --> 02:35:43.212]  Innerfood.com, the best green food out there, bar none.
[02:35:44.133 --> 02:35:45.893]  Okay, let's hurry through your calls now.
[02:35:46.614 --> 02:35:47.914]  Mike in Texas, who's a farmer?
[02:35:47.954 --> 02:35:48.334]  Go ahead.
[02:35:53.316 --> 02:35:54.616]  I can hear Mike talking in the background.
[02:35:54.676 --> 02:35:56.317]  Let's go to Kathy and see if Mike comes back.
[02:35:56.617 --> 02:35:58.058]  Kathy in Canada, rancher.
[02:35:58.138 --> 02:35:58.658]  You're on the air.
[02:35:59.295 --> 02:36:06.477]  Hi Alex, earlier you mentioned that Oprah Winfrey did a good job bringing up the Mad Cow issue and I just want to speak to that and one other issue.
[02:36:07.777 --> 02:36:14.059]  Basically I've been helping a gentleman from the United Kingdom work on Mad Cow stuff for seven years and he passed away in 2006.
[02:36:14.279 --> 02:36:24.422]  His name was Mark Purdy, P-U-R-D-E-Y, and if I want anything from your listeners and yourself is I want you to read the book he wrote before he died.
[02:36:25.134 --> 02:36:29.396]  The book is entitled Animal Farm, and the farm is spelled P-H-A-R-M.
[02:36:29.956 --> 02:36:39.341]  And if you care about the family farm and you care about straightening out this whole fiasco with the scam that is BSE and mad cow disease, I would encourage you to read that book.
[02:36:39.361 --> 02:36:47.945]  Well, ma'am, I didn't mean to cause a big, long... I was talking about Oprah Winfrey saying she set up some weird U.N.
[02:36:47.965 --> 02:36:49.026]  global government church.
[02:36:49.446 --> 02:36:50.627]  She supported Obama.
[02:36:51.607 --> 02:36:52.468]  She's a globalist.
[02:36:53.548 --> 02:36:59.131]  And then I said, but I guess she meant to do well talking about Mad Cow and got in some trouble.
[02:36:59.652 --> 02:37:01.573]  So that was just a small footnote.
[02:37:01.713 --> 02:37:04.995]  I know that there's a lot of debate about what really causes Mad Cow.
[02:37:06.176 --> 02:37:09.698]  And whether she meant to do this or not is so much the issue.
[02:37:10.786 --> 02:37:20.190]  The situation that took place in the UK was an action by government slipping in toxins into a chemical that was used at that time on the cattle.
[02:37:20.251 --> 02:37:20.691]  Who knows?
[02:37:21.271 --> 02:37:23.352]  What about Monsanto up in Canada?
[02:37:23.392 --> 02:37:33.877]  We've had the farmers on, it's been on the news there, where Monsanto comes on your crops and sprays them with Roundup, a trespass, kill your crops to see if one plant is theirs.
[02:37:34.417 --> 02:37:36.058]  I haven't seen that around here.
[02:37:36.298 --> 02:37:38.379]  We're cattle farmers, we don't have a lot of crop plants.
[02:37:38.720 --> 02:37:55.934]  So what has happened in Alberta, Canada, and if you want to ask who is my government, I would say my government is a bunch of people sitting in the legislature that are owned by Monsanto, and owned by all these large corporations, because they have been passing legislation in this province at a rate that is unheard of in the last five years.
[02:37:56.494 --> 02:38:05.482]  And the legislation is being done to control the land, to control the water, and the best example is the Alberta Land Stewardship Act, which passed a couple years ago,
[02:38:05.979 --> 02:38:23.491]  Now, I have some excerpts from this act which demonstrate that the government believes that they can take actions that, I'm going to quote here, establishing, supporting, or facilitating funding and cost-sharing initiatives, mechanisms, and instruments to support or enhance any or any one or more of the following.
[02:38:23.531 --> 02:38:28.495]  And these are conservation easements, conservation directives, other sorts of programs.
[02:38:28.715 --> 02:38:31.717]  And then there's the protection, conservation, and enhancement of the environment.
[02:38:32.130 --> 02:38:43.859]  Now, under the definitions of the ZINVA Act, the environment includes the air, land, and water, and includes all layers of the atmosphere, and all organic and inorganic matter, including living organisms.
[02:38:44.239 --> 02:38:46.481]  So, this is taking over control.
[02:38:46.521 --> 02:38:50.404]  The government has no right to control living organisms, or, you know, it's crazy.
[02:38:50.524 --> 02:38:58.130]  And as far as the layers of the atmosphere go, we've been seeing the chemspraying for about two, three years now, where we didn't have it before.
[02:38:58.571 --> 02:39:00.272]  Now it's just unbelievable.
[02:39:00.731 --> 02:39:12.241]  The weather pattern in Alberta this year has been completely screwed up because the jet stream is off course and we're normally, you know, temperate land to dry land and we're just soaking wet.
[02:39:13.242 --> 02:39:14.723]  Good to hear from you, Kathy.
[02:39:14.743 --> 02:39:17.286]  Let's see if Mike, Texas Farmer, is back.
[02:39:17.326 --> 02:39:17.886]  Mike, you there?
[02:39:17.906 --> 02:39:20.108]  Hey Alex, I'm here, yep.
[02:39:20.388 --> 02:39:27.875]  Hey Alex, I'm not sure if you're familiar with Monmouth County, New Jersey, but that's where some of the most important battles of the Revolutionary War were fought.
[02:39:28.737 --> 02:39:49.610]  Some of those farms and orchards that are on that land, right where the battles were fought to gain our independence from the tyrant George III, those places are what made New Jersey, you know, to be called and be famous as the Garden State.
[02:39:50.410 --> 02:39:55.093]  And they're now annexing the farms to drill city water wells and basically just stealing their property.
[02:39:56.067 --> 02:39:56.487]  Exactly.
[02:39:56.547 --> 02:40:02.030]  And when I talk to people out here in Texas about the fact that I'm from New Jersey, and they say, well, where'd you grow up?
[02:40:02.070 --> 02:40:02.991]  By Newark Airport?
[02:40:03.331 --> 02:40:05.652]  That's what people think New Jersey was.
[02:40:05.672 --> 02:40:06.293]  And I say, no.
[02:40:06.393 --> 02:40:08.674]  No, there are beautiful farms all over the East Coast.
[02:40:09.514 --> 02:40:09.834]  Yes.
[02:40:10.155 --> 02:40:14.337]  And I said, if you want to know what your state is going to look like, if you let these
[02:40:14.890 --> 02:40:18.353]  Alex, you talk a lot about predictive programming, movies, what have you.
[02:40:18.613 --> 02:40:20.855]  You read Professor Tolkien's books a lot, The Lord of the Rings.
[02:40:44.028 --> 02:40:47.389]  What did they take out of those movies, or what did they leave out on purpose?
[02:40:47.690 --> 02:40:54.232]  The end of those books, where all the sheriffs and everybody are trying to take control over the Shire and Hobbiton.
[02:40:54.512 --> 02:41:00.895]  Professor Tolkien knew that that's what the British government was all about, and that's what was going to happen in society.
[02:41:01.195 --> 02:41:02.476]  Back then, when did he write them?
[02:41:02.496 --> 02:41:04.096]  In the 20s and the 30s?
[02:41:04.436 --> 02:41:07.218]  He knew that that's what society was coming to.
[02:41:07.578 --> 02:41:09.679]  When local tyrant
[02:41:11.352 --> 02:41:12.513]  Well said, Mike.
[02:41:12.573 --> 02:41:12.933]  Anything else?
[02:41:28.516 --> 02:41:30.277]  No, thanks Alex for doing what you do.
[02:41:30.377 --> 02:41:32.779]  I'm a brand new member of Prison Planet TV.
[02:41:33.019 --> 02:41:33.539]  Thank you, sir.
[02:41:33.579 --> 02:41:34.560]  We couldn't do it without you.
[02:41:34.600 --> 02:41:35.320]  Thank you so much.
[02:41:35.721 --> 02:41:39.863]  We're about to move PrisonPlanet.TV to even better, bigger servers and are updating it.
[02:41:40.544 --> 02:41:41.785]  Thank you so much for your support.
[02:41:45.205 --> 02:41:48.468]  Really what Mike just said is the beginning of what I was going to say.
[02:41:49.308 --> 02:41:58.015]  What we're going through now is a high-tech version of everything our ancestors, whether you're African, Japanese, it doesn't matter.
[02:41:58.656 --> 02:41:59.957]  We go through feudalism.
[02:42:00.497 --> 02:42:14.689]  Corrupt elites build castles, hire strong men, and then show up at your little town and say, you're going to give me your women, you're going to give me your young men to be my soldiers, and you're going to give me part of your food.
[02:42:16.204 --> 02:42:20.345]  Once they've got you to accept that, in every case, they then expand.
[02:42:21.225 --> 02:42:23.045]  Well, now you're not allowed to grow food.
[02:42:23.105 --> 02:42:24.266]  Only my cousin is.
[02:42:25.186 --> 02:42:26.446]  So the food prices go up.
[02:42:26.866 --> 02:42:29.987]  Now you've got to be my slave in my local factory.
[02:42:30.507 --> 02:42:32.928]  And so, humans do the same thing.
[02:42:33.188 --> 02:42:35.248]  Kind of like an oyster grows an oyster shell.
[02:42:35.728 --> 02:42:38.349]  Or a plant grows a certain way and turns towards the sun.
[02:42:38.409 --> 02:42:39.469]  They call it a tropism.
[02:42:41.245 --> 02:42:42.086]  It's ingrained.
[02:42:43.006 --> 02:42:46.207]  And so what happens is, here's the big secret about society.
[02:42:47.988 --> 02:42:53.270]  Good people just want to be married, have a good wife or husband, wonderful children.
[02:42:53.871 --> 02:42:58.873]  Once your belly's full, once you've got your little piece of land out in the sun, you just want to be safe.
[02:42:59.433 --> 02:43:00.413]  You just want to be left alone.
[02:43:02.314 --> 02:43:04.215]  And so governments will stage terror attacks.
[02:43:04.275 --> 02:43:08.417]  Governments will stage crises in the name of keeping you safe, in the name of taking care of you.
[02:43:09.486 --> 02:43:22.530]  And bad people who always want more power, who always want more control, who like to do sneaky things, who like to be backstabbing and manipulative, they always get into control.
[02:43:22.851 --> 02:43:24.771]  And then they start recruiting their buddies in.
[02:43:25.351 --> 02:43:29.533]  And then more ruthless people beneath them stab them in the back to get into power.
[02:43:29.913 --> 02:43:32.714]  And then more ruthless people beneath them stab them in the back.
[02:43:33.629 --> 02:43:34.269]  to get into power.
[02:43:34.930 --> 02:43:47.377]  And then, it's like a centrifugal purification system, like a race, a survival of the most evil, where there's always an acceleration into corruption.
[02:43:49.124 --> 02:44:09.241]  Now those corrupt people are always there in society, and there's only been a few cases in history where a true system, an enlightened system, where the good people understand these truths, create a system of government to guard against big government, to guard against corruption.
[02:44:09.981 --> 02:44:11.202]  But you have to be informed.
[02:44:11.222 --> 02:44:12.282]  You have to be virtuous.
[02:44:12.302 --> 02:44:13.563]  You have to have an understanding.
[02:44:13.823 --> 02:44:19.285]  You have to guard the jewel of liberty as if it's the most precious thing in the world, as Thomas Jefferson said.
[02:44:20.305 --> 02:44:21.386]  You've got to be armed.
[02:44:22.066 --> 02:44:24.407]  An armed person is a free person.
[02:44:24.867 --> 02:44:26.168]  A slave is always disarmed.
[02:44:26.208 --> 02:44:27.628]  A prisoner in a prison is disarmed.
[02:44:27.928 --> 02:44:29.009]  It's so elementary.
[02:44:30.785 --> 02:44:36.728]  And it's a law that tyrants and corrupt groups always want more, more, more, and always try to take over.
[02:44:37.029 --> 02:44:40.090]  But they told the American people after World War II, we're the good guys.
