[00:00:00.117 --> 00:00:00.537]  Network.
[02:14:13.205 --> 02:14:19.507]  I testified back in May in the Texas Senate against the Animal ID Bill
[02:14:20.267 --> 02:14:20.687]  We're good to go.
[02:14:40.566 --> 02:14:42.167]  With cattle from foreign countries.
[02:14:42.427 --> 02:14:44.409]  Exactly, thanks for the call.
[02:14:44.749 --> 02:14:45.429]  I appreciate it.
[02:14:45.469 --> 02:14:46.190]  Great points, sir.
[02:14:46.210 --> 02:14:46.970]  We've got to move on.
[02:14:47.030 --> 02:14:50.653]  I mean, look, it's all over the local paper that whooping cough is exploding.
[02:14:51.253 --> 02:14:52.174]  And I couldn't believe it.
[02:14:52.234 --> 02:14:54.215]  They even admitted that it's illegal aliens.
[02:14:54.956 --> 02:14:58.218]  They had one example of 150-something living in one house.
[02:14:59.739 --> 02:15:02.361]  And whooping cough can kill babies.
[02:15:03.081 --> 02:15:04.202]  But then you look at the
[02:15:05.237 --> 02:15:10.942]  Adverse effects of the whooping cough vaccine, which is famous for having really toxic effects.
[02:15:11.422 --> 02:15:13.744]  Statistically, it's even worse to give that to your child.
[02:15:13.804 --> 02:15:18.448]  Just don't put them in public school next to these illegal aliens, whether it's from Russia or Mexico.
[02:15:18.848 --> 02:15:20.469]  Predominantly, it is Latin America.
[02:15:21.330 --> 02:15:29.116]  I mean, we've now got 7,000 cases that came out two weeks ago in the last year of leprosy.
[02:15:29.777 --> 02:15:31.999]  And before that, they'd have like five cases a year.
[02:15:34.285 --> 02:15:36.686]  7,000 cases of leprosy?
[02:15:37.947 --> 02:15:41.769]  And yeah, they're bringing in all this cattle from England and places where they've had foot and mouth.
[02:15:42.950 --> 02:15:51.395]  I mean, it's just a matter... They had drills with the British Army four years ago in Texas and Minnesota of taking over and killing our cows with foreign troops!
[02:15:52.115 --> 02:15:54.276]  Just type that in, you'll get Dallas Morning News!
[02:15:54.296 --> 02:15:57.098]  I mean, you can't make stuff this weird up, folks.
[02:15:59.170 --> 02:16:00.611]  You cannot make stuff this weird up.
[02:16:00.651 --> 02:16:05.254]  I mean, I got the Richmond, Virginia article, AP, yesterday about martial law.
[02:16:05.774 --> 02:16:07.015]  Well, there's too much crime.
[02:16:07.035 --> 02:16:12.839]  Well, the crime rate's actually down six plus percent, and even more than that from last year, but so what?
[02:16:13.119 --> 02:16:14.100]  One shooting's enough.
[02:16:14.360 --> 02:16:25.067]  You know, we got gangs here, and we gotta have checkpoints and no more freedoms and curfews for everybody in Richmond, Virginia, because... because of the gangs!
[02:16:28.419 --> 02:16:32.140]  This is how they do it, and the caller is absolutely right.
[02:16:32.180 --> 02:16:32.480]  All right.
[02:16:33.860 --> 02:16:38.161]  We're going to break here in a minute, and I'm going to start plunging into the news as long as it takes.
[02:16:38.361 --> 02:16:39.521]  It'll probably take 15 minutes.
[02:16:40.301 --> 02:16:41.121]  With the breaks, about 20.
[02:16:41.561 --> 02:16:44.502]  But at about 40 after, we should start going to your calls if you want to hold.
[02:16:45.722 --> 02:16:48.663]  Mark and Michael and John and Terry and many others.
[02:16:48.683 --> 02:16:48.883]  800-259-9231.
[02:16:48.923 --> 02:16:54.504]  But I do need to get into this stack of stuff, as Lord Limbaugh calls it.
[02:16:54.524 --> 02:16:55.924]  And boy, is it a stack of stuff.
[02:16:57.551 --> 02:16:57.811]  U.S.
[02:16:57.851 --> 02:16:59.552]  uncovers torture at Guantanamo Bay.
[02:16:59.812 --> 02:17:01.013]  Well, so does the United Nations.
[02:17:01.053 --> 02:17:03.674]  So now, if you talk about torture being bad, you're with the U.N.
[02:17:03.915 --> 02:17:06.416]  Pentagon sued by soldier over Gitmo beating.
[02:17:08.217 --> 02:17:22.046]  Also, Financial Times of London, Supreme Court, another little gift they're going to give us, set to rule that they can put cloned food, cloned beef, poultry, pork, cloned milk, cloned animals on your store shelves.
[02:17:22.546 --> 02:17:25.688]  That revolution in military affairs, I want to read a little bit of that.
[02:17:27.365 --> 02:17:30.108]  And, uh, also, uh, take some of your calls a little bit later.
[02:17:30.689 --> 02:17:37.796]  So stay with us, and it's all on... Well, that MIT article isn't on the website yet, but I think I'm gonna try to find it online and put it on there.
[02:17:38.257 --> 02:17:43.842]  But all the other stuff is on InfoWars.net, PrisonPlanet.tv, PrisonPlanet.com.
[02:17:44.283 --> 02:17:46.145]  Stay with us, we'll be right back on the other side.
[02:17:48.251 --> 02:17:49.732]  To the farthest corners of the Earth.
[02:17:50.012 --> 02:17:54.614]  Explorers are willing to put all their wealth and skill into mapping every corner of the world, and they did.
[02:17:54.935 --> 02:17:57.276]  But you can still hold the world in the palm of your hand.
[02:17:57.516 --> 02:17:59.057]  Achieve financial independence.
[02:17:59.417 --> 02:18:04.580]  Unlike explorers of yesteryear, you'll have a map to follow instead of relying on a compass and a North Star.
[02:18:04.820 --> 02:18:06.040]  Get the Red Book of the U.S.
[02:18:06.100 --> 02:18:08.802]  Coins and you'll begin your journey to total financial freedom.
[02:18:09.202 --> 02:18:15.127]  Right now, Midas Resources is offering a 2005 edition of the Red Book, along with a silver dollar for only $22.95.
[02:18:15.207 --> 02:18:16.128]  Call them today at 1-800-686-2237.
[02:18:16.168 --> 02:18:16.408]  That's 800-686-2237.
[02:18:16.469 --> 02:18:19.331]  I can tell you there'll be storms ahead, but with real money as your base, liberty will be your fate.
[02:18:28.759 --> 02:18:35.407]  Leave the fiat currency behind and call Midas Resources to get your Red Book along with that silver dollar for only $22.95.
[02:18:35.647 --> 02:18:36.308]  Get the map.
[02:18:36.328 --> 02:18:38.730]  Start your journey to financial independence today.
[02:18:38.951 --> 02:18:39.952]  The time is now.
[02:18:40.292 --> 02:18:41.253]  Call 800-686-2237.
[02:18:43.195 --> 02:18:46.299]  Get your Red Book now and you'll weather any storm that comes your way.
[02:18:47.609 --> 02:18:50.891]  Introducing the most efficient gravity filter available.
[02:18:50.931 --> 02:18:55.134]  You know, if you were to throw 100 ball bearings at a magnet, most would bounce off.
[02:18:55.374 --> 02:18:58.155]  But, if you place them on the magnet, all would stick.
[02:18:58.356 --> 02:19:00.757]  The same principle applies in water filtration.
[02:19:00.937 --> 02:19:09.582]  Most filtration systems force water through the filter at 60 to 90 PSI, causing water molecules to race through the filter in less than a second.
[02:19:09.783 --> 02:19:11.123]  The Brookie light is different.
[02:19:11.323 --> 02:19:15.486]  Water molecules take 5 to 10 minutes to pass through the torturous path
[02:19:15.806 --> 02:19:16.267]  We're good to go!
[02:19:47.689 --> 02:19:50.213]  David J. Smith for Newswatch Magazine.
[02:19:50.894 --> 02:20:00.468]  Did you know that modern technology has devised a barcode that fits inside a tiny microchip that can be placed under the skin of dogs and children to track them everywhere they go?
[02:20:01.528 --> 02:20:11.074]  Did you know they're now working on a chip to place under the skin of human beings that will let you buy and sell in a global economy without cash, coins, and checks?
[02:20:12.095 --> 02:20:17.579]  It's the coming 666 system called the Mark of the Beast in Revelation chapter 13.
[02:20:18.379 --> 02:20:26.085]  We'd like to help you understand why these things are happening by offering you an absolutely free one-year subscription to Newswatch Magazine.
[02:20:26.785 --> 02:20:28.666]  Just call our toll-free number 1-800
[02:20:30.196 --> 02:20:30.216]  516-8736.
[02:20:30.356 --> 02:20:31.016]  That's 1-800-516-8736.
[02:20:31.056 --> 02:20:31.276]  Call now.
[02:20:31.416 --> 02:20:35.118]  Operators are standing by to take your order for a free subscription.
[02:20:46.992 --> 02:20:49.534]  Americans are under a covert medical attack daily.
[02:20:49.594 --> 02:20:53.176]  These chemicals are affecting our brains and may well destroy our society.
[02:20:53.296 --> 02:20:53.676]  Shocking?
[02:20:53.776 --> 02:20:54.236]  Of course!
[02:20:54.496 --> 02:20:56.558]  But what you don't know can indeed kill you.
[02:20:56.718 --> 02:20:59.620]  Big business buries the truth and silences the majority.
[02:20:59.820 --> 02:21:01.180]  Forewarned is forearmed.
[02:21:01.341 --> 02:21:05.603]  Order your copy of the book Secret Assassins of Food by Dr. Ott, PhD.
[02:21:05.783 --> 02:21:07.184]  Only through Mother Earth Minerals.
[02:21:07.504 --> 02:21:12.610]  This 150 plus page milestone gives you more for your money than any other piece of work on this subject.
[02:21:12.710 --> 02:21:25.623]  It should be mandatory in every university that teaches anything about improving your nutrition without all the potions and lotions that are sold to mask over all the problems most folks taught with resulting from the horrible things that are taught as being so good for us.
[02:21:25.784 --> 02:21:29.067]  Also, you will learn about the three foods to avoid at all costs.
[02:21:29.127 --> 02:21:33.309]  By ordering the book, Secret Assassins of Food, only from Mother Earth Minerals, Inc.
[02:21:33.469 --> 02:21:36.091]  For only $16.95, plus shipping and handling.
[02:21:36.131 --> 02:21:38.672]  By calling toll-free 866-989-9876.
[02:21:38.912 --> 02:21:42.815]  That's toll-free 866-989-9876.
[02:21:42.915 --> 02:21:44.976]  Or visit motherearthmineralsinc.com today.
[02:21:48.958 --> 02:21:54.141]  The Genesis Communications Radio Network proudly presents the Alex Jones Show.
[02:21:54.781 --> 02:21:57.082]  Because there's a war on for your mind.
[02:22:04.865 --> 02:22:06.726]  Alright, let's plunge into the news here.
[02:22:08.507 --> 02:22:10.449]  W-B-O-Y-T-V.
[02:22:10.589 --> 02:22:14.391]  Police use a taser on an 82-year-old man.
[02:22:15.011 --> 02:22:23.536]  On Saturday morning, 82-year-old Alfred Jim Edwards reportedly urinated in Martins Ferry City Park.
[02:22:24.457 --> 02:22:30.861]  Police say they questioned him about the urinating and he started to walk away several times and finally they say
[02:22:31.716 --> 02:22:32.698]  He resisted arrest.
[02:22:32.758 --> 02:22:34.682]  Police then used a taser on the man.
[02:22:35.323 --> 02:22:37.928]  Edwards' family says he has, uh, dementia.
[02:22:38.658 --> 02:22:41.860]  And he was frightened and confused, but never combative.
[02:22:42.080 --> 02:22:54.646]  Martins Ferry Police Chief Barry Carpenter called the FBI in to investigate who will whitewash or federalize the city, and they say if they find there was excessive force or civil rights violations, the officer will face discipline.
[02:22:55.047 --> 02:22:56.648]  Why are the feds the arbiters?
[02:22:56.708 --> 02:22:59.589]  Why is it designed where the cities always call the feds in?
[02:22:59.649 --> 02:23:03.051]  See, that's... and then they federalize your city and there's so many problems.
[02:23:04.224 --> 02:23:06.786]  I mean, these are the guys that burn down buildings full of children.
[02:23:06.806 --> 02:23:10.069]  It's like asking Satan in to investigate Beelzebub.
[02:23:10.349 --> 02:23:11.130]  Or Baphomet.
[02:23:13.052 --> 02:23:14.153]  Or Garen.
[02:23:15.314 --> 02:23:17.335]  I mean, this is just amazing.
[02:23:18.516 --> 02:23:21.719]  And, uh, folks, I have a friend who has diabetes.
[02:23:22.820 --> 02:23:23.921]  Sixty-something years old.
[02:23:23.941 --> 02:23:25.723]  I should say, I had a friend.
[02:23:25.763 --> 02:23:27.604]  He died a few years ago of diabetes.
[02:23:29.226 --> 02:23:32.008]  And he was on a walk on a greenbelt in Houston.
[02:23:32.628 --> 02:23:34.189]  Out in the middle of nowhere with his family.
[02:23:34.289 --> 02:23:35.269]  This is a good guy.
[02:23:35.329 --> 02:23:36.030]  Was a good guy.
[02:23:36.150 --> 02:23:36.470]  Chuck.
[02:23:37.891 --> 02:23:39.291]  You know, worked at a chemical plant.
[02:23:39.371 --> 02:23:40.092]  You know, nice guy.
[02:23:40.132 --> 02:23:40.512]  Veteran.
[02:23:41.212 --> 02:23:43.293]  And man, you know, he's got diabetes.
[02:23:43.333 --> 02:23:44.754]  When he's gotta go, he's gotta go.
[02:23:44.794 --> 02:23:46.134]  And so he was urinating.
[02:23:47.435 --> 02:23:48.316]  Cops arrested him.
[02:23:49.236 --> 02:23:50.056]  Now, come on folks.
[02:23:50.076 --> 02:23:51.157]  I remember when I was a child.
[02:23:52.256 --> 02:23:53.117]  Uh, everybody did it.
[02:23:53.657 --> 02:24:03.702]  You know, out on some rural highway with a gas station every 70 miles, I mean, you'd see cars pulled over, you'd see trucks pulled over, you'd go and you'd wee-wee in the bushes.
[02:24:04.983 --> 02:24:06.864]  Again, they arrest you for this now, folks.
[02:24:06.904 --> 02:24:11.446]  Well, so I don't, I mean, you know, you better not do it or you'll get arrested.
[02:24:12.127 --> 02:24:17.370]  I mean, I many times have been driving even faster, you know, 80 miles an hour to get to a gas station when I'm on some road trip.
[02:24:17.910 --> 02:24:19.851]  Because I'm not about to pull over and go to jail.
[02:24:19.871 --> 02:24:21.512]  Man, they see you in the blue, you're going to jail!
[02:24:22.643 --> 02:24:25.104]  I guarantee you that cop, when he was a kid, did the same thing.
[02:24:25.544 --> 02:24:26.804]  Things are changing, folks.
[02:24:28.865 --> 02:24:29.905]  Everything is a crime.
[02:24:29.965 --> 02:24:31.246]  Everything is evil, we do.
[02:24:32.046 --> 02:24:35.127]  But this old fella has dementia, has Alzheimer's, it's admitted.
[02:24:35.907 --> 02:24:43.169]  And he's out there, you know, and had to relieve himself, so went to the bathroom, and the cops are so dumb, they don't know.
[02:24:44.210 --> 02:24:50.992]  There's cases every week that I see where they taser somebody with a 65 IQ who's so retarded they can't even say what their name is.
[02:24:51.855 --> 02:24:53.076]  Answer my question, who are you?
[02:24:53.096 --> 02:24:56.418]  And the person obviously has extreme down syndrome.
[02:24:57.018 --> 02:24:58.699]  And the person can't even talk.
[02:24:58.719 --> 02:25:01.701]  They get scared and start running.
[02:25:03.302 --> 02:25:03.702]  Tasers.
[02:25:04.642 --> 02:25:05.223]  They fall down.
[02:25:05.263 --> 02:25:06.604]  I mean, what is wrong with you?
[02:25:07.404 --> 02:25:09.765]  Some retarded kid and you taser him in the back?
[02:25:11.146 --> 02:25:11.767]  What's your name?
[02:25:11.787 --> 02:25:13.548]  You know, there was a case where the guy's choking.
[02:25:13.788 --> 02:25:14.808]  They call the ambulance.
[02:25:14.828 --> 02:25:15.449]  He's choking.
[02:25:15.489 --> 02:25:15.769]  Help him.
[02:25:16.069 --> 02:25:17.530]  The guy's falling down and stuff.
[02:25:17.550 --> 02:25:18.350]  The cops get there first.
[02:25:18.370 --> 02:25:19.131]  They go, he's choking.
[02:25:19.171 --> 02:25:19.471]  Help him.
[02:25:19.591 --> 02:25:20.912]  Instead of the cop doing the Heimlich.
[02:25:21.747 --> 02:25:22.527]  They taser them!
[02:25:23.188 --> 02:25:27.689]  By the way, a couple years ago I was in La Madeline Restaurant.
[02:25:27.709 --> 02:25:30.130]  It's like a French restaurant.
[02:25:31.770 --> 02:25:39.393]  And I'm in there with my wife and family and I go to the bathroom and I come out, speaking of the evil crime, I go to the bathroom and I come out and I hear all this ruckus.
[02:25:39.813 --> 02:25:42.854]  Everybody's standing around going, oh what do we do, what do we do, what do we do?
[02:25:42.894 --> 02:25:45.615]  And the woman was choking, face is blue, she's stumbling around.
[02:25:46.795 --> 02:25:49.116]  She's choking, coughing, trying to cough it out.
[02:25:49.616 --> 02:25:51.157]  I push everybody aside, grab her,
[02:25:52.136 --> 02:25:53.577]  She had a big chunk of food in her mouth.
[02:25:54.217 --> 02:25:55.197]  We'll get that out of her.
[02:25:56.938 --> 02:25:58.639]  I mean, anybody knows what to do.
[02:25:58.659 --> 02:26:02.580]  Well, I guess I took CPR one time, a quick course.
[02:26:02.620 --> 02:26:03.520]  I guess everybody doesn't know.
[02:26:03.540 --> 02:26:07.382]  But the point is, is that the cops probably would have tasered that lady.
[02:26:07.742 --> 02:26:11.043]  My gosh, she's bumbling around, bumping into stuff.
[02:26:11.083 --> 02:26:14.084]  What do you expect to happen when blood gets taken away from the brain?
[02:26:16.205 --> 02:26:17.846]  But that police chief from, um,
[02:26:18.596 --> 02:26:31.880]  Bergen County, Bergen County Police Chief up in New Jersey, he says, oh, well, because people who do go into these shocks or choke or have problems or have diabetes and go into shock, that's why you need a chip we can scan so we know whether to taser you.
[02:26:31.920 --> 02:26:35.441]  I mean, see how they've always got some sick thing we need to do?
[02:26:35.461 --> 02:26:39.742]  Alright, I've just spent four minutes on this and I've got a lot of news to cover, but
[02:26:41.377 --> 02:26:43.038]  I'm getting desensitized by the tasering.
[02:26:43.198 --> 02:26:45.059]  I mean, every day we've got like two or three stories.
[02:26:45.499 --> 02:26:48.160]  I've got to instruct my webmaster just to stop putting these up.
[02:26:48.620 --> 02:26:49.720]  Just to create a section.
[02:26:51.201 --> 02:26:52.101]  A permanent link.
[02:26:52.201 --> 02:26:54.042]  Why have it covered in the news every day?
[02:26:54.082 --> 02:27:02.325]  I mean, it's just, this guy dies, this old lady gets tasered, this five-year-old, this retarded person, this person choking, this Alzheimer's patient.
[02:27:04.186 --> 02:27:10.889]  I mean, you know, because we don't answer your questions exactly right while we're choking, or because we're retarded, or you taser us.
[02:27:12.486 --> 02:27:15.847]  I don't know, we've had a few cases of APD shooting retarded people the last few years.
[02:27:16.367 --> 02:27:18.488]  Maybe it's good they're tasering them instead of killing them.
[02:27:19.808 --> 02:27:20.929]  Oh, you didn't follow my orders!
[02:27:20.969 --> 02:27:21.889]  I'm gonna kill you!
[02:27:22.509 --> 02:27:24.310]  You didn't give a urine sample on order!
[02:27:24.730 --> 02:27:26.031]  I'm gonna taser you twice!
[02:27:26.091 --> 02:27:28.331]  I mean, this stuff is legion!
[02:27:29.292 --> 02:27:30.612]  We'll be right back.
[02:27:30.792 --> 02:27:33.153]  Masses of news, masses of goals straight ahead.
[02:27:38.240 --> 02:27:41.262]  We're on the march, the empire's on the run.
[02:27:42.143 --> 02:27:44.945]  Alex Jones and the GCN Radio Network.
[02:27:49.409 --> 02:27:53.032]  Yes, there is a choice, a real alternative when it comes to news and information.
[02:27:53.472 --> 02:27:57.455]  The GCN Radio Network has become a world leader for those who want to know the truth.
[02:27:57.896 --> 02:28:04.681]  Visit GCNlive.com today and discover the amazing benefit of becoming a subscriber to the GCNlive.com radio club.
[02:28:05.121 --> 02:28:11.183]  By becoming a monthly subscriber, you gain access to higher quality audio streams of all of the compelling GCN broadcasts.
[02:28:11.563 --> 02:28:22.987]  A full archive of the shows are posted on a daily basis within three hours, so you can listen to what you want, when you want, fast forward, rewind, pause, and at the same time, you are supporting a beacon of free speech.
[02:28:23.387 --> 02:28:25.588]  Visit GCNlive.com and become a member.
[02:28:26.028 --> 02:28:26.808]  It's so easy.
[02:28:27.128 --> 02:28:27.768]  There's a choice.
[02:28:28.169 --> 02:28:29.089]  There is an alternative.
[02:28:29.349 --> 02:28:30.969]  And it's called GCNlive.com.
[02:28:31.169 --> 02:28:32.610]  Visit GCNlive.com today.
[02:28:33.010 --> 02:28:39.617]  You can also get the entire month of your favorite show on MP3 CD that plays on computers and most CD and DVD players for only $19.95.
[02:28:39.677 --> 02:28:42.800]  Go to GCNlive.com or call toll free 877-376-45.
[02:28:47.999 --> 02:28:51.562]  Do you know where the 78 potentially active volcanoes in the U.S.
[02:28:51.622 --> 02:28:52.123]  are located?
[02:28:52.323 --> 02:28:55.706]  And do you know the locations of the top 300 prime terrorist targets?
[02:28:55.946 --> 02:29:00.651]  You can find these answers and more in the new interactive CD book, Prudent Places USA.
[02:29:00.931 --> 02:29:12.201]  With the more than 50 interactive parameters, you can pinpoint natural and man-made disaster areas, proving environmental catastrophes, the safest cities, the best places for solar and wind energy, and much, much more.
[02:29:12.481 --> 02:29:17.663]  Complete with three gigabytes of detailed information on each of 3,000 plus counties in the U.S.
[02:29:17.863 --> 02:29:26.906]  including 550 high-resolution full-color maps and full-color photographs, as well as detailed information and analysis to help you zero in on the best places to live.
[02:29:27.166 --> 02:29:31.807]  The ideal location for cabins and vacation homes, as well as safe and unsafe areas.
[02:29:32.107 --> 02:29:37.469]  Get Prudent Places USA for only $29 plus shipping by calling New Millennium at 888-803-4438.
[02:29:39.930 --> 02:29:40.390]  That's 888-803-4438.
[02:29:41.410 --> 02:29:46.031]  To order on the web or at Berkeywater.com.
[02:29:47.512 --> 02:29:49.892]  So what's in your shampoo, bath soap, and dish soap?
[02:29:50.152 --> 02:29:53.973]  Chlorides, dyes, ethanol, sulfates, sodiums, formaldehydes, etc.?
[02:29:54.293 --> 02:29:55.114]  Read the labels.
[02:29:55.534 --> 02:29:59.675]  Inhaling exposure can lead to coughing, wheezing, shortness of breath, headache, and nausea.
[02:29:59.875 --> 02:30:04.076]  Also may be irritating the skin and mucous membranes and cause you to seek medical help.
[02:30:04.456 --> 02:30:09.317]  Perfumes, also known as fragrance on a label, can indicate the presence of thousands of separate ingredients.
[02:30:09.697 --> 02:30:13.279]  Now just by one example, here's what's in my CalBen Pure Soap Shampoo.
[02:30:13.479 --> 02:30:18.822]  It's all natural, earth friendly, it contains extra virgin cocoa butter oils and vegetable protein oils.
[02:30:19.082 --> 02:30:21.823]  No harsh chemicals, no animal tallow or testing.
[02:30:22.123 --> 02:30:23.004]  So what are you waiting for?
[02:30:23.324 --> 02:30:34.049]  Call now 1-800-340-7091 and find out how a family of four can save over $1,000 per year on all their cleaning products with CalBen Pure Soaps.
[02:30:34.409 --> 02:30:36.210]  Call CalBenPullFree at 1-800-340-7091.
[02:30:36.350 --> 02:30:38.272]  That's 800-340-7091 or visit CalBenPureSoap.com.
[02:30:38.292 --> 02:30:56.463]  I'll tell you what, let's get to the revolution in military affairs, which we've been talking about for many years since Colonel Alexander put it out.
[02:31:05.010 --> 02:31:08.831]  And then I'll get into all this other news, then we'll take your calls.
[02:31:09.751 --> 02:31:12.752]  Like I said, I was in a restaurant last night and saw this in the magazine rack.
[02:31:14.292 --> 02:31:15.593]  How tech failed him.
[02:31:15.653 --> 02:31:17.953]  Networking technologies were meant to transform the U.S.
[02:31:17.973 --> 02:31:18.453]  military.
[02:31:18.813 --> 02:31:20.214]  They didn't work in Iraq.
[02:31:20.834 --> 02:31:23.794]  This is MIT's Magazine of Innovation Technology.
[02:31:24.975 --> 02:31:25.935]  And what issue?
[02:31:25.995 --> 02:31:26.515]  November 2004.
[02:31:26.595 --> 02:31:27.075]  So this is old.
[02:31:30.985 --> 02:31:49.355]  Last year there was a report by the Pentagon where they bragged that cameras and microphones, this is called total spectrum dominance, they talk about how the new threat will be domestic populations worldwide during globalization and the birth pains that will cause, and that this is really a military system here in the U.S.
[02:31:49.395 --> 02:31:53.898]  and they even admit Lockheed runs red light cameras and their technicians oversee a lot of this.
[02:31:54.018 --> 02:31:54.778]  It's big money.
[02:31:54.838 --> 02:31:57.380]  Just make us the enemy and tax us to enslave us.
[02:31:57.420 --> 02:31:58.060]  It's a great system.
[02:31:59.150 --> 02:32:09.961]  But on page 38 inside the article it says, Pentagon maintains that the Iraq war had digital connectivity and many characteristics of networked warfare.
[02:32:09.981 --> 02:32:11.783]  Continues, information is armor.
[02:32:12.944 --> 02:32:16.047]  Military intellectuals call them revolutions in military affairs.
[02:32:16.467 --> 02:32:21.993]  Every few decades a new technology or a new doctrine to use the military jargon
[02:32:22.922 --> 02:32:24.602]  It changes the nature of war.
[02:32:25.082 --> 02:32:30.223]  Single technologies, like gunpowder or nuclear weapons, spur some of these revolutions.
[02:32:30.643 --> 02:32:35.864]  New doctrines, like Napoleonic staff organization or Nazi blitz tactics, drive others.
[02:32:36.404 --> 02:32:46.426]  And some are the result of many simultaneous advances, like airplanes, chemical weapons, and machine guns of World War I, which achieved new rates of slaughter.
[02:32:47.446 --> 02:32:51.407]  But they were still using Napoleonic charge tactics, so you got 20 million dead.
[02:32:52.535 --> 02:32:56.157]  The newest revolution is known to the Pentagon planners as Force Transformation.
[02:32:56.637 --> 02:32:59.239]  Rumsfeld's baby and Marshall's baby.
[02:32:59.619 --> 02:33:15.367]  The idea is that robotic planes and ground vehicles empowered by an ever-expanding range of sensing, targeting, imaging, and communications capabilities, new technologies, would support terms of networked soldiers, teams of networked soldiers, a new doctrine.
[02:33:16.728 --> 02:33:21.731]  But they're too busy, the article goes on, looking at their sensors to ever actually fight and get into the sixth sense.
[02:33:22.631 --> 02:33:26.539]  They don't say that here, but they may admit later that they're too busy with their junk.
[02:33:27.160 --> 02:33:33.092]  According to its most expansive definition, force transformation is intended to solve the problem
[02:33:33.906 --> 02:33:37.148]  of asymmetrical warfare in the 21st century, where U.S.
[02:33:37.188 --> 02:33:49.193]  forces are not directly confronted by conventional militaries, but rather must quell insurgencies, that's what they're setting up here, destroy terrorist cells, or mitigate regional instability.
[02:33:49.674 --> 02:33:58.278]  Among other things, more nimble network forces could employ tactics like swarming precise coordinated strikes from many directions at once.
[02:33:59.921 --> 02:34:03.342]  The technologies driving the force transformation are incredibly complicated.
[02:34:03.382 --> 02:34:15.367]  It will take at least 31 million lines of computer code to run something called Future Combat Systems, the centerpiece of the Pentagon's transformation effort, an army-run program expanding the cost of more than $100 billion.
[02:34:16.087 --> 02:34:26.751]  We're spending $76 billion in the next six years to create, well, half the military will be drone, half the Air Force and Air Services and the other services.
[02:34:27.703 --> 02:34:29.265]  Other air groups of the other services.
[02:34:29.846 --> 02:34:32.368]  And half of the ground forces will be robotic.
[02:34:32.408 --> 02:34:33.490]  And we read that a few weeks ago.
[02:34:34.971 --> 02:34:37.874]  They said they want them all changed and upgraded by 2014.
[02:34:37.914 --> 02:34:43.801]  And this stuff really will be devastating once it's all integrated.
[02:34:44.862 --> 02:34:49.667]  But they talk about how it's meant to handle guerrilla war, but it doesn't really do that.
[02:34:50.820 --> 02:35:02.531]  Because guerrilla forces, even when you've got ground-penetrating radar drones looking through walls, it's too easy for combatants just to sit still and to, you know, act like non-combatants until you come in on them.
[02:35:04.813 --> 02:35:11.058]  Alright, I don't want to get off into all this, but here they are admitting domestic, you know, controlling populations.
[02:35:11.659 --> 02:35:16.583]  And when they were trying to sell this last year for Iraq to pay for cameras and microphones,
[02:35:17.822 --> 02:35:19.323]  They were trying to push all of this.
[02:35:19.683 --> 02:35:21.925]  They advertised and said, look at America.
[02:35:21.985 --> 02:35:24.106]  Why, we put the system in in America.
[02:35:24.487 --> 02:35:25.928]  This is the military saying this.
[02:35:26.728 --> 02:35:28.109]  Those cameras in your neighborhoods.
[02:35:28.829 --> 02:35:29.470]  Those censors.
[02:35:29.790 --> 02:35:31.631]  This is out of the globe and mail out of Canada.
[02:35:31.691 --> 02:35:33.473]  Smile, you're on a communist camera.
[02:35:34.053 --> 02:35:37.595]  Surveillance in China has gone high-tech, but people are starting to complain.
[02:35:37.976 --> 02:35:39.797]  And in Taiwan, they're rioting over it.
[02:35:40.934 --> 02:35:42.515]  They're not taking national ID cards.
[02:35:42.535 --> 02:35:43.736]  They're refusing in China.
[02:35:44.077 --> 02:35:45.538]  They're refusing to have cameras.
[02:35:45.758 --> 02:35:46.899]  They're actually protesting.
[02:35:47.159 --> 02:35:48.501]  But not in America!
[02:35:48.621 --> 02:35:49.782]  No!
[02:35:50.282 --> 02:35:51.864]  No, because we're so free.
[02:35:53.606 --> 02:36:02.114]  The two young lovers are embracing tenderly in a secluded spot beside Beijing Lake until they notice the video camera hidden behind the tinted glass of what appears to be a lamppost.
[02:36:02.174 --> 02:36:03.195]  We have that here in America.
[02:36:03.455 --> 02:36:03.695]  Fake.
[02:36:04.015 --> 02:36:05.437]  No hidden cameras and transformers.
[02:36:05.979 --> 02:36:08.641]  The all-seeing eye of a camera has them under surveillance.
[02:36:08.661 --> 02:36:12.463]  Dozens of video cameras are dotted around the lake, concealed as street lamps.
[02:36:12.543 --> 02:36:15.825]  Each has a range of 200 meters and can swivel 360 degrees.
[02:36:16.866 --> 02:36:18.367]  A range of 400 feet, folks!
[02:36:19.688 --> 02:36:25.991]  Jen Nye, a 22-year-old secretary, jumps out of his arms of the boyfriend when it is pointed out that the camera is nearby.
[02:36:26.672 --> 02:36:29.334]  It violates our rights, she says angrily.
[02:36:29.714 --> 02:36:29.914]  Ha!
[02:36:30.214 --> 02:36:31.575]  And then it goes into how they're protesting.
[02:36:32.509 --> 02:36:36.932]  Americans, man, they do, they fight, they scream at each other in front of cameras when I'm on the green belt.
[02:36:37.873 --> 02:36:43.938]  Uh, people, uh, you know, uh, are kissing all over the place, just like it doesn't exist.
